Fecha y Hora;B-301A - Bomba A desgasificador
2025-05-07 17:50:01;2167.00
2025-05-07 17:50:00;3017.00
2025-05-07 17:49:59;3867.00
2025-05-07 17:49:58;4717.00
2025-05-07 17:49:57;5567.00
2025-05-07 17:49:56;6417.00
2025-05-07 17:49:55;7267.00
2025-05-07 17:49:54;8117.00
2025-05-07 17:49:53;8967.00
2025-05-07 17:49:52;9817.00
2025-05-07 17:49:51;9331.00
2025-05-07 17:49:50;8481.00
2025-05-07 17:49:49;7631.00
2025-05-07 17:49:48;6781.00
2025-05-07 17:49:47;5931.00
2025-05-07 17:49:46;5081.00
2025-05-07 17:49:45;4231.00
2025-05-07 17:49:44;3381.00
2025-05-07 17:49:43;2531.00
2025-05-07 17:49:42;1681.00
2025-05-07 17:49:41;831.00
2025-05-07 17:49:40;19.00
2025-05-07 17:49:39;869.00
2025-05-07 17:49:38;1719.00
2025-05-07 17:49:37;2569.00
2025-05-07 17:49:36;3419.00
2025-05-07 17:49:35;4269.00
2025-05-07 17:49:34;5119.00
2025-05-07 17:49:33;5969.00
2025-05-07 17:49:32;6819.00
2025-05-07 17:49:31;7669.00
2025-05-07 17:49:30;8519.00
2025-05-07 17:49:29;9369.00
2025-05-07 17:49:28;9779.00
2025-05-07 17:49:27;8929.00
2025-05-07 17:49:26;8079.00
2025-05-07 17:49:25;7229.00
2025-05-07 17:49:24;6379.00
2025-05-07 17:49:23;5529.00
2025-05-07 17:49:22;4679.00
2025-05-07 17:49:21;3829.00
2025-05-07 17:49:20;2979.00
2025-05-07 17:49:19;2129.00
2025-05-07 17:49:18;1279.00
2025-05-07 17:49:17;429.00
2025-05-07 17:49:16;421.00
2025-05-07 17:49:15;1271.00
2025-05-07 17:49:14;2121.00
2025-05-07 17:49:13;2971.00
2025-05-07 17:49:12;3821.00
2025-05-07 17:49:11;4671.00
2025-05-07 17:49:10;5521.00
2025-05-07 17:49:09;6371.00
2025-05-07 17:49:08;7221.00
2025-05-07 17:49:07;8071.00
2025-05-07 17:49:06;8921.00
2025-05-07 17:49:05;9771.00
2025-05-07 17:49:04;9377.00
2025-05-07 17:49:03;8527.00
2025-05-07 17:49:02;7677.00
2025-05-07 17:49:01;6827.00
2025-05-07 17:49:00;5977.00
2025-05-07 17:48:59;5127.00
2025-05-07 17:48:58;4277.00
2025-05-07 17:48:57;3427.00
2025-05-07 17:48:56;2577.00
2025-05-07 17:48:55;1727.00
2025-05-07 17:48:54;877.00
2025-05-07 17:48:53;27.00
2025-05-07 17:48:52;823.00
2025-05-07 17:48:51;1673.00
2025-05-07 17:48:50;2523.00
2025-05-07 17:48:49;3373.00
2025-05-07 17:48:48;4223.00
2025-05-07 17:48:47;5073.00
2025-05-07 17:48:46;5923.00
2025-05-07 17:48:45;6773.00
2025-05-07 17:48:44;7623.00
2025-05-07 17:48:43;8473.00
2025-05-07 17:48:42;9323.00
2025-05-07 17:48:41;9825.00
2025-05-07 17:48:40;8975.00
2025-05-07 17:48:39;8125.00
2025-05-07 17:48:38;7275.00
2025-05-07 17:48:37;6425.00
2025-05-07 17:48:36;5575.00
2025-05-07 17:48:35;4725.00
2025-05-07 17:48:34;3875.00
2025-05-07 17:48:33;3025.00
2025-05-07 17:48:32;2175.00
2025-05-07 17:48:31;1325.00
2025-05-07 17:48:30;475.00
2025-05-07 17:48:29;375.00
2025-05-07 17:48:28;1225.00
2025-05-07 17:48:27;2075.00
2025-05-07 17:48:26;2925.00
2025-05-07 17:48:25;3775.00
2025-05-07 17:48:24;4625.00
2025-05-07 17:48:23;5475.00
2025-05-07 17:48:22;6325.00
2025-05-07 17:48:21;7175.00
2025-05-07 17:48:20;8025.00
2025-05-07 17:48:19;8875.00
2025-05-07 17:48:18;9725.00
2025-05-07 17:48:17;9423.00
2025-05-07 17:48:16;8573.00
2025-05-07 17:48:15;7723.00
2025-05-07 17:48:14;6873.00
2025-05-07 17:48:13;6023.00
2025-05-07 17:48:12;5173.00
2025-05-07 17:48:11;4323.00
2025-05-07 17:48:10;3473.00
2025-05-07 17:48:09;2623.00
2025-05-07 17:48:08;1773.00
2025-05-07 17:48:07;923.00
2025-05-07 17:48:06;73.00
2025-05-07 17:48:05;777.00
2025-05-07 17:48:04;1627.00
2025-05-07 17:48:03;2477.00
2025-05-07 17:48:02;3327.00
2025-05-07 17:48:01;4177.00
2025-05-07 17:48:00;5027.00
2025-05-07 17:47:59;5877.00
2025-05-07 17:47:58;6727.00
2025-05-07 17:47:57;7577.00
2025-05-07 17:47:56;8427.00
2025-05-07 17:47:55;9277.00
2025-05-07 17:47:54;9871.00
2025-05-07 17:47:53;9021.00
2025-05-07 17:47:52;8171.00
2025-05-07 17:47:51;7321.00
2025-05-07 17:47:50;6471.00
2025-05-07 17:47:49;5621.00
2025-05-07 17:47:48;4771.00
2025-05-07 17:47:47;3921.00
2025-05-07 17:47:46;3071.00
2025-05-07 17:47:45;2221.00
2025-05-07 17:47:44;1371.00
2025-05-07 17:47:43;521.00
2025-05-07 17:47:42;329.00
2025-05-07 17:47:41;1179.00
2025-05-07 17:47:40;2029.00
2025-05-07 17:47:39;2879.00
2025-05-07 17:47:38;3729.00
2025-05-07 17:47:37;4579.00
2025-05-07 17:47:36;5429.00
2025-05-07 17:47:35;6279.00
2025-05-07 17:47:34;7129.00
2025-05-07 17:47:33;7979.00
2025-05-07 17:47:32;8829.00
2025-05-07 17:47:31;9679.00
2025-05-07 17:47:30;9469.00
2025-05-07 17:47:29;8619.00
2025-05-07 17:47:28;7769.00
2025-05-07 17:47:27;6919.00
2025-05-07 17:47:26;6069.00
2025-05-07 17:47:25;5219.00
2025-05-07 17:47:24;4369.00
2025-05-07 17:47:23;3519.00
2025-05-07 17:47:22;2669.00
2025-05-07 17:47:21;1819.00
2025-05-07 17:47:20;969.00
2025-05-07 17:47:19;119.00
2025-05-07 17:47:18;731.00
2025-05-07 17:47:17;1581.00
2025-05-07 17:47:16;2431.00
2025-05-07 17:47:15;3281.00
2025-05-07 17:47:14;4131.00
2025-05-07 17:47:13;4981.00
2025-05-07 17:47:12;5831.00
2025-05-07 17:47:11;6681.00
2025-05-07 17:47:10;7531.00
2025-05-07 17:47:09;8381.00
2025-05-07 17:47:08;9231.00
2025-05-07 17:47:07;9917.00
2025-05-07 17:47:06;9067.00
2025-05-07 17:47:05;8217.00
2025-05-07 17:47:04;7367.00
2025-05-07 17:47:03;6517.00
2025-05-07 17:47:02;5667.00
2025-05-07 17:47:01;4817.00
2025-05-07 17:47:00;3967.00
2025-05-07 17:46:59;3117.00
2025-05-07 17:46:58;2267.00
2025-05-07 17:46:57;1417.00
2025-05-07 17:46:56;567.00
2025-05-07 17:46:55;283.00
2025-05-07 17:46:54;1133.00
2025-05-07 17:46:53;1983.00
2025-05-07 17:46:52;2833.00
2025-05-07 17:46:51;3683.00
2025-05-07 17:46:50;4533.00
2025-05-07 17:46:49;5383.00
2025-05-07 17:46:48;6233.00
2025-05-07 17:46:47;7083.00
2025-05-07 17:46:46;7933.00
2025-05-07 17:46:45;8783.00
2025-05-07 17:46:44;9633.00
2025-05-07 17:46:43;9515.00
2025-05-07 17:46:42;8665.00
2025-05-07 17:46:41;7815.00
2025-05-07 17:46:40;6965.00
2025-05-07 17:46:39;6115.00
2025-05-07 17:46:38;5265.00
2025-05-07 17:46:37;4415.00
2025-05-07 17:46:36;3565.00
2025-05-07 17:46:35;2715.00
2025-05-07 17:46:34;1865.00
2025-05-07 17:46:33;1015.00
2025-05-07 17:46:32;165.00
2025-05-07 17:46:31;685.00
2025-05-07 17:46:30;1535.00
2025-05-07 17:46:29;2385.00
2025-05-07 17:46:28;3235.00
2025-05-07 17:46:27;4085.00
2025-05-07 17:46:26;4935.00
2025-05-07 17:46:25;5785.00
2025-05-07 17:46:24;6635.00
2025-05-07 17:46:23;7485.00
2025-05-07 17:46:22;8335.00
2025-05-07 17:46:21;9185.00
2025-05-07 17:46:20;9963.00
2025-05-07 17:46:19;9113.00
2025-05-07 17:46:18;8263.00
2025-05-07 17:46:17;7413.00
2025-05-07 17:46:16;6563.00
2025-05-07 17:46:15;5713.00
2025-05-07 17:46:14;4863.00
2025-05-07 17:46:13;4013.00
2025-05-07 17:46:12;3163.00
2025-05-07 17:46:11;2313.00
2025-05-07 17:46:10;1463.00
2025-05-07 17:46:09;613.00
2025-05-07 17:46:08;237.00
2025-05-07 17:46:07;1087.00
2025-05-07 17:46:06;1937.00
2025-05-07 17:46:05;2787.00
2025-05-07 17:46:04;3637.00
2025-05-07 17:46:03;4487.00
2025-05-07 17:46:02;5337.00
2025-05-07 17:46:01;6187.00
2025-05-07 17:46:00;7037.00
2025-05-07 17:45:59;7887.00
2025-05-07 17:45:58;8737.00
2025-05-07 17:45:57;9587.00
2025-05-07 17:45:56;9561.00
2025-05-07 17:45:55;8711.00
2025-05-07 17:45:54;7861.00
2025-05-07 17:45:53;7011.00
2025-05-07 17:45:52;6161.00
2025-05-07 17:45:51;5311.00
2025-05-07 17:45:50;4461.00
2025-05-07 17:45:49;3611.00
2025-05-07 17:45:48;2761.00
2025-05-07 17:45:47;1911.00
2025-05-07 17:45:46;1061.00
2025-05-07 17:45:45;211.00
2025-05-07 17:45:44;639.00
2025-05-07 17:45:43;1489.00
2025-05-07 17:45:42;2339.00
2025-05-07 17:45:41;3189.00
2025-05-07 17:45:40;4039.00
2025-05-07 17:45:39;4889.00
2025-05-07 17:45:38;5739.00
2025-05-07 17:45:37;6589.00
2025-05-07 17:45:36;7439.00
2025-05-07 17:45:35;8289.00
2025-05-07 17:45:34;9139.00
2025-05-07 17:45:33;9989.00
2025-05-07 17:45:32;9159.00
2025-05-07 17:45:31;8309.00
2025-05-07 17:45:30;7459.00
2025-05-07 17:45:29;6609.00
2025-05-07 17:45:28;5759.00
2025-05-07 17:45:27;4909.00
2025-05-07 17:45:26;4059.00
2025-05-07 17:45:25;3209.00
2025-05-07 17:45:24;2359.00
2025-05-07 17:45:23;1509.00
2025-05-07 17:45:22;659.00
2025-05-07 17:45:21;191.00
2025-05-07 17:45:20;1041.00
2025-05-07 17:45:19;1891.00
2025-05-07 17:45:18;2741.00
2025-05-07 17:45:17;3591.00
2025-05-07 17:45:16;4441.00
2025-05-07 17:45:15;5291.00
2025-05-07 17:45:14;6141.00
2025-05-07 17:45:13;6991.00
2025-05-07 17:45:12;7841.00
2025-05-07 17:45:11;8691.00
2025-05-07 17:45:10;9541.00
2025-05-07 17:45:09;9607.00
2025-05-07 17:45:08;8757.00
2025-05-07 17:45:07;7907.00
2025-05-07 17:45:06;7057.00
2025-05-07 17:45:05;6207.00
2025-05-07 17:45:04;5357.00
2025-05-07 17:45:03;4507.00
2025-05-07 17:45:02;3657.00
2025-05-07 17:45:01;2807.00
2025-05-07 17:45:00;1957.00
2025-05-07 17:44:59;1107.00
2025-05-07 17:44:58;257.00
2025-05-07 17:44:57;593.00
2025-05-07 17:44:56;1443.00
2025-05-07 17:44:55;2293.00
2025-05-07 17:44:54;3143.00
2025-05-07 17:44:53;3993.00
2025-05-07 17:44:52;4843.00
2025-05-07 17:44:51;5693.00
2025-05-07 17:44:50;6543.00
2025-05-07 17:44:49;7393.00
2025-05-07 17:44:48;8243.00
2025-05-07 17:44:47;9093.00
2025-05-07 17:44:46;9943.00
2025-05-07 17:44:45;9205.00
2025-05-07 17:44:44;8355.00
2025-05-07 17:44:43;7505.00
2025-05-07 17:44:42;6655.00
2025-05-07 17:44:41;5805.00
2025-05-07 17:44:40;4955.00
2025-05-07 17:44:39;4105.00
2025-05-07 17:44:38;3255.00
2025-05-07 17:44:37;2405.00
2025-05-07 17:44:36;1555.00
2025-05-07 17:44:35;705.00
2025-05-07 17:44:34;145.00
2025-05-07 17:44:33;995.00
2025-05-07 17:44:32;1845.00
2025-05-07 17:44:31;2695.00
2025-05-07 17:44:30;3545.00
2025-05-07 17:44:29;4395.00
2025-05-07 17:44:28;5245.00
2025-05-07 17:44:27;6095.00
2025-05-07 17:44:26;6945.00
2025-05-07 17:44:25;7795.00
2025-05-07 17:44:24;8645.00
2025-05-07 17:44:23;9495.00
2025-05-07 17:44:22;9653.00
2025-05-07 17:44:21;8803.00
2025-05-07 17:44:20;7953.00
2025-05-07 17:44:19;7103.00
2025-05-07 17:44:18;6253.00
2025-05-07 17:44:17;5403.00
2025-05-07 17:44:16;4553.00
2025-05-07 17:44:15;3703.00
2025-05-07 17:44:14;2853.00
2025-05-07 17:44:13;2003.00
2025-05-07 17:44:12;1153.00
2025-05-07 17:44:11;303.00
2025-05-07 17:44:10;547.00
2025-05-07 17:44:09;1397.00
2025-05-07 17:44:08;2247.00
2025-05-07 17:44:07;3097.00
2025-05-07 17:44:06;3947.00
2025-05-07 17:44:05;4797.00
2025-05-07 17:44:04;5647.00
2025-05-07 17:44:03;6497.00
2025-05-07 17:44:02;7347.00
2025-05-07 17:44:01;8197.00
2025-05-07 17:44:00;9047.00
2025-05-07 17:43:59;9897.00
2025-05-07 17:43:58;9251.00
2025-05-07 17:43:57;8401.00
2025-05-07 17:43:56;7551.00
2025-05-07 17:43:55;6701.00
2025-05-07 17:43:54;5851.00
2025-05-07 17:43:53;5001.00
2025-05-07 17:43:52;4151.00
2025-05-07 17:43:51;3301.00
2025-05-07 17:43:50;2451.00
2025-05-07 17:43:49;1601.00
2025-05-07 17:43:48;751.00
2025-05-07 17:43:47;99.00
2025-05-07 17:43:46;949.00
2025-05-07 17:43:45;1799.00
2025-05-07 17:43:44;2649.00
2025-05-07 17:43:43;3499.00
2025-05-07 17:43:42;4349.00
2025-05-07 17:43:41;5199.00
2025-05-07 17:43:40;6049.00
2025-05-07 17:43:39;6899.00
2025-05-07 17:43:38;7749.00
2025-05-07 17:43:37;8599.00
2025-05-07 17:43:36;9449.00
2025-05-07 17:43:35;9699.00
2025-05-07 17:43:34;8849.00
2025-05-07 17:43:33;7999.00
2025-05-07 17:43:32;7149.00
2025-05-07 17:43:31;6299.00
2025-05-07 17:43:30;5449.00
2025-05-07 17:43:29;4599.00
2025-05-07 17:43:28;3749.00
2025-05-07 17:43:27;2899.00
2025-05-07 17:43:26;2049.00
2025-05-07 17:43:25;1199.00
2025-05-07 17:43:24;349.00
2025-05-07 17:43:23;501.00
2025-05-07 17:43:22;1351.00
2025-05-07 17:43:21;2201.00
2025-05-07 17:43:20;3051.00
2025-05-07 17:43:19;3901.00
2025-05-07 17:43:18;4751.00
2025-05-07 17:43:17;5601.00
2025-05-07 17:43:16;6451.00
2025-05-07 17:43:15;7301.00
2025-05-07 17:43:14;8151.00
2025-05-07 17:43:13;9001.00
2025-05-07 17:43:12;9851.00
2025-05-07 17:43:11;9297.00
2025-05-07 17:43:10;8447.00
2025-05-07 17:43:09;7597.00
2025-05-07 17:43:08;6747.00
2025-05-07 17:43:07;5897.00
2025-05-07 17:43:06;5047.00
2025-05-07 17:43:05;4197.00
2025-05-07 17:43:04;3347.00
2025-05-07 17:43:03;2497.00
2025-05-07 17:43:02;1647.00
2025-05-07 17:43:01;797.00
2025-05-07 17:43:00;53.00
2025-05-07 17:42:59;903.00
2025-05-07 17:42:58;1753.00
2025-05-07 17:42:57;2603.00
2025-05-07 17:42:56;3453.00
2025-05-07 17:42:55;4303.00
2025-05-07 17:42:54;5153.00
2025-05-07 17:42:53;6003.00
2025-05-07 17:42:52;6853.00
2025-05-07 17:42:51;7703.00
2025-05-07 17:42:50;8553.00
2025-05-07 17:42:49;9403.00
2025-05-07 17:42:48;9745.00
2025-05-07 17:42:47;8895.00
2025-05-07 17:42:46;8045.00
2025-05-07 17:42:45;7195.00
2025-05-07 17:42:44;6345.00
2025-05-07 17:42:43;5495.00
2025-05-07 17:42:42;4645.00
2025-05-07 17:42:41;3795.00
2025-05-07 17:42:40;2945.00
2025-05-07 17:42:39;2095.00
2025-05-07 17:42:38;1245.00
2025-05-07 17:42:37;395.00
2025-05-07 17:42:36;455.00
2025-05-07 17:42:35;1305.00
2025-05-07 17:42:34;2155.00
2025-05-07 17:42:33;3005.00
2025-05-07 17:42:32;3855.00
2025-05-07 17:42:31;4705.00
2025-05-07 17:42:30;5555.00
2025-05-07 17:42:29;6405.00
2025-05-07 17:42:28;7255.00
2025-05-07 17:42:27;8105.00
2025-05-07 17:42:26;8955.00
2025-05-07 17:42:25;9805.00
2025-05-07 17:42:24;9343.00
2025-05-07 17:42:23;8493.00
2025-05-07 17:42:22;7643.00
2025-05-07 17:42:21;6793.00
2025-05-07 17:42:20;5943.00
2025-05-07 17:42:19;5093.00
2025-05-07 17:42:18;4243.00
2025-05-07 17:42:17;3393.00
2025-05-07 17:42:16;2543.00
2025-05-07 17:42:15;1693.00
2025-05-07 17:42:14;843.00
2025-05-07 17:42:13;7.00
2025-05-07 17:42:12;857.00
2025-05-07 17:42:11;1707.00
2025-05-07 17:42:10;2557.00
2025-05-07 17:42:09;3407.00
2025-05-07 17:42:08;4257.00
2025-05-07 17:42:07;5107.00
2025-05-07 17:42:06;5957.00
2025-05-07 17:42:05;6807.00
2025-05-07 17:42:04;7657.00
2025-05-07 17:42:03;8507.00
2025-05-07 17:42:02;9357.00
2025-05-07 17:42:01;9791.00
2025-05-07 17:42:00;8941.00
2025-05-07 17:41:59;8091.00
2025-05-07 17:41:58;7241.00
2025-05-07 17:41:57;6391.00
2025-05-07 17:41:56;5541.00
2025-05-07 17:41:55;4691.00
2025-05-07 17:41:54;3841.00
2025-05-07 17:41:53;2991.00
2025-05-07 17:41:52;2141.00
2025-05-07 17:41:51;1291.00
2025-05-07 17:41:50;441.00
2025-05-07 17:41:49;409.00
2025-05-07 17:41:48;1259.00
2025-05-07 17:41:47;2109.00
2025-05-07 17:41:46;2959.00
2025-05-07 17:41:45;3809.00
2025-05-07 17:41:44;4659.00
2025-05-07 17:41:43;5509.00
2025-05-07 17:41:42;6359.00
2025-05-07 17:41:41;7209.00
2025-05-07 17:41:40;8059.00
2025-05-07 17:41:39;8909.00
2025-05-07 17:41:38;9759.00
2025-05-07 17:41:37;9389.00
2025-05-07 17:41:36;8539.00
2025-05-07 17:41:35;7689.00
2025-05-07 17:41:34;6839.00
2025-05-07 17:41:33;5989.00
2025-05-07 17:41:32;5139.00
2025-05-07 17:41:31;4289.00
2025-05-07 17:41:30;3439.00
2025-05-07 17:41:29;2589.00
2025-05-07 17:41:28;1739.00
2025-05-07 17:41:27;889.00
2025-05-07 17:41:26;39.00
2025-05-07 17:41:25;811.00
2025-05-07 17:41:24;1661.00
2025-05-07 17:41:23;2511.00
2025-05-07 17:41:22;3361.00
2025-05-07 17:41:21;4211.00
2025-05-07 17:41:20;5061.00
2025-05-07 17:41:19;5911.00
2025-05-07 17:41:18;6761.00
2025-05-07 17:41:17;7611.00
2025-05-07 17:41:16;8461.00
2025-05-07 17:41:15;9311.00
2025-05-07 17:41:14;9837.00
2025-05-07 17:41:13;8987.00
2025-05-07 17:41:12;8137.00
2025-05-07 17:41:11;7287.00
2025-05-07 17:41:10;6437.00
2025-05-07 17:41:09;5587.00
2025-05-07 17:41:08;4737.00
2025-05-07 17:41:07;3887.00
2025-05-07 17:41:06;3037.00
2025-05-07 17:41:05;2187.00
2025-05-07 17:41:04;1337.00
2025-05-07 17:41:03;487.00
2025-05-07 17:41:02;363.00
2025-05-07 17:41:01;1213.00
2025-05-07 17:41:00;2063.00
2025-05-07 17:40:59;2913.00
2025-05-07 17:40:58;3763.00
2025-05-07 17:40:57;4613.00
2025-05-07 17:40:56;5463.00
2025-05-07 17:40:55;6313.00
2025-05-07 17:40:54;7163.00
2025-05-07 17:40:53;8013.00
2025-05-07 17:40:52;8863.00
2025-05-07 17:40:51;9713.00
2025-05-07 17:40:50;9435.00
2025-05-07 17:40:49;8585.00
2025-05-07 17:40:48;7735.00
2025-05-07 17:40:47;6885.00
2025-05-07 17:40:46;6035.00
2025-05-07 17:40:45;5185.00
2025-05-07 17:40:44;4335.00
2025-05-07 17:40:43;3485.00
2025-05-07 17:40:42;2635.00
2025-05-07 17:40:41;1785.00
2025-05-07 17:40:40;935.00
2025-05-07 17:40:39;85.00
2025-05-07 17:40:38;765.00
2025-05-07 17:40:37;1615.00
2025-05-07 17:40:36;2465.00
2025-05-07 17:40:35;3315.00
2025-05-07 17:40:34;4165.00
2025-05-07 17:40:33;5015.00
2025-05-07 17:40:32;5865.00
2025-05-07 17:40:31;6715.00
2025-05-07 17:40:30;7565.00
2025-05-07 17:40:29;8415.00
2025-05-07 17:40:28;9265.00
2025-05-07 17:40:27;9883.00
2025-05-07 17:40:26;9033.00
2025-05-07 17:40:25;8183.00
2025-05-07 17:40:24;7333.00
2025-05-07 17:40:23;6483.00
2025-05-07 17:40:22;5633.00
2025-05-07 17:40:21;4783.00
2025-05-07 17:40:20;3933.00
2025-05-07 17:40:19;3083.00
2025-05-07 17:40:18;2233.00
2025-05-07 17:40:17;1383.00
2025-05-07 17:40:16;533.00
2025-05-07 17:40:15;317.00
2025-05-07 17:40:14;1167.00
2025-05-07 17:40:13;2017.00
2025-05-07 17:40:12;2867.00
2025-05-07 17:40:11;3717.00
2025-05-07 17:40:10;4567.00
2025-05-07 17:40:09;5417.00
2025-05-07 17:40:08;6267.00
2025-05-07 17:40:07;7117.00
2025-05-07 17:40:06;7967.00
2025-05-07 17:40:05;8817.00
2025-05-07 17:40:04;9667.00
2025-05-07 17:40:03;9481.00
2025-05-07 17:40:02;8631.00
2025-05-07 17:40:01;7781.00
2025-05-07 17:40:00;6931.00
2025-05-07 17:39:59;6081.00
2025-05-07 17:39:58;5231.00
2025-05-07 17:39:57;4381.00
2025-05-07 17:39:56;3531.00
2025-05-07 17:39:55;2681.00
2025-05-07 17:39:54;1831.00
2025-05-07 17:39:53;981.00
2025-05-07 17:39:52;131.00
2025-05-07 17:39:51;719.00
2025-05-07 17:39:50;1569.00
2025-05-07 17:39:49;2419.00
2025-05-07 17:39:48;3269.00
2025-05-07 17:39:47;4119.00
2025-05-07 17:39:46;4969.00
2025-05-07 17:39:45;5819.00
2025-05-07 17:39:44;6669.00
2025-05-07 17:39:43;7519.00
2025-05-07 17:39:42;8369.00
2025-05-07 17:39:41;9219.00
2025-05-07 17:39:40;9929.00
2025-05-07 17:39:39;9079.00
2025-05-07 17:39:38;8229.00
2025-05-07 17:39:37;7379.00
2025-05-07 17:39:36;6529.00
2025-05-07 17:39:35;5679.00
2025-05-07 17:39:34;4829.00
2025-05-07 17:39:33;3979.00
2025-05-07 17:39:32;3129.00
2025-05-07 17:39:31;2279.00
2025-05-07 17:39:30;1429.00
2025-05-07 17:39:29;579.00
2025-05-07 17:39:28;271.00
2025-05-07 17:39:27;1121.00
2025-05-07 17:39:26;1971.00
2025-05-07 17:39:25;2821.00
2025-05-07 17:39:24;3671.00
2025-05-07 17:39:23;4521.00
2025-05-07 17:39:22;5371.00
2025-05-07 17:39:21;6221.00
2025-05-07 17:39:20;7071.00
2025-05-07 17:39:19;7921.00
2025-05-07 17:39:18;8771.00
2025-05-07 17:39:17;9621.00
2025-05-07 17:39:16;9527.00
2025-05-07 17:39:15;8677.00
2025-05-07 17:39:14;7827.00
2025-05-07 17:39:13;6977.00
2025-05-07 17:39:12;6127.00
2025-05-07 17:39:11;5277.00
2025-05-07 17:39:10;4427.00
2025-05-07 17:39:09;3577.00
2025-05-07 17:39:08;2727.00
2025-05-07 17:39:07;1877.00
2025-05-07 17:39:06;1027.00
2025-05-07 17:39:05;177.00
2025-05-07 17:39:04;673.00
2025-05-07 17:39:03;1523.00
2025-05-07 17:39:02;2373.00
2025-05-07 17:39:01;3223.00
2025-05-07 17:39:00;4073.00
2025-05-07 17:38:59;4923.00
2025-05-07 17:38:58;5773.00
2025-05-07 17:38:57;6623.00
2025-05-07 17:38:56;7473.00
2025-05-07 17:38:55;8323.00
2025-05-07 17:38:54;9173.00
2025-05-07 17:38:53;9975.00
2025-05-07 17:38:52;9125.00
2025-05-07 17:38:51;8275.00
2025-05-07 17:38:50;7425.00
2025-05-07 17:38:49;6575.00
2025-05-07 17:38:48;5725.00
2025-05-07 17:38:47;4875.00
2025-05-07 17:38:46;4025.00
2025-05-07 17:38:45;3175.00
2025-05-07 17:38:44;2325.00
2025-05-07 17:38:43;1475.00
2025-05-07 17:38:42;625.00
2025-05-07 17:38:41;225.00
2025-05-07 17:38:40;1075.00
2025-05-07 17:38:39;1925.00
2025-05-07 17:38:38;2775.00
2025-05-07 17:38:37;3625.00
2025-05-07 17:38:36;4475.00
2025-05-07 17:38:35;5325.00
2025-05-07 17:38:34;6175.00
2025-05-07 17:38:33;7025.00
2025-05-07 17:38:32;7875.00
2025-05-07 17:38:31;8725.00
2025-05-07 17:38:30;9575.00
2025-05-07 17:38:29;9573.00
2025-05-07 17:38:28;8723.00
2025-05-07 17:38:27;7873.00
2025-05-07 17:38:26;7023.00
2025-05-07 17:38:25;6173.00
2025-05-07 17:38:24;5323.00
2025-05-07 17:38:23;4473.00
2025-05-07 17:38:22;3623.00
2025-05-07 17:38:21;2773.00
2025-05-07 17:38:20;1923.00
2025-05-07 17:38:19;1073.00
2025-05-07 17:38:18;223.00
2025-05-07 17:38:17;627.00
2025-05-07 17:38:16;1477.00
2025-05-07 17:38:15;2327.00
2025-05-07 17:38:14;3177.00
2025-05-07 17:38:13;4027.00
2025-05-07 17:38:12;4877.00
2025-05-07 17:38:11;5727.00
2025-05-07 17:38:10;6577.00
2025-05-07 17:38:09;7427.00
2025-05-07 17:38:08;8277.00
2025-05-07 17:38:07;9127.00
2025-05-07 17:38:06;9977.00
2025-05-07 17:38:05;9171.00
2025-05-07 17:38:04;8321.00
2025-05-07 17:38:03;7471.00
2025-05-07 17:38:02;6621.00
2025-05-07 17:38:01;5771.00
2025-05-07 17:38:00;4921.00
2025-05-07 17:37:59;4071.00
2025-05-07 17:37:58;3221.00
2025-05-07 17:37:57;2371.00
2025-05-07 17:37:56;1521.00
2025-05-07 17:37:55;671.00
2025-05-07 17:37:54;179.00
2025-05-07 17:37:53;1029.00
2025-05-07 17:37:52;1879.00
2025-05-07 17:37:51;2729.00
2025-05-07 17:37:50;3579.00
2025-05-07 17:37:49;4429.00
2025-05-07 17:37:48;5279.00
2025-05-07 17:37:47;6129.00
2025-05-07 17:37:46;6979.00
2025-05-07 17:37:45;7829.00
2025-05-07 17:37:44;8679.00
2025-05-07 17:37:43;9529.00
2025-05-07 17:37:42;9619.00
2025-05-07 17:37:41;8769.00
2025-05-07 17:37:40;7919.00
2025-05-07 17:37:39;7069.00
2025-05-07 17:37:38;6219.00
2025-05-07 17:37:37;5369.00
2025-05-07 17:37:36;4519.00
2025-05-07 17:37:35;3669.00
2025-05-07 17:37:34;2819.00
2025-05-07 17:37:33;1969.00
2025-05-07 17:37:32;1119.00
2025-05-07 17:37:31;269.00
2025-05-07 17:37:30;581.00
2025-05-07 17:37:29;1431.00
2025-05-07 17:37:28;2281.00
2025-05-07 17:37:27;3131.00
2025-05-07 17:37:26;3981.00
2025-05-07 17:37:25;4831.00
2025-05-07 17:37:24;5681.00
2025-05-07 17:37:23;6531.00
2025-05-07 17:37:22;7381.00
2025-05-07 17:37:21;8231.00
2025-05-07 17:37:20;9081.00
2025-05-07 17:37:19;9931.00
2025-05-07 17:37:18;9217.00
2025-05-07 17:37:17;8367.00
2025-05-07 17:37:16;7517.00
2025-05-07 17:37:15;6667.00
2025-05-07 17:37:14;5817.00
2025-05-07 17:37:13;4967.00
2025-05-07 17:37:12;4117.00
2025-05-07 17:37:11;3267.00
2025-05-07 17:37:10;2417.00
2025-05-07 17:37:09;1567.00
2025-05-07 17:37:08;717.00
2025-05-07 17:37:07;133.00
2025-05-07 17:37:06;983.00
2025-05-07 17:37:05;1833.00
2025-05-07 17:37:04;2683.00
2025-05-07 17:37:03;3533.00
2025-05-07 17:37:02;4383.00
