Fecha y Hora;B-202 - Bomba mezclador
2025-05-07 17:54:49;2656.00
2025-05-07 17:54:48;1806.00
2025-05-07 17:54:47;956.00
2025-05-07 17:54:46;106.00
2025-05-07 17:54:45;744.00
2025-05-07 17:54:44;1594.00
2025-05-07 17:54:43;2444.00
2025-05-07 17:54:42;3294.00
2025-05-07 17:54:41;4144.00
2025-05-07 17:54:40;4994.00
2025-05-07 17:54:39;5844.00
2025-05-07 17:54:38;6694.00
2025-05-07 17:54:37;7544.00
2025-05-07 17:54:36;8394.00
2025-05-07 17:54:35;9244.00
2025-05-07 17:54:34;9904.00
2025-05-07 17:54:33;9054.00
2025-05-07 17:54:32;8204.00
2025-05-07 17:54:31;7354.00
2025-05-07 17:54:30;6504.00
2025-05-07 17:54:29;5654.00
2025-05-07 17:54:28;4804.00
2025-05-07 17:54:27;3954.00
2025-05-07 17:54:26;3104.00
2025-05-07 17:54:25;2254.00
2025-05-07 17:54:24;1404.00
2025-05-07 17:54:23;554.00
2025-05-07 17:54:22;296.00
2025-05-07 17:54:21;1146.00
2025-05-07 17:54:20;1996.00
2025-05-07 17:54:19;2846.00
2025-05-07 17:54:18;3696.00
2025-05-07 17:54:17;4546.00
2025-05-07 17:54:16;5396.00
2025-05-07 17:54:15;6246.00
2025-05-07 17:54:14;7096.00
2025-05-07 17:54:13;7946.00
2025-05-07 17:54:12;8796.00
2025-05-07 17:54:11;9646.00
2025-05-07 17:54:10;9502.00
2025-05-07 17:54:09;8652.00
2025-05-07 17:54:08;7802.00
2025-05-07 17:54:07;6952.00
2025-05-07 17:54:06;6102.00
2025-05-07 17:54:05;5252.00
2025-05-07 17:54:04;4402.00
2025-05-07 17:54:03;3552.00
2025-05-07 17:54:02;2702.00
2025-05-07 17:54:01;1852.00
2025-05-07 17:54:00;1002.00
2025-05-07 17:53:59;152.00
2025-05-07 17:53:58;698.00
2025-05-07 17:53:57;1548.00
2025-05-07 17:53:56;2398.00
2025-05-07 17:53:55;3248.00
2025-05-07 17:53:54;4098.00
2025-05-07 17:53:53;4948.00
2025-05-07 17:53:52;5798.00
2025-05-07 17:53:51;6648.00
2025-05-07 17:53:50;7498.00
2025-05-07 17:53:49;8348.00
2025-05-07 17:53:48;9198.00
2025-05-07 17:53:47;9950.00
2025-05-07 17:53:46;9100.00
2025-05-07 17:53:45;8250.00
2025-05-07 17:53:44;7400.00
2025-05-07 17:53:43;6550.00
2025-05-07 17:53:42;5700.00
2025-05-07 17:53:41;4850.00
2025-05-07 17:53:40;4000.00
2025-05-07 17:53:39;3150.00
2025-05-07 17:53:38;2300.00
2025-05-07 17:53:37;1450.00
2025-05-07 17:53:36;600.00
2025-05-07 17:53:35;250.00
2025-05-07 17:53:34;1100.00
2025-05-07 17:53:33;1950.00
2025-05-07 17:53:32;2800.00
2025-05-07 17:53:31;3650.00
2025-05-07 17:53:30;4500.00
2025-05-07 17:53:29;5350.00
2025-05-07 17:53:28;6200.00
2025-05-07 17:53:27;7050.00
2025-05-07 17:53:26;7900.00
2025-05-07 17:53:25;8750.00
2025-05-07 17:53:24;9600.00
2025-05-07 17:53:23;9548.00
2025-05-07 17:53:22;8698.00
2025-05-07 17:53:21;7848.00
2025-05-07 17:53:20;6998.00
2025-05-07 17:53:19;6148.00
2025-05-07 17:53:18;5298.00
2025-05-07 17:53:17;4448.00
2025-05-07 17:53:16;3598.00
2025-05-07 17:53:15;2748.00
2025-05-07 17:53:14;1898.00
2025-05-07 17:53:13;1048.00
2025-05-07 17:53:12;198.00
2025-05-07 17:53:11;652.00
2025-05-07 17:53:10;1502.00
2025-05-07 17:53:09;2352.00
2025-05-07 17:53:08;3202.00
2025-05-07 17:53:07;4052.00
2025-05-07 17:53:06;4902.00
2025-05-07 17:53:05;5752.00
2025-05-07 17:53:04;6602.00
2025-05-07 17:53:03;7452.00
2025-05-07 17:53:02;8302.00
2025-05-07 17:53:01;9152.00
2025-05-07 17:53:00;9996.00
2025-05-07 17:52:59;9146.00
2025-05-07 17:52:58;8296.00
2025-05-07 17:52:57;7446.00
2025-05-07 17:52:56;6596.00
2025-05-07 17:52:55;5746.00
2025-05-07 17:52:54;4896.00
2025-05-07 17:52:53;4046.00
2025-05-07 17:52:52;3196.00
2025-05-07 17:52:51;2346.00
2025-05-07 17:52:50;1496.00
2025-05-07 17:52:49;646.00
2025-05-07 17:52:48;204.00
2025-05-07 17:52:47;1054.00
2025-05-07 17:52:46;1904.00
2025-05-07 17:52:45;2754.00
2025-05-07 17:52:44;3604.00
2025-05-07 17:52:43;4454.00
2025-05-07 17:52:42;5304.00
2025-05-07 17:52:41;6154.00
2025-05-07 17:52:40;7004.00
2025-05-07 17:52:39;7854.00
2025-05-07 17:52:38;8704.00
2025-05-07 17:52:37;9554.00
2025-05-07 17:52:36;9594.00
2025-05-07 17:52:35;8744.00
2025-05-07 17:52:34;7894.00
2025-05-07 17:52:33;7044.00
2025-05-07 17:52:32;6194.00
2025-05-07 17:52:31;5344.00
2025-05-07 17:52:30;4494.00
2025-05-07 17:52:29;3644.00
2025-05-07 17:52:28;2794.00
2025-05-07 17:52:27;1944.00
2025-05-07 17:52:26;1094.00
2025-05-07 17:52:25;244.00
2025-05-07 17:52:24;606.00
2025-05-07 17:52:23;1456.00
2025-05-07 17:52:22;2306.00
2025-05-07 17:52:21;3156.00
2025-05-07 17:52:20;4006.00
2025-05-07 17:52:19;4856.00
2025-05-07 17:52:18;5706.00
2025-05-07 17:52:17;6556.00
2025-05-07 17:52:16;7406.00
2025-05-07 17:52:15;8256.00
2025-05-07 17:52:14;9106.00
2025-05-07 17:52:13;9956.00
2025-05-07 17:52:12;9192.00
2025-05-07 17:52:11;8342.00
2025-05-07 17:52:10;7492.00
2025-05-07 17:52:09;6642.00
2025-05-07 17:52:08;5792.00
2025-05-07 17:52:07;4942.00
2025-05-07 17:52:06;4092.00
2025-05-07 17:52:05;3242.00
2025-05-07 17:52:04;2392.00
2025-05-07 17:52:03;1542.00
2025-05-07 17:52:02;692.00
2025-05-07 17:52:01;158.00
2025-05-07 17:52:00;1008.00
2025-05-07 17:51:59;1858.00
2025-05-07 17:51:58;2708.00
2025-05-07 17:51:57;3558.00
2025-05-07 17:51:56;4408.00
2025-05-07 17:51:55;5258.00
2025-05-07 17:51:54;6108.00
2025-05-07 17:51:53;6958.00
2025-05-07 17:51:52;7808.00
2025-05-07 17:51:51;8658.00
2025-05-07 17:51:50;9508.00
2025-05-07 17:51:49;9640.00
2025-05-07 17:51:48;8790.00
2025-05-07 17:51:47;7940.00
2025-05-07 17:51:46;7090.00
2025-05-07 17:51:45;6240.00
2025-05-07 17:51:44;5390.00
2025-05-07 17:51:43;4540.00
2025-05-07 17:51:42;3690.00
2025-05-07 17:51:41;2840.00
2025-05-07 17:51:40;1990.00
2025-05-07 17:51:39;1140.00
2025-05-07 17:51:38;290.00
2025-05-07 17:51:37;560.00
2025-05-07 17:51:36;1410.00
2025-05-07 17:51:35;2260.00
2025-05-07 17:51:34;3110.00
2025-05-07 17:51:33;3960.00
2025-05-07 17:51:32;4810.00
2025-05-07 17:51:31;5660.00
2025-05-07 17:51:30;6510.00
2025-05-07 17:51:29;7360.00
2025-05-07 17:51:28;8210.00
2025-05-07 17:51:27;9060.00
2025-05-07 17:51:26;9910.00
2025-05-07 17:51:25;9238.00
2025-05-07 17:51:24;8388.00
2025-05-07 17:51:23;7538.00
2025-05-07 17:51:22;6688.00
2025-05-07 17:51:21;5838.00
2025-05-07 17:51:20;4988.00
2025-05-07 17:51:19;4138.00
2025-05-07 17:51:18;3288.00
2025-05-07 17:51:17;2438.00
2025-05-07 17:51:16;1588.00
2025-05-07 17:51:15;738.00
2025-05-07 17:51:14;112.00
2025-05-07 17:51:13;962.00
2025-05-07 17:51:12;1812.00
2025-05-07 17:51:11;2662.00
2025-05-07 17:51:10;3512.00
2025-05-07 17:51:09;4362.00
2025-05-07 17:51:08;5212.00
2025-05-07 17:51:07;6062.00
2025-05-07 17:51:06;6912.00
2025-05-07 17:51:05;7762.00
2025-05-07 17:51:04;8612.00
2025-05-07 17:51:03;9462.00
2025-05-07 17:51:02;9686.00
2025-05-07 17:51:01;8836.00
2025-05-07 17:51:00;7986.00
2025-05-07 17:50:59;7136.00
2025-05-07 17:50:58;6286.00
2025-05-07 17:50:57;5436.00
2025-05-07 17:50:56;4586.00
2025-05-07 17:50:55;3736.00
2025-05-07 17:50:54;2886.00
2025-05-07 17:50:53;2036.00
2025-05-07 17:50:52;1186.00
2025-05-07 17:50:51;336.00
2025-05-07 17:50:50;514.00
2025-05-07 17:50:49;1364.00
2025-05-07 17:50:48;2214.00
2025-05-07 17:50:47;3064.00
2025-05-07 17:50:46;3914.00
2025-05-07 17:50:45;4764.00
2025-05-07 17:50:44;5614.00
2025-05-07 17:50:43;6464.00
2025-05-07 17:50:42;7314.00
2025-05-07 17:50:41;8164.00
2025-05-07 17:50:40;9014.00
2025-05-07 17:50:39;9864.00
2025-05-07 17:50:38;9284.00
2025-05-07 17:50:37;8434.00
2025-05-07 17:50:36;7584.00
2025-05-07 17:50:35;6734.00
2025-05-07 17:50:34;5884.00
2025-05-07 17:50:33;5034.00
2025-05-07 17:50:32;4184.00
2025-05-07 17:50:31;3334.00
2025-05-07 17:50:30;2484.00
2025-05-07 17:50:29;1634.00
2025-05-07 17:50:28;784.00
2025-05-07 17:50:27;66.00
2025-05-07 17:50:26;916.00
2025-05-07 17:50:25;1766.00
2025-05-07 17:50:24;2616.00
2025-05-07 17:50:23;3466.00
2025-05-07 17:50:22;4316.00
2025-05-07 17:50:21;5166.00
2025-05-07 17:50:20;6016.00
2025-05-07 17:50:19;6866.00
2025-05-07 17:50:18;7716.00
2025-05-07 17:50:17;8566.00
2025-05-07 17:50:16;9416.00
2025-05-07 17:50:15;9732.00
2025-05-07 17:50:14;8882.00
2025-05-07 17:50:13;8032.00
2025-05-07 17:50:12;7182.00
2025-05-07 17:50:11;6332.00
2025-05-07 17:50:10;5482.00
2025-05-07 17:50:09;4632.00
2025-05-07 17:50:08;3782.00
2025-05-07 17:50:07;2932.00
2025-05-07 17:50:06;2082.00
2025-05-07 17:50:05;1232.00
2025-05-07 17:50:04;382.00
2025-05-07 17:50:03;468.00
2025-05-07 17:50:02;1318.00
2025-05-07 17:50:01;2168.00
2025-05-07 17:50:00;3018.00
2025-05-07 17:49:59;3868.00
2025-05-07 17:49:58;4718.00
2025-05-07 17:49:57;5568.00
2025-05-07 17:49:56;6418.00
2025-05-07 17:49:55;7268.00
2025-05-07 17:49:54;8118.00
2025-05-07 17:49:53;8968.00
2025-05-07 17:49:52;9818.00
2025-05-07 17:49:51;9330.00
2025-05-07 17:49:50;8480.00
2025-05-07 17:49:49;7630.00
2025-05-07 17:49:48;6780.00
2025-05-07 17:49:47;5930.00
2025-05-07 17:49:46;5080.00
2025-05-07 17:49:45;4230.00
2025-05-07 17:49:44;3380.00
2025-05-07 17:49:43;2530.00
2025-05-07 17:49:42;1680.00
2025-05-07 17:49:41;830.00
2025-05-07 17:49:40;20.00
2025-05-07 17:49:39;870.00
2025-05-07 17:49:38;1720.00
2025-05-07 17:49:37;2570.00
2025-05-07 17:49:36;3420.00
2025-05-07 17:49:35;4270.00
2025-05-07 17:49:34;5120.00
2025-05-07 17:49:33;5970.00
2025-05-07 17:49:32;6820.00
2025-05-07 17:49:31;7670.00
2025-05-07 17:49:30;8520.00
2025-05-07 17:49:29;9370.00
2025-05-07 17:49:28;9778.00
2025-05-07 17:49:27;8928.00
2025-05-07 17:49:26;8078.00
2025-05-07 17:49:25;7228.00
2025-05-07 17:49:24;6378.00
2025-05-07 17:49:23;5528.00
2025-05-07 17:49:22;4678.00
2025-05-07 17:49:21;3828.00
2025-05-07 17:49:20;2978.00
2025-05-07 17:49:19;2128.00
2025-05-07 17:49:18;1278.00
2025-05-07 17:49:17;428.00
2025-05-07 17:49:16;422.00
2025-05-07 17:49:15;1272.00
2025-05-07 17:49:14;2122.00
2025-05-07 17:49:13;2972.00
2025-05-07 17:49:12;3822.00
2025-05-07 17:49:11;4672.00
2025-05-07 17:49:10;5522.00
2025-05-07 17:49:09;6372.00
2025-05-07 17:49:08;7222.00
2025-05-07 17:49:07;8072.00
2025-05-07 17:49:06;8922.00
2025-05-07 17:49:05;9772.00
2025-05-07 17:49:04;9376.00
2025-05-07 17:49:03;8526.00
2025-05-07 17:49:02;7676.00
2025-05-07 17:49:01;6826.00
2025-05-07 17:49:00;5976.00
2025-05-07 17:48:59;5126.00
2025-05-07 17:48:58;4276.00
2025-05-07 17:48:57;3426.00
2025-05-07 17:48:56;2576.00
2025-05-07 17:48:55;1726.00
2025-05-07 17:48:54;876.00
2025-05-07 17:48:53;26.00
2025-05-07 17:48:52;824.00
2025-05-07 17:48:51;1674.00
2025-05-07 17:48:50;2524.00
2025-05-07 17:48:49;3374.00
2025-05-07 17:48:48;4224.00
2025-05-07 17:48:47;5074.00
2025-05-07 17:48:46;5924.00
2025-05-07 17:48:45;6774.00
2025-05-07 17:48:44;7624.00
2025-05-07 17:48:43;8474.00
2025-05-07 17:48:42;9324.00
2025-05-07 17:48:41;9824.00
2025-05-07 17:48:40;8974.00
2025-05-07 17:48:39;8124.00
2025-05-07 17:48:38;7274.00
2025-05-07 17:48:37;6424.00
2025-05-07 17:48:36;5574.00
2025-05-07 17:48:35;4724.00
2025-05-07 17:48:34;3874.00
2025-05-07 17:48:33;3024.00
2025-05-07 17:48:32;2174.00
2025-05-07 17:48:31;1324.00
2025-05-07 17:48:30;474.00
2025-05-07 17:48:29;376.00
2025-05-07 17:48:28;1226.00
2025-05-07 17:48:27;2076.00
2025-05-07 17:48:26;2926.00
2025-05-07 17:48:25;3776.00
2025-05-07 17:48:24;4626.00
2025-05-07 17:48:23;5476.00
2025-05-07 17:48:22;6326.00
2025-05-07 17:48:21;7176.00
2025-05-07 17:48:20;8026.00
2025-05-07 17:48:19;8876.00
2025-05-07 17:48:18;9726.00
2025-05-07 17:48:17;9422.00
2025-05-07 17:48:16;8572.00
2025-05-07 17:48:15;7722.00
2025-05-07 17:48:14;6872.00
2025-05-07 17:48:13;6022.00
2025-05-07 17:48:12;5172.00
2025-05-07 17:48:11;4322.00
2025-05-07 17:48:10;3472.00
2025-05-07 17:48:09;2622.00
2025-05-07 17:48:08;1772.00
2025-05-07 17:48:07;922.00
2025-05-07 17:48:06;72.00
2025-05-07 17:48:05;778.00
2025-05-07 17:48:04;1628.00
2025-05-07 17:48:03;2478.00
2025-05-07 17:48:02;3328.00
2025-05-07 17:48:01;4178.00
2025-05-07 17:48:00;5028.00
2025-05-07 17:47:59;5878.00
2025-05-07 17:47:58;6728.00
2025-05-07 17:47:57;7578.00
2025-05-07 17:47:56;8428.00
2025-05-07 17:47:55;9278.00
2025-05-07 17:47:54;9870.00
2025-05-07 17:47:53;9020.00
2025-05-07 17:47:52;8170.00
2025-05-07 17:47:51;7320.00
2025-05-07 17:47:50;6470.00
2025-05-07 17:47:49;5620.00
2025-05-07 17:47:48;4770.00
2025-05-07 17:47:47;3920.00
2025-05-07 17:47:46;3070.00
2025-05-07 17:47:45;2220.00
2025-05-07 17:47:44;1370.00
2025-05-07 17:47:43;520.00
2025-05-07 17:47:42;330.00
2025-05-07 17:47:41;1180.00
2025-05-07 17:47:40;2030.00
2025-05-07 17:47:39;2880.00
2025-05-07 17:47:38;3730.00
2025-05-07 17:47:37;4580.00
2025-05-07 17:47:36;5430.00
2025-05-07 17:47:35;6280.00
2025-05-07 17:47:34;7130.00
2025-05-07 17:47:33;7980.00
2025-05-07 17:47:32;8830.00
2025-05-07 17:47:31;9680.00
2025-05-07 17:47:30;9468.00
2025-05-07 17:47:29;8618.00
2025-05-07 17:47:28;7768.00
2025-05-07 17:47:27;6918.00
2025-05-07 17:47:26;6068.00
2025-05-07 17:47:25;5218.00
2025-05-07 17:47:24;4368.00
2025-05-07 17:47:23;3518.00
2025-05-07 17:47:22;2668.00
2025-05-07 17:47:21;1818.00
2025-05-07 17:47:20;968.00
2025-05-07 17:47:19;118.00
2025-05-07 17:47:18;732.00
2025-05-07 17:47:17;1582.00
2025-05-07 17:47:16;2432.00
2025-05-07 17:47:15;3282.00
2025-05-07 17:47:14;4132.00
2025-05-07 17:47:13;4982.00
2025-05-07 17:47:12;5832.00
2025-05-07 17:47:11;6682.00
2025-05-07 17:47:10;7532.00
2025-05-07 17:47:09;8382.00
2025-05-07 17:47:08;9232.00
2025-05-07 17:47:07;9916.00
2025-05-07 17:47:06;9066.00
2025-05-07 17:47:05;8216.00
2025-05-07 17:47:04;7366.00
2025-05-07 17:47:03;6516.00
2025-05-07 17:47:02;5666.00
2025-05-07 17:47:01;4816.00
2025-05-07 17:47:00;3966.00
2025-05-07 17:46:59;3116.00
2025-05-07 17:46:58;2266.00
2025-05-07 17:46:57;1416.00
2025-05-07 17:46:56;566.00
2025-05-07 17:46:55;284.00
2025-05-07 17:46:54;1134.00
2025-05-07 17:46:53;1984.00
2025-05-07 17:46:52;2834.00
2025-05-07 17:46:51;3684.00
2025-05-07 17:46:50;4534.00
2025-05-07 17:46:49;5384.00
2025-05-07 17:46:48;6234.00
2025-05-07 17:46:47;7084.00
2025-05-07 17:46:46;7934.00
2025-05-07 17:46:45;8784.00
2025-05-07 17:46:44;9634.00
2025-05-07 17:46:43;9514.00
2025-05-07 17:46:42;8664.00
2025-05-07 17:46:41;7814.00
2025-05-07 17:46:40;6964.00
2025-05-07 17:46:39;6114.00
2025-05-07 17:46:38;5264.00
2025-05-07 17:46:37;4414.00
2025-05-07 17:46:36;3564.00
2025-05-07 17:46:35;2714.00
2025-05-07 17:46:34;1864.00
2025-05-07 17:46:33;1014.00
2025-05-07 17:46:32;164.00
2025-05-07 17:46:31;686.00
2025-05-07 17:46:30;1536.00
2025-05-07 17:46:29;2386.00
2025-05-07 17:46:28;3236.00
2025-05-07 17:46:27;4086.00
2025-05-07 17:46:26;4936.00
2025-05-07 17:46:25;5786.00
2025-05-07 17:46:24;6636.00
2025-05-07 17:46:23;7486.00
2025-05-07 17:46:22;8336.00
2025-05-07 17:46:21;9186.00
2025-05-07 17:46:20;9962.00
2025-05-07 17:46:19;9112.00
2025-05-07 17:46:18;8262.00
2025-05-07 17:46:17;7412.00
2025-05-07 17:46:16;6562.00
2025-05-07 17:46:15;5712.00
2025-05-07 17:46:14;4862.00
2025-05-07 17:46:13;4012.00
2025-05-07 17:46:12;3162.00
2025-05-07 17:46:11;2312.00
2025-05-07 17:46:10;1462.00
2025-05-07 17:46:09;612.00
2025-05-07 17:46:08;238.00
2025-05-07 17:46:07;1088.00
2025-05-07 17:46:06;1938.00
2025-05-07 17:46:05;2788.00
2025-05-07 17:46:04;3638.00
2025-05-07 17:46:03;4488.00
2025-05-07 17:46:02;5338.00
2025-05-07 17:46:01;6188.00
2025-05-07 17:46:00;7038.00
2025-05-07 17:45:59;7888.00
2025-05-07 17:45:58;8738.00
2025-05-07 17:45:57;9588.00
2025-05-07 17:45:56;9560.00
2025-05-07 17:45:55;8710.00
2025-05-07 17:45:54;7860.00
2025-05-07 17:45:53;7010.00
2025-05-07 17:45:52;6160.00
2025-05-07 17:45:51;5310.00
2025-05-07 17:45:50;4460.00
2025-05-07 17:45:49;3610.00
2025-05-07 17:45:48;2760.00
2025-05-07 17:45:47;1910.00
2025-05-07 17:45:46;1060.00
2025-05-07 17:45:45;210.00
2025-05-07 17:45:44;640.00
2025-05-07 17:45:43;1490.00
2025-05-07 17:45:42;2340.00
2025-05-07 17:45:41;3190.00
2025-05-07 17:45:40;4040.00
2025-05-07 17:45:39;4890.00
2025-05-07 17:45:38;5740.00
2025-05-07 17:45:37;6590.00
2025-05-07 17:45:36;7440.00
2025-05-07 17:45:35;8290.00
2025-05-07 17:45:34;9140.00
2025-05-07 17:45:33;9990.00
2025-05-07 17:45:32;9158.00
2025-05-07 17:45:31;8308.00
2025-05-07 17:45:30;7458.00
2025-05-07 17:45:29;6608.00
2025-05-07 17:45:28;5758.00
2025-05-07 17:45:27;4908.00
2025-05-07 17:45:26;4058.00
2025-05-07 17:45:25;3208.00
2025-05-07 17:45:24;2358.00
2025-05-07 17:45:23;1508.00
2025-05-07 17:45:22;658.00
2025-05-07 17:45:21;192.00
2025-05-07 17:45:20;1042.00
2025-05-07 17:45:19;1892.00
2025-05-07 17:45:18;2742.00
2025-05-07 17:45:17;3592.00
2025-05-07 17:45:16;4442.00
2025-05-07 17:45:15;5292.00
2025-05-07 17:45:14;6142.00
2025-05-07 17:45:13;6992.00
2025-05-07 17:45:12;7842.00
2025-05-07 17:45:11;8692.00
2025-05-07 17:45:10;9542.00
2025-05-07 17:45:09;9606.00
2025-05-07 17:45:08;8756.00
2025-05-07 17:45:07;7906.00
2025-05-07 17:45:06;7056.00
2025-05-07 17:45:05;6206.00
2025-05-07 17:45:04;5356.00
2025-05-07 17:45:03;4506.00
2025-05-07 17:45:02;3656.00
2025-05-07 17:45:01;2806.00
2025-05-07 17:45:00;1956.00
2025-05-07 17:44:59;1106.00
2025-05-07 17:44:58;256.00
2025-05-07 17:44:57;594.00
2025-05-07 17:44:56;1444.00
2025-05-07 17:44:55;2294.00
2025-05-07 17:44:54;3144.00
2025-05-07 17:44:53;3994.00
2025-05-07 17:44:52;4844.00
2025-05-07 17:44:51;5694.00
2025-05-07 17:44:50;6544.00
2025-05-07 17:44:49;7394.00
2025-05-07 17:44:48;8244.00
2025-05-07 17:44:47;9094.00
2025-05-07 17:44:46;9944.00
2025-05-07 17:44:45;9204.00
2025-05-07 17:44:44;8354.00
2025-05-07 17:44:43;7504.00
2025-05-07 17:44:42;6654.00
2025-05-07 17:44:41;5804.00
2025-05-07 17:44:40;4954.00
2025-05-07 17:44:39;4104.00
2025-05-07 17:44:38;3254.00
2025-05-07 17:44:37;2404.00
2025-05-07 17:44:36;1554.00
2025-05-07 17:44:35;704.00
2025-05-07 17:44:34;146.00
2025-05-07 17:44:33;996.00
2025-05-07 17:44:32;1846.00
2025-05-07 17:44:31;2696.00
2025-05-07 17:44:30;3546.00
2025-05-07 17:44:29;4396.00
2025-05-07 17:44:28;5246.00
2025-05-07 17:44:27;6096.00
2025-05-07 17:44:26;6946.00
2025-05-07 17:44:25;7796.00
2025-05-07 17:44:24;8646.00
2025-05-07 17:44:23;9496.00
2025-05-07 17:44:22;9652.00
2025-05-07 17:44:21;8802.00
2025-05-07 17:44:20;7952.00
2025-05-07 17:44:19;7102.00
2025-05-07 17:44:18;6252.00
2025-05-07 17:44:17;5402.00
2025-05-07 17:44:16;4552.00
2025-05-07 17:44:15;3702.00
2025-05-07 17:44:14;2852.00
2025-05-07 17:44:13;2002.00
2025-05-07 17:44:12;1152.00
2025-05-07 17:44:11;302.00
2025-05-07 17:44:10;548.00
2025-05-07 17:44:09;1398.00
2025-05-07 17:44:08;2248.00
2025-05-07 17:44:07;3098.00
2025-05-07 17:44:06;3948.00
2025-05-07 17:44:05;4798.00
2025-05-07 17:44:04;5648.00
2025-05-07 17:44:03;6498.00
2025-05-07 17:44:02;7348.00
2025-05-07 17:44:01;8198.00
2025-05-07 17:44:00;9048.00
2025-05-07 17:43:59;9898.00
2025-05-07 17:43:58;9250.00
2025-05-07 17:43:57;8400.00
2025-05-07 17:43:56;7550.00
2025-05-07 17:43:55;6700.00
2025-05-07 17:43:54;5850.00
2025-05-07 17:43:53;5000.00
2025-05-07 17:43:52;4150.00
2025-05-07 17:43:51;3300.00
2025-05-07 17:43:50;2450.00
2025-05-07 17:43:49;1600.00
2025-05-07 17:43:48;750.00
2025-05-07 17:43:47;100.00
2025-05-07 17:43:46;950.00
2025-05-07 17:43:45;1800.00
2025-05-07 17:43:44;2650.00
2025-05-07 17:43:43;3500.00
2025-05-07 17:43:42;4350.00
2025-05-07 17:43:41;5200.00
2025-05-07 17:43:40;6050.00
2025-05-07 17:43:39;6900.00
2025-05-07 17:43:38;7750.00
2025-05-07 17:43:37;8600.00
2025-05-07 17:43:36;9450.00
2025-05-07 17:43:35;9698.00
2025-05-07 17:43:34;8848.00
2025-05-07 17:43:33;7998.00
2025-05-07 17:43:32;7148.00
2025-05-07 17:43:31;6298.00
2025-05-07 17:43:30;5448.00
2025-05-07 17:43:29;4598.00
2025-05-07 17:43:28;3748.00
2025-05-07 17:43:27;2898.00
2025-05-07 17:43:26;2048.00
2025-05-07 17:43:25;1198.00
2025-05-07 17:43:24;348.00
2025-05-07 17:43:23;502.00
2025-05-07 17:43:22;1352.00
2025-05-07 17:43:21;2202.00
2025-05-07 17:43:20;3052.00
2025-05-07 17:43:19;3902.00
2025-05-07 17:43:18;4752.00
2025-05-07 17:43:17;5602.00
2025-05-07 17:43:16;6452.00
2025-05-07 17:43:15;7302.00
2025-05-07 17:43:14;8152.00
2025-05-07 17:43:13;9002.00
2025-05-07 17:43:12;9852.00
2025-05-07 17:43:11;9296.00
2025-05-07 17:43:10;8446.00
2025-05-07 17:43:09;7596.00
2025-05-07 17:43:08;6746.00
2025-05-07 17:43:07;5896.00
2025-05-07 17:43:06;5046.00
2025-05-07 17:43:05;4196.00
2025-05-07 17:43:04;3346.00
2025-05-07 17:43:03;2496.00
2025-05-07 17:43:02;1646.00
2025-05-07 17:43:01;796.00
2025-05-07 17:43:00;54.00
2025-05-07 17:42:59;904.00
2025-05-07 17:42:58;1754.00
2025-05-07 17:42:57;2604.00
2025-05-07 17:42:56;3454.00
2025-05-07 17:42:55;4304.00
2025-05-07 17:42:54;5154.00
2025-05-07 17:42:53;6004.00
2025-05-07 17:42:52;6854.00
2025-05-07 17:42:51;7704.00
2025-05-07 17:42:50;8554.00
2025-05-07 17:42:49;9404.00
2025-05-07 17:42:48;9744.00
2025-05-07 17:42:47;8894.00
2025-05-07 17:42:46;8044.00
2025-05-07 17:42:45;7194.00
2025-05-07 17:42:44;6344.00
2025-05-07 17:42:43;5494.00
2025-05-07 17:42:42;4644.00
2025-05-07 17:42:41;3794.00
2025-05-07 17:42:40;2944.00
2025-05-07 17:42:39;2094.00
2025-05-07 17:42:38;1244.00
2025-05-07 17:42:37;394.00
2025-05-07 17:42:36;456.00
2025-05-07 17:42:35;1306.00
2025-05-07 17:42:34;2156.00
2025-05-07 17:42:33;3006.00
2025-05-07 17:42:32;3856.00
2025-05-07 17:42:31;4706.00
2025-05-07 17:42:30;5556.00
2025-05-07 17:42:29;6406.00
2025-05-07 17:42:28;7256.00
2025-05-07 17:42:27;8106.00
2025-05-07 17:42:26;8956.00
2025-05-07 17:42:25;9806.00
2025-05-07 17:42:24;9342.00
2025-05-07 17:42:23;8492.00
2025-05-07 17:42:22;7642.00
2025-05-07 17:42:21;6792.00
2025-05-07 17:42:20;5942.00
2025-05-07 17:42:19;5092.00
2025-05-07 17:42:18;4242.00
2025-05-07 17:42:17;3392.00
2025-05-07 17:42:16;2542.00
2025-05-07 17:42:15;1692.00
2025-05-07 17:42:14;842.00
2025-05-07 17:42:13;8.00
2025-05-07 17:42:12;858.00
2025-05-07 17:42:11;1708.00
2025-05-07 17:42:10;2558.00
2025-05-07 17:42:09;3408.00
2025-05-07 17:42:08;4258.00
2025-05-07 17:42:07;5108.00
2025-05-07 17:42:06;5958.00
2025-05-07 17:42:05;6808.00
2025-05-07 17:42:04;7658.00
2025-05-07 17:42:03;8508.00
2025-05-07 17:42:02;9358.00
2025-05-07 17:42:01;9790.00
2025-05-07 17:42:00;8940.00
2025-05-07 17:41:59;8090.00
2025-05-07 17:41:58;7240.00
2025-05-07 17:41:57;6390.00
2025-05-07 17:41:56;5540.00
2025-05-07 17:41:55;4690.00
2025-05-07 17:41:54;3840.00
2025-05-07 17:41:53;2990.00
2025-05-07 17:41:52;2140.00
2025-05-07 17:41:51;1290.00
2025-05-07 17:41:50;440.00
