Fecha y Hora;KV-2012 - Válvula venteo M-201
2025-05-07 18:07:25;53290.00
2025-05-07 18:07:24;44790.00
2025-05-07 18:07:23;36290.00
2025-05-07 18:07:22;27790.00
2025-05-07 18:07:21;19290.00
2025-05-07 18:07:20;10790.00
2025-05-07 18:07:19;2290.00
2025-05-07 18:07:18;6210.00
2025-05-07 18:07:17;14710.00
2025-05-07 18:07:16;23210.00
2025-05-07 18:07:15;31710.00
2025-05-07 18:07:14;40210.00
2025-05-07 18:07:13;48710.00
2025-05-07 18:07:12;57210.00
2025-05-07 18:07:11;65710.00
2025-05-07 18:07:10;74210.00
2025-05-07 18:07:09;82710.00
2025-05-07 18:07:08;91210.00
2025-05-07 18:07:07;99710.00
2025-05-07 18:07:06;91770.00
2025-05-07 18:07:05;83270.00
2025-05-07 18:07:04;74770.00
2025-05-07 18:07:03;66270.00
2025-05-07 18:07:02;57770.00
2025-05-07 18:07:01;49270.00
2025-05-07 18:07:00;40770.00
2025-05-07 18:06:59;32270.00
2025-05-07 18:06:58;23770.00
2025-05-07 18:06:57;15270.00
2025-05-07 18:06:56;6770.00
2025-05-07 18:06:55;1730.00
2025-05-07 18:06:54;10230.00
2025-05-07 18:06:53;18730.00
2025-05-07 18:06:52;27230.00
2025-05-07 18:06:51;35730.00
2025-05-07 18:06:50;44230.00
2025-05-07 18:06:49;52730.00
2025-05-07 18:06:48;61230.00
2025-05-07 18:06:47;69730.00
2025-05-07 18:06:46;78230.00
2025-05-07 18:06:45;86730.00
2025-05-07 18:06:44;95230.00
2025-05-07 18:06:43;96250.00
2025-05-07 18:06:42;87750.00
2025-05-07 18:06:41;79250.00
2025-05-07 18:06:40;70750.00
2025-05-07 18:06:39;62250.00
2025-05-07 18:06:38;53750.00
2025-05-07 18:06:37;45250.00
2025-05-07 18:06:36;36750.00
2025-05-07 18:06:35;28250.00
2025-05-07 18:06:34;19750.00
2025-05-07 18:06:33;11250.00
2025-05-07 18:06:32;2750.00
2025-05-07 18:06:31;5750.00
2025-05-07 18:06:30;14250.00
2025-05-07 18:06:29;22750.00
2025-05-07 18:06:28;31250.00
2025-05-07 18:06:27;39750.00
2025-05-07 18:06:26;48250.00
2025-05-07 18:06:25;56750.00
2025-05-07 18:06:24;65250.00
2025-05-07 18:06:23;73750.00
2025-05-07 18:06:22;82250.00
2025-05-07 18:06:21;90750.00
2025-05-07 18:06:20;99250.00
2025-05-07 18:06:19;92230.00
2025-05-07 18:06:18;83730.00
2025-05-07 18:06:17;75230.00
2025-05-07 18:06:16;66730.00
2025-05-07 18:06:15;58230.00
2025-05-07 18:06:14;49730.00
2025-05-07 18:06:13;41230.00
2025-05-07 18:06:12;32730.00
2025-05-07 18:06:11;24230.00
2025-05-07 18:06:10;15730.00
2025-05-07 18:06:09;7230.00
2025-05-07 18:06:08;1270.00
2025-05-07 18:06:07;9770.00
2025-05-07 18:06:06;18270.00
2025-05-07 18:06:05;26770.00
2025-05-07 18:06:04;35270.00
2025-05-07 18:06:03;43770.00
2025-05-07 18:06:02;52270.00
2025-05-07 18:06:01;60770.00
2025-05-07 18:06:00;69270.00
2025-05-07 18:05:59;77770.00
2025-05-07 18:05:58;86270.00
2025-05-07 18:05:57;94770.00
2025-05-07 18:05:56;96710.00
2025-05-07 18:05:55;88210.00
2025-05-07 18:05:54;79710.00
2025-05-07 18:05:53;71210.00
2025-05-07 18:05:52;62710.00
2025-05-07 18:05:51;54210.00
2025-05-07 18:05:50;45710.00
2025-05-07 18:05:49;37210.00
2025-05-07 18:05:48;28710.00
2025-05-07 18:05:47;20210.00
2025-05-07 18:05:46;11710.00
2025-05-07 18:05:45;3210.00
2025-05-07 18:05:44;5290.00
2025-05-07 18:05:43;13790.00
2025-05-07 18:05:42;22290.00
2025-05-07 18:05:41;30790.00
2025-05-07 18:05:40;39290.00
2025-05-07 18:05:39;47790.00
2025-05-07 18:05:38;56290.00
2025-05-07 18:05:37;64790.00
2025-05-07 18:05:36;73290.00
2025-05-07 18:05:35;81790.00
2025-05-07 18:05:34;90290.00
2025-05-07 18:05:33;98790.00
2025-05-07 18:05:32;92690.00
2025-05-07 18:05:31;84190.00
2025-05-07 18:05:30;75690.00
2025-05-07 18:05:29;67190.00
2025-05-07 18:05:28;58690.00
2025-05-07 18:05:27;50190.00
2025-05-07 18:05:26;41690.00
2025-05-07 18:05:25;33190.00
2025-05-07 18:05:24;24690.00
2025-05-07 18:05:23;16190.00
2025-05-07 18:05:22;7690.00
2025-05-07 18:05:21;810.00
2025-05-07 18:05:20;9310.00
2025-05-07 18:05:19;17810.00
2025-05-07 18:05:18;26310.00
2025-05-07 18:05:17;34810.00
2025-05-07 18:05:16;43310.00
2025-05-07 18:05:15;51810.00
2025-05-07 18:05:14;60310.00
2025-05-07 18:05:13;68810.00
2025-05-07 18:05:12;77310.00
2025-05-07 18:05:11;85810.00
2025-05-07 18:05:10;94310.00
2025-05-07 18:05:09;97170.00
2025-05-07 18:05:08;88670.00
2025-05-07 18:05:07;80170.00
2025-05-07 18:05:06;71670.00
2025-05-07 18:05:05;63170.00
2025-05-07 18:05:04;54670.00
2025-05-07 18:05:03;46170.00
2025-05-07 18:05:02;37670.00
2025-05-07 18:05:01;29170.00
2025-05-07 18:05:00;20670.00
2025-05-07 18:04:59;12170.00
2025-05-07 18:04:58;3670.00
2025-05-07 18:04:57;4830.00
2025-05-07 18:04:56;13330.00
2025-05-07 18:04:55;21830.00
2025-05-07 18:04:54;30330.00
2025-05-07 18:04:53;38830.00
2025-05-07 18:04:52;47330.00
2025-05-07 18:04:51;55830.00
2025-05-07 18:04:50;64330.00
2025-05-07 18:04:49;72830.00
2025-05-07 18:04:48;81330.00
2025-05-07 18:04:47;89830.00
2025-05-07 18:04:46;98330.00
2025-05-07 18:04:45;93150.00
2025-05-07 18:04:44;84650.00
2025-05-07 18:04:43;76150.00
2025-05-07 18:04:42;67650.00
2025-05-07 18:04:41;59150.00
2025-05-07 18:04:40;50650.00
2025-05-07 18:04:39;42150.00
2025-05-07 18:04:38;33650.00
2025-05-07 18:04:37;25150.00
2025-05-07 18:04:36;16650.00
2025-05-07 18:04:35;8150.00
2025-05-07 18:04:34;350.00
2025-05-07 18:04:33;8850.00
2025-05-07 18:04:32;17350.00
2025-05-07 18:04:31;25850.00
2025-05-07 18:04:30;34350.00
2025-05-07 18:04:29;42850.00
2025-05-07 18:04:28;51350.00
2025-05-07 18:04:27;59850.00
2025-05-07 18:04:26;68350.00
2025-05-07 18:04:25;76850.00
2025-05-07 18:04:24;85350.00
2025-05-07 18:04:23;93850.00
2025-05-07 18:04:22;97630.00
2025-05-07 18:04:21;89130.00
2025-05-07 18:04:20;80630.00
2025-05-07 18:04:19;72130.00
2025-05-07 18:04:18;63630.00
2025-05-07 18:04:17;55130.00
2025-05-07 18:04:16;46630.00
2025-05-07 18:04:15;38130.00
2025-05-07 18:04:14;29630.00
2025-05-07 18:04:13;21130.00
2025-05-07 18:04:12;12630.00
2025-05-07 18:04:11;4130.00
2025-05-07 18:04:10;4370.00
2025-05-07 18:04:09;12870.00
2025-05-07 18:04:08;21370.00
2025-05-07 18:04:07;29870.00
2025-05-07 18:04:06;38370.00
2025-05-07 18:04:05;46870.00
2025-05-07 18:04:04;55370.00
2025-05-07 18:04:03;63870.00
2025-05-07 18:04:02;72370.00
2025-05-07 18:04:01;80870.00
2025-05-07 18:04:00;89370.00
2025-05-07 18:03:59;97870.00
2025-05-07 18:03:58;93610.00
2025-05-07 18:03:57;85110.00
2025-05-07 18:03:56;76610.00
2025-05-07 18:03:55;68110.00
2025-05-07 18:03:54;59610.00
2025-05-07 18:03:53;51110.00
2025-05-07 18:03:52;42610.00
2025-05-07 18:03:51;34110.00
2025-05-07 18:03:50;25610.00
2025-05-07 18:03:49;17110.00
2025-05-07 18:03:48;8610.00
2025-05-07 18:03:47;110.00
2025-05-07 18:03:46;8390.00
2025-05-07 18:03:45;16890.00
2025-05-07 18:03:44;25390.00
2025-05-07 18:03:43;33890.00
2025-05-07 18:03:42;42390.00
2025-05-07 18:03:41;50890.00
2025-05-07 18:03:40;59390.00
2025-05-07 18:03:39;67890.00
2025-05-07 18:03:38;76390.00
2025-05-07 18:03:37;84890.00
2025-05-07 18:03:36;93390.00
2025-05-07 18:03:35;98090.00
2025-05-07 18:03:34;89590.00
2025-05-07 18:03:33;81090.00
2025-05-07 18:03:32;72590.00
2025-05-07 18:03:31;64090.00
2025-05-07 18:03:30;55590.00
2025-05-07 18:03:29;47090.00
2025-05-07 18:03:28;38590.00
2025-05-07 18:03:27;30090.00
2025-05-07 18:03:26;21590.00
2025-05-07 18:03:25;13090.00
2025-05-07 18:03:24;4590.00
2025-05-07 18:03:23;3910.00
2025-05-07 18:03:22;12410.00
2025-05-07 18:03:21;20910.00
2025-05-07 18:03:20;29410.00
2025-05-07 18:03:19;37910.00
2025-05-07 18:03:18;46410.00
2025-05-07 18:03:17;54910.00
2025-05-07 18:03:16;63410.00
2025-05-07 18:03:15;71910.00
2025-05-07 18:03:14;80410.00
2025-05-07 18:03:13;88910.00
2025-05-07 18:03:12;97410.00
2025-05-07 18:03:11;94070.00
2025-05-07 18:03:10;85570.00
2025-05-07 18:03:09;77070.00
2025-05-07 18:03:08;68570.00
2025-05-07 18:03:07;60070.00
2025-05-07 18:03:06;51570.00
2025-05-07 18:03:05;43070.00
2025-05-07 18:03:04;34570.00
2025-05-07 18:03:03;26070.00
2025-05-07 18:03:02;17570.00
2025-05-07 18:03:01;9070.00
2025-05-07 18:03:00;570.00
2025-05-07 18:02:59;7930.00
2025-05-07 18:02:58;16430.00
2025-05-07 18:02:57;24930.00
2025-05-07 18:02:56;33430.00
2025-05-07 18:02:55;41930.00
2025-05-07 18:02:54;50430.00
2025-05-07 18:02:53;58930.00
2025-05-07 18:02:52;67430.00
2025-05-07 18:02:51;75930.00
2025-05-07 18:02:50;84430.00
2025-05-07 18:02:49;92930.00
2025-05-07 18:02:48;98550.00
2025-05-07 18:02:47;90050.00
2025-05-07 18:02:46;81550.00
2025-05-07 18:02:45;73050.00
2025-05-07 18:02:44;64550.00
2025-05-07 18:02:43;56050.00
2025-05-07 18:02:42;47550.00
2025-05-07 18:02:41;39050.00
2025-05-07 18:02:40;30550.00
2025-05-07 18:02:39;22050.00
2025-05-07 18:02:38;13550.00
2025-05-07 18:02:37;5050.00
2025-05-07 18:02:36;3450.00
2025-05-07 18:02:35;11950.00
2025-05-07 18:02:34;20450.00
2025-05-07 18:02:33;28950.00
2025-05-07 18:02:32;37450.00
2025-05-07 18:02:31;45950.00
2025-05-07 18:02:30;54450.00
2025-05-07 18:02:29;62950.00
2025-05-07 18:02:28;71450.00
2025-05-07 18:02:27;79950.00
2025-05-07 18:02:26;88450.00
2025-05-07 18:02:25;96950.00
2025-05-07 18:02:24;94530.00
2025-05-07 18:02:23;86030.00
2025-05-07 18:02:22;77530.00
2025-05-07 18:02:21;69030.00
2025-05-07 18:02:20;60530.00
2025-05-07 18:02:19;52030.00
2025-05-07 18:02:18;43530.00
2025-05-07 18:02:17;35030.00
2025-05-07 18:02:16;26530.00
2025-05-07 18:02:15;18030.00
2025-05-07 18:02:14;9530.00
2025-05-07 18:02:13;1030.00
2025-05-07 18:02:12;7470.00
2025-05-07 18:02:11;15970.00
2025-05-07 18:02:10;24470.00
2025-05-07 18:02:09;32970.00
2025-05-07 18:02:08;41470.00
2025-05-07 18:02:07;49970.00
2025-05-07 18:02:06;58470.00
2025-05-07 18:02:05;66970.00
2025-05-07 18:02:04;75470.00
2025-05-07 18:02:03;83970.00
2025-05-07 18:02:02;92470.00
2025-05-07 18:02:01;99010.00
2025-05-07 18:02:00;90510.00
2025-05-07 18:01:59;82010.00
2025-05-07 18:01:58;73510.00
2025-05-07 18:01:57;65010.00
2025-05-07 18:01:56;56510.00
2025-05-07 18:01:55;48010.00
2025-05-07 18:01:54;39510.00
2025-05-07 18:01:53;31010.00
2025-05-07 18:01:52;22510.00
2025-05-07 18:01:51;14010.00
2025-05-07 18:01:50;5510.00
2025-05-07 18:01:49;2990.00
2025-05-07 18:01:48;11490.00
2025-05-07 18:01:47;19990.00
2025-05-07 18:01:46;28490.00
2025-05-07 18:01:45;36990.00
2025-05-07 18:01:44;45490.00
2025-05-07 18:01:43;53990.00
2025-05-07 18:01:42;62490.00
2025-05-07 18:01:41;70990.00
2025-05-07 18:01:40;79490.00
2025-05-07 18:01:39;87990.00
2025-05-07 18:01:38;96490.00
2025-05-07 18:01:37;94990.00
2025-05-07 18:01:36;86490.00
2025-05-07 18:01:35;77990.00
2025-05-07 18:01:34;69490.00
2025-05-07 18:01:33;60990.00
2025-05-07 18:01:32;52490.00
2025-05-07 18:01:31;43990.00
2025-05-07 18:01:30;35490.00
2025-05-07 18:01:29;26990.00
2025-05-07 18:01:28;18490.00
2025-05-07 18:01:27;9990.00
2025-05-07 18:01:26;1490.00
2025-05-07 18:01:25;7010.00
2025-05-07 18:01:24;15510.00
2025-05-07 18:01:23;24010.00
2025-05-07 18:01:22;32510.00
2025-05-07 18:01:21;41010.00
2025-05-07 18:01:20;49510.00
2025-05-07 18:01:19;58010.00
2025-05-07 18:01:18;66510.00
2025-05-07 18:01:17;75010.00
2025-05-07 18:01:16;83510.00
2025-05-07 18:01:15;92010.00
2025-05-07 18:01:14;99470.00
2025-05-07 18:01:13;90970.00
2025-05-07 18:01:12;82470.00
2025-05-07 18:01:11;73970.00
2025-05-07 18:01:10;65470.00
2025-05-07 18:01:09;56970.00
2025-05-07 18:01:08;48470.00
2025-05-07 18:01:07;39970.00
2025-05-07 18:01:06;31470.00
2025-05-07 18:01:05;22970.00
2025-05-07 18:01:04;14470.00
2025-05-07 18:01:03;5970.00
2025-05-07 18:01:02;2530.00
2025-05-07 18:01:01;11030.00
2025-05-07 18:01:00;19530.00
2025-05-07 18:00:59;28030.00
2025-05-07 18:00:58;36530.00
2025-05-07 18:00:57;45030.00
2025-05-07 18:00:56;53530.00
2025-05-07 18:00:55;62030.00
2025-05-07 18:00:54;70530.00
2025-05-07 18:00:53;79030.00
2025-05-07 18:00:52;87530.00
2025-05-07 18:00:51;96030.00
2025-05-07 18:00:50;95450.00
2025-05-07 18:00:49;86950.00
2025-05-07 18:00:48;78450.00
2025-05-07 18:00:47;69950.00
2025-05-07 18:00:46;61450.00
2025-05-07 18:00:45;52950.00
2025-05-07 18:00:44;44450.00
2025-05-07 18:00:43;35950.00
2025-05-07 18:00:42;27450.00
2025-05-07 18:00:41;18950.00
2025-05-07 18:00:40;10450.00
2025-05-07 18:00:39;1950.00
2025-05-07 18:00:38;6550.00
2025-05-07 18:00:37;15050.00
2025-05-07 18:00:36;23550.00
2025-05-07 18:00:35;32050.00
2025-05-07 18:00:34;40550.00
2025-05-07 18:00:33;49050.00
2025-05-07 18:00:32;57550.00
2025-05-07 18:00:31;66050.00
2025-05-07 18:00:30;74550.00
2025-05-07 18:00:29;83050.00
2025-05-07 18:00:28;91550.00
2025-05-07 18:00:27;99930.00
2025-05-07 18:00:26;91430.00
2025-05-07 18:00:25;82930.00
2025-05-07 18:00:24;74430.00
2025-05-07 18:00:23;65930.00
2025-05-07 18:00:22;57430.00
2025-05-07 18:00:21;48930.00
2025-05-07 18:00:20;40430.00
2025-05-07 18:00:19;31930.00
2025-05-07 18:00:18;23430.00
2025-05-07 18:00:17;14930.00
2025-05-07 18:00:16;6430.00
2025-05-07 18:00:15;2070.00
2025-05-07 18:00:14;10570.00
2025-05-07 18:00:13;19070.00
2025-05-07 18:00:12;27570.00
2025-05-07 18:00:11;36070.00
2025-05-07 18:00:10;44570.00
2025-05-07 18:00:09;53070.00
2025-05-07 18:00:08;61570.00
2025-05-07 18:00:07;70070.00
2025-05-07 18:00:06;78570.00
2025-05-07 18:00:05;87070.00
2025-05-07 18:00:04;95570.00
2025-05-07 18:00:03;95910.00
2025-05-07 18:00:02;87410.00
2025-05-07 18:00:01;78910.00
2025-05-07 18:00:00;70410.00
2025-05-07 17:59:59;61910.00
2025-05-07 17:59:58;53410.00
2025-05-07 17:59:57;44910.00
2025-05-07 17:59:56;36410.00
2025-05-07 17:59:55;27910.00
2025-05-07 17:59:54;19410.00
2025-05-07 17:59:53;10910.00
2025-05-07 17:59:52;2410.00
2025-05-07 17:59:51;6090.00
2025-05-07 17:59:50;14590.00
2025-05-07 17:59:49;23090.00
2025-05-07 17:59:48;31590.00
2025-05-07 17:59:47;40090.00
2025-05-07 17:59:46;48590.00
2025-05-07 17:59:45;57090.00
2025-05-07 17:59:44;65590.00
2025-05-07 17:59:43;74090.00
2025-05-07 17:59:42;82590.00
2025-05-07 17:59:41;91090.00
2025-05-07 17:59:40;99590.00
2025-05-07 17:59:39;91890.00
2025-05-07 17:59:38;83390.00
2025-05-07 17:59:37;74890.00
2025-05-07 17:59:36;66390.00
2025-05-07 17:59:35;57890.00
2025-05-07 17:59:34;49390.00
2025-05-07 17:59:33;40890.00
2025-05-07 17:59:32;32390.00
2025-05-07 17:59:31;23890.00
2025-05-07 17:59:30;15390.00
2025-05-07 17:59:29;6890.00
2025-05-07 17:59:28;1610.00
2025-05-07 17:59:27;10110.00
2025-05-07 17:59:26;18610.00
2025-05-07 17:59:25;27110.00
2025-05-07 17:59:24;35610.00
2025-05-07 17:59:23;44110.00
2025-05-07 17:59:22;52610.00
2025-05-07 17:59:21;61110.00
2025-05-07 17:59:20;69610.00
2025-05-07 17:59:19;78110.00
2025-05-07 17:59:18;86610.00
2025-05-07 17:59:17;95110.00
2025-05-07 17:59:16;96370.00
2025-05-07 17:59:15;87870.00
2025-05-07 17:59:14;79370.00
2025-05-07 17:59:13;70870.00
2025-05-07 17:59:12;62370.00
2025-05-07 17:59:11;53870.00
2025-05-07 17:59:10;45370.00
2025-05-07 17:59:09;36870.00
2025-05-07 17:59:08;28370.00
2025-05-07 17:59:07;19870.00
2025-05-07 17:59:06;11370.00
2025-05-07 17:59:05;2870.00
2025-05-07 17:59:04;5630.00
2025-05-07 17:59:03;14130.00
2025-05-07 17:59:02;22630.00
2025-05-07 17:59:01;31130.00
2025-05-07 17:59:00;39630.00
2025-05-07 17:58:59;48130.00
2025-05-07 17:58:58;56630.00
2025-05-07 17:58:57;65130.00
2025-05-07 17:58:56;73630.00
2025-05-07 17:58:55;82130.00
2025-05-07 17:58:54;90630.00
2025-05-07 17:58:53;99130.00
2025-05-07 17:58:52;92350.00
2025-05-07 17:58:51;83850.00
2025-05-07 17:58:50;75350.00
2025-05-07 17:58:49;66850.00
2025-05-07 17:58:48;58350.00
2025-05-07 17:58:47;49850.00
2025-05-07 17:58:46;41350.00
2025-05-07 17:58:45;32850.00
2025-05-07 17:58:44;24350.00
2025-05-07 17:58:43;15850.00
2025-05-07 17:58:42;7350.00
2025-05-07 17:58:41;1150.00
2025-05-07 17:58:40;9650.00
2025-05-07 17:58:39;18150.00
2025-05-07 17:58:38;26650.00
2025-05-07 17:58:37;35150.00
2025-05-07 17:58:36;43650.00
2025-05-07 17:58:35;52150.00
2025-05-07 17:58:34;60650.00
2025-05-07 17:58:33;69150.00
2025-05-07 17:58:32;77650.00
2025-05-07 17:58:31;86150.00
2025-05-07 17:58:30;94650.00
2025-05-07 17:58:29;96830.00
2025-05-07 17:58:28;88330.00
2025-05-07 17:58:27;79830.00
2025-05-07 17:58:26;71330.00
2025-05-07 17:58:25;62830.00
2025-05-07 17:58:24;54330.00
2025-05-07 17:58:23;45830.00
2025-05-07 17:58:22;37330.00
2025-05-07 17:58:21;28830.00
2025-05-07 17:58:20;20330.00
2025-05-07 17:58:19;11830.00
2025-05-07 17:58:18;3330.00
2025-05-07 17:58:17;5170.00
2025-05-07 17:58:16;13670.00
2025-05-07 17:58:15;22170.00
2025-05-07 17:58:14;30670.00
2025-05-07 17:58:13;39170.00
2025-05-07 17:58:12;47670.00
2025-05-07 17:58:11;56170.00
2025-05-07 17:58:10;64670.00
2025-05-07 17:58:09;73170.00
2025-05-07 17:58:08;81670.00
2025-05-07 17:58:07;90170.00
2025-05-07 17:58:06;98670.00
2025-05-07 17:58:05;92810.00
2025-05-07 17:58:04;84310.00
2025-05-07 17:58:03;75810.00
2025-05-07 17:58:02;67310.00
2025-05-07 17:58:01;58810.00
2025-05-07 17:58:00;50310.00
2025-05-07 17:57:59;41810.00
2025-05-07 17:57:58;33310.00
2025-05-07 17:57:57;24810.00
2025-05-07 17:57:56;16310.00
2025-05-07 17:57:55;7810.00
2025-05-07 17:57:54;690.00
2025-05-07 17:57:53;9190.00
2025-05-07 17:57:52;17690.00
2025-05-07 17:57:51;26190.00
2025-05-07 17:57:50;34690.00
2025-05-07 17:57:49;43190.00
2025-05-07 17:57:48;51690.00
2025-05-07 17:57:47;60190.00
2025-05-07 17:57:46;68690.00
2025-05-07 17:57:45;77190.00
2025-05-07 17:57:44;85690.00
2025-05-07 17:57:43;94190.00
2025-05-07 17:57:42;97290.00
2025-05-07 17:57:41;88790.00
2025-05-07 17:57:40;80290.00
2025-05-07 17:57:39;71790.00
2025-05-07 17:57:38;63290.00
2025-05-07 17:57:37;54790.00
2025-05-07 17:57:36;46290.00
2025-05-07 17:57:35;37790.00
2025-05-07 17:57:34;29290.00
2025-05-07 17:57:33;20790.00
2025-05-07 17:57:32;12290.00
2025-05-07 17:57:31;3790.00
2025-05-07 17:57:30;4710.00
2025-05-07 17:57:29;13210.00
2025-05-07 17:57:28;21710.00
2025-05-07 17:57:27;30210.00
2025-05-07 17:57:26;38710.00
2025-05-07 17:57:25;47210.00
2025-05-07 17:57:24;55710.00
2025-05-07 17:57:23;64210.00
2025-05-07 17:57:22;72710.00
2025-05-07 17:57:21;81210.00
2025-05-07 17:57:20;89710.00
2025-05-07 17:57:19;98210.00
2025-05-07 17:57:18;93270.00
2025-05-07 17:57:17;84770.00
2025-05-07 17:57:16;76270.00
2025-05-07 17:57:15;67770.00
2025-05-07 17:57:14;59270.00
2025-05-07 17:57:13;50770.00
2025-05-07 17:57:12;42270.00
2025-05-07 17:57:11;33770.00
2025-05-07 17:57:10;25270.00
2025-05-07 17:57:09;16770.00
2025-05-07 17:57:08;8270.00
2025-05-07 17:57:07;230.00
2025-05-07 17:57:06;8730.00
2025-05-07 17:57:05;17230.00
2025-05-07 17:57:04;25730.00
2025-05-07 17:57:03;34230.00
2025-05-07 17:57:02;42730.00
2025-05-07 17:57:01;51230.00
2025-05-07 17:57:00;59730.00
2025-05-07 17:56:59;68230.00
2025-05-07 17:56:58;76730.00
2025-05-07 17:56:57;85230.00
2025-05-07 17:56:56;93730.00
2025-05-07 17:56:55;97750.00
2025-05-07 17:56:54;89250.00
2025-05-07 17:56:53;80750.00
2025-05-07 17:56:52;72250.00
2025-05-07 17:56:51;63750.00
2025-05-07 17:56:50;55250.00
2025-05-07 17:56:49;46750.00
2025-05-07 17:56:48;38250.00
2025-05-07 17:56:47;29750.00
2025-05-07 17:56:46;21250.00
2025-05-07 17:56:45;12750.00
2025-05-07 17:56:44;4250.00
2025-05-07 17:56:43;4250.00
2025-05-07 17:56:42;12750.00
2025-05-07 17:56:41;21250.00
2025-05-07 17:56:40;29750.00
2025-05-07 17:56:39;38250.00
2025-05-07 17:56:38;46750.00
2025-05-07 17:56:37;55250.00
2025-05-07 17:56:36;63750.00
2025-05-07 17:56:35;72250.00
2025-05-07 17:56:34;80750.00
2025-05-07 17:56:33;89250.00
2025-05-07 17:56:32;97750.00
2025-05-07 17:56:31;93730.00
2025-05-07 17:56:30;85230.00
2025-05-07 17:56:29;76730.00
2025-05-07 17:56:28;68230.00
2025-05-07 17:56:27;59730.00
2025-05-07 17:56:26;51230.00
2025-05-07 17:56:25;42730.00
2025-05-07 17:56:24;34230.00
2025-05-07 17:56:23;25730.00
2025-05-07 17:56:22;17230.00
2025-05-07 17:56:21;8730.00
2025-05-07 17:56:20;230.00
2025-05-07 17:56:19;8270.00
2025-05-07 17:56:18;16770.00
2025-05-07 17:56:17;25270.00
2025-05-07 17:56:16;33770.00
2025-05-07 17:56:15;42270.00
2025-05-07 17:56:14;50770.00
2025-05-07 17:56:13;59270.00
2025-05-07 17:56:12;67770.00
2025-05-07 17:56:11;76270.00
2025-05-07 17:56:10;84770.00
2025-05-07 17:56:09;93270.00
2025-05-07 17:56:08;98210.00
2025-05-07 17:56:07;89710.00
2025-05-07 17:56:06;81210.00
2025-05-07 17:56:05;72710.00
2025-05-07 17:56:04;64210.00
2025-05-07 17:56:03;55710.00
2025-05-07 17:56:02;47210.00
2025-05-07 17:56:01;38710.00
2025-05-07 17:56:00;30210.00
2025-05-07 17:55:59;21710.00
2025-05-07 17:55:58;13210.00
2025-05-07 17:55:57;4710.00
2025-05-07 17:55:56;3790.00
2025-05-07 17:55:55;12290.00
2025-05-07 17:55:54;20790.00
2025-05-07 17:55:53;29290.00
2025-05-07 17:55:52;37790.00
2025-05-07 17:55:51;46290.00
2025-05-07 17:55:50;54790.00
2025-05-07 17:55:49;63290.00
2025-05-07 17:55:48;71790.00
2025-05-07 17:55:47;80290.00
2025-05-07 17:55:46;88790.00
2025-05-07 17:55:45;97290.00
2025-05-07 17:55:44;94190.00
2025-05-07 17:55:43;85690.00
2025-05-07 17:55:42;77190.00
2025-05-07 17:55:41;68690.00
2025-05-07 17:55:40;60190.00
2025-05-07 17:55:39;51690.00
2025-05-07 17:55:38;43190.00
2025-05-07 17:55:37;34690.00
2025-05-07 17:55:36;26190.00
2025-05-07 17:55:35;17690.00
2025-05-07 17:55:34;9190.00
2025-05-07 17:55:33;690.00
2025-05-07 17:55:32;7810.00
2025-05-07 17:55:31;16310.00
2025-05-07 17:55:30;24810.00
2025-05-07 17:55:29;33310.00
2025-05-07 17:55:28;41810.00
2025-05-07 17:55:27;50310.00
2025-05-07 17:55:26;58810.00
2025-05-07 17:55:25;67310.00
2025-05-07 17:55:24;75810.00
2025-05-07 17:55:23;84310.00
2025-05-07 17:55:22;92810.00
2025-05-07 17:55:21;98670.00
2025-05-07 17:55:20;90170.00
2025-05-07 17:55:19;81670.00
2025-05-07 17:55:18;73170.00
2025-05-07 17:55:17;64670.00
2025-05-07 17:55:16;56170.00
2025-05-07 17:55:15;47670.00
2025-05-07 17:55:14;39170.00
2025-05-07 17:55:13;30670.00
2025-05-07 17:55:12;22170.00
2025-05-07 17:55:11;13670.00
2025-05-07 17:55:10;5170.00
2025-05-07 17:55:09;3330.00
2025-05-07 17:55:08;11830.00
2025-05-07 17:55:07;20330.00
2025-05-07 17:55:06;28830.00
2025-05-07 17:55:05;37330.00
2025-05-07 17:55:04;45830.00
2025-05-07 17:55:03;54330.00
2025-05-07 17:55:02;62830.00
2025-05-07 17:55:01;71330.00
2025-05-07 17:55:00;79830.00
2025-05-07 17:54:59;88330.00
2025-05-07 17:54:58;96830.00
2025-05-07 17:54:57;94650.00
2025-05-07 17:54:56;86150.00
2025-05-07 17:54:55;77650.00
2025-05-07 17:54:54;69150.00
2025-05-07 17:54:53;60650.00
2025-05-07 17:54:52;52150.00
2025-05-07 17:54:51;43650.00
2025-05-07 17:54:50;35150.00
2025-05-07 17:54:49;26650.00
2025-05-07 17:54:48;18150.00
2025-05-07 17:54:47;9650.00
2025-05-07 17:54:46;1150.00
2025-05-07 17:54:45;7350.00
2025-05-07 17:54:44;15850.00
2025-05-07 17:54:43;24350.00
2025-05-07 17:54:42;32850.00
2025-05-07 17:54:41;41350.00
2025-05-07 17:54:40;49850.00
2025-05-07 17:54:39;58350.00
2025-05-07 17:54:38;66850.00
2025-05-07 17:54:37;75350.00
2025-05-07 17:54:36;83850.00
2025-05-07 17:54:35;92350.00
2025-05-07 17:54:34;99130.00
2025-05-07 17:54:33;90630.00
2025-05-07 17:54:32;82130.00
2025-05-07 17:54:31;73630.00
2025-05-07 17:54:30;65130.00
