Fecha y Hora;PIT-301B - Presión salida bomba B-301B
2025-05-07 18:06:43;96.62
2025-05-07 18:06:42;88.12
2025-05-07 18:06:41;79.62
2025-05-07 18:06:40;71.12
2025-05-07 18:06:39;62.62
2025-05-07 18:06:38;54.12
2025-05-07 18:06:37;45.62
2025-05-07 18:06:36;37.12
2025-05-07 18:06:35;28.62
2025-05-07 18:06:34;20.12
2025-05-07 18:06:33;11.62
2025-05-07 18:06:32;3.12
2025-05-07 18:06:31;5.38
2025-05-07 18:06:30;13.88
2025-05-07 18:06:29;22.38
2025-05-07 18:06:28;30.88
2025-05-07 18:06:27;39.38
2025-05-07 18:06:26;47.88
2025-05-07 18:06:25;56.38
2025-05-07 18:06:24;64.88
2025-05-07 18:06:23;73.38
2025-05-07 18:06:22;81.88
2025-05-07 18:06:21;90.38
2025-05-07 18:06:20;98.88
2025-05-07 18:06:19;92.60
2025-05-07 18:06:18;84.10
2025-05-07 18:06:17;75.60
2025-05-07 18:06:16;67.10
2025-05-07 18:06:15;58.60
2025-05-07 18:06:14;50.10
2025-05-07 18:06:13;41.60
2025-05-07 18:06:12;33.10
2025-05-07 18:06:11;24.60
2025-05-07 18:06:10;16.10
2025-05-07 18:06:09;7.60
2025-05-07 18:06:08;0.90
2025-05-07 18:06:07;9.40
2025-05-07 18:06:06;17.90
2025-05-07 18:06:05;26.40
2025-05-07 18:06:04;34.90
2025-05-07 18:06:03;43.40
2025-05-07 18:06:02;51.90
2025-05-07 18:06:01;60.40
2025-05-07 18:06:00;68.90
2025-05-07 18:05:59;77.40
2025-05-07 18:05:58;85.90
2025-05-07 18:05:57;94.40
2025-05-07 18:05:56;97.08
2025-05-07 18:05:55;88.58
2025-05-07 18:05:54;80.08
2025-05-07 18:05:53;71.58
2025-05-07 18:05:52;63.08
2025-05-07 18:05:51;54.58
2025-05-07 18:05:50;46.08
2025-05-07 18:05:49;37.58
2025-05-07 18:05:48;29.08
2025-05-07 18:05:47;20.58
2025-05-07 18:05:46;12.08
2025-05-07 18:05:45;3.58
2025-05-07 18:05:44;4.92
2025-05-07 18:05:43;13.42
2025-05-07 18:05:42;21.92
2025-05-07 18:05:41;30.42
2025-05-07 18:05:40;38.92
2025-05-07 18:05:39;47.42
2025-05-07 18:05:38;55.92
2025-05-07 18:05:37;64.42
2025-05-07 18:05:36;72.92
2025-05-07 18:05:35;81.42
2025-05-07 18:05:34;89.92
2025-05-07 18:05:33;98.42
2025-05-07 18:05:32;93.06
2025-05-07 18:05:31;84.56
2025-05-07 18:05:30;76.06
2025-05-07 18:05:29;67.56
2025-05-07 18:05:28;59.06
2025-05-07 18:05:27;50.56
2025-05-07 18:05:26;42.06
2025-05-07 18:05:25;33.56
2025-05-07 18:05:24;25.06
2025-05-07 18:05:23;16.56
2025-05-07 18:05:22;8.06
2025-05-07 18:05:21;0.44
2025-05-07 18:05:20;8.94
2025-05-07 18:05:19;17.44
2025-05-07 18:05:18;25.94
2025-05-07 18:05:17;34.44
2025-05-07 18:05:16;42.94
2025-05-07 18:05:15;51.44
2025-05-07 18:05:14;59.94
2025-05-07 18:05:13;68.44
2025-05-07 18:05:12;76.94
2025-05-07 18:05:11;85.44
2025-05-07 18:05:10;93.94
2025-05-07 18:05:09;97.54
2025-05-07 18:05:08;89.04
2025-05-07 18:05:07;80.54
2025-05-07 18:05:06;72.04
2025-05-07 18:05:05;63.54
2025-05-07 18:05:04;55.04
2025-05-07 18:05:03;46.54
2025-05-07 18:05:02;38.04
2025-05-07 18:05:01;29.54
2025-05-07 18:05:00;21.04
2025-05-07 18:04:59;12.54
2025-05-07 18:04:58;4.04
2025-05-07 18:04:57;4.46
2025-05-07 18:04:56;12.96
2025-05-07 18:04:55;21.46
2025-05-07 18:04:54;29.96
2025-05-07 18:04:53;38.46
2025-05-07 18:04:52;46.96
2025-05-07 18:04:51;55.46
2025-05-07 18:04:50;63.96
2025-05-07 18:04:49;72.46
2025-05-07 18:04:48;80.96
2025-05-07 18:04:47;89.46
2025-05-07 18:04:46;97.96
2025-05-07 18:04:45;93.52
2025-05-07 18:04:44;85.02
2025-05-07 18:04:43;76.52
2025-05-07 18:04:42;68.02
2025-05-07 18:04:41;59.52
2025-05-07 18:04:40;51.02
2025-05-07 18:04:39;42.52
2025-05-07 18:04:38;34.02
2025-05-07 18:04:37;25.52
2025-05-07 18:04:36;17.02
2025-05-07 18:04:35;8.52
2025-05-07 18:04:34;0.02
2025-05-07 18:04:33;8.48
2025-05-07 18:04:32;16.98
2025-05-07 18:04:31;25.48
2025-05-07 18:04:30;33.98
2025-05-07 18:04:29;42.48
2025-05-07 18:04:28;50.98
2025-05-07 18:04:27;59.48
2025-05-07 18:04:26;67.98
2025-05-07 18:04:25;76.48
2025-05-07 18:04:24;84.98
2025-05-07 18:04:23;93.48
2025-05-07 18:04:22;98.00
2025-05-07 18:04:21;89.50
2025-05-07 18:04:20;81.00
2025-05-07 18:04:19;72.50
2025-05-07 18:04:18;64.00
2025-05-07 18:04:17;55.50
2025-05-07 18:04:16;47.00
2025-05-07 18:04:15;38.50
2025-05-07 18:04:14;30.00
2025-05-07 18:04:13;21.50
2025-05-07 18:04:12;13.00
2025-05-07 18:04:11;4.50
2025-05-07 18:04:10;4.00
2025-05-07 18:04:09;12.50
2025-05-07 18:04:08;21.00
2025-05-07 18:04:07;29.50
2025-05-07 18:04:06;38.00
2025-05-07 18:04:05;46.50
2025-05-07 18:04:04;55.00
2025-05-07 18:04:03;63.50
2025-05-07 18:04:02;72.00
2025-05-07 18:04:01;80.50
2025-05-07 18:04:00;89.00
2025-05-07 18:03:59;97.50
2025-05-07 18:03:58;93.98
2025-05-07 18:03:57;85.48
2025-05-07 18:03:56;76.98
2025-05-07 18:03:55;68.48
2025-05-07 18:03:54;59.98
2025-05-07 18:03:53;51.48
2025-05-07 18:03:52;42.98
2025-05-07 18:03:51;34.48
2025-05-07 18:03:50;25.98
2025-05-07 18:03:49;17.48
2025-05-07 18:03:48;8.98
2025-05-07 18:03:47;0.48
2025-05-07 18:03:46;8.02
2025-05-07 18:03:45;16.52
2025-05-07 18:03:44;25.02
2025-05-07 18:03:43;33.52
2025-05-07 18:03:42;42.02
2025-05-07 18:03:41;50.52
2025-05-07 18:03:40;59.02
2025-05-07 18:03:39;67.52
2025-05-07 18:03:38;76.02
2025-05-07 18:03:37;84.52
2025-05-07 18:03:36;93.02
2025-05-07 18:03:35;98.46
2025-05-07 18:03:34;89.96
2025-05-07 18:03:33;81.46
2025-05-07 18:03:32;72.96
2025-05-07 18:03:31;64.46
2025-05-07 18:03:30;55.96
2025-05-07 18:03:29;47.46
2025-05-07 18:03:28;38.96
2025-05-07 18:03:27;30.46
2025-05-07 18:03:26;21.96
2025-05-07 18:03:25;13.46
2025-05-07 18:03:24;4.96
2025-05-07 18:03:23;3.54
2025-05-07 18:03:22;12.04
2025-05-07 18:03:21;20.54
2025-05-07 18:03:20;29.04
2025-05-07 18:03:19;37.54
2025-05-07 18:03:18;46.04
2025-05-07 18:03:17;54.54
2025-05-07 18:03:16;63.04
2025-05-07 18:03:15;71.54
2025-05-07 18:03:14;80.04
2025-05-07 18:03:13;88.54
2025-05-07 18:03:12;97.04
2025-05-07 18:03:11;94.44
2025-05-07 18:03:10;85.94
2025-05-07 18:03:09;77.44
2025-05-07 18:03:08;68.94
2025-05-07 18:03:07;60.44
2025-05-07 18:03:06;51.94
2025-05-07 18:03:05;43.44
2025-05-07 18:03:04;34.94
2025-05-07 18:03:03;26.44
2025-05-07 18:03:02;17.94
2025-05-07 18:03:01;9.44
2025-05-07 18:03:00;0.94
2025-05-07 18:02:59;7.56
2025-05-07 18:02:58;16.06
2025-05-07 18:02:57;24.56
2025-05-07 18:02:56;33.06
2025-05-07 18:02:55;41.56
2025-05-07 18:02:54;50.06
2025-05-07 18:02:53;58.56
2025-05-07 18:02:52;67.06
2025-05-07 18:02:51;75.56
2025-05-07 18:02:50;84.06
2025-05-07 18:02:49;92.56
2025-05-07 18:02:48;98.92
2025-05-07 18:02:47;90.42
2025-05-07 18:02:46;81.92
2025-05-07 18:02:45;73.42
2025-05-07 18:02:44;64.92
2025-05-07 18:02:43;56.42
2025-05-07 18:02:42;47.92
2025-05-07 18:02:41;39.42
2025-05-07 18:02:40;30.92
2025-05-07 18:02:39;22.42
2025-05-07 18:02:38;13.92
2025-05-07 18:02:37;5.42
2025-05-07 18:02:36;3.08
2025-05-07 18:02:35;11.58
2025-05-07 18:02:34;20.08
2025-05-07 18:02:33;28.58
2025-05-07 18:02:32;37.08
2025-05-07 18:02:31;45.58
2025-05-07 18:02:30;54.08
2025-05-07 18:02:29;62.58
2025-05-07 18:02:28;71.08
2025-05-07 18:02:27;79.58
2025-05-07 18:02:26;88.08
2025-05-07 18:02:25;96.58
2025-05-07 18:02:24;94.90
2025-05-07 18:02:23;86.40
2025-05-07 18:02:22;77.90
2025-05-07 18:02:21;69.40
2025-05-07 18:02:20;60.90
2025-05-07 18:02:19;52.40
2025-05-07 18:02:18;43.90
2025-05-07 18:02:17;35.40
2025-05-07 18:02:16;26.90
2025-05-07 18:02:15;18.40
2025-05-07 18:02:14;9.90
2025-05-07 18:02:13;1.40
2025-05-07 18:02:12;7.10
2025-05-07 18:02:11;15.60
2025-05-07 18:02:10;24.10
2025-05-07 18:02:09;32.60
2025-05-07 18:02:08;41.10
2025-05-07 18:02:07;49.60
2025-05-07 18:02:06;58.10
2025-05-07 18:02:05;66.60
2025-05-07 18:02:04;75.10
2025-05-07 18:02:03;83.60
2025-05-07 18:02:02;92.10
2025-05-07 18:02:01;99.38
2025-05-07 18:02:00;90.88
2025-05-07 18:01:59;82.38
2025-05-07 18:01:58;73.88
2025-05-07 18:01:57;65.38
2025-05-07 18:01:56;56.88
2025-05-07 18:01:55;48.38
2025-05-07 18:01:54;39.88
2025-05-07 18:01:53;31.38
2025-05-07 18:01:52;22.88
2025-05-07 18:01:51;14.38
2025-05-07 18:01:50;5.88
2025-05-07 18:01:49;2.62
2025-05-07 18:01:48;11.12
2025-05-07 18:01:47;19.62
2025-05-07 18:01:46;28.12
2025-05-07 18:01:45;36.62
2025-05-07 18:01:44;45.12
2025-05-07 18:01:43;53.62
2025-05-07 18:01:42;62.12
2025-05-07 18:01:41;70.62
2025-05-07 18:01:40;79.12
2025-05-07 18:01:39;87.62
2025-05-07 18:01:38;96.12
2025-05-07 18:01:37;95.36
2025-05-07 18:01:36;86.86
2025-05-07 18:01:35;78.36
2025-05-07 18:01:34;69.86
2025-05-07 18:01:33;61.36
2025-05-07 18:01:32;52.86
2025-05-07 18:01:31;44.36
2025-05-07 18:01:30;35.86
2025-05-07 18:01:29;27.36
2025-05-07 18:01:28;18.86
2025-05-07 18:01:27;10.36
2025-05-07 18:01:26;1.86
2025-05-07 18:01:25;6.64
2025-05-07 18:01:24;15.14
2025-05-07 18:01:23;23.64
2025-05-07 18:01:22;32.14
2025-05-07 18:01:21;40.64
2025-05-07 18:01:20;49.14
2025-05-07 18:01:19;57.64
2025-05-07 18:01:18;66.14
2025-05-07 18:01:17;74.64
2025-05-07 18:01:16;83.14
2025-05-07 18:01:15;91.64
2025-05-07 18:01:14;99.84
2025-05-07 18:01:13;91.34
2025-05-07 18:01:12;82.84
2025-05-07 18:01:11;74.34
2025-05-07 18:01:10;65.84
2025-05-07 18:01:09;57.34
2025-05-07 18:01:08;48.84
2025-05-07 18:01:07;40.34
2025-05-07 18:01:06;31.84
2025-05-07 18:01:05;23.34
2025-05-07 18:01:04;14.84
2025-05-07 18:01:03;6.34
2025-05-07 18:01:02;2.16
2025-05-07 18:01:01;10.66
2025-05-07 18:01:00;19.16
2025-05-07 18:00:59;27.66
2025-05-07 18:00:58;36.16
2025-05-07 18:00:57;44.66
2025-05-07 18:00:56;53.16
2025-05-07 18:00:55;61.66
2025-05-07 18:00:54;70.16
2025-05-07 18:00:53;78.66
2025-05-07 18:00:52;87.16
2025-05-07 18:00:51;95.66
2025-05-07 18:00:50;95.82
2025-05-07 18:00:49;87.32
2025-05-07 18:00:48;78.82
2025-05-07 18:00:47;70.32
2025-05-07 18:00:46;61.82
2025-05-07 18:00:45;53.32
2025-05-07 18:00:44;44.82
2025-05-07 18:00:43;36.32
2025-05-07 18:00:42;27.82
2025-05-07 18:00:41;19.32
2025-05-07 18:00:40;10.82
2025-05-07 18:00:39;2.32
2025-05-07 18:00:38;6.18
2025-05-07 18:00:37;14.68
2025-05-07 18:00:36;23.18
2025-05-07 18:00:35;31.68
2025-05-07 18:00:34;40.18
2025-05-07 18:00:33;48.68
2025-05-07 18:00:32;57.18
2025-05-07 18:00:31;65.68
2025-05-07 18:00:30;74.18
2025-05-07 18:00:29;82.68
2025-05-07 18:00:28;91.18
2025-05-07 18:00:27;99.68
2025-05-07 18:00:26;91.80
2025-05-07 18:00:25;83.30
2025-05-07 18:00:24;74.80
2025-05-07 18:00:23;66.30
2025-05-07 18:00:22;57.80
2025-05-07 18:00:21;49.30
2025-05-07 18:00:20;40.80
2025-05-07 18:00:19;32.30
2025-05-07 18:00:18;23.80
2025-05-07 18:00:17;15.30
2025-05-07 18:00:16;6.80
2025-05-07 18:00:15;1.70
2025-05-07 18:00:14;10.20
2025-05-07 18:00:13;18.70
2025-05-07 18:00:12;27.20
2025-05-07 18:00:11;35.70
2025-05-07 18:00:10;44.20
2025-05-07 18:00:09;52.70
2025-05-07 18:00:08;61.20
2025-05-07 18:00:07;69.70
2025-05-07 18:00:06;78.20
2025-05-07 18:00:05;86.70
2025-05-07 18:00:04;95.20
2025-05-07 18:00:03;96.28
2025-05-07 18:00:02;87.78
2025-05-07 18:00:01;79.28
2025-05-07 18:00:00;70.78
2025-05-07 17:59:59;62.28
2025-05-07 17:59:58;53.78
2025-05-07 17:59:57;45.28
2025-05-07 17:59:56;36.78
2025-05-07 17:59:55;28.28
2025-05-07 17:59:54;19.78
2025-05-07 17:59:53;11.28
2025-05-07 17:59:52;2.78
2025-05-07 17:59:51;5.72
2025-05-07 17:59:50;14.22
2025-05-07 17:59:49;22.72
2025-05-07 17:59:48;31.22
2025-05-07 17:59:47;39.72
2025-05-07 17:59:46;48.22
2025-05-07 17:59:45;56.72
2025-05-07 17:59:44;65.22
2025-05-07 17:59:43;73.72
2025-05-07 17:59:42;82.22
2025-05-07 17:59:41;90.72
2025-05-07 17:59:40;99.22
2025-05-07 17:59:39;92.26
2025-05-07 17:59:38;83.76
2025-05-07 17:59:37;75.26
2025-05-07 17:59:36;66.76
2025-05-07 17:59:35;58.26
2025-05-07 17:59:34;49.76
2025-05-07 17:59:33;41.26
2025-05-07 17:59:32;32.76
2025-05-07 17:59:31;24.26
2025-05-07 17:59:30;15.76
2025-05-07 17:59:29;7.26
2025-05-07 17:59:28;1.24
2025-05-07 17:59:27;9.74
2025-05-07 17:59:26;18.24
2025-05-07 17:59:25;26.74
2025-05-07 17:59:24;35.24
2025-05-07 17:59:23;43.74
2025-05-07 17:59:22;52.24
2025-05-07 17:59:21;60.74
2025-05-07 17:59:20;69.24
2025-05-07 17:59:19;77.74
2025-05-07 17:59:18;86.24
2025-05-07 17:59:17;94.74
2025-05-07 17:59:16;96.74
2025-05-07 17:59:15;88.24
2025-05-07 17:59:14;79.74
2025-05-07 17:59:13;71.24
2025-05-07 17:59:12;62.74
2025-05-07 17:59:11;54.24
2025-05-07 17:59:10;45.74
2025-05-07 17:59:09;37.24
2025-05-07 17:59:08;28.74
2025-05-07 17:59:07;20.24
2025-05-07 17:59:06;11.74
2025-05-07 17:59:05;3.24
2025-05-07 17:59:04;5.26
2025-05-07 17:59:03;13.76
2025-05-07 17:59:02;22.26
2025-05-07 17:59:01;30.76
2025-05-07 17:59:00;39.26
2025-05-07 17:58:59;47.76
2025-05-07 17:58:58;56.26
2025-05-07 17:58:57;64.76
2025-05-07 17:58:56;73.26
2025-05-07 17:58:55;81.76
2025-05-07 17:58:54;90.26
2025-05-07 17:58:53;98.76
2025-05-07 17:58:52;92.72
2025-05-07 17:58:51;84.22
2025-05-07 17:58:50;75.72
2025-05-07 17:58:49;67.22
2025-05-07 17:58:48;58.72
2025-05-07 17:58:47;50.22
2025-05-07 17:58:46;41.72
2025-05-07 17:58:45;33.22
2025-05-07 17:58:44;24.72
2025-05-07 17:58:43;16.22
2025-05-07 17:58:42;7.72
2025-05-07 17:58:41;0.78
2025-05-07 17:58:40;9.28
2025-05-07 17:58:39;17.78
2025-05-07 17:58:38;26.28
2025-05-07 17:58:37;34.78
2025-05-07 17:58:36;43.28
2025-05-07 17:58:35;51.78
2025-05-07 17:58:34;60.28
2025-05-07 17:58:33;68.78
2025-05-07 17:58:32;77.28
2025-05-07 17:58:31;85.78
2025-05-07 17:58:30;94.28
2025-05-07 17:58:29;97.20
2025-05-07 17:58:28;88.70
2025-05-07 17:58:27;80.20
2025-05-07 17:58:26;71.70
2025-05-07 17:58:25;63.20
2025-05-07 17:58:24;54.70
2025-05-07 17:58:23;46.20
2025-05-07 17:58:22;37.70
2025-05-07 17:58:21;29.20
2025-05-07 17:58:20;20.70
2025-05-07 17:58:19;12.20
2025-05-07 17:58:18;3.70
2025-05-07 17:58:17;4.80
2025-05-07 17:58:16;13.30
2025-05-07 17:58:15;21.80
2025-05-07 17:58:14;30.30
2025-05-07 17:58:13;38.80
2025-05-07 17:58:12;47.30
2025-05-07 17:58:11;55.80
2025-05-07 17:58:10;64.30
2025-05-07 17:58:09;72.80
2025-05-07 17:58:08;81.30
2025-05-07 17:58:07;89.80
2025-05-07 17:58:06;98.30
2025-05-07 17:58:05;93.18
2025-05-07 17:58:04;84.68
2025-05-07 17:58:03;76.18
2025-05-07 17:58:02;67.68
2025-05-07 17:58:01;59.18
2025-05-07 17:58:00;50.68
2025-05-07 17:57:59;42.18
2025-05-07 17:57:58;33.68
2025-05-07 17:57:57;25.18
2025-05-07 17:57:56;16.68
2025-05-07 17:57:55;8.18
2025-05-07 17:57:54;0.32
2025-05-07 17:57:53;8.82
2025-05-07 17:57:52;17.32
2025-05-07 17:57:51;25.82
2025-05-07 17:57:50;34.32
2025-05-07 17:57:49;42.82
2025-05-07 17:57:48;51.32
2025-05-07 17:57:47;59.82
2025-05-07 17:57:46;68.32
2025-05-07 17:57:45;76.82
2025-05-07 17:57:44;85.32
2025-05-07 17:57:43;93.82
2025-05-07 17:57:42;97.66
2025-05-07 17:57:41;89.16
2025-05-07 17:57:40;80.66
2025-05-07 17:57:39;72.16
2025-05-07 17:57:38;63.66
2025-05-07 17:57:37;55.16
2025-05-07 17:57:36;46.66
2025-05-07 17:57:35;38.16
2025-05-07 17:57:34;29.66
2025-05-07 17:57:33;21.16
2025-05-07 17:57:32;12.66
2025-05-07 17:57:31;4.16
2025-05-07 17:57:30;4.34
2025-05-07 17:57:29;12.84
2025-05-07 17:57:28;21.34
2025-05-07 17:57:27;29.84
2025-05-07 17:57:26;38.34
2025-05-07 17:57:25;46.84
2025-05-07 17:57:24;55.34
2025-05-07 17:57:23;63.84
2025-05-07 17:57:22;72.34
2025-05-07 17:57:21;80.84
2025-05-07 17:57:20;89.34
2025-05-07 17:57:19;97.84
2025-05-07 17:57:18;93.64
2025-05-07 17:57:17;85.14
2025-05-07 17:57:16;76.64
2025-05-07 17:57:15;68.14
2025-05-07 17:57:14;59.64
2025-05-07 17:57:13;51.14
2025-05-07 17:57:12;42.64
2025-05-07 17:57:11;34.14
2025-05-07 17:57:10;25.64
2025-05-07 17:57:09;17.14
2025-05-07 17:57:08;8.64
2025-05-07 17:57:07;0.14
2025-05-07 17:57:06;8.36
2025-05-07 17:57:05;16.86
2025-05-07 17:57:04;25.36
2025-05-07 17:57:03;33.86
2025-05-07 17:57:02;42.36
2025-05-07 17:57:01;50.86
2025-05-07 17:57:00;59.36
2025-05-07 17:56:59;67.86
2025-05-07 17:56:58;76.36
2025-05-07 17:56:57;84.86
2025-05-07 17:56:56;93.36
2025-05-07 17:56:55;98.12
2025-05-07 17:56:54;89.62
2025-05-07 17:56:53;81.12
2025-05-07 17:56:52;72.62
2025-05-07 17:56:51;64.12
2025-05-07 17:56:50;55.62
2025-05-07 17:56:49;47.12
2025-05-07 17:56:48;38.62
2025-05-07 17:56:47;30.12
2025-05-07 17:56:46;21.62
2025-05-07 17:56:45;13.12
2025-05-07 17:56:44;4.62
2025-05-07 17:56:43;3.88
2025-05-07 17:56:42;12.38
2025-05-07 17:56:41;20.88
2025-05-07 17:56:40;29.38
2025-05-07 17:56:39;37.88
2025-05-07 17:56:38;46.38
2025-05-07 17:56:37;54.88
2025-05-07 17:56:36;63.38
2025-05-07 17:56:35;71.88
2025-05-07 17:56:34;80.38
2025-05-07 17:56:33;88.88
2025-05-07 17:56:32;97.38
2025-05-07 17:56:31;94.10
2025-05-07 17:56:30;85.60
2025-05-07 17:56:29;77.10
2025-05-07 17:56:28;68.60
2025-05-07 17:56:27;60.10
2025-05-07 17:56:26;51.60
2025-05-07 17:56:25;43.10
2025-05-07 17:56:24;34.60
2025-05-07 17:56:23;26.10
2025-05-07 17:56:22;17.60
2025-05-07 17:56:21;9.10
2025-05-07 17:56:20;0.60
2025-05-07 17:56:19;7.90
2025-05-07 17:56:18;16.40
2025-05-07 17:56:17;24.90
2025-05-07 17:56:16;33.40
2025-05-07 17:56:15;41.90
2025-05-07 17:56:14;50.40
2025-05-07 17:56:13;58.90
2025-05-07 17:56:12;67.40
2025-05-07 17:56:11;75.90
2025-05-07 17:56:10;84.40
2025-05-07 17:56:09;92.90
2025-05-07 17:56:08;98.58
2025-05-07 17:56:07;90.08
2025-05-07 17:56:06;81.58
2025-05-07 17:56:05;73.08
2025-05-07 17:56:04;64.58
2025-05-07 17:56:03;56.08
2025-05-07 17:56:02;47.58
2025-05-07 17:56:01;39.08
2025-05-07 17:56:00;30.58
2025-05-07 17:55:59;22.08
2025-05-07 17:55:58;13.58
2025-05-07 17:55:57;5.08
2025-05-07 17:55:56;3.42
2025-05-07 17:55:55;11.92
2025-05-07 17:55:54;20.42
2025-05-07 17:55:53;28.92
2025-05-07 17:55:52;37.42
2025-05-07 17:55:51;45.92
2025-05-07 17:55:50;54.42
2025-05-07 17:55:49;62.92
2025-05-07 17:55:48;71.42
2025-05-07 17:55:47;79.92
2025-05-07 17:55:46;88.42
2025-05-07 17:55:45;96.92
2025-05-07 17:55:44;94.56
2025-05-07 17:55:43;86.06
2025-05-07 17:55:42;77.56
2025-05-07 17:55:41;69.06
2025-05-07 17:55:40;60.56
2025-05-07 17:55:39;52.06
2025-05-07 17:55:38;43.56
2025-05-07 17:55:37;35.06
2025-05-07 17:55:36;26.56
2025-05-07 17:55:35;18.06
2025-05-07 17:55:34;9.56
2025-05-07 17:55:33;1.06
2025-05-07 17:55:32;7.44
2025-05-07 17:55:31;15.94
2025-05-07 17:55:30;24.44
2025-05-07 17:55:29;32.94
2025-05-07 17:55:28;41.44
2025-05-07 17:55:27;49.94
2025-05-07 17:55:26;58.44
2025-05-07 17:55:25;66.94
2025-05-07 17:55:24;75.44
2025-05-07 17:55:23;83.94
2025-05-07 17:55:22;92.44
2025-05-07 17:55:21;99.04
2025-05-07 17:55:20;90.54
2025-05-07 17:55:19;82.04
2025-05-07 17:55:18;73.54
2025-05-07 17:55:17;65.04
2025-05-07 17:55:16;56.54
2025-05-07 17:55:15;48.04
2025-05-07 17:55:14;39.54
2025-05-07 17:55:13;31.04
2025-05-07 17:55:12;22.54
2025-05-07 17:55:11;14.04
2025-05-07 17:55:10;5.54
2025-05-07 17:55:09;2.96
2025-05-07 17:55:08;11.46
2025-05-07 17:55:07;19.96
2025-05-07 17:55:06;28.46
2025-05-07 17:55:05;36.96
2025-05-07 17:55:04;45.46
2025-05-07 17:55:03;53.96
2025-05-07 17:55:02;62.46
2025-05-07 17:55:01;70.96
2025-05-07 17:55:00;79.46
2025-05-07 17:54:59;87.96
2025-05-07 17:54:58;96.46
2025-05-07 17:54:57;95.02
2025-05-07 17:54:56;86.52
2025-05-07 17:54:55;78.02
2025-05-07 17:54:54;69.52
2025-05-07 17:54:53;61.02
2025-05-07 17:54:52;52.52
2025-05-07 17:54:51;44.02
2025-05-07 17:54:50;35.52
2025-05-07 17:54:49;27.02
2025-05-07 17:54:48;18.52
2025-05-07 17:54:47;10.02
2025-05-07 17:54:46;1.52
2025-05-07 17:54:45;6.98
2025-05-07 17:54:44;15.48
2025-05-07 17:54:43;23.98
2025-05-07 17:54:42;32.48
2025-05-07 17:54:41;40.98
2025-05-07 17:54:40;49.48
2025-05-07 17:54:39;57.98
2025-05-07 17:54:38;66.48
2025-05-07 17:54:37;74.98
2025-05-07 17:54:36;83.48
2025-05-07 17:54:35;91.98
2025-05-07 17:54:34;99.50
2025-05-07 17:54:33;91.00
2025-05-07 17:54:32;82.50
2025-05-07 17:54:31;74.00
2025-05-07 17:54:30;65.50
2025-05-07 17:54:29;57.00
2025-05-07 17:54:28;48.50
2025-05-07 17:54:27;40.00
2025-05-07 17:54:26;31.50
2025-05-07 17:54:25;23.00
2025-05-07 17:54:24;14.50
2025-05-07 17:54:23;6.00
2025-05-07 17:54:22;2.50
2025-05-07 17:54:21;11.00
2025-05-07 17:54:20;19.50
2025-05-07 17:54:19;28.00
2025-05-07 17:54:18;36.50
2025-05-07 17:54:17;45.00
2025-05-07 17:54:16;53.50
2025-05-07 17:54:15;62.00
2025-05-07 17:54:14;70.50
2025-05-07 17:54:13;79.00
2025-05-07 17:54:12;87.50
2025-05-07 17:54:11;96.00
2025-05-07 17:54:10;95.48
2025-05-07 17:54:09;86.98
2025-05-07 17:54:08;78.48
2025-05-07 17:54:07;69.98
2025-05-07 17:54:06;61.48
2025-05-07 17:54:05;52.98
2025-05-07 17:54:04;44.48
2025-05-07 17:54:03;35.98
2025-05-07 17:54:02;27.48
2025-05-07 17:54:01;18.98
2025-05-07 17:54:00;10.48
2025-05-07 17:53:59;1.98
2025-05-07 17:53:58;6.52
2025-05-07 17:53:57;15.02
2025-05-07 17:53:56;23.52
2025-05-07 17:53:55;32.02
2025-05-07 17:53:54;40.52
2025-05-07 17:53:53;49.02
2025-05-07 17:53:52;57.52
2025-05-07 17:53:51;66.02
2025-05-07 17:53:50;74.52
2025-05-07 17:53:49;83.02
2025-05-07 17:53:48;91.52
2025-05-07 17:53:47;99.96
2025-05-07 17:53:46;91.46
2025-05-07 17:53:45;82.96
2025-05-07 17:53:44;74.46
2025-05-07 17:53:43;65.96
2025-05-07 17:53:42;57.46
2025-05-07 17:53:41;48.96
2025-05-07 17:53:40;40.46
2025-05-07 17:53:39;31.96
2025-05-07 17:53:38;23.46
2025-05-07 17:53:37;14.96
2025-05-07 17:53:36;6.46
2025-05-07 17:53:35;2.04
2025-05-07 17:53:34;10.54
2025-05-07 17:53:33;19.04
2025-05-07 17:53:32;27.54
2025-05-07 17:53:31;36.04
2025-05-07 17:53:30;44.54
2025-05-07 17:53:29;53.04
2025-05-07 17:53:28;61.54
2025-05-07 17:53:27;70.04
2025-05-07 17:53:26;78.54
2025-05-07 17:53:25;87.04
2025-05-07 17:53:24;95.54
2025-05-07 17:53:23;95.94
2025-05-07 17:53:22;87.44
2025-05-07 17:53:21;78.94
2025-05-07 17:53:20;70.44
2025-05-07 17:53:19;61.94
2025-05-07 17:53:18;53.44
2025-05-07 17:53:17;44.94
2025-05-07 17:53:16;36.44
2025-05-07 17:53:15;27.94
2025-05-07 17:53:14;19.44
2025-05-07 17:53:13;10.94
2025-05-07 17:53:12;2.44
2025-05-07 17:53:11;6.06
2025-05-07 17:53:10;14.56
2025-05-07 17:53:09;23.06
2025-05-07 17:53:08;31.56
2025-05-07 17:53:07;40.06
2025-05-07 17:53:06;48.56
2025-05-07 17:53:05;57.06
2025-05-07 17:53:04;65.56
2025-05-07 17:53:03;74.06
