Fecha y Hora;TT-102 - Temperatura estator bomba B-102
2025-05-07 18:02:15;22.79
2025-05-07 18:02:14;14.29
2025-05-07 18:02:13;5.79
2025-05-07 18:02:12;2.71
2025-05-07 18:02:11;11.21
2025-05-07 18:02:10;19.71
2025-05-07 18:02:09;28.21
2025-05-07 18:02:08;36.71
2025-05-07 18:02:07;45.21
2025-05-07 18:02:06;53.71
2025-05-07 18:02:05;62.21
2025-05-07 18:02:04;70.71
2025-05-07 18:02:03;79.21
2025-05-07 18:02:02;87.71
2025-05-07 18:02:01;96.21
2025-05-07 18:02:00;95.27
2025-05-07 18:01:59;86.77
2025-05-07 18:01:58;78.27
2025-05-07 18:01:57;69.77
2025-05-07 18:01:56;61.27
2025-05-07 18:01:55;52.77
2025-05-07 18:01:54;44.27
2025-05-07 18:01:53;35.77
2025-05-07 18:01:52;27.27
2025-05-07 18:01:51;18.77
2025-05-07 18:01:50;10.27
2025-05-07 18:01:49;1.77
2025-05-07 18:01:48;6.73
2025-05-07 18:01:47;15.23
2025-05-07 18:01:46;23.73
2025-05-07 18:01:45;32.23
2025-05-07 18:01:44;40.73
2025-05-07 18:01:43;49.23
2025-05-07 18:01:42;57.73
2025-05-07 18:01:41;66.23
2025-05-07 18:01:40;74.73
2025-05-07 18:01:39;83.23
2025-05-07 18:01:38;91.73
2025-05-07 18:01:37;99.75
2025-05-07 18:01:36;91.25
2025-05-07 18:01:35;82.75
2025-05-07 18:01:34;74.25
2025-05-07 18:01:33;65.75
2025-05-07 18:01:32;57.25
2025-05-07 18:01:31;48.75
2025-05-07 18:01:30;40.25
2025-05-07 18:01:29;31.75
2025-05-07 18:01:28;23.25
2025-05-07 18:01:27;14.75
2025-05-07 18:01:26;6.25
2025-05-07 18:01:25;2.25
2025-05-07 18:01:24;10.75
2025-05-07 18:01:23;19.25
2025-05-07 18:01:22;27.75
2025-05-07 18:01:21;36.25
2025-05-07 18:01:20;44.75
2025-05-07 18:01:19;53.25
2025-05-07 18:01:18;61.75
2025-05-07 18:01:17;70.25
2025-05-07 18:01:16;78.75
2025-05-07 18:01:15;87.25
2025-05-07 18:01:14;95.75
2025-05-07 18:01:13;95.73
2025-05-07 18:01:12;87.23
2025-05-07 18:01:11;78.73
2025-05-07 18:01:10;70.23
2025-05-07 18:01:09;61.73
2025-05-07 18:01:08;53.23
2025-05-07 18:01:07;44.73
2025-05-07 18:01:06;36.23
2025-05-07 18:01:05;27.73
2025-05-07 18:01:04;19.23
2025-05-07 18:01:03;10.73
2025-05-07 18:01:02;2.23
2025-05-07 18:01:01;6.27
2025-05-07 18:01:00;14.77
2025-05-07 18:00:59;23.27
2025-05-07 18:00:58;31.77
2025-05-07 18:00:57;40.27
2025-05-07 18:00:56;48.77
2025-05-07 18:00:55;57.27
2025-05-07 18:00:54;65.77
2025-05-07 18:00:53;74.27
2025-05-07 18:00:52;82.77
2025-05-07 18:00:51;91.27
2025-05-07 18:00:50;99.77
2025-05-07 18:00:49;91.71
2025-05-07 18:00:48;83.21
2025-05-07 18:00:47;74.71
2025-05-07 18:00:46;66.21
2025-05-07 18:00:45;57.71
2025-05-07 18:00:44;49.21
2025-05-07 18:00:43;40.71
2025-05-07 18:00:42;32.21
2025-05-07 18:00:41;23.71
2025-05-07 18:00:40;15.21
2025-05-07 18:00:39;6.71
2025-05-07 18:00:38;1.79
2025-05-07 18:00:37;10.29
2025-05-07 18:00:36;18.79
2025-05-07 18:00:35;27.29
2025-05-07 18:00:34;35.79
2025-05-07 18:00:33;44.29
2025-05-07 18:00:32;52.79
2025-05-07 18:00:31;61.29
2025-05-07 18:00:30;69.79
2025-05-07 18:00:29;78.29
2025-05-07 18:00:28;86.79
2025-05-07 18:00:27;95.29
2025-05-07 18:00:26;96.19
2025-05-07 18:00:25;87.69
2025-05-07 18:00:24;79.19
2025-05-07 18:00:23;70.69
2025-05-07 18:00:22;62.19
2025-05-07 18:00:21;53.69
2025-05-07 18:00:20;45.19
2025-05-07 18:00:19;36.69
2025-05-07 18:00:18;28.19
2025-05-07 18:00:17;19.69
2025-05-07 18:00:16;11.19
2025-05-07 18:00:15;2.69
2025-05-07 18:00:14;5.81
2025-05-07 18:00:13;14.31
2025-05-07 18:00:12;22.81
2025-05-07 18:00:11;31.31
2025-05-07 18:00:10;39.81
2025-05-07 18:00:09;48.31
2025-05-07 18:00:08;56.81
2025-05-07 18:00:07;65.31
2025-05-07 18:00:06;73.81
2025-05-07 18:00:05;82.31
2025-05-07 18:00:04;90.81
2025-05-07 18:00:03;99.31
2025-05-07 18:00:02;92.17
2025-05-07 18:00:01;83.67
2025-05-07 18:00:00;75.17
2025-05-07 17:59:59;66.67
2025-05-07 17:59:58;58.17
2025-05-07 17:59:57;49.67
2025-05-07 17:59:56;41.17
2025-05-07 17:59:55;32.67
2025-05-07 17:59:54;24.17
2025-05-07 17:59:53;15.67
2025-05-07 17:59:52;7.17
2025-05-07 17:59:51;1.33
2025-05-07 17:59:50;9.83
2025-05-07 17:59:49;18.33
2025-05-07 17:59:48;26.83
2025-05-07 17:59:47;35.33
2025-05-07 17:59:46;43.83
2025-05-07 17:59:45;52.33
2025-05-07 17:59:44;60.83
2025-05-07 17:59:43;69.33
2025-05-07 17:59:42;77.83
2025-05-07 17:59:41;86.33
2025-05-07 17:59:40;94.83
2025-05-07 17:59:39;96.65
2025-05-07 17:59:38;88.15
2025-05-07 17:59:37;79.65
2025-05-07 17:59:36;71.15
2025-05-07 17:59:35;62.65
2025-05-07 17:59:34;54.15
2025-05-07 17:59:33;45.65
2025-05-07 17:59:32;37.15
2025-05-07 17:59:31;28.65
2025-05-07 17:59:30;20.15
2025-05-07 17:59:29;11.65
2025-05-07 17:59:28;3.15
2025-05-07 17:59:27;5.35
2025-05-07 17:59:26;13.85
2025-05-07 17:59:25;22.35
2025-05-07 17:59:24;30.85
2025-05-07 17:59:23;39.35
2025-05-07 17:59:22;47.85
2025-05-07 17:59:21;56.35
2025-05-07 17:59:20;64.85
2025-05-07 17:59:19;73.35
2025-05-07 17:59:18;81.85
2025-05-07 17:59:17;90.35
2025-05-07 17:59:16;98.85
2025-05-07 17:59:15;92.63
2025-05-07 17:59:14;84.13
2025-05-07 17:59:13;75.63
2025-05-07 17:59:12;67.13
2025-05-07 17:59:11;58.63
2025-05-07 17:59:10;50.13
2025-05-07 17:59:09;41.63
2025-05-07 17:59:08;33.13
2025-05-07 17:59:07;24.63
2025-05-07 17:59:06;16.13
2025-05-07 17:59:05;7.63
2025-05-07 17:59:04;0.87
2025-05-07 17:59:03;9.37
2025-05-07 17:59:02;17.87
2025-05-07 17:59:01;26.37
2025-05-07 17:59:00;34.87
2025-05-07 17:58:59;43.37
2025-05-07 17:58:58;51.87
2025-05-07 17:58:57;60.37
2025-05-07 17:58:56;68.87
2025-05-07 17:58:55;77.37
2025-05-07 17:58:54;85.87
2025-05-07 17:58:53;94.37
2025-05-07 17:58:52;97.11
2025-05-07 17:58:51;88.61
2025-05-07 17:58:50;80.11
2025-05-07 17:58:49;71.61
2025-05-07 17:58:48;63.11
2025-05-07 17:58:47;54.61
2025-05-07 17:58:46;46.11
2025-05-07 17:58:45;37.61
2025-05-07 17:58:44;29.11
2025-05-07 17:58:43;20.61
2025-05-07 17:58:42;12.11
2025-05-07 17:58:41;3.61
2025-05-07 17:58:40;4.89
2025-05-07 17:58:39;13.39
2025-05-07 17:58:38;21.89
2025-05-07 17:58:37;30.39
2025-05-07 17:58:36;38.89
2025-05-07 17:58:35;47.39
2025-05-07 17:58:34;55.89
2025-05-07 17:58:33;64.39
2025-05-07 17:58:32;72.89
2025-05-07 17:58:31;81.39
2025-05-07 17:58:30;89.89
2025-05-07 17:58:29;98.39
2025-05-07 17:58:28;93.09
2025-05-07 17:58:27;84.59
2025-05-07 17:58:26;76.09
2025-05-07 17:58:25;67.59
2025-05-07 17:58:24;59.09
2025-05-07 17:58:23;50.59
2025-05-07 17:58:22;42.09
2025-05-07 17:58:21;33.59
2025-05-07 17:58:20;25.09
2025-05-07 17:58:19;16.59
2025-05-07 17:58:18;8.09
2025-05-07 17:58:17;0.41
2025-05-07 17:58:16;8.91
2025-05-07 17:58:15;17.41
2025-05-07 17:58:14;25.91
2025-05-07 17:58:13;34.41
2025-05-07 17:58:12;42.91
2025-05-07 17:58:11;51.41
2025-05-07 17:58:10;59.91
2025-05-07 17:58:09;68.41
2025-05-07 17:58:08;76.91
2025-05-07 17:58:07;85.41
2025-05-07 17:58:06;93.91
2025-05-07 17:58:05;97.57
2025-05-07 17:58:04;89.07
2025-05-07 17:58:03;80.57
2025-05-07 17:58:02;72.07
2025-05-07 17:58:01;63.57
2025-05-07 17:58:00;55.07
2025-05-07 17:57:59;46.57
2025-05-07 17:57:58;38.07
2025-05-07 17:57:57;29.57
2025-05-07 17:57:56;21.07
2025-05-07 17:57:55;12.57
2025-05-07 17:57:54;4.07
2025-05-07 17:57:53;4.43
2025-05-07 17:57:52;12.93
2025-05-07 17:57:51;21.43
2025-05-07 17:57:50;29.93
2025-05-07 17:57:49;38.43
2025-05-07 17:57:48;46.93
2025-05-07 17:57:47;55.43
2025-05-07 17:57:46;63.93
2025-05-07 17:57:45;72.43
2025-05-07 17:57:44;80.93
2025-05-07 17:57:43;89.43
2025-05-07 17:57:42;97.93
2025-05-07 17:57:41;93.55
2025-05-07 17:57:40;85.05
2025-05-07 17:57:39;76.55
2025-05-07 17:57:38;68.05
2025-05-07 17:57:37;59.55
2025-05-07 17:57:36;51.05
2025-05-07 17:57:35;42.55
2025-05-07 17:57:34;34.05
2025-05-07 17:57:33;25.55
2025-05-07 17:57:32;17.05
2025-05-07 17:57:31;8.55
2025-05-07 17:57:30;0.05
2025-05-07 17:57:29;8.45
2025-05-07 17:57:28;16.95
2025-05-07 17:57:27;25.45
2025-05-07 17:57:26;33.95
2025-05-07 17:57:25;42.45
2025-05-07 17:57:24;50.95
2025-05-07 17:57:23;59.45
2025-05-07 17:57:22;67.95
2025-05-07 17:57:21;76.45
2025-05-07 17:57:20;84.95
2025-05-07 17:57:19;93.45
2025-05-07 17:57:18;98.03
2025-05-07 17:57:17;89.53
2025-05-07 17:57:16;81.03
2025-05-07 17:57:15;72.53
2025-05-07 17:57:14;64.03
2025-05-07 17:57:13;55.53
2025-05-07 17:57:12;47.03
2025-05-07 17:57:11;38.53
2025-05-07 17:57:10;30.03
2025-05-07 17:57:09;21.53
2025-05-07 17:57:08;13.03
2025-05-07 17:57:07;4.53
2025-05-07 17:57:06;3.97
2025-05-07 17:57:05;12.47
2025-05-07 17:57:04;20.97
2025-05-07 17:57:03;29.47
2025-05-07 17:57:02;37.97
2025-05-07 17:57:01;46.47
2025-05-07 17:57:00;54.97
2025-05-07 17:56:59;63.47
2025-05-07 17:56:58;71.97
2025-05-07 17:56:57;80.47
2025-05-07 17:56:56;88.97
2025-05-07 17:56:55;97.47
2025-05-07 17:56:54;94.01
2025-05-07 17:56:53;85.51
2025-05-07 17:56:52;77.01
2025-05-07 17:56:51;68.51
2025-05-07 17:56:50;60.01
2025-05-07 17:56:49;51.51
2025-05-07 17:56:48;43.01
2025-05-07 17:56:47;34.51
2025-05-07 17:56:46;26.01
2025-05-07 17:56:45;17.51
2025-05-07 17:56:44;9.01
2025-05-07 17:56:43;0.51
2025-05-07 17:56:42;7.99
2025-05-07 17:56:41;16.49
2025-05-07 17:56:40;24.99
2025-05-07 17:56:39;33.49
2025-05-07 17:56:38;41.99
2025-05-07 17:56:37;50.49
2025-05-07 17:56:36;58.99
2025-05-07 17:56:35;67.49
2025-05-07 17:56:34;75.99
2025-05-07 17:56:33;84.49
2025-05-07 17:56:32;92.99
2025-05-07 17:56:31;98.49
2025-05-07 17:56:30;89.99
2025-05-07 17:56:29;81.49
2025-05-07 17:56:28;72.99
2025-05-07 17:56:27;64.49
2025-05-07 17:56:26;55.99
2025-05-07 17:56:25;47.49
2025-05-07 17:56:24;38.99
2025-05-07 17:56:23;30.49
2025-05-07 17:56:22;21.99
2025-05-07 17:56:21;13.49
2025-05-07 17:56:20;4.99
2025-05-07 17:56:19;3.51
2025-05-07 17:56:18;12.01
2025-05-07 17:56:17;20.51
2025-05-07 17:56:16;29.01
2025-05-07 17:56:15;37.51
2025-05-07 17:56:14;46.01
2025-05-07 17:56:13;54.51
2025-05-07 17:56:12;63.01
2025-05-07 17:56:11;71.51
2025-05-07 17:56:10;80.01
2025-05-07 17:56:09;88.51
2025-05-07 17:56:08;97.01
2025-05-07 17:56:07;94.47
2025-05-07 17:56:06;85.97
2025-05-07 17:56:05;77.47
2025-05-07 17:56:04;68.97
2025-05-07 17:56:03;60.47
2025-05-07 17:56:02;51.97
2025-05-07 17:56:01;43.47
2025-05-07 17:56:00;34.97
2025-05-07 17:55:59;26.47
2025-05-07 17:55:58;17.97
2025-05-07 17:55:57;9.47
2025-05-07 17:55:56;0.97
2025-05-07 17:55:55;7.53
2025-05-07 17:55:54;16.03
2025-05-07 17:55:53;24.53
2025-05-07 17:55:52;33.03
2025-05-07 17:55:51;41.53
2025-05-07 17:55:50;50.03
2025-05-07 17:55:49;58.53
2025-05-07 17:55:48;67.03
2025-05-07 17:55:47;75.53
2025-05-07 17:55:46;84.03
2025-05-07 17:55:45;92.53
2025-05-07 17:55:44;98.95
2025-05-07 17:55:43;90.45
2025-05-07 17:55:42;81.95
2025-05-07 17:55:41;73.45
2025-05-07 17:55:40;64.95
2025-05-07 17:55:39;56.45
2025-05-07 17:55:38;47.95
2025-05-07 17:55:37;39.45
2025-05-07 17:55:36;30.95
2025-05-07 17:55:35;22.45
2025-05-07 17:55:34;13.95
2025-05-07 17:55:33;5.45
2025-05-07 17:55:32;3.05
2025-05-07 17:55:31;11.55
2025-05-07 17:55:30;20.05
2025-05-07 17:55:29;28.55
2025-05-07 17:55:28;37.05
2025-05-07 17:55:27;45.55
2025-05-07 17:55:26;54.05
2025-05-07 17:55:25;62.55
2025-05-07 17:55:24;71.05
2025-05-07 17:55:23;79.55
2025-05-07 17:55:22;88.05
2025-05-07 17:55:21;96.55
2025-05-07 17:55:20;94.93
2025-05-07 17:55:19;86.43
2025-05-07 17:55:18;77.93
2025-05-07 17:55:17;69.43
2025-05-07 17:55:16;60.93
2025-05-07 17:55:15;52.43
2025-05-07 17:55:14;43.93
2025-05-07 17:55:13;35.43
2025-05-07 17:55:12;26.93
2025-05-07 17:55:11;18.43
2025-05-07 17:55:10;9.93
2025-05-07 17:55:09;1.43
2025-05-07 17:55:08;7.07
2025-05-07 17:55:07;15.57
2025-05-07 17:55:06;24.07
2025-05-07 17:55:05;32.57
2025-05-07 17:55:04;41.07
2025-05-07 17:55:03;49.57
2025-05-07 17:55:02;58.07
2025-05-07 17:55:01;66.57
2025-05-07 17:55:00;75.07
2025-05-07 17:54:59;83.57
2025-05-07 17:54:58;92.07
2025-05-07 17:54:57;99.41
2025-05-07 17:54:56;90.91
2025-05-07 17:54:55;82.41
2025-05-07 17:54:54;73.91
2025-05-07 17:54:53;65.41
2025-05-07 17:54:52;56.91
2025-05-07 17:54:51;48.41
2025-05-07 17:54:50;39.91
2025-05-07 17:54:49;31.41
2025-05-07 17:54:48;22.91
2025-05-07 17:54:47;14.41
2025-05-07 17:54:46;5.91
2025-05-07 17:54:45;2.59
2025-05-07 17:54:44;11.09
2025-05-07 17:54:43;19.59
2025-05-07 17:54:42;28.09
2025-05-07 17:54:41;36.59
2025-05-07 17:54:40;45.09
2025-05-07 17:54:39;53.59
2025-05-07 17:54:38;62.09
2025-05-07 17:54:37;70.59
2025-05-07 17:54:36;79.09
2025-05-07 17:54:35;87.59
2025-05-07 17:54:34;96.09
2025-05-07 17:54:33;95.39
2025-05-07 17:54:32;86.89
2025-05-07 17:54:31;78.39
2025-05-07 17:54:30;69.89
2025-05-07 17:54:29;61.39
2025-05-07 17:54:28;52.89
2025-05-07 17:54:27;44.39
2025-05-07 17:54:26;35.89
2025-05-07 17:54:25;27.39
2025-05-07 17:54:24;18.89
2025-05-07 17:54:23;10.39
2025-05-07 17:54:22;1.89
2025-05-07 17:54:21;6.61
2025-05-07 17:54:20;15.11
2025-05-07 17:54:19;23.61
2025-05-07 17:54:18;32.11
2025-05-07 17:54:17;40.61
2025-05-07 17:54:16;49.11
2025-05-07 17:54:15;57.61
2025-05-07 17:54:14;66.11
2025-05-07 17:54:13;74.61
2025-05-07 17:54:12;83.11
2025-05-07 17:54:11;91.61
2025-05-07 17:54:10;99.87
2025-05-07 17:54:09;91.37
2025-05-07 17:54:08;82.87
2025-05-07 17:54:07;74.37
2025-05-07 17:54:06;65.87
2025-05-07 17:54:05;57.37
2025-05-07 17:54:04;48.87
2025-05-07 17:54:03;40.37
2025-05-07 17:54:02;31.87
2025-05-07 17:54:01;23.37
2025-05-07 17:54:00;14.87
2025-05-07 17:53:59;6.37
2025-05-07 17:53:58;2.13
2025-05-07 17:53:57;10.63
2025-05-07 17:53:56;19.13
2025-05-07 17:53:55;27.63
2025-05-07 17:53:54;36.13
2025-05-07 17:53:53;44.63
2025-05-07 17:53:52;53.13
2025-05-07 17:53:51;61.63
2025-05-07 17:53:50;70.13
2025-05-07 17:53:49;78.63
2025-05-07 17:53:48;87.13
2025-05-07 17:53:47;95.63
2025-05-07 17:53:46;95.85
2025-05-07 17:53:45;87.35
2025-05-07 17:53:44;78.85
2025-05-07 17:53:43;70.35
2025-05-07 17:53:42;61.85
2025-05-07 17:53:41;53.35
2025-05-07 17:53:40;44.85
2025-05-07 17:53:39;36.35
2025-05-07 17:53:38;27.85
2025-05-07 17:53:37;19.35
2025-05-07 17:53:36;10.85
2025-05-07 17:53:35;2.35
2025-05-07 17:53:34;6.15
2025-05-07 17:53:33;14.65
2025-05-07 17:53:32;23.15
2025-05-07 17:53:31;31.65
2025-05-07 17:53:30;40.15
2025-05-07 17:53:29;48.65
2025-05-07 17:53:28;57.15
2025-05-07 17:53:27;65.65
2025-05-07 17:53:26;74.15
2025-05-07 17:53:25;82.65
2025-05-07 17:53:24;91.15
2025-05-07 17:53:23;99.65
2025-05-07 17:53:22;91.83
2025-05-07 17:53:21;83.33
2025-05-07 17:53:20;74.83
2025-05-07 17:53:19;66.33
2025-05-07 17:53:18;57.83
2025-05-07 17:53:17;49.33
2025-05-07 17:53:16;40.83
2025-05-07 17:53:15;32.33
2025-05-07 17:53:14;23.83
2025-05-07 17:53:13;15.33
2025-05-07 17:53:12;6.83
2025-05-07 17:53:11;1.67
2025-05-07 17:53:10;10.17
2025-05-07 17:53:09;18.67
2025-05-07 17:53:08;27.17
2025-05-07 17:53:07;35.67
2025-05-07 17:53:06;44.17
2025-05-07 17:53:05;52.67
2025-05-07 17:53:04;61.17
2025-05-07 17:53:03;69.67
2025-05-07 17:53:02;78.17
2025-05-07 17:53:01;86.67
2025-05-07 17:53:00;95.17
2025-05-07 17:52:59;96.31
2025-05-07 17:52:58;87.81
2025-05-07 17:52:57;79.31
2025-05-07 17:52:56;70.81
2025-05-07 17:52:55;62.31
2025-05-07 17:52:54;53.81
2025-05-07 17:52:53;45.31
2025-05-07 17:52:52;36.81
2025-05-07 17:52:51;28.31
2025-05-07 17:52:50;19.81
2025-05-07 17:52:49;11.31
2025-05-07 17:52:48;2.81
2025-05-07 17:52:47;5.69
2025-05-07 17:52:46;14.19
2025-05-07 17:52:45;22.69
2025-05-07 17:52:44;31.19
2025-05-07 17:52:43;39.69
2025-05-07 17:52:42;48.19
2025-05-07 17:52:41;56.69
2025-05-07 17:52:40;65.19
2025-05-07 17:52:39;73.69
2025-05-07 17:52:38;82.19
2025-05-07 17:52:37;90.69
2025-05-07 17:52:36;99.19
2025-05-07 17:52:35;92.29
2025-05-07 17:52:34;83.79
2025-05-07 17:52:33;75.29
2025-05-07 17:52:32;66.79
2025-05-07 17:52:31;58.29
2025-05-07 17:52:30;49.79
2025-05-07 17:52:29;41.29
2025-05-07 17:52:28;32.79
2025-05-07 17:52:27;24.29
2025-05-07 17:52:26;15.79
2025-05-07 17:52:25;7.29
2025-05-07 17:52:24;1.21
2025-05-07 17:52:23;9.71
2025-05-07 17:52:22;18.21
2025-05-07 17:52:21;26.71
2025-05-07 17:52:20;35.21
2025-05-07 17:52:19;43.71
2025-05-07 17:52:18;52.21
2025-05-07 17:52:17;60.71
2025-05-07 17:52:16;69.21
2025-05-07 17:52:15;77.71
2025-05-07 17:52:14;86.21
2025-05-07 17:52:13;94.71
2025-05-07 17:52:12;96.77
2025-05-07 17:52:11;88.27
2025-05-07 17:52:10;79.77
2025-05-07 17:52:09;71.27
2025-05-07 17:52:08;62.77
2025-05-07 17:52:07;54.27
2025-05-07 17:52:06;45.77
2025-05-07 17:52:05;37.27
2025-05-07 17:52:04;28.77
2025-05-07 17:52:03;20.27
2025-05-07 17:52:02;11.77
2025-05-07 17:52:01;3.27
2025-05-07 17:52:00;5.23
2025-05-07 17:51:59;13.73
2025-05-07 17:51:58;22.23
2025-05-07 17:51:57;30.73
2025-05-07 17:51:56;39.23
2025-05-07 17:51:55;47.73
2025-05-07 17:51:54;56.23
2025-05-07 17:51:53;64.73
2025-05-07 17:51:52;73.23
2025-05-07 17:51:51;81.73
2025-05-07 17:51:50;90.23
2025-05-07 17:51:49;98.73
2025-05-07 17:51:48;92.75
2025-05-07 17:51:47;84.25
2025-05-07 17:51:46;75.75
2025-05-07 17:51:45;67.25
2025-05-07 17:51:44;58.75
2025-05-07 17:51:43;50.25
2025-05-07 17:51:42;41.75
2025-05-07 17:51:41;33.25
2025-05-07 17:51:40;24.75
2025-05-07 17:51:39;16.25
2025-05-07 17:51:38;7.75
2025-05-07 17:51:37;0.75
2025-05-07 17:51:36;9.25
2025-05-07 17:51:35;17.75
2025-05-07 17:51:34;26.25
2025-05-07 17:51:33;34.75
2025-05-07 17:51:32;43.25
2025-05-07 17:51:31;51.75
2025-05-07 17:51:30;60.25
2025-05-07 17:51:29;68.75
2025-05-07 17:51:28;77.25
2025-05-07 17:51:27;85.75
2025-05-07 17:51:26;94.25
2025-05-07 17:51:25;97.23
2025-05-07 17:51:24;88.73
2025-05-07 17:51:23;80.23
2025-05-07 17:51:22;71.73
2025-05-07 17:51:21;63.23
2025-05-07 17:51:20;54.73
2025-05-07 17:51:19;46.23
2025-05-07 17:51:18;37.73
2025-05-07 17:51:17;29.23
2025-05-07 17:51:16;20.73
2025-05-07 17:51:15;12.23
2025-05-07 17:51:14;3.73
2025-05-07 17:51:13;4.77
2025-05-07 17:51:12;13.27
2025-05-07 17:51:11;21.77
2025-05-07 17:51:10;30.27
2025-05-07 17:51:09;38.77
2025-05-07 17:51:08;47.27
2025-05-07 17:51:07;55.77
2025-05-07 17:51:06;64.27
2025-05-07 17:51:05;72.77
2025-05-07 17:51:04;81.27
2025-05-07 17:51:03;89.77
2025-05-07 17:51:02;98.27
2025-05-07 17:51:01;93.21
2025-05-07 17:51:00;84.71
2025-05-07 17:50:59;76.21
2025-05-07 17:50:58;67.71
2025-05-07 17:50:57;59.21
2025-05-07 17:50:56;50.71
2025-05-07 17:50:55;42.21
2025-05-07 17:50:54;33.71
2025-05-07 17:50:53;25.21
2025-05-07 17:50:52;16.71
2025-05-07 17:50:51;8.21
2025-05-07 17:50:50;0.29
2025-05-07 17:50:49;8.79
2025-05-07 17:50:48;17.29
2025-05-07 17:50:47;25.79
2025-05-07 17:50:46;34.29
2025-05-07 17:50:45;42.79
2025-05-07 17:50:44;51.29
2025-05-07 17:50:43;59.79
2025-05-07 17:50:42;68.29
2025-05-07 17:50:41;76.79
2025-05-07 17:50:40;85.29
2025-05-07 17:50:39;93.79
2025-05-07 17:50:38;97.69
2025-05-07 17:50:37;89.19
2025-05-07 17:50:36;80.69
2025-05-07 17:50:35;72.19
2025-05-07 17:50:34;63.69
2025-05-07 17:50:33;55.19
2025-05-07 17:50:32;46.69
2025-05-07 17:50:31;38.19
2025-05-07 17:50:30;29.69
2025-05-07 17:50:29;21.19
2025-05-07 17:50:28;12.69
2025-05-07 17:50:27;4.19
2025-05-07 17:50:26;4.31
2025-05-07 17:50:25;12.81
2025-05-07 17:50:24;21.31
2025-05-07 17:50:23;29.81
2025-05-07 17:50:22;38.31
2025-05-07 17:50:21;46.81
2025-05-07 17:50:20;55.31
2025-05-07 17:50:19;63.81
2025-05-07 17:50:18;72.31
2025-05-07 17:50:17;80.81
2025-05-07 17:50:16;89.31
2025-05-07 17:50:15;97.81
2025-05-07 17:50:14;93.67
2025-05-07 17:50:13;85.17
2025-05-07 17:50:12;76.67
2025-05-07 17:50:11;68.17
2025-05-07 17:50:10;59.67
2025-05-07 17:50:09;51.17
2025-05-07 17:50:08;42.67
2025-05-07 17:50:07;34.17
2025-05-07 17:50:06;25.67
2025-05-07 17:50:05;17.17
2025-05-07 17:50:04;8.67
2025-05-07 17:50:03;0.17
2025-05-07 17:50:02;8.33
2025-05-07 17:50:01;16.83
2025-05-07 17:50:00;25.33
2025-05-07 17:49:59;33.83
2025-05-07 17:49:58;42.33
2025-05-07 17:49:57;50.83
2025-05-07 17:49:56;59.33
2025-05-07 17:49:55;67.83
2025-05-07 17:49:54;76.33
2025-05-07 17:49:53;84.83
2025-05-07 17:49:52;93.33
2025-05-07 17:49:51;98.15
2025-05-07 17:49:50;89.65
2025-05-07 17:49:49;81.15
2025-05-07 17:49:48;72.65
2025-05-07 17:49:47;64.15
2025-05-07 17:49:46;55.65
2025-05-07 17:49:45;47.15
2025-05-07 17:49:44;38.65
2025-05-07 17:49:43;30.15
2025-05-07 17:49:42;21.65
2025-05-07 17:49:41;13.15
2025-05-07 17:49:40;4.65
2025-05-07 17:49:39;3.85
2025-05-07 17:49:38;12.35
2025-05-07 17:49:37;20.85
2025-05-07 17:49:36;29.35
2025-05-07 17:49:35;37.85
2025-05-07 17:49:34;46.35
2025-05-07 17:49:33;54.85
2025-05-07 17:49:32;63.35
2025-05-07 17:49:31;71.85
2025-05-07 17:49:30;80.35
2025-05-07 17:49:29;88.85
2025-05-07 17:49:28;97.35
2025-05-07 17:49:27;94.13
2025-05-07 17:49:26;85.63
2025-05-07 17:49:25;77.13
2025-05-07 17:49:24;68.63
2025-05-07 17:49:23;60.13
2025-05-07 17:49:22;51.63
2025-05-07 17:49:21;43.13
2025-05-07 17:49:20;34.63
2025-05-07 17:49:19;26.13
2025-05-07 17:49:18;17.63
2025-05-07 17:49:17;9.13
2025-05-07 17:49:16;0.63
2025-05-07 17:49:15;7.87
2025-05-07 17:49:14;16.37
2025-05-07 17:49:13;24.87
2025-05-07 17:49:12;33.37
2025-05-07 17:49:11;41.87
2025-05-07 17:49:10;50.37
2025-05-07 17:49:09;58.87
2025-05-07 17:49:08;67.37
2025-05-07 17:49:07;75.87
2025-05-07 17:49:06;84.37
2025-05-07 17:49:05;92.87
2025-05-07 17:49:04;98.61
2025-05-07 17:49:03;90.11
2025-05-07 17:49:02;81.61
2025-05-07 17:49:01;73.11
2025-05-07 17:49:00;64.61
2025-05-07 17:48:59;56.11
2025-05-07 17:48:58;47.61
2025-05-07 17:48:57;39.11
2025-05-07 17:48:56;30.61
2025-05-07 17:48:55;22.11
2025-05-07 17:48:54;13.61
2025-05-07 17:48:53;5.11
2025-05-07 17:48:52;3.39
2025-05-07 17:48:51;11.89
2025-05-07 17:48:50;20.39
2025-05-07 17:48:49;28.89
2025-05-07 17:48:48;37.39
2025-05-07 17:48:47;45.89
2025-05-07 17:48:46;54.39
2025-05-07 17:48:45;62.89
2025-05-07 17:48:44;71.39
2025-05-07 17:48:43;79.89
2025-05-07 17:48:42;88.39
2025-05-07 17:48:41;96.89
2025-05-07 17:48:40;94.59
2025-05-07 17:48:39;86.09
2025-05-07 17:48:38;77.59
2025-05-07 17:48:37;69.09
2025-05-07 17:48:36;60.59
2025-05-07 17:48:35;52.09
