Fecha y Hora;KV-5010 - Válvula aislar entrada E-501
2025-05-07 17:40:43;35030.00
2025-05-07 17:40:42;26530.00
2025-05-07 17:40:41;18030.00
2025-05-07 17:40:40;9530.00
2025-05-07 17:40:39;1030.00
2025-05-07 17:40:38;7470.00
2025-05-07 17:40:37;15970.00
2025-05-07 17:40:36;24470.00
2025-05-07 17:40:35;32970.00
2025-05-07 17:40:34;41470.00
2025-05-07 17:40:33;49970.00
2025-05-07 17:40:32;58470.00
2025-05-07 17:40:31;66970.00
2025-05-07 17:40:30;75470.00
2025-05-07 17:40:29;83970.00
2025-05-07 17:40:28;92470.00
2025-05-07 17:40:27;99010.00
2025-05-07 17:40:26;90510.00
2025-05-07 17:40:25;82010.00
2025-05-07 17:40:24;73510.00
2025-05-07 17:40:23;65010.00
2025-05-07 17:40:22;56510.00
2025-05-07 17:40:21;48010.00
2025-05-07 17:40:20;39510.00
2025-05-07 17:40:19;31010.00
2025-05-07 17:40:18;22510.00
2025-05-07 17:40:17;14010.00
2025-05-07 17:40:16;5510.00
2025-05-07 17:40:15;2990.00
2025-05-07 17:40:14;11490.00
2025-05-07 17:40:13;19990.00
2025-05-07 17:40:12;28490.00
2025-05-07 17:40:11;36990.00
2025-05-07 17:40:10;45490.00
2025-05-07 17:40:09;53990.00
2025-05-07 17:40:08;62490.00
2025-05-07 17:40:07;70990.00
2025-05-07 17:40:06;79490.00
2025-05-07 17:40:05;87990.00
2025-05-07 17:40:04;96490.00
2025-05-07 17:40:03;94990.00
2025-05-07 17:40:02;86490.00
2025-05-07 17:40:01;77990.00
2025-05-07 17:40:00;69490.00
2025-05-07 17:39:59;60990.00
2025-05-07 17:39:58;52490.00
2025-05-07 17:39:57;43990.00
2025-05-07 17:39:56;35490.00
2025-05-07 17:39:55;26990.00
2025-05-07 17:39:54;18490.00
2025-05-07 17:39:53;9990.00
2025-05-07 17:39:52;1490.00
2025-05-07 17:39:51;7010.00
2025-05-07 17:39:50;15510.00
2025-05-07 17:39:49;24010.00
2025-05-07 17:39:48;32510.00
2025-05-07 17:39:47;41010.00
2025-05-07 17:39:46;49510.00
2025-05-07 17:39:45;58010.00
2025-05-07 17:39:44;66510.00
2025-05-07 17:39:43;75010.00
2025-05-07 17:39:42;83510.00
2025-05-07 17:39:41;92010.00
2025-05-07 17:39:40;99470.00
2025-05-07 17:39:39;90970.00
2025-05-07 17:39:38;82470.00
2025-05-07 17:39:37;73970.00
2025-05-07 17:39:36;65470.00
2025-05-07 17:39:35;56970.00
2025-05-07 17:39:34;48470.00
2025-05-07 17:39:33;39970.00
2025-05-07 17:39:32;31470.00
2025-05-07 17:39:31;22970.00
2025-05-07 17:39:30;14470.00
2025-05-07 17:39:29;5970.00
2025-05-07 17:39:28;2530.00
2025-05-07 17:39:27;11030.00
2025-05-07 17:39:26;19530.00
2025-05-07 17:39:25;28030.00
2025-05-07 17:39:24;36530.00
2025-05-07 17:39:23;45030.00
2025-05-07 17:39:22;53530.00
2025-05-07 17:39:21;62030.00
2025-05-07 17:39:20;70530.00
2025-05-07 17:39:19;79030.00
2025-05-07 17:39:18;87530.00
2025-05-07 17:39:17;96030.00
2025-05-07 17:39:16;95450.00
2025-05-07 17:39:15;86950.00
2025-05-07 17:39:14;78450.00
2025-05-07 17:39:13;69950.00
2025-05-07 17:39:12;61450.00
2025-05-07 17:39:11;52950.00
2025-05-07 17:39:10;44450.00
2025-05-07 17:39:09;35950.00
2025-05-07 17:39:08;27450.00
2025-05-07 17:39:07;18950.00
2025-05-07 17:39:06;10450.00
2025-05-07 17:39:05;1950.00
2025-05-07 17:39:04;6550.00
2025-05-07 17:39:03;15050.00
2025-05-07 17:39:02;23550.00
2025-05-07 17:39:01;32050.00
2025-05-07 17:39:00;40550.00
2025-05-07 17:38:59;49050.00
2025-05-07 17:38:58;57550.00
2025-05-07 17:38:57;66050.00
2025-05-07 17:38:56;74550.00
2025-05-07 17:38:55;83050.00
2025-05-07 17:38:54;91550.00
2025-05-07 17:38:53;99930.00
2025-05-07 17:38:52;91430.00
2025-05-07 17:38:51;82930.00
2025-05-07 17:38:50;74430.00
2025-05-07 17:38:49;65930.00
2025-05-07 17:38:48;57430.00
2025-05-07 17:38:47;48930.00
2025-05-07 17:38:46;40430.00
2025-05-07 17:38:45;31930.00
2025-05-07 17:38:44;23430.00
2025-05-07 17:38:43;14930.00
2025-05-07 17:38:42;6430.00
2025-05-07 17:38:41;2070.00
2025-05-07 17:38:40;10570.00
2025-05-07 17:38:39;19070.00
2025-05-07 17:38:38;27570.00
2025-05-07 17:38:37;36070.00
2025-05-07 17:38:36;44570.00
2025-05-07 17:38:35;53070.00
2025-05-07 17:38:34;61570.00
2025-05-07 17:38:33;70070.00
2025-05-07 17:38:32;78570.00
2025-05-07 17:38:31;87070.00
2025-05-07 17:38:30;95570.00
2025-05-07 17:38:29;95910.00
2025-05-07 17:38:28;87410.00
2025-05-07 17:38:27;78910.00
2025-05-07 17:38:26;70410.00
2025-05-07 17:38:25;61910.00
2025-05-07 17:38:24;53410.00
2025-05-07 17:38:23;44910.00
2025-05-07 17:38:22;36410.00
2025-05-07 17:38:21;27910.00
2025-05-07 17:38:20;19410.00
2025-05-07 17:38:19;10910.00
2025-05-07 17:38:18;2410.00
2025-05-07 17:38:17;6090.00
2025-05-07 17:38:16;14590.00
2025-05-07 17:38:15;23090.00
2025-05-07 17:38:14;31590.00
2025-05-07 17:38:13;40090.00
2025-05-07 17:38:12;48590.00
2025-05-07 17:38:11;57090.00
2025-05-07 17:38:10;65590.00
2025-05-07 17:38:09;74090.00
2025-05-07 17:38:08;82590.00
2025-05-07 17:38:07;91090.00
2025-05-07 17:38:06;99590.00
2025-05-07 17:38:05;91890.00
2025-05-07 17:38:04;83390.00
2025-05-07 17:38:03;74890.00
2025-05-07 17:38:02;66390.00
2025-05-07 17:38:01;57890.00
2025-05-07 17:38:00;49390.00
2025-05-07 17:37:59;40890.00
2025-05-07 17:37:58;32390.00
2025-05-07 17:37:57;23890.00
2025-05-07 17:37:56;15390.00
2025-05-07 17:37:55;6890.00
2025-05-07 17:37:54;1610.00
2025-05-07 17:37:53;10110.00
2025-05-07 17:37:52;18610.00
2025-05-07 17:37:51;27110.00
2025-05-07 17:37:50;35610.00
2025-05-07 17:37:49;44110.00
2025-05-07 17:37:48;52610.00
2025-05-07 17:37:47;61110.00
2025-05-07 17:37:46;69610.00
2025-05-07 17:37:45;78110.00
2025-05-07 17:37:44;86610.00
2025-05-07 17:37:43;95110.00
2025-05-07 17:37:42;96370.00
2025-05-07 17:37:41;87870.00
2025-05-07 17:37:40;79370.00
2025-05-07 17:37:39;70870.00
2025-05-07 17:37:38;62370.00
2025-05-07 17:37:37;53870.00
2025-05-07 17:37:36;45370.00
2025-05-07 17:37:35;36870.00
2025-05-07 17:37:34;28370.00
2025-05-07 17:37:33;19870.00
2025-05-07 17:37:32;11370.00
2025-05-07 17:37:31;2870.00
2025-05-07 17:37:30;5630.00
2025-05-07 17:37:29;14130.00
2025-05-07 17:37:28;22630.00
2025-05-07 17:37:27;31130.00
2025-05-07 17:37:26;39630.00
2025-05-07 17:37:25;48130.00
2025-05-07 17:37:24;56630.00
2025-05-07 17:37:23;65130.00
2025-05-07 17:37:22;73630.00
2025-05-07 17:37:21;82130.00
2025-05-07 17:37:20;90630.00
2025-05-07 17:37:19;99130.00
2025-05-07 17:37:18;92350.00
2025-05-07 17:37:17;83850.00
2025-05-07 17:37:16;75350.00
2025-05-07 17:37:15;66850.00
2025-05-07 17:37:14;58350.00
2025-05-07 17:37:13;49850.00
2025-05-07 17:37:12;41350.00
2025-05-07 17:37:11;32850.00
2025-05-07 17:37:10;24350.00
2025-05-07 17:37:09;15850.00
2025-05-07 17:37:08;7350.00
2025-05-07 17:37:07;1150.00
2025-05-07 17:37:06;9650.00
2025-05-07 17:37:05;18150.00
2025-05-07 17:37:04;26650.00
2025-05-07 17:37:03;35150.00
2025-05-07 17:37:02;43650.00
2025-05-07 17:37:01;52150.00
2025-05-07 17:37:00;60650.00
2025-05-07 17:36:59;69150.00
2025-05-07 17:36:58;77650.00
2025-05-07 17:36:57;86150.00
2025-05-07 17:36:56;94650.00
2025-05-07 17:36:55;96830.00
2025-05-07 17:36:54;88330.00
2025-05-07 17:36:53;79830.00
2025-05-07 17:36:52;71330.00
2025-05-07 17:36:51;62830.00
2025-05-07 17:36:50;54330.00
2025-05-07 17:36:49;45830.00
2025-05-07 17:36:48;37330.00
2025-05-07 17:36:47;28830.00
2025-05-07 17:36:46;20330.00
2025-05-07 17:36:45;11830.00
2025-05-07 17:36:44;3330.00
2025-05-07 17:36:43;5170.00
2025-05-07 17:36:42;13670.00
2025-05-07 17:36:41;22170.00
2025-05-07 17:36:40;30670.00
2025-05-07 17:36:39;39170.00
2025-05-07 17:36:38;47670.00
2025-05-07 17:36:37;56170.00
2025-05-07 17:36:36;64670.00
2025-05-07 17:36:35;73170.00
2025-05-07 17:36:34;81670.00
2025-05-07 17:36:33;90170.00
2025-05-07 17:36:32;98670.00
2025-05-07 17:36:31;92810.00
2025-05-07 17:36:30;84310.00
2025-05-07 17:36:29;75810.00
2025-05-07 17:36:28;67310.00
2025-05-07 17:36:27;58810.00
2025-05-07 17:36:26;50310.00
2025-05-07 17:36:25;41810.00
2025-05-07 17:36:24;33310.00
2025-05-07 17:36:23;24810.00
2025-05-07 17:36:22;16310.00
2025-05-07 17:36:21;7810.00
2025-05-07 17:36:20;690.00
2025-05-07 17:36:19;9190.00
2025-05-07 17:36:18;17690.00
2025-05-07 17:36:17;26190.00
2025-05-07 17:36:16;34690.00
2025-05-07 17:36:15;43190.00
2025-05-07 17:36:14;51690.00
2025-05-07 17:36:13;60190.00
2025-05-07 17:36:12;68690.00
2025-05-07 17:36:11;77190.00
2025-05-07 17:36:10;85690.00
2025-05-07 17:36:09;94190.00
2025-05-07 17:36:08;97290.00
2025-05-07 17:36:07;88790.00
2025-05-07 17:36:06;80290.00
2025-05-07 17:36:05;71790.00
2025-05-07 17:36:04;63290.00
2025-05-07 17:36:03;54790.00
2025-05-07 17:36:02;46290.00
2025-05-07 17:36:01;37790.00
2025-05-07 17:36:00;29290.00
2025-05-07 17:35:59;20790.00
2025-05-07 17:35:58;12290.00
2025-05-07 17:35:57;3790.00
2025-05-07 17:35:56;4710.00
2025-05-07 17:35:55;13210.00
2025-05-07 17:35:54;21710.00
2025-05-07 17:35:53;30210.00
2025-05-07 17:35:52;38710.00
2025-05-07 17:35:51;47210.00
2025-05-07 17:35:50;55710.00
2025-05-07 17:35:49;64210.00
2025-05-07 17:35:48;72710.00
2025-05-07 17:35:47;81210.00
2025-05-07 17:35:46;89710.00
2025-05-07 17:35:45;98210.00
2025-05-07 17:35:44;93270.00
2025-05-07 17:35:43;84770.00
2025-05-07 17:35:42;76270.00
2025-05-07 17:35:41;67770.00
2025-05-07 17:35:40;59270.00
2025-05-07 17:35:39;50770.00
2025-05-07 17:35:38;42270.00
2025-05-07 17:35:37;33770.00
2025-05-07 17:35:36;25270.00
2025-05-07 17:35:35;16770.00
2025-05-07 17:35:34;8270.00
2025-05-07 17:35:33;230.00
2025-05-07 17:35:32;8730.00
2025-05-07 17:35:31;17230.00
2025-05-07 17:35:30;25730.00
2025-05-07 17:35:29;34230.00
2025-05-07 17:35:28;42730.00
2025-05-07 17:35:27;51230.00
2025-05-07 17:35:26;59730.00
2025-05-07 17:35:25;68230.00
2025-05-07 17:35:24;76730.00
2025-05-07 17:35:23;85230.00
2025-05-07 17:35:22;93730.00
2025-05-07 17:35:21;97750.00
2025-05-07 17:35:20;89250.00
2025-05-07 17:35:19;80750.00
2025-05-07 17:35:18;72250.00
2025-05-07 17:35:17;63750.00
2025-05-07 17:35:16;55250.00
2025-05-07 17:35:15;46750.00
2025-05-07 17:35:14;38250.00
2025-05-07 17:35:13;29750.00
2025-05-07 17:35:12;21250.00
2025-05-07 17:35:11;12750.00
2025-05-07 17:35:10;4250.00
2025-05-07 17:35:09;4250.00
2025-05-07 17:35:08;12750.00
2025-05-07 17:35:07;21250.00
2025-05-07 17:35:06;29750.00
2025-05-07 17:35:05;38250.00
2025-05-07 17:35:04;46750.00
2025-05-07 17:35:03;55250.00
2025-05-07 17:35:02;63750.00
2025-05-07 17:35:01;72250.00
2025-05-07 17:35:00;80750.00
2025-05-07 17:34:59;89250.00
2025-05-07 17:34:58;97750.00
2025-05-07 17:34:57;93730.00
2025-05-07 17:34:56;85230.00
2025-05-07 17:34:55;76730.00
2025-05-07 17:34:54;68230.00
2025-05-07 17:34:53;59730.00
2025-05-07 17:34:52;51230.00
2025-05-07 17:34:51;42730.00
2025-05-07 17:34:50;34230.00
2025-05-07 17:34:49;25730.00
2025-05-07 17:34:48;17230.00
2025-05-07 17:34:47;8730.00
2025-05-07 17:34:46;230.00
2025-05-07 17:34:45;8270.00
2025-05-07 17:34:44;16770.00
2025-05-07 17:34:43;25270.00
2025-05-07 17:34:42;33770.00
2025-05-07 17:34:41;42270.00
2025-05-07 17:34:40;50770.00
2025-05-07 17:34:39;59270.00
2025-05-07 17:34:38;67770.00
2025-05-07 17:34:37;76270.00
2025-05-07 17:34:36;84770.00
2025-05-07 17:34:35;93270.00
2025-05-07 17:34:34;98210.00
2025-05-07 17:34:33;89710.00
2025-05-07 17:34:32;81210.00
2025-05-07 17:34:31;72710.00
2025-05-07 17:34:30;64210.00
2025-05-07 17:34:29;55710.00
2025-05-07 17:34:28;47210.00
2025-05-07 17:34:27;38710.00
2025-05-07 17:34:26;30210.00
2025-05-07 17:34:25;21710.00
2025-05-07 17:34:24;13210.00
2025-05-07 17:34:23;4710.00
2025-05-07 17:34:22;3790.00
2025-05-07 17:34:21;12290.00
2025-05-07 17:34:20;20790.00
2025-05-07 17:34:19;29290.00
2025-05-07 17:34:18;37790.00
2025-05-07 17:34:17;46290.00
2025-05-07 17:34:16;54790.00
2025-05-07 17:34:15;63290.00
2025-05-07 17:34:14;71790.00
2025-05-07 17:34:13;80290.00
2025-05-07 17:34:12;88790.00
2025-05-07 17:34:11;97290.00
2025-05-07 17:34:10;94190.00
2025-05-07 17:34:09;85690.00
2025-05-07 17:34:08;77190.00
2025-05-07 17:34:07;68690.00
2025-05-07 17:34:06;60190.00
2025-05-07 17:34:05;51690.00
2025-05-07 17:34:04;43190.00
2025-05-07 17:34:03;34690.00
2025-05-07 17:34:02;26190.00
2025-05-07 17:34:01;17690.00
2025-05-07 17:34:00;9190.00
2025-05-07 17:33:59;690.00
2025-05-07 17:33:58;7810.00
2025-05-07 17:33:57;16310.00
2025-05-07 17:33:56;24810.00
2025-05-07 17:33:55;33310.00
2025-05-07 17:33:54;41810.00
2025-05-07 17:33:53;50310.00
2025-05-07 17:33:52;58810.00
2025-05-07 17:33:51;67310.00
2025-05-07 17:33:50;75810.00
2025-05-07 17:33:49;84310.00
2025-05-07 17:33:48;92810.00
2025-05-07 17:33:47;98670.00
2025-05-07 17:33:46;90170.00
2025-05-07 17:33:45;81670.00
2025-05-07 17:33:44;73170.00
2025-05-07 17:33:43;64670.00
2025-05-07 17:33:42;56170.00
2025-05-07 17:33:41;47670.00
2025-05-07 17:33:40;39170.00
2025-05-07 17:33:39;30670.00
2025-05-07 17:33:38;22170.00
2025-05-07 17:33:37;13670.00
2025-05-07 17:33:36;5170.00
2025-05-07 17:33:35;3330.00
2025-05-07 17:33:34;11830.00
2025-05-07 17:33:33;20330.00
2025-05-07 17:33:32;28830.00
2025-05-07 17:33:31;37330.00
2025-05-07 17:33:30;45830.00
2025-05-07 17:33:29;54330.00
2025-05-07 17:33:28;62830.00
2025-05-07 17:33:27;71330.00
2025-05-07 17:33:26;79830.00
2025-05-07 17:33:25;88330.00
2025-05-07 17:33:24;96830.00
2025-05-07 17:33:23;94650.00
2025-05-07 17:33:22;86150.00
2025-05-07 17:33:21;77650.00
2025-05-07 17:33:20;69150.00
2025-05-07 17:33:19;60650.00
2025-05-07 17:33:18;52150.00
2025-05-07 17:33:17;43650.00
2025-05-07 17:33:16;35150.00
2025-05-07 17:33:15;26650.00
2025-05-07 17:33:14;18150.00
2025-05-07 17:33:13;9650.00
2025-05-07 17:33:12;1150.00
2025-05-07 17:33:11;7350.00
2025-05-07 17:33:10;15850.00
2025-05-07 17:33:09;24350.00
2025-05-07 17:33:08;32850.00
2025-05-07 17:33:07;41350.00
2025-05-07 17:33:06;49850.00
2025-05-07 17:33:05;58350.00
2025-05-07 17:33:04;66850.00
2025-05-07 17:33:03;75350.00
2025-05-07 17:33:02;83850.00
2025-05-07 17:33:01;92350.00
2025-05-07 17:33:00;99130.00
2025-05-07 17:32:59;90630.00
2025-05-07 17:32:58;82130.00
2025-05-07 17:32:57;73630.00
2025-05-07 17:32:56;65130.00
2025-05-07 17:32:55;56630.00
2025-05-07 17:32:54;48130.00
2025-05-07 17:32:53;39630.00
2025-05-07 17:32:52;31130.00
2025-05-07 17:32:51;22630.00
2025-05-07 17:32:50;14130.00
2025-05-07 17:32:49;5630.00
2025-05-07 17:32:48;2870.00
2025-05-07 17:32:47;11370.00
2025-05-07 17:32:46;19870.00
2025-05-07 17:32:45;28370.00
2025-05-07 17:32:44;36870.00
2025-05-07 17:32:43;45370.00
2025-05-07 17:32:42;53870.00
2025-05-07 17:32:41;62370.00
2025-05-07 17:32:40;70870.00
2025-05-07 17:32:39;79370.00
2025-05-07 17:32:38;87870.00
2025-05-07 17:32:37;96370.00
2025-05-07 17:32:36;95110.00
2025-05-07 17:32:35;86610.00
2025-05-07 17:32:34;78110.00
2025-05-07 17:32:33;69610.00
2025-05-07 17:32:32;61110.00
2025-05-07 17:32:31;52610.00
2025-05-07 17:32:30;44110.00
2025-05-07 17:32:29;35610.00
2025-05-07 17:32:28;27110.00
2025-05-07 17:32:27;18610.00
2025-05-07 17:32:26;10110.00
2025-05-07 17:32:25;1610.00
2025-05-07 17:32:24;6890.00
2025-05-07 17:32:23;15390.00
2025-05-07 17:32:22;23890.00
2025-05-07 17:32:21;32390.00
2025-05-07 17:32:20;40890.00
2025-05-07 17:32:19;49390.00
2025-05-07 17:32:18;57890.00
2025-05-07 17:32:17;66390.00
2025-05-07 17:32:16;74890.00
2025-05-07 17:32:15;83390.00
2025-05-07 17:32:14;91890.00
2025-05-07 17:32:13;99590.00
2025-05-07 17:32:12;91090.00
2025-05-07 17:32:11;82590.00
2025-05-07 17:32:10;74090.00
2025-05-07 17:32:09;65590.00
2025-05-07 17:32:08;57090.00
2025-05-07 17:32:07;48590.00
2025-05-07 17:32:06;40090.00
2025-05-07 17:32:05;31590.00
2025-05-07 17:32:04;23090.00
2025-05-07 17:32:03;14590.00
2025-05-07 17:32:02;6090.00
2025-05-07 17:32:01;2410.00
2025-05-07 17:32:00;10910.00
2025-05-07 17:31:59;19410.00
2025-05-07 17:31:58;27910.00
2025-05-07 17:31:57;36410.00
2025-05-07 17:31:56;44910.00
2025-05-07 17:31:55;53410.00
2025-05-07 17:31:54;61910.00
2025-05-07 17:31:53;70410.00
2025-05-07 17:31:52;78910.00
2025-05-07 17:31:51;87410.00
2025-05-07 17:31:50;95910.00
2025-05-07 17:31:49;95570.00
2025-05-07 17:31:48;87070.00
2025-05-07 17:31:47;78570.00
2025-05-07 17:31:46;70070.00
2025-05-07 17:31:45;61570.00
2025-05-07 17:31:44;53070.00
2025-05-07 17:31:43;44570.00
2025-05-07 17:31:42;36070.00
2025-05-07 17:31:41;27570.00
2025-05-07 17:31:40;19070.00
2025-05-07 17:31:39;10570.00
2025-05-07 17:31:38;2070.00
2025-05-07 17:31:37;6430.00
2025-05-07 17:31:36;14930.00
2025-05-07 17:31:35;23430.00
2025-05-07 17:31:34;31930.00
2025-05-07 17:31:33;40430.00
2025-05-07 17:31:32;48930.00
2025-05-07 17:31:31;57430.00
2025-05-07 17:31:30;65930.00
2025-05-07 17:31:29;74430.00
2025-05-07 17:31:28;82930.00
2025-05-07 17:31:27;91430.00
2025-05-07 17:31:26;99930.00
2025-05-07 17:31:25;91550.00
2025-05-07 17:31:24;83050.00
2025-05-07 17:31:23;74550.00
2025-05-07 17:31:22;66050.00
2025-05-07 17:31:21;57550.00
2025-05-07 17:31:20;49050.00
2025-05-07 17:31:19;40550.00
2025-05-07 17:31:18;32050.00
2025-05-07 17:31:17;23550.00
2025-05-07 17:31:16;15050.00
2025-05-07 17:31:15;6550.00
2025-05-07 17:31:14;1950.00
2025-05-07 17:31:13;10450.00
2025-05-07 17:31:12;18950.00
2025-05-07 17:31:11;27450.00
2025-05-07 17:31:10;35950.00
2025-05-07 17:31:09;44450.00
2025-05-07 17:31:08;52950.00
2025-05-07 17:31:07;61450.00
2025-05-07 17:31:06;69950.00
2025-05-07 17:31:05;78450.00
2025-05-07 17:31:04;86950.00
2025-05-07 17:31:03;95450.00
2025-05-07 17:31:02;96030.00
2025-05-07 17:31:01;87530.00
2025-05-07 17:31:00;79030.00
2025-05-07 17:30:59;70530.00
2025-05-07 17:30:58;62030.00
2025-05-07 17:30:57;53530.00
2025-05-07 17:30:56;45030.00
2025-05-07 17:30:55;36530.00
2025-05-07 17:30:54;28030.00
2025-05-07 17:30:53;19530.00
2025-05-07 17:30:52;11030.00
2025-05-07 17:30:51;2530.00
2025-05-07 17:30:50;5970.00
2025-05-07 17:30:49;14470.00
2025-05-07 17:30:48;22970.00
2025-05-07 17:30:47;31470.00
2025-05-07 17:30:46;39970.00
2025-05-07 17:30:45;48470.00
2025-05-07 17:30:44;56970.00
2025-05-07 17:30:43;65470.00
2025-05-07 17:30:42;73970.00
2025-05-07 17:30:41;82470.00
2025-05-07 17:30:40;90970.00
2025-05-07 17:30:39;99470.00
2025-05-07 17:30:38;92010.00
2025-05-07 17:30:37;83510.00
2025-05-07 17:30:36;75010.00
2025-05-07 17:30:35;66510.00
2025-05-07 17:30:34;58010.00
2025-05-07 17:30:33;49510.00
2025-05-07 17:30:32;41010.00
2025-05-07 17:30:31;32510.00
2025-05-07 17:30:30;24010.00
2025-05-07 17:30:29;15510.00
2025-05-07 17:30:28;7010.00
2025-05-07 17:30:27;1490.00
2025-05-07 17:30:26;9990.00
2025-05-07 17:30:25;18490.00
2025-05-07 17:30:24;26990.00
2025-05-07 17:30:23;35490.00
2025-05-07 17:30:22;43990.00
2025-05-07 17:30:21;52490.00
2025-05-07 17:30:20;60990.00
2025-05-07 17:30:19;69490.00
2025-05-07 17:30:18;77990.00
2025-05-07 17:30:17;86490.00
2025-05-07 17:30:16;94990.00
2025-05-07 17:30:15;96490.00
2025-05-07 17:30:14;87990.00
2025-05-07 17:30:13;79490.00
2025-05-07 17:30:12;70990.00
2025-05-07 17:30:11;62490.00
2025-05-07 17:30:10;53990.00
2025-05-07 17:30:09;45490.00
2025-05-07 17:30:08;36990.00
2025-05-07 17:30:07;28490.00
2025-05-07 17:30:06;19990.00
2025-05-07 17:30:05;11490.00
2025-05-07 17:30:04;2990.00
2025-05-07 17:30:03;5510.00
2025-05-07 17:30:02;14010.00
2025-05-07 17:30:01;22510.00
2025-05-07 17:30:00;31010.00
2025-05-07 17:29:59;39510.00
2025-05-07 17:29:58;48010.00
2025-05-07 17:29:57;56510.00
2025-05-07 17:29:56;65010.00
2025-05-07 17:29:55;73510.00
2025-05-07 17:29:54;82010.00
2025-05-07 17:29:53;90510.00
2025-05-07 17:29:52;99010.00
2025-05-07 17:29:51;92470.00
2025-05-07 17:29:50;83970.00
2025-05-07 17:29:49;75470.00
2025-05-07 17:29:48;66970.00
2025-05-07 17:29:47;58470.00
2025-05-07 17:29:46;49970.00
2025-05-07 17:29:45;41470.00
2025-05-07 17:29:44;32970.00
2025-05-07 17:29:43;24470.00
2025-05-07 17:29:42;15970.00
2025-05-07 17:29:41;7470.00
2025-05-07 17:29:40;1030.00
2025-05-07 17:29:39;9530.00
2025-05-07 17:29:38;18030.00
2025-05-07 17:29:37;26530.00
2025-05-07 17:29:36;35030.00
2025-05-07 17:29:35;43530.00
2025-05-07 17:29:34;52030.00
2025-05-07 17:29:33;60530.00
2025-05-07 17:29:32;69030.00
2025-05-07 17:29:31;77530.00
2025-05-07 17:29:30;86030.00
2025-05-07 17:29:29;94530.00
2025-05-07 17:29:28;96950.00
2025-05-07 17:29:27;88450.00
2025-05-07 17:29:26;79950.00
2025-05-07 17:29:25;71450.00
2025-05-07 17:29:24;62950.00
2025-05-07 17:29:23;54450.00
2025-05-07 17:29:22;45950.00
2025-05-07 17:29:21;37450.00
2025-05-07 17:29:20;28950.00
2025-05-07 17:29:19;20450.00
2025-05-07 17:29:18;11950.00
2025-05-07 17:29:17;3450.00
2025-05-07 17:29:16;5050.00
2025-05-07 17:29:15;13550.00
2025-05-07 17:29:14;22050.00
2025-05-07 17:29:13;30550.00
2025-05-07 17:29:12;39050.00
2025-05-07 17:29:11;47550.00
2025-05-07 17:29:10;56050.00
2025-05-07 17:29:09;64550.00
2025-05-07 17:29:08;73050.00
2025-05-07 17:29:07;81550.00
2025-05-07 17:29:06;90050.00
2025-05-07 17:29:05;98550.00
2025-05-07 17:29:04;92930.00
2025-05-07 17:29:03;84430.00
2025-05-07 17:29:02;75930.00
2025-05-07 17:29:01;67430.00
2025-05-07 17:29:00;58930.00
2025-05-07 17:28:59;50430.00
2025-05-07 17:28:58;41930.00
2025-05-07 17:28:57;33430.00
2025-05-07 17:28:56;24930.00
2025-05-07 17:28:55;16430.00
2025-05-07 17:28:54;7930.00
2025-05-07 17:28:53;570.00
2025-05-07 17:28:52;9070.00
2025-05-07 17:28:51;17570.00
2025-05-07 17:28:50;26070.00
2025-05-07 17:28:49;34570.00
2025-05-07 17:28:48;43070.00
2025-05-07 17:28:47;51570.00
2025-05-07 17:28:46;60070.00
2025-05-07 17:28:45;68570.00
2025-05-07 17:28:44;77070.00
2025-05-07 17:28:43;85570.00
2025-05-07 17:28:42;94070.00
2025-05-07 17:28:41;97410.00
2025-05-07 17:28:40;88910.00
2025-05-07 17:28:39;80410.00
2025-05-07 17:28:38;71910.00
2025-05-07 17:28:37;63410.00
2025-05-07 17:28:36;54910.00
2025-05-07 17:28:35;46410.00
2025-05-07 17:28:34;37910.00
2025-05-07 17:28:33;29410.00
2025-05-07 17:28:32;20910.00
2025-05-07 17:28:31;12410.00
2025-05-07 17:28:30;3910.00
2025-05-07 17:28:29;4590.00
2025-05-07 17:28:28;13090.00
2025-05-07 17:28:27;21590.00
2025-05-07 17:28:26;30090.00
2025-05-07 17:28:25;38590.00
2025-05-07 17:28:24;47090.00
2025-05-07 17:28:23;55590.00
2025-05-07 17:28:22;64090.00
2025-05-07 17:28:21;72590.00
2025-05-07 17:28:20;81090.00
2025-05-07 17:28:19;89590.00
2025-05-07 17:28:18;98090.00
2025-05-07 17:28:17;93390.00
2025-05-07 17:28:16;84890.00
2025-05-07 17:28:15;76390.00
2025-05-07 17:28:14;67890.00
2025-05-07 17:28:13;59390.00
2025-05-07 17:28:12;50890.00
2025-05-07 17:28:11;42390.00
2025-05-07 17:28:10;33890.00
2025-05-07 17:28:09;25390.00
2025-05-07 17:28:08;16890.00
2025-05-07 17:28:07;8390.00
2025-05-07 17:28:06;110.00
2025-05-07 17:28:05;8610.00
2025-05-07 17:28:04;17110.00
2025-05-07 17:28:03;25610.00
2025-05-07 17:28:02;34110.00
2025-05-07 17:28:01;42610.00
2025-05-07 17:28:00;51110.00
2025-05-07 17:27:59;59610.00
2025-05-07 17:27:58;68110.00
2025-05-07 17:27:57;76610.00
2025-05-07 17:27:56;85110.00
2025-05-07 17:27:55;93610.00
2025-05-07 17:27:54;97870.00
2025-05-07 17:27:53;89370.00
2025-05-07 17:27:52;80870.00
2025-05-07 17:27:51;72370.00
2025-05-07 17:27:50;63870.00
2025-05-07 17:27:49;55370.00
2025-05-07 17:27:48;46870.00
