Fecha y Hora;TT-402A - Temperatura estator bomba B-402A
2025-05-07 17:36:34;76.97
2025-05-07 17:36:33;85.47
2025-05-07 17:36:32;93.97
2025-05-07 17:36:31;97.51
2025-05-07 17:36:30;89.01
2025-05-07 17:36:29;80.51
2025-05-07 17:36:28;72.01
2025-05-07 17:36:27;63.51
2025-05-07 17:36:26;55.01
2025-05-07 17:36:25;46.51
2025-05-07 17:36:24;38.01
2025-05-07 17:36:23;29.51
2025-05-07 17:36:22;21.01
2025-05-07 17:36:21;12.51
2025-05-07 17:36:20;4.01
2025-05-07 17:36:19;4.49
2025-05-07 17:36:18;12.99
2025-05-07 17:36:17;21.49
2025-05-07 17:36:16;29.99
2025-05-07 17:36:15;38.49
2025-05-07 17:36:14;46.99
2025-05-07 17:36:13;55.49
2025-05-07 17:36:12;63.99
2025-05-07 17:36:11;72.49
2025-05-07 17:36:10;80.99
2025-05-07 17:36:09;89.49
2025-05-07 17:36:08;97.99
2025-05-07 17:36:07;93.49
2025-05-07 17:36:06;84.99
2025-05-07 17:36:05;76.49
2025-05-07 17:36:04;67.99
2025-05-07 17:36:03;59.49
2025-05-07 17:36:02;50.99
2025-05-07 17:36:01;42.49
2025-05-07 17:36:00;33.99
2025-05-07 17:35:59;25.49
2025-05-07 17:35:58;16.99
2025-05-07 17:35:57;8.49
2025-05-07 17:35:56;0.01
2025-05-07 17:35:55;8.51
2025-05-07 17:35:54;17.01
2025-05-07 17:35:53;25.51
2025-05-07 17:35:52;34.01
2025-05-07 17:35:51;42.51
2025-05-07 17:35:50;51.01
2025-05-07 17:35:49;59.51
2025-05-07 17:35:48;68.01
2025-05-07 17:35:47;76.51
2025-05-07 17:35:46;85.01
2025-05-07 17:35:45;93.51
2025-05-07 17:35:44;97.97
2025-05-07 17:35:43;89.47
2025-05-07 17:35:42;80.97
2025-05-07 17:35:41;72.47
2025-05-07 17:35:40;63.97
2025-05-07 17:35:39;55.47
2025-05-07 17:35:38;46.97
2025-05-07 17:35:37;38.47
2025-05-07 17:35:36;29.97
2025-05-07 17:35:35;21.47
2025-05-07 17:35:34;12.97
2025-05-07 17:35:33;4.47
2025-05-07 17:35:32;4.03
2025-05-07 17:35:31;12.53
2025-05-07 17:35:30;21.03
2025-05-07 17:35:29;29.53
2025-05-07 17:35:28;38.03
2025-05-07 17:35:27;46.53
2025-05-07 17:35:26;55.03
2025-05-07 17:35:25;63.53
2025-05-07 17:35:24;72.03
2025-05-07 17:35:23;80.53
2025-05-07 17:35:22;89.03
2025-05-07 17:35:21;97.53
2025-05-07 17:35:20;93.95
2025-05-07 17:35:19;85.45
2025-05-07 17:35:18;76.95
2025-05-07 17:35:17;68.45
2025-05-07 17:35:16;59.95
2025-05-07 17:35:15;51.45
2025-05-07 17:35:14;42.95
2025-05-07 17:35:13;34.45
2025-05-07 17:35:12;25.95
2025-05-07 17:35:11;17.45
2025-05-07 17:35:10;8.95
2025-05-07 17:35:09;0.45
2025-05-07 17:35:08;8.05
2025-05-07 17:35:07;16.55
2025-05-07 17:35:06;25.05
2025-05-07 17:35:05;33.55
2025-05-07 17:35:04;42.05
2025-05-07 17:35:03;50.55
2025-05-07 17:35:02;59.05
2025-05-07 17:35:01;67.55
2025-05-07 17:35:00;76.05
2025-05-07 17:34:59;84.55
2025-05-07 17:34:58;93.05
2025-05-07 17:34:57;98.43
2025-05-07 17:34:56;89.93
2025-05-07 17:34:55;81.43
2025-05-07 17:34:54;72.93
2025-05-07 17:34:53;64.43
2025-05-07 17:34:52;55.93
2025-05-07 17:34:51;47.43
2025-05-07 17:34:50;38.93
2025-05-07 17:34:49;30.43
2025-05-07 17:34:48;21.93
2025-05-07 17:34:47;13.43
2025-05-07 17:34:46;4.93
2025-05-07 17:34:45;3.57
2025-05-07 17:34:44;12.07
2025-05-07 17:34:43;20.57
2025-05-07 17:34:42;29.07
2025-05-07 17:34:41;37.57
2025-05-07 17:34:40;46.07
2025-05-07 17:34:39;54.57
2025-05-07 17:34:38;63.07
2025-05-07 17:34:37;71.57
2025-05-07 17:34:36;80.07
2025-05-07 17:34:35;88.57
2025-05-07 17:34:34;97.07
2025-05-07 17:34:33;94.41
2025-05-07 17:34:32;85.91
2025-05-07 17:34:31;77.41
2025-05-07 17:34:30;68.91
2025-05-07 17:34:29;60.41
2025-05-07 17:34:28;51.91
2025-05-07 17:34:27;43.41
2025-05-07 17:34:26;34.91
2025-05-07 17:34:25;26.41
2025-05-07 17:34:24;17.91
2025-05-07 17:34:23;9.41
2025-05-07 17:34:22;0.91
2025-05-07 17:34:21;7.59
2025-05-07 17:34:20;16.09
2025-05-07 17:34:19;24.59
2025-05-07 17:34:18;33.09
2025-05-07 17:34:17;41.59
2025-05-07 17:34:16;50.09
2025-05-07 17:34:15;58.59
2025-05-07 17:34:14;67.09
2025-05-07 17:34:13;75.59
2025-05-07 17:34:12;84.09
2025-05-07 17:34:11;92.59
2025-05-07 17:34:10;98.89
2025-05-07 17:34:09;90.39
2025-05-07 17:34:08;81.89
2025-05-07 17:34:07;73.39
2025-05-07 17:34:06;64.89
2025-05-07 17:34:05;56.39
2025-05-07 17:34:04;47.89
2025-05-07 17:34:03;39.39
2025-05-07 17:34:02;30.89
2025-05-07 17:34:01;22.39
2025-05-07 17:34:00;13.89
2025-05-07 17:33:59;5.39
2025-05-07 17:33:58;3.11
2025-05-07 17:33:57;11.61
2025-05-07 17:33:56;20.11
2025-05-07 17:33:55;28.61
2025-05-07 17:33:54;37.11
2025-05-07 17:33:53;45.61
2025-05-07 17:33:52;54.11
2025-05-07 17:33:51;62.61
2025-05-07 17:33:50;71.11
2025-05-07 17:33:49;79.61
2025-05-07 17:33:48;88.11
2025-05-07 17:33:47;96.61
2025-05-07 17:33:46;94.87
2025-05-07 17:33:45;86.37
2025-05-07 17:33:44;77.87
2025-05-07 17:33:43;69.37
2025-05-07 17:33:42;60.87
2025-05-07 17:33:41;52.37
2025-05-07 17:33:40;43.87
2025-05-07 17:33:39;35.37
2025-05-07 17:33:38;26.87
2025-05-07 17:33:37;18.37
2025-05-07 17:33:36;9.87
2025-05-07 17:33:35;1.37
2025-05-07 17:33:34;7.13
2025-05-07 17:33:33;15.63
2025-05-07 17:33:32;24.13
2025-05-07 17:33:31;32.63
2025-05-07 17:33:30;41.13
2025-05-07 17:33:29;49.63
2025-05-07 17:33:28;58.13
2025-05-07 17:33:27;66.63
2025-05-07 17:33:26;75.13
2025-05-07 17:33:25;83.63
2025-05-07 17:33:24;92.13
2025-05-07 17:33:23;99.35
2025-05-07 17:33:22;90.85
2025-05-07 17:33:21;82.35
2025-05-07 17:33:20;73.85
2025-05-07 17:33:19;65.35
2025-05-07 17:33:18;56.85
2025-05-07 17:33:17;48.35
2025-05-07 17:33:16;39.85
2025-05-07 17:33:15;31.35
2025-05-07 17:33:14;22.85
2025-05-07 17:33:13;14.35
2025-05-07 17:33:12;5.85
2025-05-07 17:33:11;2.65
2025-05-07 17:33:10;11.15
2025-05-07 17:33:09;19.65
2025-05-07 17:33:08;28.15
2025-05-07 17:33:07;36.65
2025-05-07 17:33:06;45.15
2025-05-07 17:33:05;53.65
2025-05-07 17:33:04;62.15
2025-05-07 17:33:03;70.65
2025-05-07 17:33:02;79.15
2025-05-07 17:33:01;87.65
2025-05-07 17:33:00;96.15
2025-05-07 17:32:59;95.33
2025-05-07 17:32:58;86.83
2025-05-07 17:32:57;78.33
2025-05-07 17:32:56;69.83
2025-05-07 17:32:55;61.33
2025-05-07 17:32:54;52.83
2025-05-07 17:32:53;44.33
2025-05-07 17:32:52;35.83
2025-05-07 17:32:51;27.33
2025-05-07 17:32:50;18.83
2025-05-07 17:32:49;10.33
2025-05-07 17:32:48;1.83
2025-05-07 17:32:47;6.67
2025-05-07 17:32:46;15.17
2025-05-07 17:32:45;23.67
2025-05-07 17:32:44;32.17
2025-05-07 17:32:43;40.67
2025-05-07 17:32:42;49.17
2025-05-07 17:32:41;57.67
2025-05-07 17:32:40;66.17
2025-05-07 17:32:39;74.67
2025-05-07 17:32:38;83.17
2025-05-07 17:32:37;91.67
2025-05-07 17:32:36;99.81
2025-05-07 17:32:35;91.31
2025-05-07 17:32:34;82.81
2025-05-07 17:32:33;74.31
2025-05-07 17:32:32;65.81
2025-05-07 17:32:31;57.31
2025-05-07 17:32:30;48.81
2025-05-07 17:32:29;40.31
2025-05-07 17:32:28;31.81
2025-05-07 17:32:27;23.31
2025-05-07 17:32:26;14.81
2025-05-07 17:32:25;6.31
2025-05-07 17:32:24;2.19
2025-05-07 17:32:23;10.69
2025-05-07 17:32:22;19.19
2025-05-07 17:32:21;27.69
2025-05-07 17:32:20;36.19
2025-05-07 17:32:19;44.69
2025-05-07 17:32:18;53.19
2025-05-07 17:32:17;61.69
2025-05-07 17:32:16;70.19
2025-05-07 17:32:15;78.69
2025-05-07 17:32:14;87.19
2025-05-07 17:32:13;95.69
2025-05-07 17:32:12;95.79
2025-05-07 17:32:11;87.29
2025-05-07 17:32:10;78.79
2025-05-07 17:32:09;70.29
2025-05-07 17:32:08;61.79
2025-05-07 17:32:07;53.29
2025-05-07 17:32:06;44.79
2025-05-07 17:32:05;36.29
2025-05-07 17:32:04;27.79
2025-05-07 17:32:03;19.29
2025-05-07 17:32:02;10.79
2025-05-07 17:32:01;2.29
2025-05-07 17:32:00;6.21
2025-05-07 17:31:59;14.71
2025-05-07 17:31:58;23.21
2025-05-07 17:31:57;31.71
2025-05-07 17:31:56;40.21
2025-05-07 17:31:55;48.71
2025-05-07 17:31:54;57.21
2025-05-07 17:31:53;65.71
2025-05-07 17:31:52;74.21
2025-05-07 17:31:51;82.71
2025-05-07 17:31:50;91.21
2025-05-07 17:31:49;99.71
2025-05-07 17:31:48;91.77
2025-05-07 17:31:47;83.27
2025-05-07 17:31:46;74.77
2025-05-07 17:31:45;66.27
2025-05-07 17:31:44;57.77
2025-05-07 17:31:43;49.27
2025-05-07 17:31:42;40.77
2025-05-07 17:31:41;32.27
2025-05-07 17:31:40;23.77
2025-05-07 17:31:39;15.27
2025-05-07 17:31:38;6.77
2025-05-07 17:31:37;1.73
2025-05-07 17:31:36;10.23
2025-05-07 17:31:35;18.73
2025-05-07 17:31:34;27.23
2025-05-07 17:31:33;35.73
2025-05-07 17:31:32;44.23
2025-05-07 17:31:31;52.73
2025-05-07 17:31:30;61.23
2025-05-07 17:31:29;69.73
2025-05-07 17:31:28;78.23
2025-05-07 17:31:27;86.73
2025-05-07 17:31:26;95.23
2025-05-07 17:31:25;96.25
2025-05-07 17:31:24;87.75
2025-05-07 17:31:23;79.25
2025-05-07 17:31:22;70.75
2025-05-07 17:31:21;62.25
2025-05-07 17:31:20;53.75
2025-05-07 17:31:19;45.25
2025-05-07 17:31:18;36.75
2025-05-07 17:31:17;28.25
2025-05-07 17:31:16;19.75
2025-05-07 17:31:15;11.25
2025-05-07 17:31:14;2.75
2025-05-07 17:31:13;5.75
2025-05-07 17:31:12;14.25
2025-05-07 17:31:11;22.75
2025-05-07 17:31:10;31.25
2025-05-07 17:31:09;39.75
2025-05-07 17:31:08;48.25
2025-05-07 17:31:07;56.75
2025-05-07 17:31:06;65.25
2025-05-07 17:31:05;73.75
2025-05-07 17:31:04;82.25
2025-05-07 17:31:03;90.75
2025-05-07 17:31:02;99.25
2025-05-07 17:31:01;92.23
2025-05-07 17:31:00;83.73
2025-05-07 17:30:59;75.23
2025-05-07 17:30:58;66.73
2025-05-07 17:30:57;58.23
2025-05-07 17:30:56;49.73
2025-05-07 17:30:55;41.23
2025-05-07 17:30:54;32.73
2025-05-07 17:30:53;24.23
2025-05-07 17:30:52;15.73
2025-05-07 17:30:51;7.23
2025-05-07 17:30:50;1.27
2025-05-07 17:30:49;9.77
2025-05-07 17:30:48;18.27
2025-05-07 17:30:47;26.77
2025-05-07 17:30:46;35.27
2025-05-07 17:30:45;43.77
2025-05-07 17:30:44;52.27
2025-05-07 17:30:43;60.77
2025-05-07 17:30:42;69.27
2025-05-07 17:30:41;77.77
2025-05-07 17:30:40;86.27
2025-05-07 17:30:39;94.77
2025-05-07 17:30:38;96.71
2025-05-07 17:30:37;88.21
2025-05-07 17:30:36;79.71
2025-05-07 17:30:35;71.21
2025-05-07 17:30:34;62.71
2025-05-07 17:30:33;54.21
2025-05-07 17:30:32;45.71
2025-05-07 17:30:31;37.21
2025-05-07 17:30:30;28.71
2025-05-07 17:30:29;20.21
2025-05-07 17:30:28;11.71
2025-05-07 17:30:27;3.21
2025-05-07 17:30:26;5.29
2025-05-07 17:30:25;13.79
2025-05-07 17:30:24;22.29
2025-05-07 17:30:23;30.79
2025-05-07 17:30:22;39.29
2025-05-07 17:30:21;47.79
2025-05-07 17:30:20;56.29
2025-05-07 17:30:19;64.79
2025-05-07 17:30:18;73.29
2025-05-07 17:30:17;81.79
2025-05-07 17:30:16;90.29
2025-05-07 17:30:15;98.79
2025-05-07 17:30:14;92.69
2025-05-07 17:30:13;84.19
2025-05-07 17:30:12;75.69
2025-05-07 17:30:11;67.19
2025-05-07 17:30:10;58.69
2025-05-07 17:30:09;50.19
2025-05-07 17:30:08;41.69
2025-05-07 17:30:07;33.19
2025-05-07 17:30:06;24.69
2025-05-07 17:30:05;16.19
2025-05-07 17:30:04;7.69
2025-05-07 17:30:03;0.81
2025-05-07 17:30:02;9.31
2025-05-07 17:30:01;17.81
2025-05-07 17:30:00;26.31
2025-05-07 17:29:59;34.81
2025-05-07 17:29:58;43.31
2025-05-07 17:29:57;51.81
2025-05-07 17:29:56;60.31
2025-05-07 17:29:55;68.81
2025-05-07 17:29:54;77.31
2025-05-07 17:29:53;85.81
2025-05-07 17:29:52;94.31
2025-05-07 17:29:51;97.17
2025-05-07 17:29:50;88.67
2025-05-07 17:29:49;80.17
2025-05-07 17:29:48;71.67
2025-05-07 17:29:47;63.17
2025-05-07 17:29:46;54.67
2025-05-07 17:29:45;46.17
2025-05-07 17:29:44;37.67
2025-05-07 17:29:43;29.17
2025-05-07 17:29:42;20.67
2025-05-07 17:29:41;12.17
2025-05-07 17:29:40;3.67
2025-05-07 17:29:39;4.83
2025-05-07 17:29:38;13.33
2025-05-07 17:29:37;21.83
2025-05-07 17:29:36;30.33
2025-05-07 17:29:35;38.83
2025-05-07 17:29:34;47.33
2025-05-07 17:29:33;55.83
2025-05-07 17:29:32;64.33
2025-05-07 17:29:31;72.83
2025-05-07 17:29:30;81.33
2025-05-07 17:29:29;89.83
2025-05-07 17:29:28;98.33
2025-05-07 17:29:27;93.15
2025-05-07 17:29:26;84.65
2025-05-07 17:29:25;76.15
2025-05-07 17:29:24;67.65
2025-05-07 17:29:23;59.15
2025-05-07 17:29:22;50.65
2025-05-07 17:29:21;42.15
2025-05-07 17:29:20;33.65
2025-05-07 17:29:19;25.15
2025-05-07 17:29:18;16.65
2025-05-07 17:29:17;8.15
2025-05-07 17:29:16;0.35
2025-05-07 17:29:15;8.85
2025-05-07 17:29:14;17.35
2025-05-07 17:29:13;25.85
2025-05-07 17:29:12;34.35
2025-05-07 17:29:11;42.85
2025-05-07 17:29:10;51.35
2025-05-07 17:29:09;59.85
2025-05-07 17:29:08;68.35
2025-05-07 17:29:07;76.85
2025-05-07 17:29:06;85.35
2025-05-07 17:29:05;93.85
2025-05-07 17:29:04;97.63
2025-05-07 17:29:03;89.13
2025-05-07 17:29:02;80.63
2025-05-07 17:29:01;72.13
2025-05-07 17:29:00;63.63
2025-05-07 17:28:59;55.13
2025-05-07 17:28:58;46.63
2025-05-07 17:28:57;38.13
2025-05-07 17:28:56;29.63
2025-05-07 17:28:55;21.13
2025-05-07 17:28:54;12.63
2025-05-07 17:28:53;4.13
2025-05-07 17:28:52;4.37
2025-05-07 17:28:51;12.87
2025-05-07 17:28:50;21.37
2025-05-07 17:28:49;29.87
2025-05-07 17:28:48;38.37
2025-05-07 17:28:47;46.87
2025-05-07 17:28:46;55.37
2025-05-07 17:28:45;63.87
2025-05-07 17:28:44;72.37
2025-05-07 17:28:43;80.87
2025-05-07 17:28:42;89.37
2025-05-07 17:28:41;97.87
2025-05-07 17:28:40;93.61
2025-05-07 17:28:39;85.11
2025-05-07 17:28:38;76.61
2025-05-07 17:28:37;68.11
2025-05-07 17:28:36;59.61
2025-05-07 17:28:35;51.11
2025-05-07 17:28:34;42.61
2025-05-07 17:28:33;34.11
2025-05-07 17:28:32;25.61
2025-05-07 17:28:31;17.11
2025-05-07 17:28:30;8.61
2025-05-07 17:28:29;0.11
2025-05-07 17:28:28;8.39
2025-05-07 17:28:27;16.89
2025-05-07 17:28:26;25.39
2025-05-07 17:28:25;33.89
2025-05-07 17:28:24;42.39
2025-05-07 17:28:23;50.89
2025-05-07 17:28:22;59.39
2025-05-07 17:28:21;67.89
2025-05-07 17:28:20;76.39
2025-05-07 17:28:19;84.89
2025-05-07 17:28:18;93.39
2025-05-07 17:28:17;98.09
2025-05-07 17:28:16;89.59
2025-05-07 17:28:15;81.09
2025-05-07 17:28:14;72.59
2025-05-07 17:28:13;64.09
2025-05-07 17:28:12;55.59
2025-05-07 17:28:11;47.09
2025-05-07 17:28:10;38.59
2025-05-07 17:28:09;30.09
2025-05-07 17:28:08;21.59
2025-05-07 17:28:07;13.09
2025-05-07 17:28:06;4.59
2025-05-07 17:28:05;3.91
2025-05-07 17:28:04;12.41
2025-05-07 17:28:03;20.91
2025-05-07 17:28:02;29.41
2025-05-07 17:28:01;37.91
2025-05-07 17:28:00;46.41
2025-05-07 17:27:59;54.91
2025-05-07 17:27:58;63.41
2025-05-07 17:27:57;71.91
2025-05-07 17:27:56;80.41
2025-05-07 17:27:55;88.91
2025-05-07 17:27:54;97.41
2025-05-07 17:27:53;94.07
2025-05-07 17:27:52;85.57
2025-05-07 17:27:51;77.07
2025-05-07 17:27:50;68.57
2025-05-07 17:27:49;60.07
2025-05-07 17:27:48;51.57
2025-05-07 17:27:47;43.07
2025-05-07 17:27:46;34.57
2025-05-07 17:27:45;26.07
2025-05-07 17:27:44;17.57
2025-05-07 17:27:43;9.07
2025-05-07 17:27:42;0.57
2025-05-07 17:27:41;7.93
2025-05-07 17:27:40;16.43
2025-05-07 17:27:39;24.93
2025-05-07 17:27:38;33.43
2025-05-07 17:27:37;41.93
2025-05-07 17:27:36;50.43
2025-05-07 17:27:35;58.93
2025-05-07 17:27:34;67.43
2025-05-07 17:27:33;75.93
2025-05-07 17:27:32;84.43
2025-05-07 17:27:31;92.93
2025-05-07 17:27:30;98.55
2025-05-07 17:27:29;90.05
2025-05-07 17:27:28;81.55
2025-05-07 17:27:27;73.05
2025-05-07 17:27:26;64.55
2025-05-07 17:27:25;56.05
2025-05-07 17:27:24;47.55
2025-05-07 17:27:23;39.05
2025-05-07 17:27:22;30.55
2025-05-07 17:27:21;22.05
2025-05-07 17:27:20;13.55
2025-05-07 17:27:19;5.05
2025-05-07 17:27:18;3.45
2025-05-07 17:27:17;11.95
2025-05-07 17:27:16;20.45
2025-05-07 17:27:15;28.95
2025-05-07 17:27:14;37.45
2025-05-07 17:27:13;45.95
2025-05-07 17:27:12;54.45
2025-05-07 17:27:11;62.95
2025-05-07 17:27:10;71.45
2025-05-07 17:27:09;79.95
2025-05-07 17:27:08;88.45
2025-05-07 17:27:07;96.95
2025-05-07 17:27:06;94.53
2025-05-07 17:27:05;86.03
2025-05-07 17:27:04;77.53
2025-05-07 17:27:03;69.03
2025-05-07 17:27:02;60.53
2025-05-07 17:27:01;52.03
2025-05-07 17:27:00;43.53
2025-05-07 17:26:59;35.03
2025-05-07 17:26:58;26.53
2025-05-07 17:26:57;18.03
2025-05-07 17:26:56;9.53
2025-05-07 17:26:55;1.03
2025-05-07 17:26:54;7.47
2025-05-07 17:26:53;15.97
2025-05-07 17:26:52;24.47
2025-05-07 17:26:51;32.97
2025-05-07 17:26:50;41.47
2025-05-07 17:26:49;49.97
2025-05-07 17:26:48;58.47
2025-05-07 17:26:47;66.97
2025-05-07 17:26:46;75.47
2025-05-07 17:26:45;83.97
2025-05-07 17:26:44;92.47
2025-05-07 17:26:43;99.01
2025-05-07 17:26:42;90.51
2025-05-07 17:26:41;82.01
2025-05-07 17:26:40;73.51
2025-05-07 17:26:39;65.01
2025-05-07 17:26:38;56.51
2025-05-07 17:26:37;48.01
2025-05-07 17:26:36;39.51
2025-05-07 17:26:35;31.01
2025-05-07 17:26:34;22.51
2025-05-07 17:26:33;14.01
2025-05-07 17:26:32;5.51
2025-05-07 17:26:31;2.99
2025-05-07 17:26:30;11.49
2025-05-07 17:26:29;19.99
2025-05-07 17:26:28;28.49
2025-05-07 17:26:27;36.99
2025-05-07 17:26:26;45.49
2025-05-07 17:26:25;53.99
2025-05-07 17:26:24;62.49
2025-05-07 17:26:23;70.99
2025-05-07 17:26:22;79.49
2025-05-07 17:26:21;87.99
2025-05-07 17:26:20;96.49
2025-05-07 17:26:19;94.99
2025-05-07 17:26:18;86.49
2025-05-07 17:26:17;77.99
2025-05-07 17:26:16;69.49
2025-05-07 17:26:14;53.34
2025-05-07 17:26:13;42.29
2025-05-07 17:26:12;33.79
2025-05-07 17:26:11;25.29
2025-05-07 17:26:10;16.79
2025-05-07 17:26:09;8.29
2025-05-07 17:26:08;0.21
2025-05-07 17:26:07;8.71
2025-05-07 17:26:06;17.21
2025-05-07 17:26:05;25.71
2025-05-07 17:26:04;34.21
2025-05-07 17:26:03;42.71
2025-05-07 17:26:02;51.21
2025-05-07 17:26:01;59.71
2025-05-07 17:26:00;68.21
2025-05-07 17:25:59;76.71
2025-05-07 17:25:58;85.21
2025-05-07 17:25:57;93.71
2025-05-07 17:25:56;97.77
2025-05-07 17:25:55;89.27
2025-05-07 17:25:54;80.77
2025-05-07 17:25:53;72.27
2025-05-07 17:25:52;63.77
2025-05-07 17:25:51;55.27
2025-05-07 17:25:50;46.77
2025-05-07 17:25:49;38.27
2025-05-07 17:25:48;29.77
2025-05-07 17:25:47;21.27
2025-05-07 17:25:46;12.77
2025-05-07 17:25:45;4.27
2025-05-07 17:25:44;4.23
2025-05-07 17:25:43;12.73
2025-05-07 17:25:42;21.23
2025-05-07 17:25:41;29.73
2025-05-07 17:25:40;38.23
2025-05-07 17:25:39;46.73
2025-05-07 17:25:38;55.23
2025-05-07 17:25:37;63.73
2025-05-07 17:25:36;72.23
2025-05-07 17:25:35;80.73
2025-05-07 17:25:34;89.23
2025-05-07 17:25:33;97.73
2025-05-07 17:25:32;93.75
2025-05-07 17:25:31;85.25
2025-05-07 17:25:30;76.75
2025-05-07 17:25:29;68.25
2025-05-07 17:25:28;59.75
2025-05-07 17:25:27;51.25
2025-05-07 17:25:26;42.75
2025-05-07 17:25:25;34.25
2025-05-07 17:25:24;25.75
2025-05-07 17:25:23;17.25
2025-05-07 17:25:22;8.75
2025-05-07 17:25:21;0.25
2025-05-07 17:25:20;8.25
2025-05-07 17:25:19;16.75
2025-05-07 17:25:18;25.25
2025-05-07 17:25:17;33.75
2025-05-07 17:25:16;42.25
2025-05-07 17:25:15;50.75
2025-05-07 17:25:14;59.25
2025-05-07 17:25:13;67.75
2025-05-07 17:25:12;76.25
2025-05-07 17:25:11;84.75
2025-05-07 17:25:10;93.25
2025-05-07 17:25:09;98.23
2025-05-07 17:25:08;89.73
2025-05-07 17:25:07;81.23
2025-05-07 17:25:06;72.73
2025-05-07 17:25:05;64.23
2025-05-07 17:25:04;55.73
2025-05-07 17:25:03;47.23
2025-05-07 17:25:02;38.73
2025-05-07 17:25:01;30.23
2025-05-07 17:25:00;21.73
2025-05-07 17:24:59;13.23
2025-05-07 17:24:58;4.73
2025-05-07 17:24:57;3.77
2025-05-07 17:24:56;12.27
2025-05-07 17:24:55;20.77
2025-05-07 17:24:54;29.27
2025-05-07 17:24:53;37.77
2025-05-07 17:24:52;46.27
2025-05-07 17:24:51;54.77
2025-05-07 17:24:50;63.27
2025-05-07 17:24:49;71.77
2025-05-07 17:24:48;80.27
2025-05-07 17:24:47;88.77
2025-05-07 17:24:46;97.27
2025-05-07 17:24:45;94.21
2025-05-07 17:24:44;85.71
2025-05-07 17:24:43;77.21
2025-05-07 17:24:42;68.71
2025-05-07 17:24:41;60.21
2025-05-07 17:24:40;51.71
2025-05-07 17:24:39;43.21
2025-05-07 17:24:38;34.71
2025-05-07 17:24:37;26.21
2025-05-07 17:24:36;17.71
2025-05-07 17:24:35;9.21
2025-05-07 17:24:34;0.71
2025-05-07 17:24:33;7.79
2025-05-07 17:24:32;16.29
2025-05-07 17:24:31;24.79
2025-05-07 17:24:30;33.29
2025-05-07 17:24:29;41.79
2025-05-07 17:24:28;50.29
2025-05-07 17:24:27;58.79
2025-05-07 17:24:26;67.29
2025-05-07 17:24:25;75.79
2025-05-07 17:24:24;84.29
2025-05-07 17:24:23;92.79
2025-05-07 17:24:22;98.69
2025-05-07 17:24:21;90.19
2025-05-07 17:24:20;81.69
2025-05-07 17:24:19;73.19
2025-05-07 17:24:18;64.69
2025-05-07 17:24:17;56.19
2025-05-07 17:24:16;47.69
2025-05-07 17:24:15;39.19
2025-05-07 17:24:14;30.69
2025-05-07 17:24:13;22.19
2025-05-07 17:24:12;13.69
2025-05-07 17:24:11;5.19
2025-05-07 17:24:10;3.31
2025-05-07 17:24:09;11.81
2025-05-07 17:24:08;20.31
2025-05-07 17:24:07;28.81
2025-05-07 17:24:06;37.31
2025-05-07 17:24:05;45.81
2025-05-07 17:24:04;54.31
2025-05-07 17:24:03;62.81
2025-05-07 17:24:02;71.31
2025-05-07 17:24:01;79.81
2025-05-07 17:24:00;88.31
2025-05-07 17:23:59;96.81
2025-05-07 17:23:58;94.67
2025-05-07 17:23:57;86.17
2025-05-07 17:23:56;77.67
2025-05-07 17:23:55;69.17
2025-05-07 17:23:54;60.67
2025-05-07 17:23:53;52.17
2025-05-07 17:23:52;43.67
2025-05-07 17:23:51;35.17
2025-05-07 17:23:50;26.67
2025-05-07 17:23:49;18.17
2025-05-07 17:23:48;9.67
2025-05-07 17:23:47;1.17
2025-05-07 17:23:46;7.33
2025-05-07 17:23:45;15.83
2025-05-07 17:23:44;24.33
2025-05-07 17:23:43;32.83
2025-05-07 17:23:42;41.33
2025-05-07 17:23:41;49.83
2025-05-07 17:23:40;58.33
2025-05-07 17:23:39;66.83
2025-05-07 17:23:38;75.33
2025-05-07 17:23:37;83.83
2025-05-07 17:23:36;92.33
2025-05-07 17:23:35;99.15
2025-05-07 17:23:34;90.65
2025-05-07 17:23:33;82.15
2025-05-07 17:23:32;73.65
2025-05-07 17:23:31;65.15
2025-05-07 17:23:30;56.65
2025-05-07 17:23:29;48.15
2025-05-07 17:23:28;39.65
2025-05-07 17:23:27;31.15
2025-05-07 17:23:26;22.65
2025-05-07 17:23:25;14.15
2025-05-07 17:23:24;5.65
2025-05-07 17:23:23;2.85
2025-05-07 17:23:22;11.35
2025-05-07 17:23:21;19.85
2025-05-07 17:23:20;28.35
2025-05-07 17:23:19;36.85
2025-05-07 17:23:18;45.35
2025-05-07 17:23:17;53.85
2025-05-07 17:23:16;62.35
2025-05-07 17:23:15;70.85
2025-05-07 17:23:14;79.35
2025-05-07 17:23:13;87.85
2025-05-07 17:23:12;96.35
2025-05-07 17:23:11;95.13
2025-05-07 17:23:10;86.63
2025-05-07 17:23:09;78.13
2025-05-07 17:23:08;69.63
2025-05-07 17:23:07;61.13
2025-05-07 17:23:06;52.63
2025-05-07 17:23:05;44.13
2025-05-07 17:23:04;35.63
2025-05-07 17:23:03;27.13
2025-05-07 17:23:02;18.63
2025-05-07 17:23:01;10.13
2025-05-07 17:23:00;1.63
2025-05-07 17:22:59;6.87
2025-05-07 17:22:58;15.37
2025-05-07 17:22:57;23.87
2025-05-07 17:22:56;32.37
2025-05-07 17:22:55;40.87
2025-05-07 17:22:54;49.37
2025-05-07 17:22:53;57.87
