Fecha y Hora;CV-3023 - Válvula control presión entrada R-303
2025-05-07 17:50:42;72.89
2025-05-07 17:50:41;81.39
2025-05-07 17:50:40;89.89
2025-05-07 17:50:39;98.39
2025-05-07 17:50:38;93.09
2025-05-07 17:50:37;84.59
2025-05-07 17:50:36;76.09
2025-05-07 17:50:35;67.59
2025-05-07 17:50:34;59.09
2025-05-07 17:50:33;50.59
2025-05-07 17:50:32;42.09
2025-05-07 17:50:31;33.59
2025-05-07 17:50:30;25.09
2025-05-07 17:50:29;16.59
2025-05-07 17:50:28;8.09
2025-05-07 17:50:27;0.41
2025-05-07 17:50:26;8.91
2025-05-07 17:50:25;17.41
2025-05-07 17:50:24;25.91
2025-05-07 17:50:23;34.41
2025-05-07 17:50:22;42.91
2025-05-07 17:50:21;51.41
2025-05-07 17:50:20;59.91
2025-05-07 17:50:19;68.41
2025-05-07 17:50:18;76.91
2025-05-07 17:50:17;85.41
2025-05-07 17:50:16;93.91
2025-05-07 17:50:15;97.57
2025-05-07 17:50:14;89.07
2025-05-07 17:50:13;80.57
2025-05-07 17:50:12;72.07
2025-05-07 17:50:11;63.57
2025-05-07 17:50:10;55.07
2025-05-07 17:50:09;46.57
2025-05-07 17:50:08;38.07
2025-05-07 17:50:07;29.57
2025-05-07 17:50:06;21.07
2025-05-07 17:50:05;12.57
2025-05-07 17:50:04;4.07
2025-05-07 17:50:03;4.43
2025-05-07 17:50:02;12.93
2025-05-07 17:50:01;21.43
2025-05-07 17:50:00;29.93
2025-05-07 17:49:59;38.43
2025-05-07 17:49:58;46.93
2025-05-07 17:49:57;55.43
2025-05-07 17:49:56;63.93
2025-05-07 17:49:55;72.43
2025-05-07 17:49:54;80.93
2025-05-07 17:49:53;89.43
2025-05-07 17:49:52;97.93
2025-05-07 17:49:51;93.55
2025-05-07 17:49:50;85.05
2025-05-07 17:49:49;76.55
2025-05-07 17:49:48;68.05
2025-05-07 17:49:47;59.55
2025-05-07 17:49:46;51.05
2025-05-07 17:49:45;42.55
2025-05-07 17:49:44;34.05
2025-05-07 17:49:43;25.55
2025-05-07 17:49:42;17.05
2025-05-07 17:49:41;8.55
2025-05-07 17:49:40;0.05
2025-05-07 17:49:39;8.45
2025-05-07 17:49:38;16.95
2025-05-07 17:49:37;25.45
2025-05-07 17:49:36;33.95
2025-05-07 17:49:35;42.45
2025-05-07 17:49:34;50.95
2025-05-07 17:49:33;59.45
2025-05-07 17:49:32;67.95
2025-05-07 17:49:31;76.45
2025-05-07 17:49:30;84.95
2025-05-07 17:49:29;93.45
2025-05-07 17:49:28;98.03
2025-05-07 17:49:27;89.53
2025-05-07 17:49:26;81.03
2025-05-07 17:49:25;72.53
2025-05-07 17:49:24;64.03
2025-05-07 17:49:23;55.53
2025-05-07 17:49:22;47.03
2025-05-07 17:49:21;38.53
2025-05-07 17:49:20;30.03
2025-05-07 17:49:19;21.53
2025-05-07 17:49:18;13.03
2025-05-07 17:49:17;4.53
2025-05-07 17:49:16;3.97
2025-05-07 17:49:15;12.47
2025-05-07 17:49:14;20.97
2025-05-07 17:49:13;29.47
2025-05-07 17:49:12;37.97
2025-05-07 17:49:11;46.47
2025-05-07 17:49:10;54.97
2025-05-07 17:49:09;63.47
2025-05-07 17:49:08;71.97
2025-05-07 17:49:07;80.47
2025-05-07 17:49:06;88.97
2025-05-07 17:49:05;97.47
2025-05-07 17:49:04;94.01
2025-05-07 17:49:03;85.51
2025-05-07 17:49:02;77.01
2025-05-07 17:49:01;68.51
2025-05-07 17:49:00;60.01
2025-05-07 17:48:59;51.51
2025-05-07 17:48:58;43.01
2025-05-07 17:48:57;34.51
2025-05-07 17:48:56;26.01
2025-05-07 17:48:55;17.51
2025-05-07 17:48:54;9.01
2025-05-07 17:48:53;0.51
2025-05-07 17:48:52;7.99
2025-05-07 17:48:51;16.49
2025-05-07 17:48:50;24.99
2025-05-07 17:48:49;33.49
2025-05-07 17:48:48;41.99
2025-05-07 17:48:47;50.49
2025-05-07 17:48:46;58.99
2025-05-07 17:48:45;67.49
2025-05-07 17:48:44;75.99
2025-05-07 17:48:43;84.49
2025-05-07 17:48:42;92.99
2025-05-07 17:48:41;98.49
2025-05-07 17:48:40;89.99
2025-05-07 17:48:39;81.49
2025-05-07 17:48:38;72.99
2025-05-07 17:48:37;64.49
2025-05-07 17:48:36;55.99
2025-05-07 17:48:35;47.49
2025-05-07 17:48:34;38.99
2025-05-07 17:48:33;30.49
2025-05-07 17:48:32;21.99
2025-05-07 17:48:31;13.49
2025-05-07 17:48:30;4.99
2025-05-07 17:48:29;3.51
2025-05-07 17:48:28;12.01
2025-05-07 17:48:27;20.51
2025-05-07 17:48:26;29.01
2025-05-07 17:48:25;37.51
2025-05-07 17:48:24;46.01
2025-05-07 17:48:23;54.51
2025-05-07 17:48:22;63.01
2025-05-07 17:48:21;71.51
2025-05-07 17:48:20;80.01
2025-05-07 17:48:19;88.51
2025-05-07 17:48:18;97.01
2025-05-07 17:48:17;94.47
2025-05-07 17:48:16;85.97
2025-05-07 17:48:15;77.47
2025-05-07 17:48:14;68.97
2025-05-07 17:48:13;60.47
2025-05-07 17:48:12;51.97
2025-05-07 17:48:11;43.47
2025-05-07 17:48:10;34.97
2025-05-07 17:48:09;26.47
2025-05-07 17:48:08;17.97
2025-05-07 17:48:07;9.47
2025-05-07 17:48:06;0.97
2025-05-07 17:48:05;7.53
2025-05-07 17:48:04;16.03
2025-05-07 17:48:03;24.53
2025-05-07 17:48:02;33.03
2025-05-07 17:48:01;41.53
2025-05-07 17:48:00;50.03
2025-05-07 17:47:59;58.53
2025-05-07 17:47:58;67.03
2025-05-07 17:47:57;75.53
2025-05-07 17:47:56;84.03
2025-05-07 17:47:55;92.53
2025-05-07 17:47:54;98.95
2025-05-07 17:47:53;90.45
2025-05-07 17:47:52;81.95
2025-05-07 17:47:51;73.45
2025-05-07 17:47:50;64.95
2025-05-07 17:47:49;56.45
2025-05-07 17:47:48;47.95
2025-05-07 17:47:47;39.45
2025-05-07 17:47:46;30.95
2025-05-07 17:47:45;22.45
2025-05-07 17:47:44;13.95
2025-05-07 17:47:43;5.45
2025-05-07 17:47:42;3.05
2025-05-07 17:47:41;11.55
2025-05-07 17:47:40;20.05
2025-05-07 17:47:39;28.55
2025-05-07 17:47:38;37.05
2025-05-07 17:47:37;45.55
2025-05-07 17:47:36;54.05
2025-05-07 17:47:35;62.55
2025-05-07 17:47:34;71.05
2025-05-07 17:47:33;79.55
2025-05-07 17:47:32;88.05
2025-05-07 17:47:31;96.55
2025-05-07 17:47:30;94.93
2025-05-07 17:47:29;86.43
2025-05-07 17:47:28;77.93
2025-05-07 17:47:27;69.43
2025-05-07 17:47:26;60.93
2025-05-07 17:47:25;52.43
2025-05-07 17:47:24;43.93
2025-05-07 17:47:23;35.43
2025-05-07 17:47:22;26.93
2025-05-07 17:47:21;18.43
2025-05-07 17:47:20;9.93
2025-05-07 17:47:19;1.43
2025-05-07 17:47:18;7.07
2025-05-07 17:47:17;15.57
2025-05-07 17:47:16;24.07
2025-05-07 17:47:15;32.57
2025-05-07 17:47:14;41.07
2025-05-07 17:47:13;49.57
2025-05-07 17:47:12;58.07
2025-05-07 17:47:11;66.57
2025-05-07 17:47:10;75.07
2025-05-07 17:47:09;83.57
2025-05-07 17:47:08;92.07
2025-05-07 17:47:07;99.41
2025-05-07 17:47:06;90.91
2025-05-07 17:47:05;82.41
2025-05-07 17:47:04;73.91
2025-05-07 17:47:03;65.41
2025-05-07 17:47:02;56.91
2025-05-07 17:47:01;48.41
2025-05-07 17:47:00;39.91
2025-05-07 17:46:59;31.41
2025-05-07 17:46:58;22.91
2025-05-07 17:46:57;14.41
2025-05-07 17:46:56;5.91
2025-05-07 17:46:55;2.59
2025-05-07 17:46:54;11.09
2025-05-07 17:46:53;19.59
2025-05-07 17:46:52;28.09
2025-05-07 17:46:51;36.59
2025-05-07 17:46:50;45.09
2025-05-07 17:46:49;53.59
2025-05-07 17:46:48;62.09
2025-05-07 17:46:47;70.59
2025-05-07 17:46:46;79.09
2025-05-07 17:46:45;87.59
2025-05-07 17:46:44;96.09
2025-05-07 17:46:43;95.39
2025-05-07 17:46:42;86.89
2025-05-07 17:46:41;78.39
2025-05-07 17:46:40;69.89
2025-05-07 17:46:39;61.39
2025-05-07 17:46:38;52.89
2025-05-07 17:46:37;44.39
2025-05-07 17:46:36;35.89
2025-05-07 17:46:35;27.39
2025-05-07 17:46:34;18.89
2025-05-07 17:46:33;10.39
2025-05-07 17:46:32;1.89
2025-05-07 17:46:31;6.61
2025-05-07 17:46:30;15.11
2025-05-07 17:46:29;23.61
2025-05-07 17:46:28;32.11
2025-05-07 17:46:27;40.61
2025-05-07 17:46:26;49.11
2025-05-07 17:46:25;57.61
2025-05-07 17:46:24;66.11
2025-05-07 17:46:23;74.61
2025-05-07 17:46:22;83.11
2025-05-07 17:46:21;91.61
2025-05-07 17:46:20;99.87
2025-05-07 17:46:19;91.37
2025-05-07 17:46:18;82.87
2025-05-07 17:46:17;74.37
2025-05-07 17:46:16;65.87
2025-05-07 17:46:15;57.37
2025-05-07 17:46:14;48.87
2025-05-07 17:46:13;40.37
2025-05-07 17:46:12;31.87
2025-05-07 17:46:11;23.37
2025-05-07 17:46:10;14.87
2025-05-07 17:46:09;6.37
2025-05-07 17:46:08;2.13
2025-05-07 17:46:07;10.63
2025-05-07 17:46:06;19.13
2025-05-07 17:46:05;27.63
2025-05-07 17:46:04;36.13
2025-05-07 17:46:03;44.63
2025-05-07 17:46:02;53.13
2025-05-07 17:46:01;61.63
2025-05-07 17:46:00;70.13
2025-05-07 17:45:59;78.63
2025-05-07 17:45:58;87.13
2025-05-07 17:45:57;95.63
2025-05-07 17:45:56;95.85
2025-05-07 17:45:55;87.35
2025-05-07 17:45:54;78.85
2025-05-07 17:45:53;70.35
2025-05-07 17:45:52;61.85
2025-05-07 17:45:51;53.35
2025-05-07 17:45:50;44.85
2025-05-07 17:45:49;36.35
2025-05-07 17:45:48;27.85
2025-05-07 17:45:47;19.35
2025-05-07 17:45:46;10.85
2025-05-07 17:45:45;2.35
2025-05-07 17:45:44;6.15
2025-05-07 17:45:43;14.65
2025-05-07 17:45:42;23.15
2025-05-07 17:45:41;31.65
2025-05-07 17:45:40;40.15
2025-05-07 17:45:39;48.65
2025-05-07 17:45:38;57.15
2025-05-07 17:45:37;65.65
2025-05-07 17:45:36;74.15
2025-05-07 17:45:35;82.65
2025-05-07 17:45:34;91.15
2025-05-07 17:45:33;99.65
2025-05-07 17:45:32;91.83
2025-05-07 17:45:31;83.33
2025-05-07 17:45:30;74.83
2025-05-07 17:45:29;66.33
2025-05-07 17:45:28;57.83
2025-05-07 17:45:27;49.33
2025-05-07 17:45:26;40.83
2025-05-07 17:45:25;32.33
2025-05-07 17:45:24;23.83
2025-05-07 17:45:23;15.33
2025-05-07 17:45:22;6.83
2025-05-07 17:45:21;1.67
2025-05-07 17:45:20;10.17
2025-05-07 17:45:19;18.67
2025-05-07 17:45:18;27.17
2025-05-07 17:45:17;35.67
2025-05-07 17:45:16;44.17
2025-05-07 17:45:15;52.67
2025-05-07 17:45:14;61.17
2025-05-07 17:45:13;69.67
2025-05-07 17:45:12;78.17
2025-05-07 17:45:11;86.67
2025-05-07 17:45:10;95.17
2025-05-07 17:45:09;96.31
2025-05-07 17:45:08;87.81
2025-05-07 17:45:07;79.31
2025-05-07 17:45:06;70.81
2025-05-07 17:45:05;62.31
2025-05-07 17:45:04;53.81
2025-05-07 17:45:03;45.31
2025-05-07 17:45:02;36.81
2025-05-07 17:45:01;28.31
2025-05-07 17:45:00;19.81
2025-05-07 17:44:59;11.31
2025-05-07 17:44:58;2.81
2025-05-07 17:44:57;5.69
2025-05-07 17:44:56;14.19
2025-05-07 17:44:55;22.69
2025-05-07 17:44:54;31.19
2025-05-07 17:44:53;39.69
2025-05-07 17:44:52;48.19
2025-05-07 17:44:51;56.69
2025-05-07 17:44:50;65.19
2025-05-07 17:44:49;73.69
2025-05-07 17:44:48;82.19
2025-05-07 17:44:47;90.69
2025-05-07 17:44:46;99.19
2025-05-07 17:44:45;92.29
2025-05-07 17:44:44;83.79
2025-05-07 17:44:43;75.29
2025-05-07 17:44:42;66.79
2025-05-07 17:44:41;58.29
2025-05-07 17:44:40;49.79
2025-05-07 17:44:39;41.29
2025-05-07 17:44:38;32.79
2025-05-07 17:44:37;24.29
2025-05-07 17:44:36;15.79
2025-05-07 17:44:35;7.29
2025-05-07 17:44:34;1.21
2025-05-07 17:44:33;9.71
2025-05-07 17:44:32;18.21
2025-05-07 17:44:31;26.71
2025-05-07 17:44:30;35.21
2025-05-07 17:44:29;43.71
2025-05-07 17:44:28;52.21
2025-05-07 17:44:27;60.71
2025-05-07 17:44:26;69.21
2025-05-07 17:44:25;77.71
2025-05-07 17:44:24;86.21
2025-05-07 17:44:23;94.71
2025-05-07 17:44:22;96.77
2025-05-07 17:44:21;88.27
2025-05-07 17:44:20;79.77
2025-05-07 17:44:19;71.27
2025-05-07 17:44:18;62.77
2025-05-07 17:44:17;54.27
2025-05-07 17:44:16;45.77
2025-05-07 17:44:15;37.27
2025-05-07 17:44:14;28.77
2025-05-07 17:44:13;20.27
2025-05-07 17:44:12;11.77
2025-05-07 17:44:11;3.27
2025-05-07 17:44:10;5.23
2025-05-07 17:44:09;13.73
2025-05-07 17:44:08;22.23
2025-05-07 17:44:07;30.73
2025-05-07 17:44:06;39.23
2025-05-07 17:44:05;47.73
2025-05-07 17:44:04;56.23
2025-05-07 17:44:03;64.73
2025-05-07 17:44:02;73.23
2025-05-07 17:44:01;81.73
2025-05-07 17:44:00;90.23
2025-05-07 17:43:59;98.73
2025-05-07 17:43:58;92.75
2025-05-07 17:43:57;84.25
2025-05-07 17:43:56;75.75
2025-05-07 17:43:55;67.25
2025-05-07 17:43:54;58.75
2025-05-07 17:43:53;50.25
2025-05-07 17:43:52;41.75
2025-05-07 17:43:51;33.25
2025-05-07 17:43:50;24.75
2025-05-07 17:43:49;16.25
2025-05-07 17:43:48;7.75
2025-05-07 17:43:47;0.75
2025-05-07 17:43:46;9.25
2025-05-07 17:43:45;17.75
2025-05-07 17:43:44;26.25
2025-05-07 17:43:43;34.75
2025-05-07 17:43:42;43.25
2025-05-07 17:43:41;51.75
2025-05-07 17:43:40;60.25
2025-05-07 17:43:39;68.75
2025-05-07 17:43:38;77.25
2025-05-07 17:43:37;85.75
2025-05-07 17:43:36;94.25
2025-05-07 17:43:35;97.23
2025-05-07 17:43:34;88.73
2025-05-07 17:43:33;80.23
2025-05-07 17:43:32;71.73
2025-05-07 17:43:31;63.23
2025-05-07 17:43:30;54.73
2025-05-07 17:43:29;46.23
2025-05-07 17:43:28;37.73
2025-05-07 17:43:27;29.23
2025-05-07 17:43:26;20.73
2025-05-07 17:43:25;12.23
2025-05-07 17:43:24;3.73
2025-05-07 17:43:23;4.77
2025-05-07 17:43:22;13.27
2025-05-07 17:43:21;21.77
2025-05-07 17:43:20;30.27
2025-05-07 17:43:19;38.77
2025-05-07 17:43:18;47.27
2025-05-07 17:43:17;55.77
2025-05-07 17:43:16;64.27
2025-05-07 17:43:15;72.77
2025-05-07 17:43:14;81.27
2025-05-07 17:43:13;89.77
2025-05-07 17:43:12;98.27
2025-05-07 17:43:11;93.21
2025-05-07 17:43:10;84.71
2025-05-07 17:43:09;76.21
2025-05-07 17:43:08;67.71
2025-05-07 17:43:07;59.21
2025-05-07 17:43:06;50.71
2025-05-07 17:43:05;42.21
2025-05-07 17:43:04;33.71
2025-05-07 17:43:03;25.21
2025-05-07 17:43:02;16.71
2025-05-07 17:43:01;8.21
2025-05-07 17:43:00;0.29
2025-05-07 17:42:59;8.79
2025-05-07 17:42:58;17.29
2025-05-07 17:42:57;25.79
2025-05-07 17:42:56;34.29
2025-05-07 17:42:55;42.79
2025-05-07 17:42:54;51.29
2025-05-07 17:42:53;59.79
2025-05-07 17:42:52;68.29
2025-05-07 17:42:51;76.79
2025-05-07 17:42:50;85.29
2025-05-07 17:42:49;93.79
2025-05-07 17:42:48;97.69
2025-05-07 17:42:47;89.19
2025-05-07 17:42:46;80.69
2025-05-07 17:42:45;72.19
2025-05-07 17:42:44;63.69
2025-05-07 17:42:43;55.19
2025-05-07 17:42:42;46.69
2025-05-07 17:42:41;38.19
2025-05-07 17:42:40;29.69
2025-05-07 17:42:39;21.19
2025-05-07 17:42:38;12.69
2025-05-07 17:42:37;4.19
2025-05-07 17:42:36;4.31
2025-05-07 17:42:35;12.81
2025-05-07 17:42:34;21.31
2025-05-07 17:42:33;29.81
2025-05-07 17:42:32;38.31
2025-05-07 17:42:31;46.81
2025-05-07 17:42:30;55.31
2025-05-07 17:42:29;63.81
2025-05-07 17:42:28;72.31
2025-05-07 17:42:27;80.81
2025-05-07 17:42:26;89.31
2025-05-07 17:42:25;97.81
2025-05-07 17:42:24;93.67
2025-05-07 17:42:23;85.17
2025-05-07 17:42:22;76.67
2025-05-07 17:42:21;68.17
2025-05-07 17:42:20;59.67
2025-05-07 17:42:19;51.17
2025-05-07 17:42:18;42.67
2025-05-07 17:42:17;34.17
2025-05-07 17:42:16;25.67
2025-05-07 17:42:15;17.17
2025-05-07 17:42:14;8.67
2025-05-07 17:42:13;0.17
2025-05-07 17:42:12;8.33
2025-05-07 17:42:11;16.83
2025-05-07 17:42:10;25.33
2025-05-07 17:42:09;33.83
2025-05-07 17:42:08;42.33
2025-05-07 17:42:07;50.83
2025-05-07 17:42:06;59.33
2025-05-07 17:42:05;67.83
2025-05-07 17:42:04;76.33
2025-05-07 17:42:03;84.83
2025-05-07 17:42:02;93.33
2025-05-07 17:42:01;98.15
2025-05-07 17:42:00;89.65
2025-05-07 17:41:59;81.15
2025-05-07 17:41:58;72.65
2025-05-07 17:41:57;64.15
2025-05-07 17:41:56;55.65
2025-05-07 17:41:55;47.15
2025-05-07 17:41:54;38.65
2025-05-07 17:41:53;30.15
2025-05-07 17:41:52;21.65
2025-05-07 17:41:51;13.15
2025-05-07 17:41:50;4.65
2025-05-07 17:41:49;3.85
2025-05-07 17:41:48;12.35
2025-05-07 17:41:47;20.85
2025-05-07 17:41:46;29.35
2025-05-07 17:41:45;37.85
2025-05-07 17:41:44;46.35
2025-05-07 17:41:43;54.85
2025-05-07 17:41:42;63.35
2025-05-07 17:41:41;71.85
2025-05-07 17:41:40;80.35
2025-05-07 17:41:39;88.85
2025-05-07 17:41:38;97.35
2025-05-07 17:41:37;94.13
2025-05-07 17:41:36;85.63
2025-05-07 17:41:35;77.13
2025-05-07 17:41:34;68.63
2025-05-07 17:41:33;60.13
2025-05-07 17:41:32;51.63
2025-05-07 17:41:31;43.13
2025-05-07 17:41:30;34.63
2025-05-07 17:41:29;26.13
2025-05-07 17:41:28;17.63
2025-05-07 17:41:27;9.13
2025-05-07 17:41:26;0.63
2025-05-07 17:41:25;7.87
2025-05-07 17:41:24;16.37
2025-05-07 17:41:23;24.87
2025-05-07 17:41:22;33.37
2025-05-07 17:41:21;41.87
2025-05-07 17:41:20;50.37
2025-05-07 17:41:19;58.87
2025-05-07 17:41:18;67.37
2025-05-07 17:41:17;75.87
2025-05-07 17:41:16;84.37
2025-05-07 17:41:15;92.87
2025-05-07 17:41:14;98.61
2025-05-07 17:41:13;90.11
2025-05-07 17:41:12;81.61
2025-05-07 17:41:11;73.11
2025-05-07 17:41:10;64.61
2025-05-07 17:41:09;56.11
2025-05-07 17:41:08;47.61
2025-05-07 17:41:07;39.11
2025-05-07 17:41:06;30.61
2025-05-07 17:41:05;22.11
2025-05-07 17:41:04;13.61
2025-05-07 17:41:03;5.11
2025-05-07 17:41:02;3.39
2025-05-07 17:41:01;11.89
2025-05-07 17:41:00;20.39
2025-05-07 17:40:59;28.89
2025-05-07 17:40:58;37.39
2025-05-07 17:40:57;45.89
2025-05-07 17:40:56;54.39
2025-05-07 17:40:55;62.89
2025-05-07 17:40:54;71.39
2025-05-07 17:40:53;79.89
2025-05-07 17:40:52;88.39
2025-05-07 17:40:51;96.89
2025-05-07 17:40:50;94.59
2025-05-07 17:40:49;86.09
2025-05-07 17:40:48;77.59
2025-05-07 17:40:47;69.09
2025-05-07 17:40:46;60.59
2025-05-07 17:40:45;52.09
2025-05-07 17:40:44;43.59
2025-05-07 17:40:43;35.09
2025-05-07 17:40:42;26.59
2025-05-07 17:40:41;18.09
2025-05-07 17:40:40;9.59
2025-05-07 17:40:39;1.09
2025-05-07 17:40:38;7.41
2025-05-07 17:40:37;15.91
2025-05-07 17:40:36;24.41
2025-05-07 17:40:35;32.91
2025-05-07 17:40:34;41.41
2025-05-07 17:40:33;49.91
2025-05-07 17:40:32;58.41
2025-05-07 17:40:31;66.91
2025-05-07 17:40:30;75.41
2025-05-07 17:40:29;83.91
2025-05-07 17:40:28;92.41
2025-05-07 17:40:27;99.07
2025-05-07 17:40:26;90.57
2025-05-07 17:40:25;82.07
2025-05-07 17:40:24;73.57
2025-05-07 17:40:23;65.07
2025-05-07 17:40:22;56.57
2025-05-07 17:40:21;48.07
2025-05-07 17:40:20;39.57
2025-05-07 17:40:19;31.07
2025-05-07 17:40:18;22.57
2025-05-07 17:40:17;14.07
2025-05-07 17:40:16;5.57
2025-05-07 17:40:15;2.93
2025-05-07 17:40:14;11.43
2025-05-07 17:40:13;19.93
2025-05-07 17:40:12;28.43
2025-05-07 17:40:11;36.93
2025-05-07 17:40:10;45.43
2025-05-07 17:40:09;53.93
2025-05-07 17:40:08;62.43
2025-05-07 17:40:07;70.93
2025-05-07 17:40:06;79.43
2025-05-07 17:40:05;87.93
2025-05-07 17:40:04;96.43
2025-05-07 17:40:03;95.05
2025-05-07 17:40:02;86.55
2025-05-07 17:40:01;78.05
2025-05-07 17:40:00;69.55
2025-05-07 17:39:59;61.05
2025-05-07 17:39:58;52.55
2025-05-07 17:39:57;44.05
2025-05-07 17:39:56;35.55
2025-05-07 17:39:55;27.05
2025-05-07 17:39:54;18.55
2025-05-07 17:39:53;10.05
2025-05-07 17:39:52;1.55
2025-05-07 17:39:51;6.95
2025-05-07 17:39:50;15.45
2025-05-07 17:39:49;23.95
2025-05-07 17:39:48;32.45
2025-05-07 17:39:47;40.95
2025-05-07 17:39:46;49.45
2025-05-07 17:39:45;57.95
2025-05-07 17:39:44;66.45
2025-05-07 17:39:43;74.95
2025-05-07 17:39:42;83.45
2025-05-07 17:39:41;91.95
2025-05-07 17:39:40;99.53
2025-05-07 17:39:39;91.03
2025-05-07 17:39:38;82.53
2025-05-07 17:39:37;74.03
2025-05-07 17:39:36;65.53
2025-05-07 17:39:35;57.03
2025-05-07 17:39:34;48.53
2025-05-07 17:39:33;40.03
2025-05-07 17:39:32;31.53
2025-05-07 17:39:31;23.03
2025-05-07 17:39:30;14.53
2025-05-07 17:39:29;6.03
2025-05-07 17:39:28;2.47
2025-05-07 17:39:27;10.97
2025-05-07 17:39:26;19.47
2025-05-07 17:39:25;27.97
2025-05-07 17:39:24;36.47
2025-05-07 17:39:23;44.97
2025-05-07 17:39:22;53.47
2025-05-07 17:39:21;61.97
2025-05-07 17:39:20;70.47
2025-05-07 17:39:19;78.97
2025-05-07 17:39:18;87.47
2025-05-07 17:39:17;95.97
2025-05-07 17:39:16;95.51
2025-05-07 17:39:15;87.01
2025-05-07 17:39:14;78.51
2025-05-07 17:39:13;70.01
2025-05-07 17:39:12;61.51
2025-05-07 17:39:11;53.01
2025-05-07 17:39:10;44.51
2025-05-07 17:39:09;36.01
2025-05-07 17:39:08;27.51
2025-05-07 17:39:07;19.01
2025-05-07 17:39:06;10.51
2025-05-07 17:39:05;2.01
2025-05-07 17:39:04;6.49
2025-05-07 17:39:03;14.99
2025-05-07 17:39:02;23.49
2025-05-07 17:39:01;31.99
2025-05-07 17:39:00;40.49
2025-05-07 17:38:59;48.99
2025-05-07 17:38:58;57.49
2025-05-07 17:38:57;65.99
2025-05-07 17:38:56;74.49
2025-05-07 17:38:55;82.99
2025-05-07 17:38:54;91.49
2025-05-07 17:38:53;99.99
2025-05-07 17:38:52;91.49
2025-05-07 17:38:51;82.99
2025-05-07 17:38:50;74.49
2025-05-07 17:38:49;65.99
2025-05-07 17:38:48;57.49
2025-05-07 17:38:47;48.99
2025-05-07 17:38:46;40.49
2025-05-07 17:38:45;31.99
2025-05-07 17:38:44;23.49
2025-05-07 17:38:43;14.99
2025-05-07 17:38:42;6.49
2025-05-07 17:38:41;2.01
2025-05-07 17:38:40;10.51
2025-05-07 17:38:39;19.01
2025-05-07 17:38:38;27.51
2025-05-07 17:38:37;36.01
2025-05-07 17:38:36;44.51
2025-05-07 17:38:35;53.01
2025-05-07 17:38:34;61.51
2025-05-07 17:38:33;70.01
2025-05-07 17:38:32;78.51
2025-05-07 17:38:31;87.01
2025-05-07 17:38:30;95.51
2025-05-07 17:38:29;95.97
2025-05-07 17:38:28;87.47
2025-05-07 17:38:27;78.97
2025-05-07 17:38:26;70.47
2025-05-07 17:38:25;61.97
2025-05-07 17:38:24;53.47
2025-05-07 17:38:23;44.97
2025-05-07 17:38:22;36.47
2025-05-07 17:38:21;27.97
2025-05-07 17:38:20;19.47
2025-05-07 17:38:19;10.97
2025-05-07 17:38:18;2.47
2025-05-07 17:38:17;6.03
2025-05-07 17:38:16;14.53
2025-05-07 17:38:15;23.03
2025-05-07 17:38:14;31.53
2025-05-07 17:38:13;40.03
2025-05-07 17:38:12;48.53
2025-05-07 17:38:11;57.03
2025-05-07 17:38:10;65.53
2025-05-07 17:38:09;74.03
2025-05-07 17:38:08;82.53
2025-05-07 17:38:07;91.03
2025-05-07 17:38:06;99.53
2025-05-07 17:38:05;91.95
2025-05-07 17:38:04;83.45
2025-05-07 17:38:03;74.95
2025-05-07 17:38:02;66.45
2025-05-07 17:38:01;57.95
2025-05-07 17:38:00;49.45
2025-05-07 17:37:59;40.95
2025-05-07 17:37:58;32.45
2025-05-07 17:37:57;23.95
2025-05-07 17:37:56;15.45
2025-05-07 17:37:55;6.95
2025-05-07 17:37:54;1.55
2025-05-07 17:37:53;10.05
2025-05-07 17:37:52;18.55
2025-05-07 17:37:51;27.05
2025-05-07 17:37:50;35.55
2025-05-07 17:37:49;44.05
2025-05-07 17:37:48;52.55
2025-05-07 17:37:47;61.05
2025-05-07 17:37:46;69.55
2025-05-07 17:37:45;78.05
2025-05-07 17:37:44;86.55
2025-05-07 17:37:43;95.05
2025-05-07 17:37:42;96.43
2025-05-07 17:37:41;87.93
2025-05-07 17:37:40;79.43
2025-05-07 17:37:39;70.93
2025-05-07 17:37:38;62.43
2025-05-07 17:37:37;53.93
2025-05-07 17:37:36;45.43
2025-05-07 17:37:35;36.93
2025-05-07 17:37:34;28.43
2025-05-07 17:37:33;19.93
2025-05-07 17:37:32;11.43
2025-05-07 17:37:31;2.93
2025-05-07 17:37:30;5.57
2025-05-07 17:37:29;14.07
2025-05-07 17:37:28;22.57
2025-05-07 17:37:27;31.07
2025-05-07 17:37:26;39.57
2025-05-07 17:37:25;48.07
2025-05-07 17:37:24;56.57
2025-05-07 17:37:23;65.07
2025-05-07 17:37:22;73.57
2025-05-07 17:37:21;82.07
2025-05-07 17:37:20;90.57
2025-05-07 17:37:19;99.07
2025-05-07 17:37:18;92.41
2025-05-07 17:37:17;83.91
2025-05-07 17:37:16;75.41
2025-05-07 17:37:15;66.91
2025-05-07 17:37:14;58.41
2025-05-07 17:37:13;49.91
2025-05-07 17:37:12;41.41
2025-05-07 17:37:11;32.91
2025-05-07 17:37:10;24.41
2025-05-07 17:37:09;15.91
2025-05-07 17:37:08;7.41
2025-05-07 17:37:07;1.09
2025-05-07 17:37:06;9.59
2025-05-07 17:37:05;18.09
2025-05-07 17:37:04;26.59
2025-05-07 17:37:03;35.09
2025-05-07 17:37:02;43.59
