Fecha y Hora;PIC-3032 - Presión reactor R-303
2025-05-07 17:51:02;98.34
2025-05-07 17:51:01;93.14
2025-05-07 17:51:00;84.64
2025-05-07 17:50:59;76.14
2025-05-07 17:50:58;67.64
2025-05-07 17:50:57;59.14
2025-05-07 17:50:56;50.64
2025-05-07 17:50:55;42.14
2025-05-07 17:50:54;33.64
2025-05-07 17:50:53;25.14
2025-05-07 17:50:52;16.64
2025-05-07 17:50:51;8.14
2025-05-07 17:50:50;0.36
2025-05-07 17:50:49;8.86
2025-05-07 17:50:48;17.36
2025-05-07 17:50:47;25.86
2025-05-07 17:50:46;34.36
2025-05-07 17:50:45;42.86
2025-05-07 17:50:44;51.36
2025-05-07 17:50:43;59.86
2025-05-07 17:50:42;68.36
2025-05-07 17:50:41;76.86
2025-05-07 17:50:40;85.36
2025-05-07 17:50:39;93.86
2025-05-07 17:50:38;97.62
2025-05-07 17:50:37;89.12
2025-05-07 17:50:36;80.62
2025-05-07 17:50:35;72.12
2025-05-07 17:50:34;63.62
2025-05-07 17:50:33;55.12
2025-05-07 17:50:32;46.62
2025-05-07 17:50:31;38.12
2025-05-07 17:50:30;29.62
2025-05-07 17:50:29;21.12
2025-05-07 17:50:28;12.62
2025-05-07 17:50:27;4.12
2025-05-07 17:50:26;4.38
2025-05-07 17:50:25;12.88
2025-05-07 17:50:24;21.38
2025-05-07 17:50:23;29.88
2025-05-07 17:50:22;38.38
2025-05-07 17:50:21;46.88
2025-05-07 17:50:20;55.38
2025-05-07 17:50:19;63.88
2025-05-07 17:50:18;72.38
2025-05-07 17:50:17;80.88
2025-05-07 17:50:16;89.38
2025-05-07 17:50:15;97.88
2025-05-07 17:50:14;93.60
2025-05-07 17:50:13;85.10
2025-05-07 17:50:12;76.60
2025-05-07 17:50:11;68.10
2025-05-07 17:50:10;59.60
2025-05-07 17:50:09;51.10
2025-05-07 17:50:08;42.60
2025-05-07 17:50:07;34.10
2025-05-07 17:50:06;25.60
2025-05-07 17:50:05;17.10
2025-05-07 17:50:04;8.60
2025-05-07 17:50:03;0.10
2025-05-07 17:50:02;8.40
2025-05-07 17:50:01;16.90
2025-05-07 17:50:00;25.40
2025-05-07 17:49:59;33.90
2025-05-07 17:49:58;42.40
2025-05-07 17:49:57;50.90
2025-05-07 17:49:56;59.40
2025-05-07 17:49:55;67.90
2025-05-07 17:49:54;76.40
2025-05-07 17:49:53;84.90
2025-05-07 17:49:52;93.40
2025-05-07 17:49:51;98.08
2025-05-07 17:49:50;89.58
2025-05-07 17:49:49;81.08
2025-05-07 17:49:48;72.58
2025-05-07 17:49:47;64.08
2025-05-07 17:49:46;55.58
2025-05-07 17:49:45;47.08
2025-05-07 17:49:44;38.58
2025-05-07 17:49:43;30.08
2025-05-07 17:49:42;21.58
2025-05-07 17:49:41;13.08
2025-05-07 17:49:40;4.58
2025-05-07 17:49:39;3.92
2025-05-07 17:49:38;12.42
2025-05-07 17:49:37;20.92
2025-05-07 17:49:36;29.42
2025-05-07 17:49:35;37.92
2025-05-07 17:49:34;46.42
2025-05-07 17:49:33;54.92
2025-05-07 17:49:32;63.42
2025-05-07 17:49:31;71.92
2025-05-07 17:49:30;80.42
2025-05-07 17:49:29;88.92
2025-05-07 17:49:28;97.42
2025-05-07 17:49:27;94.06
2025-05-07 17:49:26;85.56
2025-05-07 17:49:25;77.06
2025-05-07 17:49:24;68.56
2025-05-07 17:49:23;60.06
2025-05-07 17:49:22;51.56
2025-05-07 17:49:21;43.06
2025-05-07 17:49:20;34.56
2025-05-07 17:49:19;26.06
2025-05-07 17:49:18;17.56
2025-05-07 17:49:17;9.06
2025-05-07 17:49:16;0.56
2025-05-07 17:49:15;7.94
2025-05-07 17:49:14;16.44
2025-05-07 17:49:13;24.94
2025-05-07 17:49:12;33.44
2025-05-07 17:49:11;41.94
2025-05-07 17:49:10;50.44
2025-05-07 17:49:09;58.94
2025-05-07 17:49:08;67.44
2025-05-07 17:49:07;75.94
2025-05-07 17:49:06;84.44
2025-05-07 17:49:05;92.94
2025-05-07 17:49:04;98.54
2025-05-07 17:49:03;90.04
2025-05-07 17:49:02;81.54
2025-05-07 17:49:01;73.04
2025-05-07 17:49:00;64.54
2025-05-07 17:48:59;56.04
2025-05-07 17:48:58;47.54
2025-05-07 17:48:57;39.04
2025-05-07 17:48:56;30.54
2025-05-07 17:48:55;22.04
2025-05-07 17:48:54;13.54
2025-05-07 17:48:53;5.04
2025-05-07 17:48:52;3.46
2025-05-07 17:48:51;11.96
2025-05-07 17:48:50;20.46
2025-05-07 17:48:49;28.96
2025-05-07 17:48:48;37.46
2025-05-07 17:48:47;45.96
2025-05-07 17:48:46;54.46
2025-05-07 17:48:45;62.96
2025-05-07 17:48:44;71.46
2025-05-07 17:48:43;79.96
2025-05-07 17:48:42;88.46
2025-05-07 17:48:41;96.96
2025-05-07 17:48:40;94.52
2025-05-07 17:48:39;86.02
2025-05-07 17:48:38;77.52
2025-05-07 17:48:37;69.02
2025-05-07 17:48:36;60.52
2025-05-07 17:48:35;52.02
2025-05-07 17:48:34;43.52
2025-05-07 17:48:33;35.02
2025-05-07 17:48:32;26.52
2025-05-07 17:48:31;18.02
2025-05-07 17:48:30;9.52
2025-05-07 17:48:29;1.02
2025-05-07 17:48:28;7.48
2025-05-07 17:48:27;15.98
2025-05-07 17:48:26;24.48
2025-05-07 17:48:25;32.98
2025-05-07 17:48:24;41.48
2025-05-07 17:48:23;49.98
2025-05-07 17:48:22;58.48
2025-05-07 17:48:21;66.98
2025-05-07 17:48:20;75.48
2025-05-07 17:48:19;83.98
2025-05-07 17:48:18;92.48
2025-05-07 17:48:17;99.00
2025-05-07 17:48:16;90.50
2025-05-07 17:48:15;82.00
2025-05-07 17:48:14;73.50
2025-05-07 17:48:13;65.00
2025-05-07 17:48:12;56.50
2025-05-07 17:48:11;48.00
2025-05-07 17:48:10;39.50
2025-05-07 17:48:09;31.00
2025-05-07 17:48:08;22.50
2025-05-07 17:48:07;14.00
2025-05-07 17:48:06;5.50
2025-05-07 17:48:05;3.00
2025-05-07 17:48:04;11.50
2025-05-07 17:48:03;20.00
2025-05-07 17:48:02;28.50
2025-05-07 17:48:01;37.00
2025-05-07 17:48:00;45.50
2025-05-07 17:47:59;54.00
2025-05-07 17:47:58;62.50
2025-05-07 17:47:57;71.00
2025-05-07 17:47:56;79.50
2025-05-07 17:47:55;88.00
2025-05-07 17:47:54;96.50
2025-05-07 17:47:53;94.98
2025-05-07 17:47:52;86.48
2025-05-07 17:47:51;77.98
2025-05-07 17:47:50;69.48
2025-05-07 17:47:49;60.98
2025-05-07 17:47:48;52.48
2025-05-07 17:47:47;43.98
2025-05-07 17:47:46;35.48
2025-05-07 17:47:45;26.98
2025-05-07 17:47:44;18.48
2025-05-07 17:47:43;9.98
2025-05-07 17:47:42;1.48
2025-05-07 17:47:41;7.02
2025-05-07 17:47:40;15.52
2025-05-07 17:47:39;24.02
2025-05-07 17:47:38;32.52
2025-05-07 17:47:37;41.02
2025-05-07 17:47:36;49.52
2025-05-07 17:47:35;58.02
2025-05-07 17:47:34;66.52
2025-05-07 17:47:33;75.02
2025-05-07 17:47:32;83.52
2025-05-07 17:47:31;92.02
2025-05-07 17:47:30;99.46
2025-05-07 17:47:29;90.96
2025-05-07 17:47:28;82.46
2025-05-07 17:47:27;73.96
2025-05-07 17:47:26;65.46
2025-05-07 17:47:25;56.96
2025-05-07 17:47:24;48.46
2025-05-07 17:47:23;39.96
2025-05-07 17:47:22;31.46
2025-05-07 17:47:21;22.96
2025-05-07 17:47:20;14.46
2025-05-07 17:47:19;5.96
2025-05-07 17:47:18;2.54
2025-05-07 17:47:17;11.04
2025-05-07 17:47:16;19.54
2025-05-07 17:47:15;28.04
2025-05-07 17:47:14;36.54
2025-05-07 17:47:13;45.04
2025-05-07 17:47:12;53.54
2025-05-07 17:47:11;62.04
2025-05-07 17:47:10;70.54
2025-05-07 17:47:09;79.04
2025-05-07 17:47:08;87.54
2025-05-07 17:47:07;96.04
2025-05-07 17:47:06;95.44
2025-05-07 17:47:05;86.94
2025-05-07 17:47:04;78.44
2025-05-07 17:47:03;69.94
2025-05-07 17:47:02;61.44
2025-05-07 17:47:01;52.94
2025-05-07 17:47:00;44.44
2025-05-07 17:46:59;35.94
2025-05-07 17:46:58;27.44
2025-05-07 17:46:57;18.94
2025-05-07 17:46:56;10.44
2025-05-07 17:46:55;1.94
2025-05-07 17:46:54;6.56
2025-05-07 17:46:53;15.06
2025-05-07 17:46:52;23.56
2025-05-07 17:46:51;32.06
2025-05-07 17:46:50;40.56
2025-05-07 17:46:49;49.06
2025-05-07 17:46:48;57.56
2025-05-07 17:46:47;66.06
2025-05-07 17:46:46;74.56
2025-05-07 17:46:45;83.06
2025-05-07 17:46:44;91.56
2025-05-07 17:46:43;99.92
2025-05-07 17:46:42;91.42
2025-05-07 17:46:41;82.92
2025-05-07 17:46:40;74.42
2025-05-07 17:46:39;65.92
2025-05-07 17:46:38;57.42
2025-05-07 17:46:37;48.92
2025-05-07 17:46:36;40.42
2025-05-07 17:46:35;31.92
2025-05-07 17:46:34;23.42
2025-05-07 17:46:33;14.92
2025-05-07 17:46:32;6.42
2025-05-07 17:46:31;2.08
2025-05-07 17:46:30;10.58
2025-05-07 17:46:29;19.08
2025-05-07 17:46:28;27.58
2025-05-07 17:46:27;36.08
2025-05-07 17:46:26;44.58
2025-05-07 17:46:25;53.08
2025-05-07 17:46:24;61.58
2025-05-07 17:46:23;70.08
2025-05-07 17:46:22;78.58
2025-05-07 17:46:21;87.08
2025-05-07 17:46:20;95.58
2025-05-07 17:46:19;95.90
2025-05-07 17:46:18;87.40
2025-05-07 17:46:17;78.90
2025-05-07 17:46:16;70.40
2025-05-07 17:46:15;61.90
2025-05-07 17:46:14;53.40
2025-05-07 17:46:13;44.90
2025-05-07 17:46:12;36.40
2025-05-07 17:46:11;27.90
2025-05-07 17:46:10;19.40
2025-05-07 17:46:09;10.90
2025-05-07 17:46:08;2.40
2025-05-07 17:46:07;6.10
2025-05-07 17:46:06;14.60
2025-05-07 17:46:05;23.10
2025-05-07 17:46:04;31.60
2025-05-07 17:46:03;40.10
2025-05-07 17:46:02;48.60
2025-05-07 17:46:01;57.10
2025-05-07 17:46:00;65.60
2025-05-07 17:45:59;74.10
2025-05-07 17:45:58;82.60
2025-05-07 17:45:57;91.10
2025-05-07 17:45:56;99.60
2025-05-07 17:45:55;91.88
2025-05-07 17:45:54;83.38
2025-05-07 17:45:53;74.88
2025-05-07 17:45:52;66.38
2025-05-07 17:45:51;57.88
2025-05-07 17:45:50;49.38
2025-05-07 17:45:49;40.88
2025-05-07 17:45:48;32.38
2025-05-07 17:45:47;23.88
2025-05-07 17:45:46;15.38
2025-05-07 17:45:45;6.88
2025-05-07 17:45:44;1.62
2025-05-07 17:45:43;10.12
2025-05-07 17:45:42;18.62
2025-05-07 17:45:41;27.12
2025-05-07 17:45:40;35.62
2025-05-07 17:45:39;44.12
2025-05-07 17:45:38;52.62
2025-05-07 17:45:37;61.12
2025-05-07 17:45:36;69.62
2025-05-07 17:45:35;78.12
2025-05-07 17:45:34;86.62
2025-05-07 17:45:33;95.12
2025-05-07 17:45:32;96.36
2025-05-07 17:45:31;87.86
2025-05-07 17:45:30;79.36
2025-05-07 17:45:29;70.86
2025-05-07 17:45:28;62.36
2025-05-07 17:45:27;53.86
2025-05-07 17:45:26;45.36
2025-05-07 17:45:25;36.86
2025-05-07 17:45:24;28.36
2025-05-07 17:45:23;19.86
2025-05-07 17:45:22;11.36
2025-05-07 17:45:21;2.86
2025-05-07 17:45:20;5.64
2025-05-07 17:45:19;14.14
2025-05-07 17:45:18;22.64
2025-05-07 17:45:17;31.14
2025-05-07 17:45:16;39.64
2025-05-07 17:45:15;48.14
2025-05-07 17:45:14;56.64
2025-05-07 17:45:13;65.14
2025-05-07 17:45:12;73.64
2025-05-07 17:45:11;82.14
2025-05-07 17:45:10;90.64
2025-05-07 17:45:09;99.14
2025-05-07 17:45:08;92.34
2025-05-07 17:45:07;83.84
2025-05-07 17:45:06;75.34
2025-05-07 17:45:05;66.84
2025-05-07 17:45:04;58.34
2025-05-07 17:45:03;49.84
2025-05-07 17:45:02;41.34
2025-05-07 17:45:01;32.84
2025-05-07 17:45:00;24.34
2025-05-07 17:44:59;15.84
2025-05-07 17:44:58;7.34
2025-05-07 17:44:57;1.16
2025-05-07 17:44:56;9.66
2025-05-07 17:44:55;18.16
2025-05-07 17:44:54;26.66
2025-05-07 17:44:53;35.16
2025-05-07 17:44:52;43.66
2025-05-07 17:44:51;52.16
2025-05-07 17:44:50;60.66
2025-05-07 17:44:49;69.16
2025-05-07 17:44:48;77.66
2025-05-07 17:44:47;86.16
2025-05-07 17:44:46;94.66
2025-05-07 17:44:45;96.82
2025-05-07 17:44:44;88.32
2025-05-07 17:44:43;79.82
2025-05-07 17:44:42;71.32
2025-05-07 17:44:41;62.82
2025-05-07 17:44:40;54.32
2025-05-07 17:44:39;45.82
2025-05-07 17:44:38;37.32
2025-05-07 17:44:37;28.82
2025-05-07 17:44:36;20.32
2025-05-07 17:44:35;11.82
2025-05-07 17:44:34;3.32
2025-05-07 17:44:33;5.18
2025-05-07 17:44:32;13.68
2025-05-07 17:44:31;22.18
2025-05-07 17:44:30;30.68
2025-05-07 17:44:29;39.18
2025-05-07 17:44:28;47.68
2025-05-07 17:44:27;56.18
2025-05-07 17:44:26;64.68
2025-05-07 17:44:25;73.18
2025-05-07 17:44:24;81.68
2025-05-07 17:44:23;90.18
2025-05-07 17:44:22;98.68
2025-05-07 17:44:21;92.80
2025-05-07 17:44:20;84.30
2025-05-07 17:44:19;75.80
2025-05-07 17:44:18;67.30
2025-05-07 17:44:17;58.80
2025-05-07 17:44:16;50.30
2025-05-07 17:44:15;41.80
2025-05-07 17:44:14;33.30
2025-05-07 17:44:13;24.80
2025-05-07 17:44:12;16.30
2025-05-07 17:44:11;7.80
2025-05-07 17:44:10;0.70
2025-05-07 17:44:09;9.20
2025-05-07 17:44:08;17.70
2025-05-07 17:44:07;26.20
2025-05-07 17:44:06;34.70
2025-05-07 17:44:05;43.20
2025-05-07 17:44:04;51.70
2025-05-07 17:44:03;60.20
2025-05-07 17:44:02;68.70
2025-05-07 17:44:01;77.20
2025-05-07 17:44:00;85.70
2025-05-07 17:43:59;94.20
2025-05-07 17:43:58;97.28
2025-05-07 17:43:57;88.78
2025-05-07 17:43:56;80.28
2025-05-07 17:43:55;71.78
2025-05-07 17:43:54;63.28
2025-05-07 17:43:53;54.78
2025-05-07 17:43:52;46.28
2025-05-07 17:43:51;37.78
2025-05-07 17:43:50;29.28
2025-05-07 17:43:49;20.78
2025-05-07 17:43:48;12.28
2025-05-07 17:43:47;3.78
2025-05-07 17:43:46;4.72
2025-05-07 17:43:45;13.22
2025-05-07 17:43:44;21.72
2025-05-07 17:43:43;30.22
2025-05-07 17:43:42;38.72
2025-05-07 17:43:41;47.22
2025-05-07 17:43:40;55.72
2025-05-07 17:43:39;64.22
2025-05-07 17:43:38;72.72
2025-05-07 17:43:37;81.22
2025-05-07 17:43:36;89.72
2025-05-07 17:43:35;98.22
2025-05-07 17:43:34;93.26
2025-05-07 17:43:33;84.76
2025-05-07 17:43:32;76.26
2025-05-07 17:43:31;67.76
2025-05-07 17:43:30;59.26
2025-05-07 17:43:29;50.76
2025-05-07 17:43:28;42.26
2025-05-07 17:43:27;33.76
2025-05-07 17:43:26;25.26
2025-05-07 17:43:25;16.76
2025-05-07 17:43:24;8.26
2025-05-07 17:43:23;0.24
2025-05-07 17:43:22;8.74
2025-05-07 17:43:21;17.24
2025-05-07 17:43:20;25.74
2025-05-07 17:43:19;34.24
2025-05-07 17:43:18;42.74
2025-05-07 17:43:17;51.24
2025-05-07 17:43:16;59.74
2025-05-07 17:43:15;68.24
2025-05-07 17:43:14;76.74
2025-05-07 17:43:13;85.24
2025-05-07 17:43:12;93.74
2025-05-07 17:43:11;97.74
2025-05-07 17:43:10;89.24
2025-05-07 17:43:09;80.74
2025-05-07 17:43:08;72.24
2025-05-07 17:43:07;63.74
2025-05-07 17:43:06;55.24
2025-05-07 17:43:05;46.74
2025-05-07 17:43:04;38.24
2025-05-07 17:43:03;29.74
2025-05-07 17:43:02;21.24
2025-05-07 17:43:01;12.74
2025-05-07 17:43:00;4.24
2025-05-07 17:42:59;4.26
2025-05-07 17:42:58;12.76
2025-05-07 17:42:57;21.26
2025-05-07 17:42:56;29.76
2025-05-07 17:42:55;38.26
2025-05-07 17:42:54;46.76
2025-05-07 17:42:53;55.26
2025-05-07 17:42:52;63.76
2025-05-07 17:42:51;72.26
2025-05-07 17:42:50;80.76
2025-05-07 17:42:49;89.26
2025-05-07 17:42:48;97.76
2025-05-07 17:42:47;93.72
2025-05-07 17:42:46;85.22
2025-05-07 17:42:45;76.72
2025-05-07 17:42:44;68.22
2025-05-07 17:42:43;59.72
2025-05-07 17:42:42;51.22
2025-05-07 17:42:41;42.72
2025-05-07 17:42:40;34.22
2025-05-07 17:42:39;25.72
2025-05-07 17:42:38;17.22
2025-05-07 17:42:37;8.72
2025-05-07 17:42:36;0.22
2025-05-07 17:42:35;8.28
2025-05-07 17:42:34;16.78
2025-05-07 17:42:33;25.28
2025-05-07 17:42:32;33.78
2025-05-07 17:42:31;42.28
2025-05-07 17:42:30;50.78
2025-05-07 17:42:29;59.28
2025-05-07 17:42:28;67.78
2025-05-07 17:42:27;76.28
2025-05-07 17:42:26;84.78
2025-05-07 17:42:25;93.28
2025-05-07 17:42:24;98.20
2025-05-07 17:42:23;89.70
2025-05-07 17:42:22;81.20
2025-05-07 17:42:21;72.70
2025-05-07 17:42:20;64.20
2025-05-07 17:42:19;55.70
2025-05-07 17:42:18;47.20
2025-05-07 17:42:17;38.70
2025-05-07 17:42:16;30.20
2025-05-07 17:42:15;21.70
2025-05-07 17:42:14;13.20
2025-05-07 17:42:13;4.70
2025-05-07 17:42:12;3.80
2025-05-07 17:42:11;12.30
2025-05-07 17:42:10;20.80
2025-05-07 17:42:09;29.30
2025-05-07 17:42:08;37.80
2025-05-07 17:42:07;46.30
2025-05-07 17:42:06;54.80
2025-05-07 17:42:05;63.30
2025-05-07 17:42:04;71.80
2025-05-07 17:42:03;80.30
2025-05-07 17:42:02;88.80
2025-05-07 17:42:01;97.30
2025-05-07 17:42:00;94.18
2025-05-07 17:41:59;85.68
2025-05-07 17:41:58;77.18
2025-05-07 17:41:57;68.68
2025-05-07 17:41:56;60.18
2025-05-07 17:41:55;51.68
2025-05-07 17:41:54;43.18
2025-05-07 17:41:53;34.68
2025-05-07 17:41:52;26.18
2025-05-07 17:41:51;17.68
2025-05-07 17:41:50;9.18
2025-05-07 17:41:49;0.68
2025-05-07 17:41:48;7.82
2025-05-07 17:41:47;16.32
2025-05-07 17:41:46;24.82
2025-05-07 17:41:45;33.32
2025-05-07 17:41:44;41.82
2025-05-07 17:41:43;50.32
2025-05-07 17:41:42;58.82
2025-05-07 17:41:41;67.32
2025-05-07 17:41:40;75.82
2025-05-07 17:41:39;84.32
2025-05-07 17:41:38;92.82
2025-05-07 17:41:37;98.66
2025-05-07 17:41:36;90.16
2025-05-07 17:41:35;81.66
2025-05-07 17:41:34;73.16
2025-05-07 17:41:33;64.66
2025-05-07 17:41:32;56.16
2025-05-07 17:41:31;47.66
2025-05-07 17:41:30;39.16
2025-05-07 17:41:29;30.66
2025-05-07 17:41:28;22.16
2025-05-07 17:41:27;13.66
2025-05-07 17:41:26;5.16
2025-05-07 17:41:25;3.34
2025-05-07 17:41:24;11.84
2025-05-07 17:41:23;20.34
2025-05-07 17:41:22;28.84
2025-05-07 17:41:21;37.34
2025-05-07 17:41:20;45.84
2025-05-07 17:41:19;54.34
2025-05-07 17:41:18;62.84
2025-05-07 17:41:17;71.34
2025-05-07 17:41:16;79.84
2025-05-07 17:41:15;88.34
2025-05-07 17:41:14;96.84
2025-05-07 17:41:13;94.64
2025-05-07 17:41:12;86.14
2025-05-07 17:41:11;77.64
2025-05-07 17:41:10;69.14
2025-05-07 17:41:09;60.64
2025-05-07 17:41:08;52.14
2025-05-07 17:41:07;43.64
2025-05-07 17:41:06;35.14
2025-05-07 17:41:05;26.64
2025-05-07 17:41:04;18.14
2025-05-07 17:41:03;9.64
2025-05-07 17:41:02;1.14
2025-05-07 17:41:01;7.36
2025-05-07 17:41:00;15.86
2025-05-07 17:40:59;24.36
2025-05-07 17:40:58;32.86
2025-05-07 17:40:57;41.36
2025-05-07 17:40:56;49.86
2025-05-07 17:40:55;58.36
2025-05-07 17:40:54;66.86
2025-05-07 17:40:53;75.36
2025-05-07 17:40:52;83.86
2025-05-07 17:40:51;92.36
2025-05-07 17:40:50;99.12
2025-05-07 17:40:49;90.62
2025-05-07 17:40:48;82.12
2025-05-07 17:40:47;73.62
2025-05-07 17:40:46;65.12
2025-05-07 17:40:45;56.62
2025-05-07 17:40:44;48.12
2025-05-07 17:40:43;39.62
2025-05-07 17:40:42;31.12
2025-05-07 17:40:41;22.62
2025-05-07 17:40:40;14.12
2025-05-07 17:40:39;5.62
2025-05-07 17:40:38;2.88
2025-05-07 17:40:37;11.38
2025-05-07 17:40:36;19.88
2025-05-07 17:40:35;28.38
2025-05-07 17:40:34;36.88
2025-05-07 17:40:33;45.38
2025-05-07 17:40:32;53.88
2025-05-07 17:40:31;62.38
2025-05-07 17:40:30;70.88
2025-05-07 17:40:29;79.38
2025-05-07 17:40:28;87.88
2025-05-07 17:40:27;96.38
2025-05-07 17:40:26;95.10
2025-05-07 17:40:25;86.60
2025-05-07 17:40:24;78.10
2025-05-07 17:40:23;69.60
2025-05-07 17:40:22;61.10
2025-05-07 17:40:21;52.60
2025-05-07 17:40:20;44.10
2025-05-07 17:40:19;35.60
2025-05-07 17:40:18;27.10
2025-05-07 17:40:17;18.60
2025-05-07 17:40:16;10.10
2025-05-07 17:40:15;1.60
2025-05-07 17:40:14;6.90
2025-05-07 17:40:13;15.40
2025-05-07 17:40:12;23.90
2025-05-07 17:40:11;32.40
2025-05-07 17:40:10;40.90
2025-05-07 17:40:09;49.40
2025-05-07 17:40:08;57.90
2025-05-07 17:40:07;66.40
2025-05-07 17:40:06;74.90
2025-05-07 17:40:05;83.40
2025-05-07 17:40:04;91.90
2025-05-07 17:40:03;99.58
2025-05-07 17:40:02;91.08
2025-05-07 17:40:01;82.58
2025-05-07 17:40:00;74.08
2025-05-07 17:39:59;65.58
2025-05-07 17:39:58;57.08
2025-05-07 17:39:57;48.58
2025-05-07 17:39:56;40.08
2025-05-07 17:39:55;31.58
2025-05-07 17:39:54;23.08
2025-05-07 17:39:53;14.58
2025-05-07 17:39:52;6.08
2025-05-07 17:39:51;2.42
2025-05-07 17:39:50;10.92
2025-05-07 17:39:49;19.42
2025-05-07 17:39:48;27.92
2025-05-07 17:39:47;36.42
2025-05-07 17:39:46;44.92
2025-05-07 17:39:45;53.42
2025-05-07 17:39:44;61.92
2025-05-07 17:39:43;70.42
2025-05-07 17:39:42;78.92
2025-05-07 17:39:41;87.42
2025-05-07 17:39:40;95.92
2025-05-07 17:39:39;95.56
2025-05-07 17:39:38;87.06
2025-05-07 17:39:37;78.56
2025-05-07 17:39:36;70.06
2025-05-07 17:39:35;61.56
2025-05-07 17:39:34;53.06
2025-05-07 17:39:33;44.56
2025-05-07 17:39:32;36.06
2025-05-07 17:39:31;27.56
2025-05-07 17:39:30;19.06
2025-05-07 17:39:29;10.56
2025-05-07 17:39:28;2.06
2025-05-07 17:39:27;6.44
2025-05-07 17:39:26;14.94
2025-05-07 17:39:25;23.44
2025-05-07 17:39:24;31.94
2025-05-07 17:39:23;40.44
2025-05-07 17:39:22;48.94
2025-05-07 17:39:21;57.44
2025-05-07 17:39:20;65.94
2025-05-07 17:39:19;74.44
2025-05-07 17:39:18;82.94
2025-05-07 17:39:17;91.44
2025-05-07 17:39:16;99.94
2025-05-07 17:39:15;91.54
2025-05-07 17:39:14;83.04
2025-05-07 17:39:13;74.54
2025-05-07 17:39:12;66.04
2025-05-07 17:39:11;57.54
2025-05-07 17:39:10;49.04
2025-05-07 17:39:09;40.54
2025-05-07 17:39:08;32.04
2025-05-07 17:39:07;23.54
2025-05-07 17:39:06;15.04
2025-05-07 17:39:05;6.54
2025-05-07 17:39:04;1.96
2025-05-07 17:39:03;10.46
2025-05-07 17:39:02;18.96
2025-05-07 17:39:01;27.46
2025-05-07 17:39:00;35.96
2025-05-07 17:38:59;44.46
2025-05-07 17:38:58;52.96
2025-05-07 17:38:57;61.46
2025-05-07 17:38:56;69.96
2025-05-07 17:38:55;78.46
2025-05-07 17:38:54;86.96
2025-05-07 17:38:53;95.46
2025-05-07 17:38:52;96.02
2025-05-07 17:38:51;87.52
2025-05-07 17:38:50;79.02
2025-05-07 17:38:49;70.52
2025-05-07 17:38:48;62.02
2025-05-07 17:38:47;53.52
2025-05-07 17:38:46;45.02
2025-05-07 17:38:45;36.52
2025-05-07 17:38:44;28.02
2025-05-07 17:38:43;19.52
2025-05-07 17:38:42;11.02
2025-05-07 17:38:41;2.52
2025-05-07 17:38:40;5.98
2025-05-07 17:38:39;14.48
2025-05-07 17:38:38;22.98
2025-05-07 17:38:37;31.48
2025-05-07 17:38:36;39.98
2025-05-07 17:38:35;48.48
2025-05-07 17:38:34;56.98
2025-05-07 17:38:33;65.48
2025-05-07 17:38:32;73.98
2025-05-07 17:38:31;82.48
2025-05-07 17:38:30;90.98
2025-05-07 17:38:29;99.48
2025-05-07 17:38:28;92.00
2025-05-07 17:38:27;83.50
2025-05-07 17:38:26;75.00
2025-05-07 17:38:25;66.50
2025-05-07 17:38:24;58.00
2025-05-07 17:38:23;49.50
2025-05-07 17:38:22;41.00
2025-05-07 17:38:21;32.50
2025-05-07 17:38:20;24.00
2025-05-07 17:38:19;15.50
2025-05-07 17:38:18;7.00
2025-05-07 17:38:17;1.50
2025-05-07 17:38:16;10.00
2025-05-07 17:38:15;18.50
2025-05-07 17:38:14;27.00
2025-05-07 17:38:13;35.50
2025-05-07 17:38:12;44.00
2025-05-07 17:38:11;52.50
2025-05-07 17:38:10;61.00
2025-05-07 17:38:09;69.50
2025-05-07 17:38:08;78.00
2025-05-07 17:38:07;86.50
2025-05-07 17:38:06;95.00
2025-05-07 17:38:05;96.48
2025-05-07 17:38:04;87.98
2025-05-07 17:38:03;79.48
2025-05-07 17:38:02;70.98
2025-05-07 17:38:01;62.48
2025-05-07 17:38:00;53.98
2025-05-07 17:37:59;45.48
2025-05-07 17:37:58;36.98
2025-05-07 17:37:57;28.48
2025-05-07 17:37:56;19.98
2025-05-07 17:37:55;11.48
2025-05-07 17:37:54;2.98
2025-05-07 17:37:53;5.52
2025-05-07 17:37:52;14.02
2025-05-07 17:37:51;22.52
2025-05-07 17:37:50;31.02
2025-05-07 17:37:49;39.52
2025-05-07 17:37:48;48.02
2025-05-07 17:37:47;56.52
2025-05-07 17:37:46;65.02
2025-05-07 17:37:45;73.52
2025-05-07 17:37:44;82.02
2025-05-07 17:37:43;90.52
2025-05-07 17:37:42;99.02
2025-05-07 17:37:41;92.46
2025-05-07 17:37:40;83.96
2025-05-07 17:37:39;75.46
2025-05-07 17:37:38;66.96
2025-05-07 17:37:37;58.46
2025-05-07 17:37:36;49.96
2025-05-07 17:37:35;41.46
2025-05-07 17:37:34;32.96
2025-05-07 17:37:33;24.46
2025-05-07 17:37:32;15.96
2025-05-07 17:37:31;7.46
2025-05-07 17:37:30;1.04
2025-05-07 17:37:29;9.54
2025-05-07 17:37:28;18.04
2025-05-07 17:37:27;26.54
2025-05-07 17:37:26;35.04
2025-05-07 17:37:25;43.54
2025-05-07 17:37:24;52.04
2025-05-07 17:37:23;60.54
2025-05-07 17:37:22;69.04
