Fecha y Hora;DR-3037 - Indicador sobrepresión R-303
2025-05-07 17:28:24;4225.00
2025-05-07 17:28:23;5075.00
2025-05-07 17:28:22;5925.00
2025-05-07 17:28:21;6775.00
2025-05-07 17:28:20;7625.00
2025-05-07 17:28:19;8475.00
2025-05-07 17:28:18;9325.00
2025-05-07 17:28:17;9823.00
2025-05-07 17:28:16;8973.00
2025-05-07 17:28:15;8123.00
2025-05-07 17:28:14;7273.00
2025-05-07 17:28:13;6423.00
2025-05-07 17:28:12;5573.00
2025-05-07 17:28:11;4723.00
2025-05-07 17:28:10;3873.00
2025-05-07 17:28:09;3023.00
2025-05-07 17:28:08;2173.00
2025-05-07 17:28:07;1323.00
2025-05-07 17:28:06;473.00
2025-05-07 17:28:05;377.00
2025-05-07 17:28:04;1227.00
2025-05-07 17:28:03;2077.00
2025-05-07 17:28:02;2927.00
2025-05-07 17:28:01;3777.00
2025-05-07 17:28:00;4627.00
2025-05-07 17:27:59;5477.00
2025-05-07 17:27:58;6327.00
2025-05-07 17:27:57;7177.00
2025-05-07 17:27:56;8027.00
2025-05-07 17:27:55;8877.00
2025-05-07 17:27:54;9727.00
2025-05-07 17:27:53;9421.00
2025-05-07 17:27:52;8571.00
2025-05-07 17:27:51;7721.00
2025-05-07 17:27:50;6871.00
2025-05-07 17:27:49;6021.00
2025-05-07 17:27:48;5171.00
2025-05-07 17:27:47;4321.00
2025-05-07 17:27:46;3471.00
2025-05-07 17:27:45;2621.00
2025-05-07 17:27:44;1771.00
2025-05-07 17:27:43;921.00
2025-05-07 17:27:42;71.00
2025-05-07 17:27:41;779.00
2025-05-07 17:27:40;1629.00
2025-05-07 17:27:39;2479.00
2025-05-07 17:27:38;3329.00
2025-05-07 17:27:37;4179.00
2025-05-07 17:27:36;5029.00
2025-05-07 17:27:35;5879.00
2025-05-07 17:27:34;6729.00
2025-05-07 17:27:33;7579.00
2025-05-07 17:27:32;8429.00
2025-05-07 17:27:31;9279.00
2025-05-07 17:27:30;9869.00
2025-05-07 17:27:29;9019.00
2025-05-07 17:27:28;8169.00
2025-05-07 17:27:27;7319.00
2025-05-07 17:27:26;6469.00
2025-05-07 17:27:25;5619.00
2025-05-07 17:27:24;4769.00
2025-05-07 17:27:23;3919.00
2025-05-07 17:27:22;3069.00
2025-05-07 17:27:21;2219.00
2025-05-07 17:27:20;1369.00
2025-05-07 17:27:19;519.00
2025-05-07 17:27:18;331.00
2025-05-07 17:27:17;1181.00
2025-05-07 17:27:16;2031.00
2025-05-07 17:27:15;2881.00
2025-05-07 17:27:14;3731.00
2025-05-07 17:27:13;4581.00
2025-05-07 17:27:12;5431.00
2025-05-07 17:27:11;6281.00
2025-05-07 17:27:10;7131.00
2025-05-07 17:27:09;7981.00
2025-05-07 17:27:08;8831.00
2025-05-07 17:27:07;9681.00
2025-05-07 17:27:06;9467.00
2025-05-07 17:27:05;8617.00
2025-05-07 17:27:04;7767.00
2025-05-07 17:27:03;6917.00
2025-05-07 17:27:02;6067.00
2025-05-07 17:27:01;5217.00
2025-05-07 17:27:00;4367.00
2025-05-07 17:26:59;3517.00
2025-05-07 17:26:58;2667.00
2025-05-07 17:26:57;1817.00
2025-05-07 17:26:56;967.00
2025-05-07 17:26:55;117.00
2025-05-07 17:26:54;733.00
2025-05-07 17:26:53;1583.00
2025-05-07 17:26:52;2433.00
2025-05-07 17:26:51;3283.00
2025-05-07 17:26:50;4133.00
2025-05-07 17:26:49;4983.00
2025-05-07 17:26:48;5833.00
2025-05-07 17:26:47;6683.00
2025-05-07 17:26:46;7533.00
2025-05-07 17:26:45;8383.00
2025-05-07 17:26:44;9233.00
2025-05-07 17:26:43;9915.00
2025-05-07 17:26:42;9065.00
2025-05-07 17:26:41;8215.00
2025-05-07 17:26:40;7365.00
2025-05-07 17:26:39;6515.00
2025-05-07 17:26:38;5665.00
2025-05-07 17:26:37;4815.00
2025-05-07 17:26:36;3965.00
2025-05-07 17:26:35;3115.00
2025-05-07 17:26:34;2265.00
2025-05-07 17:26:33;1415.00
2025-05-07 17:26:32;565.00
2025-05-07 17:26:31;285.00
2025-05-07 17:26:30;1135.00
2025-05-07 17:26:29;1985.00
2025-05-07 17:26:28;2835.00
2025-05-07 17:26:27;3685.00
2025-05-07 17:26:26;4535.00
2025-05-07 17:26:25;5385.00
2025-05-07 17:26:24;6235.00
2025-05-07 17:26:23;7085.00
2025-05-07 17:26:22;7935.00
2025-05-07 17:26:21;8785.00
2025-05-07 17:26:20;9635.00
2025-05-07 17:26:19;9513.00
2025-05-07 17:26:18;8663.00
2025-05-07 17:26:17;7813.00
2025-05-07 17:26:16;6963.00
2025-05-07 17:26:14;5348.00
2025-05-07 17:26:13;4243.00
2025-05-07 17:26:12;3393.00
2025-05-07 17:26:11;2543.00
2025-05-07 17:26:10;1693.00
2025-05-07 17:26:09;843.00
2025-05-07 17:26:08;7.00
2025-05-07 17:26:07;857.00
2025-05-07 17:26:06;1707.00
2025-05-07 17:26:05;2557.00
2025-05-07 17:26:04;3407.00
2025-05-07 17:26:03;4257.00
2025-05-07 17:26:02;5107.00
2025-05-07 17:26:01;5957.00
2025-05-07 17:26:00;6807.00
2025-05-07 17:25:59;7657.00
2025-05-07 17:25:58;8507.00
2025-05-07 17:25:57;9357.00
2025-05-07 17:25:56;9791.00
2025-05-07 17:25:55;8941.00
2025-05-07 17:25:54;8091.00
2025-05-07 17:25:53;7241.00
2025-05-07 17:25:52;6391.00
2025-05-07 17:25:51;5541.00
2025-05-07 17:25:50;4691.00
2025-05-07 17:25:49;3841.00
2025-05-07 17:25:48;2991.00
2025-05-07 17:25:47;2141.00
2025-05-07 17:25:46;1291.00
2025-05-07 17:25:45;441.00
2025-05-07 17:25:44;409.00
2025-05-07 17:25:43;1259.00
2025-05-07 17:25:42;2109.00
2025-05-07 17:25:41;2959.00
2025-05-07 17:25:40;3809.00
2025-05-07 17:25:39;4659.00
2025-05-07 17:25:38;5509.00
2025-05-07 17:25:37;6359.00
2025-05-07 17:25:36;7209.00
2025-05-07 17:25:35;8059.00
2025-05-07 17:25:34;8909.00
2025-05-07 17:25:33;9759.00
2025-05-07 17:25:32;9389.00
2025-05-07 17:25:31;8539.00
2025-05-07 17:25:30;7689.00
2025-05-07 17:25:29;6839.00
2025-05-07 17:25:28;5989.00
2025-05-07 17:25:27;5139.00
2025-05-07 17:25:26;4289.00
2025-05-07 17:25:25;3439.00
2025-05-07 17:25:24;2589.00
2025-05-07 17:25:23;1739.00
2025-05-07 17:25:22;889.00
2025-05-07 17:25:21;39.00
2025-05-07 17:25:20;811.00
2025-05-07 17:25:19;1661.00
2025-05-07 17:25:18;2511.00
2025-05-07 17:25:17;3361.00
2025-05-07 17:25:16;4211.00
2025-05-07 17:25:15;5061.00
2025-05-07 17:25:14;5911.00
2025-05-07 17:25:13;6761.00
2025-05-07 17:25:12;7611.00
2025-05-07 17:25:11;8461.00
2025-05-07 17:25:10;9311.00
2025-05-07 17:25:09;9837.00
2025-05-07 17:25:08;8987.00
2025-05-07 17:25:07;8137.00
2025-05-07 17:25:06;7287.00
2025-05-07 17:25:05;6437.00
2025-05-07 17:25:04;5587.00
2025-05-07 17:25:03;4737.00
2025-05-07 17:25:02;3887.00
2025-05-07 17:25:01;3037.00
2025-05-07 17:25:00;2187.00
2025-05-07 17:24:59;1337.00
2025-05-07 17:24:58;487.00
2025-05-07 17:24:57;363.00
2025-05-07 17:24:56;1213.00
2025-05-07 17:24:55;2063.00
2025-05-07 17:24:54;2913.00
2025-05-07 17:24:53;3763.00
2025-05-07 17:24:52;4613.00
2025-05-07 17:24:51;5463.00
2025-05-07 17:24:50;6313.00
2025-05-07 17:24:49;7163.00
2025-05-07 17:24:48;8013.00
2025-05-07 17:24:47;8863.00
2025-05-07 17:24:46;9713.00
2025-05-07 17:24:45;9435.00
2025-05-07 17:24:44;8585.00
2025-05-07 17:24:43;7735.00
2025-05-07 17:24:42;6885.00
2025-05-07 17:24:41;6035.00
2025-05-07 17:24:40;5185.00
2025-05-07 17:24:39;4335.00
2025-05-07 17:24:38;3485.00
2025-05-07 17:24:37;2635.00
2025-05-07 17:24:36;1785.00
2025-05-07 17:24:35;935.00
2025-05-07 17:24:34;85.00
2025-05-07 17:24:33;765.00
2025-05-07 17:24:32;1615.00
2025-05-07 17:24:31;2465.00
2025-05-07 17:24:30;3315.00
2025-05-07 17:24:29;4165.00
2025-05-07 17:24:28;5015.00
2025-05-07 17:24:27;5865.00
2025-05-07 17:24:26;6715.00
2025-05-07 17:24:25;7565.00
2025-05-07 17:24:24;8415.00
2025-05-07 17:24:23;9265.00
2025-05-07 17:24:22;9883.00
2025-05-07 17:24:21;9033.00
2025-05-07 17:24:20;8183.00
2025-05-07 17:24:19;7333.00
2025-05-07 17:24:18;6483.00
2025-05-07 17:24:17;5633.00
2025-05-07 17:24:16;4783.00
2025-05-07 17:24:15;3933.00
2025-05-07 17:24:14;3083.00
2025-05-07 17:24:13;2233.00
2025-05-07 17:24:12;1383.00
2025-05-07 17:24:11;533.00
2025-05-07 17:24:10;317.00
2025-05-07 17:24:09;1167.00
2025-05-07 17:24:08;2017.00
2025-05-07 17:24:07;2867.00
2025-05-07 17:24:06;3717.00
2025-05-07 17:24:05;4567.00
2025-05-07 17:24:04;5417.00
2025-05-07 17:24:03;6267.00
2025-05-07 17:24:02;7117.00
2025-05-07 17:24:01;7967.00
2025-05-07 17:24:00;8817.00
2025-05-07 17:23:59;9667.00
2025-05-07 17:23:58;9481.00
2025-05-07 17:23:57;8631.00
2025-05-07 17:23:56;7781.00
2025-05-07 17:23:55;6931.00
2025-05-07 17:23:54;6081.00
2025-05-07 17:23:53;5231.00
2025-05-07 17:23:52;4381.00
2025-05-07 17:23:51;3531.00
2025-05-07 17:23:50;2681.00
2025-05-07 17:23:49;1831.00
2025-05-07 17:23:48;981.00
2025-05-07 17:23:47;131.00
2025-05-07 17:23:46;719.00
2025-05-07 17:23:45;1569.00
2025-05-07 17:23:44;2419.00
2025-05-07 17:23:43;3269.00
2025-05-07 17:23:42;4119.00
2025-05-07 17:23:41;4969.00
2025-05-07 17:23:40;5819.00
2025-05-07 17:23:39;6669.00
2025-05-07 17:23:38;7519.00
2025-05-07 17:23:37;8369.00
2025-05-07 17:23:36;9219.00
2025-05-07 17:23:35;9929.00
2025-05-07 17:23:34;9079.00
2025-05-07 17:23:33;8229.00
2025-05-07 17:23:32;7379.00
2025-05-07 17:23:31;6529.00
2025-05-07 17:23:30;5679.00
2025-05-07 17:23:29;4829.00
2025-05-07 17:23:28;3979.00
2025-05-07 17:23:27;3129.00
2025-05-07 17:23:26;2279.00
2025-05-07 17:23:25;1429.00
2025-05-07 17:23:24;579.00
2025-05-07 17:23:23;271.00
2025-05-07 17:23:22;1121.00
2025-05-07 17:23:21;1971.00
2025-05-07 17:23:20;2821.00
2025-05-07 17:23:19;3671.00
2025-05-07 17:23:18;4521.00
2025-05-07 17:23:17;5371.00
2025-05-07 17:23:16;6221.00
2025-05-07 17:23:15;7071.00
2025-05-07 17:23:14;7921.00
2025-05-07 17:23:13;8771.00
2025-05-07 17:23:12;9621.00
2025-05-07 17:23:11;9527.00
2025-05-07 17:23:10;8677.00
2025-05-07 17:23:09;7827.00
2025-05-07 17:23:08;6977.00
2025-05-07 17:23:07;6127.00
2025-05-07 17:23:06;5277.00
2025-05-07 17:23:05;4427.00
2025-05-07 17:23:04;3577.00
2025-05-07 17:23:03;2727.00
2025-05-07 17:23:02;1877.00
2025-05-07 17:23:01;1027.00
2025-05-07 17:23:00;177.00
2025-05-07 17:22:59;673.00
2025-05-07 17:22:58;1523.00
2025-05-07 17:22:57;2373.00
2025-05-07 17:22:56;3223.00
2025-05-07 17:22:55;4073.00
2025-05-07 17:22:54;4923.00
2025-05-07 17:22:53;5773.00
2025-05-07 17:22:52;6623.00
2025-05-07 17:22:51;7473.00
2025-05-07 17:22:50;8323.00
2025-05-07 17:22:49;9173.00
2025-05-07 17:22:48;9975.00
2025-05-07 17:22:47;9125.00
2025-05-07 17:22:46;8275.00
2025-05-07 17:22:45;7425.00
2025-05-07 17:22:44;6575.00
2025-05-07 17:22:43;5725.00
2025-05-07 17:22:42;4875.00
2025-05-07 17:22:41;4025.00
2025-05-07 17:22:40;3175.00
2025-05-07 17:22:39;2325.00
2025-05-07 17:22:38;1475.00
2025-05-07 17:22:37;625.00
2025-05-07 17:22:36;225.00
2025-05-07 17:22:35;1075.00
2025-05-07 17:22:34;1925.00
2025-05-07 17:22:33;2775.00
2025-05-07 17:22:32;3625.00
2025-05-07 17:22:31;4475.00
2025-05-07 17:22:30;5325.00
2025-05-07 17:22:29;6175.00
2025-05-07 17:22:28;7025.00
2025-05-07 17:22:27;7875.00
2025-05-07 17:22:26;8725.00
2025-05-07 17:22:25;9575.00
2025-05-07 17:22:24;9573.00
2025-05-07 17:22:23;8723.00
2025-05-07 17:22:22;7873.00
2025-05-07 17:22:21;7023.00
2025-05-07 17:22:20;6173.00
2025-05-07 17:22:19;5323.00
2025-05-07 17:22:18;4473.00
2025-05-07 17:22:17;3623.00
2025-05-07 17:22:16;2773.00
2025-05-07 17:22:15;1923.00
2025-05-07 17:22:14;1073.00
2025-05-07 17:22:13;223.00
2025-05-07 17:22:12;627.00
2025-05-07 17:22:11;1477.00
2025-05-07 17:22:10;2327.00
2025-05-07 17:22:09;3177.00
2025-05-07 17:22:08;4027.00
2025-05-07 17:22:07;4877.00
2025-05-07 17:22:06;5727.00
2025-05-07 17:22:05;6577.00
2025-05-07 17:22:04;7427.00
2025-05-07 17:22:03;8277.00
2025-05-07 17:22:02;9127.00
2025-05-07 17:22:01;9977.00
2025-05-07 17:22:00;9171.00
2025-05-07 17:21:59;8321.00
2025-05-07 17:21:58;7471.00
2025-05-07 17:21:57;6621.00
2025-05-07 17:21:56;5771.00
2025-05-07 17:21:55;4921.00
2025-05-07 17:21:54;4071.00
2025-05-07 17:21:53;3221.00
2025-05-07 17:21:52;2371.00
2025-05-07 17:21:51;1521.00
2025-05-07 17:21:50;671.00
2025-05-07 17:21:49;179.00
2025-05-07 17:21:48;1029.00
2025-05-07 17:21:47;1879.00
2025-05-07 17:21:46;2729.00
2025-05-07 17:21:45;3579.00
2025-05-07 17:21:44;4429.00
2025-05-07 17:21:43;5279.00
2025-05-07 17:21:42;6129.00
2025-05-07 17:21:41;6979.00
2025-05-07 17:21:40;7829.00
2025-05-07 17:21:39;8679.00
2025-05-07 17:21:38;9529.00
2025-05-07 17:21:37;9619.00
2025-05-07 17:21:36;8769.00
2025-05-07 17:21:35;7919.00
2025-05-07 17:21:34;7069.00
2025-05-07 17:21:33;6219.00
2025-05-07 17:21:32;5369.00
2025-05-07 17:21:31;4519.00
2025-05-07 17:21:30;3669.00
2025-05-07 17:21:29;2819.00
2025-05-07 17:21:28;1969.00
2025-05-07 17:21:27;1119.00
2025-05-07 17:21:26;269.00
2025-05-07 17:21:25;581.00
2025-05-07 17:21:24;1431.00
2025-05-07 17:21:23;2281.00
2025-05-07 17:21:22;3131.00
2025-05-07 17:21:21;3981.00
2025-05-07 17:21:20;4831.00
2025-05-07 17:21:19;5681.00
2025-05-07 17:21:18;6531.00
2025-05-07 17:21:17;7381.00
2025-05-07 17:21:16;8231.00
2025-05-07 17:21:15;9081.00
2025-05-07 17:21:14;9931.00
2025-05-07 17:21:13;9217.00
2025-05-07 17:21:12;8367.00
2025-05-07 17:21:11;7517.00
2025-05-07 17:21:10;6667.00
2025-05-07 17:21:09;5817.00
2025-05-07 17:21:08;4967.00
2025-05-07 17:21:07;4117.00
2025-05-07 17:21:06;3267.00
2025-05-07 17:21:05;2417.00
2025-05-07 17:21:04;1567.00
2025-05-07 17:21:03;717.00
2025-05-07 17:21:02;133.00
2025-05-07 17:21:01;983.00
2025-05-07 17:21:00;1833.00
2025-05-07 17:20:59;2683.00
2025-05-07 17:20:58;3533.00
2025-05-07 17:20:57;4383.00
2025-05-07 17:20:56;5233.00
2025-05-07 17:20:55;6083.00
2025-05-07 17:20:54;6933.00
2025-05-07 17:20:53;7783.00
2025-05-07 17:20:52;8633.00
2025-05-07 17:20:51;9483.00
2025-05-07 17:20:50;9665.00
2025-05-07 17:20:49;8815.00
2025-05-07 17:20:48;7965.00
2025-05-07 17:20:47;7115.00
2025-05-07 17:20:46;6265.00
2025-05-07 17:20:45;5415.00
2025-05-07 17:20:44;4565.00
2025-05-07 17:20:43;3715.00
2025-05-07 17:20:42;2865.00
2025-05-07 17:20:41;2015.00
2025-05-07 17:20:40;1165.00
2025-05-07 17:20:39;315.00
2025-05-07 17:20:38;535.00
2025-05-07 17:20:37;1385.00
2025-05-07 17:20:36;2235.00
2025-05-07 17:20:35;3085.00
2025-05-07 17:20:34;3935.00
2025-05-07 17:20:33;4785.00
2025-05-07 17:20:32;5635.00
2025-05-07 17:20:31;6485.00
2025-05-07 17:20:30;7335.00
2025-05-07 17:20:29;8185.00
2025-05-07 17:20:28;9035.00
2025-05-07 17:20:27;9885.00
2025-05-07 17:20:26;9263.00
2025-05-07 17:20:25;8413.00
2025-05-07 17:20:24;7563.00
2025-05-07 17:20:23;6713.00
2025-05-07 17:20:22;5863.00
2025-05-07 17:20:21;5013.00
2025-05-07 17:20:20;4163.00
2025-05-07 17:20:19;3313.00
2025-05-07 17:20:18;2463.00
2025-05-07 17:20:17;1613.00
2025-05-07 17:20:16;763.00
2025-05-07 17:20:15;87.00
2025-05-07 17:20:14;937.00
2025-05-07 17:20:13;1787.00
2025-05-07 17:20:12;2637.00
2025-05-07 17:20:11;3487.00
2025-05-07 17:20:10;4337.00
2025-05-07 17:20:09;5187.00
2025-05-07 17:20:08;6037.00
2025-05-07 17:20:07;6887.00
2025-05-07 17:20:06;7737.00
2025-05-07 17:20:05;8587.00
2025-05-07 17:20:04;9437.00
2025-05-07 17:20:03;9711.00
2025-05-07 17:20:02;8861.00
2025-05-07 17:20:01;8011.00
2025-05-07 17:20:00;7161.00
2025-05-07 17:19:59;6311.00
2025-05-07 17:19:58;5461.00
2025-05-07 17:19:57;4611.00
2025-05-07 17:19:56;3761.00
2025-05-07 17:19:55;2911.00
2025-05-07 17:19:54;2061.00
2025-05-07 17:19:53;1211.00
2025-05-07 17:19:52;361.00
2025-05-07 17:19:51;489.00
2025-05-07 17:19:50;1339.00
2025-05-07 17:19:49;2189.00
2025-05-07 17:19:48;3039.00
2025-05-07 17:19:47;3889.00
2025-05-07 17:19:46;4739.00
2025-05-07 17:19:45;5589.00
2025-05-07 17:19:44;6439.00
2025-05-07 17:19:43;7289.00
2025-05-07 17:19:42;8139.00
2025-05-07 17:19:41;8989.00
2025-05-07 17:19:40;9839.00
2025-05-07 17:19:39;9309.00
2025-05-07 17:19:38;8459.00
2025-05-07 17:19:37;7609.00
2025-05-07 17:19:36;6759.00
2025-05-07 17:19:35;5909.00
2025-05-07 17:19:34;5059.00
2025-05-07 17:19:33;4209.00
2025-05-07 17:19:32;3359.00
2025-05-07 17:19:31;2509.00
2025-05-07 17:19:30;1659.00
2025-05-07 17:19:29;809.00
2025-05-07 17:19:28;41.00
2025-05-07 17:19:27;891.00
2025-05-07 17:19:26;1741.00
2025-05-07 17:19:25;2591.00
2025-05-07 17:19:24;3441.00
2025-05-07 17:19:23;4291.00
2025-05-07 17:19:22;5141.00
2025-05-07 17:19:21;5991.00
2025-05-07 17:19:20;6841.00
2025-05-07 17:19:19;7691.00
2025-05-07 17:19:18;8541.00
2025-05-07 17:19:17;9391.00
2025-05-07 17:19:16;9757.00
2025-05-07 17:19:15;8907.00
2025-05-07 17:19:14;8057.00
2025-05-07 17:19:13;7207.00
2025-05-07 17:19:12;6357.00
2025-05-07 17:19:11;5507.00
2025-05-07 17:19:10;4657.00
2025-05-07 17:19:09;3807.00
2025-05-07 17:19:08;2957.00
2025-05-07 17:19:07;2107.00
2025-05-07 17:19:06;1257.00
2025-05-07 17:19:05;407.00
2025-05-07 17:19:04;443.00
2025-05-07 17:19:03;1293.00
2025-05-07 17:19:02;2143.00
2025-05-07 17:19:01;2993.00
2025-05-07 17:19:00;3843.00
2025-05-07 17:18:59;4693.00
2025-05-07 17:18:58;5543.00
2025-05-07 17:18:57;6393.00
2025-05-07 17:18:56;7243.00
2025-05-07 17:18:55;8093.00
2025-05-07 17:18:54;8943.00
2025-05-07 17:18:53;9793.00
2025-05-07 17:18:52;9355.00
2025-05-07 17:18:51;8505.00
2025-05-07 17:18:50;7655.00
2025-05-07 17:18:49;6805.00
2025-05-07 17:18:48;5955.00
2025-05-07 17:18:47;5105.00
2025-05-07 17:18:46;4255.00
2025-05-07 17:18:45;3405.00
2025-05-07 17:18:44;2555.00
2025-05-07 17:18:43;1705.00
2025-05-07 17:18:42;855.00
2025-05-07 17:18:41;5.00
2025-05-07 17:18:40;845.00
2025-05-07 17:18:39;1695.00
2025-05-07 17:18:38;2545.00
2025-05-07 17:18:37;3395.00
2025-05-07 17:18:36;4245.00
2025-05-07 17:18:35;5095.00
2025-05-07 17:18:34;5945.00
2025-05-07 17:18:33;6795.00
2025-05-07 17:18:32;7645.00
2025-05-07 17:18:31;8495.00
2025-05-07 17:18:30;9345.00
2025-05-07 17:18:29;9803.00
2025-05-07 17:18:28;8953.00
2025-05-07 17:18:27;8103.00
2025-05-07 17:18:26;7253.00
2025-05-07 17:18:25;6403.00
2025-05-07 17:18:24;5553.00
2025-05-07 17:18:23;4703.00
2025-05-07 17:18:22;3853.00
2025-05-07 17:18:21;3003.00
2025-05-07 17:18:20;2153.00
2025-05-07 17:18:19;1303.00
2025-05-07 17:18:18;453.00
2025-05-07 17:18:17;397.00
2025-05-07 17:18:16;1247.00
2025-05-07 17:18:15;2097.00
2025-05-07 17:18:14;2947.00
2025-05-07 17:18:13;3797.00
2025-05-07 17:18:12;4647.00
2025-05-07 17:18:11;5497.00
2025-05-07 17:18:10;6347.00
2025-05-07 17:18:09;7197.00
2025-05-07 17:18:08;8047.00
2025-05-07 17:18:07;8897.00
2025-05-07 17:18:06;9747.00
2025-05-07 17:18:05;9401.00
2025-05-07 17:18:04;8551.00
2025-05-07 17:18:03;7701.00
2025-05-07 17:18:02;6851.00
2025-05-07 17:18:01;6001.00
2025-05-07 17:18:00;5151.00
2025-05-07 17:17:59;4301.00
2025-05-07 17:17:58;3451.00
2025-05-07 17:17:57;2601.00
2025-05-07 17:17:56;1751.00
2025-05-07 17:17:55;901.00
2025-05-07 17:17:54;51.00
2025-05-07 17:17:53;799.00
2025-05-07 17:17:52;1649.00
2025-05-07 17:17:51;2499.00
2025-05-07 17:17:50;3349.00
2025-05-07 17:17:49;4199.00
2025-05-07 17:17:48;5049.00
2025-05-07 17:17:47;5899.00
2025-05-07 17:17:46;6749.00
2025-05-07 17:17:45;7599.00
2025-05-07 17:17:44;8449.00
2025-05-07 17:17:43;9299.00
2025-05-07 17:17:42;9849.00
2025-05-07 17:17:41;8999.00
2025-05-07 17:17:40;8149.00
2025-05-07 17:17:39;7299.00
2025-05-07 17:17:38;6449.00
2025-05-07 17:17:37;5599.00
2025-05-07 17:17:36;4749.00
2025-05-07 17:17:35;3899.00
2025-05-07 17:17:34;3049.00
2025-05-07 17:17:33;2199.00
2025-05-07 17:17:32;1349.00
2025-05-07 17:17:31;499.00
2025-05-07 17:17:30;351.00
2025-05-07 17:17:29;1201.00
2025-05-07 17:17:28;2051.00
2025-05-07 17:17:27;2901.00
2025-05-07 17:17:26;3751.00
2025-05-07 17:17:25;4601.00
2025-05-07 17:17:24;5451.00
2025-05-07 17:17:23;6301.00
2025-05-07 17:17:22;7151.00
2025-05-07 17:17:21;8001.00
2025-05-07 17:17:20;8851.00
2025-05-07 17:17:19;9701.00
2025-05-07 17:17:18;9447.00
2025-05-07 17:17:17;8597.00
2025-05-07 17:17:16;7747.00
2025-05-07 17:17:15;6897.00
2025-05-07 17:17:14;6047.00
2025-05-07 17:17:13;5197.00
2025-05-07 17:17:12;4347.00
2025-05-07 17:17:11;3497.00
2025-05-07 17:17:10;2647.00
2025-05-07 17:17:09;1797.00
2025-05-07 17:17:08;947.00
2025-05-07 17:17:07;97.00
2025-05-07 17:17:06;753.00
2025-05-07 17:17:05;1603.00
2025-05-07 17:17:04;2453.00
2025-05-07 17:17:03;3303.00
2025-05-07 17:17:02;4153.00
2025-05-07 17:17:01;5003.00
2025-05-07 17:17:00;5853.00
2025-05-07 17:16:59;6703.00
2025-05-07 17:16:58;7553.00
2025-05-07 17:16:57;8403.00
2025-05-07 17:16:56;9253.00
2025-05-07 17:16:55;9895.00
2025-05-07 17:16:54;9045.00
2025-05-07 17:16:53;8195.00
2025-05-07 17:16:52;7345.00
2025-05-07 17:16:51;6495.00
2025-05-07 17:16:50;5645.00
2025-05-07 17:16:49;4795.00
2025-05-07 17:16:48;3945.00
2025-05-07 17:16:47;3095.00
2025-05-07 17:16:46;2245.00
2025-05-07 17:16:45;1395.00
2025-05-07 17:16:44;545.00
2025-05-07 17:16:43;305.00
2025-05-07 17:16:42;1155.00
2025-05-07 17:16:41;2005.00
2025-05-07 17:16:40;2855.00
2025-05-07 17:16:39;3705.00
2025-05-07 17:16:38;4555.00
2025-05-07 17:16:37;5405.00
2025-05-07 17:16:36;6255.00
2025-05-07 17:16:35;7105.00
2025-05-07 17:16:34;7955.00
2025-05-07 17:16:33;8805.00
2025-05-07 17:16:32;9655.00
2025-05-07 17:16:31;9493.00
2025-05-07 17:16:30;8643.00
2025-05-07 17:16:29;7793.00
2025-05-07 17:16:28;6943.00
2025-05-07 17:16:27;6093.00
2025-05-07 17:16:26;5243.00
2025-05-07 17:16:25;4393.00
2025-05-07 17:16:24;3543.00
2025-05-07 17:16:23;2693.00
2025-05-07 17:16:22;1843.00
2025-05-07 17:16:21;993.00
2025-05-07 17:16:20;143.00
2025-05-07 17:16:19;707.00
2025-05-07 17:16:18;1557.00
2025-05-07 17:16:17;2407.00
2025-05-07 17:16:16;3257.00
2025-05-07 17:16:15;4107.00
2025-05-07 17:16:14;4957.00
2025-05-07 17:16:13;5807.00
2025-05-07 17:16:12;6657.00
2025-05-07 17:16:11;7507.00
2025-05-07 17:16:10;8357.00
2025-05-07 17:16:09;9207.00
2025-05-07 17:16:08;9941.00
2025-05-07 17:16:07;9091.00
2025-05-07 17:16:06;8241.00
2025-05-07 17:16:05;7391.00
2025-05-07 17:16:04;6541.00
2025-05-07 17:16:03;5691.00
2025-05-07 17:16:02;4841.00
2025-05-07 17:16:01;3991.00
2025-05-07 17:16:00;3141.00
2025-05-07 17:15:59;2291.00
2025-05-07 17:15:58;1441.00
2025-05-07 17:15:57;591.00
2025-05-07 17:15:56;259.00
2025-05-07 17:15:55;1109.00
2025-05-07 17:15:54;1959.00
2025-05-07 17:15:53;2809.00
2025-05-07 17:15:52;3659.00
2025-05-07 17:15:51;4509.00
2025-05-07 17:15:50;5359.00
2025-05-07 17:15:49;6209.00
2025-05-07 17:15:48;7059.00
2025-05-07 17:15:47;7909.00
2025-05-07 17:15:46;8759.00
2025-05-07 17:15:45;9609.00
2025-05-07 17:15:44;9539.00
2025-05-07 17:15:43;8689.00
2025-05-07 17:15:42;7839.00
2025-05-07 17:15:41;6989.00
2025-05-07 17:15:40;6139.00
2025-05-07 17:15:39;5289.00
2025-05-07 17:15:38;4439.00
2025-05-07 17:15:37;3589.00
2025-05-07 17:15:36;2739.00
2025-05-07 17:15:35;1889.00
2025-05-07 17:15:34;1039.00
2025-05-07 17:15:33;189.00
2025-05-07 17:15:32;661.00
2025-05-07 17:15:31;1511.00
2025-05-07 17:15:30;2361.00
2025-05-07 17:15:29;3211.00
2025-05-07 17:15:28;4061.00
2025-05-07 17:15:27;4911.00
2025-05-07 17:15:26;5761.00
2025-05-07 17:15:25;6611.00
2025-05-07 17:15:24;7461.00
