Fecha y Hora;LIC-3031 - Nivel reactor R-303
2025-05-07 17:45:05;62.43
2025-05-07 17:45:04;53.93
2025-05-07 17:45:03;45.43
2025-05-07 17:45:02;36.93
2025-05-07 17:45:01;28.43
2025-05-07 17:45:00;19.93
2025-05-07 17:44:59;11.43
2025-05-07 17:44:58;2.93
2025-05-07 17:44:57;5.57
2025-05-07 17:44:56;14.07
2025-05-07 17:44:55;22.57
2025-05-07 17:44:54;31.07
2025-05-07 17:44:53;39.57
2025-05-07 17:44:52;48.07
2025-05-07 17:44:51;56.57
2025-05-07 17:44:50;65.07
2025-05-07 17:44:49;73.57
2025-05-07 17:44:48;82.07
2025-05-07 17:44:47;90.57
2025-05-07 17:44:46;99.07
2025-05-07 17:44:45;92.41
2025-05-07 17:44:44;83.91
2025-05-07 17:44:43;75.41
2025-05-07 17:44:42;66.91
2025-05-07 17:44:41;58.41
2025-05-07 17:44:40;49.91
2025-05-07 17:44:39;41.41
2025-05-07 17:44:38;32.91
2025-05-07 17:44:37;24.41
2025-05-07 17:44:36;15.91
2025-05-07 17:44:35;7.41
2025-05-07 17:44:34;1.09
2025-05-07 17:44:33;9.59
2025-05-07 17:44:32;18.09
2025-05-07 17:44:31;26.59
2025-05-07 17:44:30;35.09
2025-05-07 17:44:29;43.59
2025-05-07 17:44:28;52.09
2025-05-07 17:44:27;60.59
2025-05-07 17:44:26;69.09
2025-05-07 17:44:25;77.59
2025-05-07 17:44:24;86.09
2025-05-07 17:44:23;94.59
2025-05-07 17:44:22;96.89
2025-05-07 17:44:21;88.39
2025-05-07 17:44:20;79.89
2025-05-07 17:44:19;71.39
2025-05-07 17:44:18;62.89
2025-05-07 17:44:17;54.39
2025-05-07 17:44:16;45.89
2025-05-07 17:44:15;37.39
2025-05-07 17:44:14;28.89
2025-05-07 17:44:13;20.39
2025-05-07 17:44:12;11.89
2025-05-07 17:44:11;3.39
2025-05-07 17:44:10;5.11
2025-05-07 17:44:09;13.61
2025-05-07 17:44:08;22.11
2025-05-07 17:44:07;30.61
2025-05-07 17:44:06;39.11
2025-05-07 17:44:05;47.61
2025-05-07 17:44:04;56.11
2025-05-07 17:44:03;64.61
2025-05-07 17:44:02;73.11
2025-05-07 17:44:01;81.61
2025-05-07 17:44:00;90.11
2025-05-07 17:43:59;98.61
2025-05-07 17:43:58;92.87
2025-05-07 17:43:57;84.37
2025-05-07 17:43:56;75.87
2025-05-07 17:43:55;67.37
2025-05-07 17:43:54;58.87
2025-05-07 17:43:53;50.37
2025-05-07 17:43:52;41.87
2025-05-07 17:43:51;33.37
2025-05-07 17:43:50;24.87
2025-05-07 17:43:49;16.37
2025-05-07 17:43:48;7.87
2025-05-07 17:43:47;0.63
2025-05-07 17:43:46;9.13
2025-05-07 17:43:45;17.63
2025-05-07 17:43:44;26.13
2025-05-07 17:43:43;34.63
2025-05-07 17:43:42;43.13
2025-05-07 17:43:41;51.63
2025-05-07 17:43:40;60.13
2025-05-07 17:43:39;68.63
2025-05-07 17:43:38;77.13
2025-05-07 17:43:37;85.63
2025-05-07 17:43:36;94.13
2025-05-07 17:43:35;97.35
2025-05-07 17:43:34;88.85
2025-05-07 17:43:33;80.35
2025-05-07 17:43:32;71.85
2025-05-07 17:43:31;63.35
2025-05-07 17:43:30;54.85
2025-05-07 17:43:29;46.35
2025-05-07 17:43:28;37.85
2025-05-07 17:43:27;29.35
2025-05-07 17:43:26;20.85
2025-05-07 17:43:25;12.35
2025-05-07 17:43:24;3.85
2025-05-07 17:43:23;4.65
2025-05-07 17:43:22;13.15
2025-05-07 17:43:21;21.65
2025-05-07 17:43:20;30.15
2025-05-07 17:43:19;38.65
2025-05-07 17:43:18;47.15
2025-05-07 17:43:17;55.65
2025-05-07 17:43:16;64.15
2025-05-07 17:43:15;72.65
2025-05-07 17:43:14;81.15
2025-05-07 17:43:13;89.65
2025-05-07 17:43:12;98.15
2025-05-07 17:43:11;93.33
2025-05-07 17:43:10;84.83
2025-05-07 17:43:09;76.33
2025-05-07 17:43:08;67.83
2025-05-07 17:43:07;59.33
2025-05-07 17:43:06;50.83
2025-05-07 17:43:05;42.33
2025-05-07 17:43:04;33.83
2025-05-07 17:43:03;25.33
2025-05-07 17:43:02;16.83
2025-05-07 17:43:01;8.33
2025-05-07 17:43:00;0.17
2025-05-07 17:42:59;8.67
2025-05-07 17:42:58;17.17
2025-05-07 17:42:57;25.67
2025-05-07 17:42:56;34.17
2025-05-07 17:42:55;42.67
2025-05-07 17:42:54;51.17
2025-05-07 17:42:53;59.67
2025-05-07 17:42:52;68.17
2025-05-07 17:42:51;76.67
2025-05-07 17:42:50;85.17
2025-05-07 17:42:49;93.67
2025-05-07 17:42:48;97.81
2025-05-07 17:42:47;89.31
2025-05-07 17:42:46;80.81
2025-05-07 17:42:45;72.31
2025-05-07 17:42:44;63.81
2025-05-07 17:42:43;55.31
2025-05-07 17:42:42;46.81
2025-05-07 17:42:41;38.31
2025-05-07 17:42:40;29.81
2025-05-07 17:42:39;21.31
2025-05-07 17:42:38;12.81
2025-05-07 17:42:37;4.31
2025-05-07 17:42:36;4.19
2025-05-07 17:42:35;12.69
2025-05-07 17:42:34;21.19
2025-05-07 17:42:33;29.69
2025-05-07 17:42:32;38.19
2025-05-07 17:42:31;46.69
2025-05-07 17:42:30;55.19
2025-05-07 17:42:29;63.69
2025-05-07 17:42:28;72.19
2025-05-07 17:42:27;80.69
2025-05-07 17:42:26;89.19
2025-05-07 17:42:25;97.69
2025-05-07 17:42:24;93.79
2025-05-07 17:42:23;85.29
2025-05-07 17:42:22;76.79
2025-05-07 17:42:21;68.29
2025-05-07 17:42:20;59.79
2025-05-07 17:42:19;51.29
2025-05-07 17:42:18;42.79
2025-05-07 17:42:17;34.29
2025-05-07 17:42:16;25.79
2025-05-07 17:42:15;17.29
2025-05-07 17:42:14;8.79
2025-05-07 17:42:13;0.29
2025-05-07 17:42:12;8.21
2025-05-07 17:42:11;16.71
2025-05-07 17:42:10;25.21
2025-05-07 17:42:09;33.71
2025-05-07 17:42:08;42.21
2025-05-07 17:42:07;50.71
2025-05-07 17:42:06;59.21
2025-05-07 17:42:05;67.71
2025-05-07 17:42:04;76.21
2025-05-07 17:42:03;84.71
2025-05-07 17:42:02;93.21
2025-05-07 17:42:01;98.27
2025-05-07 17:42:00;89.77
2025-05-07 17:41:59;81.27
2025-05-07 17:41:58;72.77
2025-05-07 17:41:57;64.27
2025-05-07 17:41:56;55.77
2025-05-07 17:41:55;47.27
2025-05-07 17:41:54;38.77
2025-05-07 17:41:53;30.27
2025-05-07 17:41:52;21.77
2025-05-07 17:41:51;13.27
2025-05-07 17:41:50;4.77
2025-05-07 17:41:49;3.73
2025-05-07 17:41:48;12.23
2025-05-07 17:41:47;20.73
2025-05-07 17:41:46;29.23
2025-05-07 17:41:45;37.73
2025-05-07 17:41:44;46.23
2025-05-07 17:41:43;54.73
2025-05-07 17:41:42;63.23
2025-05-07 17:41:41;71.73
2025-05-07 17:41:40;80.23
2025-05-07 17:41:39;88.73
2025-05-07 17:41:38;97.23
2025-05-07 17:41:37;94.25
2025-05-07 17:41:36;85.75
2025-05-07 17:41:35;77.25
2025-05-07 17:41:34;68.75
2025-05-07 17:41:33;60.25
2025-05-07 17:41:32;51.75
2025-05-07 17:41:31;43.25
2025-05-07 17:41:30;34.75
2025-05-07 17:41:29;26.25
2025-05-07 17:41:28;17.75
2025-05-07 17:41:27;9.25
2025-05-07 17:41:26;0.75
2025-05-07 17:41:25;7.75
2025-05-07 17:41:24;16.25
2025-05-07 17:41:23;24.75
2025-05-07 17:41:22;33.25
2025-05-07 17:41:21;41.75
2025-05-07 17:41:20;50.25
2025-05-07 17:41:19;58.75
2025-05-07 17:41:18;67.25
2025-05-07 17:41:17;75.75
2025-05-07 17:41:16;84.25
2025-05-07 17:41:15;92.75
2025-05-07 17:41:14;98.73
2025-05-07 17:41:13;90.23
2025-05-07 17:41:12;81.73
2025-05-07 17:41:11;73.23
2025-05-07 17:41:10;64.73
2025-05-07 17:41:09;56.23
2025-05-07 17:41:08;47.73
2025-05-07 17:41:07;39.23
2025-05-07 17:41:06;30.73
2025-05-07 17:41:05;22.23
2025-05-07 17:41:04;13.73
2025-05-07 17:41:03;5.23
2025-05-07 17:41:02;3.27
2025-05-07 17:41:01;11.77
2025-05-07 17:41:00;20.27
2025-05-07 17:40:59;28.77
2025-05-07 17:40:58;37.27
2025-05-07 17:40:57;45.77
2025-05-07 17:40:56;54.27
2025-05-07 17:40:55;62.77
2025-05-07 17:40:54;71.27
2025-05-07 17:40:53;79.77
2025-05-07 17:40:52;88.27
2025-05-07 17:40:51;96.77
2025-05-07 17:40:50;94.71
2025-05-07 17:40:49;86.21
2025-05-07 17:40:48;77.71
2025-05-07 17:40:47;69.21
2025-05-07 17:40:46;60.71
2025-05-07 17:40:45;52.21
2025-05-07 17:40:44;43.71
2025-05-07 17:40:43;35.21
2025-05-07 17:40:42;26.71
2025-05-07 17:40:41;18.21
2025-05-07 17:40:40;9.71
2025-05-07 17:40:39;1.21
2025-05-07 17:40:38;7.29
2025-05-07 17:40:37;15.79
2025-05-07 17:40:36;24.29
2025-05-07 17:40:35;32.79
2025-05-07 17:40:34;41.29
2025-05-07 17:40:33;49.79
2025-05-07 17:40:32;58.29
2025-05-07 17:40:31;66.79
2025-05-07 17:40:30;75.29
2025-05-07 17:40:29;83.79
2025-05-07 17:40:28;92.29
2025-05-07 17:40:27;99.19
2025-05-07 17:40:26;90.69
2025-05-07 17:40:25;82.19
2025-05-07 17:40:24;73.69
2025-05-07 17:40:23;65.19
2025-05-07 17:40:22;56.69
2025-05-07 17:40:21;48.19
2025-05-07 17:40:20;39.69
2025-05-07 17:40:19;31.19
2025-05-07 17:40:18;22.69
2025-05-07 17:40:17;14.19
2025-05-07 17:40:16;5.69
2025-05-07 17:40:15;2.81
2025-05-07 17:40:14;11.31
2025-05-07 17:40:13;19.81
2025-05-07 17:40:12;28.31
2025-05-07 17:40:11;36.81
2025-05-07 17:40:10;45.31
2025-05-07 17:40:09;53.81
2025-05-07 17:40:08;62.31
2025-05-07 17:40:07;70.81
2025-05-07 17:40:06;79.31
2025-05-07 17:40:05;87.81
2025-05-07 17:40:04;96.31
2025-05-07 17:40:03;95.17
2025-05-07 17:40:02;86.67
2025-05-07 17:40:01;78.17
2025-05-07 17:40:00;69.67
2025-05-07 17:39:59;61.17
2025-05-07 17:39:58;52.67
2025-05-07 17:39:57;44.17
2025-05-07 17:39:56;35.67
2025-05-07 17:39:55;27.17
2025-05-07 17:39:54;18.67
2025-05-07 17:39:53;10.17
2025-05-07 17:39:52;1.67
2025-05-07 17:39:51;6.83
2025-05-07 17:39:50;15.33
2025-05-07 17:39:49;23.83
2025-05-07 17:39:48;32.33
2025-05-07 17:39:47;40.83
2025-05-07 17:39:46;49.33
2025-05-07 17:39:45;57.83
2025-05-07 17:39:44;66.33
2025-05-07 17:39:43;74.83
2025-05-07 17:39:42;83.33
2025-05-07 17:39:41;91.83
2025-05-07 17:39:40;99.65
2025-05-07 17:39:39;91.15
2025-05-07 17:39:38;82.65
2025-05-07 17:39:37;74.15
2025-05-07 17:39:36;65.65
2025-05-07 17:39:35;57.15
2025-05-07 17:39:34;48.65
2025-05-07 17:39:33;40.15
2025-05-07 17:39:32;31.65
2025-05-07 17:39:31;23.15
2025-05-07 17:39:30;14.65
2025-05-07 17:39:29;6.15
2025-05-07 17:39:28;2.35
2025-05-07 17:39:27;10.85
2025-05-07 17:39:26;19.35
2025-05-07 17:39:25;27.85
2025-05-07 17:39:24;36.35
2025-05-07 17:39:23;44.85
2025-05-07 17:39:22;53.35
2025-05-07 17:39:21;61.85
2025-05-07 17:39:20;70.35
2025-05-07 17:39:19;78.85
2025-05-07 17:39:18;87.35
2025-05-07 17:39:17;95.85
2025-05-07 17:39:16;95.63
2025-05-07 17:39:15;87.13
2025-05-07 17:39:14;78.63
2025-05-07 17:39:13;70.13
2025-05-07 17:39:12;61.63
2025-05-07 17:39:11;53.13
2025-05-07 17:39:10;44.63
2025-05-07 17:39:09;36.13
2025-05-07 17:39:08;27.63
2025-05-07 17:39:07;19.13
2025-05-07 17:39:06;10.63
2025-05-07 17:39:05;2.13
2025-05-07 17:39:04;6.37
2025-05-07 17:39:03;14.87
2025-05-07 17:39:02;23.37
2025-05-07 17:39:01;31.87
2025-05-07 17:39:00;40.37
2025-05-07 17:38:59;48.87
2025-05-07 17:38:58;57.37
2025-05-07 17:38:57;65.87
2025-05-07 17:38:56;74.37
2025-05-07 17:38:55;82.87
2025-05-07 17:38:54;91.37
2025-05-07 17:38:53;99.87
2025-05-07 17:38:52;91.61
2025-05-07 17:38:51;83.11
2025-05-07 17:38:50;74.61
2025-05-07 17:38:49;66.11
2025-05-07 17:38:48;57.61
2025-05-07 17:38:47;49.11
2025-05-07 17:38:46;40.61
2025-05-07 17:38:45;32.11
2025-05-07 17:38:44;23.61
2025-05-07 17:38:43;15.11
2025-05-07 17:38:42;6.61
2025-05-07 17:38:41;1.89
2025-05-07 17:38:40;10.39
2025-05-07 17:38:39;18.89
2025-05-07 17:38:38;27.39
2025-05-07 17:38:37;35.89
2025-05-07 17:38:36;44.39
2025-05-07 17:38:35;52.89
2025-05-07 17:38:34;61.39
2025-05-07 17:38:33;69.89
2025-05-07 17:38:32;78.39
2025-05-07 17:38:31;86.89
2025-05-07 17:38:30;95.39
2025-05-07 17:38:29;96.09
2025-05-07 17:38:28;87.59
2025-05-07 17:38:27;79.09
2025-05-07 17:38:26;70.59
2025-05-07 17:38:25;62.09
2025-05-07 17:38:24;53.59
2025-05-07 17:38:23;45.09
2025-05-07 17:38:22;36.59
2025-05-07 17:38:21;28.09
2025-05-07 17:38:20;19.59
2025-05-07 17:38:19;11.09
2025-05-07 17:38:18;2.59
2025-05-07 17:38:17;5.91
2025-05-07 17:38:16;14.41
2025-05-07 17:38:15;22.91
2025-05-07 17:38:14;31.41
2025-05-07 17:38:13;39.91
2025-05-07 17:38:12;48.41
2025-05-07 17:38:11;56.91
2025-05-07 17:38:10;65.41
2025-05-07 17:38:09;73.91
2025-05-07 17:38:08;82.41
2025-05-07 17:38:07;90.91
2025-05-07 17:38:06;99.41
2025-05-07 17:38:05;92.07
2025-05-07 17:38:04;83.57
2025-05-07 17:38:03;75.07
2025-05-07 17:38:02;66.57
2025-05-07 17:38:01;58.07
2025-05-07 17:38:00;49.57
2025-05-07 17:37:59;41.07
2025-05-07 17:37:58;32.57
2025-05-07 17:37:57;24.07
2025-05-07 17:37:56;15.57
2025-05-07 17:37:55;7.07
2025-05-07 17:37:54;1.43
2025-05-07 17:37:53;9.93
2025-05-07 17:37:52;18.43
2025-05-07 17:37:51;26.93
2025-05-07 17:37:50;35.43
2025-05-07 17:37:49;43.93
2025-05-07 17:37:48;52.43
2025-05-07 17:37:47;60.93
2025-05-07 17:37:46;69.43
2025-05-07 17:37:45;77.93
2025-05-07 17:37:44;86.43
2025-05-07 17:37:43;94.93
2025-05-07 17:37:42;96.55
2025-05-07 17:37:41;88.05
2025-05-07 17:37:40;79.55
2025-05-07 17:37:39;71.05
2025-05-07 17:37:38;62.55
2025-05-07 17:37:37;54.05
2025-05-07 17:37:36;45.55
2025-05-07 17:37:35;37.05
2025-05-07 17:37:34;28.55
2025-05-07 17:37:33;20.05
2025-05-07 17:37:32;11.55
2025-05-07 17:37:31;3.05
2025-05-07 17:37:30;5.45
2025-05-07 17:37:29;13.95
2025-05-07 17:37:28;22.45
2025-05-07 17:37:27;30.95
2025-05-07 17:37:26;39.45
2025-05-07 17:37:25;47.95
2025-05-07 17:37:24;56.45
2025-05-07 17:37:23;64.95
2025-05-07 17:37:22;73.45
2025-05-07 17:37:21;81.95
2025-05-07 17:37:20;90.45
2025-05-07 17:37:19;98.95
2025-05-07 17:37:18;92.53
2025-05-07 17:37:17;84.03
2025-05-07 17:37:16;75.53
2025-05-07 17:37:15;67.03
2025-05-07 17:37:14;58.53
2025-05-07 17:37:13;50.03
2025-05-07 17:37:12;41.53
2025-05-07 17:37:11;33.03
2025-05-07 17:37:10;24.53
2025-05-07 17:37:09;16.03
2025-05-07 17:37:08;7.53
2025-05-07 17:37:07;0.97
2025-05-07 17:37:06;9.47
2025-05-07 17:37:05;17.97
2025-05-07 17:37:04;26.47
2025-05-07 17:37:03;34.97
2025-05-07 17:37:02;43.47
2025-05-07 17:37:01;51.97
2025-05-07 17:37:00;60.47
2025-05-07 17:36:59;68.97
2025-05-07 17:36:58;77.47
2025-05-07 17:36:57;85.97
2025-05-07 17:36:56;94.47
2025-05-07 17:36:55;97.01
2025-05-07 17:36:54;88.51
2025-05-07 17:36:53;80.01
2025-05-07 17:36:52;71.51
2025-05-07 17:36:51;63.01
2025-05-07 17:36:50;54.51
2025-05-07 17:36:49;46.01
2025-05-07 17:36:48;37.51
2025-05-07 17:36:47;29.01
2025-05-07 17:36:46;20.51
2025-05-07 17:36:45;12.01
2025-05-07 17:36:44;3.51
2025-05-07 17:36:43;4.99
2025-05-07 17:36:42;13.49
2025-05-07 17:36:41;21.99
2025-05-07 17:36:40;30.49
2025-05-07 17:36:39;38.99
2025-05-07 17:36:38;47.49
2025-05-07 17:36:37;55.99
2025-05-07 17:36:36;64.49
2025-05-07 17:36:35;72.99
2025-05-07 17:36:34;81.49
2025-05-07 17:36:33;89.99
2025-05-07 17:36:32;98.49
2025-05-07 17:36:31;92.99
2025-05-07 17:36:30;84.49
2025-05-07 17:36:29;75.99
2025-05-07 17:36:28;67.49
2025-05-07 17:36:27;58.99
2025-05-07 17:36:26;50.49
2025-05-07 17:36:25;41.99
2025-05-07 17:36:24;33.49
2025-05-07 17:36:23;24.99
2025-05-07 17:36:22;16.49
2025-05-07 17:36:21;7.99
2025-05-07 17:36:20;0.51
2025-05-07 17:36:19;9.01
2025-05-07 17:36:18;17.51
2025-05-07 17:36:17;26.01
2025-05-07 17:36:16;34.51
2025-05-07 17:36:15;43.01
2025-05-07 17:36:14;51.51
2025-05-07 17:36:13;60.01
2025-05-07 17:36:12;68.51
2025-05-07 17:36:11;77.01
2025-05-07 17:36:10;85.51
2025-05-07 17:36:09;94.01
2025-05-07 17:36:08;97.47
2025-05-07 17:36:07;88.97
2025-05-07 17:36:06;80.47
2025-05-07 17:36:05;71.97
2025-05-07 17:36:04;63.47
2025-05-07 17:36:03;54.97
2025-05-07 17:36:02;46.47
2025-05-07 17:36:01;37.97
2025-05-07 17:36:00;29.47
2025-05-07 17:35:59;20.97
2025-05-07 17:35:58;12.47
2025-05-07 17:35:57;3.97
2025-05-07 17:35:56;4.53
2025-05-07 17:35:55;13.03
2025-05-07 17:35:54;21.53
2025-05-07 17:35:53;30.03
2025-05-07 17:35:52;38.53
2025-05-07 17:35:51;47.03
2025-05-07 17:35:50;55.53
2025-05-07 17:35:49;64.03
2025-05-07 17:35:48;72.53
2025-05-07 17:35:47;81.03
2025-05-07 17:35:46;89.53
2025-05-07 17:35:45;98.03
2025-05-07 17:35:44;93.45
2025-05-07 17:35:43;84.95
2025-05-07 17:35:42;76.45
2025-05-07 17:35:41;67.95
2025-05-07 17:35:40;59.45
2025-05-07 17:35:39;50.95
2025-05-07 17:35:38;42.45
2025-05-07 17:35:37;33.95
2025-05-07 17:35:36;25.45
2025-05-07 17:35:35;16.95
2025-05-07 17:35:34;8.45
2025-05-07 17:35:33;0.05
2025-05-07 17:35:32;8.55
2025-05-07 17:35:31;17.05
2025-05-07 17:35:30;25.55
2025-05-07 17:35:29;34.05
2025-05-07 17:35:28;42.55
2025-05-07 17:35:27;51.05
2025-05-07 17:35:26;59.55
2025-05-07 17:35:25;68.05
2025-05-07 17:35:24;76.55
2025-05-07 17:35:23;85.05
2025-05-07 17:35:22;93.55
2025-05-07 17:35:21;97.93
2025-05-07 17:35:20;89.43
2025-05-07 17:35:19;80.93
2025-05-07 17:35:18;72.43
2025-05-07 17:35:17;63.93
2025-05-07 17:35:16;55.43
2025-05-07 17:35:15;46.93
2025-05-07 17:35:14;38.43
2025-05-07 17:35:13;29.93
2025-05-07 17:35:12;21.43
2025-05-07 17:35:11;12.93
2025-05-07 17:35:10;4.43
2025-05-07 17:35:09;4.07
2025-05-07 17:35:08;12.57
2025-05-07 17:35:07;21.07
2025-05-07 17:35:06;29.57
2025-05-07 17:35:05;38.07
2025-05-07 17:35:04;46.57
2025-05-07 17:35:03;55.07
2025-05-07 17:35:02;63.57
2025-05-07 17:35:01;72.07
2025-05-07 17:35:00;80.57
2025-05-07 17:34:59;89.07
2025-05-07 17:34:58;97.57
2025-05-07 17:34:57;93.91
2025-05-07 17:34:56;85.41
2025-05-07 17:34:55;76.91
2025-05-07 17:34:54;68.41
2025-05-07 17:34:53;59.91
2025-05-07 17:34:52;51.41
2025-05-07 17:34:51;42.91
2025-05-07 17:34:50;34.41
2025-05-07 17:34:49;25.91
2025-05-07 17:34:48;17.41
2025-05-07 17:34:47;8.91
2025-05-07 17:34:46;0.41
2025-05-07 17:34:45;8.09
2025-05-07 17:34:44;16.59
2025-05-07 17:34:43;25.09
2025-05-07 17:34:42;33.59
2025-05-07 17:34:41;42.09
2025-05-07 17:34:40;50.59
2025-05-07 17:34:39;59.09
2025-05-07 17:34:38;67.59
2025-05-07 17:34:37;76.09
2025-05-07 17:34:36;84.59
2025-05-07 17:34:35;93.09
2025-05-07 17:34:34;98.39
2025-05-07 17:34:33;89.89
2025-05-07 17:34:32;81.39
2025-05-07 17:34:31;72.89
2025-05-07 17:34:30;64.39
2025-05-07 17:34:29;55.89
2025-05-07 17:34:28;47.39
2025-05-07 17:34:27;38.89
2025-05-07 17:34:26;30.39
2025-05-07 17:34:25;21.89
2025-05-07 17:34:24;13.39
2025-05-07 17:34:23;4.89
2025-05-07 17:34:22;3.61
2025-05-07 17:34:21;12.11
2025-05-07 17:34:20;20.61
2025-05-07 17:34:19;29.11
2025-05-07 17:34:18;37.61
2025-05-07 17:34:17;46.11
2025-05-07 17:34:16;54.61
2025-05-07 17:34:15;63.11
2025-05-07 17:34:14;71.61
2025-05-07 17:34:13;80.11
2025-05-07 17:34:12;88.61
2025-05-07 17:34:11;97.11
2025-05-07 17:34:10;94.37
2025-05-07 17:34:09;85.87
2025-05-07 17:34:08;77.37
2025-05-07 17:34:07;68.87
2025-05-07 17:34:06;60.37
2025-05-07 17:34:05;51.87
2025-05-07 17:34:04;43.37
2025-05-07 17:34:03;34.87
2025-05-07 17:34:02;26.37
2025-05-07 17:34:01;17.87
2025-05-07 17:34:00;9.37
2025-05-07 17:33:59;0.87
2025-05-07 17:33:58;7.63
2025-05-07 17:33:57;16.13
2025-05-07 17:33:56;24.63
2025-05-07 17:33:55;33.13
2025-05-07 17:33:54;41.63
2025-05-07 17:33:53;50.13
2025-05-07 17:33:52;58.63
2025-05-07 17:33:51;67.13
2025-05-07 17:33:50;75.63
2025-05-07 17:33:49;84.13
2025-05-07 17:33:48;92.63
2025-05-07 17:33:47;98.85
2025-05-07 17:33:46;90.35
2025-05-07 17:33:45;81.85
2025-05-07 17:33:44;73.35
2025-05-07 17:33:43;64.85
2025-05-07 17:33:42;56.35
2025-05-07 17:33:41;47.85
2025-05-07 17:33:40;39.35
2025-05-07 17:33:39;30.85
2025-05-07 17:33:38;22.35
2025-05-07 17:33:37;13.85
2025-05-07 17:33:36;5.35
2025-05-07 17:33:35;3.15
2025-05-07 17:33:34;11.65
2025-05-07 17:33:33;20.15
2025-05-07 17:33:32;28.65
2025-05-07 17:33:31;37.15
2025-05-07 17:33:30;45.65
2025-05-07 17:33:29;54.15
2025-05-07 17:33:28;62.65
2025-05-07 17:33:27;71.15
2025-05-07 17:33:26;79.65
2025-05-07 17:33:25;88.15
2025-05-07 17:33:24;96.65
2025-05-07 17:33:23;94.83
2025-05-07 17:33:22;86.33
2025-05-07 17:33:21;77.83
2025-05-07 17:33:20;69.33
2025-05-07 17:33:19;60.83
2025-05-07 17:33:18;52.33
2025-05-07 17:33:17;43.83
2025-05-07 17:33:16;35.33
2025-05-07 17:33:15;26.83
2025-05-07 17:33:14;18.33
2025-05-07 17:33:13;9.83
2025-05-07 17:33:12;1.33
2025-05-07 17:33:11;7.17
2025-05-07 17:33:10;15.67
2025-05-07 17:33:09;24.17
2025-05-07 17:33:08;32.67
2025-05-07 17:33:07;41.17
2025-05-07 17:33:06;49.67
2025-05-07 17:33:05;58.17
2025-05-07 17:33:04;66.67
2025-05-07 17:33:03;75.17
2025-05-07 17:33:02;83.67
2025-05-07 17:33:01;92.17
2025-05-07 17:33:00;99.31
2025-05-07 17:32:59;90.81
2025-05-07 17:32:58;82.31
2025-05-07 17:32:57;73.81
2025-05-07 17:32:56;65.31
2025-05-07 17:32:55;56.81
2025-05-07 17:32:54;48.31
2025-05-07 17:32:53;39.81
2025-05-07 17:32:52;31.31
2025-05-07 17:32:51;22.81
2025-05-07 17:32:50;14.31
2025-05-07 17:32:49;5.81
2025-05-07 17:32:48;2.69
2025-05-07 17:32:47;11.19
2025-05-07 17:32:46;19.69
2025-05-07 17:32:45;28.19
2025-05-07 17:32:44;36.69
2025-05-07 17:32:43;45.19
2025-05-07 17:32:42;53.69
2025-05-07 17:32:41;62.19
2025-05-07 17:32:40;70.69
2025-05-07 17:32:39;79.19
2025-05-07 17:32:38;87.69
2025-05-07 17:32:37;96.19
2025-05-07 17:32:36;95.29
2025-05-07 17:32:35;86.79
2025-05-07 17:32:34;78.29
2025-05-07 17:32:33;69.79
2025-05-07 17:32:32;61.29
2025-05-07 17:32:31;52.79
2025-05-07 17:32:30;44.29
2025-05-07 17:32:29;35.79
2025-05-07 17:32:28;27.29
2025-05-07 17:32:27;18.79
2025-05-07 17:32:26;10.29
2025-05-07 17:32:25;1.79
2025-05-07 17:32:24;6.71
2025-05-07 17:32:23;15.21
2025-05-07 17:32:22;23.71
2025-05-07 17:32:21;32.21
2025-05-07 17:32:20;40.71
2025-05-07 17:32:19;49.21
2025-05-07 17:32:18;57.71
2025-05-07 17:32:17;66.21
2025-05-07 17:32:16;74.71
2025-05-07 17:32:15;83.21
2025-05-07 17:32:14;91.71
2025-05-07 17:32:13;99.77
2025-05-07 17:32:12;91.27
2025-05-07 17:32:11;82.77
2025-05-07 17:32:10;74.27
2025-05-07 17:32:09;65.77
2025-05-07 17:32:08;57.27
2025-05-07 17:32:07;48.77
2025-05-07 17:32:06;40.27
2025-05-07 17:32:05;31.77
2025-05-07 17:32:04;23.27
2025-05-07 17:32:03;14.77
2025-05-07 17:32:02;6.27
2025-05-07 17:32:01;2.23
2025-05-07 17:32:00;10.73
2025-05-07 17:31:59;19.23
2025-05-07 17:31:58;27.73
2025-05-07 17:31:57;36.23
2025-05-07 17:31:56;44.73
2025-05-07 17:31:55;53.23
2025-05-07 17:31:54;61.73
2025-05-07 17:31:53;70.23
2025-05-07 17:31:52;78.73
2025-05-07 17:31:51;87.23
2025-05-07 17:31:50;95.73
2025-05-07 17:31:49;95.75
2025-05-07 17:31:48;87.25
2025-05-07 17:31:47;78.75
2025-05-07 17:31:46;70.25
2025-05-07 17:31:45;61.75
2025-05-07 17:31:44;53.25
2025-05-07 17:31:43;44.75
2025-05-07 17:31:42;36.25
2025-05-07 17:31:41;27.75
2025-05-07 17:31:40;19.25
2025-05-07 17:31:39;10.75
2025-05-07 17:31:38;2.25
2025-05-07 17:31:37;6.25
2025-05-07 17:31:36;14.75
2025-05-07 17:31:35;23.25
2025-05-07 17:31:34;31.75
2025-05-07 17:31:33;40.25
2025-05-07 17:31:32;48.75
2025-05-07 17:31:31;57.25
2025-05-07 17:31:30;65.75
2025-05-07 17:31:29;74.25
2025-05-07 17:31:28;82.75
2025-05-07 17:31:27;91.25
2025-05-07 17:31:26;99.75
2025-05-07 17:31:25;91.73
