Fecha y Hora;LIT-3049 - Nivel desgasificador S-304
2025-05-07 17:50:01;21.28
2025-05-07 17:50:00;29.78
2025-05-07 17:49:59;38.28
2025-05-07 17:49:58;46.78
2025-05-07 17:49:57;55.28
2025-05-07 17:49:56;63.78
2025-05-07 17:49:55;72.28
2025-05-07 17:49:54;80.78
2025-05-07 17:49:53;89.28
2025-05-07 17:49:52;97.78
2025-05-07 17:49:51;93.70
2025-05-07 17:49:50;85.20
2025-05-07 17:49:49;76.70
2025-05-07 17:49:48;68.20
2025-05-07 17:49:47;59.70
2025-05-07 17:49:46;51.20
2025-05-07 17:49:45;42.70
2025-05-07 17:49:44;34.20
2025-05-07 17:49:43;25.70
2025-05-07 17:49:42;17.20
2025-05-07 17:49:41;8.70
2025-05-07 17:49:40;0.20
2025-05-07 17:49:39;8.30
2025-05-07 17:49:38;16.80
2025-05-07 17:49:37;25.30
2025-05-07 17:49:36;33.80
2025-05-07 17:49:35;42.30
2025-05-07 17:49:34;50.80
2025-05-07 17:49:33;59.30
2025-05-07 17:49:32;67.80
2025-05-07 17:49:31;76.30
2025-05-07 17:49:30;84.80
2025-05-07 17:49:29;93.30
2025-05-07 17:49:28;98.18
2025-05-07 17:49:27;89.68
2025-05-07 17:49:26;81.18
2025-05-07 17:49:25;72.68
2025-05-07 17:49:24;64.18
2025-05-07 17:49:23;55.68
2025-05-07 17:49:22;47.18
2025-05-07 17:49:21;38.68
2025-05-07 17:49:20;30.18
2025-05-07 17:49:19;21.68
2025-05-07 17:49:18;13.18
2025-05-07 17:49:17;4.68
2025-05-07 17:49:16;3.82
2025-05-07 17:49:15;12.32
2025-05-07 17:49:14;20.82
2025-05-07 17:49:13;29.32
2025-05-07 17:49:12;37.82
2025-05-07 17:49:11;46.32
2025-05-07 17:49:10;54.82
2025-05-07 17:49:09;63.32
2025-05-07 17:49:08;71.82
2025-05-07 17:49:07;80.32
2025-05-07 17:49:06;88.82
2025-05-07 17:49:05;97.32
2025-05-07 17:49:04;94.16
2025-05-07 17:49:03;85.66
2025-05-07 17:49:02;77.16
2025-05-07 17:49:01;68.66
2025-05-07 17:49:00;60.16
2025-05-07 17:48:59;51.66
2025-05-07 17:48:58;43.16
2025-05-07 17:48:57;34.66
2025-05-07 17:48:56;26.16
2025-05-07 17:48:55;17.66
2025-05-07 17:48:54;9.16
2025-05-07 17:48:53;0.66
2025-05-07 17:48:52;7.84
2025-05-07 17:48:51;16.34
2025-05-07 17:48:50;24.84
2025-05-07 17:48:49;33.34
2025-05-07 17:48:48;41.84
2025-05-07 17:48:47;50.34
2025-05-07 17:48:46;58.84
2025-05-07 17:48:45;67.34
2025-05-07 17:48:44;75.84
2025-05-07 17:48:43;84.34
2025-05-07 17:48:42;92.84
2025-05-07 17:48:41;98.64
2025-05-07 17:48:40;90.14
2025-05-07 17:48:39;81.64
2025-05-07 17:48:38;73.14
2025-05-07 17:48:37;64.64
2025-05-07 17:48:36;56.14
2025-05-07 17:48:35;47.64
2025-05-07 17:48:34;39.14
2025-05-07 17:48:33;30.64
2025-05-07 17:48:32;22.14
2025-05-07 17:48:31;13.64
2025-05-07 17:48:30;5.14
2025-05-07 17:48:29;3.36
2025-05-07 17:48:28;11.86
2025-05-07 17:48:27;20.36
2025-05-07 17:48:26;28.86
2025-05-07 17:48:25;37.36
2025-05-07 17:48:24;45.86
2025-05-07 17:48:23;54.36
2025-05-07 17:48:22;62.86
2025-05-07 17:48:21;71.36
2025-05-07 17:48:20;79.86
2025-05-07 17:48:19;88.36
2025-05-07 17:48:18;96.86
2025-05-07 17:48:17;94.62
2025-05-07 17:48:16;86.12
2025-05-07 17:48:15;77.62
2025-05-07 17:48:14;69.12
2025-05-07 17:48:13;60.62
2025-05-07 17:48:12;52.12
2025-05-07 17:48:11;43.62
2025-05-07 17:48:10;35.12
2025-05-07 17:48:09;26.62
2025-05-07 17:48:08;18.12
2025-05-07 17:48:07;9.62
2025-05-07 17:48:06;1.12
2025-05-07 17:48:05;7.38
2025-05-07 17:48:04;15.88
2025-05-07 17:48:03;24.38
2025-05-07 17:48:02;32.88
2025-05-07 17:48:01;41.38
2025-05-07 17:48:00;49.88
2025-05-07 17:47:59;58.38
2025-05-07 17:47:58;66.88
2025-05-07 17:47:57;75.38
2025-05-07 17:47:56;83.88
2025-05-07 17:47:55;92.38
2025-05-07 17:47:54;99.10
2025-05-07 17:47:53;90.60
2025-05-07 17:47:52;82.10
2025-05-07 17:47:51;73.60
2025-05-07 17:47:50;65.10
2025-05-07 17:47:49;56.60
2025-05-07 17:47:48;48.10
2025-05-07 17:47:47;39.60
2025-05-07 17:47:46;31.10
2025-05-07 17:47:45;22.60
2025-05-07 17:47:44;14.10
2025-05-07 17:47:43;5.60
2025-05-07 17:47:42;2.90
2025-05-07 17:47:41;11.40
2025-05-07 17:47:40;19.90
2025-05-07 17:47:39;28.40
2025-05-07 17:47:38;36.90
2025-05-07 17:47:37;45.40
2025-05-07 17:47:36;53.90
2025-05-07 17:47:35;62.40
2025-05-07 17:47:34;70.90
2025-05-07 17:47:33;79.40
2025-05-07 17:47:32;87.90
2025-05-07 17:47:31;96.40
2025-05-07 17:47:30;95.08
2025-05-07 17:47:29;86.58
2025-05-07 17:47:28;78.08
2025-05-07 17:47:27;69.58
2025-05-07 17:47:26;61.08
2025-05-07 17:47:25;52.58
2025-05-07 17:47:24;44.08
2025-05-07 17:47:23;35.58
2025-05-07 17:47:22;27.08
2025-05-07 17:47:21;18.58
2025-05-07 17:47:20;10.08
2025-05-07 17:47:19;1.58
2025-05-07 17:47:18;6.92
2025-05-07 17:47:17;15.42
2025-05-07 17:47:16;23.92
2025-05-07 17:47:15;32.42
2025-05-07 17:47:14;40.92
2025-05-07 17:47:13;49.42
2025-05-07 17:47:12;57.92
2025-05-07 17:47:11;66.42
2025-05-07 17:47:10;74.92
2025-05-07 17:47:09;83.42
2025-05-07 17:47:08;91.92
2025-05-07 17:47:07;99.56
2025-05-07 17:47:06;91.06
2025-05-07 17:47:05;82.56
2025-05-07 17:47:04;74.06
2025-05-07 17:47:03;65.56
2025-05-07 17:47:02;57.06
2025-05-07 17:47:01;48.56
2025-05-07 17:47:00;40.06
2025-05-07 17:46:59;31.56
2025-05-07 17:46:58;23.06
2025-05-07 17:46:57;14.56
2025-05-07 17:46:56;6.06
2025-05-07 17:46:55;2.44
2025-05-07 17:46:54;10.94
2025-05-07 17:46:53;19.44
2025-05-07 17:46:52;27.94
2025-05-07 17:46:51;36.44
2025-05-07 17:46:50;44.94
2025-05-07 17:46:49;53.44
2025-05-07 17:46:48;61.94
2025-05-07 17:46:47;70.44
2025-05-07 17:46:46;78.94
2025-05-07 17:46:45;87.44
2025-05-07 17:46:44;95.94
2025-05-07 17:46:43;95.54
2025-05-07 17:46:42;87.04
2025-05-07 17:46:41;78.54
2025-05-07 17:46:40;70.04
2025-05-07 17:46:39;61.54
2025-05-07 17:46:38;53.04
2025-05-07 17:46:37;44.54
2025-05-07 17:46:36;36.04
2025-05-07 17:46:35;27.54
2025-05-07 17:46:34;19.04
2025-05-07 17:46:33;10.54
2025-05-07 17:46:32;2.04
2025-05-07 17:46:31;6.46
2025-05-07 17:46:30;14.96
2025-05-07 17:46:29;23.46
2025-05-07 17:46:28;31.96
2025-05-07 17:46:27;40.46
2025-05-07 17:46:26;48.96
2025-05-07 17:46:25;57.46
2025-05-07 17:46:24;65.96
2025-05-07 17:46:23;74.46
2025-05-07 17:46:22;82.96
2025-05-07 17:46:21;91.46
2025-05-07 17:46:20;99.96
2025-05-07 17:46:19;91.52
2025-05-07 17:46:18;83.02
2025-05-07 17:46:17;74.52
2025-05-07 17:46:16;66.02
2025-05-07 17:46:15;57.52
2025-05-07 17:46:14;49.02
2025-05-07 17:46:13;40.52
2025-05-07 17:46:12;32.02
2025-05-07 17:46:11;23.52
2025-05-07 17:46:10;15.02
2025-05-07 17:46:09;6.52
2025-05-07 17:46:08;1.98
2025-05-07 17:46:07;10.48
2025-05-07 17:46:06;18.98
2025-05-07 17:46:05;27.48
2025-05-07 17:46:04;35.98
2025-05-07 17:46:03;44.48
2025-05-07 17:46:02;52.98
2025-05-07 17:46:01;61.48
2025-05-07 17:46:00;69.98
2025-05-07 17:45:59;78.48
2025-05-07 17:45:58;86.98
2025-05-07 17:45:57;95.48
2025-05-07 17:45:56;96.00
2025-05-07 17:45:55;87.50
2025-05-07 17:45:54;79.00
2025-05-07 17:45:53;70.50
2025-05-07 17:45:52;62.00
2025-05-07 17:45:51;53.50
2025-05-07 17:45:50;45.00
2025-05-07 17:45:49;36.50
2025-05-07 17:45:48;28.00
2025-05-07 17:45:47;19.50
2025-05-07 17:45:46;11.00
2025-05-07 17:45:45;2.50
2025-05-07 17:45:44;6.00
2025-05-07 17:45:43;14.50
2025-05-07 17:45:42;23.00
2025-05-07 17:45:41;31.50
2025-05-07 17:45:40;40.00
2025-05-07 17:45:39;48.50
2025-05-07 17:45:38;57.00
2025-05-07 17:45:37;65.50
2025-05-07 17:45:36;74.00
2025-05-07 17:45:35;82.50
2025-05-07 17:45:34;91.00
2025-05-07 17:45:33;99.50
2025-05-07 17:45:32;91.98
2025-05-07 17:45:31;83.48
2025-05-07 17:45:30;74.98
2025-05-07 17:45:29;66.48
2025-05-07 17:45:28;57.98
2025-05-07 17:45:27;49.48
2025-05-07 17:45:26;40.98
2025-05-07 17:45:25;32.48
2025-05-07 17:45:24;23.98
2025-05-07 17:45:23;15.48
2025-05-07 17:45:22;6.98
2025-05-07 17:45:21;1.52
2025-05-07 17:45:20;10.02
2025-05-07 17:45:19;18.52
2025-05-07 17:45:18;27.02
2025-05-07 17:45:17;35.52
2025-05-07 17:45:16;44.02
2025-05-07 17:45:15;52.52
2025-05-07 17:45:14;61.02
2025-05-07 17:45:13;69.52
2025-05-07 17:45:12;78.02
2025-05-07 17:45:11;86.52
2025-05-07 17:45:10;95.02
2025-05-07 17:45:09;96.46
2025-05-07 17:45:08;87.96
2025-05-07 17:45:07;79.46
2025-05-07 17:45:06;70.96
2025-05-07 17:45:05;62.46
2025-05-07 17:45:04;53.96
2025-05-07 17:45:03;45.46
2025-05-07 17:45:02;36.96
2025-05-07 17:45:01;28.46
2025-05-07 17:45:00;19.96
2025-05-07 17:44:59;11.46
2025-05-07 17:44:58;2.96
2025-05-07 17:44:57;5.54
2025-05-07 17:44:56;14.04
2025-05-07 17:44:55;22.54
2025-05-07 17:44:54;31.04
2025-05-07 17:44:53;39.54
2025-05-07 17:44:52;48.04
2025-05-07 17:44:51;56.54
2025-05-07 17:44:50;65.04
2025-05-07 17:44:49;73.54
2025-05-07 17:44:48;82.04
2025-05-07 17:44:47;90.54
2025-05-07 17:44:46;99.04
2025-05-07 17:44:45;92.44
2025-05-07 17:44:44;83.94
2025-05-07 17:44:43;75.44
2025-05-07 17:44:42;66.94
2025-05-07 17:44:41;58.44
2025-05-07 17:44:40;49.94
2025-05-07 17:44:39;41.44
2025-05-07 17:44:38;32.94
2025-05-07 17:44:37;24.44
2025-05-07 17:44:36;15.94
2025-05-07 17:44:35;7.44
2025-05-07 17:44:34;1.06
2025-05-07 17:44:33;9.56
2025-05-07 17:44:32;18.06
2025-05-07 17:44:31;26.56
2025-05-07 17:44:30;35.06
2025-05-07 17:44:29;43.56
2025-05-07 17:44:28;52.06
2025-05-07 17:44:27;60.56
2025-05-07 17:44:26;69.06
2025-05-07 17:44:25;77.56
2025-05-07 17:44:24;86.06
2025-05-07 17:44:23;94.56
2025-05-07 17:44:22;96.92
2025-05-07 17:44:21;88.42
2025-05-07 17:44:20;79.92
2025-05-07 17:44:19;71.42
2025-05-07 17:44:18;62.92
2025-05-07 17:44:17;54.42
2025-05-07 17:44:16;45.92
2025-05-07 17:44:15;37.42
2025-05-07 17:44:14;28.92
2025-05-07 17:44:13;20.42
2025-05-07 17:44:12;11.92
2025-05-07 17:44:11;3.42
2025-05-07 17:44:10;5.08
2025-05-07 17:44:09;13.58
2025-05-07 17:44:08;22.08
2025-05-07 17:44:07;30.58
2025-05-07 17:44:06;39.08
2025-05-07 17:44:05;47.58
2025-05-07 17:44:04;56.08
2025-05-07 17:44:03;64.58
2025-05-07 17:44:02;73.08
2025-05-07 17:44:01;81.58
2025-05-07 17:44:00;90.08
2025-05-07 17:43:59;98.58
2025-05-07 17:43:58;92.90
2025-05-07 17:43:57;84.40
2025-05-07 17:43:56;75.90
2025-05-07 17:43:55;67.40
2025-05-07 17:43:54;58.90
2025-05-07 17:43:53;50.40
2025-05-07 17:43:52;41.90
2025-05-07 17:43:51;33.40
2025-05-07 17:43:50;24.90
2025-05-07 17:43:49;16.40
2025-05-07 17:43:48;7.90
2025-05-07 17:43:47;0.60
2025-05-07 17:43:46;9.10
2025-05-07 17:43:45;17.60
2025-05-07 17:43:44;26.10
2025-05-07 17:43:43;34.60
2025-05-07 17:43:42;43.10
2025-05-07 17:43:41;51.60
2025-05-07 17:43:40;60.10
2025-05-07 17:43:39;68.60
2025-05-07 17:43:38;77.10
2025-05-07 17:43:37;85.60
2025-05-07 17:43:36;94.10
2025-05-07 17:43:35;97.38
2025-05-07 17:43:34;88.88
2025-05-07 17:43:33;80.38
2025-05-07 17:43:32;71.88
2025-05-07 17:43:31;63.38
2025-05-07 17:43:30;54.88
2025-05-07 17:43:29;46.38
2025-05-07 17:43:28;37.88
2025-05-07 17:43:27;29.38
2025-05-07 17:43:26;20.88
2025-05-07 17:43:25;12.38
2025-05-07 17:43:24;3.88
2025-05-07 17:43:23;4.62
2025-05-07 17:43:22;13.12
2025-05-07 17:43:21;21.62
2025-05-07 17:43:20;30.12
2025-05-07 17:43:19;38.62
2025-05-07 17:43:18;47.12
2025-05-07 17:43:17;55.62
2025-05-07 17:43:16;64.12
2025-05-07 17:43:15;72.62
2025-05-07 17:43:14;81.12
2025-05-07 17:43:13;89.62
2025-05-07 17:43:12;98.12
2025-05-07 17:43:11;93.36
2025-05-07 17:43:10;84.86
2025-05-07 17:43:09;76.36
2025-05-07 17:43:08;67.86
2025-05-07 17:43:07;59.36
2025-05-07 17:43:06;50.86
2025-05-07 17:43:05;42.36
2025-05-07 17:43:04;33.86
2025-05-07 17:43:03;25.36
2025-05-07 17:43:02;16.86
2025-05-07 17:43:01;8.36
2025-05-07 17:43:00;0.14
2025-05-07 17:42:59;8.64
2025-05-07 17:42:58;17.14
2025-05-07 17:42:57;25.64
2025-05-07 17:42:56;34.14
2025-05-07 17:42:55;42.64
2025-05-07 17:42:54;51.14
2025-05-07 17:42:53;59.64
2025-05-07 17:42:52;68.14
2025-05-07 17:42:51;76.64
2025-05-07 17:42:50;85.14
2025-05-07 17:42:49;93.64
2025-05-07 17:42:48;97.84
2025-05-07 17:42:47;89.34
2025-05-07 17:42:46;80.84
2025-05-07 17:42:45;72.34
2025-05-07 17:42:44;63.84
2025-05-07 17:42:43;55.34
2025-05-07 17:42:42;46.84
2025-05-07 17:42:41;38.34
2025-05-07 17:42:40;29.84
2025-05-07 17:42:39;21.34
2025-05-07 17:42:38;12.84
2025-05-07 17:42:37;4.34
2025-05-07 17:42:36;4.16
2025-05-07 17:42:35;12.66
2025-05-07 17:42:34;21.16
2025-05-07 17:42:33;29.66
2025-05-07 17:42:32;38.16
2025-05-07 17:42:31;46.66
2025-05-07 17:42:30;55.16
2025-05-07 17:42:29;63.66
2025-05-07 17:42:28;72.16
2025-05-07 17:42:27;80.66
2025-05-07 17:42:26;89.16
2025-05-07 17:42:25;97.66
2025-05-07 17:42:24;93.82
2025-05-07 17:42:23;85.32
2025-05-07 17:42:22;76.82
2025-05-07 17:42:21;68.32
2025-05-07 17:42:20;59.82
2025-05-07 17:42:19;51.32
2025-05-07 17:42:18;42.82
2025-05-07 17:42:17;34.32
2025-05-07 17:42:16;25.82
2025-05-07 17:42:15;17.32
2025-05-07 17:42:14;8.82
2025-05-07 17:42:13;0.32
2025-05-07 17:42:12;8.18
2025-05-07 17:42:11;16.68
2025-05-07 17:42:10;25.18
2025-05-07 17:42:09;33.68
2025-05-07 17:42:08;42.18
2025-05-07 17:42:07;50.68
2025-05-07 17:42:06;59.18
2025-05-07 17:42:05;67.68
2025-05-07 17:42:04;76.18
2025-05-07 17:42:03;84.68
2025-05-07 17:42:02;93.18
2025-05-07 17:42:01;98.30
2025-05-07 17:42:00;89.80
2025-05-07 17:41:59;81.30
2025-05-07 17:41:58;72.80
2025-05-07 17:41:57;64.30
2025-05-07 17:41:56;55.80
2025-05-07 17:41:55;47.30
2025-05-07 17:41:54;38.80
2025-05-07 17:41:53;30.30
2025-05-07 17:41:52;21.80
2025-05-07 17:41:51;13.30
2025-05-07 17:41:50;4.80
2025-05-07 17:41:49;3.70
2025-05-07 17:41:48;12.20
2025-05-07 17:41:47;20.70
2025-05-07 17:41:46;29.20
2025-05-07 17:41:45;37.70
2025-05-07 17:41:44;46.20
2025-05-07 17:41:43;54.70
2025-05-07 17:41:42;63.20
2025-05-07 17:41:41;71.70
2025-05-07 17:41:40;80.20
2025-05-07 17:41:39;88.70
2025-05-07 17:41:38;97.20
2025-05-07 17:41:37;94.28
2025-05-07 17:41:36;85.78
2025-05-07 17:41:35;77.28
2025-05-07 17:41:34;68.78
2025-05-07 17:41:33;60.28
2025-05-07 17:41:32;51.78
2025-05-07 17:41:31;43.28
2025-05-07 17:41:30;34.78
2025-05-07 17:41:29;26.28
2025-05-07 17:41:28;17.78
2025-05-07 17:41:27;9.28
2025-05-07 17:41:26;0.78
2025-05-07 17:41:25;7.72
2025-05-07 17:41:24;16.22
2025-05-07 17:41:23;24.72
2025-05-07 17:41:22;33.22
2025-05-07 17:41:21;41.72
2025-05-07 17:41:20;50.22
2025-05-07 17:41:19;58.72
2025-05-07 17:41:18;67.22
2025-05-07 17:41:17;75.72
2025-05-07 17:41:16;84.22
2025-05-07 17:41:15;92.72
2025-05-07 17:41:14;98.76
2025-05-07 17:41:13;90.26
2025-05-07 17:41:12;81.76
2025-05-07 17:41:11;73.26
2025-05-07 17:41:10;64.76
2025-05-07 17:41:09;56.26
2025-05-07 17:41:08;47.76
2025-05-07 17:41:07;39.26
2025-05-07 17:41:06;30.76
2025-05-07 17:41:05;22.26
2025-05-07 17:41:04;13.76
2025-05-07 17:41:03;5.26
2025-05-07 17:41:02;3.24
2025-05-07 17:41:01;11.74
2025-05-07 17:41:00;20.24
2025-05-07 17:40:59;28.74
2025-05-07 17:40:58;37.24
2025-05-07 17:40:57;45.74
2025-05-07 17:40:56;54.24
2025-05-07 17:40:55;62.74
2025-05-07 17:40:54;71.24
2025-05-07 17:40:53;79.74
2025-05-07 17:40:52;88.24
2025-05-07 17:40:51;96.74
2025-05-07 17:40:50;94.74
2025-05-07 17:40:49;86.24
2025-05-07 17:40:48;77.74
2025-05-07 17:40:47;69.24
2025-05-07 17:40:46;60.74
2025-05-07 17:40:45;52.24
2025-05-07 17:40:44;43.74
2025-05-07 17:40:43;35.24
2025-05-07 17:40:42;26.74
2025-05-07 17:40:41;18.24
2025-05-07 17:40:40;9.74
2025-05-07 17:40:39;1.24
2025-05-07 17:40:38;7.26
2025-05-07 17:40:37;15.76
2025-05-07 17:40:36;24.26
2025-05-07 17:40:35;32.76
2025-05-07 17:40:34;41.26
2025-05-07 17:40:33;49.76
2025-05-07 17:40:32;58.26
2025-05-07 17:40:31;66.76
2025-05-07 17:40:30;75.26
2025-05-07 17:40:29;83.76
2025-05-07 17:40:28;92.26
2025-05-07 17:40:27;99.22
2025-05-07 17:40:26;90.72
2025-05-07 17:40:25;82.22
2025-05-07 17:40:24;73.72
2025-05-07 17:40:23;65.22
2025-05-07 17:40:22;56.72
2025-05-07 17:40:21;48.22
2025-05-07 17:40:20;39.72
2025-05-07 17:40:19;31.22
2025-05-07 17:40:18;22.72
2025-05-07 17:40:17;14.22
2025-05-07 17:40:16;5.72
2025-05-07 17:40:15;2.78
2025-05-07 17:40:14;11.28
2025-05-07 17:40:13;19.78
2025-05-07 17:40:12;28.28
2025-05-07 17:40:11;36.78
2025-05-07 17:40:10;45.28
2025-05-07 17:40:09;53.78
2025-05-07 17:40:08;62.28
2025-05-07 17:40:07;70.78
2025-05-07 17:40:06;79.28
2025-05-07 17:40:05;87.78
2025-05-07 17:40:04;96.28
2025-05-07 17:40:03;95.20
2025-05-07 17:40:02;86.70
2025-05-07 17:40:01;78.20
2025-05-07 17:40:00;69.70
2025-05-07 17:39:59;61.20
2025-05-07 17:39:58;52.70
2025-05-07 17:39:57;44.20
2025-05-07 17:39:56;35.70
2025-05-07 17:39:55;27.20
2025-05-07 17:39:54;18.70
2025-05-07 17:39:53;10.20
2025-05-07 17:39:52;1.70
2025-05-07 17:39:51;6.80
2025-05-07 17:39:50;15.30
2025-05-07 17:39:49;23.80
2025-05-07 17:39:48;32.30
2025-05-07 17:39:47;40.80
2025-05-07 17:39:46;49.30
2025-05-07 17:39:45;57.80
2025-05-07 17:39:44;66.30
2025-05-07 17:39:43;74.80
2025-05-07 17:39:42;83.30
2025-05-07 17:39:41;91.80
2025-05-07 17:39:40;99.68
2025-05-07 17:39:39;91.18
2025-05-07 17:39:38;82.68
2025-05-07 17:39:37;74.18
2025-05-07 17:39:36;65.68
2025-05-07 17:39:35;57.18
2025-05-07 17:39:34;48.68
2025-05-07 17:39:33;40.18
2025-05-07 17:39:32;31.68
2025-05-07 17:39:31;23.18
2025-05-07 17:39:30;14.68
2025-05-07 17:39:29;6.18
2025-05-07 17:39:28;2.32
2025-05-07 17:39:27;10.82
2025-05-07 17:39:26;19.32
2025-05-07 17:39:25;27.82
2025-05-07 17:39:24;36.32
2025-05-07 17:39:23;44.82
2025-05-07 17:39:22;53.32
2025-05-07 17:39:21;61.82
2025-05-07 17:39:20;70.32
2025-05-07 17:39:19;78.82
2025-05-07 17:39:18;87.32
2025-05-07 17:39:17;95.82
2025-05-07 17:39:16;95.66
2025-05-07 17:39:15;87.16
2025-05-07 17:39:14;78.66
2025-05-07 17:39:13;70.16
2025-05-07 17:39:12;61.66
2025-05-07 17:39:11;53.16
2025-05-07 17:39:10;44.66
2025-05-07 17:39:09;36.16
2025-05-07 17:39:08;27.66
2025-05-07 17:39:07;19.16
2025-05-07 17:39:06;10.66
2025-05-07 17:39:05;2.16
2025-05-07 17:39:04;6.34
2025-05-07 17:39:03;14.84
2025-05-07 17:39:02;23.34
2025-05-07 17:39:01;31.84
2025-05-07 17:39:00;40.34
2025-05-07 17:38:59;48.84
2025-05-07 17:38:58;57.34
2025-05-07 17:38:57;65.84
2025-05-07 17:38:56;74.34
2025-05-07 17:38:55;82.84
2025-05-07 17:38:54;91.34
2025-05-07 17:38:53;99.84
2025-05-07 17:38:52;91.64
2025-05-07 17:38:51;83.14
2025-05-07 17:38:50;74.64
2025-05-07 17:38:49;66.14
2025-05-07 17:38:48;57.64
2025-05-07 17:38:47;49.14
2025-05-07 17:38:46;40.64
2025-05-07 17:38:45;32.14
2025-05-07 17:38:44;23.64
2025-05-07 17:38:43;15.14
2025-05-07 17:38:42;6.64
2025-05-07 17:38:41;1.86
2025-05-07 17:38:40;10.36
2025-05-07 17:38:39;18.86
2025-05-07 17:38:38;27.36
2025-05-07 17:38:37;35.86
2025-05-07 17:38:36;44.36
2025-05-07 17:38:35;52.86
2025-05-07 17:38:34;61.36
2025-05-07 17:38:33;69.86
2025-05-07 17:38:32;78.36
2025-05-07 17:38:31;86.86
2025-05-07 17:38:30;95.36
2025-05-07 17:38:29;96.12
2025-05-07 17:38:28;87.62
2025-05-07 17:38:27;79.12
2025-05-07 17:38:26;70.62
2025-05-07 17:38:25;62.12
2025-05-07 17:38:24;53.62
2025-05-07 17:38:23;45.12
2025-05-07 17:38:22;36.62
2025-05-07 17:38:21;28.12
2025-05-07 17:38:20;19.62
2025-05-07 17:38:19;11.12
2025-05-07 17:38:18;2.62
2025-05-07 17:38:17;5.88
2025-05-07 17:38:16;14.38
2025-05-07 17:38:15;22.88
2025-05-07 17:38:14;31.38
2025-05-07 17:38:13;39.88
2025-05-07 17:38:12;48.38
2025-05-07 17:38:11;56.88
2025-05-07 17:38:10;65.38
2025-05-07 17:38:09;73.88
2025-05-07 17:38:08;82.38
2025-05-07 17:38:07;90.88
2025-05-07 17:38:06;99.38
2025-05-07 17:38:05;92.10
2025-05-07 17:38:04;83.60
2025-05-07 17:38:03;75.10
2025-05-07 17:38:02;66.60
2025-05-07 17:38:01;58.10
2025-05-07 17:38:00;49.60
2025-05-07 17:37:59;41.10
2025-05-07 17:37:58;32.60
2025-05-07 17:37:57;24.10
2025-05-07 17:37:56;15.60
2025-05-07 17:37:55;7.10
2025-05-07 17:37:54;1.40
2025-05-07 17:37:53;9.90
2025-05-07 17:37:52;18.40
2025-05-07 17:37:51;26.90
2025-05-07 17:37:50;35.40
2025-05-07 17:37:49;43.90
2025-05-07 17:37:48;52.40
2025-05-07 17:37:47;60.90
2025-05-07 17:37:46;69.40
2025-05-07 17:37:45;77.90
2025-05-07 17:37:44;86.40
2025-05-07 17:37:43;94.90
2025-05-07 17:37:42;96.58
2025-05-07 17:37:41;88.08
2025-05-07 17:37:40;79.58
2025-05-07 17:37:39;71.08
2025-05-07 17:37:38;62.58
2025-05-07 17:37:37;54.08
2025-05-07 17:37:36;45.58
2025-05-07 17:37:35;37.08
2025-05-07 17:37:34;28.58
2025-05-07 17:37:33;20.08
2025-05-07 17:37:32;11.58
2025-05-07 17:37:31;3.08
2025-05-07 17:37:30;5.42
2025-05-07 17:37:29;13.92
2025-05-07 17:37:28;22.42
2025-05-07 17:37:27;30.92
2025-05-07 17:37:26;39.42
2025-05-07 17:37:25;47.92
2025-05-07 17:37:24;56.42
2025-05-07 17:37:23;64.92
2025-05-07 17:37:22;73.42
2025-05-07 17:37:21;81.92
2025-05-07 17:37:20;90.42
2025-05-07 17:37:19;98.92
2025-05-07 17:37:18;92.56
2025-05-07 17:37:17;84.06
2025-05-07 17:37:16;75.56
2025-05-07 17:37:15;67.06
2025-05-07 17:37:14;58.56
2025-05-07 17:37:13;50.06
2025-05-07 17:37:12;41.56
2025-05-07 17:37:11;33.06
2025-05-07 17:37:10;24.56
2025-05-07 17:37:09;16.06
2025-05-07 17:37:08;7.56
2025-05-07 17:37:07;0.94
2025-05-07 17:37:06;9.44
2025-05-07 17:37:05;17.94
2025-05-07 17:37:04;26.44
2025-05-07 17:37:03;34.94
2025-05-07 17:37:02;43.44
2025-05-07 17:37:01;51.94
2025-05-07 17:37:00;60.44
2025-05-07 17:36:59;68.94
2025-05-07 17:36:58;77.44
2025-05-07 17:36:57;85.94
2025-05-07 17:36:56;94.44
2025-05-07 17:36:55;97.04
2025-05-07 17:36:54;88.54
2025-05-07 17:36:53;80.04
2025-05-07 17:36:52;71.54
2025-05-07 17:36:51;63.04
2025-05-07 17:36:50;54.54
2025-05-07 17:36:49;46.04
2025-05-07 17:36:48;37.54
2025-05-07 17:36:47;29.04
2025-05-07 17:36:46;20.54
2025-05-07 17:36:45;12.04
2025-05-07 17:36:44;3.54
2025-05-07 17:36:43;4.96
2025-05-07 17:36:42;13.46
2025-05-07 17:36:41;21.96
2025-05-07 17:36:40;30.46
2025-05-07 17:36:39;38.96
2025-05-07 17:36:38;47.46
2025-05-07 17:36:37;55.96
2025-05-07 17:36:36;64.46
2025-05-07 17:36:35;72.96
2025-05-07 17:36:34;81.46
2025-05-07 17:36:33;89.96
2025-05-07 17:36:32;98.46
2025-05-07 17:36:31;93.02
2025-05-07 17:36:30;84.52
2025-05-07 17:36:29;76.02
2025-05-07 17:36:28;67.52
2025-05-07 17:36:27;59.02
2025-05-07 17:36:26;50.52
2025-05-07 17:36:25;42.02
2025-05-07 17:36:24;33.52
2025-05-07 17:36:23;25.02
2025-05-07 17:36:22;16.52
2025-05-07 17:36:21;8.02
