Fecha y Hora;LIT-2019 - Nivel mezclador M-201
2025-05-07 17:35:40;59.44
2025-05-07 17:35:39;50.94
2025-05-07 17:35:38;42.44
2025-05-07 17:35:37;33.94
2025-05-07 17:35:36;25.44
2025-05-07 17:35:35;16.94
2025-05-07 17:35:34;8.44
2025-05-07 17:35:33;0.06
2025-05-07 17:35:32;8.56
2025-05-07 17:35:31;17.06
2025-05-07 17:35:30;25.56
2025-05-07 17:35:29;34.06
2025-05-07 17:35:28;42.56
2025-05-07 17:35:27;51.06
2025-05-07 17:35:26;59.56
2025-05-07 17:35:25;68.06
2025-05-07 17:35:24;76.56
2025-05-07 17:35:23;85.06
2025-05-07 17:35:22;93.56
2025-05-07 17:35:21;97.92
2025-05-07 17:35:20;89.42
2025-05-07 17:35:19;80.92
2025-05-07 17:35:18;72.42
2025-05-07 17:35:17;63.92
2025-05-07 17:35:16;55.42
2025-05-07 17:35:15;46.92
2025-05-07 17:35:14;38.42
2025-05-07 17:35:13;29.92
2025-05-07 17:35:12;21.42
2025-05-07 17:35:11;12.92
2025-05-07 17:35:10;4.42
2025-05-07 17:35:09;4.08
2025-05-07 17:35:08;12.58
2025-05-07 17:35:07;21.08
2025-05-07 17:35:06;29.58
2025-05-07 17:35:05;38.08
2025-05-07 17:35:04;46.58
2025-05-07 17:35:03;55.08
2025-05-07 17:35:02;63.58
2025-05-07 17:35:01;72.08
2025-05-07 17:35:00;80.58
2025-05-07 17:34:59;89.08
2025-05-07 17:34:58;97.58
2025-05-07 17:34:57;93.90
2025-05-07 17:34:56;85.40
2025-05-07 17:34:55;76.90
2025-05-07 17:34:54;68.40
2025-05-07 17:34:53;59.90
2025-05-07 17:34:52;51.40
2025-05-07 17:34:51;42.90
2025-05-07 17:34:50;34.40
2025-05-07 17:34:49;25.90
2025-05-07 17:34:48;17.40
2025-05-07 17:34:47;8.90
2025-05-07 17:34:46;0.40
2025-05-07 17:34:45;8.10
2025-05-07 17:34:44;16.60
2025-05-07 17:34:43;25.10
2025-05-07 17:34:42;33.60
2025-05-07 17:34:41;42.10
2025-05-07 17:34:40;50.60
2025-05-07 17:34:39;59.10
2025-05-07 17:34:38;67.60
2025-05-07 17:34:37;76.10
2025-05-07 17:34:36;84.60
2025-05-07 17:34:35;93.10
2025-05-07 17:34:34;98.38
2025-05-07 17:34:33;89.88
2025-05-07 17:34:32;81.38
2025-05-07 17:34:31;72.88
2025-05-07 17:34:30;64.38
2025-05-07 17:34:29;55.88
2025-05-07 17:34:28;47.38
2025-05-07 17:34:27;38.88
2025-05-07 17:34:26;30.38
2025-05-07 17:34:25;21.88
2025-05-07 17:34:24;13.38
2025-05-07 17:34:23;4.88
2025-05-07 17:34:22;3.62
2025-05-07 17:34:21;12.12
2025-05-07 17:34:20;20.62
2025-05-07 17:34:19;29.12
2025-05-07 17:34:18;37.62
2025-05-07 17:34:17;46.12
2025-05-07 17:34:16;54.62
2025-05-07 17:34:15;63.12
2025-05-07 17:34:14;71.62
2025-05-07 17:34:13;80.12
2025-05-07 17:34:12;88.62
2025-05-07 17:34:11;97.12
2025-05-07 17:34:10;94.36
2025-05-07 17:34:09;85.86
2025-05-07 17:34:08;77.36
2025-05-07 17:34:07;68.86
2025-05-07 17:34:06;60.36
2025-05-07 17:34:05;51.86
2025-05-07 17:34:04;43.36
2025-05-07 17:34:03;34.86
2025-05-07 17:34:02;26.36
2025-05-07 17:34:01;17.86
2025-05-07 17:34:00;9.36
2025-05-07 17:33:59;0.86
2025-05-07 17:33:58;7.64
2025-05-07 17:33:57;16.14
2025-05-07 17:33:56;24.64
2025-05-07 17:33:55;33.14
2025-05-07 17:33:54;41.64
2025-05-07 17:33:53;50.14
2025-05-07 17:33:52;58.64
2025-05-07 17:33:51;67.14
2025-05-07 17:33:50;75.64
2025-05-07 17:33:49;84.14
2025-05-07 17:33:48;92.64
2025-05-07 17:33:47;98.84
2025-05-07 17:33:46;90.34
2025-05-07 17:33:45;81.84
2025-05-07 17:33:44;73.34
2025-05-07 17:33:43;64.84
2025-05-07 17:33:42;56.34
2025-05-07 17:33:41;47.84
2025-05-07 17:33:40;39.34
2025-05-07 17:33:39;30.84
2025-05-07 17:33:38;22.34
2025-05-07 17:33:37;13.84
2025-05-07 17:33:36;5.34
2025-05-07 17:33:35;3.16
2025-05-07 17:33:34;11.66
2025-05-07 17:33:33;20.16
2025-05-07 17:33:32;28.66
2025-05-07 17:33:31;37.16
2025-05-07 17:33:30;45.66
2025-05-07 17:33:29;54.16
2025-05-07 17:33:28;62.66
2025-05-07 17:33:27;71.16
2025-05-07 17:33:26;79.66
2025-05-07 17:33:25;88.16
2025-05-07 17:33:24;96.66
2025-05-07 17:33:23;94.82
2025-05-07 17:33:22;86.32
2025-05-07 17:33:21;77.82
2025-05-07 17:33:20;69.32
2025-05-07 17:33:19;60.82
2025-05-07 17:33:18;52.32
2025-05-07 17:33:17;43.82
2025-05-07 17:33:16;35.32
2025-05-07 17:33:15;26.82
2025-05-07 17:33:14;18.32
2025-05-07 17:33:13;9.82
2025-05-07 17:33:12;1.32
2025-05-07 17:33:11;7.18
2025-05-07 17:33:10;15.68
2025-05-07 17:33:09;24.18
2025-05-07 17:33:08;32.68
2025-05-07 17:33:07;41.18
2025-05-07 17:33:06;49.68
2025-05-07 17:33:05;58.18
2025-05-07 17:33:04;66.68
2025-05-07 17:33:03;75.18
2025-05-07 17:33:02;83.68
2025-05-07 17:33:01;92.18
2025-05-07 17:33:00;99.30
2025-05-07 17:32:59;90.80
2025-05-07 17:32:58;82.30
2025-05-07 17:32:57;73.80
2025-05-07 17:32:56;65.30
2025-05-07 17:32:55;56.80
2025-05-07 17:32:54;48.30
2025-05-07 17:32:53;39.80
2025-05-07 17:32:52;31.30
2025-05-07 17:32:51;22.80
2025-05-07 17:32:50;14.30
2025-05-07 17:32:49;5.80
2025-05-07 17:32:48;2.70
2025-05-07 17:32:47;11.20
2025-05-07 17:32:46;19.70
2025-05-07 17:32:45;28.20
2025-05-07 17:32:44;36.70
2025-05-07 17:32:43;45.20
2025-05-07 17:32:42;53.70
2025-05-07 17:32:41;62.20
2025-05-07 17:32:40;70.70
2025-05-07 17:32:39;79.20
2025-05-07 17:32:38;87.70
2025-05-07 17:32:37;96.20
2025-05-07 17:32:36;95.28
2025-05-07 17:32:35;86.78
2025-05-07 17:32:34;78.28
2025-05-07 17:32:33;69.78
2025-05-07 17:32:32;61.28
2025-05-07 17:32:31;52.78
2025-05-07 17:32:30;44.28
2025-05-07 17:32:29;35.78
2025-05-07 17:32:28;27.28
2025-05-07 17:32:27;18.78
2025-05-07 17:32:26;10.28
2025-05-07 17:32:25;1.78
2025-05-07 17:32:24;6.72
2025-05-07 17:32:23;15.22
2025-05-07 17:32:22;23.72
2025-05-07 17:32:21;32.22
2025-05-07 17:32:20;40.72
2025-05-07 17:32:19;49.22
2025-05-07 17:32:18;57.72
2025-05-07 17:32:17;66.22
2025-05-07 17:32:16;74.72
2025-05-07 17:32:15;83.22
2025-05-07 17:32:14;91.72
2025-05-07 17:32:13;99.76
2025-05-07 17:32:12;91.26
2025-05-07 17:32:11;82.76
2025-05-07 17:32:10;74.26
2025-05-07 17:32:09;65.76
2025-05-07 17:32:08;57.26
2025-05-07 17:32:07;48.76
2025-05-07 17:32:06;40.26
2025-05-07 17:32:05;31.76
2025-05-07 17:32:04;23.26
2025-05-07 17:32:03;14.76
2025-05-07 17:32:02;6.26
2025-05-07 17:32:01;2.24
2025-05-07 17:32:00;10.74
2025-05-07 17:31:59;19.24
2025-05-07 17:31:58;27.74
2025-05-07 17:31:57;36.24
2025-05-07 17:31:56;44.74
2025-05-07 17:31:55;53.24
2025-05-07 17:31:54;61.74
2025-05-07 17:31:53;70.24
2025-05-07 17:31:52;78.74
2025-05-07 17:31:51;87.24
2025-05-07 17:31:50;95.74
2025-05-07 17:31:49;95.74
2025-05-07 17:31:48;87.24
2025-05-07 17:31:47;78.74
2025-05-07 17:31:46;70.24
2025-05-07 17:31:45;61.74
2025-05-07 17:31:44;53.24
2025-05-07 17:31:43;44.74
2025-05-07 17:31:42;36.24
2025-05-07 17:31:41;27.74
2025-05-07 17:31:40;19.24
2025-05-07 17:31:39;10.74
2025-05-07 17:31:38;2.24
2025-05-07 17:31:37;6.26
2025-05-07 17:31:36;14.76
2025-05-07 17:31:35;23.26
2025-05-07 17:31:34;31.76
2025-05-07 17:31:33;40.26
2025-05-07 17:31:32;48.76
2025-05-07 17:31:31;57.26
2025-05-07 17:31:30;65.76
2025-05-07 17:31:29;74.26
2025-05-07 17:31:28;82.76
2025-05-07 17:31:27;91.26
2025-05-07 17:31:26;99.76
2025-05-07 17:31:25;91.72
2025-05-07 17:31:24;83.22
2025-05-07 17:31:23;74.72
2025-05-07 17:31:22;66.22
2025-05-07 17:31:21;57.72
2025-05-07 17:31:20;49.22
2025-05-07 17:31:19;40.72
2025-05-07 17:31:18;32.22
2025-05-07 17:31:17;23.72
2025-05-07 17:31:16;15.22
2025-05-07 17:31:15;6.72
2025-05-07 17:31:14;1.78
2025-05-07 17:31:13;10.28
2025-05-07 17:31:12;18.78
2025-05-07 17:31:11;27.28
2025-05-07 17:31:10;35.78
2025-05-07 17:31:09;44.28
2025-05-07 17:31:08;52.78
2025-05-07 17:31:07;61.28
2025-05-07 17:31:06;69.78
2025-05-07 17:31:05;78.28
2025-05-07 17:31:04;86.78
2025-05-07 17:31:03;95.28
2025-05-07 17:31:02;96.20
2025-05-07 17:31:01;87.70
2025-05-07 17:31:00;79.20
2025-05-07 17:30:59;70.70
2025-05-07 17:30:58;62.20
2025-05-07 17:30:57;53.70
2025-05-07 17:30:56;45.20
2025-05-07 17:30:55;36.70
2025-05-07 17:30:54;28.20
2025-05-07 17:30:53;19.70
2025-05-07 17:30:52;11.20
2025-05-07 17:30:51;2.70
2025-05-07 17:30:50;5.80
2025-05-07 17:30:49;14.30
2025-05-07 17:30:48;22.80
2025-05-07 17:30:47;31.30
2025-05-07 17:30:46;39.80
2025-05-07 17:30:45;48.30
2025-05-07 17:30:44;56.80
2025-05-07 17:30:43;65.30
2025-05-07 17:30:42;73.80
2025-05-07 17:30:41;82.30
2025-05-07 17:30:40;90.80
2025-05-07 17:30:39;99.30
2025-05-07 17:30:38;92.18
2025-05-07 17:30:37;83.68
2025-05-07 17:30:36;75.18
2025-05-07 17:30:35;66.68
2025-05-07 17:30:34;58.18
2025-05-07 17:30:33;49.68
2025-05-07 17:30:32;41.18
2025-05-07 17:30:31;32.68
2025-05-07 17:30:30;24.18
2025-05-07 17:30:29;15.68
2025-05-07 17:30:28;7.18
2025-05-07 17:30:27;1.32
2025-05-07 17:30:26;9.82
2025-05-07 17:30:25;18.32
2025-05-07 17:30:24;26.82
2025-05-07 17:30:23;35.32
2025-05-07 17:30:22;43.82
2025-05-07 17:30:21;52.32
2025-05-07 17:30:20;60.82
2025-05-07 17:30:19;69.32
2025-05-07 17:30:18;77.82
2025-05-07 17:30:17;86.32
2025-05-07 17:30:16;94.82
2025-05-07 17:30:15;96.66
2025-05-07 17:30:14;88.16
2025-05-07 17:30:13;79.66
2025-05-07 17:30:12;71.16
2025-05-07 17:30:11;62.66
2025-05-07 17:30:10;54.16
2025-05-07 17:30:09;45.66
2025-05-07 17:30:08;37.16
2025-05-07 17:30:07;28.66
2025-05-07 17:30:06;20.16
2025-05-07 17:30:05;11.66
2025-05-07 17:30:04;3.16
2025-05-07 17:30:03;5.34
2025-05-07 17:30:02;13.84
2025-05-07 17:30:01;22.34
2025-05-07 17:30:00;30.84
2025-05-07 17:29:59;39.34
2025-05-07 17:29:58;47.84
2025-05-07 17:29:57;56.34
2025-05-07 17:29:56;64.84
2025-05-07 17:29:55;73.34
2025-05-07 17:29:54;81.84
2025-05-07 17:29:53;90.34
2025-05-07 17:29:52;98.84
2025-05-07 17:29:51;92.64
2025-05-07 17:29:50;84.14
2025-05-07 17:29:49;75.64
2025-05-07 17:29:48;67.14
2025-05-07 17:29:47;58.64
2025-05-07 17:29:46;50.14
2025-05-07 17:29:45;41.64
2025-05-07 17:29:44;33.14
2025-05-07 17:29:43;24.64
2025-05-07 17:29:42;16.14
2025-05-07 17:29:41;7.64
2025-05-07 17:29:40;0.86
2025-05-07 17:29:39;9.36
2025-05-07 17:29:38;17.86
2025-05-07 17:29:37;26.36
2025-05-07 17:29:36;34.86
2025-05-07 17:29:35;43.36
2025-05-07 17:29:34;51.86
2025-05-07 17:29:33;60.36
2025-05-07 17:29:32;68.86
2025-05-07 17:29:31;77.36
2025-05-07 17:29:30;85.86
2025-05-07 17:29:29;94.36
2025-05-07 17:29:28;97.12
2025-05-07 17:29:27;88.62
2025-05-07 17:29:26;80.12
2025-05-07 17:29:25;71.62
2025-05-07 17:29:24;63.12
2025-05-07 17:29:23;54.62
2025-05-07 17:29:22;46.12
2025-05-07 17:29:21;37.62
2025-05-07 17:29:20;29.12
2025-05-07 17:29:19;20.62
2025-05-07 17:29:18;12.12
2025-05-07 17:29:17;3.62
2025-05-07 17:29:16;4.88
2025-05-07 17:29:15;13.38
2025-05-07 17:29:14;21.88
2025-05-07 17:29:13;30.38
2025-05-07 17:29:12;38.88
2025-05-07 17:29:11;47.38
2025-05-07 17:29:10;55.88
2025-05-07 17:29:09;64.38
2025-05-07 17:29:08;72.88
2025-05-07 17:29:07;81.38
2025-05-07 17:29:06;89.88
2025-05-07 17:29:05;98.38
2025-05-07 17:29:04;93.10
2025-05-07 17:29:03;84.60
2025-05-07 17:29:02;76.10
2025-05-07 17:29:01;67.60
2025-05-07 17:29:00;59.10
2025-05-07 17:28:59;50.60
2025-05-07 17:28:58;42.10
2025-05-07 17:28:57;33.60
2025-05-07 17:28:56;25.10
2025-05-07 17:28:55;16.60
2025-05-07 17:28:54;8.10
2025-05-07 17:28:53;0.40
2025-05-07 17:28:52;8.90
2025-05-07 17:28:51;17.40
2025-05-07 17:28:50;25.90
2025-05-07 17:28:49;34.40
2025-05-07 17:28:48;42.90
2025-05-07 17:28:47;51.40
2025-05-07 17:28:46;59.90
2025-05-07 17:28:45;68.40
2025-05-07 17:28:44;76.90
2025-05-07 17:28:43;85.40
2025-05-07 17:28:42;93.90
2025-05-07 17:28:41;97.58
2025-05-07 17:28:40;89.08
2025-05-07 17:28:39;80.58
2025-05-07 17:28:38;72.08
2025-05-07 17:28:37;63.58
2025-05-07 17:28:36;55.08
2025-05-07 17:28:35;46.58
2025-05-07 17:28:34;38.08
2025-05-07 17:28:33;29.58
2025-05-07 17:28:32;21.08
2025-05-07 17:28:31;12.58
2025-05-07 17:28:30;4.08
2025-05-07 17:28:29;4.42
2025-05-07 17:28:28;12.92
2025-05-07 17:28:27;21.42
2025-05-07 17:28:26;29.92
2025-05-07 17:28:25;38.42
2025-05-07 17:28:24;46.92
2025-05-07 17:28:23;55.42
2025-05-07 17:28:22;63.92
2025-05-07 17:28:21;72.42
2025-05-07 17:28:20;80.92
2025-05-07 17:28:19;89.42
2025-05-07 17:28:18;97.92
2025-05-07 17:28:17;93.56
2025-05-07 17:28:16;85.06
2025-05-07 17:28:15;76.56
2025-05-07 17:28:14;68.06
2025-05-07 17:28:13;59.56
2025-05-07 17:28:12;51.06
2025-05-07 17:28:11;42.56
2025-05-07 17:28:10;34.06
2025-05-07 17:28:09;25.56
2025-05-07 17:28:08;17.06
2025-05-07 17:28:07;8.56
2025-05-07 17:28:06;0.06
2025-05-07 17:28:05;8.44
2025-05-07 17:28:04;16.94
2025-05-07 17:28:03;25.44
2025-05-07 17:28:02;33.94
2025-05-07 17:28:01;42.44
2025-05-07 17:28:00;50.94
2025-05-07 17:27:59;59.44
2025-05-07 17:27:58;67.94
2025-05-07 17:27:57;76.44
2025-05-07 17:27:56;84.94
2025-05-07 17:27:55;93.44
2025-05-07 17:27:54;98.04
2025-05-07 17:27:53;89.54
2025-05-07 17:27:52;81.04
2025-05-07 17:27:51;72.54
2025-05-07 17:27:50;64.04
2025-05-07 17:27:49;55.54
2025-05-07 17:27:48;47.04
2025-05-07 17:27:47;38.54
2025-05-07 17:27:46;30.04
2025-05-07 17:27:45;21.54
2025-05-07 17:27:44;13.04
2025-05-07 17:27:43;4.54
2025-05-07 17:27:42;3.96
2025-05-07 17:27:41;12.46
2025-05-07 17:27:40;20.96
2025-05-07 17:27:39;29.46
2025-05-07 17:27:38;37.96
2025-05-07 17:27:37;46.46
2025-05-07 17:27:36;54.96
2025-05-07 17:27:35;63.46
2025-05-07 17:27:34;71.96
2025-05-07 17:27:33;80.46
2025-05-07 17:27:32;88.96
2025-05-07 17:27:31;97.46
2025-05-07 17:27:30;94.02
2025-05-07 17:27:29;85.52
2025-05-07 17:27:28;77.02
2025-05-07 17:27:27;68.52
2025-05-07 17:27:26;60.02
2025-05-07 17:27:25;51.52
2025-05-07 17:27:24;43.02
2025-05-07 17:27:23;34.52
2025-05-07 17:27:22;26.02
2025-05-07 17:27:21;17.52
2025-05-07 17:27:20;9.02
2025-05-07 17:27:19;0.52
2025-05-07 17:27:18;7.98
2025-05-07 17:27:17;16.48
2025-05-07 17:27:16;24.98
2025-05-07 17:27:15;33.48
2025-05-07 17:27:14;41.98
2025-05-07 17:27:13;50.48
2025-05-07 17:27:12;58.98
2025-05-07 17:27:11;67.48
2025-05-07 17:27:10;75.98
2025-05-07 17:27:09;84.48
2025-05-07 17:27:08;92.98
2025-05-07 17:27:07;98.50
2025-05-07 17:27:06;90.00
2025-05-07 17:27:05;81.50
2025-05-07 17:27:04;73.00
2025-05-07 17:27:03;64.50
2025-05-07 17:27:02;56.00
2025-05-07 17:27:01;47.50
2025-05-07 17:27:00;39.00
2025-05-07 17:26:59;30.50
2025-05-07 17:26:58;22.00
2025-05-07 17:26:57;13.50
2025-05-07 17:26:56;5.00
2025-05-07 17:26:55;3.50
2025-05-07 17:26:54;12.00
2025-05-07 17:26:53;20.50
2025-05-07 17:26:52;29.00
2025-05-07 17:26:51;37.50
2025-05-07 17:26:50;46.00
2025-05-07 17:26:49;54.50
2025-05-07 17:26:48;63.00
2025-05-07 17:26:47;71.50
2025-05-07 17:26:46;80.00
2025-05-07 17:26:45;88.50
2025-05-07 17:26:44;97.00
2025-05-07 17:26:43;94.48
2025-05-07 17:26:42;85.98
2025-05-07 17:26:41;77.48
2025-05-07 17:26:40;68.98
2025-05-07 17:26:39;60.48
2025-05-07 17:26:38;51.98
2025-05-07 17:26:37;43.48
2025-05-07 17:26:36;34.98
2025-05-07 17:26:35;26.48
2025-05-07 17:26:34;17.98
2025-05-07 17:26:33;9.48
2025-05-07 17:26:32;0.98
2025-05-07 17:26:31;7.52
2025-05-07 17:26:30;16.02
2025-05-07 17:26:29;24.52
2025-05-07 17:26:28;33.02
2025-05-07 17:26:27;41.52
2025-05-07 17:26:26;50.02
2025-05-07 17:26:25;58.52
2025-05-07 17:26:24;67.02
2025-05-07 17:26:23;75.52
2025-05-07 17:26:22;84.02
2025-05-07 17:26:21;92.52
2025-05-07 17:26:20;98.96
2025-05-07 17:26:19;90.46
2025-05-07 17:26:18;81.96
2025-05-07 17:26:17;73.46
2025-05-07 17:26:16;64.96
2025-05-07 17:26:14;48.81
2025-05-07 17:26:13;37.76
2025-05-07 17:26:12;29.26
2025-05-07 17:26:11;20.76
2025-05-07 17:26:10;12.26
2025-05-07 17:26:09;3.76
2025-05-07 17:26:08;4.74
2025-05-07 17:26:07;13.24
2025-05-07 17:26:06;21.74
2025-05-07 17:26:05;30.24
2025-05-07 17:26:04;38.74
2025-05-07 17:26:03;47.24
2025-05-07 17:26:02;55.74
2025-05-07 17:26:01;64.24
2025-05-07 17:26:00;72.74
2025-05-07 17:25:59;81.24
2025-05-07 17:25:58;89.74
2025-05-07 17:25:57;98.24
2025-05-07 17:25:56;93.24
2025-05-07 17:25:55;84.74
2025-05-07 17:25:54;76.24
2025-05-07 17:25:53;67.74
2025-05-07 17:25:52;59.24
2025-05-07 17:25:51;50.74
2025-05-07 17:25:50;42.24
2025-05-07 17:25:49;33.74
2025-05-07 17:25:48;25.24
2025-05-07 17:25:47;16.74
2025-05-07 17:25:46;8.24
2025-05-07 17:25:45;0.26
2025-05-07 17:25:44;8.76
2025-05-07 17:25:43;17.26
2025-05-07 17:25:42;25.76
2025-05-07 17:25:41;34.26
2025-05-07 17:25:40;42.76
2025-05-07 17:25:39;51.26
2025-05-07 17:25:38;59.76
2025-05-07 17:25:37;68.26
2025-05-07 17:25:36;76.76
2025-05-07 17:25:35;85.26
2025-05-07 17:25:34;93.76
2025-05-07 17:25:33;97.72
2025-05-07 17:25:32;89.22
2025-05-07 17:25:31;80.72
2025-05-07 17:25:30;72.22
2025-05-07 17:25:29;63.72
2025-05-07 17:25:28;55.22
2025-05-07 17:25:27;46.72
2025-05-07 17:25:26;38.22
2025-05-07 17:25:25;29.72
2025-05-07 17:25:24;21.22
2025-05-07 17:25:23;12.72
2025-05-07 17:25:22;4.22
2025-05-07 17:25:21;4.28
2025-05-07 17:25:20;12.78
2025-05-07 17:25:19;21.28
2025-05-07 17:25:18;29.78
2025-05-07 17:25:17;38.28
2025-05-07 17:25:16;46.78
2025-05-07 17:25:15;55.28
2025-05-07 17:25:14;63.78
2025-05-07 17:25:13;72.28
2025-05-07 17:25:12;80.78
2025-05-07 17:25:11;89.28
2025-05-07 17:25:10;97.78
2025-05-07 17:25:09;93.70
2025-05-07 17:25:08;85.20
2025-05-07 17:25:07;76.70
2025-05-07 17:25:06;68.20
2025-05-07 17:25:05;59.70
2025-05-07 17:25:04;51.20
2025-05-07 17:25:03;42.70
2025-05-07 17:25:02;34.20
2025-05-07 17:25:01;25.70
2025-05-07 17:25:00;17.20
2025-05-07 17:24:59;8.70
2025-05-07 17:24:58;0.20
2025-05-07 17:24:57;8.30
2025-05-07 17:24:56;16.80
2025-05-07 17:24:55;25.30
2025-05-07 17:24:54;33.80
2025-05-07 17:24:53;42.30
2025-05-07 17:24:52;50.80
2025-05-07 17:24:51;59.30
2025-05-07 17:24:50;67.80
2025-05-07 17:24:49;76.30
2025-05-07 17:24:48;84.80
2025-05-07 17:24:47;93.30
2025-05-07 17:24:46;98.18
2025-05-07 17:24:45;89.68
2025-05-07 17:24:44;81.18
2025-05-07 17:24:43;72.68
2025-05-07 17:24:42;64.18
2025-05-07 17:24:41;55.68
2025-05-07 17:24:40;47.18
2025-05-07 17:24:39;38.68
2025-05-07 17:24:38;30.18
2025-05-07 17:24:37;21.68
2025-05-07 17:24:36;13.18
2025-05-07 17:24:35;4.68
2025-05-07 17:24:34;3.82
2025-05-07 17:24:33;12.32
2025-05-07 17:24:32;20.82
2025-05-07 17:24:31;29.32
2025-05-07 17:24:30;37.82
2025-05-07 17:24:29;46.32
2025-05-07 17:24:28;54.82
2025-05-07 17:24:27;63.32
2025-05-07 17:24:26;71.82
2025-05-07 17:24:25;80.32
2025-05-07 17:24:24;88.82
2025-05-07 17:24:23;97.32
2025-05-07 17:24:22;94.16
2025-05-07 17:24:21;85.66
2025-05-07 17:24:20;77.16
2025-05-07 17:24:19;68.66
2025-05-07 17:24:18;60.16
2025-05-07 17:24:17;51.66
2025-05-07 17:24:16;43.16
2025-05-07 17:24:15;34.66
2025-05-07 17:24:14;26.16
2025-05-07 17:24:13;17.66
2025-05-07 17:24:12;9.16
2025-05-07 17:24:11;0.66
2025-05-07 17:24:10;7.84
2025-05-07 17:24:09;16.34
2025-05-07 17:24:08;24.84
2025-05-07 17:24:07;33.34
2025-05-07 17:24:06;41.84
2025-05-07 17:24:05;50.34
2025-05-07 17:24:04;58.84
2025-05-07 17:24:03;67.34
2025-05-07 17:24:02;75.84
2025-05-07 17:24:01;84.34
2025-05-07 17:24:00;92.84
2025-05-07 17:23:59;98.64
2025-05-07 17:23:58;90.14
2025-05-07 17:23:57;81.64
2025-05-07 17:23:56;73.14
2025-05-07 17:23:55;64.64
2025-05-07 17:23:54;56.14
2025-05-07 17:23:53;47.64
2025-05-07 17:23:52;39.14
2025-05-07 17:23:51;30.64
2025-05-07 17:23:50;22.14
2025-05-07 17:23:49;13.64
2025-05-07 17:23:48;5.14
2025-05-07 17:23:47;3.36
2025-05-07 17:23:46;11.86
2025-05-07 17:23:45;20.36
2025-05-07 17:23:44;28.86
2025-05-07 17:23:43;37.36
2025-05-07 17:23:42;45.86
2025-05-07 17:23:41;54.36
2025-05-07 17:23:40;62.86
2025-05-07 17:23:39;71.36
2025-05-07 17:23:38;79.86
2025-05-07 17:23:37;88.36
2025-05-07 17:23:36;96.86
2025-05-07 17:23:35;94.62
2025-05-07 17:23:34;86.12
2025-05-07 17:23:33;77.62
2025-05-07 17:23:32;69.12
2025-05-07 17:23:31;60.62
2025-05-07 17:23:30;52.12
2025-05-07 17:23:29;43.62
2025-05-07 17:23:28;35.12
2025-05-07 17:23:27;26.62
2025-05-07 17:23:26;18.12
2025-05-07 17:23:25;9.62
2025-05-07 17:23:24;1.12
2025-05-07 17:23:23;7.38
2025-05-07 17:23:22;15.88
2025-05-07 17:23:21;24.38
2025-05-07 17:23:20;32.88
2025-05-07 17:23:19;41.38
2025-05-07 17:23:18;49.88
2025-05-07 17:23:17;58.38
2025-05-07 17:23:16;66.88
2025-05-07 17:23:15;75.38
2025-05-07 17:23:14;83.88
2025-05-07 17:23:13;92.38
2025-05-07 17:23:12;99.10
2025-05-07 17:23:11;90.60
2025-05-07 17:23:10;82.10
2025-05-07 17:23:09;73.60
2025-05-07 17:23:08;65.10
2025-05-07 17:23:07;56.60
2025-05-07 17:23:06;48.10
2025-05-07 17:23:05;39.60
2025-05-07 17:23:04;31.10
2025-05-07 17:23:03;22.60
2025-05-07 17:23:02;14.10
2025-05-07 17:23:01;5.60
2025-05-07 17:23:00;2.90
2025-05-07 17:22:59;11.40
2025-05-07 17:22:58;19.90
2025-05-07 17:22:57;28.40
2025-05-07 17:22:56;36.90
2025-05-07 17:22:55;45.40
2025-05-07 17:22:54;53.90
2025-05-07 17:22:53;62.40
2025-05-07 17:22:52;70.90
2025-05-07 17:22:51;79.40
2025-05-07 17:22:50;87.90
2025-05-07 17:22:49;96.40
2025-05-07 17:22:48;95.08
2025-05-07 17:22:47;86.58
2025-05-07 17:22:46;78.08
2025-05-07 17:22:45;69.58
2025-05-07 17:22:44;61.08
2025-05-07 17:22:43;52.58
2025-05-07 17:22:42;44.08
2025-05-07 17:22:41;35.58
2025-05-07 17:22:40;27.08
2025-05-07 17:22:39;18.58
2025-05-07 17:22:38;10.08
2025-05-07 17:22:37;1.58
2025-05-07 17:22:36;6.92
2025-05-07 17:22:35;15.42
2025-05-07 17:22:34;23.92
2025-05-07 17:22:33;32.42
2025-05-07 17:22:32;40.92
2025-05-07 17:22:31;49.42
2025-05-07 17:22:30;57.92
2025-05-07 17:22:29;66.42
2025-05-07 17:22:28;74.92
2025-05-07 17:22:27;83.42
2025-05-07 17:22:26;91.92
2025-05-07 17:22:25;99.56
2025-05-07 17:22:24;91.06
2025-05-07 17:22:23;82.56
2025-05-07 17:22:22;74.06
2025-05-07 17:22:21;65.56
2025-05-07 17:22:20;57.06
2025-05-07 17:22:19;48.56
2025-05-07 17:22:18;40.06
2025-05-07 17:22:17;31.56
2025-05-07 17:22:16;23.06
2025-05-07 17:22:15;14.56
2025-05-07 17:22:14;6.06
2025-05-07 17:22:13;2.44
2025-05-07 17:22:12;10.94
2025-05-07 17:22:11;19.44
2025-05-07 17:22:10;27.94
2025-05-07 17:22:09;36.44
2025-05-07 17:22:08;44.94
2025-05-07 17:22:07;53.44
2025-05-07 17:22:06;61.94
2025-05-07 17:22:05;70.44
2025-05-07 17:22:04;78.94
2025-05-07 17:22:03;87.44
2025-05-07 17:22:02;95.94
2025-05-07 17:22:01;95.54
2025-05-07 17:22:00;87.04
2025-05-07 17:21:59;78.54
