Fecha y Hora;PIT-2012 - Presión mezclador M-201
2025-05-07 17:27:35;59.06
2025-05-07 17:27:34;67.56
2025-05-07 17:27:33;76.06
2025-05-07 17:27:32;84.56
2025-05-07 17:27:31;93.06
2025-05-07 17:27:30;98.42
2025-05-07 17:27:29;89.92
2025-05-07 17:27:28;81.42
2025-05-07 17:27:27;72.92
2025-05-07 17:27:26;64.42
2025-05-07 17:27:25;55.92
2025-05-07 17:27:24;47.42
2025-05-07 17:27:23;38.92
2025-05-07 17:27:22;30.42
2025-05-07 17:27:21;21.92
2025-05-07 17:27:20;13.42
2025-05-07 17:27:19;4.92
2025-05-07 17:27:18;3.58
2025-05-07 17:27:17;12.08
2025-05-07 17:27:16;20.58
2025-05-07 17:27:15;29.08
2025-05-07 17:27:14;37.58
2025-05-07 17:27:13;46.08
2025-05-07 17:27:12;54.58
2025-05-07 17:27:11;63.08
2025-05-07 17:27:10;71.58
2025-05-07 17:27:09;80.08
2025-05-07 17:27:08;88.58
2025-05-07 17:27:07;97.08
2025-05-07 17:27:06;94.40
2025-05-07 17:27:05;85.90
2025-05-07 17:27:04;77.40
2025-05-07 17:27:03;68.90
2025-05-07 17:27:02;60.40
2025-05-07 17:27:01;51.90
2025-05-07 17:27:00;43.40
2025-05-07 17:26:59;34.90
2025-05-07 17:26:58;26.40
2025-05-07 17:26:57;17.90
2025-05-07 17:26:56;9.40
2025-05-07 17:26:55;0.90
2025-05-07 17:26:54;7.60
2025-05-07 17:26:53;16.10
2025-05-07 17:26:52;24.60
2025-05-07 17:26:51;33.10
2025-05-07 17:26:50;41.60
2025-05-07 17:26:49;50.10
2025-05-07 17:26:48;58.60
2025-05-07 17:26:47;67.10
2025-05-07 17:26:46;75.60
2025-05-07 17:26:45;84.10
2025-05-07 17:26:44;92.60
2025-05-07 17:26:43;98.88
2025-05-07 17:26:42;90.38
2025-05-07 17:26:41;81.88
2025-05-07 17:26:40;73.38
2025-05-07 17:26:39;64.88
2025-05-07 17:26:38;56.38
2025-05-07 17:26:37;47.88
2025-05-07 17:26:36;39.38
2025-05-07 17:26:35;30.88
2025-05-07 17:26:34;22.38
2025-05-07 17:26:33;13.88
2025-05-07 17:26:32;5.38
2025-05-07 17:26:31;3.12
2025-05-07 17:26:30;11.62
2025-05-07 17:26:29;20.12
2025-05-07 17:26:28;28.62
2025-05-07 17:26:27;37.12
2025-05-07 17:26:26;45.62
2025-05-07 17:26:25;54.12
2025-05-07 17:26:24;62.62
2025-05-07 17:26:23;71.12
2025-05-07 17:26:22;79.62
2025-05-07 17:26:21;88.12
2025-05-07 17:26:20;96.62
2025-05-07 17:26:19;94.86
2025-05-07 17:26:18;86.36
2025-05-07 17:26:17;77.86
2025-05-07 17:26:16;69.36
2025-05-07 17:26:14;53.21
2025-05-07 17:26:13;42.16
2025-05-07 17:26:12;33.66
2025-05-07 17:26:11;25.16
2025-05-07 17:26:10;16.66
2025-05-07 17:26:09;8.16
2025-05-07 17:26:08;0.34
2025-05-07 17:26:07;8.84
2025-05-07 17:26:06;17.34
2025-05-07 17:26:05;25.84
2025-05-07 17:26:04;34.34
2025-05-07 17:26:03;42.84
2025-05-07 17:26:02;51.34
2025-05-07 17:26:01;59.84
2025-05-07 17:26:00;68.34
2025-05-07 17:25:59;76.84
2025-05-07 17:25:58;85.34
2025-05-07 17:25:57;93.84
2025-05-07 17:25:56;97.64
2025-05-07 17:25:55;89.14
2025-05-07 17:25:54;80.64
2025-05-07 17:25:53;72.14
2025-05-07 17:25:52;63.64
2025-05-07 17:25:51;55.14
2025-05-07 17:25:50;46.64
2025-05-07 17:25:49;38.14
2025-05-07 17:25:48;29.64
2025-05-07 17:25:47;21.14
2025-05-07 17:25:46;12.64
2025-05-07 17:25:45;4.14
2025-05-07 17:25:44;4.36
2025-05-07 17:25:43;12.86
2025-05-07 17:25:42;21.36
2025-05-07 17:25:41;29.86
2025-05-07 17:25:40;38.36
2025-05-07 17:25:39;46.86
2025-05-07 17:25:38;55.36
2025-05-07 17:25:37;63.86
2025-05-07 17:25:36;72.36
2025-05-07 17:25:35;80.86
2025-05-07 17:25:34;89.36
2025-05-07 17:25:33;97.86
2025-05-07 17:25:32;93.62
2025-05-07 17:25:31;85.12
2025-05-07 17:25:30;76.62
2025-05-07 17:25:29;68.12
2025-05-07 17:25:28;59.62
2025-05-07 17:25:27;51.12
2025-05-07 17:25:26;42.62
2025-05-07 17:25:25;34.12
2025-05-07 17:25:24;25.62
2025-05-07 17:25:23;17.12
2025-05-07 17:25:22;8.62
2025-05-07 17:25:21;0.12
2025-05-07 17:25:20;8.38
2025-05-07 17:25:19;16.88
2025-05-07 17:25:18;25.38
2025-05-07 17:25:17;33.88
2025-05-07 17:25:16;42.38
2025-05-07 17:25:15;50.88
2025-05-07 17:25:14;59.38
2025-05-07 17:25:13;67.88
2025-05-07 17:25:12;76.38
2025-05-07 17:25:11;84.88
2025-05-07 17:25:10;93.38
2025-05-07 17:25:09;98.10
2025-05-07 17:25:08;89.60
2025-05-07 17:25:07;81.10
2025-05-07 17:25:06;72.60
2025-05-07 17:25:05;64.10
2025-05-07 17:25:04;55.60
2025-05-07 17:25:03;47.10
2025-05-07 17:25:02;38.60
2025-05-07 17:25:01;30.10
2025-05-07 17:25:00;21.60
2025-05-07 17:24:59;13.10
2025-05-07 17:24:58;4.60
2025-05-07 17:24:57;3.90
2025-05-07 17:24:56;12.40
2025-05-07 17:24:55;20.90
2025-05-07 17:24:54;29.40
2025-05-07 17:24:53;37.90
2025-05-07 17:24:52;46.40
2025-05-07 17:24:51;54.90
2025-05-07 17:24:50;63.40
2025-05-07 17:24:49;71.90
2025-05-07 17:24:48;80.40
2025-05-07 17:24:47;88.90
2025-05-07 17:24:46;97.40
2025-05-07 17:24:45;94.08
2025-05-07 17:24:44;85.58
2025-05-07 17:24:43;77.08
2025-05-07 17:24:42;68.58
2025-05-07 17:24:41;60.08
2025-05-07 17:24:40;51.58
2025-05-07 17:24:39;43.08
2025-05-07 17:24:38;34.58
2025-05-07 17:24:37;26.08
2025-05-07 17:24:36;17.58
2025-05-07 17:24:35;9.08
2025-05-07 17:24:34;0.58
2025-05-07 17:24:33;7.92
2025-05-07 17:24:32;16.42
2025-05-07 17:24:31;24.92
2025-05-07 17:24:30;33.42
2025-05-07 17:24:29;41.92
2025-05-07 17:24:28;50.42
2025-05-07 17:24:27;58.92
2025-05-07 17:24:26;67.42
2025-05-07 17:24:25;75.92
2025-05-07 17:24:24;84.42
2025-05-07 17:24:23;92.92
2025-05-07 17:24:22;98.56
2025-05-07 17:24:21;90.06
2025-05-07 17:24:20;81.56
2025-05-07 17:24:19;73.06
2025-05-07 17:24:18;64.56
2025-05-07 17:24:17;56.06
2025-05-07 17:24:16;47.56
2025-05-07 17:24:15;39.06
2025-05-07 17:24:14;30.56
2025-05-07 17:24:13;22.06
2025-05-07 17:24:12;13.56
2025-05-07 17:24:11;5.06
2025-05-07 17:24:10;3.44
2025-05-07 17:24:09;11.94
2025-05-07 17:24:08;20.44
2025-05-07 17:24:07;28.94
2025-05-07 17:24:06;37.44
2025-05-07 17:24:05;45.94
2025-05-07 17:24:04;54.44
2025-05-07 17:24:03;62.94
2025-05-07 17:24:02;71.44
2025-05-07 17:24:01;79.94
2025-05-07 17:24:00;88.44
2025-05-07 17:23:59;96.94
2025-05-07 17:23:58;94.54
2025-05-07 17:23:57;86.04
2025-05-07 17:23:56;77.54
2025-05-07 17:23:55;69.04
2025-05-07 17:23:54;60.54
2025-05-07 17:23:53;52.04
2025-05-07 17:23:52;43.54
2025-05-07 17:23:51;35.04
2025-05-07 17:23:50;26.54
2025-05-07 17:23:49;18.04
2025-05-07 17:23:48;9.54
2025-05-07 17:23:47;1.04
2025-05-07 17:23:46;7.46
2025-05-07 17:23:45;15.96
2025-05-07 17:23:44;24.46
2025-05-07 17:23:43;32.96
2025-05-07 17:23:42;41.46
2025-05-07 17:23:41;49.96
2025-05-07 17:23:40;58.46
2025-05-07 17:23:39;66.96
2025-05-07 17:23:38;75.46
2025-05-07 17:23:37;83.96
2025-05-07 17:23:36;92.46
2025-05-07 17:23:35;99.02
2025-05-07 17:23:34;90.52
2025-05-07 17:23:33;82.02
2025-05-07 17:23:32;73.52
2025-05-07 17:23:31;65.02
2025-05-07 17:23:30;56.52
2025-05-07 17:23:29;48.02
2025-05-07 17:23:28;39.52
2025-05-07 17:23:27;31.02
2025-05-07 17:23:26;22.52
2025-05-07 17:23:25;14.02
2025-05-07 17:23:24;5.52
2025-05-07 17:23:23;2.98
2025-05-07 17:23:22;11.48
2025-05-07 17:23:21;19.98
2025-05-07 17:23:20;28.48
2025-05-07 17:23:19;36.98
2025-05-07 17:23:18;45.48
2025-05-07 17:23:17;53.98
2025-05-07 17:23:16;62.48
2025-05-07 17:23:15;70.98
2025-05-07 17:23:14;79.48
2025-05-07 17:23:13;87.98
2025-05-07 17:23:12;96.48
2025-05-07 17:23:11;95.00
2025-05-07 17:23:10;86.50
2025-05-07 17:23:09;78.00
2025-05-07 17:23:08;69.50
2025-05-07 17:23:07;61.00
2025-05-07 17:23:06;52.50
2025-05-07 17:23:05;44.00
2025-05-07 17:23:04;35.50
2025-05-07 17:23:03;27.00
2025-05-07 17:23:02;18.50
2025-05-07 17:23:01;10.00
2025-05-07 17:23:00;1.50
2025-05-07 17:22:59;7.00
2025-05-07 17:22:58;15.50
2025-05-07 17:22:57;24.00
2025-05-07 17:22:56;32.50
2025-05-07 17:22:55;41.00
2025-05-07 17:22:54;49.50
2025-05-07 17:22:53;58.00
2025-05-07 17:22:52;66.50
2025-05-07 17:22:51;75.00
2025-05-07 17:22:50;83.50
2025-05-07 17:22:49;92.00
2025-05-07 17:22:48;99.48
2025-05-07 17:22:47;90.98
2025-05-07 17:22:46;82.48
2025-05-07 17:22:45;73.98
2025-05-07 17:22:44;65.48
2025-05-07 17:22:43;56.98
2025-05-07 17:22:42;48.48
2025-05-07 17:22:41;39.98
2025-05-07 17:22:40;31.48
2025-05-07 17:22:39;22.98
2025-05-07 17:22:38;14.48
2025-05-07 17:22:37;5.98
2025-05-07 17:22:36;2.52
2025-05-07 17:22:35;11.02
2025-05-07 17:22:34;19.52
2025-05-07 17:22:33;28.02
2025-05-07 17:22:32;36.52
2025-05-07 17:22:31;45.02
2025-05-07 17:22:30;53.52
2025-05-07 17:22:29;62.02
2025-05-07 17:22:28;70.52
2025-05-07 17:22:27;79.02
2025-05-07 17:22:26;87.52
2025-05-07 17:22:25;96.02
2025-05-07 17:22:24;95.46
2025-05-07 17:22:23;86.96
2025-05-07 17:22:22;78.46
2025-05-07 17:22:21;69.96
2025-05-07 17:22:20;61.46
2025-05-07 17:22:19;52.96
2025-05-07 17:22:18;44.46
2025-05-07 17:22:17;35.96
2025-05-07 17:22:16;27.46
2025-05-07 17:22:15;18.96
2025-05-07 17:22:14;10.46
2025-05-07 17:22:13;1.96
2025-05-07 17:22:12;6.54
2025-05-07 17:22:11;15.04
2025-05-07 17:22:10;23.54
2025-05-07 17:22:09;32.04
2025-05-07 17:22:08;40.54
2025-05-07 17:22:07;49.04
2025-05-07 17:22:06;57.54
2025-05-07 17:22:05;66.04
2025-05-07 17:22:04;74.54
2025-05-07 17:22:03;83.04
2025-05-07 17:22:02;91.54
2025-05-07 17:22:01;99.94
2025-05-07 17:22:00;91.44
2025-05-07 17:21:59;82.94
2025-05-07 17:21:58;74.44
2025-05-07 17:21:57;65.94
2025-05-07 17:21:56;57.44
2025-05-07 17:21:55;48.94
2025-05-07 17:21:54;40.44
2025-05-07 17:21:53;31.94
2025-05-07 17:21:52;23.44
2025-05-07 17:21:51;14.94
2025-05-07 17:21:50;6.44
2025-05-07 17:21:49;2.06
2025-05-07 17:21:48;10.56
2025-05-07 17:21:47;19.06
2025-05-07 17:21:46;27.56
2025-05-07 17:21:45;36.06
2025-05-07 17:21:44;44.56
2025-05-07 17:21:43;53.06
2025-05-07 17:21:42;61.56
2025-05-07 17:21:41;70.06
2025-05-07 17:21:40;78.56
2025-05-07 17:21:39;87.06
2025-05-07 17:21:38;95.56
2025-05-07 17:21:37;95.92
2025-05-07 17:21:36;87.42
2025-05-07 17:21:35;78.92
2025-05-07 17:21:34;70.42
2025-05-07 17:21:33;61.92
2025-05-07 17:21:32;53.42
2025-05-07 17:21:31;44.92
2025-05-07 17:21:30;36.42
2025-05-07 17:21:29;27.92
2025-05-07 17:21:28;19.42
2025-05-07 17:21:27;10.92
2025-05-07 17:21:26;2.42
2025-05-07 17:21:25;6.08
2025-05-07 17:21:24;14.58
2025-05-07 17:21:23;23.08
2025-05-07 17:21:22;31.58
2025-05-07 17:21:21;40.08
2025-05-07 17:21:20;48.58
2025-05-07 17:21:19;57.08
2025-05-07 17:21:18;65.58
2025-05-07 17:21:17;74.08
2025-05-07 17:21:16;82.58
2025-05-07 17:21:15;91.08
2025-05-07 17:21:14;99.58
2025-05-07 17:21:13;91.90
2025-05-07 17:21:12;83.40
2025-05-07 17:21:11;74.90
2025-05-07 17:21:10;66.40
2025-05-07 17:21:09;57.90
2025-05-07 17:21:08;49.40
2025-05-07 17:21:07;40.90
2025-05-07 17:21:06;32.40
2025-05-07 17:21:05;23.90
2025-05-07 17:21:04;15.40
2025-05-07 17:21:03;6.90
2025-05-07 17:21:02;1.60
2025-05-07 17:21:01;10.10
2025-05-07 17:21:00;18.60
2025-05-07 17:20:59;27.10
2025-05-07 17:20:58;35.60
2025-05-07 17:20:57;44.10
2025-05-07 17:20:56;52.60
2025-05-07 17:20:55;61.10
2025-05-07 17:20:54;69.60
2025-05-07 17:20:53;78.10
2025-05-07 17:20:52;86.60
2025-05-07 17:20:51;95.10
2025-05-07 17:20:50;96.38
2025-05-07 17:20:49;87.88
2025-05-07 17:20:48;79.38
2025-05-07 17:20:47;70.88
2025-05-07 17:20:46;62.38
2025-05-07 17:20:45;53.88
2025-05-07 17:20:44;45.38
2025-05-07 17:20:43;36.88
2025-05-07 17:20:42;28.38
2025-05-07 17:20:41;19.88
2025-05-07 17:20:40;11.38
2025-05-07 17:20:39;2.88
2025-05-07 17:20:38;5.62
2025-05-07 17:20:37;14.12
2025-05-07 17:20:36;22.62
2025-05-07 17:20:35;31.12
2025-05-07 17:20:34;39.62
2025-05-07 17:20:33;48.12
2025-05-07 17:20:32;56.62
2025-05-07 17:20:31;65.12
2025-05-07 17:20:30;73.62
2025-05-07 17:20:29;82.12
2025-05-07 17:20:28;90.62
2025-05-07 17:20:27;99.12
2025-05-07 17:20:26;92.36
2025-05-07 17:20:25;83.86
2025-05-07 17:20:24;75.36
2025-05-07 17:20:23;66.86
2025-05-07 17:20:22;58.36
2025-05-07 17:20:21;49.86
2025-05-07 17:20:20;41.36
2025-05-07 17:20:19;32.86
2025-05-07 17:20:18;24.36
2025-05-07 17:20:17;15.86
2025-05-07 17:20:16;7.36
2025-05-07 17:20:15;1.14
2025-05-07 17:20:14;9.64
2025-05-07 17:20:13;18.14
2025-05-07 17:20:12;26.64
2025-05-07 17:20:11;35.14
2025-05-07 17:20:10;43.64
2025-05-07 17:20:09;52.14
2025-05-07 17:20:08;60.64
2025-05-07 17:20:07;69.14
2025-05-07 17:20:06;77.64
2025-05-07 17:20:05;86.14
2025-05-07 17:20:04;94.64
2025-05-07 17:20:03;96.84
2025-05-07 17:20:02;88.34
2025-05-07 17:20:01;79.84
2025-05-07 17:20:00;71.34
2025-05-07 17:19:59;62.84
2025-05-07 17:19:58;54.34
2025-05-07 17:19:57;45.84
2025-05-07 17:19:56;37.34
2025-05-07 17:19:55;28.84
2025-05-07 17:19:54;20.34
2025-05-07 17:19:53;11.84
2025-05-07 17:19:52;3.34
2025-05-07 17:19:51;5.16
2025-05-07 17:19:50;13.66
2025-05-07 17:19:49;22.16
2025-05-07 17:19:48;30.66
2025-05-07 17:19:47;39.16
2025-05-07 17:19:46;47.66
2025-05-07 17:19:45;56.16
2025-05-07 17:19:44;64.66
2025-05-07 17:19:43;73.16
2025-05-07 17:19:42;81.66
2025-05-07 17:19:41;90.16
2025-05-07 17:19:40;98.66
2025-05-07 17:19:39;92.82
2025-05-07 17:19:38;84.32
2025-05-07 17:19:37;75.82
2025-05-07 17:19:36;67.32
2025-05-07 17:19:35;58.82
2025-05-07 17:19:34;50.32
2025-05-07 17:19:33;41.82
2025-05-07 17:19:32;33.32
2025-05-07 17:19:31;24.82
2025-05-07 17:19:30;16.32
2025-05-07 17:19:29;7.82
2025-05-07 17:19:28;0.68
2025-05-07 17:19:27;9.18
2025-05-07 17:19:26;17.68
2025-05-07 17:19:25;26.18
2025-05-07 17:19:24;34.68
2025-05-07 17:19:23;43.18
2025-05-07 17:19:22;51.68
2025-05-07 17:19:21;60.18
2025-05-07 17:19:20;68.68
2025-05-07 17:19:19;77.18
2025-05-07 17:19:18;85.68
2025-05-07 17:19:17;94.18
2025-05-07 17:19:16;97.30
2025-05-07 17:19:15;88.80
2025-05-07 17:19:14;80.30
2025-05-07 17:19:13;71.80
2025-05-07 17:19:12;63.30
2025-05-07 17:19:11;54.80
2025-05-07 17:19:10;46.30
2025-05-07 17:19:09;37.80
2025-05-07 17:19:08;29.30
2025-05-07 17:19:07;20.80
2025-05-07 17:19:06;12.30
2025-05-07 17:19:05;3.80
2025-05-07 17:19:04;4.70
2025-05-07 17:19:03;13.20
2025-05-07 17:19:02;21.70
2025-05-07 17:19:01;30.20
2025-05-07 17:19:00;38.70
2025-05-07 17:18:59;47.20
2025-05-07 17:18:58;55.70
2025-05-07 17:18:57;64.20
2025-05-07 17:18:56;72.70
2025-05-07 17:18:55;81.20
2025-05-07 17:18:54;89.70
2025-05-07 17:18:53;98.20
2025-05-07 17:18:52;93.28
2025-05-07 17:18:51;84.78
2025-05-07 17:18:50;76.28
2025-05-07 17:18:49;67.78
2025-05-07 17:18:48;59.28
2025-05-07 17:18:47;50.78
2025-05-07 17:18:46;42.28
2025-05-07 17:18:45;33.78
2025-05-07 17:18:44;25.28
2025-05-07 17:18:43;16.78
2025-05-07 17:18:42;8.28
2025-05-07 17:18:41;0.22
2025-05-07 17:18:40;8.72
2025-05-07 17:18:39;17.22
2025-05-07 17:18:38;25.72
2025-05-07 17:18:37;34.22
2025-05-07 17:18:36;42.72
2025-05-07 17:18:35;51.22
2025-05-07 17:18:34;59.72
2025-05-07 17:18:33;68.22
2025-05-07 17:18:32;76.72
2025-05-07 17:18:31;85.22
2025-05-07 17:18:30;93.72
2025-05-07 17:18:29;97.76
2025-05-07 17:18:28;89.26
2025-05-07 17:18:27;80.76
2025-05-07 17:18:26;72.26
2025-05-07 17:18:25;63.76
2025-05-07 17:18:24;55.26
2025-05-07 17:18:23;46.76
2025-05-07 17:18:22;38.26
2025-05-07 17:18:21;29.76
2025-05-07 17:18:20;21.26
2025-05-07 17:18:19;12.76
2025-05-07 17:18:18;4.26
2025-05-07 17:18:17;4.24
2025-05-07 17:18:16;12.74
2025-05-07 17:18:15;21.24
2025-05-07 17:18:14;29.74
2025-05-07 17:18:13;38.24
2025-05-07 17:18:12;46.74
2025-05-07 17:18:11;55.24
2025-05-07 17:18:10;63.74
2025-05-07 17:18:09;72.24
2025-05-07 17:18:08;80.74
2025-05-07 17:18:07;89.24
2025-05-07 17:18:06;97.74
2025-05-07 17:18:05;93.74
2025-05-07 17:18:04;85.24
2025-05-07 17:18:03;76.74
2025-05-07 17:18:02;68.24
2025-05-07 17:18:01;59.74
2025-05-07 17:18:00;51.24
2025-05-07 17:17:59;42.74
2025-05-07 17:17:58;34.24
2025-05-07 17:17:57;25.74
2025-05-07 17:17:56;17.24
2025-05-07 17:17:55;8.74
2025-05-07 17:17:54;0.24
2025-05-07 17:17:53;8.26
2025-05-07 17:17:52;16.76
2025-05-07 17:17:51;25.26
2025-05-07 17:17:50;33.76
2025-05-07 17:17:49;42.26
2025-05-07 17:17:48;50.76
2025-05-07 17:17:47;59.26
2025-05-07 17:17:46;67.76
2025-05-07 17:17:45;76.26
2025-05-07 17:17:44;84.76
2025-05-07 17:17:43;93.26
2025-05-07 17:17:42;98.22
2025-05-07 17:17:41;89.72
2025-05-07 17:17:40;81.22
2025-05-07 17:17:39;72.72
2025-05-07 17:17:38;64.22
2025-05-07 17:17:37;55.72
2025-05-07 17:17:36;47.22
2025-05-07 17:17:35;38.72
2025-05-07 17:17:34;30.22
2025-05-07 17:17:33;21.72
2025-05-07 17:17:32;13.22
2025-05-07 17:17:31;4.72
2025-05-07 17:17:30;3.78
2025-05-07 17:17:29;12.28
2025-05-07 17:17:28;20.78
2025-05-07 17:17:27;29.28
2025-05-07 17:17:26;37.78
2025-05-07 17:17:25;46.28
2025-05-07 17:17:24;54.78
2025-05-07 17:17:23;63.28
2025-05-07 17:17:22;71.78
2025-05-07 17:17:21;80.28
2025-05-07 17:17:20;88.78
2025-05-07 17:17:19;97.28
2025-05-07 17:17:18;94.20
2025-05-07 17:17:17;85.70
2025-05-07 17:17:16;77.20
2025-05-07 17:17:15;68.70
2025-05-07 17:17:14;60.20
2025-05-07 17:17:13;51.70
2025-05-07 17:17:12;43.20
2025-05-07 17:17:11;34.70
2025-05-07 17:17:10;26.20
2025-05-07 17:17:09;17.70
2025-05-07 17:17:08;9.20
2025-05-07 17:17:07;0.70
2025-05-07 17:17:06;7.80
2025-05-07 17:17:05;16.30
2025-05-07 17:17:04;24.80
2025-05-07 17:17:03;33.30
2025-05-07 17:17:02;41.80
2025-05-07 17:17:01;50.30
2025-05-07 17:17:00;58.80
2025-05-07 17:16:59;67.30
2025-05-07 17:16:58;75.80
2025-05-07 17:16:57;84.30
2025-05-07 17:16:56;92.80
2025-05-07 17:16:55;98.68
2025-05-07 17:16:54;90.18
2025-05-07 17:16:53;81.68
2025-05-07 17:16:52;73.18
2025-05-07 17:16:51;64.68
2025-05-07 17:16:50;56.18
2025-05-07 17:16:49;47.68
2025-05-07 17:16:48;39.18
2025-05-07 17:16:47;30.68
2025-05-07 17:16:46;22.18
2025-05-07 17:16:45;13.68
2025-05-07 17:16:44;5.18
2025-05-07 17:16:43;3.32
2025-05-07 17:16:42;11.82
2025-05-07 17:16:41;20.32
2025-05-07 17:16:40;28.82
2025-05-07 17:16:39;37.32
2025-05-07 17:16:38;45.82
2025-05-07 17:16:37;54.32
2025-05-07 17:16:36;62.82
2025-05-07 17:16:35;71.32
2025-05-07 17:16:34;79.82
2025-05-07 17:16:33;88.32
2025-05-07 17:16:32;96.82
2025-05-07 17:16:31;94.66
2025-05-07 17:16:30;86.16
2025-05-07 17:16:29;77.66
2025-05-07 17:16:28;69.16
2025-05-07 17:16:27;60.66
2025-05-07 17:16:26;52.16
2025-05-07 17:16:25;43.66
2025-05-07 17:16:24;35.16
2025-05-07 17:16:23;26.66
2025-05-07 17:16:22;18.16
2025-05-07 17:16:21;9.66
2025-05-07 17:16:20;1.16
2025-05-07 17:16:19;7.34
2025-05-07 17:16:18;15.84
2025-05-07 17:16:17;24.34
2025-05-07 17:16:16;32.84
2025-05-07 17:16:15;41.34
2025-05-07 17:16:14;49.84
2025-05-07 17:16:13;58.34
2025-05-07 17:16:12;66.84
2025-05-07 17:16:11;75.34
2025-05-07 17:16:10;83.84
2025-05-07 17:16:09;92.34
2025-05-07 17:16:08;99.14
2025-05-07 17:16:07;90.64
2025-05-07 17:16:06;82.14
2025-05-07 17:16:05;73.64
2025-05-07 17:16:04;65.14
2025-05-07 17:16:03;56.64
2025-05-07 17:16:02;48.14
2025-05-07 17:16:01;39.64
2025-05-07 17:16:00;31.14
2025-05-07 17:15:59;22.64
2025-05-07 17:15:58;14.14
2025-05-07 17:15:57;5.64
2025-05-07 17:15:56;2.86
2025-05-07 17:15:55;11.36
2025-05-07 17:15:54;19.86
2025-05-07 17:15:53;28.36
2025-05-07 17:15:52;36.86
2025-05-07 17:15:51;45.36
2025-05-07 17:15:50;53.86
2025-05-07 17:15:49;62.36
2025-05-07 17:15:48;70.86
2025-05-07 17:15:47;79.36
2025-05-07 17:15:46;87.86
2025-05-07 17:15:45;96.36
2025-05-07 17:15:44;95.12
2025-05-07 17:15:43;86.62
2025-05-07 17:15:42;78.12
2025-05-07 17:15:41;69.62
2025-05-07 17:15:40;61.12
2025-05-07 17:15:39;52.62
2025-05-07 17:15:38;44.12
2025-05-07 17:15:37;35.62
2025-05-07 17:15:36;27.12
2025-05-07 17:15:35;18.62
2025-05-07 17:15:34;10.12
2025-05-07 17:15:33;1.62
2025-05-07 17:15:32;6.88
2025-05-07 17:15:31;15.38
2025-05-07 17:15:30;23.88
2025-05-07 17:15:29;32.38
2025-05-07 17:15:28;40.88
2025-05-07 17:15:27;49.38
2025-05-07 17:15:26;57.88
2025-05-07 17:15:25;66.38
2025-05-07 17:15:24;74.88
2025-05-07 17:15:23;83.38
2025-05-07 17:15:22;91.88
2025-05-07 17:15:21;99.60
2025-05-07 17:15:20;91.10
2025-05-07 17:15:19;82.60
2025-05-07 17:15:18;74.10
2025-05-07 17:15:17;65.60
2025-05-07 17:15:16;57.10
2025-05-07 17:15:15;48.60
2025-05-07 17:15:14;40.10
2025-05-07 17:15:13;31.60
2025-05-07 17:15:12;23.10
2025-05-07 17:15:11;14.60
2025-05-07 17:15:10;6.10
2025-05-07 17:15:09;2.40
2025-05-07 17:15:08;10.90
2025-05-07 17:15:07;19.40
2025-05-07 17:15:06;27.90
2025-05-07 17:15:05;36.40
2025-05-07 17:15:04;44.90
2025-05-07 17:15:03;53.40
2025-05-07 17:15:02;61.90
2025-05-07 17:15:01;70.40
2025-05-07 17:15:00;78.90
2025-05-07 17:14:59;87.40
2025-05-07 17:14:58;95.90
2025-05-07 17:14:57;95.58
2025-05-07 17:14:56;87.08
2025-05-07 17:14:55;78.58
2025-05-07 17:14:54;70.08
2025-05-07 17:14:53;61.58
2025-05-07 17:14:52;53.08
2025-05-07 17:14:51;44.58
2025-05-07 17:14:50;36.08
2025-05-07 17:14:49;27.58
2025-05-07 17:14:48;19.08
2025-05-07 17:14:47;10.58
2025-05-07 17:14:46;2.08
2025-05-07 17:14:45;6.42
2025-05-07 17:14:44;14.92
2025-05-07 17:14:43;23.42
2025-05-07 17:14:42;31.92
2025-05-07 17:14:41;40.42
2025-05-07 17:14:40;48.92
2025-05-07 17:14:39;57.42
2025-05-07 17:14:38;65.92
2025-05-07 17:14:37;74.42
2025-05-07 17:14:36;82.92
2025-05-07 17:14:35;91.42
2025-05-07 17:14:34;99.92
2025-05-07 17:14:33;91.56
2025-05-07 17:14:32;83.06
2025-05-07 17:14:31;74.56
2025-05-07 17:14:30;66.06
2025-05-07 17:14:29;57.56
2025-05-07 17:14:28;49.06
2025-05-07 17:14:27;40.56
2025-05-07 17:14:26;32.06
2025-05-07 17:14:25;23.56
2025-05-07 17:14:24;15.06
2025-05-07 17:14:23;6.56
2025-05-07 17:14:22;1.94
2025-05-07 17:14:21;10.44
2025-05-07 17:14:20;18.94
2025-05-07 17:14:19;27.44
2025-05-07 17:14:18;35.94
2025-05-07 17:14:17;44.44
2025-05-07 17:14:16;52.94
2025-05-07 17:14:15;61.44
2025-05-07 17:14:14;69.94
2025-05-07 17:14:13;78.44
2025-05-07 17:14:12;86.94
2025-05-07 17:14:11;95.44
2025-05-07 17:14:10;96.04
2025-05-07 17:14:09;87.54
2025-05-07 17:14:08;79.04
2025-05-07 17:14:07;70.54
2025-05-07 17:14:06;62.04
2025-05-07 17:14:05;53.54
2025-05-07 17:14:04;45.04
2025-05-07 17:14:03;36.54
2025-05-07 17:14:02;28.04
2025-05-07 17:14:01;19.54
2025-05-07 17:14:00;11.04
2025-05-07 17:13:59;2.54
2025-05-07 17:13:58;5.96
2025-05-07 17:13:57;14.46
2025-05-07 17:13:56;22.96
2025-05-07 17:13:55;31.46
2025-05-07 17:13:54;39.96
