Fecha y Hora;PIC-3042 - Presión desgasificador S-304
2025-05-07 17:39:33;44.57
2025-05-07 17:39:32;36.07
2025-05-07 17:39:31;27.57
2025-05-07 17:39:30;19.07
2025-05-07 17:39:29;10.57
2025-05-07 17:39:28;2.07
2025-05-07 17:39:27;6.43
2025-05-07 17:39:26;14.93
2025-05-07 17:39:25;23.43
2025-05-07 17:39:24;31.93
2025-05-07 17:39:23;40.43
2025-05-07 17:39:22;48.93
2025-05-07 17:39:21;57.43
2025-05-07 17:39:20;65.93
2025-05-07 17:39:19;74.43
2025-05-07 17:39:18;82.93
2025-05-07 17:39:17;91.43
2025-05-07 17:39:16;99.93
2025-05-07 17:39:15;91.55
2025-05-07 17:39:14;83.05
2025-05-07 17:39:13;74.55
2025-05-07 17:39:12;66.05
2025-05-07 17:39:11;57.55
2025-05-07 17:39:10;49.05
2025-05-07 17:39:09;40.55
2025-05-07 17:39:08;32.05
2025-05-07 17:39:07;23.55
2025-05-07 17:39:06;15.05
2025-05-07 17:39:05;6.55
2025-05-07 17:39:04;1.95
2025-05-07 17:39:03;10.45
2025-05-07 17:39:02;18.95
2025-05-07 17:39:01;27.45
2025-05-07 17:39:00;35.95
2025-05-07 17:38:59;44.45
2025-05-07 17:38:58;52.95
2025-05-07 17:38:57;61.45
2025-05-07 17:38:56;69.95
2025-05-07 17:38:55;78.45
2025-05-07 17:38:54;86.95
2025-05-07 17:38:53;95.45
2025-05-07 17:38:52;96.03
2025-05-07 17:38:51;87.53
2025-05-07 17:38:50;79.03
2025-05-07 17:38:49;70.53
2025-05-07 17:38:48;62.03
2025-05-07 17:38:47;53.53
2025-05-07 17:38:46;45.03
2025-05-07 17:38:45;36.53
2025-05-07 17:38:44;28.03
2025-05-07 17:38:43;19.53
2025-05-07 17:38:42;11.03
2025-05-07 17:38:41;2.53
2025-05-07 17:38:40;5.97
2025-05-07 17:38:39;14.47
2025-05-07 17:38:38;22.97
2025-05-07 17:38:37;31.47
2025-05-07 17:38:36;39.97
2025-05-07 17:38:35;48.47
2025-05-07 17:38:34;56.97
2025-05-07 17:38:33;65.47
2025-05-07 17:38:32;73.97
2025-05-07 17:38:31;82.47
2025-05-07 17:38:30;90.97
2025-05-07 17:38:29;99.47
2025-05-07 17:38:28;92.01
2025-05-07 17:38:27;83.51
2025-05-07 17:38:26;75.01
2025-05-07 17:38:25;66.51
2025-05-07 17:38:24;58.01
2025-05-07 17:38:23;49.51
2025-05-07 17:38:22;41.01
2025-05-07 17:38:21;32.51
2025-05-07 17:38:20;24.01
2025-05-07 17:38:19;15.51
2025-05-07 17:38:18;7.01
2025-05-07 17:38:17;1.49
2025-05-07 17:38:16;9.99
2025-05-07 17:38:15;18.49
2025-05-07 17:38:14;26.99
2025-05-07 17:38:13;35.49
2025-05-07 17:38:12;43.99
2025-05-07 17:38:11;52.49
2025-05-07 17:38:10;60.99
2025-05-07 17:38:09;69.49
2025-05-07 17:38:08;77.99
2025-05-07 17:38:07;86.49
2025-05-07 17:38:06;94.99
2025-05-07 17:38:05;96.49
2025-05-07 17:38:04;87.99
2025-05-07 17:38:03;79.49
2025-05-07 17:38:02;70.99
2025-05-07 17:38:01;62.49
2025-05-07 17:38:00;53.99
2025-05-07 17:37:59;45.49
2025-05-07 17:37:58;36.99
2025-05-07 17:37:57;28.49
2025-05-07 17:37:56;19.99
2025-05-07 17:37:55;11.49
2025-05-07 17:37:54;2.99
2025-05-07 17:37:53;5.51
2025-05-07 17:37:52;14.01
2025-05-07 17:37:51;22.51
2025-05-07 17:37:50;31.01
2025-05-07 17:37:49;39.51
2025-05-07 17:37:48;48.01
2025-05-07 17:37:47;56.51
2025-05-07 17:37:46;65.01
2025-05-07 17:37:45;73.51
2025-05-07 17:37:44;82.01
2025-05-07 17:37:43;90.51
2025-05-07 17:37:42;99.01
2025-05-07 17:37:41;92.47
2025-05-07 17:37:40;83.97
2025-05-07 17:37:39;75.47
2025-05-07 17:37:38;66.97
2025-05-07 17:37:37;58.47
2025-05-07 17:37:36;49.97
2025-05-07 17:37:35;41.47
2025-05-07 17:37:34;32.97
2025-05-07 17:37:33;24.47
2025-05-07 17:37:32;15.97
2025-05-07 17:37:31;7.47
2025-05-07 17:37:30;1.03
2025-05-07 17:37:29;9.53
2025-05-07 17:37:28;18.03
2025-05-07 17:37:27;26.53
2025-05-07 17:37:26;35.03
2025-05-07 17:37:25;43.53
2025-05-07 17:37:24;52.03
2025-05-07 17:37:23;60.53
2025-05-07 17:37:22;69.03
2025-05-07 17:37:21;77.53
2025-05-07 17:37:20;86.03
2025-05-07 17:37:19;94.53
2025-05-07 17:37:18;96.95
2025-05-07 17:37:17;88.45
2025-05-07 17:37:16;79.95
2025-05-07 17:37:15;71.45
2025-05-07 17:37:14;62.95
2025-05-07 17:37:13;54.45
2025-05-07 17:37:12;45.95
2025-05-07 17:37:11;37.45
2025-05-07 17:37:10;28.95
2025-05-07 17:37:09;20.45
2025-05-07 17:37:08;11.95
2025-05-07 17:37:07;3.45
2025-05-07 17:37:06;5.05
2025-05-07 17:37:05;13.55
2025-05-07 17:37:04;22.05
2025-05-07 17:37:03;30.55
2025-05-07 17:37:02;39.05
2025-05-07 17:37:01;47.55
2025-05-07 17:37:00;56.05
2025-05-07 17:36:59;64.55
2025-05-07 17:36:58;73.05
2025-05-07 17:36:57;81.55
2025-05-07 17:36:56;90.05
2025-05-07 17:36:55;98.55
2025-05-07 17:36:54;92.93
2025-05-07 17:36:53;84.43
2025-05-07 17:36:52;75.93
2025-05-07 17:36:51;67.43
2025-05-07 17:36:50;58.93
2025-05-07 17:36:49;50.43
2025-05-07 17:36:48;41.93
2025-05-07 17:36:47;33.43
2025-05-07 17:36:46;24.93
2025-05-07 17:36:45;16.43
2025-05-07 17:36:44;7.93
2025-05-07 17:36:43;0.57
2025-05-07 17:36:42;9.07
2025-05-07 17:36:41;17.57
2025-05-07 17:36:40;26.07
2025-05-07 17:36:39;34.57
2025-05-07 17:36:38;43.07
2025-05-07 17:36:37;51.57
2025-05-07 17:36:36;60.07
2025-05-07 17:36:35;68.57
2025-05-07 17:36:34;77.07
2025-05-07 17:36:33;85.57
2025-05-07 17:36:32;94.07
2025-05-07 17:36:31;97.41
2025-05-07 17:36:30;88.91
2025-05-07 17:36:29;80.41
2025-05-07 17:36:28;71.91
2025-05-07 17:36:27;63.41
2025-05-07 17:36:26;54.91
2025-05-07 17:36:25;46.41
2025-05-07 17:36:24;37.91
2025-05-07 17:36:23;29.41
2025-05-07 17:36:22;20.91
2025-05-07 17:36:21;12.41
2025-05-07 17:36:20;3.91
2025-05-07 17:36:19;4.59
2025-05-07 17:36:18;13.09
2025-05-07 17:36:17;21.59
2025-05-07 17:36:16;30.09
2025-05-07 17:36:15;38.59
2025-05-07 17:36:14;47.09
2025-05-07 17:36:13;55.59
2025-05-07 17:36:12;64.09
2025-05-07 17:36:11;72.59
2025-05-07 17:36:10;81.09
2025-05-07 17:36:09;89.59
2025-05-07 17:36:08;98.09
2025-05-07 17:36:07;93.39
2025-05-07 17:36:06;84.89
2025-05-07 17:36:05;76.39
2025-05-07 17:36:04;67.89
2025-05-07 17:36:03;59.39
2025-05-07 17:36:02;50.89
2025-05-07 17:36:01;42.39
2025-05-07 17:36:00;33.89
2025-05-07 17:35:59;25.39
2025-05-07 17:35:58;16.89
2025-05-07 17:35:57;8.39
2025-05-07 17:35:56;0.11
2025-05-07 17:35:55;8.61
2025-05-07 17:35:54;17.11
2025-05-07 17:35:53;25.61
2025-05-07 17:35:52;34.11
2025-05-07 17:35:51;42.61
2025-05-07 17:35:50;51.11
2025-05-07 17:35:49;59.61
2025-05-07 17:35:48;68.11
2025-05-07 17:35:47;76.61
2025-05-07 17:35:46;85.11
2025-05-07 17:35:45;93.61
2025-05-07 17:35:44;97.87
2025-05-07 17:35:43;89.37
2025-05-07 17:35:42;80.87
2025-05-07 17:35:41;72.37
2025-05-07 17:35:40;63.87
2025-05-07 17:35:39;55.37
2025-05-07 17:35:38;46.87
2025-05-07 17:35:37;38.37
2025-05-07 17:35:36;29.87
2025-05-07 17:35:35;21.37
2025-05-07 17:35:34;12.87
2025-05-07 17:35:33;4.37
2025-05-07 17:35:32;4.13
2025-05-07 17:35:31;12.63
2025-05-07 17:35:30;21.13
2025-05-07 17:35:29;29.63
2025-05-07 17:35:28;38.13
2025-05-07 17:35:27;46.63
2025-05-07 17:35:26;55.13
2025-05-07 17:35:25;63.63
2025-05-07 17:35:24;72.13
2025-05-07 17:35:23;80.63
2025-05-07 17:35:22;89.13
2025-05-07 17:35:21;97.63
2025-05-07 17:35:20;93.85
2025-05-07 17:35:19;85.35
2025-05-07 17:35:18;76.85
2025-05-07 17:35:17;68.35
2025-05-07 17:35:16;59.85
2025-05-07 17:35:15;51.35
2025-05-07 17:35:14;42.85
2025-05-07 17:35:13;34.35
2025-05-07 17:35:12;25.85
2025-05-07 17:35:11;17.35
2025-05-07 17:35:10;8.85
2025-05-07 17:35:09;0.35
2025-05-07 17:35:08;8.15
2025-05-07 17:35:07;16.65
2025-05-07 17:35:06;25.15
2025-05-07 17:35:05;33.65
2025-05-07 17:35:04;42.15
2025-05-07 17:35:03;50.65
2025-05-07 17:35:02;59.15
2025-05-07 17:35:01;67.65
2025-05-07 17:35:00;76.15
2025-05-07 17:34:59;84.65
2025-05-07 17:34:58;93.15
2025-05-07 17:34:57;98.33
2025-05-07 17:34:56;89.83
2025-05-07 17:34:55;81.33
2025-05-07 17:34:54;72.83
2025-05-07 17:34:53;64.33
2025-05-07 17:34:52;55.83
2025-05-07 17:34:51;47.33
2025-05-07 17:34:50;38.83
2025-05-07 17:34:49;30.33
2025-05-07 17:34:48;21.83
2025-05-07 17:34:47;13.33
2025-05-07 17:34:46;4.83
2025-05-07 17:34:45;3.67
2025-05-07 17:34:44;12.17
2025-05-07 17:34:43;20.67
2025-05-07 17:34:42;29.17
2025-05-07 17:34:41;37.67
2025-05-07 17:34:40;46.17
2025-05-07 17:34:39;54.67
2025-05-07 17:34:38;63.17
2025-05-07 17:34:37;71.67
2025-05-07 17:34:36;80.17
2025-05-07 17:34:35;88.67
2025-05-07 17:34:34;97.17
2025-05-07 17:34:33;94.31
2025-05-07 17:34:32;85.81
2025-05-07 17:34:31;77.31
2025-05-07 17:34:30;68.81
2025-05-07 17:34:29;60.31
2025-05-07 17:34:28;51.81
2025-05-07 17:34:27;43.31
2025-05-07 17:34:26;34.81
2025-05-07 17:34:25;26.31
2025-05-07 17:34:24;17.81
2025-05-07 17:34:23;9.31
2025-05-07 17:34:22;0.81
2025-05-07 17:34:21;7.69
2025-05-07 17:34:20;16.19
2025-05-07 17:34:19;24.69
2025-05-07 17:34:18;33.19
2025-05-07 17:34:17;41.69
2025-05-07 17:34:16;50.19
2025-05-07 17:34:15;58.69
2025-05-07 17:34:14;67.19
2025-05-07 17:34:13;75.69
2025-05-07 17:34:12;84.19
2025-05-07 17:34:11;92.69
2025-05-07 17:34:10;98.79
2025-05-07 17:34:09;90.29
2025-05-07 17:34:08;81.79
2025-05-07 17:34:07;73.29
2025-05-07 17:34:06;64.79
2025-05-07 17:34:05;56.29
2025-05-07 17:34:04;47.79
2025-05-07 17:34:03;39.29
2025-05-07 17:34:02;30.79
2025-05-07 17:34:01;22.29
2025-05-07 17:34:00;13.79
2025-05-07 17:33:59;5.29
2025-05-07 17:33:58;3.21
2025-05-07 17:33:57;11.71
2025-05-07 17:33:56;20.21
2025-05-07 17:33:55;28.71
2025-05-07 17:33:54;37.21
2025-05-07 17:33:53;45.71
2025-05-07 17:33:52;54.21
2025-05-07 17:33:51;62.71
2025-05-07 17:33:50;71.21
2025-05-07 17:33:49;79.71
2025-05-07 17:33:48;88.21
2025-05-07 17:33:47;96.71
2025-05-07 17:33:46;94.77
2025-05-07 17:33:45;86.27
2025-05-07 17:33:44;77.77
2025-05-07 17:33:43;69.27
2025-05-07 17:33:42;60.77
2025-05-07 17:33:41;52.27
2025-05-07 17:33:40;43.77
2025-05-07 17:33:39;35.27
2025-05-07 17:33:38;26.77
2025-05-07 17:33:37;18.27
2025-05-07 17:33:36;9.77
2025-05-07 17:33:35;1.27
2025-05-07 17:33:34;7.23
2025-05-07 17:33:33;15.73
2025-05-07 17:33:32;24.23
2025-05-07 17:33:31;32.73
2025-05-07 17:33:30;41.23
2025-05-07 17:33:29;49.73
2025-05-07 17:33:28;58.23
2025-05-07 17:33:27;66.73
2025-05-07 17:33:26;75.23
2025-05-07 17:33:25;83.73
2025-05-07 17:33:24;92.23
2025-05-07 17:33:23;99.25
2025-05-07 17:33:22;90.75
2025-05-07 17:33:21;82.25
2025-05-07 17:33:20;73.75
2025-05-07 17:33:19;65.25
2025-05-07 17:33:18;56.75
2025-05-07 17:33:17;48.25
2025-05-07 17:33:16;39.75
2025-05-07 17:33:15;31.25
2025-05-07 17:33:14;22.75
2025-05-07 17:33:13;14.25
2025-05-07 17:33:12;5.75
2025-05-07 17:33:11;2.75
2025-05-07 17:33:10;11.25
2025-05-07 17:33:09;19.75
2025-05-07 17:33:08;28.25
2025-05-07 17:33:07;36.75
2025-05-07 17:33:06;45.25
2025-05-07 17:33:05;53.75
2025-05-07 17:33:04;62.25
2025-05-07 17:33:03;70.75
2025-05-07 17:33:02;79.25
2025-05-07 17:33:01;87.75
2025-05-07 17:33:00;96.25
2025-05-07 17:32:59;95.23
2025-05-07 17:32:58;86.73
2025-05-07 17:32:57;78.23
2025-05-07 17:32:56;69.73
2025-05-07 17:32:55;61.23
2025-05-07 17:32:54;52.73
2025-05-07 17:32:53;44.23
2025-05-07 17:32:52;35.73
2025-05-07 17:32:51;27.23
2025-05-07 17:32:50;18.73
2025-05-07 17:32:49;10.23
2025-05-07 17:32:48;1.73
2025-05-07 17:32:47;6.77
2025-05-07 17:32:46;15.27
2025-05-07 17:32:45;23.77
2025-05-07 17:32:44;32.27
2025-05-07 17:32:43;40.77
2025-05-07 17:32:42;49.27
2025-05-07 17:32:41;57.77
2025-05-07 17:32:40;66.27
2025-05-07 17:32:39;74.77
2025-05-07 17:32:38;83.27
2025-05-07 17:32:37;91.77
2025-05-07 17:32:36;99.71
2025-05-07 17:32:35;91.21
2025-05-07 17:32:34;82.71
2025-05-07 17:32:33;74.21
2025-05-07 17:32:32;65.71
2025-05-07 17:32:31;57.21
2025-05-07 17:32:30;48.71
2025-05-07 17:32:29;40.21
2025-05-07 17:32:28;31.71
2025-05-07 17:32:27;23.21
2025-05-07 17:32:26;14.71
2025-05-07 17:32:25;6.21
2025-05-07 17:32:24;2.29
2025-05-07 17:32:23;10.79
2025-05-07 17:32:22;19.29
2025-05-07 17:32:21;27.79
2025-05-07 17:32:20;36.29
2025-05-07 17:32:19;44.79
2025-05-07 17:32:18;53.29
2025-05-07 17:32:17;61.79
2025-05-07 17:32:16;70.29
2025-05-07 17:32:15;78.79
2025-05-07 17:32:14;87.29
2025-05-07 17:32:13;95.79
2025-05-07 17:32:12;95.69
2025-05-07 17:32:11;87.19
2025-05-07 17:32:10;78.69
2025-05-07 17:32:09;70.19
2025-05-07 17:32:08;61.69
2025-05-07 17:32:07;53.19
2025-05-07 17:32:06;44.69
2025-05-07 17:32:05;36.19
2025-05-07 17:32:04;27.69
2025-05-07 17:32:03;19.19
2025-05-07 17:32:02;10.69
2025-05-07 17:32:01;2.19
2025-05-07 17:32:00;6.31
2025-05-07 17:31:59;14.81
2025-05-07 17:31:58;23.31
2025-05-07 17:31:57;31.81
2025-05-07 17:31:56;40.31
2025-05-07 17:31:55;48.81
2025-05-07 17:31:54;57.31
2025-05-07 17:31:53;65.81
2025-05-07 17:31:52;74.31
2025-05-07 17:31:51;82.81
2025-05-07 17:31:50;91.31
2025-05-07 17:31:49;99.81
2025-05-07 17:31:48;91.67
2025-05-07 17:31:47;83.17
2025-05-07 17:31:46;74.67
2025-05-07 17:31:45;66.17
2025-05-07 17:31:44;57.67
2025-05-07 17:31:43;49.17
2025-05-07 17:31:42;40.67
2025-05-07 17:31:41;32.17
2025-05-07 17:31:40;23.67
2025-05-07 17:31:39;15.17
2025-05-07 17:31:38;6.67
2025-05-07 17:31:37;1.83
2025-05-07 17:31:36;10.33
2025-05-07 17:31:35;18.83
2025-05-07 17:31:34;27.33
2025-05-07 17:31:33;35.83
2025-05-07 17:31:32;44.33
2025-05-07 17:31:31;52.83
2025-05-07 17:31:30;61.33
2025-05-07 17:31:29;69.83
2025-05-07 17:31:28;78.33
2025-05-07 17:31:27;86.83
2025-05-07 17:31:26;95.33
2025-05-07 17:31:25;96.15
2025-05-07 17:31:24;87.65
2025-05-07 17:31:23;79.15
2025-05-07 17:31:22;70.65
2025-05-07 17:31:21;62.15
2025-05-07 17:31:20;53.65
2025-05-07 17:31:19;45.15
2025-05-07 17:31:18;36.65
2025-05-07 17:31:17;28.15
2025-05-07 17:31:16;19.65
2025-05-07 17:31:15;11.15
2025-05-07 17:31:14;2.65
2025-05-07 17:31:13;5.85
2025-05-07 17:31:12;14.35
2025-05-07 17:31:11;22.85
2025-05-07 17:31:10;31.35
2025-05-07 17:31:09;39.85
2025-05-07 17:31:08;48.35
2025-05-07 17:31:07;56.85
2025-05-07 17:31:06;65.35
2025-05-07 17:31:05;73.85
2025-05-07 17:31:04;82.35
2025-05-07 17:31:03;90.85
2025-05-07 17:31:02;99.35
2025-05-07 17:31:01;92.13
2025-05-07 17:31:00;83.63
2025-05-07 17:30:59;75.13
2025-05-07 17:30:58;66.63
2025-05-07 17:30:57;58.13
2025-05-07 17:30:56;49.63
2025-05-07 17:30:55;41.13
2025-05-07 17:30:54;32.63
2025-05-07 17:30:53;24.13
2025-05-07 17:30:52;15.63
2025-05-07 17:30:51;7.13
2025-05-07 17:30:50;1.37
2025-05-07 17:30:49;9.87
2025-05-07 17:30:48;18.37
2025-05-07 17:30:47;26.87
2025-05-07 17:30:46;35.37
2025-05-07 17:30:45;43.87
2025-05-07 17:30:44;52.37
2025-05-07 17:30:43;60.87
2025-05-07 17:30:42;69.37
2025-05-07 17:30:41;77.87
2025-05-07 17:30:40;86.37
2025-05-07 17:30:39;94.87
2025-05-07 17:30:38;96.61
2025-05-07 17:30:37;88.11
2025-05-07 17:30:36;79.61
2025-05-07 17:30:35;71.11
2025-05-07 17:30:34;62.61
2025-05-07 17:30:33;54.11
2025-05-07 17:30:32;45.61
2025-05-07 17:30:31;37.11
2025-05-07 17:30:30;28.61
2025-05-07 17:30:29;20.11
2025-05-07 17:30:28;11.61
2025-05-07 17:30:27;3.11
2025-05-07 17:30:26;5.39
2025-05-07 17:30:25;13.89
2025-05-07 17:30:24;22.39
2025-05-07 17:30:23;30.89
2025-05-07 17:30:22;39.39
2025-05-07 17:30:21;47.89
2025-05-07 17:30:20;56.39
2025-05-07 17:30:19;64.89
2025-05-07 17:30:18;73.39
2025-05-07 17:30:17;81.89
2025-05-07 17:30:16;90.39
2025-05-07 17:30:15;98.89
2025-05-07 17:30:14;92.59
2025-05-07 17:30:13;84.09
2025-05-07 17:30:12;75.59
2025-05-07 17:30:11;67.09
2025-05-07 17:30:10;58.59
2025-05-07 17:30:09;50.09
2025-05-07 17:30:08;41.59
2025-05-07 17:30:07;33.09
2025-05-07 17:30:06;24.59
2025-05-07 17:30:05;16.09
2025-05-07 17:30:04;7.59
2025-05-07 17:30:03;0.91
2025-05-07 17:30:02;9.41
2025-05-07 17:30:01;17.91
2025-05-07 17:30:00;26.41
2025-05-07 17:29:59;34.91
2025-05-07 17:29:58;43.41
2025-05-07 17:29:57;51.91
2025-05-07 17:29:56;60.41
2025-05-07 17:29:55;68.91
2025-05-07 17:29:54;77.41
2025-05-07 17:29:53;85.91
2025-05-07 17:29:52;94.41
2025-05-07 17:29:51;97.07
2025-05-07 17:29:50;88.57
2025-05-07 17:29:49;80.07
2025-05-07 17:29:48;71.57
2025-05-07 17:29:47;63.07
2025-05-07 17:29:46;54.57
2025-05-07 17:29:45;46.07
2025-05-07 17:29:44;37.57
2025-05-07 17:29:43;29.07
2025-05-07 17:29:42;20.57
2025-05-07 17:29:41;12.07
2025-05-07 17:29:40;3.57
2025-05-07 17:29:39;4.93
2025-05-07 17:29:38;13.43
2025-05-07 17:29:37;21.93
2025-05-07 17:29:36;30.43
2025-05-07 17:29:35;38.93
2025-05-07 17:29:34;47.43
2025-05-07 17:29:33;55.93
2025-05-07 17:29:32;64.43
2025-05-07 17:29:31;72.93
2025-05-07 17:29:30;81.43
2025-05-07 17:29:29;89.93
2025-05-07 17:29:28;98.43
2025-05-07 17:29:27;93.05
2025-05-07 17:29:26;84.55
2025-05-07 17:29:25;76.05
2025-05-07 17:29:24;67.55
2025-05-07 17:29:23;59.05
2025-05-07 17:29:22;50.55
2025-05-07 17:29:21;42.05
2025-05-07 17:29:20;33.55
2025-05-07 17:29:19;25.05
2025-05-07 17:29:18;16.55
2025-05-07 17:29:17;8.05
2025-05-07 17:29:16;0.45
2025-05-07 17:29:15;8.95
2025-05-07 17:29:14;17.45
2025-05-07 17:29:13;25.95
2025-05-07 17:29:12;34.45
2025-05-07 17:29:11;42.95
2025-05-07 17:29:10;51.45
2025-05-07 17:29:09;59.95
2025-05-07 17:29:08;68.45
2025-05-07 17:29:07;76.95
2025-05-07 17:29:06;85.45
2025-05-07 17:29:05;93.95
2025-05-07 17:29:04;97.53
2025-05-07 17:29:03;89.03
2025-05-07 17:29:02;80.53
2025-05-07 17:29:01;72.03
2025-05-07 17:29:00;63.53
2025-05-07 17:28:59;55.03
2025-05-07 17:28:58;46.53
2025-05-07 17:28:57;38.03
2025-05-07 17:28:56;29.53
2025-05-07 17:28:55;21.03
2025-05-07 17:28:54;12.53
2025-05-07 17:28:53;4.03
2025-05-07 17:28:52;4.47
2025-05-07 17:28:51;12.97
2025-05-07 17:28:50;21.47
2025-05-07 17:28:49;29.97
2025-05-07 17:28:48;38.47
2025-05-07 17:28:47;46.97
2025-05-07 17:28:46;55.47
2025-05-07 17:28:45;63.97
2025-05-07 17:28:44;72.47
2025-05-07 17:28:43;80.97
2025-05-07 17:28:42;89.47
2025-05-07 17:28:41;97.97
2025-05-07 17:28:40;93.51
2025-05-07 17:28:39;85.01
2025-05-07 17:28:38;76.51
2025-05-07 17:28:37;68.01
2025-05-07 17:28:36;59.51
2025-05-07 17:28:35;51.01
2025-05-07 17:28:34;42.51
2025-05-07 17:28:33;34.01
2025-05-07 17:28:32;25.51
2025-05-07 17:28:31;17.01
2025-05-07 17:28:30;8.51
2025-05-07 17:28:29;0.01
2025-05-07 17:28:28;8.49
2025-05-07 17:28:27;16.99
2025-05-07 17:28:26;25.49
2025-05-07 17:28:25;33.99
2025-05-07 17:28:24;42.49
2025-05-07 17:28:23;50.99
2025-05-07 17:28:22;59.49
2025-05-07 17:28:21;67.99
2025-05-07 17:28:20;76.49
2025-05-07 17:28:19;84.99
2025-05-07 17:28:18;93.49
2025-05-07 17:28:17;97.99
2025-05-07 17:28:16;89.49
2025-05-07 17:28:15;80.99
2025-05-07 17:28:14;72.49
2025-05-07 17:28:13;63.99
2025-05-07 17:28:12;55.49
2025-05-07 17:28:11;46.99
2025-05-07 17:28:10;38.49
2025-05-07 17:28:09;29.99
2025-05-07 17:28:08;21.49
2025-05-07 17:28:07;12.99
2025-05-07 17:28:06;4.49
2025-05-07 17:28:05;4.01
2025-05-07 17:28:04;12.51
2025-05-07 17:28:03;21.01
2025-05-07 17:28:02;29.51
2025-05-07 17:28:01;38.01
2025-05-07 17:28:00;46.51
2025-05-07 17:27:59;55.01
2025-05-07 17:27:58;63.51
2025-05-07 17:27:57;72.01
2025-05-07 17:27:56;80.51
2025-05-07 17:27:55;89.01
2025-05-07 17:27:54;97.51
2025-05-07 17:27:53;93.97
2025-05-07 17:27:52;85.47
2025-05-07 17:27:51;76.97
2025-05-07 17:27:50;68.47
2025-05-07 17:27:49;59.97
2025-05-07 17:27:48;51.47
2025-05-07 17:27:47;42.97
2025-05-07 17:27:46;34.47
2025-05-07 17:27:45;25.97
2025-05-07 17:27:44;17.47
2025-05-07 17:27:43;8.97
2025-05-07 17:27:42;0.47
2025-05-07 17:27:41;8.03
2025-05-07 17:27:40;16.53
2025-05-07 17:27:39;25.03
2025-05-07 17:27:38;33.53
2025-05-07 17:27:37;42.03
2025-05-07 17:27:36;50.53
2025-05-07 17:27:35;59.03
2025-05-07 17:27:34;67.53
2025-05-07 17:27:33;76.03
2025-05-07 17:27:32;84.53
2025-05-07 17:27:31;93.03
2025-05-07 17:27:30;98.45
2025-05-07 17:27:29;89.95
2025-05-07 17:27:28;81.45
2025-05-07 17:27:27;72.95
2025-05-07 17:27:26;64.45
2025-05-07 17:27:25;55.95
2025-05-07 17:27:24;47.45
2025-05-07 17:27:23;38.95
2025-05-07 17:27:22;30.45
2025-05-07 17:27:21;21.95
2025-05-07 17:27:20;13.45
2025-05-07 17:27:19;4.95
2025-05-07 17:27:18;3.55
2025-05-07 17:27:17;12.05
2025-05-07 17:27:16;20.55
2025-05-07 17:27:15;29.05
2025-05-07 17:27:14;37.55
2025-05-07 17:27:13;46.05
2025-05-07 17:27:12;54.55
2025-05-07 17:27:11;63.05
2025-05-07 17:27:10;71.55
2025-05-07 17:27:09;80.05
2025-05-07 17:27:08;88.55
2025-05-07 17:27:07;97.05
2025-05-07 17:27:06;94.43
2025-05-07 17:27:05;85.93
2025-05-07 17:27:04;77.43
2025-05-07 17:27:03;68.93
2025-05-07 17:27:02;60.43
2025-05-07 17:27:01;51.93
2025-05-07 17:27:00;43.43
2025-05-07 17:26:59;34.93
2025-05-07 17:26:58;26.43
2025-05-07 17:26:57;17.93
2025-05-07 17:26:56;9.43
2025-05-07 17:26:55;0.93
2025-05-07 17:26:54;7.57
2025-05-07 17:26:53;16.07
2025-05-07 17:26:52;24.57
2025-05-07 17:26:51;33.07
2025-05-07 17:26:50;41.57
2025-05-07 17:26:49;50.07
2025-05-07 17:26:48;58.57
2025-05-07 17:26:47;67.07
2025-05-07 17:26:46;75.57
2025-05-07 17:26:45;84.07
2025-05-07 17:26:44;92.57
2025-05-07 17:26:43;98.91
2025-05-07 17:26:42;90.41
2025-05-07 17:26:41;81.91
2025-05-07 17:26:40;73.41
2025-05-07 17:26:39;64.91
2025-05-07 17:26:38;56.41
2025-05-07 17:26:37;47.91
2025-05-07 17:26:36;39.41
2025-05-07 17:26:35;30.91
2025-05-07 17:26:34;22.41
2025-05-07 17:26:33;13.91
2025-05-07 17:26:32;5.41
2025-05-07 17:26:31;3.09
2025-05-07 17:26:30;11.59
2025-05-07 17:26:29;20.09
2025-05-07 17:26:28;28.59
2025-05-07 17:26:27;37.09
2025-05-07 17:26:26;45.59
2025-05-07 17:26:25;54.09
2025-05-07 17:26:24;62.59
2025-05-07 17:26:23;71.09
2025-05-07 17:26:22;79.59
2025-05-07 17:26:21;88.09
2025-05-07 17:26:20;96.59
2025-05-07 17:26:19;94.89
2025-05-07 17:26:18;86.39
2025-05-07 17:26:17;77.89
2025-05-07 17:26:16;69.39
2025-05-07 17:26:14;53.24
2025-05-07 17:26:13;42.19
2025-05-07 17:26:12;33.69
2025-05-07 17:26:11;25.19
2025-05-07 17:26:10;16.69
2025-05-07 17:26:09;8.19
2025-05-07 17:26:08;0.31
2025-05-07 17:26:07;8.81
2025-05-07 17:26:06;17.31
2025-05-07 17:26:05;25.81
2025-05-07 17:26:04;34.31
2025-05-07 17:26:03;42.81
2025-05-07 17:26:02;51.31
2025-05-07 17:26:01;59.81
2025-05-07 17:26:00;68.31
2025-05-07 17:25:59;76.81
2025-05-07 17:25:58;85.31
2025-05-07 17:25:57;93.81
2025-05-07 17:25:56;97.67
2025-05-07 17:25:55;89.17
2025-05-07 17:25:54;80.67
2025-05-07 17:25:53;72.17
2025-05-07 17:25:52;63.67
