Fecha y Hora;KV-4025 - Válvula recirculación HT
2025-05-07 18:07:17;14620.00
2025-05-07 18:07:16;23120.00
2025-05-07 18:07:15;31620.00
2025-05-07 18:07:14;40120.00
2025-05-07 18:07:13;48620.00
2025-05-07 18:07:12;57120.00
2025-05-07 18:07:11;65620.00
2025-05-07 18:07:10;74120.00
2025-05-07 18:07:09;82620.00
2025-05-07 18:07:08;91120.00
2025-05-07 18:07:07;99620.00
2025-05-07 18:07:06;91860.00
2025-05-07 18:07:05;83360.00
2025-05-07 18:07:04;74860.00
2025-05-07 18:07:03;66360.00
2025-05-07 18:07:02;57860.00
2025-05-07 18:07:01;49360.00
2025-05-07 18:07:00;40860.00
2025-05-07 18:06:59;32360.00
2025-05-07 18:06:58;23860.00
2025-05-07 18:06:57;15360.00
2025-05-07 18:06:56;6860.00
2025-05-07 18:06:55;1640.00
2025-05-07 18:06:54;10140.00
2025-05-07 18:06:53;18640.00
2025-05-07 18:06:52;27140.00
2025-05-07 18:06:51;35640.00
2025-05-07 18:06:50;44140.00
2025-05-07 18:06:49;52640.00
2025-05-07 18:06:48;61140.00
2025-05-07 18:06:47;69640.00
2025-05-07 18:06:46;78140.00
2025-05-07 18:06:45;86640.00
2025-05-07 18:06:44;95140.00
2025-05-07 18:06:43;96340.00
2025-05-07 18:06:42;87840.00
2025-05-07 18:06:41;79340.00
2025-05-07 18:06:40;70840.00
2025-05-07 18:06:39;62340.00
2025-05-07 18:06:38;53840.00
2025-05-07 18:06:37;45340.00
2025-05-07 18:06:36;36840.00
2025-05-07 18:06:35;28340.00
2025-05-07 18:06:34;19840.00
2025-05-07 18:06:33;11340.00
2025-05-07 18:06:32;2840.00
2025-05-07 18:06:31;5660.00
2025-05-07 18:06:30;14160.00
2025-05-07 18:06:29;22660.00
2025-05-07 18:06:28;31160.00
2025-05-07 18:06:27;39660.00
2025-05-07 18:06:26;48160.00
2025-05-07 18:06:25;56660.00
2025-05-07 18:06:24;65160.00
2025-05-07 18:06:23;73660.00
2025-05-07 18:06:22;82160.00
2025-05-07 18:06:21;90660.00
2025-05-07 18:06:20;99160.00
2025-05-07 18:06:19;92320.00
2025-05-07 18:06:18;83820.00
2025-05-07 18:06:17;75320.00
2025-05-07 18:06:16;66820.00
2025-05-07 18:06:15;58320.00
2025-05-07 18:06:14;49820.00
2025-05-07 18:06:13;41320.00
2025-05-07 18:06:12;32820.00
2025-05-07 18:06:11;24320.00
2025-05-07 18:06:10;15820.00
2025-05-07 18:06:09;7320.00
2025-05-07 18:06:08;1180.00
2025-05-07 18:06:07;9680.00
2025-05-07 18:06:06;18180.00
2025-05-07 18:06:05;26680.00
2025-05-07 18:06:04;35180.00
2025-05-07 18:06:03;43680.00
2025-05-07 18:06:02;52180.00
2025-05-07 18:06:01;60680.00
2025-05-07 18:06:00;69180.00
2025-05-07 18:05:59;77680.00
2025-05-07 18:05:58;86180.00
2025-05-07 18:05:57;94680.00
2025-05-07 18:05:56;96800.00
2025-05-07 18:05:55;88300.00
2025-05-07 18:05:54;79800.00
2025-05-07 18:05:53;71300.00
2025-05-07 18:05:52;62800.00
2025-05-07 18:05:51;54300.00
2025-05-07 18:05:50;45800.00
2025-05-07 18:05:49;37300.00
2025-05-07 18:05:48;28800.00
2025-05-07 18:05:47;20300.00
2025-05-07 18:05:46;11800.00
2025-05-07 18:05:45;3300.00
2025-05-07 18:05:44;5200.00
2025-05-07 18:05:43;13700.00
2025-05-07 18:05:42;22200.00
2025-05-07 18:05:41;30700.00
2025-05-07 18:05:40;39200.00
2025-05-07 18:05:39;47700.00
2025-05-07 18:05:38;56200.00
2025-05-07 18:05:37;64700.00
2025-05-07 18:05:36;73200.00
2025-05-07 18:05:35;81700.00
2025-05-07 18:05:34;90200.00
2025-05-07 18:05:33;98700.00
2025-05-07 18:05:32;92780.00
2025-05-07 18:05:31;84280.00
2025-05-07 18:05:30;75780.00
2025-05-07 18:05:29;67280.00
2025-05-07 18:05:28;58780.00
2025-05-07 18:05:27;50280.00
2025-05-07 18:05:26;41780.00
2025-05-07 18:05:25;33280.00
2025-05-07 18:05:24;24780.00
2025-05-07 18:05:23;16280.00
2025-05-07 18:05:22;7780.00
2025-05-07 18:05:21;720.00
2025-05-07 18:05:20;9220.00
2025-05-07 18:05:19;17720.00
2025-05-07 18:05:18;26220.00
2025-05-07 18:05:17;34720.00
2025-05-07 18:05:16;43220.00
2025-05-07 18:05:15;51720.00
2025-05-07 18:05:14;60220.00
2025-05-07 18:05:13;68720.00
2025-05-07 18:05:12;77220.00
2025-05-07 18:05:11;85720.00
2025-05-07 18:05:10;94220.00
2025-05-07 18:05:09;97260.00
2025-05-07 18:05:08;88760.00
2025-05-07 18:05:07;80260.00
2025-05-07 18:05:06;71760.00
2025-05-07 18:05:05;63260.00
2025-05-07 18:05:04;54760.00
2025-05-07 18:05:03;46260.00
2025-05-07 18:05:02;37760.00
2025-05-07 18:05:01;29260.00
2025-05-07 18:05:00;20760.00
2025-05-07 18:04:59;12260.00
2025-05-07 18:04:58;3760.00
2025-05-07 18:04:57;4740.00
2025-05-07 18:04:56;13240.00
2025-05-07 18:04:55;21740.00
2025-05-07 18:04:54;30240.00
2025-05-07 18:04:53;38740.00
2025-05-07 18:04:52;47240.00
2025-05-07 18:04:51;55740.00
2025-05-07 18:04:50;64240.00
2025-05-07 18:04:49;72740.00
2025-05-07 18:04:48;81240.00
2025-05-07 18:04:47;89740.00
2025-05-07 18:04:46;98240.00
2025-05-07 18:04:45;93240.00
2025-05-07 18:04:44;84740.00
2025-05-07 18:04:43;76240.00
2025-05-07 18:04:42;67740.00
2025-05-07 18:04:41;59240.00
2025-05-07 18:04:40;50740.00
2025-05-07 18:04:39;42240.00
2025-05-07 18:04:38;33740.00
2025-05-07 18:04:37;25240.00
2025-05-07 18:04:36;16740.00
2025-05-07 18:04:35;8240.00
2025-05-07 18:04:34;260.00
2025-05-07 18:04:33;8760.00
2025-05-07 18:04:32;17260.00
2025-05-07 18:04:31;25760.00
2025-05-07 18:04:30;34260.00
2025-05-07 18:04:29;42760.00
2025-05-07 18:04:28;51260.00
2025-05-07 18:04:27;59760.00
2025-05-07 18:04:26;68260.00
2025-05-07 18:04:25;76760.00
2025-05-07 18:04:24;85260.00
2025-05-07 18:04:23;93760.00
2025-05-07 18:04:22;97720.00
2025-05-07 18:04:21;89220.00
2025-05-07 18:04:20;80720.00
2025-05-07 18:04:19;72220.00
2025-05-07 18:04:18;63720.00
2025-05-07 18:04:17;55220.00
2025-05-07 18:04:16;46720.00
2025-05-07 18:04:15;38220.00
2025-05-07 18:04:14;29720.00
2025-05-07 18:04:13;21220.00
2025-05-07 18:04:12;12720.00
2025-05-07 18:04:11;4220.00
2025-05-07 18:04:10;4280.00
2025-05-07 18:04:09;12780.00
2025-05-07 18:04:08;21280.00
2025-05-07 18:04:07;29780.00
2025-05-07 18:04:06;38280.00
2025-05-07 18:04:05;46780.00
2025-05-07 18:04:04;55280.00
2025-05-07 18:04:03;63780.00
2025-05-07 18:04:02;72280.00
2025-05-07 18:04:01;80780.00
2025-05-07 18:04:00;89280.00
2025-05-07 18:03:59;97780.00
2025-05-07 18:03:58;93700.00
2025-05-07 18:03:57;85200.00
2025-05-07 18:03:56;76700.00
2025-05-07 18:03:55;68200.00
2025-05-07 18:03:54;59700.00
2025-05-07 18:03:53;51200.00
2025-05-07 18:03:52;42700.00
2025-05-07 18:03:51;34200.00
2025-05-07 18:03:50;25700.00
2025-05-07 18:03:49;17200.00
2025-05-07 18:03:48;8700.00
2025-05-07 18:03:47;200.00
2025-05-07 18:03:46;8300.00
2025-05-07 18:03:45;16800.00
2025-05-07 18:03:44;25300.00
2025-05-07 18:03:43;33800.00
2025-05-07 18:03:42;42300.00
2025-05-07 18:03:41;50800.00
2025-05-07 18:03:40;59300.00
2025-05-07 18:03:39;67800.00
2025-05-07 18:03:38;76300.00
2025-05-07 18:03:37;84800.00
2025-05-07 18:03:36;93300.00
2025-05-07 18:03:35;98180.00
2025-05-07 18:03:34;89680.00
2025-05-07 18:03:33;81180.00
2025-05-07 18:03:32;72680.00
2025-05-07 18:03:31;64180.00
2025-05-07 18:03:30;55680.00
2025-05-07 18:03:29;47180.00
2025-05-07 18:03:28;38680.00
2025-05-07 18:03:27;30180.00
2025-05-07 18:03:26;21680.00
2025-05-07 18:03:25;13180.00
2025-05-07 18:03:24;4680.00
2025-05-07 18:03:23;3820.00
2025-05-07 18:03:22;12320.00
2025-05-07 18:03:21;20820.00
2025-05-07 18:03:20;29320.00
2025-05-07 18:03:19;37820.00
2025-05-07 18:03:18;46320.00
2025-05-07 18:03:17;54820.00
2025-05-07 18:03:16;63320.00
2025-05-07 18:03:15;71820.00
2025-05-07 18:03:14;80320.00
2025-05-07 18:03:13;88820.00
2025-05-07 18:03:12;97320.00
2025-05-07 18:03:11;94160.00
2025-05-07 18:03:10;85660.00
2025-05-07 18:03:09;77160.00
2025-05-07 18:03:08;68660.00
2025-05-07 18:03:07;60160.00
2025-05-07 18:03:06;51660.00
2025-05-07 18:03:05;43160.00
2025-05-07 18:03:04;34660.00
2025-05-07 18:03:03;26160.00
2025-05-07 18:03:02;17660.00
2025-05-07 18:03:01;9160.00
2025-05-07 18:03:00;660.00
2025-05-07 18:02:59;7840.00
2025-05-07 18:02:58;16340.00
2025-05-07 18:02:57;24840.00
2025-05-07 18:02:56;33340.00
2025-05-07 18:02:55;41840.00
2025-05-07 18:02:54;50340.00
2025-05-07 18:02:53;58840.00
2025-05-07 18:02:52;67340.00
2025-05-07 18:02:51;75840.00
2025-05-07 18:02:50;84340.00
2025-05-07 18:02:49;92840.00
2025-05-07 18:02:48;98640.00
2025-05-07 18:02:47;90140.00
2025-05-07 18:02:46;81640.00
2025-05-07 18:02:45;73140.00
2025-05-07 18:02:44;64640.00
2025-05-07 18:02:43;56140.00
2025-05-07 18:02:42;47640.00
2025-05-07 18:02:41;39140.00
2025-05-07 18:02:40;30640.00
2025-05-07 18:02:39;22140.00
2025-05-07 18:02:38;13640.00
2025-05-07 18:02:37;5140.00
2025-05-07 18:02:36;3360.00
2025-05-07 18:02:35;11860.00
2025-05-07 18:02:34;20360.00
2025-05-07 18:02:33;28860.00
2025-05-07 18:02:32;37360.00
2025-05-07 18:02:31;45860.00
2025-05-07 18:02:30;54360.00
2025-05-07 18:02:29;62860.00
2025-05-07 18:02:28;71360.00
2025-05-07 18:02:27;79860.00
2025-05-07 18:02:26;88360.00
2025-05-07 18:02:25;96860.00
2025-05-07 18:02:24;94620.00
2025-05-07 18:02:23;86120.00
2025-05-07 18:02:22;77620.00
2025-05-07 18:02:21;69120.00
2025-05-07 18:02:20;60620.00
2025-05-07 18:02:19;52120.00
2025-05-07 18:02:18;43620.00
2025-05-07 18:02:17;35120.00
2025-05-07 18:02:16;26620.00
2025-05-07 18:02:15;18120.00
2025-05-07 18:02:14;9620.00
2025-05-07 18:02:13;1120.00
2025-05-07 18:02:12;7380.00
2025-05-07 18:02:11;15880.00
2025-05-07 18:02:10;24380.00
2025-05-07 18:02:09;32880.00
2025-05-07 18:02:08;41380.00
2025-05-07 18:02:07;49880.00
2025-05-07 18:02:06;58380.00
2025-05-07 18:02:05;66880.00
2025-05-07 18:02:04;75380.00
2025-05-07 18:02:03;83880.00
2025-05-07 18:02:02;92380.00
2025-05-07 18:02:01;99100.00
2025-05-07 18:02:00;90600.00
2025-05-07 18:01:59;82100.00
2025-05-07 18:01:58;73600.00
2025-05-07 18:01:57;65100.00
2025-05-07 18:01:56;56600.00
2025-05-07 18:01:55;48100.00
2025-05-07 18:01:54;39600.00
2025-05-07 18:01:53;31100.00
2025-05-07 18:01:52;22600.00
2025-05-07 18:01:51;14100.00
2025-05-07 18:01:50;5600.00
2025-05-07 18:01:49;2900.00
2025-05-07 18:01:48;11400.00
2025-05-07 18:01:47;19900.00
2025-05-07 18:01:46;28400.00
2025-05-07 18:01:45;36900.00
2025-05-07 18:01:44;45400.00
2025-05-07 18:01:43;53900.00
2025-05-07 18:01:42;62400.00
2025-05-07 18:01:41;70900.00
2025-05-07 18:01:40;79400.00
2025-05-07 18:01:39;87900.00
2025-05-07 18:01:38;96400.00
2025-05-07 18:01:37;95080.00
2025-05-07 18:01:36;86580.00
2025-05-07 18:01:35;78080.00
2025-05-07 18:01:34;69580.00
2025-05-07 18:01:33;61080.00
2025-05-07 18:01:32;52580.00
2025-05-07 18:01:31;44080.00
2025-05-07 18:01:30;35580.00
2025-05-07 18:01:29;27080.00
2025-05-07 18:01:28;18580.00
2025-05-07 18:01:27;10080.00
2025-05-07 18:01:26;1580.00
2025-05-07 18:01:25;6920.00
2025-05-07 18:01:24;15420.00
2025-05-07 18:01:23;23920.00
2025-05-07 18:01:22;32420.00
2025-05-07 18:01:21;40920.00
2025-05-07 18:01:20;49420.00
2025-05-07 18:01:19;57920.00
2025-05-07 18:01:18;66420.00
2025-05-07 18:01:17;74920.00
2025-05-07 18:01:16;83420.00
2025-05-07 18:01:15;91920.00
2025-05-07 18:01:14;99560.00
2025-05-07 18:01:13;91060.00
2025-05-07 18:01:12;82560.00
2025-05-07 18:01:11;74060.00
2025-05-07 18:01:10;65560.00
2025-05-07 18:01:09;57060.00
2025-05-07 18:01:08;48560.00
2025-05-07 18:01:07;40060.00
2025-05-07 18:01:06;31560.00
2025-05-07 18:01:05;23060.00
2025-05-07 18:01:04;14560.00
2025-05-07 18:01:03;6060.00
2025-05-07 18:01:02;2440.00
2025-05-07 18:01:01;10940.00
2025-05-07 18:01:00;19440.00
2025-05-07 18:00:59;27940.00
2025-05-07 18:00:58;36440.00
2025-05-07 18:00:57;44940.00
2025-05-07 18:00:56;53440.00
2025-05-07 18:00:55;61940.00
2025-05-07 18:00:54;70440.00
2025-05-07 18:00:53;78940.00
2025-05-07 18:00:52;87440.00
2025-05-07 18:00:51;95940.00
2025-05-07 18:00:50;95540.00
2025-05-07 18:00:49;87040.00
2025-05-07 18:00:48;78540.00
2025-05-07 18:00:47;70040.00
2025-05-07 18:00:46;61540.00
2025-05-07 18:00:45;53040.00
2025-05-07 18:00:44;44540.00
2025-05-07 18:00:43;36040.00
2025-05-07 18:00:42;27540.00
2025-05-07 18:00:41;19040.00
2025-05-07 18:00:40;10540.00
2025-05-07 18:00:39;2040.00
2025-05-07 18:00:38;6460.00
2025-05-07 18:00:37;14960.00
2025-05-07 18:00:36;23460.00
2025-05-07 18:00:35;31960.00
2025-05-07 18:00:34;40460.00
2025-05-07 18:00:33;48960.00
2025-05-07 18:00:32;57460.00
2025-05-07 18:00:31;65960.00
2025-05-07 18:00:30;74460.00
2025-05-07 18:00:29;82960.00
2025-05-07 18:00:28;91460.00
2025-05-07 18:00:27;99960.00
2025-05-07 18:00:26;91520.00
2025-05-07 18:00:25;83020.00
2025-05-07 18:00:24;74520.00
2025-05-07 18:00:23;66020.00
2025-05-07 18:00:22;57520.00
2025-05-07 18:00:21;49020.00
2025-05-07 18:00:20;40520.00
2025-05-07 18:00:19;32020.00
2025-05-07 18:00:18;23520.00
2025-05-07 18:00:17;15020.00
2025-05-07 18:00:16;6520.00
2025-05-07 18:00:15;1980.00
2025-05-07 18:00:14;10480.00
2025-05-07 18:00:13;18980.00
2025-05-07 18:00:12;27480.00
2025-05-07 18:00:11;35980.00
2025-05-07 18:00:10;44480.00
2025-05-07 18:00:09;52980.00
2025-05-07 18:00:08;61480.00
2025-05-07 18:00:07;69980.00
2025-05-07 18:00:06;78480.00
2025-05-07 18:00:05;86980.00
2025-05-07 18:00:04;95480.00
2025-05-07 18:00:03;96000.00
2025-05-07 18:00:02;87500.00
2025-05-07 18:00:01;79000.00
2025-05-07 18:00:00;70500.00
2025-05-07 17:59:59;62000.00
2025-05-07 17:59:58;53500.00
2025-05-07 17:59:57;45000.00
2025-05-07 17:59:56;36500.00
2025-05-07 17:59:55;28000.00
2025-05-07 17:59:54;19500.00
2025-05-07 17:59:53;11000.00
2025-05-07 17:59:52;2500.00
2025-05-07 17:59:51;6000.00
2025-05-07 17:59:50;14500.00
2025-05-07 17:59:49;23000.00
2025-05-07 17:59:48;31500.00
2025-05-07 17:59:47;40000.00
2025-05-07 17:59:46;48500.00
2025-05-07 17:59:45;57000.00
2025-05-07 17:59:44;65500.00
2025-05-07 17:59:43;74000.00
2025-05-07 17:59:42;82500.00
2025-05-07 17:59:41;91000.00
2025-05-07 17:59:40;99500.00
2025-05-07 17:59:39;91980.00
2025-05-07 17:59:38;83480.00
2025-05-07 17:59:37;74980.00
2025-05-07 17:59:36;66480.00
2025-05-07 17:59:35;57980.00
2025-05-07 17:59:34;49480.00
2025-05-07 17:59:33;40980.00
2025-05-07 17:59:32;32480.00
2025-05-07 17:59:31;23980.00
2025-05-07 17:59:30;15480.00
2025-05-07 17:59:29;6980.00
2025-05-07 17:59:28;1520.00
2025-05-07 17:59:27;10020.00
2025-05-07 17:59:26;18520.00
2025-05-07 17:59:25;27020.00
2025-05-07 17:59:24;35520.00
2025-05-07 17:59:23;44020.00
2025-05-07 17:59:22;52520.00
2025-05-07 17:59:21;61020.00
2025-05-07 17:59:20;69520.00
2025-05-07 17:59:19;78020.00
2025-05-07 17:59:18;86520.00
2025-05-07 17:59:17;95020.00
2025-05-07 17:59:16;96460.00
2025-05-07 17:59:15;87960.00
2025-05-07 17:59:14;79460.00
2025-05-07 17:59:13;70960.00
2025-05-07 17:59:12;62460.00
2025-05-07 17:59:11;53960.00
2025-05-07 17:59:10;45460.00
2025-05-07 17:59:09;36960.00
2025-05-07 17:59:08;28460.00
2025-05-07 17:59:07;19960.00
2025-05-07 17:59:06;11460.00
2025-05-07 17:59:05;2960.00
2025-05-07 17:59:04;5540.00
2025-05-07 17:59:03;14040.00
2025-05-07 17:59:02;22540.00
2025-05-07 17:59:01;31040.00
2025-05-07 17:59:00;39540.00
2025-05-07 17:58:59;48040.00
2025-05-07 17:58:58;56540.00
2025-05-07 17:58:57;65040.00
2025-05-07 17:58:56;73540.00
2025-05-07 17:58:55;82040.00
2025-05-07 17:58:54;90540.00
2025-05-07 17:58:53;99040.00
2025-05-07 17:58:52;92440.00
2025-05-07 17:58:51;83940.00
2025-05-07 17:58:50;75440.00
2025-05-07 17:58:49;66940.00
2025-05-07 17:58:48;58440.00
2025-05-07 17:58:47;49940.00
2025-05-07 17:58:46;41440.00
2025-05-07 17:58:45;32940.00
2025-05-07 17:58:44;24440.00
2025-05-07 17:58:43;15940.00
2025-05-07 17:58:42;7440.00
2025-05-07 17:58:41;1060.00
2025-05-07 17:58:40;9560.00
2025-05-07 17:58:39;18060.00
2025-05-07 17:58:38;26560.00
2025-05-07 17:58:37;35060.00
2025-05-07 17:58:36;43560.00
2025-05-07 17:58:35;52060.00
2025-05-07 17:58:34;60560.00
2025-05-07 17:58:33;69060.00
2025-05-07 17:58:32;77560.00
2025-05-07 17:58:31;86060.00
2025-05-07 17:58:30;94560.00
2025-05-07 17:58:29;96920.00
2025-05-07 17:58:28;88420.00
2025-05-07 17:58:27;79920.00
2025-05-07 17:58:26;71420.00
2025-05-07 17:58:25;62920.00
2025-05-07 17:58:24;54420.00
2025-05-07 17:58:23;45920.00
2025-05-07 17:58:22;37420.00
2025-05-07 17:58:21;28920.00
2025-05-07 17:58:20;20420.00
2025-05-07 17:58:19;11920.00
2025-05-07 17:58:18;3420.00
2025-05-07 17:58:17;5080.00
2025-05-07 17:58:16;13580.00
2025-05-07 17:58:15;22080.00
2025-05-07 17:58:14;30580.00
2025-05-07 17:58:13;39080.00
2025-05-07 17:58:12;47580.00
2025-05-07 17:58:11;56080.00
2025-05-07 17:58:10;64580.00
2025-05-07 17:58:09;73080.00
2025-05-07 17:58:08;81580.00
2025-05-07 17:58:07;90080.00
2025-05-07 17:58:06;98580.00
2025-05-07 17:58:05;92900.00
2025-05-07 17:58:04;84400.00
2025-05-07 17:58:03;75900.00
2025-05-07 17:58:02;67400.00
2025-05-07 17:58:01;58900.00
2025-05-07 17:58:00;50400.00
2025-05-07 17:57:59;41900.00
2025-05-07 17:57:58;33400.00
2025-05-07 17:57:57;24900.00
2025-05-07 17:57:56;16400.00
2025-05-07 17:57:55;7900.00
2025-05-07 17:57:54;600.00
2025-05-07 17:57:53;9100.00
2025-05-07 17:57:52;17600.00
2025-05-07 17:57:51;26100.00
2025-05-07 17:57:50;34600.00
2025-05-07 17:57:49;43100.00
2025-05-07 17:57:48;51600.00
2025-05-07 17:57:47;60100.00
2025-05-07 17:57:46;68600.00
2025-05-07 17:57:45;77100.00
2025-05-07 17:57:44;85600.00
2025-05-07 17:57:43;94100.00
2025-05-07 17:57:42;97380.00
2025-05-07 17:57:41;88880.00
2025-05-07 17:57:40;80380.00
2025-05-07 17:57:39;71880.00
2025-05-07 17:57:38;63380.00
2025-05-07 17:57:37;54880.00
2025-05-07 17:57:36;46380.00
2025-05-07 17:57:35;37880.00
2025-05-07 17:57:34;29380.00
2025-05-07 17:57:33;20880.00
2025-05-07 17:57:32;12380.00
2025-05-07 17:57:31;3880.00
2025-05-07 17:57:30;4620.00
2025-05-07 17:57:29;13120.00
2025-05-07 17:57:28;21620.00
2025-05-07 17:57:27;30120.00
2025-05-07 17:57:26;38620.00
2025-05-07 17:57:25;47120.00
2025-05-07 17:57:24;55620.00
2025-05-07 17:57:23;64120.00
2025-05-07 17:57:22;72620.00
2025-05-07 17:57:21;81120.00
2025-05-07 17:57:20;89620.00
2025-05-07 17:57:19;98120.00
2025-05-07 17:57:18;93360.00
2025-05-07 17:57:17;84860.00
2025-05-07 17:57:16;76360.00
2025-05-07 17:57:15;67860.00
2025-05-07 17:57:14;59360.00
2025-05-07 17:57:13;50860.00
2025-05-07 17:57:12;42360.00
2025-05-07 17:57:11;33860.00
2025-05-07 17:57:10;25360.00
2025-05-07 17:57:09;16860.00
2025-05-07 17:57:08;8360.00
2025-05-07 17:57:07;140.00
2025-05-07 17:57:06;8640.00
2025-05-07 17:57:05;17140.00
2025-05-07 17:57:04;25640.00
2025-05-07 17:57:03;34140.00
2025-05-07 17:57:02;42640.00
2025-05-07 17:57:01;51140.00
2025-05-07 17:57:00;59640.00
2025-05-07 17:56:59;68140.00
2025-05-07 17:56:58;76640.00
2025-05-07 17:56:57;85140.00
2025-05-07 17:56:56;93640.00
2025-05-07 17:56:55;97840.00
2025-05-07 17:56:54;89340.00
2025-05-07 17:56:53;80840.00
2025-05-07 17:56:52;72340.00
2025-05-07 17:56:51;63840.00
2025-05-07 17:56:50;55340.00
2025-05-07 17:56:49;46840.00
2025-05-07 17:56:48;38340.00
2025-05-07 17:56:47;29840.00
2025-05-07 17:56:46;21340.00
2025-05-07 17:56:45;12840.00
2025-05-07 17:56:44;4340.00
2025-05-07 17:56:43;4160.00
2025-05-07 17:56:42;12660.00
2025-05-07 17:56:41;21160.00
2025-05-07 17:56:40;29660.00
2025-05-07 17:56:39;38160.00
2025-05-07 17:56:38;46660.00
2025-05-07 17:56:37;55160.00
2025-05-07 17:56:36;63660.00
2025-05-07 17:56:35;72160.00
2025-05-07 17:56:34;80660.00
2025-05-07 17:56:33;89160.00
2025-05-07 17:56:32;97660.00
2025-05-07 17:56:31;93820.00
2025-05-07 17:56:30;85320.00
2025-05-07 17:56:29;76820.00
2025-05-07 17:56:28;68320.00
2025-05-07 17:56:27;59820.00
2025-05-07 17:56:26;51320.00
2025-05-07 17:56:25;42820.00
2025-05-07 17:56:24;34320.00
2025-05-07 17:56:23;25820.00
2025-05-07 17:56:22;17320.00
2025-05-07 17:56:21;8820.00
2025-05-07 17:56:20;320.00
2025-05-07 17:56:19;8180.00
2025-05-07 17:56:18;16680.00
2025-05-07 17:56:17;25180.00
2025-05-07 17:56:16;33680.00
2025-05-07 17:56:15;42180.00
2025-05-07 17:56:14;50680.00
2025-05-07 17:56:13;59180.00
2025-05-07 17:56:12;67680.00
2025-05-07 17:56:11;76180.00
2025-05-07 17:56:10;84680.00
2025-05-07 17:56:09;93180.00
2025-05-07 17:56:08;98300.00
2025-05-07 17:56:07;89800.00
2025-05-07 17:56:06;81300.00
2025-05-07 17:56:05;72800.00
2025-05-07 17:56:04;64300.00
2025-05-07 17:56:03;55800.00
2025-05-07 17:56:02;47300.00
2025-05-07 17:56:01;38800.00
2025-05-07 17:56:00;30300.00
2025-05-07 17:55:59;21800.00
2025-05-07 17:55:58;13300.00
2025-05-07 17:55:57;4800.00
2025-05-07 17:55:56;3700.00
2025-05-07 17:55:55;12200.00
2025-05-07 17:55:54;20700.00
2025-05-07 17:55:53;29200.00
2025-05-07 17:55:52;37700.00
2025-05-07 17:55:51;46200.00
2025-05-07 17:55:50;54700.00
2025-05-07 17:55:49;63200.00
2025-05-07 17:55:48;71700.00
2025-05-07 17:55:47;80200.00
2025-05-07 17:55:46;88700.00
2025-05-07 17:55:45;97200.00
2025-05-07 17:55:44;94280.00
2025-05-07 17:55:43;85780.00
2025-05-07 17:55:42;77280.00
2025-05-07 17:55:41;68780.00
2025-05-07 17:55:40;60280.00
2025-05-07 17:55:39;51780.00
2025-05-07 17:55:38;43280.00
2025-05-07 17:55:37;34780.00
2025-05-07 17:55:36;26280.00
2025-05-07 17:55:35;17780.00
2025-05-07 17:55:34;9280.00
2025-05-07 17:55:33;780.00
2025-05-07 17:55:32;7720.00
2025-05-07 17:55:31;16220.00
2025-05-07 17:55:30;24720.00
2025-05-07 17:55:29;33220.00
2025-05-07 17:55:28;41720.00
2025-05-07 17:55:27;50220.00
2025-05-07 17:55:26;58720.00
2025-05-07 17:55:25;67220.00
2025-05-07 17:55:24;75720.00
2025-05-07 17:55:23;84220.00
2025-05-07 17:55:22;92720.00
2025-05-07 17:55:21;98760.00
2025-05-07 17:55:20;90260.00
2025-05-07 17:55:19;81760.00
2025-05-07 17:55:18;73260.00
2025-05-07 17:55:17;64760.00
2025-05-07 17:55:16;56260.00
2025-05-07 17:55:15;47760.00
2025-05-07 17:55:14;39260.00
2025-05-07 17:55:13;30760.00
2025-05-07 17:55:12;22260.00
2025-05-07 17:55:11;13760.00
2025-05-07 17:55:10;5260.00
2025-05-07 17:55:09;3240.00
2025-05-07 17:55:08;11740.00
2025-05-07 17:55:07;20240.00
2025-05-07 17:55:06;28740.00
2025-05-07 17:55:05;37240.00
2025-05-07 17:55:04;45740.00
2025-05-07 17:55:03;54240.00
2025-05-07 17:55:02;62740.00
2025-05-07 17:55:01;71240.00
2025-05-07 17:55:00;79740.00
2025-05-07 17:54:59;88240.00
2025-05-07 17:54:58;96740.00
2025-05-07 17:54:57;94740.00
2025-05-07 17:54:56;86240.00
2025-05-07 17:54:55;77740.00
2025-05-07 17:54:54;69240.00
2025-05-07 17:54:53;60740.00
2025-05-07 17:54:52;52240.00
2025-05-07 17:54:51;43740.00
2025-05-07 17:54:50;35240.00
2025-05-07 17:54:49;26740.00
2025-05-07 17:54:48;18240.00
2025-05-07 17:54:47;9740.00
2025-05-07 17:54:46;1240.00
2025-05-07 17:54:45;7260.00
2025-05-07 17:54:44;15760.00
2025-05-07 17:54:43;24260.00
2025-05-07 17:54:42;32760.00
2025-05-07 17:54:41;41260.00
2025-05-07 17:54:40;49760.00
2025-05-07 17:54:39;58260.00
2025-05-07 17:54:38;66760.00
2025-05-07 17:54:37;75260.00
2025-05-07 17:54:36;83760.00
2025-05-07 17:54:35;92260.00
2025-05-07 17:54:34;99220.00
2025-05-07 17:54:33;90720.00
2025-05-07 17:54:32;82220.00
2025-05-07 17:54:31;73720.00
2025-05-07 17:54:30;65220.00
2025-05-07 17:54:29;56720.00
2025-05-07 17:54:28;48220.00
2025-05-07 17:54:27;39720.00
2025-05-07 17:54:26;31220.00
2025-05-07 17:54:25;22720.00
2025-05-07 17:54:24;14220.00
2025-05-07 17:54:23;5720.00
2025-05-07 17:54:22;2780.00
