Fecha y Hora;TT-402B - Temperatura estator bomba B-402B
2025-05-07 17:52:11;88.32
2025-05-07 17:52:10;79.82
2025-05-07 17:52:09;71.32
2025-05-07 17:52:08;62.82
2025-05-07 17:52:07;54.32
2025-05-07 17:52:06;45.82
2025-05-07 17:52:05;37.32
2025-05-07 17:52:04;28.82
2025-05-07 17:52:03;20.32
2025-05-07 17:52:02;11.82
2025-05-07 17:52:01;3.32
2025-05-07 17:52:00;5.18
2025-05-07 17:51:59;13.68
2025-05-07 17:51:58;22.18
2025-05-07 17:51:57;30.68
2025-05-07 17:51:56;39.18
2025-05-07 17:51:55;47.68
2025-05-07 17:51:54;56.18
2025-05-07 17:51:53;64.68
2025-05-07 17:51:52;73.18
2025-05-07 17:51:51;81.68
2025-05-07 17:51:50;90.18
2025-05-07 17:51:49;98.68
2025-05-07 17:51:48;92.80
2025-05-07 17:51:47;84.30
2025-05-07 17:51:46;75.80
2025-05-07 17:51:45;67.30
2025-05-07 17:51:44;58.80
2025-05-07 17:51:43;50.30
2025-05-07 17:51:42;41.80
2025-05-07 17:51:41;33.30
2025-05-07 17:51:40;24.80
2025-05-07 17:51:39;16.30
2025-05-07 17:51:38;7.80
2025-05-07 17:51:37;0.70
2025-05-07 17:51:36;9.20
2025-05-07 17:51:35;17.70
2025-05-07 17:51:34;26.20
2025-05-07 17:51:33;34.70
2025-05-07 17:51:32;43.20
2025-05-07 17:51:31;51.70
2025-05-07 17:51:30;60.20
2025-05-07 17:51:29;68.70
2025-05-07 17:51:28;77.20
2025-05-07 17:51:27;85.70
2025-05-07 17:51:26;94.20
2025-05-07 17:51:25;97.28
2025-05-07 17:51:24;88.78
2025-05-07 17:51:23;80.28
2025-05-07 17:51:22;71.78
2025-05-07 17:51:21;63.28
2025-05-07 17:51:20;54.78
2025-05-07 17:51:19;46.28
2025-05-07 17:51:18;37.78
2025-05-07 17:51:17;29.28
2025-05-07 17:51:16;20.78
2025-05-07 17:51:15;12.28
2025-05-07 17:51:14;3.78
2025-05-07 17:51:13;4.72
2025-05-07 17:51:12;13.22
2025-05-07 17:51:11;21.72
2025-05-07 17:51:10;30.22
2025-05-07 17:51:09;38.72
2025-05-07 17:51:08;47.22
2025-05-07 17:51:07;55.72
2025-05-07 17:51:06;64.22
2025-05-07 17:51:05;72.72
2025-05-07 17:51:04;81.22
2025-05-07 17:51:03;89.72
2025-05-07 17:51:02;98.22
2025-05-07 17:51:01;93.26
2025-05-07 17:51:00;84.76
2025-05-07 17:50:59;76.26
2025-05-07 17:50:58;67.76
2025-05-07 17:50:57;59.26
2025-05-07 17:50:56;50.76
2025-05-07 17:50:55;42.26
2025-05-07 17:50:54;33.76
2025-05-07 17:50:53;25.26
2025-05-07 17:50:52;16.76
2025-05-07 17:50:51;8.26
2025-05-07 17:50:50;0.24
2025-05-07 17:50:49;8.74
2025-05-07 17:50:48;17.24
2025-05-07 17:50:47;25.74
2025-05-07 17:50:46;34.24
2025-05-07 17:50:45;42.74
2025-05-07 17:50:44;51.24
2025-05-07 17:50:43;59.74
2025-05-07 17:50:42;68.24
2025-05-07 17:50:41;76.74
2025-05-07 17:50:40;85.24
2025-05-07 17:50:39;93.74
2025-05-07 17:50:38;97.74
2025-05-07 17:50:37;89.24
2025-05-07 17:50:36;80.74
2025-05-07 17:50:35;72.24
2025-05-07 17:50:34;63.74
2025-05-07 17:50:33;55.24
2025-05-07 17:50:32;46.74
2025-05-07 17:50:31;38.24
2025-05-07 17:50:30;29.74
2025-05-07 17:50:29;21.24
2025-05-07 17:50:28;12.74
2025-05-07 17:50:27;4.24
2025-05-07 17:50:26;4.26
2025-05-07 17:50:25;12.76
2025-05-07 17:50:24;21.26
2025-05-07 17:50:23;29.76
2025-05-07 17:50:22;38.26
2025-05-07 17:50:21;46.76
2025-05-07 17:50:20;55.26
2025-05-07 17:50:19;63.76
2025-05-07 17:50:18;72.26
2025-05-07 17:50:17;80.76
2025-05-07 17:50:16;89.26
2025-05-07 17:50:15;97.76
2025-05-07 17:50:14;93.72
2025-05-07 17:50:13;85.22
2025-05-07 17:50:12;76.72
2025-05-07 17:50:11;68.22
2025-05-07 17:50:10;59.72
2025-05-07 17:50:09;51.22
2025-05-07 17:50:08;42.72
2025-05-07 17:50:07;34.22
2025-05-07 17:50:06;25.72
2025-05-07 17:50:05;17.22
2025-05-07 17:50:04;8.72
2025-05-07 17:50:03;0.22
2025-05-07 17:50:02;8.28
2025-05-07 17:50:01;16.78
2025-05-07 17:50:00;25.28
2025-05-07 17:49:59;33.78
2025-05-07 17:49:58;42.28
2025-05-07 17:49:57;50.78
2025-05-07 17:49:56;59.28
2025-05-07 17:49:55;67.78
2025-05-07 17:49:54;76.28
2025-05-07 17:49:53;84.78
2025-05-07 17:49:52;93.28
2025-05-07 17:49:51;98.20
2025-05-07 17:49:50;89.70
2025-05-07 17:49:49;81.20
2025-05-07 17:49:48;72.70
2025-05-07 17:49:47;64.20
2025-05-07 17:49:46;55.70
2025-05-07 17:49:45;47.20
2025-05-07 17:49:44;38.70
2025-05-07 17:49:43;30.20
2025-05-07 17:49:42;21.70
2025-05-07 17:49:41;13.20
2025-05-07 17:49:40;4.70
2025-05-07 17:49:39;3.80
2025-05-07 17:49:38;12.30
2025-05-07 17:49:37;20.80
2025-05-07 17:49:36;29.30
2025-05-07 17:49:35;37.80
2025-05-07 17:49:34;46.30
2025-05-07 17:49:33;54.80
2025-05-07 17:49:32;63.30
2025-05-07 17:49:31;71.80
2025-05-07 17:49:30;80.30
2025-05-07 17:49:29;88.80
2025-05-07 17:49:28;97.30
2025-05-07 17:49:27;94.18
2025-05-07 17:49:26;85.68
2025-05-07 17:49:25;77.18
2025-05-07 17:49:24;68.68
2025-05-07 17:49:23;60.18
2025-05-07 17:49:22;51.68
2025-05-07 17:49:21;43.18
2025-05-07 17:49:20;34.68
2025-05-07 17:49:19;26.18
2025-05-07 17:49:18;17.68
2025-05-07 17:49:17;9.18
2025-05-07 17:49:16;0.68
2025-05-07 17:49:15;7.82
2025-05-07 17:49:14;16.32
2025-05-07 17:49:13;24.82
2025-05-07 17:49:12;33.32
2025-05-07 17:49:11;41.82
2025-05-07 17:49:10;50.32
2025-05-07 17:49:09;58.82
2025-05-07 17:49:08;67.32
2025-05-07 17:49:07;75.82
2025-05-07 17:49:06;84.32
2025-05-07 17:49:05;92.82
2025-05-07 17:49:04;98.66
2025-05-07 17:49:03;90.16
2025-05-07 17:49:02;81.66
2025-05-07 17:49:01;73.16
2025-05-07 17:49:00;64.66
2025-05-07 17:48:59;56.16
2025-05-07 17:48:58;47.66
2025-05-07 17:48:57;39.16
2025-05-07 17:48:56;30.66
2025-05-07 17:48:55;22.16
2025-05-07 17:48:54;13.66
2025-05-07 17:48:53;5.16
2025-05-07 17:48:52;3.34
2025-05-07 17:48:51;11.84
2025-05-07 17:48:50;20.34
2025-05-07 17:48:49;28.84
2025-05-07 17:48:48;37.34
2025-05-07 17:48:47;45.84
2025-05-07 17:48:46;54.34
2025-05-07 17:48:45;62.84
2025-05-07 17:48:44;71.34
2025-05-07 17:48:43;79.84
2025-05-07 17:48:42;88.34
2025-05-07 17:48:41;96.84
2025-05-07 17:48:40;94.64
2025-05-07 17:48:39;86.14
2025-05-07 17:48:38;77.64
2025-05-07 17:48:37;69.14
2025-05-07 17:48:36;60.64
2025-05-07 17:48:35;52.14
2025-05-07 17:48:34;43.64
2025-05-07 17:48:33;35.14
2025-05-07 17:48:32;26.64
2025-05-07 17:48:31;18.14
2025-05-07 17:48:30;9.64
2025-05-07 17:48:29;1.14
2025-05-07 17:48:28;7.36
2025-05-07 17:48:27;15.86
2025-05-07 17:48:26;24.36
2025-05-07 17:48:25;32.86
2025-05-07 17:48:24;41.36
2025-05-07 17:48:23;49.86
2025-05-07 17:48:22;58.36
2025-05-07 17:48:21;66.86
2025-05-07 17:48:20;75.36
2025-05-07 17:48:19;83.86
2025-05-07 17:48:18;92.36
2025-05-07 17:48:17;99.12
2025-05-07 17:48:16;90.62
2025-05-07 17:48:15;82.12
2025-05-07 17:48:14;73.62
2025-05-07 17:48:13;65.12
2025-05-07 17:48:12;56.62
2025-05-07 17:48:11;48.12
2025-05-07 17:48:10;39.62
2025-05-07 17:48:09;31.12
2025-05-07 17:48:08;22.62
2025-05-07 17:48:07;14.12
2025-05-07 17:48:06;5.62
2025-05-07 17:48:05;2.88
2025-05-07 17:48:04;11.38
2025-05-07 17:48:03;19.88
2025-05-07 17:48:02;28.38
2025-05-07 17:48:01;36.88
2025-05-07 17:48:00;45.38
2025-05-07 17:47:59;53.88
2025-05-07 17:47:58;62.38
2025-05-07 17:47:57;70.88
2025-05-07 17:47:56;79.38
2025-05-07 17:47:55;87.88
2025-05-07 17:47:54;96.38
2025-05-07 17:47:53;95.10
2025-05-07 17:47:52;86.60
2025-05-07 17:47:51;78.10
2025-05-07 17:47:50;69.60
2025-05-07 17:47:49;61.10
2025-05-07 17:47:48;52.60
2025-05-07 17:47:47;44.10
2025-05-07 17:47:46;35.60
2025-05-07 17:47:45;27.10
2025-05-07 17:47:44;18.60
2025-05-07 17:47:43;10.10
2025-05-07 17:47:42;1.60
2025-05-07 17:47:41;6.90
2025-05-07 17:47:40;15.40
2025-05-07 17:47:39;23.90
2025-05-07 17:47:38;32.40
2025-05-07 17:47:37;40.90
2025-05-07 17:47:36;49.40
2025-05-07 17:47:35;57.90
2025-05-07 17:47:34;66.40
2025-05-07 17:47:33;74.90
2025-05-07 17:47:32;83.40
2025-05-07 17:47:31;91.90
2025-05-07 17:47:30;99.58
2025-05-07 17:47:29;91.08
2025-05-07 17:47:28;82.58
2025-05-07 17:47:27;74.08
2025-05-07 17:47:26;65.58
2025-05-07 17:47:25;57.08
2025-05-07 17:47:24;48.58
2025-05-07 17:47:23;40.08
2025-05-07 17:47:22;31.58
2025-05-07 17:47:21;23.08
2025-05-07 17:47:20;14.58
2025-05-07 17:47:19;6.08
2025-05-07 17:47:18;2.42
2025-05-07 17:47:17;10.92
2025-05-07 17:47:16;19.42
2025-05-07 17:47:15;27.92
2025-05-07 17:47:14;36.42
2025-05-07 17:47:13;44.92
2025-05-07 17:47:12;53.42
2025-05-07 17:47:11;61.92
2025-05-07 17:47:10;70.42
2025-05-07 17:47:09;78.92
2025-05-07 17:47:08;87.42
2025-05-07 17:47:07;95.92
2025-05-07 17:47:06;95.56
2025-05-07 17:47:05;87.06
2025-05-07 17:47:04;78.56
2025-05-07 17:47:03;70.06
2025-05-07 17:47:02;61.56
2025-05-07 17:47:01;53.06
2025-05-07 17:47:00;44.56
2025-05-07 17:46:59;36.06
2025-05-07 17:46:58;27.56
2025-05-07 17:46:57;19.06
2025-05-07 17:46:56;10.56
2025-05-07 17:46:55;2.06
2025-05-07 17:46:54;6.44
2025-05-07 17:46:53;14.94
2025-05-07 17:46:52;23.44
2025-05-07 17:46:51;31.94
2025-05-07 17:46:50;40.44
2025-05-07 17:46:49;48.94
2025-05-07 17:46:48;57.44
2025-05-07 17:46:47;65.94
2025-05-07 17:46:46;74.44
2025-05-07 17:46:45;82.94
2025-05-07 17:46:44;91.44
2025-05-07 17:46:43;99.94
2025-05-07 17:46:42;91.54
2025-05-07 17:46:41;83.04
2025-05-07 17:46:40;74.54
2025-05-07 17:46:39;66.04
2025-05-07 17:46:38;57.54
2025-05-07 17:46:37;49.04
2025-05-07 17:46:36;40.54
2025-05-07 17:46:35;32.04
2025-05-07 17:46:34;23.54
2025-05-07 17:46:33;15.04
2025-05-07 17:46:32;6.54
2025-05-07 17:46:31;1.96
2025-05-07 17:46:30;10.46
2025-05-07 17:46:29;18.96
2025-05-07 17:46:28;27.46
2025-05-07 17:46:27;35.96
2025-05-07 17:46:26;44.46
2025-05-07 17:46:25;52.96
2025-05-07 17:46:24;61.46
2025-05-07 17:46:23;69.96
2025-05-07 17:46:22;78.46
2025-05-07 17:46:21;86.96
2025-05-07 17:46:20;95.46
2025-05-07 17:46:19;96.02
2025-05-07 17:46:18;87.52
2025-05-07 17:46:17;79.02
2025-05-07 17:46:16;70.52
2025-05-07 17:46:15;62.02
2025-05-07 17:46:14;53.52
2025-05-07 17:46:13;45.02
2025-05-07 17:46:12;36.52
2025-05-07 17:46:11;28.02
2025-05-07 17:46:10;19.52
2025-05-07 17:46:09;11.02
2025-05-07 17:46:08;2.52
2025-05-07 17:46:07;5.98
2025-05-07 17:46:06;14.48
2025-05-07 17:46:05;22.98
2025-05-07 17:46:04;31.48
2025-05-07 17:46:03;39.98
2025-05-07 17:46:02;48.48
2025-05-07 17:46:01;56.98
2025-05-07 17:46:00;65.48
2025-05-07 17:45:59;73.98
2025-05-07 17:45:58;82.48
2025-05-07 17:45:57;90.98
2025-05-07 17:45:56;99.48
2025-05-07 17:45:55;92.00
2025-05-07 17:45:54;83.50
2025-05-07 17:45:53;75.00
2025-05-07 17:45:52;66.50
2025-05-07 17:45:51;58.00
2025-05-07 17:45:50;49.50
2025-05-07 17:45:49;41.00
2025-05-07 17:45:48;32.50
2025-05-07 17:45:47;24.00
2025-05-07 17:45:46;15.50
2025-05-07 17:45:45;7.00
2025-05-07 17:45:44;1.50
2025-05-07 17:45:43;10.00
2025-05-07 17:45:42;18.50
2025-05-07 17:45:41;27.00
2025-05-07 17:45:40;35.50
2025-05-07 17:45:39;44.00
2025-05-07 17:45:38;52.50
2025-05-07 17:45:37;61.00
2025-05-07 17:45:36;69.50
2025-05-07 17:45:35;78.00
2025-05-07 17:45:34;86.50
2025-05-07 17:45:33;95.00
2025-05-07 17:45:32;96.48
2025-05-07 17:45:31;87.98
2025-05-07 17:45:30;79.48
2025-05-07 17:45:29;70.98
2025-05-07 17:45:28;62.48
2025-05-07 17:45:27;53.98
2025-05-07 17:45:26;45.48
2025-05-07 17:45:25;36.98
2025-05-07 17:45:24;28.48
2025-05-07 17:45:23;19.98
2025-05-07 17:45:22;11.48
2025-05-07 17:45:21;2.98
2025-05-07 17:45:20;5.52
2025-05-07 17:45:19;14.02
2025-05-07 17:45:18;22.52
2025-05-07 17:45:17;31.02
2025-05-07 17:45:16;39.52
2025-05-07 17:45:15;48.02
2025-05-07 17:45:14;56.52
2025-05-07 17:45:13;65.02
2025-05-07 17:45:12;73.52
2025-05-07 17:45:11;82.02
2025-05-07 17:45:10;90.52
2025-05-07 17:45:09;99.02
2025-05-07 17:45:08;92.46
2025-05-07 17:45:07;83.96
2025-05-07 17:45:06;75.46
2025-05-07 17:45:05;66.96
2025-05-07 17:45:04;58.46
2025-05-07 17:45:03;49.96
2025-05-07 17:45:02;41.46
2025-05-07 17:45:01;32.96
2025-05-07 17:45:00;24.46
2025-05-07 17:44:59;15.96
2025-05-07 17:44:58;7.46
2025-05-07 17:44:57;1.04
2025-05-07 17:44:56;9.54
2025-05-07 17:44:55;18.04
2025-05-07 17:44:54;26.54
2025-05-07 17:44:53;35.04
2025-05-07 17:44:52;43.54
2025-05-07 17:44:51;52.04
2025-05-07 17:44:50;60.54
2025-05-07 17:44:49;69.04
2025-05-07 17:44:48;77.54
2025-05-07 17:44:47;86.04
2025-05-07 17:44:46;94.54
2025-05-07 17:44:45;96.94
2025-05-07 17:44:44;88.44
2025-05-07 17:44:43;79.94
2025-05-07 17:44:42;71.44
2025-05-07 17:44:41;62.94
2025-05-07 17:44:40;54.44
2025-05-07 17:44:39;45.94
2025-05-07 17:44:38;37.44
2025-05-07 17:44:37;28.94
2025-05-07 17:44:36;20.44
2025-05-07 17:44:35;11.94
2025-05-07 17:44:34;3.44
2025-05-07 17:44:33;5.06
2025-05-07 17:44:32;13.56
2025-05-07 17:44:31;22.06
2025-05-07 17:44:30;30.56
2025-05-07 17:44:29;39.06
2025-05-07 17:44:28;47.56
2025-05-07 17:44:27;56.06
2025-05-07 17:44:26;64.56
2025-05-07 17:44:25;73.06
2025-05-07 17:44:24;81.56
2025-05-07 17:44:23;90.06
2025-05-07 17:44:22;98.56
2025-05-07 17:44:21;92.92
2025-05-07 17:44:20;84.42
2025-05-07 17:44:19;75.92
2025-05-07 17:44:18;67.42
2025-05-07 17:44:17;58.92
2025-05-07 17:44:16;50.42
2025-05-07 17:44:15;41.92
2025-05-07 17:44:14;33.42
2025-05-07 17:44:13;24.92
2025-05-07 17:44:12;16.42
2025-05-07 17:44:11;7.92
2025-05-07 17:44:10;0.58
2025-05-07 17:44:09;9.08
2025-05-07 17:44:08;17.58
2025-05-07 17:44:07;26.08
2025-05-07 17:44:06;34.58
2025-05-07 17:44:05;43.08
2025-05-07 17:44:04;51.58
2025-05-07 17:44:03;60.08
2025-05-07 17:44:02;68.58
2025-05-07 17:44:01;77.08
2025-05-07 17:44:00;85.58
2025-05-07 17:43:59;94.08
2025-05-07 17:43:58;97.40
2025-05-07 17:43:57;88.90
2025-05-07 17:43:56;80.40
2025-05-07 17:43:55;71.90
2025-05-07 17:43:54;63.40
2025-05-07 17:43:53;54.90
2025-05-07 17:43:52;46.40
2025-05-07 17:43:51;37.90
2025-05-07 17:43:50;29.40
2025-05-07 17:43:49;20.90
2025-05-07 17:43:48;12.40
2025-05-07 17:43:47;3.90
2025-05-07 17:43:46;4.60
2025-05-07 17:43:45;13.10
2025-05-07 17:43:44;21.60
2025-05-07 17:43:43;30.10
2025-05-07 17:43:42;38.60
2025-05-07 17:43:41;47.10
2025-05-07 17:43:40;55.60
2025-05-07 17:43:39;64.10
2025-05-07 17:43:38;72.60
2025-05-07 17:43:37;81.10
2025-05-07 17:43:36;89.60
2025-05-07 17:43:35;98.10
2025-05-07 17:43:34;93.38
2025-05-07 17:43:33;84.88
2025-05-07 17:43:32;76.38
2025-05-07 17:43:31;67.88
2025-05-07 17:43:30;59.38
2025-05-07 17:43:29;50.88
2025-05-07 17:43:28;42.38
2025-05-07 17:43:27;33.88
2025-05-07 17:43:26;25.38
2025-05-07 17:43:25;16.88
2025-05-07 17:43:24;8.38
2025-05-07 17:43:23;0.12
2025-05-07 17:43:22;8.62
2025-05-07 17:43:21;17.12
2025-05-07 17:43:20;25.62
2025-05-07 17:43:19;34.12
2025-05-07 17:43:18;42.62
2025-05-07 17:43:17;51.12
2025-05-07 17:43:16;59.62
2025-05-07 17:43:15;68.12
2025-05-07 17:43:14;76.62
2025-05-07 17:43:13;85.12
2025-05-07 17:43:12;93.62
2025-05-07 17:43:11;97.86
2025-05-07 17:43:10;89.36
2025-05-07 17:43:09;80.86
2025-05-07 17:43:08;72.36
2025-05-07 17:43:07;63.86
2025-05-07 17:43:06;55.36
2025-05-07 17:43:05;46.86
2025-05-07 17:43:04;38.36
2025-05-07 17:43:03;29.86
2025-05-07 17:43:02;21.36
2025-05-07 17:43:01;12.86
2025-05-07 17:43:00;4.36
2025-05-07 17:42:59;4.14
2025-05-07 17:42:58;12.64
2025-05-07 17:42:57;21.14
2025-05-07 17:42:56;29.64
2025-05-07 17:42:55;38.14
2025-05-07 17:42:54;46.64
2025-05-07 17:42:53;55.14
2025-05-07 17:42:52;63.64
2025-05-07 17:42:51;72.14
2025-05-07 17:42:50;80.64
2025-05-07 17:42:49;89.14
2025-05-07 17:42:48;97.64
2025-05-07 17:42:47;93.84
2025-05-07 17:42:46;85.34
2025-05-07 17:42:45;76.84
2025-05-07 17:42:44;68.34
2025-05-07 17:42:43;59.84
2025-05-07 17:42:42;51.34
2025-05-07 17:42:41;42.84
2025-05-07 17:42:40;34.34
2025-05-07 17:42:39;25.84
2025-05-07 17:42:38;17.34
2025-05-07 17:42:37;8.84
2025-05-07 17:42:36;0.34
2025-05-07 17:42:35;8.16
2025-05-07 17:42:34;16.66
2025-05-07 17:42:33;25.16
2025-05-07 17:42:32;33.66
2025-05-07 17:42:31;42.16
2025-05-07 17:42:30;50.66
2025-05-07 17:42:29;59.16
2025-05-07 17:42:28;67.66
2025-05-07 17:42:27;76.16
2025-05-07 17:42:26;84.66
2025-05-07 17:42:25;93.16
2025-05-07 17:42:24;98.32
2025-05-07 17:42:23;89.82
2025-05-07 17:42:22;81.32
2025-05-07 17:42:21;72.82
2025-05-07 17:42:20;64.32
2025-05-07 17:42:19;55.82
2025-05-07 17:42:18;47.32
2025-05-07 17:42:17;38.82
2025-05-07 17:42:16;30.32
2025-05-07 17:42:15;21.82
2025-05-07 17:42:14;13.32
2025-05-07 17:42:13;4.82
2025-05-07 17:42:12;3.68
2025-05-07 17:42:11;12.18
2025-05-07 17:42:10;20.68
2025-05-07 17:42:09;29.18
2025-05-07 17:42:08;37.68
2025-05-07 17:42:07;46.18
2025-05-07 17:42:06;54.68
2025-05-07 17:42:05;63.18
2025-05-07 17:42:04;71.68
2025-05-07 17:42:03;80.18
2025-05-07 17:42:02;88.68
2025-05-07 17:42:01;97.18
2025-05-07 17:42:00;94.30
2025-05-07 17:41:59;85.80
2025-05-07 17:41:58;77.30
2025-05-07 17:41:57;68.80
2025-05-07 17:41:56;60.30
2025-05-07 17:41:55;51.80
2025-05-07 17:41:54;43.30
2025-05-07 17:41:53;34.80
2025-05-07 17:41:52;26.30
2025-05-07 17:41:51;17.80
2025-05-07 17:41:50;9.30
2025-05-07 17:41:49;0.80
2025-05-07 17:41:48;7.70
2025-05-07 17:41:47;16.20
2025-05-07 17:41:46;24.70
2025-05-07 17:41:45;33.20
2025-05-07 17:41:44;41.70
2025-05-07 17:41:43;50.20
2025-05-07 17:41:42;58.70
2025-05-07 17:41:41;67.20
2025-05-07 17:41:40;75.70
2025-05-07 17:41:39;84.20
2025-05-07 17:41:38;92.70
2025-05-07 17:41:37;98.78
2025-05-07 17:41:36;90.28
2025-05-07 17:41:35;81.78
2025-05-07 17:41:34;73.28
2025-05-07 17:41:33;64.78
2025-05-07 17:41:32;56.28
2025-05-07 17:41:31;47.78
2025-05-07 17:41:30;39.28
2025-05-07 17:41:29;30.78
2025-05-07 17:41:28;22.28
2025-05-07 17:41:27;13.78
2025-05-07 17:41:26;5.28
2025-05-07 17:41:25;3.22
2025-05-07 17:41:24;11.72
2025-05-07 17:41:23;20.22
2025-05-07 17:41:22;28.72
2025-05-07 17:41:21;37.22
2025-05-07 17:41:20;45.72
2025-05-07 17:41:19;54.22
2025-05-07 17:41:18;62.72
2025-05-07 17:41:17;71.22
2025-05-07 17:41:16;79.72
2025-05-07 17:41:15;88.22
2025-05-07 17:41:14;96.72
2025-05-07 17:41:13;94.76
2025-05-07 17:41:12;86.26
2025-05-07 17:41:11;77.76
2025-05-07 17:41:10;69.26
2025-05-07 17:41:09;60.76
2025-05-07 17:41:08;52.26
2025-05-07 17:41:07;43.76
2025-05-07 17:41:06;35.26
2025-05-07 17:41:05;26.76
2025-05-07 17:41:04;18.26
2025-05-07 17:41:03;9.76
2025-05-07 17:41:02;1.26
2025-05-07 17:41:01;7.24
2025-05-07 17:41:00;15.74
2025-05-07 17:40:59;24.24
2025-05-07 17:40:58;32.74
2025-05-07 17:40:57;41.24
2025-05-07 17:40:56;49.74
2025-05-07 17:40:55;58.24
2025-05-07 17:40:54;66.74
2025-05-07 17:40:53;75.24
2025-05-07 17:40:52;83.74
2025-05-07 17:40:51;92.24
2025-05-07 17:40:50;99.24
2025-05-07 17:40:49;90.74
2025-05-07 17:40:48;82.24
2025-05-07 17:40:47;73.74
2025-05-07 17:40:46;65.24
2025-05-07 17:40:45;56.74
2025-05-07 17:40:44;48.24
2025-05-07 17:40:43;39.74
2025-05-07 17:40:42;31.24
2025-05-07 17:40:41;22.74
2025-05-07 17:40:40;14.24
2025-05-07 17:40:39;5.74
2025-05-07 17:40:38;2.76
2025-05-07 17:40:37;11.26
2025-05-07 17:40:36;19.76
2025-05-07 17:40:35;28.26
2025-05-07 17:40:34;36.76
2025-05-07 17:40:33;45.26
2025-05-07 17:40:32;53.76
2025-05-07 17:40:31;62.26
2025-05-07 17:40:30;70.76
2025-05-07 17:40:29;79.26
2025-05-07 17:40:28;87.76
2025-05-07 17:40:27;96.26
2025-05-07 17:40:26;95.22
2025-05-07 17:40:25;86.72
2025-05-07 17:40:24;78.22
2025-05-07 17:40:23;69.72
2025-05-07 17:40:22;61.22
2025-05-07 17:40:21;52.72
2025-05-07 17:40:20;44.22
2025-05-07 17:40:19;35.72
2025-05-07 17:40:18;27.22
2025-05-07 17:40:17;18.72
2025-05-07 17:40:16;10.22
2025-05-07 17:40:15;1.72
2025-05-07 17:40:14;6.78
2025-05-07 17:40:13;15.28
2025-05-07 17:40:12;23.78
2025-05-07 17:40:11;32.28
2025-05-07 17:40:10;40.78
2025-05-07 17:40:09;49.28
2025-05-07 17:40:08;57.78
2025-05-07 17:40:07;66.28
2025-05-07 17:40:06;74.78
2025-05-07 17:40:05;83.28
2025-05-07 17:40:04;91.78
2025-05-07 17:40:03;99.70
2025-05-07 17:40:02;91.20
2025-05-07 17:40:01;82.70
2025-05-07 17:40:00;74.20
2025-05-07 17:39:59;65.70
2025-05-07 17:39:58;57.20
2025-05-07 17:39:57;48.70
2025-05-07 17:39:56;40.20
2025-05-07 17:39:55;31.70
2025-05-07 17:39:54;23.20
2025-05-07 17:39:53;14.70
2025-05-07 17:39:52;6.20
2025-05-07 17:39:51;2.30
2025-05-07 17:39:50;10.80
2025-05-07 17:39:49;19.30
2025-05-07 17:39:48;27.80
2025-05-07 17:39:47;36.30
2025-05-07 17:39:46;44.80
2025-05-07 17:39:45;53.30
2025-05-07 17:39:44;61.80
2025-05-07 17:39:43;70.30
2025-05-07 17:39:42;78.80
2025-05-07 17:39:41;87.30
2025-05-07 17:39:40;95.80
2025-05-07 17:39:39;95.68
2025-05-07 17:39:38;87.18
2025-05-07 17:39:37;78.68
2025-05-07 17:39:36;70.18
2025-05-07 17:39:35;61.68
2025-05-07 17:39:34;53.18
2025-05-07 17:39:33;44.68
2025-05-07 17:39:32;36.18
2025-05-07 17:39:31;27.68
2025-05-07 17:39:30;19.18
2025-05-07 17:39:29;10.68
2025-05-07 17:39:28;2.18
2025-05-07 17:39:27;6.32
2025-05-07 17:39:26;14.82
2025-05-07 17:39:25;23.32
2025-05-07 17:39:24;31.82
2025-05-07 17:39:23;40.32
2025-05-07 17:39:22;48.82
2025-05-07 17:39:21;57.32
2025-05-07 17:39:20;65.82
2025-05-07 17:39:19;74.32
2025-05-07 17:39:18;82.82
2025-05-07 17:39:17;91.32
2025-05-07 17:39:16;99.82
2025-05-07 17:39:15;91.66
2025-05-07 17:39:14;83.16
2025-05-07 17:39:13;74.66
2025-05-07 17:39:12;66.16
2025-05-07 17:39:11;57.66
2025-05-07 17:39:10;49.16
2025-05-07 17:39:09;40.66
2025-05-07 17:39:08;32.16
2025-05-07 17:39:07;23.66
2025-05-07 17:39:06;15.16
2025-05-07 17:39:05;6.66
2025-05-07 17:39:04;1.84
2025-05-07 17:39:03;10.34
2025-05-07 17:39:02;18.84
2025-05-07 17:39:01;27.34
2025-05-07 17:39:00;35.84
2025-05-07 17:38:59;44.34
2025-05-07 17:38:58;52.84
2025-05-07 17:38:57;61.34
2025-05-07 17:38:56;69.84
2025-05-07 17:38:55;78.34
2025-05-07 17:38:54;86.84
2025-05-07 17:38:53;95.34
2025-05-07 17:38:52;96.14
2025-05-07 17:38:51;87.64
2025-05-07 17:38:50;79.14
2025-05-07 17:38:49;70.64
2025-05-07 17:38:48;62.14
2025-05-07 17:38:47;53.64
2025-05-07 17:38:46;45.14
2025-05-07 17:38:45;36.64
2025-05-07 17:38:44;28.14
2025-05-07 17:38:43;19.64
2025-05-07 17:38:42;11.14
2025-05-07 17:38:41;2.64
2025-05-07 17:38:40;5.86
2025-05-07 17:38:39;14.36
2025-05-07 17:38:38;22.86
2025-05-07 17:38:37;31.36
2025-05-07 17:38:36;39.86
2025-05-07 17:38:35;48.36
2025-05-07 17:38:34;56.86
2025-05-07 17:38:33;65.36
2025-05-07 17:38:32;73.86
2025-05-07 17:38:31;82.36
