Fecha y Hora;KV-5011 - Válvula bypass entrada E-501
2025-05-07 18:10:08;39040.00
2025-05-07 18:10:07;30540.00
2025-05-07 18:10:06;22040.00
2025-05-07 18:10:05;13540.00
2025-05-07 18:10:04;5040.00
2025-05-07 18:10:03;3460.00
2025-05-07 18:10:02;11960.00
2025-05-07 18:10:01;20460.00
2025-05-07 18:10:00;28960.00
2025-05-07 18:09:59;37460.00
2025-05-07 18:09:58;45960.00
2025-05-07 18:09:57;54460.00
2025-05-07 18:09:56;62960.00
2025-05-07 18:09:55;71460.00
2025-05-07 18:09:54;79960.00
2025-05-07 18:09:53;88460.00
2025-05-07 18:09:52;96960.00
2025-05-07 18:09:51;94520.00
2025-05-07 18:09:50;86020.00
2025-05-07 18:09:49;77520.00
2025-05-07 18:09:48;69020.00
2025-05-07 18:09:47;60520.00
2025-05-07 18:09:46;52020.00
2025-05-07 18:09:45;43520.00
2025-05-07 18:09:44;35020.00
2025-05-07 18:09:43;26520.00
2025-05-07 18:09:42;18020.00
2025-05-07 18:09:41;9520.00
2025-05-07 18:09:40;1020.00
2025-05-07 18:09:39;7480.00
2025-05-07 18:09:38;15980.00
2025-05-07 18:09:37;24480.00
2025-05-07 18:09:36;32980.00
2025-05-07 18:09:35;41480.00
2025-05-07 18:09:34;49980.00
2025-05-07 18:09:33;58480.00
2025-05-07 18:09:32;66980.00
2025-05-07 18:09:31;75480.00
2025-05-07 18:09:30;83980.00
2025-05-07 18:09:29;92480.00
2025-05-07 18:09:28;99000.00
2025-05-07 18:09:27;90500.00
2025-05-07 18:09:26;82000.00
2025-05-07 18:09:25;73500.00
2025-05-07 18:09:24;65000.00
2025-05-07 18:09:23;56500.00
2025-05-07 18:09:22;48000.00
2025-05-07 18:09:21;39500.00
2025-05-07 18:09:20;31000.00
2025-05-07 18:09:19;22500.00
2025-05-07 18:09:18;14000.00
2025-05-07 18:09:17;5500.00
2025-05-07 18:09:16;3000.00
2025-05-07 18:09:15;11500.00
2025-05-07 18:09:14;20000.00
2025-05-07 18:09:13;28500.00
2025-05-07 18:09:12;37000.00
2025-05-07 18:09:11;45500.00
2025-05-07 18:09:10;54000.00
2025-05-07 18:09:09;62500.00
2025-05-07 18:09:08;71000.00
2025-05-07 18:09:07;79500.00
2025-05-07 18:09:06;88000.00
2025-05-07 18:09:05;96500.00
2025-05-07 18:09:04;94980.00
2025-05-07 18:09:03;86480.00
2025-05-07 18:09:02;77980.00
2025-05-07 18:09:01;69480.00
2025-05-07 18:09:00;60980.00
2025-05-07 18:08:59;52480.00
2025-05-07 18:08:58;43980.00
2025-05-07 18:08:57;35480.00
2025-05-07 18:08:56;26980.00
2025-05-07 18:08:55;18480.00
2025-05-07 18:08:54;9980.00
2025-05-07 18:08:53;1480.00
2025-05-07 18:08:52;7020.00
2025-05-07 18:08:51;15520.00
2025-05-07 18:08:50;24020.00
2025-05-07 18:08:49;32520.00
2025-05-07 18:08:48;41020.00
2025-05-07 18:08:47;49520.00
2025-05-07 18:08:46;58020.00
2025-05-07 18:08:45;66520.00
2025-05-07 18:08:44;75020.00
2025-05-07 18:08:43;83520.00
2025-05-07 18:08:42;92020.00
2025-05-07 18:08:41;99460.00
2025-05-07 18:08:40;90960.00
2025-05-07 18:08:39;82460.00
2025-05-07 18:08:38;73960.00
2025-05-07 18:08:37;65460.00
2025-05-07 18:08:36;56960.00
2025-05-07 18:08:35;48460.00
2025-05-07 18:08:34;39960.00
2025-05-07 18:08:33;31460.00
2025-05-07 18:08:32;22960.00
2025-05-07 18:08:31;14460.00
2025-05-07 18:08:30;5960.00
2025-05-07 18:08:29;2540.00
2025-05-07 18:08:28;11040.00
2025-05-07 18:08:27;19540.00
2025-05-07 18:08:26;28040.00
2025-05-07 18:08:25;36540.00
2025-05-07 18:08:24;45040.00
2025-05-07 18:08:23;53540.00
2025-05-07 18:08:22;62040.00
2025-05-07 18:08:21;70540.00
2025-05-07 18:08:20;79040.00
2025-05-07 18:08:19;87540.00
2025-05-07 18:08:18;96040.00
2025-05-07 18:08:17;95440.00
2025-05-07 18:08:16;86940.00
2025-05-07 18:08:15;78440.00
2025-05-07 18:08:14;69940.00
2025-05-07 18:08:13;61440.00
2025-05-07 18:08:12;52940.00
2025-05-07 18:08:11;44440.00
2025-05-07 18:08:10;35940.00
2025-05-07 18:08:09;27440.00
2025-05-07 18:08:08;18940.00
2025-05-07 18:08:07;10440.00
2025-05-07 18:08:06;1940.00
2025-05-07 18:08:05;6560.00
2025-05-07 18:08:04;15060.00
2025-05-07 18:08:03;23560.00
2025-05-07 18:08:02;32060.00
2025-05-07 18:08:01;40560.00
2025-05-07 18:08:00;49060.00
2025-05-07 18:07:59;57560.00
2025-05-07 18:07:58;66060.00
2025-05-07 18:07:57;74560.00
2025-05-07 18:07:56;83060.00
2025-05-07 18:07:55;91560.00
2025-05-07 18:07:54;99920.00
2025-05-07 18:07:53;91420.00
2025-05-07 18:07:52;82920.00
2025-05-07 18:07:51;74420.00
2025-05-07 18:07:50;65920.00
2025-05-07 18:07:49;57420.00
2025-05-07 18:07:48;48920.00
2025-05-07 18:07:47;40420.00
2025-05-07 18:07:46;31920.00
2025-05-07 18:07:45;23420.00
2025-05-07 18:07:44;14920.00
2025-05-07 18:07:43;6420.00
2025-05-07 18:07:42;2080.00
2025-05-07 18:07:41;10580.00
2025-05-07 18:07:40;19080.00
2025-05-07 18:07:39;27580.00
2025-05-07 18:07:38;36080.00
2025-05-07 18:07:37;44580.00
2025-05-07 18:07:36;53080.00
2025-05-07 18:07:35;61580.00
2025-05-07 18:07:34;70080.00
2025-05-07 18:07:33;78580.00
2025-05-07 18:07:32;87080.00
2025-05-07 18:07:31;95580.00
2025-05-07 18:07:30;95900.00
2025-05-07 18:07:29;87400.00
2025-05-07 18:07:28;78900.00
2025-05-07 18:07:27;70400.00
2025-05-07 18:07:26;61900.00
2025-05-07 18:07:25;53400.00
2025-05-07 18:07:24;44900.00
2025-05-07 18:07:23;36400.00
2025-05-07 18:07:22;27900.00
2025-05-07 18:07:21;19400.00
2025-05-07 18:07:20;10900.00
2025-05-07 18:07:19;2400.00
2025-05-07 18:07:18;6100.00
2025-05-07 18:07:17;14600.00
2025-05-07 18:07:16;23100.00
2025-05-07 18:07:15;31600.00
2025-05-07 18:07:14;40100.00
2025-05-07 18:07:13;48600.00
2025-05-07 18:07:12;57100.00
2025-05-07 18:07:11;65600.00
2025-05-07 18:07:10;74100.00
2025-05-07 18:07:09;82600.00
2025-05-07 18:07:08;91100.00
2025-05-07 18:07:07;99600.00
2025-05-07 18:07:06;91880.00
2025-05-07 18:07:05;83380.00
2025-05-07 18:07:04;74880.00
2025-05-07 18:07:03;66380.00
2025-05-07 18:07:02;57880.00
2025-05-07 18:07:01;49380.00
2025-05-07 18:07:00;40880.00
2025-05-07 18:06:59;32380.00
2025-05-07 18:06:58;23880.00
2025-05-07 18:06:57;15380.00
2025-05-07 18:06:56;6880.00
2025-05-07 18:06:55;1620.00
2025-05-07 18:06:54;10120.00
2025-05-07 18:06:53;18620.00
2025-05-07 18:06:52;27120.00
2025-05-07 18:06:51;35620.00
2025-05-07 18:06:50;44120.00
2025-05-07 18:06:49;52620.00
2025-05-07 18:06:48;61120.00
2025-05-07 18:06:47;69620.00
2025-05-07 18:06:46;78120.00
2025-05-07 18:06:45;86620.00
2025-05-07 18:06:44;95120.00
2025-05-07 18:06:43;96360.00
2025-05-07 18:06:42;87860.00
2025-05-07 18:06:41;79360.00
2025-05-07 18:06:40;70860.00
2025-05-07 18:06:39;62360.00
2025-05-07 18:06:38;53860.00
2025-05-07 18:06:37;45360.00
2025-05-07 18:06:36;36860.00
2025-05-07 18:06:35;28360.00
2025-05-07 18:06:34;19860.00
2025-05-07 18:06:33;11360.00
2025-05-07 18:06:32;2860.00
2025-05-07 18:06:31;5640.00
2025-05-07 18:06:30;14140.00
2025-05-07 18:06:29;22640.00
2025-05-07 18:06:28;31140.00
2025-05-07 18:06:27;39640.00
2025-05-07 18:06:26;48140.00
2025-05-07 18:06:25;56640.00
2025-05-07 18:06:24;65140.00
2025-05-07 18:06:23;73640.00
2025-05-07 18:06:22;82140.00
2025-05-07 18:06:21;90640.00
2025-05-07 18:06:20;99140.00
2025-05-07 18:06:19;92340.00
2025-05-07 18:06:18;83840.00
2025-05-07 18:06:17;75340.00
2025-05-07 18:06:16;66840.00
2025-05-07 18:06:15;58340.00
2025-05-07 18:06:14;49840.00
2025-05-07 18:06:13;41340.00
2025-05-07 18:06:12;32840.00
2025-05-07 18:06:11;24340.00
2025-05-07 18:06:10;15840.00
2025-05-07 18:06:09;7340.00
2025-05-07 18:06:08;1160.00
2025-05-07 18:06:07;9660.00
2025-05-07 18:06:06;18160.00
2025-05-07 18:06:05;26660.00
2025-05-07 18:06:04;35160.00
2025-05-07 18:06:03;43660.00
2025-05-07 18:06:02;52160.00
2025-05-07 18:06:01;60660.00
2025-05-07 18:06:00;69160.00
2025-05-07 18:05:59;77660.00
2025-05-07 18:05:58;86160.00
2025-05-07 18:05:57;94660.00
2025-05-07 18:05:56;96820.00
2025-05-07 18:05:55;88320.00
2025-05-07 18:05:54;79820.00
2025-05-07 18:05:53;71320.00
2025-05-07 18:05:52;62820.00
2025-05-07 18:05:51;54320.00
2025-05-07 18:05:50;45820.00
2025-05-07 18:05:49;37320.00
2025-05-07 18:05:48;28820.00
2025-05-07 18:05:47;20320.00
2025-05-07 18:05:46;11820.00
2025-05-07 18:05:45;3320.00
2025-05-07 18:05:44;5180.00
2025-05-07 18:05:43;13680.00
2025-05-07 18:05:42;22180.00
2025-05-07 18:05:41;30680.00
2025-05-07 18:05:40;39180.00
2025-05-07 18:05:39;47680.00
2025-05-07 18:05:38;56180.00
2025-05-07 18:05:37;64680.00
2025-05-07 18:05:36;73180.00
2025-05-07 18:05:35;81680.00
2025-05-07 18:05:34;90180.00
2025-05-07 18:05:33;98680.00
2025-05-07 18:05:32;92800.00
2025-05-07 18:05:31;84300.00
2025-05-07 18:05:30;75800.00
2025-05-07 18:05:29;67300.00
2025-05-07 18:05:28;58800.00
2025-05-07 18:05:27;50300.00
2025-05-07 18:05:26;41800.00
2025-05-07 18:05:25;33300.00
2025-05-07 18:05:24;24800.00
2025-05-07 18:05:23;16300.00
2025-05-07 18:05:22;7800.00
2025-05-07 18:05:21;700.00
2025-05-07 18:05:20;9200.00
2025-05-07 18:05:19;17700.00
2025-05-07 18:05:18;26200.00
2025-05-07 18:05:17;34700.00
2025-05-07 18:05:16;43200.00
2025-05-07 18:05:15;51700.00
2025-05-07 18:05:14;60200.00
2025-05-07 18:05:13;68700.00
2025-05-07 18:05:12;77200.00
2025-05-07 18:05:11;85700.00
2025-05-07 18:05:10;94200.00
2025-05-07 18:05:09;97280.00
2025-05-07 18:05:08;88780.00
2025-05-07 18:05:07;80280.00
2025-05-07 18:05:06;71780.00
2025-05-07 18:05:05;63280.00
2025-05-07 18:05:04;54780.00
2025-05-07 18:05:03;46280.00
2025-05-07 18:05:02;37780.00
2025-05-07 18:05:01;29280.00
2025-05-07 18:05:00;20780.00
2025-05-07 18:04:59;12280.00
2025-05-07 18:04:58;3780.00
2025-05-07 18:04:57;4720.00
2025-05-07 18:04:56;13220.00
2025-05-07 18:04:55;21720.00
2025-05-07 18:04:54;30220.00
2025-05-07 18:04:53;38720.00
2025-05-07 18:04:52;47220.00
2025-05-07 18:04:51;55720.00
2025-05-07 18:04:50;64220.00
2025-05-07 18:04:49;72720.00
2025-05-07 18:04:48;81220.00
2025-05-07 18:04:47;89720.00
2025-05-07 18:04:46;98220.00
2025-05-07 18:04:45;93260.00
2025-05-07 18:04:44;84760.00
2025-05-07 18:04:43;76260.00
2025-05-07 18:04:42;67760.00
2025-05-07 18:04:41;59260.00
2025-05-07 18:04:40;50760.00
2025-05-07 18:04:39;42260.00
2025-05-07 18:04:38;33760.00
2025-05-07 18:04:37;25260.00
2025-05-07 18:04:36;16760.00
2025-05-07 18:04:35;8260.00
2025-05-07 18:04:34;240.00
2025-05-07 18:04:33;8740.00
2025-05-07 18:04:32;17240.00
2025-05-07 18:04:31;25740.00
2025-05-07 18:04:30;34240.00
2025-05-07 18:04:29;42740.00
2025-05-07 18:04:28;51240.00
2025-05-07 18:04:27;59740.00
2025-05-07 18:04:26;68240.00
2025-05-07 18:04:25;76740.00
2025-05-07 18:04:24;85240.00
2025-05-07 18:04:23;93740.00
2025-05-07 18:04:22;97740.00
2025-05-07 18:04:21;89240.00
2025-05-07 18:04:20;80740.00
2025-05-07 18:04:19;72240.00
2025-05-07 18:04:18;63740.00
2025-05-07 18:04:17;55240.00
2025-05-07 18:04:16;46740.00
2025-05-07 18:04:15;38240.00
2025-05-07 18:04:14;29740.00
2025-05-07 18:04:13;21240.00
2025-05-07 18:04:12;12740.00
2025-05-07 18:04:11;4240.00
2025-05-07 18:04:10;4260.00
2025-05-07 18:04:09;12760.00
2025-05-07 18:04:08;21260.00
2025-05-07 18:04:07;29760.00
2025-05-07 18:04:06;38260.00
2025-05-07 18:04:05;46760.00
2025-05-07 18:04:04;55260.00
2025-05-07 18:04:03;63760.00
2025-05-07 18:04:02;72260.00
2025-05-07 18:04:01;80760.00
2025-05-07 18:04:00;89260.00
2025-05-07 18:03:59;97760.00
2025-05-07 18:03:58;93720.00
2025-05-07 18:03:57;85220.00
2025-05-07 18:03:56;76720.00
2025-05-07 18:03:55;68220.00
2025-05-07 18:03:54;59720.00
2025-05-07 18:03:53;51220.00
2025-05-07 18:03:52;42720.00
2025-05-07 18:03:51;34220.00
2025-05-07 18:03:50;25720.00
2025-05-07 18:03:49;17220.00
2025-05-07 18:03:48;8720.00
2025-05-07 18:03:47;220.00
2025-05-07 18:03:46;8280.00
2025-05-07 18:03:45;16780.00
2025-05-07 18:03:44;25280.00
2025-05-07 18:03:43;33780.00
2025-05-07 18:03:42;42280.00
2025-05-07 18:03:41;50780.00
2025-05-07 18:03:40;59280.00
2025-05-07 18:03:39;67780.00
2025-05-07 18:03:38;76280.00
2025-05-07 18:03:37;84780.00
2025-05-07 18:03:36;93280.00
2025-05-07 18:03:35;98200.00
2025-05-07 18:03:34;89700.00
2025-05-07 18:03:33;81200.00
2025-05-07 18:03:32;72700.00
2025-05-07 18:03:31;64200.00
2025-05-07 18:03:30;55700.00
2025-05-07 18:03:29;47200.00
2025-05-07 18:03:28;38700.00
2025-05-07 18:03:27;30200.00
2025-05-07 18:03:26;21700.00
2025-05-07 18:03:25;13200.00
2025-05-07 18:03:24;4700.00
2025-05-07 18:03:23;3800.00
2025-05-07 18:03:22;12300.00
2025-05-07 18:03:21;20800.00
2025-05-07 18:03:20;29300.00
2025-05-07 18:03:19;37800.00
2025-05-07 18:03:18;46300.00
2025-05-07 18:03:17;54800.00
2025-05-07 18:03:16;63300.00
2025-05-07 18:03:15;71800.00
2025-05-07 18:03:14;80300.00
2025-05-07 18:03:13;88800.00
2025-05-07 18:03:12;97300.00
2025-05-07 18:03:11;94180.00
2025-05-07 18:03:10;85680.00
2025-05-07 18:03:09;77180.00
2025-05-07 18:03:08;68680.00
2025-05-07 18:03:07;60180.00
2025-05-07 18:03:06;51680.00
2025-05-07 18:03:05;43180.00
2025-05-07 18:03:04;34680.00
2025-05-07 18:03:03;26180.00
2025-05-07 18:03:02;17680.00
2025-05-07 18:03:01;9180.00
2025-05-07 18:03:00;680.00
2025-05-07 18:02:59;7820.00
2025-05-07 18:02:58;16320.00
2025-05-07 18:02:57;24820.00
2025-05-07 18:02:56;33320.00
2025-05-07 18:02:55;41820.00
2025-05-07 18:02:54;50320.00
2025-05-07 18:02:53;58820.00
2025-05-07 18:02:52;67320.00
2025-05-07 18:02:51;75820.00
2025-05-07 18:02:50;84320.00
2025-05-07 18:02:49;92820.00
2025-05-07 18:02:48;98660.00
2025-05-07 18:02:47;90160.00
2025-05-07 18:02:46;81660.00
2025-05-07 18:02:45;73160.00
2025-05-07 18:02:44;64660.00
2025-05-07 18:02:43;56160.00
2025-05-07 18:02:42;47660.00
2025-05-07 18:02:41;39160.00
2025-05-07 18:02:40;30660.00
2025-05-07 18:02:39;22160.00
2025-05-07 18:02:38;13660.00
2025-05-07 18:02:37;5160.00
2025-05-07 18:02:36;3340.00
2025-05-07 18:02:35;11840.00
2025-05-07 18:02:34;20340.00
2025-05-07 18:02:33;28840.00
2025-05-07 18:02:32;37340.00
2025-05-07 18:02:31;45840.00
2025-05-07 18:02:30;54340.00
2025-05-07 18:02:29;62840.00
2025-05-07 18:02:28;71340.00
2025-05-07 18:02:27;79840.00
2025-05-07 18:02:26;88340.00
2025-05-07 18:02:25;96840.00
2025-05-07 18:02:24;94640.00
2025-05-07 18:02:23;86140.00
2025-05-07 18:02:22;77640.00
2025-05-07 18:02:21;69140.00
2025-05-07 18:02:20;60640.00
2025-05-07 18:02:19;52140.00
2025-05-07 18:02:18;43640.00
2025-05-07 18:02:17;35140.00
2025-05-07 18:02:16;26640.00
2025-05-07 18:02:15;18140.00
2025-05-07 18:02:14;9640.00
2025-05-07 18:02:13;1140.00
2025-05-07 18:02:12;7360.00
2025-05-07 18:02:11;15860.00
2025-05-07 18:02:10;24360.00
2025-05-07 18:02:09;32860.00
2025-05-07 18:02:08;41360.00
2025-05-07 18:02:07;49860.00
2025-05-07 18:02:06;58360.00
2025-05-07 18:02:05;66860.00
2025-05-07 18:02:04;75360.00
2025-05-07 18:02:03;83860.00
2025-05-07 18:02:02;92360.00
2025-05-07 18:02:01;99120.00
2025-05-07 18:02:00;90620.00
2025-05-07 18:01:59;82120.00
2025-05-07 18:01:58;73620.00
2025-05-07 18:01:57;65120.00
2025-05-07 18:01:56;56620.00
2025-05-07 18:01:55;48120.00
2025-05-07 18:01:54;39620.00
2025-05-07 18:01:53;31120.00
2025-05-07 18:01:52;22620.00
2025-05-07 18:01:51;14120.00
2025-05-07 18:01:50;5620.00
2025-05-07 18:01:49;2880.00
2025-05-07 18:01:48;11380.00
2025-05-07 18:01:47;19880.00
2025-05-07 18:01:46;28380.00
2025-05-07 18:01:45;36880.00
2025-05-07 18:01:44;45380.00
2025-05-07 18:01:43;53880.00
2025-05-07 18:01:42;62380.00
2025-05-07 18:01:41;70880.00
2025-05-07 18:01:40;79380.00
2025-05-07 18:01:39;87880.00
2025-05-07 18:01:38;96380.00
2025-05-07 18:01:37;95100.00
2025-05-07 18:01:36;86600.00
2025-05-07 18:01:35;78100.00
2025-05-07 18:01:34;69600.00
2025-05-07 18:01:33;61100.00
2025-05-07 18:01:32;52600.00
2025-05-07 18:01:31;44100.00
2025-05-07 18:01:30;35600.00
2025-05-07 18:01:29;27100.00
2025-05-07 18:01:28;18600.00
2025-05-07 18:01:27;10100.00
2025-05-07 18:01:26;1600.00
2025-05-07 18:01:25;6900.00
2025-05-07 18:01:24;15400.00
2025-05-07 18:01:23;23900.00
2025-05-07 18:01:22;32400.00
2025-05-07 18:01:21;40900.00
2025-05-07 18:01:20;49400.00
2025-05-07 18:01:19;57900.00
2025-05-07 18:01:18;66400.00
2025-05-07 18:01:17;74900.00
2025-05-07 18:01:16;83400.00
2025-05-07 18:01:15;91900.00
2025-05-07 18:01:14;99580.00
2025-05-07 18:01:13;91080.00
2025-05-07 18:01:12;82580.00
2025-05-07 18:01:11;74080.00
2025-05-07 18:01:10;65580.00
2025-05-07 18:01:09;57080.00
2025-05-07 18:01:08;48580.00
2025-05-07 18:01:07;40080.00
2025-05-07 18:01:06;31580.00
2025-05-07 18:01:05;23080.00
2025-05-07 18:01:04;14580.00
2025-05-07 18:01:03;6080.00
2025-05-07 18:01:02;2420.00
2025-05-07 18:01:01;10920.00
2025-05-07 18:01:00;19420.00
2025-05-07 18:00:59;27920.00
2025-05-07 18:00:58;36420.00
2025-05-07 18:00:57;44920.00
2025-05-07 18:00:56;53420.00
2025-05-07 18:00:55;61920.00
2025-05-07 18:00:54;70420.00
2025-05-07 18:00:53;78920.00
2025-05-07 18:00:52;87420.00
2025-05-07 18:00:51;95920.00
2025-05-07 18:00:50;95560.00
2025-05-07 18:00:49;87060.00
2025-05-07 18:00:48;78560.00
2025-05-07 18:00:47;70060.00
2025-05-07 18:00:46;61560.00
2025-05-07 18:00:45;53060.00
2025-05-07 18:00:44;44560.00
2025-05-07 18:00:43;36060.00
2025-05-07 18:00:42;27560.00
2025-05-07 18:00:41;19060.00
2025-05-07 18:00:40;10560.00
2025-05-07 18:00:39;2060.00
2025-05-07 18:00:38;6440.00
2025-05-07 18:00:37;14940.00
2025-05-07 18:00:36;23440.00
2025-05-07 18:00:35;31940.00
2025-05-07 18:00:34;40440.00
2025-05-07 18:00:33;48940.00
2025-05-07 18:00:32;57440.00
2025-05-07 18:00:31;65940.00
2025-05-07 18:00:30;74440.00
2025-05-07 18:00:29;82940.00
2025-05-07 18:00:28;91440.00
2025-05-07 18:00:27;99940.00
2025-05-07 18:00:26;91540.00
2025-05-07 18:00:25;83040.00
2025-05-07 18:00:24;74540.00
2025-05-07 18:00:23;66040.00
2025-05-07 18:00:22;57540.00
2025-05-07 18:00:21;49040.00
2025-05-07 18:00:20;40540.00
2025-05-07 18:00:19;32040.00
2025-05-07 18:00:18;23540.00
2025-05-07 18:00:17;15040.00
2025-05-07 18:00:16;6540.00
2025-05-07 18:00:15;1960.00
2025-05-07 18:00:14;10460.00
2025-05-07 18:00:13;18960.00
2025-05-07 18:00:12;27460.00
2025-05-07 18:00:11;35960.00
2025-05-07 18:00:10;44460.00
2025-05-07 18:00:09;52960.00
2025-05-07 18:00:08;61460.00
2025-05-07 18:00:07;69960.00
2025-05-07 18:00:06;78460.00
2025-05-07 18:00:05;86960.00
2025-05-07 18:00:04;95460.00
2025-05-07 18:00:03;96020.00
2025-05-07 18:00:02;87520.00
2025-05-07 18:00:01;79020.00
2025-05-07 18:00:00;70520.00
2025-05-07 17:59:59;62020.00
2025-05-07 17:59:58;53520.00
2025-05-07 17:59:57;45020.00
2025-05-07 17:59:56;36520.00
2025-05-07 17:59:55;28020.00
2025-05-07 17:59:54;19520.00
2025-05-07 17:59:53;11020.00
2025-05-07 17:59:52;2520.00
2025-05-07 17:59:51;5980.00
2025-05-07 17:59:50;14480.00
2025-05-07 17:59:49;22980.00
2025-05-07 17:59:48;31480.00
2025-05-07 17:59:47;39980.00
2025-05-07 17:59:46;48480.00
2025-05-07 17:59:45;56980.00
2025-05-07 17:59:44;65480.00
2025-05-07 17:59:43;73980.00
2025-05-07 17:59:42;82480.00
2025-05-07 17:59:41;90980.00
2025-05-07 17:59:40;99480.00
2025-05-07 17:59:39;92000.00
2025-05-07 17:59:38;83500.00
2025-05-07 17:59:37;75000.00
2025-05-07 17:59:36;66500.00
2025-05-07 17:59:35;58000.00
2025-05-07 17:59:34;49500.00
2025-05-07 17:59:33;41000.00
2025-05-07 17:59:32;32500.00
2025-05-07 17:59:31;24000.00
2025-05-07 17:59:30;15500.00
2025-05-07 17:59:29;7000.00
2025-05-07 17:59:28;1500.00
2025-05-07 17:59:27;10000.00
2025-05-07 17:59:26;18500.00
2025-05-07 17:59:25;27000.00
2025-05-07 17:59:24;35500.00
2025-05-07 17:59:23;44000.00
2025-05-07 17:59:22;52500.00
2025-05-07 17:59:21;61000.00
2025-05-07 17:59:20;69500.00
2025-05-07 17:59:19;78000.00
2025-05-07 17:59:18;86500.00
2025-05-07 17:59:17;95000.00
2025-05-07 17:59:16;96480.00
2025-05-07 17:59:15;87980.00
2025-05-07 17:59:14;79480.00
2025-05-07 17:59:13;70980.00
2025-05-07 17:59:12;62480.00
2025-05-07 17:59:11;53980.00
2025-05-07 17:59:10;45480.00
2025-05-07 17:59:09;36980.00
2025-05-07 17:59:08;28480.00
2025-05-07 17:59:07;19980.00
2025-05-07 17:59:06;11480.00
2025-05-07 17:59:05;2980.00
2025-05-07 17:59:04;5520.00
2025-05-07 17:59:03;14020.00
2025-05-07 17:59:02;22520.00
2025-05-07 17:59:01;31020.00
2025-05-07 17:59:00;39520.00
2025-05-07 17:58:59;48020.00
2025-05-07 17:58:58;56520.00
2025-05-07 17:58:57;65020.00
2025-05-07 17:58:56;73520.00
2025-05-07 17:58:55;82020.00
2025-05-07 17:58:54;90520.00
2025-05-07 17:58:53;99020.00
2025-05-07 17:58:52;92460.00
2025-05-07 17:58:51;83960.00
2025-05-07 17:58:50;75460.00
2025-05-07 17:58:49;66960.00
2025-05-07 17:58:48;58460.00
2025-05-07 17:58:47;49960.00
2025-05-07 17:58:46;41460.00
2025-05-07 17:58:45;32960.00
2025-05-07 17:58:44;24460.00
2025-05-07 17:58:43;15960.00
2025-05-07 17:58:42;7460.00
2025-05-07 17:58:41;1040.00
2025-05-07 17:58:40;9540.00
2025-05-07 17:58:39;18040.00
2025-05-07 17:58:38;26540.00
2025-05-07 17:58:37;35040.00
2025-05-07 17:58:36;43540.00
2025-05-07 17:58:35;52040.00
2025-05-07 17:58:34;60540.00
2025-05-07 17:58:33;69040.00
2025-05-07 17:58:32;77540.00
2025-05-07 17:58:31;86040.00
2025-05-07 17:58:30;94540.00
2025-05-07 17:58:29;96940.00
2025-05-07 17:58:28;88440.00
2025-05-07 17:58:27;79940.00
2025-05-07 17:58:26;71440.00
2025-05-07 17:58:25;62940.00
2025-05-07 17:58:24;54440.00
2025-05-07 17:58:23;45940.00
2025-05-07 17:58:22;37440.00
2025-05-07 17:58:21;28940.00
2025-05-07 17:58:20;20440.00
2025-05-07 17:58:19;11940.00
2025-05-07 17:58:18;3440.00
2025-05-07 17:58:17;5060.00
2025-05-07 17:58:16;13560.00
2025-05-07 17:58:15;22060.00
2025-05-07 17:58:14;30560.00
2025-05-07 17:58:13;39060.00
2025-05-07 17:58:12;47560.00
2025-05-07 17:58:11;56060.00
2025-05-07 17:58:10;64560.00
2025-05-07 17:58:09;73060.00
2025-05-07 17:58:08;81560.00
2025-05-07 17:58:07;90060.00
2025-05-07 17:58:06;98560.00
2025-05-07 17:58:05;92920.00
2025-05-07 17:58:04;84420.00
2025-05-07 17:58:03;75920.00
2025-05-07 17:58:02;67420.00
2025-05-07 17:58:01;58920.00
2025-05-07 17:58:00;50420.00
2025-05-07 17:57:59;41920.00
2025-05-07 17:57:58;33420.00
2025-05-07 17:57:57;24920.00
2025-05-07 17:57:56;16420.00
2025-05-07 17:57:55;7920.00
2025-05-07 17:57:54;580.00
2025-05-07 17:57:53;9080.00
2025-05-07 17:57:52;17580.00
2025-05-07 17:57:51;26080.00
2025-05-07 17:57:50;34580.00
2025-05-07 17:57:49;43080.00
2025-05-07 17:57:48;51580.00
2025-05-07 17:57:47;60080.00
2025-05-07 17:57:46;68580.00
2025-05-07 17:57:45;77080.00
2025-05-07 17:57:44;85580.00
2025-05-07 17:57:43;94080.00
2025-05-07 17:57:42;97400.00
2025-05-07 17:57:41;88900.00
2025-05-07 17:57:40;80400.00
2025-05-07 17:57:39;71900.00
2025-05-07 17:57:38;63400.00
2025-05-07 17:57:37;54900.00
2025-05-07 17:57:36;46400.00
2025-05-07 17:57:35;37900.00
2025-05-07 17:57:34;29400.00
2025-05-07 17:57:33;20900.00
2025-05-07 17:57:32;12400.00
2025-05-07 17:57:31;3900.00
2025-05-07 17:57:30;4600.00
2025-05-07 17:57:29;13100.00
2025-05-07 17:57:28;21600.00
2025-05-07 17:57:27;30100.00
2025-05-07 17:57:26;38600.00
2025-05-07 17:57:25;47100.00
2025-05-07 17:57:24;55600.00
2025-05-07 17:57:23;64100.00
2025-05-07 17:57:22;72600.00
2025-05-07 17:57:21;81100.00
2025-05-07 17:57:20;89600.00
2025-05-07 17:57:19;98100.00
2025-05-07 17:57:18;93380.00
2025-05-07 17:57:17;84880.00
2025-05-07 17:57:16;76380.00
2025-05-07 17:57:15;67880.00
2025-05-07 17:57:14;59380.00
2025-05-07 17:57:13;50880.00
