Fecha y Hora;KV-3033 - Válvula aislar bypass R-303
2025-05-07 17:28:07;8340.00
2025-05-07 17:28:06;160.00
2025-05-07 17:28:05;8660.00
2025-05-07 17:28:04;17160.00
2025-05-07 17:28:03;25660.00
2025-05-07 17:28:02;34160.00
2025-05-07 17:28:01;42660.00
2025-05-07 17:28:00;51160.00
2025-05-07 17:27:59;59660.00
2025-05-07 17:27:58;68160.00
2025-05-07 17:27:57;76660.00
2025-05-07 17:27:56;85160.00
2025-05-07 17:27:55;93660.00
2025-05-07 17:27:54;97820.00
2025-05-07 17:27:53;89320.00
2025-05-07 17:27:52;80820.00
2025-05-07 17:27:51;72320.00
2025-05-07 17:27:50;63820.00
2025-05-07 17:27:49;55320.00
2025-05-07 17:27:48;46820.00
2025-05-07 17:27:47;38320.00
2025-05-07 17:27:46;29820.00
2025-05-07 17:27:45;21320.00
2025-05-07 17:27:44;12820.00
2025-05-07 17:27:43;4320.00
2025-05-07 17:27:42;4180.00
2025-05-07 17:27:41;12680.00
2025-05-07 17:27:40;21180.00
2025-05-07 17:27:39;29680.00
2025-05-07 17:27:38;38180.00
2025-05-07 17:27:37;46680.00
2025-05-07 17:27:36;55180.00
2025-05-07 17:27:35;63680.00
2025-05-07 17:27:34;72180.00
2025-05-07 17:27:33;80680.00
2025-05-07 17:27:32;89180.00
2025-05-07 17:27:31;97680.00
2025-05-07 17:27:30;93800.00
2025-05-07 17:27:29;85300.00
2025-05-07 17:27:28;76800.00
2025-05-07 17:27:27;68300.00
2025-05-07 17:27:26;59800.00
2025-05-07 17:27:25;51300.00
2025-05-07 17:27:24;42800.00
2025-05-07 17:27:23;34300.00
2025-05-07 17:27:22;25800.00
2025-05-07 17:27:21;17300.00
2025-05-07 17:27:20;8800.00
2025-05-07 17:27:19;300.00
2025-05-07 17:27:18;8200.00
2025-05-07 17:27:17;16700.00
2025-05-07 17:27:16;25200.00
2025-05-07 17:27:15;33700.00
2025-05-07 17:27:14;42200.00
2025-05-07 17:27:13;50700.00
2025-05-07 17:27:12;59200.00
2025-05-07 17:27:11;67700.00
2025-05-07 17:27:10;76200.00
2025-05-07 17:27:09;84700.00
2025-05-07 17:27:08;93200.00
2025-05-07 17:27:07;98280.00
2025-05-07 17:27:06;89780.00
2025-05-07 17:27:05;81280.00
2025-05-07 17:27:04;72780.00
2025-05-07 17:27:03;64280.00
2025-05-07 17:27:02;55780.00
2025-05-07 17:27:01;47280.00
2025-05-07 17:27:00;38780.00
2025-05-07 17:26:59;30280.00
2025-05-07 17:26:58;21780.00
2025-05-07 17:26:57;13280.00
2025-05-07 17:26:56;4780.00
2025-05-07 17:26:55;3720.00
2025-05-07 17:26:54;12220.00
2025-05-07 17:26:53;20720.00
2025-05-07 17:26:52;29220.00
2025-05-07 17:26:51;37720.00
2025-05-07 17:26:50;46220.00
2025-05-07 17:26:49;54720.00
2025-05-07 17:26:48;63220.00
2025-05-07 17:26:47;71720.00
2025-05-07 17:26:46;80220.00
2025-05-07 17:26:45;88720.00
2025-05-07 17:26:44;97220.00
2025-05-07 17:26:43;94260.00
2025-05-07 17:26:42;85760.00
2025-05-07 17:26:41;77260.00
2025-05-07 17:26:40;68760.00
2025-05-07 17:26:39;60260.00
2025-05-07 17:26:38;51760.00
2025-05-07 17:26:37;43260.00
2025-05-07 17:26:36;34760.00
2025-05-07 17:26:35;26260.00
2025-05-07 17:26:34;17760.00
2025-05-07 17:26:33;9260.00
2025-05-07 17:26:32;760.00
2025-05-07 17:26:31;7740.00
2025-05-07 17:26:30;16240.00
2025-05-07 17:26:29;24740.00
2025-05-07 17:26:28;33240.00
2025-05-07 17:26:27;41740.00
2025-05-07 17:26:26;50240.00
2025-05-07 17:26:25;58740.00
2025-05-07 17:26:24;67240.00
2025-05-07 17:26:23;75740.00
2025-05-07 17:26:22;84240.00
2025-05-07 17:26:21;92740.00
2025-05-07 17:26:20;98740.00
2025-05-07 17:26:19;90240.00
2025-05-07 17:26:18;81740.00
2025-05-07 17:26:17;73240.00
2025-05-07 17:26:16;64740.00
2025-05-07 17:26:14;48590.00
2025-05-07 17:26:13;37540.00
2025-05-07 17:26:12;29040.00
2025-05-07 17:26:11;20540.00
2025-05-07 17:26:10;12040.00
2025-05-07 17:26:09;3540.00
2025-05-07 17:26:08;4960.00
2025-05-07 17:26:07;13460.00
2025-05-07 17:26:06;21960.00
2025-05-07 17:26:05;30460.00
2025-05-07 17:26:04;38960.00
2025-05-07 17:26:03;47460.00
2025-05-07 17:26:02;55960.00
2025-05-07 17:26:01;64460.00
2025-05-07 17:26:00;72960.00
2025-05-07 17:25:59;81460.00
2025-05-07 17:25:58;89960.00
2025-05-07 17:25:57;98460.00
2025-05-07 17:25:56;93020.00
2025-05-07 17:25:55;84520.00
2025-05-07 17:25:54;76020.00
2025-05-07 17:25:53;67520.00
2025-05-07 17:25:52;59020.00
2025-05-07 17:25:51;50520.00
2025-05-07 17:25:50;42020.00
2025-05-07 17:25:49;33520.00
2025-05-07 17:25:48;25020.00
2025-05-07 17:25:47;16520.00
2025-05-07 17:25:46;8020.00
2025-05-07 17:25:45;480.00
2025-05-07 17:25:44;8980.00
2025-05-07 17:25:43;17480.00
2025-05-07 17:25:42;25980.00
2025-05-07 17:25:41;34480.00
2025-05-07 17:25:40;42980.00
2025-05-07 17:25:39;51480.00
2025-05-07 17:25:38;59980.00
2025-05-07 17:25:37;68480.00
2025-05-07 17:25:36;76980.00
2025-05-07 17:25:35;85480.00
2025-05-07 17:25:34;93980.00
2025-05-07 17:25:33;97500.00
2025-05-07 17:25:32;89000.00
2025-05-07 17:25:31;80500.00
2025-05-07 17:25:30;72000.00
2025-05-07 17:25:29;63500.00
2025-05-07 17:25:28;55000.00
2025-05-07 17:25:27;46500.00
2025-05-07 17:25:26;38000.00
2025-05-07 17:25:25;29500.00
2025-05-07 17:25:24;21000.00
2025-05-07 17:25:23;12500.00
2025-05-07 17:25:22;4000.00
2025-05-07 17:25:21;4500.00
2025-05-07 17:25:20;13000.00
2025-05-07 17:25:19;21500.00
2025-05-07 17:25:18;30000.00
2025-05-07 17:25:17;38500.00
2025-05-07 17:25:16;47000.00
2025-05-07 17:25:15;55500.00
2025-05-07 17:25:14;64000.00
2025-05-07 17:25:13;72500.00
2025-05-07 17:25:12;81000.00
2025-05-07 17:25:11;89500.00
2025-05-07 17:25:10;98000.00
2025-05-07 17:25:09;93480.00
2025-05-07 17:25:08;84980.00
2025-05-07 17:25:07;76480.00
2025-05-07 17:25:06;67980.00
2025-05-07 17:25:05;59480.00
2025-05-07 17:25:04;50980.00
2025-05-07 17:25:03;42480.00
2025-05-07 17:25:02;33980.00
2025-05-07 17:25:01;25480.00
2025-05-07 17:25:00;16980.00
2025-05-07 17:24:59;8480.00
2025-05-07 17:24:58;20.00
2025-05-07 17:24:57;8520.00
2025-05-07 17:24:56;17020.00
2025-05-07 17:24:55;25520.00
2025-05-07 17:24:54;34020.00
2025-05-07 17:24:53;42520.00
2025-05-07 17:24:52;51020.00
2025-05-07 17:24:51;59520.00
2025-05-07 17:24:50;68020.00
2025-05-07 17:24:49;76520.00
2025-05-07 17:24:48;85020.00
2025-05-07 17:24:47;93520.00
2025-05-07 17:24:46;97960.00
2025-05-07 17:24:45;89460.00
2025-05-07 17:24:44;80960.00
2025-05-07 17:24:43;72460.00
2025-05-07 17:24:42;63960.00
2025-05-07 17:24:41;55460.00
2025-05-07 17:24:40;46960.00
2025-05-07 17:24:39;38460.00
2025-05-07 17:24:38;29960.00
2025-05-07 17:24:37;21460.00
2025-05-07 17:24:36;12960.00
2025-05-07 17:24:35;4460.00
2025-05-07 17:24:34;4040.00
2025-05-07 17:24:33;12540.00
2025-05-07 17:24:32;21040.00
2025-05-07 17:24:31;29540.00
2025-05-07 17:24:30;38040.00
2025-05-07 17:24:29;46540.00
2025-05-07 17:24:28;55040.00
2025-05-07 17:24:27;63540.00
2025-05-07 17:24:26;72040.00
2025-05-07 17:24:25;80540.00
2025-05-07 17:24:24;89040.00
2025-05-07 17:24:23;97540.00
2025-05-07 17:24:22;93940.00
2025-05-07 17:24:21;85440.00
2025-05-07 17:24:20;76940.00
2025-05-07 17:24:19;68440.00
2025-05-07 17:24:18;59940.00
2025-05-07 17:24:17;51440.00
2025-05-07 17:24:16;42940.00
2025-05-07 17:24:15;34440.00
2025-05-07 17:24:14;25940.00
2025-05-07 17:24:13;17440.00
2025-05-07 17:24:12;8940.00
2025-05-07 17:24:11;440.00
2025-05-07 17:24:10;8060.00
2025-05-07 17:24:09;16560.00
2025-05-07 17:24:08;25060.00
2025-05-07 17:24:07;33560.00
2025-05-07 17:24:06;42060.00
2025-05-07 17:24:05;50560.00
2025-05-07 17:24:04;59060.00
2025-05-07 17:24:03;67560.00
2025-05-07 17:24:02;76060.00
2025-05-07 17:24:01;84560.00
2025-05-07 17:24:00;93060.00
2025-05-07 17:23:59;98420.00
2025-05-07 17:23:58;89920.00
2025-05-07 17:23:57;81420.00
2025-05-07 17:23:56;72920.00
2025-05-07 17:23:55;64420.00
2025-05-07 17:23:54;55920.00
2025-05-07 17:23:53;47420.00
2025-05-07 17:23:52;38920.00
2025-05-07 17:23:51;30420.00
2025-05-07 17:23:50;21920.00
2025-05-07 17:23:49;13420.00
2025-05-07 17:23:48;4920.00
2025-05-07 17:23:47;3580.00
2025-05-07 17:23:46;12080.00
2025-05-07 17:23:45;20580.00
2025-05-07 17:23:44;29080.00
2025-05-07 17:23:43;37580.00
2025-05-07 17:23:42;46080.00
2025-05-07 17:23:41;54580.00
2025-05-07 17:23:40;63080.00
2025-05-07 17:23:39;71580.00
2025-05-07 17:23:38;80080.00
2025-05-07 17:23:37;88580.00
2025-05-07 17:23:36;97080.00
2025-05-07 17:23:35;94400.00
2025-05-07 17:23:34;85900.00
2025-05-07 17:23:33;77400.00
2025-05-07 17:23:32;68900.00
2025-05-07 17:23:31;60400.00
2025-05-07 17:23:30;51900.00
2025-05-07 17:23:29;43400.00
2025-05-07 17:23:28;34900.00
2025-05-07 17:23:27;26400.00
2025-05-07 17:23:26;17900.00
2025-05-07 17:23:25;9400.00
2025-05-07 17:23:24;900.00
2025-05-07 17:23:23;7600.00
2025-05-07 17:23:22;16100.00
2025-05-07 17:23:21;24600.00
2025-05-07 17:23:20;33100.00
2025-05-07 17:23:19;41600.00
2025-05-07 17:23:18;50100.00
2025-05-07 17:23:17;58600.00
2025-05-07 17:23:16;67100.00
2025-05-07 17:23:15;75600.00
2025-05-07 17:23:14;84100.00
2025-05-07 17:23:13;92600.00
2025-05-07 17:23:12;98880.00
2025-05-07 17:23:11;90380.00
2025-05-07 17:23:10;81880.00
2025-05-07 17:23:09;73380.00
2025-05-07 17:23:08;64880.00
2025-05-07 17:23:07;56380.00
2025-05-07 17:23:06;47880.00
2025-05-07 17:23:05;39380.00
2025-05-07 17:23:04;30880.00
2025-05-07 17:23:03;22380.00
2025-05-07 17:23:02;13880.00
2025-05-07 17:23:01;5380.00
2025-05-07 17:23:00;3120.00
2025-05-07 17:22:59;11620.00
2025-05-07 17:22:58;20120.00
2025-05-07 17:22:57;28620.00
2025-05-07 17:22:56;37120.00
2025-05-07 17:22:55;45620.00
2025-05-07 17:22:54;54120.00
2025-05-07 17:22:53;62620.00
2025-05-07 17:22:52;71120.00
2025-05-07 17:22:51;79620.00
2025-05-07 17:22:50;88120.00
2025-05-07 17:22:49;96620.00
2025-05-07 17:22:48;94860.00
2025-05-07 17:22:47;86360.00
2025-05-07 17:22:46;77860.00
2025-05-07 17:22:45;69360.00
2025-05-07 17:22:44;60860.00
2025-05-07 17:22:43;52360.00
2025-05-07 17:22:42;43860.00
2025-05-07 17:22:41;35360.00
2025-05-07 17:22:40;26860.00
2025-05-07 17:22:39;18360.00
2025-05-07 17:22:38;9860.00
2025-05-07 17:22:37;1360.00
2025-05-07 17:22:36;7140.00
2025-05-07 17:22:35;15640.00
2025-05-07 17:22:34;24140.00
2025-05-07 17:22:33;32640.00
2025-05-07 17:22:32;41140.00
2025-05-07 17:22:31;49640.00
2025-05-07 17:22:30;58140.00
2025-05-07 17:22:29;66640.00
2025-05-07 17:22:28;75140.00
2025-05-07 17:22:27;83640.00
2025-05-07 17:22:26;92140.00
2025-05-07 17:22:25;99340.00
2025-05-07 17:22:24;90840.00
2025-05-07 17:22:23;82340.00
2025-05-07 17:22:22;73840.00
2025-05-07 17:22:21;65340.00
2025-05-07 17:22:20;56840.00
2025-05-07 17:22:19;48340.00
2025-05-07 17:22:18;39840.00
2025-05-07 17:22:17;31340.00
2025-05-07 17:22:16;22840.00
2025-05-07 17:22:15;14340.00
2025-05-07 17:22:14;5840.00
2025-05-07 17:22:13;2660.00
2025-05-07 17:22:12;11160.00
2025-05-07 17:22:11;19660.00
2025-05-07 17:22:10;28160.00
2025-05-07 17:22:09;36660.00
2025-05-07 17:22:08;45160.00
2025-05-07 17:22:07;53660.00
2025-05-07 17:22:06;62160.00
2025-05-07 17:22:05;70660.00
2025-05-07 17:22:04;79160.00
2025-05-07 17:22:03;87660.00
2025-05-07 17:22:02;96160.00
2025-05-07 17:22:01;95320.00
2025-05-07 17:22:00;86820.00
2025-05-07 17:21:59;78320.00
2025-05-07 17:21:58;69820.00
2025-05-07 17:21:57;61320.00
2025-05-07 17:21:56;52820.00
2025-05-07 17:21:55;44320.00
2025-05-07 17:21:54;35820.00
2025-05-07 17:21:53;27320.00
2025-05-07 17:21:52;18820.00
2025-05-07 17:21:51;10320.00
2025-05-07 17:21:50;1820.00
2025-05-07 17:21:49;6680.00
2025-05-07 17:21:48;15180.00
2025-05-07 17:21:47;23680.00
2025-05-07 17:21:46;32180.00
2025-05-07 17:21:45;40680.00
2025-05-07 17:21:44;49180.00
2025-05-07 17:21:43;57680.00
2025-05-07 17:21:42;66180.00
2025-05-07 17:21:41;74680.00
2025-05-07 17:21:40;83180.00
2025-05-07 17:21:39;91680.00
2025-05-07 17:21:38;99800.00
2025-05-07 17:21:37;91300.00
2025-05-07 17:21:36;82800.00
2025-05-07 17:21:35;74300.00
2025-05-07 17:21:34;65800.00
2025-05-07 17:21:33;57300.00
2025-05-07 17:21:32;48800.00
2025-05-07 17:21:31;40300.00
2025-05-07 17:21:30;31800.00
2025-05-07 17:21:29;23300.00
2025-05-07 17:21:28;14800.00
2025-05-07 17:21:27;6300.00
2025-05-07 17:21:26;2200.00
2025-05-07 17:21:25;10700.00
2025-05-07 17:21:24;19200.00
2025-05-07 17:21:23;27700.00
2025-05-07 17:21:22;36200.00
2025-05-07 17:21:21;44700.00
2025-05-07 17:21:20;53200.00
2025-05-07 17:21:19;61700.00
2025-05-07 17:21:18;70200.00
2025-05-07 17:21:17;78700.00
2025-05-07 17:21:16;87200.00
2025-05-07 17:21:15;95700.00
2025-05-07 17:21:14;95780.00
2025-05-07 17:21:13;87280.00
2025-05-07 17:21:12;78780.00
2025-05-07 17:21:11;70280.00
2025-05-07 17:21:10;61780.00
2025-05-07 17:21:09;53280.00
2025-05-07 17:21:08;44780.00
2025-05-07 17:21:07;36280.00
2025-05-07 17:21:06;27780.00
2025-05-07 17:21:05;19280.00
2025-05-07 17:21:04;10780.00
2025-05-07 17:21:03;2280.00
2025-05-07 17:21:02;6220.00
2025-05-07 17:21:01;14720.00
2025-05-07 17:21:00;23220.00
2025-05-07 17:20:59;31720.00
2025-05-07 17:20:58;40220.00
2025-05-07 17:20:57;48720.00
2025-05-07 17:20:56;57220.00
2025-05-07 17:20:55;65720.00
2025-05-07 17:20:54;74220.00
2025-05-07 17:20:53;82720.00
2025-05-07 17:20:52;91220.00
2025-05-07 17:20:51;99720.00
2025-05-07 17:20:50;91760.00
2025-05-07 17:20:49;83260.00
2025-05-07 17:20:48;74760.00
2025-05-07 17:20:47;66260.00
2025-05-07 17:20:46;57760.00
2025-05-07 17:20:45;49260.00
2025-05-07 17:20:44;40760.00
2025-05-07 17:20:43;32260.00
2025-05-07 17:20:42;23760.00
2025-05-07 17:20:41;15260.00
2025-05-07 17:20:40;6760.00
2025-05-07 17:20:39;1740.00
2025-05-07 17:20:38;10240.00
2025-05-07 17:20:37;18740.00
2025-05-07 17:20:36;27240.00
2025-05-07 17:20:35;35740.00
2025-05-07 17:20:34;44240.00
2025-05-07 17:20:33;52740.00
2025-05-07 17:20:32;61240.00
2025-05-07 17:20:31;69740.00
2025-05-07 17:20:30;78240.00
2025-05-07 17:20:29;86740.00
2025-05-07 17:20:28;95240.00
2025-05-07 17:20:27;96240.00
2025-05-07 17:20:26;87740.00
2025-05-07 17:20:25;79240.00
2025-05-07 17:20:24;70740.00
2025-05-07 17:20:23;62240.00
2025-05-07 17:20:22;53740.00
2025-05-07 17:20:21;45240.00
2025-05-07 17:20:20;36740.00
2025-05-07 17:20:19;28240.00
2025-05-07 17:20:18;19740.00
2025-05-07 17:20:17;11240.00
2025-05-07 17:20:16;2740.00
2025-05-07 17:20:15;5760.00
2025-05-07 17:20:14;14260.00
2025-05-07 17:20:13;22760.00
2025-05-07 17:20:12;31260.00
2025-05-07 17:20:11;39760.00
2025-05-07 17:20:10;48260.00
2025-05-07 17:20:09;56760.00
2025-05-07 17:20:08;65260.00
2025-05-07 17:20:07;73760.00
2025-05-07 17:20:06;82260.00
2025-05-07 17:20:05;90760.00
2025-05-07 17:20:04;99260.00
2025-05-07 17:20:03;92220.00
2025-05-07 17:20:02;83720.00
2025-05-07 17:20:01;75220.00
2025-05-07 17:20:00;66720.00
2025-05-07 17:19:59;58220.00
2025-05-07 17:19:58;49720.00
2025-05-07 17:19:57;41220.00
2025-05-07 17:19:56;32720.00
2025-05-07 17:19:55;24220.00
2025-05-07 17:19:54;15720.00
2025-05-07 17:19:53;7220.00
2025-05-07 17:19:52;1280.00
2025-05-07 17:19:51;9780.00
2025-05-07 17:19:50;18280.00
2025-05-07 17:19:49;26780.00
2025-05-07 17:19:48;35280.00
2025-05-07 17:19:47;43780.00
2025-05-07 17:19:46;52280.00
2025-05-07 17:19:45;60780.00
2025-05-07 17:19:44;69280.00
2025-05-07 17:19:43;77780.00
2025-05-07 17:19:42;86280.00
2025-05-07 17:19:41;94780.00
2025-05-07 17:19:40;96700.00
2025-05-07 17:19:39;88200.00
2025-05-07 17:19:38;79700.00
2025-05-07 17:19:37;71200.00
2025-05-07 17:19:36;62700.00
2025-05-07 17:19:35;54200.00
2025-05-07 17:19:34;45700.00
2025-05-07 17:19:33;37200.00
2025-05-07 17:19:32;28700.00
2025-05-07 17:19:31;20200.00
2025-05-07 17:19:30;11700.00
2025-05-07 17:19:29;3200.00
2025-05-07 17:19:28;5300.00
2025-05-07 17:19:27;13800.00
2025-05-07 17:19:26;22300.00
2025-05-07 17:19:25;30800.00
2025-05-07 17:19:24;39300.00
2025-05-07 17:19:23;47800.00
2025-05-07 17:19:22;56300.00
2025-05-07 17:19:21;64800.00
2025-05-07 17:19:20;73300.00
2025-05-07 17:19:19;81800.00
2025-05-07 17:19:18;90300.00
2025-05-07 17:19:17;98800.00
2025-05-07 17:19:16;92680.00
2025-05-07 17:19:15;84180.00
2025-05-07 17:19:14;75680.00
2025-05-07 17:19:13;67180.00
2025-05-07 17:19:12;58680.00
2025-05-07 17:19:11;50180.00
2025-05-07 17:19:10;41680.00
2025-05-07 17:19:09;33180.00
2025-05-07 17:19:08;24680.00
2025-05-07 17:19:07;16180.00
2025-05-07 17:19:06;7680.00
2025-05-07 17:19:05;820.00
2025-05-07 17:19:04;9320.00
2025-05-07 17:19:03;17820.00
2025-05-07 17:19:02;26320.00
2025-05-07 17:19:01;34820.00
2025-05-07 17:19:00;43320.00
2025-05-07 17:18:59;51820.00
2025-05-07 17:18:58;60320.00
2025-05-07 17:18:57;68820.00
2025-05-07 17:18:56;77320.00
2025-05-07 17:18:55;85820.00
2025-05-07 17:18:54;94320.00
2025-05-07 17:18:53;97160.00
2025-05-07 17:18:52;88660.00
2025-05-07 17:18:51;80160.00
2025-05-07 17:18:50;71660.00
2025-05-07 17:18:49;63160.00
2025-05-07 17:18:48;54660.00
2025-05-07 17:18:47;46160.00
2025-05-07 17:18:46;37660.00
2025-05-07 17:18:45;29160.00
2025-05-07 17:18:44;20660.00
2025-05-07 17:18:43;12160.00
2025-05-07 17:18:42;3660.00
2025-05-07 17:18:41;4840.00
2025-05-07 17:18:40;13340.00
2025-05-07 17:18:39;21840.00
2025-05-07 17:18:38;30340.00
2025-05-07 17:18:37;38840.00
2025-05-07 17:18:36;47340.00
2025-05-07 17:18:35;55840.00
2025-05-07 17:18:34;64340.00
2025-05-07 17:18:33;72840.00
2025-05-07 17:18:32;81340.00
2025-05-07 17:18:31;89840.00
2025-05-07 17:18:30;98340.00
2025-05-07 17:18:29;93140.00
2025-05-07 17:18:28;84640.00
2025-05-07 17:18:27;76140.00
2025-05-07 17:18:26;67640.00
2025-05-07 17:18:25;59140.00
2025-05-07 17:18:24;50640.00
2025-05-07 17:18:23;42140.00
2025-05-07 17:18:22;33640.00
2025-05-07 17:18:21;25140.00
2025-05-07 17:18:20;16640.00
2025-05-07 17:18:19;8140.00
2025-05-07 17:18:18;360.00
2025-05-07 17:18:17;8860.00
2025-05-07 17:18:16;17360.00
2025-05-07 17:18:15;25860.00
2025-05-07 17:18:14;34360.00
2025-05-07 17:18:13;42860.00
2025-05-07 17:18:12;51360.00
2025-05-07 17:18:11;59860.00
2025-05-07 17:18:10;68360.00
2025-05-07 17:18:09;76860.00
2025-05-07 17:18:08;85360.00
2025-05-07 17:18:07;93860.00
2025-05-07 17:18:06;97620.00
2025-05-07 17:18:05;89120.00
2025-05-07 17:18:04;80620.00
2025-05-07 17:18:03;72120.00
2025-05-07 17:18:02;63620.00
2025-05-07 17:18:01;55120.00
2025-05-07 17:18:00;46620.00
2025-05-07 17:17:59;38120.00
2025-05-07 17:17:58;29620.00
2025-05-07 17:17:57;21120.00
2025-05-07 17:17:56;12620.00
2025-05-07 17:17:55;4120.00
2025-05-07 17:17:54;4380.00
2025-05-07 17:17:53;12880.00
2025-05-07 17:17:52;21380.00
2025-05-07 17:17:51;29880.00
2025-05-07 17:17:50;38380.00
2025-05-07 17:17:49;46880.00
2025-05-07 17:17:48;55380.00
2025-05-07 17:17:47;63880.00
2025-05-07 17:17:46;72380.00
2025-05-07 17:17:45;80880.00
2025-05-07 17:17:44;89380.00
2025-05-07 17:17:43;97880.00
2025-05-07 17:17:42;93600.00
2025-05-07 17:17:41;85100.00
2025-05-07 17:17:40;76600.00
2025-05-07 17:17:39;68100.00
2025-05-07 17:17:38;59600.00
2025-05-07 17:17:37;51100.00
2025-05-07 17:17:36;42600.00
2025-05-07 17:17:35;34100.00
2025-05-07 17:17:34;25600.00
2025-05-07 17:17:33;17100.00
2025-05-07 17:17:32;8600.00
2025-05-07 17:17:31;100.00
2025-05-07 17:17:30;8400.00
2025-05-07 17:17:29;16900.00
2025-05-07 17:17:28;25400.00
2025-05-07 17:17:27;33900.00
2025-05-07 17:17:26;42400.00
2025-05-07 17:17:25;50900.00
2025-05-07 17:17:24;59400.00
2025-05-07 17:17:23;67900.00
2025-05-07 17:17:22;76400.00
2025-05-07 17:17:21;84900.00
2025-05-07 17:17:20;93400.00
2025-05-07 17:17:19;98080.00
2025-05-07 17:17:18;89580.00
2025-05-07 17:17:17;81080.00
2025-05-07 17:17:16;72580.00
2025-05-07 17:17:15;64080.00
2025-05-07 17:17:14;55580.00
2025-05-07 17:17:13;47080.00
2025-05-07 17:17:12;38580.00
2025-05-07 17:17:11;30080.00
2025-05-07 17:17:10;21580.00
2025-05-07 17:17:09;13080.00
2025-05-07 17:17:08;4580.00
2025-05-07 17:17:07;3920.00
2025-05-07 17:17:06;12420.00
2025-05-07 17:17:05;20920.00
2025-05-07 17:17:04;29420.00
2025-05-07 17:17:03;37920.00
2025-05-07 17:17:02;46420.00
2025-05-07 17:17:01;54920.00
2025-05-07 17:17:00;63420.00
2025-05-07 17:16:59;71920.00
2025-05-07 17:16:58;80420.00
2025-05-07 17:16:57;88920.00
2025-05-07 17:16:56;97420.00
2025-05-07 17:16:55;94060.00
2025-05-07 17:16:54;85560.00
2025-05-07 17:16:53;77060.00
2025-05-07 17:16:52;68560.00
2025-05-07 17:16:51;60060.00
2025-05-07 17:16:50;51560.00
2025-05-07 17:16:49;43060.00
2025-05-07 17:16:48;34560.00
2025-05-07 17:16:47;26060.00
2025-05-07 17:16:46;17560.00
2025-05-07 17:16:45;9060.00
2025-05-07 17:16:44;560.00
2025-05-07 17:16:43;7940.00
2025-05-07 17:16:42;16440.00
2025-05-07 17:16:41;24940.00
2025-05-07 17:16:40;33440.00
2025-05-07 17:16:39;41940.00
2025-05-07 17:16:38;50440.00
2025-05-07 17:16:37;58940.00
2025-05-07 17:16:36;67440.00
2025-05-07 17:16:35;75940.00
2025-05-07 17:16:34;84440.00
2025-05-07 17:16:33;92940.00
2025-05-07 17:16:32;98540.00
2025-05-07 17:16:31;90040.00
2025-05-07 17:16:30;81540.00
2025-05-07 17:16:29;73040.00
2025-05-07 17:16:28;64540.00
2025-05-07 17:16:27;56040.00
2025-05-07 17:16:26;47540.00
2025-05-07 17:16:25;39040.00
2025-05-07 17:16:24;30540.00
2025-05-07 17:16:23;22040.00
2025-05-07 17:16:22;13540.00
2025-05-07 17:16:21;5040.00
2025-05-07 17:16:20;3460.00
2025-05-07 17:16:19;11960.00
2025-05-07 17:16:18;20460.00
2025-05-07 17:16:17;28960.00
2025-05-07 17:16:16;37460.00
2025-05-07 17:16:15;45960.00
2025-05-07 17:16:14;54460.00
2025-05-07 17:16:13;62960.00
2025-05-07 17:16:12;71460.00
2025-05-07 17:16:11;79960.00
2025-05-07 17:16:10;88460.00
2025-05-07 17:16:09;96960.00
2025-05-07 17:16:08;94520.00
2025-05-07 17:16:07;86020.00
2025-05-07 17:16:06;77520.00
2025-05-07 17:16:05;69020.00
2025-05-07 17:16:04;60520.00
2025-05-07 17:16:03;52020.00
2025-05-07 17:16:02;43520.00
2025-05-07 17:16:01;35020.00
2025-05-07 17:16:00;26520.00
2025-05-07 17:15:59;18020.00
2025-05-07 17:15:58;9520.00
2025-05-07 17:15:57;1020.00
2025-05-07 17:15:56;7480.00
2025-05-07 17:15:55;15980.00
2025-05-07 17:15:54;24480.00
2025-05-07 17:15:53;32980.00
2025-05-07 17:15:52;41480.00
2025-05-07 17:15:51;49980.00
2025-05-07 17:15:50;58480.00
2025-05-07 17:15:49;66980.00
2025-05-07 17:15:48;75480.00
2025-05-07 17:15:47;83980.00
2025-05-07 17:15:46;92480.00
2025-05-07 17:15:45;99000.00
2025-05-07 17:15:44;90500.00
2025-05-07 17:15:43;82000.00
2025-05-07 17:15:42;73500.00
2025-05-07 17:15:41;65000.00
2025-05-07 17:15:40;56500.00
2025-05-07 17:15:39;48000.00
2025-05-07 17:15:38;39500.00
2025-05-07 17:15:37;31000.00
2025-05-07 17:15:36;22500.00
2025-05-07 17:15:35;14000.00
2025-05-07 17:15:34;5500.00
2025-05-07 17:15:33;3000.00
2025-05-07 17:15:32;11500.00
2025-05-07 17:15:31;20000.00
2025-05-07 17:15:30;28500.00
2025-05-07 17:15:29;37000.00
2025-05-07 17:15:28;45500.00
2025-05-07 17:15:27;54000.00
2025-05-07 17:15:26;62500.00
2025-05-07 17:15:25;71000.00
2025-05-07 17:15:24;79500.00
2025-05-07 17:15:23;88000.00
2025-05-07 17:15:22;96500.00
2025-05-07 17:15:21;94980.00
2025-05-07 17:15:20;86480.00
2025-05-07 17:15:19;77980.00
2025-05-07 17:15:18;69480.00
2025-05-07 17:15:17;60980.00
2025-05-07 17:15:16;52480.00
2025-05-07 17:15:15;43980.00
2025-05-07 17:15:14;35480.00
2025-05-07 17:15:13;26980.00
2025-05-07 17:15:12;18480.00
2025-05-07 17:15:11;9980.00
