Fecha y Hora;KV-3022 - Válvula aislar entrada R-303
2025-05-07 17:29:23;54390.00
2025-05-07 17:29:22;45890.00
2025-05-07 17:29:21;37390.00
2025-05-07 17:29:20;28890.00
2025-05-07 17:29:19;20390.00
2025-05-07 17:29:18;11890.00
2025-05-07 17:29:17;3390.00
2025-05-07 17:29:16;5110.00
2025-05-07 17:29:15;13610.00
2025-05-07 17:29:14;22110.00
2025-05-07 17:29:13;30610.00
2025-05-07 17:29:12;39110.00
2025-05-07 17:29:11;47610.00
2025-05-07 17:29:10;56110.00
2025-05-07 17:29:09;64610.00
2025-05-07 17:29:08;73110.00
2025-05-07 17:29:07;81610.00
2025-05-07 17:29:06;90110.00
2025-05-07 17:29:05;98610.00
2025-05-07 17:29:04;92870.00
2025-05-07 17:29:03;84370.00
2025-05-07 17:29:02;75870.00
2025-05-07 17:29:01;67370.00
2025-05-07 17:29:00;58870.00
2025-05-07 17:28:59;50370.00
2025-05-07 17:28:58;41870.00
2025-05-07 17:28:57;33370.00
2025-05-07 17:28:56;24870.00
2025-05-07 17:28:55;16370.00
2025-05-07 17:28:54;7870.00
2025-05-07 17:28:53;630.00
2025-05-07 17:28:52;9130.00
2025-05-07 17:28:51;17630.00
2025-05-07 17:28:50;26130.00
2025-05-07 17:28:49;34630.00
2025-05-07 17:28:48;43130.00
2025-05-07 17:28:47;51630.00
2025-05-07 17:28:46;60130.00
2025-05-07 17:28:45;68630.00
2025-05-07 17:28:44;77130.00
2025-05-07 17:28:43;85630.00
2025-05-07 17:28:42;94130.00
2025-05-07 17:28:41;97350.00
2025-05-07 17:28:40;88850.00
2025-05-07 17:28:39;80350.00
2025-05-07 17:28:38;71850.00
2025-05-07 17:28:37;63350.00
2025-05-07 17:28:36;54850.00
2025-05-07 17:28:35;46350.00
2025-05-07 17:28:34;37850.00
2025-05-07 17:28:33;29350.00
2025-05-07 17:28:32;20850.00
2025-05-07 17:28:31;12350.00
2025-05-07 17:28:30;3850.00
2025-05-07 17:28:29;4650.00
2025-05-07 17:28:28;13150.00
2025-05-07 17:28:27;21650.00
2025-05-07 17:28:26;30150.00
2025-05-07 17:28:25;38650.00
2025-05-07 17:28:24;47150.00
2025-05-07 17:28:23;55650.00
2025-05-07 17:28:22;64150.00
2025-05-07 17:28:21;72650.00
2025-05-07 17:28:20;81150.00
2025-05-07 17:28:19;89650.00
2025-05-07 17:28:18;98150.00
2025-05-07 17:28:17;93330.00
2025-05-07 17:28:16;84830.00
2025-05-07 17:28:15;76330.00
2025-05-07 17:28:14;67830.00
2025-05-07 17:28:13;59330.00
2025-05-07 17:28:12;50830.00
2025-05-07 17:28:11;42330.00
2025-05-07 17:28:10;33830.00
2025-05-07 17:28:09;25330.00
2025-05-07 17:28:08;16830.00
2025-05-07 17:28:07;8330.00
2025-05-07 17:28:06;170.00
2025-05-07 17:28:05;8670.00
2025-05-07 17:28:04;17170.00
2025-05-07 17:28:03;25670.00
2025-05-07 17:28:02;34170.00
2025-05-07 17:28:01;42670.00
2025-05-07 17:28:00;51170.00
2025-05-07 17:27:59;59670.00
2025-05-07 17:27:58;68170.00
2025-05-07 17:27:57;76670.00
2025-05-07 17:27:56;85170.00
2025-05-07 17:27:55;93670.00
2025-05-07 17:27:54;97810.00
2025-05-07 17:27:53;89310.00
2025-05-07 17:27:52;80810.00
2025-05-07 17:27:51;72310.00
2025-05-07 17:27:50;63810.00
2025-05-07 17:27:49;55310.00
2025-05-07 17:27:48;46810.00
2025-05-07 17:27:47;38310.00
2025-05-07 17:27:46;29810.00
2025-05-07 17:27:45;21310.00
2025-05-07 17:27:44;12810.00
2025-05-07 17:27:43;4310.00
2025-05-07 17:27:42;4190.00
2025-05-07 17:27:41;12690.00
2025-05-07 17:27:40;21190.00
2025-05-07 17:27:39;29690.00
2025-05-07 17:27:38;38190.00
2025-05-07 17:27:37;46690.00
2025-05-07 17:27:36;55190.00
2025-05-07 17:27:35;63690.00
2025-05-07 17:27:34;72190.00
2025-05-07 17:27:33;80690.00
2025-05-07 17:27:32;89190.00
2025-05-07 17:27:31;97690.00
2025-05-07 17:27:30;93790.00
2025-05-07 17:27:29;85290.00
2025-05-07 17:27:28;76790.00
2025-05-07 17:27:27;68290.00
2025-05-07 17:27:26;59790.00
2025-05-07 17:27:25;51290.00
2025-05-07 17:27:24;42790.00
2025-05-07 17:27:23;34290.00
2025-05-07 17:27:22;25790.00
2025-05-07 17:27:21;17290.00
2025-05-07 17:27:20;8790.00
2025-05-07 17:27:19;290.00
2025-05-07 17:27:18;8210.00
2025-05-07 17:27:17;16710.00
2025-05-07 17:27:16;25210.00
2025-05-07 17:27:15;33710.00
2025-05-07 17:27:14;42210.00
2025-05-07 17:27:13;50710.00
2025-05-07 17:27:12;59210.00
2025-05-07 17:27:11;67710.00
2025-05-07 17:27:10;76210.00
2025-05-07 17:27:09;84710.00
2025-05-07 17:27:08;93210.00
2025-05-07 17:27:07;98270.00
2025-05-07 17:27:06;89770.00
2025-05-07 17:27:05;81270.00
2025-05-07 17:27:04;72770.00
2025-05-07 17:27:03;64270.00
2025-05-07 17:27:02;55770.00
2025-05-07 17:27:01;47270.00
2025-05-07 17:27:00;38770.00
2025-05-07 17:26:59;30270.00
2025-05-07 17:26:58;21770.00
2025-05-07 17:26:57;13270.00
2025-05-07 17:26:56;4770.00
2025-05-07 17:26:55;3730.00
2025-05-07 17:26:54;12230.00
2025-05-07 17:26:53;20730.00
2025-05-07 17:26:52;29230.00
2025-05-07 17:26:51;37730.00
2025-05-07 17:26:50;46230.00
2025-05-07 17:26:49;54730.00
2025-05-07 17:26:48;63230.00
2025-05-07 17:26:47;71730.00
2025-05-07 17:26:46;80230.00
2025-05-07 17:26:45;88730.00
2025-05-07 17:26:44;97230.00
2025-05-07 17:26:43;94250.00
2025-05-07 17:26:42;85750.00
2025-05-07 17:26:41;77250.00
2025-05-07 17:26:40;68750.00
2025-05-07 17:26:39;60250.00
2025-05-07 17:26:38;51750.00
2025-05-07 17:26:37;43250.00
2025-05-07 17:26:36;34750.00
2025-05-07 17:26:35;26250.00
2025-05-07 17:26:34;17750.00
2025-05-07 17:26:33;9250.00
2025-05-07 17:26:32;750.00
2025-05-07 17:26:31;7750.00
2025-05-07 17:26:30;16250.00
2025-05-07 17:26:29;24750.00
2025-05-07 17:26:28;33250.00
2025-05-07 17:26:27;41750.00
2025-05-07 17:26:26;50250.00
2025-05-07 17:26:25;58750.00
2025-05-07 17:26:24;67250.00
2025-05-07 17:26:23;75750.00
2025-05-07 17:26:22;84250.00
2025-05-07 17:26:21;92750.00
2025-05-07 17:26:20;98730.00
2025-05-07 17:26:19;90230.00
2025-05-07 17:26:18;81730.00
2025-05-07 17:26:17;73230.00
2025-05-07 17:26:16;64730.00
2025-05-07 17:26:14;48580.00
2025-05-07 17:26:13;37530.00
2025-05-07 17:26:12;29030.00
2025-05-07 17:26:11;20530.00
2025-05-07 17:26:10;12030.00
2025-05-07 17:26:09;3530.00
2025-05-07 17:26:08;4970.00
2025-05-07 17:26:07;13470.00
2025-05-07 17:26:06;21970.00
2025-05-07 17:26:05;30470.00
2025-05-07 17:26:04;38970.00
2025-05-07 17:26:03;47470.00
2025-05-07 17:26:02;55970.00
2025-05-07 17:26:01;64470.00
2025-05-07 17:26:00;72970.00
2025-05-07 17:25:59;81470.00
2025-05-07 17:25:58;89970.00
2025-05-07 17:25:57;98470.00
2025-05-07 17:25:56;93010.00
2025-05-07 17:25:55;84510.00
2025-05-07 17:25:54;76010.00
2025-05-07 17:25:53;67510.00
2025-05-07 17:25:52;59010.00
2025-05-07 17:25:51;50510.00
2025-05-07 17:25:50;42010.00
2025-05-07 17:25:49;33510.00
2025-05-07 17:25:48;25010.00
2025-05-07 17:25:47;16510.00
2025-05-07 17:25:46;8010.00
2025-05-07 17:25:45;490.00
2025-05-07 17:25:44;8990.00
2025-05-07 17:25:43;17490.00
2025-05-07 17:25:42;25990.00
2025-05-07 17:25:41;34490.00
2025-05-07 17:25:40;42990.00
2025-05-07 17:25:39;51490.00
2025-05-07 17:25:38;59990.00
2025-05-07 17:25:37;68490.00
2025-05-07 17:25:36;76990.00
2025-05-07 17:25:35;85490.00
2025-05-07 17:25:34;93990.00
2025-05-07 17:25:33;97490.00
2025-05-07 17:25:32;88990.00
2025-05-07 17:25:31;80490.00
2025-05-07 17:25:30;71990.00
2025-05-07 17:25:29;63490.00
2025-05-07 17:25:28;54990.00
2025-05-07 17:25:27;46490.00
2025-05-07 17:25:26;37990.00
2025-05-07 17:25:25;29490.00
2025-05-07 17:25:24;20990.00
2025-05-07 17:25:23;12490.00
2025-05-07 17:25:22;3990.00
2025-05-07 17:25:21;4510.00
2025-05-07 17:25:20;13010.00
2025-05-07 17:25:19;21510.00
2025-05-07 17:25:18;30010.00
2025-05-07 17:25:17;38510.00
2025-05-07 17:25:16;47010.00
2025-05-07 17:25:15;55510.00
2025-05-07 17:25:14;64010.00
2025-05-07 17:25:13;72510.00
2025-05-07 17:25:12;81010.00
2025-05-07 17:25:11;89510.00
2025-05-07 17:25:10;98010.00
2025-05-07 17:25:09;93470.00
2025-05-07 17:25:08;84970.00
2025-05-07 17:25:07;76470.00
2025-05-07 17:25:06;67970.00
2025-05-07 17:25:05;59470.00
2025-05-07 17:25:04;50970.00
2025-05-07 17:25:03;42470.00
2025-05-07 17:25:02;33970.00
2025-05-07 17:25:01;25470.00
2025-05-07 17:25:00;16970.00
2025-05-07 17:24:59;8470.00
2025-05-07 17:24:58;30.00
2025-05-07 17:24:57;8530.00
2025-05-07 17:24:56;17030.00
2025-05-07 17:24:55;25530.00
2025-05-07 17:24:54;34030.00
2025-05-07 17:24:53;42530.00
2025-05-07 17:24:52;51030.00
2025-05-07 17:24:51;59530.00
2025-05-07 17:24:50;68030.00
2025-05-07 17:24:49;76530.00
2025-05-07 17:24:48;85030.00
2025-05-07 17:24:47;93530.00
2025-05-07 17:24:46;97950.00
2025-05-07 17:24:45;89450.00
2025-05-07 17:24:44;80950.00
2025-05-07 17:24:43;72450.00
2025-05-07 17:24:42;63950.00
2025-05-07 17:24:41;55450.00
2025-05-07 17:24:40;46950.00
2025-05-07 17:24:39;38450.00
2025-05-07 17:24:38;29950.00
2025-05-07 17:24:37;21450.00
2025-05-07 17:24:36;12950.00
2025-05-07 17:24:35;4450.00
2025-05-07 17:24:34;4050.00
2025-05-07 17:24:33;12550.00
2025-05-07 17:24:32;21050.00
2025-05-07 17:24:31;29550.00
2025-05-07 17:24:30;38050.00
2025-05-07 17:24:29;46550.00
2025-05-07 17:24:28;55050.00
2025-05-07 17:24:27;63550.00
2025-05-07 17:24:26;72050.00
2025-05-07 17:24:25;80550.00
2025-05-07 17:24:24;89050.00
2025-05-07 17:24:23;97550.00
2025-05-07 17:24:22;93930.00
2025-05-07 17:24:21;85430.00
2025-05-07 17:24:20;76930.00
2025-05-07 17:24:19;68430.00
2025-05-07 17:24:18;59930.00
2025-05-07 17:24:17;51430.00
2025-05-07 17:24:16;42930.00
2025-05-07 17:24:15;34430.00
2025-05-07 17:24:14;25930.00
2025-05-07 17:24:13;17430.00
2025-05-07 17:24:12;8930.00
2025-05-07 17:24:11;430.00
2025-05-07 17:24:10;8070.00
2025-05-07 17:24:09;16570.00
2025-05-07 17:24:08;25070.00
2025-05-07 17:24:07;33570.00
2025-05-07 17:24:06;42070.00
2025-05-07 17:24:05;50570.00
2025-05-07 17:24:04;59070.00
2025-05-07 17:24:03;67570.00
2025-05-07 17:24:02;76070.00
2025-05-07 17:24:01;84570.00
2025-05-07 17:24:00;93070.00
2025-05-07 17:23:59;98410.00
2025-05-07 17:23:58;89910.00
2025-05-07 17:23:57;81410.00
2025-05-07 17:23:56;72910.00
2025-05-07 17:23:55;64410.00
2025-05-07 17:23:54;55910.00
2025-05-07 17:23:53;47410.00
2025-05-07 17:23:52;38910.00
2025-05-07 17:23:51;30410.00
2025-05-07 17:23:50;21910.00
2025-05-07 17:23:49;13410.00
2025-05-07 17:23:48;4910.00
2025-05-07 17:23:47;3590.00
2025-05-07 17:23:46;12090.00
2025-05-07 17:23:45;20590.00
2025-05-07 17:23:44;29090.00
2025-05-07 17:23:43;37590.00
2025-05-07 17:23:42;46090.00
2025-05-07 17:23:41;54590.00
2025-05-07 17:23:40;63090.00
2025-05-07 17:23:39;71590.00
2025-05-07 17:23:38;80090.00
2025-05-07 17:23:37;88590.00
2025-05-07 17:23:36;97090.00
2025-05-07 17:23:35;94390.00
2025-05-07 17:23:34;85890.00
2025-05-07 17:23:33;77390.00
2025-05-07 17:23:32;68890.00
2025-05-07 17:23:31;60390.00
2025-05-07 17:23:30;51890.00
2025-05-07 17:23:29;43390.00
2025-05-07 17:23:28;34890.00
2025-05-07 17:23:27;26390.00
2025-05-07 17:23:26;17890.00
2025-05-07 17:23:25;9390.00
2025-05-07 17:23:24;890.00
2025-05-07 17:23:23;7610.00
2025-05-07 17:23:22;16110.00
2025-05-07 17:23:21;24610.00
2025-05-07 17:23:20;33110.00
2025-05-07 17:23:19;41610.00
2025-05-07 17:23:18;50110.00
2025-05-07 17:23:17;58610.00
2025-05-07 17:23:16;67110.00
2025-05-07 17:23:15;75610.00
2025-05-07 17:23:14;84110.00
2025-05-07 17:23:13;92610.00
2025-05-07 17:23:12;98870.00
2025-05-07 17:23:11;90370.00
2025-05-07 17:23:10;81870.00
2025-05-07 17:23:09;73370.00
2025-05-07 17:23:08;64870.00
2025-05-07 17:23:07;56370.00
2025-05-07 17:23:06;47870.00
2025-05-07 17:23:05;39370.00
2025-05-07 17:23:04;30870.00
2025-05-07 17:23:03;22370.00
2025-05-07 17:23:02;13870.00
2025-05-07 17:23:01;5370.00
2025-05-07 17:23:00;3130.00
2025-05-07 17:22:59;11630.00
2025-05-07 17:22:58;20130.00
2025-05-07 17:22:57;28630.00
2025-05-07 17:22:56;37130.00
2025-05-07 17:22:55;45630.00
2025-05-07 17:22:54;54130.00
2025-05-07 17:22:53;62630.00
2025-05-07 17:22:52;71130.00
2025-05-07 17:22:51;79630.00
2025-05-07 17:22:50;88130.00
2025-05-07 17:22:49;96630.00
2025-05-07 17:22:48;94850.00
2025-05-07 17:22:47;86350.00
2025-05-07 17:22:46;77850.00
2025-05-07 17:22:45;69350.00
2025-05-07 17:22:44;60850.00
2025-05-07 17:22:43;52350.00
2025-05-07 17:22:42;43850.00
2025-05-07 17:22:41;35350.00
2025-05-07 17:22:40;26850.00
2025-05-07 17:22:39;18350.00
2025-05-07 17:22:38;9850.00
2025-05-07 17:22:37;1350.00
2025-05-07 17:22:36;7150.00
2025-05-07 17:22:35;15650.00
2025-05-07 17:22:34;24150.00
2025-05-07 17:22:33;32650.00
2025-05-07 17:22:32;41150.00
2025-05-07 17:22:31;49650.00
2025-05-07 17:22:30;58150.00
2025-05-07 17:22:29;66650.00
2025-05-07 17:22:28;75150.00
2025-05-07 17:22:27;83650.00
2025-05-07 17:22:26;92150.00
2025-05-07 17:22:25;99330.00
2025-05-07 17:22:24;90830.00
2025-05-07 17:22:23;82330.00
2025-05-07 17:22:22;73830.00
2025-05-07 17:22:21;65330.00
2025-05-07 17:22:20;56830.00
2025-05-07 17:22:19;48330.00
2025-05-07 17:22:18;39830.00
2025-05-07 17:22:17;31330.00
2025-05-07 17:22:16;22830.00
2025-05-07 17:22:15;14330.00
2025-05-07 17:22:14;5830.00
2025-05-07 17:22:13;2670.00
2025-05-07 17:22:12;11170.00
2025-05-07 17:22:11;19670.00
2025-05-07 17:22:10;28170.00
2025-05-07 17:22:09;36670.00
2025-05-07 17:22:08;45170.00
2025-05-07 17:22:07;53670.00
2025-05-07 17:22:06;62170.00
2025-05-07 17:22:05;70670.00
2025-05-07 17:22:04;79170.00
2025-05-07 17:22:03;87670.00
2025-05-07 17:22:02;96170.00
2025-05-07 17:22:01;95310.00
2025-05-07 17:22:00;86810.00
2025-05-07 17:21:59;78310.00
2025-05-07 17:21:58;69810.00
2025-05-07 17:21:57;61310.00
2025-05-07 17:21:56;52810.00
2025-05-07 17:21:55;44310.00
2025-05-07 17:21:54;35810.00
2025-05-07 17:21:53;27310.00
2025-05-07 17:21:52;18810.00
2025-05-07 17:21:51;10310.00
2025-05-07 17:21:50;1810.00
2025-05-07 17:21:49;6690.00
2025-05-07 17:21:48;15190.00
2025-05-07 17:21:47;23690.00
2025-05-07 17:21:46;32190.00
2025-05-07 17:21:45;40690.00
2025-05-07 17:21:44;49190.00
2025-05-07 17:21:43;57690.00
2025-05-07 17:21:42;66190.00
2025-05-07 17:21:41;74690.00
2025-05-07 17:21:40;83190.00
2025-05-07 17:21:39;91690.00
2025-05-07 17:21:38;99790.00
2025-05-07 17:21:37;91290.00
2025-05-07 17:21:36;82790.00
2025-05-07 17:21:35;74290.00
2025-05-07 17:21:34;65790.00
2025-05-07 17:21:33;57290.00
2025-05-07 17:21:32;48790.00
2025-05-07 17:21:31;40290.00
2025-05-07 17:21:30;31790.00
2025-05-07 17:21:29;23290.00
2025-05-07 17:21:28;14790.00
2025-05-07 17:21:27;6290.00
2025-05-07 17:21:26;2210.00
2025-05-07 17:21:25;10710.00
2025-05-07 17:21:24;19210.00
2025-05-07 17:21:23;27710.00
2025-05-07 17:21:22;36210.00
2025-05-07 17:21:21;44710.00
2025-05-07 17:21:20;53210.00
2025-05-07 17:21:19;61710.00
2025-05-07 17:21:18;70210.00
2025-05-07 17:21:17;78710.00
2025-05-07 17:21:16;87210.00
2025-05-07 17:21:15;95710.00
2025-05-07 17:21:14;95770.00
2025-05-07 17:21:13;87270.00
2025-05-07 17:21:12;78770.00
2025-05-07 17:21:11;70270.00
2025-05-07 17:21:10;61770.00
2025-05-07 17:21:09;53270.00
2025-05-07 17:21:08;44770.00
2025-05-07 17:21:07;36270.00
2025-05-07 17:21:06;27770.00
2025-05-07 17:21:05;19270.00
2025-05-07 17:21:04;10770.00
2025-05-07 17:21:03;2270.00
2025-05-07 17:21:02;6230.00
2025-05-07 17:21:01;14730.00
2025-05-07 17:21:00;23230.00
2025-05-07 17:20:59;31730.00
2025-05-07 17:20:58;40230.00
2025-05-07 17:20:57;48730.00
2025-05-07 17:20:56;57230.00
2025-05-07 17:20:55;65730.00
2025-05-07 17:20:54;74230.00
2025-05-07 17:20:53;82730.00
2025-05-07 17:20:52;91230.00
2025-05-07 17:20:51;99730.00
2025-05-07 17:20:50;91750.00
2025-05-07 17:20:49;83250.00
2025-05-07 17:20:48;74750.00
2025-05-07 17:20:47;66250.00
2025-05-07 17:20:46;57750.00
2025-05-07 17:20:45;49250.00
2025-05-07 17:20:44;40750.00
2025-05-07 17:20:43;32250.00
2025-05-07 17:20:42;23750.00
2025-05-07 17:20:41;15250.00
2025-05-07 17:20:40;6750.00
2025-05-07 17:20:39;1750.00
2025-05-07 17:20:38;10250.00
2025-05-07 17:20:37;18750.00
2025-05-07 17:20:36;27250.00
2025-05-07 17:20:35;35750.00
2025-05-07 17:20:34;44250.00
2025-05-07 17:20:33;52750.00
2025-05-07 17:20:32;61250.00
2025-05-07 17:20:31;69750.00
2025-05-07 17:20:30;78250.00
2025-05-07 17:20:29;86750.00
2025-05-07 17:20:28;95250.00
2025-05-07 17:20:27;96230.00
2025-05-07 17:20:26;87730.00
2025-05-07 17:20:25;79230.00
2025-05-07 17:20:24;70730.00
2025-05-07 17:20:23;62230.00
2025-05-07 17:20:22;53730.00
2025-05-07 17:20:21;45230.00
2025-05-07 17:20:20;36730.00
2025-05-07 17:20:19;28230.00
2025-05-07 17:20:18;19730.00
2025-05-07 17:20:17;11230.00
2025-05-07 17:20:16;2730.00
2025-05-07 17:20:15;5770.00
2025-05-07 17:20:14;14270.00
2025-05-07 17:20:13;22770.00
2025-05-07 17:20:12;31270.00
2025-05-07 17:20:11;39770.00
2025-05-07 17:20:10;48270.00
2025-05-07 17:20:09;56770.00
2025-05-07 17:20:08;65270.00
2025-05-07 17:20:07;73770.00
2025-05-07 17:20:06;82270.00
2025-05-07 17:20:05;90770.00
2025-05-07 17:20:04;99270.00
2025-05-07 17:20:03;92210.00
2025-05-07 17:20:02;83710.00
2025-05-07 17:20:01;75210.00
2025-05-07 17:20:00;66710.00
2025-05-07 17:19:59;58210.00
2025-05-07 17:19:58;49710.00
2025-05-07 17:19:57;41210.00
2025-05-07 17:19:56;32710.00
2025-05-07 17:19:55;24210.00
2025-05-07 17:19:54;15710.00
2025-05-07 17:19:53;7210.00
2025-05-07 17:19:52;1290.00
2025-05-07 17:19:51;9790.00
2025-05-07 17:19:50;18290.00
2025-05-07 17:19:49;26790.00
2025-05-07 17:19:48;35290.00
2025-05-07 17:19:47;43790.00
2025-05-07 17:19:46;52290.00
2025-05-07 17:19:45;60790.00
2025-05-07 17:19:44;69290.00
2025-05-07 17:19:43;77790.00
2025-05-07 17:19:42;86290.00
2025-05-07 17:19:41;94790.00
2025-05-07 17:19:40;96690.00
2025-05-07 17:19:39;88190.00
2025-05-07 17:19:38;79690.00
2025-05-07 17:19:37;71190.00
2025-05-07 17:19:36;62690.00
2025-05-07 17:19:35;54190.00
2025-05-07 17:19:34;45690.00
2025-05-07 17:19:33;37190.00
2025-05-07 17:19:32;28690.00
2025-05-07 17:19:31;20190.00
2025-05-07 17:19:30;11690.00
2025-05-07 17:19:29;3190.00
2025-05-07 17:19:28;5310.00
2025-05-07 17:19:27;13810.00
2025-05-07 17:19:26;22310.00
2025-05-07 17:19:25;30810.00
2025-05-07 17:19:24;39310.00
2025-05-07 17:19:23;47810.00
2025-05-07 17:19:22;56310.00
2025-05-07 17:19:21;64810.00
2025-05-07 17:19:20;73310.00
2025-05-07 17:19:19;81810.00
2025-05-07 17:19:18;90310.00
2025-05-07 17:19:17;98810.00
2025-05-07 17:19:16;92670.00
2025-05-07 17:19:15;84170.00
2025-05-07 17:19:14;75670.00
2025-05-07 17:19:13;67170.00
2025-05-07 17:19:12;58670.00
2025-05-07 17:19:11;50170.00
2025-05-07 17:19:10;41670.00
2025-05-07 17:19:09;33170.00
2025-05-07 17:19:08;24670.00
2025-05-07 17:19:07;16170.00
2025-05-07 17:19:06;7670.00
2025-05-07 17:19:05;830.00
2025-05-07 17:19:04;9330.00
2025-05-07 17:19:03;17830.00
2025-05-07 17:19:02;26330.00
2025-05-07 17:19:01;34830.00
2025-05-07 17:19:00;43330.00
2025-05-07 17:18:59;51830.00
2025-05-07 17:18:58;60330.00
2025-05-07 17:18:57;68830.00
2025-05-07 17:18:56;77330.00
2025-05-07 17:18:55;85830.00
2025-05-07 17:18:54;94330.00
2025-05-07 17:18:53;97150.00
2025-05-07 17:18:52;88650.00
2025-05-07 17:18:51;80150.00
2025-05-07 17:18:50;71650.00
2025-05-07 17:18:49;63150.00
2025-05-07 17:18:48;54650.00
2025-05-07 17:18:47;46150.00
2025-05-07 17:18:46;37650.00
2025-05-07 17:18:45;29150.00
2025-05-07 17:18:44;20650.00
2025-05-07 17:18:43;12150.00
2025-05-07 17:18:42;3650.00
2025-05-07 17:18:41;4850.00
2025-05-07 17:18:40;13350.00
2025-05-07 17:18:39;21850.00
2025-05-07 17:18:38;30350.00
2025-05-07 17:18:37;38850.00
2025-05-07 17:18:36;47350.00
2025-05-07 17:18:35;55850.00
2025-05-07 17:18:34;64350.00
2025-05-07 17:18:33;72850.00
2025-05-07 17:18:32;81350.00
2025-05-07 17:18:31;89850.00
2025-05-07 17:18:30;98350.00
2025-05-07 17:18:29;93130.00
2025-05-07 17:18:28;84630.00
2025-05-07 17:18:27;76130.00
2025-05-07 17:18:26;67630.00
2025-05-07 17:18:25;59130.00
2025-05-07 17:18:24;50630.00
2025-05-07 17:18:23;42130.00
2025-05-07 17:18:22;33630.00
2025-05-07 17:18:21;25130.00
2025-05-07 17:18:20;16630.00
2025-05-07 17:18:19;8130.00
2025-05-07 17:18:18;370.00
2025-05-07 17:18:17;8870.00
2025-05-07 17:18:16;17370.00
2025-05-07 17:18:15;25870.00
2025-05-07 17:18:14;34370.00
2025-05-07 17:18:13;42870.00
2025-05-07 17:18:12;51370.00
2025-05-07 17:18:11;59870.00
2025-05-07 17:18:10;68370.00
2025-05-07 17:18:09;76870.00
2025-05-07 17:18:08;85370.00
2025-05-07 17:18:07;93870.00
2025-05-07 17:18:06;97610.00
2025-05-07 17:18:05;89110.00
2025-05-07 17:18:04;80610.00
2025-05-07 17:18:03;72110.00
2025-05-07 17:18:02;63610.00
2025-05-07 17:18:01;55110.00
2025-05-07 17:18:00;46610.00
2025-05-07 17:17:59;38110.00
2025-05-07 17:17:58;29610.00
2025-05-07 17:17:57;21110.00
2025-05-07 17:17:56;12610.00
2025-05-07 17:17:55;4110.00
2025-05-07 17:17:54;4390.00
2025-05-07 17:17:53;12890.00
2025-05-07 17:17:52;21390.00
2025-05-07 17:17:51;29890.00
2025-05-07 17:17:50;38390.00
2025-05-07 17:17:49;46890.00
2025-05-07 17:17:48;55390.00
2025-05-07 17:17:47;63890.00
2025-05-07 17:17:46;72390.00
2025-05-07 17:17:45;80890.00
2025-05-07 17:17:44;89390.00
2025-05-07 17:17:43;97890.00
2025-05-07 17:17:42;93590.00
2025-05-07 17:17:41;85090.00
2025-05-07 17:17:40;76590.00
2025-05-07 17:17:39;68090.00
2025-05-07 17:17:38;59590.00
2025-05-07 17:17:37;51090.00
2025-05-07 17:17:36;42590.00
2025-05-07 17:17:35;34090.00
2025-05-07 17:17:34;25590.00
2025-05-07 17:17:33;17090.00
2025-05-07 17:17:32;8590.00
2025-05-07 17:17:31;90.00
2025-05-07 17:17:30;8410.00
2025-05-07 17:17:29;16910.00
2025-05-07 17:17:28;25410.00
2025-05-07 17:17:27;33910.00
2025-05-07 17:17:26;42410.00
2025-05-07 17:17:25;50910.00
2025-05-07 17:17:24;59410.00
2025-05-07 17:17:23;67910.00
2025-05-07 17:17:22;76410.00
2025-05-07 17:17:21;84910.00
2025-05-07 17:17:20;93410.00
2025-05-07 17:17:19;98070.00
2025-05-07 17:17:18;89570.00
2025-05-07 17:17:17;81070.00
2025-05-07 17:17:16;72570.00
2025-05-07 17:17:15;64070.00
2025-05-07 17:17:14;55570.00
2025-05-07 17:17:13;47070.00
2025-05-07 17:17:12;38570.00
2025-05-07 17:17:11;30070.00
2025-05-07 17:17:10;21570.00
2025-05-07 17:17:09;13070.00
2025-05-07 17:17:08;4570.00
2025-05-07 17:17:07;3930.00
2025-05-07 17:17:06;12430.00
2025-05-07 17:17:05;20930.00
2025-05-07 17:17:04;29430.00
2025-05-07 17:17:03;37930.00
2025-05-07 17:17:02;46430.00
2025-05-07 17:17:01;54930.00
2025-05-07 17:17:00;63430.00
2025-05-07 17:16:59;71930.00
2025-05-07 17:16:58;80430.00
2025-05-07 17:16:57;88930.00
2025-05-07 17:16:56;97430.00
2025-05-07 17:16:55;94050.00
2025-05-07 17:16:54;85550.00
2025-05-07 17:16:53;77050.00
2025-05-07 17:16:52;68550.00
2025-05-07 17:16:51;60050.00
2025-05-07 17:16:50;51550.00
2025-05-07 17:16:49;43050.00
2025-05-07 17:16:48;34550.00
2025-05-07 17:16:47;26050.00
2025-05-07 17:16:46;17550.00
2025-05-07 17:16:45;9050.00
2025-05-07 17:16:44;550.00
2025-05-07 17:16:43;7950.00
2025-05-07 17:16:42;16450.00
2025-05-07 17:16:41;24950.00
2025-05-07 17:16:40;33450.00
2025-05-07 17:16:39;41950.00
2025-05-07 17:16:38;50450.00
2025-05-07 17:16:37;58950.00
2025-05-07 17:16:36;67450.00
2025-05-07 17:16:35;75950.00
2025-05-07 17:16:34;84450.00
2025-05-07 17:16:33;92950.00
2025-05-07 17:16:32;98530.00
2025-05-07 17:16:31;90030.00
2025-05-07 17:16:30;81530.00
2025-05-07 17:16:29;73030.00
2025-05-07 17:16:28;64530.00
2025-05-07 17:16:27;56030.00
