Fecha y Hora;KV-3034 - Válvula aislar salida R-303
2025-05-07 17:44:36;15690.00
2025-05-07 17:44:35;7190.00
2025-05-07 17:44:34;1310.00
2025-05-07 17:44:33;9810.00
2025-05-07 17:44:32;18310.00
2025-05-07 17:44:31;26810.00
2025-05-07 17:44:30;35310.00
2025-05-07 17:44:29;43810.00
2025-05-07 17:44:28;52310.00
2025-05-07 17:44:27;60810.00
2025-05-07 17:44:26;69310.00
2025-05-07 17:44:25;77810.00
2025-05-07 17:44:24;86310.00
2025-05-07 17:44:23;94810.00
2025-05-07 17:44:22;96670.00
2025-05-07 17:44:21;88170.00
2025-05-07 17:44:20;79670.00
2025-05-07 17:44:19;71170.00
2025-05-07 17:44:18;62670.00
2025-05-07 17:44:17;54170.00
2025-05-07 17:44:16;45670.00
2025-05-07 17:44:15;37170.00
2025-05-07 17:44:14;28670.00
2025-05-07 17:44:13;20170.00
2025-05-07 17:44:12;11670.00
2025-05-07 17:44:11;3170.00
2025-05-07 17:44:10;5330.00
2025-05-07 17:44:09;13830.00
2025-05-07 17:44:08;22330.00
2025-05-07 17:44:07;30830.00
2025-05-07 17:44:06;39330.00
2025-05-07 17:44:05;47830.00
2025-05-07 17:44:04;56330.00
2025-05-07 17:44:03;64830.00
2025-05-07 17:44:02;73330.00
2025-05-07 17:44:01;81830.00
2025-05-07 17:44:00;90330.00
2025-05-07 17:43:59;98830.00
2025-05-07 17:43:58;92650.00
2025-05-07 17:43:57;84150.00
2025-05-07 17:43:56;75650.00
2025-05-07 17:43:55;67150.00
2025-05-07 17:43:54;58650.00
2025-05-07 17:43:53;50150.00
2025-05-07 17:43:52;41650.00
2025-05-07 17:43:51;33150.00
2025-05-07 17:43:50;24650.00
2025-05-07 17:43:49;16150.00
2025-05-07 17:43:48;7650.00
2025-05-07 17:43:47;850.00
2025-05-07 17:43:46;9350.00
2025-05-07 17:43:45;17850.00
2025-05-07 17:43:44;26350.00
2025-05-07 17:43:43;34850.00
2025-05-07 17:43:42;43350.00
2025-05-07 17:43:41;51850.00
2025-05-07 17:43:40;60350.00
2025-05-07 17:43:39;68850.00
2025-05-07 17:43:38;77350.00
2025-05-07 17:43:37;85850.00
2025-05-07 17:43:36;94350.00
2025-05-07 17:43:35;97130.00
2025-05-07 17:43:34;88630.00
2025-05-07 17:43:33;80130.00
2025-05-07 17:43:32;71630.00
2025-05-07 17:43:31;63130.00
2025-05-07 17:43:30;54630.00
2025-05-07 17:43:29;46130.00
2025-05-07 17:43:28;37630.00
2025-05-07 17:43:27;29130.00
2025-05-07 17:43:26;20630.00
2025-05-07 17:43:25;12130.00
2025-05-07 17:43:24;3630.00
2025-05-07 17:43:23;4870.00
2025-05-07 17:43:22;13370.00
2025-05-07 17:43:21;21870.00
2025-05-07 17:43:20;30370.00
2025-05-07 17:43:19;38870.00
2025-05-07 17:43:18;47370.00
2025-05-07 17:43:17;55870.00
2025-05-07 17:43:16;64370.00
2025-05-07 17:43:15;72870.00
2025-05-07 17:43:14;81370.00
2025-05-07 17:43:13;89870.00
2025-05-07 17:43:12;98370.00
2025-05-07 17:43:11;93110.00
2025-05-07 17:43:10;84610.00
2025-05-07 17:43:09;76110.00
2025-05-07 17:43:08;67610.00
2025-05-07 17:43:07;59110.00
2025-05-07 17:43:06;50610.00
2025-05-07 17:43:05;42110.00
2025-05-07 17:43:04;33610.00
2025-05-07 17:43:03;25110.00
2025-05-07 17:43:02;16610.00
2025-05-07 17:43:01;8110.00
2025-05-07 17:43:00;390.00
2025-05-07 17:42:59;8890.00
2025-05-07 17:42:58;17390.00
2025-05-07 17:42:57;25890.00
2025-05-07 17:42:56;34390.00
2025-05-07 17:42:55;42890.00
2025-05-07 17:42:54;51390.00
2025-05-07 17:42:53;59890.00
2025-05-07 17:42:52;68390.00
2025-05-07 17:42:51;76890.00
2025-05-07 17:42:50;85390.00
2025-05-07 17:42:49;93890.00
2025-05-07 17:42:48;97590.00
2025-05-07 17:42:47;89090.00
2025-05-07 17:42:46;80590.00
2025-05-07 17:42:45;72090.00
2025-05-07 17:42:44;63590.00
2025-05-07 17:42:43;55090.00
2025-05-07 17:42:42;46590.00
2025-05-07 17:42:41;38090.00
2025-05-07 17:42:40;29590.00
2025-05-07 17:42:39;21090.00
2025-05-07 17:42:38;12590.00
2025-05-07 17:42:37;4090.00
2025-05-07 17:42:36;4410.00
2025-05-07 17:42:35;12910.00
2025-05-07 17:42:34;21410.00
2025-05-07 17:42:33;29910.00
2025-05-07 17:42:32;38410.00
2025-05-07 17:42:31;46910.00
2025-05-07 17:42:30;55410.00
2025-05-07 17:42:29;63910.00
2025-05-07 17:42:28;72410.00
2025-05-07 17:42:27;80910.00
2025-05-07 17:42:26;89410.00
2025-05-07 17:42:25;97910.00
2025-05-07 17:42:24;93570.00
2025-05-07 17:42:23;85070.00
2025-05-07 17:42:22;76570.00
2025-05-07 17:42:21;68070.00
2025-05-07 17:42:20;59570.00
2025-05-07 17:42:19;51070.00
2025-05-07 17:42:18;42570.00
2025-05-07 17:42:17;34070.00
2025-05-07 17:42:16;25570.00
2025-05-07 17:42:15;17070.00
2025-05-07 17:42:14;8570.00
2025-05-07 17:42:13;70.00
2025-05-07 17:42:12;8430.00
2025-05-07 17:42:11;16930.00
2025-05-07 17:42:10;25430.00
2025-05-07 17:42:09;33930.00
2025-05-07 17:42:08;42430.00
2025-05-07 17:42:07;50930.00
2025-05-07 17:42:06;59430.00
2025-05-07 17:42:05;67930.00
2025-05-07 17:42:04;76430.00
2025-05-07 17:42:03;84930.00
2025-05-07 17:42:02;93430.00
2025-05-07 17:42:01;98050.00
2025-05-07 17:42:00;89550.00
2025-05-07 17:41:59;81050.00
2025-05-07 17:41:58;72550.00
2025-05-07 17:41:57;64050.00
2025-05-07 17:41:56;55550.00
2025-05-07 17:41:55;47050.00
2025-05-07 17:41:54;38550.00
2025-05-07 17:41:53;30050.00
2025-05-07 17:41:52;21550.00
2025-05-07 17:41:51;13050.00
2025-05-07 17:41:50;4550.00
2025-05-07 17:41:49;3950.00
2025-05-07 17:41:48;12450.00
2025-05-07 17:41:47;20950.00
2025-05-07 17:41:46;29450.00
2025-05-07 17:41:45;37950.00
2025-05-07 17:41:44;46450.00
2025-05-07 17:41:43;54950.00
2025-05-07 17:41:42;63450.00
2025-05-07 17:41:41;71950.00
2025-05-07 17:41:40;80450.00
2025-05-07 17:41:39;88950.00
2025-05-07 17:41:38;97450.00
2025-05-07 17:41:37;94030.00
2025-05-07 17:41:36;85530.00
2025-05-07 17:41:35;77030.00
2025-05-07 17:41:34;68530.00
2025-05-07 17:41:33;60030.00
2025-05-07 17:41:32;51530.00
2025-05-07 17:41:31;43030.00
2025-05-07 17:41:30;34530.00
2025-05-07 17:41:29;26030.00
2025-05-07 17:41:28;17530.00
2025-05-07 17:41:27;9030.00
2025-05-07 17:41:26;530.00
2025-05-07 17:41:25;7970.00
2025-05-07 17:41:24;16470.00
2025-05-07 17:41:23;24970.00
2025-05-07 17:41:22;33470.00
2025-05-07 17:41:21;41970.00
2025-05-07 17:41:20;50470.00
2025-05-07 17:41:19;58970.00
2025-05-07 17:41:18;67470.00
2025-05-07 17:41:17;75970.00
2025-05-07 17:41:16;84470.00
2025-05-07 17:41:15;92970.00
2025-05-07 17:41:14;98510.00
2025-05-07 17:41:13;90010.00
2025-05-07 17:41:12;81510.00
2025-05-07 17:41:11;73010.00
2025-05-07 17:41:10;64510.00
2025-05-07 17:41:09;56010.00
2025-05-07 17:41:08;47510.00
2025-05-07 17:41:07;39010.00
2025-05-07 17:41:06;30510.00
2025-05-07 17:41:05;22010.00
2025-05-07 17:41:04;13510.00
2025-05-07 17:41:03;5010.00
2025-05-07 17:41:02;3490.00
2025-05-07 17:41:01;11990.00
2025-05-07 17:41:00;20490.00
2025-05-07 17:40:59;28990.00
2025-05-07 17:40:58;37490.00
2025-05-07 17:40:57;45990.00
2025-05-07 17:40:56;54490.00
2025-05-07 17:40:55;62990.00
2025-05-07 17:40:54;71490.00
2025-05-07 17:40:53;79990.00
2025-05-07 17:40:52;88490.00
2025-05-07 17:40:51;96990.00
2025-05-07 17:40:50;94490.00
2025-05-07 17:40:49;85990.00
2025-05-07 17:40:48;77490.00
2025-05-07 17:40:47;68990.00
2025-05-07 17:40:46;60490.00
2025-05-07 17:40:45;51990.00
2025-05-07 17:40:44;43490.00
2025-05-07 17:40:43;34990.00
2025-05-07 17:40:42;26490.00
2025-05-07 17:40:41;17990.00
2025-05-07 17:40:40;9490.00
2025-05-07 17:40:39;990.00
2025-05-07 17:40:38;7510.00
2025-05-07 17:40:37;16010.00
2025-05-07 17:40:36;24510.00
2025-05-07 17:40:35;33010.00
2025-05-07 17:40:34;41510.00
2025-05-07 17:40:33;50010.00
2025-05-07 17:40:32;58510.00
2025-05-07 17:40:31;67010.00
2025-05-07 17:40:30;75510.00
2025-05-07 17:40:29;84010.00
2025-05-07 17:40:28;92510.00
2025-05-07 17:40:27;98970.00
2025-05-07 17:40:26;90470.00
2025-05-07 17:40:25;81970.00
2025-05-07 17:40:24;73470.00
2025-05-07 17:40:23;64970.00
2025-05-07 17:40:22;56470.00
2025-05-07 17:40:21;47970.00
2025-05-07 17:40:20;39470.00
2025-05-07 17:40:19;30970.00
2025-05-07 17:40:18;22470.00
2025-05-07 17:40:17;13970.00
2025-05-07 17:40:16;5470.00
2025-05-07 17:40:15;3030.00
2025-05-07 17:40:14;11530.00
2025-05-07 17:40:13;20030.00
2025-05-07 17:40:12;28530.00
2025-05-07 17:40:11;37030.00
2025-05-07 17:40:10;45530.00
2025-05-07 17:40:09;54030.00
2025-05-07 17:40:08;62530.00
2025-05-07 17:40:07;71030.00
2025-05-07 17:40:06;79530.00
2025-05-07 17:40:05;88030.00
2025-05-07 17:40:04;96530.00
2025-05-07 17:40:03;94950.00
2025-05-07 17:40:02;86450.00
2025-05-07 17:40:01;77950.00
2025-05-07 17:40:00;69450.00
2025-05-07 17:39:59;60950.00
2025-05-07 17:39:58;52450.00
2025-05-07 17:39:57;43950.00
2025-05-07 17:39:56;35450.00
2025-05-07 17:39:55;26950.00
2025-05-07 17:39:54;18450.00
2025-05-07 17:39:53;9950.00
2025-05-07 17:39:52;1450.00
2025-05-07 17:39:51;7050.00
2025-05-07 17:39:50;15550.00
2025-05-07 17:39:49;24050.00
2025-05-07 17:39:48;32550.00
2025-05-07 17:39:47;41050.00
2025-05-07 17:39:46;49550.00
2025-05-07 17:39:45;58050.00
2025-05-07 17:39:44;66550.00
2025-05-07 17:39:43;75050.00
2025-05-07 17:39:42;83550.00
2025-05-07 17:39:41;92050.00
2025-05-07 17:39:40;99430.00
2025-05-07 17:39:39;90930.00
2025-05-07 17:39:38;82430.00
2025-05-07 17:39:37;73930.00
2025-05-07 17:39:36;65430.00
2025-05-07 17:39:35;56930.00
2025-05-07 17:39:34;48430.00
2025-05-07 17:39:33;39930.00
2025-05-07 17:39:32;31430.00
2025-05-07 17:39:31;22930.00
2025-05-07 17:39:30;14430.00
2025-05-07 17:39:29;5930.00
2025-05-07 17:39:28;2570.00
2025-05-07 17:39:27;11070.00
2025-05-07 17:39:26;19570.00
2025-05-07 17:39:25;28070.00
2025-05-07 17:39:24;36570.00
2025-05-07 17:39:23;45070.00
2025-05-07 17:39:22;53570.00
2025-05-07 17:39:21;62070.00
2025-05-07 17:39:20;70570.00
2025-05-07 17:39:19;79070.00
2025-05-07 17:39:18;87570.00
2025-05-07 17:39:17;96070.00
2025-05-07 17:39:16;95410.00
2025-05-07 17:39:15;86910.00
2025-05-07 17:39:14;78410.00
2025-05-07 17:39:13;69910.00
2025-05-07 17:39:12;61410.00
2025-05-07 17:39:11;52910.00
2025-05-07 17:39:10;44410.00
2025-05-07 17:39:09;35910.00
2025-05-07 17:39:08;27410.00
2025-05-07 17:39:07;18910.00
2025-05-07 17:39:06;10410.00
2025-05-07 17:39:05;1910.00
2025-05-07 17:39:04;6590.00
2025-05-07 17:39:03;15090.00
2025-05-07 17:39:02;23590.00
2025-05-07 17:39:01;32090.00
2025-05-07 17:39:00;40590.00
2025-05-07 17:38:59;49090.00
2025-05-07 17:38:58;57590.00
2025-05-07 17:38:57;66090.00
2025-05-07 17:38:56;74590.00
2025-05-07 17:38:55;83090.00
2025-05-07 17:38:54;91590.00
2025-05-07 17:38:53;99890.00
2025-05-07 17:38:52;91390.00
2025-05-07 17:38:51;82890.00
2025-05-07 17:38:50;74390.00
2025-05-07 17:38:49;65890.00
2025-05-07 17:38:48;57390.00
2025-05-07 17:38:47;48890.00
2025-05-07 17:38:46;40390.00
2025-05-07 17:38:45;31890.00
2025-05-07 17:38:44;23390.00
2025-05-07 17:38:43;14890.00
2025-05-07 17:38:42;6390.00
2025-05-07 17:38:41;2110.00
2025-05-07 17:38:40;10610.00
2025-05-07 17:38:39;19110.00
2025-05-07 17:38:38;27610.00
2025-05-07 17:38:37;36110.00
2025-05-07 17:38:36;44610.00
2025-05-07 17:38:35;53110.00
2025-05-07 17:38:34;61610.00
2025-05-07 17:38:33;70110.00
2025-05-07 17:38:32;78610.00
2025-05-07 17:38:31;87110.00
2025-05-07 17:38:30;95610.00
2025-05-07 17:38:29;95870.00
2025-05-07 17:38:28;87370.00
2025-05-07 17:38:27;78870.00
2025-05-07 17:38:26;70370.00
2025-05-07 17:38:25;61870.00
2025-05-07 17:38:24;53370.00
2025-05-07 17:38:23;44870.00
2025-05-07 17:38:22;36370.00
2025-05-07 17:38:21;27870.00
2025-05-07 17:38:20;19370.00
2025-05-07 17:38:19;10870.00
2025-05-07 17:38:18;2370.00
2025-05-07 17:38:17;6130.00
2025-05-07 17:38:16;14630.00
2025-05-07 17:38:15;23130.00
2025-05-07 17:38:14;31630.00
2025-05-07 17:38:13;40130.00
2025-05-07 17:38:12;48630.00
2025-05-07 17:38:11;57130.00
2025-05-07 17:38:10;65630.00
2025-05-07 17:38:09;74130.00
2025-05-07 17:38:08;82630.00
2025-05-07 17:38:07;91130.00
2025-05-07 17:38:06;99630.00
2025-05-07 17:38:05;91850.00
2025-05-07 17:38:04;83350.00
2025-05-07 17:38:03;74850.00
2025-05-07 17:38:02;66350.00
2025-05-07 17:38:01;57850.00
2025-05-07 17:38:00;49350.00
2025-05-07 17:37:59;40850.00
2025-05-07 17:37:58;32350.00
2025-05-07 17:37:57;23850.00
2025-05-07 17:37:56;15350.00
2025-05-07 17:37:55;6850.00
2025-05-07 17:37:54;1650.00
2025-05-07 17:37:53;10150.00
2025-05-07 17:37:52;18650.00
2025-05-07 17:37:51;27150.00
2025-05-07 17:37:50;35650.00
2025-05-07 17:37:49;44150.00
2025-05-07 17:37:48;52650.00
2025-05-07 17:37:47;61150.00
2025-05-07 17:37:46;69650.00
2025-05-07 17:37:45;78150.00
2025-05-07 17:37:44;86650.00
2025-05-07 17:37:43;95150.00
2025-05-07 17:37:42;96330.00
2025-05-07 17:37:41;87830.00
2025-05-07 17:37:40;79330.00
2025-05-07 17:37:39;70830.00
2025-05-07 17:37:38;62330.00
2025-05-07 17:37:37;53830.00
2025-05-07 17:37:36;45330.00
2025-05-07 17:37:35;36830.00
2025-05-07 17:37:34;28330.00
2025-05-07 17:37:33;19830.00
2025-05-07 17:37:32;11330.00
2025-05-07 17:37:31;2830.00
2025-05-07 17:37:30;5670.00
2025-05-07 17:37:29;14170.00
2025-05-07 17:37:28;22670.00
2025-05-07 17:37:27;31170.00
2025-05-07 17:37:26;39670.00
2025-05-07 17:37:25;48170.00
2025-05-07 17:37:24;56670.00
2025-05-07 17:37:23;65170.00
2025-05-07 17:37:22;73670.00
2025-05-07 17:37:21;82170.00
2025-05-07 17:37:20;90670.00
2025-05-07 17:37:19;99170.00
2025-05-07 17:37:18;92310.00
2025-05-07 17:37:17;83810.00
2025-05-07 17:37:16;75310.00
2025-05-07 17:37:15;66810.00
2025-05-07 17:37:14;58310.00
2025-05-07 17:37:13;49810.00
2025-05-07 17:37:12;41310.00
2025-05-07 17:37:11;32810.00
2025-05-07 17:37:10;24310.00
2025-05-07 17:37:09;15810.00
2025-05-07 17:37:08;7310.00
2025-05-07 17:37:07;1190.00
2025-05-07 17:37:06;9690.00
2025-05-07 17:37:05;18190.00
2025-05-07 17:37:04;26690.00
2025-05-07 17:37:03;35190.00
2025-05-07 17:37:02;43690.00
2025-05-07 17:37:01;52190.00
2025-05-07 17:37:00;60690.00
2025-05-07 17:36:59;69190.00
2025-05-07 17:36:58;77690.00
2025-05-07 17:36:57;86190.00
2025-05-07 17:36:56;94690.00
2025-05-07 17:36:55;96790.00
2025-05-07 17:36:54;88290.00
2025-05-07 17:36:53;79790.00
2025-05-07 17:36:52;71290.00
2025-05-07 17:36:51;62790.00
2025-05-07 17:36:50;54290.00
2025-05-07 17:36:49;45790.00
2025-05-07 17:36:48;37290.00
2025-05-07 17:36:47;28790.00
2025-05-07 17:36:46;20290.00
2025-05-07 17:36:45;11790.00
2025-05-07 17:36:44;3290.00
2025-05-07 17:36:43;5210.00
2025-05-07 17:36:42;13710.00
2025-05-07 17:36:41;22210.00
2025-05-07 17:36:40;30710.00
2025-05-07 17:36:39;39210.00
2025-05-07 17:36:38;47710.00
2025-05-07 17:36:37;56210.00
2025-05-07 17:36:36;64710.00
2025-05-07 17:36:35;73210.00
2025-05-07 17:36:34;81710.00
2025-05-07 17:36:33;90210.00
2025-05-07 17:36:32;98710.00
2025-05-07 17:36:31;92770.00
2025-05-07 17:36:30;84270.00
2025-05-07 17:36:29;75770.00
2025-05-07 17:36:28;67270.00
2025-05-07 17:36:27;58770.00
2025-05-07 17:36:26;50270.00
2025-05-07 17:36:25;41770.00
2025-05-07 17:36:24;33270.00
2025-05-07 17:36:23;24770.00
2025-05-07 17:36:22;16270.00
2025-05-07 17:36:21;7770.00
2025-05-07 17:36:20;730.00
2025-05-07 17:36:19;9230.00
2025-05-07 17:36:18;17730.00
2025-05-07 17:36:17;26230.00
2025-05-07 17:36:16;34730.00
2025-05-07 17:36:15;43230.00
2025-05-07 17:36:14;51730.00
2025-05-07 17:36:13;60230.00
2025-05-07 17:36:12;68730.00
2025-05-07 17:36:11;77230.00
2025-05-07 17:36:10;85730.00
2025-05-07 17:36:09;94230.00
2025-05-07 17:36:08;97250.00
2025-05-07 17:36:07;88750.00
2025-05-07 17:36:06;80250.00
2025-05-07 17:36:05;71750.00
2025-05-07 17:36:04;63250.00
2025-05-07 17:36:03;54750.00
2025-05-07 17:36:02;46250.00
2025-05-07 17:36:01;37750.00
2025-05-07 17:36:00;29250.00
2025-05-07 17:35:59;20750.00
2025-05-07 17:35:58;12250.00
2025-05-07 17:35:57;3750.00
2025-05-07 17:35:56;4750.00
2025-05-07 17:35:55;13250.00
2025-05-07 17:35:54;21750.00
2025-05-07 17:35:53;30250.00
2025-05-07 17:35:52;38750.00
2025-05-07 17:35:51;47250.00
2025-05-07 17:35:50;55750.00
2025-05-07 17:35:49;64250.00
2025-05-07 17:35:48;72750.00
2025-05-07 17:35:47;81250.00
2025-05-07 17:35:46;89750.00
2025-05-07 17:35:45;98250.00
2025-05-07 17:35:44;93230.00
2025-05-07 17:35:43;84730.00
2025-05-07 17:35:42;76230.00
2025-05-07 17:35:41;67730.00
2025-05-07 17:35:40;59230.00
2025-05-07 17:35:39;50730.00
2025-05-07 17:35:38;42230.00
2025-05-07 17:35:37;33730.00
2025-05-07 17:35:36;25230.00
2025-05-07 17:35:35;16730.00
2025-05-07 17:35:34;8230.00
2025-05-07 17:35:33;270.00
2025-05-07 17:35:32;8770.00
2025-05-07 17:35:31;17270.00
2025-05-07 17:35:30;25770.00
2025-05-07 17:35:29;34270.00
2025-05-07 17:35:28;42770.00
2025-05-07 17:35:27;51270.00
2025-05-07 17:35:26;59770.00
2025-05-07 17:35:25;68270.00
2025-05-07 17:35:24;76770.00
2025-05-07 17:35:23;85270.00
2025-05-07 17:35:22;93770.00
2025-05-07 17:35:21;97710.00
2025-05-07 17:35:20;89210.00
2025-05-07 17:35:19;80710.00
2025-05-07 17:35:18;72210.00
2025-05-07 17:35:17;63710.00
2025-05-07 17:35:16;55210.00
2025-05-07 17:35:15;46710.00
2025-05-07 17:35:14;38210.00
2025-05-07 17:35:13;29710.00
2025-05-07 17:35:12;21210.00
2025-05-07 17:35:11;12710.00
2025-05-07 17:35:10;4210.00
2025-05-07 17:35:09;4290.00
2025-05-07 17:35:08;12790.00
2025-05-07 17:35:07;21290.00
2025-05-07 17:35:06;29790.00
2025-05-07 17:35:05;38290.00
2025-05-07 17:35:04;46790.00
2025-05-07 17:35:03;55290.00
2025-05-07 17:35:02;63790.00
2025-05-07 17:35:01;72290.00
2025-05-07 17:35:00;80790.00
2025-05-07 17:34:59;89290.00
2025-05-07 17:34:58;97790.00
2025-05-07 17:34:57;93690.00
2025-05-07 17:34:56;85190.00
2025-05-07 17:34:55;76690.00
2025-05-07 17:34:54;68190.00
2025-05-07 17:34:53;59690.00
2025-05-07 17:34:52;51190.00
2025-05-07 17:34:51;42690.00
2025-05-07 17:34:50;34190.00
2025-05-07 17:34:49;25690.00
2025-05-07 17:34:48;17190.00
2025-05-07 17:34:47;8690.00
2025-05-07 17:34:46;190.00
2025-05-07 17:34:45;8310.00
2025-05-07 17:34:44;16810.00
2025-05-07 17:34:43;25310.00
2025-05-07 17:34:42;33810.00
2025-05-07 17:34:41;42310.00
2025-05-07 17:34:40;50810.00
2025-05-07 17:34:39;59310.00
2025-05-07 17:34:38;67810.00
2025-05-07 17:34:37;76310.00
2025-05-07 17:34:36;84810.00
2025-05-07 17:34:35;93310.00
2025-05-07 17:34:34;98170.00
2025-05-07 17:34:33;89670.00
2025-05-07 17:34:32;81170.00
2025-05-07 17:34:31;72670.00
2025-05-07 17:34:30;64170.00
2025-05-07 17:34:29;55670.00
2025-05-07 17:34:28;47170.00
2025-05-07 17:34:27;38670.00
2025-05-07 17:34:26;30170.00
2025-05-07 17:34:25;21670.00
2025-05-07 17:34:24;13170.00
2025-05-07 17:34:23;4670.00
2025-05-07 17:34:22;3830.00
2025-05-07 17:34:21;12330.00
2025-05-07 17:34:20;20830.00
2025-05-07 17:34:19;29330.00
2025-05-07 17:34:18;37830.00
2025-05-07 17:34:17;46330.00
2025-05-07 17:34:16;54830.00
2025-05-07 17:34:15;63330.00
2025-05-07 17:34:14;71830.00
2025-05-07 17:34:13;80330.00
2025-05-07 17:34:12;88830.00
2025-05-07 17:34:11;97330.00
2025-05-07 17:34:10;94150.00
2025-05-07 17:34:09;85650.00
2025-05-07 17:34:08;77150.00
2025-05-07 17:34:07;68650.00
2025-05-07 17:34:06;60150.00
2025-05-07 17:34:05;51650.00
2025-05-07 17:34:04;43150.00
2025-05-07 17:34:03;34650.00
2025-05-07 17:34:02;26150.00
2025-05-07 17:34:01;17650.00
2025-05-07 17:34:00;9150.00
2025-05-07 17:33:59;650.00
2025-05-07 17:33:58;7850.00
2025-05-07 17:33:57;16350.00
2025-05-07 17:33:56;24850.00
2025-05-07 17:33:55;33350.00
2025-05-07 17:33:54;41850.00
2025-05-07 17:33:53;50350.00
2025-05-07 17:33:52;58850.00
2025-05-07 17:33:51;67350.00
2025-05-07 17:33:50;75850.00
2025-05-07 17:33:49;84350.00
2025-05-07 17:33:48;92850.00
2025-05-07 17:33:47;98630.00
2025-05-07 17:33:46;90130.00
2025-05-07 17:33:45;81630.00
2025-05-07 17:33:44;73130.00
2025-05-07 17:33:43;64630.00
2025-05-07 17:33:42;56130.00
2025-05-07 17:33:41;47630.00
2025-05-07 17:33:40;39130.00
2025-05-07 17:33:39;30630.00
2025-05-07 17:33:38;22130.00
2025-05-07 17:33:37;13630.00
2025-05-07 17:33:36;5130.00
2025-05-07 17:33:35;3370.00
2025-05-07 17:33:34;11870.00
2025-05-07 17:33:33;20370.00
2025-05-07 17:33:32;28870.00
2025-05-07 17:33:31;37370.00
2025-05-07 17:33:30;45870.00
2025-05-07 17:33:29;54370.00
2025-05-07 17:33:28;62870.00
2025-05-07 17:33:27;71370.00
2025-05-07 17:33:26;79870.00
2025-05-07 17:33:25;88370.00
2025-05-07 17:33:24;96870.00
2025-05-07 17:33:23;94610.00
2025-05-07 17:33:22;86110.00
2025-05-07 17:33:21;77610.00
2025-05-07 17:33:20;69110.00
2025-05-07 17:33:19;60610.00
2025-05-07 17:33:18;52110.00
2025-05-07 17:33:17;43610.00
2025-05-07 17:33:16;35110.00
2025-05-07 17:33:15;26610.00
2025-05-07 17:33:14;18110.00
2025-05-07 17:33:13;9610.00
2025-05-07 17:33:12;1110.00
2025-05-07 17:33:11;7390.00
2025-05-07 17:33:10;15890.00
2025-05-07 17:33:09;24390.00
2025-05-07 17:33:08;32890.00
2025-05-07 17:33:07;41390.00
2025-05-07 17:33:06;49890.00
2025-05-07 17:33:05;58390.00
2025-05-07 17:33:04;66890.00
2025-05-07 17:33:03;75390.00
2025-05-07 17:33:02;83890.00
2025-05-07 17:33:01;92390.00
2025-05-07 17:33:00;99090.00
2025-05-07 17:32:59;90590.00
2025-05-07 17:32:58;82090.00
2025-05-07 17:32:57;73590.00
2025-05-07 17:32:56;65090.00
2025-05-07 17:32:55;56590.00
2025-05-07 17:32:54;48090.00
2025-05-07 17:32:53;39590.00
2025-05-07 17:32:52;31090.00
2025-05-07 17:32:51;22590.00
2025-05-07 17:32:50;14090.00
2025-05-07 17:32:49;5590.00
2025-05-07 17:32:48;2910.00
2025-05-07 17:32:47;11410.00
2025-05-07 17:32:46;19910.00
2025-05-07 17:32:45;28410.00
2025-05-07 17:32:44;36910.00
2025-05-07 17:32:43;45410.00
2025-05-07 17:32:42;53910.00
2025-05-07 17:32:41;62410.00
2025-05-07 17:32:40;70910.00
2025-05-07 17:32:39;79410.00
2025-05-07 17:32:38;87910.00
2025-05-07 17:32:37;96410.00
2025-05-07 17:32:36;95070.00
2025-05-07 17:32:35;86570.00
2025-05-07 17:32:34;78070.00
2025-05-07 17:32:33;69570.00
2025-05-07 17:32:32;61070.00
2025-05-07 17:32:31;52570.00
2025-05-07 17:32:30;44070.00
2025-05-07 17:32:29;35570.00
2025-05-07 17:32:28;27070.00
2025-05-07 17:32:27;18570.00
2025-05-07 17:32:26;10070.00
2025-05-07 17:32:25;1570.00
2025-05-07 17:32:24;6930.00
2025-05-07 17:32:23;15430.00
2025-05-07 17:32:22;23930.00
2025-05-07 17:32:21;32430.00
2025-05-07 17:32:20;40930.00
2025-05-07 17:32:19;49430.00
2025-05-07 17:32:18;57930.00
2025-05-07 17:32:17;66430.00
2025-05-07 17:32:16;74930.00
2025-05-07 17:32:15;83430.00
2025-05-07 17:32:14;91930.00
2025-05-07 17:32:13;99550.00
2025-05-07 17:32:12;91050.00
2025-05-07 17:32:11;82550.00
2025-05-07 17:32:10;74050.00
2025-05-07 17:32:09;65550.00
2025-05-07 17:32:08;57050.00
2025-05-07 17:32:07;48550.00
2025-05-07 17:32:06;40050.00
2025-05-07 17:32:05;31550.00
2025-05-07 17:32:04;23050.00
2025-05-07 17:32:03;14550.00
2025-05-07 17:32:02;6050.00
2025-05-07 17:32:01;2450.00
2025-05-07 17:32:00;10950.00
2025-05-07 17:31:59;19450.00
2025-05-07 17:31:58;27950.00
2025-05-07 17:31:57;36450.00
2025-05-07 17:31:56;44950.00
2025-05-07 17:31:55;53450.00
2025-05-07 17:31:54;61950.00
2025-05-07 17:31:53;70450.00
2025-05-07 17:31:52;78950.00
2025-05-07 17:31:51;87450.00
2025-05-07 17:31:50;95950.00
2025-05-07 17:31:49;95530.00
2025-05-07 17:31:48;87030.00
2025-05-07 17:31:47;78530.00
2025-05-07 17:31:46;70030.00
2025-05-07 17:31:45;61530.00
2025-05-07 17:31:44;53030.00
2025-05-07 17:31:43;44530.00
2025-05-07 17:31:42;36030.00
2025-05-07 17:31:41;27530.00
