Fecha y Hora;FIC-2051 - Control de lodo
2025-05-07 17:28:30;8.55
2025-05-07 17:28:29;0.05
2025-05-07 17:28:28;8.45
2025-05-07 17:28:27;16.95
2025-05-07 17:28:26;25.45
2025-05-07 17:28:25;33.95
2025-05-07 17:28:24;42.45
2025-05-07 17:28:23;50.95
2025-05-07 17:28:22;59.45
2025-05-07 17:28:21;67.95
2025-05-07 17:28:20;76.45
2025-05-07 17:28:19;84.95
2025-05-07 17:28:18;93.45
2025-05-07 17:28:17;98.03
2025-05-07 17:28:16;89.53
2025-05-07 17:28:15;81.03
2025-05-07 17:28:14;72.53
2025-05-07 17:28:13;64.03
2025-05-07 17:28:12;55.53
2025-05-07 17:28:11;47.03
2025-05-07 17:28:10;38.53
2025-05-07 17:28:09;30.03
2025-05-07 17:28:08;21.53
2025-05-07 17:28:07;13.03
2025-05-07 17:28:06;4.53
2025-05-07 17:28:05;3.97
2025-05-07 17:28:04;12.47
2025-05-07 17:28:03;20.97
2025-05-07 17:28:02;29.47
2025-05-07 17:28:01;37.97
2025-05-07 17:28:00;46.47
2025-05-07 17:27:59;54.97
2025-05-07 17:27:58;63.47
2025-05-07 17:27:57;71.97
2025-05-07 17:27:56;80.47
2025-05-07 17:27:55;88.97
2025-05-07 17:27:54;97.47
2025-05-07 17:27:53;94.01
2025-05-07 17:27:52;85.51
2025-05-07 17:27:51;77.01
2025-05-07 17:27:50;68.51
2025-05-07 17:27:49;60.01
2025-05-07 17:27:48;51.51
2025-05-07 17:27:47;43.01
2025-05-07 17:27:46;34.51
2025-05-07 17:27:45;26.01
2025-05-07 17:27:44;17.51
2025-05-07 17:27:43;9.01
2025-05-07 17:27:42;0.51
2025-05-07 17:27:41;7.99
2025-05-07 17:27:40;16.49
2025-05-07 17:27:39;24.99
2025-05-07 17:27:38;33.49
2025-05-07 17:27:37;41.99
2025-05-07 17:27:36;50.49
2025-05-07 17:27:35;58.99
2025-05-07 17:27:34;67.49
2025-05-07 17:27:33;75.99
2025-05-07 17:27:32;84.49
2025-05-07 17:27:31;92.99
2025-05-07 17:27:30;98.49
2025-05-07 17:27:29;89.99
2025-05-07 17:27:28;81.49
2025-05-07 17:27:27;72.99
2025-05-07 17:27:26;64.49
2025-05-07 17:27:25;55.99
2025-05-07 17:27:24;47.49
2025-05-07 17:27:23;38.99
2025-05-07 17:27:22;30.49
2025-05-07 17:27:21;21.99
2025-05-07 17:27:20;13.49
2025-05-07 17:27:19;4.99
2025-05-07 17:27:18;3.51
2025-05-07 17:27:17;12.01
2025-05-07 17:27:16;20.51
2025-05-07 17:27:15;29.01
2025-05-07 17:27:14;37.51
2025-05-07 17:27:13;46.01
2025-05-07 17:27:12;54.51
2025-05-07 17:27:11;63.01
2025-05-07 17:27:10;71.51
2025-05-07 17:27:09;80.01
2025-05-07 17:27:08;88.51
2025-05-07 17:27:07;97.01
2025-05-07 17:27:06;94.47
2025-05-07 17:27:05;85.97
2025-05-07 17:27:04;77.47
2025-05-07 17:27:03;68.97
2025-05-07 17:27:02;60.47
2025-05-07 17:27:01;51.97
2025-05-07 17:27:00;43.47
2025-05-07 17:26:59;34.97
2025-05-07 17:26:58;26.47
2025-05-07 17:26:57;17.97
2025-05-07 17:26:56;9.47
2025-05-07 17:26:55;0.97
2025-05-07 17:26:54;7.53
2025-05-07 17:26:53;16.03
2025-05-07 17:26:52;24.53
2025-05-07 17:26:51;33.03
2025-05-07 17:26:50;41.53
2025-05-07 17:26:49;50.03
2025-05-07 17:26:48;58.53
2025-05-07 17:26:47;67.03
2025-05-07 17:26:46;75.53
2025-05-07 17:26:45;84.03
2025-05-07 17:26:44;92.53
2025-05-07 17:26:43;98.95
2025-05-07 17:26:42;90.45
2025-05-07 17:26:41;81.95
2025-05-07 17:26:40;73.45
2025-05-07 17:26:39;64.95
2025-05-07 17:26:38;56.45
2025-05-07 17:26:37;47.95
2025-05-07 17:26:36;39.45
2025-05-07 17:26:35;30.95
2025-05-07 17:26:34;22.45
2025-05-07 17:26:33;13.95
2025-05-07 17:26:32;5.45
2025-05-07 17:26:31;3.05
2025-05-07 17:26:30;11.55
2025-05-07 17:26:29;20.05
2025-05-07 17:26:28;28.55
2025-05-07 17:26:27;37.05
2025-05-07 17:26:26;45.55
2025-05-07 17:26:25;54.05
2025-05-07 17:26:24;62.55
2025-05-07 17:26:23;71.05
2025-05-07 17:26:22;79.55
2025-05-07 17:26:21;88.05
2025-05-07 17:26:20;96.55
2025-05-07 17:26:19;94.93
2025-05-07 17:26:18;86.43
2025-05-07 17:26:17;77.93
2025-05-07 17:26:16;69.43
2025-05-07 17:26:14;53.28
2025-05-07 17:26:13;42.23
2025-05-07 17:26:12;33.73
2025-05-07 17:26:11;25.23
2025-05-07 17:26:10;16.73
2025-05-07 17:26:09;8.23
2025-05-07 17:26:08;0.27
2025-05-07 17:26:07;8.77
2025-05-07 17:26:06;17.27
2025-05-07 17:26:05;25.77
2025-05-07 17:26:04;34.27
2025-05-07 17:26:03;42.77
2025-05-07 17:26:02;51.27
2025-05-07 17:26:01;59.77
2025-05-07 17:26:00;68.27
2025-05-07 17:25:59;76.77
2025-05-07 17:25:58;85.27
2025-05-07 17:25:57;93.77
2025-05-07 17:25:56;97.71
2025-05-07 17:25:55;89.21
2025-05-07 17:25:54;80.71
2025-05-07 17:25:53;72.21
2025-05-07 17:25:52;63.71
2025-05-07 17:25:51;55.21
2025-05-07 17:25:50;46.71
2025-05-07 17:25:49;38.21
2025-05-07 17:25:48;29.71
2025-05-07 17:25:47;21.21
2025-05-07 17:25:46;12.71
2025-05-07 17:25:45;4.21
2025-05-07 17:25:44;4.29
2025-05-07 17:25:43;12.79
2025-05-07 17:25:42;21.29
2025-05-07 17:25:41;29.79
2025-05-07 17:25:40;38.29
2025-05-07 17:25:39;46.79
2025-05-07 17:25:38;55.29
2025-05-07 17:25:37;63.79
2025-05-07 17:25:36;72.29
2025-05-07 17:25:35;80.79
2025-05-07 17:25:34;89.29
2025-05-07 17:25:33;97.79
2025-05-07 17:25:32;93.69
2025-05-07 17:25:31;85.19
2025-05-07 17:25:30;76.69
2025-05-07 17:25:29;68.19
2025-05-07 17:25:28;59.69
2025-05-07 17:25:27;51.19
2025-05-07 17:25:26;42.69
2025-05-07 17:25:25;34.19
2025-05-07 17:25:24;25.69
2025-05-07 17:25:23;17.19
2025-05-07 17:25:22;8.69
2025-05-07 17:25:21;0.19
2025-05-07 17:25:20;8.31
2025-05-07 17:25:19;16.81
2025-05-07 17:25:18;25.31
2025-05-07 17:25:17;33.81
2025-05-07 17:25:16;42.31
2025-05-07 17:25:15;50.81
2025-05-07 17:25:14;59.31
2025-05-07 17:25:13;67.81
2025-05-07 17:25:12;76.31
2025-05-07 17:25:11;84.81
2025-05-07 17:25:10;93.31
2025-05-07 17:25:09;98.17
2025-05-07 17:25:08;89.67
2025-05-07 17:25:07;81.17
2025-05-07 17:25:06;72.67
2025-05-07 17:25:05;64.17
2025-05-07 17:25:04;55.67
2025-05-07 17:25:03;47.17
2025-05-07 17:25:02;38.67
2025-05-07 17:25:01;30.17
2025-05-07 17:25:00;21.67
2025-05-07 17:24:59;13.17
2025-05-07 17:24:58;4.67
2025-05-07 17:24:57;3.83
2025-05-07 17:24:56;12.33
2025-05-07 17:24:55;20.83
2025-05-07 17:24:54;29.33
2025-05-07 17:24:53;37.83
2025-05-07 17:24:52;46.33
2025-05-07 17:24:51;54.83
2025-05-07 17:24:50;63.33
2025-05-07 17:24:49;71.83
2025-05-07 17:24:48;80.33
2025-05-07 17:24:47;88.83
2025-05-07 17:24:46;97.33
2025-05-07 17:24:45;94.15
2025-05-07 17:24:44;85.65
2025-05-07 17:24:43;77.15
2025-05-07 17:24:42;68.65
2025-05-07 17:24:41;60.15
2025-05-07 17:24:40;51.65
2025-05-07 17:24:39;43.15
2025-05-07 17:24:38;34.65
2025-05-07 17:24:37;26.15
2025-05-07 17:24:36;17.65
2025-05-07 17:24:35;9.15
2025-05-07 17:24:34;0.65
2025-05-07 17:24:33;7.85
2025-05-07 17:24:32;16.35
2025-05-07 17:24:31;24.85
2025-05-07 17:24:30;33.35
2025-05-07 17:24:29;41.85
2025-05-07 17:24:28;50.35
2025-05-07 17:24:27;58.85
2025-05-07 17:24:26;67.35
2025-05-07 17:24:25;75.85
2025-05-07 17:24:24;84.35
2025-05-07 17:24:23;92.85
2025-05-07 17:24:22;98.63
2025-05-07 17:24:21;90.13
2025-05-07 17:24:20;81.63
2025-05-07 17:24:19;73.13
2025-05-07 17:24:18;64.63
2025-05-07 17:24:17;56.13
2025-05-07 17:24:16;47.63
2025-05-07 17:24:15;39.13
2025-05-07 17:24:14;30.63
2025-05-07 17:24:13;22.13
2025-05-07 17:24:12;13.63
2025-05-07 17:24:11;5.13
2025-05-07 17:24:10;3.37
2025-05-07 17:24:09;11.87
2025-05-07 17:24:08;20.37
2025-05-07 17:24:07;28.87
2025-05-07 17:24:06;37.37
2025-05-07 17:24:05;45.87
2025-05-07 17:24:04;54.37
2025-05-07 17:24:03;62.87
2025-05-07 17:24:02;71.37
2025-05-07 17:24:01;79.87
2025-05-07 17:24:00;88.37
2025-05-07 17:23:59;96.87
2025-05-07 17:23:58;94.61
2025-05-07 17:23:57;86.11
2025-05-07 17:23:56;77.61
2025-05-07 17:23:55;69.11
2025-05-07 17:23:54;60.61
2025-05-07 17:23:53;52.11
2025-05-07 17:23:52;43.61
2025-05-07 17:23:51;35.11
2025-05-07 17:23:50;26.61
2025-05-07 17:23:49;18.11
2025-05-07 17:23:48;9.61
2025-05-07 17:23:47;1.11
2025-05-07 17:23:46;7.39
2025-05-07 17:23:45;15.89
2025-05-07 17:23:44;24.39
2025-05-07 17:23:43;32.89
2025-05-07 17:23:42;41.39
2025-05-07 17:23:41;49.89
2025-05-07 17:23:40;58.39
2025-05-07 17:23:39;66.89
2025-05-07 17:23:38;75.39
2025-05-07 17:23:37;83.89
2025-05-07 17:23:36;92.39
2025-05-07 17:23:35;99.09
2025-05-07 17:23:34;90.59
2025-05-07 17:23:33;82.09
2025-05-07 17:23:32;73.59
2025-05-07 17:23:31;65.09
2025-05-07 17:23:30;56.59
2025-05-07 17:23:29;48.09
2025-05-07 17:23:28;39.59
2025-05-07 17:23:27;31.09
2025-05-07 17:23:26;22.59
2025-05-07 17:23:25;14.09
2025-05-07 17:23:24;5.59
2025-05-07 17:23:23;2.91
2025-05-07 17:23:22;11.41
2025-05-07 17:23:21;19.91
2025-05-07 17:23:20;28.41
2025-05-07 17:23:19;36.91
2025-05-07 17:23:18;45.41
2025-05-07 17:23:17;53.91
2025-05-07 17:23:16;62.41
2025-05-07 17:23:15;70.91
2025-05-07 17:23:14;79.41
2025-05-07 17:23:13;87.91
2025-05-07 17:23:12;96.41
2025-05-07 17:23:11;95.07
2025-05-07 17:23:10;86.57
2025-05-07 17:23:09;78.07
2025-05-07 17:23:08;69.57
2025-05-07 17:23:07;61.07
2025-05-07 17:23:06;52.57
2025-05-07 17:23:05;44.07
2025-05-07 17:23:04;35.57
2025-05-07 17:23:03;27.07
2025-05-07 17:23:02;18.57
2025-05-07 17:23:01;10.07
2025-05-07 17:23:00;1.57
2025-05-07 17:22:59;6.93
2025-05-07 17:22:58;15.43
2025-05-07 17:22:57;23.93
2025-05-07 17:22:56;32.43
2025-05-07 17:22:55;40.93
2025-05-07 17:22:54;49.43
2025-05-07 17:22:53;57.93
2025-05-07 17:22:52;66.43
2025-05-07 17:22:51;74.93
2025-05-07 17:22:50;83.43
2025-05-07 17:22:49;91.93
2025-05-07 17:22:48;99.55
2025-05-07 17:22:47;91.05
2025-05-07 17:22:46;82.55
2025-05-07 17:22:45;74.05
2025-05-07 17:22:44;65.55
2025-05-07 17:22:43;57.05
2025-05-07 17:22:42;48.55
2025-05-07 17:22:41;40.05
2025-05-07 17:22:40;31.55
2025-05-07 17:22:39;23.05
2025-05-07 17:22:38;14.55
2025-05-07 17:22:37;6.05
2025-05-07 17:22:36;2.45
2025-05-07 17:22:35;10.95
2025-05-07 17:22:34;19.45
2025-05-07 17:22:33;27.95
2025-05-07 17:22:32;36.45
2025-05-07 17:22:31;44.95
2025-05-07 17:22:30;53.45
2025-05-07 17:22:29;61.95
2025-05-07 17:22:28;70.45
2025-05-07 17:22:27;78.95
2025-05-07 17:22:26;87.45
2025-05-07 17:22:25;95.95
2025-05-07 17:22:24;95.53
2025-05-07 17:22:23;87.03
2025-05-07 17:22:22;78.53
2025-05-07 17:22:21;70.03
2025-05-07 17:22:20;61.53
2025-05-07 17:22:19;53.03
2025-05-07 17:22:18;44.53
2025-05-07 17:22:17;36.03
2025-05-07 17:22:16;27.53
2025-05-07 17:22:15;19.03
2025-05-07 17:22:14;10.53
2025-05-07 17:22:13;2.03
2025-05-07 17:22:12;6.47
2025-05-07 17:22:11;14.97
2025-05-07 17:22:10;23.47
2025-05-07 17:22:09;31.97
2025-05-07 17:22:08;40.47
2025-05-07 17:22:07;48.97
2025-05-07 17:22:06;57.47
2025-05-07 17:22:05;65.97
2025-05-07 17:22:04;74.47
2025-05-07 17:22:03;82.97
2025-05-07 17:22:02;91.47
2025-05-07 17:22:01;99.97
2025-05-07 17:22:00;91.51
2025-05-07 17:21:59;83.01
2025-05-07 17:21:58;74.51
2025-05-07 17:21:57;66.01
2025-05-07 17:21:56;57.51
2025-05-07 17:21:55;49.01
2025-05-07 17:21:54;40.51
2025-05-07 17:21:53;32.01
2025-05-07 17:21:52;23.51
2025-05-07 17:21:51;15.01
2025-05-07 17:21:50;6.51
2025-05-07 17:21:49;1.99
2025-05-07 17:21:48;10.49
2025-05-07 17:21:47;18.99
2025-05-07 17:21:46;27.49
2025-05-07 17:21:45;35.99
2025-05-07 17:21:44;44.49
2025-05-07 17:21:43;52.99
2025-05-07 17:21:42;61.49
2025-05-07 17:21:41;69.99
2025-05-07 17:21:40;78.49
2025-05-07 17:21:39;86.99
2025-05-07 17:21:38;95.49
2025-05-07 17:21:37;95.99
2025-05-07 17:21:36;87.49
2025-05-07 17:21:35;78.99
2025-05-07 17:21:34;70.49
2025-05-07 17:21:33;61.99
2025-05-07 17:21:32;53.49
2025-05-07 17:21:31;44.99
2025-05-07 17:21:30;36.49
2025-05-07 17:21:29;27.99
2025-05-07 17:21:28;19.49
2025-05-07 17:21:27;10.99
2025-05-07 17:21:26;2.49
2025-05-07 17:21:25;6.01
2025-05-07 17:21:24;14.51
2025-05-07 17:21:23;23.01
2025-05-07 17:21:22;31.51
2025-05-07 17:21:21;40.01
2025-05-07 17:21:20;48.51
2025-05-07 17:21:19;57.01
2025-05-07 17:21:18;65.51
2025-05-07 17:21:17;74.01
2025-05-07 17:21:16;82.51
2025-05-07 17:21:15;91.01
2025-05-07 17:21:14;99.51
2025-05-07 17:21:13;91.97
2025-05-07 17:21:12;83.47
2025-05-07 17:21:11;74.97
2025-05-07 17:21:10;66.47
2025-05-07 17:21:09;57.97
2025-05-07 17:21:08;49.47
2025-05-07 17:21:07;40.97
2025-05-07 17:21:06;32.47
2025-05-07 17:21:05;23.97
2025-05-07 17:21:04;15.47
2025-05-07 17:21:03;6.97
2025-05-07 17:21:02;1.53
2025-05-07 17:21:01;10.03
2025-05-07 17:21:00;18.53
2025-05-07 17:20:59;27.03
2025-05-07 17:20:58;35.53
2025-05-07 17:20:57;44.03
2025-05-07 17:20:56;52.53
2025-05-07 17:20:55;61.03
2025-05-07 17:20:54;69.53
2025-05-07 17:20:53;78.03
2025-05-07 17:20:52;86.53
2025-05-07 17:20:51;95.03
2025-05-07 17:20:50;96.45
2025-05-07 17:20:49;87.95
2025-05-07 17:20:48;79.45
2025-05-07 17:20:47;70.95
2025-05-07 17:20:46;62.45
2025-05-07 17:20:45;53.95
2025-05-07 17:20:44;45.45
2025-05-07 17:20:43;36.95
2025-05-07 17:20:42;28.45
2025-05-07 17:20:41;19.95
2025-05-07 17:20:40;11.45
2025-05-07 17:20:39;2.95
2025-05-07 17:20:38;5.55
2025-05-07 17:20:37;14.05
2025-05-07 17:20:36;22.55
2025-05-07 17:20:35;31.05
2025-05-07 17:20:34;39.55
2025-05-07 17:20:33;48.05
2025-05-07 17:20:32;56.55
2025-05-07 17:20:31;65.05
2025-05-07 17:20:30;73.55
2025-05-07 17:20:29;82.05
2025-05-07 17:20:28;90.55
2025-05-07 17:20:27;99.05
2025-05-07 17:20:26;92.43
2025-05-07 17:20:25;83.93
2025-05-07 17:20:24;75.43
2025-05-07 17:20:23;66.93
2025-05-07 17:20:22;58.43
2025-05-07 17:20:21;49.93
2025-05-07 17:20:20;41.43
2025-05-07 17:20:19;32.93
2025-05-07 17:20:18;24.43
2025-05-07 17:20:17;15.93
2025-05-07 17:20:16;7.43
2025-05-07 17:20:15;1.07
2025-05-07 17:20:14;9.57
2025-05-07 17:20:13;18.07
2025-05-07 17:20:12;26.57
2025-05-07 17:20:11;35.07
2025-05-07 17:20:10;43.57
2025-05-07 17:20:09;52.07
2025-05-07 17:20:08;60.57
2025-05-07 17:20:07;69.07
2025-05-07 17:20:06;77.57
2025-05-07 17:20:05;86.07
2025-05-07 17:20:04;94.57
2025-05-07 17:20:03;96.91
2025-05-07 17:20:02;88.41
2025-05-07 17:20:01;79.91
2025-05-07 17:20:00;71.41
2025-05-07 17:19:59;62.91
2025-05-07 17:19:58;54.41
2025-05-07 17:19:57;45.91
2025-05-07 17:19:56;37.41
2025-05-07 17:19:55;28.91
2025-05-07 17:19:54;20.41
2025-05-07 17:19:53;11.91
2025-05-07 17:19:52;3.41
2025-05-07 17:19:51;5.09
2025-05-07 17:19:50;13.59
2025-05-07 17:19:49;22.09
2025-05-07 17:19:48;30.59
2025-05-07 17:19:47;39.09
2025-05-07 17:19:46;47.59
2025-05-07 17:19:45;56.09
2025-05-07 17:19:44;64.59
2025-05-07 17:19:43;73.09
2025-05-07 17:19:42;81.59
2025-05-07 17:19:41;90.09
2025-05-07 17:19:40;98.59
2025-05-07 17:19:39;92.89
2025-05-07 17:19:38;84.39
2025-05-07 17:19:37;75.89
2025-05-07 17:19:36;67.39
2025-05-07 17:19:35;58.89
2025-05-07 17:19:34;50.39
2025-05-07 17:19:33;41.89
2025-05-07 17:19:32;33.39
2025-05-07 17:19:31;24.89
2025-05-07 17:19:30;16.39
2025-05-07 17:19:29;7.89
2025-05-07 17:19:28;0.61
2025-05-07 17:19:27;9.11
2025-05-07 17:19:26;17.61
2025-05-07 17:19:25;26.11
2025-05-07 17:19:24;34.61
2025-05-07 17:19:23;43.11
2025-05-07 17:19:22;51.61
2025-05-07 17:19:21;60.11
2025-05-07 17:19:20;68.61
2025-05-07 17:19:19;77.11
2025-05-07 17:19:18;85.61
2025-05-07 17:19:17;94.11
2025-05-07 17:19:16;97.37
2025-05-07 17:19:15;88.87
2025-05-07 17:19:14;80.37
2025-05-07 17:19:13;71.87
2025-05-07 17:19:12;63.37
2025-05-07 17:19:11;54.87
2025-05-07 17:19:10;46.37
2025-05-07 17:19:09;37.87
2025-05-07 17:19:08;29.37
2025-05-07 17:19:07;20.87
2025-05-07 17:19:06;12.37
2025-05-07 17:19:05;3.87
2025-05-07 17:19:04;4.63
2025-05-07 17:19:03;13.13
2025-05-07 17:19:02;21.63
2025-05-07 17:19:01;30.13
2025-05-07 17:19:00;38.63
2025-05-07 17:18:59;47.13
2025-05-07 17:18:58;55.63
2025-05-07 17:18:57;64.13
2025-05-07 17:18:56;72.63
2025-05-07 17:18:55;81.13
2025-05-07 17:18:54;89.63
2025-05-07 17:18:53;98.13
2025-05-07 17:18:52;93.35
2025-05-07 17:18:51;84.85
2025-05-07 17:18:50;76.35
2025-05-07 17:18:49;67.85
2025-05-07 17:18:48;59.35
2025-05-07 17:18:47;50.85
2025-05-07 17:18:46;42.35
2025-05-07 17:18:45;33.85
2025-05-07 17:18:44;25.35
2025-05-07 17:18:43;16.85
2025-05-07 17:18:42;8.35
2025-05-07 17:18:41;0.15
2025-05-07 17:18:40;8.65
2025-05-07 17:18:39;17.15
2025-05-07 17:18:38;25.65
2025-05-07 17:18:37;34.15
2025-05-07 17:18:36;42.65
2025-05-07 17:18:35;51.15
2025-05-07 17:18:34;59.65
2025-05-07 17:18:33;68.15
2025-05-07 17:18:32;76.65
2025-05-07 17:18:31;85.15
2025-05-07 17:18:30;93.65
2025-05-07 17:18:29;97.83
2025-05-07 17:18:28;89.33
2025-05-07 17:18:27;80.83
2025-05-07 17:18:26;72.33
2025-05-07 17:18:25;63.83
2025-05-07 17:18:24;55.33
2025-05-07 17:18:23;46.83
2025-05-07 17:18:22;38.33
2025-05-07 17:18:21;29.83
2025-05-07 17:18:20;21.33
2025-05-07 17:18:19;12.83
2025-05-07 17:18:18;4.33
2025-05-07 17:18:17;4.17
2025-05-07 17:18:16;12.67
2025-05-07 17:18:15;21.17
2025-05-07 17:18:14;29.67
2025-05-07 17:18:13;38.17
2025-05-07 17:18:12;46.67
2025-05-07 17:18:11;55.17
2025-05-07 17:18:10;63.67
2025-05-07 17:18:09;72.17
2025-05-07 17:18:08;80.67
2025-05-07 17:18:07;89.17
2025-05-07 17:18:06;97.67
2025-05-07 17:18:05;93.81
2025-05-07 17:18:04;85.31
2025-05-07 17:18:03;76.81
2025-05-07 17:18:02;68.31
2025-05-07 17:18:01;59.81
2025-05-07 17:18:00;51.31
2025-05-07 17:17:59;42.81
2025-05-07 17:17:58;34.31
2025-05-07 17:17:57;25.81
2025-05-07 17:17:56;17.31
2025-05-07 17:17:55;8.81
2025-05-07 17:17:54;0.31
2025-05-07 17:17:53;8.19
2025-05-07 17:17:52;16.69
2025-05-07 17:17:51;25.19
2025-05-07 17:17:50;33.69
2025-05-07 17:17:49;42.19
2025-05-07 17:17:48;50.69
2025-05-07 17:17:47;59.19
2025-05-07 17:17:46;67.69
2025-05-07 17:17:45;76.19
2025-05-07 17:17:44;84.69
2025-05-07 17:17:43;93.19
2025-05-07 17:17:42;98.29
2025-05-07 17:17:41;89.79
2025-05-07 17:17:40;81.29
2025-05-07 17:17:39;72.79
2025-05-07 17:17:38;64.29
2025-05-07 17:17:37;55.79
2025-05-07 17:17:36;47.29
2025-05-07 17:17:35;38.79
2025-05-07 17:17:34;30.29
2025-05-07 17:17:33;21.79
2025-05-07 17:17:32;13.29
2025-05-07 17:17:31;4.79
2025-05-07 17:17:30;3.71
2025-05-07 17:17:29;12.21
2025-05-07 17:17:28;20.71
2025-05-07 17:17:27;29.21
2025-05-07 17:17:26;37.71
2025-05-07 17:17:25;46.21
2025-05-07 17:17:24;54.71
2025-05-07 17:17:23;63.21
2025-05-07 17:17:22;71.71
2025-05-07 17:17:21;80.21
2025-05-07 17:17:20;88.71
2025-05-07 17:17:19;97.21
2025-05-07 17:17:18;94.27
2025-05-07 17:17:17;85.77
2025-05-07 17:17:16;77.27
2025-05-07 17:17:15;68.77
2025-05-07 17:17:14;60.27
2025-05-07 17:17:13;51.77
2025-05-07 17:17:12;43.27
2025-05-07 17:17:11;34.77
2025-05-07 17:17:10;26.27
2025-05-07 17:17:09;17.77
2025-05-07 17:17:08;9.27
2025-05-07 17:17:07;0.77
2025-05-07 17:17:06;7.73
2025-05-07 17:17:05;16.23
2025-05-07 17:17:04;24.73
2025-05-07 17:17:03;33.23
2025-05-07 17:17:02;41.73
2025-05-07 17:17:01;50.23
2025-05-07 17:17:00;58.73
2025-05-07 17:16:59;67.23
2025-05-07 17:16:58;75.73
2025-05-07 17:16:57;84.23
2025-05-07 17:16:56;92.73
2025-05-07 17:16:55;98.75
2025-05-07 17:16:54;90.25
2025-05-07 17:16:53;81.75
2025-05-07 17:16:52;73.25
2025-05-07 17:16:51;64.75
2025-05-07 17:16:50;56.25
2025-05-07 17:16:49;47.75
2025-05-07 17:16:48;39.25
2025-05-07 17:16:47;30.75
2025-05-07 17:16:46;22.25
2025-05-07 17:16:45;13.75
2025-05-07 17:16:44;5.25
2025-05-07 17:16:43;3.25
2025-05-07 17:16:42;11.75
2025-05-07 17:16:41;20.25
2025-05-07 17:16:40;28.75
2025-05-07 17:16:39;37.25
2025-05-07 17:16:38;45.75
2025-05-07 17:16:37;54.25
2025-05-07 17:16:36;62.75
2025-05-07 17:16:35;71.25
2025-05-07 17:16:34;79.75
2025-05-07 17:16:33;88.25
2025-05-07 17:16:32;96.75
2025-05-07 17:16:31;94.73
2025-05-07 17:16:30;86.23
2025-05-07 17:16:29;77.73
2025-05-07 17:16:28;69.23
2025-05-07 17:16:27;60.73
2025-05-07 17:16:26;52.23
2025-05-07 17:16:25;43.73
2025-05-07 17:16:24;35.23
2025-05-07 17:16:23;26.73
2025-05-07 17:16:22;18.23
2025-05-07 17:16:21;9.73
2025-05-07 17:16:20;1.23
2025-05-07 17:16:19;7.27
2025-05-07 17:16:18;15.77
2025-05-07 17:16:17;24.27
2025-05-07 17:16:16;32.77
2025-05-07 17:16:15;41.27
2025-05-07 17:16:14;49.77
2025-05-07 17:16:13;58.27
2025-05-07 17:16:12;66.77
2025-05-07 17:16:11;75.27
2025-05-07 17:16:10;83.77
2025-05-07 17:16:09;92.27
2025-05-07 17:16:08;99.21
2025-05-07 17:16:07;90.71
2025-05-07 17:16:06;82.21
2025-05-07 17:16:05;73.71
2025-05-07 17:16:04;65.21
2025-05-07 17:16:03;56.71
2025-05-07 17:16:02;48.21
2025-05-07 17:16:01;39.71
2025-05-07 17:16:00;31.21
2025-05-07 17:15:59;22.71
2025-05-07 17:15:58;14.21
2025-05-07 17:15:57;5.71
2025-05-07 17:15:56;2.79
2025-05-07 17:15:55;11.29
2025-05-07 17:15:54;19.79
2025-05-07 17:15:53;28.29
2025-05-07 17:15:52;36.79
2025-05-07 17:15:51;45.29
2025-05-07 17:15:50;53.79
2025-05-07 17:15:49;62.29
2025-05-07 17:15:48;70.79
2025-05-07 17:15:47;79.29
2025-05-07 17:15:46;87.79
2025-05-07 17:15:45;96.29
2025-05-07 17:15:44;95.19
2025-05-07 17:15:43;86.69
2025-05-07 17:15:42;78.19
2025-05-07 17:15:41;69.69
2025-05-07 17:15:40;61.19
2025-05-07 17:15:39;52.69
2025-05-07 17:15:38;44.19
2025-05-07 17:15:37;35.69
2025-05-07 17:15:36;27.19
2025-05-07 17:15:35;18.69
2025-05-07 17:15:34;10.19
2025-05-07 17:15:33;1.69
2025-05-07 17:15:32;6.81
2025-05-07 17:15:31;15.31
2025-05-07 17:15:30;23.81
2025-05-07 17:15:29;32.31
2025-05-07 17:15:28;40.81
2025-05-07 17:15:27;49.31
2025-05-07 17:15:26;57.81
2025-05-07 17:15:25;66.31
2025-05-07 17:15:24;74.81
2025-05-07 17:15:23;83.31
2025-05-07 17:15:22;91.81
2025-05-07 17:15:21;99.67
2025-05-07 17:15:20;91.17
2025-05-07 17:15:19;82.67
2025-05-07 17:15:18;74.17
2025-05-07 17:15:17;65.67
2025-05-07 17:15:16;57.17
2025-05-07 17:15:15;48.67
2025-05-07 17:15:14;40.17
2025-05-07 17:15:13;31.67
2025-05-07 17:15:12;23.17
2025-05-07 17:15:11;14.67
2025-05-07 17:15:10;6.17
2025-05-07 17:15:09;2.33
2025-05-07 17:15:08;10.83
2025-05-07 17:15:07;19.33
2025-05-07 17:15:06;27.83
2025-05-07 17:15:05;36.33
2025-05-07 17:15:04;44.83
2025-05-07 17:15:03;53.33
2025-05-07 17:15:02;61.83
2025-05-07 17:15:01;70.33
2025-05-07 17:15:00;78.83
2025-05-07 17:14:59;87.33
2025-05-07 17:14:58;95.83
2025-05-07 17:14:57;95.65
2025-05-07 17:14:56;87.15
2025-05-07 17:14:55;78.65
2025-05-07 17:14:54;70.15
2025-05-07 17:14:53;61.65
2025-05-07 17:14:52;53.15
2025-05-07 17:14:51;44.65
2025-05-07 17:14:50;36.15
2025-05-07 17:14:49;27.65
2025-05-07 17:14:48;19.15
