Fecha y Hora;B-301B - Bomba B desgasificador
2025-05-08 10:35:15;6592.00
2025-05-08 10:35:14;1617.00
2025-05-08 10:35:13;9267.00
2025-05-08 10:35:12;6367.00
2025-05-08 10:35:11;892.00
2025-05-08 10:35:10;9717.00
2025-05-08 10:35:09;167.00
2025-05-08 10:35:08;5917.00
2025-05-08 10:35:07;1617.00
2025-05-08 10:35:06;1842.00
2025-05-08 10:35:05;2117.00
2025-05-08 10:35:04;4242.00
2025-05-08 10:35:03;2842.00
2025-05-08 10:35:02;4742.00
2025-05-08 10:35:01;9267.00
2025-05-08 10:35:00;942.00
2025-05-08 10:34:59;3067.00
2025-05-08 10:34:58;3792.00
2025-05-08 10:34:57;4517.00
2025-05-08 10:34:56;7867.00
2025-05-08 10:34:55;6867.00
2025-05-08 10:34:54;667.00
2025-05-08 10:34:53;4742.00
2025-05-08 10:34:52;4517.00
2025-05-08 10:34:51;8092.00
2025-05-08 10:34:50;4742.00
2025-05-08 10:34:49;1167.00
2025-05-08 10:34:48;2117.00
2025-05-08 10:34:47;5792.00
2025-05-08 10:34:46;417.00
2025-05-08 10:34:45;1667.00
2025-05-08 10:34:44;9767.00
2025-05-08 10:34:43;2117.00
2025-05-08 10:34:42;6692.00
2025-05-08 10:34:41;267.00
2025-05-08 10:34:40;5467.00
2025-05-08 10:34:39;9992.00
2025-05-08 10:34:38;717.00
2025-05-08 10:34:37;1442.00
2025-05-08 10:34:36;9042.00
2025-05-08 10:34:35;8817.00
2025-05-08 10:34:34;2167.00
2025-05-08 10:34:33;9042.00
2025-05-08 10:34:32;9992.00
2025-05-08 10:34:31;7142.00
2025-05-08 10:34:30;2667.00
2025-05-08 10:34:29;8142.00
2025-05-08 10:34:28;2717.00
2025-05-08 10:34:27;2492.00
2025-05-08 10:34:26;9092.00
2025-05-08 10:34:25;2167.00
2025-05-08 10:34:24;5292.00
2025-05-08 10:34:23;7867.00
2025-05-08 10:34:22;7642.00
2025-05-08 10:34:21;8642.00
2025-05-08 10:34:20;3392.00
2025-05-08 10:34:19;9092.00
2025-05-08 10:34:18;7692.00
2025-05-08 10:34:17;3117.00
2025-05-08 10:34:16;3767.00
2025-05-08 10:34:15;2042.00
2025-05-08 10:34:14;8142.00
2025-05-08 10:34:13;2942.00
2025-05-08 10:34:12;6067.00
2025-05-08 10:34:11;6242.00
2025-05-08 10:34:10;3392.00
2025-05-08 10:34:09;5292.00
2025-05-08 10:34:08;7692.00
2025-05-08 10:34:07;4342.00
2025-05-08 10:34:06;1942.00
2025-05-08 10:34:05;8417.00
2025-05-08 10:34:04;2442.00
2025-05-08 10:34:03;8867.00
2025-05-08 10:34:02;3667.00
2025-05-08 10:34:01;5067.00
2025-05-08 10:34:00;2217.00
2025-05-08 10:33:59;317.00
2025-05-08 10:33:58;6517.00
2025-05-08 10:33:57;3892.00
2025-05-08 10:33:56;767.00
2025-05-08 10:33:55;4167.00
2025-05-08 10:33:54;6292.00
2025-05-08 10:33:53;2717.00
2025-05-08 10:33:52;5792.00
2025-05-08 10:33:51;1992.00
2025-05-08 10:33:50;7967.00
2025-05-08 10:33:49;7467.00
2025-05-08 10:33:48;7742.00
2025-05-08 10:33:47;317.00
2025-05-08 10:33:46;6742.00
2025-05-08 10:33:45;5342.00
2025-05-08 10:33:44;5217.00
2025-05-08 10:33:43;4992.00
2025-05-08 10:33:42;9592.00
2025-05-08 10:33:41;4392.00
2025-05-08 10:33:40;1542.00
2025-05-08 10:33:39;4167.00
2025-05-08 10:33:38;1092.00
2025-05-08 10:33:37;3542.00
2025-05-08 10:33:36;8292.00
2025-05-08 10:33:35;6117.00
2025-05-08 10:33:34;6567.00
2025-05-08 10:33:33;7292.00
2025-05-08 10:33:32;4392.00
2025-05-08 10:33:31;2767.00
2025-05-08 10:33:30;2492.00
2025-05-08 10:33:29;8692.00
2025-05-08 10:33:28;9642.00
2025-05-08 10:33:27;3942.00
2025-05-08 10:33:26;9917.00
2025-05-08 10:33:25;3942.00
2025-05-08 10:33:24;5842.00
2025-05-08 10:33:23;8692.00
2025-05-08 10:33:22;4892.00
2025-05-08 10:33:21;8917.00
2025-05-08 10:33:20;5392.00
2025-05-08 10:33:19;4217.00
2025-05-08 10:33:18;3217.00
2025-05-08 10:33:17;7567.00
2025-05-08 10:33:16;2992.00
2025-05-08 10:33:15;8242.00
2025-05-08 10:33:14;2542.00
2025-05-08 10:33:13;1792.00
2025-05-08 10:33:12;2692.00
2025-05-08 10:33:11;417.00
2025-05-08 10:33:10;2542.00
2025-05-08 10:33:09;6567.00
2025-05-08 10:33:08;9917.00
2025-05-08 10:33:07;6117.00
2025-05-08 10:33:06;6392.00
2025-05-08 10:33:05;2992.00
2025-05-08 10:33:04;2542.00
2025-05-08 10:33:03;9192.00
2025-05-08 10:33:02;2817.00
2025-05-08 10:33:01;6567.00
2025-05-08 10:33:00;2542.00
2025-05-08 10:32:59;8742.00
2025-05-08 10:32:58;6342.00
2025-05-08 10:32:57;6392.00
2025-05-08 10:32:56;7342.00
2025-05-08 10:32:55;7117.00
2025-05-08 10:32:54;4942.00
2025-05-08 10:32:53;1142.00
2025-05-08 10:32:52;3492.00
2025-05-08 10:32:51;5667.00
2025-05-08 10:32:50;917.00
2025-05-08 10:32:49;4717.00
2025-05-08 10:32:48;3042.00
2025-05-08 10:32:47;2592.00
2025-05-08 10:32:46;7842.00
2025-05-08 10:32:45;7392.00
2025-05-08 10:32:44;4092.00
2025-05-08 10:32:43;6442.00
2025-05-08 10:32:42;517.00
2025-05-08 10:32:41;5817.00
2025-05-08 10:32:40;7842.00
2025-05-08 10:32:39;6617.00
2025-05-08 10:32:38;2867.00
2025-05-08 10:32:37;2142.00
2025-05-08 10:32:36;8342.00
2025-05-08 10:32:35;5717.00
2025-05-08 10:32:34;467.00
2025-05-08 10:32:33;7617.00
2025-05-08 10:32:32;3317.00
2025-05-08 10:32:31;2867.00
2025-05-08 10:32:30;2142.00
2025-05-08 10:32:29;3142.00
2025-05-08 10:32:28;8792.00
2025-05-08 10:32:27;9017.00
2025-05-08 10:32:26;5217.00
2025-05-08 10:32:25;3092.00
2025-05-08 10:32:24;2142.00
2025-05-08 10:32:23;2592.00
2025-05-08 10:32:22;4992.00
2025-05-08 10:32:21;692.00
2025-05-08 10:32:20;4542.00
2025-05-08 10:32:19;9292.00
2025-05-08 10:32:18;3592.00
2025-05-08 10:32:17;4767.00
2025-05-08 10:32:16;8842.00
2025-05-08 10:32:15;2192.00
2025-05-08 10:32:14;7392.00
2025-05-08 10:32:13;1567.00
2025-05-08 10:32:12;2192.00
2025-05-08 10:32:11;3092.00
2025-05-08 10:32:10;392.00
2025-05-08 10:32:09;4592.00
2025-05-08 10:32:08;3592.00
2025-05-08 10:32:07;2642.00
2025-05-08 10:32:06;4817.00
2025-05-08 10:32:05;8117.00
2025-05-08 10:32:04;4092.00
2025-05-08 10:32:03;4092.00
2025-05-08 10:32:02;517.00
2025-05-08 10:32:01;5767.00
2025-05-08 10:32:00;4317.00
2025-05-08 10:31:59;517.00
2025-05-08 10:31:58;3142.00
2025-05-08 10:31:57;5492.00
2025-05-08 10:31:56;8392.00
2025-05-08 10:31:55;2192.00
2025-05-08 10:31:54;842.00
2025-05-08 10:31:53;3692.00
2025-05-08 10:31:52;8942.00
2025-05-08 10:31:51;4592.00
2025-05-08 10:31:50;8667.00
2025-05-08 10:31:49;4592.00
2025-05-08 10:31:48;7667.00
2025-05-08 10:31:47;8617.00
2025-05-08 10:31:46;3417.00
2025-05-08 10:31:45;567.00
2025-05-08 10:31:44;2917.00
2025-05-08 10:31:43;7942.00
2025-05-08 10:31:42;8167.00
2025-05-08 10:31:41;7667.00
2025-05-08 10:31:40;5317.00
2025-05-08 10:31:39;8717.00
2025-05-08 10:31:38;4017.00
2025-05-08 10:31:37;1567.00
2025-05-08 10:31:36;9167.00
2025-05-08 10:31:35;4867.00
2025-05-08 10:31:34;9167.00
2025-05-08 10:31:33;8167.00
2025-05-08 10:31:32;9342.00
2025-05-08 10:31:31;1967.00
2025-05-08 10:31:30;3917.00
2025-05-08 10:31:29;842.00
2025-05-08 10:31:28;4417.00
2025-05-08 10:31:27;2017.00
2025-05-08 10:31:26;3917.00
2025-05-08 10:31:25;1742.00
2025-05-08 10:31:24;6267.00
2025-05-08 10:31:23;342.00
2025-05-08 10:31:22;6042.00
2025-05-08 10:31:21;7717.00
2025-05-08 10:31:20;617.00
2025-05-08 10:31:19;1567.00
2025-05-08 10:31:18;5592.00
2025-05-08 10:31:17;117.00
2025-05-08 10:31:16;8217.00
2025-05-08 10:31:15;7042.00
2025-05-08 10:31:14;7992.00
2025-05-08 10:31:13;4142.00
2025-05-08 10:31:12;9392.00
2025-05-08 10:31:11;5817.00
2025-05-08 10:31:10;392.00
2025-05-08 10:31:09;7767.00
2025-05-08 10:31:08;8542.00
2025-05-08 10:31:07;5517.00
2025-05-08 10:31:06;2292.00
2025-05-08 10:31:05;392.00
2025-05-08 10:31:04;392.00
2025-05-08 10:31:03;4917.00
2025-05-08 10:31:02;7267.00
2025-05-08 10:31:01;3067.00
2025-05-08 10:31:00;6642.00
2025-05-08 10:30:59;7592.00
2025-05-08 10:30:58;7542.00
2025-05-08 10:30:57;8492.00
2025-05-08 10:30:56;6092.00
2025-05-08 10:30:55;1792.00
2025-05-08 10:30:54;4192.00
2025-05-08 10:30:53;5867.00
2025-05-08 10:30:52;4917.00
2025-05-08 10:30:51;1442.00
2025-05-08 10:30:50;1567.00
2025-05-08 10:30:49;5867.00
2025-05-08 10:30:48;5192.00
2025-05-08 10:30:47;5192.00
2025-05-08 10:30:46;3742.00
2025-05-08 10:30:45;8042.00
2025-05-08 10:30:44;9217.00
2025-05-08 10:30:43;5642.00
2025-05-08 10:30:42;9217.00
2025-05-08 10:30:41;5642.00
2025-05-08 10:30:40;6367.00
2025-05-08 10:30:39;6592.00
2025-05-08 10:30:38;2292.00
2025-05-08 10:30:37;4692.00
2025-05-08 10:30:36;2492.00
2025-05-08 10:30:35;9717.00
2025-05-08 10:30:34;217.00
2025-05-08 10:30:33;7592.00
2025-05-08 10:30:32;7317.00
2025-05-08 10:30:31;8542.00
2025-05-08 10:30:30;8267.00
2025-05-08 10:30:29;9267.00
2025-05-08 10:30:28;9267.00
2025-05-08 10:30:27;942.00
2025-05-08 10:30:26;8042.00
2025-05-08 10:30:25;892.00
2025-05-08 10:30:24;1617.00
2025-05-08 10:30:23;8992.00
2025-05-08 10:30:22;9042.00
2025-05-08 10:30:21;5967.00
2025-05-08 10:30:20;3292.00
2025-05-08 10:30:19;8542.00
2025-05-08 10:30:18;7367.00
2025-05-08 10:30:17;9492.00
2025-05-08 10:30:16;7642.00
2025-05-08 10:30:15;9767.00
2025-05-08 10:30:14;7642.00
2025-05-08 10:30:13;5242.00
2025-05-08 10:30:12;492.00
2025-05-08 10:30:11;7142.00
2025-05-08 10:30:10;5517.00
2025-05-08 10:30:09;2667.00
2025-05-08 10:30:08;3892.00
2025-05-08 10:30:07;7142.00
2025-05-08 10:30:06;7367.00
2025-05-08 10:30:05;3892.00
2025-05-08 10:30:04;4217.00
2025-05-08 10:30:03;6417.00
2025-05-08 10:30:02;3842.00
2025-05-08 10:30:01;9317.00
2025-05-08 10:30:00;7417.00
2025-05-08 10:29:59;717.00
2025-05-08 10:29:58;8542.00
2025-05-08 10:29:57;2392.00
2025-05-08 10:29:56;2392.00
2025-05-08 10:29:55;2167.00
2025-05-08 10:29:54;5242.00
2025-05-08 10:29:53;5467.00
2025-05-08 10:29:52;5242.00
2025-05-08 10:29:51;4067.00
2025-05-08 10:29:50;4567.00
2025-05-08 10:29:49;4567.00
2025-05-08 10:29:48;6967.00
2025-05-08 10:29:47;767.00
2025-05-08 10:29:46;1267.00
2025-05-08 10:29:45;3842.00
2025-05-08 10:29:44;8592.00
2025-05-08 10:29:43;3117.00
2025-05-08 10:29:42;4792.00
2025-05-08 10:29:41;5517.00
2025-05-08 10:29:40;9317.00
2025-05-08 10:29:39;3392.00
2025-05-08 10:29:38;4567.00
2025-05-08 10:29:37;2667.00
2025-05-08 10:29:36;9817.00
2025-05-08 10:29:35;5517.00
2025-05-08 10:29:34;8742.00
2025-05-08 10:29:33;7292.00
2025-05-08 10:29:32;8417.00
2025-05-08 10:29:31;9142.00
2025-05-08 10:29:30;92.00
2025-05-08 10:29:29;6017.00
2025-05-08 10:29:28;1267.00
2025-05-08 10:29:27;3892.00
2025-05-08 10:29:26;317.00
2025-05-08 10:29:25;3667.00
2025-05-08 10:29:24;8367.00
2025-05-08 10:29:23;4842.00
2025-05-08 10:29:22;8192.00
2025-05-08 10:29:21;2717.00
2025-05-08 10:29:20;317.00
2025-05-08 10:29:19;4892.00
2025-05-08 10:29:18;9292.00
2025-05-08 10:29:17;8067.00
2025-05-08 10:29:16;1417.00
2025-05-08 10:29:15;8917.00
2025-05-08 10:29:14;92.00
2025-05-08 10:29:13;3442.00
2025-05-08 10:29:12;1542.00
2025-05-08 10:29:11;1042.00
2025-05-08 10:29:10;4892.00
2025-05-08 10:29:09;7742.00
2025-05-08 10:29:08;8417.00
2025-05-08 10:29:07;7242.00
2025-05-08 10:29:06;4842.00
2025-05-08 10:29:05;3217.00
2025-05-08 10:29:04;3942.00
2025-05-08 10:29:03;3667.00
2025-05-08 10:29:02;4992.00
2025-05-08 10:29:01;1767.00
2025-05-08 10:29:00;9417.00
2025-05-08 10:28:59;5117.00
2025-05-08 10:28:58;5117.00
2025-05-08 10:28:57;867.00
2025-05-08 10:28:56;9642.00
2025-05-08 10:28:55;7017.00
2025-05-08 10:28:54;3717.00
2025-05-08 10:28:53;7517.00
2025-05-08 10:28:52;4892.00
2025-05-08 10:28:51;3942.00
2025-05-08 10:28:50;5342.00
2025-05-08 10:28:49;9192.00
2025-05-08 10:28:48;7967.00
2025-05-08 10:28:47;3717.00
2025-05-08 10:28:46;2267.00
2025-05-08 10:28:45;867.00
2025-05-08 10:28:44;867.00
2025-05-08 10:28:43;3492.00
2025-05-08 10:28:42;9867.00
2025-05-08 10:28:41;8692.00
2025-05-08 10:28:40;7292.00
2025-05-08 10:28:39;4942.00
2025-05-08 10:28:38;5842.00
2025-05-08 10:28:37;1092.00
2025-05-08 10:28:36;3267.00
2025-05-08 10:28:35;2317.00
2025-05-08 10:28:34;142.00
2025-05-08 10:28:33;1817.00
2025-05-08 10:28:32;7517.00
2025-05-08 10:28:31;4042.00
2025-05-08 10:28:30;1967.00
2025-05-08 10:28:29;7292.00
2025-05-08 10:28:28;5392.00
2025-05-08 10:28:27;7292.00
2025-05-08 10:28:26;7842.00
2025-05-08 10:28:25;3867.00
2025-05-08 10:28:24;467.00
2025-05-08 10:28:23;8292.00
2025-05-08 10:28:22;417.00
2025-05-08 10:28:21;8517.00
2025-05-08 10:28:20;3267.00
2025-05-08 10:28:19;1367.00
2025-05-08 10:28:18;3992.00
2025-05-08 10:28:17;9692.00
2025-05-08 10:28:16;4717.00
2025-05-08 10:28:15;2367.00
2025-05-08 10:28:14;8292.00
2025-05-08 10:28:13;5167.00
2025-05-08 10:28:12;5217.00
2025-05-08 10:28:11;9242.00
2025-05-08 10:28:10;6842.00
2025-05-08 10:28:09;6842.00
2025-05-08 10:28:08;3042.00
2025-05-08 10:28:07;917.00
2025-05-08 10:28:06;9967.00
2025-05-08 10:28:05;4942.00
2025-05-08 10:28:04;6267.00
2025-05-08 10:28:03;3542.00
2025-05-08 10:28:02;4217.00
2025-05-08 10:28:01;8792.00
2025-05-08 10:28:00;4417.00
2025-05-08 10:27:59;8942.00
2025-05-08 10:27:58;1917.00
2025-05-08 10:27:57;7842.00
2025-05-08 10:27:56;8792.00
2025-05-08 10:27:55;2142.00
2025-05-08 10:27:54;1692.00
2025-05-08 10:27:53;5267.00
2025-05-08 10:27:52;2142.00
2025-05-08 10:27:51;2142.00
2025-05-08 10:27:50;8842.00
2025-05-08 10:27:49;1192.00
2025-05-08 10:27:48;9292.00
2025-05-08 10:27:47;4542.00
2025-05-08 10:27:46;1192.00
2025-05-08 10:27:45;6217.00
2025-05-08 10:27:44;4992.00
2025-05-08 10:27:43;8117.00
2025-05-08 10:27:42;9742.00
2025-05-08 10:27:41;6217.00
2025-05-08 10:27:40;7667.00
2025-05-08 10:27:39;1692.00
2025-05-08 10:27:38;742.00
2025-05-08 10:27:37;5267.00
2025-05-08 10:27:36;8617.00
2025-05-08 10:27:35;2417.00
2025-05-08 10:27:34;1792.00
2025-05-08 10:27:33;2017.00
2025-05-08 10:27:32;9892.00
2025-05-08 10:27:31;5992.00
2025-05-08 10:27:30;1242.00
2025-05-08 10:27:29;8842.00
2025-05-08 10:27:28;7317.00
2025-05-08 10:27:27;3142.00
2025-05-08 10:27:26;7942.00
2025-05-08 10:27:25;792.00
2025-05-08 10:27:24;5767.00
2025-05-08 10:27:23;6492.00
2025-05-08 10:27:22;5492.00
2025-05-08 10:27:21;1242.00
2025-05-08 10:27:20;5042.00
2025-05-08 10:27:19;5767.00
2025-05-08 10:27:18;6492.00
2025-05-08 10:27:17;8892.00
2025-05-08 10:27:16;1742.00
2025-05-08 10:27:15;1517.00
2025-05-08 10:27:14;4817.00
2025-05-08 10:27:13;2917.00
2025-05-08 10:27:12;5542.00
2025-05-08 10:27:11;3867.00
2025-05-08 10:27:10;2467.00
2025-05-08 10:27:09;2242.00
2025-05-08 10:27:08;7492.00
2025-05-08 10:27:07;6942.00
2025-05-08 10:27:06;792.00
2025-05-08 10:27:05;4317.00
2025-05-08 10:27:04;292.00
2025-05-08 10:27:03;8392.00
2025-05-08 10:27:02;67.00
2025-05-08 10:27:01;7942.00
2025-05-08 10:27:00;2917.00
2025-05-08 10:26:59;3192.00
2025-05-08 10:26:58;2467.00
2025-05-08 10:26:57;8267.00
2025-05-08 10:26:56;1667.00
2025-05-08 10:26:55;5317.00
2025-05-08 10:26:54;1067.00
2025-05-08 10:26:53;5592.00
2025-05-08 10:26:52;5367.00
2025-05-08 10:26:51;9392.00
2025-05-08 10:26:50;6092.00
2025-05-08 10:26:49;6042.00
2025-05-08 10:26:48;9842.00
2025-05-08 10:26:47;4142.00
2025-05-08 10:26:46;1792.00
2025-05-08 10:26:45;9167.00
2025-05-08 10:26:44;4192.00
2025-05-08 10:26:43;567.00
2025-05-08 10:26:42;9217.00
2025-05-08 10:26:41;5692.00
2025-05-08 10:26:40;8542.00
2025-05-08 10:26:39;2067.00
2025-05-08 10:26:38;1567.00
2025-05-08 10:26:37;3967.00
2025-05-08 10:26:36;8217.00
2025-05-08 10:26:35;6817.00
2025-05-08 10:26:34;3467.00
2025-05-08 10:26:33;3467.00
2025-05-08 10:26:32;4642.00
2025-05-08 10:26:31;7042.00
2025-05-08 10:26:30;5592.00
2025-05-08 10:26:29;117.00
2025-05-08 10:26:28;9442.00
2025-05-08 10:26:27;6817.00
2025-05-08 10:26:26;3117.00
2025-05-08 10:26:25;3392.00
2025-05-08 10:26:24;6817.00
2025-05-08 10:26:23;2792.00
2025-05-08 10:26:22;7317.00
2025-05-08 10:26:21;1117.00
2025-05-08 10:26:20;2067.00
2025-05-08 10:26:19;7542.00
2025-05-08 10:26:18;3242.00
2025-05-08 10:26:17;7042.00
2025-05-08 10:26:16;7992.00
2025-05-08 10:26:15;9442.00
2025-05-08 10:26:14;3242.00
2025-05-08 10:26:13;9442.00
2025-05-08 10:26:12;1342.00
2025-05-08 10:26:11;7317.00
2025-05-08 10:26:10;6592.00
2025-05-08 10:26:09;667.00
2025-05-08 10:26:08;6142.00
2025-05-08 10:26:07;6592.00
2025-05-08 10:26:06;5917.00
2025-05-08 10:26:05;1392.00
2025-05-08 10:26:04;9717.00
2025-05-08 10:26:03;8992.00
2025-05-08 10:26:02;5642.00
2025-05-08 10:26:01;5917.00
2025-05-08 10:26:00;4692.00
2025-05-08 10:25:59;4242.00
2025-05-08 10:25:58;8492.00
2025-05-08 10:25:57;5192.00
2025-05-08 10:25:56;7317.00
2025-05-08 10:25:55;667.00
2025-05-08 10:25:54;717.00
2025-05-08 10:25:53;7967.00
2025-05-08 10:25:52;6417.00
2025-05-08 10:25:51;4467.00
2025-05-08 10:25:50;8592.00
2025-05-08 10:25:49;2892.00
2025-05-08 10:25:48;5517.00
2025-05-08 10:25:47;2342.00
2025-05-08 10:25:46;6417.00
2025-05-08 10:25:45;7367.00
2025-05-08 10:25:44;717.00
2025-05-08 10:25:43;6692.00
2025-05-08 10:25:42;942.00
2025-05-08 10:25:41;9317.00
2025-05-08 10:25:40;2392.00
2025-05-08 10:25:39;5692.00
2025-05-08 10:25:38;2167.00
2025-05-08 10:25:37;2392.00
2025-05-08 10:25:36;3117.00
2025-05-08 10:25:35;6192.00
2025-05-08 10:25:34;5242.00
2025-05-08 10:25:33;7592.00
2025-05-08 10:25:32;1167.00
2025-05-08 10:25:31;4517.00
2025-05-08 10:25:30;7642.00
2025-05-08 10:25:29;4517.00
2025-05-08 10:25:28;1667.00
2025-05-08 10:25:27;267.00
2025-05-08 10:25:26;9542.00
2025-05-08 10:25:25;5692.00
2025-05-08 10:25:24;7142.00
2025-05-08 10:25:23;6917.00
2025-05-08 10:25:22;8917.00
2025-05-08 10:25:21;3392.00
2025-05-08 10:25:20;5292.00
2025-05-08 10:25:19;8817.00
2025-05-08 10:25:18;9542.00
2025-05-08 10:25:17;5967.00
2025-05-08 10:25:16;5292.00
2025-05-08 10:25:15;492.00
2025-05-08 10:25:14;42.00
2025-05-08 10:25:13;2892.00
2025-05-08 10:25:12;6967.00
2025-05-08 10:25:11;2167.00
2025-05-08 10:25:10;5292.00
2025-05-08 10:25:09;7917.00
2025-05-08 10:25:08;2667.00
2025-05-08 10:25:07;1217.00
2025-05-08 10:25:06;9317.00
2025-05-08 10:25:05;5017.00
2025-05-08 10:25:04;5017.00
2025-05-08 10:25:03;8367.00
2025-05-08 10:25:02;1942.00
2025-05-08 10:25:01;6692.00
2025-05-08 10:25:00;8417.00
2025-05-08 10:24:59;8692.00
2025-05-08 10:24:58;8242.00
2025-05-08 10:24:57;8517.00
2025-05-08 10:24:56;8417.00
2025-05-08 10:24:55;9092.00
2025-05-08 10:24:54;92.00
2025-05-08 10:24:53;9592.00
2025-05-08 10:24:52;2217.00
2025-05-08 10:24:51;9242.00
2025-05-08 10:24:50;1417.00
2025-05-08 10:24:49;4617.00
2025-05-08 10:24:48;5342.00
2025-05-08 10:24:47;4342.00
2025-05-08 10:24:46;4617.00
2025-05-08 10:24:45;3942.00
2025-05-08 10:24:44;4392.00
2025-05-08 10:24:43;1042.00
2025-05-08 10:24:42;8417.00
2025-05-08 10:24:41;2492.00
2025-05-08 10:24:40;2492.00
2025-05-08 10:24:39;7967.00
2025-05-08 10:24:38;9367.00
2025-05-08 10:24:37;7692.00
2025-05-08 10:24:36;92.00
2025-05-08 10:24:35;8192.00
2025-05-08 10:24:34;7242.00
2025-05-08 10:24:33;9142.00
2025-05-08 10:24:32;4117.00
2025-05-08 10:24:31;6292.00
2025-05-08 10:24:30;2717.00
2025-05-08 10:24:29;5117.00
2025-05-08 10:24:28;9642.00
2025-05-08 10:24:27;142.00
2025-05-08 10:24:26;592.00
2025-05-08 10:24:25;6067.00
2025-05-08 10:24:24;8417.00
2025-05-08 10:24:23;8192.00
2025-05-08 10:24:22;817.00
2025-05-08 10:24:21;1767.00
2025-05-08 10:24:20;6517.00
2025-05-08 10:24:19;-8454.00
2025-05-08 10:24:18;8742.00
2025-05-08 10:24:17;9917.00
2025-05-08 10:24:16;8017.00
2025-05-08 10:24:15;2992.00
2025-05-08 10:24:14;7742.00
2025-05-08 10:24:13;5342.00
2025-05-08 10:24:12;3217.00
2025-05-08 10:24:11;7742.00
2025-05-08 10:24:10;4217.00
2025-05-08 10:24:09;8242.00
2025-05-08 10:24:08;367.00
2025-05-08 10:24:07;7842.00
2025-05-08 10:24:06;8067.00
2025-05-08 10:24:05;4267.00
2025-05-08 10:24:04;8967.00
2025-05-08 10:24:03;8967.00
2025-05-08 10:24:02;6117.00
2025-05-08 10:24:01;3992.00
2025-05-08 10:24:00;6617.00
2025-05-08 10:23:59;1317.00
2025-05-08 10:23:58;-1754.00
2025-05-08 10:23:57;8242.00
2025-05-08 10:23:56;1142.00
2025-05-08 10:23:55;6617.00
2025-05-08 10:23:54;8242.00
2025-05-08 10:23:53;3717.00
2025-05-08 10:23:52;1142.00
2025-05-08 10:23:51;3717.00
2025-05-08 10:23:50;7567.00
2025-05-08 10:23:49;8742.00
2025-05-08 10:23:48;4267.00
2025-05-08 10:23:47;-3704.00
2025-05-08 10:23:46;-9354.00
2025-05-08 10:23:45;3042.00
2025-05-08 10:23:44;6167.00
2025-05-08 10:23:43;1417.00
2025-05-08 10:23:42;417.00
2025-05-08 10:23:41;3042.00
2025-05-08 10:23:40;5667.00
2025-05-08 10:23:39;5892.00
2025-05-08 10:23:38;4492.00
2025-05-08 10:23:37;417.00
2025-05-08 10:23:36;1367.00
2025-05-08 10:23:35;8517.00
2025-05-08 10:23:34;9967.00
2025-05-08 10:23:33;3042.00
2025-05-08 10:23:32;5667.00
2025-05-08 10:23:31;-9904.00
2025-05-08 10:23:30;192.00
2025-05-08 10:23:29;-1804.00
2025-05-08 10:23:28;9742.00
2025-05-08 10:23:27;9017.00
2025-05-08 10:23:26;1642.00
2025-05-08 10:23:25;467.00
2025-05-08 10:23:24;467.00
2025-05-08 10:23:23;-5154.00
2025-05-08 10:23:22;3042.00
2025-05-08 10:23:21;9517.00
2025-05-08 10:23:20;9517.00
2025-05-08 10:23:19;4042.00
2025-05-08 10:23:18;-4654.00
2025-05-08 10:23:17;-8004.00
2025-05-08 10:23:16;4492.00
2025-05-08 10:23:15;-6854.00
2025-05-08 10:23:14;-5179.00
2025-05-08 10:23:13;-2929.00
2025-05-08 10:23:12;-854.00
2025-05-08 10:23:11;-854.00
2025-05-08 10:23:10;-5604.00
2025-05-08 10:23:09;-8454.00
2025-05-08 10:23:08;-8229.00
2025-05-08 10:23:07;-5379.00
2025-05-08 10:23:06;-5604.00
2025-05-08 10:23:05;-2754.00
2025-05-08 10:23:04;-1529.00
2025-05-08 10:23:03;-9904.00
2025-05-08 10:23:02;-5379.00
2025-05-08 10:23:01;-3704.00
2025-05-08 10:23:00;-3479.00
2025-05-08 10:22:59;-7279.00
2025-05-08 10:22:58;-5829.00
2025-05-08 10:22:57;-854.00
2025-05-08 10:22:56;-8229.00
2025-05-08 10:22:55;-6054.00
2025-05-08 10:22:54;-3204.00
2025-05-08 10:22:53;-7729.00
2025-05-08 10:22:52;-6779.00
2025-05-08 10:22:51;-7279.00
2025-05-08 10:22:50;-5829.00
2025-05-08 10:22:49;-6779.00
2025-05-08 10:22:48;-4604.00
2025-05-08 10:22:47;-8679.00
2025-05-08 10:22:46;-8179.00
2025-05-08 10:22:45;-3429.00
2025-05-08 10:22:44;-2704.00
2025-05-08 10:22:43;-5904.00
2025-05-08 10:22:42;-9704.00
2025-05-08 10:22:41;-7454.00
2025-05-08 10:22:40;-5554.00
2025-05-08 10:22:39;-1029.00
2025-05-08 10:22:38;-9629.00
2025-05-08 10:22:37;-7679.00
2025-05-08 10:22:36;-3204.00
2025-05-08 10:22:35;-2254.00
2025-05-08 10:22:34;-2479.00
2025-05-08 10:22:33;-2654.00
2025-05-08 10:22:32;-8629.00
2025-05-08 10:22:31;-1029.00
2025-05-08 10:22:30;-6729.00
2025-05-08 10:22:29;-9629.00
2025-05-08 10:22:28;-6054.00
2025-05-08 10:22:27;-8629.00
2025-05-08 10:22:26;-8404.00
2025-05-08 10:22:25;-8179.00
2025-05-08 10:22:24;-8804.00
2025-05-08 10:22:23;-7854.00
2025-05-08 10:22:22;-4504.00
2025-05-08 10:22:21;-9079.00
2025-05-08 10:22:20;-8404.00
