Fecha y Hora;TT-4015 - Temperatura flash S-401
2025-05-08 10:27:59;53.26
2025-05-08 10:27:58;73.01
2025-05-08 10:27:57;32.26
2025-05-08 10:27:56;44.01
2025-05-08 10:27:55;25.51
2025-05-08 10:27:54;6.51
2025-05-08 10:27:53;78.01
2025-05-08 10:27:52;8.76
2025-05-08 10:27:51;51.26
2025-05-08 10:27:50;49.51
2025-05-08 10:27:49;77.51
2025-05-08 10:27:48;48.51
2025-05-08 10:27:47;21.01
2025-05-08 10:27:46;54.01
2025-05-08 10:27:45;8.76
2025-05-08 10:27:44;61.26
2025-05-08 10:27:43;61.26
2025-05-08 10:27:42;13.76
2025-05-08 10:27:41;30.01
2025-05-08 10:27:40;73.51
2025-05-08 10:27:39;80.26
2025-05-08 10:27:38;40.51
2025-05-08 10:27:37;60.01
2025-05-08 10:27:36;19.26
2025-05-08 10:27:35;83.51
2025-05-08 10:27:34;95.26
2025-05-08 10:27:33;79.01
2025-05-08 10:27:32;28.76
2025-05-08 10:27:31;98.51
2025-05-08 10:27:30;79.51
2025-05-08 10:27:29;41.51
2025-05-08 10:27:28;93.51
2025-05-08 10:27:27;28.76
2025-05-08 10:27:26;11.01
2025-05-08 10:27:25;73.51
2025-05-08 10:27:24;30.51
2025-05-08 10:27:23;42.26
2025-05-08 10:27:22;80.76
2025-05-08 10:27:21;97.01
2025-05-08 10:27:20;40.01
2025-05-08 10:27:19;99.76
2025-05-08 10:27:18;33.26
2025-05-08 10:27:17;28.26
2025-05-08 10:27:16;69.01
2025-05-08 10:27:15;94.76
2025-05-08 10:27:14;75.76
2025-05-08 10:27:13;9.26
2025-05-08 10:27:12;81.26
2025-05-08 10:27:11;16.51
2025-05-08 10:27:10;7.01
2025-05-08 10:27:09;62.26
2025-05-08 10:27:08;76.26
2025-05-08 10:27:07;61.76
2025-05-08 10:27:06;88.01
2025-05-08 10:27:05;81.26
2025-05-08 10:27:04;42.76
2025-05-08 10:27:03;56.76
2025-05-08 10:27:02;4.76
2025-05-08 10:27:01;54.51
2025-05-08 10:27:00;89.51
2025-05-08 10:26:59;44.26
2025-05-08 10:26:58;39.76
2025-05-08 10:26:57;85.01
2025-05-08 10:26:56;82.76
2025-05-08 10:26:55;23.76
2025-05-08 10:26:54;86.26
2025-05-08 10:26:53;34.26
2025-05-08 10:26:52;57.26
2025-05-08 10:26:51;62.26
2025-05-08 10:26:50;14.26
2025-05-08 10:26:49;74.01
2025-05-08 10:26:48;57.76
2025-05-08 10:26:47;60.01
2025-05-08 10:26:46;77.26
2025-05-08 10:26:45;27.51
2025-05-08 10:26:44;95.76
2025-05-08 10:26:43;43.76
2025-05-08 10:26:42;98.51
2025-05-08 10:26:41;82.26
2025-05-08 10:26:40;27.51
2025-05-08 10:26:39;36.51
2025-05-08 10:26:38;2.51
2025-05-08 10:26:37;47.76
2025-05-08 10:26:36;3.01
2025-05-08 10:26:35;62.26
2025-05-08 10:26:34;79.51
2025-05-08 10:26:33;5.26
2025-05-08 10:26:32;62.26
2025-05-08 10:26:31;50.51
2025-05-08 10:26:30;22.01
2025-05-08 10:26:29;22.01
2025-05-08 10:26:28;75.01
2025-05-08 10:26:27;85.51
2025-05-08 10:26:26;75.51
2025-05-08 10:26:25;73.26
2025-05-08 10:26:24;1.76
2025-05-08 10:26:23;98.51
2025-05-08 10:26:22;74.51
2025-05-08 10:26:21;53.26
2025-05-08 10:26:20;12.51
2025-05-08 10:26:19;72.76
2025-05-08 10:26:18;71.76
2025-05-08 10:26:17;84.51
2025-05-08 10:26:16;53.26
2025-05-08 10:26:15;24.26
2025-05-08 10:26:14;79.51
2025-05-08 10:26:13;43.76
2025-05-08 10:26:12;19.76
2025-05-08 10:26:11;93.51
2025-05-08 10:26:10;13.01
2025-05-08 10:26:09;22.51
2025-05-08 10:26:08;29.26
2025-05-08 10:26:07;8.01
2025-05-08 10:26:06;56.01
2025-05-08 10:26:05;84.01
2025-05-08 10:26:04;43.76
2025-05-08 10:26:03;39.26
2025-05-08 10:26:02;24.76
2025-05-08 10:26:01;89.01
2025-05-08 10:26:00;51.01
2025-05-08 10:25:59;42.51
2025-05-08 10:25:58;48.26
2025-05-08 10:25:57;49.76
2025-05-08 10:25:56;10.01
2025-05-08 10:25:55;67.01
2025-05-08 10:25:54;52.51
2025-05-08 10:25:53;53.01
2025-05-08 10:25:52;68.76
2025-05-08 10:25:51;99.51
2025-05-08 10:25:50;69.26
2025-05-08 10:25:49;83.26
2025-05-08 10:25:48;35.76
2025-05-08 10:25:47;24.76
2025-05-08 10:25:46;44.26
2025-05-08 10:25:45;23.01
2025-05-08 10:25:44;32.51
2025-05-08 10:25:43;18.01
2025-05-08 10:25:42;61.01
2025-05-08 10:25:41;42.01
2025-05-08 10:25:40;46.51
2025-05-08 10:25:39;48.76
2025-05-08 10:25:38;23.51
2025-05-08 10:25:37;86.76
2025-05-08 10:25:36;25.76
2025-05-08 10:25:35;70.51
2025-05-08 10:25:34;99.01
2025-05-08 10:25:33;13.51
2025-05-08 10:25:32;63.26
2025-05-08 10:25:31;39.76
2025-05-08 10:25:30;80.51
2025-05-08 10:25:29;70.51
2025-05-08 10:25:28;1.76
2025-05-08 10:25:27;25.26
2025-05-08 10:25:26;73.26
2025-05-08 10:25:25;12.76
2025-05-08 10:25:24;74.26
2025-05-08 10:25:23;47.51
2025-05-08 10:25:22;50.76
2025-05-08 10:25:21;7.76
2025-05-08 10:25:20;80.51
2025-05-08 10:25:19;28.01
2025-05-08 10:25:18;4.01
2025-05-08 10:25:17;66.01
2025-05-08 10:25:16;14.01
2025-05-08 10:25:15;95.01
2025-05-08 10:25:14;44.76
2025-05-08 10:25:13;4.51
2025-05-08 10:25:12;82.76
2025-05-08 10:25:11;80.51
2025-05-08 10:25:10;76.01
2025-05-08 10:25:09;42.51
2025-05-08 10:25:08;68.26
2025-05-08 10:25:07;61.01
2025-05-08 10:25:06;42.01
2025-05-08 10:25:05;44.26
2025-05-08 10:25:04;96.76
2025-05-08 10:25:03;38.01
2025-05-08 10:25:02;17.26
2025-05-08 10:25:01;83.26
2025-05-08 10:25:00;69.26
2025-05-08 10:24:59;17.26
2025-05-08 10:24:58;43.01
2025-05-08 10:24:57;91.01
2025-05-08 10:24:56;64.76
2025-05-08 10:24:55;32.51
2025-05-08 10:24:54;54.76
2025-05-08 10:24:53;80.26
2025-05-08 10:24:52;49.01
2025-05-08 10:24:51;11.01
2025-05-08 10:24:50;81.51
2025-05-08 10:24:49;98.76
2025-05-08 10:24:48;95.01
2025-05-08 10:24:47;87.76
2025-05-08 10:24:46;0.01
2025-05-08 10:24:45;4.51
2025-05-08 10:24:44;40.26
2025-05-08 10:24:43;21.26
2025-05-08 10:24:42;59.76
2025-05-08 10:24:41;83.26
2025-05-08 10:24:40;66.51
2025-05-08 10:24:39;31.26
2025-05-08 10:24:38;62.01
2025-05-08 10:24:37;72.01
2025-05-08 10:24:36;55.26
2025-05-08 10:24:35;2.76
2025-05-08 10:24:34;30.76
2025-05-08 10:24:33;5.01
2025-05-08 10:24:32;78.76
2025-05-08 10:24:31;16.76
2025-05-08 10:24:30;92.76
2025-05-08 10:24:29;7.26
2025-05-08 10:24:28;52.51
2025-05-08 10:24:27;83.26
2025-05-08 10:24:26;59.76
2025-05-08 10:24:25;48.01
2025-05-08 10:24:24;72.01
2025-05-08 10:24:23;95.51
2025-05-08 10:24:22;52.51
2025-05-08 10:24:21;91.51
2025-05-08 10:24:20;99.26
2025-05-08 10:24:19;59.51
2025-05-08 10:24:18;82.51
2025-05-08 10:24:17;55.26
2025-05-08 10:24:16;60.26
2025-05-08 10:24:15;58.01
2025-05-08 10:24:14;93.26
2025-05-08 10:24:13;7.26
2025-05-08 10:24:12;91.01
2025-05-08 10:24:11;3.76
2025-05-08 10:24:10;74.76
2025-05-08 10:24:09;69.76
2025-05-08 10:24:08;82.51
2025-05-08 10:24:07;73.01
2025-05-08 10:24:06;20.51
2025-05-08 10:24:05;88.76
2025-05-08 10:24:04;98.26
2025-05-08 10:24:03;15.01
2025-05-08 10:24:02;48.51
2025-05-08 10:24:01;22.26
2025-05-08 10:24:00;36.26
2025-05-08 10:23:59;27.26
2025-05-08 10:23:58;81.51
2025-05-08 10:23:57;53.01
2025-05-08 10:23:56;39.01
2025-05-08 10:23:55;48.51
2025-05-08 10:23:54;8.76
2025-05-08 10:23:53;93.76
2025-05-08 10:23:52;67.51
2025-05-08 10:23:51;96.51
2025-05-08 10:23:50;35.76
2025-05-08 10:23:49;52.26
2025-05-08 10:23:48;88.01
2025-05-08 10:23:47;92.51
2025-05-08 10:23:46;90.26
2025-05-08 10:23:45;52.26
2025-05-08 10:23:44;7.76
2025-05-08 10:23:43;68.01
2025-05-08 10:23:42;55.26
2025-05-08 10:23:41;98.26
2025-05-08 10:23:40;34.51
2025-05-08 10:23:39;3.26
2025-05-08 10:23:38;22.76
2025-05-08 10:23:37;58.01
2025-05-08 10:23:36;77.51
2025-05-08 10:23:35;17.26
2025-05-08 10:23:34;46.26
2025-05-08 10:23:33;91.51
2025-05-08 10:23:32;34.51
2025-05-08 10:23:31;91.51
2025-05-08 10:23:30;20.51
2025-05-08 10:23:29;63.01
2025-05-08 10:23:28;79.76
2025-05-08 10:23:27;41.76
2025-05-08 10:23:26;53.51
2025-05-08 10:23:25;32.26
2025-05-08 10:23:24;68.01
2025-05-08 10:23:23;91.51
2025-05-08 10:23:22;44.01
2025-05-08 10:23:21;94.26
2025-05-08 10:23:20;85.26
2025-05-08 10:23:19;40.01
2025-05-08 10:23:18;16.51
2025-05-08 10:23:17;18.01
2025-05-08 10:23:16;77.76
2025-05-08 10:23:15;17.26
2025-05-08 10:23:14;78.51
2025-05-08 10:23:13;75.01
2025-05-08 10:23:12;37.26
2025-05-08 10:23:11;44.51
2025-05-08 10:23:10;87.01
2025-05-08 10:23:09;8.76
2025-05-08 10:23:08;6.51
2025-05-08 10:23:07;68.51
2025-05-08 10:23:06;65.76
2025-05-08 10:23:05;46.76
2025-05-08 10:23:04;82.51
2025-05-08 10:23:03;1.51
2025-05-08 10:23:02;35.01
2025-05-08 10:23:01;28.26
2025-05-08 10:23:00;89.76
2025-05-08 10:22:59;25.51
2025-05-08 10:22:58;88.01
2025-05-08 10:22:57;54.01
2025-05-08 10:22:56;97.51
2025-05-08 10:22:55;51.76
2025-05-08 10:22:54;1.51
2025-05-08 10:22:53;23.26
2025-05-08 10:22:52;2.01
2025-05-08 10:22:51;78.01
2025-05-08 10:22:50;65.76
2025-05-08 10:22:49;46.76
2025-05-08 10:22:48;97.01
2025-05-08 10:22:47;85.76
2025-05-08 10:22:46;40.01
2025-05-08 10:22:45;76.76
2025-05-08 10:22:44;15.26
2025-05-08 10:22:43;29.26
2025-05-08 10:22:42;3.01
2025-05-08 10:22:41;0.26
2025-05-08 10:22:40;7.01
2025-05-08 10:22:39;59.01
2025-05-08 10:22:38;99.76
2025-05-08 10:22:37;90.76
2025-05-08 10:22:36;90.26
2025-05-08 10:22:35;90.76
2025-05-08 10:22:34;40.01
2025-05-08 10:22:33;97.51
2025-05-08 10:22:32;99.76
2025-05-08 10:22:31;52.26
2025-05-08 10:22:30;2.51
2025-05-08 10:22:29;83.01
2025-05-08 10:22:28;19.76
2025-05-08 10:22:27;98.51
2025-05-08 10:22:26;20.26
2025-05-08 10:22:25;65.01
2025-05-08 10:22:24;86.76
2025-05-08 10:22:23;14.76
2025-05-08 10:22:22;10.76
2025-05-08 10:22:21;3.01
2025-05-08 10:22:20;9.26
2025-05-08 10:22:19;87.51
2025-05-08 10:22:18;88.01
2025-05-08 10:22:17;26.51
2025-05-08 10:22:16;79.01
2025-05-08 10:22:15;33.26
2025-05-08 10:22:14;45.51
2025-05-08 10:22:13;67.76
2025-05-08 10:22:12;10.76
2025-05-08 10:22:11;33.01
2025-05-08 10:22:10;77.76
2025-05-08 10:22:09;41.51
2025-05-08 10:22:08;88.51
2025-05-08 10:22:07;62.26
2025-05-08 10:22:06;22.51
2025-05-08 10:22:05;12.01
2025-05-08 10:22:04;76.26
2025-05-08 10:22:03;55.51
2025-05-08 10:22:02;38.26
2025-05-08 10:22:01;85.76
2025-05-08 10:22:00;0.76
2025-05-08 10:21:59;67.26
2025-05-08 10:21:58;64.51
2025-05-08 10:21:57;26.51
2025-05-08 10:21:56;84.01
2025-05-08 10:21:55;16.51
2025-05-08 10:21:54;29.26
2025-05-08 10:21:53;28.76
2025-05-08 10:21:52;81.26
2025-05-08 10:21:51;84.01
2025-05-08 10:21:50;38.76
2025-05-08 10:21:49;19.76
2025-05-08 10:21:48;0.26
2025-05-08 10:21:47;52.76
2025-05-08 10:21:46;98.01
2025-05-08 10:21:45;69.01
2025-05-08 10:21:44;74.51
2025-05-08 10:21:43;94.01
2025-05-08 10:21:42;26.51
2025-05-08 10:21:41;30.26
2025-05-08 10:21:40;99.01
2025-05-08 10:21:39;76.01
2025-05-08 10:21:38;68.76
2025-05-08 10:21:37;72.76
2025-05-08 10:21:36;27.51
2025-05-08 10:21:35;37.01
2025-05-08 10:21:34;91.76
2025-05-08 10:21:33;42.01
2025-05-08 10:21:32;28.01
2025-05-08 10:21:31;61.51
2025-05-08 10:21:30;70.51
2025-05-08 10:21:29;29.76
2025-05-08 10:21:28;60.51
2025-05-08 10:21:27;10.26
2025-05-08 10:21:26;1.26
2025-05-08 10:21:25;51.51
2025-05-08 10:21:24;39.76
2025-05-08 10:21:23;51.01
2025-05-08 10:21:22;79.51
2025-05-08 10:21:21;34.76
2025-05-08 10:21:20;3.01
2025-05-08 10:21:19;77.76
2025-05-08 10:21:18;29.76
2025-05-08 10:21:17;61.01
2025-05-08 10:21:16;89.51
2025-05-08 10:21:15;67.76
2025-05-08 10:21:14;82.26
2025-05-08 10:21:13;5.76
2025-05-08 10:21:12;29.76
2025-05-08 10:21:11;27.51
2025-05-08 10:21:10;65.51
2025-05-08 10:21:09;23.51
2025-05-08 10:21:08;86.01
2025-05-08 10:21:07;33.51
2025-05-08 10:21:06;38.51
2025-05-08 10:21:05;19.51
2025-05-08 10:21:04;1.26
2025-05-08 10:21:03;37.51
2025-05-08 10:21:02;42.01
2025-05-08 10:21:01;1.26
2025-05-08 10:21:00;18.01
2025-05-08 10:20:59;73.26
2025-05-08 10:20:58;23.01
2025-05-08 10:20:57;14.01
2025-05-08 10:20:56;94.51
2025-05-08 10:20:55;77.76
2025-05-08 10:20:54;66.01
2025-05-08 10:20:53;33.01
2025-05-08 10:20:52;47.01
2025-05-08 10:20:51;72.76
2025-05-08 10:20:50;44.26
2025-05-08 10:20:49;23.51
2025-05-08 10:20:48;47.01
2025-05-08 10:20:47;51.51
2025-05-08 10:20:46;82.76
2025-05-08 10:20:45;85.51
2025-05-08 10:20:44;88.76
2025-05-08 10:20:43;27.26
2025-05-08 10:20:42;91.51
2025-05-08 10:20:41;65.76
2025-05-08 10:20:40;10.51
2025-05-08 10:20:39;38.51
2025-05-08 10:20:38;22.26
2025-05-08 10:20:37;2.76
2025-05-08 10:20:36;88.76
2025-05-08 10:20:35;33.51
2025-05-08 10:20:34;41.26
2025-05-08 10:20:33;43.51
2025-05-08 10:20:32;33.51
2025-05-08 10:20:31;97.26
2025-05-08 10:20:30;61.51
2025-05-08 10:20:29;94.51
2025-05-08 10:20:28;97.26
2025-05-08 10:20:27;69.26
2025-05-08 10:20:26;47.51
2025-05-08 10:20:25;95.01
2025-05-08 10:20:24;35.76
2025-05-08 10:20:23;50.26
2025-05-08 10:20:22;73.76
2025-05-08 10:20:21;47.51
2025-05-08 10:20:20;59.76
2025-05-08 10:20:19;59.26
2025-05-08 10:20:18;33.01
2025-05-08 10:20:17;83.26
2025-05-08 10:20:16;74.26
2025-05-08 10:20:15;83.76
2025-05-08 10:20:14;43.01
2025-05-08 10:20:13;26.26
2025-05-08 10:20:12;59.76
2025-05-08 10:20:11;10.01
2025-05-08 10:20:10;97.26
2025-05-08 10:20:09;19.51
2025-05-08 10:20:08;9.01
2025-05-08 10:20:07;28.51
2025-05-08 10:20:06;68.76
2025-05-08 10:20:05;87.51
2025-05-08 10:20:04;91.01
2025-05-08 10:20:03;41.76
2025-05-08 10:20:02;91.51
2025-05-08 10:20:01;25.01
2025-05-08 10:20:00;76.51
2025-05-08 10:19:59;69.26
2025-05-08 10:19:58;19.01
2025-05-08 10:19:57;97.76
2025-05-08 10:19:56;85.51
2025-05-08 10:19:55;22.26
2025-05-08 10:19:54;78.76
2025-05-08 10:19:53;26.26
2025-05-08 10:19:52;51.26
2025-05-08 10:19:51;22.76
2025-05-08 10:19:50;63.51
2025-05-08 10:19:49;12.76
2025-05-08 10:19:48;30.01
2025-05-08 10:19:47;65.76
2025-05-08 10:19:46;63.01
2025-05-08 10:19:45;21.76
2025-05-08 10:19:44;95.51
2025-05-08 10:19:43;0.51
2025-05-08 10:19:42;79.26
2025-05-08 10:19:41;67.51
2025-05-08 10:19:40;19.51
2025-05-08 10:19:39;62.51
2025-05-08 10:19:38;17.26
2025-05-08 10:19:37;69.76
2025-05-08 10:19:36;84.26
2025-05-08 10:19:35;58.01
2025-05-08 10:19:34;10.51
2025-05-08 10:19:33;56.76
2025-05-08 10:19:32;37.26
2025-05-08 10:19:31;46.76
2025-05-08 10:19:30;74.01
2025-05-08 10:19:29;88.01
2025-05-08 10:19:28;7.76
2025-05-08 10:19:27;62.51
2025-05-08 10:19:26;86.51
2025-05-08 10:19:25;82.01
2025-05-08 10:19:24;53.51
2025-05-08 10:19:23;98.26
2025-05-08 10:19:22;82.01
2025-05-08 10:19:21;75.26
2025-05-08 10:19:20;84.76
2025-05-08 10:19:19;32.26
2025-05-08 10:19:18;25.51
2025-05-08 10:19:17;63.01
2025-05-08 10:19:16;6.01
2025-05-08 10:19:15;98.76
2025-05-08 10:19:14;27.26
2025-05-08 10:19:13;20.01
2025-05-08 10:19:12;12.76
2025-05-08 10:19:11;93.76
2025-05-08 10:19:10;27.76
2025-05-08 10:19:09;3.76
2025-05-08 10:19:08;17.76
2025-05-08 10:19:07;36.26
2025-05-08 10:19:06;98.76
2025-05-08 10:19:05;99.26
2025-05-08 10:19:04;70.76
2025-05-08 10:19:03;34.51
2025-05-08 10:19:02;39.01
2025-05-08 10:19:01;89.51
2025-05-08 10:19:00;72.76
2025-05-08 10:18:59;88.51
2025-05-08 10:18:58;13.01
2025-05-08 10:18:57;48.26
2025-05-08 10:18:56;71.26
2025-05-08 10:18:55;59.51
2025-05-08 10:18:54;80.76
2025-05-08 10:18:53;87.51
2025-05-08 10:18:52;18.26
2025-05-08 10:18:51;50.01
2025-05-08 10:18:50;49.01
2025-05-08 10:18:49;16.01
2025-05-08 10:18:48;27.76
2025-05-08 10:18:47;93.01
2025-05-08 10:18:46;75.76
2025-05-08 10:18:45;77.51
2025-05-08 10:18:44;20.51
2025-05-08 10:18:43;4.26
2025-05-08 10:18:42;32.26
2025-05-08 10:18:41;6.51
2025-05-08 10:18:40;35.51
2025-05-08 10:18:39;63.51
2025-05-08 10:18:38;32.76
2025-05-08 10:18:37;75.76
2025-05-08 10:18:36;2.01
2025-05-08 10:18:35;70.76
2025-05-08 10:18:34;78.01
2025-05-08 10:18:33;47.26
2025-05-08 10:18:32;75.76
2025-05-08 10:18:31;4.76
2025-05-08 10:18:30;18.26
2025-05-08 10:18:29;27.51
2025-05-08 10:18:28;61.76
2025-05-08 10:18:27;56.01
2025-05-08 10:18:26;55.01
2025-05-08 10:18:25;32.01
2025-05-08 10:18:24;16.01
2025-05-08 10:18:23;51.76
2025-05-08 10:18:22;11.51
2025-05-08 10:18:21;52.26
2025-05-08 10:18:20;19.76
2025-05-08 10:18:19;35.01
2025-05-08 10:18:18;42.76
2025-05-08 10:18:17;87.51
2025-05-08 10:18:16;45.01
2025-05-08 10:18:15;21.01
2025-05-08 10:18:14;28.26
2025-05-08 10:18:13;64.01
2025-05-08 10:18:12;4.26
2025-05-08 10:18:11;26.51
2025-05-08 10:18:10;56.76
2025-05-08 10:18:09;91.26
2025-05-08 10:18:08;26.51
2025-05-08 10:18:07;19.76
2025-05-08 10:18:06;65.51
2025-05-08 10:18:05;19.26
2025-05-08 10:18:04;17.51
2025-05-08 10:18:03;34.26
2025-05-08 10:18:02;60.01
2025-05-08 10:18:01;7.01
2025-05-08 10:18:00;97.51
2025-05-08 10:17:59;78.51
2025-05-08 10:17:58;98.01
2025-05-08 10:17:57;60.51
2025-05-08 10:17:56;89.51
2025-05-08 10:17:55;8.51
2025-05-08 10:17:54;92.26
2025-05-08 10:17:53;87.26
2025-05-08 10:17:52;55.51
2025-05-08 10:17:51;47.76
2025-05-08 10:17:50;14.26
2025-05-08 10:17:49;43.26
2025-05-08 10:17:48;88.51
2025-05-08 10:17:47;59.51
2025-05-08 10:17:46;0.26
2025-05-08 10:17:45;31.01
2025-05-08 10:17:44;12.01
2025-05-08 10:17:43;33.76
2025-05-08 10:17:42;42.76
2025-05-08 10:17:41;3.01
2025-05-08 10:17:40;57.26
2025-05-08 10:17:39;61.76
2025-05-08 10:17:38;33.26
2025-05-08 10:17:37;36.01
2025-05-08 10:17:36;12.51
2025-05-08 10:17:35;95.76
2025-05-08 10:17:34;83.51
2025-05-08 10:17:33;19.26
2025-05-08 10:17:32;86.26
2025-05-08 10:17:31;88.51
2025-05-08 10:17:30;41.01
2025-05-08 10:17:29;98.51
2025-05-08 10:17:28;14.76
2025-05-08 10:17:27;52.76
2025-05-08 10:17:26;89.01
2025-05-08 10:17:25;15.76
2025-05-08 10:17:24;71.01
2025-05-08 10:17:23;82.26
2025-05-08 10:17:22;14.01
2025-05-08 10:17:21;16.76
2025-05-08 10:17:20;15.26
2025-05-08 10:17:19;50.51
2025-05-08 10:17:18;69.51
2025-05-08 10:17:17;20.76
2025-05-08 10:17:16;63.76
2025-05-08 10:17:15;64.26
2025-05-08 10:17:14;32.01
2025-05-08 10:17:13;96.76
2025-05-08 10:17:12;34.76
2025-05-08 10:17:11;73.26
2025-05-08 10:17:10;34.76
2025-05-08 10:17:09;43.76
2025-05-08 10:17:08;58.26
2025-05-08 10:17:07;51.51
2025-05-08 10:17:06;39.26
2025-05-08 10:17:05;53.26
2025-05-08 10:17:04;91.76
2025-05-08 10:17:03;29.76
2025-05-08 10:17:02;41.51
2025-05-08 10:17:01;51.01
2025-05-08 10:17:00;60.51
2025-05-08 10:16:59;10.76
2025-05-08 10:16:58;34.26
2025-05-08 10:16:57;79.51
2025-05-08 10:16:56;58.26
2025-05-08 10:16:55;91.76
2025-05-08 10:16:54;22.51
2025-05-08 10:16:53;16.76
2025-05-08 10:16:52;81.51
2025-05-08 10:16:51;13.51
2025-05-08 10:16:50;73.76
2025-05-08 10:16:49;95.51
2025-05-08 10:16:48;80.01
2025-05-08 10:16:47;29.76
2025-05-08 10:16:46;53.76
2025-05-08 10:16:45;5.76
2025-05-08 10:16:44;18.01
2025-05-08 10:16:43;42.01
2025-05-08 10:16:42;20.26
2025-05-08 10:16:41;6.26
2025-05-08 10:16:40;61.01
2025-05-08 10:16:39;42.01
2025-05-08 10:16:38;23.01
2025-05-08 10:16:37;82.76
2025-05-08 10:16:36;51.51
2025-05-08 10:16:35;94.01
2025-05-08 10:16:34;37.01
2025-05-08 10:16:33;49.26
2025-05-08 10:16:32;1.26
2025-05-08 10:16:31;16.26
2025-05-08 10:16:30;85.01
2025-05-08 10:16:29;54.76
2025-05-08 10:16:28;6.76
2025-05-08 10:16:27;9.01
2025-05-08 10:16:26;8.51
2025-05-08 10:16:25;67.01
2025-05-08 10:16:24;81.01
2025-05-08 10:16:23;69.26
2025-05-08 10:16:22;9.51
2025-05-08 10:16:21;-16.20
2025-05-08 10:16:20;-97.20
2025-05-08 10:16:19;-59.20
2025-05-08 10:16:18;22.76
2025-05-08 10:16:17;57.51
2025-05-08 10:16:16;4.51
2025-05-08 10:16:15;71.51
2025-05-08 10:16:14;66.51
2025-05-08 10:16:13;13.51
2025-05-08 10:16:12;83.26
2025-05-08 10:16:11;58.76
2025-05-08 10:16:10;49.76
2025-05-08 10:16:09;42.51
2025-05-08 10:16:08;85.01
2025-05-08 10:16:07;30.76
2025-05-08 10:16:06;99.51
2025-05-08 10:16:05;82.76
2025-05-08 10:16:04;44.76
2025-05-08 10:16:03;4.51
2025-05-08 10:16:02;76.01
2025-05-08 10:16:01;33.01
2025-05-08 10:16:00;9.01
2025-05-08 10:15:59;92.76
2025-05-08 10:15:58;86.01
2025-05-08 10:15:57;92.76
2025-05-08 10:15:56;83.26
2025-05-08 10:15:55;33.01
2025-05-08 10:15:54;38.01
2025-05-08 10:15:53;38.01
2025-05-08 10:15:52;16.26
2025-05-08 10:15:51;12.26
2025-05-08 10:15:50;14.01
2025-05-08 10:15:49;96.51
2025-05-08 10:15:48;-18.95
2025-05-08 10:15:47;17.26
2025-05-08 10:15:46;72.51
2025-05-08 10:15:45;43.51
2025-05-08 10:15:44;40.76
2025-05-08 10:15:43;52.51
2025-05-08 10:15:42;47.51
2025-05-08 10:15:41;59.26
2025-05-08 10:15:40;19.01
2025-05-08 10:15:39;26.26
2025-05-08 10:15:38;11.76
2025-05-08 10:15:37;62.51
2025-05-08 10:15:36;24.01
2025-05-08 10:15:35;45.76
2025-05-08 10:15:34;2.26
2025-05-08 10:15:33;46.26
2025-05-08 10:15:32;22.26
2025-05-08 10:15:31;96.01
2025-05-08 10:15:30;-83.20
2025-05-08 10:15:29;34.01
2025-05-08 10:15:28;67.51
2025-05-08 10:15:27;48.51
2025-05-08 10:15:26;50.76
2025-05-08 10:15:25;0.51
2025-05-08 10:15:24;79.26
2025-05-08 10:15:23;69.26
2025-05-08 10:15:22;17.26
2025-05-08 10:15:21;78.76
2025-05-08 10:15:20;34.01
2025-05-08 10:15:19;64.76
2025-05-08 10:15:18;86.01
2025-05-08 10:15:17;-18.95
2025-05-08 10:15:16;-59.20
2025-05-08 10:15:15;-92.70
2025-05-08 10:15:14;53.51
2025-05-08 10:15:13;22.76
2025-05-08 10:15:12;39.01
2025-05-08 10:15:11;19.51
2025-05-08 10:15:10;46.26
2025-05-08 10:15:09;36.76
2025-05-08 10:15:08;38.51
2025-05-08 10:15:07;8.26
2025-05-08 10:15:06;76.51
2025-05-08 10:15:05;39.01
2025-05-08 10:15:04;41.26
2025-05-08 10:15:03;41.26
2025-05-08 10:15:02;45.76
2025-05-08 10:15:01;-7.20
2025-05-08 10:15:00;20.01
2025-05-08 10:14:59;50.76
2025-05-08 10:14:58;77.01
2025-05-08 10:14:57;7.76
2025-05-08 10:14:56;-28.45
2025-05-08 10:14:55;25.01
2025-05-08 10:14:54;10.51
2025-05-08 10:14:53;69.76
2025-05-08 10:14:52;27.26
2025-05-08 10:14:51;63.01
2025-05-08 10:14:50;0.51
2025-05-08 10:14:49;72.51
2025-05-08 10:14:48;-52.45
2025-05-08 10:14:47;87.01
2025-05-08 10:14:46;50.76
2025-05-08 10:14:45;-20.20
2025-05-08 10:14:44;-43.70
2025-05-08 10:14:43;-56.45
2025-05-08 10:14:42;-88.95
2025-05-08 10:14:41;-83.95
2025-05-08 10:14:40;-73.20
2025-05-08 10:14:39;-87.70
2025-05-08 10:14:38;-21.20
2025-05-08 10:14:37;-80.95
2025-05-08 10:14:36;-66.45
2025-05-08 10:14:35;-60.95
2025-05-08 10:14:34;17.76
2025-05-08 10:14:33;-49.70
2025-05-08 10:14:32;-13.95
2025-05-08 10:14:31;-2.20
2025-05-08 10:14:30;30.01
2025-05-08 10:14:29;-18.95
2025-05-08 10:14:28;-47.45
2025-05-08 10:14:27;-4.45
2025-05-08 10:14:26;58.51
2025-05-08 10:14:25;89.26
2025-05-08 10:14:24;3.76
2025-05-08 10:14:23;-80.95
2025-05-08 10:14:22;77.51
2025-05-08 10:14:21;-7.20
2025-05-08 10:14:20;-21.20
