Fecha y Hora;CV-3042 - Válvula control presión S-304
2025-05-08 11:47:14;36.34
2025-05-08 11:47:13;69.34
2025-05-08 11:47:12;37.34
2025-05-08 11:47:11;55.84
2025-05-08 11:47:10;76.84
2025-05-08 11:47:09;63.59
2025-05-08 11:47:08;60.84
2025-05-08 11:47:07;70.84
2025-05-08 11:47:06;32.84
2025-05-08 11:47:05;72.09
2025-05-08 11:47:04;34.09
2025-05-08 11:47:03;2.84
2025-05-08 11:47:02;17.34
2025-05-08 11:47:01;53.09
2025-05-08 11:47:00;36.34
2025-05-08 11:46:59;81.59
2025-05-08 11:46:58;24.09
2025-05-08 11:46:57;67.09
2025-05-08 11:46:56;88.84
2025-05-08 11:46:55;53.09
2025-05-08 11:46:54;40.84
2025-05-08 11:46:53;31.34
2025-05-08 11:46:52;39.09
2025-05-08 11:46:51;15.09
2025-05-08 11:46:50;17.34
2025-05-08 11:46:49;33.59
2025-05-08 11:46:48;2.84
2025-05-08 11:46:47;33.59
2025-05-08 11:46:46;31.34
2025-05-08 11:46:45;36.34
2025-05-08 11:46:44;40.84
2025-05-08 11:46:43;36.34
2025-05-08 11:46:42;5.59
2025-05-08 11:46:41;72.09
2025-05-08 11:46:40;59.59
2025-05-08 11:46:39;2.09
2025-05-08 11:46:38;68.59
2025-05-08 11:46:37;91.09
2025-05-08 11:46:36;15.09
2025-05-08 11:46:35;72.59
2025-05-08 11:46:34;91.59
2025-05-08 11:46:33;74.84
2025-05-08 11:46:32;91.59
2025-05-08 11:46:31;31.84
2025-05-08 11:46:30;44.09
2025-05-08 11:46:29;89.34
2025-05-08 11:46:28;6.09
2025-05-08 11:46:27;84.34
2025-05-08 11:46:26;55.84
2025-05-08 11:46:25;79.34
2025-05-08 11:46:24;91.59
2025-05-08 11:46:23;79.84
2025-05-08 11:46:22;96.59
2025-05-08 11:46:21;89.34
2025-05-08 11:46:20;55.84
2025-05-08 11:46:19;70.34
2025-05-08 11:46:18;97.09
2025-05-08 11:46:17;7.09
2025-05-08 11:46:16;18.84
2025-05-08 11:46:15;35.59
2025-05-08 11:46:14;68.59
2025-05-08 11:46:13;89.84
2025-05-08 11:46:12;96.59
2025-05-08 11:46:11;94.34
2025-05-08 11:46:10;94.84
2025-05-08 11:46:09;80.84
2025-05-08 11:46:08;31.59
2025-05-08 11:46:07;47.34
2025-05-08 11:46:06;66.34
2025-05-08 11:46:05;3.84
2025-05-08 11:46:04;60.84
2025-05-08 11:46:03;96.59
2025-05-08 11:46:02;87.09
2025-05-08 11:46:01;6.09
2025-05-08 11:46:00;30.09
2025-05-08 11:45:59;58.59
2025-05-08 11:45:58;41.84
2025-05-08 11:45:57;77.59
2025-05-08 11:45:56;13.34
2025-05-08 11:45:55;44.59
2025-05-08 11:45:54;8.84
2025-05-08 11:45:53;82.59
2025-05-08 11:45:52;75.84
2025-05-08 11:45:51;44.59
2025-05-08 11:45:50;20.59
2025-05-08 11:45:49;75.84
2025-05-08 11:45:48;1.59
2025-05-08 11:45:47;32.34
2025-05-08 11:45:46;73.09
2025-05-08 11:45:45;30.09
2025-05-08 11:45:44;87.59
2025-05-08 11:45:43;46.84
2025-05-08 11:45:42;78.59
2025-05-08 11:45:41;85.34
2025-05-08 11:45:40;66.34
2025-05-08 11:45:39;87.59
2025-05-08 11:45:38;5.84
2025-05-08 11:45:37;63.34
2025-05-08 11:45:36;39.34
2025-05-08 11:45:35;37.84
2025-05-08 11:45:34;45.09
2025-05-08 11:45:33;80.34
2025-05-08 11:45:32;28.34
2025-05-08 11:45:31;33.34
2025-05-08 11:45:30;92.59
2025-05-08 11:45:29;64.09
2025-05-08 11:45:28;89.84
2025-05-08 11:45:27;99.84
2025-05-08 11:45:26;93.59
2025-05-08 11:45:25;5.34
2025-05-08 11:45:24;31.59
2025-05-08 11:45:23;60.09
2025-05-08 11:45:22;29.34
2025-05-08 11:45:21;71.34
2025-05-08 11:45:20;74.09
2025-05-08 11:45:19;83.59
2025-05-08 11:45:18;55.09
2025-05-08 11:45:17;90.34
2025-05-08 11:45:16;7.09
2025-05-08 11:45:15;52.84
2025-05-08 11:45:14;4.84
2025-05-08 11:45:13;95.84
2025-05-08 11:45:12;57.34
2025-05-08 11:45:11;88.09
2025-05-08 11:45:10;62.34
2025-05-08 11:45:09;40.59
2025-05-08 11:45:08;61.84
2025-05-08 11:45:07;74.09
2025-05-08 11:45:06;81.84
2025-05-08 11:45:05;52.09
2025-05-08 11:45:04;50.59
2025-05-08 11:45:03;19.34
2025-05-08 11:45:02;31.59
2025-05-08 11:45:01;52.34
2025-05-08 11:45:00;5.34
2025-05-08 11:44:59;71.84
2025-05-08 11:44:58;22.09
2025-05-08 11:44:57;2.59
2025-05-08 11:44:56;5.34
2025-05-08 11:44:55;93.09
2025-05-08 11:44:54;36.59
2025-05-08 11:44:53;48.34
2025-05-08 11:44:52;55.59
2025-05-08 11:44:51;86.34
2025-05-08 11:44:50;5.34
2025-05-08 11:44:49;7.59
2025-05-08 11:44:48;45.59
2025-05-08 11:44:47;88.59
2025-05-08 11:44:46;33.84
2025-05-08 11:44:45;93.59
2025-05-08 11:44:44;88.59
2025-05-08 11:44:43;60.09
2025-05-08 11:44:42;24.34
2025-05-08 11:44:41;31.59
2025-05-08 11:44:40;65.09
2025-05-08 11:44:39;53.34
2025-05-08 11:44:38;50.59
2025-05-08 11:44:37;65.09
2025-05-08 11:44:36;3.09
2025-05-08 11:44:35;1.84
2025-05-08 11:44:34;26.34
2025-05-08 11:44:33;40.34
2025-05-08 11:44:32;68.34
2025-05-08 11:44:31;18.09
2025-05-08 11:44:30;6.34
2025-05-08 11:44:29;24.84
2025-05-08 11:44:28;67.84
2025-05-08 11:44:27;65.09
2025-05-08 11:44:26;29.34
2025-05-08 11:44:25;17.59
2025-05-08 11:44:24;65.59
2025-05-08 11:44:23;5.84
2025-05-08 11:44:22;84.59
2025-05-08 11:44:21;29.84
2025-05-08 11:44:20;65.59
2025-05-08 11:44:19;63.34
2025-05-08 11:44:18;27.09
2025-05-08 11:44:17;79.59
2025-05-08 11:44:16;22.59
2025-05-08 11:44:15;15.84
2025-05-08 11:44:14;41.59
2025-05-08 11:44:13;56.09
2025-05-08 11:44:12;23.09
2025-05-08 11:44:11;46.59
2025-05-08 11:44:10;75.09
2025-05-08 11:44:09;72.84
2025-05-08 11:44:08;91.84
2025-05-08 11:44:07;81.84
2025-05-08 11:44:06;72.84
2025-05-08 11:44:05;56.09
2025-05-08 11:44:04;15.84
2025-05-08 11:44:03;0.59
2025-05-08 11:44:02;7.84
2025-05-08 11:44:01;82.84
2025-05-08 11:44:00;39.84
2025-05-08 11:43:59;20.34
2025-05-08 11:43:58;99.09
2025-05-08 11:43:57;34.84
2025-05-08 11:43:56;66.09
2025-05-08 11:43:55;61.59
2025-05-08 11:43:54;23.09
2025-05-08 11:43:53;96.84
2025-05-08 11:43:52;72.84
2025-05-08 11:43:51;15.84
2025-05-08 11:43:50;49.34
2025-05-08 11:43:49;63.84
2025-05-08 11:43:48;47.09
2025-05-08 11:43:47;53.84
2025-05-08 11:43:46;51.59
2025-05-08 11:43:45;54.34
2025-05-08 11:43:44;39.84
2025-05-08 11:43:43;99.59
2025-05-08 11:43:42;91.09
2025-05-08 11:43:41;64.84
2025-05-08 11:43:40;62.09
2025-05-08 11:43:39;78.84
2025-05-08 11:43:38;83.34
2025-05-08 11:43:37;14.09
2025-05-08 11:43:36;73.84
2025-05-08 11:43:35;35.34
2025-05-08 11:43:34;85.09
2025-05-08 11:43:33;95.09
2025-05-08 11:43:32;12.34
2025-05-08 11:43:31;41.34
2025-05-08 11:43:30;43.59
2025-05-08 11:43:29;1.84
2025-05-08 11:43:28;61.59
2025-05-08 11:43:27;4.59
2025-05-08 11:43:26;66.59
2025-05-08 11:43:25;78.84
2025-05-08 11:43:24;56.59
2025-05-08 11:43:23;73.84
2025-05-08 11:43:22;49.84
2025-05-08 11:43:21;71.09
2025-05-08 11:43:20;71.59
2025-05-08 11:43:19;16.34
2025-05-08 11:43:18;21.34
2025-05-08 11:43:17;54.84
2025-05-08 11:43:16;21.34
2025-05-08 11:43:15;57.09
2025-05-08 11:43:14;30.84
2025-05-08 11:43:13;97.84
2025-05-08 11:43:12;88.34
2025-05-08 11:43:11;90.59
2025-05-08 11:43:10;95.59
2025-05-08 11:43:09;78.84
2025-05-08 11:43:08;97.84
2025-05-08 11:43:07;42.59
2025-05-08 11:43:06;97.34
2025-05-08 11:43:05;73.84
2025-05-08 11:43:04;52.59
2025-05-08 11:43:03;64.34
2025-05-08 11:43:02;59.84
2025-05-08 11:43:01;77.59
2025-05-08 11:43:00;88.84
2025-05-08 11:42:59;98.84
2025-05-08 11:42:58;45.84
2025-05-08 11:42:57;64.84
2025-05-08 11:42:56;9.59
2025-05-08 11:42:55;40.84
2025-05-08 11:42:54;55.34
2025-05-08 11:42:53;69.34
2025-05-08 11:42:52;21.84
2025-05-08 11:42:51;63.09
2025-05-08 11:42:50;46.34
2025-05-08 11:42:49;75.34
2025-05-08 11:42:48;29.59
2025-05-08 11:42:47;92.09
2025-05-08 11:42:46;81.59
2025-05-08 11:42:45;0.59
2025-05-08 11:42:44;72.09
2025-05-08 11:42:43;17.34
2025-05-08 11:42:42;34.09
2025-05-08 11:42:41;69.84
2025-05-08 11:42:40;86.59
2025-05-08 11:42:39;86.59
2025-05-08 11:42:38;79.34
2025-05-08 11:42:37;60.34
2025-05-08 11:42:36;38.59
2025-05-08 11:42:35;55.84
2025-05-08 11:42:34;0.59
2025-05-08 11:42:33;98.34
2025-05-08 11:42:32;57.59
2025-05-08 11:42:31;65.34
2025-05-08 11:42:30;53.09
2025-05-08 11:42:29;78.59
2025-05-08 11:42:28;85.34
2025-05-08 11:42:27;11.59
2025-05-08 11:42:26;27.34
2025-05-08 11:42:25;29.59
2025-05-08 11:42:24;46.34
2025-05-08 11:42:23;5.59
2025-05-08 11:42:22;1.09
2025-05-08 11:42:21;17.84
2025-05-08 11:42:20;43.59
2025-05-08 11:42:19;84.34
2025-05-08 11:42:18;17.34
2025-05-08 11:42:17;39.09
2025-05-08 11:42:16;67.59
2025-05-08 11:42:15;46.34
2025-05-08 11:42:14;3.34
2025-05-08 11:42:13;36.84
2025-05-08 11:42:12;70.34
2025-05-08 11:42:11;55.84
2025-05-08 11:42:10;70.34
2025-05-08 11:42:09;77.59
2025-05-08 11:42:08;58.59
2025-05-08 11:42:07;6.09
2025-05-08 11:42:06;74.84
2025-05-08 11:42:05;53.59
2025-05-08 11:42:04;51.34
2025-05-08 11:42:03;13.34
2025-05-08 11:42:02;25.09
2025-05-08 11:42:01;1.59
2025-05-08 11:42:00;56.34
2025-05-08 11:41:59;25.59
2025-05-08 11:41:58;31.59
2025-05-08 11:41:57;24.84
2025-05-08 11:41:56;0.84
2025-05-08 11:41:55;23.84
2025-05-08 11:41:54;18.34
2025-05-08 11:41:53;16.09
2025-05-08 11:41:52;21.09
2025-05-08 11:41:51;42.34
2025-05-08 11:41:50;47.34
2025-05-08 11:41:49;2.09
2025-05-08 11:41:48;63.59
2025-05-08 11:41:47;37.34
2025-05-08 11:41:46;94.34
2025-05-08 11:41:45;23.34
2025-05-08 11:41:44;85.34
2025-05-08 11:41:43;51.34
2025-05-08 11:41:42;20.59
2025-05-08 11:41:41;4.34
2025-05-08 11:41:40;70.84
2025-05-08 11:41:39;35.09
2025-05-08 11:41:38;80.34
2025-05-08 11:41:37;23.34
2025-05-08 11:41:36;61.34
2025-05-08 11:41:35;13.84
2025-05-08 11:41:34;30.59
2025-05-08 11:41:33;49.59
2025-05-08 11:41:32;13.34
2025-05-08 11:41:31;66.34
2025-05-08 11:41:30;51.84
2025-05-08 11:41:29;99.84
2025-05-08 11:41:28;83.09
2025-05-08 11:41:27;70.09
2025-05-08 11:41:26;3.09
2025-05-08 11:41:25;89.09
2025-05-08 11:41:24;33.84
2025-05-08 11:41:23;38.34
2025-05-08 11:41:22;68.59
2025-05-08 11:41:21;54.59
2025-05-08 11:41:20;56.84
2025-05-08 11:41:19;16.59
2025-05-08 11:41:18;38.34
2025-05-08 11:41:17;33.34
2025-05-08 11:41:16;23.84
2025-05-08 11:41:15;23.84
2025-05-08 11:41:14;37.84
2025-05-08 11:41:13;42.84
2025-05-08 11:41:12;83.09
2025-05-08 11:41:11;33.34
2025-05-08 11:41:10;78.59
2025-05-08 11:41:09;0.34
2025-05-08 11:41:08;24.34
2025-05-08 11:41:07;60.09
2025-05-08 11:41:06;-86.12
2025-05-08 11:41:05;8.09
2025-05-08 11:41:04;29.34
2025-05-08 11:41:03;57.84
2025-05-08 11:41:02;69.59
2025-05-08 11:41:01;3.09
2025-05-08 11:41:00;57.34
2025-05-08 11:40:59;60.09
2025-05-08 11:40:58;79.09
2025-05-08 11:40:57;17.09
2025-05-08 11:40:56;0.34
2025-05-08 11:40:55;-24.12
2025-05-08 11:40:54;-33.12
2025-05-08 11:40:53;-61.62
2025-05-08 11:40:52;52.84
2025-05-08 11:40:51;90.84
2025-05-08 11:40:50;3.09
2025-05-08 11:40:49;81.34
2025-05-08 11:40:48;31.59
2025-05-08 11:40:47;33.84
2025-05-08 11:40:46;88.59
2025-05-08 11:40:45;65.09
2025-05-08 11:40:44;38.34
2025-05-08 11:40:43;47.84
2025-05-08 11:40:42;7.59
2025-05-08 11:40:41;31.59
2025-05-08 11:40:40;8.09
2025-05-08 11:40:39;22.09
2025-05-08 11:40:38;26.59
2025-05-08 11:40:37;55.59
2025-05-08 11:40:36;67.34
2025-05-08 11:40:35;93.59
2025-05-08 11:40:34;62.34
2025-05-08 11:40:33;31.59
2025-05-08 11:40:32;50.59
2025-05-08 11:40:31;5.84
2025-05-08 11:40:30;17.59
2025-05-08 11:40:29;24.84
2025-05-08 11:40:28;5.84
2025-05-08 11:40:27;5.34
2025-05-08 11:40:26;55.09
2025-05-08 11:40:25;10.34
2025-05-08 11:40:24;-44.37
2025-05-08 11:40:23;-71.12
2025-05-08 11:40:22;-18.12
2025-05-08 11:40:21;-40.87
2025-05-08 11:40:20;-16.87
2025-05-08 11:40:19;12.59
2025-05-08 11:40:18;-97.87
2025-05-08 11:40:17;17.59
2025-05-08 11:40:16;-59.87
2025-05-08 11:40:15;-54.87
2025-05-08 11:40:14;-30.87
2025-05-08 11:40:13;-6.87
2025-05-08 11:40:12;-95.12
2025-05-08 11:40:11;-80.62
2025-05-08 11:40:10;43.84
2025-05-08 11:40:09;-95.12
2025-05-08 11:40:08;79.59
2025-05-08 11:40:07;70.09
2025-05-08 11:40:06;-97.87
2025-05-08 11:40:05;-81.12
2025-05-08 11:40:04;-88.37
2025-05-08 11:40:03;-73.87
2025-05-08 11:40:02;-33.12
2025-05-08 11:40:01;-64.37
2025-05-08 11:40:00;-52.12
2025-05-08 11:39:59;-52.62
2025-05-08 11:39:58;-33.62
2025-05-08 11:39:57;-43.12
2025-05-08 11:39:56;-81.12
2025-05-08 11:39:55;70.09
2025-05-08 11:39:54;-18.62
2025-05-08 11:39:53;-83.37
2025-05-08 11:39:52;-22.62
2025-05-08 11:39:51;-70.12
2025-05-08 11:39:50;-79.62
2025-05-08 11:39:49;-82.87
2025-05-08 11:39:48;-68.87
2025-05-08 11:39:47;-85.62
2025-05-08 11:39:46;-40.37
2025-05-08 11:39:45;-6.87
2025-05-08 11:39:44;-90.12
2025-05-08 11:39:43;-87.87
2025-05-08 11:39:42;-23.62
2025-05-08 11:39:41;-23.12
2025-05-08 11:39:40;-66.12
2025-05-08 11:39:39;-82.87
2025-05-08 11:39:38;-28.62
2025-05-08 11:39:37;-97.37
2025-05-08 11:39:36;-95.12
2025-05-08 11:39:35;-71.12
2025-05-08 11:39:34;-30.37
2025-05-08 11:39:33;-99.62
2025-05-08 11:39:32;-35.37
2025-05-08 11:39:31;-44.87
2025-05-08 11:39:30;-9.12
2025-05-08 11:39:29;-1.87
2025-05-08 11:39:28;-95.12
2025-05-08 11:39:27;-1.87
2025-05-08 11:39:26;-77.87
2025-05-08 11:39:25;-27.62
2025-05-08 11:39:24;-35.37
2025-05-08 11:39:23;-48.87
2025-05-08 11:39:22;-79.62
2025-05-08 11:39:21;-63.62
2025-05-08 11:39:20;-2.62
2025-05-08 11:39:19;-41.12
2025-05-08 11:39:18;-22.62
2025-05-08 11:39:17;-18.62
2025-05-08 11:39:16;-44.37
2025-05-08 11:39:15;-23.12
2025-05-08 11:39:14;-25.37
2025-05-08 11:39:13;-18.62
2025-05-08 11:39:12;-90.12
2025-05-08 11:39:11;-32.62
2025-05-08 11:39:10;-20.87
2025-05-08 11:39:09;-16.37
2025-05-08 11:39:08;-75.12
2025-05-08 11:39:07;-46.12
2025-05-08 11:39:06;-51.62
2025-05-08 11:39:05;-32.62
2025-05-08 11:39:04;-77.87
2025-05-08 11:39:03;-15.87
2025-05-08 11:39:02;-87.37
2025-05-08 11:39:01;-32.12
2025-05-08 11:39:00;-1.37
2025-05-08 11:38:59;-1.37
2025-05-08 11:38:58;-80.12
2025-05-08 11:38:57;-22.62
2025-05-08 11:38:56;-6.37
2025-05-08 11:38:55;-4.12
2025-05-08 11:38:54;-6.37
2025-05-08 11:38:53;-84.62
2025-05-08 11:38:52;-51.12
2025-05-08 11:38:51;-86.87
2025-05-08 11:38:50;-14.37
2025-05-08 11:38:49;-64.62
2025-05-08 11:38:48;-88.62
2025-05-08 11:38:47;-51.12
2025-05-08 11:38:46;-99.87
2025-05-08 11:38:45;-43.87
2025-05-08 11:38:44;-81.87
2025-05-08 11:38:43;-60.62
2025-05-08 11:38:42;-22.62
2025-05-08 11:38:41;-36.62
2025-05-08 11:38:40;-39.37
2025-05-08 11:38:39;-91.37
2025-05-08 11:38:38;-27.12
2025-05-08 11:38:37;-91.37
2025-05-08 11:38:36;-13.12
2025-05-08 11:38:35;-17.62
2025-05-08 11:38:34;-17.12
2025-05-08 11:38:33;-24.87
2025-05-08 11:38:32;-46.12
2025-05-08 11:38:31;-30.12
2025-05-08 11:38:30;-68.12
2025-05-08 11:38:29;-40.12
2025-05-08 11:38:28;-99.37
2025-05-08 11:38:27;-61.37
2025-05-08 11:38:26;-90.87
2025-05-08 11:38:25;-50.62
2025-05-08 11:38:24;-65.12
2025-05-08 11:38:23;-59.62
2025-05-08 11:38:22;-60.12
2025-05-08 11:38:21;-8.12
2025-05-08 11:38:20;-19.37
2025-05-08 11:38:19;-71.87
2025-05-08 11:38:18;-32.87
2025-05-08 11:38:17;-56.87
2025-05-08 11:38:16;-23.37
2025-05-08 11:38:15;-62.37
2025-05-08 11:38:14;-50.62
2025-05-08 11:38:13;-69.12
2025-05-08 11:38:12;-5.37
2025-05-08 11:38:11;-45.62
2025-05-08 11:38:10;-57.37
2025-05-08 11:38:09;-74.12
2025-05-08 11:38:08;-41.12
2025-05-08 11:38:07;-66.87
2025-05-08 11:38:06;-67.37
2025-05-08 11:38:05;-2.62
2025-05-08 11:38:04;-74.12
2025-05-08 11:38:03;-2.62
2025-05-08 11:38:02;-38.37
2025-05-08 11:38:01;-7.62
2025-05-08 11:38:00;-55.12
2025-05-08 11:37:59;-97.12
2025-05-08 11:37:58;-38.37
2025-05-08 11:37:57;-52.37
2025-05-08 11:37:56;-69.62
2025-05-08 11:37:55;-52.87
2025-05-08 11:37:54;-7.12
2025-05-08 11:37:53;-14.37
2025-05-08 11:37:52;-47.37
2025-05-08 11:37:51;-93.12
2025-05-08 11:37:50;-16.62
2025-05-08 11:37:49;-54.62
2025-05-08 11:37:48;-21.62
2025-05-08 11:37:47;-82.12
2025-05-08 11:37:46;-72.62
2025-05-08 11:37:45;-46.87
2025-05-08 11:37:44;-59.62
2025-05-08 11:37:43;-95.37
2025-05-08 11:37:42;-83.12
2025-05-08 11:37:41;-73.62
2025-05-08 11:37:40;-93.12
2025-05-08 11:37:39;-75.37
2025-05-08 11:37:38;-58.12
2025-05-08 11:37:37;-80.37
2025-05-08 11:37:36;-44.12
2025-05-08 11:37:35;-65.37
2025-05-08 11:37:34;-28.37
2025-05-08 11:37:33;-78.12
2025-05-08 11:37:32;-49.62
2025-05-08 11:37:31;-66.37
2025-05-08 11:37:30;-51.87
2025-05-08 11:37:29;-13.87
2025-05-08 11:37:28;-80.37
2025-05-08 11:37:27;-23.37
2025-05-08 11:37:26;-66.37
2025-05-08 11:37:25;-40.12
2025-05-08 11:37:24;-42.37
2025-05-08 11:37:23;-80.37
2025-05-08 11:37:22;-92.62
2025-05-08 11:37:21;-13.87
2025-05-08 11:37:20;-66.37
2025-05-08 11:37:19;-6.62
2025-05-08 11:37:18;-3.87
2025-05-08 11:37:17;-11.12
2025-05-08 11:37:16;-77.12
2025-05-08 11:37:15;-95.62
2025-05-08 11:37:14;-91.62
2025-05-08 11:37:13;-26.87
2025-05-08 11:37:12;-65.87
2025-05-08 11:37:11;-11.12
2025-05-08 11:37:10;-94.37
2025-05-08 11:37:09;-56.87
2025-05-08 11:37:08;-98.87
2025-05-08 11:37:07;-82.62
2025-05-08 11:37:06;-92.12
2025-05-08 11:37:05;-16.12
2025-05-08 11:37:04;-73.12
2025-05-08 11:37:03;-25.62
2025-05-08 11:37:02;-46.87
2025-05-08 11:37:01;-73.12
2025-05-08 11:37:00;-51.87
2025-05-08 11:36:59;-35.12
2025-05-08 11:36:58;-79.87
2025-05-08 11:36:57;-84.87
2025-05-08 11:36:56;-15.62
2025-05-08 11:36:55;-98.87
2025-05-08 11:36:54;-36.87
2025-05-08 11:36:53;-17.87
2025-05-08 11:36:52;-6.12
2025-05-08 11:36:51;-30.12
2025-05-08 11:36:50;-20.62
2025-05-08 11:36:49;-32.37
2025-05-08 11:36:48;-72.62
2025-05-08 11:36:47;-76.62
2025-05-08 11:36:46;-86.62
2025-05-08 11:36:45;-95.62
2025-05-08 11:36:44;-37.12
2025-05-08 11:36:43;-58.37
2025-05-08 11:36:42;-63.87
2025-05-08 11:36:41;-12.87
2025-05-08 11:36:40;-82.12
2025-05-08 11:36:39;-41.37
2025-05-08 11:36:38;-44.12
2025-05-08 11:36:37;-77.12
2025-05-08 11:36:36;-77.12
2025-05-08 11:36:35;-84.37
2025-05-08 11:36:34;-81.62
2025-05-08 11:36:33;-45.87
2025-05-08 11:36:32;-58.12
2025-05-08 11:36:31;-12.87
2025-05-08 11:36:30;-53.12
2025-05-08 11:36:29;-86.62
2025-05-08 11:36:28;-17.87
2025-05-08 11:36:27;-26.87
2025-05-08 11:36:26;-5.62
2025-05-08 11:36:25;-24.62
2025-05-08 11:36:24;-34.12
2025-05-08 11:36:23;-74.37
2025-05-08 11:36:22;-31.87
2025-05-08 11:36:21;-29.12
2025-05-08 11:36:20;-7.87
2025-05-08 11:36:19;-22.37
2025-05-08 11:36:18;-79.37
2025-05-08 11:36:17;-98.37
2025-05-08 11:36:16;-24.62
2025-05-08 11:36:15;-53.12
2025-05-08 11:36:14;-55.37
2025-05-08 11:36:13;-69.37
2025-05-08 11:36:12;-68.37
2025-05-08 11:36:11;-97.37
2025-05-08 11:36:10;-49.37
2025-05-08 11:36:09;-14.62
2025-05-08 11:36:08;-55.37
2025-05-08 11:36:07;-40.87
2025-05-08 11:36:06;-0.62
2025-05-08 11:36:05;-33.62
2025-05-08 11:36:04;-48.12
2025-05-08 11:36:03;-45.87
2025-05-08 11:36:02;-52.62
2025-05-08 11:36:01;-83.87
2025-05-08 11:36:00;-11.87
2025-05-08 11:35:59;-52.62
2025-05-08 11:35:58;-73.87
2025-05-08 11:35:57;-21.37
2025-05-08 11:35:56;-7.37
2025-05-08 11:35:55;-71.12
2025-05-08 11:35:54;-49.37
2025-05-08 11:35:53;-14.12
2025-05-08 11:35:52;-90.12
2025-05-08 11:35:51;-39.37
2025-05-08 11:35:50;-40.87
2025-05-08 11:35:49;-11.87
2025-05-08 11:35:48;-78.37
2025-05-08 11:35:47;-76.12
2025-05-08 11:35:46;-16.87
2025-05-08 11:35:45;-14.12
2025-05-08 11:35:44;-76.12
2025-05-08 11:35:43;-0.12
2025-05-08 11:35:42;-54.87
2025-05-08 11:35:41;-78.87
2025-05-08 11:35:40;-3.62
2025-05-08 11:35:39;-9.12
2025-05-08 11:35:38;-77.87
2025-05-08 11:35:37;-30.87
2025-05-08 11:35:36;-37.62
2025-05-08 11:35:35;-68.87
2025-05-08 11:35:34;-90.12
2025-05-08 11:35:33;-85.12
2025-05-08 11:35:32;-9.12
2025-05-08 11:35:31;-75.62
2025-05-08 11:35:30;-54.37
2025-05-08 11:35:29;-90.12
2025-05-08 11:35:28;-95.12
2025-05-08 11:35:27;-63.87
2025-05-08 11:35:26;-35.37
2025-05-08 11:35:25;-78.37
2025-05-08 11:35:24;-68.87
2025-05-08 11:35:23;-44.87
2025-05-08 11:35:22;-25.37
2025-05-08 11:35:21;-18.62
2025-05-08 11:35:20;-28.12
2025-05-08 11:35:19;-78.37
2025-05-08 11:35:18;-99.62
2025-05-08 11:35:17;-87.37
2025-05-08 11:35:16;-76.12
2025-05-08 11:35:15;-11.37
2025-05-08 11:35:14;-42.62
2025-05-08 11:35:13;-14.12
2025-05-08 11:35:12;-23.12
2025-05-08 11:35:11;-37.62
2025-05-08 11:35:10;-52.12
2025-05-08 11:35:09;-36.12
2025-05-08 11:35:08;-12.12
2025-05-08 11:35:07;-79.12
2025-05-08 11:35:06;-94.62
2025-05-08 11:35:05;-32.62
2025-05-08 11:35:04;-42.12
2025-05-08 11:35:03;-70.12
2025-05-08 11:35:02;-60.62
2025-05-08 11:35:01;-0.87
2025-05-08 11:35:00;-19.87
2025-05-08 11:34:59;-0.87
2025-05-08 11:34:58;-37.12
2025-05-08 11:34:57;-53.87
2025-05-08 11:34:56;-58.87
2025-05-08 11:34:55;-15.87
2025-05-08 11:34:54;-56.12
2025-05-08 11:34:53;-22.62
2025-05-08 11:34:52;-75.62
2025-05-08 11:34:51;-1.37
2025-05-08 11:34:50;-56.12
2025-05-08 11:34:49;-53.87
2025-05-08 11:34:48;-34.37
2025-05-08 11:34:47;-4.12
2025-05-08 11:34:46;-61.12
2025-05-08 11:34:45;-10.87
2025-05-08 11:34:44;-72.37
2025-05-08 11:34:43;-91.87
2025-05-08 11:34:42;-61.12
2025-05-08 11:34:41;-39.37
2025-05-08 11:34:40;-79.62
2025-05-08 11:34:39;-72.37
2025-05-08 11:34:38;-34.87
2025-05-08 11:34:37;-0.37
2025-05-08 11:34:36;-52.37
2025-05-08 11:34:35;-85.87
2025-05-08 11:34:34;-72.37
2025-05-08 11:34:33;-91.37
2025-05-08 11:34:32;-94.12
2025-05-08 11:34:31;-27.12
2025-05-08 11:34:30;-86.87
2025-05-08 11:34:29;-70.12
2025-05-08 11:34:28;-32.12
2025-05-08 11:34:27;-93.62
2025-05-08 11:34:26;-81.87
2025-05-08 11:34:25;-43.37
2025-05-08 11:34:24;-74.62
2025-05-08 11:34:23;-5.87
2025-05-08 11:34:22;-62.87
2025-05-08 11:34:21;-10.37
2025-05-08 11:34:20;-34.37
2025-05-08 11:34:19;-57.87
2025-05-08 11:34:18;-0.87
2025-05-08 11:34:17;-12.62
2025-05-08 11:34:16;-76.87
2025-05-08 11:34:15;-62.37
2025-05-08 11:34:14;-81.37
2025-05-08 11:34:13;-45.62
2025-05-08 11:34:12;-19.87
2025-05-08 11:34:11;-66.37
2025-05-08 11:34:10;-23.87
2025-05-08 11:34:09;-35.62
2025-05-08 11:34:08;-52.37
2025-05-08 11:34:07;-78.62
2025-05-08 11:34:06;-62.37
2025-05-08 11:34:05;-22.87
2025-05-08 11:34:04;-37.87
2025-05-08 11:34:03;-31.62
2025-05-08 11:34:02;-55.12
2025-05-08 11:34:01;-14.87
2025-05-08 11:34:00;-31.12
2025-05-08 11:33:59;-66.87
2025-05-08 11:33:58;-12.12
2025-05-08 11:33:57;-28.87
2025-05-08 11:33:56;-29.37
