Fecha y Hora;DR-3047 - Indicador sobrepresión S-304
2025-05-08 11:43:52;-9607.00
2025-05-08 11:43:51;-5257.00
2025-05-08 11:43:50;-7157.00
2025-05-08 11:43:49;-2407.00
2025-05-08 11:43:48;-3582.00
2025-05-08 11:43:47;-9607.00
2025-05-08 11:43:46;-6482.00
2025-05-08 11:43:45;-6657.00
2025-05-08 11:43:44;-8782.00
2025-05-08 11:43:43;-7057.00
2025-05-08 11:43:42;-7332.00
2025-05-08 11:43:41;-1632.00
2025-05-08 11:43:40;-1857.00
2025-05-08 11:43:39;-7107.00
2025-05-08 11:43:38;-6207.00
2025-05-08 11:43:37;-2182.00
2025-05-08 11:43:36;-4082.00
2025-05-08 11:43:35;-5257.00
2025-05-08 11:43:34;-2857.00
2025-05-08 11:43:33;-2982.00
2025-05-08 11:43:32;-6057.00
2025-05-08 11:43:31;-4382.00
2025-05-08 11:43:30;-5657.00
2025-05-08 11:43:29;-6432.00
2025-05-08 11:43:28;-7832.00
2025-05-08 11:43:27;-8557.00
2025-05-08 11:43:26;-8782.00
2025-05-08 11:43:25;-2632.00
2025-05-08 11:43:24;-457.00
2025-05-08 11:43:23;-732.00
2025-05-08 11:43:22;-2857.00
2025-05-08 11:43:21;-4532.00
2025-05-08 11:43:20;-6432.00
2025-05-08 11:43:19;-5707.00
2025-05-08 11:43:18;-1457.00
2025-05-08 11:43:17;-3582.00
2025-05-08 11:43:16;-1682.00
2025-05-08 11:43:15;-7107.00
2025-05-08 11:43:14;-907.00
2025-05-08 11:43:13;-4257.00
2025-05-08 11:43:12;-3082.00
2025-05-08 11:43:11;-1632.00
2025-05-08 11:43:10;-4982.00
2025-05-08 11:43:09;-8782.00
2025-05-08 11:43:08;-8732.00
2025-05-08 11:43:07;-8282.00
2025-05-08 11:43:06;-4757.00
2025-05-08 11:43:05;-8057.00
2025-05-08 11:43:04;-7832.00
2025-05-08 11:43:03;-8282.00
2025-05-08 11:43:02;-532.00
2025-05-08 11:43:01;-2532.00
2025-05-08 11:43:00;-9257.00
2025-05-08 11:42:59;-4882.00
2025-05-08 11:42:58;-257.00
2025-05-08 11:42:57;-7557.00
2025-05-08 11:42:56;-3532.00
2025-05-08 11:42:55;-4482.00
2025-05-08 11:42:54;-6782.00
2025-05-08 11:42:53;-3657.00
2025-05-08 11:42:52;-9407.00
2025-05-08 11:42:51;-9857.00
2025-05-08 11:42:50;-8682.00
2025-05-08 11:42:49;-9357.00
2025-05-08 11:42:48;-3707.00
2025-05-08 11:42:47;-3707.00
2025-05-08 11:42:46;-2882.00
2025-05-08 11:42:45;-5107.00
2025-05-08 11:42:44;-3082.00
2025-05-08 11:42:43;-3257.00
2025-05-08 11:42:42;-8007.00
2025-05-08 11:42:41;-4432.00
2025-05-08 11:42:40;-4207.00
2025-05-08 11:42:39;-4707.00
2025-05-08 11:42:38;-7232.00
2025-05-08 11:42:37;-6557.00
2025-05-08 11:42:36;-857.00
2025-05-08 11:42:35;-7057.00
2025-05-08 11:42:34;-8457.00
2025-05-08 11:42:33;-2707.00
2025-05-08 11:42:32;-4257.00
2025-05-08 11:42:31;-6357.00
2025-05-08 11:42:30;-2207.00
2025-05-08 11:42:29;-757.00
2025-05-08 11:42:28;-1032.00
2025-05-08 11:42:27;-1207.00
2025-05-08 11:42:26;-4157.00
2025-05-08 11:42:25;-8457.00
2025-05-08 11:42:24;-1982.00
2025-05-08 11:42:23;-6332.00
2025-05-08 11:42:22;-8907.00
2025-05-08 11:42:21;-3657.00
2025-05-08 11:42:20;-3482.00
2025-05-08 11:42:19;-8682.00
2025-05-08 11:42:18;-3932.00
2025-05-08 11:42:17;-3207.00
2025-05-08 11:42:16;-7957.00
2025-05-08 11:42:15;-1032.00
2025-05-08 11:42:14;-7507.00
2025-05-08 11:42:13;-8232.00
2025-05-08 11:42:12;-2532.00
2025-05-08 11:42:11;-6507.00
2025-05-08 11:42:10;-9182.00
2025-05-08 11:42:09;-8182.00
2025-05-08 11:42:08;-4832.00
2025-05-08 11:42:07;-82.00
2025-05-08 11:42:06;-1757.00
2025-05-08 11:42:05;-6332.00
2025-05-08 11:42:04;-6782.00
2025-05-08 11:42:03;-4382.00
2025-05-08 11:42:02;-6682.00
2025-05-08 11:42:01;-7132.00
2025-05-08 11:42:00;-4632.00
2025-05-08 11:41:59;-2682.00
2025-05-08 11:41:58;-1282.00
2025-05-08 11:41:57;-9607.00
2025-05-08 11:41:56;-3457.00
2025-05-08 11:41:55;-3907.00
2025-05-08 11:41:54;-3607.00
2025-05-08 11:41:53;-1482.00
2025-05-08 11:41:52;-307.00
2025-05-08 11:41:51;-4382.00
2025-05-08 11:41:50;-9807.00
2025-05-08 11:41:49;-4782.00
2025-05-08 11:41:48;-9132.00
2025-05-08 11:41:47;-32.00
2025-05-08 11:41:46;-7682.00
2025-05-08 11:41:45;-5557.00
2025-05-08 11:41:44;-2657.00
2025-05-08 11:41:43;-7132.00
2025-05-08 11:41:42;-7182.00
2025-05-08 11:41:41;-7857.00
2025-05-08 11:41:40;-8132.00
2025-05-08 11:41:39;-4782.00
2025-05-08 11:41:38;-3107.00
2025-05-08 11:41:37;-3107.00
2025-05-08 11:41:36;-1932.00
2025-05-08 11:41:35;-5557.00
2025-05-08 11:41:34;-3332.00
2025-05-08 11:41:33;-4057.00
2025-05-08 11:41:32;-2932.00
2025-05-08 11:41:31;-9082.00
2025-05-08 11:41:30;-5732.00
2025-05-08 11:41:29;-8807.00
2025-05-08 11:41:28;-2732.00
2025-05-08 11:41:27;-1832.00
2025-05-08 11:41:26;-3232.00
2025-05-08 11:41:25;-3232.00
2025-05-08 11:41:24;-9482.00
2025-05-08 11:41:23;-2657.00
2025-05-08 11:41:22;-532.00
2025-05-08 11:41:21;-2382.00
2025-05-08 11:41:20;-5232.00
2025-05-08 11:41:19;-3332.00
2025-05-08 11:41:18;-5232.00
2025-05-08 11:41:17;-9707.00
2025-05-08 11:41:16;-1432.00
2025-05-08 11:41:15;-8807.00
2025-05-08 11:41:14;-8132.00
2025-05-08 11:41:13;-8307.00
2025-05-08 11:41:12;-6857.00
2025-05-08 11:41:11;-9757.00
2025-05-08 11:41:10;-7757.00
2025-05-08 11:41:09;-1282.00
2025-05-08 11:41:08;-5582.00
2025-05-08 11:41:07;-1057.00
2025-05-08 11:41:06;-4232.00
2025-05-08 11:41:05;-5132.00
2025-05-08 11:41:04;-1057.00
2025-05-08 11:41:03;-7757.00
2025-05-08 11:41:02;-5857.00
2025-05-08 11:41:01;-4232.00
2025-05-08 11:41:00;-9482.00
2025-05-08 11:40:59;-3782.00
2025-05-08 11:40:58;-9532.00
2025-05-08 11:40:57;-4082.00
2025-05-08 11:40:56;-1282.00
2025-05-08 11:40:55;-4132.00
2025-05-08 11:40:54;-3407.00
2025-05-08 11:40:53;-4357.00
2025-05-08 11:40:52;-9982.00
2025-05-08 11:40:51;-2057.00
2025-05-08 11:40:50;-3232.00
2025-05-08 11:40:49;-8532.00
2025-05-08 11:40:48;-8757.00
2025-05-08 11:40:47;-7432.00
2025-05-08 11:40:46;-2832.00
2025-05-08 11:40:45;-9207.00
2025-05-08 11:40:44;-1607.00
2025-05-08 11:40:43;-832.00
2025-05-08 11:40:42;-882.00
2025-05-08 11:40:41;-8257.00
2025-05-08 11:40:40;-657.00
2025-05-08 11:40:39;-1607.00
2025-05-08 11:40:38;-2057.00
2025-05-08 11:40:37;-9657.00
2025-05-08 11:40:36;-4182.00
2025-05-08 11:40:35;-9707.00
2025-05-08 11:40:34;-8707.00
2025-05-08 11:40:33;-432.00
2025-05-08 11:40:32;-9932.00
2025-05-08 11:40:31;-2057.00
2025-05-08 11:40:30;-4457.00
2025-05-08 11:40:29;-5407.00
2025-05-08 11:40:28;-7482.00
2025-05-08 11:40:27;-7257.00
2025-05-08 11:40:26;-2457.00
2025-05-08 11:40:25;-407.00
2025-05-08 11:40:24;-7782.00
2025-05-08 11:40:23;-1907.00
2025-05-08 11:40:22;-4932.00
2025-05-08 11:40:21;-7607.00
2025-05-08 11:40:20;-2282.00
2025-05-08 11:40:19;-9382.00
2025-05-08 11:40:18;-57.00
2025-05-08 11:40:17;-6482.00
2025-05-08 11:40:16;-732.00
2025-05-08 11:40:15;-8107.00
2025-05-08 11:40:14;-6032.00
2025-05-08 11:40:13;-2907.00
2025-05-08 11:40:12;-2407.00
2025-05-08 11:40:11;-6932.00
2025-05-08 11:40:10;-3407.00
2025-05-08 11:40:09;-6482.00
2025-05-08 11:40:08;-1732.00
2025-05-08 11:40:07;-9657.00
2025-05-08 11:40:06;-8432.00
2025-05-08 11:40:05;-5757.00
2025-05-08 11:40:04;-4357.00
2025-05-08 11:40:03;-3182.00
2025-05-08 11:40:02;-2007.00
2025-05-08 11:40:01;-4682.00
2025-05-08 11:40:00;-5307.00
2025-05-08 11:39:59;-2457.00
2025-05-08 11:39:58;-6982.00
2025-05-08 11:39:57;-1557.00
2025-05-08 11:39:56;-8157.00
2025-05-08 11:39:55;-4582.00
2025-05-08 11:39:54;-807.00
2025-05-08 11:39:53;-3082.00
2025-05-08 11:39:52;-2082.00
2025-05-08 11:39:51;-957.00
2025-05-08 11:39:50;-5932.00
2025-05-08 11:39:49;-5807.00
2025-05-08 11:39:48;-9157.00
2025-05-08 11:39:47;-4857.00
2025-05-08 11:39:46;-7432.00
2025-05-08 11:39:45;-6482.00
2025-05-08 11:39:44;-9832.00
2025-05-08 11:39:43;-3907.00
2025-05-08 11:39:42;-557.00
2025-05-08 11:39:41;-1007.00
2025-05-08 11:39:40;-3582.00
2025-05-08 11:39:39;-4807.00
2025-05-08 11:39:38;-5757.00
2025-05-08 11:39:37;-7657.00
2025-05-08 11:39:36;-5207.00
2025-05-08 11:39:35;-2907.00
2025-05-08 11:39:34;-8332.00
2025-05-08 11:39:33;-2682.00
2025-05-08 11:39:32;-4132.00
2025-05-08 11:39:31;-8332.00
2025-05-08 11:39:30;-5982.00
2025-05-08 11:39:29;-6207.00
2025-05-08 11:39:28;-282.00
2025-05-08 11:39:27;-9782.00
2025-05-08 11:39:26;-6107.00
2025-05-08 11:39:25;-2307.00
2025-05-08 11:39:24;-8507.00
2025-05-08 11:39:23;-3657.00
2025-05-08 11:39:22;-32.00
2025-05-08 11:39:21;-807.00
2025-05-08 11:39:20;-6232.00
2025-05-08 11:39:19;-9532.00
2025-05-08 11:39:18;-1357.00
2025-05-08 11:39:17;-5482.00
2025-05-08 11:39:16;-9557.00
2025-05-08 11:39:15;-8832.00
2025-05-08 11:39:14;-3082.00
2025-05-08 11:39:13;-2132.00
2025-05-08 11:39:12;-3582.00
2025-05-08 11:39:11;-182.00
2025-05-08 11:39:10;-1407.00
2025-05-08 11:39:09;-7107.00
2025-05-08 11:39:08;-2307.00
2025-05-08 11:39:07;-9507.00
2025-05-08 11:39:06;-1907.00
2025-05-08 11:39:05;-3807.00
2025-05-08 11:39:04;-5482.00
2025-05-08 11:39:03;-907.00
2025-05-08 11:39:02;-4307.00
2025-05-08 11:39:01;-232.00
2025-05-08 11:39:00;-2307.00
2025-05-08 11:38:59;-6882.00
2025-05-08 11:38:58;-4982.00
2025-05-08 11:38:57;-7607.00
2025-05-08 11:38:56;-507.00
2025-05-08 11:38:55;-9057.00
2025-05-08 11:38:54;-7332.00
2025-05-08 11:38:53;-182.00
2025-05-08 11:38:52;-1757.00
2025-05-08 11:38:51;-2707.00
2025-05-08 11:38:50;-4382.00
2025-05-08 11:38:49;-4332.00
2025-05-08 11:38:48;-1982.00
2025-05-08 11:38:47;-2207.00
2025-05-08 11:38:46;-907.00
2025-05-08 11:38:45;-1182.00
2025-05-08 11:38:44;-9457.00
2025-05-08 11:38:43;-2857.00
2025-05-08 11:38:42;-3982.00
2025-05-08 11:38:41;-6382.00
2025-05-08 11:38:40;-2807.00
2025-05-08 11:38:39;-1632.00
2025-05-08 11:38:38;-9682.00
2025-05-08 11:38:37;-9457.00
2025-05-08 11:38:36;-2307.00
2025-05-08 11:38:35;-6382.00
2025-05-08 11:38:34;-3782.00
2025-05-08 11:38:33;-5732.00
2025-05-08 11:38:32;-257.00
2025-05-08 11:38:31;-4507.00
2025-05-08 11:38:30;-5007.00
2025-05-08 11:38:29;-4957.00
2025-05-08 11:38:28;-9757.00
2025-05-08 11:38:27;-6907.00
2025-05-08 11:38:26;-4732.00
2025-05-08 11:38:25;-7957.00
2025-05-08 11:38:24;-6332.00
2025-05-08 11:38:23;-357.00
2025-05-08 11:38:22;-8182.00
2025-05-08 11:38:21;-4707.00
2025-05-08 11:38:20;-8807.00
2025-05-08 11:38:19;-1157.00
2025-05-08 11:38:18;-8357.00
2025-05-08 11:38:17;-4107.00
2025-05-08 11:38:16;-9982.00
2025-05-08 11:38:15;-6057.00
2025-05-08 11:38:14;-2982.00
2025-05-08 11:38:13;-4657.00
2025-05-08 11:38:12;-8907.00
2025-05-08 11:38:11;-7507.00
2025-05-08 11:38:10;-9907.00
2025-05-08 11:38:09;-9182.00
2025-05-08 11:38:08;-9182.00
2025-05-08 11:38:07;-8457.00
2025-05-08 11:38:06;-582.00
2025-05-08 11:38:05;-6057.00
2025-05-08 11:38:04;-5157.00
2025-05-08 11:38:03;-582.00
2025-05-08 11:38:02;-6507.00
2025-05-08 11:38:01;-1082.00
2025-05-08 11:38:00;-7232.00
2025-05-08 11:37:59;-9182.00
2025-05-08 11:37:58;-2482.00
2025-05-08 11:37:57;-6282.00
2025-05-08 11:37:56;-1257.00
2025-05-08 11:37:55;-9357.00
2025-05-08 11:37:54;-6332.00
2025-05-08 11:37:53;-6507.00
2025-05-08 11:37:52;-9357.00
2025-05-08 11:37:51;-82.00
2025-05-08 11:37:50;-8907.00
2025-05-08 11:37:49;-9032.00
2025-05-08 11:37:48;-1607.00
2025-05-08 11:37:47;-157.00
2025-05-08 11:37:46;-3007.00
2025-05-08 11:37:45;-6132.00
2025-05-08 11:37:44;-2482.00
2025-05-08 11:37:43;-7632.00
2025-05-08 11:37:42;-4282.00
2025-05-08 11:37:41;-7857.00
2025-05-08 11:37:40;-8357.00
2025-05-08 11:37:39;-7582.00
2025-05-08 11:37:38;-4007.00
2025-05-08 11:37:37;-7857.00
2025-05-08 11:37:36;-4782.00
2025-05-08 11:37:35;-3107.00
2025-05-08 11:37:34;-9982.00
2025-05-08 11:37:33;-9582.00
2025-05-08 11:37:32;-1032.00
2025-05-08 11:37:31;-1032.00
2025-05-08 11:37:30;-1032.00
2025-05-08 11:37:29;-5282.00
2025-05-08 11:37:28;-4107.00
2025-05-08 11:37:27;-4557.00
2025-05-08 11:37:26;-4557.00
2025-05-08 11:37:25;-7857.00
2025-05-08 11:37:24;-8632.00
2025-05-08 11:37:23;-7857.00
2025-05-08 11:37:22;-5282.00
2025-05-08 11:37:21;-4057.00
2025-05-08 11:37:20;-2657.00
2025-05-08 11:37:19;-7907.00
2025-05-08 11:37:18;-8857.00
2025-05-08 11:37:17;-4857.00
2025-05-08 11:37:16;-657.00
2025-05-08 11:37:15;-8607.00
2025-05-08 11:37:14;-3182.00
2025-05-08 11:37:13;-7982.00
2025-05-08 11:37:12;-6182.00
2025-05-08 11:37:11;-5457.00
2025-05-08 11:37:10;-6407.00
2025-05-08 11:37:09;-1707.00
2025-05-08 11:37:08;-5907.00
2025-05-08 11:37:07;-5957.00
2025-05-08 11:37:06;-257.00
2025-05-08 11:37:05;-6132.00
2025-05-08 11:37:04;-2382.00
2025-05-08 11:37:03;-6957.00
2025-05-08 11:37:02;-8582.00
2025-05-08 11:37:01;-5232.00
2025-05-08 11:37:00;-5007.00
2025-05-08 11:36:59;-1382.00
2025-05-08 11:36:58;-8582.00
2025-05-08 11:36:57;-1157.00
2025-05-08 11:36:56;-2382.00
2025-05-08 11:36:55;-8082.00
2025-05-08 11:36:54;-7857.00
2025-05-08 11:36:53;-1432.00
2025-05-08 11:36:52;-7082.00
2025-05-08 11:36:51;-5682.00
2025-05-08 11:36:50;-4632.00
2025-05-08 11:36:49;-2057.00
2025-05-08 11:36:48;-3957.00
2025-05-08 11:36:47;-607.00
2025-05-08 11:36:46;-2507.00
2025-05-08 11:36:45;-4807.00
2025-05-08 11:36:44;-457.00
2025-05-08 11:36:43;-1682.00
2025-05-08 11:36:42;-4807.00
2025-05-08 11:36:41;-5357.00
2025-05-08 11:36:40;-3732.00
2025-05-08 11:36:39;-6357.00
2025-05-08 11:36:38;-5732.00
2025-05-08 11:36:37;-7082.00
2025-05-08 11:36:36;-3057.00
2025-05-08 11:36:35;-3507.00
2025-05-08 11:36:34;-9032.00
2025-05-08 11:36:33;-7082.00
2025-05-08 11:36:32;-7807.00
2025-05-08 11:36:31;-8032.00
2025-05-08 11:36:30;-6082.00
2025-05-08 11:36:29;-2782.00
2025-05-08 11:36:28;-7707.00
2025-05-08 11:36:27;-6082.00
2025-05-08 11:36:26;-4682.00
2025-05-08 11:36:25;-2282.00
2025-05-08 11:36:24;-4682.00
2025-05-08 11:36:23;-3732.00
2025-05-08 11:36:22;-9932.00
2025-05-08 11:36:21;-8982.00
2025-05-08 11:36:20;-4232.00
2025-05-08 11:36:19;-3282.00
2025-05-08 11:36:18;-2057.00
2025-05-08 11:36:17;-832.00
2025-05-08 11:36:16;-9657.00
2025-05-08 11:36:15;-8932.00
2025-05-08 11:36:14;-2907.00
2025-05-08 11:36:13;-907.00
2025-05-08 11:36:12;-6032.00
2025-05-08 11:36:11;-3032.00
2025-05-08 11:36:10;-6207.00
2025-05-08 11:36:09;-1557.00
2025-05-08 11:36:08;-8932.00
2025-05-08 11:36:07;-8932.00
2025-05-08 11:36:06;-5132.00
2025-05-08 11:36:05;-1832.00
2025-05-08 11:36:04;-2557.00
2025-05-08 11:36:03;-5132.00
2025-05-08 11:36:02;-4407.00
2025-05-08 11:36:01;-8207.00
2025-05-08 11:36:00;-9382.00
2025-05-08 11:35:59;-3907.00
2025-05-08 11:35:58;-5982.00
2025-05-08 11:35:57;-6482.00
2025-05-08 11:35:56;-8607.00
2025-05-08 11:35:55;-6932.00
2025-05-08 11:35:54;-9107.00
2025-05-08 11:35:53;-7382.00
2025-05-08 11:35:52;-332.00
2025-05-08 11:35:51;-4307.00
2025-05-08 11:35:50;-507.00
2025-05-08 11:35:49;-5807.00
2025-05-08 11:35:48;-2732.00
2025-05-08 11:35:47;-8157.00
2025-05-08 11:35:46;-1332.00
2025-05-08 11:35:45;-3457.00
2025-05-08 11:35:44;-8482.00
2025-05-08 11:35:43;-2457.00
2025-05-08 11:35:42;-4607.00
2025-05-08 11:35:41;-9007.00
2025-05-08 11:35:40;-907.00
2025-05-08 11:35:39;-9007.00
2025-05-08 11:35:38;-7282.00
2025-05-08 11:35:37;-5307.00
2025-05-08 11:35:36;-5307.00
2025-05-08 11:35:35;-6707.00
2025-05-08 11:35:34;-4807.00
2025-05-08 11:35:33;-8607.00
2025-05-08 11:35:32;-7932.00
2025-05-08 11:35:31;-6257.00
2025-05-08 11:35:30;-6032.00
2025-05-08 11:35:29;-5757.00
2025-05-08 11:35:28;-3857.00
2025-05-08 11:35:27;-6032.00
2025-05-08 11:35:26;-1732.00
2025-05-08 11:35:25;-782.00
2025-05-08 11:35:24;-3857.00
2025-05-08 11:35:23;-5532.00
2025-05-08 11:35:22;-5082.00
2025-05-08 11:35:21;-6657.00
2025-05-08 11:35:20;-4582.00
2025-05-08 11:35:19;-8332.00
2025-05-08 11:35:18;-3632.00
2025-05-08 11:35:17;-8832.00
2025-05-08 11:35:16;-2357.00
2025-05-08 11:35:15;-5982.00
2025-05-08 11:35:14;-7882.00
2025-05-08 11:35:13;-6482.00
2025-05-08 11:35:12;-1957.00
2025-05-08 11:35:11;-6607.00
2025-05-08 11:35:10;-1032.00
2025-05-08 11:35:09;-1482.00
2025-05-08 11:35:08;-1757.00
2025-05-08 11:35:07;-8782.00
2025-05-08 11:35:06;-8357.00
2025-05-08 11:35:05;-4932.00
2025-05-08 11:35:04;-3932.00
2025-05-08 11:35:03;-8732.00
2025-05-08 11:35:02;-5657.00
2025-05-08 11:35:01;-6832.00
2025-05-08 11:35:00;-407.00
2025-05-08 11:34:59;-1807.00
2025-05-08 11:34:58;-9682.00
2025-05-08 11:34:57;-3082.00
2025-05-08 11:34:56;-7332.00
2025-05-08 11:34:55;-1632.00
2025-05-08 11:34:54;-5482.00
2025-05-08 11:34:53;-3807.00
2025-05-08 11:34:52;-7607.00
2025-05-08 11:34:51;-732.00
2025-05-08 11:34:50;-1632.00
2025-05-08 11:34:49;-182.00
2025-05-08 11:34:48;-7607.00
2025-05-08 11:34:47;-4257.00
2025-05-08 11:34:46;-9057.00
2025-05-08 11:34:45;-6157.00
2025-05-08 11:34:44;-4482.00
2025-05-08 11:34:43;-9232.00
2025-05-08 11:34:42;-5932.00
2025-05-08 11:34:41;-3032.00
2025-05-08 11:34:40;-7782.00
2025-05-08 11:34:39;-7957.00
2025-05-08 11:34:38;-6507.00
2025-05-08 11:34:37;-2257.00
2025-05-08 11:34:36;-6957.00
2025-05-08 11:34:35;-4332.00
2025-05-08 11:34:34;-1807.00
2025-05-08 11:34:33;-4432.00
2025-05-08 11:34:32;-182.00
2025-05-08 11:34:31;-632.00
2025-05-08 11:34:30;-2582.00
2025-05-08 11:34:29;-907.00
2025-05-08 11:34:28;-1907.00
2025-05-08 11:34:27;-5382.00
2025-05-08 11:34:26;-3032.00
2025-05-08 11:34:25;-3707.00
2025-05-08 11:34:24;-5882.00
2025-05-08 11:34:23;-8232.00
2025-05-08 11:34:22;-9957.00
2025-05-08 11:34:21;-1632.00
2025-05-08 11:34:20;-3482.00
2025-05-08 11:34:19;-8732.00
2025-05-08 11:34:18;-3757.00
2025-05-08 11:34:17;-9232.00
2025-05-08 11:34:16;-2532.00
2025-05-08 11:34:15;-7557.00
2025-05-08 11:34:14;-9132.00
2025-05-08 11:34:13;-582.00
2025-05-08 11:34:12;-6507.00
2025-05-08 11:34:11;-3657.00
2025-05-08 11:34:10;-4332.00
2025-05-08 11:34:09;-6507.00
2025-05-08 11:34:08;-1657.00
2025-05-08 11:34:07;-657.00
2025-05-08 11:34:06;-257.00
2025-05-08 11:34:05;-9032.00
2025-05-08 11:34:04;-2882.00
2025-05-08 11:34:03;-8132.00
2025-05-08 11:34:02;-132.00
2025-05-08 11:34:01;-4657.00
2025-05-08 11:34:00;-2982.00
2025-05-08 11:33:59;-2257.00
2025-05-08 11:33:58;-8232.00
2025-05-08 11:33:57;-5107.00
2025-05-08 11:33:56;-2257.00
2025-05-08 11:33:55;-2257.00
2025-05-08 11:33:54;-8907.00
2025-05-08 11:33:53;-807.00
2025-05-08 11:33:52;-9132.00
2025-05-08 11:33:51;-6282.00
2025-05-08 11:33:50;-6782.00
2025-05-08 11:33:49;-6282.00
2025-05-08 11:33:48;-9407.00
2025-05-08 11:33:47;-357.00
2025-05-08 11:33:46;-2532.00
2025-05-08 11:33:45;-8682.00
2025-05-08 11:33:44;-2207.00
2025-05-08 11:33:43;-9582.00
2025-05-08 11:33:42;-3657.00
2025-05-08 11:33:41;-4382.00
2025-05-08 11:33:40;-8407.00
2025-05-08 11:33:39;-5107.00
2025-05-08 11:33:38;-2982.00
2025-05-08 11:33:37;-9407.00
2025-05-08 11:33:36;-9882.00
2025-05-08 11:33:35;-1157.00
2025-05-08 11:33:34;-6082.00
2025-05-08 11:33:33;-8082.00
2025-05-08 11:33:32;-2282.00
2025-05-08 11:33:31;-4282.00
2025-05-08 11:33:30;-6507.00
2025-05-08 11:33:29;-32.00
2025-05-08 11:33:28;-6457.00
2025-05-08 11:33:27;-3157.00
2025-05-08 11:33:26;-9757.00
2025-05-08 11:33:25;-8357.00
2025-05-08 11:33:24;-2707.00
2025-05-08 11:33:23;-8632.00
2025-05-08 11:33:22;-32.00
2025-05-08 11:33:21;-5857.00
2025-05-08 11:33:20;-707.00
2025-05-08 11:33:19;-2382.00
2025-05-08 11:33:18;-9257.00
2025-05-08 11:33:17;-4007.00
2025-05-08 11:33:16;-7582.00
2025-05-08 11:33:15;-7582.00
2025-05-08 11:33:14;-3882.00
2025-05-08 11:33:13;-5057.00
2025-05-08 11:33:12;-9757.00
2025-05-08 11:33:11;-1657.00
2025-05-08 11:33:10;-7857.00
2025-05-08 11:33:09;-8857.00
2025-05-08 11:33:08;-3157.00
2025-05-08 11:33:07;-7857.00
2025-05-08 11:33:06;-7407.00
2025-05-08 11:33:05;-3607.00
2025-05-08 11:33:04;-9882.00
2025-05-08 11:33:03;-6582.00
2025-05-08 11:33:02;-1282.00
2025-05-08 11:33:01;-1282.00
2025-05-08 11:33:00;-2282.00
2025-05-08 11:32:59;-2557.00
2025-05-08 11:32:58;-2557.00
2025-05-08 11:32:57;-932.00
2025-05-08 11:32:56;-9982.00
2025-05-08 11:32:55;-6857.00
2025-05-08 11:32:54;-6182.00
2025-05-08 11:32:53;-4057.00
2025-05-08 11:32:52;-8082.00
2025-05-08 11:32:51;-9307.00
2025-05-08 11:32:50;-7632.00
2025-05-08 11:32:49;-1932.00
2025-05-08 11:32:48;-432.00
2025-05-08 11:32:47;-7407.00
2025-05-08 11:32:46;-2882.00
2025-05-08 11:32:45;-5957.00
2025-05-08 11:32:44;-8582.00
2025-05-08 11:32:43;-882.00
2025-05-08 11:32:42;-5907.00
2025-05-08 11:32:41;-3107.00
2025-05-08 11:32:40;-9532.00
2025-05-08 11:32:39;-7582.00
2025-05-08 11:32:38;-9982.00
2025-05-08 11:32:37;-7307.00
2025-05-08 11:32:36;-3332.00
2025-05-08 11:32:35;-3107.00
2025-05-08 11:32:34;-9982.00
2025-05-08 11:32:33;7093.00
2025-05-08 11:32:32;-3957.00
2025-05-08 11:32:31;2068.00
2025-05-08 11:32:30;6643.00
2025-05-08 11:32:29;8143.00
2025-05-08 11:32:28;9768.00
2025-05-08 11:32:27;9218.00
2025-05-08 11:32:26;-332.00
2025-05-08 11:32:25;-7257.00
2025-05-08 11:32:24;-6082.00
2025-05-08 11:32:23;168.00
2025-05-08 11:32:22;-6632.00
2025-05-08 11:32:21;-7082.00
2025-05-08 11:32:20;-7532.00
2025-05-08 11:32:19;-6407.00
2025-05-08 11:32:18;-5407.00
2025-05-08 11:32:17;-2557.00
2025-05-08 11:32:16;-2557.00
2025-05-08 11:32:15;-7307.00
2025-05-08 11:32:14;-8032.00
2025-05-08 11:32:13;-2057.00
2025-05-08 11:32:12;-157.00
2025-05-08 11:32:11;-8257.00
2025-05-08 11:32:10;-8032.00
2025-05-08 11:32:09;-3907.00
2025-05-08 11:32:08;-6582.00
2025-05-08 11:32:07;-9657.00
2025-05-08 11:32:06;-3457.00
2025-05-08 11:32:05;-6357.00
2025-05-08 11:32:04;-2007.00
2025-05-08 11:32:03;-9432.00
2025-05-08 11:32:02;-3007.00
2025-05-08 11:32:01;6418.00
2025-05-08 11:32:00;2893.00
2025-05-08 11:31:59;6693.00
2025-05-08 11:31:58;1168.00
2025-05-08 11:31:57;7818.00
2025-05-08 11:31:56;-5407.00
2025-05-08 11:31:55;-8207.00
2025-05-08 11:31:54;7543.00
2025-05-08 11:31:53;-3282.00
2025-05-08 11:31:52;-107.00
2025-05-08 11:31:51;-5132.00
2025-05-08 11:31:50;-8932.00
2025-05-08 11:31:49;-4457.00
2025-05-08 11:31:48;-4682.00
2025-05-08 11:31:47;-8982.00
2025-05-08 11:31:46;-7532.00
2025-05-08 11:31:45;-5357.00
2025-05-08 11:31:44;-7257.00
2025-05-08 11:31:43;-2957.00
2025-05-08 11:31:42;-3007.00
2025-05-08 11:31:41;-1107.00
2025-05-08 11:31:40;5868.00
2025-05-08 11:31:39;4918.00
2025-05-08 11:31:38;7143.00
2025-05-08 11:31:37;8318.00
2025-05-08 11:31:36;6418.00
2025-05-08 11:31:35;3068.00
2025-05-08 11:31:34;7593.00
