Fecha y Hora;TT-402A - Temperatura estator bomba B-402A
2025-05-08 10:48:42;44.72
2025-05-08 10:48:41;2.72
2025-05-08 10:48:40;97.22
2025-05-08 10:48:39;97.72
2025-05-08 10:48:38;28.47
2025-05-08 10:48:37;37.97
2025-05-08 10:48:36;66.47
2025-05-08 10:48:35;7.22
2025-05-08 10:48:34;54.72
2025-05-08 10:48:33;26.22
2025-05-08 10:48:32;42.97
2025-05-08 10:48:31;12.22
2025-05-08 10:48:30;31.22
2025-05-08 10:48:29;16.72
2025-05-08 10:48:28;95.97
2025-05-08 10:48:27;38.47
2025-05-08 10:48:26;93.72
2025-05-08 10:48:25;9.97
2025-05-08 10:48:24;78.72
2025-05-08 10:48:23;95.97
2025-05-08 10:48:22;83.47
2025-05-08 10:48:21;90.22
2025-05-08 10:48:20;6.47
2025-05-08 10:48:19;52.72
2025-05-08 10:48:18;33.22
2025-05-08 10:48:17;89.22
2025-05-08 10:48:16;46.22
2025-05-08 10:48:15;43.47
2025-05-08 10:48:14;38.47
2025-05-08 10:48:13;14.47
2025-05-08 10:48:12;24.47
2025-05-08 10:48:11;24.47
2025-05-08 10:48:10;95.97
2025-05-08 10:48:09;10.97
2025-05-08 10:48:08;55.22
2025-05-08 10:48:07;84.22
2025-05-08 10:48:06;45.72
2025-05-08 10:48:05;21.72
2025-05-08 10:48:04;7.72
2025-05-08 10:48:03;36.22
2025-05-08 10:48:02;72.47
2025-05-08 10:48:01;62.97
2025-05-08 10:48:00;76.97
2025-05-08 10:47:59;67.47
2025-05-08 10:47:58;62.97
2025-05-08 10:47:57;81.97
2025-05-08 10:47:56;81.97
2025-05-08 10:47:55;27.72
2025-05-08 10:47:54;51.22
2025-05-08 10:47:53;81.97
2025-05-08 10:47:52;53.47
2025-05-08 10:47:51;65.22
2025-05-08 10:47:50;12.47
2025-05-08 10:47:49;90.72
2025-05-08 10:47:48;81.22
2025-05-08 10:47:47;54.97
2025-05-08 10:47:46;60.72
2025-05-08 10:47:45;65.72
2025-05-08 10:47:44;62.47
2025-05-08 10:47:43;60.72
2025-05-08 10:47:42;49.47
2025-05-08 10:47:41;27.22
2025-05-08 10:47:40;8.22
2025-05-08 10:47:39;27.22
2025-05-08 10:47:38;81.97
2025-05-08 10:47:37;34.47
2025-05-08 10:47:36;89.22
2025-05-08 10:47:35;38.97
2025-05-08 10:47:34;53.47
2025-05-08 10:47:33;56.22
2025-05-08 10:47:32;67.47
2025-05-08 10:47:31;47.22
2025-05-08 10:47:30;4.72
2025-05-08 10:47:29;9.22
2025-05-08 10:47:28;9.22
2025-05-08 10:47:27;6.47
2025-05-08 10:47:26;40.47
2025-05-08 10:47:25;92.97
2025-05-08 10:47:24;34.97
2025-05-08 10:47:23;94.72
2025-05-08 10:47:22;44.47
2025-05-08 10:47:21;91.97
2025-05-08 10:47:20;6.47
2025-05-08 10:47:19;54.47
2025-05-08 10:47:18;91.72
2025-05-08 10:47:17;28.72
2025-05-08 10:47:16;26.97
2025-05-08 10:47:15;83.47
2025-05-08 10:47:14;96.97
2025-05-08 10:47:13;83.47
2025-05-08 10:47:12;42.72
2025-05-08 10:47:11;20.47
2025-05-08 10:47:10;99.72
2025-05-08 10:47:09;77.97
2025-05-08 10:47:08;4.22
2025-05-08 10:47:07;56.72
2025-05-08 10:47:06;90.72
2025-05-08 10:47:05;90.22
2025-05-08 10:47:04;58.97
2025-05-08 10:47:03;56.72
2025-05-08 10:47:02;15.97
2025-05-08 10:47:01;34.97
2025-05-08 10:47:00;63.97
2025-05-08 10:46:59;46.72
2025-05-08 10:46:58;6.47
2025-05-08 10:46:57;43.22
2025-05-08 10:46:56;72.97
2025-05-08 10:46:55;34.97
2025-05-08 10:46:54;39.97
2025-05-08 10:46:53;78.47
2025-05-08 10:46:52;82.97
2025-05-08 10:46:51;1.97
2025-05-08 10:46:50;11.47
2025-05-08 10:46:49;59.47
2025-05-08 10:46:48;20.22
2025-05-08 10:46:47;72.22
2025-05-08 10:46:46;35.97
2025-05-08 10:46:45;77.72
2025-05-08 10:46:44;74.97
2025-05-08 10:46:43;73.47
2025-05-08 10:46:42;63.97
2025-05-08 10:46:41;66.22
2025-05-08 10:46:40;85.22
2025-05-08 10:46:39;79.97
2025-05-08 10:46:38;89.47
2025-05-08 10:46:37;31.97
2025-05-08 10:46:36;13.47
2025-05-08 10:46:35;89.47
2025-05-08 10:46:34;53.22
2025-05-08 10:46:33;87.22
2025-05-08 10:46:32;88.47
2025-05-08 10:46:31;2.97
2025-05-08 10:46:30;21.47
2025-05-08 10:46:29;47.72
2025-05-08 10:46:28;40.47
2025-05-08 10:46:27;4.72
2025-05-08 10:46:26;76.22
2025-05-08 10:46:25;88.47
2025-05-08 10:46:24;83.97
2025-05-08 10:46:23;81.22
2025-05-08 10:46:22;81.22
2025-05-08 10:46:21;68.97
2025-05-08 10:46:20;35.97
2025-05-08 10:46:19;2.97
2025-05-08 10:46:18;49.97
2025-05-08 10:46:17;87.22
2025-05-08 10:46:16;84.97
2025-05-08 10:46:15;58.72
2025-05-08 10:46:14;12.97
2025-05-08 10:46:13;83.22
2025-05-08 10:46:12;31.47
2025-05-08 10:46:11;14.72
2025-05-08 10:46:10;38.72
2025-05-08 10:46:09;0.22
2025-05-08 10:46:08;93.47
2025-05-08 10:46:07;24.22
2025-05-08 10:46:06;34.22
2025-05-08 10:46:05;38.22
2025-05-08 10:46:04;71.72
2025-05-08 10:46:03;39.22
2025-05-08 10:46:02;26.47
2025-05-08 10:46:01;73.97
2025-05-08 10:46:00;36.47
2025-05-08 10:45:59;17.97
2025-05-08 10:45:58;14.72
2025-05-08 10:45:57;76.72
2025-05-08 10:45:56;21.97
2025-05-08 10:45:55;91.72
2025-05-08 10:45:54;31.47
2025-05-08 10:45:53;34.22
2025-05-08 10:45:52;53.72
2025-05-08 10:45:51;81.72
2025-05-08 10:45:50;96.22
2025-05-08 10:45:49;67.22
2025-05-08 10:45:48;33.72
2025-05-08 10:45:47;39.72
2025-05-08 10:45:46;63.22
2025-05-08 10:45:45;32.22
2025-05-08 10:45:44;29.47
2025-05-08 10:45:43;71.97
2025-05-08 10:45:42;57.47
2025-05-08 10:45:41;72.72
2025-05-08 10:45:40;34.22
2025-05-08 10:45:39;22.47
2025-05-08 10:45:38;62.72
2025-05-08 10:45:37;39.72
2025-05-08 10:45:36;5.72
2025-05-08 10:45:35;84.47
2025-05-08 10:45:34;29.72
2025-05-08 10:45:33;24.72
2025-05-08 10:45:32;67.22
2025-05-08 10:45:31;17.47
2025-05-08 10:45:30;84.47
2025-05-08 10:45:29;3.47
2025-05-08 10:45:28;96.22
2025-05-08 10:45:27;60.97
2025-05-08 10:45:26;56.47
2025-05-08 10:45:25;1.22
2025-05-08 10:45:24;72.72
2025-05-08 10:45:23;39.22
2025-05-08 10:45:22;73.22
2025-05-08 10:45:21;1.72
2025-05-08 10:45:20;35.22
2025-05-08 10:45:19;68.22
2025-05-08 10:45:18;53.72
2025-05-08 10:45:17;27.47
2025-05-08 10:45:16;39.22
2025-05-08 10:45:15;39.72
2025-05-08 10:45:14;98.22
2025-05-08 10:45:13;97.22
2025-05-08 10:45:12;93.22
2025-05-08 10:45:11;33.47
2025-05-08 10:45:10;0.47
2025-05-08 10:45:09;32.47
2025-05-08 10:45:08;80.47
2025-05-08 10:45:07;6.22
2025-05-08 10:45:06;58.72
2025-05-08 10:45:05;59.22
2025-05-08 10:45:04;27.97
2025-05-08 10:45:03;68.72
2025-05-08 10:45:02;49.72
2025-05-08 10:45:01;37.47
2025-05-08 10:45:00;34.72
2025-05-08 10:44:59;9.97
2025-05-08 10:44:58;32.97
2025-05-08 10:44:57;37.97
2025-05-08 10:44:56;77.72
2025-05-08 10:44:55;64.72
2025-05-08 10:44:54;95.47
2025-05-08 10:44:53;26.72
2025-05-08 10:44:52;71.47
2025-05-08 10:44:51;7.22
2025-05-08 10:44:50;92.72
2025-05-08 10:44:49;66.97
2025-05-08 10:44:48;97.22
2025-05-08 10:44:47;16.72
2025-05-08 10:44:46;27.97
2025-05-08 10:44:45;73.22
2025-05-08 10:44:44;64.22
2025-05-08 10:44:43;43.97
2025-05-08 10:44:42;72.97
2025-05-08 10:44:41;0.47
2025-05-08 10:44:40;41.72
2025-05-08 10:44:39;1.47
2025-05-08 10:44:38;66.47
2025-05-08 10:44:37;18.97
2025-05-08 10:44:36;99.97
2025-05-08 10:44:35;75.97
2025-05-08 10:44:34;82.72
2025-05-08 10:44:33;40.72
2025-05-08 10:44:32;18.47
2025-05-08 10:44:31;13.97
2025-05-08 10:44:30;7.22
2025-05-08 10:44:29;49.72
2025-05-08 10:44:28;12.22
2025-05-08 10:44:27;50.22
2025-05-08 10:44:26;73.72
2025-05-08 10:44:25;16.72
2025-05-08 10:44:24;66.47
2025-05-08 10:44:23;64.22
2025-05-08 10:44:22;50.22
2025-05-08 10:44:21;36.22
2025-05-08 10:44:20;14.47
2025-05-08 10:44:19;47.97
2025-05-08 10:44:18;45.22
2025-05-08 10:44:17;71.47
2025-05-08 10:44:16;59.72
2025-05-08 10:44:15;66.97
2025-05-08 10:44:14;90.97
2025-05-08 10:44:13;69.22
2025-05-08 10:44:12;84.22
2025-05-08 10:44:11;35.47
2025-05-08 10:44:10;10.97
2025-05-08 10:44:09;37.22
2025-05-08 10:44:08;8.72
2025-05-08 10:44:07;42.97
2025-05-08 10:44:06;76.47
2025-05-08 10:44:05;83.22
2025-05-08 10:44:04;45.22
2025-05-08 10:44:03;58.47
2025-05-08 10:44:02;56.22
2025-05-08 10:44:01;84.72
2025-05-08 10:44:00;15.47
2025-05-08 10:43:59;3.22
2025-05-08 10:43:58;98.72
2025-05-08 10:43:57;65.22
2025-05-08 10:43:56;43.97
2025-05-08 10:43:55;71.97
2025-05-08 10:43:54;28.97
2025-05-08 10:43:53;5.47
2025-05-08 10:43:52;57.97
2025-05-08 10:43:51;81.97
2025-05-08 10:43:50;98.72
2025-05-08 10:43:49;93.22
2025-05-08 10:43:48;83.72
2025-05-08 10:43:47;12.22
2025-05-08 10:43:46;85.97
2025-05-08 10:43:45;7.72
2025-05-08 10:43:44;60.72
2025-05-08 10:43:43;38.97
2025-05-08 10:43:42;95.97
2025-05-08 10:43:41;68.97
2025-05-08 10:43:40;35.47
2025-05-08 10:43:39;92.47
2025-05-08 10:43:38;49.47
2025-05-08 10:43:37;65.72
2025-05-08 10:43:36;3.22
2025-05-08 10:43:35;17.22
2025-05-08 10:43:34;46.22
2025-05-08 10:43:33;8.22
2025-05-08 10:43:32;29.47
2025-05-08 10:43:31;13.22
2025-05-08 10:43:30;12.72
2025-05-08 10:43:29;41.72
2025-05-08 10:43:28;69.72
2025-05-08 10:43:27;46.22
2025-05-08 10:43:26;74.72
2025-05-08 10:43:25;48.47
2025-05-08 10:43:24;75.22
2025-05-08 10:43:23;32.22
2025-05-08 10:43:22;72.97
2025-05-08 10:43:21;19.97
2025-05-08 10:43:20;23.22
2025-05-08 10:43:19;53.47
2025-05-08 10:43:18;58.47
2025-05-08 10:43:17;38.97
2025-05-08 10:43:16;39.47
2025-05-08 10:43:15;89.22
2025-05-08 10:43:14;89.22
2025-05-08 10:43:13;77.47
2025-05-08 10:43:12;39.47
2025-05-08 10:43:11;6.97
2025-05-08 10:43:10;32.72
2025-05-08 10:43:09;89.47
2025-05-08 10:43:08;58.22
2025-05-08 10:43:07;67.72
2025-05-08 10:43:06;8.47
2025-05-08 10:43:05;92.47
2025-05-08 10:43:04;82.47
2025-05-08 10:43:03;75.22
2025-05-08 10:43:02;56.72
2025-05-08 10:43:01;63.97
2025-05-08 10:43:00;73.47
2025-05-08 10:42:59;18.22
2025-05-08 10:42:58;20.47
2025-05-08 10:42:57;13.72
2025-05-08 10:42:56;54.47
2025-05-08 10:42:55;99.22
2025-05-08 10:42:54;49.47
2025-05-08 10:42:53;73.47
2025-05-08 10:42:52;18.22
2025-05-08 10:42:51;42.22
2025-05-08 10:42:50;63.47
2025-05-08 10:42:49;61.22
2025-05-08 10:42:48;21.47
2025-05-08 10:42:47;94.72
2025-05-08 10:42:46;89.72
2025-05-08 10:42:45;23.22
2025-05-08 10:42:44;63.97
2025-05-08 10:42:43;63.97
2025-05-08 10:42:42;39.97
2025-05-08 10:42:41;38.22
2025-05-08 10:42:40;34.97
2025-05-08 10:42:39;51.72
2025-05-08 10:42:38;55.47
2025-05-08 10:42:37;29.72
2025-05-08 10:42:36;48.22
2025-05-08 10:42:35;88.97
2025-05-08 10:42:34;52.72
2025-05-08 10:42:33;80.22
2025-05-08 10:42:32;58.97
2025-05-08 10:42:31;90.22
2025-05-08 10:42:30;59.47
2025-05-08 10:42:29;39.97
2025-05-08 10:42:28;35.47
2025-05-08 10:42:27;2.47
2025-05-08 10:42:26;97.47
2025-05-08 10:42:25;28.72
2025-05-08 10:42:24;76.22
2025-05-08 10:42:23;4.22
2025-05-08 10:42:22;26.97
2025-05-08 10:42:21;71.22
2025-05-08 10:42:20;48.22
2025-05-08 10:42:19;53.72
2025-05-08 10:42:18;48.72
2025-05-08 10:42:17;36.47
2025-05-08 10:42:16;15.22
2025-05-08 10:42:15;33.72
2025-05-08 10:42:14;72.22
2025-05-08 10:42:13;91.72
2025-05-08 10:42:12;59.97
2025-05-08 10:42:11;11.97
2025-05-08 10:42:10;92.97
2025-05-08 10:42:09;23.72
2025-05-08 10:42:08;19.22
2025-05-08 10:42:07;84.97
2025-05-08 10:42:06;63.72
2025-05-08 10:42:05;39.72
2025-05-08 10:42:04;41.97
2025-05-08 10:42:03;41.97
2025-05-08 10:42:02;59.97
2025-05-08 10:42:01;97.97
2025-05-08 10:42:00;48.22
2025-05-08 10:41:59;40.47
2025-05-08 10:41:58;50.47
2025-05-08 10:41:57;91.22
2025-05-08 10:41:56;97.97
2025-05-08 10:41:55;71.72
2025-05-08 10:41:54;86.22
2025-05-08 10:41:53;62.72
2025-05-08 10:41:52;67.22
2025-05-08 10:41:51;29.22
2025-05-08 10:41:50;48.22
2025-05-08 10:41:49;93.47
2025-05-08 10:41:48;2.97
2025-05-08 10:41:47;71.72
2025-05-08 10:41:46;62.22
2025-05-08 10:41:45;95.72
2025-05-08 10:41:44;77.22
2025-05-08 10:41:43;91.22
2025-05-08 10:41:42;72.22
2025-05-08 10:41:41;63.22
2025-05-08 10:41:40;74.47
2025-05-08 10:41:39;95.72
2025-05-08 10:41:38;50.47
2025-05-08 10:41:37;81.22
2025-05-08 10:41:36;97.22
2025-05-08 10:41:35;65.97
2025-05-08 10:41:34;78.22
2025-05-08 10:41:33;26.97
2025-05-08 10:41:32;99.47
2025-05-08 10:41:31;91.22
2025-05-08 10:41:30;69.97
2025-05-08 10:41:29;91.72
2025-05-08 10:41:28;22.47
2025-05-08 10:41:27;13.47
2025-05-08 10:41:26;46.97
2025-05-08 10:41:25;63.72
2025-05-08 10:41:24;68.72
2025-05-08 10:41:23;65.97
2025-05-08 10:41:22;78.22
2025-05-08 10:41:21;33.47
2025-05-08 10:41:20;87.22
2025-05-08 10:41:19;24.72
2025-05-08 10:41:18;36.97
2025-05-08 10:41:17;50.97
2025-05-08 10:41:16;69.97
2025-05-08 10:41:15;77.22
2025-05-08 10:41:14;79.97
2025-05-08 10:41:13;12.97
2025-05-08 10:41:12;44.22
2025-05-08 10:41:11;68.22
2025-05-08 10:41:10;60.97
2025-05-08 10:41:09;75.47
2025-05-08 10:41:08;27.47
2025-05-08 10:41:07;3.47
2025-05-08 10:41:06;61.47
2025-05-08 10:41:05;71.97
2025-05-08 10:41:04;57.47
2025-05-08 10:41:03;75.97
2025-05-08 10:41:02;80.97
2025-05-08 10:41:01;74.22
2025-05-08 10:41:00;35.22
2025-05-08 10:40:59;41.97
2025-05-08 10:40:58;79.97
2025-05-08 10:40:57;27.47
2025-05-08 10:40:56;49.72
2025-05-08 10:40:55;11.22
2025-05-08 10:40:54;17.97
2025-05-08 10:40:53;1.72
2025-05-08 10:40:52;87.22
2025-05-08 10:40:51;25.72
2025-05-08 10:40:50;94.47
2025-05-08 10:40:49;25.72
2025-05-08 10:40:48;49.72
2025-05-08 10:40:47;37.47
2025-05-08 10:40:46;20.72
2025-05-08 10:40:45;51.47
2025-05-08 10:40:44;89.47
2025-05-08 10:40:43;72.72
2025-05-08 10:40:42;82.72
2025-05-08 10:40:41;41.97
2025-05-08 10:40:40;15.72
2025-05-08 10:40:39;84.97
2025-05-08 10:40:38;97.22
2025-05-08 10:40:37;54.22
2025-05-08 10:40:36;7.72
2025-05-08 10:40:35;12.22
2025-05-08 10:40:34;95.97
2025-05-08 10:40:33;-85.99
2025-05-08 10:40:32;-56.99
2025-05-08 10:40:31;-78.74
2025-05-08 10:40:30;-77.74
2025-05-08 10:40:29;52.97
2025-05-08 10:40:28;64.72
2025-05-08 10:40:27;56.97
2025-05-08 10:40:26;37.47
2025-05-08 10:40:25;74.22
2025-05-08 10:40:24;13.97
2025-05-08 10:40:23;90.47
2025-05-08 10:40:22;37.47
2025-05-08 10:40:21;16.22
2025-05-08 10:40:20;64.22
2025-05-08 10:40:19;35.72
2025-05-08 10:40:18;35.72
2025-05-08 10:40:17;79.22
2025-05-08 10:40:16;23.97
2025-05-08 10:40:15;92.72
2025-05-08 10:40:14;73.72
2025-05-08 10:40:13;40.22
2025-05-08 10:40:12;88.72
2025-05-08 10:40:11;68.72
2025-05-08 10:40:10;78.72
2025-05-08 10:40:09;40.72
2025-05-08 10:40:08;33.47
2025-05-08 10:40:07;76.47
2025-05-08 10:40:06;90.47
2025-05-08 10:40:05;99.97
2025-05-08 10:40:04;64.22
2025-05-08 10:40:03;-0.49
2025-05-08 10:40:02;-47.49
2025-05-08 10:40:01;-16.74
2025-05-08 10:40:00;-78.74
2025-05-08 10:39:59;43.47
2025-05-08 10:39:58;38.47
2025-05-08 10:39:57;-82.74
2025-05-08 10:39:56;26.72
2025-05-08 10:39:55;52.47
2025-05-08 10:39:54;90.97
2025-05-08 10:39:53;78.72
2025-05-08 10:39:52;57.47
2025-05-08 10:39:51;88.72
2025-05-08 10:39:50;90.47
2025-05-08 10:39:49;35.72
2025-05-08 10:39:48;-79.24
2025-05-08 10:39:47;14.97
2025-05-08 10:39:46;90.97
2025-05-08 10:39:45;40.72
2025-05-08 10:39:44;12.72
2025-05-08 10:39:43;-74.24
2025-05-08 10:39:42;-47.99
2025-05-08 10:39:41;-94.99
2025-05-08 10:39:40;-26.24
2025-05-08 10:39:39;-81.49
2025-05-08 10:39:38;-23.99
2025-05-08 10:39:37;-23.99
2025-05-08 10:39:36;64.72
2025-05-08 10:39:35;93.22
2025-05-08 10:39:34;90.97
2025-05-08 10:39:33;-93.24
2025-05-08 10:39:32;-0.49
2025-05-08 10:39:31;-18.49
2025-05-08 10:39:30;-32.99
2025-05-08 10:39:29;-60.99
2025-05-08 10:39:28;-71.49
2025-05-08 10:39:27;-36.99
2025-05-08 10:39:26;17.22
2025-05-08 10:39:25;-26.74
2025-05-08 10:39:24;-64.74
2025-05-08 10:39:23;31.72
2025-05-08 10:39:22;-7.74
2025-05-08 10:39:21;-24.49
2025-05-08 10:39:20;81.47
2025-05-08 10:39:19;-9.49
2025-05-08 10:39:18;67.47
2025-05-08 10:39:17;50.72
2025-05-08 10:39:16;-24.49
2025-05-08 10:39:15;-80.99
2025-05-08 10:39:14;-7.24
2025-05-08 10:39:13;-52.49
2025-05-08 10:39:12;-24.49
2025-05-08 10:39:11;-45.74
2025-05-08 10:39:10;-33.99
2025-05-08 10:39:09;-17.24
2025-05-08 10:39:08;-64.74
2025-05-08 10:39:07;-62.49
2025-05-08 10:39:06;-45.74
2025-05-08 10:39:05;-11.74
2025-05-08 10:39:04;-98.24
2025-05-08 10:39:03;-85.99
2025-05-08 10:39:02;-66.49
2025-05-08 10:39:01;-97.74
2025-05-08 10:39:00;-22.49
2025-05-08 10:38:59;-88.99
2025-05-08 10:38:58;-74.99
2025-05-08 10:38:57;-18.49
2025-05-08 10:38:56;-60.49
2025-05-08 10:38:55;-95.49
2025-05-08 10:38:54;-69.24
2025-05-08 10:38:53;-88.24
2025-05-08 10:38:52;-20.24
2025-05-08 10:38:51;-1.74
2025-05-08 10:38:50;-87.24
2025-05-08 10:38:49;-15.74
2025-05-08 10:38:48;-58.74
2025-05-08 10:38:47;-12.99
2025-05-08 10:38:46;-50.99
2025-05-08 10:38:45;-99.99
2025-05-08 10:38:44;-71.49
2025-05-08 10:38:43;-26.74
2025-05-08 10:38:42;-9.49
2025-05-08 10:38:41;-97.74
2025-05-08 10:38:40;-83.24
2025-05-08 10:38:39;-4.99
2025-05-08 10:38:38;-16.24
2025-05-08 10:38:37;-50.24
2025-05-08 10:38:36;-11.74
2025-05-08 10:38:35;-29.74
2025-05-08 10:38:34;-80.99
2025-05-08 10:38:33;-54.74
2025-05-08 10:38:32;-90.49
2025-05-08 10:38:31;-83.24
2025-05-08 10:38:30;-13.49
2025-05-08 10:38:29;-87.74
2025-05-08 10:38:28;-43.74
2025-05-08 10:38:27;-96.24
2025-05-08 10:38:26;-36.49
2025-05-08 10:38:25;-22.99
2025-05-08 10:38:24;-59.24
2025-05-08 10:38:23;-65.99
2025-05-08 10:38:22;-20.74
2025-05-08 10:38:21;-23.49
2025-05-08 10:38:20;-6.24
2025-05-08 10:38:19;-1.74
2025-05-08 10:38:18;-97.24
2025-05-08 10:38:17;-49.74
2025-05-08 10:38:16;-59.24
2025-05-08 10:38:15;-8.99
2025-05-08 10:38:14;-39.74
2025-05-08 10:38:13;-54.24
2025-05-08 10:38:12;-58.74
2025-05-08 10:38:11;-46.99
2025-05-08 10:38:10;-97.24
2025-05-08 10:38:09;-3.99
2025-05-08 10:38:08;-75.49
2025-05-08 10:38:07;-82.74
2025-05-08 10:38:06;-37.49
2025-05-08 10:38:05;-51.99
2025-05-08 10:38:04;-75.49
2025-05-08 10:38:03;-13.99
2025-05-08 10:38:02;-46.99
2025-05-08 10:38:01;-34.74
2025-05-08 10:38:00;-57.24
2025-05-08 10:37:59;-88.49
2025-05-08 10:37:58;-83.99
2025-05-08 10:37:57;-14.49
2025-05-08 10:37:56;-79.74
2025-05-08 10:37:55;-61.24
2025-05-08 10:37:54;-0.49
2025-05-08 10:37:53;-39.24
2025-05-08 10:37:52;-98.99
2025-05-08 10:37:51;-31.49
2025-05-08 10:37:50;-27.49
2025-05-08 10:37:49;-82.24
2025-05-08 10:37:48;-58.24
2025-05-08 10:37:47;-32.49
2025-05-08 10:37:46;-82.24
2025-05-08 10:37:45;-39.74
2025-05-08 10:37:44;-21.99
2025-05-08 10:37:43;-3.99
2025-05-08 10:37:42;-79.99
2025-05-08 10:37:41;-36.99
2025-05-08 10:37:40;-84.49
2025-05-08 10:37:39;-69.99
2025-05-08 10:37:38;-58.24
2025-05-08 10:37:37;-75.49
2025-05-08 10:37:36;-22.49
2025-05-08 10:37:35;-44.24
2025-05-08 10:37:34;-53.24
2025-05-08 10:37:33;-67.74
2025-05-08 10:37:32;-12.99
2025-05-08 10:37:31;-31.49
2025-05-08 10:37:30;-17.99
2025-05-08 10:37:29;-48.74
2025-05-08 10:37:28;-19.74
2025-05-08 10:37:27;-84.49
2025-05-08 10:37:26;-61.24
2025-05-08 10:37:25;-56.74
2025-05-08 10:37:24;-4.74
2025-05-08 10:37:23;-86.99
2025-05-08 10:37:22;-27.74
2025-05-08 10:37:21;-19.74
2025-05-08 10:37:20;-5.74
2025-05-08 10:37:19;-74.99
2025-05-08 10:37:18;-58.24
2025-05-08 10:37:17;-10.74
2025-05-08 10:37:16;-31.99
2025-05-08 10:37:15;-67.24
2025-05-08 10:37:14;-38.24
2025-05-08 10:37:13;-45.99
2025-05-08 10:37:12;-93.99
2025-05-08 10:37:11;-60.49
2025-05-08 10:37:10;-15.49
2025-05-08 10:37:09;-26.49
2025-05-08 10:37:08;-11.99
2025-05-08 10:37:07;-40.49
2025-05-08 10:37:06;-15.99
2025-05-08 10:37:05;-66.74
2025-05-08 10:37:04;-7.49
2025-05-08 10:37:03;-92.99
2025-05-08 10:37:02;-68.99
2025-05-08 10:37:01;-90.74
2025-05-08 10:37:00;-86.24
2025-05-08 10:36:59;-35.99
2025-05-08 10:36:58;-26.99
2025-05-08 10:36:57;-55.49
2025-05-08 10:36:56;-57.24
2025-05-08 10:36:55;-11.49
2025-05-08 10:36:54;-38.99
2025-05-08 10:36:53;-65.24
2025-05-08 10:36:52;-58.49
2025-05-08 10:36:51;-27.24
2025-05-08 10:36:50;-52.74
2025-05-08 10:36:49;-74.49
2025-05-08 10:36:48;-73.99
2025-05-08 10:36:47;-40.99
2025-05-08 10:36:46;-61.74
2025-05-08 10:36:45;-50.49
2025-05-08 10:36:44;-68.99
2025-05-08 10:36:43;-78.99
2025-05-08 10:36:42;-80.74
2025-05-08 10:36:41;-55.49
2025-05-08 10:36:40;-64.49
2025-05-08 10:36:39;-16.49
2025-05-08 10:36:38;-57.24
2025-05-08 10:36:37;-52.74
2025-05-08 10:36:36;-38.24
2025-05-08 10:36:35;-76.24
2025-05-08 10:36:34;-42.74
2025-05-08 10:36:33;-2.49
2025-05-08 10:36:32;-21.49
2025-05-08 10:36:31;-64.49
2025-05-08 10:36:30;-97.49
2025-05-08 10:36:29;-24.24
2025-05-08 10:36:28;-71.74
2025-05-08 10:36:27;-83.49
2025-05-08 10:36:26;-64.49
2025-05-08 10:36:25;-30.49
2025-05-08 10:36:24;-71.24
2025-05-08 10:36:23;-46.24
2025-05-08 10:36:22;-77.49
2025-05-08 10:36:21;-14.99
2025-05-08 10:36:20;-15.99
2025-05-08 10:36:19;-64.49
2025-05-08 10:36:18;-63.99
2025-05-08 10:36:17;-39.99
2025-05-08 10:36:16;-62.99
2025-05-08 10:36:15;-60.24
2025-05-08 10:36:14;-74.74
2025-05-08 10:36:13;-8.24
2025-05-08 10:36:12;-37.24
2025-05-08 10:36:11;-90.99
2025-05-08 10:36:10;-81.99
2025-05-08 10:36:09;-90.24
2025-05-08 10:36:08;-87.49
2025-05-08 10:36:07;-35.49
2025-05-08 10:36:06;-49.99
2025-05-08 10:36:05;-11.49
2025-05-08 10:36:04;-33.24
2025-05-08 10:36:03;-6.49
2025-05-08 10:36:02;-71.24
2025-05-08 10:36:01;-20.49
2025-05-08 10:36:00;-18.74
2025-05-08 10:35:59;-28.24
2025-05-08 10:35:58;-35.49
2025-05-08 10:35:57;-80.24
2025-05-08 10:35:56;-49.49
2025-05-08 10:35:55;-44.49
2025-05-08 10:35:54;-25.49
2025-05-08 10:35:53;-72.99
2025-05-08 10:35:52;-90.99
2025-05-08 10:35:51;-31.24
2025-05-08 10:35:50;-43.49
2025-05-08 10:35:49;-64.24
2025-05-08 10:35:48;-96.49
2025-05-08 10:35:47;-90.24
2025-05-08 10:35:46;-23.24
2025-05-08 10:35:45;-72.99
2025-05-08 10:35:44;-47.24
2025-05-08 10:35:43;-13.24
2025-05-08 10:35:42;-32.24
2025-05-08 10:35:41;-89.24
2025-05-08 10:35:40;-85.24
2025-05-08 10:35:39;-32.24
2025-05-08 10:35:38;-25.49
2025-05-08 10:35:37;-91.99
2025-05-08 10:35:36;-48.99
2025-05-08 10:35:35;-84.74
2025-05-08 10:35:34;-38.99
2025-05-08 10:35:33;-8.74
2025-05-08 10:35:32;-99.24
2025-05-08 10:35:31;-10.49
2025-05-08 10:35:30;-32.24
2025-05-08 10:35:29;-77.49
2025-05-08 10:35:28;-89.24
2025-05-08 10:35:27;-77.49
2025-05-08 10:35:26;-82.49
2025-05-08 10:35:25;-84.74
2025-05-08 10:35:24;-57.49
2025-05-08 10:35:23;-27.24
2025-05-08 10:35:22;-42.99
2025-05-08 10:35:21;-8.99
2025-05-08 10:35:20;-22.49
2025-05-08 10:35:19;-93.99
2025-05-08 10:35:18;-6.74
