Fecha y Hora;PIT-8012 - Presión Caldera HE-801
2025-05-08 09:50:00;-36.41
2025-05-08 09:49:59;-44.16
2025-05-08 09:49:58;-79.41
2025-05-08 09:49:57;-64.91
2025-05-08 09:49:56;-0.66
2025-05-08 09:49:55;-27.41
2025-05-08 09:49:54;-16.91
2025-05-08 09:49:53;-91.66
2025-05-08 09:49:52;-53.16
2025-05-08 09:49:51;-24.66
2025-05-08 09:49:50;-38.16
2025-05-08 09:49:49;-98.41
2025-05-08 09:49:48;-55.41
2025-05-08 09:49:47;-0.16
2025-05-08 09:49:46;-69.91
2025-05-08 09:49:45;-17.91
2025-05-08 09:49:44;-17.41
2025-05-08 09:49:43;-25.91
2025-05-08 09:49:42;-22.66
2025-05-08 09:49:41;-30.91
2025-05-08 09:49:40;-48.91
2025-05-08 09:49:39;-19.91
2025-05-08 09:49:38;-15.91
2025-05-08 09:49:37;-88.41
2025-05-08 09:49:36;-30.91
2025-05-08 09:49:35;-97.41
2025-05-08 09:49:34;-51.66
2025-05-08 09:49:33;-34.91
2025-05-08 09:49:32;-6.91
2025-05-08 09:49:31;-51.66
2025-05-08 09:49:30;-35.91
2025-05-08 09:49:29;-35.41
2025-05-08 09:49:28;-16.41
2025-05-08 09:49:27;-57.16
2025-05-08 09:49:26;-68.91
2025-05-08 09:49:25;-23.66
2025-05-08 09:49:24;-48.16
2025-05-08 09:49:23;-64.41
2025-05-08 09:49:22;-16.41
2025-05-08 09:49:21;-57.16
2025-05-08 09:49:20;-9.66
2025-05-08 09:49:19;-88.41
2025-05-08 09:49:18;-30.91
2025-05-08 09:49:17;-37.66
2025-05-08 09:49:16;-14.66
2025-05-08 09:49:15;-93.41
2025-05-08 09:49:14;-67.16
2025-05-08 09:49:13;-90.16
2025-05-08 09:49:12;-73.91
2025-05-08 09:49:11;-62.91
2025-05-08 09:49:10;-98.66
2025-05-08 09:49:09;-0.91
2025-05-08 09:49:08;-31.66
2025-05-08 09:49:07;-41.16
2025-05-08 09:49:06;-25.91
2025-05-08 09:49:05;-63.91
2025-05-08 09:49:04;-52.16
2025-05-08 09:49:03;-14.16
2025-05-08 09:49:02;-35.41
2025-05-08 09:49:01;-85.16
2025-05-08 09:49:00;-71.16
2025-05-08 09:48:59;-94.66
2025-05-08 09:48:58;-42.16
2025-05-08 09:48:57;-49.91
2025-05-08 09:48:56;-9.16
2025-05-08 09:48:55;-28.16
2025-05-08 09:48:54;-42.66
2025-05-08 09:48:53;-44.91
2025-05-08 09:48:52;-4.16
2025-05-08 09:48:51;-44.91
2025-05-08 09:48:50;-11.91
2025-05-08 09:48:49;-42.16
2025-05-08 09:48:48;-18.66
2025-05-08 09:48:47;-70.16
2025-05-08 09:48:46;-91.91
2025-05-08 09:48:45;-62.41
2025-05-08 09:48:44;-34.91
2025-05-08 09:48:43;-13.66
2025-05-08 09:48:42;-38.91
2025-05-08 09:48:41;-32.66
2025-05-08 09:48:40;-94.16
2025-05-08 09:48:39;-18.41
2025-05-08 09:48:38;-3.66
2025-05-08 09:48:37;-93.66
2025-05-08 09:48:36;-96.41
2025-05-08 09:48:35;-95.91
2025-05-08 09:48:34;-3.66
2025-05-08 09:48:33;-13.16
2025-05-08 09:48:32;-18.16
2025-05-08 09:48:31;-76.91
2025-05-08 09:48:30;-58.91
2025-05-08 09:48:29;-39.41
2025-05-08 09:48:28;-27.66
2025-05-08 09:48:27;-15.41
2025-05-08 09:48:26;-60.66
2025-05-08 09:48:25;-89.66
2025-05-08 09:48:24;-11.41
2025-05-08 09:48:23;-63.41
2025-05-08 09:48:22;-17.66
2025-05-08 09:48:21;-25.41
2025-05-08 09:48:20;-6.41
2025-05-08 09:48:19;-25.41
2025-05-08 09:48:18;-53.91
2025-05-08 09:48:17;-59.16
2025-05-08 09:48:16;-20.41
2025-05-08 09:48:15;-24.91
2025-05-08 09:48:14;-94.66
2025-05-08 09:48:13;-51.66
2025-05-08 09:48:12;-20.41
2025-05-08 09:48:11;-39.41
2025-05-08 09:48:10;-82.41
2025-05-08 09:48:09;-67.91
2025-05-08 09:48:08;-53.91
2025-05-08 09:48:07;-84.16
2025-05-08 09:48:06;-35.16
2025-05-08 09:48:05;-0.41
2025-05-08 09:48:04;-75.41
2025-05-08 09:48:03;-88.66
2025-05-08 09:48:02;-36.66
2025-05-08 09:48:01;-79.66
2025-05-08 09:48:00;-55.66
2025-05-08 09:47:59;-98.16
2025-05-08 09:47:58;-9.91
2025-05-08 09:47:57;-8.66
2025-05-08 09:47:56;-3.66
2025-05-08 09:47:55;-95.41
2025-05-08 09:47:54;-75.91
2025-05-08 09:47:53;-60.16
2025-05-08 09:47:52;-55.16
2025-05-08 09:47:51;-95.91
2025-05-08 09:47:50;-11.66
2025-05-08 09:47:49;-54.66
2025-05-08 09:47:48;-61.41
2025-05-08 09:47:47;-23.91
2025-05-08 09:47:46;-65.16
2025-05-08 09:47:45;-45.66
2025-05-08 09:47:44;-38.41
2025-05-08 09:47:43;-33.91
2025-05-08 09:47:42;-77.41
2025-05-08 09:47:41;-50.66
2025-05-08 09:47:40;-31.66
2025-05-08 09:47:39;-31.66
2025-05-08 09:47:38;-81.41
2025-05-08 09:47:37;-57.91
2025-05-08 09:47:36;-17.66
2025-05-08 09:47:35;-77.66
2025-05-08 09:47:34;-72.66
2025-05-08 09:47:33;-75.91
2025-05-08 09:47:32;-77.66
2025-05-08 09:47:31;-73.16
2025-05-08 09:47:30;-78.66
2025-05-08 09:47:29;-33.91
2025-05-08 09:47:28;-93.16
2025-05-08 09:47:27;-26.66
2025-05-08 09:47:26;-78.66
2025-05-08 09:47:25;-95.41
2025-05-08 09:47:24;-22.16
2025-05-08 09:47:23;-5.41
2025-05-08 09:47:22;-13.91
2025-05-08 09:47:21;-14.91
2025-05-08 09:47:20;-28.91
2025-05-08 09:47:19;-36.66
2025-05-08 09:47:18;-31.66
2025-05-08 09:47:17;-11.66
2025-05-08 09:47:16;-80.91
2025-05-08 09:47:15;-98.16
2025-05-08 09:47:14;-21.16
2025-05-08 09:47:13;-93.16
2025-05-08 09:47:12;-36.16
2025-05-08 09:47:11;-93.16
2025-05-08 09:47:10;-59.66
2025-05-08 09:47:09;-69.16
2025-05-08 09:47:08;-59.66
2025-05-08 09:47:07;-93.16
2025-05-08 09:47:06;-4.91
2025-05-08 09:47:05;-9.41
2025-05-08 09:47:04;-40.66
2025-05-08 09:47:03;-14.66
2025-05-08 09:47:02;-54.91
2025-05-08 09:47:01;-87.91
2025-05-08 09:47:00;-5.66
2025-05-08 09:46:59;-25.91
2025-05-08 09:46:58;-27.41
2025-05-08 09:46:57;-20.66
2025-05-08 09:46:56;-98.41
2025-05-08 09:46:55;-42.41
2025-05-08 09:46:54;-83.16
2025-05-08 09:46:53;-50.16
2025-05-08 09:46:52;-90.41
2025-05-08 09:46:51;-2.66
2025-05-08 09:46:50;-49.66
2025-05-08 09:46:49;-59.66
2025-05-08 09:46:48;-51.91
2025-05-08 09:46:47;-99.91
2025-05-08 09:46:46;-16.16
2025-05-08 09:46:45;-32.91
2025-05-08 09:46:44;-44.66
2025-05-08 09:46:43;-54.66
2025-05-08 09:46:42;-23.41
2025-05-08 09:46:41;-16.66
2025-05-08 09:46:40;-4.91
2025-05-08 09:46:39;-28.41
2025-05-08 09:46:38;-32.91
2025-05-08 09:46:37;-21.66
2025-05-08 09:46:36;-99.91
2025-05-08 09:46:35;-16.16
2025-05-08 09:46:34;-97.66
2025-05-08 09:46:33;-39.66
2025-05-08 09:46:32;-23.41
2025-05-08 09:46:31;-26.91
2025-05-08 09:46:30;-26.91
2025-05-08 09:46:29;-86.16
2025-05-08 09:46:28;-31.91
2025-05-08 09:46:27;-8.41
2025-05-08 09:46:26;-22.91
2025-05-08 09:46:25;-79.91
2025-05-08 09:46:24;-18.91
2025-05-08 09:46:23;-40.16
2025-05-08 09:46:22;-1.66
2025-05-08 09:46:21;-63.66
2025-05-08 09:46:20;-92.66
2025-05-08 09:46:19;-22.91
2025-05-08 09:46:18;-87.16
2025-05-08 09:46:17;-41.91
2025-05-08 09:46:16;-68.66
2025-05-08 09:46:15;-92.16
2025-05-08 09:46:14;-22.91
2025-05-08 09:46:13;-25.16
2025-05-08 09:46:12;-22.91
2025-05-08 09:46:11;-69.41
2025-05-08 09:46:10;-5.16
2025-05-08 09:46:09;-76.66
2025-05-08 09:46:08;-42.16
2025-05-08 09:46:07;-52.16
2025-05-08 09:46:06;-61.66
2025-05-08 09:46:05;-35.41
2025-05-08 09:46:04;-24.16
2025-05-08 09:46:03;-66.16
2025-05-08 09:46:02;-74.91
2025-05-08 09:46:01;-53.66
2025-05-08 09:46:00;-11.91
2025-05-08 09:45:59;-33.66
2025-05-08 09:45:58;-59.41
2025-05-08 09:45:57;-63.91
2025-05-08 09:45:56;-12.41
2025-05-08 09:45:55;-30.91
2025-05-08 09:45:54;-6.16
2025-05-08 09:45:53;-97.16
2025-05-08 09:45:52;-3.41
2025-05-08 09:45:51;-5.66
2025-05-08 09:45:50;-77.66
2025-05-08 09:45:49;-19.66
2025-05-08 09:45:48;-96.16
2025-05-08 09:45:47;-72.16
2025-05-08 09:45:46;-91.16
2025-05-08 09:45:45;-17.41
2025-05-08 09:45:44;-60.91
2025-05-08 09:45:43;-98.41
2025-05-08 09:45:42;-69.91
2025-05-08 09:45:41;-95.66
2025-05-08 09:45:40;-55.91
2025-05-08 09:45:39;-3.41
2025-05-08 09:45:38;-69.41
2025-05-08 09:45:37;-98.41
2025-05-08 09:45:36;-24.66
2025-05-08 09:45:35;-7.91
2025-05-08 09:45:34;-15.66
2025-05-08 09:45:33;-22.41
2025-05-08 09:45:32;-77.16
2025-05-08 09:45:31;-58.16
2025-05-08 09:45:30;-88.91
2025-05-08 09:45:29;-69.91
2025-05-08 09:45:28;-84.66
2025-05-08 09:45:27;-44.41
2025-05-08 09:45:26;-78.41
2025-05-08 09:45:25;-18.66
2025-05-08 09:45:24;-40.41
2025-05-08 09:45:23;-37.66
2025-05-08 09:45:22;-5.16
2025-05-08 09:45:21;-69.91
2025-05-08 09:45:20;-38.66
2025-05-08 09:45:19;-76.16
2025-05-08 09:45:18;-73.41
2025-05-08 09:45:17;-4.66
2025-05-08 09:45:16;-68.91
2025-05-08 09:45:15;-85.66
2025-05-08 09:45:14;-33.16
2025-05-08 09:45:13;-23.66
2025-05-08 09:45:12;-47.16
2025-05-08 09:45:11;-19.16
2025-05-08 09:45:10;-92.91
2025-05-08 09:45:09;-95.66
2025-05-08 09:45:08;-40.91
2025-05-08 09:45:07;-21.91
2025-05-08 09:45:06;-16.91
2025-05-08 09:45:05;-52.16
2025-05-08 09:45:04;-0.66
2025-05-08 09:45:03;-64.41
2025-05-08 09:45:02;-78.41
2025-05-08 09:45:01;-83.91
2025-05-08 09:45:00;-98.41
2025-05-08 09:44:59;-36.41
2025-05-08 09:44:58;-21.91
2025-05-08 09:44:57;-86.16
2025-05-08 09:44:56;-36.66
2025-05-08 09:44:55;-6.41
2025-05-08 09:44:54;-3.66
2025-05-08 09:44:53;-32.66
2025-05-08 09:44:52;-79.66
2025-05-08 09:44:51;-35.91
2025-05-08 09:44:50;-38.16
2025-05-08 09:44:49;-73.91
2025-05-08 09:44:48;-33.16
2025-05-08 09:44:47;-97.91
2025-05-08 09:44:46;-73.91
2025-05-08 09:44:45;-28.16
2025-05-08 09:44:44;-26.41
2025-05-08 09:44:43;-62.16
2025-05-08 09:44:42;-87.41
2025-05-08 09:44:41;-42.66
2025-05-08 09:44:40;-19.16
2025-05-08 09:44:39;-88.41
2025-05-08 09:44:38;-11.41
2025-05-08 09:44:37;-33.16
2025-05-08 09:44:36;-18.66
2025-05-08 09:44:35;-54.91
2025-05-08 09:44:34;-14.16
2025-05-08 09:44:33;-92.41
2025-05-08 09:44:32;-19.66
2025-05-08 09:44:31;-44.91
2025-05-08 09:44:30;-96.91
2025-05-08 09:44:29;-61.16
2025-05-08 09:44:28;-54.41
2025-05-08 09:44:27;-86.91
2025-05-08 09:44:26;-99.16
2025-05-08 09:44:25;-8.16
2025-05-08 09:44:24;-65.91
2025-05-08 09:44:23;-61.41
2025-05-08 09:44:22;-83.16
2025-05-08 09:44:21;-45.16
2025-05-08 09:44:20;-78.16
2025-05-08 09:44:19;-49.41
2025-05-08 09:42:54;60.58
2025-05-08 09:42:53;89.58
2025-05-08 09:42:52;8.58
2025-05-08 09:42:51;1.83
2025-05-08 09:42:50;60.58
2025-05-08 09:42:49;55.33
2025-05-08 09:42:48;78.33
2025-05-08 09:42:47;57.58
2025-05-08 09:42:46;97.83
2025-05-08 09:42:45;18.58
2025-05-08 09:42:44;32.33
2025-05-08 09:42:43;26.33
2025-05-08 09:42:42;16.83
2025-05-08 09:42:41;66.58
2025-05-08 09:42:40;61.58
2025-05-08 09:42:39;43.08
2025-05-08 09:42:38;21.33
2025-05-08 09:42:37;35.33
2025-05-08 09:42:36;37.58
2025-05-08 09:42:35;68.33
2025-05-08 09:42:34;42.58
2025-05-08 09:42:33;91.83
2025-05-08 09:42:32;15.83
2025-05-08 09:42:31;4.58
2025-05-08 09:42:30;53.83
2025-05-08 09:42:29;82.83
2025-05-08 09:42:28;56.58
2025-05-08 09:42:27;76.08
2025-05-08 09:42:26;88.33
2025-05-08 09:42:25;73.83
2025-05-08 09:42:24;63.83
2025-05-08 09:42:23;9.58
2025-05-08 09:42:22;73.83
2025-05-08 09:42:21;6.83
2025-05-08 09:42:20;25.83
2025-05-08 09:42:19;47.08
2025-05-08 09:42:18;66.58
2025-05-08 09:42:17;17.83
2025-05-08 09:42:16;93.83
2025-05-08 09:42:15;26.83
2025-05-08 09:42:14;36.33
2025-05-08 09:42:13;12.33
2025-05-08 09:42:12;25.08
2025-05-08 09:42:11;4.58
2025-05-08 09:42:10;99.58
2025-05-08 09:42:09;16.83
2025-05-08 09:42:08;88.33
2025-05-08 09:42:07;0.08
2025-05-08 09:42:06;2.33
2025-05-08 09:42:05;54.33
2025-05-08 09:42:04;26.83
2025-05-08 09:42:03;87.83
2025-05-08 09:42:02;80.58
2025-05-08 09:42:01;78.33
2025-05-08 09:42:00;31.83
2025-05-08 09:41:59;6.83
2025-05-08 09:41:58;87.83
2025-05-08 09:41:57;95.58
2025-05-08 09:41:56;54.83
2025-05-08 09:41:55;52.58
2025-05-08 09:41:54;40.33
2025-05-08 09:41:53;88.83
2025-05-08 09:41:52;22.33
2025-05-08 09:41:51;79.33
2025-05-08 09:41:50;17.33
2025-05-08 09:41:49;8.83
2025-05-08 09:41:48;76.58
2025-05-08 09:41:47;96.58
2025-05-08 09:41:46;84.33
2025-05-08 09:41:45;21.08
2025-05-08 09:41:44;67.08
2025-05-08 09:41:43;84.83
2025-05-08 09:41:42;44.08
2025-05-08 09:41:41;18.33
2025-05-08 09:41:40;10.58
2025-05-08 09:41:39;53.08
2025-05-08 09:41:38;60.33
2025-05-08 09:41:37;38.08
2025-05-08 09:41:36;36.33
2025-05-08 09:41:35;81.08
2025-05-08 09:41:34;11.83
2025-05-08 09:41:33;81.58
2025-05-08 09:41:32;86.08
2025-05-08 09:41:31;76.08
2025-05-08 09:41:30;10.08
2025-05-08 09:41:29;88.33
2025-05-08 09:41:28;91.08
2025-05-08 09:41:27;48.58
2025-05-08 09:41:26;82.08
2025-05-08 09:41:25;62.58
2025-05-08 09:41:24;29.58
2025-05-08 09:41:23;93.33
2025-05-08 09:41:22;26.83
2025-05-08 09:41:21;5.58
2025-05-08 09:41:20;95.58
2025-05-08 09:41:19;76.58
2025-05-08 09:41:18;78.83
2025-05-08 09:41:17;86.58
2025-05-08 09:41:16;5.58
2025-05-08 09:41:15;67.58
2025-05-08 09:41:14;46.33
2025-05-08 09:41:13;75.33
2025-05-08 09:41:12;73.08
2025-05-08 09:41:11;27.33
2025-05-08 09:41:10;30.58
2025-05-08 09:41:09;97.58
2025-05-08 09:41:08;2.58
2025-05-08 09:41:07;69.83
2025-05-08 09:41:06;82.08
2025-05-08 09:41:05;93.83
2025-05-08 09:41:04;98.83
2025-05-08 09:41:03;74.83
2025-05-08 09:41:02;80.33
2025-05-08 09:41:01;81.58
2025-05-08 09:41:00;73.08
2025-05-08 09:40:59;63.58
2025-05-08 09:40:58;75.33
2025-05-08 09:40:57;93.83
2025-05-08 09:40:56;64.08
2025-05-08 09:40:55;56.33
2025-05-08 09:40:54;70.33
2025-05-08 09:40:53;8.83
2025-05-08 09:40:52;79.33
2025-05-08 09:40:51;96.58
2025-05-08 09:40:50;56.33
2025-05-08 09:40:49;50.83
2025-05-08 09:40:48;8.33
2025-05-08 09:40:47;7.08
2025-05-08 09:40:46;72.58
2025-05-08 09:40:45;84.83
2025-05-08 09:40:44;15.58
2025-05-08 09:40:43;20.58
2025-05-08 09:40:42;84.83
2025-05-08 09:40:41;65.83
2025-05-08 09:40:40;7.08
2025-05-08 09:40:39;43.33
2025-05-08 09:40:38;38.33
2025-05-08 09:40:37;90.83
2025-05-08 09:40:36;64.08
2025-05-08 09:40:35;65.83
2025-05-08 09:40:34;11.58
2025-05-08 09:40:33;46.83
2025-05-08 09:40:32;63.58
2025-05-08 09:40:31;1.58
2025-05-08 09:40:30;75.83
2025-05-08 09:40:29;18.33
2025-05-08 09:40:28;8.83
2025-05-08 09:40:27;18.83
2025-05-08 09:40:26;37.33
2025-05-08 09:40:25;75.33
2025-05-08 09:40:24;13.33
2025-05-08 09:40:23;37.33
2025-05-08 09:40:22;92.58
2025-05-08 09:40:21;8.83
2025-05-08 09:40:20;61.83
2025-05-08 09:40:19;54.08
2025-05-08 09:40:18;23.33
2025-05-08 09:40:17;51.83
2025-05-08 09:40:16;84.83
2025-05-08 09:40:15;54.58
2025-05-08 09:40:14;13.33
2025-05-08 09:40:13;6.58
2025-05-08 09:40:12;96.58
2025-05-08 09:40:11;35.58
2025-05-08 09:40:10;92.08
2025-05-08 09:40:09;52.08
2025-05-08 09:40:08;34.83
2025-05-08 09:40:07;38.08
2025-05-08 09:40:06;91.83
2025-05-08 09:40:05;16.33
2025-05-08 09:40:04;5.83
2025-05-08 09:40:03;83.58
2025-05-08 09:40:02;48.33
2025-05-08 09:40:01;88.58
2025-05-08 09:40:00;16.58
2025-05-08 09:39:59;31.58
2025-05-08 09:39:58;80.33
2025-05-08 09:39:57;78.08
2025-05-08 09:39:56;63.58
2025-05-08 09:39:55;93.08
2025-05-08 09:39:54;97.58
2025-05-08 09:39:53;72.33
2025-05-08 09:39:52;35.58
2025-05-08 09:39:51;83.58
2025-05-08 09:39:50;23.83
2025-05-08 09:39:49;47.83
2025-05-08 09:39:48;19.33
2025-05-08 09:39:47;31.58
2025-05-08 09:39:46;69.08
2025-05-08 09:39:45;35.08
2025-05-08 09:39:44;90.83
2025-05-08 09:39:43;0.33
2025-05-08 09:39:42;40.08
2025-05-08 09:39:41;48.33
2025-05-08 09:39:40;76.33
2025-05-08 09:39:39;45.58
2025-05-08 09:39:38;95.33
2025-05-08 09:39:37;24.83
2025-05-08 09:39:36;25.33
2025-05-08 09:39:35;18.08
2025-05-08 09:39:34;82.83
2025-05-08 09:39:33;37.08
2025-05-08 09:39:32;28.08
2025-05-08 09:39:31;14.83
2025-05-08 09:39:30;7.58
2025-05-08 09:39:29;40.58
2025-05-08 09:39:28;80.83
2025-05-08 09:39:27;83.58
2025-05-08 09:39:26;95.83
2025-05-08 09:39:25;0.33
2025-05-08 09:39:24;43.33
2025-05-08 09:39:23;22.08
2025-05-08 09:39:22;82.33
2025-05-08 09:39:21;11.58
2025-05-08 09:39:20;50.08
2025-05-08 09:39:19;59.58
2025-05-08 09:39:18;3.08
2025-05-08 09:39:17;32.08
2025-05-08 09:39:16;36.58
2025-05-08 09:39:15;84.58
2025-05-08 09:39:14;18.08
2025-05-08 09:39:13;53.33
2025-05-08 09:39:12;42.08
2025-05-08 09:39:11;33.83
2025-05-08 09:39:10;23.08
2025-05-08 09:39:09;94.08
2025-05-08 09:39:08;64.58
2025-05-08 09:39:07;55.58
2025-05-08 09:39:06;71.83
2025-05-08 09:39:05;12.33
2025-05-08 09:39:04;42.08
2025-05-08 09:39:03;17.33
2025-05-08 09:39:02;25.83
2025-05-08 09:39:01;33.08
2025-05-08 09:39:00;59.33
2025-05-08 09:38:59;48.83
2025-05-08 09:38:58;71.83
2025-05-08 09:38:57;48.83
2025-05-08 09:38:56;3.58
2025-05-08 09:38:55;62.83
2025-05-08 09:38:54;51.58
2025-05-08 09:38:53;8.58
2025-05-08 09:38:52;86.33
2025-05-08 09:38:51;12.58
2025-05-08 09:38:50;22.58
2025-05-08 09:38:49;8.58
2025-05-08 09:38:48;41.08
2025-05-08 09:38:47;48.33
2025-05-08 09:38:46;77.33
2025-05-08 09:38:45;13.08
2025-05-08 09:38:44;0.83
2025-05-08 09:38:43;32.08
2025-05-08 09:38:42;94.58
2025-05-08 09:38:41;99.08
2025-05-08 09:38:40;5.83
2025-05-08 09:38:39;94.08
2025-05-08 09:38:38;49.33
2025-05-08 09:38:37;53.83
2025-05-08 09:38:36;72.83
2025-05-08 09:38:35;62.83
2025-05-08 09:38:34;96.83
2025-05-08 09:38:33;88.33
2025-05-08 09:38:32;90.08
2025-05-08 09:38:31;9.58
2025-05-08 09:38:30;59.33
2025-05-08 09:38:29;24.08
2025-05-08 09:38:28;75.58
2025-05-08 09:38:27;79.58
2025-05-08 09:38:26;42.08
2025-05-08 09:38:25;99.58
2025-05-08 09:38:24;21.33
2025-05-08 09:38:23;95.08
2025-05-08 09:38:22;1.83
2025-05-08 09:38:21;28.58
2025-05-08 09:38:20;64.33
2025-05-08 09:38:19;37.58
2025-05-08 09:38:18;92.33
2025-05-08 09:38:17;72.83
2025-05-08 09:38:16;70.58
2025-05-08 09:38:15;85.08
2025-05-08 09:38:14;53.83
2025-05-08 09:38:13;61.08
2025-05-08 09:38:12;49.33
2025-05-08 09:38:11;32.58
2025-05-08 09:38:10;58.83
2025-05-08 09:38:09;81.83
2025-05-08 09:38:08;20.83
2025-05-08 09:38:07;56.58
2025-05-08 09:38:06;51.08
2025-05-08 09:38:05;58.33
2025-05-08 09:38:04;23.08
2025-05-08 09:38:03;23.08
2025-05-08 09:38:02;32.58
2025-05-08 09:38:01;97.83
2025-05-08 09:38:00;61.08
2025-05-08 09:37:59;22.33
2025-05-08 09:37:58;55.33
2025-05-08 09:37:57;35.83
2025-05-08 09:37:56;25.08
2025-05-08 09:37:55;56.58
2025-05-08 09:37:54;8.58
2025-05-08 09:37:53;95.08
2025-05-08 09:37:52;68.33
2025-05-08 09:37:51;80.58
2025-05-08 09:37:50;63.83
2025-05-08 09:37:49;9.08
2025-05-08 09:37:48;20.83
2025-05-08 09:37:47;61.58
2025-05-08 09:37:46;73.33
2025-05-08 09:37:45;56.58
2025-05-08 09:37:44;21.33
2025-05-08 09:37:43;9.08
2025-05-08 09:37:42;42.58
2025-05-08 09:37:41;42.58
2025-05-08 09:37:40;95.58
2025-05-08 09:37:39;92.33
2025-05-08 09:37:38;43.08
2025-05-08 09:37:37;61.58
2025-05-08 09:37:36;49.33
2025-05-08 09:37:35;57.08
2025-05-08 09:37:34;82.33
2025-05-08 09:37:33;98.33
2025-05-08 09:37:32;22.83
2025-05-08 09:37:31;8.33
2025-05-08 09:37:30;68.08
2025-05-08 09:37:29;59.58
2025-05-08 09:37:28;35.58
2025-05-08 09:37:27;69.58
2025-05-08 09:37:26;72.33
2025-05-08 09:37:25;58.08
2025-05-08 09:37:24;94.33
2025-05-08 09:37:23;29.08
2025-05-08 09:37:22;73.83
2025-05-08 09:37:21;43.08
2025-05-08 09:37:20;61.58
2025-05-08 09:37:19;11.83
2025-05-08 09:37:18;85.58
2025-05-08 09:37:17;54.83
2025-05-08 09:37:16;5.08
2025-05-08 09:37:15;93.33
2025-05-08 09:37:14;66.58
2025-05-08 09:37:13;62.58
2025-05-08 09:37:12;0.08
2025-05-08 09:37:11;29.08
2025-05-08 09:37:10;17.33
2025-05-08 09:37:09;54.83
2025-05-08 09:37:08;55.83
2025-05-08 09:37:07;43.08
2025-05-08 09:37:06;40.33
2025-05-08 09:37:05;29.08
2025-05-08 09:37:04;93.33
2025-05-08 09:37:03;53.08
2025-05-08 09:37:02;0.58
2025-05-08 09:37:01;20.08
2025-05-08 09:37:00;83.33
2025-05-08 09:36:59;69.33
2025-05-08 09:36:58;55.33
2025-05-08 09:36:57;37.33
2025-05-08 09:36:56;94.33
2025-05-08 09:36:55;13.83
2025-05-08 09:36:54;20.58
2025-05-08 09:36:53;94.83
2025-05-08 09:36:52;82.58
2025-05-08 09:36:51;78.83
2025-05-08 09:36:50;88.83
2025-05-08 09:36:49;88.83
2025-05-08 09:36:48;41.33
2025-05-08 09:36:47;98.33
2025-05-08 09:36:46;93.33
2025-05-08 09:36:45;15.08
2025-05-08 09:36:44;24.08
2025-05-08 09:36:43;10.08
2025-05-08 09:36:42;58.58
2025-05-08 09:36:41;46.33
2025-05-08 09:36:40;39.08
2025-05-08 09:36:39;37.33
2025-05-08 09:36:38;94.33
2025-05-08 09:36:37;56.33
2025-05-08 09:36:36;30.58
2025-05-08 09:36:35;65.33
2025-05-08 09:36:34;58.58
2025-05-08 09:36:33;51.33
2025-05-08 09:36:32;87.08
2025-05-08 09:36:31;7.83
2025-05-08 09:36:30;74.33
2025-05-08 09:36:29;65.33
2025-05-08 09:36:28;25.08
2025-05-08 09:36:27;55.33
2025-05-08 09:36:26;98.33
2025-05-08 09:36:25;12.08
2025-05-08 09:36:24;57.33
2025-05-08 09:36:23;18.83
2025-05-08 09:36:22;88.58
2025-05-08 09:36:21;95.33
2025-05-08 09:36:20;99.83
2025-05-08 09:36:19;61.33
2025-05-08 09:36:18;92.08
2025-05-08 09:36:17;7.83
2025-05-08 09:36:16;82.08
2025-05-08 09:36:15;34.58
2025-05-08 09:36:14;1.08
2025-05-08 09:36:13;50.83
2025-05-08 09:36:12;3.33
2025-05-08 09:36:11;70.33
2025-05-08 09:36:10;17.33
2025-05-08 09:36:09;25.58
2025-05-08 09:36:08;49.08
2025-05-08 09:36:07;60.83
2025-05-08 09:36:06;50.08
2025-05-08 09:36:05;82.58
2025-05-08 09:36:04;75.33
2025-05-08 09:36:03;30.58
2025-05-08 09:36:02;46.33
2025-05-08 09:36:01;11.08
2025-05-08 09:36:00;48.58
2025-05-08 09:35:59;58.58
2025-05-08 09:35:58;35.08
2025-05-08 09:35:57;1.08
2025-05-08 09:35:56;84.83
2025-05-08 09:35:55;59.58
2025-05-08 09:35:54;68.58
2025-05-08 09:35:53;22.08
2025-05-08 09:35:52;36.08
2025-05-08 09:35:51;93.58
2025-05-08 09:35:50;18.58
2025-05-08 09:35:49;5.83
2025-05-08 09:35:48;76.33
2025-05-08 09:35:47;30.58
2025-05-08 09:35:46;16.08
2025-05-08 09:35:45;88.08
2025-05-08 09:35:44;29.33
2025-05-08 09:35:43;83.58
2025-05-08 09:35:42;54.58
2025-05-08 09:35:41;37.83
2025-05-08 09:35:40;21.08
2025-05-08 09:35:39;16.08
2025-05-08 09:35:38;61.33
2025-05-08 09:35:37;99.33
2025-05-08 09:35:36;4.33
2025-05-08 09:35:35;78.08
2025-05-08 09:35:34;59.08
2025-05-08 09:35:33;97.08
2025-05-08 09:35:32;47.33
2025-05-08 09:35:31;49.58
2025-05-08 09:35:30;58.58
2025-05-08 09:35:29;66.33
2025-05-08 09:35:28;59.08
2025-05-08 09:35:27;50.08
2025-05-08 09:35:26;54.58
2025-05-08 09:35:25;26.08
2025-05-08 09:35:24;70.83
2025-05-08 09:35:23;36.08
2025-05-08 09:35:22;32.83
2025-05-08 09:35:21;29.33
2025-05-08 09:35:20;67.33
2025-05-08 09:35:19;22.58
2025-05-08 09:35:18;20.33
2025-05-08 09:35:17;94.58
2025-05-08 09:35:16;67.33
