Fecha y Hora;CV-3023 - Válvula control presión entrada R-303
2025-05-08 06:06:06;74.46
2025-05-08 06:06:05;81.21
2025-05-08 06:06:04;5.21
2025-05-08 06:06:03;76.71
2025-05-08 06:06:02;86.21
2025-05-08 06:06:01;43.21
2025-05-08 06:06:00;55.46
2025-05-08 06:05:59;78.96
2025-05-08 06:05:58;28.71
2025-05-08 06:05:57;76.71
2025-05-08 06:05:56;57.71
2025-05-08 06:05:55;96.21
2025-05-08 06:05:54;88.46
2025-05-08 06:05:53;12.46
2025-05-08 06:05:52;49.71
2025-05-08 06:05:51;63.21
2025-05-08 06:05:50;78.71
2025-05-08 06:05:49;39.21
2025-05-08 06:05:48;79.46
2025-05-08 06:05:47;53.21
2025-05-08 06:05:46;29.21
2025-05-08 06:05:45;81.71
2025-05-08 06:05:44;26.96
2025-05-08 06:05:43;41.46
2025-05-08 06:05:42;45.21
2025-05-08 06:05:41;31.21
2025-05-08 06:05:40;38.46
2025-05-08 06:05:39;33.46
2025-05-08 06:05:38;9.46
2025-05-08 06:05:37;0.71
2025-05-08 06:05:36;91.21
2025-05-08 06:05:35;48.71
2025-05-08 06:05:34;1.71
2025-05-08 06:05:33;41.46
2025-05-08 06:05:32;1.21
2025-05-08 06:05:31;50.96
2025-05-08 06:05:30;55.46
2025-05-08 06:05:29;29.71
2025-05-08 06:05:28;20.21
2025-05-08 06:05:27;63.21
2025-05-08 06:05:26;48.71
2025-05-08 06:05:25;89.46
2025-05-08 06:05:24;31.96
2025-05-08 06:05:23;96.71
2025-05-08 06:05:22;36.96
2025-05-08 06:05:21;93.96
2025-05-08 06:05:20;56.96
2025-05-08 06:05:19;79.96
2025-05-08 06:05:18;16.71
2025-05-08 06:05:17;34.21
2025-05-08 06:05:16;55.96
2025-05-08 06:05:15;10.71
2025-05-08 06:05:14;20.21
2025-05-08 06:05:13;39.71
2025-05-08 06:05:12;72.71
2025-05-08 06:05:11;98.96
2025-05-08 06:05:10;56.46
2025-05-08 06:05:09;32.46
2025-05-08 06:05:08;29.71
2025-05-08 06:05:07;49.21
2025-05-08 06:05:06;30.21
2025-05-08 06:05:05;98.96
2025-05-08 06:05:04;75.46
2025-05-08 06:05:03;10.71
2025-05-08 06:05:02;77.71
2025-05-08 06:05:01;46.96
2025-05-08 06:05:00;39.21
2025-05-08 06:04:59;12.96
2025-05-08 06:04:58;3.96
2025-05-08 06:04:57;13.46
2025-05-08 06:04:56;98.96
2025-05-08 06:04:55;91.71
2025-05-08 06:04:54;34.71
2025-05-08 06:04:53;89.46
2025-05-08 06:04:52;30.21
2025-05-08 06:04:51;92.21
2025-05-08 06:04:50;59.71
2025-05-08 06:04:49;23.96
2025-05-08 06:04:48;54.46
2025-05-08 06:04:47;22.21
2025-05-08 06:04:46;26.21
2025-05-08 06:04:45;97.21
2025-05-08 06:04:44;36.96
2025-05-08 06:04:43;27.96
2025-05-08 06:04:42;20.71
2025-05-08 06:04:41;60.96
2025-05-08 06:04:40;58.71
2025-05-08 06:04:39;32.96
2025-05-08 06:04:38;92.21
2025-05-08 06:04:37;32.46
2025-05-08 06:04:36;60.96
2025-05-08 06:04:35;44.71
2025-05-08 06:04:34;18.46
2025-05-08 06:04:33;32.96
2025-05-08 06:04:32;49.21
2025-05-08 06:04:31;23.46
2025-05-08 06:04:30;15.71
2025-05-08 06:04:29;4.46
2025-05-08 06:04:28;37.46
2025-05-08 06:04:27;22.96
2025-05-08 06:04:26;92.71
2025-05-08 06:04:25;27.96
2025-05-08 06:04:24;47.46
2025-05-08 06:04:23;80.46
2025-05-08 06:04:22;42.46
2025-05-08 06:04:21;2.21
2025-05-08 06:04:20;9.46
2025-05-08 06:04:19;75.96
2025-05-08 06:04:18;27.96
2025-05-08 06:04:17;60.71
2025-05-08 06:04:16;28.96
2025-05-08 06:04:15;91.46
2025-05-08 06:04:14;35.21
2025-05-08 06:04:13;42.46
2025-05-08 06:04:12;87.46
2025-05-08 06:04:11;32.96
2025-05-08 06:04:10;45.21
2025-05-08 06:04:09;80.96
2025-05-08 06:04:08;40.21
2025-05-08 06:04:07;35.21
2025-05-08 06:04:06;78.71
2025-05-08 06:04:05;7.21
2025-05-08 06:04:04;73.71
2025-05-08 06:04:03;6.71
2025-05-08 06:04:02;26.21
2025-05-08 06:04:01;14.46
2025-05-08 06:04:00;83.21
2025-05-08 06:03:59;14.96
2025-05-08 06:03:58;53.46
2025-05-08 06:03:57;36.21
2025-05-08 06:03:56;48.46
2025-05-08 06:03:55;43.96
2025-05-08 06:03:54;57.46
2025-05-08 06:03:53;66.96
2025-05-08 06:03:52;76.46
2025-05-08 06:03:51;57.46
2025-05-08 06:03:50;92.71
2025-05-08 06:03:49;66.96
2025-05-08 06:03:48;45.21
2025-05-08 06:03:47;21.71
2025-05-08 06:03:46;9.46
2025-05-08 06:03:45;20.46
2025-05-08 06:03:44;96.96
2025-05-08 06:03:43;1.96
2025-05-08 06:03:42;26.71
2025-05-08 06:03:41;69.71
2025-05-08 06:03:40;23.96
2025-05-08 06:03:39;50.21
2025-05-08 06:03:38;88.21
2025-05-08 06:03:37;12.21
2025-05-08 06:03:36;64.71
2025-05-08 06:03:35;86.46
2025-05-08 06:03:34;83.71
2025-05-08 06:03:33;76.46
2025-05-08 06:03:32;0.46
2025-05-08 06:03:31;71.46
2025-05-08 06:03:30;38.46
2025-05-08 06:03:29;55.21
2025-05-08 06:03:28;9.96
2025-05-08 06:03:27;19.96
2025-05-08 06:03:26;90.96
2025-05-08 06:03:25;28.96
2025-05-08 06:03:24;98.21
2025-05-08 06:03:23;66.96
2025-05-08 06:03:22;90.96
2025-05-08 06:03:21;90.96
2025-05-08 06:03:20;45.71
2025-05-08 06:03:19;66.96
2025-05-08 06:03:18;57.46
2025-05-08 06:03:17;98.21
2025-05-08 06:03:16;45.71
2025-05-08 06:03:15;62.46
2025-05-08 06:03:14;1.96
2025-05-08 06:03:13;32.71
2025-05-08 06:03:12;97.46
2025-05-08 06:03:11;9.96
2025-05-08 06:03:10;43.96
2025-05-08 06:03:09;24.96
2025-05-08 06:03:08;55.71
2025-05-08 06:03:07;10.46
2025-05-08 06:03:06;29.96
2025-05-08 06:03:05;79.71
2025-05-08 06:03:04;46.71
2025-05-08 06:03:03;37.21
2025-05-08 06:03:02;77.96
2025-05-08 06:03:01;0.96
2025-05-08 06:03:00;79.71
2025-05-08 06:02:59;0.96
2025-05-08 06:02:58;29.46
2025-05-08 06:02:57;86.96
2025-05-08 06:02:56;0.96
2025-05-08 06:02:55;3.21
2025-05-08 06:02:54;34.46
2025-05-08 06:02:53;5.96
2025-05-08 06:02:52;18.21
2025-05-08 06:02:51;98.71
2025-05-08 06:02:50;13.21
2025-05-08 06:02:49;34.46
2025-05-08 06:02:48;67.46
2025-05-08 06:02:47;0.96
2025-05-08 06:02:46;15.46
2025-05-08 06:02:45;27.21
2025-05-08 06:02:44;48.46
2025-05-08 06:02:43;19.96
2025-05-08 06:02:42;90.21
2025-05-08 06:02:41;59.96
2025-05-08 06:02:40;69.46
2025-05-08 06:02:39;20.46
2025-05-08 06:02:38;20.46
2025-05-08 06:02:37;79.71
2025-05-08 06:02:36;79.71
2025-05-08 06:02:35;65.21
2025-05-08 06:02:34;27.71
2025-05-08 06:02:33;3.71
2025-05-08 06:02:32;67.96
2025-05-08 06:02:31;55.71
2025-05-08 06:02:30;53.46
2025-05-08 06:02:29;56.21
2025-05-08 06:02:28;51.21
2025-05-08 06:02:27;53.46
2025-05-08 06:02:26;8.21
2025-05-08 06:02:25;22.71
2025-05-08 06:02:24;34.46
2025-05-08 06:02:23;77.46
2025-05-08 06:02:22;79.71
2025-05-08 06:02:21;23.21
2025-05-08 06:02:20;77.96
2025-05-08 06:02:19;75.71
2025-05-08 06:02:18;61.21
2025-05-08 06:02:17;75.71
2025-05-08 06:02:16;58.46
2025-05-08 06:02:15;39.46
2025-05-08 06:02:14;61.21
2025-05-08 06:02:13;59.46
2025-05-08 06:02:12;35.46
2025-05-08 06:02:11;73.46
2025-05-08 06:02:10;62.71
2025-05-08 06:02:09;29.21
2025-05-08 06:02:08;74.46
2025-05-08 06:02:07;89.71
2025-05-08 06:02:06;75.71
2025-05-08 06:02:05;72.96
2025-05-08 06:02:04;44.46
2025-05-08 06:02:03;8.71
2025-05-08 06:02:02;49.46
2025-05-08 06:02:01;82.46
2025-05-08 06:02:00;39.46
2025-05-08 06:01:59;32.71
2025-05-08 06:01:58;40.46
2025-05-08 06:01:57;35.46
2025-05-08 06:01:56;1.46
2025-05-08 06:01:55;94.71
2025-05-08 06:01:54;11.46
2025-05-08 06:01:53;61.71
2025-05-08 06:01:52;87.46
2025-05-08 06:01:51;66.21
2025-05-08 06:01:50;71.21
2025-05-08 06:01:49;6.96
2025-05-08 06:01:48;68.46
2025-05-08 06:01:47;39.96
2025-05-08 06:01:46;18.71
2025-05-08 06:01:45;23.21
2025-05-08 06:01:44;40.46
2025-05-08 06:01:43;13.71
2025-05-08 06:01:42;90.21
2025-05-08 06:01:41;30.46
2025-05-08 06:01:40;80.71
2025-05-08 06:01:39;88.96
2025-05-08 06:01:38;22.46
2025-05-08 06:01:37;55.46
2025-05-08 06:01:36;85.21
2025-05-08 06:01:35;33.21
2025-05-08 06:01:34;42.71
2025-05-08 06:01:33;21.46
2025-05-08 06:01:32;52.71
2025-05-08 06:01:31;9.71
2025-05-08 06:01:30;94.71
2025-05-08 06:01:29;80.71
2025-05-08 06:01:28;63.96
2025-05-08 06:01:27;68.96
2025-05-08 06:01:26;90.21
2025-05-08 06:01:25;85.71
2025-05-08 06:01:24;33.21
2025-05-08 06:01:23;38.21
2025-05-08 06:01:22;29.21
2025-05-08 06:01:21;83.96
2025-05-08 06:01:20;64.96
2025-05-08 06:01:19;67.71
2025-05-08 06:01:18;78.96
2025-05-08 06:01:17;43.21
2025-05-08 06:01:16;47.71
2025-05-08 06:01:15;64.46
2025-05-08 06:01:14;6.96
2025-05-08 06:01:13;87.96
2025-05-08 06:01:12;73.96
2025-05-08 06:01:11;82.96
2025-05-08 06:01:10;35.96
2025-05-08 06:01:09;42.71
2025-05-08 06:01:08;81.21
2025-05-08 06:01:07;87.21
2025-05-08 06:01:06;40.96
2025-05-08 06:01:05;84.46
2025-05-08 06:01:04;11.96
2025-05-08 06:01:03;48.21
2025-05-08 06:01:02;11.96
2025-05-08 06:01:01;97.96
2025-05-08 06:01:00;48.21
2025-05-08 06:00:59;21.96
2025-05-08 06:00:58;93.46
2025-05-08 06:00:57;50.46
2025-05-08 06:00:56;64.96
2025-05-08 06:00:55;86.21
2025-05-08 06:00:54;57.21
2025-05-08 06:00:53;83.46
2025-05-08 06:00:52;35.96
2025-05-08 06:00:51;2.46
2025-05-08 06:00:50;88.46
2025-05-08 06:00:49;12.46
2025-05-08 06:00:48;10.21
2025-05-08 06:00:47;26.46
2025-05-08 06:00:46;86.21
2025-05-08 06:00:45;55.46
2025-05-08 06:00:44;52.71
2025-05-08 06:00:43;95.71
2025-05-08 06:00:42;57.71
2025-05-08 06:00:41;83.96
2025-05-08 06:00:40;38.71
2025-05-08 06:00:39;57.21
2025-05-08 06:00:38;95.71
2025-05-08 06:00:37;53.21
2025-05-08 06:00:36;95.71
2025-05-08 06:00:35;14.46
2025-05-08 06:00:34;41.96
2025-05-08 06:00:33;25.21
2025-05-08 06:00:32;79.46
2025-05-08 06:00:31;40.96
2025-05-08 06:00:30;92.21
2025-05-08 06:00:29;51.46
2025-05-08 06:00:28;20.71
2025-05-08 06:00:27;51.96
2025-05-08 06:00:26;72.21
2025-05-08 06:00:25;98.46
2025-05-08 06:00:24;82.21
2025-05-08 06:00:23;12.96
2025-05-08 06:00:22;69.96
2025-05-08 06:00:21;77.71
2025-05-08 06:00:20;1.21
2025-05-08 06:00:19;50.96
2025-05-08 06:00:18;96.21
2025-05-08 06:00:17;48.71
2025-05-08 06:00:16;74.46
2025-05-08 06:00:15;96.21
2025-05-08 06:00:14;31.96
2025-05-08 06:00:13;50.96
2025-05-08 06:00:12;69.96
2025-05-08 06:00:11;53.21
2025-05-08 06:00:10;69.96
2025-05-08 06:00:09;39.21
2025-05-08 06:00:08;65.46
2025-05-08 06:00:07;41.46
2025-05-08 06:00:06;69.96
2025-05-08 06:00:05;31.96
2025-05-08 06:00:04;66.46
2025-05-08 06:00:03;4.46
2025-05-08 06:00:02;23.96
2025-05-08 06:00:01;96.71
2025-05-08 06:00:00;96.21
2025-05-08 05:59:59;84.46
2025-05-08 05:59:58;86.71
2025-05-08 05:59:57;67.71
2025-05-08 05:59:56;48.71
2025-05-08 05:59:55;53.71
2025-05-08 05:59:54;46.46
2025-05-08 05:59:53;93.96
2025-05-08 05:59:52;58.21
2025-05-08 05:59:51;69.96
2025-05-08 05:59:50;36.96
2025-05-08 05:59:49;89.46
2025-05-08 05:59:48;60.96
2025-05-08 05:59:47;92.21
2025-05-08 05:59:46;79.96
2025-05-08 05:59:45;67.71
2025-05-08 05:59:44;3.96
2025-05-08 05:59:43;1.21
2025-05-08 05:59:42;10.71
2025-05-08 05:59:41;91.71
2025-05-08 05:59:40;39.71
2025-05-08 05:59:39;84.46
2025-05-08 05:59:38;7.21
2025-05-08 05:59:37;4.46
2025-05-08 05:59:36;42.96
2025-05-08 05:59:35;14.46
2025-05-08 05:59:34;94.46
2025-05-08 05:59:33;20.71
2025-05-08 05:59:32;35.71
2025-05-08 05:59:31;48.46
2025-05-08 05:59:30;38.46
2025-05-08 05:59:29;13.46
2025-05-08 05:59:28;98.96
2025-05-08 05:59:27;1.71
2025-05-08 05:59:26;82.71
2025-05-08 05:59:25;17.96
2025-05-08 05:59:24;65.96
2025-05-08 05:59:23;58.71
2025-05-08 05:59:22;63.71
2025-05-08 05:59:21;68.71
2025-05-08 05:59:20;42.46
2025-05-08 05:59:19;44.71
2025-05-08 05:59:18;4.46
2025-05-08 05:59:17;11.21
2025-05-08 05:59:16;82.71
2025-05-08 05:59:15;92.21
2025-05-08 05:59:14;87.21
2025-05-08 05:59:13;46.96
2025-05-08 05:59:12;92.21
2025-05-08 05:59:11;56.46
2025-05-08 05:59:10;59.21
2025-05-08 05:59:09;15.71
2025-05-08 05:59:08;78.21
2025-05-08 05:59:07;64.21
2025-05-08 05:59:06;73.71
2025-05-08 05:59:05;8.96
2025-05-08 05:59:04;18.46
2025-05-08 05:59:03;40.21
2025-05-08 05:59:02;21.21
2025-05-08 05:59:01;26.21
2025-05-08 05:59:00;0.46
2025-05-08 05:58:59;34.46
2025-05-08 05:58:58;80.46
2025-05-08 05:58:57;37.96
2025-05-08 05:58:56;30.71
2025-05-08 05:58:55;87.71
2025-05-08 05:58:54;37.96
2025-05-08 05:58:53;78.21
2025-05-08 05:58:52;66.46
2025-05-08 05:58:51;9.46
2025-05-08 05:58:50;49.71
2025-05-08 05:58:49;13.96
2025-05-08 05:58:48;25.71
2025-05-08 05:58:47;93.21
2025-05-08 05:58:46;81.46
2025-05-08 05:58:45;74.21
2025-05-08 05:58:44;95.96
2025-05-08 05:58:43;0.96
2025-05-08 05:58:42;33.46
2025-05-08 05:58:41;50.21
2025-05-08 05:58:40;80.46
2025-05-08 05:58:39;90.46
2025-05-08 05:58:38;21.21
2025-05-08 05:58:37;4.96
2025-05-08 05:58:36;97.71
2025-05-08 05:58:35;38.46
2025-05-08 05:58:34;93.21
2025-05-08 05:58:33;64.21
2025-05-08 05:58:32;55.21
2025-05-08 05:58:31;56.96
2025-05-08 05:58:30;64.21
2025-05-08 05:58:29;1.46
2025-05-08 05:58:28;98.71
2025-05-08 05:58:27;48.96
2025-05-08 05:58:26;18.96
2025-05-08 05:58:25;90.46
2025-05-08 05:58:24;56.96
2025-05-08 05:58:23;40.71
2025-05-08 05:58:22;31.21
2025-05-08 05:58:21;9.96
2025-05-08 05:58:20;47.96
2025-05-08 05:58:19;7.21
2025-05-08 05:58:18;54.71
2025-05-08 05:58:17;40.71
2025-05-08 05:58:16;38.46
2025-05-08 05:58:15;66.46
2025-05-08 05:58:14;50.21
2025-05-08 05:58:13;55.21
2025-05-08 05:58:12;80.96
2025-05-08 05:58:11;76.46
2025-05-08 05:58:10;57.46
2025-05-08 05:58:09;60.21
2025-05-08 05:58:08;79.21
2025-05-08 05:58:07;95.46
2025-05-08 05:58:06;0.46
2025-05-08 05:58:05;71.96
2025-05-08 05:58:04;57.46
2025-05-08 05:58:03;0.46
2025-05-08 05:58:02;66.96
2025-05-08 05:58:01;3.21
2025-05-08 05:58:00;69.71
2025-05-08 05:57:59;55.21
2025-05-08 05:57:58;26.71
2025-05-08 05:57:57;-4.00
2025-05-08 05:57:56;-1.75
2025-05-08 05:57:55;15.96
2025-05-08 05:57:54;18.21
2025-05-08 05:57:53;84.71
2025-05-08 05:57:52;77.96
2025-05-08 05:57:51;22.71
2025-05-08 05:57:50;15.46
2025-05-08 05:57:49;33.96
2025-05-08 05:57:48;12.71
2025-05-08 05:57:47;79.71
2025-05-08 05:57:46;24.46
2025-05-08 05:57:45;46.21
2025-05-08 05:57:44;19.96
2025-05-08 05:57:43;65.21
2025-05-08 05:57:42;10.46
2025-05-08 05:57:41;55.71
2025-05-08 05:57:40;79.71
2025-05-08 05:57:39;22.21
2025-05-08 05:57:38;70.21
2025-05-08 05:57:37;24.46
2025-05-08 05:57:36;55.71
2025-05-08 05:57:35;95.96
2025-05-08 05:57:34;0.96
2025-05-08 05:57:33;41.21
2025-05-08 05:57:32;17.21
2025-05-08 05:57:31;17.21
2025-05-08 05:57:30;5.46
2025-05-08 05:57:29;7.71
2025-05-08 05:57:28;27.21
2025-05-08 05:57:27;32.21
2025-05-08 05:57:26;-32.50
2025-05-08 05:57:25;-91.75
2025-05-08 05:57:24;-72.75
2025-05-08 05:57:23;77.46
2025-05-08 05:57:22;3.71
2025-05-08 05:57:21;94.21
2025-05-08 05:57:20;37.21
2025-05-08 05:57:19;94.21
2025-05-08 05:57:18;24.96
2025-05-08 05:57:17;75.21
2025-05-08 05:57:16;15.96
2025-05-08 05:57:15;51.21
2025-05-08 05:57:14;91.46
2025-05-08 05:57:13;91.46
2025-05-08 05:57:12;39.46
2025-05-08 05:57:11;43.96
2025-05-08 05:57:10;72.96
2025-05-08 05:57:09;86.96
2025-05-08 05:57:08;70.21
2025-05-08 05:57:07;75.21
2025-05-08 05:57:06;39.96
2025-05-08 05:57:05;43.96
2025-05-08 05:57:04;77.46
2025-05-08 05:57:03;-67.75
2025-05-08 05:57:02;-62.75
2025-05-08 05:57:01;-27.50
2025-05-08 05:57:00;-61.00
2025-05-08 05:56:59;-46.50
2025-05-08 05:56:58;32.71
2025-05-08 05:56:57;94.21
2025-05-08 05:56:56;86.96
2025-05-08 05:56:55;46.71
2025-05-08 05:56:54;-39.25
2025-05-08 05:56:53;-10.25
2025-05-08 05:56:52;-29.75
2025-05-08 05:56:51;68.46
2025-05-08 05:56:50;80.21
2025-05-08 05:56:49;75.71
2025-05-08 05:56:48;4.21
2025-05-08 05:56:47;4.21
2025-05-08 05:56:46;32.71
2025-05-08 05:56:45;22.71
2025-05-08 05:56:44;39.46
2025-05-08 05:56:43;-75.50
2025-05-08 05:56:42;92.46
2025-05-08 05:56:41;23.21
2025-05-08 05:56:40;-92.25
2025-05-08 05:56:39;8.71
2025-05-08 05:56:38;75.71
2025-05-08 05:56:37;75.71
2025-05-08 05:56:36;-92.25
2025-05-08 05:56:35;-34.75
2025-05-08 05:56:34;96.96
2025-05-08 05:56:33;-89.50
2025-05-08 05:56:32;42.21
2025-05-08 05:56:31;47.21
2025-05-08 05:56:30;46.71
2025-05-08 05:56:29;54.46
2025-05-08 05:56:28;51.71
2025-05-08 05:56:27;96.96
2025-05-08 05:56:26;25.46
2025-05-08 05:56:25;20.96
2025-05-08 05:56:24;66.21
2025-05-08 05:56:23;-76.75
2025-05-08 05:56:22;-72.25
2025-05-08 05:56:21;-36.00
2025-05-08 05:56:20;-92.25
2025-05-08 05:56:19;11.46
2025-05-08 05:56:18;-66.00
2025-05-08 05:56:17;-47.00
2025-05-08 05:56:16;4.21
2025-05-08 05:56:15;-32.50
2025-05-08 05:56:14;-75.50
2025-05-08 05:56:13;54.46
2025-05-08 05:56:12;-23.00
2025-05-08 05:56:11;-51.00
2025-05-08 05:56:10;-10.75
2025-05-08 05:56:09;-17.50
2025-05-08 05:56:08;-67.25
2025-05-08 05:56:07;-67.25
2025-05-08 05:56:06;-27.50
2025-05-08 05:56:05;-34.75
2025-05-08 05:56:04;-51.50
2025-05-08 05:56:03;-89.50
2025-05-08 05:56:02;-91.75
2025-05-08 05:56:01;-20.75
2025-05-08 05:56:00;-27.50
2025-05-08 05:55:59;-1.75
2025-05-08 05:55:58;-85.00
2025-05-08 05:55:57;-85.00
2025-05-08 05:55:56;-37.00
2025-05-08 05:55:55;-10.75
2025-05-08 05:55:54;-29.75
2025-05-08 05:55:53;90.21
2025-05-08 05:55:52;-89.50
2025-05-08 05:55:51;-28.75
2025-05-08 05:55:50;-40.50
2025-05-08 05:55:49;-60.00
2025-05-08 05:55:48;-96.75
2025-05-08 05:55:47;-70.00
2025-05-08 05:55:46;-1.25
2025-05-08 05:55:45;-10.75
2025-05-08 05:55:44;-46.50
2025-05-08 05:55:43;-46.50
2025-05-08 05:55:42;-18.00
2025-05-08 05:55:41;-87.25
2025-05-08 05:55:40;-82.25
2025-05-08 05:55:39;-39.25
2025-05-08 05:55:38;-8.50
2025-05-08 05:55:37;-99.00
2025-05-08 05:55:36;-79.50
2025-05-08 05:55:35;-70.00
2025-05-08 05:55:34;-5.75
2025-05-08 05:55:33;-91.75
2025-05-08 05:55:32;-67.75
2025-05-08 05:55:31;-80.00
2025-05-08 05:55:30;-79.50
2025-05-08 05:55:29;-13.00
2025-05-08 05:55:28;-48.75
2025-05-08 05:55:27;-48.75
2025-05-08 05:55:26;-3.50
2025-05-08 05:55:25;-22.50
2025-05-08 05:55:24;-60.50
2025-05-08 05:55:23;-18.00
2025-05-08 05:55:22;-15.25
2025-05-08 05:55:21;-8.50
2025-05-08 05:55:20;-49.50
2025-05-08 05:55:19;-98.25
2025-05-08 05:55:18;-37.25
2025-05-08 05:55:17;-55.00
2025-05-08 05:55:16;-88.50
2025-05-08 05:55:15;-3.00
2025-05-08 05:55:14;-10.25
2025-05-08 05:55:13;-57.75
2025-05-08 05:55:12;-19.75
2025-05-08 05:55:11;-65.00
2025-05-08 05:55:10;-27.00
2025-05-08 05:55:09;-98.50
2025-05-08 05:55:08;-72.25
2025-05-08 05:55:07;-84.00
2025-05-08 05:55:06;-19.75
2025-05-08 05:55:05;-50.50
2025-05-08 05:55:04;-50.50
2025-05-08 05:55:03;-38.75
2025-05-08 05:55:02;-12.50
2025-05-08 05:55:01;-51.00
2025-05-08 05:55:00;-86.75
2025-05-08 05:54:59;-84.00
2025-05-08 05:54:58;-27.00
2025-05-08 05:54:57;-60.00
2025-05-08 05:54:56;-67.25
2025-05-08 05:54:55;-3.00
2025-05-08 05:54:54;-86.25
2025-05-08 05:54:53;-60.00
2025-05-08 05:54:52;-15.25
2025-05-08 05:54:51;-34.25
2025-05-08 05:54:50;-71.75
2025-05-08 05:54:49;-19.25
2025-05-08 05:54:48;-56.75
2025-05-08 05:54:47;-77.50
2025-05-08 05:54:46;-87.00
2025-05-08 05:54:45;-33.25
2025-05-08 05:54:44;-55.00
2025-05-08 05:54:43;-17.00
2025-05-08 05:54:42;-4.75
2025-05-08 05:54:41;-64.50
2025-05-08 05:54:40;-93.00
2025-05-08 05:54:39;-24.25
2025-05-08 05:54:38;-81.25
2025-05-08 05:54:37;-33.75
2025-05-08 05:54:36;-67.25
2025-05-08 05:54:35;-60.00
2025-05-08 05:54:34;-95.75
2025-05-08 05:54:33;-41.00
2025-05-08 05:54:32;-31.50
2025-05-08 05:54:31;-69.00
2025-05-08 05:54:30;-95.25
2025-05-08 05:54:29;-12.00
2025-05-08 05:54:28;-57.75
2025-05-08 05:54:27;-82.50
2025-05-08 05:54:26;-32.75
2025-05-08 05:54:25;-35.00
2025-05-08 05:54:24;-54.00
2025-05-08 05:54:23;-56.75
2025-05-08 05:54:22;-80.75
2025-05-08 05:54:21;-38.25
2025-05-08 05:54:20;-59.00
2025-05-08 05:54:19;-26.00
2025-05-08 05:54:18;-95.25
2025-05-08 05:54:17;-74.00
2025-05-08 05:54:16;-18.25
2025-05-08 05:54:15;-93.25
2025-05-08 05:54:14;-64.00
2025-05-08 05:54:13;-95.25
2025-05-08 05:54:12;-66.75
2025-05-08 05:54:11;-40.50
2025-05-08 05:54:10;-88.00
2025-05-08 05:54:09;-61.75
2025-05-08 05:54:08;-52.25
2025-05-08 05:54:07;-12.00
2025-05-08 05:54:06;-54.50
2025-05-08 05:54:05;-26.00
2025-05-08 05:54:04;-23.25
2025-05-08 05:54:03;-47.25
2025-05-08 05:54:02;-69.00
2025-05-08 05:54:01;-12.00
2025-05-08 05:54:00;-64.50
2025-05-08 05:53:59;-7.00
2025-05-08 05:53:58;-4.25
2025-05-08 05:53:57;-99.25
2025-05-08 05:53:56;-26.00
2025-05-08 05:53:55;-45.00
2025-05-08 05:53:54;-61.75
2025-05-08 05:53:53;-23.75
2025-05-08 05:53:52;-66.25
2025-05-08 05:53:51;-80.75
2025-05-08 05:53:50;-16.00
2025-05-08 05:53:49;-87.50
2025-05-08 05:53:48;-47.25
2025-05-08 05:53:47;-30.50
2025-05-08 05:53:46;-28.25
2025-05-08 05:53:45;-39.00
2025-05-08 05:53:44;-7.75
2025-05-08 05:53:43;-48.50
2025-05-08 05:53:42;-4.25
2025-05-08 05:53:41;-59.00
2025-05-08 05:53:40;-68.50
2025-05-08 05:53:39;-54.50
2025-05-08 05:53:38;-45.00
2025-05-08 05:53:37;-47.25
2025-05-08 05:53:36;-11.50
2025-05-08 05:53:35;-53.50
2025-05-08 05:53:34;-60.75
2025-05-08 05:53:33;-36.75
2025-05-08 05:53:32;-27.25
2025-05-08 05:53:31;-46.75
2025-05-08 05:53:30;-66.25
2025-05-08 05:53:29;-35.00
2025-05-08 05:53:28;-51.25
2025-05-08 05:53:27;-13.75
2025-05-08 05:53:26;-30.50
2025-05-08 05:53:25;-37.25
2025-05-08 05:53:24;-13.25
2025-05-08 05:53:23;-39.50
2025-05-08 05:53:22;-70.75
2025-05-08 05:53:21;-39.50
2025-05-08 05:53:20;-87.50
2025-05-08 05:53:19;-70.25
2025-05-08 05:53:18;-27.75
2025-05-08 05:53:17;-80.25
2025-05-08 05:53:16;-39.50
2025-05-08 05:53:15;-25.50
2025-05-08 05:53:14;-32.75
2025-05-08 05:53:13;-66.50
2025-05-08 05:53:12;-43.00
2025-05-08 05:53:11;-44.00
2025-05-08 05:53:10;-1.50
2025-05-08 05:53:09;-79.75
2025-05-08 05:53:08;-91.50
2025-05-08 05:53:07;-60.75
2025-05-08 05:53:06;-74.75
2025-05-08 05:53:05;-10.50
2025-05-08 05:53:04;-89.25
2025-05-08 05:53:03;-98.75
2025-05-08 05:53:02;-32.25
2025-05-08 05:53:01;-6.00
2025-05-08 05:53:00;-73.00
2025-05-08 05:52:59;-44.00
2025-05-08 05:52:58;-31.75
2025-05-08 05:52:57;-46.25
2025-05-08 05:52:56;-20.50
2025-05-08 05:52:55;-8.75
2025-05-08 05:52:54;-46.25
2025-05-08 05:52:53;-41.25
2025-05-08 05:52:52;-58.50
2025-05-08 05:52:51;-49.00
2025-05-08 05:52:50;-20.00
2025-05-08 05:52:49;-48.50
2025-05-08 05:52:48;-84.25
2025-05-08 05:52:47;-34.50
2025-05-08 05:52:46;-60.75
2025-05-08 05:52:45;-6.00
2025-05-08 05:52:44;-41.25
2025-05-08 05:52:43;-81.50
2025-05-08 05:52:42;-78.25
2025-05-08 05:52:41;-48.75
2025-05-08 05:52:40;-2.25
