Fecha y Hora;TT-402B - Temperatura estator bomba B-402B
2025-05-08 12:46:35;58.95
2025-05-08 12:46:34;36.45
2025-05-08 12:46:33;27.45
2025-05-08 12:46:32;12.45
2025-05-08 12:46:31;41.95
2025-05-08 12:46:30;95.20
2025-05-08 12:46:29;73.95
2025-05-08 12:46:28;64.45
2025-05-08 12:46:27;33.20
2025-05-08 12:46:26;61.70
2025-05-08 12:46:25;95.20
2025-05-08 12:46:24;16.45
2025-05-08 12:46:23;99.70
2025-05-08 12:46:22;33.20
2025-05-08 12:46:21;4.70
2025-05-08 12:46:20;45.45
2025-05-08 12:46:19;35.45
2025-05-08 12:46:18;28.70
2025-05-08 12:46:17;54.45
2025-05-08 12:46:16;80.70
2025-05-08 12:46:15;21.45
2025-05-08 12:46:14;7.45
2025-05-08 12:46:13;48.20
2025-05-08 12:46:12;61.70
2025-05-08 12:46:11;2.45
2025-05-08 12:46:10;90.70
2025-05-08 12:46:09;64.45
2025-05-08 12:46:08;85.70
2025-05-08 12:46:07;68.95
2025-05-08 12:46:06;23.70
2025-05-08 12:46:05;45.45
2025-05-08 12:46:04;52.70
2025-05-08 12:46:03;3.95
2025-05-08 12:46:02;28.95
2025-05-08 12:46:01;11.70
2025-05-08 12:46:00;28.45
2025-05-08 12:45:59;35.20
2025-05-08 12:45:58;25.20
2025-05-08 12:45:57;60.45
2025-05-08 12:45:56;77.70
2025-05-08 12:45:55;63.20
2025-05-08 12:45:54;45.95
2025-05-08 12:45:53;67.20
2025-05-08 12:45:52;21.95
2025-05-08 12:45:51;93.45
2025-05-08 12:45:50;29.20
2025-05-08 12:45:49;50.45
2025-05-08 12:45:48;72.20
2025-05-08 12:45:47;86.20
2025-05-08 12:45:46;19.20
2025-05-08 12:45:45;88.95
2025-05-08 12:45:44;62.70
2025-05-08 12:45:43;59.95
2025-05-08 12:45:42;48.20
2025-05-08 12:45:41;29.20
2025-05-08 12:45:40;2.95
2025-05-08 12:45:39;19.70
2025-05-08 12:45:38;31.45
2025-05-08 12:45:37;10.20
2025-05-08 12:45:36;79.45
2025-05-08 12:45:35;31.95
2025-05-08 12:45:34;22.45
2025-05-08 12:45:33;26.95
2025-05-08 12:45:32;93.95
2025-05-08 12:45:31;97.20
2025-05-08 12:45:30;13.95
2025-05-08 12:45:29;37.45
2025-05-08 12:45:28;18.95
2025-05-08 12:45:27;22.95
2025-05-08 12:45:26;93.95
2025-05-08 12:45:25;53.20
2025-05-08 12:45:24;55.95
2025-05-08 12:45:23;72.70
2025-05-08 12:45:22;67.70
2025-05-08 12:45:21;36.45
2025-05-08 12:45:20;3.45
2025-05-08 12:45:19;26.95
2025-05-08 12:45:18;44.20
2025-05-08 12:45:17;1.20
2025-05-08 12:45:16;69.95
2025-05-08 12:45:15;67.70
2025-05-08 12:45:14;73.20
2025-05-08 12:45:13;34.20
2025-05-08 12:45:12;46.45
2025-05-08 12:45:11;88.95
2025-05-08 12:45:10;52.45
2025-05-08 12:45:09;63.70
2025-05-08 12:45:08;65.95
2025-05-08 12:45:07;49.70
2025-05-08 12:45:06;85.45
2025-05-08 12:45:05;42.45
2025-05-08 12:45:04;54.20
2025-05-08 12:45:03;68.20
2025-05-08 12:45:02;27.45
2025-05-08 12:45:01;44.70
2025-05-08 12:45:00;88.70
2025-05-08 12:44:59;53.45
2025-05-08 12:44:58;74.20
2025-05-08 12:44:57;45.70
2025-05-08 12:44:56;98.20
2025-05-08 12:44:55;63.70
2025-05-08 12:44:54;1.70
2025-05-08 12:44:53;82.70
2025-05-08 12:44:52;89.95
2025-05-08 12:44:51;15.70
2025-05-08 12:44:50;70.45
2025-05-08 12:44:49;23.45
2025-05-08 12:44:48;77.70
2025-05-08 12:44:47;97.20
2025-05-08 12:44:46;79.95
2025-05-08 12:44:45;73.20
2025-05-08 12:44:44;27.95
2025-05-08 12:44:43;51.95
2025-05-08 12:44:42;56.45
2025-05-08 12:44:41;44.70
2025-05-08 12:44:40;78.20
2025-05-08 12:44:39;20.70
2025-05-08 12:44:38;61.45
2025-05-08 12:44:37;56.45
2025-05-08 12:44:36;1.70
2025-05-08 12:44:35;32.95
2025-05-08 12:44:34;65.95
2025-05-08 12:44:33;40.20
2025-05-08 12:44:32;56.45
2025-05-08 12:44:31;39.70
2025-05-08 12:44:30;51.95
2025-05-08 12:44:29;66.45
2025-05-08 12:44:28;50.20
2025-05-08 12:44:27;65.70
2025-05-08 12:44:26;66.95
2025-05-08 12:44:25;80.95
2025-05-08 12:44:24;75.20
2025-05-08 12:44:23;56.95
2025-05-08 12:44:22;25.70
2025-05-08 12:44:21;4.95
2025-05-08 12:44:20;97.70
2025-05-08 12:44:19;78.70
2025-05-08 12:44:18;46.20
2025-05-08 12:44:17;60.70
2025-05-08 12:44:16;0.95
2025-05-08 12:44:15;37.20
2025-05-08 12:44:14;8.70
2025-05-08 12:44:13;91.95
2025-05-08 12:44:12;34.95
2025-05-08 12:44:11;0.45
2025-05-08 12:44:10;45.20
2025-05-08 12:44:09;56.95
2025-05-08 12:44:08;74.20
2025-05-08 12:44:07;66.45
2025-05-08 12:44:06;61.95
2025-05-08 12:44:05;9.95
2025-05-08 12:44:04;16.70
2025-05-08 12:44:03;71.95
2025-05-08 12:44:02;28.45
2025-05-08 12:44:01;71.95
2025-05-08 12:44:00;54.70
2025-05-08 12:43:59;19.45
2025-05-08 12:43:58;19.45
2025-05-08 12:43:57;9.95
2025-05-08 12:43:56;44.45
2025-05-08 12:43:55;56.20
2025-05-08 12:43:54;25.45
2025-05-08 12:43:53;51.95
2025-05-08 12:43:52;69.70
2025-05-08 12:43:51;33.45
2025-05-08 12:43:50;95.95
2025-05-08 12:43:49;86.45
2025-05-08 12:43:48;38.95
2025-05-08 12:43:47;9.95
2025-05-08 12:43:46;90.95
2025-05-08 12:43:45;65.20
2025-05-08 12:43:44;62.45
2025-05-08 12:43:43;2.70
2025-05-08 12:43:42;33.45
2025-05-08 12:43:41;38.95
2025-05-08 12:43:40;22.20
2025-05-08 12:43:39;3.20
2025-05-08 12:43:38;50.70
2025-05-08 12:43:37;52.95
2025-05-08 12:43:36;90.95
2025-05-08 12:43:35;19.45
2025-05-08 12:43:34;10.45
2025-05-08 12:43:33;17.20
2025-05-08 12:43:32;43.45
2025-05-08 12:43:31;88.70
2025-05-08 12:43:30;5.95
2025-05-08 12:43:29;5.95
2025-05-08 12:43:28;86.45
2025-05-08 12:43:27;57.95
2025-05-08 12:43:26;51.70
2025-05-08 12:43:25;44.95
2025-05-08 12:43:24;7.95
2025-05-08 12:43:23;0.70
2025-05-08 12:43:22;16.95
2025-05-08 12:43:21;88.95
2025-05-08 12:43:20;54.45
2025-05-08 12:43:19;70.20
2025-05-08 12:43:18;70.20
2025-05-08 12:43:17;12.70
2025-05-08 12:43:16;91.45
2025-05-08 12:43:15;24.95
2025-05-08 12:43:14;48.45
2025-05-08 12:43:13;1.45
2025-05-08 12:43:12;3.70
2025-05-08 12:43:11;98.70
2025-05-08 12:43:10;84.20
2025-05-08 12:43:09;15.45
2025-05-08 12:43:08;46.70
2025-05-08 12:43:07;68.45
2025-05-08 12:43:06;77.45
2025-05-08 12:43:05;82.45
2025-05-08 12:43:04;67.95
2025-05-08 12:43:03;77.95
2025-05-08 12:43:02;20.45
2025-05-08 12:43:01;27.70
2025-05-08 12:43:00;15.95
2025-05-08 12:42:59;8.70
2025-05-08 12:42:58;56.20
2025-05-08 12:42:57;72.95
2025-05-08 12:42:56;84.70
2025-05-08 12:42:55;22.70
2025-05-08 12:42:54;48.95
2025-05-08 12:42:53;42.70
2025-05-08 12:42:52;45.95
2025-05-08 12:42:51;38.20
2025-05-08 12:42:50;35.95
2025-05-08 12:42:49;82.95
2025-05-08 12:42:48;58.95
2025-05-08 12:42:47;68.45
2025-05-08 12:42:46;6.45
2025-05-08 12:42:45;44.45
2025-05-08 12:42:44;15.95
2025-05-08 12:42:43;61.20
2025-05-08 12:42:42;15.95
2025-05-08 12:42:41;18.20
2025-05-08 12:42:40;1.45
2025-05-08 12:42:39;99.70
2025-05-08 12:42:38;54.45
2025-05-08 12:42:37;66.70
2025-05-08 12:42:36;47.20
2025-05-08 12:42:35;1.95
2025-05-08 12:42:34;47.70
2025-05-08 12:42:33;81.20
2025-05-08 12:42:32;48.20
2025-05-08 12:42:31;5.20
2025-05-08 12:42:30;83.95
2025-05-08 12:42:29;14.70
2025-05-08 12:42:28;48.20
2025-05-08 12:42:27;73.45
2025-05-08 12:42:26;71.20
2025-05-08 12:42:25;23.70
2025-05-08 12:42:24;39.95
2025-05-08 12:42:23;56.70
2025-05-08 12:42:22;93.95
2025-05-08 12:42:21;41.95
2025-05-08 12:42:20;10.20
2025-05-08 12:42:19;46.45
2025-05-08 12:42:18;5.20
2025-05-08 12:42:17;62.20
2025-05-08 12:42:16;57.20
2025-05-08 12:42:15;16.45
2025-05-08 12:42:14;40.45
2025-05-08 12:42:13;59.95
2025-05-08 12:42:12;5.20
2025-05-08 12:42:11;7.45
2025-05-08 12:42:10;28.70
2025-05-08 12:42:09;64.45
2025-05-08 12:42:08;33.20
2025-05-08 12:42:07;19.20
2025-05-08 12:42:06;5.20
2025-05-08 12:42:05;78.95
2025-05-08 12:42:04;69.95
2025-05-08 12:42:03;66.70
2025-05-08 12:42:02;74.45
2025-05-08 12:42:01;76.20
2025-05-08 12:42:00;14.70
2025-05-08 12:41:59;19.20
2025-05-08 12:41:58;81.20
2025-05-08 12:41:57;93.45
2025-05-08 12:41:56;26.45
2025-05-08 12:41:55;0.20
2025-05-08 12:41:54;97.95
2025-05-08 12:41:53;67.20
2025-05-08 12:41:52;21.95
2025-05-08 12:41:51;93.45
2025-05-08 12:41:50;61.45
2025-05-08 12:41:49;44.70
2025-05-08 12:41:48;97.20
2025-05-08 12:41:47;82.70
2025-05-08 12:41:46;81.70
2025-05-08 12:41:45;40.95
2025-05-08 12:41:44;29.20
2025-05-08 12:41:43;57.70
2025-05-08 12:41:42;36.95
2025-05-08 12:41:41;34.70
2025-05-08 12:41:40;49.70
2025-05-08 12:41:39;87.20
2025-05-08 12:41:38;29.70
2025-05-08 12:41:37;56.45
2025-05-08 12:41:36;51.45
2025-05-08 12:41:35;24.70
2025-05-08 12:41:34;84.45
2025-05-08 12:41:33;10.20
2025-05-08 12:41:32;31.45
2025-05-08 12:41:31;20.20
2025-05-08 12:41:30;36.45
2025-05-08 12:41:29;48.70
2025-05-08 12:41:28;41.45
2025-05-08 12:41:27;69.95
2025-05-08 12:41:26;98.45
2025-05-08 12:41:25;93.95
2025-05-08 12:41:24;79.45
2025-05-08 12:41:23;20.20
2025-05-08 12:41:22;22.95
2025-05-08 12:41:21;29.70
2025-05-08 12:41:20;55.95
2025-05-08 12:41:19;4.45
2025-05-08 12:41:18;42.95
2025-05-08 12:41:17;56.45
2025-05-08 12:41:16;17.20
2025-05-08 12:41:15;97.70
2025-05-08 12:41:14;39.20
2025-05-08 12:41:13;31.95
2025-05-08 12:41:12;55.95
2025-05-08 12:41:11;48.70
2025-05-08 12:41:10;91.70
2025-05-08 12:41:09;68.20
2025-05-08 12:41:08;77.70
2025-05-08 12:41:07;22.95
2025-05-08 12:41:06;12.95
2025-05-08 12:41:05;75.45
2025-05-08 12:41:04;8.45
2025-05-08 12:41:03;89.45
2025-05-08 12:41:02;89.45
2025-05-08 12:41:01;22.95
2025-05-08 12:41:00;89.45
2025-05-08 12:40:59;3.95
2025-05-08 12:40:58;41.95
2025-05-08 12:40:57;18.45
2025-05-08 12:40:56;41.95
2025-05-08 12:40:55;77.70
2025-05-08 12:40:54;96.70
2025-05-08 12:40:53;27.45
2025-05-08 12:40:52;3.95
2025-05-08 12:40:51;98.95
2025-05-08 12:40:50;64.20
2025-05-08 12:40:49;32.95
2025-05-08 12:40:48;71.45
2025-05-08 12:40:47;87.45
2025-05-08 12:40:46;98.70
2025-05-08 12:40:45;14.95
2025-05-08 12:40:44;12.70
2025-05-08 12:40:43;38.95
2025-05-08 12:40:42;94.45
2025-05-08 12:40:41;84.95
2025-05-08 12:40:40;23.45
2025-05-08 12:40:39;3.95
2025-05-08 12:40:38;42.45
2025-05-08 12:40:37;73.20
2025-05-08 12:40:36;13.45
2025-05-08 12:40:35;96.70
2025-05-08 12:40:34;51.45
2025-05-08 12:40:33;85.45
2025-05-08 12:40:32;32.95
2025-05-08 12:40:31;11.70
2025-05-08 12:40:30;32.95
2025-05-08 12:40:29;9.45
2025-05-08 12:40:28;44.70
2025-05-08 12:40:27;66.45
2025-05-08 12:40:26;30.70
2025-05-08 12:40:25;37.95
2025-05-08 12:40:24;52.45
2025-05-08 12:40:23;23.45
2025-05-08 12:40:22;47.45
2025-05-08 12:40:21;23.45
2025-05-08 12:40:20;40.20
2025-05-08 12:40:19;59.20
2025-05-08 12:40:18;97.20
2025-05-08 12:40:17;78.20
2025-05-08 12:40:16;18.45
2025-05-08 12:40:15;6.45
2025-05-08 12:40:14;67.45
2025-05-08 12:40:13;84.70
2025-05-08 12:40:12;84.20
2025-05-08 12:40:11;31.20
2025-05-08 12:40:10;92.70
2025-05-08 12:40:09;90.45
2025-05-08 12:40:08;42.95
2025-05-08 12:40:07;69.20
2025-05-08 12:40:06;78.70
2025-05-08 12:40:05;33.45
2025-05-08 12:40:04;37.95
2025-05-08 12:40:03;71.45
2025-05-08 12:40:02;61.95
2025-05-08 12:40:01;64.70
2025-05-08 12:40:00;97.70
2025-05-08 12:39:59;78.70
2025-05-08 12:39:58;81.95
2025-05-08 12:39:57;15.45
2025-05-08 12:39:56;86.95
2025-05-08 12:39:55;86.45
2025-05-08 12:39:54;72.45
2025-05-08 12:39:53;32.20
2025-05-08 12:39:52;67.95
2025-05-08 12:39:51;86.45
2025-05-08 12:39:50;71.70
2025-05-08 12:39:49;60.20
2025-05-08 12:39:48;19.45
2025-05-08 12:39:47;5.45
2025-05-08 12:39:46;12.20
2025-05-08 12:39:45;66.95
2025-05-08 12:39:44;39.45
2025-05-08 12:39:43;10.95
2025-05-08 12:39:42;9.20
2025-05-08 12:39:41;84.70
2025-05-08 12:39:40;47.70
2025-05-08 12:39:39;81.45
2025-05-08 12:39:38;14.95
2025-05-08 12:39:37;9.95
2025-05-08 12:39:36;38.45
2025-05-08 12:39:35;7.70
2025-05-08 12:39:34;36.70
2025-05-08 12:39:33;38.95
2025-05-08 12:39:32;88.70
2025-05-08 12:39:31;58.45
2025-05-08 12:39:30;86.45
2025-05-08 12:39:29;65.20
2025-05-08 12:39:28;76.95
2025-05-08 12:39:27;84.20
2025-05-08 12:39:26;38.95
2025-05-08 12:39:25;60.20
2025-05-08 12:39:24;43.45
2025-05-08 12:39:23;50.70
2025-05-08 12:39:22;62.95
2025-05-08 12:39:21;67.45
2025-05-08 12:39:20;95.95
2025-05-08 12:39:19;62.95
2025-05-08 12:39:18;62.95
2025-05-08 12:39:17;19.95
2025-05-08 12:39:16;95.95
2025-05-08 12:39:15;15.45
2025-05-08 12:39:14;36.70
2025-05-08 12:39:13;84.20
2025-05-08 12:39:12;69.45
2025-05-08 12:39:11;38.20
2025-05-08 12:39:10;45.45
2025-05-08 12:39:09;91.95
2025-05-08 12:39:08;13.20
2025-05-08 12:39:07;13.20
2025-05-08 12:39:06;68.95
2025-05-08 12:39:05;23.20
2025-05-08 12:39:04;61.70
2025-05-08 12:39:03;58.95
2025-05-08 12:39:02;68.95
2025-05-08 12:39:01;18.70
2025-05-08 12:39:00;13.70
2025-05-08 12:38:59;1.95
2025-05-08 12:38:58;18.20
2025-05-08 12:38:57;49.45
2025-05-08 12:38:56;72.45
2025-05-08 12:38:55;60.70
2025-05-08 12:38:54;44.45
2025-05-08 12:38:53;98.70
2025-05-08 12:38:52;65.70
2025-05-08 12:38:51;96.45
2025-05-08 12:38:50;94.20
2025-05-08 12:38:49;53.95
2025-05-08 12:38:48;27.70
2025-05-08 12:38:47;13.20
2025-05-08 12:38:46;20.45
2025-05-08 12:38:45;63.45
2025-05-08 12:38:44;10.95
2025-05-08 12:38:43;13.70
2025-05-08 12:38:42;53.95
2025-05-08 12:38:41;-74.01
2025-05-08 12:38:40;7.45
2025-05-08 12:38:39;-55.51
2025-05-08 12:38:38;31.45
2025-05-08 12:38:37;-52.76
2025-05-08 12:38:36;49.45
2025-05-08 12:38:35;44.95
2025-05-08 12:38:34;82.95
2025-05-08 12:38:33;68.45
2025-05-08 12:38:32;13.70
2025-05-08 12:38:31;20.95
2025-05-08 12:38:30;87.95
2025-05-08 12:38:29;63.45
2025-05-08 12:38:28;-42.26
2025-05-08 12:38:27;56.70
2025-05-08 12:38:26;25.95
2025-05-08 12:38:25;18.70
2025-05-08 12:38:24;47.70
2025-05-08 12:38:23;54.45
2025-05-08 12:38:22;16.45
2025-05-08 12:38:21;80.70
2025-05-08 12:38:20;11.95
2025-05-08 12:38:19;20.95
2025-05-08 12:38:18;9.70
2025-05-08 12:38:17;16.45
2025-05-08 12:38:16;68.45
2025-05-08 12:38:15;25.45
2025-05-08 12:38:14;86.20
2025-05-08 12:38:13;7.45
2025-05-08 12:38:12;29.20
2025-05-08 12:38:11;73.95
2025-05-08 12:38:10;26.45
2025-05-08 12:38:09;-38.26
2025-05-08 12:38:08;-13.76
2025-05-08 12:38:07;-64.51
2025-05-08 12:38:06;-50.01
2025-05-08 12:38:05;-31.01
2025-05-08 12:38:04;66.20
2025-05-08 12:38:03;49.95
2025-05-08 12:38:02;66.70
2025-05-08 12:38:01;57.20
2025-05-08 12:38:00;78.45
2025-05-08 12:37:59;9.70
2025-05-08 12:37:58;92.95
2025-05-08 12:37:57;33.70
2025-05-08 12:37:56;33.20
2025-05-08 12:37:55;57.20
2025-05-08 12:37:54;28.70
2025-05-08 12:37:53;9.70
2025-05-08 12:37:52;45.45
2025-05-08 12:37:51;47.70
2025-05-08 12:37:50;62.20
2025-05-08 12:37:49;6.95
2025-05-08 12:37:48;85.70
2025-05-08 12:37:47;14.70
2025-05-08 12:37:46;78.95
2025-05-08 12:37:45;88.45
2025-05-08 12:37:44;12.45
2025-05-08 12:37:43;9.70
2025-05-08 12:37:42;67.20
2025-05-08 12:37:41;-88.51
2025-05-08 12:37:40;28.70
2025-05-08 12:37:39;40.95
2025-05-08 12:37:38;-8.01
2025-05-08 12:37:37;-26.01
2025-05-08 12:37:36;-45.01
2025-05-08 12:37:35;-45.01
2025-05-08 12:37:34;-40.01
2025-05-08 12:37:33;5.20
2025-05-08 12:37:32;33.70
2025-05-08 12:37:31;2.45
2025-05-08 12:37:30;-3.01
2025-05-08 12:37:29;-0.76
2025-05-08 12:37:28;-90.76
2025-05-08 12:37:27;43.20
2025-05-08 12:37:26;-81.76
2025-05-08 12:37:25;-22.01
2025-05-08 12:37:24;-79.01
2025-05-08 12:37:23;-81.26
2025-05-08 12:37:22;-47.26
2025-05-08 12:37:21;-59.51
2025-05-08 12:37:20;-16.51
2025-05-08 12:37:19;-33.26
2025-05-08 12:37:18;-59.51
2025-05-08 12:37:17;-4.76
2025-05-08 12:37:16;-7.01
2025-05-08 12:37:15;-3.01
2025-05-08 12:37:14;-69.51
2025-05-08 12:37:13;38.70
2025-05-08 12:37:12;-65.01
2025-05-08 12:37:11;-74.51
2025-05-08 12:37:10;-90.76
2025-05-08 12:37:09;-31.01
2025-05-08 12:37:08;-65.01
2025-05-08 12:37:07;-64.51
2025-05-08 12:37:06;-46.01
2025-05-08 12:37:05;-99.26
2025-05-08 12:37:04;-17.76
2025-05-08 12:37:03;-72.51
2025-05-08 12:37:02;-18.26
2025-05-08 12:37:01;-61.76
2025-05-08 12:37:00;-23.76
2025-05-08 12:36:59;-88.51
2025-05-08 12:36:58;-45.51
2025-05-08 12:36:57;-74.01
2025-05-08 12:36:56;-85.76
2025-05-08 12:36:55;-66.76
2025-05-08 12:36:54;-66.76
2025-05-08 12:36:53;-7.51
2025-05-08 12:36:52;-83.51
2025-05-08 12:36:51;-14.26
2025-05-08 12:36:50;-50.01
2025-05-08 12:36:49;-64.51
2025-05-08 12:36:48;-57.26
2025-05-08 12:36:47;-71.26
2025-05-08 12:36:46;-30.51
2025-05-08 12:36:45;-95.76
2025-05-08 12:36:44;-55.01
2025-05-08 12:36:43;-35.51
2025-05-08 12:36:42;-47.76
2025-05-08 12:36:41;-2.51
2025-05-08 12:36:40;-14.26
2025-05-08 12:36:39;-85.76
2025-05-08 12:36:38;-47.76
2025-05-08 12:36:37;-99.76
2025-05-08 12:36:36;-64.01
2025-05-08 12:36:35;-18.76
2025-05-08 12:36:34;-80.26
2025-05-08 12:36:33;-51.76
2025-05-08 12:36:32;-41.26
2025-05-08 12:36:31;-47.01
2025-05-08 12:36:30;-84.26
2025-05-08 12:36:29;-77.01
2025-05-08 12:36:28;-15.01
2025-05-08 12:36:27;-53.51
2025-05-08 12:36:26;-39.51
2025-05-08 12:36:25;-69.76
2025-05-08 12:36:24;-92.01
2025-05-08 12:36:23;-49.51
2025-05-08 12:36:22;-13.76
2025-05-08 12:36:21;-9.26
2025-05-08 12:36:20;-61.26
2025-05-08 12:36:19;-7.01
2025-05-08 12:36:18;-56.76
2025-05-08 12:36:17;-49.51
2025-05-08 12:36:16;-16.01
2025-05-08 12:36:15;-4.26
2025-05-08 12:36:14;-83.01
2025-05-08 12:36:13;-30.51
2025-05-08 12:36:12;-4.26
2025-05-08 12:36:11;-84.76
2025-05-08 12:36:10;-25.51
2025-05-08 12:36:09;-27.76
2025-05-08 12:36:08;-46.76
2025-05-08 12:36:07;-99.26
2025-05-08 12:36:06;-32.76
2025-05-08 12:36:05;-6.51
2025-05-08 12:36:04;-83.01
2025-05-08 12:36:03;-58.51
2025-05-08 12:36:02;-88.26
2025-05-08 12:36:01;-23.51
2025-05-08 12:36:00;-95.51
2025-05-08 12:35:59;-95.51
2025-05-08 12:35:58;-77.51
2025-05-08 12:35:57;-94.26
2025-05-08 12:35:56;-13.26
2025-05-08 12:35:55;-41.76
2025-05-08 12:35:54;-8.76
2025-05-08 12:35:53;-16.01
2025-05-08 12:35:52;-60.76
2025-05-08 12:35:51;-18.26
2025-05-08 12:35:50;-96.51
2025-05-08 12:35:49;-41.76
2025-05-08 12:35:48;-68.01
2025-05-08 12:35:47;-84.76
2025-05-08 12:35:46;-35.01
2025-05-08 12:35:45;-39.51
2025-05-08 12:35:44;-99.26
2025-05-08 12:35:43;-75.26
2025-05-08 12:35:42;-41.76
2025-05-08 12:35:41;-6.01
2025-05-08 12:35:40;-72.51
2025-05-08 12:35:39;-92.76
2025-05-08 12:35:38;-64.76
2025-05-08 12:35:37;-35.26
2025-05-08 12:35:36;-73.26
2025-05-08 12:35:35;-15.76
2025-05-08 12:35:34;-52.01
2025-05-08 12:35:33;-26.76
2025-05-08 12:35:32;-4.51
2025-05-08 12:35:31;-28.51
2025-05-08 12:35:30;-44.76
2025-05-08 12:35:29;-19.01
2025-05-08 12:35:28;-23.51
2025-05-08 12:35:27;-35.76
2025-05-08 12:35:26;-15.01
2025-05-08 12:35:25;-82.01
2025-05-08 12:35:24;-46.26
2025-05-08 12:35:23;-58.51
2025-05-08 12:35:22;-34.01
2025-05-08 12:35:21;-95.51
2025-05-08 12:35:20;-82.01
2025-05-08 12:35:19;-3.26
2025-05-08 12:35:18;-34.01
2025-05-08 12:35:17;-98.26
2025-05-08 12:35:16;-55.26
2025-05-08 12:35:15;-60.26
2025-05-08 12:35:14;-40.76
2025-05-08 12:35:13;-10.01
2025-05-08 12:35:12;-57.51
2025-05-08 12:35:11;-7.76
2025-05-08 12:35:10;-98.26
2025-05-08 12:35:09;-5.01
2025-05-08 12:35:08;-91.01
2025-05-08 12:35:07;-81.51
2025-05-08 12:35:06;-12.26
2025-05-08 12:35:05;-48.51
2025-05-08 12:35:04;-69.76
2025-05-08 12:35:03;-88.76
2025-05-08 12:35:02;-45.76
2025-05-08 12:35:01;-33.51
2025-05-08 12:35:00;-95.51
2025-05-08 12:34:59;-80.01
2025-05-08 12:34:58;-65.01
2025-05-08 12:34:57;-34.76
2025-05-08 12:34:56;-28.51
2025-05-08 12:34:55;-0.51
2025-05-08 12:34:54;-38.51
2025-05-08 12:34:53;-95.51
2025-05-08 12:34:52;-9.01
2025-05-08 12:34:51;-83.26
2025-05-08 12:34:50;-81.01
2025-05-08 12:34:49;-52.51
2025-05-08 12:34:48;-90.51
2025-05-08 12:34:47;-56.51
2025-05-08 12:34:46;-89.51
2025-05-08 12:34:45;-77.26
2025-05-08 12:34:44;-44.76
2025-05-08 12:34:43;-48.76
2025-05-08 12:34:42;-68.26
2025-05-08 12:34:41;-53.76
2025-05-08 12:34:40;-68.76
2025-05-08 12:34:39;-76.01
2025-05-08 12:34:38;-83.26
2025-05-08 12:34:37;-14.01
2025-05-08 12:34:36;-35.26
2025-05-08 12:34:35;-2.26
2025-05-08 12:34:34;-19.01
2025-05-08 12:34:33;-9.51
2025-05-08 12:34:32;-4.51
2025-05-08 12:34:31;-4.51
2025-05-08 12:34:30;-0.01
2025-05-08 12:34:29;-18.51
2025-05-08 12:34:28;-65.01
2025-05-08 12:34:27;-22.01
2025-05-08 12:34:26;-79.51
2025-05-08 12:34:25;-70.01
2025-05-08 12:34:24;-65.51
2025-05-08 12:34:23;-58.76
2025-05-08 12:34:22;-85.01
2025-05-08 12:34:21;-38.01
2025-05-08 12:34:20;-85.51
2025-05-08 12:34:19;-9.01
2025-05-08 12:34:18;-82.76
2025-05-08 12:34:17;-1.76
2025-05-08 12:34:16;-61.01
2025-05-08 12:34:15;-23.51
2025-05-08 12:34:14;-92.26
2025-05-08 12:34:13;-2.26
2025-05-08 12:34:12;-56.51
2025-05-08 12:34:11;-11.26
2025-05-08 12:34:10;-25.26
2025-05-08 12:34:09;-73.26
2025-05-08 12:34:08;-9.01
2025-05-08 12:34:07;-87.76
2025-05-08 12:34:06;-1.76
2025-05-08 12:34:05;-94.51
2025-05-08 12:34:04;-53.76
2025-05-08 12:34:03;-68.26
2025-05-08 12:34:02;-33.01
2025-05-08 12:34:01;-44.76
2025-05-08 12:34:00;-65.51
2025-05-08 12:33:59;-96.76
2025-05-08 12:33:58;-33.01
2025-05-08 12:33:57;-18.51
2025-05-08 12:33:56;-36.01
2025-05-08 12:33:55;-94.26
2025-05-08 12:33:54;-66.76
2025-05-08 12:33:53;-44.51
2025-05-08 12:33:52;-54.51
2025-05-08 12:33:51;-79.01
2025-05-08 12:33:50;-27.01
2025-05-08 12:33:49;-91.26
2025-05-08 12:33:48;-45.51
2025-05-08 12:33:47;-84.51
2025-05-08 12:33:46;-65.51
2025-05-08 12:33:45;-72.76
2025-05-08 12:33:44;-1.76
2025-05-08 12:33:43;-77.26
2025-05-08 12:33:42;-99.01
2025-05-08 12:33:41;-17.51
2025-05-08 12:33:40;-41.51
2025-05-08 12:33:39;-72.26
2025-05-08 12:33:38;-51.51
2025-05-08 12:33:37;-94.51
2025-05-08 12:33:36;-84.51
2025-05-08 12:33:35;-15.76
2025-05-08 12:33:34;-37.01
2025-05-08 12:33:33;-24.76
2025-05-08 12:33:32;-63.26
2025-05-08 12:33:31;-70.01
2025-05-08 12:33:30;-13.01
2025-05-08 12:33:29;-89.01
2025-05-08 12:33:28;-55.51
2025-05-08 12:33:27;-70.01
2025-05-08 12:33:26;-86.76
2025-05-08 12:33:25;-32.01
2025-05-08 12:33:24;-20.51
2025-05-08 12:33:23;-4.76
2025-05-08 12:33:22;-68.51
2025-05-08 12:33:21;-25.51
2025-05-08 12:33:20;-79.01
2025-05-08 12:33:19;-93.51
2025-05-08 12:33:18;-10.26
2025-05-08 12:33:17;-0.26
2025-05-08 12:33:16;-62.26
2025-05-08 12:33:15;-93.51
2025-05-08 12:33:14;-48.26
2025-05-08 12:33:13;-72.26
2025-05-08 12:33:12;-81.76
2025-05-08 12:33:11;-81.26
