Fecha y Hora;CV-5011 - Válvula control temperatura E-501
2025-05-08 09:04:00;61.84
2025-05-08 09:03:59;90.34
2025-05-08 09:03:58;78.59
2025-05-08 09:03:57;16.59
2025-05-08 09:03:56;80.84
2025-05-08 09:03:55;76.84
2025-05-08 09:03:54;40.59
2025-05-08 09:03:53;40.59
2025-05-08 09:03:52;21.59
2025-05-08 09:03:51;85.84
2025-05-08 09:03:50;50.09
2025-05-08 09:03:49;78.59
2025-05-08 09:03:48;7.09
2025-05-08 09:03:47;37.84
2025-05-08 09:03:46;42.84
2025-05-08 09:03:45;10.84
2025-05-08 09:03:44;29.84
2025-05-08 09:03:43;31.59
2025-05-08 09:03:42;36.59
2025-05-08 09:03:41;34.34
2025-05-08 09:03:40;34.34
2025-05-08 09:03:39;98.09
2025-05-08 09:03:38;73.34
2025-05-08 09:03:37;68.84
2025-05-08 09:03:36;65.59
2025-05-08 09:03:35;74.09
2025-05-08 09:03:34;81.34
2025-05-08 09:03:33;55.09
2025-05-08 09:03:32;81.34
2025-05-08 09:03:31;24.34
2025-05-08 09:03:30;69.59
2025-05-08 09:03:29;19.84
2025-05-08 09:03:28;98.09
2025-05-08 09:03:27;98.09
2025-05-08 09:03:26;7.59
2025-05-08 09:03:25;3.09
2025-05-08 09:03:24;48.34
2025-05-08 09:03:23;88.59
2025-05-08 09:03:22;10.34
2025-05-08 09:03:21;33.84
2025-05-08 09:03:20;19.84
2025-05-08 09:03:19;36.59
2025-05-08 09:03:18;55.59
2025-05-08 09:03:17;36.59
2025-05-08 09:03:16;74.59
2025-05-08 09:03:15;57.84
2025-05-08 09:03:14;41.09
2025-05-08 09:03:13;65.09
2025-05-08 09:03:12;29.34
2025-05-08 09:03:11;3.09
2025-05-08 09:03:10;50.59
2025-05-08 09:03:09;53.34
2025-05-08 09:03:08;98.59
2025-05-08 09:03:07;34.34
2025-05-08 09:03:06;21.34
2025-05-08 09:03:05;11.84
2025-05-08 09:03:04;40.84
2025-05-08 09:03:03;67.84
2025-05-08 09:03:02;5.84
2025-05-08 09:03:01;98.59
2025-05-08 09:03:00;67.84
2025-05-08 09:02:59;10.34
2025-05-08 09:02:58;89.09
2025-05-08 09:02:57;41.59
2025-05-08 09:02:56;36.59
2025-05-08 09:02:55;0.84
2025-05-08 09:02:54;47.09
2025-05-08 09:02:53;71.09
2025-05-08 09:02:52;42.59
2025-05-08 09:02:51;99.59
2025-05-08 09:02:50;52.09
2025-05-08 09:02:49;37.59
2025-05-08 09:02:48;3.59
2025-05-08 09:02:47;18.09
2025-05-08 09:02:46;27.59
2025-05-08 09:02:45;70.59
2025-05-08 09:02:44;39.34
2025-05-08 09:02:43;94.09
2025-05-08 09:02:42;32.59
2025-05-08 09:02:41;94.09
2025-05-08 09:02:40;48.84
2025-05-08 09:02:39;10.84
2025-05-08 09:02:38;77.34
2025-05-08 09:02:37;84.59
2025-05-08 09:02:36;84.59
2025-05-08 09:02:35;26.84
2025-05-08 09:02:34;83.34
2025-05-08 09:02:33;12.34
2025-05-08 09:02:32;99.09
2025-05-08 09:02:31;1.34
2025-05-08 09:02:30;61.09
2025-05-08 09:02:29;52.09
2025-05-08 09:02:28;6.34
2025-05-08 09:02:27;68.34
2025-05-08 09:02:26;34.84
2025-05-08 09:02:25;9.09
2025-05-08 09:02:24;34.84
2025-05-08 09:02:23;63.34
2025-05-08 09:02:22;42.09
2025-05-08 09:02:21;75.59
2025-05-08 09:02:20;33.09
2025-05-08 09:02:19;39.84
2025-05-08 09:02:18;63.84
2025-05-08 09:02:17;4.09
2025-05-08 09:02:16;1.84
2025-05-08 09:02:15;54.34
2025-05-08 09:02:14;56.59
2025-05-08 09:02:13;44.84
2025-05-08 09:02:12;56.59
2025-05-08 09:02:11;75.59
2025-05-08 09:02:10;42.59
2025-05-08 09:02:09;80.59
2025-05-08 09:02:08;73.84
2025-05-08 09:02:07;18.59
2025-05-08 09:02:06;52.09
2025-05-08 09:02:05;82.84
2025-05-08 09:02:04;90.09
2025-05-08 09:02:03;45.84
2025-05-08 09:02:02;-13.37
2025-05-08 09:02:01;-71.37
2025-05-08 09:02:00;-9.87
2025-05-08 09:01:59;-80.87
2025-05-08 09:01:58;-74.12
2025-05-08 09:01:57;69.84
2025-05-08 09:01:56;40.34
2025-05-08 09:01:55;21.34
2025-05-08 09:01:54;95.09
2025-05-08 09:01:53;95.09
2025-05-08 09:01:52;49.84
2025-05-08 09:01:51;49.84
2025-05-08 09:01:50;85.59
2025-05-08 09:01:49;80.59
2025-05-08 09:01:48;71.09
2025-05-08 09:01:47;2.34
2025-05-08 09:01:46;97.84
2025-05-08 09:01:45;0.09
2025-05-08 09:01:44;92.84
2025-05-08 09:01:43;97.34
2025-05-08 09:01:42;49.84
2025-05-08 09:01:41;11.84
2025-05-08 09:01:40;11.84
2025-05-08 09:01:39;11.84
2025-05-08 09:01:38;83.84
2025-05-08 09:01:37;19.09
2025-05-08 09:01:36;54.84
2025-05-08 09:01:35;95.09
2025-05-08 09:01:34;71.59
2025-05-08 09:01:33;43.09
2025-05-08 09:01:32;43.09
2025-05-08 09:01:31;-14.37
2025-05-08 09:01:30;-27.87
2025-05-08 09:01:29;-88.12
2025-05-08 09:01:28;67.09
2025-05-08 09:01:27;90.59
2025-05-08 09:01:26;74.34
2025-05-08 09:01:25;26.34
2025-05-08 09:01:24;36.34
2025-05-08 09:01:23;19.09
2025-05-08 09:01:22;40.84
2025-05-08 09:01:21;40.84
2025-05-08 09:01:20;21.84
2025-05-08 09:01:19;77.09
2025-05-08 09:01:18;29.09
2025-05-08 09:01:17;97.84
2025-05-08 09:01:16;83.84
2025-05-08 09:01:15;40.84
2025-05-08 09:01:14;86.09
2025-05-08 09:01:13;62.59
2025-05-08 09:01:12;2.84
2025-05-08 09:01:11;2.84
2025-05-08 09:01:10;38.59
2025-05-08 09:01:09;-38.37
2025-05-08 09:01:08;-94.87
2025-05-08 09:01:07;-66.87
2025-05-08 09:01:06;-47.87
2025-05-08 09:01:05;-83.62
2025-05-08 09:01:04;43.59
2025-05-08 09:01:03;24.59
2025-05-08 09:01:02;12.84
2025-05-08 09:01:01;-12.12
2025-05-08 09:01:00;-54.62
2025-05-08 09:00:59;-13.37
2025-05-08 09:00:58;-73.62
2025-05-08 09:00:57;-87.62
2025-05-08 09:00:56;15.09
2025-05-08 09:00:55;36.84
2025-05-08 09:00:54;-71.37
2025-05-08 09:00:53;96.09
2025-05-08 09:00:52;69.84
2025-05-08 09:00:51;53.09
2025-05-08 09:00:50;-7.12
2025-05-08 09:00:49;-69.12
2025-05-08 09:00:48;50.84
2025-05-08 09:00:47;31.84
2025-05-08 09:00:46;84.34
2025-05-08 09:00:45;-9.87
2025-05-08 09:00:44;67.59
2025-05-08 09:00:43;86.59
2025-05-08 09:00:42;-23.87
2025-05-08 09:00:41;-9.87
2025-05-08 09:00:40;36.84
2025-05-08 09:00:39;84.34
2025-05-08 09:00:38;-19.37
2025-05-08 09:00:37;-83.62
2025-05-08 09:00:36;20.09
2025-05-08 09:00:35;17.84
2025-05-08 09:00:34;55.84
2025-05-08 09:00:33;-57.37
2025-05-08 09:00:32;-31.12
2025-05-08 09:00:31;-64.62
2025-05-08 09:00:30;-47.87
2025-05-08 09:00:29;-64.62
2025-05-08 09:00:28;-89.37
2025-05-08 09:00:27;-31.87
2025-05-08 09:00:26;-80.37
2025-05-08 09:00:25;-66.37
2025-05-08 09:00:24;-9.87
2025-05-08 09:00:23;-40.62
2025-05-08 09:00:22;-59.12
2025-05-08 09:00:21;-4.87
2025-05-08 09:00:20;-47.87
2025-05-08 09:00:19;-66.87
2025-05-08 09:00:18;-40.62
2025-05-08 09:00:17;-89.37
2025-05-08 09:00:16;-11.12
2025-05-08 09:00:15;-82.12
2025-05-08 09:00:14;-1.62
2025-05-08 09:00:13;-93.87
2025-05-08 09:00:12;-28.37
2025-05-08 09:00:11;-28.37
2025-05-08 09:00:10;-56.87
2025-05-08 09:00:09;-59.12
2025-05-08 09:00:08;-90.37
2025-05-08 09:00:07;-49.62
2025-05-08 09:00:06;-7.12
2025-05-08 09:00:05;-64.12
2025-05-08 09:00:04;-80.37
2025-05-08 09:00:03;-32.87
2025-05-08 09:00:02;-84.87
2025-05-08 09:00:01;-47.37
2025-05-08 09:00:00;-87.62
2025-05-08 08:59:59;-78.12
2025-05-08 08:59:58;-32.87
2025-05-08 08:59:57;-11.62
2025-05-08 08:59:56;-67.12
2025-05-08 08:59:55;-74.37
2025-05-08 08:59:54;-36.37
2025-05-08 08:59:53;-18.87
2025-05-08 08:59:52;-23.37
2025-05-08 08:59:51;-92.12
2025-05-08 08:59:50;-85.37
2025-05-08 08:59:49;-78.12
2025-05-08 08:59:48;-16.12
2025-05-08 08:59:47;-70.87
2025-05-08 08:59:46;-72.62
2025-05-08 08:59:45;-61.37
2025-05-08 08:59:44;-46.87
2025-05-08 08:59:43;-97.12
2025-05-08 08:59:42;-49.62
2025-05-08 08:59:41;-92.12
2025-05-08 08:59:40;-82.62
2025-05-08 08:59:39;-56.37
2025-05-08 08:59:38;-44.62
2025-05-08 08:59:37;-75.37
2025-05-08 08:59:36;-82.62
2025-05-08 08:59:35;-56.37
2025-05-08 08:59:34;-54.12
2025-05-08 08:59:33;-8.87
2025-05-08 08:59:32;-35.12
2025-05-08 08:59:31;-22.87
2025-05-08 08:59:30;-60.87
2025-05-08 08:59:29;-22.87
2025-05-08 08:59:28;-41.87
2025-05-08 08:59:27;-77.62
2025-05-08 08:59:26;-37.37
2025-05-08 08:59:25;-87.37
2025-05-08 08:59:24;-35.87
2025-05-08 08:59:23;-42.12
2025-05-08 08:59:22;-50.37
2025-05-08 08:59:21;-54.87
2025-05-08 08:59:20;-82.12
2025-05-08 08:59:19;-60.37
2025-05-08 08:59:18;-10.62
2025-05-08 08:59:17;-44.12
2025-05-08 08:59:16;-60.87
2025-05-08 08:59:15;-55.87
2025-05-08 08:59:14;-84.37
2025-05-08 08:59:13;-98.87
2025-05-08 08:59:12;-20.12
2025-05-08 08:59:11;-58.12
2025-05-08 08:59:10;-10.62
2025-05-08 08:59:09;-77.62
2025-05-08 08:59:08;-39.12
2025-05-08 08:59:07;-74.87
2025-05-08 08:59:06;-50.87
2025-05-08 08:59:05;-3.37
2025-05-08 08:59:04;-81.62
2025-05-08 08:59:03;-91.62
2025-05-08 08:59:02;-17.87
2025-05-08 08:59:01;-93.87
2025-05-08 08:59:00;-86.62
2025-05-08 08:58:59;-86.62
2025-05-08 08:58:58;-65.87
2025-05-08 08:58:57;-12.87
2025-05-08 08:58:56;-88.87
2025-05-08 08:58:55;-3.37
2025-05-08 08:58:54;-2.87
2025-05-08 08:58:53;-61.62
2025-05-08 08:58:52;-54.37
2025-05-08 08:58:51;-57.12
2025-05-08 08:58:50;-22.37
2025-05-08 08:58:49;-43.62
2025-05-08 08:58:48;-17.37
2025-05-08 08:58:47;-98.37
2025-05-08 08:58:46;-38.62
2025-05-08 08:58:45;-81.62
2025-05-08 08:58:44;-39.12
2025-05-08 08:58:43;-21.87
2025-05-08 08:58:42;-79.37
2025-05-08 08:58:41;-45.87
2025-05-08 08:58:40;-19.62
2025-05-08 08:58:39;-83.87
2025-05-08 08:58:38;-45.87
2025-05-08 08:58:37;-36.37
2025-05-08 08:58:36;-17.37
2025-05-08 08:58:35;-0.62
2025-05-08 08:58:34;-59.87
2025-05-08 08:58:33;-61.62
2025-05-08 08:58:32;-16.37
2025-05-08 08:58:31;-14.12
2025-05-08 08:58:30;-97.37
2025-05-08 08:58:29;-78.37
2025-05-08 08:58:28;-14.62
2025-05-08 08:58:27;-62.12
2025-05-08 08:58:26;-38.62
2025-05-08 08:58:25;-5.12
2025-05-08 08:58:24;-71.62
2025-05-08 08:58:23;-5.12
2025-05-08 08:58:22;-33.87
2025-05-08 08:58:21;-22.62
2025-05-08 08:58:20;-72.37
2025-05-08 08:58:19;-28.62
2025-05-08 08:58:18;-7.37
2025-05-08 08:58:17;-35.87
2025-05-08 08:58:16;-43.12
2025-05-08 08:58:15;-0.12
2025-05-08 08:58:14;-43.12
2025-05-08 08:58:13;-28.62
2025-05-08 08:58:12;-16.87
2025-05-08 08:58:11;-78.37
2025-05-08 08:58:10;-66.62
2025-05-08 08:58:09;-71.62
2025-05-08 08:58:08;-26.37
2025-05-08 08:58:07;-14.62
2025-05-08 08:58:06;-47.62
2025-05-08 08:58:05;-19.12
2025-05-08 08:58:04;-76.12
2025-05-08 08:58:03;-35.87
2025-05-08 08:58:02;-38.12
2025-05-08 08:58:01;-99.62
2025-05-08 08:58:00;-47.12
2025-05-08 08:57:59;-23.62
2025-05-08 08:57:58;-87.87
2025-05-08 08:57:57;-37.62
2025-05-08 08:57:56;-63.87
2025-05-08 08:57:55;-21.37
2025-05-08 08:57:54;-23.62
2025-05-08 08:57:53;-49.87
2025-05-08 08:57:52;-97.37
2025-05-08 08:57:51;-52.12
2025-05-08 08:57:50;-84.62
2025-05-08 08:57:49;-67.37
2025-05-08 08:57:48;-43.87
2025-05-08 08:57:47;-75.62
2025-05-08 08:57:46;-94.62
2025-05-08 08:57:45;-58.87
2025-05-08 08:57:44;-37.62
2025-05-08 08:57:43;-68.87
2025-05-08 08:57:42;-70.12
2025-05-08 08:57:41;-43.87
2025-05-08 08:57:40;-22.62
2025-05-08 08:57:39;-75.12
2025-05-08 08:57:38;-70.12
2025-05-08 08:57:37;-48.87
2025-05-08 08:57:36;-82.87
2025-05-08 08:57:35;-32.62
2025-05-08 08:57:34;-70.62
2025-05-08 08:57:33;-85.12
2025-05-08 08:57:32;-87.37
2025-05-08 08:57:31;-25.37
2025-05-08 08:57:30;-8.62
2025-05-08 08:57:29;-72.37
2025-05-08 08:57:28;-18.12
2025-05-08 08:57:27;-20.87
2025-05-08 08:57:26;-39.87
2025-05-08 08:57:25;-63.37
2025-05-08 08:57:24;-53.87
2025-05-08 08:57:23;-32.12
2025-05-08 08:57:22;-8.62
2025-05-08 08:57:21;-96.87
2025-05-08 08:57:20;-44.37
2025-05-08 08:57:19;-69.62
2025-05-08 08:57:18;-45.62
2025-05-08 08:57:17;-9.37
2025-05-08 08:57:16;-34.87
2025-05-08 08:57:15;-56.12
2025-05-08 08:57:14;-18.12
2025-05-08 08:57:13;-51.62
2025-05-08 08:57:12;-63.37
2025-05-08 08:57:11;-98.62
2025-05-08 08:57:10;-15.87
2025-05-08 08:57:09;-72.87
2025-05-08 08:57:08;-25.37
2025-05-08 08:57:07;-8.62
2025-05-08 08:57:06;-34.37
2025-05-08 08:57:05;-46.62
2025-05-08 08:57:04;-67.87
2025-05-08 08:57:03;-67.87
2025-05-08 08:57:02;-46.62
2025-05-08 08:57:01;-91.87
2025-05-08 08:57:00;-93.62
2025-05-08 08:56:59;-13.12
2025-05-08 08:56:58;-58.37
2025-05-08 08:56:57;-65.62
2025-05-08 08:56:56;-93.62
2025-05-08 08:56:55;-67.87
2025-05-08 08:56:54;-41.62
2025-05-08 08:56:53;-79.62
2025-05-08 08:56:52;-72.37
2025-05-08 08:56:51;-7.62
2025-05-08 08:56:50;-83.12
2025-05-08 08:56:49;-95.37
2025-05-08 08:56:48;-55.12
2025-05-08 08:56:47;-23.37
2025-05-08 08:56:46;-93.87
2025-05-08 08:56:45;-62.37
2025-05-08 08:56:44;-84.12
2025-05-08 08:56:43;-10.37
2025-05-08 08:56:42;-36.62
2025-05-08 08:56:41;-55.62
2025-05-08 08:56:40;-96.37
2025-05-08 08:56:39;-81.87
2025-05-08 08:56:38;-8.12
2025-05-08 08:56:37;-29.37
2025-05-08 08:56:36;-19.87
2025-05-08 08:56:35;-34.37
2025-05-08 08:56:34;-91.37
2025-05-08 08:56:33;-0.87
2025-05-08 08:56:32;-36.62
2025-05-08 08:56:31;-48.37
2025-05-08 08:56:30;-71.87
2025-05-08 08:56:29;-7.62
2025-05-08 08:56:28;-36.12
2025-05-08 08:56:27;-81.37
2025-05-08 08:56:26;-57.37
2025-05-08 08:56:25;-88.62
2025-05-08 08:56:24;-74.62
2025-05-08 08:56:23;-36.62
2025-05-08 08:56:22;-41.12
2025-05-08 08:56:21;-24.37
2025-05-08 08:56:20;-57.37
2025-05-08 08:56:19;-12.62
2025-05-08 08:56:18;-76.87
2025-05-08 08:56:17;-86.37
2025-05-08 08:56:16;-15.62
2025-05-08 08:56:15;-64.12
2025-05-08 08:56:14;-89.87
2025-05-08 08:56:13;-38.37
2025-05-08 08:56:12;-90.87
2025-05-08 08:56:11;-98.12
2025-05-08 08:56:10;-14.87
2025-05-08 08:56:09;-47.87
2025-05-08 08:56:08;-59.62
2025-05-08 08:56:07;-71.87
2025-05-08 08:56:06;-85.87
2025-05-08 08:56:05;-0.37
2025-05-08 08:56:04;-21.62
2025-05-08 08:56:03;-28.87
2025-05-08 08:56:02;-33.37
2025-05-08 08:56:01;-55.12
2025-05-08 08:56:00;-28.87
2025-05-08 08:55:59;-80.87
2025-05-08 08:55:58;-20.62
2025-05-08 08:55:57;-13.87
2025-05-08 08:55:56;-49.12
2025-05-08 08:55:55;-94.37
2025-05-08 08:55:54;-58.62
2025-05-08 08:55:53;-45.12
2025-05-08 08:55:52;-16.62
2025-05-08 08:55:51;-26.12
2025-05-08 08:55:50;-18.87
2025-05-08 08:55:49;-7.12
2025-05-08 08:55:48;-14.37
2025-05-08 08:55:47;-56.87
2025-05-08 08:55:46;-83.12
2025-05-08 08:55:45;-80.87
2025-05-08 08:55:44;-62.62
2025-05-08 08:55:43;-93.87
2025-05-08 08:55:42;-5.62
2025-05-08 08:55:41;-28.37
2025-05-08 08:55:40;-18.87
2025-05-08 08:55:39;-14.37
2025-05-08 08:55:38;-21.12
2025-05-08 08:55:37;-83.12
2025-05-08 08:55:36;-4.37
2025-05-08 08:55:35;-44.62
2025-05-08 08:55:34;-56.87
2025-05-08 08:55:33;-32.87
2025-05-08 08:55:32;-94.87
2025-05-08 08:55:31;-37.37
2025-05-08 08:55:30;-30.62
2025-05-08 08:55:29;-97.12
2025-05-08 08:55:28;-13.87
2025-05-08 08:55:27;-68.62
2025-05-08 08:55:26;-4.37
2025-05-08 08:55:25;-89.87
2025-05-08 08:55:24;-94.87
2025-05-08 08:55:23;-85.37
2025-05-08 08:55:22;-37.37
2025-05-08 08:55:21;-37.87
2025-05-08 08:55:20;-1.62
2025-05-08 08:55:19;-6.62
2025-05-08 08:55:18;-59.12
2025-05-08 08:55:17;-80.37
2025-05-08 08:55:16;-63.62
2025-05-08 08:55:15;-82.62
2025-05-08 08:55:14;-70.37
2025-05-08 08:55:13;-43.62
2025-05-08 08:55:12;-30.87
2025-05-08 08:55:11;-62.62
2025-05-08 08:55:10;-50.87
2025-05-08 08:55:09;-17.87
2025-05-08 08:55:08;-25.12
2025-05-08 08:55:07;-36.87
2025-05-08 08:55:06;-53.12
2025-05-08 08:55:05;-31.87
2025-05-08 08:55:04;-50.87
2025-05-08 08:55:03;-74.37
2025-05-08 08:55:02;-62.62
2025-05-08 08:55:01;-87.12
2025-05-08 08:55:00;-51.37
2025-05-08 08:54:59;-49.12
2025-05-08 08:54:58;-89.37
2025-05-08 08:54:57;-94.37
2025-05-08 08:54:56;-89.37
2025-05-08 08:54:55;-22.87
2025-05-08 08:54:54;-70.37
2025-05-08 08:54:53;-8.37
2025-05-08 08:54:52;-60.87
2025-05-08 08:54:51;-64.87
2025-05-08 08:54:50;-6.12
2025-05-08 08:54:49;-31.87
2025-05-08 08:54:48;-6.12
2025-05-08 08:54:47;-49.12
2025-05-08 08:54:46;-17.87
2025-05-08 08:54:45;-79.87
2025-05-08 08:54:44;-58.12
2025-05-08 08:54:43;-8.37
2025-05-08 08:54:42;-55.87
2025-05-08 08:54:41;-85.12
2025-05-08 08:54:40;-12.37
2025-05-08 08:54:39;-9.62
2025-05-08 08:54:38;-29.62
2025-05-08 08:54:37;-65.37
2025-05-08 08:54:36;-15.12
2025-05-08 08:54:35;-12.87
2025-05-08 08:54:34;-86.62
2025-05-08 08:54:33;-12.37
2025-05-08 08:54:32;-82.12
2025-05-08 08:54:31;-50.87
2025-05-08 08:54:30;-95.12
2025-05-08 08:54:29;-22.37
2025-05-08 08:54:28;-43.62
2025-05-08 08:54:27;-96.12
2025-05-08 08:54:26;-79.37
2025-05-08 08:54:25;-26.87
2025-05-08 08:54:24;-74.37
2025-05-08 08:54:23;-77.12
2025-05-08 08:54:22;-93.87
2025-05-08 08:54:21;-50.87
2025-05-08 08:54:20;-69.87
2025-05-08 08:54:19;-69.87
2025-05-08 08:54:18;-15.12
2025-05-08 08:54:17;-79.37
2025-05-08 08:54:16;-43.62
2025-05-08 08:54:15;-41.37
2025-05-08 08:54:14;-2.37
2025-05-08 08:54:13;-2.37
2025-05-08 08:54:12;-87.87
2025-05-08 08:54:11;-49.87
2025-05-08 08:54:10;-23.62
2025-05-08 08:54:09;-74.62
2025-05-08 08:54:08;-61.12
2025-05-08 08:54:07;-56.12
2025-05-08 08:54:06;-29.12
2025-05-08 08:54:05;-7.37
2025-05-08 08:54:04;-26.37
2025-05-08 08:54:03;-86.12
2025-05-08 08:54:02;-38.62
2025-05-08 08:54:01;-67.12
2025-05-08 08:54:00;-88.37
2025-05-08 08:53:59;-50.37
2025-05-08 08:53:58;-14.62
2025-05-08 08:53:57;-86.12
2025-05-08 08:53:56;-73.87
2025-05-08 08:53:55;-88.37
2025-05-08 08:53:54;-64.37
2025-05-08 08:53:53;-52.62
2025-05-08 08:53:52;-33.62
2025-05-08 08:53:51;-26.37
2025-05-08 08:53:50;-90.62
2025-05-08 08:53:49;-31.37
2025-05-08 08:53:48;-67.12
2025-05-08 08:53:47;-54.87
2025-05-08 08:53:46;-19.12
2025-05-08 08:53:45;-64.87
2025-05-08 08:53:44;-35.87
2025-05-08 08:53:43;-9.62
2025-05-08 08:53:42;-57.12
2025-05-08 08:53:41;-14.62
2025-05-08 08:53:40;-95.12
2025-05-08 08:53:39;-38.12
2025-05-08 08:53:38;-67.87
2025-05-08 08:53:37;-70.62
2025-05-08 08:53:36;-48.87
2025-05-08 08:53:35;-53.87
2025-05-08 08:53:34;-92.87
2025-05-08 08:53:33;-95.12
2025-05-08 08:53:32;-85.62
2025-05-08 08:53:31;-57.12
2025-05-08 08:53:30;-54.87
2025-05-08 08:53:29;-76.12
2025-05-08 08:53:28;-25.87
2025-05-08 08:53:27;-97.37
2025-05-08 08:53:26;-54.37
2025-05-08 08:53:25;-18.62
2025-05-08 08:53:24;-78.37
2025-05-08 08:53:23;-6.87
2025-05-08 08:53:22;-19.37
2025-05-08 08:53:21;-50.12
2025-05-08 08:53:20;-79.12
2025-05-08 08:53:19;-98.12
2025-05-08 08:53:18;-95.37
2025-05-08 08:53:17;-18.62
2025-05-08 08:53:16;-71.12
2025-05-08 08:53:15;-20.87
2025-05-08 08:53:14;-23.12
2025-05-08 08:53:13;-85.12
2025-05-08 08:53:12;-9.12
2025-05-08 08:53:11;-73.37
2025-05-08 08:53:10;-52.12
2025-05-08 08:53:09;-80.62
2025-05-08 08:53:08;-96.87
2025-05-08 08:53:07;-9.12
2025-05-08 08:53:06;-33.87
2025-05-08 08:53:05;-33.87
2025-05-08 08:53:04;-55.62
2025-05-08 08:53:03;-49.37
2025-05-08 08:53:02;-56.12
2025-05-08 08:53:01;-34.87
2025-05-08 08:53:00;-13.62
2025-05-08 08:52:59;-8.62
2025-05-08 08:52:58;-25.37
2025-05-08 08:52:57;-70.62
2025-05-08 08:52:56;-18.12
2025-05-08 08:52:55;-51.62
2025-05-08 08:52:54;-65.62
2025-05-08 08:52:53;-15.87
2025-05-08 08:52:52;-18.12
2025-05-08 08:52:51;-80.12
2025-05-08 08:52:50;-96.87
2025-05-08 08:52:49;-15.87
2025-05-08 08:52:48;-32.12
2025-05-08 08:52:47;-96.87
2025-05-08 08:52:46;-39.37
2025-05-08 08:52:45;-67.87
2025-05-08 08:52:44;-87.37
2025-05-08 08:52:43;-89.62
2025-05-08 08:52:42;-8.62
2025-05-08 08:52:41;-68.37
2025-05-08 08:52:40;-61.12
2025-05-08 08:52:39;-61.12
2025-05-08 08:52:38;-5.87
2025-05-08 08:52:37;-94.12
2025-05-08 08:52:36;-82.37
2025-05-08 08:52:35;-53.87
2025-05-08 08:52:34;-21.12
2025-05-08 08:52:33;-18.87
2025-05-08 08:52:32;-31.12
2025-05-08 08:52:31;-10.87
2025-05-08 08:52:30;-61.87
2025-05-08 08:52:29;-45.62
2025-05-08 08:52:28;-93.12
2025-05-08 08:52:27;-33.37
2025-05-08 08:52:26;-88.62
2025-05-08 08:52:25;-34.37
2025-05-08 08:52:24;-38.87
2025-05-08 08:52:23;-98.62
2025-05-08 08:52:22;-5.87
2025-05-08 08:52:21;-55.62
2025-05-08 08:52:20;-5.87
2025-05-08 08:52:19;-22.62
2025-05-08 08:52:18;-65.12
2025-05-08 08:52:17;-91.37
2025-05-08 08:52:16;-36.62
2025-05-08 08:52:15;-29.37
2025-05-08 08:52:14;-38.87
2025-05-08 08:52:13;-0.87
2025-05-08 08:52:12;-19.87
2025-05-08 08:52:11;-12.62
2025-05-08 08:52:10;-15.37
2025-05-08 08:52:09;-79.12
2025-05-08 08:52:08;-51.12
2025-05-08 08:52:07;-67.37
2025-05-08 08:52:06;-74.62
2025-05-08 08:52:05;-62.87
2025-05-08 08:52:04;-36.62
2025-05-08 08:52:03;-31.62
2025-05-08 08:52:02;-27.37
2025-05-08 08:52:01;-7.12
2025-05-08 08:52:00;-7.62
2025-05-08 08:51:59;-52.87
2025-05-08 08:51:58;-79.12
2025-05-08 08:51:57;-7.62
2025-05-08 08:51:56;-67.37
2025-05-08 08:51:55;-83.62
2025-05-08 08:51:54;-88.62
2025-05-08 08:51:53;-79.12
2025-05-08 08:51:52;-41.12
2025-05-08 08:51:51;-88.62
2025-05-08 08:51:50;-95.87
2025-05-08 08:51:49;-76.37
2025-05-08 08:51:48;-12.12
2025-05-08 08:51:47;-93.12
2025-05-08 08:51:46;-4.87
2025-05-08 08:51:45;-33.87
2025-05-08 08:51:44;-7.62
2025-05-08 08:51:43;-93.12
2025-05-08 08:51:42;-79.12
2025-05-08 08:51:41;-81.37
2025-05-08 08:51:40;-45.62
2025-05-08 08:51:39;-31.12
2025-05-08 08:51:38;-90.37
2025-05-08 08:51:37;-2.12
2025-05-08 08:51:36;-54.62
2025-05-08 08:51:35;-80.87
2025-05-08 08:51:34;-88.37
2025-05-08 08:51:33;-4.87
2025-05-08 08:51:32;-76.37
2025-05-08 08:51:31;-89.37
2025-05-08 08:51:30;-35.12
2025-05-08 08:51:29;-88.87
2025-05-08 08:51:28;-9.37
2025-05-08 08:51:27;-95.37
2025-05-08 08:51:26;-59.62
2025-05-08 08:51:25;-4.87
2025-05-08 08:51:24;-56.87
2025-05-08 08:51:23;-31.12
2025-05-08 08:51:22;-42.87
2025-05-08 08:51:21;-35.62
2025-05-08 08:51:20;-35.62
2025-05-08 08:51:19;-97.62
2025-05-08 08:51:18;-14.37
2025-05-08 08:51:17;-23.87
2025-05-08 08:51:16;-88.12
2025-05-08 08:51:15;-78.62
2025-05-08 08:51:14;-50.12
2025-05-08 08:51:13;-88.12
2025-05-08 08:51:12;-54.62
2025-05-08 08:51:11;-2.12
2025-05-08 08:51:10;-30.62
2025-05-08 08:51:09;-13.87
2025-05-08 08:51:08;-37.87
2025-05-08 08:51:07;-84.87
2025-05-08 08:51:06;-9.37
2025-05-08 08:51:05;-35.62
2025-05-08 08:51:04;-21.12
2025-05-08 08:51:03;-6.62
2025-05-08 08:51:02;-45.12
2025-05-08 08:51:01;-30.62
2025-05-08 08:51:00;-70.87
2025-05-08 08:50:59;-45.37
2025-05-08 08:50:58;-64.87
2025-05-08 08:50:57;-19.62
2025-05-08 08:50:56;-49.62
2025-05-08 08:50:55;-23.37
