Fecha y Hora;PIC-3032 - Presión reactor R-303
2025-05-08 07:28:09;-89.84
2025-05-08 07:28:08;-6.09
2025-05-08 07:28:07;-82.59
2025-05-08 07:28:06;-68.59
2025-05-08 07:28:05;-87.59
2025-05-08 07:28:04;-51.84
2025-05-08 07:28:03;-54.09
2025-05-08 07:28:02;-78.09
2025-05-08 07:28:01;-75.84
2025-05-08 07:28:00;-20.59
2025-05-08 07:27:59;-8.34
2025-05-08 07:27:58;-61.34
2025-05-08 07:27:57;-54.09
2025-05-08 07:27:56;-34.59
2025-05-08 07:27:55;-11.09
2025-05-08 07:27:54;-54.09
2025-05-08 07:27:53;-76.59
2025-05-08 07:27:52;-71.59
2025-05-08 07:27:51;-98.34
2025-05-08 07:27:50;-95.59
2025-05-08 07:27:49;-38.59
2025-05-08 07:27:48;-76.59
2025-05-08 07:27:47;-12.84
2025-05-08 07:27:46;-24.59
2025-05-08 07:27:45;-55.34
2025-05-08 07:27:44;-74.34
2025-05-08 07:27:43;-67.09
2025-05-08 07:27:42;-96.09
2025-05-08 07:27:41;-58.09
2025-05-08 07:27:40;-64.84
2025-05-08 07:27:39;-27.34
2025-05-08 07:27:38;-6.09
2025-05-08 07:27:37;-48.59
2025-05-08 07:27:36;-93.84
2025-05-08 07:27:35;-69.84
2025-05-08 07:27:34;-17.84
2025-05-08 07:27:33;-58.59
2025-05-08 07:27:32;-86.59
2025-05-08 07:27:31;-8.34
2025-05-08 07:27:30;-74.84
2025-05-08 07:27:29;-46.34
2025-05-08 07:27:28;-67.59
2025-05-08 07:27:27;-82.09
2025-05-08 07:27:26;-74.84
2025-05-08 07:27:25;-49.09
2025-05-08 07:27:24;-82.09
2025-05-08 07:27:23;-46.34
2025-05-08 07:27:22;-52.59
2025-05-08 07:27:21;-49.34
2025-05-08 07:27:20;-57.59
2025-05-08 07:27:19;-87.84
2025-05-08 07:27:18;-53.09
2025-05-08 07:27:17;-36.34
2025-05-08 07:27:16;-38.59
2025-05-08 07:27:15;-50.84
2025-05-08 07:27:14;-36.84
2025-05-08 07:27:13;-55.84
2025-05-08 07:27:12;-98.84
2025-05-08 07:27:11;-91.59
2025-05-08 07:27:10;-89.34
2025-05-08 07:27:09;-93.34
2025-05-08 07:27:08;-29.59
2025-05-08 07:27:07;-12.84
2025-05-08 07:27:06;-76.59
2025-05-08 07:27:05;-93.34
2025-05-08 07:27:04;-29.59
2025-05-08 07:27:03;-10.09
2025-05-08 07:27:02;-22.34
2025-05-08 07:27:01;-2.84
2025-05-08 07:27:00;-74.34
2025-05-08 07:26:59;-43.09
2025-05-08 07:26:58;-98.34
2025-05-08 07:26:57;-20.84
2025-05-08 07:26:56;-96.84
2025-05-08 07:26:55;-44.84
2025-05-08 07:26:54;-21.34
2025-05-08 07:26:53;-78.84
2025-05-08 07:26:52;-62.09
2025-05-08 07:26:51;-59.34
2025-05-08 07:26:50;-53.84
2025-05-08 07:26:49;-10.34
2025-05-08 07:26:48;-68.84
2025-05-08 07:26:47;-70.59
2025-05-08 07:26:46;-14.59
2025-05-08 07:26:45;-50.34
2025-05-08 07:26:44;-71.59
2025-05-08 07:26:43;-74.34
2025-05-08 07:26:42;-62.09
2025-05-08 07:26:41;-33.59
2025-05-08 07:26:40;-35.84
2025-05-08 07:26:39;-64.84
2025-05-08 07:26:38;-83.34
2025-05-08 07:26:37;-17.34
2025-05-08 07:26:36;-72.09
2025-05-08 07:26:35;-64.34
2025-05-08 07:26:34;-95.59
2025-05-08 07:26:33;-30.84
2025-05-08 07:26:32;-54.84
2025-05-08 07:26:31;-97.84
2025-05-08 07:26:30;-87.84
2025-05-08 07:26:29;-40.84
2025-05-08 07:26:28;-47.59
2025-05-08 07:26:27;-33.59
2025-05-08 07:26:26;-14.09
2025-05-08 07:26:25;-2.34
2025-05-08 07:26:24;-69.34
2025-05-08 07:26:23;-50.34
2025-05-08 07:26:22;-31.34
2025-05-08 07:26:21;-7.34
2025-05-08 07:26:20;-5.09
2025-05-08 07:26:19;-95.59
2025-05-08 07:26:18;-53.34
2025-05-08 07:26:17;-53.34
2025-05-08 07:26:16;-24.84
2025-05-08 07:26:15;-91.84
2025-05-08 07:26:14;-59.84
2025-05-08 07:26:13;-66.59
2025-05-08 07:26:12;-0.09
2025-05-08 07:26:11;-40.34
2025-05-08 07:26:10;-73.34
2025-05-08 07:26:09;-11.84
2025-05-08 07:26:08;-83.34
2025-05-08 07:26:07;-78.34
2025-05-08 07:26:06;-45.34
2025-05-08 07:26:05;-44.34
2025-05-08 07:26:04;-62.84
2025-05-08 07:26:03;-86.84
2025-05-08 07:26:02;-77.34
2025-05-08 07:26:01;-67.84
2025-05-08 07:26:00;-0.84
2025-05-08 07:25:59;-79.59
2025-05-08 07:25:58;-42.09
2025-05-08 07:25:57;-64.34
2025-05-08 07:25:56;-18.59
2025-05-08 07:25:55;-4.59
2025-05-08 07:25:54;-78.34
2025-05-08 07:25:53;-73.34
2025-05-08 07:25:52;-61.59
2025-05-08 07:25:51;-11.34
2025-05-08 07:25:50;-4.59
2025-05-08 07:25:49;-80.59
2025-05-08 07:25:48;-14.09
2025-05-08 07:25:47;-89.59
2025-05-08 07:25:46;-67.34
2025-05-08 07:25:45;-33.84
2025-05-08 07:25:44;-17.09
2025-05-08 07:25:43;-70.59
2025-05-08 07:25:42;-49.84
2025-05-08 07:25:41;-30.34
2025-05-08 07:25:40;-1.84
2025-05-08 07:25:39;-95.09
2025-05-08 07:25:38;-42.09
2025-05-08 07:25:37;-77.84
2025-05-08 07:25:36;-14.09
2025-05-08 07:25:35;-9.09
2025-05-08 07:25:34;-4.09
2025-05-08 07:25:33;-44.34
2025-05-08 07:25:32;-66.09
2025-05-08 07:25:31;-71.09
2025-05-08 07:25:30;-61.59
2025-05-08 07:25:29;-15.84
2025-05-08 07:25:28;-99.09
2025-05-08 07:25:27;-63.84
2025-05-08 07:25:26;-49.34
2025-05-08 07:25:25;-58.84
2025-05-08 07:25:24;-84.59
2025-05-08 07:25:23;-51.09
2025-05-08 07:25:22;-58.34
2025-05-08 07:25:21;-75.09
2025-05-08 07:25:20;-37.09
2025-05-08 07:25:19;-89.09
2025-05-08 07:25:18;-94.59
2025-05-08 07:25:17;-85.09
2025-05-08 07:25:16;-99.09
2025-05-08 07:25:15;-21.59
2025-05-08 07:25:14;-33.34
2025-05-08 07:25:13;24.66
2025-05-08 07:25:12;-16.59
2025-05-08 07:25:11;-57.84
2025-05-08 07:25:10;-45.59
2025-05-08 07:25:09;-14.84
2025-05-08 07:25:08;-5.34
2025-05-08 07:25:07;-43.84
2025-05-08 07:25:06;-89.59
2025-05-08 07:25:05;-93.59
2025-05-08 07:25:04;-55.59
2025-05-08 07:25:03;-53.34
2025-05-08 07:25:02;-1.34
2025-05-08 07:25:01;-3.09
2025-05-08 07:25:00;-98.59
2025-05-08 07:24:59;-65.09
2025-05-08 07:24:58;-5.84
2025-05-08 07:24:57;-79.59
2025-05-08 07:24:56;-10.84
2025-05-08 07:24:55;-13.09
2025-05-08 07:24:54;-10.34
2025-05-08 07:24:53;-14.84
2025-05-08 07:24:52;-10.84
2025-05-08 07:24:51;-46.09
2025-05-08 07:24:50;-24.84
2025-05-08 07:24:49;-60.59
2025-05-08 07:24:48;-3.59
2025-05-08 07:24:47;-31.59
2025-05-08 07:24:46;-74.59
2025-05-08 07:24:45;-3.09
2025-05-08 07:24:44;48.16
2025-05-08 07:24:43;-24.34
2025-05-08 07:24:42;24.16
2025-05-08 07:24:41;62.16
2025-05-08 07:24:40;81.16
2025-05-08 07:24:39;-79.09
2025-05-08 07:24:38;-93.59
2025-05-08 07:24:37;-13.09
2025-05-08 07:24:36;-91.34
2025-05-08 07:24:35;-46.09
2025-05-08 07:24:34;-75.09
2025-05-08 07:24:33;-15.34
2025-05-08 07:24:32;-29.34
2025-05-08 07:24:31;-70.09
2025-05-08 07:24:30;-91.34
2025-05-08 07:24:29;-0.84
2025-05-08 07:24:28;-14.84
2025-05-08 07:24:27;-76.84
2025-05-08 07:24:26;-93.59
2025-05-08 07:24:25;-76.34
2025-05-08 07:24:24;-98.09
2025-05-08 07:24:23;-91.34
2025-05-08 07:24:22;-42.84
2025-05-08 07:24:21;-16.59
2025-05-08 07:24:20;-95.34
2025-05-08 07:24:19;-7.09
2025-05-08 07:24:18;-12.09
2025-05-08 07:24:17;-26.09
2025-05-08 07:24:16;74.41
2025-05-08 07:24:15;-42.84
2025-05-08 07:24:14;-31.59
2025-05-08 07:24:13;-86.34
2025-05-08 07:24:12;17.41
2025-05-08 07:24:11;-7.09
2025-05-08 07:24:10;17.41
2025-05-08 07:24:09;46.41
2025-05-08 07:24:08;-67.34
2025-05-08 07:24:07;-36.09
2025-05-08 07:24:06;-26.59
2025-05-08 07:24:05;-84.09
2025-05-08 07:24:04;-71.34
2025-05-08 07:24:03;-5.34
2025-05-08 07:24:02;-79.09
2025-05-08 07:24:01;-38.34
2025-05-08 07:24:00;-12.09
2025-05-08 07:23:59;-81.34
2025-05-08 07:23:58;-28.84
2025-05-08 07:23:57;-69.09
2025-05-08 07:23:56;-5.34
2025-05-08 07:23:55;-79.09
2025-05-08 07:23:54;-69.09
2025-05-08 07:23:53;43.66
2025-05-08 07:23:52;-95.34
2025-05-08 07:23:51;-62.34
2025-05-08 07:23:50;-12.59
2025-05-08 07:23:49;-21.59
2025-05-08 07:23:48;-7.59
2025-05-08 07:23:47;-50.59
2025-05-08 07:23:46;-0.34
2025-05-08 07:23:45;-33.34
2025-05-08 07:23:44;-66.84
2025-05-08 07:23:43;-90.84
2025-05-08 07:23:42;-21.59
2025-05-08 07:23:41;-59.59
2025-05-08 07:23:40;87.16
2025-05-08 07:23:39;8.91
2025-05-08 07:23:38;64.91
2025-05-08 07:23:37;77.16
2025-05-08 07:23:36;-66.84
2025-05-08 07:23:35;-88.09
2025-05-08 07:23:34;-97.59
2025-05-08 07:23:33;-33.34
2025-05-08 07:23:32;-12.09
2025-05-08 07:23:31;-95.34
2025-05-08 07:23:30;11.16
2025-05-08 07:23:29;87.16
2025-05-08 07:23:28;54.16
2025-05-08 07:23:27;52.41
2025-05-08 07:23:26;41.91
2025-05-08 07:23:25;49.16
2025-05-08 07:23:24;99.41
2025-05-08 07:23:23;81.16
2025-05-08 07:23:22;81.16
2025-05-08 07:23:21;81.66
2025-05-08 07:23:20;16.91
2025-05-08 07:23:19;62.16
2025-05-08 07:23:18;81.16
2025-05-08 07:23:17;62.16
2025-05-08 07:23:16;16.91
2025-05-08 07:23:15;21.91
2025-05-08 07:23:14;33.66
2025-05-08 07:23:13;19.66
2025-05-08 07:23:12;16.91
2025-05-08 07:23:11;78.91
2025-05-08 07:23:10;52.66
2025-05-08 07:23:09;44.16
2025-05-08 07:23:08;18.41
2025-05-08 07:23:07;51.91
2025-05-08 07:23:06;89.41
2025-05-08 07:23:05;31.41
2025-05-08 07:23:04;43.66
2025-05-08 07:23:03;20.16
2025-05-08 07:23:02;57.66
2025-05-08 07:23:01;50.41
2025-05-08 07:23:00;91.16
2025-05-08 07:22:59;86.16
2025-05-08 07:22:58;81.66
2025-05-08 07:22:57;55.41
2025-05-08 07:22:56;5.16
2025-05-08 07:22:55;96.16
2025-05-08 07:22:54;89.41
2025-05-08 07:22:53;10.16
2025-05-08 07:22:52;21.91
2025-05-08 07:22:51;79.41
2025-05-08 07:22:50;57.66
2025-05-08 07:22:49;12.41
2025-05-08 07:22:48;40.91
2025-05-08 07:22:47;58.16
2025-05-08 07:22:46;38.66
2025-05-08 07:22:45;5.66
2025-05-08 07:22:44;20.16
2025-05-08 07:22:43;0.66
2025-05-08 07:22:42;7.91
2025-05-08 07:22:41;96.16
2025-05-08 07:22:40;76.66
2025-05-08 07:22:39;67.16
2025-05-08 07:22:38;68.16
2025-05-08 07:22:37;83.16
2025-05-08 07:22:36;81.41
2025-05-08 07:22:35;29.41
2025-05-08 07:22:34;38.41
2025-05-08 07:22:33;49.16
2025-05-08 07:22:32;10.66
2025-05-08 07:22:31;79.91
2025-05-08 07:22:30;86.66
2025-05-08 07:22:29;46.41
2025-05-08 07:22:28;48.66
2025-05-08 07:22:27;49.16
2025-05-08 07:22:26;34.16
2025-05-08 07:22:25;44.16
2025-05-08 07:22:24;60.91
2025-05-08 07:22:23;3.41
2025-05-08 07:22:22;29.16
2025-05-08 07:22:21;1.16
2025-05-08 07:22:20;39.16
2025-05-08 07:22:19;36.91
2025-05-08 07:22:18;88.91
2025-05-08 07:22:17;96.66
2025-05-08 07:22:16;12.91
2025-05-08 07:22:15;82.16
2025-05-08 07:22:14;17.41
2025-05-08 07:22:13;72.66
2025-05-08 07:22:12;58.16
2025-05-08 07:22:11;8.41
2025-05-08 07:22:10;10.66
2025-05-08 07:22:09;6.16
2025-05-08 07:22:08;96.16
2025-05-08 07:22:07;77.66
2025-05-08 07:22:06;26.66
2025-05-08 07:22:05;45.66
2025-05-08 07:22:04;88.16
2025-05-08 07:22:03;52.91
2025-05-08 07:22:02;6.16
2025-05-08 07:22:01;98.91
2025-05-08 07:22:00;72.66
2025-05-08 07:21:59;77.16
2025-05-08 07:21:58;84.91
2025-05-08 07:21:57;89.41
2025-05-08 07:21:56;11.16
2025-05-08 07:21:55;82.16
2025-05-08 07:21:54;63.16
2025-05-08 07:21:53;42.41
2025-05-08 07:21:52;8.41
2025-05-08 07:21:51;74.91
2025-05-08 07:21:50;44.66
2025-05-08 07:21:49;94.41
2025-05-08 07:21:48;75.41
2025-05-08 07:21:47;27.91
2025-05-08 07:21:46;88.16
2025-05-08 07:21:45;74.16
2025-05-08 07:21:44;21.66
2025-05-08 07:21:43;13.91
2025-05-08 07:21:42;9.41
2025-05-08 07:21:41;45.16
2025-05-08 07:21:40;16.16
2025-05-08 07:21:39;54.16
2025-05-08 07:21:38;25.66
2025-05-08 07:21:37;78.16
2025-05-08 07:21:36;11.16
2025-05-08 07:21:35;32.41
2025-05-08 07:21:34;43.91
2025-05-08 07:21:33;31.16
2025-05-08 07:21:32;55.66
2025-05-08 07:21:31;64.16
2025-05-08 07:21:30;99.91
2025-05-08 07:21:29;87.66
2025-05-08 07:21:28;33.41
2025-05-08 07:21:27;89.91
2025-05-08 07:21:26;12.16
2025-05-08 07:21:25;42.41
2025-05-08 07:21:24;6.66
2025-05-08 07:21:23;70.91
2025-05-08 07:21:22;90.41
2025-05-08 07:21:21;21.16
2025-05-08 07:21:20;7.16
2025-05-08 07:21:19;33.41
2025-05-08 07:21:18;9.41
2025-05-08 07:21:17;73.66
2025-05-08 07:21:16;78.66
2025-05-08 07:21:15;68.66
2025-05-08 07:21:14;25.66
2025-05-08 07:21:13;52.41
2025-05-08 07:21:12;13.91
2025-05-08 07:21:11;59.16
2025-05-08 07:21:10;54.66
2025-05-08 07:21:09;57.41
2025-05-08 07:21:08;76.41
2025-05-08 07:21:07;66.41
2025-05-08 07:21:06;47.91
2025-05-08 07:21:05;73.66
2025-05-08 07:21:04;83.16
2025-05-08 07:21:03;18.16
2025-05-08 07:21:02;89.66
2025-05-08 07:21:01;80.16
2025-05-08 07:21:00;58.91
2025-05-08 07:20:59;98.16
2025-05-08 07:20:58;57.41
2025-05-08 07:20:57;76.41
2025-05-08 07:20:56;18.91
2025-05-08 07:20:55;97.66
2025-05-08 07:20:54;27.16
2025-05-08 07:20:53;56.16
2025-05-08 07:20:52;19.91
2025-05-08 07:20:51;60.66
2025-05-08 07:20:50;8.16
2025-05-08 07:20:49;32.16
2025-05-08 07:20:48;69.66
2025-05-08 07:20:47;86.41
2025-05-08 07:20:46;50.66
2025-05-08 07:20:45;42.91
2025-05-08 07:20:44;85.91
2025-05-08 07:20:43;28.91
2025-05-08 07:20:42;50.16
2025-05-08 07:20:41;52.91
2025-05-08 07:20:40;85.91
2025-05-08 07:20:39;33.91
2025-05-08 07:20:38;50.66
2025-05-08 07:20:37;22.16
2025-05-08 07:20:36;26.66
2025-05-08 07:20:35;66.91
2025-05-08 07:20:34;7.16
2025-05-08 07:20:33;76.41
2025-05-08 07:20:32;85.91
2025-05-08 07:20:31;72.91
2025-05-08 07:20:30;63.91
2025-05-08 07:20:29;73.91
2025-05-08 07:20:28;94.66
2025-05-08 07:20:27;60.16
2025-05-08 07:20:26;17.16
2025-05-08 07:20:25;48.41
2025-05-08 07:20:24;93.16
2025-05-08 07:20:23;5.91
2025-05-08 07:20:22;26.66
2025-05-08 07:20:21;88.66
2025-05-08 07:20:20;70.16
2025-05-08 07:20:19;50.66
2025-05-08 07:20:18;29.41
2025-05-08 07:20:17;91.41
2025-05-08 07:20:16;7.66
2025-05-08 07:20:15;43.91
2025-05-08 07:20:14;48.41
2025-05-08 07:20:13;93.16
2025-05-08 07:20:12;36.66
2025-05-08 07:20:11;88.66
2025-05-08 07:20:10;19.41
2025-05-08 07:20:09;24.91
2025-05-08 07:20:08;55.66
2025-05-08 07:20:07;5.91
2025-05-08 07:20:06;24.91
2025-05-08 07:20:05;3.16
2025-05-08 07:20:04;65.16
2025-05-08 07:20:03;76.91
2025-05-08 07:20:02;28.16
2025-05-08 07:20:01;63.41
2025-05-08 07:20:00;45.41
2025-05-08 07:19:59;62.66
2025-05-08 07:19:58;5.16
2025-05-08 07:19:57;98.41
2025-05-08 07:19:56;48.91
2025-05-08 07:19:55;77.41
2025-05-08 07:19:54;10.91
2025-05-08 07:19:53;95.91
2025-05-08 07:19:52;56.16
2025-05-08 07:19:51;67.91
2025-05-08 07:19:50;63.41
2025-05-08 07:19:49;34.41
2025-05-08 07:19:48;3.66
2025-05-08 07:19:47;20.41
2025-05-08 07:19:46;27.66
2025-05-08 07:19:45;43.91
2025-05-08 07:19:44;36.66
2025-05-08 07:19:43;48.41
2025-05-08 07:19:42;94.16
2025-05-08 07:19:41;79.66
2025-05-08 07:19:40;5.91
2025-05-08 07:19:39;74.66
2025-05-08 07:19:38;18.16
2025-05-08 07:19:37;86.91
2025-05-08 07:19:36;77.91
2025-05-08 07:19:35;70.16
2025-05-08 07:19:34;55.66
2025-05-08 07:19:33;53.41
2025-05-08 07:19:32;39.41
2025-05-08 07:19:31;17.66
2025-05-08 07:19:30;37.16
2025-05-08 07:19:29;15.91
2025-05-08 07:19:28;15.16
2025-05-08 07:19:27;19.66
2025-05-08 07:19:26;83.91
2025-05-08 07:19:25;31.41
2025-05-08 07:19:24;56.66
2025-05-08 07:19:23;89.66
2025-05-08 07:19:22;47.16
2025-05-08 07:19:21;30.41
2025-05-08 07:19:20;10.91
2025-05-08 07:19:19;22.66
2025-05-08 07:19:18;56.16
2025-05-08 07:19:17;11.41
2025-05-08 07:19:16;78.41
2025-05-08 07:19:15;75.66
2025-05-08 07:19:14;4.16
2025-05-08 07:19:13;39.91
2025-05-08 07:19:12;39.41
2025-05-08 07:19:11;21.41
2025-05-08 07:19:10;31.41
2025-05-08 07:19:09;30.91
2025-05-08 07:19:08;14.66
2025-05-08 07:19:07;40.41
2025-05-08 07:19:06;48.16
2025-05-08 07:19:05;52.16
2025-05-08 07:19:04;13.66
2025-05-08 07:19:03;4.16
2025-05-08 07:19:02;27.66
2025-05-08 07:19:01;25.91
2025-05-08 07:19:00;77.91
2025-05-08 07:18:59;68.91
2025-05-08 07:18:58;68.91
2025-05-08 07:18:57;25.41
2025-05-08 07:18:56;86.16
2025-05-08 07:18:55;82.66
2025-05-08 07:18:54;67.16
2025-05-08 07:18:53;77.16
2025-05-08 07:18:52;80.66
2025-05-08 07:18:51;58.91
2025-05-08 07:18:50;85.16
2025-05-08 07:18:49;99.66
2025-05-08 07:18:48;63.91
2025-05-08 07:18:47;92.91
2025-05-08 07:18:46;25.91
2025-05-08 07:18:45;66.16
2025-05-08 07:18:44;85.16
2025-05-08 07:18:43;47.66
2025-05-08 07:18:42;2.41
2025-05-08 07:18:41;47.66
2025-05-08 07:18:40;16.41
2025-05-08 07:18:39;90.16
2025-05-08 07:18:38;81.16
2025-05-08 07:18:37;71.16
2025-05-08 07:18:36;71.16
2025-05-08 07:18:35;1.91
2025-05-08 07:18:34;20.91
2025-05-08 07:18:33;4.66
2025-05-08 07:18:32;90.16
2025-05-08 07:18:31;19.16
2025-05-08 07:18:30;80.66
2025-05-08 07:18:29;90.16
2025-05-08 07:18:28;40.41
2025-05-08 07:18:27;6.91
2025-05-08 07:18:26;87.91
2025-05-08 07:18:25;48.66
2025-05-08 07:18:24;46.41
2025-05-08 07:18:23;44.16
2025-05-08 07:18:22;72.66
2025-05-08 07:18:21;24.16
2025-05-08 07:18:20;81.66
2025-05-08 07:18:19;86.16
2025-05-08 07:18:18;34.16
2025-05-08 07:18:17;55.91
2025-05-08 07:18:16;55.91
2025-05-08 07:18:15;21.91
2025-05-08 07:18:14;74.91
2025-05-08 07:18:13;38.66
2025-05-08 07:18:12;86.16
2025-05-08 07:18:11;54.91
2025-05-08 07:18:10;52.16
2025-05-08 07:18:09;28.66
2025-05-08 07:18:08;92.91
2025-05-08 07:18:07;5.16
2025-05-08 07:18:06;39.16
2025-05-08 07:18:05;74.41
2025-05-08 07:18:04;47.66
2025-05-08 07:18:03;55.41
2025-05-08 07:18:02;93.41
2025-05-08 07:18:01;81.16
2025-05-08 07:18:00;40.91
2025-05-08 07:17:59;50.41
2025-05-08 07:17:58;83.91
2025-05-08 07:17:57;47.66
2025-05-08 07:17:56;40.91
2025-05-08 07:17:55;52.66
2025-05-08 07:17:54;95.66
2025-05-08 07:17:53;55.91
2025-05-08 07:17:52;32.91
2025-05-08 07:17:51;56.41
2025-05-08 07:17:50;56.91
2025-05-08 07:17:49;96.16
2025-05-08 07:17:48;57.66
2025-05-08 07:17:47;26.41
2025-05-08 07:17:46;67.16
2025-05-08 07:17:45;45.91
2025-05-08 07:17:44;91.16
2025-05-08 07:17:43;74.91
2025-05-08 07:17:42;83.91
2025-05-08 07:17:41;62.66
2025-05-08 07:17:40;22.41
2025-05-08 07:17:39;5.16
2025-05-08 07:17:38;24.16
2025-05-08 07:17:37;33.66
2025-05-08 07:17:36;31.41
2025-05-08 07:17:35;74.41
2025-05-08 07:17:34;39.16
2025-05-08 07:17:33;39.16
2025-05-08 07:17:32;67.66
2025-05-08 07:17:31;72.16
2025-05-08 07:17:30;12.91
2025-05-08 07:17:29;72.66
2025-05-08 07:17:28;0.66
2025-05-08 07:17:27;58.66
2025-05-08 07:17:26;49.66
2025-05-08 07:17:25;28.41
2025-05-08 07:17:24;23.41
2025-05-08 07:17:23;37.41
2025-05-08 07:17:22;57.41
2025-05-08 07:17:21;3.16
2025-05-08 07:17:20;59.16
2025-05-08 07:17:19;90.91
2025-05-08 07:17:18;17.91
2025-05-08 07:17:17;39.16
2025-05-08 07:17:16;20.16
2025-05-08 07:17:15;67.66
2025-05-08 07:17:14;58.66
2025-05-08 07:17:13;98.91
2025-05-08 07:17:12;70.41
2025-05-08 07:17:11;67.66
2025-05-08 07:17:10;49.16
2025-05-08 07:17:09;67.66
2025-05-08 07:17:08;46.41
2025-05-08 07:17:07;17.91
2025-05-08 07:17:06;77.66
2025-05-08 07:17:05;36.41
2025-05-08 07:17:04;8.91
2025-05-08 07:17:03;82.16
2025-05-08 07:17:02;34.66
2025-05-08 07:17:01;22.91
2025-05-08 07:17:00;63.16
2025-05-08 07:16:59;77.66
2025-05-08 07:16:58;44.66
2025-05-08 07:16:57;8.91
2025-05-08 07:16:56;22.91
2025-05-08 07:16:55;41.91
2025-05-08 07:16:54;91.66
2025-05-08 07:16:53;68.16
2025-05-08 07:16:52;58.66
2025-05-08 07:16:51;44.66
2025-05-08 07:16:50;33.41
2025-05-08 07:16:49;73.66
2025-05-08 07:16:48;33.91
2025-05-08 07:16:47;41.16
2025-05-08 07:16:46;55.91
2025-05-08 07:16:45;2.16
2025-05-08 07:16:44;8.91
2025-05-08 07:16:43;16.16
2025-05-08 07:16:42;18.91
2025-05-08 07:16:41;60.91
2025-05-08 07:16:40;35.16
2025-05-08 07:16:39;53.66
2025-05-08 07:16:38;87.66
2025-05-08 07:16:37;85.41
2025-05-08 07:16:36;8.91
2025-05-08 07:16:35;62.41
2025-05-08 07:16:34;38.41
2025-05-08 07:16:33;45.66
2025-05-08 07:16:32;14.91
2025-05-08 07:16:31;70.91
2025-05-08 07:16:30;83.16
2025-05-08 07:16:29;80.91
2025-05-08 07:16:28;89.91
2025-05-08 07:16:27;82.66
2025-05-08 07:16:26;94.91
2025-05-08 07:16:25;75.91
2025-05-08 07:16:24;33.41
2025-05-08 07:16:23;20.66
2025-05-08 07:16:22;82.66
2025-05-08 07:16:21;85.41
2025-05-08 07:16:20;97.16
2025-05-08 07:16:19;63.66
2025-05-08 07:16:18;86.91
2025-05-08 07:16:17;67.91
2025-05-08 07:16:16;98.66
2025-05-08 07:16:15;43.91
2025-05-08 07:16:14;51.91
2025-05-08 07:16:13;37.91
2025-05-08 07:16:12;25.66
2025-05-08 07:16:11;13.91
2025-05-08 07:16:10;21.16
2025-05-08 07:16:09;70.91
2025-05-08 07:16:08;85.41
2025-05-08 07:16:07;99.41
2025-05-08 07:16:06;13.91
2025-05-08 07:16:05;88.16
2025-05-08 07:16:04;7.16
2025-05-08 07:16:03;85.41
2025-05-08 07:16:02;88.16
2025-05-08 07:16:01;59.16
2025-05-08 07:16:00;44.66
2025-05-08 07:15:59;42.91
2025-05-08 07:15:58;4.41
2025-05-08 07:15:57;85.41
2025-05-08 07:15:56;50.16
2025-05-08 07:15:55;66.41
2025-05-08 07:15:54;7.16
2025-05-08 07:15:53;61.91
2025-05-08 07:15:52;78.66
2025-05-08 07:15:51;57.41
2025-05-08 07:15:50;35.66
2025-05-08 07:15:49;52.41
2025-05-08 07:15:48;50.16
2025-05-08 07:15:47;65.66
2025-05-08 07:15:46;67.91
2025-05-08 07:15:45;42.16
2025-05-08 07:15:44;0.91
2025-05-08 07:15:43;42.66
2025-05-08 07:15:42;39.41
2025-05-08 07:15:41;95.91
2025-05-08 07:15:40;65.16
2025-05-08 07:15:39;72.41
2025-05-08 07:15:38;84.16
2025-05-08 07:15:37;84.16
2025-05-08 07:15:36;66.91
2025-05-08 07:15:35;61.91
2025-05-08 07:15:34;69.16
2025-05-08 07:15:33;52.91
2025-05-08 07:15:32;64.16
2025-05-08 07:15:31;69.16
2025-05-08 07:15:30;38.91
2025-05-08 07:15:29;85.91
2025-05-08 07:15:28;66.91
2025-05-08 07:15:27;59.66
2025-05-08 07:15:26;88.66
2025-05-08 07:15:25;45.66
2025-05-08 07:15:24;26.66
2025-05-08 07:15:23;19.41
2025-05-08 07:15:22;16.66
2025-05-08 07:15:21;71.91
2025-05-08 07:15:20;12.66
2025-05-08 07:15:19;24.41
2025-05-08 07:15:18;33.91
2025-05-08 07:15:17;22.16
2025-05-08 07:15:16;95.41
2025-05-08 07:15:15;85.16
2025-05-08 07:15:14;58.91
2025-05-08 07:15:13;77.41
2025-05-08 07:15:12;6.91
2025-05-08 07:15:11;0.41
2025-05-08 07:15:10;81.41
2025-05-08 07:15:09;5.41
2025-05-08 07:15:08;8.16
2025-05-08 07:15:07;43.41
2025-05-08 07:15:06;81.41
2025-05-08 07:15:05;81.41
2025-05-08 07:15:04;84.16
2025-05-08 07:15:03;52.91
2025-05-08 07:15:02;64.66
2025-05-08 07:15:01;22.16
2025-05-08 07:15:00;98.66
2025-05-08 07:14:59;14.91
2025-05-08 07:14:58;86.41
2025-05-08 07:14:57;93.66
2025-05-08 07:14:56;75.16
2025-05-08 07:14:55;98.16
2025-05-08 07:14:54;17.66
2025-05-08 07:14:53;92.41
2025-05-08 07:14:52;74.66
2025-05-08 07:14:51;2.41
2025-05-08 07:14:50;25.91
2025-05-08 07:14:49;76.16
2025-05-08 07:14:48;30.41
2025-05-08 07:14:47;61.66
2025-05-08 07:14:46;44.91
2025-05-08 07:14:45;60.66
2025-05-08 07:14:44;38.91
