Fecha y Hora;TT-3035 - Temperatura reactor R-303
2025-05-08 11:49:04;74.89
2025-05-08 11:49:03;-20.61
2025-05-08 11:49:02;36.89
2025-05-08 11:49:01;63.14
2025-05-08 11:49:00;12.89
2025-05-08 11:48:59;27.39
2025-05-08 11:48:58;82.14
2025-05-08 11:48:57;89.39
2025-05-08 11:48:56;59.64
2025-05-08 11:48:55;51.39
2025-05-08 11:48:54;18.39
2025-05-08 11:48:53;35.14
2025-05-08 11:48:52;56.89
2025-05-08 11:48:51;4.89
2025-05-08 11:48:50;28.39
2025-05-08 11:48:49;28.39
2025-05-08 11:48:48;30.14
2025-05-08 11:48:47;9.89
2025-05-08 11:48:46;36.14
2025-05-08 11:48:45;19.39
2025-05-08 11:48:44;19.39
2025-05-08 11:48:43;32.89
2025-05-08 11:48:42;73.14
2025-05-08 11:48:41;32.39
2025-05-08 11:48:40;46.89
2025-05-08 11:48:39;66.39
2025-05-08 11:48:38;30.14
2025-05-08 11:48:37;92.14
2025-05-08 11:48:36;99.39
2025-05-08 11:48:35;27.89
2025-05-08 11:48:34;28.39
2025-05-08 11:48:33;3.89
2025-05-08 11:48:32;94.39
2025-05-08 11:48:31;61.39
2025-05-08 11:48:30;32.89
2025-05-08 11:48:29;37.39
2025-05-08 11:48:28;42.39
2025-05-08 11:48:27;61.89
2025-05-08 11:48:26;7.14
2025-05-08 11:48:25;49.14
2025-05-08 11:48:24;35.14
2025-05-08 11:48:23;96.64
2025-05-08 11:48:22;80.89
2025-05-08 11:48:21;2.14
2025-05-08 11:48:20;85.39
2025-05-08 11:48:19;42.39
2025-05-08 11:48:18;52.39
2025-05-08 11:48:17;85.39
2025-05-08 11:48:16;41.64
2025-05-08 11:48:15;19.89
2025-05-08 11:48:14;25.39
2025-05-08 11:48:13;71.89
2025-05-08 11:48:12;4.14
2025-05-08 11:48:11;69.14
2025-05-08 11:48:10;85.89
2025-05-08 11:48:09;85.39
2025-05-08 11:48:08;83.14
2025-05-08 11:48:07;85.89
2025-05-08 11:48:06;42.89
2025-05-08 11:48:05;38.39
2025-05-08 11:48:04;55.14
2025-05-08 11:48:03;79.64
2025-05-08 11:48:02;33.89
2025-05-08 11:48:01;34.39
2025-05-08 11:48:00;15.39
2025-05-08 11:47:59;51.14
2025-05-08 11:47:58;27.14
2025-05-08 11:47:57;70.14
2025-05-08 11:47:56;31.14
2025-05-08 11:47:55;2.14
2025-05-08 11:47:54;12.14
2025-05-08 11:47:53;40.64
2025-05-08 11:47:52;43.39
2025-05-08 11:47:51;26.64
2025-05-08 11:47:50;55.14
2025-05-08 11:47:49;3.14
2025-05-08 11:47:48;0.39
2025-05-08 11:47:47;26.14
2025-05-08 11:47:46;95.89
2025-05-08 11:47:45;85.14
2025-05-08 11:47:44;61.64
2025-05-08 11:47:43;99.64
2025-05-08 11:47:42;92.39
2025-05-08 11:47:41;84.14
2025-05-08 11:47:40;21.64
2025-05-08 11:47:39;66.89
2025-05-08 11:47:38;95.89
2025-05-08 11:47:37;59.64
2025-05-08 11:47:36;28.89
2025-05-08 11:47:35;84.14
2025-05-08 11:47:34;38.39
2025-05-08 11:47:33;31.64
2025-05-08 11:47:32;17.14
2025-05-08 11:47:31;71.89
2025-05-08 11:47:30;83.64
2025-05-08 11:47:29;27.14
2025-05-08 11:47:28;55.64
2025-05-08 11:47:27;51.14
2025-05-08 11:47:26;17.64
2025-05-08 11:47:25;12.64
2025-05-08 11:47:24;10.39
2025-05-08 11:47:23;7.64
2025-05-08 11:47:22;45.64
2025-05-08 11:47:21;33.89
2025-05-08 11:47:20;79.14
2025-05-08 11:47:19;38.89
2025-05-08 11:47:18;81.39
2025-05-08 11:47:17;70.14
2025-05-08 11:47:16;88.64
2025-05-08 11:47:15;56.14
2025-05-08 11:47:14;12.64
2025-05-08 11:47:13;34.14
2025-05-08 11:47:12;58.14
2025-05-08 11:47:11;51.39
2025-05-08 11:47:10;72.64
2025-05-08 11:47:09;77.64
2025-05-08 11:47:08;88.39
2025-05-08 11:47:07;37.64
2025-05-08 11:47:06;16.39
2025-05-08 11:47:05;44.89
2025-05-08 11:47:04;3.64
2025-05-08 11:47:03;8.14
2025-05-08 11:47:02;53.89
2025-05-08 11:47:01;79.64
2025-05-08 11:47:00;60.64
2025-05-08 11:46:59;56.14
2025-05-08 11:46:58;18.14
2025-05-08 11:46:57;8.64
2025-05-08 11:46:56;20.39
2025-05-08 11:46:55;10.89
2025-05-08 11:46:54;43.89
2025-05-08 11:46:53;53.39
2025-05-08 11:46:52;99.14
2025-05-08 11:46:51;8.64
2025-05-08 11:46:50;77.39
2025-05-08 11:46:49;68.39
2025-05-08 11:46:48;22.64
2025-05-08 11:46:47;15.89
2025-05-08 11:46:46;91.39
2025-05-08 11:46:45;81.89
2025-05-08 11:46:44;65.64
2025-05-08 11:46:43;89.64
2025-05-08 11:46:42;98.39
2025-05-08 11:46:41;26.89
2025-05-08 11:46:40;19.14
2025-05-08 11:46:39;73.89
2025-05-08 11:46:38;69.39
2025-05-08 11:46:37;92.39
2025-05-08 11:46:36;71.14
2025-05-08 11:46:35;70.64
2025-05-08 11:46:34;75.14
2025-05-08 11:46:33;94.64
2025-05-08 11:46:32;61.14
2025-05-08 11:46:31;65.64
2025-05-08 11:46:30;46.64
2025-05-08 11:46:29;85.64
2025-05-08 11:46:28;87.89
2025-05-08 11:46:27;89.64
2025-05-08 11:46:26;90.14
2025-05-08 11:46:25;58.89
2025-05-08 11:46:24;16.39
2025-05-08 11:46:23;77.89
2025-05-08 11:46:22;23.14
2025-05-08 11:46:21;80.14
2025-05-08 11:46:20;28.64
2025-05-08 11:46:19;24.14
2025-05-08 11:46:18;38.64
2025-05-08 11:46:17;29.14
2025-05-08 11:46:16;34.14
2025-05-08 11:46:15;19.14
2025-05-08 11:46:14;74.39
2025-05-08 11:46:13;0.64
2025-05-08 11:46:12;73.39
2025-05-08 11:46:11;85.14
2025-05-08 11:46:10;13.39
2025-05-08 11:46:09;70.39
2025-05-08 11:46:08;60.89
2025-05-08 11:46:07;86.14
2025-05-08 11:46:06;73.14
2025-05-08 11:46:05;52.64
2025-05-08 11:46:04;47.64
2025-05-08 11:46:03;9.64
2025-05-08 11:46:02;82.89
2025-05-08 11:46:01;35.39
2025-05-08 11:46:00;37.64
2025-05-08 11:45:59;99.64
2025-05-08 11:45:58;14.64
2025-05-08 11:45:57;97.89
2025-05-08 11:45:56;24.64
2025-05-08 11:45:55;21.39
2025-05-08 11:45:54;47.64
2025-05-08 11:45:53;78.89
2025-05-08 11:45:52;18.64
2025-05-08 11:45:51;7.39
2025-05-08 11:45:50;52.64
2025-05-08 11:45:49;30.89
2025-05-08 11:45:48;11.89
2025-05-08 11:45:47;95.14
2025-05-08 11:45:46;73.89
2025-05-08 11:45:45;71.64
2025-05-08 11:45:44;93.39
2025-05-08 11:45:43;52.64
2025-05-08 11:45:42;81.14
2025-05-08 11:45:41;97.89
2025-05-08 11:45:40;7.39
2025-05-08 11:45:39;70.89
2025-05-08 11:45:38;24.64
2025-05-08 11:45:37;30.14
2025-05-08 11:45:36;77.64
2025-05-08 11:45:35;30.64
2025-05-08 11:45:34;14.64
2025-05-08 11:45:33;0.64
2025-05-08 11:45:32;95.14
2025-05-08 11:45:31;64.89
2025-05-08 11:45:30;53.14
2025-05-08 11:45:29;97.89
2025-05-08 11:45:28;70.39
2025-05-08 11:45:27;32.39
2025-05-08 11:45:26;3.89
2025-05-08 11:45:25;41.89
2025-05-08 11:45:24;96.64
2025-05-08 11:45:23;1.64
2025-05-08 11:45:22;8.89
2025-05-08 11:45:21;62.64
2025-05-08 11:45:20;24.64
2025-05-08 11:45:19;60.39
2025-05-08 11:45:18;96.14
2025-05-08 11:45:17;74.39
2025-05-08 11:45:16;24.64
2025-05-08 11:45:15;69.89
2025-05-08 11:45:14;62.64
2025-05-08 11:45:13;13.39
2025-05-08 11:45:12;26.89
2025-05-08 11:45:11;2.89
2025-05-08 11:45:10;43.64
2025-05-08 11:45:09;17.89
2025-05-08 11:45:08;31.14
2025-05-08 11:45:07;92.64
2025-05-08 11:45:06;47.39
2025-05-08 11:45:05;80.39
2025-05-08 11:45:04;28.89
2025-05-08 11:45:03;22.39
2025-05-08 11:45:02;31.89
2025-05-08 11:45:01;84.39
2025-05-08 11:45:00;86.64
2025-05-08 11:44:59;89.39
2025-05-08 11:44:58;22.39
2025-05-08 11:44:57;10.64
2025-05-08 11:44:56;34.14
2025-05-08 11:44:55;41.39
2025-05-08 11:44:54;77.64
2025-05-08 11:44:53;1.64
2025-05-08 11:44:52;25.14
2025-05-08 11:44:51;3.89
2025-05-08 11:44:50;22.39
2025-05-08 11:44:49;22.89
2025-05-08 11:44:48;48.64
2025-05-08 11:44:47;72.64
2025-05-08 11:44:46;60.89
2025-05-08 11:44:45;54.14
2025-05-08 11:44:44;84.39
2025-05-08 11:44:43;65.89
2025-05-08 11:44:42;32.39
2025-05-08 11:44:41;84.89
2025-05-08 11:44:40;61.39
2025-05-08 11:44:39;1.64
2025-05-08 11:44:38;96.64
2025-05-08 11:44:37;56.39
2025-05-08 11:44:36;3.64
2025-05-08 11:44:35;93.14
2025-05-08 11:44:34;26.64
2025-05-08 11:44:33;46.64
2025-05-08 11:44:32;55.14
2025-05-08 11:44:31;33.89
2025-05-08 11:44:30;78.14
2025-05-08 11:44:29;70.89
2025-05-08 11:44:28;18.39
2025-05-08 11:44:27;6.14
2025-05-08 11:44:26;41.89
2025-05-08 11:44:25;4.89
2025-05-08 11:44:24;68.64
2025-05-08 11:44:23;56.39
2025-05-08 11:44:22;40.14
2025-05-08 11:44:21;94.89
2025-05-08 11:44:20;56.89
2025-05-08 11:44:19;92.64
2025-05-08 11:44:18;25.64
2025-05-08 11:44:17;75.39
2025-05-08 11:44:16;28.39
2025-05-08 11:44:15;56.89
2025-05-08 11:44:14;46.89
2025-05-08 11:44:13;35.14
2025-05-08 11:44:12;52.39
2025-05-08 11:44:11;37.89
2025-05-08 11:44:10;8.89
2025-05-08 11:44:09;11.64
2025-05-08 11:44:08;73.14
2025-05-08 11:44:07;52.39
2025-05-08 11:44:06;35.64
2025-05-08 11:44:05;34.39
2025-05-08 11:44:04;31.64
2025-05-08 11:44:03;37.64
2025-05-08 11:44:02;50.64
2025-05-08 11:44:01;46.64
2025-05-08 11:44:00;56.89
2025-05-08 11:43:59;83.14
2025-05-08 11:43:58;56.89
2025-05-08 11:43:57;12.14
2025-05-08 11:43:56;37.89
2025-05-08 11:43:55;95.39
2025-05-08 11:43:54;35.64
2025-05-08 11:43:53;94.89
2025-05-08 11:43:52;56.89
2025-05-08 11:43:51;71.89
2025-05-08 11:43:50;38.39
2025-05-08 11:43:49;52.89
2025-05-08 11:43:48;47.89
2025-05-08 11:43:47;66.39
2025-05-08 11:43:46;88.14
2025-05-08 11:43:45;5.39
2025-05-08 11:43:44;19.89
2025-05-08 11:43:43;3.64
2025-05-08 11:43:42;62.89
2025-05-08 11:43:41;79.64
2025-05-08 11:43:40;79.64
2025-05-08 11:43:39;10.39
2025-05-08 11:43:38;74.14
2025-05-08 11:43:37;50.14
2025-05-08 11:43:36;26.64
2025-05-08 11:43:35;28.89
2025-05-08 11:43:34;59.64
2025-05-08 11:43:33;25.39
2025-05-08 11:43:32;1.89
2025-05-08 11:43:31;28.14
2025-05-08 11:43:30;60.64
2025-05-08 11:43:29;76.89
2025-05-08 11:43:28;95.89
2025-05-08 11:43:27;3.14
2025-05-08 11:43:26;76.89
2025-05-08 11:43:25;28.89
2025-05-08 11:43:24;24.39
2025-05-08 11:43:23;43.39
2025-05-08 11:43:22;38.39
2025-05-08 11:43:21;33.89
2025-05-08 11:43:20;31.64
2025-05-08 11:43:19;7.64
2025-05-08 11:43:18;9.89
2025-05-08 11:43:17;55.14
2025-05-08 11:43:16;71.89
2025-05-08 11:43:15;72.39
2025-05-08 11:43:14;86.39
2025-05-08 11:43:13;74.64
2025-05-08 11:43:12;74.64
2025-05-08 11:43:11;29.39
2025-05-08 11:43:10;84.14
2025-05-08 11:43:09;84.14
2025-05-08 11:43:08;77.39
2025-05-08 11:43:07;77.39
2025-05-08 11:43:06;31.64
2025-05-08 11:43:05;60.64
2025-05-08 11:43:04;57.89
2025-05-08 11:43:03;67.89
2025-05-08 11:43:02;92.89
2025-05-08 11:43:01;25.39
2025-05-08 11:43:00;67.64
2025-05-08 11:42:59;49.39
2025-05-08 11:42:58;21.89
2025-05-08 11:42:57;22.64
2025-05-08 11:42:56;43.89
2025-05-08 11:42:55;34.39
2025-05-08 11:42:54;58.39
2025-05-08 11:42:53;61.64
2025-05-08 11:42:52;68.39
2025-05-08 11:42:51;28.14
2025-05-08 11:42:50;25.39
2025-05-08 11:42:49;52.14
2025-05-08 11:42:48;4.14
2025-05-08 11:42:47;34.89
2025-05-08 11:42:46;2.89
2025-05-08 11:42:45;77.89
2025-05-08 11:42:44;55.64
2025-05-08 11:42:43;10.89
2025-05-08 11:42:42;1.39
2025-05-08 11:42:41;67.89
2025-05-08 11:42:40;89.14
2025-05-08 11:42:39;58.39
2025-05-08 11:42:38;11.39
2025-05-08 11:42:37;23.14
2025-05-08 11:42:36;10.89
2025-05-08 11:42:35;94.14
2025-05-08 11:42:34;42.14
2025-05-08 11:42:33;25.89
2025-05-08 11:42:32;0.89
2025-05-08 11:42:31;49.39
2025-05-08 11:42:30;47.64
2025-05-08 11:42:29;47.64
2025-05-08 11:42:28;52.14
2025-05-08 11:42:27;67.14
2025-05-08 11:42:26;30.39
2025-05-08 11:42:25;34.89
2025-05-08 11:42:24;35.39
2025-05-08 11:42:23;4.14
2025-05-08 11:42:22;94.64
2025-05-08 11:42:21;78.39
2025-05-08 11:42:20;27.64
2025-05-08 11:42:19;37.64
2025-05-08 11:42:18;66.14
2025-05-08 11:42:17;49.39
2025-05-08 11:42:16;82.89
2025-05-08 11:42:15;33.14
2025-05-08 11:42:14;23.14
2025-05-08 11:42:13;4.14
2025-05-08 11:42:12;6.39
2025-05-08 11:42:11;95.14
2025-05-08 11:42:10;15.89
2025-05-08 11:42:09;11.39
2025-05-08 11:42:08;87.89
2025-05-08 11:42:07;54.39
2025-05-08 11:42:06;18.64
2025-05-08 11:42:05;87.39
2025-05-08 11:42:04;49.39
2025-05-08 11:42:03;97.39
2025-05-08 11:42:02;78.39
2025-05-08 11:42:01;69.39
2025-05-08 11:42:00;48.14
2025-05-08 11:41:59;71.39
2025-05-08 11:41:58;8.89
2025-05-08 11:41:57;75.89
2025-05-08 11:41:56;37.39
2025-05-08 11:41:55;18.39
2025-05-08 11:41:54;45.39
2025-05-08 11:41:53;83.39
2025-05-08 11:41:52;38.14
2025-05-08 11:41:51;92.39
2025-05-08 11:41:50;90.64
2025-05-08 11:41:49;47.64
2025-05-08 11:41:48;71.14
2025-05-08 11:41:47;81.14
2025-05-08 11:41:46;1.89
2025-05-08 11:41:45;23.64
2025-05-08 11:41:44;76.14
2025-05-08 11:41:43;21.89
2025-05-08 11:41:42;4.64
2025-05-08 11:41:41;24.14
2025-05-08 11:41:40;26.39
2025-05-08 11:41:39;95.64
2025-05-08 11:41:38;31.39
2025-05-08 11:41:37;12.39
2025-05-08 11:41:36;0.14
2025-05-08 11:41:35;23.64
2025-05-08 11:41:34;95.64
2025-05-08 11:41:33;76.64
2025-05-08 11:41:32;4.64
2025-05-08 11:41:31;54.89
2025-05-08 11:41:30;33.64
2025-05-08 11:41:29;45.89
2025-05-08 11:41:28;97.14
2025-05-08 11:41:27;72.64
2025-05-08 11:41:26;65.89
2025-05-08 11:41:25;94.39
2025-05-08 11:41:24;86.64
2025-05-08 11:41:23;52.64
2025-05-08 11:41:22;11.89
2025-05-08 11:41:21;48.14
2025-05-08 11:41:20;26.89
2025-05-08 11:41:19;0.64
2025-05-08 11:41:18;7.89
2025-05-08 11:41:17;31.89
2025-05-08 11:41:16;81.14
2025-05-08 11:41:15;7.89
2025-05-08 11:41:14;59.89
2025-05-08 11:41:13;5.64
2025-05-08 11:41:12;12.89
2025-05-08 11:41:11;55.39
2025-05-08 11:41:10;96.14
2025-05-08 11:41:09;85.39
2025-05-08 11:41:08;92.14
2025-05-08 11:41:07;75.89
2025-05-08 11:41:06;55.89
2025-05-08 11:41:05;87.14
2025-05-08 11:41:04;32.89
2025-05-08 11:41:03;75.39
2025-05-08 11:41:02;32.39
2025-05-08 11:41:01;22.39
2025-05-08 11:41:00;88.89
2025-05-08 11:40:59;41.39
2025-05-08 11:40:58;76.64
2025-05-08 11:40:57;27.39
2025-05-08 11:40:56;83.14
2025-05-08 11:40:55;21.14
2025-05-08 11:40:54;54.64
2025-05-08 11:40:53;71.39
2025-05-08 11:40:52;62.64
2025-05-08 11:40:51;63.14
2025-05-08 11:40:50;96.64
2025-05-08 11:40:49;58.14
2025-05-08 11:40:48;91.64
2025-05-08 11:40:47;33.39
2025-05-08 11:40:46;7.89
2025-05-08 11:40:45;70.39
2025-05-08 11:40:44;1.14
2025-05-08 11:40:43;39.64
2025-05-08 11:40:42;89.39
2025-05-08 11:40:41;70.39
2025-05-08 11:40:40;8.39
2025-05-08 11:40:39;8.39
2025-05-08 11:40:38;87.14
2025-05-08 11:40:37;82.64
2025-05-08 11:40:36;37.39
2025-05-08 11:40:35;31.89
2025-05-08 11:40:34;56.39
2025-05-08 11:40:33;53.64
2025-05-08 11:40:32;15.64
2025-05-08 11:40:31;58.64
2025-05-08 11:40:30;89.39
2025-05-08 11:40:29;79.89
2025-05-08 11:40:28;13.39
2025-05-08 11:40:27;70.89
2025-05-08 11:40:26;87.14
2025-05-08 11:40:25;5.89
2025-05-08 11:40:24;41.64
2025-05-08 11:40:23;71.89
2025-05-08 11:40:22;3.64
2025-05-08 11:40:21;29.39
2025-05-08 11:40:20;27.89
2025-05-08 11:40:19;63.64
2025-05-08 11:40:18;82.64
2025-05-08 11:40:17;21.14
2025-05-08 11:40:16;62.39
2025-05-08 11:40:15;24.39
2025-05-08 11:40:14;16.64
2025-05-08 11:40:13;23.89
2025-05-08 11:40:12;21.64
2025-05-08 11:40:11;95.39
2025-05-08 11:40:10;92.64
2025-05-08 11:40:09;23.89
2025-05-08 11:40:08;80.89
2025-05-08 11:40:07;1.64
2025-05-08 11:40:06;87.64
2025-05-08 11:40:05;64.14
2025-05-08 11:40:04;90.39
2025-05-08 11:40:03;64.14
2025-05-08 11:40:02;78.14
2025-05-08 11:40:01;94.39
2025-05-08 11:40:00;47.39
2025-05-08 11:39:59;18.89
2025-05-08 11:39:58;9.39
2025-05-08 11:39:57;46.89
2025-05-08 11:39:56;54.64
2025-05-08 11:39:55;71.39
2025-05-08 11:39:54;32.64
2025-05-08 11:39:53;33.89
2025-05-08 11:39:52;34.39
2025-05-08 11:39:51;79.14
2025-05-08 11:39:50;50.64
2025-05-08 11:39:49;21.14
2025-05-08 11:39:48;80.39
2025-05-08 11:39:47;94.89
2025-05-08 11:39:46;69.14
2025-05-08 11:39:45;64.14
2025-05-08 11:39:44;18.89
2025-05-08 11:39:43;85.39
2025-05-08 11:39:42;37.89
2025-05-08 11:39:41;23.89
2025-05-08 11:39:40;19.39
2025-05-08 11:39:39;95.39
2025-05-08 11:39:38;9.89
2025-05-08 11:39:37;50.14
2025-05-08 11:39:36;62.89
2025-05-08 11:39:35;50.14
2025-05-08 11:39:34;81.39
2025-05-08 11:39:33;88.14
2025-05-08 11:39:32;28.39
2025-05-08 11:39:31;98.14
2025-05-08 11:39:30;31.14
2025-05-08 11:39:29;0.39
2025-05-08 11:39:28;93.14
2025-05-08 11:39:27;38.39
2025-05-08 11:39:26;60.14
2025-05-08 11:39:25;72.39
2025-05-08 11:39:24;41.64
2025-05-08 11:39:23;56.14
2025-05-08 11:39:22;62.14
2025-05-08 11:39:21;33.14
2025-05-08 11:39:20;54.89
2025-05-08 11:39:19;21.89
2025-05-08 11:39:18;29.89
2025-05-08 11:39:17;79.14
2025-05-08 11:39:16;2.64
2025-05-08 11:39:15;55.14
2025-05-08 11:39:14;67.39
2025-05-08 11:39:13;22.14
2025-05-08 11:39:12;45.64
2025-05-08 11:39:11;0.89
2025-05-08 11:39:10;3.14
2025-05-08 11:39:09;31.64
2025-05-08 11:39:08;60.64
2025-05-08 11:39:07;29.39
2025-05-08 11:39:06;43.39
2025-05-08 11:39:05;88.64
2025-05-08 11:39:04;36.14
2025-05-08 11:39:03;41.64
2025-05-08 11:39:02;90.89
2025-05-08 11:39:01;31.64
2025-05-08 11:39:00;5.89
2025-05-08 11:38:59;65.14
2025-05-08 11:38:58;36.64
2025-05-08 11:38:57;0.39
2025-05-08 11:38:56;74.14
2025-05-08 11:38:55;33.89
2025-05-08 11:38:54;98.64
2025-05-08 11:38:53;51.14
2025-05-08 11:38:52;98.64
2025-05-08 11:38:51;52.14
2025-05-08 11:38:50;28.14
2025-05-08 11:38:49;14.14
2025-05-08 11:38:48;30.89
2025-05-08 11:38:47;90.14
2025-05-08 11:38:46;86.89
2025-05-08 11:38:45;38.89
2025-05-08 11:38:44;58.39
2025-05-08 11:38:43;84.14
2025-05-08 11:38:42;48.89
2025-05-08 11:38:41;67.39
2025-05-08 11:38:40;48.89
2025-05-08 11:38:39;19.89
2025-05-08 11:38:38;51.14
2025-05-08 11:38:37;3.64
2025-05-08 11:38:36;46.64
2025-05-08 11:38:35;43.89
2025-05-08 11:38:34;61.14
2025-05-08 11:38:33;88.39
2025-05-08 11:38:32;81.14
2025-05-08 11:38:31;43.64
2025-05-08 11:38:30;29.14
2025-05-08 11:38:29;22.39
2025-05-08 11:38:28;19.64
2025-05-08 11:38:27;71.64
2025-05-08 11:38:26;26.89
2025-05-08 11:38:25;82.89
2025-05-08 11:38:24;72.89
2025-05-08 11:38:23;70.64
2025-05-08 11:38:22;56.64
2025-05-08 11:38:21;34.39
2025-05-08 11:38:20;93.39
2025-05-08 11:38:19;38.64
2025-05-08 11:38:18;45.39
2025-05-08 11:38:17;57.14
2025-05-08 11:38:16;62.64
2025-05-08 11:38:15;92.39
2025-05-08 11:38:14;23.14
2025-05-08 11:38:13;53.89
2025-05-08 11:38:12;44.89
2025-05-08 11:38:11;32.64
2025-05-08 11:38:10;37.14
2025-05-08 11:38:09;8.64
2025-05-08 11:38:08;13.64
2025-05-08 11:38:07;77.89
2025-05-08 11:38:06;82.89
2025-05-08 11:38:05;90.14
2025-05-08 11:38:04;82.39
2025-05-08 11:38:03;37.64
2025-05-08 11:38:02;90.14
2025-05-08 11:38:01;23.14
2025-05-08 11:38:00;11.39
2025-05-08 11:37:59;80.14
2025-05-08 11:37:58;9.14
2025-05-08 11:37:57;99.64
2025-05-08 11:37:56;59.39
2025-05-08 11:37:55;54.39
2025-05-08 11:37:54;23.14
2025-05-08 11:37:53;23.64
2025-05-08 11:37:52;49.89
2025-05-08 11:37:51;66.14
2025-05-08 11:37:50;73.39
2025-05-08 11:37:49;51.64
2025-05-08 11:37:48;1.14
2025-05-08 11:37:47;27.39
2025-05-08 11:37:46;79.89
2025-05-08 11:37:45;1.14
2025-05-08 11:37:44;56.64
2025-05-08 11:37:43;86.14
2025-05-08 11:37:42;52.14
2025-05-08 11:37:41;64.89
2025-05-08 11:37:40;2.89
2025-05-08 11:37:39;86.64
2025-05-08 11:37:38;15.14
2025-05-08 11:37:37;83.89
2025-05-08 11:37:36;33.64
2025-05-08 11:37:35;21.89
2025-05-08 11:37:34;79.39
2025-05-08 11:37:33;57.14
2025-05-08 11:37:32;37.64
2025-05-08 11:37:31;61.64
2025-05-08 11:37:30;95.14
2025-05-08 11:37:29;81.14
2025-05-08 11:37:28;73.89
2025-05-08 11:37:27;7.39
2025-05-08 11:37:26;28.64
2025-05-08 11:37:25;5.14
2025-05-08 11:37:24;57.14
2025-05-08 11:37:23;72.14
2025-05-08 11:37:22;54.89
2025-05-08 11:37:21;78.89
2025-05-08 11:37:20;19.14
2025-05-08 11:37:19;83.39
2025-05-08 11:37:18;9.64
2025-05-08 11:37:17;61.39
2025-05-08 11:37:16;36.89
2025-05-08 11:37:15;-96.57
2025-05-08 11:37:14;78.14
2025-05-08 11:37:13;53.64
2025-05-08 11:37:12;10.14
2025-05-08 11:37:11;43.64
2025-05-08 11:37:10;62.64
2025-05-08 11:37:09;7.39
2025-05-08 11:37:08;93.89
2025-05-08 11:37:07;67.14
2025-05-08 11:37:06;2.89
2025-05-08 11:37:05;98.39
2025-05-08 11:37:04;0.64
2025-05-08 11:37:03;16.89
2025-05-08 11:37:02;2.89
2025-05-08 11:37:01;64.89
2025-05-08 11:37:00;12.39
2025-05-08 11:36:59;22.39
2025-05-08 11:36:58;21.89
2025-05-08 11:36:57;96.14
2025-05-08 11:36:56;2.89
2025-05-08 11:36:55;62.64
2025-05-08 11:36:54;48.14
2025-05-08 11:36:53;43.14
2025-05-08 11:36:52;67.64
2025-05-08 11:36:51;79.39
2025-05-08 11:36:50;41.39
2025-05-08 11:36:49;6.14
2025-05-08 11:36:48;96.64
2025-05-08 11:36:47;39.64
2025-05-08 11:36:46;89.89
2025-05-08 11:36:45;-75.32
2025-05-08 11:36:44;-15.07
2025-05-08 11:36:43;-36.82
2025-05-08 11:36:42;-54.07
2025-05-08 11:36:41;70.89
2025-05-08 11:36:40;51.39
2025-05-08 11:36:39;20.14
2025-05-08 11:36:38;2.89
2025-05-08 11:36:37;72.64
2025-05-08 11:36:36;84.39
2025-05-08 11:36:35;98.89
2025-05-08 11:36:34;53.14
2025-05-08 11:36:33;46.39
2025-05-08 11:36:32;29.64
2025-05-08 11:36:31;39.14
2025-05-08 11:36:30;46.89
2025-05-08 11:36:29;60.89
2025-05-08 11:36:28;84.89
2025-05-08 11:36:27;1.64
2025-05-08 11:36:26;98.89
2025-05-08 11:36:25;92.14
2025-05-08 11:36:24;46.39
2025-05-08 11:36:23;41.89
2025-05-08 11:36:22;79.89
2025-05-08 11:36:21;89.39
2025-05-08 11:36:20;79.39
2025-05-08 11:36:19;48.64
2025-05-08 11:36:18;22.89
2025-05-08 11:36:17;34.64
2025-05-08 11:36:16;1.64
2025-05-08 11:36:15;94.39
2025-05-08 11:36:14;82.14
2025-05-08 11:36:13;-64.82
2025-05-08 11:36:12;-80.32
2025-05-08 11:36:11;-7.32
2025-05-08 11:36:10;-48.57
2025-05-08 11:36:09;54.14
2025-05-08 11:36:08;1.64
2025-05-08 11:36:07;99.39
2025-05-08 11:36:06;70.39
2025-05-08 11:36:05;8.39
2025-05-08 11:36:04;63.14
2025-05-08 11:36:03;20.64
2025-05-08 11:36:02;80.39
2025-05-08 11:36:01;63.64
2025-05-08 11:36:00;-23.32
2025-05-08 11:35:59;-70.82
2025-05-08 11:35:58;65.89
2025-05-08 11:35:57;-30.07
2025-05-08 11:35:56;-13.32
2025-05-08 11:35:55;-1.07
2025-05-08 11:35:54;-30.07
2025-05-08 11:35:53;-58.07
2025-05-08 11:35:52;-97.07
2025-05-08 11:35:51;-17.82
2025-05-08 11:35:50;-72.57
2025-05-08 11:35:49;-44.57
2025-05-08 11:35:48;61.39
2025-05-08 11:35:47;-30.07
2025-05-08 11:35:46;49.14
2025-05-08 11:35:45;56.39
2025-05-08 11:35:44;37.39
2025-05-08 11:35:43;-46.82
2025-05-08 11:35:42;-37.57
2025-05-08 11:35:41;-40.82
2025-05-08 11:35:40;-45.82
2025-05-08 11:35:39;-98.32
2025-05-08 11:35:38;-26.32
2025-05-08 11:35:37;-37.32
2025-05-08 11:35:36;-63.57
2025-05-08 11:35:35;-15.57
2025-05-08 11:35:34;-22.82
2025-05-08 11:35:33;-94.32
2025-05-08 11:35:32;-8.82
2025-05-08 11:35:31;-37.32
2025-05-08 11:35:30;-63.57
2025-05-08 11:35:29;-87.07
2025-05-08 11:35:28;-3.82
2025-05-08 11:35:27;-99.32
2025-05-08 11:35:26;-8.82
