Fecha y Hora;HE-801 - Caldera Mixta
2025-05-08 07:38:49;-5816.00
2025-05-08 07:38:48;-2016.00
2025-05-08 07:38:47;-8716.00
2025-05-08 07:38:46;-1116.00
2025-05-08 07:38:45;-5866.00
2025-05-08 07:38:44;-4416.00
2025-05-08 07:38:43;-3691.00
2025-05-08 07:38:42;-1566.00
2025-05-08 07:38:41;-3691.00
2025-05-08 07:38:40;-5091.00
2025-05-08 07:38:39;-841.00
2025-05-08 07:38:38;-8716.00
2025-05-08 07:38:37;-7991.00
2025-05-08 07:38:36;-9666.00
2025-05-08 07:38:35;-8891.00
2025-05-08 07:38:34;659.00
2025-05-08 07:38:33;-7991.00
2025-05-08 07:38:32;-5591.00
2025-05-08 07:38:31;-8666.00
2025-05-08 07:38:30;-616.00
2025-05-08 07:38:29;9209.00
2025-05-08 07:38:28;-8891.00
2025-05-08 07:38:27;-2016.00
2025-05-08 07:38:26;-7716.00
2025-05-08 07:38:25;2659.00
2025-05-08 07:38:24;6409.00
2025-05-08 07:38:23;-2016.00
2025-05-08 07:38:22;4684.00
2025-05-08 07:38:21;1609.00
2025-05-08 07:38:20;-9391.00
2025-05-08 07:38:19;-4641.00
2025-05-08 07:38:18;-9391.00
2025-05-08 07:38:17;-2241.00
2025-05-08 07:38:16;-5816.00
2025-05-08 07:38:15;-8666.00
2025-05-08 07:38:14;884.00
2025-05-08 07:38:13;-5091.00
2025-05-08 07:38:12;-2466.00
2025-05-08 07:38:11;1609.00
2025-05-08 07:38:10;-3191.00
2025-05-08 07:38:09;8259.00
2025-05-08 07:38:08;259.00
2025-05-08 07:38:07;9984.00
2025-05-08 07:38:06;709.00
2025-05-08 07:38:05;2109.00
2025-05-08 07:38:04;-341.00
2025-05-08 07:38:03;6634.00
2025-05-08 07:38:02;9709.00
2025-05-08 07:38:01;9209.00
2025-05-08 07:38:00;8984.00
2025-05-08 07:37:59;8259.00
2025-05-08 07:37:58;1609.00
2025-05-08 07:37:57;-8891.00
2025-05-08 07:37:56;-6766.00
2025-05-08 07:37:55;7584.00
2025-05-08 07:37:54;4009.00
2025-05-08 07:37:53;7684.00
2025-05-08 07:37:52;6009.00
2025-05-08 07:37:51;2559.00
2025-05-08 07:37:50;1834.00
2025-05-08 07:37:49;3059.00
2025-05-08 07:37:48;8259.00
2025-05-08 07:37:47;6909.00
2025-05-08 07:37:46;1159.00
2025-05-08 07:37:45;4959.00
2025-05-08 07:37:44;8034.00
2025-05-08 07:37:43;1884.00
2025-05-08 07:37:42;7809.00
2025-05-08 07:37:41;9759.00
2025-05-08 07:37:40;9484.00
2025-05-08 07:37:39;434.00
2025-05-08 07:37:38;4009.00
2025-05-08 07:37:37;2559.00
2025-05-08 07:37:36;8809.00
2025-05-08 07:37:35;3284.00
2025-05-08 07:37:34;6134.00
2025-05-08 07:37:33;7859.00
2025-05-08 07:37:32;8034.00
2025-05-08 07:37:31;209.00
2025-05-08 07:37:30;6634.00
2025-05-08 07:37:29;7859.00
2025-05-08 07:37:28;209.00
2025-05-08 07:37:27;9759.00
2025-05-08 07:37:26;4734.00
2025-05-08 07:37:25;7359.00
2025-05-08 07:37:24;5734.00
2025-05-08 07:37:23;8084.00
2025-05-08 07:37:22;8234.00
2025-05-08 07:37:21;6059.00
2025-05-08 07:37:20;5009.00
2025-05-08 07:37:19;6184.00
2025-05-08 07:37:18;2834.00
2025-05-08 07:37:17;534.00
2025-05-08 07:37:16;9134.00
2025-05-08 07:37:15;1034.00
2025-05-08 07:37:14;1709.00
2025-05-08 07:37:13;1659.00
2025-05-08 07:37:12;1434.00
2025-05-08 07:37:11;5734.00
2025-05-08 07:37:10;7584.00
2025-05-08 07:37:09;9759.00
2025-05-08 07:37:08;6234.00
2025-05-08 07:37:07;484.00
2025-05-08 07:37:06;1434.00
2025-05-08 07:37:05;7859.00
2025-05-08 07:37:04;5234.00
2025-05-08 07:37:03;5734.00
2025-05-08 07:37:02;1209.00
2025-05-08 07:37:01;484.00
2025-05-08 07:37:00;3109.00
2025-05-08 07:36:59;9534.00
2025-05-08 07:36:58;1659.00
2025-05-08 07:36:57;2934.00
2025-05-08 07:36:56;9534.00
2025-05-08 07:36:55;7409.00
2025-05-08 07:36:54;2884.00
2025-05-08 07:36:53;1209.00
2025-05-08 07:36:52;9759.00
2025-05-08 07:36:51;9534.00
2025-05-08 07:36:50;8959.00
2025-05-08 07:36:49;2709.00
2025-05-08 07:36:48;3609.00
2025-05-08 07:36:47;984.00
2025-05-08 07:36:46;2884.00
2025-05-08 07:36:45;6234.00
2025-05-08 07:36:44;8409.00
2025-05-08 07:36:43;84.00
2025-05-08 07:36:42;1709.00
2025-05-08 07:36:41;4559.00
2025-05-08 07:36:40;3384.00
2025-05-08 07:36:39;8409.00
2025-05-08 07:36:38;8634.00
2025-05-08 07:36:37;8859.00
2025-05-08 07:36:36;534.00
2025-05-08 07:36:35;3384.00
2025-05-08 07:36:34;1259.00
2025-05-08 07:36:33;4834.00
2025-05-08 07:36:32;2209.00
2025-05-08 07:36:31;3159.00
2025-05-08 07:36:30;9809.00
2025-05-08 07:36:29;9084.00
2025-05-08 07:36:28;34.00
2025-05-08 07:36:27;8134.00
2025-05-08 07:36:26;6734.00
2025-05-08 07:36:25;1359.00
2025-05-08 07:36:24;6834.00
2025-05-08 07:36:23;9234.00
2025-05-08 07:36:22;9184.00
2025-05-08 07:36:21;2259.00
2025-05-08 07:36:20;5334.00
2025-05-08 07:36:19;2859.00
2025-05-08 07:36:18;2634.00
2025-05-08 07:36:17;4484.00
2025-05-08 07:36:16;3209.00
2025-05-08 07:36:15;5559.00
2025-05-08 07:36:14;1759.00
2025-05-08 07:36:13;8409.00
2025-05-08 07:36:12;4609.00
2025-05-08 07:36:11;2934.00
2025-05-08 07:36:10;7184.00
2025-05-08 07:36:09;1309.00
2025-05-08 07:36:08;1309.00
2025-05-08 07:36:07;2259.00
2025-05-08 07:36:06;6784.00
2025-05-08 07:36:05;2759.00
2025-05-08 07:36:04;4384.00
2025-05-08 07:36:03;6509.00
2025-05-08 07:36:02;7509.00
2025-05-08 07:36:01;9184.00
2025-05-08 07:36:00;7509.00
2025-05-08 07:35:59;6559.00
2025-05-08 07:35:58;1084.00
2025-05-08 07:35:57;8459.00
2025-05-08 07:35:56;3209.00
2025-05-08 07:35:55;2709.00
2025-05-08 07:35:54;1309.00
2025-05-08 07:35:53;359.00
2025-05-08 07:35:52;809.00
2025-05-08 07:35:51;7509.00
2025-05-08 07:35:50;2484.00
2025-05-08 07:35:49;8509.00
2025-05-08 07:35:48;4609.00
2025-05-08 07:35:47;9734.00
2025-05-08 07:35:46;8159.00
2025-05-08 07:35:45;634.00
2025-05-08 07:35:44;5659.00
2025-05-08 07:35:43;3934.00
2025-05-08 07:35:42;4659.00
2025-05-08 07:35:41;5834.00
2025-05-08 07:35:40;3934.00
2025-05-08 07:35:39;859.00
2025-05-08 07:35:38;8509.00
2025-05-08 07:35:37;5659.00
2025-05-08 07:35:36;9684.00
2025-05-08 07:35:35;6159.00
2025-05-08 07:35:34;1859.00
2025-05-08 07:35:33;4259.00
2025-05-08 07:35:32;1409.00
2025-05-08 07:35:31;4309.00
2025-05-08 07:35:30;9684.00
2025-05-08 07:35:29;3484.00
2025-05-08 07:35:28;634.00
2025-05-08 07:35:27;6109.00
2025-05-08 07:35:26;7559.00
2025-05-08 07:35:25;5159.00
2025-05-08 07:35:24;2309.00
2025-05-08 07:35:23;4209.00
2025-05-08 07:35:22;2084.00
2025-05-08 07:35:21;634.00
2025-05-08 07:35:20;2759.00
2025-05-08 07:35:19;1584.00
2025-05-08 07:35:18;1584.00
2025-05-08 07:35:17;3259.00
2025-05-08 07:35:16;2309.00
2025-05-08 07:35:15;3809.00
2025-05-08 07:35:14;9334.00
2025-05-08 07:35:13;9459.00
2025-05-08 07:35:12;7334.00
2025-05-08 07:35:11;5884.00
2025-05-08 07:35:10;5609.00
2025-05-08 07:35:09;2309.00
2025-05-08 07:35:08;9959.00
2025-05-08 07:35:07;2809.00
2025-05-08 07:35:06;684.00
2025-05-08 07:35:05;6384.00
2025-05-08 07:35:04;6834.00
2025-05-08 07:35:03;7559.00
2025-05-08 07:35:02;9234.00
2025-05-08 07:35:01;6834.00
2025-05-08 07:35:00;4484.00
2025-05-08 07:34:59;1184.00
2025-05-08 07:34:58;7609.00
2025-05-08 07:34:57;1859.00
2025-05-08 07:34:56;909.00
2025-05-08 07:34:55;734.00
2025-05-08 07:34:54;7159.00
2025-05-08 07:34:53;8284.00
2025-05-08 07:34:52;1134.00
2025-05-08 07:34:51;2809.00
2025-05-08 07:34:50;3534.00
2025-05-08 07:34:49;8284.00
2025-05-08 07:34:48;6159.00
2025-05-08 07:34:47;8784.00
2025-05-08 07:34:46;4034.00
2025-05-08 07:34:45;909.00
2025-05-08 07:34:44;7609.00
2025-05-08 07:34:43;9659.00
2025-05-08 07:34:42;8659.00
2025-05-08 07:34:41;2909.00
2025-05-08 07:34:40;284.00
2025-05-08 07:34:39;7709.00
2025-05-08 07:34:38;5984.00
2025-05-08 07:34:37;1684.00
2025-05-08 07:34:36;9.00
2025-05-08 07:34:35;3859.00
2025-05-08 07:34:34;5034.00
2025-05-08 07:34:33;7384.00
2025-05-08 07:34:32;2859.00
2025-05-08 07:34:31;8834.00
2025-05-08 07:34:30;5934.00
2025-05-08 07:34:29;1684.00
2025-05-08 07:34:28;7384.00
2025-05-08 07:34:27;9059.00
2025-05-08 07:34:26;1909.00
2025-05-08 07:34:25;9284.00
2025-05-08 07:34:24;7109.00
2025-05-08 07:34:23;7384.00
2025-05-08 07:34:22;9059.00
2025-05-08 07:34:21;9.00
2025-05-08 07:34:20;284.00
2025-05-08 07:34:19;509.00
2025-05-08 07:34:18;1734.00
2025-05-08 07:34:17;7659.00
2025-05-08 07:34:16;3359.00
2025-05-08 07:34:15;9109.00
2025-05-08 07:34:14;4034.00
2025-05-08 07:34:13;8334.00
2025-05-08 07:34:12;9934.00
2025-05-08 07:34:11;884.00
2025-05-08 07:34:10;9334.00
2025-05-08 07:34:09;3409.00
2025-05-08 07:34:08;8659.00
2025-05-08 07:34:07;7434.00
2025-05-08 07:34:06;559.00
2025-05-08 07:34:05;6484.00
2025-05-08 07:34:04;384.00
2025-05-08 07:34:03;2409.00
2025-05-08 07:34:02;1284.00
2025-05-08 07:34:01;4309.00
2025-05-08 07:34:00;2684.00
2025-05-08 07:33:59;8434.00
2025-05-08 07:33:58;1009.00
2025-05-08 07:33:57;6709.00
2025-05-08 07:33:56;5309.00
2025-05-08 07:33:55;59.00
2025-05-08 07:33:54;6709.00
2025-05-08 07:33:53;2684.00
2025-05-08 07:33:52;9559.00
2025-05-08 07:33:51;5084.00
2025-05-08 07:33:50;5084.00
2025-05-08 07:33:49;5409.00
2025-05-08 07:33:48;2734.00
2025-05-08 07:33:47;9659.00
2025-05-08 07:33:46;1009.00
2025-05-08 07:33:45;5084.00
2025-05-08 07:33:44;6534.00
2025-05-08 07:33:43;7209.00
2025-05-08 07:33:42;559.00
2025-05-08 07:33:41;9609.00
2025-05-08 07:33:40;5959.00
2025-05-08 07:33:39;8534.00
2025-05-08 07:33:38;609.00
2025-05-08 07:33:37;2734.00
2025-05-08 07:33:36;2509.00
2025-05-08 07:33:35;6534.00
2025-05-08 07:33:34;559.00
2025-05-08 07:33:33;5084.00
2025-05-08 07:33:32;3684.00
2025-05-08 07:33:31;5134.00
2025-05-08 07:33:30;9434.00
2025-05-08 07:33:29;3184.00
2025-05-08 07:33:28;2734.00
2025-05-08 07:33:27;6534.00
2025-05-08 07:33:26;3959.00
2025-05-08 07:33:25;6759.00
2025-05-08 07:33:24;5134.00
2025-05-08 07:33:23;6759.00
2025-05-08 07:33:22;7534.00
2025-05-08 07:33:21;8209.00
2025-05-08 07:33:20;1059.00
2025-05-08 07:33:19;2959.00
2025-05-08 07:33:18;4634.00
2025-05-08 07:33:17;5134.00
2025-05-08 07:33:16;9659.00
2025-05-08 07:33:15;4859.00
2025-05-08 07:33:14;5134.00
2025-05-08 07:33:13;1059.00
2025-05-08 07:33:12;5134.00
2025-05-08 07:33:11;6359.00
2025-05-08 07:33:10;5134.00
2025-05-08 07:33:09;5359.00
2025-05-08 07:33:08;3609.00
2025-05-08 07:33:07;1484.00
2025-05-08 07:33:06;5859.00
2025-05-08 07:33:05;7259.00
2025-05-08 07:33:04;3959.00
2025-05-08 07:33:03;3459.00
2025-05-08 07:33:02;3234.00
2025-05-08 07:33:01;3009.00
2025-05-08 07:33:00;5634.00
2025-05-08 07:32:59;8934.00
2025-05-08 07:32:58;609.00
2025-05-08 07:32:57;434.00
2025-05-08 07:32:56;4009.00
2025-05-08 07:32:55;1659.00
2025-05-08 07:32:54;659.00
2025-05-08 07:32:53;2059.00
2025-05-08 07:32:52;1384.00
2025-05-08 07:32:51;9484.00
2025-05-08 07:32:50;3734.00
2025-05-08 07:32:49;5909.00
2025-05-08 07:32:48;1834.00
2025-05-08 07:32:47;9709.00
2025-05-08 07:32:46;7534.00
2025-05-08 07:32:45;5184.00
2025-05-08 07:32:44;1609.00
2025-05-08 07:32:43;2784.00
2025-05-08 07:32:42;2334.00
2025-05-08 07:32:41;2559.00
2025-05-08 07:32:40;5684.00
2025-05-08 07:32:39;1109.00
2025-05-08 07:32:38;6134.00
2025-05-08 07:32:37;4109.00
2025-05-08 07:32:36;7009.00
2025-05-08 07:32:35;5184.00
2025-05-08 07:32:34;6134.00
2025-05-08 07:32:33;9034.00
2025-05-08 07:32:32;1609.00
2025-05-08 07:32:31;8034.00
2025-05-08 07:32:30;4009.00
2025-05-08 07:32:29;434.00
2025-05-08 07:32:28;9034.00
2025-05-08 07:32:27;1384.00
2025-05-08 07:32:26;434.00
2025-05-08 07:32:25;9709.00
2025-05-08 07:32:24;6859.00
2025-05-08 07:32:23;8309.00
2025-05-08 07:32:22;3509.00
2025-05-08 07:32:21;6909.00
2025-05-08 07:32:20;7859.00
2025-05-08 07:32:19;2109.00
2025-05-08 07:32:18;9484.00
2025-05-08 07:32:17;4284.00
2025-05-08 07:32:16;4234.00
2025-05-08 07:32:15;9034.00
2025-05-08 07:32:14;434.00
2025-05-08 07:32:13;1159.00
2025-05-08 07:32:12;1659.00
2025-05-08 07:32:11;7859.00
2025-05-08 07:32:10;7859.00
2025-05-08 07:32:09;2334.00
2025-05-08 07:32:08;2834.00
2025-05-08 07:32:07;5959.00
2025-05-08 07:32:06;9534.00
2025-05-08 07:32:05;9959.00
2025-05-08 07:32:04;234.00
2025-05-08 07:32:03;634.00
2025-05-08 07:32:02;209.00
2025-05-08 07:32:01;9034.00
2025-05-08 07:32:00;1884.00
2025-05-08 07:31:59;6184.00
2025-05-08 07:31:58;6184.00
2025-05-08 07:31:57;3559.00
2025-05-08 07:31:56;3109.00
2025-05-08 07:31:55;1709.00
2025-05-08 07:31:54;8859.00
2025-05-08 07:31:53;5959.00
2025-05-08 07:31:52;6684.00
2025-05-08 07:31:51;7909.00
2025-05-08 07:31:50;1209.00
2025-05-08 07:31:49;1934.00
2025-05-08 07:31:48;3559.00
2025-05-08 07:31:47;7409.00
2025-05-08 07:31:46;534.00
2025-05-08 07:31:45;2384.00
2025-05-08 07:31:44;2659.00
2025-05-08 07:31:43;709.00
2025-05-08 07:31:42;9359.00
2025-05-08 07:31:41;2884.00
2025-05-08 07:31:40;259.00
2025-05-08 07:31:39;3384.00
2025-05-08 07:31:38;7409.00
2025-05-08 07:31:37;2159.00
2025-05-08 07:31:36;34.00
2025-05-08 07:31:35;4834.00
2025-05-08 07:31:34;4784.00
2025-05-08 07:31:33;8284.00
2025-05-08 07:31:32;9859.00
2025-05-08 07:31:31;5284.00
2025-05-08 07:31:30;9809.00
2025-05-08 07:31:29;2484.00
2025-05-08 07:31:28;7184.00
2025-05-08 07:31:27;1484.00
2025-05-08 07:31:26;5284.00
2025-05-08 07:31:25;7909.00
2025-05-08 07:31:24;809.00
2025-05-08 07:31:23;3609.00
2025-05-08 07:31:22;759.00
2025-05-08 07:31:21;9584.00
2025-05-08 07:31:20;984.00
2025-05-08 07:31:19;5509.00
2025-05-08 07:31:18;2209.00
2025-05-08 07:31:17;6734.00
2025-05-08 07:31:16;8859.00
2025-05-08 07:31:15;7909.00
2025-05-08 07:31:14;4334.00
2025-05-08 07:31:13;5384.00
2025-05-08 07:31:12;6334.00
2025-05-08 07:31:11;2309.00
2025-05-08 07:31:10;4384.00
2025-05-08 07:31:09;6734.00
2025-05-08 07:31:08;309.00
2025-05-08 07:31:07;2209.00
2025-05-08 07:31:06;6284.00
2025-05-08 07:31:05;8409.00
2025-05-08 07:31:04;1034.00
2025-05-08 07:31:03;3884.00
2025-05-08 07:31:02;3384.00
2025-05-08 07:31:01;9509.00
2025-05-08 07:31:00;7509.00
2025-05-08 07:30:59;5784.00
2025-05-08 07:30:58;5784.00
2025-05-08 07:30:57;3209.00
2025-05-08 07:30:56;309.00
2025-05-08 07:30:55;4609.00
2025-05-08 07:30:54;7509.00
2025-05-08 07:30:53;2484.00
2025-05-08 07:30:52;6059.00
2025-05-08 07:30:51;7009.00
2025-05-08 07:30:50;7959.00
2025-05-08 07:30:49;8734.00
2025-05-08 07:30:48;7959.00
2025-05-08 07:30:47;7734.00
2025-05-08 07:30:46;5334.00
2025-05-08 07:30:45;2934.00
2025-05-08 07:30:44;1534.00
2025-05-08 07:30:43;8909.00
2025-05-08 07:30:42;5384.00
2025-05-08 07:30:41;3934.00
2025-05-08 07:30:40;5834.00
2025-05-08 07:30:39;5109.00
2025-05-08 07:30:38;7734.00
2025-05-08 07:30:37;6784.00
2025-05-08 07:30:36;9634.00
2025-05-08 07:30:35;8459.00
2025-05-08 07:30:34;6509.00
2025-05-08 07:30:33;3759.00
2025-05-08 07:30:32;2309.00
2025-05-08 07:30:31;8009.00
2025-05-08 07:30:30;4534.00
2025-05-08 07:30:29;7834.00
2025-05-08 07:30:28;2259.00
2025-05-08 07:30:27;6784.00
2025-05-08 07:30:26;2984.00
2025-05-08 07:30:25;4209.00
2025-05-08 07:30:24;4934.00
2025-05-08 07:30:23;8509.00
2025-05-08 07:30:22;9409.00
2025-05-08 07:30:21;5209.00
2025-05-08 07:30:20;5484.00
2025-05-08 07:30:19;3309.00
2025-05-08 07:30:18;5159.00
2025-05-08 07:30:17;3259.00
2025-05-08 07:30:16;9684.00
2025-05-08 07:30:15;3034.00
2025-05-08 07:30:14;2759.00
2025-05-08 07:30:13;2084.00
2025-05-08 07:30:12;5884.00
2025-05-08 07:30:11;6109.00
2025-05-08 07:30:10;5434.00
2025-05-08 07:30:09;2534.00
2025-05-08 07:30:08;3259.00
2025-05-08 07:30:07;2859.00
2025-05-08 07:30:06;5884.00
2025-05-08 07:30:05;909.00
2025-05-08 07:30:04;6834.00
2025-05-08 07:30:03;7559.00
2025-05-08 07:30:02;8059.00
2025-05-08 07:30:01;9234.00
2025-05-08 07:30:00;1359.00
2025-05-08 07:29:59;2084.00
2025-05-08 07:29:58;7434.00
2025-05-08 07:29:57;2184.00
2025-05-08 07:29:56;2309.00
2025-05-08 07:29:55;7784.00
2025-05-08 07:29:54;3984.00
2025-05-08 07:29:53;6159.00
2025-05-08 07:29:52;6159.00
2025-05-08 07:29:51;8059.00
2025-05-08 07:29:50;5209.00
2025-05-08 07:29:49;9234.00
2025-05-08 07:29:48;4709.00
2025-05-08 07:29:47;8284.00
2025-05-08 07:29:46;3984.00
2025-05-08 07:29:45;9959.00
2025-05-08 07:29:44;1859.00
2025-05-08 07:29:43;184.00
2025-05-08 07:29:42;1634.00
2025-05-08 07:29:41;8784.00
2025-05-08 07:29:40;6884.00
2025-05-08 07:29:39;4034.00
2025-05-08 07:29:38;8334.00
2025-05-08 07:29:37;1634.00
2025-05-08 07:29:36;2359.00
2025-05-08 07:29:35;4259.00
2025-05-08 07:29:34;2859.00
2025-05-08 07:29:33;7159.00
2025-05-08 07:29:32;4259.00
2025-05-08 07:29:31;7609.00
2025-05-08 07:29:30;9734.00
2025-05-08 07:29:29;9609.00
2025-05-08 07:29:28;8434.00
2025-05-08 07:29:27;5809.00
2025-05-08 07:29:26;4409.00
2025-05-08 07:29:25;959.00
2025-05-08 07:29:24;9284.00
2025-05-08 07:29:23;234.00
2025-05-08 07:29:22;7384.00
2025-05-08 07:29:21;4534.00
2025-05-08 07:29:20;7834.00
2025-05-08 07:29:19;8834.00
2025-05-08 07:29:18;6484.00
2025-05-08 07:29:17;9.00
2025-05-08 07:29:16;4309.00
2025-05-08 07:29:15;5034.00
2025-05-08 07:29:14;3809.00
2025-05-08 07:29:13;734.00
2025-05-08 07:29:12;7434.00
2025-05-08 07:29:11;1684.00
2025-05-08 07:29:10;7159.00
2025-05-08 07:29:09;1909.00
2025-05-08 07:29:08;9109.00
2025-05-08 07:29:07;9059.00
2025-05-08 07:29:06;1684.00
2025-05-08 07:29:05;959.00
2025-05-08 07:29:04;1234.00
2025-05-08 07:29:03;4309.00
2025-05-08 07:29:02;3634.00
2025-05-08 07:29:01;6259.00
2025-05-08 07:29:00;3359.00
2025-05-08 07:28:59;6209.00
2025-05-08 07:28:58;3809.00
2025-05-08 07:28:57;3359.00
2025-05-08 07:28:56;9834.00
2025-05-08 07:28:55;3959.00
2025-05-08 07:28:54;2334.00
2025-05-08 07:28:53;7709.00
2025-05-08 07:28:52;7434.00
2025-05-08 07:28:51;8609.00
2025-05-08 07:28:50;1959.00
2025-05-08 07:28:49;1009.00
2025-05-08 07:28:48;509.00
2025-05-08 07:28:47;9609.00
2025-05-08 07:28:46;284.00
2025-05-08 07:28:45;59.00
2025-05-08 07:28:44;4084.00
2025-05-08 07:28:43;7434.00
2025-05-08 07:28:42;5534.00
2025-05-08 07:28:41;8659.00
2025-05-08 07:28:40;6484.00
2025-05-08 07:28:39;1009.00
2025-05-08 07:28:38;8934.00
2025-05-08 07:28:37;9884.00
2025-05-08 07:28:36;1609.00
2025-05-08 07:28:35;2509.00
2025-05-08 07:28:34;7484.00
2025-05-08 07:28:33;2459.00
2025-05-08 07:28:32;8209.00
2025-05-08 07:28:31;4134.00
2025-05-08 07:28:30;3409.00
2025-05-08 07:28:29;8159.00
2025-05-08 07:28:28;1509.00
2025-05-08 07:28:27;784.00
2025-05-08 07:28:26;1509.00
2025-05-08 07:28:25;109.00
2025-05-08 07:28:24;1509.00
2025-05-08 07:28:23;259.00
2025-05-08 07:28:22;3009.00
2025-05-08 07:28:21;7709.00
2025-05-08 07:28:20;2459.00
2025-05-08 07:28:19;6034.00
2025-05-08 07:28:18;3184.00
2025-05-08 07:28:17;4134.00
2025-05-08 07:28:16;5134.00
2025-05-08 07:28:15;5809.00
2025-05-08 07:28:14;8209.00
2025-05-08 07:28:13;834.00
2025-05-08 07:28:12;9659.00
2025-05-08 07:28:11;9659.00
2025-05-08 07:28:10;5359.00
2025-05-08 07:28:09;834.00
2025-05-08 07:28:08;2959.00
2025-05-08 07:28:07;8484.00
2025-05-08 07:28:06;2009.00
2025-05-08 07:28:05;3684.00
2025-05-08 07:28:04;6309.00
2025-05-08 07:28:03;3959.00
2025-05-08 07:28:02;4184.00
2025-05-08 07:28:01;1109.00
2025-05-08 07:28:00;9434.00
2025-05-08 07:27:59;6534.00
2025-05-08 07:27:58;4859.00
2025-05-08 07:27:57;3459.00
2025-05-08 07:27:56;4184.00
2025-05-08 07:27:55;3009.00
2025-05-08 07:27:54;3459.00
2025-05-08 07:27:53;7259.00
2025-05-08 07:27:52;3834.00
2025-05-08 07:27:51;6684.00
2025-05-08 07:27:50;6084.00
2025-05-08 07:27:49;1559.00
2025-05-08 07:27:48;9659.00
2025-05-08 07:27:47;7034.00
2025-05-08 07:27:46;9484.00
2025-05-08 07:27:45;8534.00
2025-05-08 07:27:44;6134.00
2025-05-08 07:27:43;4509.00
2025-05-08 07:27:42;8259.00
2025-05-08 07:27:41;9709.00
2025-05-08 07:27:40;3959.00
2025-05-08 07:27:39;384.00
2025-05-08 07:27:38;7309.00
2025-05-08 07:27:37;4909.00
2025-05-08 07:27:36;3284.00
2025-05-08 07:27:35;3009.00
2025-05-08 07:27:34;9934.00
2025-05-08 07:27:33;6584.00
2025-05-08 07:27:32;6809.00
2025-05-08 07:27:31;5909.00
2025-05-08 07:27:30;4684.00
2025-05-08 07:27:29;3009.00
2025-05-08 07:27:28;2784.00
2025-05-08 07:27:27;7084.00
2025-05-08 07:27:26;1109.00
2025-05-08 07:27:25;4684.00
2025-05-08 07:27:24;2334.00
2025-05-08 07:27:23;2109.00
2025-05-08 07:27:22;6409.00
2025-05-08 07:27:21;3509.00
2025-05-08 07:27:20;1484.00
2025-05-08 07:27:19;7634.00
2025-05-08 07:27:18;4959.00
2025-05-08 07:27:17;4234.00
2025-05-08 07:27:16;2609.00
2025-05-08 07:27:15;3559.00
2025-05-08 07:27:14;6134.00
2025-05-08 07:27:13;4959.00
2025-05-08 07:27:12;434.00
2025-05-08 07:27:11;2559.00
2025-05-08 07:27:10;9259.00
2025-05-08 07:27:09;9709.00
2025-05-08 07:27:08;5684.00
2025-05-08 07:27:07;1609.00
2025-05-08 07:27:06;4009.00
2025-05-08 07:27:05;8534.00
2025-05-08 07:27:04;6184.00
2025-05-08 07:27:03;8034.00
2025-05-08 07:27:02;3559.00
2025-05-08 07:27:01;5184.00
2025-05-08 07:27:00;1934.00
2025-05-08 07:26:59;6409.00
2025-05-08 07:26:58;1209.00
2025-05-08 07:26:57;2834.00
2025-05-08 07:26:56;934.00
2025-05-08 07:26:55;4009.00
2025-05-08 07:26:54;9584.00
2025-05-08 07:26:53;3609.00
2025-05-08 07:26:52;1934.00
2025-05-08 07:26:51;3109.00
2025-05-08 07:26:50;9759.00
2025-05-08 07:26:49;2884.00
2025-05-08 07:26:48;9909.00
2025-05-08 07:26:47;5284.00
2025-05-08 07:26:46;3334.00
2025-05-08 07:26:45;1934.00
2025-05-08 07:26:44;9534.00
2025-05-08 07:26:43;8084.00
2025-05-08 07:26:42;4059.00
2025-05-08 07:26:41;7584.00
2025-05-08 07:26:40;3334.00
2025-05-08 07:26:39;9034.00
2025-05-08 07:26:38;8084.00
2025-05-08 07:26:37;2159.00
2025-05-08 07:26:36;6409.00
2025-05-08 07:26:35;2384.00
2025-05-08 07:26:34;3109.00
2025-05-08 07:26:33;6684.00
2025-05-08 07:26:32;709.00
2025-05-08 07:26:31;3834.00
2025-05-08 07:26:30;4559.00
2025-05-08 07:26:29;209.00
2025-05-08 07:26:28;5284.00
2025-05-08 07:26:27;6734.00
2025-05-08 07:26:26;9309.00
2025-05-08 07:26:25;259.00
2025-05-08 07:26:24;3834.00
2025-05-08 07:26:23;34.00
2025-05-08 07:26:22;1709.00
2025-05-08 07:26:21;8634.00
2025-05-08 07:26:20;6234.00
2025-05-08 07:26:19;8134.00
2025-05-08 07:26:18;2659.00
2025-05-08 07:26:17;7834.00
2025-05-08 07:26:16;3309.00
2025-05-08 07:26:15;5284.00
2025-05-08 07:26:14;8134.00
2025-05-08 07:26:13;4109.00
2025-05-08 07:26:12;2434.00
2025-05-08 07:26:11;6234.00
2025-05-08 07:26:10;6459.00
2025-05-08 07:26:09;1709.00
2025-05-08 07:26:08;1259.00
2025-05-08 07:26:07;5784.00
2025-05-08 07:26:06;5734.00
2025-05-08 07:26:05;7184.00
2025-05-08 07:26:04;6684.00
2025-05-08 07:26:03;1709.00
2025-05-08 07:26:02;3209.00
2025-05-08 07:26:01;1584.00
2025-05-08 07:26:00;9409.00
2025-05-08 07:25:59;9634.00
2025-05-08 07:25:58;1709.00
2025-05-08 07:25:57;5559.00
2025-05-08 07:25:56;309.00
2025-05-08 07:25:55;5059.00
2025-05-08 07:25:54;2934.00
2025-05-08 07:25:53;534.00
2025-05-08 07:25:52;4884.00
2025-05-08 07:25:51;2259.00
