Fecha y Hora;KV-4012 - Válvula venteo S-401
2025-05-08 08:37:13;-90620.00
2025-05-08 08:37:12;-35870.00
2025-05-08 08:37:11;-81120.00
2025-05-08 08:37:10;-40870.00
2025-05-08 08:37:09;-12370.00
2025-05-08 08:37:08;-26370.00
2025-05-08 08:37:07;-16870.00
2025-05-08 08:37:06;-48120.00
2025-05-08 08:37:05;-55370.00
2025-05-08 08:37:04;-2870.00
2025-05-08 08:37:03;-64370.00
2025-05-08 08:37:02;-72120.00
2025-05-08 08:37:01;-38620.00
2025-05-08 08:37:00;-33620.00
2025-05-08 08:36:59;-88370.00
2025-05-08 08:36:58;-5120.00
2025-05-08 08:36:57;-70620.00
2025-05-08 08:36:56;-73370.00
2025-05-08 08:36:55;-39870.00
2025-05-08 08:36:54;-63870.00
2025-05-08 08:36:53;-75620.00
2025-05-08 08:36:52;-30870.00
2025-05-08 08:36:51;-35870.00
2025-05-08 08:36:50;-57120.00
2025-05-08 08:36:49;-50370.00
2025-05-08 08:36:48;-35870.00
2025-05-08 08:36:47;-69370.00
2025-05-08 08:36:46;-97870.00
2025-05-08 08:36:45;-65120.00
2025-05-08 08:36:44;-8120.00
2025-05-08 08:36:43;-24870.00
2025-05-08 08:36:42;-95120.00
2025-05-08 08:36:41;-14120.00
2025-05-08 08:36:40;-71120.00
2025-05-08 08:36:39;-87870.00
2025-05-08 08:36:38;-49870.00
2025-05-08 08:36:37;-90620.00
2025-05-08 08:36:36;-16370.00
2025-05-08 08:36:35;-54370.00
2025-05-08 08:36:34;-21370.00
2025-05-08 08:36:33;-9620.00
2025-05-08 08:36:32;-33120.00
2025-05-08 08:36:31;-85620.00
2025-05-08 08:36:30;-52120.00
2025-05-08 08:36:29;-14120.00
2025-05-08 08:36:28;-73370.00
2025-05-08 08:36:27;-85120.00
2025-05-08 08:36:26;-63870.00
2025-05-08 08:36:25;-49370.00
2025-05-08 08:36:24;-77870.00
2025-05-08 08:36:23;-47120.00
2025-05-08 08:36:22;-56620.00
2025-05-08 08:36:21;-11370.00
2025-05-08 08:36:20;-27620.00
2025-05-08 08:36:19;-71120.00
2025-05-08 08:36:18;-71120.00
2025-05-08 08:36:17;-6870.00
2025-05-08 08:36:16;-71120.00
2025-05-08 08:36:15;-49370.00
2025-05-08 08:36:14;-90120.00
2025-05-08 08:36:13;-43370.00
2025-05-08 08:36:12;-55120.00
2025-05-08 08:36:11;-63870.00
2025-05-08 08:36:10;-54370.00
2025-05-08 08:36:09;-32620.00
2025-05-08 08:36:08;-71120.00
2025-05-08 08:36:07;-18620.00
2025-05-08 08:36:06;-9120.00
2025-05-08 08:36:05;-37620.00
2025-05-08 08:36:04;-83620.00
2025-05-08 08:36:03;-59620.00
2025-05-08 08:36:02;-23870.00
2025-05-08 08:36:01;-33870.00
2025-05-08 08:36:00;-11370.00
2025-05-08 08:35:59;-11370.00
2025-05-08 08:35:58;-29870.00
2025-05-08 08:35:57;-96870.00
2025-05-08 08:35:56;-80120.00
2025-05-08 08:35:55;-46620.00
2025-05-08 08:35:54;-43870.00
2025-05-08 08:35:53;-23120.00
2025-05-08 08:35:52;-99120.00
2025-05-08 08:35:51;-56120.00
2025-05-08 08:35:50;-5870.00
2025-05-08 08:35:49;-44370.00
2025-05-08 08:35:48;-80120.00
2025-05-08 08:35:47;-98620.00
2025-05-08 08:35:46;-65620.00
2025-05-08 08:35:45;-32120.00
2025-05-08 08:35:44;-1370.00
2025-05-08 08:35:43;-56120.00
2025-05-08 08:35:42;-45620.00
2025-05-08 08:35:41;-7620.00
2025-05-08 08:35:40;-26120.00
2025-05-08 08:35:39;-89620.00
2025-05-08 08:35:38;-56120.00
2025-05-08 08:35:37;-3620.00
2025-05-08 08:35:36;-20370.00
2025-05-08 08:35:35;-89120.00
2025-05-08 08:35:34;-77370.00
2025-05-08 08:35:33;-34370.00
2025-05-08 08:35:32;-24370.00
2025-05-08 08:35:31;-84120.00
2025-05-08 08:35:30;-24870.00
2025-05-08 08:35:29;-67870.00
2025-05-08 08:35:28;-39370.00
2025-05-08 08:35:27;-62870.00
2025-05-08 08:35:26;-65620.00
2025-05-08 08:35:25;-91370.00
2025-05-08 08:35:24;-72370.00
2025-05-08 08:35:23;-57870.00
2025-05-08 08:35:22;-91370.00
2025-05-08 08:35:21;-62870.00
2025-05-08 08:35:20;-15370.00
2025-05-08 08:35:19;-8120.00
2025-05-08 08:35:18;-19870.00
2025-05-08 08:35:17;-36620.00
2025-05-08 08:35:16;-43870.00
2025-05-08 08:35:15;-98120.00
2025-05-08 08:35:14;-57870.00
2025-05-08 08:35:13;-34370.00
2025-05-08 08:35:12;-9870.00
2025-05-08 08:35:11;-94870.00
2025-05-08 08:35:10;44130.00
2025-05-08 08:35:09;41380.00
2025-05-08 08:35:08;-17120.00
2025-05-08 08:35:07;-60620.00
2025-05-08 08:35:06;-98120.00
2025-05-08 08:35:05;-69620.00
2025-05-08 08:35:04;-28870.00
2025-05-08 08:35:03;-5370.00
2025-05-08 08:35:02;-43370.00
2025-05-08 08:35:01;-60120.00
2025-05-08 08:35:00;-45620.00
2025-05-08 08:34:59;-2620.00
2025-05-08 08:34:58;-19370.00
2025-05-08 08:34:57;-74620.00
2025-05-08 08:34:56;-29370.00
2025-05-08 08:34:55;-86370.00
2025-05-08 08:34:54;-24370.00
2025-05-08 08:34:53;-38370.00
2025-05-08 08:34:52;-28870.00
2025-05-08 08:34:51;-31120.00
2025-05-08 08:34:50;-55120.00
2025-05-08 08:34:49;-19370.00
2025-05-08 08:34:48;-76870.00
2025-05-08 08:34:47;-59620.00
2025-05-08 08:34:46;-47870.00
2025-05-08 08:34:45;-23870.00
2025-05-08 08:34:44;-4870.00
2025-05-08 08:34:43;-14870.00
2025-05-08 08:34:42;-2620.00
2025-05-08 08:34:41;-54620.00
2025-05-08 08:34:40;-4870.00
2025-05-08 08:34:39;-59620.00
2025-05-08 08:34:38;-47370.00
2025-05-08 08:34:37;10630.00
2025-05-08 08:34:36;-74120.00
2025-05-08 08:34:35;-26620.00
2025-05-08 08:34:34;-28370.00
2025-05-08 08:34:33;-26620.00
2025-05-08 08:34:32;-74120.00
2025-05-08 08:34:31;-93120.00
2025-05-08 08:34:30;-12120.00
2025-05-08 08:34:29;-88120.00
2025-05-08 08:34:28;-2120.00
2025-05-08 08:34:27;-69120.00
2025-05-08 08:34:26;-2120.00
2025-05-08 08:34:25;-28370.00
2025-05-08 08:34:24;-12120.00
2025-05-08 08:34:23;-78620.00
2025-05-08 08:34:22;-18870.00
2025-05-08 08:34:21;-23870.00
2025-05-08 08:34:20;39130.00
2025-05-08 08:34:19;-32870.00
2025-05-08 08:34:18;74880.00
2025-05-08 08:34:17;-4370.00
2025-05-08 08:34:16;-85870.00
2025-05-08 08:34:15;-83120.00
2025-05-08 08:34:14;-94870.00
2025-05-08 08:34:13;-95370.00
2025-05-08 08:34:12;-37870.00
2025-05-08 08:34:11;-9370.00
2025-05-08 08:34:10;-25620.00
2025-05-08 08:34:09;-13870.00
2025-05-08 08:34:08;-2120.00
2025-05-08 08:34:07;94380.00
2025-05-08 08:34:06;17880.00
2025-05-08 08:34:05;87630.00
2025-05-08 08:34:04;43630.00
2025-05-08 08:34:03;-70870.00
2025-05-08 08:34:02;-75870.00
2025-05-08 08:34:01;60380.00
2025-05-08 08:34:00;15130.00
2025-05-08 08:33:59;-68620.00
2025-05-08 08:33:58;-85370.00
2025-05-08 08:33:57;-99870.00
2025-05-08 08:33:56;-97120.00
2025-05-08 08:33:55;-73120.00
2025-05-08 08:33:54;-47370.00
2025-05-08 08:33:53;-99370.00
2025-05-08 08:33:52;-78120.00
2025-05-08 08:33:51;7880.00
2025-05-08 08:33:50;-54120.00
2025-05-08 08:33:49;-82620.00
2025-05-08 08:33:48;-44620.00
2025-05-08 08:33:47;-40120.00
2025-05-08 08:33:46;-13870.00
2025-05-08 08:33:45;-27870.00
2025-05-08 08:33:44;88880.00
2025-05-08 08:33:43;60380.00
2025-05-08 08:33:42;41380.00
2025-05-08 08:33:41;-44620.00
2025-05-08 08:33:40;-73120.00
2025-05-08 08:33:39;-73120.00
2025-05-08 08:33:38;48630.00
2025-05-08 08:33:37;3380.00
2025-05-08 08:33:36;3380.00
2025-05-08 08:33:35;52380.00
2025-05-08 08:33:34;21130.00
2025-05-08 08:33:33;16130.00
2025-05-08 08:33:32;39130.00
2025-05-08 08:33:31;5630.00
2025-05-08 08:33:30;60880.00
2025-05-08 08:33:29;65880.00
2025-05-08 08:33:28;70880.00
2025-05-08 08:33:27;58630.00
2025-05-08 08:33:26;75380.00
2025-05-08 08:33:25;74880.00
2025-05-08 08:33:24;5630.00
2025-05-08 08:33:23;77130.00
2025-05-08 08:33:22;30130.00
2025-05-08 08:33:21;46380.00
2025-05-08 08:33:20;87130.00
2025-05-08 08:33:19;84880.00
2025-05-08 08:33:18;93880.00
2025-05-08 08:33:17;10630.00
2025-05-08 08:33:16;44130.00
2025-05-08 08:33:15;25130.00
2025-05-08 08:33:14;13380.00
2025-05-08 08:33:13;3880.00
2025-05-08 08:33:12;15630.00
2025-05-08 08:33:11;55880.00
2025-05-08 08:33:10;25130.00
2025-05-08 08:33:09;46880.00
2025-05-08 08:33:08;53630.00
2025-05-08 08:33:07;49130.00
2025-05-08 08:33:06;34630.00
2025-05-08 08:33:05;27380.00
2025-05-08 08:33:04;22880.00
2025-05-08 08:33:03;67380.00
2025-05-08 08:33:02;88630.00
2025-05-08 08:33:01;6630.00
2025-05-08 08:33:00;78130.00
2025-05-08 08:32:59;60880.00
2025-05-08 08:32:58;16130.00
2025-05-08 08:32:57;8880.00
2025-05-08 08:32:56;37380.00
2025-05-08 08:32:55;75380.00
2025-05-08 08:32:54;70380.00
2025-05-08 08:32:53;58630.00
2025-05-08 08:32:52;77630.00
2025-05-08 08:32:51;21130.00
2025-05-08 08:32:50;13380.00
2025-05-08 08:32:49;20630.00
2025-05-08 08:32:48;59130.00
2025-05-08 08:32:47;23380.00
2025-05-08 08:32:46;97130.00
2025-05-08 08:32:45;46880.00
2025-05-08 08:32:44;1630.00
2025-05-08 08:32:43;87130.00
2025-05-08 08:32:42;82630.00
2025-05-08 08:32:41;39630.00
2025-05-08 08:32:40;59130.00
2025-05-08 08:32:39;85380.00
2025-05-08 08:32:38;64130.00
2025-05-08 08:32:37;36130.00
2025-05-08 08:32:36;33880.00
2025-05-08 08:32:35;81380.00
2025-05-08 08:32:34;28880.00
2025-05-08 08:32:33;23380.00
2025-05-08 08:32:32;98630.00
2025-05-08 08:32:31;22130.00
2025-05-08 08:32:30;32130.00
2025-05-08 08:32:29;92630.00
2025-05-08 08:32:28;25630.00
2025-05-08 08:32:27;61880.00
2025-05-08 08:32:26;92130.00
2025-05-08 08:32:25;16630.00
2025-05-08 08:32:24;70880.00
2025-05-08 08:32:23;54630.00
2025-05-08 08:32:22;56880.00
2025-05-08 08:32:21;9380.00
2025-05-08 08:32:20;97630.00
2025-05-08 08:32:19;18880.00
2025-05-08 08:32:18;97630.00
2025-05-08 08:32:17;28880.00
2025-05-08 08:32:16;52380.00
2025-05-08 08:32:15;26130.00
2025-05-08 08:32:14;78630.00
2025-05-08 08:32:13;14380.00
2025-05-08 08:32:12;90380.00
2025-05-08 08:32:11;50130.00
2025-05-08 08:32:10;23880.00
2025-05-08 08:32:09;52380.00
2025-05-08 08:32:08;81380.00
2025-05-08 08:32:07;45130.00
2025-05-08 08:32:06;64130.00
2025-05-08 08:32:05;57380.00
2025-05-08 08:32:04;83630.00
2025-05-08 08:32:03;61880.00
2025-05-08 08:32:02;55130.00
2025-05-08 08:32:01;90880.00
2025-05-08 08:32:00;86880.00
2025-05-08 08:31:59;15880.00
2025-05-08 08:31:58;61880.00
2025-05-08 08:31:57;90880.00
2025-05-08 08:31:56;14880.00
2025-05-08 08:31:55;52880.00
2025-05-08 08:31:54;17130.00
2025-05-08 08:31:53;41130.00
2025-05-08 08:31:52;26630.00
2025-05-08 08:31:51;2630.00
2025-05-08 08:31:50;380.00
2025-05-08 08:31:49;380.00
2025-05-08 08:31:48;23880.00
2025-05-08 08:31:47;5380.00
2025-05-08 08:31:46;55130.00
2025-05-08 08:31:45;17630.00
2025-05-08 08:31:44;95880.00
2025-05-08 08:31:43;51130.00
2025-05-08 08:31:42;87380.00
2025-05-08 08:31:41;33880.00
2025-05-08 08:31:40;46130.00
2025-05-08 08:31:39;62880.00
2025-05-08 08:31:38;50630.00
2025-05-08 08:31:37;12130.00
2025-05-08 08:31:36;5380.00
2025-05-08 08:31:35;74130.00
2025-05-08 08:31:34;3130.00
2025-05-08 08:31:33;79630.00
2025-05-08 08:31:32;14880.00
2025-05-08 08:31:31;24880.00
2025-05-08 08:31:30;71880.00
2025-05-08 08:31:29;24380.00
2025-05-08 08:31:28;32630.00
2025-05-08 08:31:27;90130.00
2025-05-08 08:31:26;8130.00
2025-05-08 08:31:25;34380.00
2025-05-08 08:31:24;51130.00
2025-05-08 08:31:23;81880.00
2025-05-08 08:31:22;17630.00
2025-05-08 08:31:21;86880.00
2025-05-08 08:31:20;62880.00
2025-05-08 08:31:19;43880.00
2025-05-08 08:31:18;62880.00
2025-05-08 08:31:17;19880.00
2025-05-08 08:31:16;880.00
2025-05-08 08:31:15;36630.00
2025-05-08 08:31:14;8130.00
2025-05-08 08:31:13;31630.00
2025-05-08 08:31:12;32130.00
2025-05-08 08:31:11;24880.00
2025-05-08 08:31:10;43880.00
2025-05-08 08:31:09;17630.00
2025-05-08 08:31:08;48880.00
2025-05-08 08:31:07;79630.00
2025-05-08 08:31:06;58380.00
2025-05-08 08:31:05;29880.00
2025-05-08 08:31:04;63380.00
2025-05-08 08:31:03;56130.00
2025-05-08 08:31:02;75130.00
2025-05-08 08:31:01;89630.00
2025-05-08 08:31:00;94130.00
2025-05-08 08:30:59;89630.00
2025-05-08 08:30:58;8630.00
2025-05-08 08:30:57;87880.00
2025-05-08 08:30:56;45380.00
2025-05-08 08:30:55;38130.00
2025-05-08 08:30:54;56130.00
2025-05-08 08:30:53;9630.00
2025-05-08 08:30:52;54880.00
2025-05-08 08:30:51;38130.00
2025-05-08 08:30:50;63880.00
2025-05-08 08:30:49;39380.00
2025-05-08 08:30:48;96880.00
2025-05-08 08:30:47;42130.00
2025-05-08 08:30:46;32130.00
2025-05-08 08:30:45;42130.00
2025-05-08 08:30:44;23130.00
2025-05-08 08:30:43;89630.00
2025-05-08 08:30:42;96880.00
2025-05-08 08:30:41;80130.00
2025-05-08 08:30:40;89630.00
2025-05-08 08:30:39;91880.00
2025-05-08 08:30:38;37630.00
2025-05-08 08:30:37;15880.00
2025-05-08 08:30:36;6380.00
2025-05-08 08:30:35;53880.00
2025-05-08 08:30:34;82380.00
2025-05-08 08:30:33;13630.00
2025-05-08 08:30:32;77880.00
2025-05-08 08:30:31;37630.00
2025-05-08 08:30:30;4630.00
2025-05-08 08:30:29;32630.00
2025-05-08 08:30:28;90130.00
2025-05-08 08:30:27;35380.00
2025-05-08 08:30:26;42630.00
2025-05-08 08:30:25;43130.00
2025-05-08 08:30:24;84380.00
2025-05-08 08:30:23;1880.00
2025-05-08 08:30:22;75630.00
2025-05-08 08:30:21;66130.00
2025-05-08 08:30:20;47130.00
2025-05-08 08:30:19;85630.00
2025-05-08 08:30:18;78380.00
2025-05-08 08:30:17;52130.00
2025-05-08 08:30:16;42630.00
2025-05-08 08:30:15;25880.00
2025-05-08 08:30:14;95130.00
2025-05-08 08:30:13;47130.00
2025-05-08 08:30:12;47130.00
2025-05-08 08:30:11;21380.00
2025-05-08 08:30:10;87880.00
2025-05-08 08:30:09;30880.00
2025-05-08 08:30:08;18630.00
2025-05-08 08:30:07;73380.00
2025-05-08 08:30:06;59380.00
2025-05-08 08:30:05;78380.00
2025-05-08 08:30:04;23630.00
2025-05-08 08:30:03;28130.00
2025-05-08 08:30:02;38630.00
2025-05-08 08:30:01;98380.00
2025-05-08 08:30:00;29130.00
2025-05-08 08:29:59;36380.00
2025-05-08 08:29:58;68880.00
2025-05-08 08:29:57;7380.00
2025-05-08 08:29:56;5130.00
2025-05-08 08:29:55;67130.00
2025-05-08 08:29:54;69380.00
2025-05-08 08:29:53;18380.00
2025-05-08 08:29:52;63630.00
2025-05-08 08:29:51;76630.00
2025-05-08 08:29:50;76630.00
2025-05-08 08:29:49;90630.00
2025-05-08 08:29:48;90630.00
2025-05-08 08:29:47;83380.00
2025-05-08 08:29:46;11880.00
2025-05-08 08:29:45;130.00
2025-05-08 08:29:44;24130.00
2025-05-08 08:29:43;81130.00
2025-05-08 08:29:42;52630.00
2025-05-08 08:29:41;35880.00
2025-05-08 08:29:40;52630.00
2025-05-08 08:29:39;81130.00
2025-05-08 08:29:38;95130.00
2025-05-08 08:29:37;630.00
2025-05-08 08:29:36;88380.00
2025-05-08 08:29:35;86130.00
2025-05-08 08:29:34;45380.00
2025-05-08 08:29:33;57630.00
2025-05-08 08:29:32;7380.00
2025-05-08 08:29:31;26880.00
2025-05-08 08:29:30;78880.00
2025-05-08 08:29:29;26880.00
2025-05-08 08:29:28;86130.00
2025-05-08 08:29:27;19630.00
2025-05-08 08:29:26;7380.00
2025-05-08 08:29:25;72130.00
2025-05-08 08:29:24;7880.00
2025-05-08 08:29:23;26880.00
2025-05-08 08:29:22;38380.00
2025-05-08 08:29:21;18380.00
2025-05-08 08:29:20;45130.00
2025-05-08 08:29:19;22380.00
2025-05-08 08:29:18;69380.00
2025-05-08 08:29:17;81630.00
2025-05-08 08:29:16;50880.00
2025-05-08 08:29:15;39130.00
2025-05-08 08:29:14;98380.00
2025-05-08 08:29:13;98380.00
2025-05-08 08:29:12;40880.00
2025-05-08 08:29:11;88880.00
2025-05-08 08:29:10;32380.00
2025-05-08 08:29:09;60880.00
2025-05-08 08:29:08;44630.00
2025-05-08 08:29:07;37380.00
2025-05-08 08:29:06;22380.00
2025-05-08 08:29:05;91630.00
2025-05-08 08:29:04;17380.00
2025-05-08 08:29:03;15630.00
2025-05-08 08:29:02;96130.00
2025-05-08 08:29:01;84380.00
2025-05-08 08:29:00;13380.00
2025-05-08 08:28:59;34130.00
2025-05-08 08:28:58;77130.00
2025-05-08 08:28:57;27380.00
2025-05-08 08:28:56;62630.00
2025-05-08 08:28:55;62630.00
2025-05-08 08:28:54;3380.00
2025-05-08 08:28:53;96130.00
2025-05-08 08:28:52;55880.00
2025-05-08 08:28:51;67630.00
2025-05-08 08:28:50;31130.00
2025-05-08 08:28:49;95380.00
2025-05-08 08:28:48;46880.00
2025-05-08 08:28:47;82130.00
2025-05-08 08:28:46;44130.00
2025-05-08 08:28:45;13380.00
2025-05-08 08:28:44;39630.00
2025-05-08 08:28:43;11130.00
2025-05-08 08:28:42;36880.00
2025-05-08 08:28:41;63130.00
2025-05-08 08:28:40;30130.00
2025-05-08 08:28:39;75380.00
2025-05-08 08:28:38;27880.00
2025-05-08 08:28:37;70380.00
2025-05-08 08:28:36;82630.00
2025-05-08 08:28:35;96630.00
2025-05-08 08:28:34;30130.00
2025-05-08 08:28:33;6130.00
2025-05-08 08:28:32;55880.00
2025-05-08 08:28:31;6130.00
2025-05-08 08:28:30;32380.00
2025-05-08 08:28:29;72630.00
2025-05-08 08:28:28;58630.00
2025-05-08 08:28:27;84880.00
2025-05-08 08:28:26;44130.00
2025-05-08 08:28:25;6130.00
2025-05-08 08:28:24;73130.00
2025-05-08 08:28:23;94380.00
2025-05-08 08:28:22;34630.00
2025-05-08 08:28:21;78130.00
2025-05-08 08:28:20;59130.00
2025-05-08 08:28:19;55630.00
2025-05-08 08:28:18;37630.00
2025-05-08 08:28:17;58380.00
2025-05-08 08:28:16;42880.00
2025-05-08 08:28:15;9380.00
2025-05-08 08:28:14;4380.00
2025-05-08 08:28:13;75380.00
2025-05-08 08:28:12;28380.00
2025-05-08 08:28:11;42380.00
2025-05-08 08:28:10;68630.00
2025-05-08 08:28:09;2130.00
2025-05-08 08:28:08;30630.00
2025-05-08 08:28:07;56880.00
2025-05-08 08:28:06;61380.00
2025-05-08 08:28:05;42380.00
2025-05-08 08:28:04;66380.00
2025-05-08 08:28:03;11630.00
2025-05-08 08:28:02;44630.00
2025-05-08 08:28:01;97130.00
2025-05-08 08:28:00;94880.00
2025-05-08 08:27:59;99380.00
2025-05-08 08:27:58;7130.00
2025-05-08 08:27:57;21130.00
2025-05-08 08:27:56;6630.00
2025-05-08 08:27:55;32880.00
2025-05-08 08:27:54;75880.00
2025-05-08 08:27:53;45130.00
2025-05-08 08:27:52;14380.00
2025-05-08 08:27:51;40130.00
2025-05-08 08:27:50;92630.00
2025-05-08 08:27:49;73630.00
2025-05-08 08:27:48;69130.00
2025-05-08 08:27:47;57880.00
2025-05-08 08:27:46;29880.00
2025-05-08 08:27:45;81380.00
2025-05-08 08:27:44;4380.00
2025-05-08 08:27:43;21130.00
2025-05-08 08:27:42;80880.00
2025-05-08 08:27:41;9380.00
2025-05-08 08:27:40;23880.00
2025-05-08 08:27:39;71380.00
2025-05-08 08:27:38;64130.00
2025-05-08 08:27:37;52380.00
2025-05-08 08:27:36;26130.00
2025-05-08 08:27:35;2630.00
2025-05-08 08:27:34;97630.00
2025-05-08 08:27:33;92630.00
2025-05-08 08:27:32;92630.00
2025-05-08 08:27:31;81380.00
2025-05-08 08:27:30;33380.00
2025-05-08 08:27:29;47880.00
2025-05-08 08:27:28;85880.00
2025-05-08 08:27:27;90880.00
2025-05-08 08:27:26;37130.00
2025-05-08 08:27:25;77380.00
2025-05-08 08:27:24;15880.00
2025-05-08 08:27:23;25380.00
2025-05-08 08:27:22;62380.00
2025-05-08 08:27:21;95880.00
2025-05-08 08:27:20;5380.00
2025-05-08 08:27:19;57880.00
2025-05-08 08:27:18;17130.00
2025-05-08 08:27:17;33880.00
2025-05-08 08:27:16;14380.00
2025-05-08 08:27:15;18630.00
2025-05-08 08:27:14;49380.00
2025-05-08 08:27:13;31630.00
2025-05-08 08:27:12;9880.00
2025-05-08 08:27:11;60130.00
2025-05-08 08:27:10;90880.00
2025-05-08 08:27:09;33880.00
2025-05-08 08:27:08;60130.00
2025-05-08 08:27:07;24380.00
2025-05-08 08:27:06;31630.00
2025-05-08 08:27:05;26630.00
2025-05-08 08:27:04;31630.00
2025-05-08 08:27:03;24380.00
2025-05-08 08:27:02;29880.00
2025-05-08 08:27:01;26630.00
2025-05-08 08:27:00;12630.00
2025-05-08 08:26:59;76880.00
2025-05-08 08:26:58;55630.00
2025-05-08 08:26:57;52880.00
2025-05-08 08:26:56;55630.00
2025-05-08 08:26:55;36630.00
2025-05-08 08:26:54;41130.00
2025-05-08 08:26:53;62380.00
2025-05-08 08:26:52;17130.00
2025-05-08 08:26:51;14880.00
2025-05-08 08:26:50;62880.00
2025-05-08 08:26:49;91380.00
2025-05-08 08:26:48;70130.00
2025-05-08 08:26:47;84130.00
2025-05-08 08:26:46;29380.00
2025-05-08 08:26:45;98630.00
2025-05-08 08:26:44;42130.00
2025-05-08 08:26:43;83380.00
2025-05-08 08:26:42;21380.00
2025-05-08 08:26:41;13130.00
2025-05-08 08:26:40;67880.00
2025-05-08 08:26:39;65130.00
2025-05-08 08:26:38;53380.00
2025-05-08 08:26:37;17630.00
2025-05-08 08:26:36;36630.00
2025-05-08 08:26:35;65130.00
2025-05-08 08:26:34;77880.00
2025-05-08 08:26:33;47130.00
2025-05-08 08:26:32;47130.00
2025-05-08 08:26:31;1880.00
2025-05-08 08:26:30;53380.00
2025-05-08 08:26:29;81880.00
2025-05-08 08:26:28;39380.00
2025-05-08 08:26:27;43880.00
2025-05-08 08:26:26;96380.00
2025-05-08 08:26:25;67880.00
2025-05-08 08:26:24;24880.00
2025-05-08 08:26:23;72880.00
2025-05-08 08:26:22;3630.00
2025-05-08 08:26:21;80130.00
2025-05-08 08:26:20;80130.00
2025-05-08 08:26:19;70130.00
2025-05-08 08:26:18;84630.00
2025-05-08 08:26:17;47130.00
2025-05-08 08:26:16;15880.00
2025-05-08 08:26:15;42130.00
2025-05-08 08:26:14;61130.00
2025-05-08 08:26:13;82380.00
2025-05-08 08:26:12;76630.00
2025-05-08 08:26:11;83380.00
2025-05-08 08:26:10;82380.00
2025-05-08 08:26:09;42130.00
2025-05-08 08:26:08;11380.00
2025-05-08 08:26:07;39880.00
2025-05-08 08:26:06;9130.00
2025-05-08 08:26:05;4130.00
2025-05-08 08:26:04;4130.00
2025-05-08 08:26:03;91880.00
2025-05-08 08:26:02;18130.00
2025-05-08 08:26:01;77880.00
2025-05-08 08:26:00;30380.00
2025-05-08 08:25:59;96880.00
2025-05-08 08:25:58;94630.00
2025-05-08 08:25:57;32630.00
2025-05-08 08:25:56;56630.00
2025-05-08 08:25:55;11380.00
2025-05-08 08:25:54;75630.00
2025-05-08 08:25:53;87380.00
2025-05-08 08:25:52;32630.00
2025-05-08 08:25:51;61630.00
2025-05-08 08:25:50;1880.00
2025-05-08 08:25:49;75630.00
2025-05-08 08:25:48;9130.00
2025-05-08 08:25:47;82880.00
2025-05-08 08:25:46;82880.00
2025-05-08 08:25:45;6880.00
2025-05-08 08:25:44;16380.00
2025-05-08 08:25:43;26380.00
2025-05-08 08:25:42;14630.00
2025-05-08 08:25:41;13880.00
2025-05-08 08:25:40;99380.00
2025-05-08 08:25:39;36880.00
2025-05-08 08:25:38;47630.00
2025-05-08 08:25:37;73880.00
2025-05-08 08:25:36;62130.00
2025-05-08 08:25:35;35880.00
2025-05-08 08:25:34;40380.00
2025-05-08 08:25:33;16380.00
2025-05-08 08:25:32;42630.00
2025-05-08 08:25:31;9630.00
2025-05-08 08:25:30;64380.00
2025-05-08 08:25:29;45380.00
2025-05-08 08:25:28;23630.00
2025-05-08 08:25:27;2380.00
2025-05-08 08:25:26;52130.00
2025-05-08 08:25:25;64380.00
2025-05-08 08:25:24;52630.00
2025-05-08 08:25:23;28630.00
2025-05-08 08:25:22;76130.00
2025-05-08 08:25:21;97880.00
2025-05-08 08:25:20;33630.00
2025-05-08 08:25:19;23630.00
2025-05-08 08:25:18;40380.00
2025-05-08 08:25:17;81130.00
2025-05-08 08:25:16;62130.00
2025-05-08 08:25:15;31380.00
2025-05-08 08:25:14;30880.00
2025-05-08 08:25:13;16880.00
2025-05-08 08:25:12;81130.00
2025-05-08 08:25:11;78880.00
2025-05-08 08:25:10;48130.00
2025-05-08 08:25:09;1630.00
2025-05-08 08:25:08;41880.00
2025-05-08 08:25:07;97880.00
2025-05-08 08:25:06;62130.00
2025-05-08 08:25:05;97880.00
2025-05-08 08:25:04;21880.00
2025-05-08 08:25:03;69380.00
2025-05-08 08:25:02;5130.00
2025-05-08 08:25:01;35880.00
2025-05-08 08:25:00;52630.00
2025-05-08 08:24:59;130.00
2025-05-08 08:24:58;43130.00
2025-05-08 08:24:57;10130.00
2025-05-08 08:24:56;52630.00
2025-05-08 08:24:55;21880.00
2025-05-08 08:24:54;21880.00
2025-05-08 08:24:53;95630.00
2025-05-08 08:24:52;76630.00
2025-05-08 08:24:51;15130.00
2025-05-08 08:24:50;5630.00
2025-05-08 08:24:49;43630.00
2025-05-08 08:24:48;37380.00
2025-05-08 08:24:47;91130.00
2025-05-08 08:24:46;38630.00
2025-05-08 08:24:45;19630.00
2025-05-08 08:24:44;48130.00
2025-05-08 08:24:43;57630.00
2025-05-08 08:24:42;93380.00
2025-05-08 08:24:41;19630.00
2025-05-08 08:24:40;45880.00
2025-05-08 08:24:39;53130.00
2025-05-08 08:24:38;52380.00
2025-05-08 08:24:37;99380.00
2025-05-08 08:24:36;54630.00
2025-05-08 08:24:35;84380.00
2025-05-08 08:24:34;53130.00
2025-05-08 08:24:33;86630.00
2025-05-08 08:24:32;17380.00
2025-05-08 08:24:31;7880.00
2025-05-08 08:24:30;31880.00
2025-05-08 08:24:29;27380.00
