Fecha y Hora;SV-4017 - Indicador sobrepresión S-401
2025-05-08 09:33:52;4508.00
2025-05-08 09:33:51;3433.00
2025-05-08 09:33:50;6733.00
2025-05-08 09:33:49;758.00
2025-05-08 09:33:48;2208.00
2025-05-08 09:33:47;1483.00
2025-05-08 09:33:46;3533.00
2025-05-08 09:33:45;2308.00
2025-05-08 09:33:44;5433.00
2025-05-08 09:33:43;9233.00
2025-05-08 09:33:42;8733.00
2025-05-08 09:33:41;2208.00
2025-05-08 09:33:40;83.00
2025-05-08 09:33:39;1533.00
2025-05-08 09:33:38;3158.00
2025-05-08 09:33:37;2933.00
2025-05-08 09:33:36;5108.00
2025-05-08 09:33:35;7783.00
2025-05-08 09:33:34;3708.00
2025-05-08 09:33:33;2658.00
2025-05-08 09:33:32;4108.00
2025-05-08 09:33:31;6958.00
2025-05-08 09:33:30;5333.00
2025-05-08 09:33:29;83.00
2025-05-08 09:33:28;6283.00
2025-05-08 09:33:27;7958.00
2025-05-08 09:33:26;358.00
2025-05-08 09:33:25;7958.00
2025-05-08 09:33:24;3158.00
2025-05-08 09:33:23;8908.00
2025-05-08 09:33:22;5108.00
2025-05-08 09:33:21;1033.00
2025-05-08 09:33:20;9358.00
2025-05-08 09:33:19;1533.00
2025-05-08 09:33:18;8683.00
2025-05-08 09:33:17;5658.00
2025-05-08 09:33:16;3933.00
2025-05-08 09:33:15;5333.00
2025-05-08 09:33:14;-6963.00
2025-05-08 09:33:13;-2663.00
2025-05-08 09:33:12;-538.00
2025-05-08 09:33:11;-3213.00
2025-05-08 09:33:10;-7463.00
2025-05-08 09:33:09;1633.00
2025-05-08 09:33:08;3308.00
2025-05-08 09:33:07;7108.00
2025-05-08 09:33:06;633.00
2025-05-08 09:33:05;6283.00
2025-05-08 09:33:04;6833.00
2025-05-08 09:33:03;1583.00
2025-05-08 09:33:02;7558.00
2025-05-08 09:33:01;8233.00
2025-05-08 09:33:00;8283.00
2025-05-08 09:32:59;7333.00
2025-05-08 09:32:58;5158.00
2025-05-08 09:32:57;8008.00
2025-05-08 09:32:56;9183.00
2025-05-08 09:32:55;1358.00
2025-05-08 09:32:54;4433.00
2025-05-08 09:32:53;4933.00
2025-05-08 09:32:52;4933.00
2025-05-08 09:32:51;1633.00
2025-05-08 09:32:50;3533.00
2025-05-08 09:32:49;6833.00
2025-05-08 09:32:48;7783.00
2025-05-08 09:32:47;3033.00
2025-05-08 09:32:46;7283.00
2025-05-08 09:32:45;9683.00
2025-05-08 09:32:44;7233.00
2025-05-08 09:32:43;-7963.00
2025-05-08 09:32:42;8558.00
2025-05-08 09:32:41;-2488.00
2025-05-08 09:32:40;-1538.00
2025-05-08 09:32:39;-8638.00
2025-05-08 09:32:38;-9363.00
2025-05-08 09:32:37;9733.00
2025-05-08 09:32:36;8558.00
2025-05-08 09:32:35;6108.00
2025-05-08 09:32:34;4033.00
2025-05-08 09:32:33;1858.00
2025-05-08 09:32:32;2308.00
2025-05-08 09:32:31;-2763.00
2025-05-08 09:32:30;7333.00
2025-05-08 09:32:29;-1813.00
2025-05-08 09:32:28;-1538.00
2025-05-08 09:32:27;2758.00
2025-05-08 09:32:26;8333.00
2025-05-08 09:32:25;5208.00
2025-05-08 09:32:24;358.00
2025-05-08 09:32:23;5208.00
2025-05-08 09:32:22;-4663.00
2025-05-08 09:32:21;-7513.00
2025-05-08 09:32:20;-8638.00
2025-05-08 09:32:19;1908.00
2025-05-08 09:32:18;6658.00
2025-05-08 09:32:17;-1813.00
2025-05-08 09:32:16;-7238.00
2025-05-08 09:32:15;-6513.00
2025-05-08 09:32:14;-7513.00
2025-05-08 09:32:13;-6563.00
2025-05-08 09:32:12;-9638.00
2025-05-08 09:32:11;-313.00
2025-05-08 09:32:10;-3663.00
2025-05-08 09:32:09;-9813.00
2025-05-08 09:32:08;-7188.00
2025-05-08 09:32:07;-4338.00
2025-05-08 09:32:06;6158.00
2025-05-08 09:32:05;-4163.00
2025-05-08 09:32:04;-7913.00
2025-05-08 09:32:03;-8688.00
2025-05-08 09:32:02;-3938.00
2025-05-08 09:32:01;2583.00
2025-05-08 09:32:00;1908.00
2025-05-08 09:31:59;3083.00
2025-05-08 09:31:58;1908.00
2025-05-08 09:31:57;-7013.00
2025-05-08 09:31:56;-2488.00
2025-05-08 09:31:55;5933.00
2025-05-08 09:31:54;-7963.00
2025-05-08 09:31:53;-2763.00
2025-05-08 09:31:52;-3938.00
2025-05-08 09:31:51;-8913.00
2025-05-08 09:31:50;-538.00
2025-05-08 09:31:49;6883.00
2025-05-08 09:31:48;-3713.00
2025-05-08 09:31:47;-8688.00
2025-05-08 09:31:46;-5113.00
2025-05-08 09:31:45;2858.00
2025-05-08 09:31:44;-7963.00
2025-05-08 09:31:43;-863.00
2025-05-08 09:31:42;-4563.00
2025-05-08 09:31:41;-7688.00
2025-05-08 09:31:40;-3888.00
2025-05-08 09:31:39;-7138.00
2025-05-08 09:31:38;-4563.00
2025-05-08 09:31:37;-6863.00
2025-05-08 09:31:36;-9438.00
2025-05-08 09:31:35;-8813.00
2025-05-08 09:31:34;-3163.00
2025-05-08 09:31:33;-5513.00
2025-05-08 09:31:32;-9588.00
2025-05-08 09:31:31;-1888.00
2025-05-08 09:31:30;-2663.00
2025-05-08 09:31:29;-213.00
2025-05-08 09:31:28;-3288.00
2025-05-08 09:31:27;-2888.00
2025-05-08 09:31:26;-6238.00
2025-05-08 09:31:25;-7363.00
2025-05-08 09:31:24;-2388.00
2025-05-08 09:31:23;-3063.00
2025-05-08 09:31:22;-4338.00
2025-05-08 09:31:21;-538.00
2025-05-08 09:31:20;-313.00
2025-05-08 09:31:19;-9588.00
2025-05-08 09:31:18;-4113.00
2025-05-08 09:31:17;-6013.00
2025-05-08 09:31:16;-4113.00
2025-05-08 09:31:15;-7463.00
2025-05-08 09:31:14;-5013.00
2025-05-08 09:31:13;-6463.00
2025-05-08 09:31:12;-3163.00
2025-05-08 09:31:11;-7463.00
2025-05-08 09:31:10;-6513.00
2025-05-08 09:31:09;-3838.00
2025-05-08 09:31:08;-9938.00
2025-05-08 09:31:07;-8938.00
2025-05-08 09:31:06;-5138.00
2025-05-08 09:31:05;-6138.00
2025-05-08 09:31:04;-388.00
2025-05-08 09:31:03;-1713.00
2025-05-08 09:31:02;-5738.00
2025-05-08 09:31:01;-7913.00
2025-05-08 09:31:00;-8138.00
2025-05-08 09:30:59;-6963.00
2025-05-08 09:30:58;-9088.00
2025-05-08 09:30:57;-8813.00
2025-05-08 09:30:56;-3063.00
2025-05-08 09:30:55;-1988.00
2025-05-08 09:30:54;-2888.00
2025-05-08 09:30:53;-88.00
2025-05-08 09:30:52;-8088.00
2025-05-08 09:30:51;-2838.00
2025-05-08 09:30:50;-5513.00
2025-05-08 09:30:49;-9763.00
2025-05-08 09:30:48;-538.00
2025-05-08 09:30:47;-5288.00
2025-05-08 09:30:46;-4838.00
2025-05-08 09:30:45;-8138.00
2025-05-08 09:30:44;-9263.00
2025-05-08 09:30:43;-5688.00
2025-05-08 09:30:42;-9763.00
2025-05-08 09:30:41;-5963.00
2025-05-08 09:30:40;-1388.00
2025-05-08 09:30:39;-4963.00
2025-05-08 09:30:38;-5638.00
2025-05-08 09:30:37;-613.00
2025-05-08 09:30:36;-4413.00
2025-05-08 09:30:35;-238.00
2025-05-08 09:30:34;-9838.00
2025-05-08 09:30:33;-3313.00
2025-05-08 09:30:32;-3188.00
2025-05-08 09:30:31;-7263.00
2025-05-08 09:30:30;-2388.00
2025-05-08 09:30:29;-8313.00
2025-05-08 09:30:28;-6138.00
2025-05-08 09:30:27;-4738.00
2025-05-08 09:30:26;-9538.00
2025-05-08 09:30:25;-7363.00
2025-05-08 09:30:24;-5413.00
2025-05-08 09:30:23;-2838.00
2025-05-08 09:30:22;-6363.00
2025-05-08 09:30:21;-1613.00
2025-05-08 09:30:20;-8538.00
2025-05-08 09:30:19;-4238.00
2025-05-08 09:30:18;-2113.00
2025-05-08 09:30:17;-5188.00
2025-05-08 09:30:16;-2338.00
2025-05-08 09:30:15;-163.00
2025-05-08 09:30:14;-1063.00
2025-05-08 09:30:13;-838.00
2025-05-08 09:30:12;-8263.00
2025-05-08 09:30:11;-5413.00
2025-05-08 09:30:10;-4238.00
2025-05-08 09:30:09;-4738.00
2025-05-08 09:30:08;-4238.00
2025-05-08 09:30:07;-888.00
2025-05-08 09:30:06;-2738.00
2025-05-08 09:30:05;-6588.00
2025-05-08 09:30:04;-3588.00
2025-05-08 09:30:03;-7388.00
2025-05-08 09:30:02;-3813.00
2025-05-08 09:30:01;-2463.00
2025-05-08 09:30:00;-513.00
2025-05-08 09:29:59;-9938.00
2025-05-08 09:29:58;-3463.00
2025-05-08 09:29:57;-4413.00
2025-05-08 09:29:56;-3788.00
2025-05-08 09:29:55;-388.00
2025-05-08 09:29:54;-4238.00
2025-05-08 09:29:53;-5138.00
2025-05-08 09:29:52;-438.00
2025-05-08 09:29:51;-7538.00
2025-05-08 09:29:50;-9213.00
2025-05-08 09:29:49;-7488.00
2025-05-08 09:29:48;-888.00
2025-05-08 09:29:47;-6988.00
2025-05-08 09:29:46;-8613.00
2025-05-08 09:29:45;-6263.00
2025-05-08 09:29:44;-1288.00
2025-05-08 09:29:43;-7713.00
2025-05-08 09:29:42;-1013.00
2025-05-08 09:29:41;-1738.00
2025-05-08 09:29:40;-2688.00
2025-05-08 09:29:39;-338.00
2025-05-08 09:29:38;-3013.00
2025-05-08 09:29:37;-563.00
2025-05-08 09:29:36;-6088.00
2025-05-08 09:29:35;-3963.00
2025-05-08 09:29:34;-6538.00
2025-05-08 09:29:33;-513.00
2025-05-08 09:29:32;-6713.00
2025-05-08 09:29:31;-9288.00
2025-05-08 09:29:30;-9288.00
2025-05-08 09:29:29;-8338.00
2025-05-08 09:29:28;-1413.00
2025-05-08 09:29:27;-4363.00
2025-05-08 09:29:26;-2238.00
2025-05-08 09:29:25;-8163.00
2025-05-08 09:29:24;-2913.00
2025-05-08 09:29:23;-8613.00
2025-05-08 09:29:22;-6038.00
2025-05-08 09:29:21;-5588.00
2025-05-08 09:29:20;-6488.00
2025-05-08 09:29:19;-2238.00
2025-05-08 09:29:18;-9838.00
2025-05-08 09:29:17;-2963.00
2025-05-08 09:29:16;-9838.00
2025-05-08 09:29:15;-113.00
2025-05-08 09:29:14;-6538.00
2025-05-08 09:29:13;-788.00
2025-05-08 09:29:12;-3913.00
2025-05-08 09:29:11;-9388.00
2025-05-08 09:29:10;-6938.00
2025-05-08 09:29:09;-6263.00
2025-05-08 09:29:08;-3413.00
2025-05-08 09:29:07;-9338.00
2025-05-08 09:29:06;-9613.00
2025-05-08 09:29:05;-4088.00
2025-05-08 09:29:04;-3913.00
2025-05-08 09:29:03;-4138.00
2025-05-08 09:29:02;-7163.00
2025-05-08 09:29:01;-9963.00
2025-05-08 09:29:00;-1038.00
2025-05-08 09:28:59;-188.00
2025-05-08 09:28:58;-3763.00
2025-05-08 09:28:57;-8063.00
2025-05-08 09:28:56;-4763.00
2025-05-08 09:28:55;-2988.00
2025-05-08 09:28:54;-2988.00
2025-05-08 09:28:53;-2538.00
2025-05-08 09:28:52;-6338.00
2025-05-08 09:28:51;-1863.00
2025-05-08 09:28:50;-7288.00
2025-05-08 09:28:49;-8013.00
2025-05-08 09:28:48;-5113.00
2025-05-08 09:28:47;-7663.00
2025-05-08 09:28:46;-1863.00
2025-05-08 09:28:45;-2863.00
2025-05-08 09:28:44;-463.00
2025-05-08 09:28:43;-1188.00
2025-05-08 09:28:42;-6213.00
2025-05-08 09:28:41;-4988.00
2025-05-08 09:28:40;-688.00
2025-05-08 09:28:39;-738.00
2025-05-08 09:28:38;-5213.00
2025-05-08 09:28:37;-5988.00
2025-05-08 09:28:36;-463.00
2025-05-08 09:28:35;-1138.00
2025-05-08 09:28:34;-9013.00
2025-05-08 09:28:33;-5713.00
2025-05-08 09:28:32;-1188.00
2025-05-08 09:28:31;-3363.00
2025-05-08 09:28:30;-2413.00
2025-05-08 09:28:29;-8688.00
2025-05-08 09:28:28;-1038.00
2025-05-08 09:28:27;-6113.00
2025-05-08 09:28:26;-2438.00
2025-05-08 09:28:25;-538.00
2025-05-08 09:28:24;-4538.00
2025-05-08 09:28:23;-3988.00
2025-05-08 09:28:22;-3538.00
2025-05-08 09:28:21;-6713.00
2025-05-08 09:28:20;-8063.00
2025-05-08 09:28:19;-188.00
2025-05-08 09:28:18;-4213.00
2025-05-08 09:28:17;-688.00
2025-05-08 09:28:16;-4538.00
2025-05-08 09:28:15;-2088.00
2025-05-08 09:28:14;-13.00
2025-05-08 09:28:13;-6613.00
2025-05-08 09:28:12;-8513.00
2025-05-08 09:28:11;-4988.00
2025-05-08 09:28:10;-3313.00
2025-05-08 09:28:09;-9513.00
2025-05-08 09:28:08;-9738.00
2025-05-08 09:28:07;-863.00
2025-05-08 09:28:06;-9013.00
2025-05-08 09:28:05;-738.00
2025-05-08 09:28:04;-7388.00
2025-05-08 09:28:03;-2763.00
2025-05-08 09:28:02;-1263.00
2025-05-08 09:28:01;-6513.00
2025-05-08 09:28:00;-2488.00
2025-05-08 09:27:59;-6338.00
2025-05-08 09:27:58;-263.00
2025-05-08 09:27:57;-7088.00
2025-05-08 09:27:56;-213.00
2025-05-08 09:27:55;-9538.00
2025-05-08 09:27:54;-538.00
2025-05-08 09:27:53;-3438.00
2025-05-08 09:27:52;-4213.00
2025-05-08 09:27:51;-4888.00
2025-05-08 09:27:50;-4213.00
2025-05-08 09:27:49;-8963.00
2025-05-08 09:27:48;-7513.00
2025-05-08 09:27:47;-3988.00
2025-05-08 09:27:46;-5888.00
2025-05-08 09:27:45;-7963.00
2025-05-08 09:27:44;-6163.00
2025-05-08 09:27:43;-8463.00
2025-05-08 09:27:42;-138.00
2025-05-08 09:27:41;-2538.00
2025-05-08 09:27:40;-813.00
2025-05-08 09:27:39;-6838.00
2025-05-08 09:27:38;-3938.00
2025-05-08 09:27:37;-4938.00
2025-05-08 09:27:36;-6288.00
2025-05-08 09:27:35;-4663.00
2025-05-08 09:27:34;-3438.00
2025-05-08 09:27:33;-5888.00
2025-05-08 09:27:32;-6388.00
2025-05-08 09:27:31;-6563.00
2025-05-08 09:27:30;-138.00
2025-05-08 09:27:29;-3713.00
2025-05-08 09:27:28;-88.00
2025-05-08 09:27:27;-9138.00
2025-05-08 09:27:26;-8588.00
2025-05-08 09:27:25;-5738.00
2025-05-08 09:27:24;-9638.00
2025-05-08 09:27:23;-6413.00
2025-05-08 09:27:22;-5463.00
2025-05-08 09:27:21;-9538.00
2025-05-08 09:27:20;-413.00
2025-05-08 09:27:19;-5613.00
2025-05-08 09:27:18;-538.00
2025-05-08 09:27:17;-5338.00
2025-05-08 09:27:16;-7463.00
2025-05-08 09:27:15;-4663.00
2025-05-08 09:27:14;-7463.00
2025-05-08 09:27:13;-4163.00
2025-05-08 09:27:12;-3163.00
2025-05-08 09:27:11;-4613.00
2025-05-08 09:27:10;-1988.00
2025-05-08 09:27:09;-3788.00
2025-05-08 09:27:08;-1438.00
2025-05-08 09:27:07;-938.00
2025-05-08 09:27:06;-1663.00
2025-05-08 09:27:05;-1663.00
2025-05-08 09:27:04;-3113.00
2025-05-08 09:27:03;-6063.00
2025-05-08 09:27:02;-1313.00
2025-05-08 09:27:01;-4163.00
2025-05-08 09:27:00;-538.00
2025-05-08 09:26:59;-5788.00
2025-05-08 09:26:58;-8413.00
2025-05-08 09:26:57;-4163.00
2025-05-08 09:26:56;-9088.00
2025-05-08 09:26:55;-88.00
2025-05-08 09:26:54;-9488.00
2025-05-08 09:26:53;-4738.00
2025-05-08 09:26:52;-6913.00
2025-05-08 09:26:51;-6988.00
2025-05-08 09:26:50;-7763.00
2025-05-08 09:26:49;-263.00
2025-05-08 09:26:48;-5238.00
2025-05-08 09:26:47;-3213.00
2025-05-08 09:26:46;-38.00
2025-05-08 09:26:45;-9863.00
2025-05-08 09:26:44;-1713.00
2025-05-08 09:26:43;-9588.00
2025-05-08 09:26:42;-1213.00
2025-05-08 09:26:41;-3163.00
2025-05-08 09:26:40;-488.00
2025-05-08 09:26:39;-9313.00
2025-05-08 09:26:38;-4838.00
2025-05-08 09:26:37;-1538.00
2025-05-08 09:26:36;-5788.00
2025-05-08 09:26:35;-7688.00
2025-05-08 09:26:34;-8138.00
2025-05-08 09:26:33;-1938.00
2025-05-08 09:26:32;-2438.00
2025-05-08 09:26:31;-1938.00
2025-05-08 09:26:30;-6963.00
2025-05-08 09:26:29;-3338.00
2025-05-08 09:26:28;-5738.00
2025-05-08 09:26:27;-4788.00
2025-05-08 09:26:26;-7363.00
2025-05-08 09:26:25;-988.00
2025-05-08 09:26:24;-7913.00
2025-05-08 09:26:23;-5963.00
2025-05-08 09:26:22;-6538.00
2025-05-08 09:26:21;-6813.00
2025-05-08 09:26:20;-6988.00
2025-05-08 09:26:19;-2413.00
2025-05-08 09:26:18;-4988.00
2025-05-08 09:26:17;-2563.00
2025-05-08 09:26:16;-4288.00
2025-05-08 09:26:15;-8488.00
2025-05-08 09:26:14;-5188.00
2025-05-08 09:26:13;-1338.00
2025-05-08 09:26:12;-2563.00
2025-05-08 09:26:11;-3113.00
2025-05-08 09:26:10;-7313.00
2025-05-08 09:26:09;-7363.00
2025-05-08 09:26:08;-1388.00
2025-05-08 09:26:07;-8538.00
2025-05-08 09:26:06;-1838.00
2025-05-08 09:26:05;-3788.00
2025-05-08 09:26:04;-8088.00
2025-05-08 09:26:03;-1838.00
2025-05-08 09:26:02;-6313.00
2025-05-08 09:26:01;-888.00
2025-05-08 09:26:00;-7088.00
2025-05-08 09:25:59;-5638.00
2025-05-08 09:25:58;-9938.00
2025-05-08 09:25:57;-9488.00
2025-05-08 09:25:56;-5863.00
2025-05-08 09:25:55;-438.00
2025-05-08 09:25:54;-4188.00
2025-05-08 09:25:53;-8538.00
2025-05-08 09:25:52;-9988.00
2025-05-08 09:25:51;-5588.00
2025-05-08 09:25:50;-8438.00
2025-05-08 09:25:49;-513.00
2025-05-08 09:25:48;-5038.00
2025-05-08 09:25:47;-2413.00
2025-05-08 09:25:46;-8663.00
2025-05-08 09:25:45;-4688.00
2025-05-08 09:25:44;-5688.00
2025-05-08 09:25:43;-1113.00
2025-05-08 09:25:42;-6813.00
2025-05-08 09:25:41;-5463.00
2025-05-08 09:25:40;-1388.00
2025-05-08 09:25:39;-8038.00
2025-05-08 09:25:38;-9938.00
2025-05-08 09:25:37;-663.00
2025-05-08 09:25:36;-6088.00
2025-05-08 09:25:35;-8988.00
2025-05-08 09:25:34;-5638.00
2025-05-08 09:25:33;-8488.00
2025-05-08 09:25:32;-1338.00
2025-05-08 09:25:31;-938.00
2025-05-08 09:25:30;-4738.00
2025-05-08 09:25:29;-9388.00
2025-05-08 09:25:28;-9838.00
2025-05-08 09:25:27;-8663.00
2025-05-08 09:25:26;-338.00
2025-05-08 09:25:25;-63.00
2025-05-08 09:25:24;-9338.00
2025-05-08 09:25:23;-6538.00
2025-05-08 09:25:22;-9838.00
2025-05-08 09:25:21;-13.00
2025-05-08 09:25:20;-4188.00
2025-05-08 09:25:19;-7663.00
2025-05-08 09:25:18;-5988.00
2025-05-08 09:25:17;-8163.00
2025-05-08 09:25:16;-7388.00
2025-05-08 09:25:15;-5488.00
2025-05-08 09:25:14;-7988.00
2025-05-08 09:25:13;-9888.00
2025-05-08 09:25:12;-8713.00
2025-05-08 09:25:11;-3738.00
2025-05-08 09:25:10;-563.00
2025-05-08 09:25:09;-4638.00
2025-05-08 09:25:08;-338.00
2025-05-08 09:25:07;-8713.00
2025-05-08 09:25:06;-7763.00
2025-05-08 09:25:05;-3738.00
2025-05-08 09:25:04;-6488.00
2025-05-08 09:25:03;-5813.00
2025-05-08 09:25:02;-2913.00
2025-05-08 09:25:01;-8388.00
2025-05-08 09:25:00;-1288.00
2025-05-08 09:24:59;-8488.00
2025-05-08 09:24:58;-6813.00
2025-05-08 09:24:57;-1788.00
2025-05-08 09:24:56;-2688.00
2025-05-08 09:24:55;-5088.00
2025-05-08 09:24:54;-3413.00
2025-05-08 09:24:53;-2913.00
2025-05-08 09:24:52;-5188.00
2025-05-08 09:24:51;-3913.00
2025-05-08 09:24:50;-4863.00
2025-05-08 09:24:49;-1963.00
2025-05-08 09:24:48;-4488.00
2025-05-08 09:24:47;-5213.00
2025-05-08 09:24:46;-9513.00
2025-05-08 09:24:45;-8013.00
2025-05-08 09:24:44;-7063.00
2025-05-08 09:24:43;-688.00
2025-05-08 09:24:42;-4588.00
2025-05-08 09:24:41;-1188.00
2025-05-08 09:24:40;-4638.00
2025-05-08 09:24:39;-7713.00
2025-05-08 09:24:38;-7438.00
2025-05-08 09:24:37;-9013.00
2025-05-08 09:24:36;-9063.00
2025-05-08 09:24:35;-9063.00
2025-05-08 09:24:34;-4538.00
2025-05-08 09:24:33;-9788.00
2025-05-08 09:24:32;-7663.00
2025-05-08 09:24:31;-6888.00
2025-05-08 09:24:30;-8338.00
2025-05-08 09:24:29;-2363.00
2025-05-08 09:24:28;-2863.00
2025-05-08 09:24:27;-4313.00
2025-05-08 09:24:26;-3638.00
2025-05-08 09:24:25;-8613.00
2025-05-08 09:24:24;-2188.00
2025-05-08 09:24:23;-7888.00
2025-05-08 09:24:22;-2363.00
2025-05-08 09:24:21;-1238.00
2025-05-08 09:24:20;-3138.00
2025-05-08 09:24:19;-3988.00
2025-05-08 09:24:18;-4538.00
2025-05-08 09:24:17;-7888.00
2025-05-08 09:24:16;-8838.00
2025-05-08 09:24:15;-2038.00
2025-05-08 09:24:14;-6013.00
2025-05-08 09:24:13;-3663.00
2025-05-08 09:24:12;-2713.00
2025-05-08 09:24:11;-2488.00
2025-05-08 09:24:10;-3088.00
2025-05-08 09:24:09;-6213.00
2025-05-08 09:24:08;-8338.00
2025-05-08 09:24:07;-8288.00
2025-05-08 09:24:06;-1413.00
2025-05-08 09:24:05;-5263.00
2025-05-08 09:24:04;-3538.00
2025-05-08 09:24:03;-8788.00
2025-05-08 09:24:02;-2638.00
2025-05-08 09:24:01;-9063.00
2025-05-08 09:24:00;-8563.00
2025-05-08 09:23:59;-3763.00
2025-05-08 09:23:58;-2138.00
2025-05-08 09:23:57;-3138.00
2025-05-08 09:23:56;-9113.00
2025-05-08 09:23:55;-5938.00
2025-05-08 09:23:54;-7113.00
2025-05-08 09:23:53;-463.00
2025-05-08 09:23:52;-8338.00
2025-05-08 09:23:51;-1638.00
2025-05-08 09:23:50;-463.00
2025-05-08 09:23:49;-3088.00
2025-05-08 09:23:48;-9238.00
2025-05-08 09:23:47;-2313.00
2025-05-08 09:23:46;-7663.00
2025-05-08 09:23:45;-3488.00
2025-05-08 09:23:44;-813.00
2025-05-08 09:23:43;-2063.00
2025-05-08 09:23:42;-7188.00
2025-05-08 09:23:41;-7638.00
2025-05-08 09:23:40;-3063.00
2025-05-08 09:23:39;-538.00
2025-05-08 09:23:38;-7638.00
2025-05-08 09:23:37;-9188.00
2025-05-08 09:23:36;-2813.00
2025-05-08 09:23:35;-2038.00
2025-05-08 09:23:34;-6613.00
2025-05-08 09:23:33;-9413.00
2025-05-08 09:23:32;-863.00
2025-05-08 09:23:31;-6888.00
2025-05-08 09:23:30;-1863.00
2025-05-08 09:23:29;-7838.00
2025-05-08 09:23:28;-4713.00
2025-05-08 09:23:27;-4713.00
2025-05-08 09:23:26;-2538.00
2025-05-08 09:23:25;-1363.00
2025-05-08 09:23:24;-8513.00
2025-05-08 09:23:23;-4763.00
2025-05-08 09:23:22;-3713.00
2025-05-08 09:23:21;-4213.00
2025-05-08 09:23:20;-8638.00
2025-05-08 09:23:19;-1138.00
2025-05-08 09:23:18;-6788.00
2025-05-08 09:23:17;-4938.00
2025-05-08 09:23:16;-9238.00
2025-05-08 09:23:15;-7063.00
2025-05-08 09:23:14;-4438.00
2025-05-08 09:23:13;-8238.00
2025-05-08 09:23:12;-4738.00
2025-05-08 09:23:11;-6013.00
2025-05-08 09:23:10;-6863.00
2025-05-08 09:23:09;-2163.00
2025-05-08 09:23:08;-7188.00
2025-05-08 09:23:07;-5338.00
2025-05-08 09:23:06;-5163.00
2025-05-08 09:23:05;-9413.00
2025-05-08 09:23:04;-7788.00
2025-05-08 09:23:03;-1088.00
2025-05-08 09:23:02;-413.00
2025-05-08 09:23:01;-6338.00
2025-05-08 09:23:00;-9463.00
2025-05-08 09:22:59;-588.00
2025-05-08 09:22:58;-1038.00
2025-05-08 09:22:57;-7563.00
2025-05-08 09:22:56;-5888.00
2025-05-08 09:22:55;-863.00
2025-05-08 09:22:54;-9413.00
2025-05-08 09:22:53;-8638.00
2025-05-08 09:22:52;-488.00
2025-05-08 09:22:51;-4838.00
2025-05-08 09:22:50;-8863.00
2025-05-08 09:22:49;-9088.00
2025-05-08 09:22:48;-1988.00
2025-05-08 09:22:47;-3438.00
2025-05-08 09:22:46;-3838.00
2025-05-08 09:22:45;-6963.00
2025-05-08 09:22:44;-1088.00
2025-05-08 09:22:43;-8638.00
2025-05-08 09:22:42;-5288.00
2025-05-08 09:22:41;-8688.00
2025-05-08 09:22:40;-5363.00
2025-05-08 09:22:39;-488.00
2025-05-08 09:22:38;-8088.00
2025-05-08 09:22:37;-5138.00
2025-05-08 09:22:36;-9088.00
2025-05-08 09:22:35;-5563.00
2025-05-08 09:22:34;-9413.00
2025-05-08 09:22:33;-3888.00
2025-05-08 09:22:32;-8638.00
2025-05-08 09:22:31;-2938.00
2025-05-08 09:22:30;-9138.00
2025-05-08 09:22:29;-2713.00
2025-05-08 09:22:28;-313.00
2025-05-08 09:22:27;-7188.00
2025-05-08 09:22:26;-7463.00
2025-05-08 09:22:25;-9088.00
2025-05-08 09:22:24;-2938.00
2025-05-08 09:22:23;-7963.00
2025-05-08 09:22:22;-8913.00
2025-05-08 09:22:21;-313.00
2025-05-08 09:22:20;-9863.00
2025-05-08 09:22:19;-1988.00
2025-05-08 09:22:18;-988.00
2025-05-08 09:22:17;-6738.00
2025-05-08 09:22:16;-3388.00
2025-05-08 09:22:15;-6738.00
2025-05-08 09:22:14;-38.00
2025-05-08 09:22:13;-9988.00
2025-05-08 09:22:12;-7013.00
2025-05-08 09:22:11;-8138.00
2025-05-08 09:22:10;-6638.00
2025-05-08 09:22:09;-8138.00
2025-05-08 09:22:08;-1438.00
2025-05-08 09:22:07;-7938.00
2025-05-08 09:22:06;-5413.00
2025-05-08 09:22:05;-2513.00
2025-05-08 09:22:04;-1838.00
2025-05-08 09:22:03;-7688.00
2025-05-08 09:22:02;-2938.00
2025-05-08 09:22:01;-9713.00
2025-05-08 09:22:00;-6913.00
2025-05-08 09:21:59;-6088.00
2025-05-08 09:21:58;-7413.00
2025-05-08 09:21:57;-6363.00
2025-05-08 09:21:56;-938.00
2025-05-08 09:21:55;-3513.00
2025-05-08 09:21:54;-1738.00
2025-05-08 09:21:53;-7088.00
2025-05-08 09:21:52;-9763.00
2025-05-08 09:21:51;-5188.00
2025-05-08 09:21:50;-1888.00
2025-05-08 09:21:49;-713.00
2025-05-08 09:21:48;-9863.00
2025-05-08 09:21:47;-2838.00
2025-05-08 09:21:46;-163.00
2025-05-08 09:21:45;-2838.00
2025-05-08 09:21:44;-1438.00
2025-05-08 09:21:43;-4563.00
2025-05-08 09:21:42;-6863.00
2025-05-08 09:21:41;-3288.00
2025-05-08 09:21:40;-6188.00
2025-05-08 09:21:39;-4563.00
2025-05-08 09:21:38;-8313.00
2025-05-08 09:21:37;-5463.00
2025-05-08 09:21:36;-5688.00
2025-05-08 09:21:35;-8788.00
2025-05-08 09:21:34;-6763.00
2025-05-08 09:21:33;-6588.00
2025-05-08 09:21:32;-8613.00
2025-05-08 09:21:31;-4238.00
2025-05-08 09:21:30;-3788.00
2025-05-08 09:21:29;-888.00
