Fecha y Hora;LSH-1012 - Nivel alto silo H-101
2025-05-08 11:30:11;-4762.00
2025-05-08 11:30:10;-4037.00
2025-05-08 11:30:09;-5212.00
2025-05-08 11:30:08;-9737.00
2025-05-08 11:30:07;-3987.00
2025-05-08 11:30:06;-4487.00
2025-05-08 11:30:05;-6612.00
2025-05-08 11:30:04;8638.00
2025-05-08 11:30:03;-2812.00
2025-05-08 11:30:02;-4762.00
2025-05-08 11:30:01;-6387.00
2025-05-08 11:30:00;-12.00
2025-05-08 11:29:59;-4487.00
2025-05-08 11:29:58;-2587.00
2025-05-08 11:29:57;2213.00
2025-05-08 11:29:56;-6387.00
2025-05-08 11:29:55;88.00
2025-05-08 11:29:54;9463.00
2025-05-08 11:29:53;2988.00
2025-05-08 11:29:52;2513.00
2025-05-08 11:29:51;6488.00
2025-05-08 11:29:50;4938.00
2025-05-08 11:29:49;1588.00
2025-05-08 11:29:48;4438.00
2025-05-08 11:29:47;9513.00
2025-05-08 11:29:46;8463.00
2025-05-08 11:29:45;6288.00
2025-05-08 11:29:44;-1637.00
2025-05-08 11:29:43;-7337.00
2025-05-08 11:29:42;-4712.00
2025-05-08 11:29:41;-8512.00
2025-05-08 11:29:40;-2812.00
2025-05-08 11:29:39;4838.00
2025-05-08 11:29:38;9363.00
2025-05-08 11:29:37;-3987.00
2025-05-08 11:29:36;8413.00
2025-05-08 11:29:35;-3037.00
2025-05-08 11:29:34;4613.00
2025-05-08 11:29:33;3938.00
2025-05-08 11:29:32;4613.00
2025-05-08 11:29:31;9363.00
2025-05-08 11:29:30;3438.00
2025-05-08 11:29:29;6513.00
2025-05-08 11:29:28;6288.00
2025-05-08 11:29:27;7688.00
2025-05-08 11:29:26;2938.00
2025-05-08 11:29:25;1313.00
2025-05-08 11:29:24;3663.00
2025-05-08 11:29:23;138.00
2025-05-08 11:29:22;8613.00
2025-05-08 11:29:21;2413.00
2025-05-08 11:29:20;1238.00
2025-05-08 11:29:19;7963.00
2025-05-08 11:29:18;1538.00
2025-05-08 11:29:17;5163.00
2025-05-08 11:29:16;1588.00
2025-05-08 11:29:15;7738.00
2025-05-08 11:29:14;2763.00
2025-05-08 11:29:13;1088.00
2025-05-08 11:29:12;638.00
2025-05-08 11:29:11;4663.00
2025-05-08 11:29:10;2038.00
2025-05-08 11:29:09;2263.00
2025-05-08 11:29:08;9413.00
2025-05-08 11:29:07;8463.00
2025-05-08 11:29:06;1813.00
2025-05-08 11:29:05;6113.00
2025-05-08 11:29:04;4713.00
2025-05-08 11:29:03;6113.00
2025-05-08 11:29:02;6113.00
2025-05-08 11:29:01;7563.00
2025-05-08 11:29:00;8288.00
2025-05-08 11:28:59;8388.00
2025-05-08 11:28:58;4538.00
2025-05-08 11:28:57;1413.00
2025-05-08 11:28:56;5713.00
2025-05-08 11:28:55;4488.00
2025-05-08 11:28:54;2313.00
2025-05-08 11:28:53;6563.00
2025-05-08 11:28:52;8788.00
2025-05-08 11:28:51;4213.00
2025-05-08 11:28:50;1688.00
2025-05-08 11:28:49;7988.00
2025-05-08 11:28:48;1188.00
2025-05-08 11:28:47;463.00
2025-05-08 11:28:46;1813.00
2025-05-08 11:28:45;6613.00
2025-05-08 11:28:44;3988.00
2025-05-08 11:28:43;188.00
2025-05-08 11:28:42;3263.00
2025-05-08 11:28:41;7788.00
2025-05-08 11:28:40;7838.00
2025-05-08 11:28:39;2863.00
2025-05-08 11:28:38;7838.00
2025-05-08 11:28:37;4263.00
2025-05-08 11:28:36;6388.00
2025-05-08 11:28:35;5163.00
2025-05-08 11:28:34;9238.00
2025-05-08 11:28:33;238.00
2025-05-08 11:28:32;3538.00
2025-05-08 11:28:31;2813.00
2025-05-08 11:28:30;963.00
2025-05-08 11:28:29;6388.00
2025-05-08 11:28:28;1863.00
2025-05-08 11:28:27;7838.00
2025-05-08 11:28:26;5213.00
2025-05-08 11:28:25;7113.00
2025-05-08 11:28:24;9963.00
2025-05-08 11:28:23;5938.00
2025-05-08 11:28:22;4988.00
2025-05-08 11:28:21;688.00
2025-05-08 11:28:20;6163.00
2025-05-08 11:28:19;6588.00
2025-05-08 11:28:18;8613.00
2025-05-08 11:28:17;8163.00
2025-05-08 11:28:16;7038.00
2025-05-08 11:28:15;2138.00
2025-05-08 11:28:14;6663.00
2025-05-08 11:28:13;9513.00
2025-05-08 11:28:12;6263.00
2025-05-08 11:28:11;4313.00
2025-05-08 11:28:10;3138.00
2025-05-08 11:28:09;963.00
2025-05-08 11:28:08;5588.00
2025-05-08 11:28:07;613.00
2025-05-08 11:28:06;6038.00
2025-05-08 11:28:05;3238.00
2025-05-08 11:28:04;6988.00
2025-05-08 11:28:03;5488.00
2025-05-08 11:28:02;8838.00
2025-05-08 11:28:01;288.00
2025-05-08 11:28:00;9113.00
2025-05-08 11:27:59;4088.00
2025-05-08 11:27:58;738.00
2025-05-08 11:27:57;6263.00
2025-05-08 11:27:56;1463.00
2025-05-08 11:27:55;9563.00
2025-05-08 11:27:54;7888.00
2025-05-08 11:27:53;2913.00
2025-05-08 11:27:52;4588.00
2025-05-08 11:27:51;8163.00
2025-05-08 11:27:50;9338.00
2025-05-08 11:27:49;4363.00
2025-05-08 11:27:48;7438.00
2025-05-08 11:27:47;3063.00
2025-05-08 11:27:46;1338.00
2025-05-08 11:27:45;6363.00
2025-05-08 11:27:44;4088.00
2025-05-08 11:27:43;6988.00
2025-05-08 11:27:42;9388.00
2025-05-08 11:27:41;1063.00
2025-05-08 11:27:40;9163.00
2025-05-08 11:27:39;3588.00
2025-05-08 11:27:38;7488.00
2025-05-08 11:27:37;6938.00
2025-05-08 11:27:36;2413.00
2025-05-08 11:27:35;1013.00
2025-05-08 11:27:34;9163.00
2025-05-08 11:27:33;6488.00
2025-05-08 11:27:32;5988.00
2025-05-08 11:27:31;7938.00
2025-05-08 11:27:30;3638.00
2025-05-08 11:27:29;6038.00
2025-05-08 11:27:28;788.00
2025-05-08 11:27:27;6763.00
2025-05-08 11:27:26;2463.00
2025-05-08 11:27:25;1738.00
2025-05-08 11:27:24;9163.00
2025-05-08 11:27:23;2463.00
2025-05-08 11:27:22;9163.00
2025-05-08 11:27:21;7213.00
2025-05-08 11:27:20;9888.00
2025-05-08 11:27:19;5588.00
2025-05-08 11:27:18;2688.00
2025-05-08 11:27:17;3913.00
2025-05-08 11:27:16;6188.00
2025-05-08 11:27:15;7963.00
2025-05-08 11:27:14;4338.00
2025-05-08 11:27:13;763.00
2025-05-08 11:27:12;4238.00
2025-05-08 11:27:11;7088.00
2025-05-08 11:27:10;7538.00
2025-05-08 11:27:09;8988.00
2025-05-08 11:27:08;5363.00
2025-05-08 11:27:07;5138.00
2025-05-08 11:27:06;9213.00
2025-05-08 11:27:05;5863.00
2025-05-08 11:27:04;9713.00
2025-05-08 11:27:03;5638.00
2025-05-08 11:27:02;888.00
2025-05-08 11:27:01;6363.00
2025-05-08 11:27:00;6813.00
2025-05-08 11:26:59;2738.00
2025-05-08 11:26:58;2238.00
2025-05-08 11:26:57;5138.00
2025-05-08 11:26:56;1613.00
2025-05-08 11:26:55;1613.00
2025-05-08 11:26:54;2738.00
2025-05-08 11:26:53;2788.00
2025-05-08 11:26:52;7988.00
2025-05-08 11:26:51;7088.00
2025-05-08 11:26:50;2063.00
2025-05-08 11:26:49;8988.00
2025-05-08 11:26:48;6863.00
2025-05-08 11:26:47;8038.00
2025-05-08 11:26:46;9438.00
2025-05-08 11:26:45;7538.00
2025-05-08 11:26:44;3163.00
2025-05-08 11:26:43;5288.00
2025-05-08 11:26:42;2263.00
2025-05-08 11:26:41;163.00
2025-05-08 11:26:40;1838.00
2025-05-08 11:26:39;438.00
2025-05-08 11:26:38;3738.00
2025-05-08 11:26:37;7088.00
2025-05-08 11:26:36;5913.00
2025-05-08 11:26:35;5963.00
2025-05-08 11:26:34;9488.00
2025-05-08 11:26:33;6913.00
2025-05-08 11:26:32;3738.00
2025-05-08 11:26:31;5913.00
2025-05-08 11:26:30;888.00
2025-05-08 11:26:29;7813.00
2025-05-08 11:26:28;8038.00
2025-05-08 11:26:27;1613.00
2025-05-08 11:26:26;663.00
2025-05-08 11:26:25;6863.00
2025-05-08 11:26:24;7738.00
2025-05-08 11:26:23;9313.00
2025-05-08 11:26:22;2888.00
2025-05-08 11:26:21;6913.00
2025-05-08 11:26:20;263.00
2025-05-08 11:26:19;4388.00
2025-05-08 11:26:18;5238.00
2025-05-08 11:26:17;8363.00
2025-05-08 11:26:16;5013.00
2025-05-08 11:26:15;8538.00
2025-05-08 11:26:14;6913.00
2025-05-08 11:26:13;4438.00
2025-05-08 11:26:12;9688.00
2025-05-08 11:26:11;913.00
2025-05-08 11:26:10;4438.00
2025-05-08 11:26:09;3338.00
2025-05-08 11:26:08;9038.00
2025-05-08 11:26:07;7188.00
2025-05-08 11:26:06;2163.00
2025-05-08 11:26:05;7913.00
2025-05-08 11:26:04;4288.00
2025-05-08 11:26:03;263.00
2025-05-08 11:26:02;6238.00
2025-05-08 11:26:01;8588.00
2025-05-08 11:26:00;763.00
2025-05-08 11:25:59;8088.00
2025-05-08 11:25:58;38.00
2025-05-08 11:25:57;3338.00
2025-05-08 11:25:56;3838.00
2025-05-08 11:25:55;488.00
2025-05-08 11:25:54;5563.00
2025-05-08 11:25:53;3613.00
2025-05-08 11:25:52;1263.00
2025-05-08 11:25:51;5288.00
2025-05-08 11:25:50;1213.00
2025-05-08 11:25:49;7413.00
2025-05-08 11:25:48;1988.00
2025-05-08 11:25:47;1038.00
2025-05-08 11:25:46;3613.00
2025-05-08 11:25:45;6963.00
2025-05-08 11:25:44;8413.00
2025-05-08 11:25:43;313.00
2025-05-08 11:25:42;3438.00
2025-05-08 11:25:41;9738.00
2025-05-08 11:25:40;3488.00
2025-05-08 11:25:39;2363.00
2025-05-08 11:25:38;3663.00
2025-05-08 11:25:37;6513.00
2025-05-08 11:25:36;3838.00
2025-05-08 11:25:35;2938.00
2025-05-08 11:25:34;6013.00
2025-05-08 11:25:33;9863.00
2025-05-08 11:25:32;7063.00
2025-05-08 11:25:31;2538.00
2025-05-08 11:25:30;5438.00
2025-05-08 11:25:29;2263.00
2025-05-08 11:25:28;9463.00
2025-05-08 11:25:27;3938.00
2025-05-08 11:25:26;8138.00
2025-05-08 11:25:25;4888.00
2025-05-08 11:25:24;88.00
2025-05-08 11:25:23;9813.00
2025-05-08 11:25:22;7963.00
2025-05-08 11:25:21;7963.00
2025-05-08 11:25:20;7513.00
2025-05-08 11:25:19;2038.00
2025-05-08 11:25:18;6338.00
2025-05-08 11:25:17;5613.00
2025-05-08 11:25:16;5338.00
2025-05-08 11:25:15;8913.00
2025-05-08 11:25:14;9638.00
2025-05-08 11:25:13;9188.00
2025-05-08 11:25:12;7288.00
2025-05-08 11:25:11;7013.00
2025-05-08 11:25:10;6663.00
2025-05-08 11:25:09;9563.00
2025-05-08 11:25:08;7388.00
2025-05-08 11:25:07;188.00
2025-05-08 11:25:06;6338.00
2025-05-08 11:25:05;2763.00
2025-05-08 11:25:04;6788.00
2025-05-08 11:25:03;8013.00
2025-05-08 11:25:02;4663.00
2025-05-08 11:25:01;6838.00
2025-05-08 11:25:00;9288.00
2025-05-08 11:24:59;8463.00
2025-05-08 11:24:58;7013.00
2025-05-08 11:24:57;2038.00
2025-05-08 11:24:56;6338.00
2025-05-08 11:24:55;5163.00
2025-05-08 11:24:54;4438.00
2025-05-08 11:24:53;7513.00
2025-05-08 11:24:52;7563.00
2025-05-08 11:24:51;8238.00
2025-05-08 11:24:50;7563.00
2025-05-08 11:24:49;1138.00
2025-05-08 11:24:48;1413.00
2025-05-08 11:24:47;7788.00
2025-05-08 11:24:46;1363.00
2025-05-08 11:24:45;138.00
2025-05-08 11:24:44;7788.00
2025-05-08 11:24:43;1638.00
2025-05-08 11:24:42;5388.00
2025-05-08 11:24:41;8238.00
2025-05-08 11:24:40;3138.00
2025-05-08 11:24:39;3363.00
2025-05-08 11:24:38;163.00
2025-05-08 11:24:37;3963.00
2025-05-08 11:24:36;4863.00
2025-05-08 11:24:35;3813.00
2025-05-08 11:24:34;7388.00
2025-05-08 11:24:33;1863.00
2025-05-08 11:24:32;8513.00
2025-05-08 11:24:31;1638.00
2025-05-08 11:24:30;8788.00
2025-05-08 11:24:29;2138.00
2025-05-08 11:24:28;7113.00
2025-05-08 11:24:27;3988.00
2025-05-08 11:24:26;9288.00
2025-05-08 11:24:25;6163.00
2025-05-08 11:24:24;4938.00
2025-05-08 11:24:23;7338.00
2025-05-08 11:24:22;9963.00
2025-05-08 11:24:21;963.00
2025-05-08 11:24:20;2638.00
2025-05-08 11:24:19;2363.00
2025-05-08 11:24:18;913.00
2025-05-08 11:24:17;1138.00
2025-05-08 11:24:16;238.00
2025-05-08 11:24:15;6663.00
2025-05-08 11:24:14;6438.00
2025-05-08 11:24:13;7113.00
2025-05-08 11:24:12;1913.00
2025-05-08 11:24:11;3813.00
2025-05-08 11:24:10;2638.00
2025-05-08 11:24:09;913.00
2025-05-08 11:24:08;4263.00
2025-05-08 11:24:07;4913.00
2025-05-08 11:24:06;563.00
2025-05-08 11:24:05;9888.00
2025-05-08 11:24:04;4188.00
2025-05-08 11:24:03;4313.00
2025-05-08 11:24:02;1963.00
2025-05-08 11:24:01;1463.00
2025-05-08 11:24:00;2138.00
2025-05-08 11:23:59;2588.00
2025-05-08 11:23:58;8113.00
2025-05-08 11:23:57;6938.00
2025-05-08 11:23:56;3813.00
2025-05-08 11:23:55;8838.00
2025-05-08 11:23:54;7613.00
2025-05-08 11:23:53;8788.00
2025-05-08 11:23:52;5038.00
2025-05-08 11:23:51;7888.00
2025-05-08 11:23:50;5863.00
2025-05-08 11:23:49;5988.00
2025-05-08 11:23:48;8938.00
2025-05-08 11:23:47;5313.00
2025-05-08 11:23:46;4638.00
2025-05-08 11:23:45;1563.00
2025-05-08 11:23:44;2513.00
2025-05-08 11:23:43;9063.00
2025-05-08 11:23:42;8388.00
2025-05-08 11:23:41;4138.00
2025-05-08 11:23:40;788.00
2025-05-08 11:23:39;9563.00
2025-05-08 11:23:38;8163.00
2025-05-08 11:23:37;4813.00
2025-05-08 11:23:36;2913.00
2025-05-08 11:23:35;8213.00
2025-05-08 11:23:34;438.00
2025-05-08 11:23:33;4463.00
2025-05-08 11:23:32;4363.00
2025-05-08 11:23:31;3188.00
2025-05-08 11:23:30;7213.00
2025-05-08 11:23:29;5588.00
2025-05-08 11:23:28;3413.00
2025-05-08 11:23:27;3863.00
2025-05-08 11:23:26;3913.00
2025-05-08 11:23:25;4363.00
2025-05-08 11:23:24;5088.00
2025-05-08 11:23:23;2238.00
2025-05-08 11:23:22;9838.00
2025-05-08 11:23:21;9163.00
2025-05-08 11:23:20;7488.00
2025-05-08 11:23:19;2963.00
2025-05-08 11:23:18;5588.00
2025-05-08 11:23:17;4688.00
2025-05-08 11:23:16;7263.00
2025-05-08 11:23:15;4238.00
2025-05-08 11:23:14;3688.00
2025-05-08 11:23:13;9163.00
2025-05-08 11:23:12;3913.00
2025-05-08 11:23:11;3013.00
2025-05-08 11:23:10;2013.00
2025-05-08 11:23:09;7988.00
2025-05-08 11:23:08;5588.00
2025-05-08 11:23:07;9163.00
2025-05-08 11:23:06;8488.00
2025-05-08 11:23:05;4863.00
2025-05-08 11:23:04;7763.00
2025-05-08 11:23:03;988.00
2025-05-08 11:23:02;713.00
2025-05-08 11:23:01;38.00
2025-05-08 11:23:00;5088.00
2025-05-08 11:22:59;1288.00
2025-05-08 11:22:58;4188.00
2025-05-08 11:22:57;4188.00
2025-05-08 11:22:56;3063.00
2025-05-08 11:22:55;5963.00
2025-05-08 11:22:54;2613.00
2025-05-08 11:22:53;3288.00
2025-05-08 11:22:52;5513.00
2025-05-08 11:22:51;3463.00
2025-05-08 11:22:50;8988.00
2025-05-08 11:22:49;4463.00
2025-05-08 11:22:48;6313.00
2025-05-08 11:22:47;613.00
2025-05-08 11:22:46;4688.00
2025-05-08 11:22:45;163.00
2025-05-08 11:22:44;1388.00
2025-05-08 11:22:43;4463.00
2025-05-08 11:22:42;6638.00
2025-05-08 11:22:41;4013.00
2025-05-08 11:22:40;8813.00
2025-05-08 11:22:39;9488.00
2025-05-08 11:22:38;7363.00
2025-05-08 11:22:37;9213.00
2025-05-08 11:22:36;7263.00
2025-05-08 11:22:35;8263.00
2025-05-08 11:22:34;5188.00
2025-05-08 11:22:33;3013.00
2025-05-08 11:22:32;713.00
2025-05-08 11:22:31;6513.00
2025-05-08 11:22:30;88.00
2025-05-08 11:22:29;3563.00
2025-05-08 11:22:28;6588.00
2025-05-08 11:22:27;3838.00
2025-05-08 11:22:26;7363.00
2025-05-08 11:22:25;8013.00
2025-05-08 11:22:24;888.00
2025-05-08 11:22:23;6638.00
2025-05-08 11:22:22;3063.00
2025-05-08 11:22:21;9438.00
2025-05-08 11:22:20;7863.00
2025-05-08 11:22:19;1713.00
2025-05-08 11:22:18;1663.00
2025-05-08 11:22:17;1888.00
2025-05-08 11:22:16;5238.00
2025-05-08 11:22:15;7363.00
2025-05-08 11:22:14;8538.00
2025-05-08 11:22:13;6913.00
2025-05-08 11:22:12;4513.00
2025-05-08 11:22:11;6413.00
2025-05-08 11:22:10;7138.00
2025-05-08 11:22:09;2838.00
2025-05-08 11:22:08;3338.00
2025-05-08 11:22:07;663.00
2025-05-08 11:22:06;1213.00
2025-05-08 11:22:05;6688.00
2025-05-08 11:22:04;9413.00
2025-05-08 11:22:03;7238.00
2025-05-08 11:22:02;9088.00
2025-05-08 11:22:01;8138.00
2025-05-08 11:22:00;7663.00
2025-05-08 11:21:59;3988.00
2025-05-08 11:21:58;4888.00
2025-05-08 11:21:57;8588.00
2025-05-08 11:21:56;9038.00
2025-05-08 11:21:55;1163.00
2025-05-08 11:21:54;538.00
2025-05-08 11:21:53;3113.00
2025-05-08 11:21:52;7638.00
2025-05-08 11:21:51;9313.00
2025-05-08 11:21:50;5238.00
2025-05-08 11:21:49;9313.00
2025-05-08 11:21:48;38.00
2025-05-08 11:21:47;713.00
2025-05-08 11:21:46;488.00
2025-05-08 11:21:45;7188.00
2025-05-08 11:21:44;8363.00
2025-05-08 11:21:43;1438.00
2025-05-08 11:21:42;2438.00
2025-05-08 11:21:41;8138.00
2025-05-08 11:21:40;5513.00
2025-05-08 11:21:39;6013.00
2025-05-08 11:21:38;2663.00
2025-05-08 11:21:37;763.00
2025-05-08 11:21:36;6738.00
2025-05-08 11:21:35;1038.00
2025-05-08 11:21:34;6913.00
2025-05-08 11:21:33;1488.00
2025-05-08 11:21:32;5563.00
2025-05-08 11:21:31;5338.00
2025-05-08 11:21:30;1988.00
2025-05-08 11:21:29;6563.00
2025-05-08 11:21:28;8838.00
2025-05-08 11:21:27;7388.00
2025-05-08 11:21:26;1263.00
2025-05-08 11:21:25;7963.00
2025-05-08 11:21:24;9413.00
2025-05-08 11:21:23;1538.00
2025-05-08 11:21:22;8688.00
2025-05-08 11:21:21;8913.00
2025-05-08 11:21:20;2938.00
2025-05-08 11:21:19;3663.00
2025-05-08 11:21:18;2488.00
2025-05-08 11:21:17;9638.00
2025-05-08 11:21:16;6513.00
2025-05-08 11:21:15;8413.00
2025-05-08 11:21:14;8413.00
2025-05-08 11:21:13;4613.00
2025-05-08 11:21:12;6938.00
2025-05-08 11:21:11;4088.00
2025-05-08 11:21:10;3313.00
2025-05-08 11:21:09;288.00
2025-05-08 11:21:08;4988.00
2025-05-08 11:21:07;6563.00
2025-05-08 11:21:06;7963.00
2025-05-08 11:21:05;4438.00
2025-05-08 11:21:04;6063.00
2025-05-08 11:21:03;3488.00
2025-05-08 11:21:02;1038.00
2025-05-08 11:21:01;2038.00
2025-05-08 11:21:00;588.00
2025-05-08 11:20:59;3263.00
2025-05-08 11:20:58;88.00
2025-05-08 11:20:57;2863.00
2025-05-08 11:20:56;1638.00
2025-05-08 11:20:55;1463.00
2025-05-08 11:20:54;7288.00
2025-05-08 11:20:53;9463.00
2025-05-08 11:20:52;3713.00
2025-05-08 11:20:51;2538.00
2025-05-08 11:20:50;5838.00
2025-05-08 11:20:49;9188.00
2025-05-08 11:20:48;3713.00
2025-05-08 11:20:47;4163.00
2025-05-08 11:20:46;6113.00
2025-05-08 11:20:45;9188.00
2025-05-08 11:20:44;8963.00
2025-05-08 11:20:43;7563.00
2025-05-08 11:20:42;9238.00
2025-05-08 11:20:41;2313.00
2025-05-08 11:20:40;9463.00
2025-05-08 11:20:39;7788.00
2025-05-08 11:20:38;1363.00
2025-05-08 11:20:37;688.00
2025-05-08 11:20:36;8738.00
2025-05-08 11:20:35;4938.00
2025-05-08 11:20:34;5213.00
2025-05-08 11:20:33;413.00
2025-05-08 11:20:32;1813.00
2025-05-08 11:20:31;8513.00
2025-05-08 11:20:30;3038.00
2025-05-08 11:20:29;8013.00
2025-05-08 11:20:28;7563.00
2025-05-08 11:20:27;2813.00
2025-05-08 11:20:26;1738.00
2025-05-08 11:20:25;2913.00
2025-05-08 11:20:24;6938.00
2025-05-08 11:20:23;8563.00
2025-05-08 11:20:22;4763.00
2025-05-08 11:20:21;963.00
2025-05-08 11:20:20;7888.00
2025-05-08 11:20:19;1513.00
2025-05-08 11:20:18;7163.00
2025-05-08 11:20:17;6713.00
2025-05-08 11:20:16;8388.00
2025-05-08 11:20:15;4763.00
2025-05-08 11:20:14;5038.00
2025-05-08 11:20:13;3363.00
2025-05-08 11:20:12;4038.00
2025-05-08 11:20:11;463.00
2025-05-08 11:20:10;4938.00
2025-05-08 11:20:09;5263.00
2025-05-08 11:20:08;3313.00
2025-05-08 11:20:07;6988.00
2025-05-08 11:20:06;3313.00
2025-05-08 11:20:05;8338.00
2025-05-08 11:20:04;8338.00
2025-05-08 11:20:03;3588.00
2025-05-08 11:20:02;6438.00
2025-05-08 11:20:01;5213.00
2025-05-08 11:20:00;6438.00
2025-05-08 11:19:59;5763.00
2025-05-08 11:19:58;9288.00
2025-05-08 11:19:57;463.00
2025-05-08 11:19:56;3588.00
2025-05-08 11:19:55;4763.00
2025-05-08 11:19:54;2788.00
2025-05-08 11:19:53;3013.00
2025-05-08 11:19:52;7538.00
2025-05-08 11:19:51;9563.00
2025-05-08 11:19:50;1238.00
2025-05-08 11:19:49;4088.00
2025-05-08 11:19:48;3138.00
2025-05-08 11:19:47;7438.00
2025-05-08 11:19:46;4813.00
2025-05-08 11:19:45;1738.00
2025-05-08 11:19:44;6938.00
2025-05-08 11:19:43;8113.00
2025-05-08 11:19:42;5038.00
2025-05-08 11:19:41;4313.00
2025-05-08 11:19:40;9338.00
2025-05-08 11:19:39;3363.00
2025-05-08 11:19:38;6538.00
2025-05-08 11:19:37;2413.00
2025-05-08 11:19:36;513.00
2025-05-08 11:19:35;1288.00
2025-05-08 11:19:34;6763.00
2025-05-08 11:19:33;8388.00
2025-05-08 11:19:32;4313.00
2025-05-08 11:19:31;7438.00
2025-05-08 11:19:30;3188.00
2025-05-08 11:19:29;4863.00
2025-05-08 11:19:28;2513.00
2025-05-08 11:19:27;663.00
2025-05-08 11:19:26;3188.00
2025-05-08 11:19:25;3913.00
2025-05-08 11:19:24;2063.00
2025-05-08 11:19:23;3013.00
2025-05-08 11:19:22;8363.00
2025-05-08 11:19:21;8763.00
2025-05-08 11:19:20;3113.00
2025-05-08 11:19:19;6813.00
2025-05-08 11:19:18;2463.00
2025-05-08 11:19:17;3863.00
2025-05-08 11:19:16;4138.00
2025-05-08 11:19:15;2963.00
2025-05-08 11:19:14;8663.00
2025-05-08 11:19:13;6763.00
2025-05-08 11:19:12;8663.00
2025-05-08 11:19:11;338.00
2025-05-08 11:19:10;5363.00
2025-05-08 11:19:09;4363.00
2025-05-08 11:19:08;9388.00
2025-05-08 11:19:07;338.00
2025-05-08 11:19:06;9163.00
2025-05-08 11:19:05;3688.00
2025-05-08 11:19:04;6088.00
2025-05-08 11:19:03;1063.00
2025-05-08 11:19:02;2288.00
2025-05-08 11:19:01;7263.00
2025-05-08 11:19:00;9613.00
2025-05-08 11:18:59;1788.00
2025-05-08 11:18:58;6088.00
2025-05-08 11:18:57;5363.00
2025-05-08 11:18:56;8438.00
2025-05-08 11:18:55;613.00
2025-05-08 11:18:54;2238.00
2025-05-08 11:18:53;7588.00
2025-05-08 11:18:52;1113.00
2025-05-08 11:18:51;6638.00
2025-05-08 11:18:50;6738.00
2025-05-08 11:18:49;6688.00
2025-05-08 11:18:48;6588.00
2025-05-08 11:18:47;2288.00
2025-05-08 11:18:46;2063.00
2025-05-08 11:18:45;3013.00
2025-05-08 11:18:44;1338.00
2025-05-08 11:18:43;5138.00
2025-05-08 11:18:42;3013.00
2025-05-08 11:18:41;6638.00
2025-05-08 11:18:40;613.00
2025-05-08 11:18:39;6363.00
2025-05-08 11:18:38;4913.00
2025-05-08 11:18:37;8038.00
2025-05-08 11:18:36;8088.00
2025-05-08 11:18:35;3613.00
2025-05-08 11:18:34;7188.00
2025-05-08 11:18:33;7138.00
2025-05-08 11:18:32;438.00
2025-05-08 11:18:31;1113.00
2025-05-08 11:18:30;7763.00
2025-05-08 11:18:29;1113.00
2025-05-08 11:18:28;7313.00
2025-05-08 11:18:27;9938.00
2025-05-08 11:18:26;663.00
2025-05-08 11:18:25;8763.00
2025-05-08 11:18:24;6863.00
2025-05-08 11:18:23;3788.00
2025-05-08 11:18:22;9263.00
2025-05-08 11:18:21;9763.00
2025-05-08 11:18:20;3738.00
2025-05-08 11:18:19;1313.00
2025-05-08 11:18:18;5513.00
2025-05-08 11:18:17;6913.00
2025-05-08 11:18:16;9488.00
2025-05-08 11:18:15;4238.00
2025-05-08 11:18:14;4513.00
2025-05-08 11:18:13;6413.00
2025-05-08 11:18:12;1888.00
2025-05-08 11:18:11;4063.00
2025-05-08 11:18:10;1663.00
2025-05-08 11:18:09;7813.00
2025-05-08 11:18:08;5013.00
2025-05-08 11:18:07;3338.00
2025-05-08 11:18:06;8313.00
2025-05-08 11:18:05;7363.00
2025-05-08 11:18:04;3788.00
2025-05-08 11:18:03;9313.00
2025-05-08 11:18:02;5238.00
2025-05-08 11:18:01;4338.00
2025-05-08 11:18:00;6913.00
2025-05-08 11:17:59;3838.00
2025-05-08 11:17:58;6688.00
2025-05-08 11:17:57;2163.00
2025-05-08 11:17:56;213.00
2025-05-08 11:17:55;5738.00
2025-05-08 11:17:54;4513.00
2025-05-08 11:17:53;2113.00
2025-05-08 11:17:52;3563.00
2025-05-08 11:17:51;2163.00
2025-05-08 11:17:50;6913.00
2025-05-08 11:17:49;6188.00
2025-05-08 11:17:48;-683.00
2025-05-08 11:17:47;8463.00
2025-05-08 11:17:46;8913.00
2025-05-08 11:17:45;3613.00
2025-05-08 11:17:44;538.00
2025-05-08 11:17:43;2038.00
2025-05-08 11:17:42;9688.00
2025-05-08 11:17:41;2988.00
2025-05-08 11:17:40;3488.00
2025-05-08 11:17:39;4063.00
2025-05-08 11:17:38;7688.00
2025-05-08 11:17:37;7188.00
2025-05-08 11:17:36;38.00
2025-05-08 11:17:35;1938.00
2025-05-08 11:17:34;3613.00
2025-05-08 11:17:33;8363.00
2025-05-08 11:17:32;5563.00
2025-05-08 11:17:31;38.00
2025-05-08 11:17:30;1213.00
2025-05-08 11:17:29;588.00
2025-05-08 11:17:28;5113.00
2025-05-08 11:17:27;1488.00
2025-05-08 11:17:26;4788.00
2025-05-08 11:17:25;1938.00
2025-05-08 11:17:24;4838.00
2025-05-08 11:17:23;7913.00
2025-05-08 11:17:22;2263.00
2025-05-08 11:17:21;2213.00
2025-05-08 11:17:20;6238.00
2025-05-08 11:17:19;7238.00
2025-05-08 11:17:18;5063.00
2025-05-08 11:17:17;2938.00
2025-05-08 11:17:16;-4933.00
2025-05-08 11:17:15;-4208.00
2025-05-08 11:17:14;-858.00
