Fecha y Hora;B-402B - Bomba B flash
2025-05-08 06:30:17;-1208.00
2025-05-08 06:30:16;-8083.00
2025-05-08 06:30:15;-8583.00
2025-05-08 06:30:14;-7133.00
2025-05-08 06:30:13;-483.00
2025-05-08 06:30:12;-1158.00
2025-05-08 06:30:11;-8808.00
2025-05-08 06:30:10;-3333.00
2025-05-08 06:30:09;-7133.00
2025-05-08 06:30:08;-8808.00
2025-05-08 06:30:07;-1433.00
2025-05-08 06:30:06;-4508.00
2025-05-08 06:30:05;-3183.00
2025-05-08 06:30:04;-9158.00
2025-05-08 06:30:03;-1608.00
2025-05-08 06:30:02;-7583.00
2025-05-08 06:30:01;-6358.00
2025-05-08 06:30:00;-3958.00
2025-05-08 06:29:59;-1383.00
2025-05-08 06:29:58;-7583.00
2025-05-08 06:29:57;-4283.00
2025-05-08 06:29:56;-6908.00
2025-05-08 06:29:55;-1433.00
2025-05-08 06:29:54;-7358.00
2025-05-08 06:29:53;-1558.00
2025-05-08 06:29:52;-1833.00
2025-05-08 06:29:51;-1108.00
2025-05-08 06:29:50;-883.00
2025-05-08 06:29:49;-6408.00
2025-05-08 06:29:48;-7358.00
2025-05-08 06:29:47;-7583.00
2025-05-08 06:29:46;-3508.00
2025-05-08 06:29:45;-9708.00
2025-05-08 06:29:44;-6858.00
2025-05-08 06:29:43;-5908.00
2025-05-08 06:29:42;-4233.00
2025-05-08 06:29:41;-2333.00
2025-05-08 06:29:40;-2058.00
2025-05-08 06:29:39;-1383.00
2025-05-08 06:29:38;-5408.00
2025-05-08 06:29:37;-7808.00
2025-05-08 06:29:36;-1383.00
2025-05-08 06:29:35;-883.00
2025-05-08 06:29:34;-5408.00
2025-05-08 06:29:33;-4083.00
2025-05-08 06:29:32;-3408.00
2025-05-08 06:29:31;-8983.00
2025-05-08 06:29:30;-2558.00
2025-05-08 06:29:29;-5133.00
2025-05-08 06:29:28;-658.00
2025-05-08 06:29:27;-3008.00
2025-05-08 06:29:26;-3233.00
2025-05-08 06:29:25;-6083.00
2025-05-08 06:29:24;-6808.00
2025-05-08 06:29:23;-2058.00
2025-05-08 06:29:22;-9658.00
2025-05-08 06:29:21;-7033.00
2025-05-08 06:29:20;-9433.00
2025-05-08 06:29:19;-1383.00
2025-05-08 06:29:18;-6858.00
2025-05-08 06:29:17;-2058.00
2025-05-08 06:29:16;-3733.00
2025-05-08 06:29:15;-4808.00
2025-05-08 06:29:14;-8483.00
2025-05-08 06:29:13;-3458.00
2025-05-08 06:29:12;-8258.00
2025-05-08 06:29:11;-2283.00
2025-05-08 06:29:10;-9883.00
2025-05-08 06:29:09;-9433.00
2025-05-08 06:29:08;-8258.00
2025-05-08 06:29:07;-2783.00
2025-05-08 06:29:06;-558.00
2025-05-08 06:29:05;-2733.00
2025-05-08 06:29:04;-383.00
2025-05-08 06:29:03;-2958.00
2025-05-08 06:29:02;-2958.00
2025-05-08 06:29:01;2492.00
2025-05-08 06:29:00;5342.00
2025-05-08 06:28:59;-2908.00
2025-05-08 06:28:58;-1733.00
2025-05-08 06:28:57;-3183.00
2025-05-08 06:28:56;-2733.00
2025-05-08 06:28:55;-9158.00
2025-05-08 06:28:54;-5308.00
2025-05-08 06:28:53;-7483.00
2025-05-08 06:28:52;-7483.00
2025-05-08 06:28:51;-608.00
2025-05-08 06:28:50;-6083.00
2025-05-08 06:28:49;-3683.00
2025-05-08 06:28:48;-6033.00
2025-05-08 06:28:47;-2958.00
2025-05-08 06:28:46;-2458.00
2025-05-08 06:28:45;-6033.00
2025-05-08 06:28:44;-8383.00
2025-05-08 06:28:43;-5533.00
2025-05-08 06:28:42;-1958.00
2025-05-08 06:28:41;-8708.00
2025-05-08 06:28:40;-7433.00
2025-05-08 06:28:39;-9108.00
2025-05-08 06:28:38;-7258.00
2025-05-08 06:28:37;-1958.00
2025-05-08 06:28:36;-7708.00
2025-05-08 06:28:35;-6483.00
2025-05-08 06:28:34;-7933.00
2025-05-08 06:28:33;-9383.00
2025-05-08 06:28:32;-2958.00
2025-05-08 06:28:31;-5808.00
2025-05-08 06:28:30;-9508.00
2025-05-08 06:28:29;2717.00
2025-05-08 06:28:28;-4133.00
2025-05-08 06:28:27;-2233.00
2025-05-08 06:28:26;-1508.00
2025-05-08 06:28:25;-6933.00
2025-05-08 06:28:24;-8383.00
2025-05-08 06:28:23;-5083.00
2025-05-08 06:28:22;-1008.00
2025-05-08 06:28:21;-9833.00
2025-05-08 06:28:20;-1508.00
2025-05-08 06:28:19;-1958.00
2025-05-08 06:28:18;-1508.00
2025-05-08 06:28:17;-5083.00
2025-05-08 06:28:16;-1733.00
2025-05-08 06:28:15;-508.00
2025-05-08 06:28:14;-6033.00
2025-05-08 06:28:13;-1958.00
2025-05-08 06:28:12;-6033.00
2025-05-08 06:28:11;-1908.00
2025-05-08 06:28:10;-9833.00
2025-05-08 06:28:09;-683.00
2025-05-08 06:28:08;-8333.00
2025-05-08 06:28:07;2217.00
2025-05-08 06:28:06;-9333.00
2025-05-08 06:28:05;-8608.00
2025-05-08 06:28:04;-7158.00
2025-05-08 06:28:03;-283.00
2025-05-08 06:28:02;-6208.00
2025-05-08 06:28:01;-7383.00
2025-05-08 06:28:00;-8108.00
2025-05-08 06:27:59;-5483.00
2025-05-08 06:27:58;4342.00
2025-05-08 06:27:57;9192.00
2025-05-08 06:27:56;-4308.00
2025-05-08 06:27:55;-6658.00
2025-05-08 06:27:54;-9508.00
2025-05-08 06:27:53;-8158.00
2025-05-08 06:27:52;-2633.00
2025-05-08 06:27:51;-4983.00
2025-05-08 06:27:50;-1683.00
2025-05-08 06:27:49;-1458.00
2025-05-08 06:27:48;-6933.00
2025-05-08 06:27:47;-9283.00
2025-05-08 06:27:46;-5983.00
2025-05-08 06:27:45;-1183.00
2025-05-08 06:27:44;-9283.00
2025-05-08 06:27:43;-7158.00
2025-05-08 06:27:42;-2358.00
2025-05-08 06:27:41;-3083.00
2025-05-08 06:27:40;-958.00
2025-05-08 06:27:39;-5258.00
2025-05-08 06:27:38;-7158.00
2025-05-08 06:27:37;-3358.00
2025-05-08 06:27:36;-5483.00
2025-05-08 06:27:35;-6433.00
2025-05-08 06:27:34;-2858.00
2025-05-08 06:27:33;-8333.00
2025-05-08 06:27:32;-733.00
2025-05-08 06:27:31;-3533.00
2025-05-08 06:27:30;3617.00
2025-05-08 06:27:29;-4483.00
2025-05-08 06:27:28;767.00
2025-05-08 06:27:27;-5208.00
2025-05-08 06:27:26;3667.00
2025-05-08 06:27:25;6292.00
2025-05-08 06:27:24;-3533.00
2025-05-08 06:27:23;-8058.00
2025-05-08 06:27:22;-8558.00
2025-05-08 06:27:21;4342.00
2025-05-08 06:27:20;-3083.00
2025-05-08 06:27:19;-9958.00
2025-05-08 06:27:18;-7833.00
2025-05-08 06:27:17;3892.00
2025-05-08 06:27:16;3892.00
2025-05-08 06:27:15;8467.00
2025-05-08 06:27:14;5292.00
2025-05-08 06:27:13;-5933.00
2025-05-08 06:27:12;-4758.00
2025-05-08 06:27:11;6242.00
2025-05-08 06:27:10;-9733.00
2025-05-08 06:27:09;-5208.00
2025-05-08 06:27:08;-4483.00
2025-05-08 06:27:07;5292.00
2025-05-08 06:27:06;-4983.00
2025-05-08 06:27:05;-683.00
2025-05-08 06:27:04;9592.00
2025-05-08 06:27:03;8142.00
2025-05-08 06:27:02;-7108.00
2025-05-08 06:27:01;-5433.00
2025-05-08 06:27:00;-9008.00
2025-05-08 06:26:59;-9008.00
2025-05-08 06:26:58;8192.00
2025-05-08 06:26:57;7467.00
2025-05-08 06:26:56;1992.00
2025-05-08 06:26:55;817.00
2025-05-08 06:26:54;6617.00
2025-05-08 06:26:53;92.00
2025-05-08 06:26:52;-5433.00
2025-05-08 06:26:51;-683.00
2025-05-08 06:26:50;2942.00
2025-05-08 06:26:49;9867.00
2025-05-08 06:26:48;1492.00
2025-05-08 06:26:47;2217.00
2025-05-08 06:26:46;4842.00
2025-05-08 06:26:45;8417.00
2025-05-08 06:26:44;6017.00
2025-05-08 06:26:43;8642.00
2025-05-08 06:26:42;7692.00
2025-05-08 06:26:41;2217.00
2025-05-08 06:26:40;317.00
2025-05-08 06:26:39;8192.00
2025-05-08 06:26:38;7017.00
2025-05-08 06:26:37;4117.00
2025-05-08 06:26:36;2717.00
2025-05-08 06:26:35;542.00
2025-05-08 06:26:34;2267.00
2025-05-08 06:26:33;1042.00
2025-05-08 06:26:32;9867.00
2025-05-08 06:26:31;4342.00
2025-05-08 06:26:30;6292.00
2025-05-08 06:26:29;2942.00
2025-05-08 06:26:28;7017.00
2025-05-08 06:26:27;8692.00
2025-05-08 06:26:26;3667.00
2025-05-08 06:26:25;5442.00
2025-05-08 06:26:24;9467.00
2025-05-08 06:26:23;3142.00
2025-05-08 06:26:22;3642.00
2025-05-08 06:26:21;1542.00
2025-05-08 06:26:20;6567.00
2025-05-08 06:26:19;4442.00
2025-05-08 06:26:18;867.00
2025-05-08 06:26:17;5617.00
2025-05-08 06:26:16;5117.00
2025-05-08 06:26:15;8017.00
2025-05-08 06:26:14;6517.00
2025-05-08 06:26:13;3667.00
2025-05-08 06:26:12;6067.00
2025-05-08 06:26:11;9192.00
2025-05-08 06:26:10;8467.00
2025-05-08 06:26:09;4167.00
2025-05-08 06:26:08;3267.00
2025-05-08 06:26:07;5842.00
2025-05-08 06:26:06;367.00
2025-05-08 06:26:05;7067.00
2025-05-08 06:26:04;867.00
2025-05-08 06:26:03;4942.00
2025-05-08 06:26:02;2267.00
2025-05-08 06:26:01;1092.00
2025-05-08 06:26:00;1317.00
2025-05-08 06:25:59;9917.00
2025-05-08 06:25:58;8967.00
2025-05-08 06:25:57;1817.00
2025-05-08 06:25:56;3717.00
2025-05-08 06:25:55;1142.00
2025-05-08 06:25:54;2542.00
2025-05-08 06:25:53;4942.00
2025-05-08 06:25:52;1192.00
2025-05-08 06:25:51;8617.00
2025-05-08 06:25:50;9242.00
2025-05-08 06:25:49;2092.00
2025-05-08 06:25:48;7067.00
2025-05-08 06:25:47;2542.00
2025-05-08 06:25:46;1592.00
2025-05-08 06:25:45;5167.00
2025-05-08 06:25:44;5892.00
2025-05-08 06:25:43;6842.00
2025-05-08 06:25:42;3767.00
2025-05-08 06:25:41;2092.00
2025-05-08 06:25:40;3492.00
2025-05-08 06:25:39;8517.00
2025-05-08 06:25:38;6617.00
2025-05-08 06:25:37;5667.00
2025-05-08 06:25:36;2592.00
2025-05-08 06:25:35;9917.00
2025-05-08 06:25:34;9692.00
2025-05-08 06:25:33;4042.00
2025-05-08 06:25:32;5992.00
2025-05-08 06:25:31;1967.00
2025-05-08 06:25:30;4942.00
2025-05-08 06:25:29;192.00
2025-05-08 06:25:28;1642.00
2025-05-08 06:25:27;5942.00
2025-05-08 06:25:26;417.00
2025-05-08 06:25:25;917.00
2025-05-08 06:25:24;9242.00
2025-05-08 06:25:23;1417.00
2025-05-08 06:25:22;9017.00
2025-05-08 06:25:21;5667.00
2025-05-08 06:25:20;517.00
2025-05-08 06:25:19;6092.00
2025-05-08 06:25:18;5217.00
2025-05-08 06:25:17;9967.00
2025-05-08 06:25:16;4042.00
2025-05-08 06:25:15;9967.00
2025-05-08 06:25:14;4767.00
2025-05-08 06:25:13;1417.00
2025-05-08 06:25:12;3992.00
2025-05-08 06:25:11;7342.00
2025-05-08 06:25:10;3767.00
2025-05-08 06:25:09;9017.00
2025-05-08 06:25:08;467.00
2025-05-08 06:25:07;1192.00
2025-05-08 06:25:06;3042.00
2025-05-08 06:25:05;1867.00
2025-05-08 06:25:04;9242.00
2025-05-08 06:25:03;5217.00
2025-05-08 06:25:02;2817.00
2025-05-08 06:25:01;5442.00
2025-05-08 06:25:00;2867.00
2025-05-08 06:24:59;8567.00
2025-05-08 06:24:58;2142.00
2025-05-08 06:24:57;7167.00
2025-05-08 06:24:56;6667.00
2025-05-08 06:24:55;1917.00
2025-05-08 06:24:54;9292.00
2025-05-08 06:24:53;8842.00
2025-05-08 06:24:52;1642.00
2025-05-08 06:24:51;17.00
2025-05-08 06:24:50;9017.00
2025-05-08 06:24:49;8942.00
2025-05-08 06:24:48;3467.00
2025-05-08 06:24:47;9567.00
2025-05-08 06:24:46;17.00
2025-05-08 06:24:45;292.00
2025-05-08 06:24:44;6492.00
2025-05-08 06:24:43;9792.00
2025-05-08 06:24:42;967.00
2025-05-08 06:24:41;3692.00
2025-05-08 06:24:40;4642.00
2025-05-08 06:24:39;8167.00
2025-05-08 06:24:38;6942.00
2025-05-08 06:24:37;2192.00
2025-05-08 06:24:36;4317.00
2025-05-08 06:24:35;5492.00
2025-05-08 06:24:34;6942.00
2025-05-08 06:24:33;2867.00
2025-05-08 06:24:32;1917.00
2025-05-08 06:24:31;967.00
2025-05-08 06:24:30;9842.00
2025-05-08 06:24:29;67.00
2025-05-08 06:24:28;9842.00
2025-05-08 06:24:27;742.00
2025-05-08 06:24:26;8842.00
2025-05-08 06:24:25;8892.00
2025-05-08 06:24:24;5317.00
2025-05-08 06:24:23;7667.00
2025-05-08 06:24:22;9342.00
2025-05-08 06:24:21;5767.00
2025-05-08 06:24:20;3642.00
2025-05-08 06:24:19;8892.00
2025-05-08 06:24:18;7667.00
2025-05-08 06:24:17;5142.00
2025-05-08 06:24:16;5692.00
2025-05-08 06:24:15;517.00
2025-05-08 06:24:14;1742.00
2025-05-08 06:24:13;4592.00
2025-05-08 06:24:12;6267.00
2025-05-08 06:24:11;1242.00
2025-05-08 06:24:10;6042.00
2025-05-08 06:24:09;4092.00
2025-05-08 06:24:08;7217.00
2025-05-08 06:24:07;67.00
2025-05-08 06:24:06;9342.00
2025-05-08 06:24:05;9842.00
2025-05-08 06:24:04;9117.00
2025-05-08 06:24:03;1017.00
2025-05-08 06:24:02;8167.00
2025-05-08 06:24:01;3642.00
2025-05-08 06:24:00;792.00
2025-05-08 06:23:59;3917.00
2025-05-08 06:23:58;3642.00
2025-05-08 06:23:57;4367.00
2025-05-08 06:23:56;2692.00
2025-05-08 06:23:55;1742.00
2025-05-08 06:23:54;9167.00
2025-05-08 06:23:53;342.00
2025-05-08 06:23:52;6767.00
2025-05-08 06:23:51;617.00
2025-05-08 06:23:50;6317.00
2025-05-08 06:23:49;9667.00
2025-05-08 06:23:48;892.00
2025-05-08 06:23:47;2342.00
2025-05-08 06:23:46;9992.00
2025-05-08 06:23:45;2892.00
2025-05-08 06:23:44;1292.00
2025-05-08 06:23:43;5092.00
2025-05-08 06:23:42;5092.00
2025-05-08 06:23:41;5517.00
2025-05-08 06:23:40;3692.00
2025-05-08 06:23:39;2967.00
2025-05-08 06:23:38;6542.00
2025-05-08 06:23:37;117.00
2025-05-08 06:23:36;167.00
2025-05-08 06:23:35;1292.00
2025-05-08 06:23:34;617.00
2025-05-08 06:23:33;4867.00
2025-05-08 06:23:32;3692.00
2025-05-08 06:23:31;4467.00
2025-05-08 06:23:30;9617.00
2025-05-08 06:23:29;9392.00
2025-05-08 06:23:28;7767.00
2025-05-08 06:23:27;3692.00
2025-05-08 06:23:26;7542.00
2025-05-08 06:23:25;6092.00
2025-05-08 06:23:24;1792.00
2025-05-08 06:23:23;2517.00
2025-05-08 06:23:22;1792.00
2025-05-08 06:23:21;6367.00
2025-05-08 06:23:20;9667.00
2025-05-08 06:23:19;2517.00
2025-05-08 06:23:18;9167.00
2025-05-08 06:23:17;4917.00
2025-05-08 06:23:16;3017.00
2025-05-08 06:23:15;7042.00
2025-05-08 06:23:14;542.00
2025-05-08 06:23:13;5342.00
2025-05-08 06:23:12;3742.00
2025-05-08 06:23:11;5642.00
2025-05-08 06:23:10;4692.00
2025-05-08 06:23:09;5142.00
2025-05-08 06:23:08;6817.00
2025-05-08 06:23:07;5642.00
2025-05-08 06:23:06;7542.00
2025-05-08 06:23:05;7042.00
2025-05-08 06:23:04;7092.00
2025-05-08 06:23:03;1567.00
2025-05-08 06:23:02;9717.00
2025-05-08 06:23:01;2792.00
2025-05-08 06:23:00;9667.00
2025-05-08 06:22:59;167.00
2025-05-08 06:22:58;4692.00
2025-05-08 06:22:57;8692.00
2025-05-08 06:22:56;6742.00
2025-05-08 06:22:55;2217.00
2025-05-08 06:22:54;8717.00
2025-05-08 06:22:53;2792.00
2025-05-08 06:22:52;9942.00
2025-05-08 06:22:51;4242.00
2025-05-08 06:22:50;4692.00
2025-05-08 06:22:49;8042.00
2025-05-08 06:22:48;1617.00
2025-05-08 06:22:47;167.00
2025-05-08 06:22:46;3517.00
2025-05-08 06:22:45;8992.00
2025-05-08 06:22:44;8767.00
2025-05-08 06:22:43;1942.00
2025-05-08 06:22:42;7967.00
2025-05-08 06:22:41;7142.00
2025-05-08 06:22:40;3792.00
2025-05-08 06:22:39;9492.00
2025-05-08 06:22:38;6867.00
2025-05-08 06:22:37;9267.00
2025-05-08 06:22:36;9267.00
2025-05-08 06:22:35;217.00
2025-05-08 06:22:34;4967.00
2025-05-08 06:22:33;5692.00
2025-05-08 06:22:32;1617.00
2025-05-08 06:22:31;8992.00
2025-05-08 06:22:30;5467.00
2025-05-08 06:22:29;8817.00
2025-05-08 06:22:28;3342.00
2025-05-08 06:22:27;2392.00
2025-05-08 06:22:26;5242.00
2025-05-08 06:22:25;6192.00
2025-05-08 06:22:24;8367.00
2025-05-08 06:22:23;2342.00
2025-05-08 06:22:22;7142.00
2025-05-08 06:22:21;3567.00
2025-05-08 06:22:20;4242.00
2025-05-08 06:22:19;5467.00
2025-05-08 06:22:18;6192.00
2025-05-08 06:22:17;4292.00
2025-05-08 06:22:16;492.00
2025-05-08 06:22:15;1442.00
2025-05-08 06:22:14;3567.00
2025-05-08 06:22:13;717.00
2025-05-08 06:22:12;6417.00
2025-05-08 06:22:11;4392.00
2025-05-08 06:22:10;1992.00
2025-05-08 06:22:09;5467.00
2025-05-08 06:22:08;4292.00
2025-05-08 06:22:07;6917.00
2025-05-08 06:22:06;8692.00
2025-05-08 06:22:05;7742.00
2025-05-08 06:22:04;4892.00
2025-05-08 06:22:03;5342.00
2025-05-08 06:22:02;7642.00
2025-05-08 06:22:01;8817.00
2025-05-08 06:22:00;6192.00
2025-05-08 06:21:59;8592.00
2025-05-08 06:21:58;3392.00
2025-05-08 06:21:57;1442.00
2025-05-08 06:21:56;2667.00
2025-05-08 06:21:55;8367.00
2025-05-08 06:21:54;7417.00
2025-05-08 06:21:53;3842.00
2025-05-08 06:21:52;9592.00
2025-05-08 06:21:51;8142.00
2025-05-08 06:21:50;2442.00
2025-05-08 06:21:49;3617.00
2025-05-08 06:21:48;9092.00
2025-05-08 06:21:47;7867.00
2025-05-08 06:21:46;4792.00
2025-05-08 06:21:45;5067.00
2025-05-08 06:21:44;2392.00
2025-05-08 06:21:43;1217.00
2025-05-08 06:21:42;1042.00
2025-05-08 06:21:41;6467.00
2025-05-08 06:21:40;9967.00
2025-05-08 06:21:39;2592.00
2025-05-08 06:21:38;9092.00
2025-05-08 06:21:37;6017.00
2025-05-08 06:21:36;9142.00
2025-05-08 06:21:35;4117.00
2025-05-08 06:21:34;5067.00
2025-05-08 06:21:33;6967.00
2025-05-08 06:21:32;1267.00
2025-05-08 06:21:31;3392.00
2025-05-08 06:21:30;1717.00
2025-05-08 06:21:29;1717.00
2025-05-08 06:21:28;4842.00
2025-05-08 06:21:27;7917.00
2025-05-08 06:21:26;5342.00
2025-05-08 06:21:25;1042.00
2025-05-08 06:21:24;9367.00
2025-05-08 06:21:23;6742.00
2025-05-08 06:21:22;9142.00
2025-05-08 06:21:21;3167.00
2025-05-08 06:21:20;2942.00
2025-05-08 06:21:19;542.00
2025-05-08 06:21:18;8692.00
2025-05-08 06:21:17;3892.00
2025-05-08 06:21:16;9867.00
2025-05-08 06:21:15;7967.00
2025-05-08 06:21:14;8017.00
2025-05-08 06:21:13;6617.00
2025-05-08 06:21:12;2042.00
2025-05-08 06:21:11;7742.00
2025-05-08 06:21:10;7467.00
2025-05-08 06:21:09;317.00
2025-05-08 06:21:08;8567.00
2025-05-08 06:21:07;6167.00
2025-05-08 06:21:06;5117.00
2025-05-08 06:21:05;592.00
2025-05-08 06:21:04;6567.00
2025-05-08 06:21:03;2267.00
2025-05-08 06:21:02;6792.00
2025-05-08 06:21:01;1092.00
2025-05-08 06:21:00;6517.00
2025-05-08 06:20:59;2717.00
2025-05-08 06:20:58;7242.00
2025-05-08 06:20:57;8967.00
2025-05-08 06:20:56;5617.00
2025-05-08 06:20:55;2992.00
2025-05-08 06:20:54;6567.00
2025-05-08 06:20:53;2542.00
2025-05-08 06:20:52;8917.00
2025-05-08 06:20:51;8242.00
2025-05-08 06:20:50;8967.00
2025-05-08 06:20:49;2992.00
2025-05-08 06:20:48;8917.00
2025-05-08 06:20:47;7742.00
2025-05-08 06:20:46;867.00
2025-05-08 06:20:45;1092.00
2025-05-08 06:20:44;2992.00
2025-05-08 06:20:43;4892.00
2025-05-08 06:20:42;2992.00
2025-05-08 06:20:41;3717.00
2025-05-08 06:20:40;4217.00
2025-05-08 06:20:39;9917.00
2025-05-08 06:20:38;8467.00
2025-05-08 06:20:37;1242.00
2025-05-08 06:20:36;7392.00
2025-05-08 06:20:35;4442.00
2025-05-08 06:20:34;867.00
2025-05-08 06:20:33;2542.00
2025-05-08 06:20:32;142.00
2025-05-08 06:20:31;5392.00
2025-05-08 06:20:30;8292.00
2025-05-08 06:20:29;4442.00
2025-05-08 06:20:28;7792.00
2025-05-08 06:20:27;1142.00
2025-05-08 06:20:26;1142.00
2025-05-08 06:20:25;2817.00
2025-05-08 06:20:24;9242.00
2025-05-08 06:20:23;7567.00
2025-05-08 06:20:22;1417.00
2025-05-08 06:20:21;8117.00
2025-05-08 06:20:20;3367.00
2025-05-08 06:20:19;5217.00
2025-05-08 06:20:18;3542.00
2025-05-08 06:20:17;3492.00
2025-05-08 06:20:16;1142.00
2025-05-08 06:20:15;9967.00
2025-05-08 06:20:14;2542.00
2025-05-08 06:20:13;8292.00
2025-05-08 06:20:12;5892.00
2025-05-08 06:20:11;2317.00
2025-05-08 06:20:10;6617.00
2025-05-08 06:20:09;4442.00
2025-05-08 06:20:08;8292.00
2025-05-08 06:20:07;6342.00
2025-05-08 06:20:06;5892.00
2025-05-08 06:20:05;7942.00
2025-05-08 06:20:04;2742.00
2025-05-08 06:20:03;8567.00
2025-05-08 06:20:02;2092.00
2025-05-08 06:20:01;6392.00
2025-05-08 06:20:00;4942.00
2025-05-08 06:19:59;9967.00
2025-05-08 06:19:58;917.00
2025-05-08 06:19:57;5667.00
2025-05-08 06:19:56;2367.00
2025-05-08 06:19:55;1192.00
2025-05-08 06:19:54;5667.00
2025-05-08 06:19:53;917.00
2025-05-08 06:19:52;8342.00
2025-05-08 06:19:51;5492.00
2025-05-08 06:19:50;6392.00
2025-05-08 06:19:49;5667.00
2025-05-08 06:19:48;6392.00
2025-05-08 06:19:47;4992.00
2025-05-08 06:19:46;3092.00
2025-05-08 06:19:45;7117.00
2025-05-08 06:19:44;17.00
2025-05-08 06:19:43;6667.00
2025-05-08 06:19:42;3317.00
2025-05-08 06:19:41;9292.00
2025-05-08 06:19:40;8792.00
2025-05-08 06:19:39;3317.00
2025-05-08 06:19:38;9742.00
2025-05-08 06:19:37;9292.00
2025-05-08 06:19:36;4042.00
2025-05-08 06:19:35;3317.00
2025-05-08 06:19:34;3092.00
2025-05-08 06:19:33;2467.00
2025-05-08 06:19:32;567.00
2025-05-08 06:19:31;9967.00
2025-05-08 06:19:30;9117.00
2025-05-08 06:19:29;5592.00
2025-05-08 06:19:28;2692.00
2025-05-08 06:19:27;5267.00
2025-05-08 06:19:26;1917.00
2025-05-08 06:19:25;6442.00
2025-05-08 06:19:24;5267.00
2025-05-08 06:19:23;1242.00
2025-05-08 06:19:22;4542.00
2025-05-08 06:19:21;6442.00
2025-05-08 06:19:20;7667.00
2025-05-08 06:19:19;1692.00
2025-05-08 06:19:18;9067.00
2025-05-08 06:19:17;7617.00
2025-05-08 06:19:16;8117.00
2025-05-08 06:19:15;5492.00
2025-05-08 06:19:14;3417.00
2025-05-08 06:19:13;2417.00
2025-05-08 06:19:12;17.00
2025-05-08 06:19:11;8617.00
2025-05-08 06:19:10;9067.00
2025-05-08 06:19:09;9292.00
2025-05-08 06:19:08;4542.00
2025-05-08 06:19:07;9067.00
2025-05-08 06:19:06;5317.00
2025-05-08 06:19:05;3867.00
2025-05-08 06:19:04;8392.00
2025-05-08 06:19:03;792.00
2025-05-08 06:19:02;7817.00
2025-05-08 06:19:01;7717.00
2025-05-08 06:19:00;5042.00
2025-05-08 06:18:59;517.00
2025-05-08 06:18:58;1242.00
2025-05-08 06:18:57;2917.00
2025-05-08 06:18:56;8392.00
2025-05-08 06:18:55;6042.00
2025-05-08 06:18:54;5267.00
2025-05-08 06:18:53;9342.00
2025-05-08 06:18:52;9342.00
2025-05-08 06:18:51;3142.00
2025-05-08 06:18:50;8167.00
2025-05-08 06:18:49;1292.00
2025-05-08 06:18:48;1517.00
2025-05-08 06:18:47;8167.00
2025-05-08 06:18:46;8167.00
2025-05-08 06:18:45;8167.00
2025-05-08 06:18:44;8392.00
2025-05-08 06:18:43;3867.00
2025-05-08 06:18:42;3642.00
2025-05-08 06:18:41;1967.00
2025-05-08 06:18:40;3142.00
2025-05-08 06:18:39;1742.00
2025-05-08 06:18:38;3692.00
2025-05-08 06:18:37;117.00
2025-05-08 06:18:36;1567.00
2025-05-08 06:18:35;4417.00
2025-05-08 06:18:34;9392.00
2025-05-08 06:18:33;67.00
2025-05-08 06:18:32;5542.00
2025-05-08 06:18:31;9167.00
2025-05-08 06:18:30;442.00
2025-05-08 06:18:29;717.00
2025-05-08 06:18:28;4142.00
2025-05-08 06:18:27;7267.00
2025-05-08 06:18:26;8217.00
2025-05-08 06:18:25;4142.00
2025-05-08 06:18:24;567.00
2025-05-08 06:18:23;3467.00
2025-05-08 06:18:22;2017.00
2025-05-08 06:18:21;4867.00
2025-05-08 06:18:20;5592.00
2025-05-08 06:18:19;3692.00
2025-05-08 06:18:18;392.00
2025-05-08 06:18:17;2517.00
2025-05-08 06:18:16;1792.00
2025-05-08 06:18:15;8217.00
2025-05-08 06:18:14;342.00
2025-05-08 06:18:13;2742.00
2025-05-08 06:18:12;6042.00
2025-05-08 06:18:11;2067.00
2025-05-08 06:18:10;2292.00
2025-05-08 06:18:09;1292.00
2025-05-08 06:18:08;6542.00
2025-05-08 06:18:07;117.00
2025-05-08 06:18:06;9442.00
2025-05-08 06:18:05;1292.00
2025-05-08 06:18:04;5692.00
2025-05-08 06:18:03;8717.00
2025-05-08 06:18:02;6092.00
2025-05-08 06:18:01;7767.00
2025-05-08 06:18:00;2742.00
2025-05-08 06:17:59;767.00
2025-05-08 06:17:58;2217.00
2025-05-08 06:17:57;4642.00
2025-05-08 06:17:56;4417.00
2025-05-08 06:17:55;4417.00
2025-05-08 06:17:54;4192.00
2025-05-08 06:17:53;3017.00
2025-05-08 06:17:52;6817.00
2025-05-08 06:17:51;9942.00
2025-05-08 06:17:50;442.00
2025-05-08 06:17:49;8717.00
2025-05-08 06:17:48;6317.00
2025-05-08 06:17:47;167.00
2025-05-08 06:17:46;8042.00
2025-05-08 06:17:45;9992.00
2025-05-08 06:17:44;942.00
2025-05-08 06:17:43;8767.00
2025-05-08 06:17:42;9717.00
2025-05-08 06:17:41;7542.00
2025-05-08 06:17:40;392.00
2025-05-08 06:17:39;3742.00
2025-05-08 06:17:38;8492.00
2025-05-08 06:17:37;8717.00
2025-05-08 06:17:36;4967.00
2025-05-08 06:17:35;8317.00
2025-05-08 06:17:34;9492.00
2025-05-08 06:17:33;6817.00
2025-05-08 06:17:32;9267.00
2025-05-08 06:17:31;3017.00
2025-05-08 06:17:30;3967.00
2025-05-08 06:17:29;6367.00
2025-05-08 06:17:28;4467.00
