Fecha y Hora;B-301A - Bomba A desgasificador
2025-05-08 09:47:09;-5350.00
2025-05-08 09:47:08;-1050.00
2025-05-08 09:47:07;-3675.00
2025-05-08 09:47:06;-8650.00
2025-05-08 09:47:05;-4625.00
2025-05-08 09:47:04;-7700.00
2025-05-08 09:47:03;-2725.00
2025-05-08 09:47:02;-325.00
2025-05-08 09:47:01;-2950.00
2025-05-08 09:47:00;-3975.00
2025-05-08 09:46:59;-6650.00
2025-05-08 09:46:58;-775.00
2025-05-08 09:46:57;-2175.00
2025-05-08 09:46:56;-9050.00
2025-05-08 09:46:55;-7925.00
2025-05-08 09:46:54;-6975.00
2025-05-08 09:46:53;-9600.00
2025-05-08 09:46:52;-550.00
2025-05-08 09:46:51;-550.00
2025-05-08 09:46:50;-6025.00
2025-05-08 09:46:49;-5075.00
2025-05-08 09:46:48;-9375.00
2025-05-08 09:46:47;-4575.00
2025-05-08 09:46:46;-5525.00
2025-05-08 09:46:45;-7925.00
2025-05-08 09:46:44;-1725.00
2025-05-08 09:46:43;-50.00
2025-05-08 09:46:42;-2450.00
2025-05-08 09:46:41;-1725.00
2025-05-08 09:46:40;-8375.00
2025-05-08 09:46:39;-1225.00
2025-05-08 09:46:38;-2175.00
2025-05-08 09:46:37;-6700.00
2025-05-08 09:46:36;-9325.00
2025-05-08 09:46:35;-8875.00
2025-05-08 09:46:34;-5300.00
2025-05-08 09:46:33;-7200.00
2025-05-08 09:46:32;-1225.00
2025-05-08 09:46:31;-7425.00
2025-05-08 09:46:30;-5300.00
2025-05-08 09:46:29;-7650.00
2025-05-08 09:46:28;-3925.00
2025-05-08 09:46:27;-5975.00
2025-05-08 09:46:26;-275.00
2025-05-08 09:46:25;0.00
2025-05-08 09:46:24;-4525.00
2025-05-08 09:46:23;-6925.00
2025-05-08 09:46:22;-2175.00
2025-05-08 09:46:21;-275.00
2025-05-08 09:46:20;-2400.00
2025-05-08 09:46:19;-7875.00
2025-05-08 09:46:18;-8600.00
2025-05-08 09:46:17;-4300.00
2025-05-08 09:46:16;-3575.00
2025-05-08 09:46:15;-6200.00
2025-05-08 09:46:14;-1450.00
2025-05-08 09:46:13;-3350.00
2025-05-08 09:46:12;-8100.00
2025-05-08 09:46:11;-7375.00
2025-05-08 09:46:10;-1675.00
2025-05-08 09:46:09;-5475.00
2025-05-08 09:46:08;-5475.00
2025-05-08 09:46:07;-1175.00
2025-05-08 09:46:06;-2475.00
2025-05-08 09:46:05;-4375.00
2025-05-08 09:46:04;-3650.00
2025-05-08 09:46:03;-6875.00
2025-05-08 09:46:02;-4025.00
2025-05-08 09:46:01;-3800.00
2025-05-08 09:46:00;-1400.00
2025-05-08 09:45:59;-3075.00
2025-05-08 09:45:58;-9500.00
2025-05-08 09:45:57;-9900.00
2025-05-08 09:45:56;-2700.00
2025-05-08 09:45:55;-7825.00
2025-05-08 09:45:54;-2575.00
2025-05-08 09:45:53;-9725.00
2025-05-08 09:45:52;-7825.00
2025-05-08 09:45:51;-2575.00
2025-05-08 09:45:50;-4750.00
2025-05-08 09:45:49;-8775.00
2025-05-08 09:45:48;-5200.00
2025-05-08 09:45:47;-1625.00
2025-05-08 09:45:46;-3025.00
2025-05-08 09:45:45;-7825.00
2025-05-08 09:45:44;-8050.00
2025-05-08 09:45:43;-6150.00
2025-05-08 09:45:42;-2575.00
2025-05-08 09:45:41;-9950.00
2025-05-08 09:45:40;-8275.00
2025-05-08 09:45:39;-6600.00
2025-05-08 09:45:38;-5425.00
2025-05-08 09:45:37;-1350.00
2025-05-08 09:45:36;-8500.00
2025-05-08 09:45:35;-1850.00
2025-05-08 09:45:34;-3750.00
2025-05-08 09:45:33;-1125.00
2025-05-08 09:45:32;-1800.00
2025-05-08 09:45:31;-1350.00
2025-05-08 09:45:30;-3975.00
2025-05-08 09:45:29;-175.00
2025-05-08 09:45:28;-4700.00
2025-05-08 09:45:27;-4700.00
2025-05-08 09:45:26;-900.00
2025-05-08 09:45:25;-1700.00
2025-05-08 09:45:24;-3650.00
2025-05-08 09:45:23;-400.00
2025-05-08 09:45:22;-7325.00
2025-05-08 09:45:21;-4200.00
2025-05-08 09:45:20;-5375.00
2025-05-08 09:45:19;-1575.00
2025-05-08 09:45:18;-8725.00
2025-05-08 09:45:17;-2300.00
2025-05-08 09:45:16;-5150.00
2025-05-08 09:45:15;-6600.00
2025-05-08 09:45:14;-75.00
2025-05-08 09:45:13;-5775.00
2025-05-08 09:45:12;-6000.00
2025-05-08 09:45:11;-125.00
2025-05-08 09:45:10;-4650.00
2025-05-08 09:45:09;-2025.00
2025-05-08 09:45:08;-1800.00
2025-05-08 09:45:07;-4425.00
2025-05-08 09:45:06;-5825.00
2025-05-08 09:45:05;-8675.00
2025-05-08 09:45:04;-6550.00
2025-05-08 09:45:03;-8950.00
2025-05-08 09:45:02;-2250.00
2025-05-08 09:45:01;-7000.00
2025-05-08 09:45:00;-3200.00
2025-05-08 09:44:59;-8675.00
2025-05-08 09:44:58;-3925.00
2025-05-08 09:44:57;-2250.00
2025-05-08 09:44:56;-4875.00
2025-05-08 09:44:55;-4875.00
2025-05-08 09:44:54;-4150.00
2025-05-08 09:44:53;-9025.00
2025-05-08 09:44:52;-1375.00
2025-05-08 09:44:51;-8675.00
2025-05-08 09:44:50;-4875.00
2025-05-08 09:44:49;-9850.00
2025-05-08 09:44:48;-2700.00
2025-05-08 09:44:47;-6275.00
2025-05-08 09:44:46;-1750.00
2025-05-08 09:44:45;-800.00
2025-05-08 09:44:44;-5100.00
2025-05-08 09:44:43;-575.00
2025-05-08 09:44:42;-1975.00
2025-05-08 09:44:41;-6500.00
2025-05-08 09:44:40;-1025.00
2025-05-08 09:44:39;-2925.00
2025-05-08 09:44:38;-4825.00
2025-05-08 09:44:37;-6275.00
2025-05-08 09:44:36;-6500.00
2025-05-08 09:44:35;-4600.00
2025-05-08 09:44:34;-3875.00
2025-05-08 09:44:33;-2200.00
2025-05-08 09:44:32;-1250.00
2025-05-08 09:44:31;-1025.00
2025-05-08 09:44:30;-300.00
2025-05-08 09:44:29;-1250.00
2025-05-08 09:44:28;-6500.00
2025-05-08 09:44:27;-2925.00
2025-05-08 09:44:26;-7675.00
2025-05-08 09:44:25;-7450.00
2025-05-08 09:44:24;-300.00
2025-05-08 09:44:23;-5775.00
2025-05-08 09:44:22;-7850.00
2025-05-08 09:44:21;-4400.00
2025-05-08 09:44:20;-4850.00
2025-05-08 09:44:19;-7350.00
2025-05-08 09:42:54;-6024.00
2025-05-08 09:42:53;-2224.00
2025-05-08 09:42:52;-7699.00
2025-05-08 09:42:51;-549.00
2025-05-08 09:42:50;-7199.00
2025-05-08 09:42:49;-549.00
2025-05-08 09:42:48;-7199.00
2025-05-08 09:42:47;-7924.00
2025-05-08 09:42:46;-9599.00
2025-05-08 09:42:45;-2799.00
2025-05-08 09:42:44;-7424.00
2025-05-08 09:42:43;-6474.00
2025-05-08 09:42:42;-5524.00
2025-05-08 09:42:41;-999.00
2025-05-08 09:42:40;-3399.00
2025-05-08 09:42:39;-7374.00
2025-05-08 09:42:38;-4024.00
2025-05-08 09:42:37;-8999.00
2025-05-08 09:42:36;-7199.00
2025-05-08 09:42:35;-4799.00
2025-05-08 09:42:34;-8599.00
2025-05-08 09:42:33;-3124.00
2025-05-08 09:42:32;-5024.00
2025-05-08 09:42:31;-3849.00
2025-05-08 09:42:30;-4799.00
2025-05-08 09:42:29;-8549.00
2025-05-08 09:42:28;-4574.00
2025-05-08 09:42:27;-7649.00
2025-05-08 09:42:26;-1949.00
2025-05-08 09:42:25;-5974.00
2025-05-08 09:42:24;-7649.00
2025-05-08 09:42:23;-7874.00
2025-05-08 09:42:22;-7649.00
2025-05-08 09:42:21;-2624.00
2025-05-08 09:42:20;-6199.00
2025-05-08 09:42:19;-2174.00
2025-05-08 09:42:18;-3124.00
2025-05-08 09:42:17;-6199.00
2025-05-08 09:42:16;-5474.00
2025-05-08 09:42:15;-724.00
2025-05-08 09:42:14;-9899.00
2025-05-08 09:42:13;-3699.00
2025-05-08 09:42:12;-7874.00
2025-05-08 09:42:11;-5699.00
2025-05-08 09:42:10;-3074.00
2025-05-08 09:42:09;-9274.00
2025-05-08 09:42:08;-9274.00
2025-05-08 09:42:07;-224.00
2025-05-08 09:42:06;-6424.00
2025-05-08 09:42:05;-1174.00
2025-05-08 09:42:04;-6424.00
2025-05-08 09:42:03;-4024.00
2025-05-08 09:42:02;-6424.00
2025-05-08 09:42:01;-2124.00
2025-05-08 09:42:00;-8549.00
2025-05-08 09:41:59;-4974.00
2025-05-08 09:41:58;-5924.00
2025-05-08 09:41:57;-8324.00
2025-05-08 09:41:56;-449.00
2025-05-08 09:41:55;-1174.00
2025-05-08 09:41:54;-1124.00
2025-05-08 09:41:53;-8549.00
2025-05-08 09:41:52;-449.00
2025-05-08 09:41:51;-4249.00
2025-05-08 09:41:50;-2574.00
2025-05-08 09:41:49;-7099.00
2025-05-08 09:41:48;-5924.00
2025-05-08 09:41:47;-6099.00
2025-05-08 09:41:46;-349.00
2025-05-08 09:41:45;-2024.00
2025-05-08 09:41:44;-8774.00
2025-05-08 09:41:43;-1849.00
2025-05-08 09:41:42;-1624.00
2025-05-08 09:41:41;-8124.00
2025-05-08 09:41:40;-5874.00
2025-05-08 09:41:39;-6374.00
2025-05-08 09:41:38;-9449.00
2025-05-08 09:41:37;-8499.00
2025-05-08 09:41:36;-2799.00
2025-05-08 09:41:35;-4474.00
2025-05-08 09:41:34;-2299.00
2025-05-08 09:41:33;-5424.00
2025-05-08 09:41:32;-7774.00
2025-05-08 09:41:31;-4924.00
2025-05-08 09:41:30;-1124.00
2025-05-08 09:41:29;-7774.00
2025-05-08 09:41:28;-1349.00
2025-05-08 09:41:27;-7774.00
2025-05-08 09:41:26;-6824.00
2025-05-08 09:41:25;-2299.00
2025-05-08 09:41:24;-5874.00
2025-05-08 09:41:23;-399.00
2025-05-08 09:41:22;-5149.00
2025-05-08 09:41:21;-9224.00
2025-05-08 09:41:20;-7774.00
2025-05-08 09:41:19;-5149.00
2025-05-08 09:41:18;-7049.00
2025-05-08 09:41:17;-7274.00
2025-05-08 09:41:16;-8949.00
2025-05-08 09:41:15;-7999.00
2025-05-08 09:41:14;-4424.00
2025-05-08 09:41:13;-4649.00
2025-05-08 09:41:12;-7774.00
2025-05-08 09:41:11;-5824.00
2025-05-08 09:41:10;-2749.00
2025-05-08 09:41:09;-974.00
2025-05-08 09:41:08;-6774.00
2025-05-08 09:41:07;-4874.00
2025-05-08 09:41:06;-349.00
2025-05-08 09:41:05;-349.00
2025-05-08 09:41:04;-8449.00
2025-05-08 09:41:03;-1074.00
2025-05-08 09:41:02;-7724.00
2025-05-08 09:41:01;-6774.00
2025-05-08 09:41:00;-2024.00
2025-05-08 09:40:59;-6774.00
2025-05-08 09:40:58;-9624.00
2025-05-08 09:40:57;-1299.00
2025-05-08 09:40:56;-8674.00
2025-05-08 09:40:55;-8349.00
2025-05-08 09:40:54;-7174.00
2025-05-08 09:40:53;-1699.00
2025-05-08 09:40:52;-349.00
2025-05-08 09:40:51;-8899.00
2025-05-08 09:40:50;-5824.00
2025-05-08 09:40:49;-6999.00
2025-05-08 09:40:48;-574.00
2025-05-08 09:40:47;-74.00
2025-05-08 09:40:46;-2699.00
2025-05-08 09:40:45;-799.00
2025-05-08 09:40:44;-3424.00
2025-05-08 09:40:43;-6274.00
2025-05-08 09:40:42;-74.00
2025-05-08 09:40:41;-299.00
2025-05-08 09:40:40;-3649.00
2025-05-08 09:40:39;-2249.00
2025-05-08 09:40:38;-3649.00
2025-05-08 09:40:37;-2824.00
2025-05-08 09:40:36;-7449.00
2025-05-08 09:40:35;-1024.00
2025-05-08 09:40:34;-5999.00
2025-05-08 09:40:33;-2924.00
2025-05-08 09:40:32;-74.00
2025-05-08 09:40:31;-6949.00
2025-05-08 09:40:30;-8624.00
2025-05-08 09:40:29;-7899.00
2025-05-08 09:40:28;-5774.00
2025-05-08 09:40:27;-9574.00
2025-05-08 09:40:26;-3874.00
2025-05-08 09:40:25;-8624.00
2025-05-08 09:40:24;-299.00
2025-05-08 09:40:23;-6949.00
2025-05-08 09:40:22;-7674.00
2025-05-08 09:40:21;-7174.00
2025-05-08 09:40:20;-6449.00
2025-05-08 09:40:19;-7174.00
2025-05-08 09:40:18;-4599.00
2025-05-08 09:40:17;-749.00
2025-05-08 09:40:16;-9074.00
2025-05-08 09:40:15;-3374.00
2025-05-08 09:40:14;-3599.00
2025-05-08 09:40:13;-2649.00
2025-05-08 09:40:12;-8124.00
2025-05-08 09:40:11;-6224.00
2025-05-08 09:40:10;-749.00
2025-05-08 09:40:09;-4324.00
2025-05-08 09:40:08;-9299.00
2025-05-08 09:40:07;-7174.00
2025-05-08 09:40:06;-7249.00
2025-05-08 09:40:05;-7524.00
2025-05-08 09:40:04;-5949.00
2025-05-08 09:40:03;-9474.00
2025-05-08 09:40:02;-8524.00
2025-05-08 09:40:01;-874.00
2025-05-08 09:40:00;-6674.00
2025-05-08 09:39:59;-9749.00
2025-05-08 09:39:58;-3099.00
2025-05-08 09:39:57;-1424.00
2025-05-08 09:39:56;-1424.00
2025-05-08 09:39:55;-4049.00
2025-05-08 09:39:54;-4999.00
2025-05-08 09:39:53;-5724.00
2025-05-08 09:39:52;-699.00
2025-05-08 09:39:51;-9524.00
2025-05-08 09:39:50;-6174.00
2025-05-08 09:39:49;-4049.00
2025-05-08 09:39:48;-3549.00
2025-05-08 09:39:47;-8524.00
2025-05-08 09:39:46;-5449.00
2025-05-08 09:39:45;-9024.00
2025-05-08 09:39:44;-5449.00
2025-05-08 09:39:43;-5449.00
2025-05-08 09:39:42;-7849.00
2025-05-08 09:39:41;-924.00
2025-05-08 09:39:40;-4499.00
2025-05-08 09:39:39;-3049.00
2025-05-08 09:39:38;-1874.00
2025-05-08 09:39:37;-4499.00
2025-05-08 09:39:36;-199.00
2025-05-08 09:39:35;-8299.00
2025-05-08 09:39:34;-7474.00
2025-05-08 09:39:33;-6474.00
2025-05-08 09:39:32;-7799.00
2025-05-08 09:39:31;-2099.00
2025-05-08 09:39:30;-5174.00
2025-05-08 09:39:29;-424.00
2025-05-08 09:39:28;-2549.00
2025-05-08 09:39:27;-4949.00
2025-05-08 09:39:26;-9474.00
2025-05-08 09:39:25;-3499.00
2025-05-08 09:39:24;-1874.00
2025-05-08 09:39:23;-1374.00
2025-05-08 09:39:22;-6849.00
2025-05-08 09:39:21;-4949.00
2025-05-08 09:39:20;-3499.00
2025-05-08 09:39:19;-649.00
2025-05-08 09:39:18;-6124.00
2025-05-08 09:39:17;-2549.00
2025-05-08 09:39:16;-1374.00
2025-05-08 09:39:15;-9699.00
2025-05-08 09:39:14;-3499.00
2025-05-08 09:39:13;-7299.00
2025-05-08 09:39:12;-8424.00
2025-05-08 09:39:11;-9374.00
2025-05-08 09:39:10;-6524.00
2025-05-08 09:39:09;-8249.00
2025-05-08 09:39:08;-1099.00
2025-05-08 09:39:07;-7524.00
2025-05-08 09:39:06;-2324.00
2025-05-08 09:39:05;-8249.00
2025-05-08 09:39:04;-149.00
2025-05-08 09:39:03;-8249.00
2025-05-08 09:39:02;-8599.00
2025-05-08 09:39:01;-1724.00
2025-05-08 09:39:00;-4399.00
2025-05-08 09:38:59;-7749.00
2025-05-08 09:38:58;-1099.00
2025-05-08 09:38:57;-4174.00
2025-05-08 09:38:56;-6074.00
2025-05-08 09:38:55;-2724.00
2025-05-08 09:38:54;-4399.00
2025-05-08 09:38:53;-8924.00
2025-05-08 09:38:52;-599.00
2025-05-08 09:38:51;-3449.00
2025-05-08 09:38:50;-6799.00
2025-05-08 09:38:49;-6799.00
2025-05-08 09:38:48;-4399.00
2025-05-08 09:38:47;-5124.00
2025-05-08 09:38:46;-6074.00
2025-05-08 09:38:45;-7474.00
2025-05-08 09:38:44;-2049.00
2025-05-08 09:38:43;-7749.00
2025-05-08 09:38:42;-5124.00
2025-05-08 09:38:41;-7974.00
2025-05-08 09:38:40;-4624.00
2025-05-08 09:38:39;-1999.00
2025-05-08 09:38:38;-824.00
2025-05-08 09:38:37;-5574.00
2025-05-08 09:38:36;-6299.00
2025-05-08 09:38:35;-9149.00
2025-05-08 09:38:34;-8424.00
2025-05-08 09:38:33;-9374.00
2025-05-08 09:38:32;-7249.00
2025-05-08 09:38:31;-8649.00
2025-05-08 09:38:30;-5649.00
2025-05-08 09:38:29;-3349.00
2025-05-08 09:38:28;-5799.00
2025-05-08 09:38:27;-6749.00
2025-05-08 09:38:26;-1499.00
2025-05-08 09:38:25;-1949.00
2025-05-08 09:38:24;-9149.00
2025-05-08 09:38:23;-8874.00
2025-05-08 09:38:22;-1999.00
2025-05-08 09:38:21;-4349.00
2025-05-08 09:38:20;-3799.00
2025-05-08 09:38:19;-5974.00
2025-05-08 09:38:18;-9049.00
2025-05-08 09:38:17;-9599.00
2025-05-08 09:38:16;-8649.00
2025-05-08 09:38:15;-4574.00
2025-05-08 09:38:14;-1724.00
2025-05-08 09:38:13;-5749.00
2025-05-08 09:38:12;-9824.00
2025-05-08 09:38:11;-4574.00
2025-05-08 09:38:10;-5749.00
2025-05-08 09:38:09;-49.00
2025-05-08 09:38:08;-9099.00
2025-05-08 09:38:07;-4799.00
2025-05-08 09:38:06;-4349.00
2025-05-08 09:38:05;-4124.00
2025-05-08 09:38:04;-1224.00
2025-05-08 09:38:03;-5524.00
2025-05-08 09:38:02;-3849.00
2025-05-08 09:38:01;-1224.00
2025-05-08 09:38:00;-6699.00
2025-05-08 09:37:59;-49.00
2025-05-08 09:37:58;-4749.00
2025-05-08 09:37:57;-1574.00
2025-05-08 09:37:56;-5249.00
2025-05-08 09:37:55;-4799.00
2025-05-08 09:37:54;-499.00
2025-05-08 09:37:53;-4299.00
2025-05-08 09:37:52;-2624.00
2025-05-08 09:37:51;-9774.00
2025-05-08 09:37:50;-8599.00
2025-05-08 09:37:49;-2174.00
2025-05-08 09:37:48;-8099.00
2025-05-08 09:37:47;-3124.00
2025-05-08 09:37:46;-8599.00
2025-05-08 09:37:45;-7874.00
2025-05-08 09:37:44;-8099.00
2025-05-08 09:37:43;-9049.00
2025-05-08 09:37:42;-9049.00
2025-05-08 09:37:41;-9774.00
2025-05-08 09:37:40;-1674.00
2025-05-08 09:37:39;-7374.00
2025-05-08 09:37:38;-1899.00
2025-05-08 09:37:37;-2849.00
2025-05-08 09:37:36;-2399.00
2025-05-08 09:37:35;-949.00
2025-05-08 09:37:34;-4524.00
2025-05-08 09:37:33;-2849.00
2025-05-08 09:37:32;-9049.00
2025-05-08 09:37:31;-3574.00
2025-05-08 09:37:30;-9049.00
2025-05-08 09:37:29;-5924.00
2025-05-08 09:37:28;-9849.00
2025-05-08 09:37:27;-3924.00
2025-05-08 09:37:26;-5174.00
2025-05-08 09:37:25;-2249.00
2025-05-08 09:37:24;-5199.00
2025-05-08 09:37:23;-5199.00
2025-05-08 09:37:22;-7599.00
2025-05-08 09:37:21;-899.00
2025-05-08 09:37:20;-6874.00
2025-05-08 09:37:19;-4249.00
2025-05-08 09:37:18;-2349.00
2025-05-08 09:37:17;-7324.00
2025-05-08 09:37:16;-7374.00
2025-05-08 09:37:15;-4024.00
2025-05-08 09:37:14;-674.00
2025-05-08 09:37:13;-174.00
2025-05-08 09:37:12;-4924.00
2025-05-08 09:37:11;-4474.00
2025-05-08 09:37:10;-7324.00
2025-05-08 09:37:09;-4924.00
2025-05-08 09:37:08;-5424.00
2025-05-08 09:37:07;-1124.00
2025-05-08 09:37:06;-9224.00
2025-05-08 09:37:05;-399.00
2025-05-08 09:37:04;-8274.00
2025-05-08 09:37:03;-7324.00
2025-05-08 09:37:02;-174.00
2025-05-08 09:37:01;-3974.00
2025-05-08 09:37:00;-6824.00
2025-05-08 09:36:59;-5649.00
2025-05-08 09:36:58;-8724.00
2025-05-08 09:36:57;-5649.00
2025-05-08 09:36:56;-3024.00
2025-05-08 09:36:55;-6374.00
2025-05-08 09:36:54;-4324.00
2025-05-08 09:36:53;-8449.00
2025-05-08 09:36:52;-8949.00
2025-05-08 09:36:51;-6099.00
2025-05-08 09:36:50;-4649.00
2025-05-08 09:36:49;-4424.00
2025-05-08 09:36:48;-1574.00
2025-05-08 09:36:47;-5374.00
2025-05-08 09:36:46;-4199.00
2025-05-08 09:36:45;-2749.00
2025-05-08 09:36:44;-8224.00
2025-05-08 09:36:43;-3249.00
2025-05-08 09:36:42;-5374.00
2025-05-08 09:36:41;-6099.00
2025-05-08 09:36:40;-5599.00
2025-05-08 09:36:39;-849.00
2025-05-08 09:36:38;-9174.00
2025-05-08 09:36:37;-4099.00
2025-05-08 09:36:36;-8399.00
2025-05-08 09:36:35;-2199.00
2025-05-08 09:36:34;-2249.00
2025-05-08 09:36:33;-7724.00
2025-05-08 09:36:32;-349.00
2025-05-08 09:36:31;-1299.00
2025-05-08 09:36:30;-1299.00
2025-05-08 09:36:29;-2749.00
2025-05-08 09:36:28;-6774.00
2025-05-08 09:36:27;-2249.00
2025-05-08 09:36:26;-124.00
2025-05-08 09:36:25;-4649.00
2025-05-08 09:36:24;-7724.00
2025-05-08 09:36:23;-3199.00
2025-05-08 09:36:22;-6899.00
2025-05-08 09:36:21;-9699.00
2025-05-08 09:36:20;-8674.00
2025-05-08 09:36:19;-6274.00
2025-05-08 09:36:18;-5099.00
2025-05-08 09:36:17;-6274.00
2025-05-08 09:36:16;-7724.00
2025-05-08 09:36:15;-1749.00
2025-05-08 09:36:14;-4374.00
2025-05-08 09:36:13;-1024.00
2025-05-08 09:36:12;-2474.00
2025-05-08 09:36:11;-1974.00
2025-05-08 09:36:10;-299.00
2025-05-08 09:36:09;-6499.00
2025-05-08 09:36:08;-8174.00
2025-05-08 09:36:07;-4374.00
2025-05-08 09:36:06;-9349.00
2025-05-08 09:36:05;-2924.00
2025-05-08 09:36:04;-2924.00
2025-05-08 09:36:03;-8399.00
2025-05-08 09:36:02;-299.00
2025-05-08 09:36:01;-1249.00
2025-05-08 09:36:00;-5774.00
2025-05-08 09:35:59;-9124.00
2025-05-08 09:35:58;-7674.00
2025-05-08 09:35:57;-3649.00
2025-05-08 09:35:56;-6724.00
2025-05-08 09:35:55;-4824.00
2025-05-08 09:35:54;-1974.00
2025-05-08 09:35:53;-6949.00
2025-05-08 09:35:52;-1249.00
2025-05-08 09:35:51;-2424.00
2025-05-08 09:35:50;-9199.00
2025-05-08 09:35:49;-9649.00
2025-05-08 09:35:48;-7174.00
2025-05-08 09:35:47;-6224.00
2025-05-08 09:35:46;-8849.00
2025-05-08 09:35:45;-699.00
2025-05-08 09:35:44;-4224.00
2025-05-08 09:35:43;-8974.00
2025-05-08 09:35:42;-974.00
2025-05-08 09:35:41;-24.00
2025-05-08 09:35:40;-2424.00
2025-05-08 09:35:39;-249.00
2025-05-08 09:35:38;-4049.00
2025-05-08 09:35:37;-8349.00
2025-05-08 09:35:36;-1199.00
2025-05-08 09:35:35;-4774.00
2025-05-08 09:35:34;-974.00
2025-05-08 09:35:33;-7624.00
2025-05-08 09:35:32;-7399.00
2025-05-08 09:35:31;-1924.00
2025-05-08 09:35:30;-5949.00
2025-05-08 09:35:29;-5724.00
2025-05-08 09:35:28;-3824.00
2025-05-08 09:35:27;-9299.00
2025-05-08 09:35:26;-7624.00
2025-05-08 09:35:25;-474.00
2025-05-08 09:35:24;-1424.00
2025-05-08 09:35:23;-4774.00
2025-05-08 09:35:22;-7849.00
2025-05-08 09:35:21;-4499.00
2025-05-08 09:35:20;-699.00
2025-05-08 09:35:19;-2599.00
2025-05-08 09:35:18;-4124.00
2025-05-08 09:35:17;-5299.00
2025-05-08 09:35:16;-6899.00
2025-05-08 09:35:15;-4499.00
2025-05-08 09:35:14;-5449.00
2025-05-08 09:35:13;-9249.00
2025-05-08 09:35:12;-8799.00
2025-05-08 09:35:11;-3324.00
2025-05-08 09:35:10;-8299.00
2025-05-08 09:35:09;-7124.00
2025-05-08 09:35:08;-3549.00
2025-05-08 09:35:07;-9249.00
2025-05-08 09:35:06;-7849.00
2025-05-08 09:35:05;-9474.00
2025-05-08 09:35:04;-1874.00
2025-05-08 09:35:03;-924.00
2025-05-08 09:35:02;-3774.00
2025-05-08 09:35:01;-5674.00
2025-05-08 09:35:00;-6624.00
2025-05-08 09:34:59;-5674.00
2025-05-08 09:34:58;-9474.00
2025-05-08 09:34:57;-2324.00
2025-05-08 09:34:56;-2099.00
2025-05-08 09:34:55;-4499.00
2025-05-08 09:34:54;-7574.00
2025-05-08 09:34:53;-5124.00
2025-05-08 09:34:52;-6524.00
2025-05-08 09:34:51;-5574.00
2025-05-08 09:34:50;-9699.00
2025-05-08 09:34:49;-2549.00
2025-05-08 09:34:48;-9699.00
2025-05-08 09:34:47;-2324.00
2025-05-08 09:34:46;-9824.00
2025-05-08 09:34:45;-8874.00
2025-05-08 09:34:44;-1824.00
2025-05-08 09:34:43;-9924.00
2025-05-08 09:34:42;-2774.00
2025-05-08 09:34:41;-2049.00
2025-05-08 09:34:40;-6124.00
2025-05-08 09:34:39;-6574.00
2025-05-08 09:34:38;-5624.00
2025-05-08 09:34:37;-9424.00
2025-05-08 09:34:36;-6349.00
2025-05-08 09:34:35;-2049.00
2025-05-08 09:34:34;-2774.00
2025-05-08 09:34:33;-3949.00
2025-05-08 09:34:32;-2049.00
2025-05-08 09:34:31;-9424.00
2025-05-08 09:34:30;-374.00
2025-05-08 09:34:29;-9924.00
2025-05-08 09:34:28;-4674.00
2025-05-08 09:34:27;-6349.00
2025-05-08 09:34:26;-6574.00
2025-05-08 09:34:25;-2049.00
2025-05-08 09:34:24;-149.00
2025-05-08 09:34:23;-9649.00
2025-05-08 09:34:22;-5849.00
2025-05-08 09:34:21;-3449.00
2025-05-08 09:34:20;-5624.00
2025-05-08 09:34:19;-599.00
2025-05-08 09:34:18;-2724.00
2025-05-08 09:34:17;-1774.00
2025-05-08 09:34:16;-8924.00
2025-05-08 09:34:15;-6199.00
2025-05-08 09:34:14;4576.00
2025-05-08 09:34:13;-8924.00
2025-05-08 09:34:12;-8924.00
2025-05-08 09:34:11;-7474.00
2025-05-08 09:34:10;-1774.00
2025-05-08 09:34:09;-8199.00
2025-05-08 09:34:08;-6299.00
2025-05-08 09:34:07;-5574.00
2025-05-08 09:34:06;-4624.00
2025-05-08 09:34:05;-1049.00
2025-05-08 09:34:04;-5574.00
2025-05-08 09:34:03;-2224.00
2025-05-08 09:34:02;-7249.00
2025-05-08 09:34:01;-5249.00
2025-05-08 09:34:00;-5249.00
2025-05-08 09:33:59;-7149.00
2025-05-08 09:33:58;-9374.00
2025-05-08 09:33:57;-4124.00
2025-05-08 09:33:56;-6249.00
2025-05-08 09:33:55;-1949.00
2025-05-08 09:33:54;-9824.00
2025-05-08 09:33:53;-6474.00
2025-05-08 09:33:52;-6249.00
2025-05-08 09:33:51;-549.00
2025-05-08 09:33:50;-6974.00
2025-05-08 09:33:49;-7699.00
2025-05-08 09:33:48;-6249.00
2025-05-08 09:33:47;-7199.00
2025-05-08 09:33:46;-2674.00
2025-05-08 09:33:45;-6749.00
2025-05-08 09:33:44;-774.00
2025-05-08 09:33:43;7701.00
2025-05-08 09:33:42;9601.00
2025-05-08 09:33:41;-4574.00
2025-05-08 09:33:40;-3624.00
2025-05-08 09:33:39;-5524.00
2025-05-08 09:33:38;-4799.00
2025-05-08 09:33:37;-49.00
2025-05-08 09:33:36;-8374.00
2025-05-08 09:33:35;-2174.00
2025-05-08 09:33:34;-8374.00
2025-05-08 09:33:33;-724.00
2025-05-08 09:33:32;-4799.00
2025-05-08 09:33:31;-2174.00
2025-05-08 09:33:30;-8149.00
2025-05-08 09:33:29;-3124.00
2025-05-08 09:33:28;-5524.00
2025-05-08 09:33:27;-3124.00
