Fecha y Hora;LIT-3039 - Nivel reactor R-303
2025-05-08 11:26:23;60.88
2025-05-08 11:26:22;46.88
2025-05-08 11:26:21;77.63
2025-05-08 11:26:20;1.63
2025-05-08 11:26:19;78.13
2025-05-08 11:26:18;89.38
2025-05-08 11:26:17;98.88
2025-05-08 11:26:16;10.63
2025-05-08 11:26:15;76.63
2025-05-08 11:26:14;3.38
2025-05-08 11:26:13;36.13
2025-05-08 11:26:12;43.38
2025-05-08 11:26:11;0.88
2025-05-08 11:26:10;69.63
2025-05-08 11:26:09;34.63
2025-05-08 11:26:08;46.38
2025-05-08 11:26:07;6.13
2025-05-08 11:26:06;68.13
2025-05-08 11:26:05;3.88
2025-05-08 11:26:04;89.38
2025-05-08 11:26:03;58.63
2025-05-08 11:26:02;77.63
2025-05-08 11:26:01;87.13
2025-05-08 11:26:00;84.88
2025-05-08 11:25:59;72.63
2025-05-08 11:25:58;70.38
2025-05-08 11:25:57;34.63
2025-05-08 11:25:56;96.63
2025-05-08 11:25:55;41.88
2025-05-08 11:25:54;92.63
2025-05-08 11:25:53;70.88
2025-05-08 11:25:52;82.63
2025-05-08 11:25:51;3.88
2025-05-08 11:25:50;75.38
2025-05-08 11:25:49;11.13
2025-05-08 11:25:48;54.13
2025-05-08 11:25:47;80.38
2025-05-08 11:25:46;35.13
2025-05-08 11:25:45;58.63
2025-05-08 11:25:44;83.13
2025-05-08 11:25:43;99.38
2025-05-08 11:25:42;99.88
2025-05-08 11:25:41;43.88
2025-05-08 11:25:40;33.88
2025-05-08 11:25:39;24.88
2025-05-08 11:25:38;16.13
2025-05-08 11:25:37;85.38
2025-05-08 11:25:36;94.38
2025-05-08 11:25:35;49.63
2025-05-08 11:25:34;51.88
2025-05-08 11:25:33;89.88
2025-05-08 11:25:32;19.38
2025-05-08 11:25:31;50.13
2025-05-08 11:25:30;46.13
2025-05-08 11:25:29;14.38
2025-05-08 11:25:28;48.38
2025-05-08 11:25:27;92.63
2025-05-08 11:25:26;80.38
2025-05-08 11:25:25;18.88
2025-05-08 11:25:24;47.38
2025-05-08 11:25:23;6.63
2025-05-08 11:25:22;88.13
2025-05-08 11:25:21;78.63
2025-05-08 11:25:20;26.13
2025-05-08 11:25:19;99.88
2025-05-08 11:25:18;42.88
2025-05-08 11:25:17;35.63
2025-05-08 11:25:16;35.63
2025-05-08 11:25:15;80.88
2025-05-08 11:25:14;76.38
2025-05-08 11:25:13;52.38
2025-05-08 11:25:12;28.88
2025-05-08 11:25:11;50.13
2025-05-08 11:25:10;24.88
2025-05-08 11:25:09;51.63
2025-05-08 11:25:08;98.63
2025-05-08 11:25:07;0.88
2025-05-08 11:25:06;55.13
2025-05-08 11:25:05;81.38
2025-05-08 11:25:04;66.88
2025-05-08 11:25:03;81.38
2025-05-08 11:25:02;16.63
2025-05-08 11:25:01;69.63
2025-05-08 11:25:00;98.63
2025-05-08 11:24:59;38.38
2025-05-08 11:24:58;14.38
2025-05-08 11:24:57;99.88
2025-05-08 11:24:56;28.88
2025-05-08 11:24:55;14.88
2025-05-08 11:24:54;78.63
2025-05-08 11:24:53;42.88
2025-05-08 11:24:52;33.88
2025-05-08 11:24:51;19.38
2025-05-08 11:24:50;55.13
2025-05-08 11:24:49;81.38
2025-05-08 11:24:48;29.38
2025-05-08 11:24:47;2.63
2025-05-08 11:24:46;93.13
2025-05-08 11:24:45;55.13
2025-05-08 11:24:44;2.63
2025-05-08 11:24:43;22.13
2025-05-08 11:24:42;9.88
2025-05-08 11:24:41;95.38
2025-05-08 11:24:40;51.63
2025-05-08 11:24:39;89.63
2025-05-08 11:24:38;50.38
2025-05-08 11:24:37;97.88
2025-05-08 11:24:36;47.63
2025-05-08 11:24:35;62.88
2025-05-08 11:24:34;17.63
2025-05-08 11:24:33;74.63
2025-05-08 11:24:32;64.63
2025-05-08 11:24:31;70.13
2025-05-08 11:24:30;89.13
2025-05-08 11:24:29;22.63
2025-05-08 11:24:28;50.63
2025-05-08 11:24:27;41.13
2025-05-08 11:24:26;94.13
2025-05-08 11:24:25;34.38
2025-05-08 11:24:24;76.88
2025-05-08 11:24:23;65.13
2025-05-08 11:24:22;46.13
2025-05-08 11:24:21;46.63
2025-05-08 11:24:20;60.63
2025-05-08 11:24:19;70.13
2025-05-08 11:24:18;91.38
2025-05-08 11:24:17;48.38
2025-05-08 11:24:16;3.63
2025-05-08 11:24:15;77.38
2025-05-08 11:24:14;1.38
2025-05-08 11:24:13;62.38
2025-05-08 11:24:12;84.63
2025-05-08 11:24:11;72.38
2025-05-08 11:24:10;86.88
2025-05-08 11:24:09;15.38
2025-05-08 11:24:08;5.88
2025-05-08 11:24:07;31.38
2025-05-08 11:24:06;23.13
2025-05-08 11:24:05;19.13
2025-05-08 11:24:04;92.88
2025-05-08 11:24:03;96.88
2025-05-08 11:24:02;99.13
2025-05-08 11:24:01;32.63
2025-05-08 11:24:00;24.88
2025-05-08 11:23:59;79.63
2025-05-08 11:23:58;1.38
2025-05-08 11:23:57;48.88
2025-05-08 11:23:56;29.88
2025-05-08 11:23:55;44.38
2025-05-08 11:23:54;56.13
2025-05-08 11:23:53;34.38
2025-05-08 11:23:52;75.13
2025-05-08 11:23:51;37.13
2025-05-08 11:23:50;33.63
2025-05-08 11:23:49;15.88
2025-05-08 11:23:48;24.13
2025-05-08 11:23:47;61.63
2025-05-08 11:23:46;71.13
2025-05-08 11:23:45;16.88
2025-05-08 11:23:44;62.13
2025-05-08 11:23:43;91.88
2025-05-08 11:23:42;28.13
2025-05-08 11:23:41;33.13
2025-05-08 11:23:40;42.13
2025-05-08 11:23:39;51.63
2025-05-08 11:23:38;66.13
2025-05-08 11:23:37;27.63
2025-05-08 11:23:36;99.13
2025-05-08 11:23:35;6.88
2025-05-08 11:23:34;38.63
2025-05-08 11:23:33;24.13
2025-05-08 11:23:32;35.38
2025-05-08 11:23:31;44.88
2025-05-08 11:23:30;85.13
2025-05-08 11:23:29;80.63
2025-05-08 11:23:28;58.88
2025-05-08 11:23:27;39.88
2025-05-08 11:23:26;92.88
2025-05-08 11:23:25;18.63
2025-05-08 11:23:24;25.88
2025-05-08 11:23:23;35.38
2025-05-08 11:23:22;61.63
2025-05-08 11:23:21;61.63
2025-05-08 11:23:20;11.88
2025-05-08 11:23:19;78.38
2025-05-08 11:23:18;83.38
2025-05-08 11:23:17;83.38
2025-05-08 11:23:16;9.63
2025-05-08 11:23:15;67.13
2025-05-08 11:23:14;16.38
2025-05-08 11:23:13;6.88
2025-05-08 11:23:12;95.13
2025-05-08 11:23:11;0.13
2025-05-08 11:23:10;99.63
2025-05-08 11:23:09;35.88
2025-05-08 11:23:08;64.38
2025-05-08 11:23:07;45.38
2025-05-08 11:23:06;54.88
2025-05-08 11:23:05;11.88
2025-05-08 11:23:04;1.63
2025-05-08 11:23:03;39.63
2025-05-08 11:23:02;63.13
2025-05-08 11:23:01;70.38
2025-05-08 11:23:00;14.13
2025-05-08 11:22:59;21.38
2025-05-08 11:22:58;66.63
2025-05-08 11:22:57;66.63
2025-05-08 11:22:56;34.13
2025-05-08 11:22:55;34.63
2025-05-08 11:22:54;5.63
2025-05-08 11:22:53;96.13
2025-05-08 11:22:52;55.88
2025-05-08 11:22:51;81.13
2025-05-08 11:22:50;24.13
2025-05-08 11:22:49;33.63
2025-05-08 11:22:48;71.63
2025-05-08 11:22:47;69.38
2025-05-08 11:22:46;50.38
2025-05-08 11:22:45;36.38
2025-05-08 11:22:44;10.13
2025-05-08 11:22:43;78.88
2025-05-08 11:22:42;45.88
2025-05-08 11:22:41;91.13
2025-05-08 11:22:40;58.13
2025-05-08 11:22:39;50.88
2025-05-08 11:22:38;53.13
2025-05-08 11:22:37;71.63
2025-05-08 11:22:36;7.38
2025-05-08 11:22:35;86.13
2025-05-08 11:22:34;29.13
2025-05-08 11:22:33;5.13
2025-05-08 11:22:32;69.88
2025-05-08 11:22:31;99.38
2025-05-08 11:22:30;35.13
2025-05-08 11:22:29;15.13
2025-05-08 11:22:28;74.38
2025-05-08 11:22:27;17.88
2025-05-08 11:22:26;3.38
2025-05-08 11:22:25;17.13
2025-05-08 11:22:24;19.63
2025-05-08 11:22:23;36.38
2025-05-08 11:22:22;10.13
2025-05-08 11:22:21;12.38
2025-05-08 11:22:20;82.13
2025-05-08 11:22:19;99.38
2025-05-08 11:22:18;27.38
2025-05-08 11:22:17;43.63
2025-05-08 11:22:16;77.13
2025-05-08 11:22:15;64.88
2025-05-08 11:22:14;86.63
2025-05-08 11:22:13;51.38
2025-05-08 11:22:12;46.38
2025-05-08 11:22:11;34.13
2025-05-08 11:22:10;79.38
2025-05-08 11:22:09;62.63
2025-05-08 11:22:08;3.38
2025-05-08 11:22:07;69.88
2025-05-08 11:22:06;91.63
2025-05-08 11:22:05;85.38
2025-05-08 11:22:04;92.63
2025-05-08 11:22:03;9.38
2025-05-08 11:22:02;70.88
2025-05-08 11:22:01;7.63
2025-05-08 11:22:00;-59.33
2025-05-08 11:21:59;95.88
2025-05-08 11:21:58;50.13
2025-05-08 11:21:57;10.63
2025-05-08 11:21:56;98.88
2025-05-08 11:21:55;12.88
2025-05-08 11:21:54;51.88
2025-05-08 11:21:53;94.38
2025-05-08 11:21:52;77.63
2025-05-08 11:21:51;72.63
2025-05-08 11:21:50;60.88
2025-05-08 11:21:49;3.88
2025-05-08 11:21:48;46.88
2025-05-08 11:21:47;63.13
2025-05-08 11:21:46;3.88
2025-05-08 11:21:45;41.88
2025-05-08 11:21:44;37.38
2025-05-08 11:21:43;15.63
2025-05-08 11:21:42;37.38
2025-05-08 11:21:41;25.13
2025-05-08 11:21:40;25.13
2025-05-08 11:21:39;16.13
2025-05-08 11:21:38;27.88
2025-05-08 11:21:37;73.13
2025-05-08 11:21:36;25.63
2025-05-08 11:21:35;54.13
2025-05-08 11:21:34;34.63
2025-05-08 11:21:33;82.63
2025-05-08 11:21:32;37.88
2025-05-08 11:21:31;78.13
2025-05-08 11:21:30;44.63
2025-05-08 11:21:29;64.63
2025-05-08 11:21:28;23.13
2025-05-08 11:21:27;98.63
2025-05-08 11:21:26;16.13
2025-05-08 11:21:25;70.88
2025-05-08 11:21:24;2.13
2025-05-08 11:21:23;66.38
2025-05-08 11:21:22;11.63
2025-05-08 11:21:21;59.13
2025-05-08 11:21:20;75.88
2025-05-08 11:21:19;61.38
2025-05-08 11:21:18;94.88
2025-05-08 11:21:17;11.63
2025-05-08 11:21:16;28.38
2025-05-08 11:21:15;92.63
2025-05-08 11:21:14;56.88
2025-05-08 11:21:13;36.63
2025-05-08 11:21:12;84.63
2025-05-08 11:21:11;22.63
2025-05-08 11:21:10;34.38
2025-05-08 11:21:09;68.38
2025-05-08 11:21:08;15.38
2025-05-08 11:21:07;12.13
2025-05-08 11:21:06;26.13
2025-05-08 11:21:05;78.63
2025-05-08 11:21:04;88.13
2025-05-08 11:21:03;14.38
2025-05-08 11:21:02;66.38
2025-05-08 11:21:01;21.63
2025-05-08 11:21:00;33.38
2025-05-08 11:20:59;69.63
2025-05-08 11:20:58;70.13
2025-05-08 11:20:57;82.38
2025-05-08 11:20:56;27.13
2025-05-08 11:20:55;68.38
2025-05-08 11:20:54;97.63
2025-05-08 11:20:53;55.13
2025-05-08 11:20:52;83.63
2025-05-08 11:20:51;50.13
2025-05-08 11:20:50;4.88
2025-05-08 11:20:49;95.38
2025-05-08 11:20:48;90.88
2025-05-08 11:20:47;42.88
2025-05-08 11:20:46;98.13
2025-05-08 11:20:45;57.38
2025-05-08 11:20:44;90.88
2025-05-08 11:20:43;90.88
2025-05-08 11:20:42;7.63
2025-05-08 11:20:41;81.38
2025-05-08 11:20:40;98.13
2025-05-08 11:20:39;90.88
2025-05-08 11:20:38;83.63
2025-05-08 11:20:37;41.13
2025-05-08 11:20:36;69.63
2025-05-08 11:20:35;74.13
2025-05-08 11:20:34;76.88
2025-05-08 11:20:33;28.88
2025-05-08 11:20:32;64.63
2025-05-08 11:20:31;67.38
2025-05-08 11:20:30;65.13
2025-05-08 11:20:29;71.88
2025-05-08 11:20:28;90.88
2025-05-08 11:20:27;43.38
2025-05-08 11:20:26;87.38
2025-05-08 11:20:25;-87.83
2025-05-08 11:20:24;61.13
2025-05-08 11:20:23;91.38
2025-05-08 11:20:22;8.13
2025-05-08 11:20:21;-37.58
2025-05-08 11:20:20;-68.83
2025-05-08 11:20:19;-71.08
2025-05-08 11:20:18;96.38
2025-05-08 11:20:17;63.38
2025-05-08 11:20:16;23.13
2025-05-08 11:20:15;17.63
2025-05-08 11:20:14;46.63
2025-05-08 11:20:13;58.38
2025-05-08 11:20:12;48.88
2025-05-08 11:20:11;3.63
2025-05-08 11:20:10;57.88
2025-05-08 11:20:09;86.88
2025-05-08 11:20:08;89.13
2025-05-08 11:20:07;-42.58
2025-05-08 11:20:06;41.63
2025-05-08 11:20:05;75.13
2025-05-08 11:20:04;39.38
2025-05-08 11:20:03;17.63
2025-05-08 11:20:02;56.13
2025-05-08 11:20:01;22.13
2025-05-08 11:20:00;79.63
2025-05-08 11:19:59;61.13
2025-05-08 11:19:58;48.88
2025-05-08 11:19:57;5.88
2025-05-08 11:19:56;96.38
2025-05-08 11:19:55;67.88
2025-05-08 11:19:54;-91.83
2025-05-08 11:19:53;-51.08
2025-05-08 11:19:52;-5.83
2025-05-08 11:19:51;32.63
2025-05-08 11:19:50;-14.08
2025-05-08 11:19:49;75.13
2025-05-08 11:19:48;72.88
2025-05-08 11:19:47;-9.08
2025-05-08 11:19:46;72.88
2025-05-08 11:19:45;87.38
2025-05-08 11:19:44;15.88
2025-05-08 11:19:43;15.88
2025-05-08 11:19:42;89.63
2025-05-08 11:19:41;42.13
2025-05-08 11:19:40;-23.58
2025-05-08 11:19:39;48.88
2025-05-08 11:19:38;-51.58
2025-05-08 11:19:37;-68.83
2025-05-08 11:19:36;75.13
2025-05-08 11:19:35;-90.08
2025-05-08 11:19:34;-35.33
2025-05-08 11:19:33;63.38
2025-05-08 11:19:32;34.88
2025-05-08 11:19:31;-61.58
2025-05-08 11:19:30;-16.33
2025-05-08 11:19:29;-9.08
2025-05-08 11:19:28;-4.08
2025-05-08 11:19:27;-74.58
2025-05-08 11:19:26;-4.08
2025-05-08 11:19:25;-42.08
2025-05-08 11:19:24;-98.58
2025-05-08 11:19:23;-51.08
2025-05-08 11:19:22;-7.08
2025-05-08 11:19:21;-38.83
2025-05-08 11:19:20;-14.83
2025-05-08 11:19:19;-89.58
2025-05-08 11:19:18;-1.83
2025-05-08 11:19:17;-99.58
2025-05-08 11:19:16;-11.33
2025-05-08 11:19:15;-96.83
2025-05-08 11:19:14;-94.58
2025-05-08 11:19:13;-39.83
2025-05-08 11:19:12;-49.33
2025-05-08 11:19:11;-23.08
2025-05-08 11:19:10;-4.08
2025-05-08 11:19:09;-75.58
2025-05-08 11:19:08;-77.83
2025-05-08 11:19:07;-9.08
2025-05-08 11:19:06;-23.08
2025-05-08 11:19:05;-37.08
2025-05-08 11:19:04;-32.58
2025-05-08 11:19:03;-92.33
2025-05-08 11:19:02;-25.33
2025-05-08 11:19:01;-85.08
2025-05-08 11:19:00;-94.58
2025-05-08 11:18:59;-85.08
2025-05-08 11:18:58;-29.83
2025-05-08 11:18:57;-63.33
2025-05-08 11:18:56;-44.33
2025-05-08 11:18:55;-96.83
2025-05-08 11:18:54;-13.58
2025-05-08 11:18:53;-15.33
2025-05-08 11:18:52;-37.08
2025-05-08 11:18:51;-14.83
2025-05-08 11:18:50;-54.58
2025-05-08 11:18:49;-14.33
2025-05-08 11:18:48;-32.08
2025-05-08 11:18:47;-46.58
2025-05-08 11:18:46;-96.33
2025-05-08 11:18:45;-70.08
2025-05-08 11:18:44;-96.33
2025-05-08 11:18:43;-22.58
2025-05-08 11:18:42;-41.58
2025-05-08 11:18:41;-53.33
2025-05-08 11:18:40;-65.58
2025-05-08 11:18:39;-75.08
2025-05-08 11:18:38;-75.08
2025-05-08 11:18:37;-81.83
2025-05-08 11:18:36;-55.08
2025-05-08 11:18:35;-26.08
2025-05-08 11:18:34;-2.58
2025-05-08 11:18:33;-90.83
2025-05-08 11:18:32;-12.58
2025-05-08 11:18:31;-53.33
2025-05-08 11:18:30;-94.08
2025-05-08 11:18:29;-60.58
2025-05-08 11:18:28;-24.83
2025-05-08 11:18:27;-24.83
2025-05-08 11:18:26;-0.83
2025-05-08 11:18:25;-95.83
2025-05-08 11:18:24;-55.58
2025-05-08 11:18:23;-88.58
2025-05-08 11:18:22;-0.83
2025-05-08 11:18:21;-24.33
2025-05-08 11:18:20;-18.83
2025-05-08 11:18:19;-32.33
2025-05-08 11:18:18;-26.08
2025-05-08 11:18:17;-40.58
2025-05-08 11:18:16;-50.58
2025-05-08 11:18:15;-50.58
2025-05-08 11:18:14;-67.33
2025-05-08 11:18:13;-84.08
2025-05-08 11:18:12;-29.33
2025-05-08 11:18:11;-36.08
2025-05-08 11:18:10;-57.33
2025-05-08 11:18:09;-86.33
2025-05-08 11:18:08;-52.83
2025-05-08 11:18:07;-45.58
2025-05-08 11:18:06;-24.33
2025-05-08 11:18:05;-19.83
2025-05-08 11:18:04;-86.33
2025-05-08 11:18:03;-55.08
2025-05-08 11:18:02;-19.33
2025-05-08 11:18:01;-11.58
2025-05-08 11:18:00;-24.33
2025-05-08 11:17:59;-74.08
2025-05-08 11:17:58;-45.58
2025-05-08 11:17:57;-81.33
2025-05-08 11:17:56;-24.33
2025-05-08 11:17:55;-55.08
2025-05-08 11:17:54;-83.58
2025-05-08 11:17:53;-14.83
2025-05-08 11:17:52;-74.08
2025-05-08 11:17:51;-95.33
2025-05-08 11:17:50;-64.58
2025-05-08 11:17:49;-26.58
2025-05-08 11:17:48;-58.08
2025-05-08 11:17:47;-51.33
2025-05-08 11:17:46;-39.58
2025-05-08 11:17:45;-84.83
2025-05-08 11:17:44;-40.08
2025-05-08 11:17:43;-99.33
2025-05-08 11:17:42;-29.58
2025-05-08 11:17:41;-6.08
2025-05-08 11:17:40;-91.58
2025-05-08 11:17:39;-31.08
2025-05-08 11:17:38;-35.58
2025-05-08 11:17:37;-40.58
2025-05-08 11:17:36;-64.08
2025-05-08 11:17:35;-83.58
2025-05-08 11:17:34;-57.33
2025-05-08 11:17:33;-78.58
2025-05-08 11:17:32;-37.83
2025-05-08 11:17:31;-28.33
2025-05-08 11:17:30;-59.58
2025-05-08 11:17:29;-87.58
2025-05-08 11:17:28;-6.58
2025-05-08 11:17:27;-88.08
2025-05-08 11:17:26;-33.33
2025-05-08 11:17:25;-71.33
2025-05-08 11:17:24;-78.08
2025-05-08 11:17:23;-37.83
2025-05-08 11:17:22;-13.83
2025-05-08 11:17:21;-2.08
2025-05-08 11:17:20;-90.33
2025-05-08 11:17:19;-30.58
2025-05-08 11:17:18;-59.08
2025-05-08 11:17:17;-13.33
2025-05-08 11:17:16;-12.33
2025-05-08 11:17:15;-38.58
2025-05-08 11:17:14;-62.08
2025-05-08 11:17:13;-68.58
2025-05-08 11:17:12;-97.08
2025-05-08 11:17:11;-94.83
2025-05-08 11:17:10;-18.33
2025-05-08 11:17:09;-40.08
2025-05-08 11:17:08;-25.58
2025-05-08 11:17:07;-37.33
2025-05-08 11:17:06;-78.08
2025-05-08 11:17:05;-32.33
2025-05-08 11:17:04;-85.33
2025-05-08 11:17:03;-97.08
2025-05-08 11:17:02;-11.08
2025-05-08 11:17:01;-63.58
2025-05-08 11:17:00;-84.83
2025-05-08 11:16:59;-1.58
2025-05-08 11:16:58;-13.33
2025-05-08 11:16:57;-75.33
2025-05-08 11:16:56;-56.33
2025-05-08 11:16:55;-78.08
2025-05-08 11:16:54;-1.58
2025-05-08 11:16:53;-17.83
2025-05-08 11:16:52;-88.83
2025-05-08 11:16:51;-12.83
2025-05-08 11:16:50;-64.33
2025-05-08 11:16:49;-0.58
2025-05-08 11:16:48;-67.08
2025-05-08 11:16:47;-29.58
2025-05-08 11:16:46;-34.58
2025-05-08 11:16:45;-92.83
2025-05-08 11:16:44;-35.33
2025-05-08 11:16:43;-24.08
2025-05-08 11:16:42;-48.08
2025-05-08 11:16:41;-58.58
2025-05-08 11:16:40;-22.83
2025-05-08 11:16:39;-91.58
2025-05-08 11:16:38;-72.58
2025-05-08 11:16:37;-34.58
2025-05-08 11:16:36;-11.08
2025-05-08 11:16:35;-36.83
2025-05-08 11:16:34;-44.08
2025-05-08 11:16:33;-27.33
2025-05-08 11:16:32;-36.83
2025-05-08 11:16:31;-15.58
2025-05-08 11:16:30;-79.83
2025-05-08 11:16:29;-84.33
2025-05-08 11:16:28;-63.08
2025-05-08 11:16:27;-36.83
2025-05-08 11:16:26;-15.58
2025-05-08 11:16:25;-79.33
2025-05-08 11:16:24;-34.58
2025-05-08 11:16:23;-77.08
2025-05-08 11:16:22;-16.83
2025-05-08 11:16:21;-41.33
2025-05-08 11:16:20;-17.33
2025-05-08 11:16:19;-91.08
2025-05-08 11:16:18;-1.08
2025-05-08 11:16:17;-62.58
2025-05-08 11:16:16;-91.08
2025-05-08 11:16:15;-57.58
2025-05-08 11:16:14;-10.83
2025-05-08 11:16:13;-90.08
2025-05-08 11:16:12;-54.83
2025-05-08 11:16:11;-6.33
2025-05-08 11:16:10;-62.58
2025-05-08 11:16:09;-62.08
2025-05-08 11:16:08;-24.58
2025-05-08 11:16:07;-31.33
2025-05-08 11:16:06;-26.83
2025-05-08 11:16:05;-5.08
2025-05-08 11:16:04;-93.33
2025-05-08 11:16:03;-45.83
2025-05-08 11:16:02;-93.33
2025-05-08 11:16:01;-9.58
2025-05-08 11:16:00;-9.58
2025-05-08 11:15:59;-68.83
2025-05-08 11:15:58;-59.33
2025-05-08 11:15:57;-57.08
2025-05-08 11:15:56;-81.08
2025-05-08 11:15:55;-86.08
2025-05-08 11:15:54;-14.58
2025-05-08 11:15:53;-0.58
2025-05-08 11:15:52;-47.58
2025-05-08 11:15:51;-14.58
2025-05-08 11:15:50;-97.83
2025-05-08 11:15:49;-38.08
2025-05-08 11:15:48;-12.33
2025-05-08 11:15:47;-64.33
2025-05-08 11:15:46;-40.33
2025-05-08 11:15:45;-57.08
2025-05-08 11:15:44;-24.08
2025-05-08 11:15:43;-52.58
2025-05-08 11:15:42;-39.33
2025-05-08 11:15:41;-72.33
2025-05-08 11:15:40;-53.33
2025-05-08 11:15:39;-95.58
2025-05-08 11:15:38;-4.58
2025-05-08 11:15:37;-87.83
2025-05-08 11:15:36;-30.83
2025-05-08 11:15:35;-14.08
2025-05-08 11:15:34;-9.58
2025-05-08 11:15:33;-47.58
2025-05-08 11:15:32;-2.83
2025-05-08 11:15:31;-85.58
2025-05-08 11:15:30;-83.33
2025-05-08 11:15:29;-57.08
2025-05-08 11:15:28;-49.83
2025-05-08 11:15:27;-66.58
2025-05-08 11:15:26;-21.33
2025-05-08 11:15:25;-99.58
2025-05-08 11:15:24;-42.58
2025-05-08 11:15:23;-28.58
2025-05-08 11:15:22;-16.33
2025-05-08 11:15:21;-90.08
2025-05-08 11:15:20;-33.08
2025-05-08 11:15:19;-14.08
2025-05-08 11:15:18;-16.33
2025-05-08 11:15:17;-87.83
2025-05-08 11:15:16;-30.83
2025-05-08 11:15:15;-88.33
2025-05-08 11:15:14;-71.08
2025-05-08 11:15:13;-94.58
2025-05-08 11:15:12;-85.08
2025-05-08 11:15:11;-46.08
2025-05-08 11:15:10;-33.83
2025-05-08 11:15:09;-12.58
2025-05-08 11:15:08;-78.58
2025-05-08 11:15:07;-29.33
2025-05-08 11:15:06;-67.83
2025-05-08 11:15:05;-89.08
2025-05-08 11:15:04;-4.08
2025-05-08 11:15:03;-75.58
2025-05-08 11:15:02;-90.08
2025-05-08 11:15:01;-39.83
2025-05-08 11:15:00;-85.08
2025-05-08 11:14:59;-91.83
2025-05-08 11:14:58;-68.33
2025-05-08 11:14:57;-15.83
2025-05-08 11:14:56;-37.08
2025-05-08 11:14:55;-99.08
2025-05-08 11:14:54;-37.08
2025-05-08 11:14:53;-37.58
2025-05-08 11:14:52;-20.83
2025-05-08 11:14:51;-51.58
2025-05-08 11:14:50;-96.33
2025-05-08 11:14:49;-18.08
2025-05-08 11:14:48;-61.08
2025-05-08 11:14:47;-89.58
2025-05-08 11:14:46;-53.83
2025-05-08 11:14:45;-15.83
2025-05-08 11:14:44;-42.08
2025-05-08 11:14:43;-27.58
2025-05-08 11:14:42;-6.33
2025-05-08 11:14:41;-10.83
2025-05-08 11:14:40;-72.83
2025-05-08 11:14:39;-94.83
2025-05-08 11:14:38;-75.83
2025-05-08 11:14:37;-43.33
2025-05-08 11:14:36;-8.08
2025-05-08 11:14:35;-56.08
2025-05-08 11:14:34;-86.33
2025-05-08 11:14:33;-1.33
2025-05-08 11:14:32;-8.58
2025-05-08 11:14:31;-56.08
2025-05-08 11:14:30;-79.58
2025-05-08 11:14:29;-10.83
2025-05-08 11:14:28;-22.58
2025-05-08 11:14:27;-1.33
2025-05-08 11:14:26;-58.33
2025-05-08 11:14:25;-24.83
2025-05-08 11:14:24;-27.58
2025-05-08 11:14:23;-74.58
2025-05-08 11:14:22;-29.83
2025-05-08 11:14:21;-96.33
2025-05-08 11:14:20;-10.33
2025-05-08 11:14:19;-38.83
2025-05-08 11:14:18;-8.08
2025-05-08 11:14:17;-31.58
2025-05-08 11:14:16;-7.08
2025-05-08 11:14:15;-21.58
2025-05-08 11:14:14;-35.58
2025-05-08 11:14:13;-33.33
2025-05-08 11:14:12;-86.33
2025-05-08 11:14:11;-64.58
2025-05-08 11:14:10;-50.58
2025-05-08 11:14:09;-22.08
2025-05-08 11:14:08;-50.58
2025-05-08 11:14:07;-54.08
2025-05-08 11:14:06;-13.33
2025-05-08 11:14:05;-84.83
2025-05-08 11:14:04;-0.33
2025-05-08 11:14:03;-55.58
2025-05-08 11:14:02;-43.83
2025-05-08 11:14:01;-43.33
2025-05-08 11:14:00;-12.08
2025-05-08 11:13:59;-36.08
2025-05-08 11:13:58;-9.83
2025-05-08 11:13:57;-9.83
2025-05-08 11:13:56;-57.33
2025-05-08 11:13:55;-66.83
2025-05-08 11:13:54;-76.83
2025-05-08 11:13:53;-98.08
2025-05-08 11:13:52;-74.08
2025-05-08 11:13:51;-7.58
2025-05-08 11:13:50;-90.83
2025-05-08 11:13:49;-7.08
2025-05-08 11:13:48;-48.33
2025-05-08 11:13:47;-90.83
2025-05-08 11:13:46;-50.58
2025-05-08 11:13:45;-52.33
2025-05-08 11:13:44;-23.83
2025-05-08 11:13:43;-71.83
2025-05-08 11:13:42;-17.08
2025-05-08 11:13:41;-74.08
2025-05-08 11:13:40;-97.58
2025-05-08 11:13:39;-19.33
2025-05-08 11:13:38;-41.08
2025-05-08 11:13:37;-74.08
2025-05-08 11:13:36;-82.08
2025-05-08 11:13:35;-94.33
2025-05-08 11:13:34;-51.33
2025-05-08 11:13:33;-61.33
2025-05-08 11:13:32;-23.83
2025-05-08 11:13:31;-66.83
2025-05-08 11:13:30;-95.33
2025-05-08 11:13:29;-80.83
2025-05-08 11:13:28;-71.33
2025-05-08 11:13:27;-71.33
2025-05-08 11:13:26;-18.33
2025-05-08 11:13:25;-65.33
2025-05-08 11:13:24;-34.58
2025-05-08 11:13:23;-37.33
2025-05-08 11:13:22;-63.08
2025-05-08 11:13:21;-55.83
2025-05-08 11:13:20;-80.83
2025-05-08 11:13:19;-14.33
2025-05-08 11:13:18;-88.08
2025-05-08 11:13:17;-45.08
2025-05-08 11:13:16;-94.83
2025-05-08 11:13:15;-92.58
2025-05-08 11:13:14;-42.33
2025-05-08 11:13:13;-54.58
2025-05-08 11:13:12;-37.33
2025-05-08 11:13:11;-56.33
2025-05-08 11:13:10;-37.83
2025-05-08 11:13:09;-85.33
2025-05-08 11:13:08;-71.33
2025-05-08 11:13:07;-78.08
2025-05-08 11:13:06;-16.58
