Fecha y Hora;PIT-5011 - Presión salida E-501
2025-05-08 10:50:06;-28.28
2025-05-08 10:50:05;-32.78
2025-05-08 10:50:04;-28.78
2025-05-08 10:50:03;-18.78
2025-05-08 10:50:02;-33.28
2025-05-08 10:50:01;-61.78
2025-05-08 10:50:00;-64.03
2025-05-08 10:49:59;-21.53
2025-05-08 10:49:58;-33.28
2025-05-08 10:49:57;-97.53
2025-05-08 10:49:56;-53.53
2025-05-08 10:49:55;-6.03
2025-05-08 10:49:54;-82.53
2025-05-08 10:49:53;-61.28
2025-05-08 10:49:52;-11.03
2025-05-08 10:49:51;-43.28
2025-05-08 10:49:50;-68.53
2025-05-08 10:49:49;-28.78
2025-05-08 10:49:48;-62.28
2025-05-08 10:49:47;-5.28
2025-05-08 10:49:46;-83.53
2025-05-08 10:49:45;-76.28
2025-05-08 10:49:44;-71.78
2025-05-08 10:49:43;-95.28
2025-05-08 10:49:42;-28.78
2025-05-08 10:49:41;-81.28
2025-05-08 10:49:40;-38.28
2025-05-08 10:49:39;-92.53
2025-05-08 10:49:38;-45.53
2025-05-08 10:49:37;-90.28
2025-05-08 10:49:36;-21.53
2025-05-08 10:49:35;-28.78
2025-05-08 10:49:34;-4.28
2025-05-08 10:49:33;-81.28
2025-05-08 10:49:32;-21.53
2025-05-08 10:49:31;-37.78
2025-05-08 10:49:30;-2.03
2025-05-08 10:49:29;-33.28
2025-05-08 10:49:28;-85.78
2025-05-08 10:49:27;-16.53
2025-05-08 10:49:26;-99.78
2025-05-08 10:49:25;-16.03
2025-05-08 10:49:24;-24.53
2025-05-08 10:49:23;-98.78
2025-05-08 10:49:22;-72.03
2025-05-08 10:49:21;-96.53
2025-05-08 10:49:20;-30.53
2025-05-08 10:49:19;-78.03
2025-05-08 10:49:18;-58.53
2025-05-08 10:49:17;-61.28
2025-05-08 10:49:16;-6.53
2025-05-08 10:49:15;-35.03
2025-05-08 10:49:14;-8.28
2025-05-08 10:49:13;-15.03
2025-05-08 10:49:12;-36.78
2025-05-08 10:49:11;-30.03
2025-05-08 10:49:10;-1.53
2025-05-08 10:49:09;-15.53
2025-05-08 10:49:08;-93.78
2025-05-08 10:49:07;-30.53
2025-05-08 10:49:06;-18.28
2025-05-08 10:49:05;-20.53
2025-05-08 10:49:04;-54.03
2025-05-08 10:49:03;-40.03
2025-05-08 10:49:02;-40.03
2025-05-08 10:49:01;-13.78
2025-05-08 10:49:00;-54.03
2025-05-08 10:48:59;-23.28
2025-05-08 10:48:58;-11.03
2025-05-08 10:48:57;-65.78
2025-05-08 10:48:56;-39.53
2025-05-08 10:48:55;-22.78
2025-05-08 10:48:54;-80.28
2025-05-08 10:48:53;97.72
2025-05-08 10:48:52;-38.53
2025-05-08 10:48:51;55.22
2025-05-08 10:48:50;-93.78
2025-05-08 10:48:49;-13.28
2025-05-08 10:48:48;-41.28
2025-05-08 10:48:47;-70.28
2025-05-08 10:48:46;-23.28
2025-05-08 10:48:45;-32.28
2025-05-08 10:48:44;-48.53
2025-05-08 10:48:43;-1.53
2025-05-08 10:48:42;-32.78
2025-05-08 10:48:41;-65.28
2025-05-08 10:48:40;-80.28
2025-05-08 10:48:39;-89.28
2025-05-08 10:48:38;-39.53
2025-05-08 10:48:37;-84.78
2025-05-08 10:48:36;-65.78
2025-05-08 10:48:35;-6.03
2025-05-08 10:48:34;-22.78
2025-05-08 10:48:33;-96.53
2025-05-08 10:48:32;-98.78
2025-05-08 10:48:31;-34.53
2025-05-08 10:48:30;-91.53
2025-05-08 10:48:29;-15.53
2025-05-08 10:48:28;-17.28
2025-05-08 10:48:27;-39.03
2025-05-08 10:48:26;-29.03
2025-05-08 10:48:25;-84.28
2025-05-08 10:48:24;-44.03
2025-05-08 10:48:23;-63.03
2025-05-08 10:48:22;11.72
2025-05-08 10:48:21;76.97
2025-05-08 10:48:20;83.72
2025-05-08 10:48:19;29.97
2025-05-08 10:48:18;19.97
2025-05-08 10:48:17;66.47
2025-05-08 10:48:16;-21.78
2025-05-08 10:48:15;-69.78
2025-05-08 10:48:14;-84.28
2025-05-08 10:48:13;-82.03
2025-05-08 10:48:12;-53.03
2025-05-08 10:48:11;-98.28
2025-05-08 10:48:10;-81.53
2025-05-08 10:48:09;9.47
2025-05-08 10:48:08;-67.53
2025-05-08 10:48:07;-2.78
2025-05-08 10:48:06;-1.03
2025-05-08 10:48:05;-91.53
2025-05-08 10:48:04;-5.53
2025-05-08 10:48:03;-31.78
2025-05-08 10:48:02;-40.78
2025-05-08 10:48:01;85.47
2025-05-08 10:48:00;-0.53
2025-05-08 10:47:59;-36.28
2025-05-08 10:47:58;75.97
2025-05-08 10:47:57;-31.28
2025-05-08 10:47:56;-95.53
2025-05-08 10:47:55;80.97
2025-05-08 10:47:54;64.22
2025-05-08 10:47:53;-40.78
2025-05-08 10:47:52;21.22
2025-05-08 10:47:51;-67.03
2025-05-08 10:47:50;99.22
2025-05-08 10:47:49;22.72
2025-05-08 10:47:48;48.97
2025-05-08 10:47:47;41.72
2025-05-08 10:47:46;92.72
2025-05-08 10:47:45;54.72
2025-05-08 10:47:44;-60.28
2025-05-08 10:47:43;47.47
2025-05-08 10:47:42;81.47
2025-05-08 10:47:41;-5.03
2025-05-08 10:47:40;21.22
2025-05-08 10:47:39;-19.53
2025-05-08 10:47:38;-50.28
2025-05-08 10:47:37;56.97
2025-05-08 10:47:36;2.22
2025-05-08 10:47:35;-29.03
2025-05-08 10:47:34;21.22
2025-05-08 10:47:33;78.72
2025-05-08 10:47:32;-19.53
2025-05-08 10:47:31;7.72
2025-05-08 10:47:30;55.72
2025-05-08 10:47:29;36.22
2025-05-08 10:47:28;76.97
2025-05-08 10:47:27;38.47
2025-05-08 10:47:26;72.47
2025-05-08 10:47:25;55.72
2025-05-08 10:47:24;42.97
2025-05-08 10:47:23;55.22
2025-05-08 10:47:22;21.72
2025-05-08 10:47:21;23.97
2025-05-08 10:47:20;47.97
2025-05-08 10:47:19;79.22
2025-05-08 10:47:18;68.97
2025-05-08 10:47:17;15.47
2025-05-08 10:47:16;23.22
2025-05-08 10:47:15;15.47
2025-05-08 10:47:14;19.47
2025-05-08 10:47:13;60.72
2025-05-08 10:47:12;29.47
2025-05-08 10:47:11;97.72
2025-05-08 10:47:10;76.97
2025-05-08 10:47:09;9.97
2025-05-08 10:47:08;90.97
2025-05-08 10:47:07;43.47
2025-05-08 10:47:06;77.47
2025-05-08 10:47:05;31.72
2025-05-08 10:47:04;90.97
2025-05-08 10:47:03;7.72
2025-05-08 10:47:02;2.72
2025-05-08 10:47:01;76.47
2025-05-08 10:47:00;41.22
2025-05-08 10:46:59;23.97
2025-05-08 10:46:58;19.47
2025-05-08 10:46:57;41.72
2025-05-08 10:46:56;95.47
2025-05-08 10:46:55;66.97
2025-05-08 10:46:54;71.97
2025-05-08 10:46:53;10.47
2025-05-08 10:46:52;14.97
2025-05-08 10:46:51;88.72
2025-05-08 10:46:50;33.97
2025-05-08 10:46:49;12.72
2025-05-08 10:46:48;9.97
2025-05-08 10:46:47;30.47
2025-05-08 10:46:46;58.47
2025-05-08 10:46:45;90.72
2025-05-08 10:46:44;6.97
2025-05-08 10:46:43;5.47
2025-05-08 10:46:42;50.72
2025-05-08 10:46:41;43.47
2025-05-08 10:46:40;17.22
2025-05-08 10:46:39;21.47
2025-05-08 10:46:38;11.97
2025-05-08 10:46:37;18.72
2025-05-08 10:46:36;66.72
2025-05-08 10:46:35;76.22
2025-05-08 10:46:34;75.72
2025-05-08 10:46:33;19.22
2025-05-08 10:46:32;75.22
2025-05-08 10:46:31;89.72
2025-05-08 10:46:30;98.72
2025-05-08 10:46:29;70.22
2025-05-08 10:46:28;91.47
2025-05-08 10:46:27;91.47
2025-05-08 10:46:26;17.72
2025-05-08 10:46:25;13.22
2025-05-08 10:46:24;61.22
2025-05-08 10:46:23;58.47
2025-05-08 10:46:22;34.47
2025-05-08 10:46:21;55.72
2025-05-08 10:46:20;22.72
2025-05-08 10:46:19;34.97
2025-05-08 10:46:18;81.97
2025-05-08 10:46:17;13.22
2025-05-08 10:46:16;16.97
2025-05-08 10:46:15;90.72
2025-05-08 10:46:14;99.72
2025-05-08 10:46:13;24.72
2025-05-08 10:46:12;8.72
2025-05-08 10:46:11;1.47
2025-05-08 10:46:10;25.47
2025-05-08 10:46:09;77.47
2025-05-08 10:46:08;61.22
2025-05-08 10:46:07;20.47
2025-05-08 10:46:06;1.97
2025-05-08 10:46:05;79.72
2025-05-08 10:46:04;94.22
2025-05-08 10:46:03;80.72
2025-05-08 10:46:02;48.97
2025-05-08 10:46:01;96.47
2025-05-08 10:46:00;23.22
2025-05-08 10:45:59;59.47
2025-05-08 10:45:58;91.97
2025-05-08 10:45:57;63.47
2025-05-08 10:45:56;8.72
2025-05-08 10:45:55;68.97
2025-05-08 10:45:54;8.72
2025-05-08 10:45:53;42.22
2025-05-08 10:45:52;85.72
2025-05-08 10:45:51;58.97
2025-05-08 10:45:50;28.22
2025-05-08 10:45:49;44.47
2025-05-08 10:45:48;75.22
2025-05-08 10:45:47;0.22
2025-05-08 10:45:46;40.47
2025-05-08 10:45:45;64.22
2025-05-08 10:45:44;51.97
2025-05-08 10:45:43;58.72
2025-05-08 10:45:42;89.47
2025-05-08 10:45:41;49.97
2025-05-08 10:45:40;66.22
2025-05-08 10:45:39;99.72
2025-05-08 10:45:38;85.22
2025-05-08 10:45:37;16.97
2025-05-08 10:45:36;28.22
2025-05-08 10:45:35;97.47
2025-05-08 10:45:34;61.72
2025-05-08 10:45:33;1.97
2025-05-08 10:45:32;89.72
2025-05-08 10:45:31;49.47
2025-05-08 10:45:30;71.22
2025-05-08 10:45:29;35.47
2025-05-08 10:45:28;92.47
2025-05-08 10:45:27;11.97
2025-05-08 10:45:26;16.97
2025-05-08 10:45:25;33.22
2025-05-08 10:45:24;40.47
2025-05-08 10:45:23;61.72
2025-05-08 10:45:22;59.97
2025-05-08 10:45:21;33.72
2025-05-08 10:45:20;21.97
2025-05-08 10:45:19;90.72
2025-05-08 10:45:18;30.97
2025-05-08 10:45:17;59.47
2025-05-08 10:45:16;61.72
2025-05-08 10:45:15;62.22
2025-05-08 10:45:14;75.47
2025-05-08 10:45:13;95.72
2025-05-08 10:45:12;25.22
2025-05-08 10:45:11;10.72
2025-05-08 10:45:10;32.47
2025-05-08 10:45:09;83.47
2025-05-08 10:45:08;67.22
2025-05-08 10:45:07;38.22
2025-05-08 10:45:06;90.72
2025-05-08 10:45:05;91.22
2025-05-08 10:45:04;52.72
2025-05-08 10:45:03;12.47
2025-05-08 10:45:02;81.72
2025-05-08 10:45:01;78.97
2025-05-08 10:45:00;78.47
2025-05-08 10:44:59;60.97
2025-05-08 10:44:58;64.97
2025-05-08 10:44:57;24.72
2025-05-08 10:44:56;38.22
2025-05-08 10:44:55;41.97
2025-05-08 10:44:54;72.72
2025-05-08 10:44:53;77.72
2025-05-08 10:44:52;12.97
2025-05-08 10:44:51;69.97
2025-05-08 10:44:50;69.97
2025-05-08 10:44:49;53.72
2025-05-08 10:44:48;10.22
2025-05-08 10:44:47;15.22
2025-05-08 10:44:46;50.47
2025-05-08 10:44:45;59.97
2025-05-08 10:44:44;96.22
2025-05-08 10:44:43;6.72
2025-05-08 10:44:42;4.97
2025-05-08 10:44:41;22.97
2025-05-08 10:44:40;64.22
2025-05-08 10:44:39;78.72
2025-05-08 10:44:38;88.97
2025-05-08 10:44:37;96.22
2025-05-08 10:44:36;41.47
2025-05-08 10:44:35;19.72
2025-05-08 10:44:34;69.47
2025-05-08 10:44:33;72.72
2025-05-08 10:44:32;40.97
2025-05-08 10:44:31;76.72
2025-05-08 10:44:30;29.72
2025-05-08 10:44:29;17.47
2025-05-08 10:44:28;65.47
2025-05-08 10:44:27;72.72
2025-05-08 10:44:26;5.72
2025-05-08 10:44:25;39.22
2025-05-08 10:44:24;98.47
2025-05-08 10:44:23;41.47
2025-05-08 10:44:22;72.72
2025-05-08 10:44:21;58.72
2025-05-08 10:44:20;10.72
2025-05-08 10:44:19;25.22
2025-05-08 10:44:18;96.22
2025-05-08 10:44:17;29.72
2025-05-08 10:44:16;46.47
2025-05-08 10:44:15;8.47
2025-05-08 10:44:14;41.97
2025-05-08 10:44:13;55.97
2025-05-08 10:44:12;72.22
2025-05-08 10:44:11;22.22
2025-05-08 10:44:10;54.72
2025-05-08 10:44:09;69.22
2025-05-08 10:44:08;85.97
2025-05-08 10:44:07;29.72
2025-05-08 10:44:06;8.47
2025-05-08 10:44:05;15.22
2025-05-08 10:44:04;22.47
2025-05-08 10:44:03;35.72
2025-05-08 10:44:02;33.47
2025-05-08 10:44:01;35.72
2025-05-08 10:44:00;47.47
2025-05-08 10:43:59;89.97
2025-05-08 10:43:58;94.97
2025-05-08 10:43:57;61.47
2025-05-08 10:43:56;94.97
2025-05-08 10:43:55;58.72
2025-05-08 10:43:54;60.97
2025-05-08 10:43:53;82.72
2025-05-08 10:43:52;35.22
2025-05-08 10:43:51;13.97
2025-05-08 10:43:50;66.47
2025-05-08 10:43:49;15.72
2025-05-08 10:43:48;6.22
2025-05-08 10:43:47;89.47
2025-05-08 10:43:46;63.22
2025-05-08 10:43:45;15.72
2025-05-08 10:43:44;2.22
2025-05-08 10:43:43;70.97
2025-05-08 10:43:42;27.97
2025-05-08 10:43:41;21.22
2025-05-08 10:43:40;76.97
2025-05-08 10:43:39;69.72
2025-05-08 10:43:38;90.97
2025-05-08 10:43:37;88.22
2025-05-08 10:43:36;25.72
2025-05-08 10:43:35;94.47
2025-05-08 10:43:34;78.22
2025-05-08 10:43:33;85.47
2025-05-08 10:43:32;16.22
2025-05-08 10:43:31;99.97
2025-05-08 10:43:30;35.22
2025-05-08 10:43:29;73.72
2025-05-08 10:43:28;1.72
2025-05-08 10:43:27;42.47
2025-05-08 10:43:26;61.47
2025-05-08 10:43:25;25.72
2025-05-08 10:43:24;88.22
2025-05-08 10:43:23;83.22
2025-05-08 10:43:22;4.97
2025-05-08 10:43:21;51.97
2025-05-08 10:43:20;64.72
2025-05-08 10:43:19;75.97
2025-05-08 10:43:18;90.47
2025-05-08 10:43:17;25.72
2025-05-08 10:43:16;71.47
2025-05-08 10:43:15;66.47
2025-05-08 10:43:14;85.47
2025-05-08 10:43:13;30.72
2025-05-08 10:43:12;56.97
2025-05-08 10:43:11;84.22
2025-05-08 10:43:10;19.47
2025-05-08 10:43:09;30.97
2025-05-08 10:43:08;90.22
2025-05-08 10:43:07;44.97
2025-05-08 10:43:06;85.72
2025-05-08 10:43:05;33.97
2025-05-08 10:43:04;69.22
2025-05-08 10:43:03;61.97
2025-05-08 10:43:02;33.97
2025-05-08 10:43:01;86.47
2025-05-08 10:43:00;60.22
2025-05-08 10:42:59;50.22
2025-05-08 10:42:58;7.22
2025-05-08 10:42:57;90.97
2025-05-08 10:42:56;86.47
2025-05-08 10:42:55;31.22
2025-05-08 10:42:54;71.97
2025-05-08 10:42:53;14.97
2025-05-08 10:42:52;85.97
2025-05-08 10:42:51;64.72
2025-05-08 10:42:50;95.47
2025-05-08 10:42:49;38.47
2025-05-08 10:42:48;8.22
2025-05-08 10:42:47;17.22
2025-05-08 10:42:46;31.22
2025-05-08 10:42:45;45.72
2025-05-08 10:42:44;71.97
2025-05-08 10:42:43;50.72
2025-05-08 10:42:42;38.47
2025-05-08 10:42:41;24.97
2025-05-08 10:42:40;76.47
2025-05-08 10:42:39;74.22
2025-05-08 10:42:38;96.97
2025-05-08 10:42:37;61.72
2025-05-08 10:42:36;80.22
2025-05-08 10:42:35;56.72
2025-05-08 10:42:34;29.97
2025-05-08 10:42:33;57.47
2025-05-08 10:42:32;81.47
2025-05-08 10:42:31;76.97
2025-05-08 10:42:30;36.72
2025-05-08 10:42:29;17.22
2025-05-08 10:42:28;76.97
2025-05-08 10:42:27;34.47
2025-05-08 10:42:26;65.22
2025-05-08 10:42:25;27.22
2025-05-08 10:42:24;8.22
2025-05-08 10:42:23;90.97
2025-05-08 10:42:22;89.72
2025-05-08 10:42:21;48.47
2025-05-08 10:42:20;27.22
2025-05-08 10:42:19;30.97
2025-05-08 10:42:18;44.97
2025-05-08 10:42:17;13.72
2025-05-08 10:42:16;1.97
2025-05-08 10:42:15;65.72
2025-05-08 10:42:14;49.47
2025-05-08 10:42:13;23.72
2025-05-08 10:42:12;46.72
2025-05-08 10:42:11;24.97
2025-05-08 10:42:10;34.47
2025-05-08 10:42:09;55.72
2025-05-08 10:42:08;72.47
2025-05-08 10:42:07;48.97
2025-05-08 10:42:06;5.22
2025-05-08 10:42:05;26.47
2025-05-08 10:42:04;92.97
2025-05-08 10:42:03;73.97
2025-05-08 10:42:02;1.47
2025-05-08 10:42:01;29.97
2025-05-08 10:42:00;34.97
2025-05-08 10:41:59;27.22
2025-05-08 10:41:58;82.47
2025-05-08 10:41:57;23.22
2025-05-08 10:41:56;75.22
2025-05-08 10:41:55;98.72
2025-05-08 10:41:54;18.22
2025-05-08 10:41:53;4.22
2025-05-08 10:41:52;53.97
2025-05-08 10:41:51;61.22
2025-05-08 10:41:50;34.97
2025-05-08 10:41:49;25.47
2025-05-08 10:41:48;80.22
2025-05-08 10:41:47;58.47
2025-05-08 10:41:46;48.97
2025-05-08 10:41:45;72.97
2025-05-08 10:41:44;54.47
2025-05-08 10:41:43;13.72
2025-05-08 10:41:42;49.47
2025-05-08 10:41:41;95.22
2025-05-08 10:41:40;15.97
2025-05-08 10:41:39;18.22
2025-05-08 10:41:38;82.47
2025-05-08 10:41:37;67.97
2025-05-08 10:41:36;40.97
2025-05-08 10:41:35;7.47
2025-05-08 10:41:34;64.97
2025-05-08 10:41:33;4.22
2025-05-08 10:41:32;95.72
2025-05-08 10:41:31;32.72
2025-05-08 10:41:30;1.97
2025-05-08 10:41:29;78.47
2025-05-08 10:41:28;63.97
2025-05-08 10:41:27;35.97
2025-05-08 10:41:26;43.22
2025-05-08 10:41:25;95.72
2025-05-08 10:41:24;48.22
2025-05-08 10:41:23;97.97
2025-05-08 10:41:22;19.72
2025-05-08 10:41:21;29.72
2025-05-08 10:41:20;9.72
2025-05-08 10:41:19;11.47
2025-05-08 10:41:18;14.22
2025-05-08 10:41:17;82.97
2025-05-08 10:41:16;11.47
2025-05-08 10:41:15;9.22
2025-05-08 10:41:14;11.97
2025-05-08 10:41:13;54.47
2025-05-08 10:41:12;95.22
2025-05-08 10:41:11;64.47
2025-05-08 10:41:10;47.72
2025-05-08 10:41:09;2.47
2025-05-08 10:41:08;25.97
2025-05-08 10:41:07;66.22
2025-05-08 10:41:06;57.72
2025-05-08 10:41:05;40.47
2025-05-08 10:41:04;63.22
2025-05-08 10:41:03;62.72
2025-05-08 10:41:02;79.47
2025-05-08 10:41:01;15.72
2025-05-08 10:41:00;31.47
2025-05-08 10:40:59;64.47
2025-05-08 10:40:58;11.97
2025-05-08 10:40:57;4.72
2025-05-08 10:40:56;81.72
2025-05-08 10:40:55;97.97
2025-05-08 10:40:54;4.72
2025-05-08 10:40:53;88.47
2025-05-08 10:40:52;28.72
2025-05-08 10:40:51;57.72
2025-05-08 10:40:50;81.22
2025-05-08 10:40:49;57.72
2025-05-08 10:40:48;38.72
2025-05-08 10:40:47;24.22
2025-05-08 10:40:46;97.97
2025-05-08 10:40:45;28.72
2025-05-08 10:40:44;85.72
2025-05-08 10:40:43;95.22
2025-05-08 10:40:42;59.97
2025-05-08 10:40:41;28.72
2025-05-08 10:40:40;92.97
2025-05-08 10:40:39;62.22
2025-05-08 10:40:38;29.22
2025-05-08 10:40:37;86.22
2025-05-08 10:40:36;76.72
2025-05-08 10:40:35;98.97
2025-05-08 10:40:34;39.22
2025-05-08 10:40:33;28.47
2025-05-08 10:40:32;47.97
2025-05-08 10:40:31;71.47
2025-05-08 10:40:30;27.22
2025-05-08 10:40:29;70.47
2025-05-08 10:40:28;6.22
2025-05-08 10:40:27;88.97
2025-05-08 10:40:26;5.22
2025-05-08 10:40:25;60.97
2025-05-08 10:40:24;64.97
2025-05-08 10:40:23;62.72
2025-05-08 10:40:22;78.97
2025-05-08 10:40:21;38.72
2025-05-08 10:40:20;86.72
2025-05-08 10:40:19;77.22
2025-05-08 10:40:18;22.47
2025-05-08 10:40:17;20.72
2025-05-08 10:40:16;46.47
2025-05-08 10:40:15;79.47
2025-05-08 10:40:14;60.47
2025-05-08 10:40:13;17.47
2025-05-08 10:40:12;84.97
2025-05-08 10:40:11;55.47
2025-05-08 10:40:10;65.47
2025-05-08 10:40:09;82.22
2025-05-08 10:40:08;74.97
2025-05-08 10:40:07;8.47
2025-05-08 10:40:06;22.47
2025-05-08 10:40:05;98.47
2025-05-08 10:40:04;50.97
2025-05-08 10:40:03;68.72
2025-05-08 10:40:02;12.22
2025-05-08 10:40:01;97.72
2025-05-08 10:40:00;90.47
2025-05-08 10:39:59;75.47
2025-05-08 10:39:58;34.72
2025-05-08 10:39:57;52.97
2025-05-08 10:39:56;49.22
2025-05-08 10:39:55;84.47
2025-05-08 10:39:54;77.72
2025-05-08 10:39:53;10.72
2025-05-08 10:39:52;89.47
2025-05-08 10:39:51;84.97
2025-05-08 10:39:50;77.22
2025-05-08 10:39:49;22.47
2025-05-08 10:39:48;25.72
2025-05-08 10:39:47;92.22
2025-05-08 10:39:46;32.47
2025-05-08 10:39:45;72.72
2025-05-08 10:39:44;1.22
2025-05-08 10:39:43;75.97
2025-05-08 10:39:42;56.97
2025-05-08 10:39:41;19.47
2025-05-08 10:39:40;88.22
2025-05-08 10:39:39;4.47
2025-05-08 10:39:38;90.47
2025-05-08 10:39:37;16.72
2025-05-08 10:39:36;96.72
2025-05-08 10:39:35;25.22
2025-05-08 10:39:34;15.72
2025-05-08 10:39:33;2.22
2025-05-08 10:39:32;49.72
2025-05-08 10:39:31;14.97
2025-05-08 10:39:30;26.72
2025-05-08 10:39:29;98.72
2025-05-08 10:39:28;33.47
2025-05-08 10:39:27;58.47
2025-05-08 10:39:26;94.47
2025-05-08 10:39:25;68.72
2025-05-08 10:39:24;94.97
2025-05-08 10:39:23;18.47
2025-05-08 10:39:22;42.47
2025-05-08 10:39:21;70.97
2025-05-08 10:39:20;77.72
2025-05-08 10:39:19;14.47
2025-05-08 10:39:18;44.72
2025-05-08 10:39:17;73.22
2025-05-08 10:39:16;99.47
2025-05-08 10:39:15;33.47
2025-05-08 10:39:14;52.47
2025-05-08 10:39:13;7.22
2025-05-08 10:39:12;35.22
2025-05-08 10:39:11;4.47
2025-05-08 10:39:10;80.47
2025-05-08 10:39:09;87.72
2025-05-08 10:39:08;40.22
2025-05-08 10:39:07;97.22
2025-05-08 10:39:06;68.72
2025-05-08 10:39:05;93.22
2025-05-08 10:39:04;16.22
2025-05-08 10:39:03;64.22
2025-05-08 10:39:02;47.97
2025-05-08 10:39:01;7.22
2025-05-08 10:39:00;48.97
2025-05-08 10:38:59;70.72
2025-05-08 10:38:58;29.97
2025-05-08 10:38:57;95.97
2025-05-08 10:38:56;34.97
2025-05-08 10:38:55;9.47
2025-05-08 10:38:54;35.72
2025-05-08 10:38:53;26.22
2025-05-08 10:38:52;62.47
2025-05-08 10:38:51;12.72
2025-05-08 10:38:50;27.22
2025-05-08 10:38:49;34.47
2025-05-08 10:38:48;0.97
2025-05-08 10:38:47;13.22
2025-05-08 10:38:46;8.72
2025-05-08 10:38:45;4.97
2025-05-08 10:38:44;78.72
2025-05-08 10:38:43;68.72
2025-05-08 10:38:42;40.72
2025-05-08 10:38:41;61.97
2025-05-08 10:38:40;21.72
2025-05-08 10:38:39;45.22
2025-05-08 10:38:38;33.97
2025-05-08 10:38:37;54.72
2025-05-08 10:38:36;38.47
2025-05-08 10:38:35;84.72
2025-05-08 10:38:34;23.97
2025-05-08 10:38:33;50.22
2025-05-08 10:38:32;90.47
2025-05-08 10:38:31;21.72
2025-05-08 10:38:30;46.22
2025-05-08 10:38:29;71.97
2025-05-08 10:38:28;61.22
2025-05-08 10:38:27;29.97
2025-05-08 10:38:26;23.22
2025-05-08 10:38:25;46.22
2025-05-08 10:38:24;90.97
2025-05-08 10:38:23;38.97
2025-05-08 10:38:22;84.22
2025-05-08 10:38:21;62.47
2025-05-08 10:38:20;53.47
2025-05-08 10:38:19;57.97
2025-05-08 10:38:18;38.47
2025-05-08 10:38:17;19.47
2025-05-08 10:38:16;36.22
2025-05-08 10:38:15;50.72
2025-05-08 10:38:14;74.72
2025-05-08 10:38:13;95.97
2025-05-08 10:38:12;36.72
2025-05-08 10:38:11;22.22
2025-05-08 10:38:10;62.47
2025-05-08 10:38:09;10.47
2025-05-08 10:38:08;38.97
2025-05-08 10:38:07;31.72
2025-05-08 10:38:06;22.22
2025-05-08 10:38:05;52.97
2025-05-08 10:38:04;38.97
2025-05-08 10:38:03;90.97
2025-05-08 10:38:02;12.72
2025-05-08 10:38:01;70.22
2025-05-08 10:38:00;78.47
2025-05-08 10:37:59;61.72
2025-05-08 10:37:58;85.22
2025-05-08 10:37:57;80.97
2025-05-08 10:37:56;91.72
2025-05-08 10:37:55;98.47
2025-05-08 10:37:54;32.97
2025-05-08 10:37:53;65.72
2025-05-08 10:37:52;60.72
2025-05-08 10:37:51;73.47
2025-05-08 10:37:50;51.22
2025-05-08 10:37:49;8.22
2025-05-08 10:37:48;20.47
2025-05-08 10:37:47;81.97
2025-05-08 10:37:46;32.22
2025-05-08 10:37:45;65.22
2025-05-08 10:37:44;37.72
2025-05-08 10:37:43;22.22
2025-05-08 10:37:42;34.47
2025-05-08 10:37:41;13.22
2025-05-08 10:37:40;65.72
2025-05-08 10:37:39;44.47
2025-05-08 10:37:38;91.97
2025-05-08 10:37:37;84.22
2025-05-08 10:37:36;37.22
2025-05-08 10:37:35;60.72
2025-05-08 10:37:34;42.22
2025-05-08 10:37:33;37.22
2025-05-08 10:37:32;56.22
2025-05-08 10:37:31;39.97
2025-05-08 10:37:30;51.22
2025-05-08 10:37:29;10.97
2025-05-08 10:37:28;30.47
2025-05-08 10:37:27;29.97
2025-05-08 10:37:26;7.97
2025-05-08 10:37:25;2.97
2025-05-08 10:37:24;73.97
2025-05-08 10:37:23;17.97
2025-05-08 10:37:22;53.22
2025-05-08 10:37:21;20.97
2025-05-08 10:37:20;53.97
2025-05-08 10:37:19;94.22
2025-05-08 10:37:18;1.47
2025-05-08 10:37:17;94.22
2025-05-08 10:37:16;27.72
2025-05-08 10:37:15;92.47
2025-05-08 10:37:14;85.72
2025-05-08 10:37:13;23.22
2025-05-08 10:37:12;75.22
2025-05-08 10:37:11;89.72
2025-05-08 10:37:10;98.97
2025-05-08 10:37:09;33.22
2025-05-08 10:37:08;2.47
2025-05-08 10:37:07;64.47
2025-05-08 10:37:06;43.72
2025-05-08 10:37:05;47.72
2025-05-08 10:37:04;97.47
2025-05-08 10:37:03;66.72
2025-05-08 10:37:02;26.47
2025-05-08 10:37:01;23.72
2025-05-08 10:37:00;73.47
2025-05-08 10:36:59;14.22
2025-05-08 10:36:58;68.47
2025-05-08 10:36:57;49.47
2025-05-08 10:36:56;83.47
2025-05-08 10:36:55;47.22
2025-05-08 10:36:54;65.97
2025-05-08 10:36:53;70.47
2025-05-08 10:36:52;91.72
2025-05-08 10:36:51;53.72
2025-05-08 10:36:50;52.22
2025-05-08 10:36:49;30.47
2025-05-08 10:36:48;97.47
2025-05-08 10:36:47;28.22
2025-05-08 10:36:46;7.47
2025-05-08 10:36:45;63.97
2025-05-08 10:36:44;26.47
2025-05-08 10:36:43;80.72
2025-05-08 10:36:42;69.47
2025-05-08 10:36:41;4.22
2025-05-08 10:36:40;40.47
2025-05-08 10:36:39;78.97
2025-05-08 10:36:38;47.72
2025-05-08 10:36:37;52.22
2025-05-08 10:36:36;11.97
2025-05-08 10:36:35;47.72
2025-05-08 10:36:34;7.47
2025-05-08 10:36:33;47.72
