Fecha y Hora;CV-3022 - Válvula control temperatura salida X-302
2025-05-08 12:47:38;60.90
2025-05-08 12:47:37;22.90
2025-05-08 12:47:36;38.40
2025-05-08 12:47:35;35.65
2025-05-08 12:47:34;57.90
2025-05-08 12:47:33;68.15
2025-05-08 12:47:32;8.40
2025-05-08 12:47:31;3.90
2025-05-08 12:47:30;78.15
2025-05-08 12:47:29;73.15
2025-05-08 12:47:28;27.90
2025-05-08 12:47:27;99.40
2025-05-08 12:47:26;89.90
2025-05-08 12:47:25;75.40
2025-05-08 12:47:24;63.65
2025-05-08 12:47:23;56.40
2025-05-08 12:47:22;54.15
2025-05-08 12:47:21;94.90
2025-05-08 12:47:20;75.40
2025-05-08 12:47:19;44.65
2025-05-08 12:47:18;89.90
2025-05-08 12:47:17;59.15
2025-05-08 12:47:16;32.90
2025-05-08 12:47:15;1.65
2025-05-08 12:47:14;78.15
2025-05-08 12:47:13;13.90
2025-05-08 12:47:12;59.15
2025-05-08 12:47:11;35.15
2025-05-08 12:47:10;6.65
2025-05-08 12:47:09;87.65
2025-05-08 12:47:08;11.65
2025-05-08 12:47:07;80.90
2025-05-08 12:47:06;32.90
2025-05-08 12:47:05;13.15
2025-05-08 12:47:04;15.40
2025-05-08 12:47:03;86.40
2025-05-08 12:47:02;59.15
2025-05-08 12:47:01;47.40
2025-05-08 12:47:00;35.65
2025-05-08 12:46:59;35.15
2025-05-08 12:46:58;47.40
2025-05-08 12:46:57;73.65
2025-05-08 12:46:56;71.40
2025-05-08 12:46:55;52.40
2025-05-08 12:46:54;85.40
2025-05-08 12:46:53;11.65
2025-05-08 12:46:52;80.90
2025-05-08 12:46:51;0.40
2025-05-08 12:46:50;90.90
2025-05-08 12:46:49;29.40
2025-05-08 12:46:48;76.90
2025-05-08 12:46:47;78.65
2025-05-08 12:46:46;23.90
2025-05-08 12:46:45;80.90
2025-05-08 12:46:44;9.90
2025-05-08 12:46:43;23.90
2025-05-08 12:46:42;33.40
2025-05-08 12:46:41;33.40
2025-05-08 12:46:40;14.40
2025-05-08 12:46:39;40.65
2025-05-08 12:46:38;0.40
2025-05-08 12:46:37;31.15
2025-05-08 12:46:36;97.65
2025-05-08 12:46:35;90.90
2025-05-08 12:46:34;12.15
2025-05-08 12:46:33;51.65
2025-05-08 12:46:32;80.15
2025-05-08 12:46:31;81.90
2025-05-08 12:46:30;24.40
2025-05-08 12:46:29;60.15
2025-05-08 12:46:28;14.90
2025-05-08 12:46:27;24.40
2025-05-08 12:46:26;31.15
2025-05-08 12:46:25;64.65
2025-05-08 12:46:24;5.40
2025-05-08 12:46:23;36.15
2025-05-08 12:46:22;33.90
2025-05-08 12:46:21;89.15
2025-05-08 12:46:20;57.90
2025-05-08 12:46:19;65.15
2025-05-08 12:46:18;84.15
2025-05-08 12:46:17;50.65
2025-05-08 12:46:16;26.65
2025-05-08 12:46:15;41.15
2025-05-08 12:46:14;90.90
2025-05-08 12:46:13;46.15
2025-05-08 12:46:12;33.90
2025-05-08 12:46:11;46.15
2025-05-08 12:46:10;24.40
2025-05-08 12:46:09;93.65
2025-05-08 12:46:08;62.90
2025-05-08 12:46:07;15.40
2025-05-08 12:46:06;98.65
2025-05-08 12:46:05;27.15
2025-05-08 12:46:04;93.65
2025-05-08 12:46:03;31.65
2025-05-08 12:46:02;26.40
2025-05-08 12:46:01;9.15
2025-05-08 12:46:00;44.90
2025-05-08 12:45:59;85.65
2025-05-08 12:45:58;32.65
2025-05-08 12:45:57;39.90
2025-05-08 12:45:56;77.90
2025-05-08 12:45:55;82.40
2025-05-08 12:45:54;77.40
2025-05-08 12:45:53;87.40
2025-05-08 12:45:52;20.40
2025-05-08 12:45:51;86.90
2025-05-08 12:45:50;99.15
2025-05-08 12:45:49;48.90
2025-05-08 12:45:48;67.90
2025-05-08 12:45:47;15.40
2025-05-08 12:45:46;96.40
2025-05-08 12:45:45;34.40
2025-05-08 12:45:44;20.40
2025-05-08 12:45:43;1.40
2025-05-08 12:45:42;46.65
2025-05-08 12:45:41;10.90
2025-05-08 12:45:40;53.90
2025-05-08 12:45:39;46.65
2025-05-08 12:45:38;46.65
2025-05-08 12:45:37;65.65
2025-05-08 12:45:36;24.90
2025-05-08 12:45:35;41.65
2025-05-08 12:45:34;77.40
2025-05-08 12:45:33;39.40
2025-05-08 12:45:32;70.65
2025-05-08 12:45:31;4.15
2025-05-08 12:45:30;57.15
2025-05-08 12:45:29;54.90
2025-05-08 12:45:28;59.90
2025-05-08 12:45:27;11.40
2025-05-08 12:45:26;70.65
2025-05-08 12:45:25;51.65
2025-05-08 12:45:24;87.40
2025-05-08 12:45:23;25.40
2025-05-08 12:45:22;18.65
2025-05-08 12:45:21;44.40
2025-05-08 12:45:20;66.15
2025-05-08 12:45:19;53.90
2025-05-08 12:45:18;11.40
2025-05-08 12:45:17;85.15
2025-05-08 12:45:16;85.15
2025-05-08 12:45:15;20.90
2025-05-08 12:45:14;95.15
2025-05-08 12:45:13;16.40
2025-05-08 12:45:12;54.40
2025-05-08 12:45:11;85.15
2025-05-08 12:45:10;90.15
2025-05-08 12:45:09;20.90
2025-05-08 12:45:08;33.65
2025-05-08 12:45:07;88.40
2025-05-08 12:45:06;92.90
2025-05-08 12:45:05;31.40
2025-05-08 12:45:04;38.65
2025-05-08 12:45:03;4.65
2025-05-08 12:45:02;14.15
2025-05-08 12:45:01;57.15
2025-05-08 12:45:00;71.15
2025-05-08 12:44:59;33.15
2025-05-08 12:44:58;17.40
2025-05-08 12:44:57;6.15
2025-05-08 12:44:56;21.40
2025-05-08 12:44:55;19.15
2025-05-08 12:44:54;59.40
2025-05-08 12:44:53;30.90
2025-05-08 12:44:52;35.90
2025-05-08 12:44:51;78.40
2025-05-08 12:44:50;23.65
2025-05-08 12:44:49;26.40
2025-05-08 12:44:48;45.90
2025-05-08 12:44:47;0.15
2025-05-08 12:44:46;33.65
2025-05-08 12:44:45;47.65
2025-05-08 12:44:44;92.90
2025-05-08 12:44:43;57.15
2025-05-08 12:44:42;48.15
2025-05-08 12:44:41;7.40
2025-05-08 12:44:40;68.90
2025-05-08 12:44:39;38.15
2025-05-08 12:44:38;64.40
2025-05-08 12:44:37;83.90
2025-05-08 12:44:36;14.65
2025-05-08 12:44:35;83.40
2025-05-08 12:44:34;83.40
2025-05-08 12:44:33;59.90
2025-05-08 12:44:32;16.90
2025-05-08 12:44:31;0.65
2025-05-08 12:44:30;24.15
2025-05-08 12:44:29;50.40
2025-05-08 12:44:28;43.15
2025-05-08 12:44:27;99.40
2025-05-08 12:44:26;46.90
2025-05-08 12:44:25;17.90
2025-05-08 12:44:24;64.90
2025-05-08 12:44:23;86.15
2025-05-08 12:44:22;62.65
2025-05-08 12:44:21;86.15
2025-05-08 12:44:20;7.90
2025-05-08 12:44:19;48.15
2025-05-08 12:44:18;10.15
2025-05-08 12:44:17;55.40
2025-05-08 12:44:16;61.90
2025-05-08 12:44:15;18.90
2025-05-08 12:44:14;89.90
2025-05-08 12:44:13;83.15
2025-05-08 12:44:12;23.40
2025-05-08 12:44:11;72.15
2025-05-08 12:44:10;79.90
2025-05-08 12:44:09;86.65
2025-05-08 12:44:08;91.15
2025-05-08 12:44:07;96.15
2025-05-08 12:44:06;31.90
2025-05-08 12:44:05;58.15
2025-05-08 12:44:04;7.90
2025-05-08 12:44:03;31.90
2025-05-08 12:44:02;41.40
2025-05-08 12:44:01;22.40
2025-05-08 12:44:00;96.15
2025-05-08 12:43:59;34.15
2025-05-08 12:43:58;58.15
2025-05-08 12:43:57;58.15
2025-05-08 12:43:56;50.90
2025-05-08 12:43:55;40.65
2025-05-08 12:43:54;21.65
2025-05-08 12:43:53;89.90
2025-05-08 12:43:52;72.65
2025-05-08 12:43:51;65.40
2025-05-08 12:43:50;55.90
2025-05-08 12:43:49;77.15
2025-05-08 12:43:48;79.90
2025-05-08 12:43:47;36.90
2025-05-08 12:43:46;65.40
2025-05-08 12:43:45;51.40
2025-05-08 12:43:44;36.90
2025-05-08 12:43:43;70.40
2025-05-08 12:43:42;60.90
2025-05-08 12:43:41;60.90
2025-05-08 12:43:40;32.40
2025-05-08 12:43:39;34.65
2025-05-08 12:43:38;8.40
2025-05-08 12:43:37;41.90
2025-05-08 12:43:36;12.90
2025-05-08 12:43:35;70.40
2025-05-08 12:43:34;70.40
2025-05-08 12:43:33;39.65
2025-05-08 12:43:32;70.40
2025-05-08 12:43:31;20.65
2025-05-08 12:43:30;77.65
2025-05-08 12:43:29;77.65
2025-05-08 12:43:28;68.65
2025-05-08 12:43:27;84.90
2025-05-08 12:43:26;11.15
2025-05-08 12:43:25;99.40
2025-05-08 12:43:24;88.65
2025-05-08 12:43:23;96.90
2025-05-08 12:43:22;50.65
2025-05-08 12:43:21;71.40
2025-05-08 12:43:20;74.15
2025-05-08 12:43:19;54.15
2025-05-08 12:43:18;68.15
2025-05-08 12:43:17;8.90
2025-05-08 12:43:16;65.90
2025-05-08 12:43:15;35.15
2025-05-08 12:43:14;8.90
2025-05-08 12:43:13;13.40
2025-05-08 12:43:12;8.90
2025-05-08 12:43:11;44.65
2025-05-08 12:43:10;6.65
2025-05-08 12:43:09;97.15
2025-05-08 12:43:08;35.15
2025-05-08 12:43:07;30.65
2025-05-08 12:43:06;56.90
2025-05-08 12:43:05;51.90
2025-05-08 12:43:04;32.90
2025-05-08 12:43:03;9.40
2025-05-08 12:43:02;13.90
2025-05-08 12:43:01;78.15
2025-05-08 12:43:00;66.40
2025-05-08 12:42:59;21.15
2025-05-08 12:42:58;71.40
2025-05-08 12:42:57;66.40
2025-05-08 12:42:56;49.65
2025-05-08 12:42:55;4.40
2025-05-08 12:42:54;69.15
2025-05-08 12:42:53;18.90
2025-05-08 12:42:52;77.90
2025-05-08 12:42:51;67.90
2025-05-08 12:42:50;5.90
2025-05-08 12:42:49;31.15
2025-05-08 12:42:48;23.90
2025-05-08 12:42:47;73.65
2025-05-08 12:42:46;59.15
2025-05-08 12:42:45;95.40
2025-05-08 12:42:44;71.40
2025-05-08 12:42:43;47.40
2025-05-08 12:42:42;18.90
2025-05-08 12:42:41;37.90
2025-05-08 12:42:40;19.40
2025-05-08 12:42:39;85.90
2025-05-08 12:42:38;0.40
2025-05-08 12:42:37;93.15
2025-05-08 12:42:36;21.65
2025-05-08 12:42:35;28.40
2025-05-08 12:42:34;66.90
2025-05-08 12:42:33;42.90
2025-05-08 12:42:32;8.15
2025-05-08 12:42:31;70.15
2025-05-08 12:42:30;29.40
2025-05-08 12:42:29;39.40
2025-05-08 12:42:28;37.15
2025-05-08 12:42:27;14.90
2025-05-08 12:42:26;69.65
2025-05-08 12:42:25;31.15
2025-05-08 12:42:24;9.90
2025-05-08 12:42:23;45.65
2025-05-08 12:42:22;74.15
2025-05-08 12:42:21;71.90
2025-05-08 12:42:20;33.15
2025-05-08 12:42:19;94.15
2025-05-08 12:42:18;42.65
2025-05-08 12:42:17;31.65
2025-05-08 12:42:16;52.90
2025-05-08 12:42:15;36.65
2025-05-08 12:42:14;74.65
2025-05-08 12:42:13;67.40
2025-05-08 12:42:12;95.90
2025-05-08 12:42:11;65.15
2025-05-08 12:42:10;67.40
2025-05-08 12:42:09;5.40
2025-05-08 12:42:08;50.65
2025-05-08 12:42:07;76.90
2025-05-08 12:42:06;72.40
2025-05-08 12:42:05;95.90
2025-05-08 12:42:04;10.40
2025-05-08 12:42:03;65.15
2025-05-08 12:42:02;5.40
2025-05-08 12:42:01;19.90
2025-05-08 12:42:00;91.40
2025-05-08 12:41:59;55.65
2025-05-08 12:41:58;36.65
2025-05-08 12:41:57;36.65
2025-05-08 12:41:56;46.15
2025-05-08 12:41:55;86.90
2025-05-08 12:41:54;94.15
2025-05-08 12:41:53;98.65
2025-05-08 12:41:52;60.65
2025-05-08 12:41:51;17.65
2025-05-08 12:41:50;39.40
2025-05-08 12:41:49;12.40
2025-05-08 12:41:48;68.90
2025-05-08 12:41:47;35.90
2025-05-08 12:41:46;68.40
2025-05-08 12:41:45;41.65
2025-05-08 12:41:44;86.90
2025-05-08 12:41:43;99.15
2025-05-08 12:41:42;46.65
2025-05-08 12:41:41;77.40
2025-05-08 12:41:40;35.40
2025-05-08 12:41:39;0.15
2025-05-08 12:41:38;77.90
2025-05-08 12:41:37;68.90
2025-05-08 12:41:36;56.65
2025-05-08 12:41:35;94.15
2025-05-08 12:41:34;10.90
2025-05-08 12:41:33;89.15
2025-05-08 12:41:32;27.65
2025-05-08 12:41:31;61.15
2025-05-08 12:41:30;94.65
2025-05-08 12:41:29;77.90
2025-05-08 12:41:28;18.15
2025-05-08 12:41:27;80.15
2025-05-08 12:41:26;51.65
2025-05-08 12:41:25;75.65
2025-05-08 12:41:24;37.15
2025-05-08 12:41:23;51.65
2025-05-08 12:41:22;46.65
2025-05-08 12:41:21;89.65
2025-05-08 12:41:20;61.15
2025-05-08 12:41:19;34.90
2025-05-08 12:41:18;56.65
2025-05-08 12:41:17;58.15
2025-05-08 12:41:16;38.15
2025-05-08 12:41:15;47.15
2025-05-08 12:41:14;73.40
2025-05-08 12:41:13;82.90
2025-05-08 12:41:12;28.15
2025-05-08 12:41:11;87.90
2025-05-08 12:41:10;68.40
2025-05-08 12:41:09;92.40
2025-05-08 12:41:08;73.40
2025-05-08 12:41:07;28.15
2025-05-08 12:41:06;90.15
2025-05-08 12:41:05;78.40
2025-05-08 12:41:04;47.15
2025-05-08 12:41:03;34.90
2025-05-08 12:41:02;28.15
2025-05-08 12:41:01;63.90
2025-05-08 12:41:00;78.40
2025-05-08 12:40:59;90.15
2025-05-08 12:40:58;68.90
2025-05-08 12:40:57;90.15
2025-05-08 12:40:56;37.65
2025-05-08 12:40:55;40.40
2025-05-08 12:40:54;57.15
2025-05-08 12:40:53;57.15
2025-05-08 12:40:52;59.40
2025-05-08 12:40:51;11.90
2025-05-08 12:40:50;52.15
2025-05-08 12:40:49;47.65
2025-05-08 12:40:48;26.90
2025-05-08 12:40:47;29.15
2025-05-08 12:40:46;89.90
2025-05-08 12:40:45;16.15
2025-05-08 12:40:44;66.40
2025-05-08 12:40:43;64.40
2025-05-08 12:40:42;90.65
2025-05-08 12:40:41;16.90
2025-05-08 12:40:40;2.40
2025-05-08 12:40:39;19.15
2025-05-08 12:40:38;28.65
2025-05-08 12:40:37;9.65
2025-05-08 12:40:36;90.65
2025-05-08 12:40:35;85.65
2025-05-08 12:40:34;50.40
2025-05-08 12:40:33;33.65
2025-05-08 12:40:32;16.90
2025-05-08 12:40:31;93.40
2025-05-08 12:40:30;95.65
2025-05-08 12:40:29;33.65
2025-05-08 12:40:28;59.90
2025-05-08 12:40:27;14.65
2025-05-08 12:40:26;78.90
2025-05-08 12:40:25;12.40
2025-05-08 12:40:24;33.65
2025-05-08 12:40:23;5.15
2025-05-08 12:40:22;91.15
2025-05-08 12:40:21;33.65
2025-05-08 12:40:20;33.65
2025-05-08 12:40:19;93.40
2025-05-08 12:40:18;0.65
2025-05-08 12:40:17;93.40
2025-05-08 12:40:16;17.40
2025-05-08 12:40:15;26.90
2025-05-08 12:40:14;25.65
2025-05-08 12:40:13;37.40
2025-05-08 12:40:12;84.40
2025-05-08 12:40:11;34.15
2025-05-08 12:40:10;88.90
2025-05-08 12:40:09;5.65
2025-05-08 12:40:08;67.15
2025-05-08 12:40:07;7.90
2025-05-08 12:40:06;22.40
2025-05-08 12:40:05;22.40
2025-05-08 12:40:04;26.90
2025-05-08 12:40:03;38.65
2025-05-08 12:40:02;91.65
2025-05-08 12:40:01;77.15
2025-05-08 12:40:00;41.40
2025-05-08 12:39:59;5.65
2025-05-08 12:39:58;3.40
2025-05-08 12:39:57;69.90
2025-05-08 12:39:56;77.65
2025-05-08 12:39:55;47.40
2025-05-08 12:39:54;41.90
2025-05-08 12:39:53;56.40
2025-05-08 12:39:52;30.15
2025-05-08 12:39:51;25.15
2025-05-08 12:39:50;96.15
2025-05-08 12:39:49;48.65
2025-05-08 12:39:48;34.65
2025-05-08 12:39:47;12.90
2025-05-08 12:39:46;22.40
2025-05-08 12:39:45;67.65
2025-05-08 12:39:44;3.40
2025-05-08 12:39:43;-89.31
2025-05-08 12:39:42;-75.31
2025-05-08 12:39:41;-22.81
2025-05-08 12:39:40;58.65
2025-05-08 12:39:39;8.40
2025-05-08 12:39:38;34.65
2025-05-08 12:39:37;69.90
2025-05-08 12:39:36;44.15
2025-05-08 12:39:35;10.65
2025-05-08 12:39:34;39.65
2025-05-08 12:39:33;77.65
2025-05-08 12:39:32;89.40
2025-05-08 12:39:31;87.65
2025-05-08 12:39:30;51.40
2025-05-08 12:39:29;68.15
2025-05-08 12:39:28;98.90
2025-05-08 12:39:27;34.65
2025-05-08 12:39:26;65.90
2025-05-08 12:39:25;77.65
2025-05-08 12:39:24;20.65
2025-05-08 12:39:23;18.40
2025-05-08 12:39:22;22.90
2025-05-08 12:39:21;94.40
2025-05-08 12:39:20;40.15
2025-05-08 12:39:19;20.65
2025-05-08 12:39:18;92.15
2025-05-08 12:39:17;75.40
2025-05-08 12:39:16;72.65
2025-05-08 12:39:15;18.40
2025-05-08 12:39:14;78.15
2025-05-08 12:39:13;82.65
2025-05-08 12:39:12;44.65
2025-05-08 12:39:11;-36.31
2025-05-08 12:39:10;-24.56
2025-05-08 12:39:09;-25.06
2025-05-08 12:39:08;87.65
2025-05-08 12:39:07;1.65
2025-05-08 12:39:06;75.90
2025-05-08 12:39:05;70.90
2025-05-08 12:39:04;-91.56
2025-05-08 12:39:03;-26.81
2025-05-08 12:39:02;-39.56
2025-05-08 12:39:01;-50.81
2025-05-08 12:39:00;-8.31
2025-05-08 12:38:59;85.40
2025-05-08 12:38:58;-37.31
2025-05-08 12:38:57;-82.56
2025-05-08 12:38:56;35.15
2025-05-08 12:38:55;68.65
2025-05-08 12:38:54;59.15
2025-05-08 12:38:53;-99.31
2025-05-08 12:38:52;47.40
2025-05-08 12:38:51;-44.56
2025-05-08 12:38:50;-18.31
2025-05-08 12:38:49;-35.06
2025-05-08 12:38:48;97.15
2025-05-08 12:38:47;-30.06
2025-05-08 12:38:46;-89.81
2025-05-08 12:38:45;-89.31
2025-05-08 12:38:44;-54.06
2025-05-08 12:38:43;85.40
2025-05-08 12:38:42;-54.06
2025-05-08 12:38:41;49.65
2025-05-08 12:38:40;-77.56
2025-05-08 12:38:39;-16.31
2025-05-08 12:38:38;-45.81
2025-05-08 12:38:37;-96.56
2025-05-08 12:38:36;-68.06
2025-05-08 12:38:35;-34.56
2025-05-08 12:38:34;-60.81
2025-05-08 12:38:33;-94.31
2025-05-08 12:38:32;-98.81
2025-05-08 12:38:31;-29.56
2025-05-08 12:38:30;-63.06
2025-05-08 12:38:29;-91.56
2025-05-08 12:38:28;-49.06
2025-05-08 12:38:27;-25.06
2025-05-08 12:38:26;-34.56
2025-05-08 12:38:25;-15.56
2025-05-08 12:38:24;-41.81
2025-05-08 12:38:23;-72.56
2025-05-08 12:38:22;-82.06
2025-05-08 12:38:21;-50.81
2025-05-08 12:38:20;-58.56
2025-05-08 12:38:19;-53.56
2025-05-08 12:38:18;-3.31
2025-05-08 12:38:17;-91.56
2025-05-08 12:38:16;-46.31
2025-05-08 12:38:15;-7.81
2025-05-08 12:38:14;-1.06
2025-05-08 12:38:13;-77.06
2025-05-08 12:38:12;-95.06
2025-05-08 12:38:11;-95.56
2025-05-08 12:38:10;-33.56
2025-05-08 12:38:09;-38.06
2025-05-08 12:38:08;-1.81
2025-05-08 12:38:07;-75.56
2025-05-08 12:38:06;-9.56
2025-05-08 12:38:05;-88.81
2025-05-08 12:38:04;-69.81
2025-05-08 12:38:03;-24.56
2025-05-08 12:38:02;-60.31
2025-05-08 12:38:01;-69.81
2025-05-08 12:38:00;-41.31
2025-05-08 12:37:59;-7.81
2025-05-08 12:37:58;-24.56
2025-05-08 12:37:57;-40.81
2025-05-08 12:37:56;-86.56
2025-05-08 12:37:55;-50.81
2025-05-08 12:37:54;-15.06
2025-05-08 12:37:53;-52.56
2025-05-08 12:37:52;-48.06
2025-05-08 12:37:51;-5.06
2025-05-08 12:37:50;-72.06
2025-05-08 12:37:49;-79.31
2025-05-08 12:37:48;-38.56
2025-05-08 12:37:47;-0.56
2025-05-08 12:37:46;-49.81
2025-05-08 12:37:45;-59.81
2025-05-08 12:37:44;-36.31
2025-05-08 12:37:43;-38.56
2025-05-08 12:37:42;-29.06
2025-05-08 12:37:41;-21.81
2025-05-08 12:37:40;-19.56
2025-05-08 12:37:39;-45.81
2025-05-08 12:37:38;-43.06
2025-05-08 12:37:37;-7.81
2025-05-08 12:37:36;-53.81
2025-05-08 12:37:35;-20.81
2025-05-08 12:37:34;-1.31
2025-05-08 12:37:33;-19.06
2025-05-08 12:37:32;-5.06
2025-05-08 12:37:31;-0.06
2025-05-08 12:37:30;-78.81
2025-05-08 12:37:29;-16.81
2025-05-08 12:37:28;-19.06
2025-05-08 12:37:27;-26.31
2025-05-08 12:37:26;-28.56
2025-05-08 12:37:25;-78.31
2025-05-08 12:37:24;-5.06
2025-05-08 12:37:23;-64.31
2025-05-08 12:37:22;-16.81
2025-05-08 12:37:21;-71.06
2025-05-08 12:37:20;-99.06
2025-05-08 12:37:19;-72.81
2025-05-08 12:37:18;-32.56
2025-05-08 12:37:17;-99.56
2025-05-08 12:37:16;-76.06
2025-05-08 12:37:15;-40.31
2025-05-08 12:37:14;-33.06
2025-05-08 12:37:13;-23.56
2025-05-08 12:37:12;-26.31
2025-05-08 12:37:11;-44.81
2025-05-08 12:37:10;-42.56
2025-05-08 12:37:09;-59.31
2025-05-08 12:37:08;-30.81
2025-05-08 12:37:07;-83.31
2025-05-08 12:37:06;-44.81
2025-05-08 12:37:05;-85.56
2025-05-08 12:37:04;-72.81
2025-05-08 12:37:03;-26.56
2025-05-08 12:37:02;-41.06
2025-05-08 12:37:01;-97.31
2025-05-08 12:37:00;-56.56
2025-05-08 12:36:59;-1.81
2025-05-08 12:36:58;-94.56
2025-05-08 12:36:57;-42.56
2025-05-08 12:36:56;-35.31
2025-05-08 12:36:55;-47.06
2025-05-08 12:36:54;-56.06
2025-05-08 12:36:53;-68.31
2025-05-08 12:36:52;-49.31
2025-05-08 12:36:51;-87.31
2025-05-08 12:36:50;-23.06
2025-05-08 12:36:49;-80.56
2025-05-08 12:36:48;-77.81
2025-05-08 12:36:47;-44.81
2025-05-08 12:36:46;-28.06
2025-05-08 12:36:45;-82.81
2025-05-08 12:36:44;-85.06
2025-05-08 12:36:43;-20.81
2025-05-08 12:36:42;-77.81
2025-05-08 12:36:41;-30.31
2025-05-08 12:36:40;-6.31
2025-05-08 12:36:39;-49.31
2025-05-08 12:36:38;-77.81
2025-05-08 12:36:37;-89.56
2025-05-08 12:36:36;-87.31
2025-05-08 12:36:35;-91.81
2025-05-08 12:36:34;-77.81
2025-05-08 12:36:33;-74.06
2025-05-08 12:36:32;-29.31
2025-05-08 12:36:31;-7.06
2025-05-08 12:36:30;-56.06
2025-05-08 12:36:29;-1.31
2025-05-08 12:36:28;-66.81
2025-05-08 12:36:27;-76.81
2025-05-08 12:36:26;-3.06
2025-05-08 12:36:25;-64.56
2025-05-08 12:36:24;-77.31
2025-05-08 12:36:23;-5.81
2025-05-08 12:36:22;-79.56
2025-05-08 12:36:21;-75.81
2025-05-08 12:36:20;-5.81
2025-05-08 12:36:19;-8.06
2025-05-08 12:36:18;-67.81
2025-05-08 12:36:17;-13.06
2025-05-08 12:36:16;-3.56
2025-05-08 12:36:15;-56.06
2025-05-08 12:36:14;-32.06
2025-05-08 12:36:13;-51.06
2025-05-08 12:36:12;-34.31
2025-05-08 12:36:11;-96.31
2025-05-08 12:36:10;-77.31
2025-05-08 12:36:09;-89.06
2025-05-08 12:36:08;-29.81
2025-05-08 12:36:07;-53.31
2025-05-08 12:36:06;-57.81
2025-05-08 12:36:05;-96.31
2025-05-08 12:36:04;-74.56
2025-05-08 12:36:03;-84.06
2025-05-08 12:36:02;-17.56
2025-05-08 12:36:01;-99.31
2025-05-08 12:36:00;-20.56
2025-05-08 12:35:59;-23.31
2025-05-08 12:35:58;-98.06
2025-05-08 12:35:57;-7.56
2025-05-08 12:35:56;-24.31
2025-05-08 12:35:55;-8.06
2025-05-08 12:35:54;-55.56
2025-05-08 12:35:53;-29.31
2025-05-08 12:35:52;-66.81
2025-05-08 12:35:51;-41.06
2025-05-08 12:35:50;-74.56
2025-05-08 12:35:49;-41.06
2025-05-08 12:35:48;-95.81
2025-05-08 12:35:47;-50.56
2025-05-08 12:35:46;-86.31
2025-05-08 12:35:45;-71.81
2025-05-08 12:35:44;-22.06
2025-05-08 12:35:43;-43.31
2025-05-08 12:35:42;-69.56
2025-05-08 12:35:41;-47.81
2025-05-08 12:35:40;-88.56
2025-05-08 12:35:39;-26.56
2025-05-08 12:35:38;-46.06
2025-05-08 12:35:37;-66.81
2025-05-08 12:35:36;-48.56
2025-05-08 12:35:35;-96.56
2025-05-08 12:35:34;-22.81
2025-05-08 12:35:33;-87.06
2025-05-08 12:35:32;-2.56
2025-05-08 12:35:31;-59.56
2025-05-08 12:35:30;-39.56
2025-05-08 12:35:29;-22.81
2025-05-08 12:35:28;-89.31
2025-05-08 12:35:27;-76.31
2025-05-08 12:35:26;-80.81
2025-05-08 12:35:25;-81.31
2025-05-08 12:35:24;-83.56
2025-05-08 12:35:23;-85.81
2025-05-08 12:35:22;-54.56
2025-05-08 12:35:21;-2.56
2025-05-08 12:35:20;-40.56
2025-05-08 12:35:19;-59.56
2025-05-08 12:35:18;-7.06
2025-05-08 12:35:17;-52.31
2025-05-08 12:35:16;-54.56
2025-05-08 12:35:15;-56.81
2025-05-08 12:35:14;-19.31
2025-05-08 12:35:13;-26.06
2025-05-08 12:35:12;-35.56
2025-05-08 12:35:11;-35.56
2025-05-08 12:35:10;-56.81
2025-05-08 12:35:09;-85.81
2025-05-08 12:35:08;-28.31
2025-05-08 12:35:07;-2.56
2025-05-08 12:35:06;-99.81
2025-05-08 12:35:05;-71.31
2025-05-08 12:35:04;-90.31
2025-05-08 12:35:03;-52.31
2025-05-08 12:35:02;-56.81
2025-05-08 12:35:01;-18.81
2025-05-08 12:35:00;-94.81
2025-05-08 12:34:59;-80.31
2025-05-08 12:34:58;-15.06
2025-05-08 12:34:57;-96.06
2025-05-08 12:34:56;-58.56
2025-05-08 12:34:55;-97.06
2025-05-08 12:34:54;-49.56
2025-05-08 12:34:53;-90.31
2025-05-08 12:34:52;-80.31
2025-05-08 12:34:51;-18.31
2025-05-08 12:34:50;-61.31
2025-05-08 12:34:49;-40.06
2025-05-08 12:34:48;-94.81
2025-05-08 12:34:47;-13.81
2025-05-08 12:34:46;-27.81
2025-05-08 12:34:45;-51.81
2025-05-08 12:34:44;-25.06
2025-05-08 12:34:43;-58.06
2025-05-08 12:34:42;-43.56
2025-05-08 12:34:41;-41.31
2025-05-08 12:34:40;-37.31
2025-05-08 12:34:39;-18.31
2025-05-08 12:34:38;-58.56
2025-05-08 12:34:37;-15.56
2025-05-08 12:34:36;-73.06
2025-05-08 12:34:35;-96.56
2025-05-08 12:34:34;-11.06
2025-05-08 12:34:33;-99.31
2025-05-08 12:34:32;-85.31
2025-05-08 12:34:31;-92.06
2025-05-08 12:34:30;-65.81
2025-05-08 12:34:29;-34.56
2025-05-08 12:34:28;-77.56
2025-05-08 12:34:27;-49.06
2025-05-08 12:34:26;-52.56
2025-05-08 12:34:25;-9.56
2025-05-08 12:34:24;-57.56
2025-05-08 12:34:23;-65.31
2025-05-08 12:34:22;-15.56
2025-05-08 12:34:21;-58.56
2025-05-08 12:34:20;-82.06
2025-05-08 12:34:19;-10.56
2025-05-08 12:34:18;-5.56
2025-05-08 12:34:17;-98.81
2025-05-08 12:34:16;-51.31
2025-05-08 12:34:15;-89.31
