Fecha y Hora;KV-2010 - Válvula agua a M-201
2025-05-08 12:30:32;85900.00
2025-05-08 12:30:31;99900.00
2025-05-08 12:30:30;97650.00
2025-05-08 12:30:29;31150.00
2025-05-08 12:30:28;90400.00
2025-05-08 12:30:27;38400.00
2025-05-08 12:30:26;90400.00
2025-05-08 12:30:25;66900.00
2025-05-08 12:30:24;90900.00
2025-05-08 12:30:23;27150.00
2025-05-08 12:30:22;24900.00
2025-05-08 12:30:21;32150.00
2025-05-08 12:30:20;27150.00
2025-05-08 12:30:19;55150.00
2025-05-08 12:30:18;71900.00
2025-05-08 12:30:17;400.00
2025-05-08 12:30:16;400.00
2025-05-08 12:30:15;83650.00
2025-05-08 12:30:14;2650.00
2025-05-08 12:30:13;46650.00
2025-05-08 12:30:12;58400.00
2025-05-08 12:30:11;64650.00
2025-05-08 12:30:10;81400.00
2025-05-08 12:30:09;55150.00
2025-05-08 12:30:08;71900.00
2025-05-08 12:30:07;26650.00
2025-05-08 12:30:06;9900.00
2025-05-08 12:30:05;69650.00
2025-05-08 12:30:04;19400.00
2025-05-08 12:30:03;52900.00
2025-05-08 12:30:02;41150.00
2025-05-08 12:30:01;79150.00
2025-05-08 12:30:00;67400.00
2025-05-08 12:29:59;19400.00
2025-05-08 12:29:58;24400.00
2025-05-08 12:29:57;62400.00
2025-05-08 12:29:56;90900.00
2025-05-08 12:29:55;38900.00
2025-05-08 12:29:54;67400.00
2025-05-08 12:29:53;67400.00
2025-05-08 12:29:52;67400.00
2025-05-08 12:29:51;67400.00
2025-05-08 12:29:50;46150.00
2025-05-08 12:29:49;65150.00
2025-05-08 12:29:48;95900.00
2025-05-08 12:29:47;17650.00
2025-05-08 12:29:46;22150.00
2025-05-08 12:29:45;10400.00
2025-05-08 12:29:44;19900.00
2025-05-08 12:29:43;89150.00
2025-05-08 12:29:42;66650.00
2025-05-08 12:29:41;56150.00
2025-05-08 12:29:40;72400.00
2025-05-08 12:29:39;10400.00
2025-05-08 12:29:38;8150.00
2025-05-08 12:29:37;24900.00
2025-05-08 12:29:36;67400.00
2025-05-08 12:29:35;60650.00
2025-05-08 12:29:34;65150.00
2025-05-08 12:29:33;38900.00
2025-05-08 12:29:32;20900.00
2025-05-08 12:29:31;68400.00
2025-05-08 12:29:30;94650.00
2025-05-08 12:29:29;16400.00
2025-05-08 12:29:28;68400.00
2025-05-08 12:29:27;41650.00
2025-05-08 12:29:26;70150.00
2025-05-08 12:29:25;27150.00
2025-05-08 12:29:24;56150.00
2025-05-08 12:29:23;72900.00
2025-05-08 12:29:22;77400.00
2025-05-08 12:29:21;20400.00
2025-05-08 12:29:20;56150.00
2025-05-08 12:29:19;1900.00
2025-05-08 12:29:18;91900.00
2025-05-08 12:29:17;56150.00
2025-05-08 12:29:16;56150.00
2025-05-08 12:29:15;94150.00
2025-05-08 12:29:14;67900.00
2025-05-08 12:29:13;50900.00
2025-05-08 12:29:12;70650.00
2025-05-08 12:29:11;61150.00
2025-05-08 12:29:10;72150.00
2025-05-08 12:29:09;72150.00
2025-05-08 12:29:08;58900.00
2025-05-08 12:29:07;23150.00
2025-05-08 12:29:06;96900.00
2025-05-08 12:29:05;96900.00
2025-05-08 12:29:04;39900.00
2025-05-08 12:29:03;77900.00
2025-05-08 12:29:02;99150.00
2025-05-08 12:29:01;77900.00
2025-05-08 12:29:00;25400.00
2025-05-08 12:28:59;18650.00
2025-05-08 12:28:58;18150.00
2025-05-08 12:28:57;51650.00
2025-05-08 12:28:56;25400.00
2025-05-08 12:28:55;42150.00
2025-05-08 12:28:54;13650.00
2025-05-08 12:28:53;90150.00
2025-05-08 12:28:52;85150.00
2025-05-08 12:28:51;85150.00
2025-05-08 12:28:50;54400.00
2025-05-08 12:28:49;35400.00
2025-05-08 12:28:48;21400.00
2025-05-08 12:28:47;94650.00
2025-05-08 12:28:46;92400.00
2025-05-08 12:28:45;87900.00
2025-05-08 12:28:44;52150.00
2025-05-08 12:28:43;71150.00
2025-05-08 12:28:42;63900.00
2025-05-08 12:28:41;37650.00
2025-05-08 12:28:40;69900.00
2025-05-08 12:28:39;65900.00
2025-05-08 12:28:38;82150.00
2025-05-08 12:28:37;56900.00
2025-05-08 12:28:36;81150.00
2025-05-08 12:28:35;40400.00
2025-05-08 12:28:34;87900.00
2025-05-08 12:28:33;4650.00
2025-05-08 12:28:32;18650.00
2025-05-08 12:28:31;97900.00
2025-05-08 12:28:30;59400.00
2025-05-08 12:28:29;49900.00
2025-05-08 12:28:28;25900.00
2025-05-08 12:28:27;85650.00
2025-05-08 12:28:26;38150.00
2025-05-08 12:28:25;85650.00
2025-05-08 12:28:24;85650.00
2025-05-08 12:28:23;21900.00
2025-05-08 12:28:22;30900.00
2025-05-08 12:28:21;16900.00
2025-05-08 12:28:20;86150.00
2025-05-08 12:28:19;59900.00
2025-05-08 12:28:18;33650.00
2025-05-08 12:28:17;9650.00
2025-05-08 12:28:16;54900.00
2025-05-08 12:28:15;16900.00
2025-05-08 12:28:14;650.00
2025-05-08 12:28:13;7400.00
2025-05-08 12:28:12;26400.00
2025-05-08 12:28:11;40900.00
2025-05-08 12:28:10;33650.00
2025-05-08 12:28:09;5150.00
2025-05-08 12:28:08;28650.00
2025-05-08 12:28:07;65400.00
2025-05-08 12:28:06;63650.00
2025-05-08 12:28:05;31400.00
2025-05-08 12:28:04;97900.00
2025-05-08 12:28:03;24150.00
2025-05-08 12:28:02;64400.00
2025-05-08 12:28:01;48150.00
2025-05-08 12:28:00;86150.00
2025-05-08 12:27:59;50400.00
2025-05-08 12:27:58;86150.00
2025-05-08 12:27:57;33650.00
2025-05-08 12:27:56;95650.00
2025-05-08 12:27:55;86150.00
2025-05-08 12:27:54;16900.00
2025-05-08 12:27:53;39150.00
2025-05-08 12:27:52;93400.00
2025-05-08 12:27:51;97900.00
2025-05-08 12:27:50;29150.00
2025-05-08 12:27:49;93400.00
2025-05-08 12:27:48;41900.00
2025-05-08 12:27:47;58650.00
2025-05-08 12:27:46;60900.00
2025-05-08 12:27:45;62650.00
2025-05-08 12:27:44;10150.00
2025-05-08 12:27:43;74400.00
2025-05-08 12:27:42;15150.00
2025-05-08 12:27:41;64900.00
2025-05-08 12:27:40;24150.00
2025-05-08 12:27:39;21900.00
2025-05-08 12:27:38;60400.00
2025-05-08 12:27:37;62650.00
2025-05-08 12:27:36;15150.00
2025-05-08 12:27:35;73150.00
2025-05-08 12:27:34;66400.00
2025-05-08 12:27:33;46400.00
2025-05-08 12:27:32;53650.00
2025-05-08 12:27:31;65400.00
2025-05-08 12:27:30;91650.00
2025-05-08 12:27:29;86650.00
2025-05-08 12:27:28;89400.00
2025-05-08 12:27:27;8400.00
2025-05-08 12:27:26;96650.00
2025-05-08 12:27:25;79400.00
2025-05-08 12:27:24;41400.00
2025-05-08 12:27:23;79900.00
2025-05-08 12:27:22;46400.00
2025-05-08 12:27:21;48650.00
2025-05-08 12:27:20;98900.00
2025-05-08 12:27:19;17900.00
2025-05-08 12:27:18;55900.00
2025-05-08 12:27:17;39150.00
2025-05-08 12:27:16;79900.00
2025-05-08 12:27:15;89400.00
2025-05-08 12:27:14;82150.00
2025-05-08 12:27:13;91650.00
2025-05-08 12:27:12;25150.00
2025-05-08 12:27:11;53650.00
2025-05-08 12:27:10;11150.00
2025-05-08 12:27:09;11150.00
2025-05-08 12:27:08;34650.00
2025-05-08 12:27:07;34650.00
2025-05-08 12:27:06;44150.00
2025-05-08 12:27:05;8400.00
2025-05-08 12:27:04;-65810.00
2025-05-08 12:27:03;-87060.00
2025-05-08 12:27:02;70400.00
2025-05-08 12:27:01;34650.00
2025-05-08 12:27:00;96650.00
2025-05-08 12:26:59;60900.00
2025-05-08 12:26:58;49150.00
2025-05-08 12:26:57;41900.00
2025-05-08 12:26:56;-43560.00
2025-05-08 12:26:55;-84310.00
2025-05-08 12:26:54;-41310.00
2025-05-08 12:26:53;-69810.00
2025-05-08 12:26:52;73150.00
2025-05-08 12:26:51;77650.00
2025-05-08 12:26:50;27900.00
2025-05-08 12:26:49;27900.00
2025-05-08 12:26:48;32900.00
2025-05-08 12:26:47;65900.00
2025-05-08 12:26:46;30150.00
2025-05-08 12:26:45;73150.00
2025-05-08 12:26:44;35150.00
2025-05-08 12:26:43;99400.00
2025-05-08 12:26:42;6650.00
2025-05-08 12:26:41;73150.00
2025-05-08 12:26:40;89900.00
2025-05-08 12:26:39;13400.00
2025-05-08 12:26:38;73150.00
2025-05-08 12:26:37;68650.00
2025-05-08 12:26:36;65900.00
2025-05-08 12:26:35;11650.00
2025-05-08 12:26:34;8900.00
2025-05-08 12:26:33;63650.00
2025-05-08 12:26:32;-91060.00
2025-05-08 12:26:31;-2810.00
2025-05-08 12:26:30;49650.00
2025-05-08 12:26:29;78150.00
2025-05-08 12:26:28;59150.00
2025-05-08 12:26:27;11650.00
2025-05-08 12:26:26;-80310.00
2025-05-08 12:26:25;42400.00
2025-05-08 12:26:24;-63560.00
2025-05-08 12:26:23;-22810.00
2025-05-08 12:26:22;-8810.00
2025-05-08 12:26:21;49650.00
2025-05-08 12:26:20;66400.00
2025-05-08 12:26:19;30650.00
2025-05-08 12:26:18;40150.00
2025-05-08 12:26:17;11650.00
2025-05-08 12:26:16;-99310.00
2025-05-08 12:26:15;-75310.00
2025-05-08 12:26:14;-8810.00
2025-05-08 12:26:13;-37310.00
2025-05-08 12:26:12;-89810.00
2025-05-08 12:26:11;-39060.00
2025-05-08 12:26:10;-35060.00
2025-05-08 12:26:09;-63560.00
2025-05-08 12:26:08;-37310.00
2025-05-08 12:26:07;-39560.00
2025-05-08 12:26:06;-73060.00
2025-05-08 12:26:05;-46810.00
2025-05-08 12:26:04;-29060.00
2025-05-08 12:26:03;-81560.00
2025-05-08 12:26:02;-77060.00
2025-05-08 12:26:01;-48560.00
2025-05-08 12:26:00;-61560.00
2025-05-08 12:25:59;-95060.00
2025-05-08 12:25:58;-44060.00
2025-05-08 12:25:57;-63060.00
2025-05-08 12:25:56;-32310.00
2025-05-08 12:25:55;-11060.00
2025-05-08 12:25:54;-98310.00
2025-05-08 12:25:53;-89310.00
2025-05-08 12:25:52;-34560.00
2025-05-08 12:25:51;-6060.00
2025-05-08 12:25:50;-87060.00
2025-05-08 12:25:49;-91560.00
2025-05-08 12:25:48;-48560.00
2025-05-08 12:25:47;-13310.00
2025-05-08 12:25:46;-19560.00
2025-05-08 12:25:45;-44060.00
2025-05-08 12:25:44;-96560.00
2025-05-08 12:25:43;-8310.00
2025-05-08 12:25:42;-84310.00
2025-05-08 12:25:41;-19560.00
2025-05-08 12:25:40;-46310.00
2025-05-08 12:25:39;-46310.00
2025-05-08 12:25:38;-74810.00
2025-05-08 12:25:37;-84310.00
2025-05-08 12:25:36;-65310.00
2025-05-08 12:25:35;-43560.00
2025-05-08 12:25:34;-51310.00
2025-05-08 12:25:33;-17810.00
2025-05-08 12:25:32;-1060.00
2025-05-08 12:25:31;-24560.00
2025-05-08 12:25:30;-67560.00
2025-05-08 12:25:29;-68810.00
2025-05-08 12:25:28;-25810.00
2025-05-08 12:25:27;-560.00
2025-05-08 12:25:26;-45810.00
2025-05-08 12:25:25;-93810.00
2025-05-08 12:25:24;-45810.00
2025-05-08 12:25:23;-41310.00
2025-05-08 12:25:22;-77060.00
2025-05-08 12:25:21;-64810.00
2025-05-08 12:25:20;-34060.00
2025-05-08 12:25:19;-62560.00
2025-05-08 12:25:18;-24560.00
2025-05-08 12:25:17;-62560.00
2025-05-08 12:25:16;-560.00
2025-05-08 12:25:15;-2810.00
2025-05-08 12:25:14;-81560.00
2025-05-08 12:25:13;-57560.00
2025-05-08 12:25:12;-99560.00
2025-05-08 12:25:11;-40310.00
2025-05-08 12:25:10;-42560.00
2025-05-08 12:25:09;-16810.00
2025-05-08 12:25:08;-24060.00
2025-05-08 12:25:07;-52560.00
2025-05-08 12:25:06;-55310.00
2025-05-08 12:25:05;-48060.00
2025-05-08 12:25:04;-12310.00
2025-05-08 12:25:03;-86060.00
2025-05-08 12:25:02;-2810.00
2025-05-08 12:25:01;-83810.00
2025-05-08 12:25:00;-40810.00
2025-05-08 12:24:59;-59810.00
2025-05-08 12:24:58;-86060.00
2025-05-08 12:24:57;-25310.00
2025-05-08 12:24:56;-65560.00
2025-05-08 12:24:55;-33560.00
2025-05-08 12:24:54;-31310.00
2025-05-08 12:24:53;-19060.00
2025-05-08 12:24:52;-7310.00
2025-05-08 12:24:51;-97810.00
2025-05-08 12:24:50;-87810.00
2025-05-08 12:24:49;-90560.00
2025-05-08 12:24:48;-26310.00
2025-05-08 12:24:47;-81060.00
2025-05-08 12:24:46;-73810.00
2025-05-08 12:24:45;-35310.00
2025-05-08 12:24:44;-4560.00
2025-05-08 12:24:43;-59310.00
2025-05-08 12:24:42;-14060.00
2025-05-08 12:24:41;-85560.00
2025-05-08 12:24:40;-43060.00
2025-05-08 12:24:39;-9560.00
2025-05-08 12:24:38;-11810.00
2025-05-08 12:24:37;-92810.00
2025-05-08 12:24:36;-16310.00
2025-05-08 12:24:35;-14060.00
2025-05-08 12:24:34;-30810.00
2025-05-08 12:24:33;-21310.00
2025-05-08 12:24:32;-73810.00
2025-05-08 12:24:31;-82810.00
2025-05-08 12:24:30;-80560.00
2025-05-08 12:24:29;-6810.00
2025-05-08 12:24:28;-57060.00
2025-05-08 12:24:27;-47560.00
2025-05-08 12:24:26;-72810.00
2025-05-08 12:24:25;-3060.00
2025-05-08 12:24:24;-32560.00
2025-05-08 12:24:23;-68810.00
2025-05-08 12:24:22;-6310.00
2025-05-08 12:24:21;-9060.00
2025-05-08 12:24:20;-29810.00
2025-05-08 12:24:19;-22560.00
2025-05-08 12:24:18;-37060.00
2025-05-08 12:24:17;-94060.00
2025-05-08 12:24:16;-20810.00
2025-05-08 12:24:15;-61560.00
2025-05-08 12:24:14;-73310.00
2025-05-08 12:24:13;-39810.00
2025-05-08 12:24:12;-75560.00
2025-05-08 12:24:11;-11310.00
2025-05-08 12:24:10;-13560.00
2025-05-08 12:24:09;-47060.00
2025-05-08 12:24:08;-65560.00
2025-05-08 12:24:07;-39810.00
2025-05-08 12:24:06;-85060.00
2025-05-08 12:24:05;-9060.00
2025-05-08 12:24:04;-30310.00
2025-05-08 12:24:03;-96810.00
2025-05-08 12:24:02;-28060.00
2025-05-08 12:24:01;-94560.00
2025-05-08 12:24:00;-11310.00
2025-05-08 12:23:59;-1310.00
2025-05-08 12:23:58;-16310.00
2025-05-08 12:23:57;-94560.00
2025-05-08 12:23:56;-30310.00
2025-05-08 12:23:55;-75560.00
2025-05-08 12:23:54;-33810.00
2025-05-08 12:23:53;-14810.00
2025-05-08 12:23:52;-80060.00
2025-05-08 12:23:51;-77810.00
2025-05-08 12:23:50;-32560.00
2025-05-08 12:23:49;-25310.00
2025-05-08 12:23:48;-3560.00
2025-05-08 12:23:47;-65560.00
2025-05-08 12:23:46;-67810.00
2025-05-08 12:23:45;-18060.00
2025-05-08 12:23:44;-65560.00
2025-05-08 12:23:43;-8560.00
2025-05-08 12:23:42;-10810.00
2025-05-08 12:23:41;-29310.00
2025-05-08 12:23:40;-27560.00
2025-05-08 12:23:39;-99060.00
2025-05-08 12:23:38;-18060.00
2025-05-08 12:23:37;-39310.00
2025-05-08 12:23:36;-15310.00
2025-05-08 12:23:35;-75060.00
2025-05-08 12:23:34;-810.00
2025-05-08 12:23:33;-39310.00
2025-05-08 12:23:32;-58310.00
2025-05-08 12:23:31;-22560.00
2025-05-08 12:23:30;-70060.00
2025-05-08 12:23:29;-34310.00
2025-05-08 12:23:28;-28810.00
2025-05-08 12:23:27;-22060.00
2025-05-08 12:23:26;-28810.00
2025-05-08 12:23:25;-97560.00
2025-05-08 12:23:24;-15310.00
2025-05-08 12:23:23;-27060.00
2025-05-08 12:23:22;-66310.00
2025-05-08 12:23:21;-75810.00
2025-05-08 12:23:20;-32060.00
2025-05-08 12:23:19;-10310.00
2025-05-08 12:23:18;-3560.00
2025-05-08 12:23:17;-60560.00
2025-05-08 12:23:16;-55560.00
2025-05-08 12:23:15;-91310.00
2025-05-08 12:23:14;-27060.00
2025-05-08 12:23:13;-65060.00
2025-05-08 12:23:12;-12560.00
2025-05-08 12:23:11;-27060.00
2025-05-08 12:23:10;-12560.00
2025-05-08 12:23:09;-84060.00
2025-05-08 12:23:08;-93560.00
2025-05-08 12:23:07;-19810.00
2025-05-08 12:23:06;-95810.00
2025-05-08 12:23:05;-3060.00
2025-05-08 12:23:04;-60060.00
2025-05-08 12:23:03;-17060.00
2025-05-08 12:23:02;-79060.00
2025-05-08 12:23:01;-50560.00
2025-05-08 12:23:00;-26560.00
2025-05-08 12:22:59;-4810.00
2025-05-08 12:22:58;-12560.00
2025-05-08 12:22:57;-50560.00
2025-05-08 12:22:56;-41060.00
2025-05-08 12:22:55;-48310.00
2025-05-08 12:22:54;-43310.00
2025-05-08 12:22:53;-57810.00
2025-05-08 12:22:52;-55060.00
2025-05-08 12:22:51;-6560.00
2025-05-08 12:22:50;-58560.00
2025-05-08 12:22:49;-18810.00
2025-05-08 12:22:48;-66810.00
2025-05-08 12:22:47;-95310.00
2025-05-08 12:22:46;-2560.00
2025-05-08 12:22:45;-79060.00
2025-05-08 12:22:44;-98060.00
2025-05-08 12:22:43;-2560.00
2025-05-08 12:22:42;-93060.00
2025-05-08 12:22:41;-21560.00
2025-05-08 12:22:40;-12060.00
2025-05-08 12:22:39;-310.00
2025-05-08 12:22:38;-33310.00
2025-05-08 12:22:37;-83560.00
2025-05-08 12:22:36;-35060.00
2025-05-08 12:22:35;-16060.00
2025-05-08 12:22:34;-46810.00
2025-05-08 12:22:33;-65810.00
2025-05-08 12:22:32;-42810.00
2025-05-08 12:22:31;-4810.00
2025-05-08 12:22:30;-7060.00
2025-05-08 12:22:29;-57310.00
2025-05-08 12:22:28;-95310.00
2025-05-08 12:22:27;-14310.00
2025-05-08 12:22:26;-7060.00
2025-05-08 12:22:25;-80810.00
2025-05-08 12:22:24;-45060.00
2025-05-08 12:22:23;-97560.00
2025-05-08 12:22:22;-80810.00
2025-05-08 12:22:21;-7060.00
2025-05-08 12:22:20;-99810.00
2025-05-08 12:22:19;-2810.00
2025-05-08 12:22:18;-58560.00
2025-05-08 12:22:17;-59060.00
2025-05-08 12:22:16;-32810.00
2025-05-08 12:22:15;-90310.00
2025-05-08 12:22:14;-88060.00
2025-05-08 12:22:13;-42810.00
2025-05-08 12:22:12;-80810.00
2025-05-08 12:22:11;-48560.00
2025-05-08 12:22:10;-75810.00
2025-05-08 12:22:09;-78060.00
2025-05-08 12:22:08;-49560.00
2025-05-08 12:22:07;-85310.00
2025-05-08 12:22:06;-28310.00
2025-05-08 12:22:05;-78060.00
2025-05-08 12:22:04;-9310.00
2025-05-08 12:22:03;-83060.00
2025-05-08 12:22:02;-47310.00
2025-05-08 12:22:01;-2060.00
2025-05-08 12:22:00;-11560.00
2025-05-08 12:21:59;-87560.00
2025-05-08 12:21:58;-32810.00
2025-05-08 12:21:57;-92060.00
2025-05-08 12:21:56;-44560.00
2025-05-08 12:21:55;-20560.00
2025-05-08 12:21:54;-97060.00
2025-05-08 12:21:53;-97060.00
2025-05-08 12:21:52;-51810.00
2025-05-08 12:21:51;-68560.00
2025-05-08 12:21:50;-92060.00
2025-05-08 12:21:49;-89810.00
2025-05-08 12:21:48;-90560.00
2025-05-08 12:21:47;-95560.00
2025-05-08 12:21:46;-27810.00
2025-05-08 12:21:45;-6560.00
2025-05-08 12:21:44;-81560.00
2025-05-08 12:21:43;-19560.00
2025-05-08 12:21:42;-77060.00
2025-05-08 12:21:41;-39060.00
2025-05-08 12:21:40;-73060.00
2025-05-08 12:21:39;-56310.00
2025-05-08 12:21:38;-20560.00
2025-05-08 12:21:37;-68060.00
2025-05-08 12:21:36;-75310.00
2025-05-08 12:21:35;-65810.00
2025-05-08 12:21:34;-84810.00
2025-05-08 12:21:33;-94310.00
2025-05-08 12:21:32;-39560.00
2025-05-08 12:21:31;-46810.00
2025-05-08 12:21:30;-67560.00
2025-05-08 12:21:29;-91560.00
2025-05-08 12:21:28;-41810.00
2025-05-08 12:21:27;-96560.00
2025-05-08 12:21:26;-39560.00
2025-05-08 12:21:25;-32310.00
2025-05-08 12:21:24;-98810.00
2025-05-08 12:21:23;-49060.00
2025-05-08 12:21:22;-25060.00
2025-05-08 12:21:21;-96060.00
2025-05-08 12:21:20;-79810.00
2025-05-08 12:21:19;-55810.00
2025-05-08 12:21:18;-70310.00
2025-05-08 12:21:17;-27310.00
2025-05-08 12:21:16;-25810.00
2025-05-08 12:21:15;-81060.00
2025-05-08 12:21:14;-27310.00
2025-05-08 12:21:13;-20060.00
2025-05-08 12:21:12;-48560.00
2025-05-08 12:21:11;-96060.00
2025-05-08 12:21:10;-58060.00
2025-05-08 12:21:09;-17810.00
2025-05-08 12:21:08;-67560.00
2025-05-08 12:21:07;-84310.00
2025-05-08 12:21:06;-1060.00
2025-05-08 12:21:05;-69810.00
2025-05-08 12:21:04;-29560.00
2025-05-08 12:21:03;-67060.00
2025-05-08 12:21:02;-19560.00
2025-05-08 12:21:01;-84310.00
2025-05-08 12:21:00;-45810.00
2025-05-08 12:20:59;-59810.00
2025-05-08 12:20:58;-69310.00
2025-05-08 12:20:57;-50810.00
2025-05-08 12:20:56;-31810.00
2025-05-08 12:20:55;-96060.00
2025-05-08 12:20:54;-55310.00
2025-05-08 12:20:53;-57560.00
2025-05-08 12:20:52;-45310.00
2025-05-08 12:20:51;-59810.00
2025-05-08 12:20:50;-81060.00
2025-05-08 12:20:49;-49810.00
2025-05-08 12:20:48;-81060.00
2025-05-08 12:20:47;-72060.00
2025-05-08 12:20:46;-26810.00
2025-05-08 12:20:45;-41310.00
2025-05-08 12:20:44;-87310.00
2025-05-08 12:20:43;-61560.00
2025-05-08 12:20:42;-12810.00
2025-05-08 12:20:41;-54810.00
2025-05-08 12:20:40;-64810.00
2025-05-08 12:20:39;-76560.00
2025-05-08 12:20:38;-76560.00
2025-05-08 12:20:37;-29060.00
2025-05-08 12:20:36;-97810.00
2025-05-08 12:20:35;-81060.00
2025-05-08 12:20:34;-16810.00
2025-05-08 12:20:33;-29060.00
2025-05-08 12:20:32;-5060.00
2025-05-08 12:20:31;-71560.00
2025-05-08 12:20:30;-16810.00
2025-05-08 12:20:29;-40810.00
2025-05-08 12:20:28;-86060.00
2025-05-08 12:20:27;-53060.00
2025-05-08 12:20:26;-48060.00
2025-05-08 12:20:25;-71560.00
2025-05-08 12:20:24;-64310.00
2025-05-08 12:20:23;-24060.00
2025-05-08 12:20:22;-7310.00
2025-05-08 12:20:21;-43060.00
2025-05-08 12:20:20;-88310.00
2025-05-08 12:20:19;-12310.00
2025-05-08 12:20:18;-85560.00
2025-05-08 12:20:17;-42560.00
2025-05-08 12:20:16;-7310.00
2025-05-08 12:20:15;-19060.00
2025-05-08 12:20:14;-59310.00
2025-05-08 12:20:13;-65060.00
2025-05-08 12:20:12;-14810.00
2025-05-08 12:20:11;-2310.00
2025-05-08 12:20:10;-68810.00
2025-05-08 12:20:09;-9060.00
2025-05-08 12:20:08;-83310.00
2025-05-08 12:20:07;-61560.00
2025-05-08 12:20:06;-30810.00
2025-05-08 12:20:05;-23560.00
2025-05-08 12:20:04;-85060.00
2025-05-08 12:20:03;-68810.00
2025-05-08 12:20:02;-40310.00
2025-05-08 12:20:01;-42560.00
2025-05-08 12:20:00;-53810.00
2025-05-08 12:19:59;-96810.00
2025-05-08 12:19:58;-15810.00
2025-05-08 12:19:57;-61560.00
2025-05-08 12:19:56;-61560.00
2025-05-08 12:19:55;-9060.00
2025-05-08 12:19:54;-54310.00
2025-05-08 12:19:53;-66560.00
2025-05-08 12:19:52;-61560.00
2025-05-08 12:19:51;-47060.00
2025-05-08 12:19:50;-80560.00
2025-05-08 12:19:49;-92310.00
2025-05-08 12:19:48;-18560.00
2025-05-08 12:19:47;-63810.00
2025-05-08 12:19:46;-18560.00
2025-05-08 12:19:45;-35310.00
2025-05-08 12:19:44;-72810.00
2025-05-08 12:19:43;-6810.00
2025-05-08 12:19:42;-68310.00
2025-05-08 12:19:41;-84060.00
2025-05-08 12:19:40;-5310.00
2025-05-08 12:19:39;-82810.00
2025-05-08 12:19:38;-18560.00
2025-05-08 12:19:37;-39810.00
2025-05-08 12:19:36;-77810.00
2025-05-08 12:19:35;-61060.00
2025-05-08 12:19:34;-75560.00
2025-05-08 12:19:33;-51560.00
2025-05-08 12:19:32;-1310.00
2025-05-08 12:19:31;-70560.00
2025-05-08 12:19:30;-20810.00
2025-05-08 12:19:29;-25810.00
2025-05-08 12:19:28;-80060.00
2025-05-08 12:19:27;-70560.00
2025-05-08 12:19:26;-41560.00
2025-05-08 12:19:25;-68310.00
2025-05-08 12:19:24;-8560.00
2025-05-08 12:19:23;-87310.00
2025-05-08 12:19:22;-96810.00
2025-05-08 12:19:21;-6310.00
2025-05-08 12:19:20;-53810.00
2025-05-08 12:19:19;-42060.00
2025-05-08 12:19:18;-96810.00
2025-05-08 12:19:17;-87310.00
2025-05-08 12:19:16;-4060.00
2025-05-08 12:19:15;-8560.00
2025-05-08 12:19:14;-70560.00
2025-05-08 12:19:13;-89560.00
2025-05-08 12:19:12;-1310.00
2025-05-08 12:19:11;-32060.00
2025-05-08 12:19:10;-65560.00
2025-05-08 12:19:09;-78560.00
2025-05-08 12:19:08;-68560.00
2025-05-08 12:19:07;-42810.00
2025-05-08 12:19:06;-2560.00
2025-05-08 12:19:04;-39500.00
2025-05-08 12:19:02;78520.00
2025-05-08 12:19:01;6830.00
2025-05-08 12:18:58;-25000.00
2025-05-08 12:18:56;14270.00
2025-05-08 12:18:55;-58120.00
2025-05-08 12:18:54;92130.00
2025-05-08 12:18:53;-22370.00
2025-05-08 12:18:52;11130.00
2025-05-08 12:18:51;-50870.00
2025-05-08 12:18:50;75380.00
2025-05-08 12:18:49;75380.00
2025-05-08 12:18:48;92130.00
2025-05-08 12:18:47;47380.00
2025-05-08 12:18:46;-50870.00
2025-05-08 12:18:45;-31870.00
2025-05-08 12:18:44;20630.00
2025-05-08 12:18:43;11130.00
2025-05-08 12:18:42;99380.00
2025-05-08 12:18:41;25630.00
2025-05-08 12:18:40;25630.00
2025-05-08 12:18:39;16130.00
2025-05-08 12:18:38;24380.00
2025-05-08 12:18:37;380.00
2025-05-08 12:18:36;13880.00
2025-05-08 12:18:35;51880.00
2025-05-08 12:18:34;42380.00
2025-05-08 12:18:33;2130.00
2025-05-08 12:18:32;49630.00
2025-05-08 12:18:31;32880.00
2025-05-08 12:18:30;94880.00
2025-05-08 12:18:29;99380.00
2025-05-08 12:18:28;32880.00
2025-05-08 12:18:27;73630.00
2025-05-08 12:18:26;47380.00
2025-05-08 12:18:25;90380.00
2025-05-08 12:18:24;42880.00
2025-05-08 12:18:23;56880.00
2025-05-08 12:18:22;4380.00
2025-05-08 12:18:21;23880.00
2025-05-08 12:18:20;83130.00
2025-05-08 12:18:19;94880.00
2025-05-08 12:18:18;21130.00
2025-05-08 12:18:17;4380.00
2025-05-08 12:18:16;60130.00
2025-05-08 12:18:15;88630.00
2025-05-08 12:18:14;5380.00
2025-05-08 12:18:13;16630.00
2025-05-08 12:18:12;16630.00
2025-05-08 12:18:11;28380.00
2025-05-08 12:18:10;80880.00
2025-05-08 12:18:09;69130.00
2025-05-08 12:18:08;95380.00
2025-05-08 12:18:07;69130.00
2025-05-08 12:18:06;22130.00
2025-05-08 12:18:05;33880.00
2025-05-08 12:18:04;69130.00
2025-05-08 12:18:03;7130.00
2025-05-08 12:18:02;60130.00
2025-05-08 12:18:01;66880.00
2025-05-08 12:18:00;7130.00
2025-05-08 12:17:59;42880.00
2025-05-08 12:17:58;33380.00
2025-05-08 12:17:57;47880.00
