Fecha y Hora;LIC-2011 - Nivel mezclador M-201
2025-05-08 12:37:36;-58.31
2025-05-08 12:37:35;-71.06
2025-05-08 12:37:34;-22.56
2025-05-08 12:37:33;-0.06
2025-05-08 12:37:32;-78.81
2025-05-08 12:37:31;-14.56
2025-05-08 12:37:30;-64.31
2025-05-08 12:37:29;-11.81
2025-05-08 12:37:28;-47.56
2025-05-08 12:37:27;-7.31
2025-05-08 12:37:26;-85.56
2025-05-08 12:37:25;-95.06
2025-05-08 12:37:24;-52.56
2025-05-08 12:37:23;-54.81
2025-05-08 12:37:22;-57.56
2025-05-08 12:37:21;-20.31
2025-05-08 12:37:20;-58.81
2025-05-08 12:37:19;-77.81
2025-05-08 12:37:18;-73.31
2025-05-08 12:37:17;-68.81
2025-05-08 12:37:16;-68.81
2025-05-08 12:37:15;-78.31
2025-05-08 12:37:14;-16.31
2025-05-08 12:37:13;-19.06
2025-05-08 12:37:12;-64.31
2025-05-08 12:37:11;-85.06
2025-05-08 12:37:10;-11.81
2025-05-08 12:37:09;-21.31
2025-05-08 12:37:08;-68.81
2025-05-08 12:37:07;-88.31
2025-05-08 12:37:06;-73.31
2025-05-08 12:37:05;-3.56
2025-05-08 12:37:04;-22.56
2025-05-08 12:37:03;-52.81
2025-05-08 12:37:02;-67.31
2025-05-08 12:37:01;-73.31
2025-05-08 12:37:00;-94.56
2025-05-08 12:36:59;-16.31
2025-05-08 12:36:58;-11.31
2025-05-08 12:36:57;-71.06
2025-05-08 12:36:56;-4.56
2025-05-08 12:36:55;-30.31
2025-05-08 12:36:54;-27.56
2025-05-08 12:36:53;-51.56
2025-05-08 12:36:52;-42.06
2025-05-08 12:36:51;-44.31
2025-05-08 12:36:50;-27.56
2025-05-08 12:36:49;-63.81
2025-05-08 12:36:48;-13.56
2025-05-08 12:36:47;-92.31
2025-05-08 12:36:46;-20.81
2025-05-08 12:36:45;-94.56
2025-05-08 12:36:44;-25.31
2025-05-08 12:36:43;-4.06
2025-05-08 12:36:42;-58.81
2025-05-08 12:36:41;-1.81
2025-05-08 12:36:40;-18.06
2025-05-08 12:36:39;-44.31
2025-05-08 12:36:38;-70.56
2025-05-08 12:36:37;-20.31
2025-05-08 12:36:36;-13.56
2025-05-08 12:36:35;-75.06
2025-05-08 12:36:34;-61.06
2025-05-08 12:36:33;-42.81
2025-05-08 12:36:32;-5.31
2025-05-08 12:36:31;-61.81
2025-05-08 12:36:30;-96.81
2025-05-08 12:36:29;-33.81
2025-05-08 12:36:28;-81.31
2025-05-08 12:36:27;-60.06
2025-05-08 12:36:26;-5.31
2025-05-08 12:36:25;-23.81
2025-05-08 12:36:24;-24.81
2025-05-08 12:36:23;-96.31
2025-05-08 12:36:22;-53.31
2025-05-08 12:36:21;-8.81
2025-05-08 12:36:20;-62.81
2025-05-08 12:36:19;-22.56
2025-05-08 12:36:18;-58.31
2025-05-08 12:36:17;-15.31
2025-05-08 12:36:16;-53.81
2025-05-08 12:36:15;-70.06
2025-05-08 12:36:14;-65.06
2025-05-08 12:36:13;-10.31
2025-05-08 12:36:12;-51.06
2025-05-08 12:36:11;-19.81
2025-05-08 12:36:10;-37.06
2025-05-08 12:36:09;-46.06
2025-05-08 12:36:08;-13.06
2025-05-08 12:36:07;-36.56
2025-05-08 12:36:06;-17.56
2025-05-08 12:36:05;-91.81
2025-05-08 12:36:04;-22.06
2025-05-08 12:36:03;-22.06
2025-05-08 12:36:02;-1.56
2025-05-08 12:36:01;-44.56
2025-05-08 12:36:00;-80.31
2025-05-08 12:35:59;-13.81
2025-05-08 12:35:58;-81.31
2025-05-08 12:35:57;-81.31
2025-05-08 12:35:56;-19.81
2025-05-08 12:35:55;-91.31
2025-05-08 12:35:54;-93.56
2025-05-08 12:35:53;-67.31
2025-05-08 12:35:52;-47.81
2025-05-08 12:35:51;-27.06
2025-05-08 12:35:50;-70.06
2025-05-08 12:35:49;-65.06
2025-05-08 12:35:48;-22.06
2025-05-08 12:35:47;-88.56
2025-05-08 12:35:46;-88.56
2025-05-08 12:35:45;-28.81
2025-05-08 12:35:44;-36.56
2025-05-08 12:35:43;-12.06
2025-05-08 12:35:42;-17.06
2025-05-08 12:35:41;-69.06
2025-05-08 12:35:40;-57.31
2025-05-08 12:35:39;-2.56
2025-05-08 12:35:38;-5.31
2025-05-08 12:35:37;-93.81
2025-05-08 12:35:36;-79.31
2025-05-08 12:35:35;-79.81
2025-05-08 12:35:34;-96.56
2025-05-08 12:35:33;-34.56
2025-05-08 12:35:32;-31.06
2025-05-08 12:35:31;-42.81
2025-05-08 12:35:30;-91.56
2025-05-08 12:35:29;-92.06
2025-05-08 12:35:28;-65.31
2025-05-08 12:35:27;-59.56
2025-05-08 12:35:26;-75.81
2025-05-08 12:35:25;-83.56
2025-05-08 12:35:24;-45.56
2025-05-08 12:35:23;-61.81
2025-05-08 12:35:22;-23.81
2025-05-08 12:35:21;-42.81
2025-05-08 12:35:20;-14.31
2025-05-08 12:35:19;-45.06
2025-05-08 12:35:18;-9.31
2025-05-08 12:35:17;-47.31
2025-05-08 12:35:16;-47.31
2025-05-08 12:35:15;-59.06
2025-05-08 12:35:14;-2.56
2025-05-08 12:35:13;-85.81
2025-05-08 12:35:12;-92.56
2025-05-08 12:35:11;-73.56
2025-05-08 12:35:10;-49.56
2025-05-08 12:35:09;-57.31
2025-05-08 12:35:08;-52.31
2025-05-08 12:35:07;-95.31
2025-05-08 12:35:06;-66.31
2025-05-08 12:35:05;-52.31
2025-05-08 12:35:04;-47.31
2025-05-08 12:35:03;-75.81
2025-05-08 12:35:02;-4.31
2025-05-08 12:35:01;-94.81
2025-05-08 12:35:00;-99.31
2025-05-08 12:34:59;-36.81
2025-05-08 12:34:58;56.94
2025-05-08 12:34:57;35.19
2025-05-08 12:34:56;-6.06
2025-05-08 12:34:55;-35.06
2025-05-08 12:34:54;-75.81
2025-05-08 12:34:53;-47.31
2025-05-08 12:34:52;-18.31
2025-05-08 12:34:51;-35.06
2025-05-08 12:34:50;-35.06
2025-05-08 12:34:49;-80.31
2025-05-08 12:34:48;-9.31
2025-05-08 12:34:47;-37.81
2025-05-08 12:34:46;-84.81
2025-05-08 12:34:45;-96.06
2025-05-08 12:34:44;-84.81
2025-05-08 12:34:43;-20.06
2025-05-08 12:34:42;-69.81
2025-05-08 12:34:41;63.69
2025-05-08 12:34:40;-87.56
2025-05-08 12:34:39;-11.06
2025-05-08 12:34:38;-77.56
2025-05-08 12:34:37;-17.81
2025-05-08 12:34:36;-39.56
2025-05-08 12:34:35;-11.06
2025-05-08 12:34:34;-6.06
2025-05-08 12:34:33;-27.81
2025-05-08 12:34:32;-35.06
2025-05-08 12:34:31;-22.81
2025-05-08 12:34:30;-70.81
2025-05-08 12:34:29;-22.81
2025-05-08 12:34:28;-15.56
2025-05-08 12:34:27;14.44
2025-05-08 12:34:26;23.44
2025-05-08 12:34:25;75.94
2025-05-08 12:34:24;54.69
2025-05-08 12:34:23;-3.31
2025-05-08 12:34:22;-65.31
2025-05-08 12:34:21;-63.56
2025-05-08 12:34:20;-6.06
2025-05-08 12:34:19;-3.31
2025-05-08 12:34:18;37.44
2025-05-08 12:34:17;-49.06
2025-05-08 12:34:16;-70.31
2025-05-08 12:34:15;-12.81
2025-05-08 12:34:14;-53.56
2025-05-08 12:34:13;-56.31
2025-05-08 12:34:12;-36.81
2025-05-08 12:34:11;-82.06
2025-05-08 12:34:10;-48.56
2025-05-08 12:34:09;-67.56
2025-05-08 12:34:08;-20.06
2025-05-08 12:34:07;-58.06
2025-05-08 12:34:06;-3.81
2025-05-08 12:34:05;-27.31
2025-05-08 12:34:04;-3.31
2025-05-08 12:34:03;-70.31
2025-05-08 12:34:02;-82.06
2025-05-08 12:34:01;-48.56
2025-05-08 12:34:00;54.19
2025-05-08 12:33:59;-31.81
2025-05-08 12:33:58;89.94
2025-05-08 12:33:57;-93.81
2025-05-08 12:33:56;8.94
2025-05-08 12:33:55;38.44
2025-05-08 12:33:54;89.94
2025-05-08 12:33:53;51.19
2025-05-08 12:33:52;90.44
2025-05-08 12:33:51;76.44
2025-05-08 12:33:50;31.19
2025-05-08 12:33:49;21.69
2025-05-08 12:33:48;66.44
2025-05-08 12:33:47;-34.06
2025-05-08 12:33:46;47.44
2025-05-08 12:33:45;85.44
2025-05-08 12:33:44;66.44
2025-05-08 12:33:43;61.44
2025-05-08 12:33:42;-53.06
2025-05-08 12:33:41;85.44
2025-05-08 12:33:40;61.44
2025-05-08 12:33:39;80.44
2025-05-08 12:33:38;51.94
2025-05-08 12:33:37;75.94
2025-05-08 12:33:36;92.19
2025-05-08 12:33:35;-43.56
2025-05-08 12:33:34;-79.31
2025-05-08 12:33:33;49.69
2025-05-08 12:33:32;64.19
2025-05-08 12:33:31;70.94
2025-05-08 12:33:30;45.19
2025-05-08 12:33:29;54.69
2025-05-08 12:33:28;47.44
2025-05-08 12:33:27;13.94
2025-05-08 12:33:26;35.69
2025-05-08 12:33:25;23.94
2025-05-08 12:33:24;4.19
2025-05-08 12:33:23;75.19
2025-05-08 12:33:22;52.94
2025-05-08 12:33:21;84.69
2025-05-08 12:33:20;71.44
2025-05-08 12:33:19;2.19
2025-05-08 12:33:18;7.19
2025-05-08 12:33:17;93.19
2025-05-08 12:33:16;45.19
2025-05-08 12:33:15;74.19
2025-05-08 12:33:14;90.44
2025-05-08 12:33:13;26.19
2025-05-08 12:33:12;14.44
2025-05-08 12:33:11;76.44
2025-05-08 12:33:10;19.44
2025-05-08 12:33:09;69.19
2025-05-08 12:33:08;9.94
2025-05-08 12:33:07;4.94
2025-05-08 12:33:06;11.69
2025-05-08 12:33:05;59.69
2025-05-08 12:33:04;26.19
2025-05-08 12:33:03;16.69
2025-05-08 12:33:02;90.44
2025-05-08 12:33:01;91.44
2025-05-08 12:33:00;94.19
2025-05-08 12:32:59;10.44
2025-05-08 12:32:58;95.94
2025-05-08 12:32:57;48.94
2025-05-08 12:32:56;93.19
2025-05-08 12:32:55;38.44
2025-05-08 12:32:54;28.94
2025-05-08 12:32:53;9.94
2025-05-08 12:32:52;28.19
2025-05-08 12:32:51;56.19
2025-05-08 12:32:50;80.69
2025-05-08 12:32:49;79.19
2025-05-08 12:32:48;41.19
2025-05-08 12:32:47;64.69
2025-05-08 12:32:46;79.69
2025-05-08 12:32:45;95.94
2025-05-08 12:32:44;38.94
2025-05-08 12:32:43;71.94
2025-05-08 12:32:42;86.44
2025-05-08 12:32:41;74.69
2025-05-08 12:32:40;27.19
2025-05-08 12:32:39;93.69
2025-05-08 12:32:38;46.19
2025-05-08 12:32:37;34.44
2025-05-08 12:32:36;0.94
2025-05-08 12:32:35;86.44
2025-05-08 12:32:34;10.44
2025-05-08 12:32:33;34.44
2025-05-08 12:32:32;12.69
2025-05-08 12:32:31;77.44
2025-05-08 12:32:30;53.44
2025-05-08 12:32:29;65.19
2025-05-08 12:32:28;10.44
2025-05-08 12:32:27;10.44
2025-05-08 12:32:26;98.19
2025-05-08 12:32:25;79.19
2025-05-08 12:32:24;41.69
2025-05-08 12:32:23;55.69
2025-05-08 12:32:22;57.94
2025-05-08 12:32:21;81.94
2025-05-08 12:32:20;66.69
2025-05-08 12:32:19;7.44
2025-05-08 12:32:18;93.44
2025-05-08 12:32:17;41.69
2025-05-08 12:32:16;91.94
2025-05-08 12:32:15;20.44
2025-05-08 12:32:14;32.19
2025-05-08 12:32:13;39.44
2025-05-08 12:32:12;81.94
2025-05-08 12:32:11;65.69
2025-05-08 12:32:10;32.19
2025-05-08 12:32:09;49.94
2025-05-08 12:32:08;73.44
2025-05-08 12:32:07;82.94
2025-05-08 12:32:06;68.44
2025-05-08 12:32:05;66.19
2025-05-08 12:32:04;1.44
2025-05-08 12:32:03;39.94
2025-05-08 12:32:02;39.94
2025-05-08 12:32:01;44.44
2025-05-08 12:32:00;58.44
2025-05-08 12:31:59;53.94
2025-05-08 12:31:58;77.94
2025-05-08 12:31:57;58.44
2025-05-08 12:31:56;23.19
2025-05-08 12:31:55;46.69
2025-05-08 12:31:54;82.44
2025-05-08 12:31:53;77.94
2025-05-08 12:31:52;39.94
2025-05-08 12:31:51;13.19
2025-05-08 12:31:50;1.44
2025-05-08 12:31:49;29.19
2025-05-08 12:31:48;69.44
2025-05-08 12:31:47;86.69
2025-05-08 12:31:46;87.44
2025-05-08 12:31:45;96.94
2025-05-08 12:31:44;99.69
2025-05-08 12:31:43;25.94
2025-05-08 12:31:42;23.19
2025-05-08 12:31:41;63.94
2025-05-08 12:31:40;18.19
2025-05-08 12:31:39;42.69
2025-05-08 12:31:38;13.69
2025-05-08 12:31:37;65.69
2025-05-08 12:31:36;42.19
2025-05-08 12:31:35;1.94
2025-05-08 12:31:34;47.19
2025-05-08 12:31:33;99.19
2025-05-08 12:31:32;77.94
2025-05-08 12:31:31;73.44
2025-05-08 12:31:30;47.69
2025-05-08 12:31:29;11.44
2025-05-08 12:31:28;21.44
2025-05-08 12:31:27;87.44
2025-05-08 12:31:26;4.69
2025-05-08 12:31:25;25.94
2025-05-08 12:31:24;87.94
2025-05-08 12:31:23;38.19
2025-05-08 12:31:22;21.44
2025-05-08 12:31:21;82.94
2025-05-08 12:31:20;40.44
2025-05-08 12:31:19;40.44
2025-05-08 12:31:18;51.44
2025-05-08 12:31:17;87.19
2025-05-08 12:31:16;42.94
2025-05-08 12:31:15;94.44
2025-05-08 12:31:14;36.44
2025-05-08 12:31:13;2.94
2025-05-08 12:31:12;16.94
2025-05-08 12:31:11;64.94
2025-05-08 12:31:10;40.44
2025-05-08 12:31:09;85.69
2025-05-08 12:31:08;61.69
2025-05-08 12:31:07;90.19
2025-05-08 12:31:06;99.69
2025-05-08 12:31:05;16.94
2025-05-08 12:31:04;95.19
2025-05-08 12:31:03;14.69
2025-05-08 12:31:02;7.44
2025-05-08 12:31:01;57.19
2025-05-08 12:31:00;2.44
2025-05-08 12:30:59;7.44
2025-05-08 12:30:58;35.94
2025-05-08 12:30:57;33.69
2025-05-08 12:30:56;72.19
2025-05-08 12:30:55;5.19
2025-05-08 12:30:54;64.94
2025-05-08 12:30:53;93.44
2025-05-08 12:30:52;74.44
2025-05-08 12:30:51;47.69
2025-05-08 12:30:50;97.94
2025-05-08 12:30:49;26.44
2025-05-08 12:30:48;10.19
2025-05-08 12:30:47;29.19
2025-05-08 12:30:46;75.94
2025-05-08 12:30:45;82.69
2025-05-08 12:30:44;68.69
2025-05-08 12:30:43;76.69
2025-05-08 12:30:42;78.94
2025-05-08 12:30:41;31.94
2025-05-08 12:30:40;54.94
2025-05-08 12:30:39;10.19
2025-05-08 12:30:38;24.69
2025-05-08 12:30:37;34.19
2025-05-08 12:30:36;14.69
2025-05-08 12:30:35;83.94
2025-05-08 12:30:34;91.19
2025-05-08 12:30:33;69.44
2025-05-08 12:30:32;48.69
2025-05-08 12:30:31;24.69
2025-05-08 12:30:30;69.94
2025-05-08 12:30:29;96.19
2025-05-08 12:30:28;81.69
2025-05-08 12:30:27;39.19
2025-05-08 12:30:26;88.44
2025-05-08 12:30:25;63.69
2025-05-08 12:30:24;78.19
2025-05-08 12:30:23;58.69
2025-05-08 12:30:22;92.19
2025-05-08 12:30:21;85.44
2025-05-08 12:30:20;13.44
2025-05-08 12:30:19;27.44
2025-05-08 12:30:18;86.69
2025-05-08 12:30:17;65.44
2025-05-08 12:30:16;48.69
2025-05-08 12:30:15;73.69
2025-05-08 12:30:14;66.94
2025-05-08 12:30:13;4.44
2025-05-08 12:30:12;27.94
2025-05-08 12:30:11;39.19
2025-05-08 12:30:10;82.19
2025-05-08 12:30:09;39.19
2025-05-08 12:30:08;82.19
2025-05-08 12:30:07;55.94
2025-05-08 12:30:06;6.19
2025-05-08 12:30:05;72.69
2025-05-08 12:30:04;36.94
2025-05-08 12:30:03;67.69
2025-05-08 12:30:02;60.94
2025-05-08 12:30:01;13.44
2025-05-08 12:30:00;39.19
2025-05-08 12:29:59;12.94
2025-05-08 12:29:58;46.44
2025-05-08 12:29:57;82.19
2025-05-08 12:29:56;34.69
2025-05-08 12:29:55;22.94
2025-05-08 12:29:54;13.44
2025-05-08 12:29:53;93.94
2025-05-08 12:29:52;49.19
2025-05-08 12:29:51;36.94
2025-05-08 12:29:50;73.19
2025-05-08 12:29:49;89.44
2025-05-08 12:29:48;32.44
2025-05-08 12:29:47;68.19
2025-05-08 12:29:46;87.69
2025-05-08 12:29:45;46.94
2025-05-08 12:29:44;32.44
2025-05-08 12:29:43;85.94
2025-05-08 12:29:42;38.94
2025-05-08 12:29:41;23.44
2025-05-08 12:29:40;44.69
2025-05-08 12:29:39;65.94
2025-05-08 12:29:38;42.44
2025-05-08 12:29:37;56.44
2025-05-08 12:29:36;32.94
2025-05-08 12:29:35;16.19
2025-05-08 12:29:34;18.94
2025-05-08 12:29:33;31.19
2025-05-08 12:29:32;64.69
2025-05-08 12:29:31;47.44
2025-05-08 12:29:30;17.19
2025-05-08 12:29:29;55.19
2025-05-08 12:29:28;35.69
2025-05-08 12:29:27;99.44
2025-05-08 12:29:26;11.19
2025-05-08 12:29:25;87.69
2025-05-08 12:29:24;94.94
2025-05-08 12:29:23;61.44
2025-05-08 12:29:22;40.19
2025-05-08 12:29:21;37.94
2025-05-08 12:29:20;97.19
2025-05-08 12:29:19;78.69
2025-05-08 12:29:18;70.94
2025-05-08 12:29:17;69.19
2025-05-08 12:29:16;70.94
2025-05-08 12:29:15;56.94
2025-05-08 12:29:14;40.19
2025-05-08 12:29:13;28.19
2025-05-08 12:29:12;85.94
2025-05-08 12:29:11;15.44
2025-05-08 12:29:10;1.44
2025-05-08 12:29:09;25.44
2025-05-08 12:29:08;78.69
2025-05-08 12:29:07;40.69
2025-05-08 12:29:06;16.69
2025-05-08 12:29:05;71.44
2025-05-08 12:29:04;99.94
2025-05-08 12:29:03;49.69
2025-05-08 12:29:02;85.44
2025-05-08 12:29:01;99.94
2025-05-08 12:29:00;83.19
2025-05-08 12:28:59;31.19
2025-05-08 12:28:58;61.94
2025-05-08 12:28:57;64.19
2025-05-08 12:28:56;21.69
2025-05-08 12:28:55;59.69
2025-05-08 12:28:54;37.94
2025-05-08 12:28:53;2.69
2025-05-08 12:28:52;42.94
2025-05-08 12:28:51;14.44
2025-05-08 12:28:50;62.44
2025-05-08 12:28:49;12.19
2025-05-08 12:28:48;22.19
2025-05-08 12:28:47;7.19
2025-05-08 12:28:46;2.69
2025-05-08 12:28:45;31.69
2025-05-08 12:28:44;59.69
2025-05-08 12:28:43;33.94
2025-05-08 12:28:42;70.19
2025-05-08 12:28:41;81.94
2025-05-08 12:28:40;90.69
2025-05-08 12:28:39;30.94
2025-05-08 12:28:38;54.44
2025-05-08 12:28:37;31.44
2025-05-08 12:28:36;48.44
2025-05-08 12:28:35;57.44
2025-05-08 12:28:34;2.69
2025-05-08 12:28:33;5.44
2025-05-08 12:28:32;57.44
2025-05-08 12:28:31;53.44
2025-05-08 12:28:30;28.94
2025-05-08 12:28:29;19.94
2025-05-08 12:28:28;40.69
2025-05-08 12:28:27;74.19
2025-05-08 12:28:26;17.19
2025-05-08 12:28:25;0.94
2025-05-08 12:28:24;31.69
2025-05-08 12:28:23;91.44
2025-05-08 12:28:22;41.19
2025-05-08 12:28:21;17.69
2025-05-08 12:28:20;55.69
2025-05-08 12:28:19;34.44
2025-05-08 12:28:18;29.44
2025-05-08 12:28:17;62.44
2025-05-08 12:28:16;22.19
2025-05-08 12:28:15;24.44
2025-05-08 12:28:14;84.69
2025-05-08 12:28:13;31.69
2025-05-08 12:28:12;17.69
2025-05-08 12:28:11;79.69
2025-05-08 12:28:10;48.44
2025-05-08 12:28:09;93.69
2025-05-08 12:28:08;33.69
2025-05-08 12:28:07;8.69
2025-05-08 12:28:06;35.44
2025-05-08 12:28:05;17.69
2025-05-08 12:28:04;89.19
2025-05-08 12:28:03;65.19
2025-05-08 12:28:02;8.19
2025-05-08 12:28:01;13.19
2025-05-08 12:28:00;10.44
2025-05-08 12:27:59;91.94
2025-05-08 12:27:58;39.44
2025-05-08 12:27:57;41.19
2025-05-08 12:27:56;3.19
2025-05-08 12:27:55;98.69
2025-05-08 12:27:54;15.44
2025-05-08 12:27:53;99.19
2025-05-08 12:27:52;10.94
2025-05-08 12:27:51;60.69
2025-05-08 12:27:50;92.44
2025-05-08 12:27:49;6.94
2025-05-08 12:27:48;11.44
2025-05-08 12:27:47;75.69
2025-05-08 12:27:46;59.44
2025-05-08 12:27:45;18.19
2025-05-08 12:27:44;94.19
2025-05-08 12:27:43;89.69
2025-05-08 12:27:42;94.69
2025-05-08 12:27:41;20.44
2025-05-08 12:27:40;81.94
2025-05-08 12:27:39;91.94
2025-05-08 12:27:38;1.94
2025-05-08 12:27:37;91.19
2025-05-08 12:27:36;86.19
2025-05-08 12:27:35;83.44
2025-05-08 12:27:34;5.19
2025-05-08 12:27:33;23.19
2025-05-08 12:27:32;73.44
2025-05-08 12:27:31;44.44
2025-05-08 12:27:30;28.19
2025-05-08 12:27:29;23.19
2025-05-08 12:27:28;28.19
2025-05-08 12:27:27;97.44
2025-05-08 12:27:26;61.69
2025-05-08 12:27:25;70.69
2025-05-08 12:27:24;87.44
2025-05-08 12:27:23;92.44
2025-05-08 12:27:22;51.69
2025-05-08 12:27:21;34.94
2025-05-08 12:27:20;90.19
2025-05-08 12:27:19;30.44
2025-05-08 12:27:18;35.44
2025-05-08 12:27:17;94.69
2025-05-08 12:27:16;16.44
2025-05-08 12:27:15;6.94
2025-05-08 12:27:14;6.44
2025-05-08 12:27:13;16.44
2025-05-08 12:27:12;54.44
2025-05-08 12:27:11;73.44
2025-05-08 12:27:10;76.19
2025-05-08 12:27:09;87.94
2025-05-08 12:27:08;54.44
2025-05-08 12:27:07;28.19
2025-05-08 12:27:06;4.69
2025-05-08 12:27:05;93.94
2025-05-08 12:27:04;84.44
2025-05-08 12:27:03;26.94
2025-05-08 12:27:02;13.69
2025-05-08 12:27:01;80.69
2025-05-08 12:27:00;21.44
2025-05-08 12:26:59;42.69
2025-05-08 12:26:58;46.44
2025-05-08 12:26:57;84.44
2025-05-08 12:26:56;27.94
2025-05-08 12:26:55;32.44
2025-05-08 12:26:54;6.19
2025-05-08 12:26:53;65.44
2025-05-08 12:26:52;80.69
2025-05-08 12:26:51;49.94
2025-05-08 12:26:50;80.69
2025-05-08 12:26:49;80.69
2025-05-08 12:26:48;74.44
2025-05-08 12:26:47;19.19
2025-05-08 12:26:46;2.44
2025-05-08 12:26:45;54.44
2025-05-08 12:26:44;26.44
2025-05-08 12:26:43;26.44
2025-05-08 12:26:42;62.19
2025-05-08 12:26:41;54.44
2025-05-08 12:26:40;35.94
2025-05-08 12:26:39;16.44
2025-05-08 12:26:38;11.94
2025-05-08 12:26:37;14.69
2025-05-08 12:26:36;11.94
2025-05-08 12:26:35;50.44
2025-05-08 12:26:34;22.44
2025-05-08 12:26:33;50.44
2025-05-08 12:26:32;30.19
2025-05-08 12:26:31;3.94
2025-05-08 12:26:30;24.19
2025-05-08 12:26:29;93.44
2025-05-08 12:26:28;69.44
2025-05-08 12:26:27;17.44
2025-05-08 12:26:26;35.94
2025-05-08 12:26:25;54.94
2025-05-08 12:26:24;95.69
2025-05-08 12:26:23;60.44
2025-05-08 12:26:22;24.19
2025-05-08 12:26:21;2.94
2025-05-08 12:26:20;78.94
2025-05-08 12:26:19;31.94
2025-05-08 12:26:18;48.19
2025-05-08 12:26:17;38.69
2025-05-08 12:26:16;34.19
2025-05-08 12:26:15;40.94
2025-05-08 12:26:14;19.69
2025-05-08 12:26:13;98.44
2025-05-08 12:26:12;78.94
2025-05-08 12:26:11;20.19
2025-05-08 12:26:10;26.44
2025-05-08 12:26:09;43.19
2025-05-08 12:26:08;95.69
2025-05-08 12:26:07;48.69
2025-05-08 12:26:06;60.94
2025-05-08 12:26:05;53.69
2025-05-08 12:26:04;73.19
2025-05-08 12:26:03;8.94
2025-05-08 12:26:02;12.69
2025-05-08 12:26:01;88.19
2025-05-08 12:26:00;19.44
2025-05-08 12:25:59;73.69
2025-05-08 12:25:58;22.44
2025-05-08 12:25:57;31.94
2025-05-08 12:25:56;31.94
2025-05-08 12:25:55;93.94
2025-05-08 12:25:54;99.44
2025-05-08 12:25:53;64.94
2025-05-08 12:25:52;0.69
2025-05-08 12:25:51;29.19
2025-05-08 12:25:50;7.94
2025-05-08 12:25:49;20.19
2025-05-08 12:25:48;82.19
2025-05-08 12:25:47;79.44
2025-05-08 12:25:46;68.19
2025-05-08 12:25:45;26.94
2025-05-08 12:25:44;74.94
2025-05-08 12:25:43;17.44
2025-05-08 12:25:42;91.69
2025-05-08 12:25:41;41.94
2025-05-08 12:25:40;63.19
2025-05-08 12:25:39;88.94
2025-05-08 12:25:38;91.69
2025-05-08 12:25:37;13.44
2025-05-08 12:25:36;8.44
2025-05-08 12:25:35;18.44
2025-05-08 12:25:34;43.69
2025-05-08 12:25:33;55.94
2025-05-08 12:25:32;7.94
2025-05-08 12:25:31;96.69
2025-05-08 12:25:30;71.94
2025-05-08 12:25:29;97.69
2025-05-08 12:25:28;31.19
2025-05-08 12:25:27;3.94
2025-05-08 12:25:26;8.94
2025-05-08 12:25:25;79.94
2025-05-08 12:25:24;35.19
2025-05-08 12:25:23;3.94
2025-05-08 12:25:22;94.44
2025-05-08 12:25:21;75.44
2025-05-08 12:25:20;82.69
2025-05-08 12:25:19;94.44
2025-05-08 12:25:18;44.19
2025-05-08 12:25:17;98.94
2025-05-08 12:25:16;79.94
2025-05-08 12:25:15;97.19
2025-05-08 12:25:14;64.69
2025-05-08 12:25:13;85.94
2025-05-08 12:25:12;47.94
2025-05-08 12:25:11;66.44
2025-05-08 12:25:10;0.44
2025-05-08 12:25:09;35.19
2025-05-08 12:25:08;73.19
2025-05-08 12:25:07;63.69
2025-05-08 12:25:06;82.69
2025-05-08 12:25:05;23.44
2025-05-08 12:25:04;58.69
2025-05-08 12:25:03;85.44
2025-05-08 12:25:02;66.44
2025-05-08 12:25:01;97.19
2025-05-08 12:25:00;6.69
2025-05-08 12:24:59;18.44
2025-05-08 12:24:58;83.69
2025-05-08 12:24:57;79.19
2025-05-08 12:24:56;29.94
2025-05-08 12:24:55;11.69
2025-05-08 12:24:54;94.94
2025-05-08 12:24:53;18.94
2025-05-08 12:24:52;90.44
2025-05-08 12:24:51;73.19
2025-05-08 12:24:50;71.44
2025-05-08 12:24:49;26.19
2025-05-08 12:24:48;8.94
2025-05-08 12:24:47;42.44
2025-05-08 12:24:46;21.19
2025-05-08 12:24:45;23.94
2025-05-08 12:24:44;73.69
2025-05-08 12:24:43;69.19
2025-05-08 12:24:42;78.69
2025-05-08 12:24:41;7.19
2025-05-08 12:24:40;13.94
2025-05-08 12:24:39;73.69
2025-05-08 12:24:38;26.19
2025-05-08 12:24:37;6.69
2025-05-08 12:24:36;69.19
2025-05-08 12:24:35;78.69
2025-05-08 12:24:34;68.69
2025-05-08 12:24:33;97.19
2025-05-08 12:24:32;99.94
2025-05-08 12:24:31;57.44
2025-05-08 12:24:30;59.69
2025-05-08 12:24:29;38.44
2025-05-08 12:24:28;94.94
2025-05-08 12:24:27;84.19
2025-05-08 12:24:26;36.69
2025-05-08 12:24:25;8.69
2025-05-08 12:24:24;51.19
2025-05-08 12:24:23;23.94
2025-05-08 12:24:22;80.19
2025-05-08 12:24:21;86.94
2025-05-08 12:24:20;94.19
2025-05-08 12:24:19;96.44
2025-05-08 12:24:18;46.19
2025-05-08 12:24:17;84.69
2025-05-08 12:24:16;74.19
2025-05-08 12:24:15;81.44
2025-05-08 12:24:14;24.44
2025-05-08 12:24:13;12.69
2025-05-08 12:24:12;43.44
2025-05-08 12:24:11;62.44
2025-05-08 12:24:10;43.44
2025-05-08 12:24:09;64.69
2025-05-08 12:24:08;43.94
