Fecha y Hora;PIT-5010 - Presión entrada E-501
2025-05-08 11:52:57;-0.11
2025-05-08 11:52:56;-87.86
2025-05-08 11:52:55;-88.36
2025-05-08 11:52:54;-49.36
2025-05-08 11:52:53;-73.86
2025-05-08 11:52:52;-34.11
2025-05-08 11:52:51;-38.61
2025-05-08 11:52:50;-43.11
2025-05-08 11:52:49;-50.36
2025-05-08 11:52:48;-96.11
2025-05-08 11:52:47;-17.36
2025-05-08 11:52:46;-29.11
2025-05-08 11:52:45;-10.11
2025-05-08 11:52:44;-79.36
2025-05-08 11:52:43;-91.11
2025-05-08 11:52:42;-45.86
2025-05-08 11:52:41;-41.36
2025-05-08 11:52:40;-3.36
2025-05-08 11:52:39;-71.61
2025-05-08 11:52:38;-64.86
2025-05-08 11:52:37;-57.61
2025-05-08 11:52:36;-57.61
2025-05-08 11:52:35;-72.11
2025-05-08 11:52:34;-2.86
2025-05-08 11:52:33;-55.36
2025-05-08 11:52:32;-79.36
2025-05-08 11:52:31;-5.61
2025-05-08 11:52:30;-48.11
2025-05-08 11:52:29;-28.61
2025-05-08 11:52:28;-59.86
2025-05-08 11:52:27;-81.11
2025-05-08 11:52:26;-65.61
2025-05-08 11:52:25;-67.86
2025-05-08 11:52:24;-24.86
2025-05-08 11:52:23;-25.36
2025-05-08 11:52:22;-66.86
2025-05-08 11:52:21;-20.86
2025-05-08 11:52:20;-18.61
2025-05-08 11:52:19;-77.86
2025-05-08 11:52:18;-13.61
2025-05-08 11:52:17;-96.86
2025-05-08 11:52:16;-92.36
2025-05-08 11:52:15;-57.61
2025-05-08 11:52:14;-4.61
2025-05-08 11:52:13;-23.61
2025-05-08 11:52:12;-9.11
2025-05-08 11:52:11;-97.86
2025-05-08 11:52:10;-87.86
2025-05-08 11:52:09;-11.86
2025-05-08 11:52:08;-57.11
2025-05-08 11:52:07;-52.11
2025-05-08 11:52:06;-11.36
2025-05-08 11:52:05;-64.36
2025-05-08 11:52:04;-85.61
2025-05-08 11:52:03;-93.36
2025-05-08 11:52:02;-38.11
2025-05-08 11:52:01;-21.36
2025-05-08 11:52:00;-68.86
2025-05-08 11:51:59;-97.36
2025-05-08 11:51:58;-99.11
2025-05-08 11:51:57;-16.36
2025-05-08 11:51:56;-63.86
2025-05-08 11:51:55;-44.86
2025-05-08 11:51:54;-31.61
2025-05-08 11:51:53;-69.61
2025-05-08 11:51:52;-25.36
2025-05-08 11:51:51;-66.86
2025-05-08 11:51:50;-20.36
2025-05-08 11:51:49;-82.86
2025-05-08 11:51:48;-28.11
2025-05-08 11:51:47;-75.61
2025-05-08 11:51:46;-39.86
2025-05-08 11:51:45;-73.86
2025-05-08 11:51:44;-30.36
2025-05-08 11:51:43;-97.36
2025-05-08 11:51:42;-61.61
2025-05-08 11:51:41;-87.36
2025-05-08 11:51:40;-85.11
2025-05-08 11:51:39;-14.11
2025-05-08 11:51:38;-78.36
2025-05-08 11:51:37;-68.36
2025-05-08 11:51:36;-20.86
2025-05-08 11:51:35;-73.36
2025-05-08 11:51:34;-58.86
2025-05-08 11:51:33;-51.61
2025-05-08 11:51:32;-30.36
2025-05-08 11:51:31;-85.61
2025-05-08 11:51:30;-60.61
2025-05-08 11:51:29;-15.36
2025-05-08 11:51:28;-81.86
2025-05-08 11:51:27;-98.61
2025-05-08 11:51:26;-10.36
2025-05-08 11:51:25;-12.61
2025-05-08 11:51:24;-74.61
2025-05-08 11:51:23;-12.11
2025-05-08 11:51:22;-36.11
2025-05-08 11:51:21;-12.11
2025-05-08 11:51:20;-47.86
2025-05-08 11:51:19;-99.11
2025-05-08 11:51:18;-94.61
2025-05-08 11:51:17;-0.86
2025-05-08 11:51:16;-84.11
2025-05-08 11:51:15;-94.11
2025-05-08 11:51:14;-29.86
2025-05-08 11:51:13;-77.86
2025-05-08 11:51:12;-91.86
2025-05-08 11:51:11;-1.86
2025-05-08 11:51:10;-36.61
2025-05-08 11:51:09;-62.86
2025-05-08 11:51:08;-75.11
2025-05-08 11:51:07;-15.36
2025-05-08 11:51:06;-46.11
2025-05-08 11:51:05;-3.11
2025-05-08 11:51:04;-3.61
2025-05-08 11:51:03;-74.61
2025-05-08 11:51:02;-36.61
2025-05-08 11:51:01;-34.36
2025-05-08 11:51:00;-74.61
2025-05-08 11:50:59;-44.36
2025-05-08 11:50:58;-94.11
2025-05-08 11:50:57;-1.36
2025-05-08 11:50:56;-3.11
2025-05-08 11:50:55;-46.11
2025-05-08 11:50:54;-15.36
2025-05-08 11:50:53;-72.36
2025-05-08 11:50:52;-94.36
2025-05-08 11:50:51;-85.86
2025-05-08 11:50:50;-11.11
2025-05-08 11:50:49;-4.36
2025-05-08 11:50:48;-30.61
2025-05-08 11:50:47;-40.61
2025-05-08 11:50:46;-38.36
2025-05-08 11:50:45;-62.86
2025-05-08 11:50:44;-48.36
2025-05-08 11:50:43;-65.11
2025-05-08 11:50:42;-10.36
2025-05-08 11:50:41;-79.11
2025-05-08 11:50:40;-46.11
2025-05-08 11:50:39;-43.86
2025-05-08 11:50:38;-23.86
2025-05-08 11:50:37;-70.86
2025-05-08 11:50:36;-49.61
2025-05-08 11:50:35;-78.61
2025-05-08 11:50:34;-88.11
2025-05-08 11:50:33;-2.61
2025-05-08 11:50:32;-3.11
2025-05-08 11:50:31;-14.36
2025-05-08 11:50:30;-59.61
2025-05-08 11:50:29;-88.61
2025-05-08 11:50:28;-65.11
2025-05-08 11:50:27;-2.11
2025-05-08 11:50:26;-52.86
2025-05-08 11:50:25;-60.11
2025-05-08 11:50:24;-50.61
2025-05-08 11:50:23;-88.61
2025-05-08 11:50:22;-62.36
2025-05-08 11:50:21;-50.61
2025-05-08 11:50:20;-55.86
2025-05-08 11:50:19;-41.36
2025-05-08 11:50:18;-92.11
2025-05-08 11:50:17;-82.11
2025-05-08 11:50:16;-76.36
2025-05-08 11:50:15;-99.86
2025-05-08 11:50:14;-16.61
2025-05-08 11:50:13;-42.86
2025-05-08 11:50:12;-64.61
2025-05-08 11:50:11;-73.61
2025-05-08 11:50:10;-52.36
2025-05-08 11:50:09;-93.11
2025-05-08 11:50:08;-26.11
2025-05-08 11:50:07;-50.11
2025-05-08 11:50:06;-78.61
2025-05-08 11:50:05;-71.36
2025-05-08 11:50:04;-99.86
2025-05-08 11:50:03;-17.11
2025-05-08 11:50:02;-95.36
2025-05-08 11:50:01;-2.61
2025-05-08 11:50:00;-80.86
2025-05-08 11:49:59;-97.61
2025-05-08 11:49:58;-18.86
2025-05-08 11:49:57;-54.61
2025-05-08 11:49:56;-88.11
2025-05-08 11:49:55;-49.61
2025-05-08 11:49:54;-35.61
2025-05-08 11:49:53;-23.86
2025-05-08 11:49:52;-76.36
2025-05-08 11:49:51;-13.86
2025-05-08 11:49:50;-27.86
2025-05-08 11:49:49;-12.86
2025-05-08 11:49:48;-21.86
2025-05-08 11:49:47;-48.11
2025-05-08 11:49:46;-54.36
2025-05-08 11:49:45;-25.11
2025-05-08 11:49:44;-79.86
2025-05-08 11:49:43;-27.36
2025-05-08 11:49:42;-6.11
2025-05-08 11:49:41;-36.86
2025-05-08 11:49:40;-49.61
2025-05-08 11:49:39;-22.86
2025-05-08 11:49:38;-13.86
2025-05-08 11:49:37;-8.86
2025-05-08 11:49:36;-3.86
2025-05-08 11:49:35;-11.61
2025-05-08 11:49:34;-87.61
2025-05-08 11:49:33;-89.86
2025-05-08 11:49:32;-35.11
2025-05-08 11:49:31;-77.61
2025-05-08 11:49:30;-22.86
2025-05-08 11:49:29;-42.36
2025-05-08 11:49:28;-75.36
2025-05-08 11:49:27;-30.11
2025-05-08 11:49:26;-46.86
2025-05-08 11:49:25;-94.86
2025-05-08 11:49:24;-58.61
2025-05-08 11:49:23;-97.11
2025-05-08 11:49:22;-18.36
2025-05-08 11:49:21;-20.61
2025-05-08 11:49:20;-51.36
2025-05-08 11:49:19;-23.36
2025-05-08 11:49:18;-38.11
2025-05-08 11:49:17;-45.36
2025-05-08 11:49:16;-83.86
2025-05-08 11:49:15;-98.36
2025-05-08 11:49:14;-15.61
2025-05-08 11:49:13;-53.61
2025-05-08 11:49:12;-34.61
2025-05-08 11:49:11;-80.36
2025-05-08 11:49:10;-48.61
2025-05-08 11:49:09;-53.61
2025-05-08 11:49:08;-72.11
2025-05-08 11:49:07;-70.36
2025-05-08 11:49:06;-92.11
2025-05-08 11:49:05;-58.61
2025-05-08 11:49:04;-17.86
2025-05-08 11:49:03;-58.61
2025-05-08 11:49:02;-32.36
2025-05-08 11:49:01;-22.36
2025-05-08 11:49:00;-11.11
2025-05-08 11:48:59;-41.86
2025-05-08 11:48:58;-15.61
2025-05-08 11:48:57;-89.36
2025-05-08 11:48:56;-5.61
2025-05-08 11:48:55;-43.61
2025-05-08 11:48:54;-17.36
2025-05-08 11:48:53;-67.11
2025-05-08 11:48:52;-31.36
2025-05-08 11:48:51;-21.36
2025-05-08 11:48:50;-40.86
2025-05-08 11:48:49;-95.61
2025-05-08 11:48:48;-12.86
2025-05-08 11:48:47;-13.61
2025-05-08 11:48:46;-54.86
2025-05-08 11:48:45;-25.86
2025-05-08 11:48:44;-52.11
2025-05-08 11:48:43;-91.11
2025-05-08 11:48:42;-41.36
2025-05-08 11:48:41;-27.36
2025-05-08 11:48:40;-31.86
2025-05-08 11:48:39;-48.11
2025-05-08 11:48:38;-39.11
2025-05-08 11:48:37;-43.61
2025-05-08 11:48:36;-34.11
2025-05-08 11:48:35;-48.11
2025-05-08 11:48:34;-88.36
2025-05-08 11:48:33;-65.36
2025-05-08 11:48:32;-29.61
2025-05-08 11:48:31;-72.11
2025-05-08 11:48:30;-5.11
2025-05-08 11:48:29;-12.86
2025-05-08 11:48:28;-38.61
2025-05-08 11:48:27;-54.86
2025-05-08 11:48:26;-16.86
2025-05-08 11:48:25;-64.86
2025-05-08 11:48:24;-53.11
2025-05-08 11:48:23;-20.11
2025-05-08 11:48:22;-16.86
2025-05-08 11:48:21;-21.86
2025-05-08 11:48:20;-59.86
2025-05-08 11:48:19;-72.11
2025-05-08 11:48:18;-4.61
2025-05-08 11:48:17;-19.61
2025-05-08 11:48:16;-59.86
2025-05-08 11:48:15;-15.86
2025-05-08 11:48:14;-89.11
2025-05-08 11:48:13;-39.86
2025-05-08 11:48:12;-46.11
2025-05-08 11:48:11;-47.61
2025-05-08 11:48:10;-76.11
2025-05-08 11:48:09;-12.36
2025-05-08 11:48:08;-78.86
2025-05-08 11:48:07;-40.36
2025-05-08 11:48:06;-16.86
2025-05-08 11:48:05;-40.36
2025-05-08 11:48:04;-83.86
2025-05-08 11:48:03;-87.36
2025-05-08 11:48:02;-25.86
2025-05-08 11:48:01;-68.36
2025-05-08 11:48:00;-99.11
2025-05-08 11:47:59;-89.61
2025-05-08 11:47:58;-65.61
2025-05-08 11:47:57;-91.86
2025-05-08 11:47:56;-38.11
2025-05-08 11:47:55;-48.11
2025-05-08 11:47:54;-76.11
2025-05-08 11:47:53;-19.11
2025-05-08 11:47:52;-99.61
2025-05-08 11:47:51;-30.36
2025-05-08 11:47:50;-14.11
2025-05-08 11:47:49;-20.86
2025-05-08 11:47:48;-82.86
2025-05-08 11:47:47;-62.11
2025-05-08 11:47:46;-18.61
2025-05-08 11:47:45;-54.36
2025-05-08 11:47:44;-64.61
2025-05-08 11:47:43;-93.11
2025-05-08 11:47:42;-90.86
2025-05-08 11:47:41;-72.86
2025-05-08 11:47:40;-16.36
2025-05-08 11:47:39;-2.36
2025-05-08 11:47:38;-20.86
2025-05-08 11:47:37;-83.36
2025-05-08 11:47:36;-14.11
2025-05-08 11:47:35;-49.36
2025-05-08 11:47:34;-14.11
2025-05-08 11:47:33;-80.61
2025-05-08 11:47:32;-35.36
2025-05-08 11:47:31;-75.61
2025-05-08 11:47:30;-40.36
2025-05-08 11:47:29;-34.86
2025-05-08 11:47:28;-25.36
2025-05-08 11:47:27;-18.11
2025-05-08 11:47:26;-53.86
2025-05-08 11:47:25;-70.61
2025-05-08 11:47:24;-13.61
2025-05-08 11:47:23;-9.11
2025-05-08 11:47:22;-80.61
2025-05-08 11:47:21;-25.86
2025-05-08 11:47:20;-54.36
2025-05-08 11:47:19;-39.86
2025-05-08 11:47:18;-87.86
2025-05-08 11:47:17;-86.86
2025-05-08 11:47:16;-25.86
2025-05-08 11:47:15;-94.11
2025-05-08 11:47:14;-89.61
2025-05-08 11:47:13;-97.11
2025-05-08 11:47:12;-17.61
2025-05-08 11:47:11;-53.11
2025-05-08 11:47:10;-3.86
2025-05-08 11:47:09;-60.36
2025-05-08 11:47:08;-64.11
2025-05-08 11:47:07;-74.11
2025-05-08 11:47:06;-52.86
2025-05-08 11:47:05;-98.11
2025-05-08 11:47:04;-41.61
2025-05-08 11:47:03;-70.61
2025-05-08 11:47:02;-15.36
2025-05-08 11:47:01;-34.86
2025-05-08 11:47:00;-32.11
2025-05-08 11:46:59;-86.86
2025-05-08 11:46:58;-15.36
2025-05-08 11:46:57;-3.61
2025-05-08 11:46:56;-8.11
2025-05-08 11:46:55;-22.61
2025-05-08 11:46:54;-8.61
2025-05-08 11:46:53;-94.61
2025-05-08 11:46:52;-38.86
2025-05-08 11:46:51;-27.11
2025-05-08 11:46:50;-70.11
2025-05-08 11:46:49;-79.11
2025-05-08 11:46:48;-58.36
2025-05-08 11:46:47;-8.11
2025-05-08 11:46:46;-22.61
2025-05-08 11:46:45;-49.36
2025-05-08 11:46:44;-13.11
2025-05-08 11:46:43;-62.86
2025-05-08 11:46:42;-48.36
2025-05-08 11:46:41;-59.11
2025-05-08 11:46:40;-4.86
2025-05-08 11:46:39;-52.36
2025-05-08 11:46:38;-61.86
2025-05-08 11:46:37;-86.36
2025-05-08 11:46:36;-62.36
2025-05-08 11:46:35;-53.36
2025-05-08 11:46:34;-96.36
2025-05-08 11:46:33;-12.61
2025-05-08 11:46:32;-5.86
2025-05-08 11:46:31;-29.36
2025-05-08 11:46:30;-67.86
2025-05-08 11:46:29;-83.61
2025-05-08 11:46:28;-93.11
2025-05-08 11:46:27;-3.61
2025-05-08 11:46:26;-17.11
2025-05-08 11:46:25;-93.61
2025-05-08 11:46:24;-55.11
2025-05-08 11:46:23;-24.36
2025-05-08 11:46:22;-46.11
2025-05-08 11:46:21;-17.61
2025-05-08 11:46:20;-36.61
2025-05-08 11:46:19;-45.11
2025-05-08 11:46:18;-83.11
2025-05-08 11:46:17;-13.86
2025-05-08 11:46:16;-35.11
2025-05-08 11:46:15;-90.86
2025-05-08 11:46:14;-54.11
2025-05-08 11:46:13;-56.36
2025-05-08 11:46:12;-88.61
2025-05-08 11:46:11;-65.11
2025-05-08 11:46:10;-65.36
2025-05-08 11:46:09;-44.11
2025-05-08 11:46:08;-58.11
2025-05-08 11:46:07;-47.36
2025-05-08 11:46:06;-60.36
2025-05-08 11:46:05;-80.86
2025-05-08 11:46:04;-31.11
2025-05-08 11:46:03;-69.11
2025-05-08 11:46:02;-19.36
2025-05-08 11:46:01;-42.86
2025-05-08 11:46:00;-22.11
2025-05-08 11:45:59;-79.11
2025-05-08 11:45:58;-97.61
2025-05-08 11:45:57;-54.61
2025-05-08 11:45:56;-41.86
2025-05-08 11:45:55;-45.61
2025-05-08 11:45:54;-66.86
2025-05-08 11:45:53;-90.36
2025-05-08 11:45:52;-85.86
2025-05-08 11:45:51;-49.61
2025-05-08 11:45:50;-80.86
2025-05-08 11:45:49;-12.11
2025-05-08 11:45:48;-85.86
2025-05-08 11:45:47;-83.61
2025-05-08 11:45:46;-69.11
2025-05-08 11:45:45;-61.86
2025-05-08 11:45:44;-21.11
2025-05-08 11:45:43;-73.61
2025-05-08 11:45:42;-42.86
2025-05-08 11:45:41;-54.61
2025-05-08 11:45:40;-90.36
2025-05-08 11:45:39;-64.11
2025-05-08 11:45:38;-6.61
2025-05-08 11:45:37;-55.86
2025-05-08 11:45:36;-91.61
2025-05-08 11:45:35;-48.11
2025-05-08 11:45:34;-21.11
2025-05-08 11:45:33;-21.11
2025-05-08 11:45:32;-83.11
2025-05-08 11:45:31;-16.11
2025-05-08 11:45:30;-99.36
2025-05-08 11:45:29;-70.86
2025-05-08 11:45:28;-23.36
2025-05-08 11:45:27;-1.11
2025-05-08 11:45:26;-46.36
2025-05-08 11:45:25;-60.36
2025-05-08 11:45:24;-82.11
2025-05-08 11:45:23;-22.36
2025-05-08 11:45:22;-93.36
2025-05-08 11:45:21;-35.11
2025-05-08 11:45:20;-54.11
2025-05-08 11:45:19;-18.36
2025-05-08 11:45:18;-27.86
2025-05-08 11:45:17;-4.36
2025-05-08 11:45:16;-56.36
2025-05-08 11:45:15;-77.61
2025-05-08 11:45:14;-25.61
2025-05-08 11:45:13;-36.86
2025-05-08 11:45:12;-66.36
2025-05-08 11:45:11;-65.86
2025-05-08 11:45:10;-15.61
2025-05-08 11:45:09;-32.36
2025-05-08 11:45:08;-18.36
2025-05-08 11:45:07;-21.86
2025-05-08 11:45:06;-76.61
2025-05-08 11:45:05;-34.11
2025-05-08 11:45:04;-59.36
2025-05-08 11:45:03;-68.11
2025-05-08 11:45:02;-92.11
2025-05-08 11:45:01;-65.86
2025-05-08 11:45:00;-44.61
2025-05-08 11:44:59;-53.61
2025-05-08 11:44:58;-56.36
2025-05-08 11:44:57;-75.36
2025-05-08 11:44:56;-35.11
2025-05-08 11:44:55;-73.11
2025-05-08 11:44:54;-10.61
2025-05-08 11:44:53;-12.86
2025-05-08 11:44:52;-72.61
2025-05-08 11:44:51;-44.11
2025-05-08 11:44:50;-54.11
2025-05-08 11:44:49;-69.86
2025-05-08 11:44:48;-98.86
2025-05-08 11:44:47;-44.11
2025-05-08 11:44:46;-5.61
2025-05-08 11:44:45;-72.11
2025-05-08 11:44:44;-91.61
2025-05-08 11:44:43;-91.11
2025-05-08 11:44:42;-36.86
2025-05-08 11:44:41;-31.86
2025-05-08 11:44:40;-41.36
2025-05-08 11:44:39;-72.11
2025-05-08 11:44:38;-17.86
2025-05-08 11:44:37;-69.86
2025-05-08 11:44:36;-1.36
2025-05-08 11:44:35;-63.86
2025-05-08 11:44:34;-28.11
2025-05-08 11:44:33;-86.86
2025-05-08 11:44:32;-97.36
2025-05-08 11:44:31;-77.86
2025-05-08 11:44:30;-35.86
2025-05-08 11:44:29;-43.61
2025-05-08 11:44:28;-50.86
2025-05-08 11:44:27;-20.11
2025-05-08 11:44:26;-50.86
2025-05-08 11:44:25;-9.61
2025-05-08 11:44:24;-81.61
2025-05-08 11:44:23;-24.61
2025-05-08 11:44:22;-83.86
2025-05-08 11:44:21;-7.36
2025-05-08 11:44:20;-35.86
2025-05-08 11:44:19;-9.61
2025-05-08 11:44:18;-86.61
2025-05-08 11:44:17;-48.61
2025-05-08 11:44:16;-31.36
2025-05-08 11:44:15;-81.61
2025-05-08 11:44:14;-55.36
2025-05-08 11:44:13;-79.36
2025-05-08 11:44:12;-7.36
2025-05-08 11:44:11;-19.61
2025-05-08 11:44:10;-60.36
2025-05-08 11:44:09;-2.86
2025-05-08 11:44:08;-98.36
2025-05-08 11:44:07;-35.86
2025-05-08 11:44:06;-21.86
2025-05-08 11:44:05;-40.86
2025-05-08 11:44:04;-70.61
2025-05-08 11:44:03;-95.86
2025-05-08 11:44:02;-35.36
2025-05-08 11:44:01;-1.36
2025-05-08 11:44:00;-67.11
2025-05-08 11:43:59;-31.36
2025-05-08 11:43:58;-12.36
2025-05-08 11:43:57;-66.61
2025-05-08 11:43:56;-88.36
2025-05-08 11:43:55;-62.11
2025-05-08 11:43:54;-81.11
2025-05-08 11:43:53;-9.61
2025-05-08 11:43:52;-12.36
2025-05-08 11:43:51;-97.36
2025-05-08 11:43:50;-83.36
2025-05-08 11:43:49;-71.11
2025-05-08 11:43:48;-85.61
2025-05-08 11:43:47;-93.36
2025-05-08 11:43:46;-19.11
2025-05-08 11:43:45;-88.36
2025-05-08 11:43:44;-42.11
2025-05-08 11:43:43;-29.86
2025-05-08 11:43:42;-63.36
2025-05-08 11:43:41;-39.36
2025-05-08 11:43:40;-56.11
2025-05-08 11:43:39;-68.36
2025-05-08 11:43:38;-49.86
2025-05-08 11:43:37;-16.86
2025-05-08 11:43:36;-66.11
2025-05-08 11:43:35;-95.11
2025-05-08 11:43:34;-9.61
2025-05-08 11:43:33;-96.36
2025-05-08 11:43:32;-55.61
2025-05-08 11:43:31;-14.86
2025-05-08 11:43:30;-15.86
2025-05-08 11:43:29;-47.11
2025-05-08 11:43:28;-18.61
2025-05-08 11:43:27;-85.11
2025-05-08 11:43:26;-20.86
2025-05-08 11:43:25;-85.61
2025-05-08 11:43:24;-82.86
2025-05-08 11:43:23;-44.86
2025-05-08 11:43:22;-20.86
2025-05-08 11:43:21;-61.61
2025-05-08 11:43:20;-6.86
2025-05-08 11:43:19;-35.36
2025-05-08 11:43:18;-25.86
2025-05-08 11:43:17;-78.36
2025-05-08 11:43:16;-97.36
2025-05-08 11:43:15;-58.86
2025-05-08 11:43:14;-85.11
2025-05-08 11:43:13;-68.36
2025-05-08 11:43:12;-72.86
2025-05-08 11:43:11;-58.86
2025-05-08 11:43:10;-30.36
2025-05-08 11:43:09;-94.61
2025-05-08 11:43:08;-15.86
2025-05-08 11:43:07;-37.11
2025-05-08 11:43:06;-15.86
2025-05-08 11:43:05;-77.36
2025-05-08 11:43:04;-85.11
2025-05-08 11:43:03;-10.86
2025-05-08 11:43:02;-34.86
2025-05-08 11:43:01;-12.61
2025-05-08 11:43:00;-25.61
2025-05-08 11:42:59;-31.61
2025-05-08 11:42:58;-92.61
2025-05-08 11:42:57;-1.36
2025-05-08 11:42:56;-89.61
2025-05-08 11:42:55;-25.36
2025-05-08 11:42:54;-56.11
2025-05-08 11:42:53;-43.86
2025-05-08 11:42:52;-3.11
2025-05-08 11:42:51;-95.86
2025-05-08 11:42:50;-76.86
2025-05-08 11:42:49;-36.11
2025-05-08 11:42:48;-76.86
2025-05-08 11:42:47;-51.11
2025-05-08 11:42:46;-54.11
2025-05-08 11:42:45;-10.36
2025-05-08 11:42:44;-91.86
2025-05-08 11:42:43;-60.61
2025-05-08 11:42:42;-67.86
2025-05-08 11:42:41;-19.86
2025-05-08 11:42:40;-70.11
2025-05-08 11:42:39;-89.11
2025-05-08 11:42:38;-57.86
2025-05-08 11:42:37;-19.86
2025-05-08 11:42:36;-41.61
2025-05-08 11:42:35;-39.36
2025-05-08 11:42:34;-74.61
2025-05-08 11:42:33;-60.11
2025-05-08 11:42:32;-44.36
2025-05-08 11:42:31;-65.11
2025-05-08 11:42:30;-45.11
2025-05-08 11:42:29;-76.36
2025-05-08 11:42:28;-14.86
2025-05-08 11:42:27;-37.86
2025-05-08 11:42:26;-36.61
2025-05-08 11:42:25;-8.11
2025-05-08 11:42:24;-36.11
2025-05-08 11:42:23;-67.36
2025-05-08 11:42:22;-29.36
2025-05-08 11:42:21;-41.11
2025-05-08 11:42:20;-32.11
2025-05-08 11:42:19;-31.61
2025-05-08 11:42:18;-17.11
2025-05-08 11:42:17;-84.11
2025-05-08 11:42:16;-60.11
2025-05-08 11:42:15;-0.36
2025-05-08 11:42:14;-12.61
2025-05-08 11:42:13;-52.86
2025-05-08 11:42:12;-57.86
2025-05-08 11:42:11;-45.61
2025-05-08 11:42:10;-5.86
2025-05-08 11:42:09;-46.11
2025-05-08 11:42:08;-0.36
2025-05-08 11:42:07;-26.61
2025-05-08 11:42:06;-5.36
2025-05-08 11:42:05;-60.11
2025-05-08 11:42:04;-29.36
2025-05-08 11:42:03;-95.36
2025-05-08 11:42:02;-19.36
2025-05-08 11:42:01;-40.61
2025-05-08 11:42:00;-66.36
2025-05-08 11:41:59;47.39
2025-05-08 11:41:58;94.89
2025-05-08 11:41:57;20.64
2025-05-08 11:41:56;87.14
2025-05-08 11:41:55;39.64
2025-05-08 11:41:54;-80.86
2025-05-08 11:41:53;-42.86
2025-05-08 11:41:52;-64.11
2025-05-08 11:41:51;-50.61
2025-05-08 11:41:50;-35.61
2025-05-08 11:41:49;-33.36
2025-05-08 11:41:48;-88.61
2025-05-08 11:41:47;-40.61
2025-05-08 11:41:46;-2.61
2025-05-08 11:41:45;-9.86
2025-05-08 11:41:44;-99.86
2025-05-08 11:41:43;-45.11
2025-05-08 11:41:42;-45.11
2025-05-08 11:41:41;-99.86
2025-05-08 11:41:40;-97.61
2025-05-08 11:41:39;-9.36
2025-05-08 11:41:38;-21.11
2025-05-08 11:41:37;-83.11
2025-05-08 11:41:36;-52.36
2025-05-08 11:41:35;-45.61
2025-05-08 11:41:34;-92.61
2025-05-08 11:41:33;-47.36
2025-05-08 11:41:32;-83.61
2025-05-08 11:41:31;-88.11
2025-05-08 11:41:30;-35.61
2025-05-08 11:41:29;-78.11
2025-05-08 11:41:28;-89.86
2025-05-08 11:41:27;58.14
2025-05-08 11:41:26;32.39
2025-05-08 11:41:25;15.64
2025-05-08 11:41:24;86.64
2025-05-08 11:41:23;-16.61
2025-05-08 11:41:22;-47.86
2025-05-08 11:41:21;-49.61
2025-05-08 11:41:20;-8.86
2025-05-08 11:41:19;-23.36
2025-05-08 11:41:18;-18.36
2025-05-08 11:41:17;-25.61
2025-05-08 11:41:16;-56.86
2025-05-08 11:41:15;-16.11
2025-05-08 11:41:14;-28.36
2025-05-08 11:41:13;-11.11
2025-05-08 11:41:12;-27.86
2025-05-08 11:41:11;-59.11
2025-05-08 11:41:10;-25.61
2025-05-08 11:41:09;1.14
2025-05-08 11:41:08;22.89
2025-05-08 11:41:07;56.89
2025-05-08 11:41:06;98.89
2025-05-08 11:41:05;8.39
2025-05-08 11:41:04;61.39
2025-05-08 11:41:03;22.89
2025-05-08 11:41:02;72.64
2025-05-08 11:41:01;-94.36
2025-05-08 11:41:00;-70.86
2025-05-08 11:40:59;-18.36
2025-05-08 11:40:58;-37.86
2025-05-08 11:40:57;10.64
2025-05-08 11:40:56;9.39
2025-05-08 11:40:55;18.89
2025-05-08 11:40:54;16.64
2025-05-08 11:40:53;69.14
2025-05-08 11:40:52;-59.11
2025-05-08 11:40:51;93.89
2025-05-08 11:40:50;63.14
2025-05-08 11:40:49;-99.36
2025-05-08 11:40:48;84.39
2025-05-08 11:40:47;35.64
2025-05-08 11:40:46;-80.36
2025-05-08 11:40:45;20.14
2025-05-08 11:40:44;77.14
2025-05-08 11:40:43;15.64
2025-05-08 11:40:42;-3.86
2025-05-08 11:40:41;98.89
2025-05-08 11:40:40;1.14
2025-05-08 11:40:39;29.64
2025-05-08 11:40:38;53.64
2025-05-08 11:40:37;84.89
2025-05-08 11:40:36;75.39
2025-05-08 11:40:35;-94.36
2025-05-08 11:40:34;44.14
2025-05-08 11:40:33;60.89
2025-05-08 11:40:32;1.14
2025-05-08 11:40:31;60.89
2025-05-08 11:40:30;10.64
2025-05-08 11:40:29;36.89
2025-05-08 11:40:28;30.14
2025-05-08 11:40:27;56.39
2025-05-08 11:40:26;82.14
2025-05-08 11:40:25;48.39
2025-05-08 11:40:24;72.39
2025-05-08 11:40:23;55.14
2025-05-08 11:40:22;27.14
2025-05-08 11:40:21;57.89
2025-05-08 11:40:20;25.64
2025-05-08 11:40:19;75.39
2025-05-08 11:40:18;98.89
2025-05-08 11:40:17;8.89
2025-05-08 11:40:16;79.14
2025-05-08 11:40:15;76.89
2025-05-08 11:40:14;69.14
2025-05-08 11:40:13;18.89
2025-05-08 11:40:12;59.64
2025-05-08 11:40:11;18.89
2025-05-08 11:40:10;35.64
2025-05-08 11:40:09;83.14
2025-05-08 11:40:08;78.14
2025-05-08 11:40:07;51.39
2025-05-08 11:40:06;16.14
2025-05-08 11:40:05;28.39
2025-05-08 11:40:04;30.64
2025-05-08 11:40:03;90.39
2025-05-08 11:40:02;18.39
2025-05-08 11:40:01;11.14
2025-05-08 11:40:00;13.89
2025-05-08 11:39:59;4.39
2025-05-08 11:39:58;49.64
