Fecha y Hora;TT-3036 - Temperatura salida reactor R-303
2025-05-08 12:40:35;-1.01
2025-05-08 12:40:34;-19.51
2025-05-08 12:40:33;-29.01
2025-05-08 12:40:32;-10.01
2025-05-08 12:40:31;-86.01
2025-05-08 12:40:30;-26.26
2025-05-08 12:40:29;-38.01
2025-05-08 12:40:28;-43.51
2025-05-08 12:40:27;-40.76
2025-05-08 12:40:26;-57.51
2025-05-08 12:40:25;-21.76
2025-05-08 12:40:24;-90.51
2025-05-08 12:40:23;-14.51
2025-05-08 12:40:22;-67.01
2025-05-08 12:40:21;-45.76
2025-05-08 12:40:20;-16.76
2025-05-08 12:40:19;-2.76
2025-05-08 12:40:18;-91.01
2025-05-08 12:40:17;-74.26
2025-05-08 12:40:16;-99.51
2025-05-08 12:40:15;-17.51
2025-05-08 12:40:14;-58.76
2025-05-08 12:40:13;-22.51
2025-05-08 12:40:12;-13.51
2025-05-08 12:40:11;-38.01
2025-05-08 12:40:10;-86.01
2025-05-08 12:40:09;-7.26
2025-05-08 12:40:08;-4.51
2025-05-08 12:40:07;-92.76
2025-05-08 12:40:06;-9.51
2025-05-08 12:40:05;-54.76
2025-05-08 12:40:04;-59.76
2025-05-08 12:40:03;-81.01
2025-05-08 12:40:02;-85.51
2025-05-08 12:40:01;-82.76
2025-05-08 12:40:00;-16.76
2025-05-08 12:39:59;-65.51
2025-05-08 12:39:58;-80.01
2025-05-08 12:39:57;-89.51
2025-05-08 12:39:56;-65.51
2025-05-08 12:39:55;-56.51
2025-05-08 12:39:54;-51.51
2025-05-08 12:39:53;-20.26
2025-05-08 12:39:52;-29.76
2025-05-08 12:39:51;-56.51
2025-05-08 12:39:50;-83.01
2025-05-08 12:39:49;-92.26
2025-05-08 12:39:48;-85.51
2025-05-08 12:39:47;-73.26
2025-05-08 12:39:46;-2.26
2025-05-08 12:39:45;-16.26
2025-05-08 12:39:44;-67.76
2025-05-08 12:39:43;-41.51
2025-05-08 12:39:42;-43.26
2025-05-08 12:39:41;-10.76
2025-05-08 12:39:40;-40.51
2025-05-08 12:39:39;-20.76
2025-05-08 12:39:38;-99.51
2025-05-08 12:39:37;-97.26
2025-05-08 12:39:36;-66.51
2025-05-08 12:39:35;-35.26
2025-05-08 12:39:34;-32.51
2025-05-08 12:39:33;-58.76
2025-05-08 12:39:32;-16.26
2025-05-08 12:39:31;-10.76
2025-05-08 12:39:30;-77.76
2025-05-08 12:39:29;-58.76
2025-05-08 12:39:28;-1.76
2025-05-08 12:39:27;-94.51
2025-05-08 12:39:26;-75.51
2025-05-08 12:39:25;-63.76
2025-05-08 12:39:24;-71.01
2025-05-08 12:39:23;-18.51
2025-05-08 12:39:22;-34.76
2025-05-08 12:39:21;-80.01
2025-05-08 12:39:20;-28.01
2025-05-08 12:39:19;-25.26
2025-05-08 12:39:18;-15.76
2025-05-08 12:39:17;-4.01
2025-05-08 12:39:16;-47.01
2025-05-08 12:39:15;-63.26
2025-05-08 12:39:14;-15.76
2025-05-08 12:39:13;-12.01
2025-05-08 12:39:12;-56.76
2025-05-08 12:39:11;-31.01
2025-05-08 12:39:10;-69.01
2025-05-08 12:39:09;-67.76
2025-05-08 12:39:08;-84.51
2025-05-08 12:39:07;-10.26
2025-05-08 12:39:06;-38.26
2025-05-08 12:39:05;-46.01
2025-05-08 12:39:04;-31.01
2025-05-08 12:39:03;-19.76
2025-05-08 12:39:02;-55.01
2025-05-08 12:39:01;-24.26
2025-05-08 12:39:00;-67.26
2025-05-08 12:38:59;-95.76
2025-05-08 12:38:58;-53.26
2025-05-08 12:38:57;-55.51
2025-05-08 12:38:56;-1.26
2025-05-08 12:38:55;-1.26
2025-05-08 12:38:54;-34.26
2025-05-08 12:38:53;-61.01
2025-05-08 12:38:52;-22.51
2025-05-08 12:38:51;-1.26
2025-05-08 12:38:50;-84.51
2025-05-08 12:38:49;-36.51
2025-05-08 12:38:48;-24.76
2025-05-08 12:38:47;-94.01
2025-05-08 12:38:46;-39.26
2025-05-08 12:38:45;-43.76
2025-05-08 12:38:44;-3.51
2025-05-08 12:38:43;-88.51
2025-05-08 12:38:42;-24.76
2025-05-08 12:38:41;-79.76
2025-05-08 12:38:40;-16.51
2025-05-08 12:38:39;-97.01
2025-05-08 12:38:38;-75.76
2025-05-08 12:38:37;-32.26
2025-05-08 12:38:36;-19.76
2025-05-08 12:38:35;-52.76
2025-05-08 12:38:34;-76.76
2025-05-08 12:38:33;-0.76
2025-05-08 12:38:32;-48.26
2025-05-08 12:38:31;-60.01
2025-05-08 12:38:30;-26.51
2025-05-08 12:38:29;-34.26
2025-05-08 12:38:28;-83.76
2025-05-08 12:38:27;-38.76
2025-05-08 12:38:26;-43.26
2025-05-08 12:38:25;-14.76
2025-05-08 12:38:24;-99.76
2025-05-08 12:38:23;-64.51
2025-05-08 12:38:22;-17.01
2025-05-08 12:38:21;-12.01
2025-05-08 12:38:20;-90.26
2025-05-08 12:38:19;-93.51
2025-05-08 12:38:18;-33.26
2025-05-08 12:38:17;-85.76
2025-05-08 12:38:16;-74.51
2025-05-08 12:38:15;-9.76
2025-05-08 12:38:14;-49.51
2025-05-08 12:38:13;-52.26
2025-05-08 12:38:12;-27.76
2025-05-08 12:38:11;-83.01
2025-05-08 12:38:10;-92.51
2025-05-08 12:38:09;-98.76
2025-05-08 12:38:08;-45.76
2025-05-08 12:38:07;-79.76
2025-05-08 12:38:06;-55.76
2025-05-08 12:38:05;-36.76
2025-05-08 12:38:04;-48.26
2025-05-08 12:38:03;-61.76
2025-05-08 12:38:02;-2.51
2025-05-08 12:38:01;-31.01
2025-05-08 12:38:00;-9.76
2025-05-08 12:37:59;-4.76
2025-05-08 12:37:58;-31.01
2025-05-08 12:37:57;-64.01
2025-05-08 12:37:56;-64.51
2025-05-08 12:37:55;-31.01
2025-05-08 12:37:54;-4.76
2025-05-08 12:37:53;-80.76
2025-05-08 12:37:52;-23.76
2025-05-08 12:37:51;-66.76
2025-05-08 12:37:50;-66.26
2025-05-08 12:37:49;-45.51
2025-05-08 12:37:48;-49.51
2025-05-08 12:37:47;-90.26
2025-05-08 12:37:46;-26.01
2025-05-08 12:37:45;-35.51
2025-05-08 12:37:44;-75.76
2025-05-08 12:37:43;-73.51
2025-05-08 12:37:42;-92.51
2025-05-08 12:37:41;-75.26
2025-05-08 12:37:40;-69.01
2025-05-08 12:37:39;-42.26
2025-05-08 12:37:38;-59.76
2025-05-08 12:37:37;-69.76
2025-05-08 12:37:36;-79.26
2025-05-08 12:37:35;-41.26
2025-05-08 12:37:34;-81.51
2025-05-08 12:37:33;-9.26
2025-05-08 12:37:32;-66.26
2025-05-08 12:37:31;-12.01
2025-05-08 12:37:30;-73.01
2025-05-08 12:37:29;-70.76
2025-05-08 12:37:28;-89.26
2025-05-08 12:37:27;-80.76
2025-05-08 12:37:26;-51.76
2025-05-08 12:37:25;-37.26
2025-05-08 12:37:24;-49.01
2025-05-08 12:37:23;-44.01
2025-05-08 12:37:22;-7.76
2025-05-08 12:37:21;-10.51
2025-05-08 12:37:20;-50.76
2025-05-08 12:37:19;-34.01
2025-05-08 12:37:18;-1.01
2025-05-08 12:37:17;-67.51
2025-05-08 12:37:16;-62.51
2025-05-08 12:37:15;-77.51
2025-05-08 12:37:14;-11.01
2025-05-08 12:37:13;-4.26
2025-05-08 12:37:12;-49.01
2025-05-08 12:37:11;-16.01
2025-05-08 12:37:10;-87.01
2025-05-08 12:37:09;-72.51
2025-05-08 12:37:08;-6.51
2025-05-08 12:37:07;-6.01
2025-05-08 12:37:06;-36.26
2025-05-08 12:37:05;-21.76
2025-05-08 12:37:04;-42.51
2025-05-08 12:37:03;-23.51
2025-05-08 12:37:02;-28.51
2025-05-08 12:37:01;-67.51
2025-05-08 12:37:00;-74.76
2025-05-08 12:36:59;-41.26
2025-05-08 12:36:58;-55.76
2025-05-08 12:36:57;-15.51
2025-05-08 12:36:56;-91.51
2025-05-08 12:36:55;-31.76
2025-05-08 12:36:54;-17.76
2025-05-08 12:36:53;-68.01
2025-05-08 12:36:52;-72.51
2025-05-08 12:36:51;-39.01
2025-05-08 12:36:50;-36.76
2025-05-08 12:36:49;-25.01
2025-05-08 12:36:48;-31.76
2025-05-08 12:36:47;-22.26
2025-05-08 12:36:46;-10.01
2025-05-08 12:36:45;-82.51
2025-05-08 12:36:44;-41.76
2025-05-08 12:36:43;-77.01
2025-05-08 12:36:42;-44.01
2025-05-08 12:36:41;-82.01
2025-05-08 12:36:40;-43.51
2025-05-08 12:36:39;-1.01
2025-05-08 12:36:38;-58.01
2025-05-08 12:36:37;-88.76
2025-05-08 12:36:36;-98.26
2025-05-08 12:36:35;-69.76
2025-05-08 12:36:34;-95.51
2025-05-08 12:36:33;-67.01
2025-05-08 12:36:32;-56.51
2025-05-08 12:36:31;-98.01
2025-05-08 12:36:30;-54.26
2025-05-08 12:36:29;-73.26
2025-05-08 12:36:28;-94.51
2025-05-08 12:36:27;-73.26
2025-05-08 12:36:26;-73.76
2025-05-08 12:36:25;-58.76
2025-05-08 12:36:24;-71.51
2025-05-08 12:36:23;-78.76
2025-05-08 12:36:22;-64.76
2025-05-08 12:36:21;-60.26
2025-05-08 12:36:20;-88.26
2025-05-08 12:36:19;-31.76
2025-05-08 12:36:18;-26.76
2025-05-08 12:36:17;-64.76
2025-05-08 12:36:16;-90.51
2025-05-08 12:36:15;-29.01
2025-05-08 12:36:14;-34.01
2025-05-08 12:36:13;-81.51
2025-05-08 12:36:12;-83.76
2025-05-08 12:36:11;-4.51
2025-05-08 12:36:10;-26.26
2025-05-08 12:36:09;-24.01
2025-05-08 12:36:08;-62.01
2025-05-08 12:36:07;-40.76
2025-05-08 12:36:06;-43.01
2025-05-08 12:36:05;-31.26
2025-05-08 12:36:04;-69.76
2025-05-08 12:36:03;-62.76
2025-05-08 12:36:02;-51.01
2025-05-08 12:36:01;-38.76
2025-05-08 12:36:00;-46.51
2025-05-08 12:35:59;-91.76
2025-05-08 12:35:58;-57.01
2025-05-08 12:35:57;-45.26
2025-05-08 12:35:56;-9.51
2025-05-08 12:35:55;-66.51
2025-05-08 12:35:54;-71.51
2025-05-08 12:35:53;-95.51
2025-05-08 12:35:52;-66.51
2025-05-08 12:35:51;-88.26
2025-05-08 12:35:50;-92.76
2025-05-08 12:35:49;-66.51
2025-05-08 12:35:48;-64.26
2025-05-08 12:35:47;-14.01
2025-05-08 12:35:46;-12.26
2025-05-08 12:35:45;-85.51
2025-05-08 12:35:44;-69.26
2025-05-08 12:35:43;-0.01
2025-05-08 12:35:42;-47.51
2025-05-08 12:35:41;-61.51
2025-05-08 12:35:40;-25.76
2025-05-08 12:35:39;-72.26
2025-05-08 12:35:38;-89.51
2025-05-08 12:35:37;-69.51
2025-05-08 12:35:36;-64.51
2025-05-08 12:35:35;-57.26
2025-05-08 12:35:34;-14.76
2025-05-08 12:35:33;-13.51
2025-05-08 12:35:32;-10.26
2025-05-08 12:35:31;-53.26
2025-05-08 12:35:30;-86.26
2025-05-08 12:35:29;-15.26
2025-05-08 12:35:28;-10.26
2025-05-08 12:35:27;-24.76
2025-05-08 12:35:26;-85.01
2025-05-08 12:35:25;-25.76
2025-05-08 12:35:24;-61.51
2025-05-08 12:35:23;-73.76
2025-05-08 12:35:22;-68.26
2025-05-08 12:35:21;-20.26
2025-05-08 12:35:20;-80.51
2025-05-08 12:35:19;-1.76
2025-05-08 12:35:18;-13.51
2025-05-08 12:35:17;-32.51
2025-05-08 12:35:16;-51.51
2025-05-08 12:35:15;-23.01
2025-05-08 12:35:14;-56.01
2025-05-08 12:35:13;-80.01
2025-05-08 12:35:12;-89.51
2025-05-08 12:35:11;-87.26
2025-05-08 12:35:10;-27.51
2025-05-08 12:35:09;-89.01
2025-05-08 12:35:08;-25.26
2025-05-08 12:35:07;-51.51
2025-05-08 12:35:06;-72.76
2025-05-08 12:35:05;-30.26
2025-05-08 12:35:04;-75.51
2025-05-08 12:35:03;-77.76
2025-05-08 12:35:02;-32.51
2025-05-08 12:35:01;-20.26
2025-05-08 12:35:00;-30.51
2025-05-08 12:34:59;-54.51
2025-05-08 12:34:58;-73.01
2025-05-08 12:34:57;-52.26
2025-05-08 12:34:56;-62.76
2025-05-08 12:34:55;-87.26
2025-05-08 12:34:54;-44.26
2025-05-08 12:34:53;-24.76
2025-05-08 12:34:52;-60.01
2025-05-08 12:34:51;-98.51
2025-05-08 12:34:50;-32.01
2025-05-08 12:34:49;-17.51
2025-05-08 12:34:48;-98.51
2025-05-08 12:34:47;-7.51
2025-05-08 12:34:46;-85.76
2025-05-08 12:34:45;-28.26
2025-05-08 12:34:44;-95.76
2025-05-08 12:34:43;-45.01
2025-05-08 12:34:42;-2.51
2025-05-08 12:34:41;-85.76
2025-05-08 12:34:40;-0.76
2025-05-08 12:34:39;-17.51
2025-05-08 12:34:38;-34.26
2025-05-08 12:34:37;-55.51
2025-05-08 12:34:36;-0.26
2025-05-08 12:34:35;-12.51
2025-05-08 12:34:34;-15.26
2025-05-08 12:34:33;-5.76
2025-05-08 12:34:32;-91.26
2025-05-08 12:34:31;-65.01
2025-05-08 12:34:30;-24.76
2025-05-08 12:34:29;-60.01
2025-05-08 12:34:28;-11.01
2025-05-08 12:34:27;-99.26
2025-05-08 12:34:26;-6.51
2025-05-08 12:34:25;-66.26
2025-05-08 12:34:24;-26.01
2025-05-08 12:34:23;-57.26
2025-05-08 12:34:22;-36.01
2025-05-08 12:34:21;-62.76
2025-05-08 12:34:20;-10.26
2025-05-08 12:34:19;-95.76
2025-05-08 12:34:18;-76.26
2025-05-08 12:34:17;-85.76
2025-05-08 12:34:16;-90.26
2025-05-08 12:34:15;-19.76
2025-05-08 12:34:14;-88.51
2025-05-08 12:34:13;-34.26
2025-05-08 12:34:12;-81.26
2025-05-08 12:34:11;-17.01
2025-05-08 12:34:10;-4.76
2025-05-08 12:34:09;-47.76
2025-05-08 12:34:08;-79.01
2025-05-08 12:34:07;-3.01
2025-05-08 12:34:06;-73.51
2025-05-08 12:34:05;-9.76
2025-05-08 12:34:04;-40.51
2025-05-08 12:34:03;-38.26
2025-05-08 12:34:02;-74.51
2025-05-08 12:34:01;-50.51
2025-05-08 12:34:00;-45.01
2025-05-08 12:33:59;-12.01
2025-05-08 12:33:58;-29.26
2025-05-08 12:33:57;-7.51
2025-05-08 12:33:56;-51.26
2025-05-08 12:33:55;-19.01
2025-05-08 12:33:54;-86.51
2025-05-08 12:33:53;-14.51
2025-05-08 12:33:52;-96.01
2025-05-08 12:33:51;-65.76
2025-05-08 12:33:50;-23.26
2025-05-08 12:33:49;-68.51
2025-05-08 12:33:48;-8.26
2025-05-08 12:33:47;-54.51
2025-05-08 12:33:46;-71.26
2025-05-08 12:33:45;-42.76
2025-05-08 12:33:44;-36.01
2025-05-08 12:33:43;-51.76
2025-05-08 12:33:42;-31.01
2025-05-08 12:33:41;-4.26
2025-05-08 12:33:40;-28.26
2025-05-08 12:33:39;-23.26
2025-05-08 12:33:38;-38.26
2025-05-08 12:33:37;-90.76
2025-05-08 12:33:36;-7.01
2025-05-08 12:33:35;-40.51
2025-05-08 12:33:34;-16.51
2025-05-08 12:33:33;-40.01
2025-05-08 12:33:32;-50.01
2025-05-08 12:33:31;-2.01
2025-05-08 12:33:30;-54.51
2025-05-08 12:33:29;-68.51
2025-05-08 12:33:28;-39.51
2025-05-08 12:33:27;-94.76
2025-05-08 12:33:26;-2.01
2025-05-08 12:33:25;-15.01
2025-05-08 12:33:24;-71.51
2025-05-08 12:33:23;-34.01
2025-05-08 12:33:22;-12.26
2025-05-08 12:33:21;-50.26
2025-05-08 12:33:20;-32.26
2025-05-08 12:33:19;-35.01
2025-05-08 12:33:18;-97.01
2025-05-08 12:33:17;-96.51
2025-05-08 12:33:16;-22.76
2025-05-08 12:33:15;-35.01
2025-05-08 12:33:14;-32.26
2025-05-08 12:33:13;-13.76
2025-05-08 12:33:12;-80.26
2025-05-08 12:33:11;-77.51
2025-05-08 12:33:10;-56.76
2025-05-08 12:33:09;-34.51
2025-05-08 12:33:08;-16.01
2025-05-08 12:33:07;-32.26
2025-05-08 12:33:06;-58.51
2025-05-08 12:33:05;-87.51
2025-05-08 12:33:04;-46.76
2025-05-08 12:33:03;-17.26
2025-05-08 12:33:02;-84.26
2025-05-08 12:33:01;-10.51
2025-05-08 12:33:00;-19.51
2025-05-08 12:32:59;-62.51
2025-05-08 12:32:58;-34.51
2025-05-08 12:32:57;-3.26
2025-05-08 12:32:56;-83.76
2025-05-08 12:32:55;-92.01
2025-05-08 12:32:54;-79.26
2025-05-08 12:32:53;-11.26
2025-05-08 12:32:52;-38.01
2025-05-08 12:32:51;-83.76
2025-05-08 12:32:50;-42.51
2025-05-08 12:32:49;-26.26
2025-05-08 12:32:48;-37.26
2025-05-08 12:32:47;-58.51
2025-05-08 12:32:46;-30.01
2025-05-08 12:32:45;-88.76
2025-05-08 12:32:44;-37.26
2025-05-08 12:32:43;-46.26
2025-05-08 12:32:42;-58.51
2025-05-08 12:32:41;-6.01
2025-05-08 12:32:40;-70.26
2025-05-08 12:32:39;-79.76
2025-05-08 12:32:38;-39.01
2025-05-08 12:32:37;-60.26
2025-05-08 12:32:36;-93.76
2025-05-08 12:32:35;-49.01
2025-05-08 12:32:34;-63.01
2025-05-08 12:32:33;-88.76
2025-05-08 12:32:32;-60.26
2025-05-08 12:32:31;-39.01
2025-05-08 12:32:30;-74.76
2025-05-08 12:32:29;-10.01
2025-05-08 12:32:28;-36.76
2025-05-08 12:32:27;-76.51
2025-05-08 12:32:26;-45.76
2025-05-08 12:32:25;-98.76
2025-05-08 12:32:24;-58.01
2025-05-08 12:32:23;-43.51
2025-05-08 12:32:22;-57.51
2025-05-08 12:32:21;-83.26
2025-05-08 12:32:20;-18.51
2025-05-08 12:32:19;-87.26
2025-05-08 12:32:18;-10.76
2025-05-08 12:32:17;-38.51
2025-05-08 12:32:16;-1.01
2025-05-08 12:32:15;-38.01
2025-05-08 12:32:14;-10.01
2025-05-08 12:32:13;-45.76
2025-05-08 12:32:12;-67.51
2025-05-08 12:32:11;-63.76
2025-05-08 12:32:10;-9.51
2025-05-08 12:32:09;-58.76
2025-05-08 12:32:08;-78.26
2025-05-08 12:32:07;-20.76
2025-05-08 12:32:06;-99.51
2025-05-08 12:32:05;-40.26
2025-05-08 12:32:04;-2.26
2025-05-08 12:32:03;-54.76
2025-05-08 12:32:02;-67.01
2025-05-08 12:32:01;-38.51
2025-05-08 12:32:00;-14.51
2025-05-08 12:31:59;-28.51
2025-05-08 12:31:58;-62.01
2025-05-08 12:31:57;-9.51
2025-05-08 12:31:56;-2.76
2025-05-08 12:31:55;-54.76
2025-05-08 12:31:54;-5.01
2025-05-08 12:31:53;-9.51
2025-05-08 12:31:52;-40.26
2025-05-08 12:31:51;-99.51
2025-05-08 12:31:50;-74.51
2025-05-08 12:31:49;-51.01
2025-05-08 12:31:48;-0.76
2025-05-08 12:31:47;-27.51
2025-05-08 12:31:46;-74.51
2025-05-08 12:31:45;-26.26
2025-05-08 12:31:44;-88.26
2025-05-08 12:31:43;-76.01
2025-05-08 12:31:42;-9.51
2025-05-08 12:31:41;-68.76
2025-05-08 12:31:40;-47.51
2025-05-08 12:31:39;-54.76
2025-05-08 12:31:38;-85.01
2025-05-08 12:31:37;-90.51
2025-05-08 12:31:36;-85.51
2025-05-08 12:31:35;-25.76
2025-05-08 12:31:34;-30.76
2025-05-08 12:31:33;-52.51
2025-05-08 12:31:32;-33.51
2025-05-08 12:31:31;-23.51
2025-05-08 12:31:30;-1.76
2025-05-08 12:31:29;-73.76
2025-05-08 12:31:28;-18.51
2025-05-08 12:31:27;-75.51
2025-05-08 12:31:26;-90.01
2025-05-08 12:31:25;-23.01
2025-05-08 12:31:24;-28.51
2025-05-08 12:31:23;-40.26
2025-05-08 12:31:22;-8.51
2025-05-08 12:31:21;-66.51
2025-05-08 12:31:20;-49.26
2025-05-08 12:31:19;62.74
2025-05-08 12:31:18;62.24
2025-05-08 12:31:17;88.49
2025-05-08 12:31:16;-80.76
2025-05-08 12:31:15;-26.51
2025-05-08 12:31:14;-3.51
2025-05-08 12:31:13;-98.51
2025-05-08 12:31:12;-87.26
2025-05-08 12:31:11;-30.76
2025-05-08 12:31:10;-23.01
2025-05-08 12:31:09;-96.76
2025-05-08 12:31:08;-96.76
2025-05-08 12:31:07;-56.51
2025-05-08 12:31:06;-20.26
2025-05-08 12:31:05;-99.51
2025-05-08 12:31:04;-20.26
2025-05-08 12:31:03;-23.01
2025-05-08 12:31:02;-68.26
2025-05-08 12:31:01;-13.51
2025-05-08 12:31:00;-65.51
2025-05-08 12:30:59;-47.01
2025-05-08 12:30:58;-56.51
2025-05-08 12:30:57;-6.26
2025-05-08 12:30:56;-34.76
2025-05-08 12:30:55;-46.51
2025-05-08 12:30:54;-11.26
2025-05-08 12:30:53;-58.76
2025-05-08 12:30:52;-63.76
2025-05-08 12:30:51;-58.26
2025-05-08 12:30:50;-51.51
2025-05-08 12:30:49;-30.26
2025-05-08 12:30:48;-18.01
2025-05-08 12:30:47;17.49
2025-05-08 12:30:46;-55.51
2025-05-08 12:30:45;54.99
2025-05-08 12:30:44;16.99
2025-05-08 12:30:43;-42.76
2025-05-08 12:30:42;-61.01
2025-05-08 12:30:41;-24.76
2025-05-08 12:30:40;-48.76
2025-05-08 12:30:39;-32.51
2025-05-08 12:30:38;-70.01
2025-05-08 12:30:37;-65.51
2025-05-08 12:30:36;-43.76
2025-05-08 12:30:35;-58.26
2025-05-08 12:30:34;-27.51
2025-05-08 12:30:33;-24.76
2025-05-08 12:30:32;-1.26
2025-05-08 12:30:31;-96.26
2025-05-08 12:30:30;-5.26
2025-05-08 12:30:29;-53.26
2025-05-08 12:30:28;-48.26
2025-05-08 12:30:27;-69.01
2025-05-08 12:30:26;-2.51
2025-05-08 12:30:25;54.99
2025-05-08 12:30:24;-16.51
2025-05-08 12:30:23;-26.01
2025-05-08 12:30:22;-88.01
2025-05-08 12:30:21;-97.51
2025-05-08 12:30:20;-57.76
2025-05-08 12:30:19;-60.01
2025-05-08 12:30:18;-8.01
2025-05-08 12:30:17;-48.26
2025-05-08 12:30:16;39.24
2025-05-08 12:30:15;64.99
2025-05-08 12:30:14;43.24
2025-05-08 12:30:13;98.49
2025-05-08 12:30:12;39.24
2025-05-08 12:30:11;-27.01
2025-05-08 12:30:10;-93.01
2025-05-08 12:30:09;26.49
2025-05-08 12:30:08;-93.01
2025-05-08 12:30:07;-12.51
2025-05-08 12:30:06;-62.76
2025-05-08 12:30:05;-50.51
2025-05-08 12:30:04;-64.51
2025-05-08 12:30:03;-17.01
2025-05-08 12:30:02;-81.76
2025-05-08 12:30:01;-21.51
2025-05-08 12:30:00;-31.01
2025-05-08 12:29:59;-76.26
2025-05-08 12:29:58;-62.76
2025-05-08 12:29:57;-21.51
2025-05-08 12:29:56;-71.76
2025-05-08 12:29:55;-67.26
2025-05-08 12:29:54;-76.26
2025-05-08 12:29:53;-31.51
2025-05-08 12:29:52;-23.76
2025-05-08 12:29:51;-38.76
2025-05-08 12:29:50;-78.51
2025-05-08 12:29:49;-45.51
2025-05-08 12:29:48;-66.76
2025-05-08 12:29:47;-24.26
2025-05-08 12:29:46;-74.01
2025-05-08 12:29:45;-59.51
2025-05-08 12:29:44;20.24
2025-05-08 12:29:43;-7.01
2025-05-08 12:29:42;89.49
2025-05-08 12:29:41;88.49
2025-05-08 12:29:40;53.74
2025-05-08 12:29:39;-66.76
2025-05-08 12:29:38;-2.51
2025-05-08 12:29:37;-0.26
2025-05-08 12:29:36;10.24
2025-05-08 12:29:35;10.24
2025-05-08 12:29:34;62.74
2025-05-08 12:29:33;29.24
2025-05-08 12:29:32;77.24
2025-05-08 12:29:31;88.99
2025-05-08 12:29:30;26.49
2025-05-08 12:29:29;50.99
2025-05-08 12:29:28;-59.51
2025-05-08 12:29:27;67.24
2025-05-08 12:29:26;81.74
2025-05-08 12:29:25;9.74
2025-05-08 12:29:24;95.74
2025-05-08 12:29:23;78.99
2025-05-08 12:29:22;86.24
2025-05-08 12:29:21;-33.26
2025-05-08 12:29:20;62.24
2025-05-08 12:29:19;59.99
2025-05-08 12:29:18;24.24
2025-05-08 12:29:17;-71.26
2025-05-08 12:29:16;81.74
2025-05-08 12:29:15;5.24
2025-05-08 12:29:14;16.99
2025-05-08 12:29:13;24.74
2025-05-08 12:29:12;89.49
2025-05-08 12:29:11;51.99
2025-05-08 12:29:10;53.74
2025-05-08 12:29:09;89.49
2025-05-08 12:29:08;86.74
2025-05-08 12:29:07;48.24
2025-05-08 12:29:06;0.74
2025-05-08 12:29:05;3.49
2025-05-08 12:29:04;38.74
2025-05-08 12:29:03;72.24
2025-05-08 12:29:02;59.99
2025-05-08 12:29:01;78.99
2025-05-08 12:29:00;31.49
2025-05-08 12:28:59;98.49
2025-05-08 12:28:58;48.74
2025-05-08 12:28:57;0.74
2025-05-08 12:28:56;7.49
2025-05-08 12:28:55;19.74
2025-05-08 12:28:54;24.24
2025-05-08 12:28:53;84.49
2025-05-08 12:28:52;67.74
2025-05-08 12:28:51;65.49
2025-05-08 12:28:50;58.24
2025-05-08 12:28:49;58.24
2025-05-08 12:28:48;75.49
2025-05-08 12:28:47;2.99
2025-05-08 12:28:46;55.49
2025-05-08 12:28:45;76.74
2025-05-08 12:28:44;26.24
2025-05-08 12:28:43;84.99
2025-05-08 12:28:42;30.24
2025-05-08 12:28:41;53.49
2025-05-08 12:28:40;98.24
2025-05-08 12:28:39;57.99
2025-05-08 12:28:38;80.49
2025-05-08 12:28:37;7.74
2025-05-08 12:28:36;77.74
2025-05-08 12:28:35;55.49
2025-05-08 12:28:34;31.99
2025-05-08 12:28:33;44.74
2025-05-08 12:28:32;25.24
2025-05-08 12:28:31;63.24
2025-05-08 12:28:30;91.74
2025-05-08 12:28:29;91.74
2025-05-08 12:28:28;74.99
2025-05-08 12:28:27;8.49
2025-05-08 12:28:26;3.49
2025-05-08 12:28:25;74.99
2025-05-08 12:28:24;53.74
2025-05-08 12:28:23;27.49
2025-05-08 12:28:22;65.49
2025-05-08 12:28:21;94.49
2025-05-08 12:28:20;98.99
2025-05-08 12:28:19;10.74
2025-05-08 12:28:18;53.74
2025-05-08 12:28:17;65.99
2025-05-08 12:28:16;96.74
2025-05-08 12:28:15;75.49
2025-05-08 12:28:14;77.74
2025-05-08 12:28:13;63.24
2025-05-08 12:28:12;84.99
2025-05-08 12:28:11;47.49
2025-05-08 12:28:10;8.99
2025-05-08 12:28:09;95.49
2025-05-08 12:28:08;45.74
2025-05-08 12:28:07;45.74
2025-05-08 12:28:06;91.49
2025-05-08 12:28:05;73.74
2025-05-08 12:28:04;73.24
2025-05-08 12:28:03;63.74
2025-05-08 12:28:02;63.74
2025-05-08 12:28:01;60.99
2025-05-08 12:28:00;25.24
2025-05-08 12:27:59;41.99
2025-05-08 12:27:58;44.24
2025-05-08 12:27:57;39.74
2025-05-08 12:27:56;2.24
2025-05-08 12:27:55;6.24
2025-05-08 12:27:54;27.99
2025-05-08 12:27:53;89.99
2025-05-08 12:27:52;66.99
2025-05-08 12:27:51;57.49
2025-05-08 12:27:50;45.24
2025-05-08 12:27:49;19.49
2025-05-08 12:27:48;80.99
2025-05-08 12:27:47;83.74
2025-05-08 12:27:46;85.99
2025-05-08 12:27:45;99.99
2025-05-08 12:27:44;30.24
2025-05-08 12:27:43;28.49
2025-05-08 12:27:42;80.99
2025-05-08 12:27:41;35.24
2025-05-08 12:27:40;47.49
2025-05-08 12:27:39;37.99
2025-05-08 12:27:38;88.74
2025-05-08 12:27:37;39.49
2025-05-08 12:27:36;62.49
2025-05-08 12:27:35;95.99
2025-05-08 12:27:34;14.99
2025-05-08 12:27:33;64.24
