Fecha y Hora;PIC-3042 - Presión desgasificador S-304
2025-05-08 08:40:08;11.16
2025-05-08 08:40:07;11.16
2025-05-08 08:40:06;18.41
2025-05-08 08:40:05;54.16
2025-05-08 08:40:04;75.41
2025-05-08 08:40:03;11.16
2025-05-08 08:40:02;75.41
2025-05-08 08:40:01;82.66
2025-05-08 08:40:00;8.91
2025-05-08 08:39:59;8.91
2025-05-08 08:39:58;66.41
2025-05-08 08:39:57;54.16
2025-05-08 08:39:56;98.16
2025-05-08 08:39:55;38.91
2025-05-08 08:39:54;2.66
2025-05-08 08:39:53;56.91
2025-05-08 08:39:52;62.91
2025-05-08 08:39:51;94.91
2025-05-08 08:39:50;23.41
2025-05-08 08:39:49;85.41
2025-05-08 08:39:48;11.66
2025-05-08 08:39:47;32.91
2025-05-08 08:39:46;8.91
2025-05-08 08:39:45;75.91
2025-05-08 08:39:44;99.41
2025-05-08 08:39:43;65.91
2025-05-08 08:39:42;9.41
2025-05-08 08:39:41;68.66
2025-05-08 08:39:40;85.41
2025-05-08 08:39:39;87.66
2025-05-08 08:39:38;42.91
2025-05-08 08:39:37;56.91
2025-05-08 08:39:36;59.16
2025-05-08 08:39:35;68.66
2025-05-08 08:39:34;27.66
2025-05-08 08:39:33;98.16
2025-05-08 08:39:32;46.16
2025-05-08 08:39:31;36.16
2025-05-08 08:39:30;17.16
2025-05-08 08:39:29;46.16
2025-05-08 08:39:28;67.41
2025-05-08 08:39:27;35.66
2025-05-08 08:39:26;85.91
2025-05-08 08:39:25;33.41
2025-05-08 08:39:24;30.41
2025-05-08 08:39:23;1.41
2025-05-08 08:39:22;24.91
2025-05-08 08:39:21;86.91
2025-05-08 08:39:20;36.16
2025-05-08 08:39:19;54.66
2025-05-08 08:39:18;45.16
2025-05-08 08:39:17;80.91
2025-05-08 08:39:16;16.66
2025-05-08 08:39:15;21.66
2025-05-08 08:39:14;57.41
2025-05-08 08:39:13;42.91
2025-05-08 08:39:12;7.16
2025-05-08 08:39:11;76.41
2025-05-08 08:39:10;71.41
2025-05-08 08:39:09;4.91
2025-05-08 08:39:08;7.16
2025-05-08 08:39:07;55.16
2025-05-08 08:39:06;38.41
2025-05-08 08:39:05;37.91
2025-05-08 08:39:04;64.66
2025-05-08 08:39:03;36.16
2025-05-08 08:39:02;55.16
2025-05-08 08:39:01;56.91
2025-05-08 08:39:00;93.16
2025-05-08 08:38:59;86.41
2025-05-08 08:38:58;33.91
2025-05-08 08:38:57;93.16
2025-05-08 08:38:56;22.16
2025-05-08 08:38:55;7.16
2025-05-08 08:38:54;40.66
2025-05-08 08:38:53;36.16
2025-05-08 08:38:52;77.41
2025-05-08 08:38:51;18.66
2025-05-08 08:38:50;81.91
2025-05-08 08:38:49;44.41
2025-05-08 08:38:48;2.66
2025-05-08 08:38:47;55.66
2025-05-08 08:38:46;57.91
2025-05-08 08:38:45;2.66
2025-05-08 08:38:44;21.66
2025-05-08 08:38:43;7.66
2025-05-08 08:38:42;13.66
2025-05-08 08:38:41;56.16
2025-05-08 08:38:40;70.66
2025-05-08 08:38:39;63.41
2025-05-08 08:38:38;82.41
2025-05-08 08:38:37;27.66
2025-05-08 08:38:36;39.41
2025-05-08 08:38:35;96.41
2025-05-08 08:38:34;98.16
2025-05-08 08:38:33;15.41
2025-05-08 08:38:32;55.66
2025-05-08 08:38:31;52.91
2025-05-08 08:38:30;58.41
2025-05-08 08:38:29;70.16
2025-05-08 08:38:28;79.16
2025-05-08 08:38:27;22.66
2025-05-08 08:38:26;79.66
2025-05-08 08:38:25;74.66
2025-05-08 08:38:24;98.66
2025-05-08 08:38:23;41.66
2025-05-08 08:38:22;39.41
2025-05-08 08:38:21;40.41
2025-05-08 08:38:20;76.16
2025-05-08 08:38:19;54.91
2025-05-08 08:38:18;5.16
2025-05-08 08:38:17;1.41
2025-05-08 08:38:16;10.91
2025-05-08 08:38:15;34.91
2025-05-08 08:38:14;98.66
2025-05-08 08:38:13;41.66
2025-05-08 08:38:12;53.91
2025-05-08 08:38:11;92.41
2025-05-08 08:38:10;77.41
2025-05-08 08:38:09;56.16
2025-05-08 08:38:08;27.66
2025-05-08 08:38:07;80.16
2025-05-08 08:38:06;5.91
2025-05-08 08:38:05;1.41
2025-05-08 08:38:04;15.41
2025-05-08 08:38:03;51.16
2025-05-08 08:38:02;29.91
2025-05-08 08:38:01;82.41
2025-05-08 08:38:00;77.41
2025-05-08 08:37:59;20.41
2025-05-08 08:37:58;94.16
2025-05-08 08:37:57;91.91
2025-05-08 08:37:56;20.41
2025-05-08 08:37:55;3.66
2025-05-08 08:37:54;89.66
2025-05-08 08:37:53;32.66
2025-05-08 08:37:52;34.91
2025-05-08 08:37:51;96.91
2025-05-08 08:37:50;33.66
2025-05-08 08:37:49;38.66
2025-05-08 08:37:48;65.91
2025-05-08 08:37:47;48.66
2025-05-08 08:37:46;79.91
2025-05-08 08:37:45;91.16
2025-05-08 08:37:44;62.16
2025-05-08 08:37:43;4.16
2025-05-08 08:37:42;62.16
2025-05-08 08:37:41;77.91
2025-05-08 08:37:40;85.16
2025-05-08 08:37:39;61.16
2025-05-08 08:37:38;80.16
2025-05-08 08:37:37;4.16
2025-05-08 08:37:36;8.66
2025-05-08 08:37:35;80.16
2025-05-08 08:37:34;6.41
2025-05-08 08:37:33;56.66
2025-05-08 08:37:32;5.91
2025-05-08 08:37:31;2.41
2025-05-08 08:37:30;59.41
2025-05-08 08:37:29;25.91
2025-05-08 08:37:28;97.41
2025-05-08 08:37:27;66.16
2025-05-08 08:37:26;49.91
2025-05-08 08:37:25;9.16
2025-05-08 08:37:24;92.91
2025-05-08 08:37:23;68.91
2025-05-08 08:37:22;90.16
2025-05-08 08:37:21;11.91
2025-05-08 08:37:20;77.91
2025-05-08 08:37:19;90.66
2025-05-08 08:37:18;45.41
2025-05-08 08:37:17;77.66
2025-05-08 08:37:16;74.41
2025-05-08 08:37:15;53.66
2025-05-08 08:37:14;1.16
2025-05-08 08:37:13;0.16
2025-05-08 08:37:12;11.91
2025-05-08 08:37:11;85.66
2025-05-08 08:37:10;42.66
2025-05-08 08:37:09;6.91
2025-05-08 08:37:08;33.16
2025-05-08 08:37:07;44.91
2025-05-08 08:37:06;78.41
2025-05-08 08:37:05;78.41
2025-05-08 08:37:04;57.16
2025-05-08 08:37:03;73.91
2025-05-08 08:37:02;87.91
2025-05-08 08:37:01;44.91
2025-05-08 08:37:00;88.41
2025-05-08 08:36:59;73.91
2025-05-08 08:36:58;67.16
2025-05-08 08:36:57;98.41
2025-05-08 08:36:56;17.91
2025-05-08 08:36:55;10.66
2025-05-08 08:36:54;41.41
2025-05-08 08:36:53;41.41
2025-05-08 08:36:52;12.91
2025-05-08 08:36:51;64.91
2025-05-08 08:36:50;98.41
2025-05-08 08:36:49;73.91
2025-05-08 08:36:48;50.41
2025-05-08 08:36:47;48.16
2025-05-08 08:36:46;92.66
2025-05-08 08:36:45;80.41
2025-05-08 08:36:44;56.41
2025-05-08 08:36:43;16.16
2025-05-08 08:36:42;88.91
2025-05-08 08:36:41;93.41
2025-05-08 08:36:40;69.91
2025-05-08 08:36:39;2.91
2025-05-08 08:36:38;89.91
2025-05-08 08:36:37;21.91
2025-05-08 08:36:36;95.66
2025-05-08 08:36:35;55.41
2025-05-08 08:36:34;19.66
2025-05-08 08:36:33;17.41
2025-05-08 08:36:32;74.41
2025-05-08 08:36:31;26.41
2025-05-08 08:36:30;7.91
2025-05-08 08:36:29;64.91
2025-05-08 08:36:28;53.16
2025-05-08 08:36:27;62.66
2025-05-08 08:36:26;62.66
2025-05-08 08:36:25;67.16
2025-05-08 08:36:24;7.41
2025-05-08 08:36:23;48.16
2025-05-08 08:36:22;72.66
2025-05-08 08:36:21;5.66
2025-05-08 08:36:20;62.66
2025-05-08 08:36:19;7.91
2025-05-08 08:36:18;65.41
2025-05-08 08:36:17;88.91
2025-05-08 08:36:16;78.91
2025-05-08 08:36:15;91.66
2025-05-08 08:36:14;19.41
2025-05-08 08:36:13;76.41
2025-05-08 08:36:12;28.41
2025-05-08 08:36:11;27.91
2025-05-08 08:36:10;79.41
2025-05-08 08:36:09;27.41
2025-05-08 08:36:08;3.91
2025-05-08 08:36:07;86.66
2025-05-08 08:36:06;14.91
2025-05-08 08:36:05;7.66
2025-05-08 08:36:04;93.16
2025-05-08 08:36:03;14.41
2025-05-08 08:36:02;43.41
2025-05-08 08:36:01;45.66
2025-05-08 08:36:00;65.91
2025-05-08 08:35:59;39.16
2025-05-08 08:35:58;91.66
2025-05-08 08:35:57;75.41
2025-05-08 08:35:56;20.16
2025-05-08 08:35:55;53.66
2025-05-08 08:35:54;1.16
2025-05-08 08:35:53;98.91
2025-05-08 08:35:52;94.41
2025-05-08 08:35:51;60.41
2025-05-08 08:35:50;70.41
2025-05-08 08:35:49;34.66
2025-05-08 08:35:48;79.91
2025-05-08 08:35:47;84.41
2025-05-08 08:35:46;12.91
2025-05-08 08:35:45;62.66
2025-05-08 08:35:44;75.41
2025-05-08 08:35:43;73.66
2025-05-08 08:35:42;18.91
2025-05-08 08:35:41;95.91
2025-05-08 08:35:40;35.16
2025-05-08 08:35:39;65.91
2025-05-08 08:35:38;97.16
2025-05-08 08:35:37;39.16
2025-05-08 08:35:36;79.91
2025-05-08 08:35:35;15.66
2025-05-08 08:35:34;37.41
2025-05-08 08:35:33;66.41
2025-05-08 08:35:32;41.91
2025-05-08 08:35:31;6.16
2025-05-08 08:35:30;11.16
2025-05-08 08:35:29;70.91
2025-05-08 08:35:28;87.66
2025-05-08 08:35:27;39.66
2025-05-08 08:35:26;94.41
2025-05-08 08:35:25;47.41
2025-05-08 08:35:24;97.16
2025-05-08 08:35:23;6.66
2025-05-08 08:35:22;63.66
2025-05-08 08:35:21;75.41
2025-05-08 08:35:20;16.16
2025-05-08 08:35:19;63.66
2025-05-08 08:35:18;87.66
2025-05-08 08:35:17;70.91
2025-05-08 08:35:16;87.66
2025-05-08 08:35:15;75.91
2025-05-08 08:35:14;31.66
2025-05-08 08:35:13;57.91
2025-05-08 08:35:12;7.66
2025-05-08 08:35:11;9.16
2025-05-08 08:35:10;57.91
2025-05-08 08:35:09;82.91
2025-05-08 08:35:08;8.16
2025-05-08 08:35:07;99.91
2025-05-08 08:35:06;30.66
2025-05-08 08:35:05;66.41
2025-05-08 08:35:04;95.41
2025-05-08 08:35:03;61.41
2025-05-08 08:35:02;18.91
2025-05-08 08:35:01;64.16
2025-05-08 08:35:00;42.91
2025-05-08 08:34:59;71.41
2025-05-08 08:34:58;9.41
2025-05-08 08:34:57;49.66
2025-05-08 08:34:56;93.16
2025-05-08 08:34:55;54.66
2025-05-08 08:34:54;12.16
2025-05-08 08:34:53;7.16
2025-05-08 08:34:52;47.41
2025-05-08 08:34:51;35.66
2025-05-08 08:34:50;61.91
2025-05-08 08:34:49;11.66
2025-05-08 08:34:48;76.41
2025-05-08 08:34:47;88.16
2025-05-08 08:34:46;7.66
2025-05-08 08:34:45;78.66
2025-05-08 08:34:44;16.66
2025-05-08 08:34:43;40.66
2025-05-08 08:34:42;95.41
2025-05-08 08:34:41;11.66
2025-05-08 08:34:40;37.91
2025-05-08 08:34:39;62.91
2025-05-08 08:34:38;18.66
2025-05-08 08:34:37;56.16
2025-05-08 08:34:36;1.91
2025-05-08 08:34:35;93.16
2025-05-08 08:34:34;9.91
2025-05-08 08:34:33;17.16
2025-05-08 08:34:32;26.66
2025-05-08 08:34:31;4.91
2025-05-08 08:34:30;69.16
2025-05-08 08:34:29;21.66
2025-05-08 08:34:28;62.41
2025-05-08 08:34:27;69.66
2025-05-08 08:34:26;95.91
2025-05-08 08:34:25;64.66
2025-05-08 08:34:24;17.16
2025-05-08 08:34:23;55.66
2025-05-08 08:34:22;39.91
2025-05-08 08:34:21;4.16
2025-05-08 08:34:20;85.16
2025-05-08 08:34:19;80.16
2025-05-08 08:34:18;63.41
2025-05-08 08:34:17;6.41
2025-05-08 08:34:16;0.91
2025-05-08 08:34:15;50.66
2025-05-08 08:34:14;24.91
2025-05-08 08:34:13;50.66
2025-05-08 08:34:12;57.91
2025-05-08 08:34:11;55.66
2025-05-08 08:34:10;3.16
2025-05-08 08:34:09;17.16
2025-05-08 08:34:08;76.66
2025-05-08 08:34:07;39.91
2025-05-08 08:34:06;92.41
2025-05-08 08:34:05;97.91
2025-05-08 08:34:04;84.16
2025-05-08 08:34:03;36.16
2025-05-08 08:34:02;17.66
2025-05-08 08:34:01;14.91
2025-05-08 08:34:00;27.16
2025-05-08 08:33:59;8.16
2025-05-08 08:33:58;67.41
2025-05-08 08:33:57;36.66
2025-05-08 08:33:56;86.91
2025-05-08 08:33:55;86.41
2025-05-08 08:33:54;19.41
2025-05-08 08:33:53;70.16
2025-05-08 08:33:52;86.91
2025-05-08 08:33:51;41.66
2025-05-08 08:33:50;5.91
2025-05-08 08:33:49;84.16
2025-05-08 08:33:48;20.41
2025-05-08 08:33:47;3.66
2025-05-08 08:33:46;86.91
2025-05-08 08:33:45;75.16
2025-05-08 08:33:44;53.91
2025-05-08 08:33:43;48.91
2025-05-08 08:33:42;32.16
2025-05-08 08:33:41;70.16
2025-05-08 08:33:40;89.16
2025-05-08 08:33:39;5.91
2025-05-08 08:33:38;15.91
2025-05-08 08:33:37;51.16
2025-05-08 08:33:36;26.91
2025-05-08 08:33:35;12.41
2025-05-08 08:33:34;49.41
2025-05-08 08:33:33;16.91
2025-05-08 08:33:32;13.16
2025-05-08 08:33:31;25.41
2025-05-08 08:33:30;59.41
2025-05-08 08:33:29;87.91
2025-05-08 08:33:28;66.66
2025-05-08 08:33:27;78.41
2025-05-08 08:33:26;49.41
2025-05-08 08:33:25;97.41
2025-05-08 08:33:24;28.16
2025-05-08 08:33:23;27.66
2025-05-08 08:33:22;99.16
2025-05-08 08:33:21;89.66
2025-05-08 08:33:20;83.41
2025-05-08 08:33:19;49.41
2025-05-08 08:33:18;53.91
2025-05-08 08:33:17;13.66
2025-05-08 08:33:16;11.91
2025-05-08 08:33:15;96.91
2025-05-08 08:33:14;71.16
2025-05-08 08:33:13;81.16
2025-05-08 08:33:12;25.41
2025-05-08 08:33:11;61.16
2025-05-08 08:33:10;92.41
2025-05-08 08:33:09;15.91
2025-05-08 08:33:08;94.66
2025-05-08 08:33:07;54.41
2025-05-08 08:33:06;95.16
2025-05-08 08:33:05;89.66
2025-05-08 08:33:04;24.16
2025-05-08 08:33:03;69.91
2025-05-08 08:33:02;89.41
2025-05-08 08:33:01;64.41
2025-05-08 08:33:00;54.41
2025-05-08 08:32:59;14.16
2025-05-08 08:32:58;20.91
2025-05-08 08:32:57;61.16
2025-05-08 08:32:56;90.16
2025-05-08 08:32:55;52.16
2025-05-08 08:32:54;44.91
2025-05-08 08:32:53;82.91
2025-05-08 08:32:52;56.66
2025-05-08 08:32:51;23.16
2025-05-08 08:32:50;37.66
2025-05-08 08:32:49;44.91
2025-05-08 08:32:48;99.66
2025-05-08 08:32:47;37.66
2025-05-08 08:32:46;63.91
2025-05-08 08:32:45;6.91
2025-05-08 08:32:44;66.66
2025-05-08 08:32:43;71.16
2025-05-08 08:32:42;66.66
2025-05-08 08:32:41;80.66
2025-05-08 08:32:40;6.91
2025-05-08 08:32:39;55.91
2025-05-08 08:32:38;48.16
2025-05-08 08:32:37;93.41
2025-05-08 08:32:36;79.91
2025-05-08 08:32:35;48.66
2025-05-08 08:32:34;83.91
2025-05-08 08:32:33;37.91
2025-05-08 08:32:32;31.91
2025-05-08 08:32:31;68.16
2025-05-08 08:32:30;32.91
2025-05-08 08:32:29;73.91
2025-05-08 08:32:28;69.41
2025-05-08 08:32:27;14.66
2025-05-08 08:32:26;95.66
2025-05-08 08:32:25;97.91
2025-05-08 08:32:24;16.91
2025-05-08 08:32:23;0.66
2025-05-08 08:32:22;5.16
2025-05-08 08:32:21;68.91
2025-05-08 08:32:20;31.41
2025-05-08 08:32:19;7.41
2025-05-08 08:32:18;71.66
2025-05-08 08:32:17;47.66
2025-05-08 08:32:16;21.91
2025-05-08 08:32:15;62.66
2025-05-08 08:32:14;71.66
2025-05-08 08:32:13;26.91
2025-05-08 08:32:12;29.16
2025-05-08 08:32:11;69.41
2025-05-08 08:32:10;33.66
2025-05-08 08:32:09;40.91
2025-05-08 08:32:08;21.91
2025-05-08 08:32:07;81.66
2025-05-08 08:32:06;36.41
2025-05-08 08:32:05;31.41
2025-05-08 08:32:04;72.16
2025-05-08 08:32:03;12.41
2025-05-08 08:32:02;83.91
2025-05-08 08:32:01;63.66
2025-05-08 08:32:00;49.16
2025-05-08 08:31:59;49.66
2025-05-08 08:31:58;99.91
2025-05-08 08:31:57;74.41
2025-05-08 08:31:56;55.41
2025-05-08 08:31:55;67.66
2025-05-08 08:31:54;48.66
2025-05-08 08:31:53;7.91
2025-05-08 08:31:52;78.91
2025-05-08 08:31:51;7.91
2025-05-08 08:31:50;58.16
2025-05-08 08:31:49;34.16
2025-05-08 08:31:48;96.16
2025-05-08 08:31:47;51.91
2025-05-08 08:31:46;11.16
2025-05-08 08:31:45;77.66
2025-05-08 08:31:44;20.66
2025-05-08 08:31:43;22.91
2025-05-08 08:31:42;99.41
2025-05-08 08:31:41;6.16
2025-05-08 08:31:40;15.16
2025-05-08 08:31:39;15.16
2025-05-08 08:31:38;25.16
2025-05-08 08:31:37;48.16
2025-05-08 08:31:36;36.41
2025-05-08 08:31:35;34.66
2025-05-08 08:31:34;15.16
2025-05-08 08:31:33;53.16
2025-05-08 08:31:32;48.66
2025-05-08 08:31:31;60.41
2025-05-08 08:31:30;98.91
2025-05-08 08:31:29;64.16
2025-05-08 08:31:28;57.91
2025-05-08 08:31:27;97.66
2025-05-08 08:31:26;73.66
2025-05-08 08:31:25;31.91
2025-05-08 08:31:24;63.16
2025-05-08 08:31:23;96.66
2025-05-08 08:31:22;53.66
2025-05-08 08:31:21;79.91
2025-05-08 08:31:20;89.41
2025-05-08 08:31:19;22.91
2025-05-08 08:31:18;87.16
2025-05-08 08:31:17;6.16
2025-05-08 08:31:16;79.91
2025-05-08 08:31:15;1.66
2025-05-08 08:31:14;15.66
2025-05-08 08:31:13;46.41
2025-05-08 08:31:12;34.66
2025-05-08 08:31:11;84.91
2025-05-08 08:31:10;19.41
2025-05-08 08:31:09;49.16
2025-05-08 08:31:08;13.41
2025-05-08 08:31:07;32.91
2025-05-08 08:31:06;70.41
2025-05-08 08:31:05;77.16
2025-05-08 08:31:04;51.91
2025-05-08 08:31:03;8.91
2025-05-08 08:31:02;70.41
2025-05-08 08:31:01;56.41
2025-05-08 08:31:00;80.41
2025-05-08 08:30:59;6.16
2025-05-08 08:30:58;90.91
2025-05-08 08:30:57;36.16
2025-05-08 08:30:56;46.66
2025-05-08 08:30:55;10.91
2025-05-08 08:30:54;26.66
2025-05-08 08:30:53;98.16
2025-05-08 08:30:52;57.41
2025-05-08 08:30:51;36.16
2025-05-08 08:30:50;76.41
2025-05-08 08:30:49;32.91
2025-05-08 08:30:48;16.66
2025-05-08 08:30:47;70.91
2025-05-08 08:30:46;40.16
2025-05-08 08:30:45;21.16
2025-05-08 08:30:44;28.41
2025-05-08 08:30:43;92.66
2025-05-08 08:30:42;71.41
2025-05-08 08:30:41;89.91
2025-05-08 08:30:40;87.66
2025-05-08 08:30:39;16.16
2025-05-08 08:30:38;92.66
2025-05-08 08:30:37;42.41
2025-05-08 08:30:36;49.66
2025-05-08 08:30:35;16.16
2025-05-08 08:30:34;87.66
2025-05-08 08:30:33;94.91
2025-05-08 08:30:32;89.91
2025-05-08 08:30:31;80.91
2025-05-08 08:30:30;62.41
2025-05-08 08:30:29;30.66
2025-05-08 08:30:28;83.16
2025-05-08 08:30:27;33.41
2025-05-08 08:30:26;43.41
2025-05-08 08:30:25;27.66
2025-05-08 08:30:24;48.41
2025-05-08 08:30:23;32.16
2025-05-08 08:30:22;38.41
2025-05-08 08:30:21;14.41
2025-05-08 08:30:20;12.16
2025-05-08 08:30:19;80.91
2025-05-08 08:30:18;90.41
2025-05-08 08:30:17;47.41
2025-05-08 08:30:16;42.91
2025-05-08 08:30:15;90.41
2025-05-08 08:30:14;31.16
2025-05-08 08:30:13;40.16
2025-05-08 08:30:12;66.91
2025-05-08 08:30:11;26.16
2025-05-08 08:30:10;66.91
2025-05-08 08:30:09;16.66
2025-05-08 08:30:08;93.16
2025-05-08 08:30:07;7.66
2025-05-08 08:30:06;26.16
2025-05-08 08:30:05;85.91
2025-05-08 08:30:04;72.41
2025-05-08 08:30:03;36.66
2025-05-08 08:30:02;1.41
2025-05-08 08:30:01;80.16
2025-05-08 08:30:00;8.16
2025-05-08 08:29:59;79.66
2025-05-08 08:29:58;13.16
2025-05-08 08:29:57;38.41
2025-05-08 08:29:56;43.41
2025-05-08 08:29:55;61.16
2025-05-08 08:29:54;54.41
2025-05-08 08:29:53;80.66
2025-05-08 08:29:52;89.66
2025-05-08 08:29:51;27.66
2025-05-08 08:29:50;10.41
2025-05-08 08:29:49;83.66
2025-05-08 08:29:48;69.66
2025-05-08 08:29:47;24.91
2025-05-08 08:29:46;7.66
2025-05-08 08:29:45;19.91
2025-05-08 08:29:44;43.41
2025-05-08 08:29:43;9.91
2025-05-08 08:29:42;84.16
2025-05-08 08:29:41;43.41
2025-05-08 08:29:40;24.41
2025-05-08 08:29:39;12.66
2025-05-08 08:29:38;69.66
2025-05-08 08:29:37;57.91
2025-05-08 08:29:36;48.41
2025-05-08 08:29:35;22.16
2025-05-08 08:29:34;7.66
2025-05-08 08:29:33;48.41
2025-05-08 08:29:32;70.16
2025-05-08 08:29:31;48.41
2025-05-08 08:29:30;36.66
2025-05-08 08:29:29;88.66
2025-05-08 08:29:28;86.91
2025-05-08 08:29:27;17.66
2025-05-08 08:29:26;29.41
2025-05-08 08:29:25;62.91
2025-05-08 08:29:24;65.16
2025-05-08 08:29:23;13.66
2025-05-08 08:29:22;6.41
2025-05-08 08:29:21;-22.55
2025-05-08 08:29:20;-23.05
2025-05-08 08:29:19;27.66
2025-05-08 08:29:18;3.66
2025-05-08 08:29:17;34.41
2025-05-08 08:29:16;51.16
2025-05-08 08:29:15;46.66
2025-05-08 08:29:14;10.91
2025-05-08 08:29:13;84.16
2025-05-08 08:29:12;-30.30
2025-05-08 08:29:11;28.16
2025-05-08 08:29:10;23.16
2025-05-08 08:29:09;73.41
2025-05-08 08:29:08;92.41
2025-05-08 08:29:07;47.16
2025-05-08 08:29:06;6.41
2025-05-08 08:29:05;77.41
2025-05-08 08:29:04;22.66
2025-05-08 08:29:03;41.66
2025-05-08 08:29:02;39.41
2025-05-08 08:29:01;51.16
2025-05-08 08:29:00;72.91
2025-05-08 08:28:59;39.41
2025-05-08 08:28:58;34.91
2025-05-08 08:28:57;91.91
2025-05-08 08:28:56;43.91
2025-05-08 08:28:55;6.41
2025-05-08 08:28:54;51.66
2025-05-08 08:28:53;22.66
2025-05-08 08:28:52;80.16
2025-05-08 08:28:51;-48.30
2025-05-08 08:28:50;-22.55
2025-05-08 08:28:49;-60.55
2025-05-08 08:28:48;18.66
2025-05-08 08:28:47;94.66
2025-05-08 08:28:46;10.91
2025-05-08 08:28:45;84.66
2025-05-08 08:28:44;77.91
2025-05-08 08:28:43;25.91
2025-05-08 08:28:42;58.91
2025-05-08 08:28:41;6.41
2025-05-08 08:28:40;51.66
2025-05-08 08:28:39;27.66
2025-05-08 08:28:38;53.91
2025-05-08 08:28:37;70.16
2025-05-08 08:28:36;80.66
2025-05-08 08:28:35;4.16
2025-05-08 08:28:34;-20.80
2025-05-08 08:28:33;35.41
2025-05-08 08:28:32;85.16
2025-05-08 08:28:31;85.16
2025-05-08 08:28:30;58.91
2025-05-08 08:28:29;49.41
2025-05-08 08:28:28;1.91
2025-05-08 08:28:27;-53.80
2025-05-08 08:28:26;32.66
2025-05-08 08:28:25;-20.80
2025-05-08 08:28:24;-20.80
2025-05-08 08:28:23;87.41
2025-05-08 08:28:22;30.41
2025-05-08 08:28:21;90.16
2025-05-08 08:28:20;-42.80
2025-05-08 08:28:19;-14.30
2025-05-08 08:28:18;-94.80
2025-05-08 08:28:17;-42.80
2025-05-08 08:28:16;-98.55
2025-05-08 08:28:15;-5.80
2025-05-08 08:28:14;-13.55
2025-05-08 08:28:13;-56.05
2025-05-08 08:28:12;-4.05
2025-05-08 08:28:11;-89.55
2025-05-08 08:28:10;-80.05
2025-05-08 08:28:09;-25.30
2025-05-08 08:28:08;-49.30
2025-05-08 08:28:07;-37.05
2025-05-08 08:28:06;-13.55
2025-05-08 08:28:05;-37.05
2025-05-08 08:28:04;-51.55
2025-05-08 08:28:03;-61.05
2025-05-08 08:28:02;-96.80
2025-05-08 08:28:01;-30.30
2025-05-08 08:28:00;-10.80
2025-05-08 08:27:59;-15.30
2025-05-08 08:27:58;-80.05
2025-05-08 08:27:57;-13.05
2025-05-08 08:27:56;-18.05
2025-05-08 08:27:55;-18.05
2025-05-08 08:27:54;-89.55
2025-05-08 08:27:53;-25.30
2025-05-08 08:27:52;-10.80
2025-05-08 08:27:51;-27.55
2025-05-08 08:27:50;-56.05
2025-05-08 08:27:49;71.16
2025-05-08 08:27:48;-85.80
2025-05-08 08:27:47;-78.55
2025-05-08 08:27:46;-88.05
2025-05-08 08:27:45;-18.80
2025-05-08 08:27:44;-27.55
2025-05-08 08:27:43;-53.80
2025-05-08 08:27:42;-0.80
2025-05-08 08:27:41;-55.55
2025-05-08 08:27:40;-77.30
2025-05-08 08:27:39;-72.30
2025-05-08 08:27:38;-72.80
2025-05-08 08:27:37;-99.05
2025-05-08 08:27:36;-77.30
2025-05-08 08:27:35;-15.30
2025-05-08 08:27:34;-82.30
2025-05-08 08:27:33;-17.55
2025-05-08 08:27:32;-39.30
2025-05-08 08:27:31;-91.30
2025-05-08 08:27:30;-91.30
2025-05-08 08:27:29;-22.55
2025-05-08 08:27:28;-70.80
2025-05-08 08:27:27;-97.05
2025-05-08 08:27:26;-3.80
2025-05-08 08:27:25;-99.80
2025-05-08 08:27:24;-84.80
2025-05-08 08:27:23;-35.05
2025-05-08 08:27:22;-50.05
2025-05-08 08:27:21;-41.55
2025-05-08 08:27:20;-27.05
2025-05-08 08:27:19;-0.80
2025-05-08 08:27:18;-84.05
2025-05-08 08:27:17;-25.55
2025-05-08 08:27:16;-28.30
2025-05-08 08:27:15;-63.05
2025-05-08 08:27:14;-7.05
2025-05-08 08:27:13;-64.05
2025-05-08 08:27:12;-64.55
2025-05-08 08:27:11;-93.55
2025-05-08 08:27:10;-31.55
2025-05-08 08:27:09;-84.05
2025-05-08 08:27:08;-43.80
2025-05-08 08:27:07;-57.30
2025-05-08 08:27:06;-86.30
2025-05-08 08:27:05;-22.05
2025-05-08 08:27:04;-81.30
2025-05-08 08:27:03;-38.30
2025-05-08 08:27:02;-47.80
2025-05-08 08:27:01;-19.80
2025-05-08 08:27:00;-93.55
2025-05-08 08:26:59;-69.05
2025-05-08 08:26:58;-98.05
2025-05-08 08:26:57;-98.05
2025-05-08 08:26:56;-66.80
2025-05-08 08:26:55;-5.30
2025-05-08 08:26:54;-5.30
2025-05-08 08:26:53;-50.55
2025-05-08 08:26:52;-66.80
2025-05-08 08:26:51;-9.80
2025-05-08 08:26:50;-98.05
2025-05-08 08:26:49;-47.80
2025-05-08 08:26:48;-2.05
2025-05-08 08:26:47;-88.05
2025-05-08 08:26:46;-71.30
2025-05-08 08:26:45;-70.80
2025-05-08 08:26:44;-17.80
2025-05-08 08:26:43;-15.55
2025-05-08 08:26:42;-8.80
2025-05-08 08:26:41;-31.05
2025-05-08 08:26:40;-14.30
2025-05-08 08:26:39;-36.05
2025-05-08 08:26:38;-47.80
2025-05-08 08:26:37;-11.55
2025-05-08 08:26:36;-25.55
2025-05-08 08:26:35;-75.30
2025-05-08 08:26:34;-11.55
