Fecha y Hora;TC-5011 - Control temperatura a digestión
2025-05-08 10:05:42;74.55
2025-05-08 10:05:41;40.05
2025-05-08 10:05:40;71.30
2025-05-08 10:05:39;48.30
2025-05-08 10:05:38;54.55
2025-05-08 10:05:37;11.05
2025-05-08 10:05:36;70.30
2025-05-08 10:05:35;1.05
2025-05-08 10:05:34;77.55
2025-05-08 10:05:33;-49.20
2025-05-08 10:05:32;34.55
2025-05-08 10:05:31;37.30
2025-05-08 10:05:30;3.80
2025-05-08 10:05:29;87.55
2025-05-08 10:05:28;70.80
2025-05-08 10:05:27;-60.95
2025-05-08 10:05:26;15.55
2025-05-08 10:05:25;89.30
2025-05-08 10:05:24;11.55
2025-05-08 10:05:23;37.30
2025-05-08 10:05:22;44.05
2025-05-08 10:05:21;92.05
2025-05-08 10:05:20;11.05
2025-05-08 10:05:19;65.80
2025-05-08 10:05:18;30.05
2025-05-08 10:05:17;11.05
2025-05-08 10:05:16;98.80
2025-05-08 10:05:15;16.55
2025-05-08 10:05:14;1.55
2025-05-08 10:05:13;49.05
2025-05-08 10:05:12;95.30
2025-05-08 10:05:11;21.55
2025-05-08 10:05:10;30.30
2025-05-08 10:05:09;37.05
2025-05-08 10:05:08;84.55
2025-05-08 10:05:07;34.80
2025-05-08 10:05:06;60.05
2025-05-08 10:05:05;21.55
2025-05-08 10:05:04;21.05
2025-05-08 10:05:03;68.55
2025-05-08 10:05:02;18.30
2025-05-08 10:05:01;44.55
2025-05-08 10:05:00;32.80
2025-05-08 10:04:59;81.30
2025-05-08 10:04:58;51.80
2025-05-08 10:04:57;28.30
2025-05-08 10:04:56;73.55
2025-05-08 10:04:55;68.55
2025-05-08 10:04:54;28.30
2025-05-08 10:04:53;59.05
2025-05-08 10:04:52;28.80
2025-05-08 10:04:51;56.80
2025-05-08 10:04:50;87.55
2025-05-08 10:04:49;42.30
2025-05-08 10:04:48;56.80
2025-05-08 10:04:47;4.30
2025-05-08 10:04:46;12.05
2025-05-08 10:04:45;85.30
2025-05-08 10:04:44;2.05
2025-05-08 10:04:43;11.55
2025-05-08 10:04:42;35.55
2025-05-08 10:04:41;97.55
2025-05-08 10:04:40;40.05
2025-05-08 10:04:39;56.80
2025-05-08 10:04:38;3.55
2025-05-08 10:04:37;28.80
2025-05-08 10:04:36;65.55
2025-05-08 10:04:35;19.30
2025-05-08 10:04:34;79.55
2025-05-08 10:04:33;54.55
2025-05-08 10:04:32;83.05
2025-05-08 10:04:31;2.05
2025-05-08 10:04:30;78.55
2025-05-08 10:04:29;28.80
2025-05-08 10:04:28;4.80
2025-05-08 10:04:27;29.30
2025-05-08 10:04:26;59.55
2025-05-08 10:04:25;76.30
2025-05-08 10:04:24;83.55
2025-05-08 10:04:23;7.55
2025-05-08 10:04:22;54.55
2025-05-08 10:04:21;28.80
2025-05-08 10:04:20;65.05
2025-05-08 10:04:19;5.80
2025-05-08 10:04:18;74.55
2025-05-08 10:04:17;13.05
2025-05-08 10:04:16;67.80
2025-05-08 10:04:15;43.80
2025-05-08 10:04:14;44.30
2025-05-08 10:04:13;41.05
2025-05-08 10:04:12;88.55
2025-05-08 10:04:11;76.80
2025-05-08 10:04:10;93.05
2025-05-08 10:04:09;40.55
2025-05-08 10:04:08;46.05
2025-05-08 10:04:07;24.30
2025-05-08 10:04:06;61.05
2025-05-08 10:04:05;83.30
2025-05-08 10:04:04;90.05
2025-05-08 10:04:03;59.30
2025-05-08 10:04:02;82.80
2025-05-08 10:04:01;90.80
2025-05-08 10:04:00;77.30
2025-05-08 10:03:59;93.05
2025-05-08 10:03:58;9.80
2025-05-08 10:03:57;84.05
2025-05-08 10:03:56;67.30
2025-05-08 10:03:55;32.05
2025-05-08 10:03:54;19.80
2025-05-08 10:03:53;50.55
2025-05-08 10:03:52;86.30
2025-05-08 10:03:51;22.05
2025-05-08 10:03:50;74.55
2025-05-08 10:03:49;46.05
2025-05-08 10:03:48;0.30
2025-05-08 10:03:47;17.55
2025-05-08 10:03:46;64.55
2025-05-08 10:03:45;17.55
2025-05-08 10:03:44;3.05
2025-05-08 10:03:43;51.05
2025-05-08 10:03:42;13.05
2025-05-08 10:03:41;41.05
2025-05-08 10:03:40;91.30
2025-05-08 10:03:39;43.80
2025-05-08 10:03:38;55.05
2025-05-08 10:03:37;67.80
2025-05-08 10:03:36;13.05
2025-05-08 10:03:35;81.80
2025-05-08 10:03:34;84.55
2025-05-08 10:03:33;92.30
2025-05-08 10:03:32;16.80
2025-05-08 10:03:31;52.55
2025-05-08 10:03:30;50.80
2025-05-08 10:03:29;72.80
2025-05-08 10:03:28;40.80
2025-05-08 10:03:27;87.80
2025-05-08 10:03:26;45.30
2025-05-08 10:03:25;95.05
2025-05-08 10:03:24;12.30
2025-05-08 10:03:23;82.80
2025-05-08 10:03:22;83.30
2025-05-08 10:03:21;52.55
2025-05-08 10:03:20;32.05
2025-05-08 10:03:19;27.55
2025-05-08 10:03:18;98.55
2025-05-08 10:03:17;20.80
2025-05-08 10:03:16;77.30
2025-05-08 10:03:15;84.55
2025-05-08 10:03:14;39.80
2025-05-08 10:03:13;8.55
2025-05-08 10:03:12;61.05
2025-05-08 10:03:11;58.80
2025-05-08 10:03:10;49.30
2025-05-08 10:03:09;90.05
2025-05-08 10:03:08;23.05
2025-05-08 10:03:07;54.30
2025-05-08 10:03:06;51.55
2025-05-08 10:03:05;75.55
2025-05-08 10:03:04;27.55
2025-05-08 10:03:03;94.05
2025-05-08 10:03:02;53.05
2025-05-08 10:03:01;84.80
2025-05-08 10:03:00;64.30
2025-05-08 10:02:59;43.05
2025-05-08 10:02:58;65.30
2025-05-08 10:02:57;96.80
2025-05-08 10:02:56;56.55
2025-05-08 10:02:55;96.80
2025-05-08 10:02:54;54.30
2025-05-08 10:02:53;77.80
2025-05-08 10:02:52;1.80
2025-05-08 10:02:51;68.80
2025-05-08 10:02:50;47.05
2025-05-08 10:02:49;99.55
2025-05-08 10:02:48;80.05
2025-05-08 10:02:47;71.05
2025-05-08 10:02:46;53.80
2025-05-08 10:02:45;70.55
2025-05-08 10:02:44;39.80
2025-05-08 10:02:43;94.55
2025-05-08 10:02:42;99.55
2025-05-08 10:02:41;61.05
2025-05-08 10:02:40;39.80
2025-05-08 10:02:39;9.05
2025-05-08 10:02:38;71.05
2025-05-08 10:02:37;52.05
2025-05-08 10:02:36;91.55
2025-05-08 10:02:35;14.55
2025-05-08 10:02:34;73.80
2025-05-08 10:02:33;3.30
2025-05-08 10:02:32;81.55
2025-05-08 10:02:31;12.30
2025-05-08 10:02:30;21.05
2025-05-08 10:02:29;98.80
2025-05-08 10:02:28;49.05
2025-05-08 10:02:27;88.80
2025-05-08 10:02:26;98.80
2025-05-08 10:02:25;38.55
2025-05-08 10:02:24;40.30
2025-05-08 10:02:23;86.05
2025-05-08 10:02:22;62.05
2025-05-08 10:02:21;23.55
2025-05-08 10:02:20;2.30
2025-05-08 10:02:19;24.05
2025-05-08 10:02:18;95.55
2025-05-08 10:02:17;59.30
2025-05-08 10:02:16;49.80
2025-05-08 10:02:15;26.30
2025-05-08 10:02:14;0.55
2025-05-08 10:02:13;57.05
2025-05-08 10:02:12;85.55
2025-05-08 10:02:11;83.80
2025-05-08 10:02:10;57.55
2025-05-08 10:02:09;5.05
2025-05-08 10:02:08;2.30
2025-05-08 10:02:07;2.30
2025-05-08 10:02:06;59.30
2025-05-08 10:02:05;28.55
2025-05-08 10:02:04;74.30
2025-05-08 10:02:03;83.30
2025-05-08 10:02:02;43.05
2025-05-08 10:02:01;78.80
2025-05-08 10:02:00;83.80
2025-05-08 10:01:59;69.80
2025-05-08 10:01:58;1.05
2025-05-08 10:01:57;45.05
2025-05-08 10:01:56;70.30
2025-05-08 10:01:55;54.05
2025-05-08 10:01:54;68.55
2025-05-08 10:01:53;50.30
2025-05-08 10:01:52;0.55
2025-05-08 10:01:51;44.05
2025-05-08 10:01:50;38.55
2025-05-08 10:01:49;84.30
2025-05-08 10:01:48;20.05
2025-05-08 10:01:47;6.05
2025-05-08 10:01:46;93.30
2025-05-08 10:01:45;11.05
2025-05-08 10:01:44;43.55
2025-05-08 10:01:43;17.80
2025-05-08 10:01:42;16.05
2025-05-08 10:01:41;13.80
2025-05-08 10:01:40;6.05
2025-05-08 10:01:39;22.80
2025-05-08 10:01:38;6.05
2025-05-08 10:01:37;34.55
2025-05-08 10:01:36;98.80
2025-05-08 10:01:35;46.30
2025-05-08 10:01:34;29.55
2025-05-08 10:01:33;8.30
2025-05-08 10:01:32;7.80
2025-05-08 10:01:31;96.05
2025-05-08 10:01:30;55.80
2025-05-08 10:01:29;19.55
2025-05-08 10:01:28;12.30
2025-05-08 10:01:27;79.80
2025-05-08 10:01:26;66.80
2025-05-08 10:01:25;82.55
2025-05-08 10:01:24;12.05
2025-05-08 10:01:23;97.05
2025-05-08 10:01:22;16.55
2025-05-08 10:01:21;10.55
2025-05-08 10:01:20;64.80
2025-05-08 10:01:19;3.30
2025-05-08 10:01:18;50.80
2025-05-08 10:01:17;48.55
2025-05-08 10:01:16;60.80
2025-05-08 10:01:15;37.30
2025-05-08 10:01:14;34.55
2025-05-08 10:01:13;96.05
2025-05-08 10:01:12;82.05
2025-05-08 10:01:11;48.55
2025-05-08 10:01:10;84.80
2025-05-08 10:01:09;25.55
2025-05-08 10:01:08;32.80
2025-05-08 10:01:07;75.30
2025-05-08 10:01:06;27.30
2025-05-08 10:01:05;80.30
2025-05-08 10:01:04;65.30
2025-05-08 10:01:03;35.05
2025-05-08 10:01:02;68.55
2025-05-08 10:01:01;84.30
2025-05-08 10:01:00;73.05
2025-05-08 10:00:59;91.55
2025-05-08 10:00:58;87.05
2025-05-08 10:00:57;13.30
2025-05-08 10:00:56;89.80
2025-05-08 10:00:55;77.55
2025-05-08 10:00:54;46.05
2025-05-08 10:00:53;86.80
2025-05-08 10:00:52;49.30
2025-05-08 10:00:51;55.55
2025-05-08 10:00:50;15.30
2025-05-08 10:00:49;95.30
2025-05-08 10:00:48;83.55
2025-05-08 10:00:47;38.30
2025-05-08 10:00:46;69.05
2025-05-08 10:00:45;99.30
2025-05-08 10:00:44;37.30
2025-05-08 10:00:43;54.55
2025-05-08 10:00:42;65.80
2025-05-08 10:00:41;80.30
2025-05-08 10:00:40;51.80
2025-05-08 10:00:39;52.30
2025-05-08 10:00:38;25.55
2025-05-08 10:00:37;7.05
2025-05-08 10:00:36;22.80
2025-05-08 10:00:35;9.30
2025-05-08 10:00:34;61.30
2025-05-08 10:00:33;47.30
2025-05-08 10:00:32;78.05
2025-05-08 10:00:31;44.55
2025-05-08 10:00:30;8.80
2025-05-08 10:00:29;18.30
2025-05-08 10:00:28;78.05
2025-05-08 10:00:27;75.80
2025-05-08 10:00:26;18.80
2025-05-08 10:00:25;21.05
2025-05-08 10:00:24;56.30
2025-05-08 10:00:23;47.30
2025-05-08 10:00:22;22.05
2025-05-08 10:00:21;51.05
2025-05-08 10:00:20;77.30
2025-05-08 10:00:19;43.80
2025-05-08 10:00:18;17.55
2025-05-08 10:00:17;21.05
2025-05-08 10:00:16;33.30
2025-05-08 10:00:15;50.05
2025-05-08 10:00:14;81.30
2025-05-08 10:00:13;11.55
2025-05-08 10:00:12;4.30
2025-05-08 10:00:11;21.05
2025-05-08 10:00:10;83.55
2025-05-08 10:00:09;74.05
2025-05-08 10:00:08;50.05
2025-05-08 10:00:07;88.55
2025-05-08 10:00:06;7.55
2025-05-08 10:00:05;57.30
2025-05-08 10:00:04;3.05
2025-05-08 10:00:03;66.80
2025-05-08 10:00:02;80.80
2025-05-08 10:00:01;86.80
2025-05-08 10:00:00;76.80
2025-05-08 09:59:59;27.05
2025-05-08 09:59:58;38.80
2025-05-08 09:59:57;84.55
2025-05-08 09:59:56;74.55
2025-05-08 09:59:55;70.05
2025-05-08 09:59:54;33.80
2025-05-08 09:59:53;74.05
2025-05-08 09:59:52;19.30
2025-05-08 09:59:51;40.55
2025-05-08 09:59:50;56.05
2025-05-08 09:59:49;54.30
2025-05-08 09:59:48;1.80
2025-05-08 09:59:47;23.05
2025-05-08 09:59:46;45.30
2025-05-08 09:59:45;48.30
2025-05-08 09:59:44;85.80
2025-05-08 09:59:43;55.55
2025-05-08 09:59:42;38.30
2025-05-08 09:59:41;19.30
2025-05-08 09:59:40;0.30
2025-05-08 09:59:39;65.05
2025-05-08 09:59:38;98.55
2025-05-08 09:59:37;14.30
2025-05-08 09:59:36;2.55
2025-05-08 09:59:35;95.80
2025-05-08 09:59:34;51.05
2025-05-08 09:59:33;17.05
2025-05-08 09:59:32;90.80
2025-05-08 09:59:31;93.05
2025-05-08 09:59:30;98.05
2025-05-08 09:59:29;36.05
2025-05-08 09:59:28;12.55
2025-05-08 09:59:27;81.30
2025-05-08 09:59:26;9.80
2025-05-08 09:59:25;24.30
2025-05-08 09:59:24;84.05
2025-05-08 09:59:23;98.05
2025-05-08 09:59:22;62.80
2025-05-08 09:59:21;98.55
2025-05-08 09:59:20;22.05
2025-05-08 09:59:19;10.30
2025-05-08 09:59:18;25.80
2025-05-08 09:59:17;27.55
2025-05-08 09:59:16;68.30
2025-05-08 09:59:15;94.55
2025-05-08 09:59:14;53.80
2025-05-08 09:59:13;93.55
2025-05-08 09:59:12;76.80
2025-05-08 09:59:11;65.05
2025-05-08 09:59:10;20.30
2025-05-08 09:59:09;1.80
2025-05-08 09:59:08;6.80
2025-05-08 09:59:07;87.30
2025-05-08 09:59:06;6.80
2025-05-08 09:59:05;51.55
2025-05-08 09:59:04;52.05
2025-05-08 09:59:03;51.05
2025-05-08 09:59:02;14.05
2025-05-08 09:59:01;89.55
2025-05-08 09:59:00;15.30
2025-05-08 09:58:59;41.55
2025-05-08 09:58:58;17.55
2025-05-08 09:58:57;63.30
2025-05-08 09:58:56;58.30
2025-05-08 09:58:55;60.55
2025-05-08 09:58:54;63.30
2025-05-08 09:58:53;8.05
2025-05-08 09:58:52;99.05
2025-05-08 09:58:51;15.80
2025-05-08 09:58:50;75.05
2025-05-08 09:58:49;84.05
2025-05-08 09:58:48;24.80
2025-05-08 09:58:47;96.80
2025-05-08 09:58:46;50.30
2025-05-08 09:58:45;98.30
2025-05-08 09:58:44;45.30
2025-05-08 09:58:43;2.30
2025-05-08 09:58:42;78.30
2025-05-08 09:58:41;8.55
2025-05-08 09:58:40;58.80
2025-05-08 09:58:39;77.30
2025-05-08 09:58:38;32.55
2025-05-08 09:58:37;54.30
2025-05-08 09:58:36;18.55
2025-05-08 09:58:35;30.30
2025-05-08 09:58:34;87.30
2025-05-08 09:58:33;58.30
2025-05-08 09:58:32;72.80
2025-05-08 09:58:31;79.55
2025-05-08 09:58:30;46.55
2025-05-08 09:58:29;72.80
2025-05-08 09:58:28;30.30
2025-05-08 09:58:27;15.30
2025-05-08 09:58:26;1.30
2025-05-08 09:58:25;6.30
2025-05-08 09:58:24;28.05
2025-05-08 09:58:23;9.05
2025-05-08 09:58:22;77.80
2025-05-08 09:58:21;30.80
2025-05-08 09:58:20;23.05
2025-05-08 09:58:19;78.30
2025-05-08 09:58:18;16.30
2025-05-08 09:58:17;2.30
2025-05-08 09:58:16;76.05
2025-05-08 09:58:15;78.80
2025-05-08 09:58:14;74.80
2025-05-08 09:58:13;2.55
2025-05-08 09:58:12;32.80
2025-05-08 09:58:11;68.55
2025-05-08 09:58:10;20.05
2025-05-08 09:58:09;96.05
2025-05-08 09:58:08;35.30
2025-05-08 09:58:07;90.55
2025-05-08 09:58:06;85.05
2025-05-08 09:58:05;47.55
2025-05-08 09:58:04;68.80
2025-05-08 09:58:03;68.80
2025-05-08 09:58:02;54.30
2025-05-08 09:58:01;97.30
2025-05-08 09:58:00;43.05
2025-05-08 09:57:59;11.80
2025-05-08 09:57:58;76.05
2025-05-08 09:57:57;68.80
2025-05-08 09:57:56;64.80
2025-05-08 09:57:55;49.80
2025-05-08 09:57:54;6.80
2025-05-08 09:57:53;4.55
2025-05-08 09:57:52;0.05
2025-05-08 09:57:51;59.30
2025-05-08 09:57:50;52.55
2025-05-08 09:57:49;78.30
2025-05-08 09:57:48;57.55
2025-05-08 09:57:47;97.80
2025-05-08 09:57:46;54.80
2025-05-08 09:57:45;52.05
2025-05-08 09:57:44;68.80
2025-05-08 09:57:43;23.55
2025-05-08 09:57:42;87.55
2025-05-08 09:57:41;6.05
2025-05-08 09:57:40;13.80
2025-05-08 09:57:39;82.05
2025-05-08 09:57:38;80.80
2025-05-08 09:57:37;81.05
2025-05-08 09:57:36;78.80
2025-05-08 09:57:35;54.80
2025-05-08 09:57:34;71.55
2025-05-08 09:57:33;52.55
2025-05-08 09:57:32;54.80
2025-05-08 09:57:31;64.30
2025-05-08 09:57:30;0.05
2025-05-08 09:57:29;29.05
2025-05-08 09:57:28;78.80
2025-05-08 09:57:27;43.55
2025-05-08 09:57:26;35.80
2025-05-08 09:57:25;70.30
2025-05-08 09:57:24;1.55
2025-05-08 09:57:23;62.55
2025-05-08 09:57:22;96.05
2025-05-08 09:57:21;44.05
2025-05-08 09:57:20;58.55
2025-05-08 09:57:19;35.05
2025-05-08 09:57:18;93.80
2025-05-08 09:57:17;3.30
2025-05-08 09:57:16;98.30
2025-05-08 09:57:15;53.05
2025-05-08 09:57:14;41.30
2025-05-08 09:57:13;79.30
2025-05-08 09:57:12;21.80
2025-05-08 09:57:11;48.55
2025-05-08 09:57:10;23.30
2025-05-08 09:57:09;13.30
2025-05-08 09:57:08;58.55
2025-05-08 09:57:07;5.30
2025-05-08 09:57:06;79.80
2025-05-08 09:57:05;77.05
2025-05-08 09:57:04;57.55
2025-05-08 09:57:03;81.55
2025-05-08 09:57:02;60.30
2025-05-08 09:57:01;52.55
2025-05-08 09:57:00;7.80
2025-05-08 09:56:59;60.30
2025-05-08 09:56:58;20.05
2025-05-08 09:56:57;70.30
2025-05-08 09:56:56;46.30
2025-05-08 09:56:55;39.05
2025-05-08 09:56:54;81.55
2025-05-08 09:56:53;61.30
2025-05-08 09:56:52;64.80
2025-05-08 09:56:51;65.30
2025-05-08 09:56:50;29.05
2025-05-08 09:56:49;36.80
2025-05-08 09:56:48;31.80
2025-05-08 09:56:47;24.55
2025-05-08 09:56:46;72.55
2025-05-08 09:56:45;15.05
2025-05-08 09:56:44;48.55
2025-05-08 09:56:43;61.30
2025-05-08 09:56:42;1.55
2025-05-08 09:56:41;36.80
2025-05-08 09:56:40;0.55
2025-05-08 09:56:39;53.05
2025-05-08 09:56:38;66.80
2025-05-08 09:56:37;74.05
2025-05-08 09:56:36;81.30
2025-05-08 09:56:35;14.80
2025-05-08 09:56:34;28.80
2025-05-08 09:56:33;28.30
2025-05-08 09:56:32;69.05
2025-05-08 09:56:31;99.80
2025-05-08 09:56:30;45.05
2025-05-08 09:56:29;78.05
2025-05-08 09:56:28;42.30
2025-05-08 09:56:27;97.55
2025-05-08 09:56:26;71.30
2025-05-08 09:56:25;36.80
2025-05-08 09:56:24;98.80
2025-05-08 09:56:23;97.05
2025-05-08 09:56:22;23.30
2025-05-08 09:56:21;87.05
2025-05-08 09:56:20;25.05
2025-05-08 09:56:19;56.30
2025-05-08 09:56:18;61.80
2025-05-08 09:56:17;49.05
2025-05-08 09:56:16;23.30
2025-05-08 09:56:15;97.55
2025-05-08 09:56:14;42.80
2025-05-08 09:56:13;68.55
2025-05-08 09:56:12;83.05
2025-05-08 09:56:11;26.05
2025-05-08 09:56:10;32.80
2025-05-08 09:56:09;16.55
2025-05-08 09:56:08;49.55
2025-05-08 09:56:07;49.55
2025-05-08 09:56:06;10.30
2025-05-08 09:56:05;76.30
2025-05-08 09:56:04;38.80
2025-05-08 09:56:03;41.55
2025-05-08 09:56:02;55.55
2025-05-08 09:56:01;25.55
2025-05-08 09:56:00;73.05
2025-05-08 09:55:59;32.80
2025-05-08 09:55:58;14.30
2025-05-08 09:55:57;89.80
2025-05-08 09:55:56;61.80
2025-05-08 09:55:55;30.55
2025-05-08 09:55:54;4.30
2025-05-08 09:55:53;56.80
2025-05-08 09:55:52;93.05
2025-05-08 09:55:51;90.30
2025-05-08 09:55:50;35.55
2025-05-08 09:55:49;2.05
2025-05-08 09:55:48;11.05
2025-05-08 09:55:47;22.05
2025-05-08 09:55:46;97.55
2025-05-08 09:55:45;30.55
2025-05-08 09:55:44;52.30
2025-05-08 09:55:43;76.30
2025-05-08 09:55:42;28.30
2025-05-08 09:55:41;90.80
2025-05-08 09:55:40;79.05
2025-05-08 09:55:39;52.80
2025-05-08 09:55:38;57.30
2025-05-08 09:55:37;57.80
2025-05-08 09:55:36;41.05
2025-05-08 09:55:35;24.30
2025-05-08 09:55:34;44.30
2025-05-08 09:55:33;48.80
2025-05-08 09:55:32;5.30
2025-05-08 09:55:31;27.05
2025-05-08 09:55:30;39.30
2025-05-08 09:55:29;37.80
2025-05-08 09:55:28;85.80
2025-05-08 09:55:27;38.30
2025-05-08 09:55:26;17.05
2025-05-08 09:55:25;76.30
2025-05-08 09:55:24;31.05
2025-05-08 09:55:23;26.55
2025-05-08 09:55:22;93.05
2025-05-08 09:55:21;69.05
2025-05-08 09:55:20;14.30
2025-05-08 09:55:19;22.05
2025-05-08 09:55:18;47.80
2025-05-08 09:55:17;19.30
2025-05-08 09:55:16;51.05
2025-05-08 09:55:15;90.30
2025-05-08 09:55:14;45.55
2025-05-08 09:55:13;55.05
2025-05-08 09:55:12;88.55
2025-05-08 09:55:11;57.30
2025-05-08 09:55:10;59.55
2025-05-08 09:55:09;65.05
2025-05-08 09:55:08;98.05
2025-05-08 09:55:07;7.55
2025-05-08 09:55:06;33.80
2025-05-08 09:55:05;93.05
2025-05-08 09:55:04;4.80
2025-05-08 09:55:03;24.30
2025-05-08 09:55:02;28.05
2025-05-08 09:55:01;99.55
2025-05-08 09:55:00;99.55
2025-05-08 09:54:59;90.05
2025-05-08 09:54:58;51.55
2025-05-08 09:54:57;88.55
2025-05-08 09:54:56;69.55
2025-05-08 09:54:55;94.05
2025-05-08 09:54:54;62.80
2025-05-08 09:54:53;3.05
2025-05-08 09:54:52;57.30
2025-05-08 09:54:51;17.05
2025-05-08 09:54:50;16.80
2025-05-08 09:54:49;90.55
2025-05-08 09:54:48;43.05
2025-05-08 09:54:47;30.80
2025-05-08 09:54:46;6.80
2025-05-08 09:54:45;15.80
2025-05-08 09:54:44;57.05
2025-05-08 09:54:43;14.05
2025-05-08 09:54:42;27.55
2025-05-08 09:54:41;63.30
2025-05-08 09:54:40;15.30
2025-05-08 09:54:39;22.55
2025-05-08 09:54:38;91.30
2025-05-08 09:54:37;81.80
2025-05-08 09:54:36;17.55
2025-05-08 09:54:35;55.05
2025-05-08 09:54:34;80.05
2025-05-08 09:54:33;91.80
2025-05-08 09:54:32;47.05
2025-05-08 09:54:31;24.80
2025-05-08 09:54:30;97.30
2025-05-08 09:54:29;23.55
2025-05-08 09:54:28;11.80
2025-05-08 09:54:27;18.55
2025-05-08 09:54:26;14.55
2025-05-08 09:54:25;25.30
2025-05-08 09:54:24;72.80
2025-05-08 09:54:23;29.80
2025-05-08 09:54:22;89.55
2025-05-08 09:54:21;34.30
2025-05-08 09:54:20;87.30
2025-05-08 09:54:19;62.80
2025-05-08 09:54:18;58.30
2025-05-08 09:54:17;49.30
2025-05-08 09:54:16;20.30
2025-05-08 09:54:15;94.05
2025-05-08 09:54:14;18.55
2025-05-08 09:54:13;46.05
2025-05-08 09:54:12;37.05
2025-05-08 09:54:11;37.05
2025-05-08 09:54:10;89.55
2025-05-08 09:54:09;48.80
2025-05-08 09:54:08;10.80
2025-05-08 09:54:07;18.05
2025-05-08 09:54:06;39.30
2025-05-08 09:54:05;25.30
2025-05-08 09:54:04;32.55
2025-05-08 09:54:03;56.05
2025-05-08 09:54:02;44.30
2025-05-08 09:54:01;61.05
2025-05-08 09:54:00;86.80
2025-05-08 09:53:59;20.30
2025-05-08 09:53:58;58.05
2025-05-08 09:53:57;84.80
2025-05-08 09:53:56;8.30
2025-05-08 09:53:55;46.30
2025-05-08 09:53:54;51.80
2025-05-08 09:53:53;22.30
2025-05-08 09:53:52;83.80
2025-05-08 09:53:51;24.05
2025-05-08 09:53:50;59.30
2025-05-08 09:53:49;21.30
2025-05-08 09:53:48;42.05
2025-05-08 09:53:47;68.30
2025-05-08 09:53:46;6.30
2025-05-08 09:53:45;21.30
2025-05-08 09:53:44;59.30
2025-05-08 09:53:43;82.80
2025-05-08 09:53:42;15.80
2025-05-08 09:53:41;34.80
2025-05-08 09:53:40;95.55
2025-05-08 09:53:39;33.55
2025-05-08 09:53:38;30.80
2025-05-08 09:53:37;47.55
2025-05-08 09:53:36;61.55
2025-05-08 09:53:35;61.55
2025-05-08 09:53:34;78.30
2025-05-08 09:53:33;2.30
2025-05-08 09:53:32;87.30
2025-05-08 09:53:31;25.80
2025-05-08 09:53:30;54.30
2025-05-08 09:53:29;58.80
2025-05-08 09:53:28;1.80
2025-05-08 09:53:27;12.30
2025-05-08 09:53:26;12.30
2025-05-08 09:53:25;20.55
2025-05-08 09:53:24;53.05
2025-05-08 09:53:23;39.05
2025-05-08 09:53:22;70.30
2025-05-08 09:53:21;67.05
2025-05-08 09:53:20;57.05
2025-05-08 09:53:19;64.30
2025-05-08 09:53:18;31.30
2025-05-08 09:53:17;30.80
2025-05-08 09:53:16;0.55
2025-05-08 09:53:15;9.55
2025-05-08 09:53:14;97.80
2025-05-08 09:53:13;71.05
2025-05-08 09:53:12;87.80
2025-05-08 09:53:11;62.05
2025-05-08 09:53:10;52.55
2025-05-08 09:53:09;69.30
2025-05-08 09:53:08;83.80
2025-05-08 09:53:07;38.55
2025-05-08 09:53:06;36.80
2025-05-08 09:53:05;86.05
2025-05-08 09:53:04;72.55
2025-05-08 09:53:03;1.55
2025-05-08 09:53:02;46.30
2025-05-08 09:53:01;98.80
2025-05-08 09:53:00;86.55
2025-05-08 09:52:59;65.30
2025-05-08 09:52:58;19.05
2025-05-08 09:52:57;88.80
2025-05-08 09:52:56;36.30
2025-05-08 09:52:55;82.05
2025-05-08 09:52:54;11.05
2025-05-08 09:52:53;65.30
2025-05-08 09:52:52;-44.66
2025-05-08 09:52:51;3.80
2025-05-08 09:52:50;42.30
2025-05-08 09:52:49;95.55
2025-05-08 09:52:48;5.05
2025-05-08 09:52:47;41.30
2025-05-08 09:52:46;98.30
2025-05-08 09:52:45;21.80
2025-05-08 09:52:44;24.55
2025-05-08 09:52:43;93.30
2025-05-08 09:52:42;45.80
2025-05-08 09:52:41;19.55
2025-05-08 09:52:40;22.30
2025-05-08 09:52:39;78.80
2025-05-08 09:52:38;41.30
2025-05-08 09:52:37;3.30
2025-05-08 09:52:36;12.30
2025-05-08 09:52:35;48.05
2025-05-08 09:52:34;31.80
2025-05-08 09:52:33;7.80
2025-05-08 09:52:32;33.55
2025-05-08 09:52:31;91.55
2025-05-08 09:52:30;67.55
2025-05-08 09:52:29;3.30
2025-05-08 09:52:28;44.05
2025-05-08 09:52:27;63.05
2025-05-08 09:52:26;53.05
2025-05-08 09:52:25;91.55
2025-05-08 09:52:24;29.55
2025-05-08 09:52:23;93.80
2025-05-08 09:52:22;92.05
2025-05-08 09:52:21;-68.16
2025-05-08 09:52:20;-39.16
2025-05-08 09:52:19;39.55
2025-05-08 09:52:18;49.55
2025-05-08 09:52:17;58.55
2025-05-08 09:52:16;87.05
2025-05-08 09:52:15;25.05
2025-05-08 09:52:14;18.30
2025-05-08 09:52:13;49.55
2025-05-08 09:52:12;78.05
2025-05-08 09:52:11;-82.16
2025-05-08 09:52:10;91.55
2025-05-08 09:52:09;8.80
2025-05-08 09:52:08;66.30
2025-05-08 09:52:07;78.05
2025-05-08 09:52:06;74.80
2025-05-08 09:52:05;84.80
2025-05-08 09:52:04;36.80
2025-05-08 09:52:03;8.30
2025-05-08 09:52:02;25.05
