Fecha y Hora;CV-5041 - Válvula control agua de dilución
2025-05-08 07:48:13;-87.54
2025-05-08 07:48:12;-63.54
2025-05-08 07:48:11;-84.79
2025-05-08 07:48:10;-70.79
2025-05-08 07:48:09;-46.79
2025-05-08 07:48:08;-3.79
2025-05-08 07:48:07;-16.04
2025-05-08 07:48:06;-63.54
2025-05-08 07:48:05;-65.79
2025-05-08 07:48:04;-56.79
2025-05-08 07:48:03;-20.54
2025-05-08 07:48:02;-68.54
2025-05-08 07:48:01;-92.04
2025-05-08 07:48:00;-51.79
2025-05-08 07:47:59;-87.04
2025-05-08 07:47:58;-63.54
2025-05-08 07:47:57;-42.29
2025-05-08 07:47:56;-35.04
2025-05-08 07:47:55;33.46
2025-05-08 07:47:54;31.21
2025-05-08 07:47:53;37.96
2025-05-08 07:47:52;-89.29
2025-05-08 07:47:51;-58.54
2025-05-08 07:47:50;-65.79
2025-05-08 07:47:49;-36.79
2025-05-08 07:47:48;-77.54
2025-05-08 07:47:47;-91.54
2025-05-08 07:47:46;-46.29
2025-05-08 07:47:45;-77.54
2025-05-08 07:47:44;-32.29
2025-05-08 07:47:43;-41.79
2025-05-08 07:47:42;-70.29
2025-05-08 07:47:41;-74.79
2025-05-08 07:47:40;32.96
2025-05-08 07:47:39;94.96
2025-05-08 07:47:38;-36.29
2025-05-08 07:47:37;-24.54
2025-05-08 07:47:36;-25.04
2025-05-08 07:47:35;-3.29
2025-05-08 07:47:34;-44.04
2025-05-08 07:47:33;-15.54
2025-05-08 07:47:32;-69.79
2025-05-08 07:47:31;-93.79
2025-05-08 07:47:30;-36.29
2025-05-08 07:47:29;-17.29
2025-05-08 07:47:28;-72.54
2025-05-08 07:47:27;-74.29
2025-05-08 07:47:26;-55.79
2025-05-08 07:47:25;-36.29
2025-05-08 07:47:24;-15.04
2025-05-08 07:47:23;33.46
2025-05-08 07:47:22;43.46
2025-05-08 07:47:21;90.46
2025-05-08 07:47:20;75.96
2025-05-08 07:47:19;-15.04
2025-05-08 07:47:18;-83.79
2025-05-08 07:47:17;-19.54
2025-05-08 07:47:16;-50.79
2025-05-08 07:47:15;-17.79
2025-05-08 07:47:14;-62.54
2025-05-08 07:47:13;36.21
2025-05-08 07:47:12;-91.54
2025-05-08 07:47:11;-98.29
2025-05-08 07:47:10;-0.54
2025-05-08 07:47:09;-19.54
2025-05-08 07:47:08;-67.54
2025-05-08 07:47:07;28.46
2025-05-08 07:47:06;49.71
2025-05-08 07:47:05;94.96
2025-05-08 07:47:04;23.46
2025-05-08 07:47:03;-0.54
2025-05-08 07:47:02;-91.54
2025-05-08 07:47:01;-34.04
2025-05-08 07:47:00;-83.79
2025-05-08 07:46:59;-64.79
2025-05-08 07:46:58;78.21
2025-05-08 07:46:57;-77.04
2025-05-08 07:46:56;-5.54
2025-05-08 07:46:55;-41.29
2025-05-08 07:46:54;78.21
2025-05-08 07:46:53;-86.54
2025-05-08 07:46:52;62.46
2025-05-08 07:46:51;81.96
2025-05-08 07:46:50;65.21
2025-05-08 07:46:49;99.96
2025-05-08 07:46:48;33.46
2025-05-08 07:46:47;85.96
2025-05-08 07:46:46;69.71
2025-05-08 07:46:45;54.71
2025-05-08 07:46:44;68.71
2025-05-08 07:46:43;23.96
2025-05-08 07:46:42;87.71
2025-05-08 07:46:41;-64.79
2025-05-08 07:46:40;28.46
2025-05-08 07:46:39;73.71
2025-05-08 07:46:38;49.71
2025-05-08 07:46:37;30.71
2025-05-08 07:46:36;56.96
2025-05-08 07:46:35;78.21
2025-05-08 07:46:34;40.21
2025-05-08 07:46:33;99.96
2025-05-08 07:46:32;66.46
2025-05-08 07:46:31;7.21
2025-05-08 07:46:30;88.21
2025-05-08 07:46:29;87.71
2025-05-08 07:46:28;61.96
2025-05-08 07:46:27;54.71
2025-05-08 07:46:26;97.71
2025-05-08 07:46:25;21.71
2025-05-08 07:46:24;23.96
2025-05-08 07:46:23;16.71
2025-05-08 07:46:22;59.71
2025-05-08 07:46:21;92.71
2025-05-08 07:46:20;43.96
2025-05-08 07:46:19;86.96
2025-05-08 07:46:18;8.21
2025-05-08 07:46:17;47.96
2025-05-08 07:46:16;90.46
2025-05-08 07:46:15;54.71
2025-05-08 07:46:14;47.96
2025-05-08 07:46:13;18.96
2025-05-08 07:46:12;9.46
2025-05-08 07:46:11;19.46
2025-05-08 07:46:10;35.71
2025-05-08 07:46:09;45.71
2025-05-08 07:46:08;80.96
2025-05-08 07:46:07;26.71
2025-05-08 07:46:06;33.96
2025-05-08 07:46:05;2.71
2025-05-08 07:46:04;88.71
2025-05-08 07:46:03;54.71
2025-05-08 07:46:02;90.46
2025-05-08 07:46:01;64.71
2025-05-08 07:46:00;59.71
2025-05-08 07:45:59;66.96
2025-05-08 07:45:58;64.71
2025-05-08 07:45:57;15.46
2025-05-08 07:45:56;5.96
2025-05-08 07:45:55;42.21
2025-05-08 07:45:54;55.71
2025-05-08 07:45:53;43.96
2025-05-08 07:45:52;72.46
2025-05-08 07:45:51;1.46
2025-05-08 07:45:50;19.96
2025-05-08 07:45:49;64.71
2025-05-08 07:45:48;6.46
2025-05-08 07:45:47;51.21
2025-05-08 07:45:46;77.96
2025-05-08 07:45:45;21.71
2025-05-08 07:45:44;71.96
2025-05-08 07:45:43;31.21
2025-05-08 07:45:42;60.21
2025-05-08 07:45:41;55.21
2025-05-08 07:45:40;86.46
2025-05-08 07:45:39;26.71
2025-05-08 07:45:38;3.21
2025-05-08 07:45:37;48.46
2025-05-08 07:45:36;50.71
2025-05-08 07:45:35;7.71
2025-05-08 07:45:34;43.46
2025-05-08 07:45:33;55.21
2025-05-08 07:45:32;14.96
2025-05-08 07:45:31;3.21
2025-05-08 07:45:30;98.21
2025-05-08 07:45:29;10.46
2025-05-08 07:45:28;50.21
2025-05-08 07:45:27;46.21
2025-05-08 07:45:26;43.46
2025-05-08 07:45:25;7.71
2025-05-08 07:45:24;72.46
2025-05-08 07:45:23;53.46
2025-05-08 07:45:22;33.96
2025-05-08 07:45:21;43.46
2025-05-08 07:45:20;7.71
2025-05-08 07:45:19;81.96
2025-05-08 07:45:18;0.96
2025-05-08 07:45:17;42.71
2025-05-08 07:45:16;23.71
2025-05-08 07:45:15;42.71
2025-05-08 07:45:14;20.96
2025-05-08 07:45:13;3.21
2025-05-08 07:45:12;19.96
2025-05-08 07:45:11;29.46
2025-05-08 07:45:10;19.96
2025-05-08 07:45:09;46.21
2025-05-08 07:45:08;94.21
2025-05-08 07:45:07;15.46
2025-05-08 07:45:06;91.46
2025-05-08 07:45:05;4.21
2025-05-08 07:45:04;61.71
2025-05-08 07:45:03;11.46
2025-05-08 07:45:02;63.46
2025-05-08 07:45:01;68.46
2025-05-08 07:45:00;22.71
2025-05-08 07:44:59;3.71
2025-05-08 07:44:58;43.96
2025-05-08 07:44:57;79.71
2025-05-08 07:44:56;91.96
2025-05-08 07:44:55;81.96
2025-05-08 07:44:54;29.96
2025-05-08 07:44:53;8.71
2025-05-08 07:44:52;70.71
2025-05-08 07:44:51;60.71
2025-05-08 07:44:50;9.21
2025-05-08 07:44:49;27.71
2025-05-08 07:44:48;5.96
2025-05-08 07:44:47;42.21
2025-05-08 07:44:46;3.71
2025-05-08 07:44:45;40.96
2025-05-08 07:44:43;-4.48
2025-05-08 07:44:42;-11.37
2025-05-08 07:44:41;-49.37
2025-05-08 07:44:40;-66.62
2025-05-08 07:44:39;-56.62
2025-05-08 07:44:38;-14.12
2025-05-08 07:44:37;-92.37
2025-05-08 07:44:36;-49.87
2025-05-08 07:44:35;-35.37
2025-05-08 07:44:34;-75.62
2025-05-08 07:44:33;-18.62
2025-05-08 07:44:32;-95.12
2025-05-08 07:44:31;-11.37
2025-05-08 07:44:30;-73.37
2025-05-08 07:44:29;-6.87
2025-05-08 07:44:28;-56.62
2025-05-08 07:44:27;-44.37
2025-05-08 07:44:26;-25.87
2025-05-08 07:44:25;-94.62
2025-05-08 07:44:24;-54.37
2025-05-08 07:44:23;-6.37
2025-05-08 07:44:22;-73.37
2025-05-08 07:44:21;-10.87
2025-05-08 07:44:20;-1.37
2025-05-08 07:44:19;-61.62
2025-05-08 07:44:18;-34.87
2025-05-08 07:44:17;-75.12
2025-05-08 07:44:16;-44.87
2025-05-08 07:44:15;-92.37
2025-05-08 07:44:14;-83.62
2025-05-08 07:44:13;-27.37
2025-05-08 07:44:12;-21.12
2025-05-08 07:44:11;-15.62
2025-05-08 07:44:10;-36.12
2025-05-08 07:44:09;-0.87
2025-05-08 07:44:08;-22.62
2025-05-08 07:44:07;-22.62
2025-05-08 07:44:06;-22.62
2025-05-08 07:44:05;-58.37
2025-05-08 07:44:04;-94.12
2025-05-08 07:44:03;-61.12
2025-05-08 07:44:02;-46.12
2025-05-08 07:44:01;-86.87
2025-05-08 07:44:00;-46.62
2025-05-08 07:43:59;-77.87
2025-05-08 07:43:58;-6.37
2025-05-08 07:43:57;-66.12
2025-05-08 07:43:56;-10.87
2025-05-08 07:43:55;-87.37
2025-05-08 07:43:54;-63.37
2025-05-08 07:43:53;-63.37
2025-05-08 07:43:52;-75.12
2025-05-08 07:43:51;-39.37
2025-05-08 07:43:50;-80.12
2025-05-08 07:43:49;-96.87
2025-05-08 07:43:48;-65.62
2025-05-08 07:43:47;-39.37
2025-05-08 07:43:46;-34.37
2025-05-08 07:43:45;-53.37
2025-05-08 07:43:44;-24.87
2025-05-08 07:43:43;-62.87
2025-05-08 07:43:42;-28.37
2025-05-08 07:43:41;-50.62
2025-05-08 07:43:40;-40.62
2025-05-08 07:43:39;-71.87
2025-05-08 07:43:38;-58.37
2025-05-08 07:43:37;-62.87
2025-05-08 07:43:36;-29.37
2025-05-08 07:43:35;-72.37
2025-05-08 07:43:34;-13.12
2025-05-08 07:43:33;-65.62
2025-05-08 07:43:32;-96.37
2025-05-08 07:43:31;-86.87
2025-05-08 07:43:30;-50.62
2025-05-08 07:43:29;-19.87
2025-05-08 07:43:28;-3.62
2025-05-08 07:43:27;-22.62
2025-05-08 07:43:26;-60.62
2025-05-08 07:43:25;-14.87
2025-05-08 07:43:24;-65.12
2025-05-08 07:43:23;-17.62
2025-05-08 07:43:22;-97.62
2025-05-08 07:43:21;-42.87
2025-05-08 07:43:20;-97.62
2025-05-08 07:43:19;-21.12
2025-05-08 07:43:18;-42.37
2025-05-08 07:43:17;-22.12
2025-05-08 07:43:16;-33.87
2025-05-08 07:43:15;-8.12
2025-05-08 07:43:14;-7.62
2025-05-08 07:43:13;-15.37
2025-05-08 07:43:12;-53.37
2025-05-08 07:43:11;-89.12
2025-05-08 07:43:10;-25.62
2025-05-08 07:43:09;-87.62
2025-05-08 07:43:08;-4.87
2025-05-08 07:43:07;-19.37
2025-05-08 07:43:06;-43.37
2025-05-08 07:43:05;-28.87
2025-05-08 07:43:04;-62.37
2025-05-08 07:43:03;-55.62
2025-05-08 07:43:02;-74.62
2025-05-08 07:43:01;-5.37
2025-05-08 07:43:00;-83.62
2025-05-08 07:42:59;-31.62
2025-05-08 07:42:58;-57.37
2025-05-08 07:42:57;-76.37
2025-05-08 07:42:56;-36.12
2025-05-08 07:42:55;-74.62
2025-05-08 07:42:54;-36.12
2025-05-08 07:42:53;-76.37
2025-05-08 07:42:52;-93.12
2025-05-08 07:42:51;-59.62
2025-05-08 07:42:50;-97.62
2025-05-08 07:42:49;-69.62
2025-05-08 07:42:48;-43.37
2025-05-08 07:42:47;-57.87
2025-05-08 07:42:46;-0.37
2025-05-08 07:42:45;-43.37
2025-05-08 07:42:44;-23.87
2025-05-08 07:42:43;-12.12
2025-05-08 07:42:42;-9.87
2025-05-08 07:42:41;-19.37
2025-05-08 07:42:40;-45.62
2025-05-08 07:42:39;-48.62
2025-05-08 07:42:38;-65.37
2025-05-08 07:42:37;-12.87
2025-05-08 07:42:36;-54.62
2025-05-08 07:42:35;-4.87
2025-05-08 07:42:34;-14.37
2025-05-08 07:42:33;-9.87
2025-05-08 07:42:32;-76.37
2025-05-08 07:42:31;-42.87
2025-05-08 07:42:30;-25.12
2025-05-08 07:42:29;-75.37
2025-05-08 07:42:28;-82.62
2025-05-08 07:42:27;-41.87
2025-05-08 07:42:26;-25.62
2025-05-08 07:42:25;-12.12
2025-05-08 07:42:24;-94.87
2025-05-08 07:42:23;-59.12
2025-05-08 07:42:22;-94.87
2025-05-08 07:42:21;-26.12
2025-05-08 07:42:20;-16.12
2025-05-08 07:42:19;-23.37
2025-05-08 07:42:18;-32.87
2025-05-08 07:42:17;-70.87
2025-05-08 07:42:16;-23.87
2025-05-08 07:42:15;-2.12
2025-05-08 07:42:14;-23.87
2025-05-08 07:42:13;-63.62
2025-05-08 07:42:12;-78.62
2025-05-08 07:42:11;-8.87
2025-05-08 07:42:10;-56.87
2025-05-08 07:42:09;-7.12
2025-05-08 07:42:08;-73.12
2025-05-08 07:42:07;-5.62
2025-05-08 07:42:06;-88.37
2025-05-08 07:42:05;-48.12
2025-05-08 07:42:04;-25.62
2025-05-08 07:42:03;-97.12
2025-05-08 07:42:02;-44.62
2025-05-08 07:42:01;-28.37
2025-05-08 07:42:00;-32.37
2025-05-08 07:41:59;-83.12
2025-05-08 07:41:58;-59.12
2025-05-08 07:41:57;-94.87
2025-05-08 07:41:56;-82.62
2025-05-08 07:41:55;-92.12
2025-05-08 07:41:54;-73.12
2025-05-08 07:41:53;-82.62
2025-05-08 07:41:52;-27.87
2025-05-08 07:41:51;-8.87
2025-05-08 07:41:50;-40.12
2025-05-08 07:41:49;-27.87
2025-05-08 07:41:48;-61.37
2025-05-08 07:41:47;-87.62
2025-05-08 07:41:46;-97.12
2025-05-08 07:41:45;-27.87
2025-05-08 07:41:44;-80.37
2025-05-08 07:41:43;-46.87
2025-05-08 07:41:42;-13.37
2025-05-08 07:41:41;-34.62
2025-05-08 07:41:40;-51.87
2025-05-08 07:41:39;-32.87
2025-05-08 07:41:38;-93.87
2025-05-08 07:41:37;-64.87
2025-05-08 07:41:36;-13.62
2025-05-08 07:41:35;-82.87
2025-05-08 07:41:34;-23.62
2025-05-08 07:41:33;-91.62
2025-05-08 07:41:32;-56.37
2025-05-08 07:41:31;-25.12
2025-05-08 07:41:30;-82.62
2025-05-08 07:41:29;-53.62
2025-05-08 07:41:28;-63.12
2025-05-08 07:41:27;-41.37
2025-05-08 07:41:26;-51.37
2025-05-08 07:41:25;-70.37
2025-05-08 07:41:24;-29.62
2025-05-08 07:41:23;-3.87
2025-05-08 07:41:22;-1.12
2025-05-08 07:41:21;-22.37
2025-05-08 07:41:20;-67.62
2025-05-08 07:41:19;-22.37
2025-05-08 07:41:18;-12.87
2025-05-08 07:41:17;-30.12
2025-05-08 07:41:16;-50.87
2025-05-08 07:41:15;-20.12
2025-05-08 07:41:14;-55.87
2025-05-08 07:41:13;-41.87
2025-05-08 07:41:12;-22.37
2025-05-08 07:41:11;-25.12
2025-05-08 07:41:10;-77.62
2025-05-08 07:41:09;-84.37
2025-05-08 07:41:08;-34.12
2025-05-08 07:41:07;-17.87
2025-05-08 07:41:06;-88.87
2025-05-08 07:41:05;-65.37
2025-05-08 07:41:04;-6.87
2025-05-08 07:41:03;-31.87
2025-05-08 07:41:02;-49.87
2025-05-08 07:41:01;-69.87
2025-05-08 07:41:00;-84.37
2025-05-08 07:40:59;-29.62
2025-05-08 07:40:58;-77.12
2025-05-08 07:40:57;-12.37
2025-05-08 07:40:56;-79.37
2025-05-08 07:40:55;-62.62
2025-05-08 07:40:54;-88.87
2025-05-08 07:40:53;-5.62
2025-05-08 07:40:52;-79.87
2025-05-08 07:40:51;-84.37
2025-05-08 07:40:50;-7.87
2025-05-08 07:40:49;-79.37
2025-05-08 07:40:48;-12.87
2025-05-08 07:40:47;-44.12
2025-05-08 07:40:46;-54.37
2025-05-08 07:40:45;-66.62
2025-05-08 07:40:44;-56.62
2025-05-08 07:40:43;-49.37
2025-05-08 07:40:42;-20.87
2025-05-08 07:40:41;-42.62
2025-05-08 07:40:40;-24.62
2025-05-08 07:40:39;-19.62
2025-05-08 07:40:38;-0.62
2025-05-08 07:40:37;-58.12
2025-05-08 07:40:36;-74.37
2025-05-08 07:40:35;-43.62
2025-05-08 07:40:34;-79.37
2025-05-08 07:40:33;-33.62
2025-05-08 07:40:32;-87.37
2025-05-08 07:40:31;-49.87
2025-05-08 07:40:30;-72.87
2025-05-08 07:40:29;-72.12
2025-05-08 07:40:28;-31.37
2025-05-08 07:40:27;-50.37
2025-05-08 07:40:26;-29.12
2025-05-08 07:40:25;-90.62
2025-05-08 07:40:24;-43.12
2025-05-08 07:40:23;-17.37
2025-05-08 07:40:22;-53.12
2025-05-08 07:40:21;-35.87
2025-05-08 07:40:20;-14.62
2025-05-08 07:40:19;-62.12
2025-05-08 07:40:18;-0.62
2025-05-08 07:40:17;-52.62
2025-05-08 07:40:16;-90.62
2025-05-08 07:40:15;-93.37
2025-05-08 07:40:14;-19.62
2025-05-08 07:40:13;-24.12
2025-05-08 07:40:12;-30.87
2025-05-08 07:40:11;-33.12
2025-05-08 07:40:10;-59.87
2025-05-08 07:40:09;-35.87
2025-05-08 07:40:08;-6.87
2025-05-08 07:40:07;-21.37
2025-05-08 07:40:06;-61.62
2025-05-08 07:40:05;-97.87
2025-05-08 07:40:04;-50.37
2025-05-08 07:40:03;-78.37
2025-05-08 07:40:02;-76.62
2025-05-08 07:40:01;-74.62
2025-05-08 07:40:00;-0.37
2025-05-08 07:39:59;-77.37
2025-05-08 07:39:58;-63.87
2025-05-08 07:39:57;-80.62
2025-05-08 07:39:56;-87.87
2025-05-08 07:39:55;-49.87
2025-05-08 07:39:54;-73.37
2025-05-08 07:39:53;-94.12
2025-05-08 07:39:52;-9.12
2025-05-08 07:39:51;-32.12
2025-05-08 07:39:50;-77.87
2025-05-08 07:39:49;-61.62
2025-05-08 07:39:48;-97.37
2025-05-08 07:39:47;-9.62
2025-05-08 07:39:46;-97.37
2025-05-08 07:39:45;-16.87
2025-05-08 07:39:44;-92.37
2025-05-08 07:39:43;-33.12
2025-05-08 07:39:42;-61.62
2025-05-08 07:39:41;-17.62
2025-05-08 07:39:40;-54.37
2025-05-08 07:39:39;-28.62
2025-05-08 07:39:38;-47.62
2025-05-08 07:39:37;-40.37
2025-05-08 07:39:36;-54.37
2025-05-08 07:39:35;-82.87
2025-05-08 07:39:34;-66.12
2025-05-08 07:39:33;-71.62
2025-05-08 07:39:32;-28.62
2025-05-08 07:39:31;-76.12
2025-05-08 07:39:30;-49.37
2025-05-08 07:39:29;-60.62
2025-05-08 07:39:28;-65.12
2025-05-08 07:39:27;-81.37
2025-05-08 07:39:26;-93.62
2025-05-08 07:39:25;-4.62
2025-05-08 07:39:24;-28.12
2025-05-08 07:39:23;-11.37
2025-05-08 07:39:22;-56.62
2025-05-08 07:39:21;-57.12
2025-05-08 07:39:20;-20.87
2025-05-08 07:39:19;-66.62
2025-05-08 07:39:18;-68.37
2025-05-08 07:39:17;-61.12
2025-05-08 07:39:16;-96.87
2025-05-08 07:39:15;-32.62
2025-05-08 07:39:14;-97.37
2025-05-08 07:39:13;-87.87
2025-05-08 07:39:12;-94.62
2025-05-08 07:39:11;-70.62
2025-05-08 07:39:10;-15.87
2025-05-08 07:39:09;-70.12
2025-05-08 07:39:08;-32.62
2025-05-08 07:39:07;-42.12
2025-05-08 07:39:06;-61.12
2025-05-08 07:39:05;-37.62
2025-05-08 07:39:04;-47.12
2025-05-08 07:39:03;-63.37
2025-05-08 07:39:02;-34.37
2025-05-08 07:39:01;-86.37
2025-05-08 07:39:00;-84.12
2025-05-08 07:38:59;-71.87
2025-05-08 07:38:58;-3.12
2025-05-08 07:38:57;-69.12
2025-05-08 07:38:56;-16.62
2025-05-08 07:38:55;-5.37
2025-05-08 07:38:54;-46.62
2025-05-08 07:38:53;-25.37
2025-05-08 07:38:52;-79.62
2025-05-08 07:38:51;-89.62
2025-05-08 07:38:50;-44.37
2025-05-08 07:38:49;-77.37
2025-05-08 07:38:48;-67.87
2025-05-08 07:38:47;-87.37
2025-05-08 07:38:46;-68.37
2025-05-08 07:38:45;-4.12
2025-05-08 07:38:44;-72.87
2025-05-08 07:38:43;-20.37
2025-05-08 07:38:42;-39.37
2025-05-08 07:38:41;-94.12
2025-05-08 07:38:40;-70.12
2025-05-08 07:38:39;-72.37
2025-05-08 07:38:38;-3.62
2025-05-08 07:38:37;-89.62
2025-05-08 07:38:36;-48.87
2025-05-08 07:38:35;-72.37
2025-05-08 07:38:34;-12.62
2025-05-08 07:38:33;-80.12
2025-05-08 07:38:32;-51.12
2025-05-08 07:38:31;-24.87
2025-05-08 07:38:30;-51.12
2025-05-08 07:38:29;-27.12
2025-05-08 07:38:28;-84.12
2025-05-08 07:38:27;-20.37
2025-05-08 07:38:26;-56.87
2025-05-08 07:38:25;-66.37
2025-05-08 07:38:24;-88.12
2025-05-08 07:38:23;-3.62
2025-05-08 07:38:22;-55.62
2025-05-08 07:38:21;-81.37
2025-05-08 07:38:20;-29.87
2025-05-08 07:38:19;-81.87
2025-05-08 07:38:18;-84.62
2025-05-08 07:38:17;-58.37
2025-05-08 07:38:16;-67.87
2025-05-08 07:38:15;-51.12
2025-05-08 07:38:14;-3.12
2025-05-08 07:38:13;-51.12
2025-05-08 07:38:12;-8.12
2025-05-08 07:38:11;-88.62
2025-05-08 07:38:10;-31.12
2025-05-08 07:38:09;-92.62
2025-05-08 07:38:08;-80.87
2025-05-08 07:38:07;-9.37
2025-05-08 07:38:06;-95.37
2025-05-08 07:38:05;-81.37
2025-05-08 07:38:04;-36.62
2025-05-08 07:38:03;-62.37
2025-05-08 07:38:02;-79.12
2025-05-08 07:38:01;-47.87
2025-05-08 07:38:00;-3.12
2025-05-08 07:37:59;-55.62
2025-05-08 07:37:58;-86.37
2025-05-08 07:37:57;-22.12
2025-05-08 07:37:56;-0.87
2025-05-08 07:37:55;-98.12
2025-05-08 07:37:54;-4.37
2025-05-08 07:37:53;-27.87
2025-05-08 07:37:52;-49.62
2025-05-08 07:37:51;-74.62
2025-05-08 07:37:50;-86.37
2025-05-08 07:37:49;-88.62
2025-05-08 07:37:48;-98.62
2025-05-08 07:37:47;-69.12
2025-05-08 07:37:46;-26.62
2025-05-08 07:37:45;-38.37
2025-05-08 07:37:44;-7.62
2025-05-08 07:37:43;-90.87
2025-05-08 07:37:42;-76.87
2025-05-08 07:37:41;-76.37
2025-05-08 07:37:40;-36.12
2025-05-08 07:37:39;-59.62
2025-05-08 07:37:38;-60.12
2025-05-08 07:37:37;-24.37
2025-05-08 07:37:36;-14.37
2025-05-08 07:37:35;-12.62
2025-05-08 07:37:34;-64.62
2025-05-08 07:37:33;-14.37
2025-05-08 07:37:32;-12.62
2025-05-08 07:37:31;-0.37
2025-05-08 07:37:30;-17.12
2025-05-08 07:37:29;-78.62
2025-05-08 07:37:28;-88.62
2025-05-08 07:37:27;-69.12
2025-05-08 07:37:26;-81.37
2025-05-08 07:37:25;-19.37
2025-05-08 07:37:24;-90.37
2025-05-08 07:37:23;-89.87
2025-05-08 07:37:22;-74.87
2025-05-08 07:37:21;-13.37
2025-05-08 07:37:20;-37.87
2025-05-08 07:37:19;-21.12
2025-05-08 07:37:18;-97.12
2025-05-08 07:37:17;-80.37
2025-05-08 07:37:16;-8.87
2025-05-08 07:37:15;-20.62
2025-05-08 07:37:14;-27.87
2025-05-08 07:37:13;-25.62
2025-05-08 07:37:12;-7.12
2025-05-08 07:37:11;-26.12
2025-05-08 07:37:10;-66.87
2025-05-08 07:37:09;-28.37
2025-05-08 07:37:08;-11.62
2025-05-08 07:37:07;-59.62
2025-05-08 07:37:06;-23.87
2025-05-08 07:37:05;-80.87
2025-05-08 07:37:04;-99.87
2025-05-08 07:37:03;-9.37
2025-05-08 07:37:02;-80.87
2025-05-08 07:37:01;-12.12
2025-05-08 07:37:00;-97.62
2025-05-08 07:36:59;-97.62
2025-05-08 07:36:58;-12.12
2025-05-08 07:36:57;-37.37
2025-05-08 07:36:56;-26.12
2025-05-08 07:36:55;-26.12
2025-05-08 07:36:54;-28.37
2025-05-08 07:36:53;-42.87
2025-05-08 07:36:52;-90.37
2025-05-08 07:36:51;-26.87
2025-05-08 07:36:50;-96.12
2025-05-08 07:36:49;-96.62
2025-05-08 07:36:48;-56.87
2025-05-08 07:36:47;-16.12
2025-05-08 07:36:46;-92.62
2025-05-08 07:36:45;-80.37
2025-05-08 07:36:44;-94.37
2025-05-08 07:36:43;-54.12
2025-05-08 07:36:42;-82.62
2025-05-08 07:36:41;-47.37
2025-05-08 07:36:40;-49.62
2025-05-08 07:36:39;-44.62
2025-05-08 07:36:38;-11.12
2025-05-08 07:36:37;-51.87
2025-05-08 07:36:36;-23.37
2025-05-08 07:36:35;-75.87
2025-05-08 07:36:34;-16.12
2025-05-08 07:36:33;-46.87
2025-05-08 07:36:32;-42.37
2025-05-08 07:36:31;-56.37
2025-05-08 07:36:30;-25.12
2025-05-08 07:36:29;-42.37
2025-05-08 07:36:28;-44.62
2025-05-08 07:36:27;-17.87
2025-05-08 07:36:26;-77.12
2025-05-08 07:36:25;-50.87
2025-05-08 07:36:24;-72.12
2025-05-08 07:36:23;-50.37
2025-05-08 07:36:22;-91.62
2025-05-08 07:36:21;-34.62
2025-05-08 07:36:20;-96.12
2025-05-08 07:36:19;-76.12
2025-05-08 07:36:18;-85.62
2025-05-08 07:36:17;-93.37
2025-05-08 07:36:16;-51.37
2025-05-08 07:36:15;-82.62
2025-05-08 07:36:14;-49.12
2025-05-08 07:36:13;-8.87
2025-05-08 07:36:12;-11.12
2025-05-08 07:36:11;-63.62
2025-05-08 07:36:10;-80.37
2025-05-08 07:36:09;-15.62
2025-05-08 07:36:08;-93.87
2025-05-08 07:36:07;-22.87
2025-05-08 07:36:06;-70.37
2025-05-08 07:36:05;-5.62
2025-05-08 07:36:04;-30.12
2025-05-08 07:36:03;-58.62
2025-05-08 07:36:02;-27.37
2025-05-08 07:36:01;-65.37
2025-05-08 07:36:00;-72.62
2025-05-08 07:35:59;-1.12
2025-05-08 07:35:58;-8.37
2025-05-08 07:35:57;-53.62
2025-05-08 07:35:56;-93.87
2025-05-08 07:35:55;-94.37
2025-05-08 07:35:54;-10.62
2025-05-08 07:35:53;-13.37
2025-05-08 07:35:52;-24.62
2025-05-08 07:35:51;-46.37
2025-05-08 07:35:50;-8.37
2025-05-08 07:35:49;-60.37
2025-05-08 07:35:48;-57.62
2025-05-08 07:35:47;-12.37
2025-05-08 07:35:46;-11.37
2025-05-08 07:35:45;-3.37
2025-05-08 07:35:44;-64.87
2025-05-08 07:35:43;-72.62
2025-05-08 07:35:42;-91.62
2025-05-08 07:35:41;-20.12
2025-05-08 07:35:40;-5.62
2025-05-08 07:35:39;-20.12
2025-05-08 07:35:38;-62.62
2025-05-08 07:35:37;-72.12
2025-05-08 07:35:36;-98.37
2025-05-08 07:35:35;-52.12
2025-05-08 07:35:34;-85.62
2025-05-08 07:35:33;-33.62
2025-05-08 07:35:32;-50.37
2025-05-08 07:35:31;-21.37
2025-05-08 07:35:30;-67.62
2025-05-08 07:35:29;-22.37
2025-05-08 07:35:28;-36.37
2025-05-08 07:35:27;-58.12
2025-05-08 07:35:26;-0.62
2025-05-08 07:35:25;-58.12
2025-05-08 07:35:24;-21.87
2025-05-08 07:35:23;-60.37
2025-05-08 07:35:22;-26.87
2025-05-08 07:35:21;-5.62
2025-05-08 07:35:20;-79.37
2025-05-08 07:35:19;-36.37
2025-05-08 07:35:18;-12.87
2025-05-08 07:35:17;-81.62
2025-05-08 07:35:16;-44.37
2025-05-08 07:35:15;-33.12
2025-05-08 07:35:14;-56.62
2025-05-08 07:35:13;-83.87
2025-05-08 07:35:12;-93.37
2025-05-08 07:35:11;-19.62
2025-05-08 07:35:10;-67.62
2025-05-08 07:35:09;-60.37
